energy_ev,total_up,Pd_p_up,Pd_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.39369685,8.27940579,6.20578796,5.17904351,0.31736290,0.00000000,2.14606968,0.00000000
-5.38769385,8.28083745,6.17250321,5.20377201,0.31526509,0.00000000,2.13455742,0.00000000
-5.38169085,8.29304986,6.13495053,5.23969476,0.31343303,0.00000000,2.12409554,0.00000000
-5.37568784,8.31823805,6.09461949,5.28827498,0.31196485,0.00000000,2.11521897,0.00000000
-5.36968484,8.35840602,6.05280823,5.35086122,0.31094473,0.00000000,2.10840367,0.00000000
-5.36368184,8.41525602,6.01056687,5.42860667,0.31043817,0.00000000,2.10404452,0.00000000
-5.35767884,8.49009216,5.96865873,5.52239526,0.31048830,0.00000000,2.10243824,0.00000000
-5.35167584,8.58374268,5.92754082,5.63277794,0.31111328,0.00000000,2.10377211,0.00000000
-5.34567284,8.69650413,5.88736413,5.75992188,0.31230502,0.00000000,2.10811879,0.00000000
-5.33966983,8.82810919,5.84799265,5.90357454,0.31402914,0.00000000,2.11543733,0.00000000
-5.33366683,8.97771885,5.80903914,6.06304424,0.31622616,0.00000000,2.12557978,0.00000000
-5.32766383,9.14393830,5.76991462,6.23719740,0.31881387,0.00000000,2.13830282,0.00000000
-5.32166083,9.32485473,5.72988785,6.42447250,0.32169065,0.00000000,2.15328341,0.00000000
-5.31565783,9.51809442,5.68815062,6.62290975,0.32473957,0.00000000,2.17013727,0.00000000
-5.30965483,9.72089566,5.64388451,6.83019485,0.32783309,0.00000000,2.18843900,0.00000000
-5.30365183,9.93019337,5.59632483,7.04371485,0.33083802,0.00000000,2.20774256,0.00000000
-5.29764882,10.14271152,5.54481795,7.26062357,0.33362062,0.00000000,2.22760081,0.00000000
-5.29164582,10.35505864,5.48886884,7.47791388,0.33605148,0.00000000,2.24758327,0.00000000
-5.28564282,10.56382267,5.42817620,7.69249393,0.33801010,0.00000000,2.26729095,0.00000000
-5.27963982,10.76566112,5.36265377,7.90126441,0.33938886,0.00000000,2.28636771,0.00000000
-5.27363682,10.95738343,5.29243710,8.10119424,0.34009639,0.00000000,2.30450786,0.00000000
-5.26763382,11.13602298,5.21787612,8.28939195,0.34006009,0.00000000,2.32145955,0.00000000
-5.26163082,11.29889666,5.13951465,8.46317076,0.33922781,0.00000000,2.33702440,0.00000000
-5.25562781,11.44365105,5.05805874,8.62010539,0.33756877,0.00000000,2.35105344,0.00000000
-5.24962481,11.56829462,4.97433631,8.75807933,0.33507356,0.00000000,2.36344011,0.00000000
-5.24362181,11.67121627,4.88925099,8.87532151,0.33175343,0.00000000,2.37411088,0.00000000
-5.23761881,11.75119108,4.80373327,8.97043209,0.32763890,0.00000000,2.38301438,0.00000000
-5.23161581,11.80737454,4.71869196,9.04239713,0.32277786,0.00000000,2.39010992,0.00000000
-5.22561281,11.83928708,4.63496899,9.09059272,0.31723320,0.00000000,2.39535625,0.00000000
-5.21960980,11.84679093,4.55330005,9.11477914,0.31108019,0.00000000,2.39870138,0.00000000
-5.21360680,11.83006141,4.47428318,9.11508628,0.30440369,0.00000000,2.40007431,0.00000000
-5.20760380,11.78955485,4.39835683,9.09199143,0.29729540,0.00000000,2.39937912,0.00000000
-5.20160080,11.72597525,4.32578826,9.04629111,0.28985108,0.00000000,2.39649201,0.00000000
-5.19559780,11.64024155,4.25667245,8.97906838,0.28216812,0.00000000,2.39126142,0.00000000
-5.18959480,11.53345712,4.19094109,8.89165727,0.27434323,0.00000000,2.38351144,0.00000000
-5.18359180,11.40688278,4.12838072,8.78560602,0.26647049,0.00000000,2.37304816,0.00000000
-5.17758879,11.26191432,4.06865822,8.66264045,0.25863974,0.00000000,2.35966885,0.00000000
-5.17158579,11.10006485,4.01135204,8.52462895,0.25093527,0.00000000,2.34317328,0.00000000
-5.16558279,10.92295223,3.95598671,8.37355004,0.24343486,0.00000000,2.32337674,0.00000000
-5.15957979,10.73229130,3.90206852,8.21146345,0.23620900,0.00000000,2.30012376,0.00000000
-5.15357679,10.52989001,3.84911995,8.04048520,0.22932044,0.00000000,2.27330195,0.00000000
-5.14757379,10.31764874,3.79671086,7.86276687,0.22282387,0.00000000,2.24285504,0.00000000
-5.14157079,10.09756133,3.74448451,7.68047894,0.21676568,0.00000000,2.20879427,0.00000000
-5.13556778,9.87171644,3.69217709,7.49579777,0.21118384,0.00000000,2.17120759,0.00000000
-5.12956478,9.64229769,3.63962973,7.31089530,0.20610778,0.00000000,2.13026574,0.00000000
-5.12356178,9.41158083,3.58679254,7.12793064,0.20155832,0.00000000,2.08622514,0.00000000
-5.11755878,9.18192658,3.53372081,6.94904211,0.19754749,0.00000000,2.03942685,0.00000000
-5.11155578,8.95576756,3.48056390,6.77633853,0.19407842,0.00000000,1.99029193,0.00000000
-5.10555278,8.73558834,3.42754777,6.61188832,0.19114524,0.00000000,1.93931286,0.00000000
-5.09954977,8.52389761,3.37495272,6.45770519,0.18873296,0.00000000,1.88704161,0.00000000
-5.09354677,8.32319230,3.32308780,6.31572926,0.18681743,0.00000000,1.83407457,0.00000000
-5.08754377,8.13591357,3.27226371,6.18780289,0.18536549,0.00000000,1.78103517,0.00000000
-5.08154077,7.96439537,3.22276618,6.07564093,0.18433516,0.00000000,1.72855461,0.00000000
-5.07553777,7.81080668,3.17483128,5.98079526,0.18367612,0.00000000,1.67725183,0.00000000
-5.06953477,7.67708920,3.12862449,5.90461451,0.18333038,0.00000000,1.62771336,0.00000000
-5.06353177,7.56489258,3.08422451,5.84819996,0.18323323,0.00000000,1.58047397,0.00000000
-5.05752876,7.47550991,3.04161295,5.81235938,0.18331441,0.00000000,1.53599914,0.00000000
-5.05152576,7.40981638,3.00067021,5.79756103,0.18349956,0.00000000,1.49466980,0.00000000
-5.04552276,7.36821439,2.96117771,5.80389023,0.18371190,0.00000000,1.45677036,0.00000000
-5.03951976,7.35058818,2.92282634,5.83101161,0.18387401,0.00000000,1.42248038,0.00000000
-5.03351676,7.35627135,2.88523023,5.87813955,0.18390987,0.00000000,1.39187032,0.00000000
-5.02751376,7.38402993,2.84794521,5.94402000,0.18374683,0.00000000,1.36490169,0.00000000
-5.02151076,7.43206359,2.81049074,6.02692605,0.18331764,0.00000000,1.34143149,0.00000000
-5.01550775,7.49802658,2.77237409,6.12466930,0.18256238,0.00000000,1.32122099,0.00000000
-5.00950475,7.57906954,2.73311556,6.23462864,0.18143021,0.00000000,1.30394846,0.00000000
-5.00350175,7.67190207,2.69227350,6.35379693,0.17988094,0.00000000,1.28922533,0.00000000
-4.99749875,7.77287530,2.64946802,6.47884538,0.17788627,0.00000000,1.27661532,0.00000000
-4.99149575,7.87808229,2.60440243,6.60620447,0.17543071,0.00000000,1.26565559,0.00000000
-4.98549275,7.98347342,2.55688155,6.73215908,0.17251223,0.00000000,1.25587927,0.00000000
-4.97948974,8.08498272,2.50682636,6.85295477,0.16914241,0.00000000,1.24683829,0.00000000
-4.97348674,8.17866048,2.45428453,6.96491133,0.16534628,0.00000000,1.23812562,0.00000000
-4.96748374,8.26080664,2.39943655,7.06453880,0.16116183,0.00000000,1.22939599,0.00000000
-4.96148074,8.32809953,2.34259739,7.14865128,0.15663912,0.00000000,1.22038417,0.00000000
-4.95547774,8.37771383,2.28421370,7.21447304,0.15183908,0.00000000,1.21091990,0.00000000
-4.94947474,8.40742242,2.22485664,7.25973211,0.14683205,0.00000000,1.20093894,0.00000000
-4.94347174,8.41567708,2.16521059,7.28273669,0.14169611,0.00000000,1.19048949,0.00000000
-4.93746873,8.40166362,2.10605806,7.28243041,0.13651517,0.00000000,1.17973369,0.00000000
-4.93146573,8.36532871,2.04826096,7.25842349,0.13137692,0.00000000,1.16894412,0.00000000
-4.92546273,8.30737616,1.99273891,7.21099795,0.12637076,0.00000000,1.15849512,0.00000000
-4.91945973,8.22923271,1.94044490,7.14108635,0.12158558,0.00000000,1.14884946,0.00000000
-4.91345673,8.13298414,1.89233892,7.05022474,0.11710761,0.00000000,1.14054063,0.00000000
-4.90745373,8.02128461,1.84936022,6.94048203,0.11301829,0.00000000,1.13415157,0.00000000
-4.90145073,7.89724297,1.81239905,6.81436896,0.10939221,0.00000000,1.13029069,0.00000000
-4.89544772,7.76429141,1.78226853,6.67473117,0.10629528,0.00000000,1.12956601,0.00000000
-4.88944472,7.62604250,1.75967772,6.52463138,0.10378295,0.00000000,1.13255871,0.00000000
-4.88344172,7.48614108,1.74520672,6.36722650,0.10189878,0.00000000,1.13979710,0.00000000
-4.87743872,7.34811822,1.73928485,6.20564540,0.10067320,0.00000000,1.15173209,0.00000000
-4.87143572,7.21525359,1.74217262,6.04287319,0.10012264,0.00000000,1.16871522,0.00000000
-4.86543272,7.09045272,1.75394851,5.88164716,0.10024894,0.00000000,1.19098022,0.00000000
-4.85942971,6.97614427,1.77450105,5.72436902,0.10103916,0.00000000,1.21862878,0.00000000
-4.85342671,6.87420164,1.80352671,5.57303679,0.10246581,0.00000000,1.25162119,0.00000000
-4.84742371,6.78589172,1.84053387,5.42919892,0.10448745,0.00000000,1.28977208,0.00000000
-4.84142071,6.71185218,1.88485290,5.29393162,0.10704963,0.00000000,1.33275159,0.00000000
-4.83541771,6.65209727,1.93565189,5.16783916,0.11008634,0.00000000,1.38009165,0.00000000
-4.82941471,6.60605059,1.99195780,5.05107605,0.11352170,0.00000000,1.43119719,0.00000000
-4.82341171,6.57260203,2.05268194,4.94338837,0.11727202,0.00000000,1.48536174,0.00000000
-4.81740870,6.55018504,2.11664910,4.84417104,0.12124810,0.00000000,1.54178676,0.00000000
-4.81140570,6.53686951,2.18262908,4.75253713,0.12535773,0.00000000,1.59960381,0.00000000
-4.80540270,6.53046518,2.24936940,4.66739473,0.12950830,0.00000000,1.65789877,0.00000000
-4.79939970,6.52862989,2.31562803,4.58752702,0.13360944,0.00000000,1.71573711,0.00000000
-4.79339670,6.52897767,2.38020493,4.51167110,0.13757560,0.00000000,1.77218932,0.00000000
-4.78739370,6.52918141,2.44197121,4.43859183,0.14132845,0.00000000,1.82635543,0.00000000
-4.78139070,6.52706589,2.49989504,4.36714710,0.14479912,0.00000000,1.87738810,0.00000000
-4.77538769,6.52068747,2.55306348,4.29634198,0.14793001,0.00000000,1.92451317,0.00000000
-4.76938469,6.50839777,2.60069951,4.22536994,0.15067625,0.00000000,1.96704735,0.00000000
-4.76338169,6.48888949,2.64217413,4.15363992,0.15300667,0.00000000,2.00441236,0.00000000
-4.75737869,6.46122366,2.67701313,4.08078932,0.15490433,0.00000000,2.03614539,0.00000000
-4.75137569,6.42483833,2.70489862,4.00668309,0.15636641,0.00000000,2.06190543,0.00000000
-4.74537269,6.37953976,2.72566571,3.93140045,0.15740363,0.00000000,2.08147574,0.00000000
-4.73936968,6.32547770,2.73929449,3.85521071,0.15803918,0.00000000,2.09476221,0.00000000
-4.73336668,6.26310707,2.74589799,3.77854043,0.15830710,0.00000000,2.10178820,0.00000000
-4.72736368,6.19313862,2.74570669,3.70193419,0.15825029,0.00000000,2.10268587,0.00000000
-4.72136068,6.11648181,2.73905038,3.62601154,0.15791825,0.00000000,2.09768472,0.00000000
-4.71535768,6.03418268,2.72633795,3.55142251,0.15736451,0.00000000,2.08709769,0.00000000
-4.70935468,5.94736022,2.70803619,3.47880406,0.15664403,0.00000000,2.07130554,0.00000000
-4.70335168,5.85714407,2.68464809,3.40873967,0.15581060,0.00000000,2.05074011,0.00000000
-4.69734867,5.76461641,2.65669181,3.34172384,0.15491437,0.00000000,2.02586721,0.00000000
-4.69134567,5.67076066,2.62468073,3.27813308,0.15399967,0.00000000,1.99716978,0.00000000
-4.68534267,5.57641908,2.58910569,3.21820457,0.15310318,0.00000000,1.96513201,0.00000000
-4.67933967,5.48226094,2.55041972,3.16202328,0.15225257,0.00000000,1.93022512,0.00000000
-4.67333667,5.38876252,2.50902620,3.10951794,0.15146569,0.00000000,1.89289524,0.00000000
-4.66733367,5.29619950,2.46527058,3.06046572,0.15075026,0.00000000,1.85355391,0.00000000
-4.66133067,5.20465188,2.41943618,3.01450547,0.15010420,0.00000000,1.81257156,0.00000000
-4.65532766,5.11402082,2.37174418,2.97115855,0.14951646,0.00000000,1.77027407,0.00000000
-4.64932466,5.02405642,2.32235758,2.92985618,0.14896838,0.00000000,1.72694240,0.00000000
-4.64332166,4.93439468,2.27138918,2.88997212,0.14843544,0.00000000,1.68281535,0.00000000
-4.63731866,4.84460168,2.21891280,2.85085875,0.14788927,0.00000000,1.63809477,0.00000000
-4.63131566,4.75422240,2.16497737,2.81188505,0.14729997,0.00000000,1.59295307,0.00000000
-4.62531266,4.66283160,2.10962284,2.77247446,0.14663829,0.00000000,1.54754233,0.00000000
-4.61930965,4.57008371,2.05289717,2.73214075,0.14587790,0.00000000,1.50200414,0.00000000
-4.61330665,4.47575907,1.99487323,2.69052013,0.14499731,0.00000000,1.45647979,0.00000000
-4.60730365,4.37980376,1.93566458,2.64739803,0.14398150,0.00000000,1.41111963,0.00000000
-4.60130065,4.28236076,1.87543914,2.60272902,0.14282312,0.00000000,1.36609126,0.00000000
-4.59529765,4.18379054,1.81442980,2.55664898,0.14152322,0.00000000,1.32158568,0.00000000
-4.58929465,4.08467973,1.75294124,2.50947889,0.14009133,0.00000000,1.27782098,0.00000000
-4.58329165,3.98583737,1.69135230,2.46171981,0.13854517,0.00000000,1.23504332,0.00000000
-4.57728864,3.88827859,1.63011376,2.41403954,0.13690970,0.00000000,1.19352487,0.00000000
-4.57128564,3.79319657,1.56974130,2.36725130,0.13521579,0.00000000,1.15355888,0.00000000
-4.56528264,3.70192407,1.51080407,2.32228570,0.13349854,0.00000000,1.11545212,0.00000000
-4.55927964,3.61588648,1.45390913,2.28015713,0.13179528,0.00000000,1.07951497,0.00000000
-4.55327664,3.53654858,1.39968276,2.24192622,0.13014350,0.00000000,1.04604985,0.00000000
-4.54727364,3.46535787,1.34874933,2.20866018,0.12857870,0.00000000,1.01533855,0.00000000
-4.54127064,3.40368697,1.30170886,2.18139256,0.12713240,0.00000000,0.98762927,0.00000000
-4.53526763,3.35277801,1.25911448,2.16108453,0.12583032,0.00000000,0.96312408,0.00000000
-4.52926463,3.31369153,1.22145070,2.14858889,0.12469089,0.00000000,0.94196746,0.00000000
-4.52326163,3.28726216,1.18911381,2.14461859,0.12372419,0.00000000,0.92423676,0.00000000
-4.51725863,3.27406296,1.16239515,2.14972066,0.12293126,0.00000000,0.90993504,0.00000000
-4.51125563,3.27437987,1.14146819,2.16425653,0.12230398,0.00000000,0.89898666,0.00000000
-4.50525263,3.28819719,1.12637993,2.18838915,0.12182531,0.00000000,0.89123608,0.00000000
-4.49924962,3.31519435,1.11704702,2.22207733,0.12147008,0.00000000,0.88644991,0.00000000
-4.49324662,3.35475388,1.11325675,2.26507691,0.12120617,0.00000000,0.88432214,0.00000000
-4.48724362,3.40597995,1.11467283,2.31694859,0.12099598,0.00000000,0.88448247,0.00000000
-4.48124062,3.46772646,1.12084557,2.37707172,0.12079826,0.00000000,0.88650740,0.00000000
-4.47523762,3.53863308,1.13122602,2.44466318,0.12057007,0.00000000,0.88993347,0.00000000
-4.46923462,3.61716783,1.14518343,2.51880051,0.12026887,0.00000000,0.89427238,0.00000000
-4.46323162,3.70167405,1.16202513,2.59844807,0.11985460,0.00000000,0.89902714,0.00000000
-4.45722861,3.79042005,1.18101802,2.68248525,0.11929167,0.00000000,0.90370864,0.00000000
-4.45122561,3.88164923,1.20141075,2.76973557,0.11855078,0.00000000,0.90785208,0.00000000
-4.44522261,3.97362883,1.22245564,2.85899568,0.11761051,0.00000000,0.91103234,0.00000000
-4.43921961,4.06469564,1.24342946,2.94906316,0.11645858,0.00000000,0.91287790,0.00000000
-4.43321661,4.15329681,1.26365237,3.03876248,0.11509272,0.00000000,0.91308255,0.00000000
-4.42721361,4.23802475,1.28250421,3.12696817,0.11352116,0.00000000,0.91141455,0.00000000
-4.42121061,4.31764493,1.29943780,3.21262494,0.11176264,0.00000000,0.90772275,0.00000000
-4.41520760,4.39111595,1.31398874,3.29476422,0.10984602,0.00000000,0.90193948,0.00000000
-4.40920460,4.45760158,1.32578161,3.37251694,0.10780939,0.00000000,0.89408010,0.00000000
-4.40320160,4.51647500,1.33453255,3.44512283,0.10569880,0.00000000,0.88423921,0.00000000
-4.39719860,4.56731537,1.34004845,3.51193614,0.10356660,0.00000000,0.87258370,0.00000000
-4.39119560,4.60989789,1.34222298,3.57242835,0.10146942,0.00000000,0.85934304,0.00000000
-4.38519260,4.64417808,1.34102998,3.62618829,0.09946597,0.00000000,0.84479710,0.00000000
-4.37918959,4.67027177,1.33651476,3.67292023,0.09761456,0.00000000,0.82926217,0.00000000
-4.37318659,4.68843221,1.32878384,3.71244067,0.09597067,0.00000000,0.81307579,0.00000000
-4.36718359,4.69902571,1.31799393,3.74467427,0.09458446,0.00000000,0.79658105,0.00000000
-4.36118059,4.70250744,1.30434061,3.76964964,0.09349841,0.00000000,0.78011108,0.00000000
-4.35517759,4.69939865,1.28804740,3.78749548,0.09274528,0.00000000,0.76397444,0.00000000
-4.34917459,4.69026657,1.26935556,3.79843727,0.09234628,0.00000000,0.74844203,0.00000000
-4.34317159,4.67570785,1.24851532,3.80279484,0.09230976,0.00000000,0.73373615,0.00000000
-4.33716858,4.65633624,1.22577843,3.80098077,0.09263036,0.00000000,0.72002210,0.00000000
-4.33116558,4.63277456,1.20139249,3.79349937,0.09328870,0.00000000,0.70740277,0.00000000
-4.32516258,4.60565110,1.17559693,3.78094593,0.09425163,0.00000000,0.69591624,0.00000000
-4.31915958,4.57559967,1.14862065,3.76400563,0.09547311,0.00000000,0.68553659,0.00000000
-4.31315658,4.54326268,1.12068101,3.74345151,0.09689559,0.00000000,0.67617774,0.00000000
-4.30715358,4.50929608,1.09198400,3.72014064,0.09845197,0.00000000,0.66770003,0.00000000
