energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.34667334,3.22352668,0.00935395,0.11820449,0.62910996,2.70474109,0.00383495,0.33646443,0.20836488,0.14197035
-3.34067034,3.13846579,0.00939103,0.11267375,0.61220166,2.62666397,0.00384921,0.32960250,0.20560039,0.14329541
-3.33466733,3.05168048,0.00942809,0.10716826,0.59513685,2.54626064,0.00385850,0.32314749,0.20272908,0.14482750
-3.32866433,2.96393950,0.00946895,0.10173726,0.57807780,2.46432322,0.00386330,0.31710282,0.19976946,0.14651354
-3.32266133,2.87592008,0.00951666,0.09642390,0.56116127,2.38158482,0.00386391,0.31145247,0.19673244,0.14829271
-3.31665833,2.78819489,0.00957336,0.09126459,0.54449538,2.29870412,0.00386051,0.30616178,0.19362147,0.15009788
-3.31065533,2.70122422,0.00964016,0.08628848,0.52815784,2.21625409,0.00385306,0.30117922,0.19043327,0.15185743
-3.30465233,2.61535387,0.00971711,0.08151741,0.51219566,2.13471493,0.00384140,0.29643873,0.18715905,0.15349718
-3.29864932,2.53081876,0.00980312,0.07696614,0.49662624,2.05447172,0.00382520,0.29186275,0.18378597,0.15494269
-3.29264632,2.44775200,0.00989608,0.07264277,0.48143982,1.97581668,0.00380404,0.28736581,0.18029907,0.15612155
-3.28664332,2.36619881,0.00999294,0.06854958,0.46660303,1.89895586,0.00377744,0.28285836,0.17668326,0.15696582
-3.28064032,2.28613466,0.01008982,0.06468387,0.45206347,1.82401966,0.00374489,0.27825089,0.17292554,0.15741433
-3.27463732,2.20748659,0.01018228,0.06103913,0.43775490,1.75107678,0.00370589,0.27345807,0.16901710,0.15741490
-3.26863432,2.13015662,0.01026550,0.05760609,0.42360287,1.68015059,0.00366006,0.26840271,0.16495539,0.15692631
-3.26263132,2.05404612,0.01033455,0.05437398,0.40953057,1.61123719,0.00360711,0.26301945,0.16074586,0.15592002
-3.25662831,1.97907989,0.01038463,0.05133160,0.39546442,1.54432426,0.00354696,0.25725805,0.15640349,0.15438141
-3.25062531,1.90522898,0.01041137,0.04846838,0.38133944,1.47940960,0.00347972,0.25108603,0.15195389,0.15231074
-3.24462231,1.83253101,0.01041104,0.04577526,0.36710383,1.41651874,0.00340574,0.24449077,0.14743399,0.14972355
-3.23861931,1.76110718,0.01038080,0.04324547,0.35272299,1.35572054,0.00332567,0.23748078,0.14289220,0.14665064
-3.23261631,1.69117529,0.01031884,0.04087507,0.33818243,1.29714028,0.00324040,0.23008630,0.13838814,0.14313749
-3.22661331,1.62305809,0.01022456,0.03866331,0.32348978,1.24096959,0.00315111,0.22235908,0.13399188,0.13924335
-3.22061031,1.55718666,0.01009860,0.03661282,0.30867581,1.18747273,0.00305924,0.21437150,0.12978269,0.13503972
-3.21460730,1.49409873,0.00994292,0.03472958,0.29379430,1.13698910,0.00296646,0.20621489,0.12584737,0.13060857
-3.20860430,1.43443189,0.00976074,0.03302273,0.27892103,1.08993179,0.00287465,0.19799736,0.12227819,0.12604015
-3.20260130,1.37891210,0.00955645,0.03150428,0.26415190,1.04678222,0.00278585,0.18984100,0.11917056,0.12143052
-3.19659830,1.32833773,0.00933550,0.03018858,0.24960026,1.00808116,0.00270218,0.18187875,0.11662034,0.11687891
-3.19059530,1.28355987,0.00910419,0.02909180,0.23539361,0.97441632,0.00262584,0.17425089,0.11472106,0.11248497
-3.18459230,1.24545951,0.00886948,0.02823128,0.22166989,0.94640720,0.00255899,0.16710138,0.11356104,0.10834590
-3.17858929,1.21492245,0.00863873,0.02762484,0.20857349,0.92468749,0.00250371,0.16057414,0.11322043,0.10455378
-3.17258629,1.19281263,0.00841949,0.02729005,0.19625102,0.90988578,0.00246196,0.15480932,0.11376843,0.10119285
-3.16658329,1.17994494,0.00821916,0.02724354,0.18484722,0.90260520,0.00243545,0.14993973,0.11526060,0.09833719
-3.16058029,1.17705819,0.00804485,0.02750026,0.17450092,0.90340259,0.00242568,0.14608752,0.11773645,0.09604856
-3.15457729,1.18478908,0.00790308,0.02807283,0.16534125,0.91276795,0.00243380,0.14336112,0.12121742,0.09437462
-3.14857429,1.20364803,0.00779957,0.02897090,0.15748425,0.93110457,0.00246061,0.14185252,0.12570520,0.09334759
-3.14257129,1.23399737,0.00773913,0.03020055,0.15102980,0.95871065,0.00250654,0.14163502,0.13118060,0.09298335
-3.13656828,1.27603248,0.00772547,0.03176385,0.14605903,0.99576273,0.00257159,0.14276132,0.13760290,0.09328097
-3.13056528,1.32976652,0.00776116,0.03365834,0.14263218,1.04230136,0.00265533,0.14526209,0.14490989,0.09422276
-3.12456228,1.39501877,0.00784755,0.03587673,0.14078690,1.09821950,0.00275693,0.14914495,0.15301833,0.09577483
-3.11855928,1.47140715,0.00798474,0.03840661,0.14053708,1.16325374,0.00287513,0.15439386,0.16182520,0.09788802
-3.11255628,1.55834494,0.00817168,0.04123030,0.14187200,1.23697872,0.00300826,0.16096899,0.17120942,0.10049936
-3.10655328,1.65504171,0.00840617,0.04432473,0.14475600,1.31880487,0.00315433,0.16880689,0.18103409,0.10353382
-3.10055028,1.76050859,0.00868496,0.04766155,0.14912855,1.40797951,0.00331099,0.17782110,0.19114931,0.10690644
-3.09454727,1.87356782,0.00900388,0.05120722,0.15490468,1.50359155,0.00347566,0.18790309,0.20139535,0.11052464
-3.08854427,1.99286640,0.00935794,0.05492330,0.16197583,1.60457969,0.00364550,0.19892360,0.21160606,0.11429073
-3.08254127,2.11689380,0.00974148,0.05876691,0.17021115,1.70974422,0.00381757,0.21073424,0.22161267,0.11810449
-3.07653827,2.24400348,0.01014829,0.06269117,0.17945911,1.81776225,0.00398881,0.22316955,0.23124746,0.12186576
-3.07053527,2.37243803,0.01057173,0.06664595,0.18954965,1.92720652,0.00415618,0.23604932,0.24034765,0.12547689
-3.06453227,2.50035766,0.01100489,0.07057862,0.20029668,2.03656737,0.00431668,0.24918130,0.24875899,0.12884516
-3.05852926,2.62587160,0.01144067,0.07443498,0.21150106,2.14427780,0.00446743,0.26236420,0.25633921,0.13188477
-3.05252626,2.74707213,0.01187190,0.07816029,0.22295400,2.24874128,0.00460578,0.27539108,0.26296115,0.13451878
-3.04652326,2.86207044,0.01229143,0.08170037,0.23444081,2.34836178,0.00472929,0.28805297,0.26851547,0.13668054
-3.04052026,2.96903391,0.01269227,0.08500279,0.24574507,2.44157553,0.00483587,0.30014276,0.27291292,0.13831488
-3.03451726,3.06622383,0.01306757,0.08801806,0.25665302,2.52688381,0.00492379,0.31145927,0.27608603,0.13937892
-3.02851426,3.15203274,0.01341081,0.09070084,0.26695808,2.60288586,0.00499170,0.32181140,0.27799035,0.13984242
-3.02251126,3.22502036,0.01371580,0.09301110,0.27646553,2.66831113,0.00503871,0.33102229,0.27860502,0.13968794
-3.01650825,3.28394698,0.01397680,0.09491516,0.28499690,2.72204970,0.00506435,0.33893333,0.27793277,0.13891052
-3.01050525,3.32780323,0.01418857,0.09638663,0.29239430,2.76317985,0.00506863,0.34540787,0.27599945,0.13751714
-3.00450225,3.35583503,0.01434646,0.09740712,0.29852410,2.79099184,0.00505199,0.35033458,0.27285284,0.13552591
-2.99849925,3.36756273,0.01444651,0.09796680,0.30328019,2.80500670,0.00501531,0.35363018,0.26856108,0.13296501
-2.99249625,3.36279349,0.01448547,0.09806464,0.30658633,2.80498922,0.00495984,0.35524156,0.26321060,0.12987150
-2.98649325,3.34162611,0.01446096,0.09770841,0.30839777,2.79095454,0.00488721,0.35514700,0.25690357,0.12629000
-2.98049025,3.30444798,0.01437146,0.09691441,0.30870177,2.76316767,0.00479933,0.35335662,0.24975506,0.12227129
-2.97448724,3.25192379,0.01421643,0.09570688,0.30751714,2.72213576,0.00469835,0.34991179,0.24188992,0.11787083
-2.96848424,3.18497639,0.01399631,0.09411718,0.30489280,2.66859341,0.00458657,0.34488363,0.23343949,0.11314740
-2.96248124,3.10476011,0.01371256,0.09218268,0.30090528,2.60348114,0.00446641,0.33837063,0.22453812,0.10816165
-2.95647824,3.01262759,0.01336767,0.08994558,0.29565541,2.52791795,0.00434031,0.33049539,0.21531982,0.10297483
-2.95047524,2.91009126,0.01296513,0.08745140,0.28926420,2.44316896,0.00421064,0.32140070,0.20591495,0.09764754
-2.94447224,2.79878085,0.01250937,0.08474760,0.28186819,2.35060931,0.00407972,0.31124498,0.19644707,0.09223870
-2.93846923,2.68039880,0.01200568,0.08188200,0.27361450,2.25168582,0.00394967,0.30019748,0.18703022,0.08680453
-2.93246623,2.55667516,0.01146015,0.07890139,0.26465565,2.14787807,0.00382245,0.28843319,0.17776643,0.08139782
-2.92646323,2.42932388,0.01087947,0.07585021,0.25514459,2.04066019,0.00369978,0.27612796,0.16874385,0.07606726
-2.92046023,2.30000224,0.01027084,0.07276936,0.24523000,1.93146524,0.00358320,0.26345370,0.16003534,0.07085702
-2.91445723,2.17027483,0.00964181,0.06969531,0.23505212,1.82165325,0.00347399,0.25057421,0.15169761,0.06580644
-2.90845423,2.04158357,0.00900005,0.06665943,0.22473932,1.71248427,0.00337329,0.23764153,0.14377104,0.06094990
-2.90245123,1.91522458,0.00835326,0.06368761,0.21440539,1.60509721,0.00328207,0.22479306,0.13628001,0.05631691
-2.89644822,1.79233255,0.00770895,0.06080012,0.20414782,1.50049502,0.00320126,0.21214950,0.12923385,0.05193224
-2.89044522,1.67387281,0.00707432,0.05801184,0.19404692,1.39953652,0.00313174,0.19981371,0.12262826,0.04781632
-2.88444222,1.56064085,0.00645610,0.05533262,0.18416585,1.30293462,0.00307447,0.18787031,0.11644719,0.04398561
-2.87843922,1.45326881,0.00586044,0.05276792,0.17455143,1.21126061,0.00303056,0.17638623,0.11066505,0.04045318
-2.87243622,1.35223790,0.00529284,0.05031963,0.16523569,1.12495363,0.00300135,0.16541182,0.10524915,0.03722931
-2.86643322,1.25789576,0.00475806,0.04798690,0.15623791,1.04433459,0.00298847,0.15498260,0.10016226,0.03432212
-2.86043022,1.17047726,0.00426009,0.04576712,0.14756709,0.96962315,0.00299392,0.14512148,0.09536519,0.03173823
-2.85442721,1.09012742,0.00380217,0.04365685,0.13922460,0.90095679,0.00302011,0.13584116,0.09081922,0.02948340
-2.84842421,1.01692505,0.00338674,0.04165266,0.13120688,0.83841063,0.00306987,0.12714671,0.08648838,0.02756314
-2.84242121,0.95090559,0.00301553,0.03975187,0.12350807,0.78201683,0.00314647,0.11903808,0.08234137,0.02598322
-2.83641821,0.89208209,0.00268960,0.03795319,0.11612232,0.73178262,0.00325361,0.11151239,0.07835320,0.02475018
-2.83041521,0.84046333,0.00240935,0.03625711,0.10904576,0.68770600,0.00339532,0.10456606,0.07450635,0.02387163
-2.82441221,0.79606826,0.00217466,0.03466616,0.10227809,0.64978845,0.00357590,0.09819642,0.07079157,0.02335654
-2.81840920,0.75893631,0.00198492,0.03318494,0.09582364,0.61804435,0.00379984,0.09240304,0.06720822,0.02321535
-2.81240620,0.72913351,0.00183908,0.03181997,0.08969193,0.59250672,0.00407164,0.08718854,0.06376427,0.02346007
-2.80640320,0.70675433,0.00173576,0.03057942,0.08389785,0.57322949,0.00439568,0.08255901,0.06047587,0.02410413
-2.80040020,0.69191976,0.00167328,0.02947265,0.07846131,0.56028647,0.00477605,0.07852413,0.05736674,0.02516232
-2.79439720,0.68477202,0.00164970,0.02850970,0.07340667,0.55376748,0.00521634,0.07509683,0.05446721,0.02665050
-2.78839420,0.68546677,0.00166286,0.02770069,0.06876176,0.55377220,0.00571952,0.07229283,0.05181320,0.02858537
-2.78239120,0.69416341,0.00171044,0.02705523,0.06455681,0.56040239,0.00628771,0.07012994,0.04944504,0.03098413
-2.77638819,0.71101452,0.00178994,0.02658179,0.06082326,0.57375321,0.00692203,0.06862729,0.04740633,0.03386415
-2.77038519,0.73615502,0.00189870,0.02628725,0.05759250,0.59390428,0.00762250,0.06780457,0.04574278,0.03724263
-2.76438219,0.76969193,0.00203395,0.02617636,0.05489475,0.62091114,0.00838790,0.06768123,0.04450107,0.04113620
-2.75837919,0.81169525,0.00219274,0.02625147,0.05275789,0.65479761,0.00921570,0.06827583,0.04372793,0.04556058
-2.75237619,0.86219034,0.00237206,0.02651228,0.05120662,0.69554952,0.01010204,0.06960542,0.04346918,0.05053018
-2.74637319,0.92115206,0.00256873,0.02695571,0.05026160,0.74310991,0.01104176,0.07168511,0.04376890,0.05605771
-2.74037019,0.98850072,0.00277952,0.02757599,0.04993885,0.79737595,0.01202844,0.07452756,0.04466871,0.06215363
-2.73436718,1.06409957,0.00300111,0.02836471,0.05024927,0.85819729,0.01305447,0.07814271,0.04620706,0.06882572
-2.72836418,1.14775358,0.00323013,0.02931109,0.05119830,0.92537582,0.01411126,0.08253733,0.04841848,0.07607835
-2.72236118,1.23920894,0.00346323,0.03040225,0.05278569,0.99866618,0.01518934,0.08771463,0.05133288,0.08391178
-2.71635818,1.33815282,0.00369706,0.03162353,0.05500530,1.07777689,0.01627860,0.09367370,0.05497470,0.09232128
-2.71035518,1.44421267,0.00392835,0.03295887,0.05784500,1.16237127,0.01736846,0.10040886,0.05936205,0.10129610
-2.70435218,1.55695468,0.00415398,0.03439109,0.06128649,1.25206795,0.01844812,0.10790876,0.06450565,0.11081833
-2.69834917,1.67588083,0.00437097,0.03590224,0.06530523,1.34644028,0.01950672,0.11615531,0.07040778,0.12086171
-2.69234617,1.80042443,0.00457655,0.03747386,0.06987024,1.44501460,0.02053359,0.12512248,0.07706103,0.13139035
-2.68634317,1.92994396,0.00476822,0.03908718,0.07494397,1.54726698,0.02151840,0.13477484,0.08444713,0.14235743
-2.68034017,2.06371560,0.00494377,0.04072326,0.08048212,1.65261872,0.02245131,0.14506615,0.09253575,0.15370411
-2.67433717,2.20092491,0.00510127,0.04236309,0.08643355,1.76043068,0.02332309,0.15593785,0.10128341,0.16535851
-2.66833417,2.34065841,0.00523917,0.04398764,0.09274024,1.86999716,0.02412524,0.16731776,0.11063262,0.17723510
-2.66233117,2.48189618,0.00535623,0.04557789,0.09933739,1.98053988,0.02485004,0.17911894,0.12051132,0.18923444
-2.65632816,2.62350647,0.00545158,0.04711483,0.10615374,2.09120301,0.02549061,0.19123901,0.13083275,0.20124345
-2.65032516,2.76424388,0.00552467,0.04857951,0.11311212,2.20105021,0.02604092,0.20355995,0.14149581,0.21313628
-2.64432216,2.90275206,0.00557530,0.04995310,0.12013030,2.30906472,0.02649585,0.21594853,0.15238603,0.22477588
-2.63831916,3.03757224,0.00560360,0.05121703,0.12712223,2.41415340,0.02685118,0.22825752,0.16337722,0.23601624
-2.63231616,3.16715848,0.00560997,0.05235324,0.13399962,2.51515561,0.02710366,0.24032757,0.17433378,0.24670532
-2.62631316,3.28990010,0.00559512,0.05334442,0.14067391,2.61085743,0.02725098,0.25199008,0.18511374,0.25668870
-2.62031016,3.40415150,0.00555999,0.05417448,0.14705865,2.70001158,0.02729186,0.26307070,0.19557238,0.26581371
-2.61430715,3.50826901,0.00550579,0.05482898,0.15307218,2.78136288,0.02722610,0.27339365,0.20556646,0.27393405
-2.60830415,3.60065384,0.00543395,0.05529572,0.15864063,2.85367885,0.02705466,0.28278655,0.21495887,0.28091465
-2.60230115,3.67979988,0.00534608,0.05556539,0.16370106,2.91578455,0.02677969,0.29108575,0.22362350,0.28663653
-2.59629815,3.74434444,0.00524400,0.05563214,0.16820471,2.96660033,0.02640467,0.29814182,0.23145030,0.29100162
-2.59029515,3.79311988,0.00512972,0.05549431,0.17212029,3.00518113,0.02593442,0.30382503,0.23835008,0.29393702
-2.58429215,3.82520356,0.00500536,0.05515495,0.17543696,3.03075531,0.02537517,0.30803062,0.24425904,0.29539875
-2.57828914,3.83996384,0.00487324,0.05462241,0.17816719,3.04276124,0.02473459,0.31068347,0.24914275,0.29537464
-2.57228614,3.83709944,0.00473575,0.05391073,0.18034908,3.04087964,0.02402178,0.31174217,0.25299930,0.29388623
-2.56628314,3.81667013,0.00459538,0.05303994,0.18204822,3.02505993,0.02324718,0.31120202,0.25586158,0.29098954
-2.56028014,3.77911676,0.00445470,0.05203620,0.18335887,2.99553890,0.02242253,0.30909702,0.25779850,0.28677469
-2.55427714,3.72526926,0.00431628,0.05093174,0.18440446,2.95285050,0.02156070,0.30550061,0.25891502,0.28136428
-2.54827414,3.65634176,0.00418269,0.04976464,0.18533730,2.89782595,0.02067549,0.30052521,0.25935104,0.27491069
-2.54227114,3.57391468,0.00405642,0.04857848,0.18633744,2.83158368,0.01978144,0.29432039,0.25927908,0.26759229
-2.53626813,3.47990409,0.00393988,0.04742171,0.18761077,2.75550930,0.01889354,0.28706994,0.25890085,0.25960879
-2.53026513,3.37651942,0.00383527,0.04634695,0.18938619,2.67122615,0.01802701,0.27898783,0.25844280,0.25117591
-2.52426213,3.26621104,0.00374463,0.04541015,0.19191206,2.58055753,0.01719692,0.27031315,0.25815082,0.24251956
-2.51825913,3.15160963,0.00366970,0.04466953,0.19545179,2.48548180,0.01641799,0.26130438,0.25828420,0.23386982
-2.51225613,3.03545947,0.00361194,0.04418456,0.20027876,2.38808230,0.01570423,0.25223303,0.25910898,0.22545489
-2.50625313,2.92054831,0.00357247,0.04401473,0.20667043,2.29049364,0.01506876,0.24337700,0.26089111,0.21749527
-2.50025013,2.80963588,0.00355203,0.04421830,0.21490197,2.19484644,0.01452349,0.23501372,0.26388921,0.21019834
-2.49424712,2.70538369,0.00355100,0.04485105,0.22523920,2.10321233,0.01407898,0.22741339,0.26834750,0.20375356
-2.48824412,2.61028791,0.00356935,0.04596488,0.23793106,2.01755097,0.01374425,0.22083241,0.27448876,0.19832824
-2.48224112,2.52661752,0.00360667,0.04760650,0.25320175,1.93966062,0.01352668,0.21550720,0.28250760,0.19406414
-2.47623812,2.45635882,0.00366219,0.04981604,0.27124251,1.87113360,0.01343185,0.21164849,0.29256416,0.19107491
-2.47023512,2.40116789,0.00373478,0.05262571,0.29220342,1.81331778,0.01346358,0.20943626,0.30477827,0.18944417
-2.46423212,2.36233154,0.00382304,0.05605844,0.31618512,1.76728468,0.01362382,0.20901522,0.31922430,0.18922445
-2.45822911,2.34073740,0.00392527,0.06012664,0.34323099,1.73380504,0.01391267,0.21049118,0.33592674,0.19043680
-2.45222611,2.33685350,0.00403959,0.06483103,0.37331984,1.71333183,0.01432842,0.21392804,0.35485660,0.19307101
-2.44622311,2.35071744,0.00416397,0.07015956,0.40635954,1.70599120,0.01486752,0.21934567,0.37592886,0.19708643
-2.44022011,2.38193509,0.00429630,0.07608660,0.44218184,1.71158107,0.01552469,0.22671866,0.39900101,0.20241318
-2.43421711,2.42968884,0.00443446,0.08257226,0.48053892,1.72957745,0.01629291,0.23597591,0.42387285,0.20895393
-2.42821411,2.49275510,0.00457638,0.08956213,0.52110175,1.75914811,0.01716352,0.24700119,0.45028772,0.21658602
-2.42221111,2.56953100,0.00472011,0.09698729,0.56346089,1.79917354,0.01812630,0.25963470,0.47793526,0.22516387
-2.41620810,2.65806984,0.00486390,0.10476469,0.60712979,1.84827463,0.01916956,0.27367562,0.50645580,0.23452191
-2.41020510,2.75612512,0.00500625,0.11279813,0.65155085,1.90484669,0.02028027,0.28888569,0.53544647,0.24447770
-2.40420210,2.86120227,0.00514600,0.12097953,0.69610448,1.96709938,0.02144425,0.30499390,0.56446901,0.25483551
-2.39819910,2.97061776,0.00528234,0.12919083,0.74012089,2.03310156,0.02264631,0.32170207,0.59305919,0.26539020
-2.39219610,3.08156421,0.00541493,0.13730627,0.78289462,2.10083048,0.02387054,0.33869155,0.62073776,0.27593142
-2.38619310,3.19118037,0.00554386,0.14519520,0.82370143,2.16822401,0.02510054,0.35563060,0.64702255,0.28624807
-2.38019010,3.29662439,0.00566977,0.15272511,0.86181707,2.23323480,0.02631978,0.37218254,0.67144158,0.29613303
-2.37418709,3.39514828,0.00579380,0.15976513,0.89653728,2.29388474,0.02751190,0.38801436,0.69354650,0.30538796
-2.36818409,3.48417147,0.00591764,0.16618952,0.92719842,2.34831837,0.02866111,0.40280554,0.71292610,0.31382812
-2.36218109,3.56135105,0.00604348,0.17188130,0.95319772,2.39485323,0.02975257,0.41625681,0.72921913,0.32128698
-2.35617809,3.62464609,0.00617400,0.17673576,0.97401246,2.43202556,0.03077273,0.42809852,0.74212608,0.32762063
-2.35017509,3.67237360,0.00631231,0.18066361,0.98921716,2.45862965,0.03170973,0.43809827,0.75141912,0.33271156
-2.34417209,3.70325374,0.00646182,0.18359390,0.99849794,2.47374917,0.03255366,0.44606760,0.75694989,0.33647182
-2.33816908,3.71644239,0.00662621,0.18547623,1.00166348,2.47677924,0.03329684,0.45186720,0.75865451,0.33884533
-2.33216608,3.71154925,0.00680920,0.18628241,0.99865188,2.46743825,0.03393396,0.45541071,0.75655575,0.33980922
-2.32616308,3.68864081,0.00701445,0.18600735,0.98953318,2.44576879,0.03446221,0.45666666,0.75076184,0.33937402
-2.32016008,3.64822751,0.00724537,0.18466917,0.97450734,2.41212763,0.03488119,0.45565855,0.74146224,0.33758279
-2.31415708,3.59123587,0.00750490,0.18230853,0.95389779,2.36716515,0.03519283,0.45246305,0.72892022,0.33450901
-2.30815408,3.51896640,0.00779536,0.17898713,0.92814074,2.31179508,0.03540118,0.44720642,0.71346278,0.33025348
-2.30215108,3.43303939,0.00811820,0.17478558,0.89777094,2.24715589,0.03551201,0.44005917,0.69546818,0.32494018
-2.29614807,3.33533086,0.00847385,0.16980061,0.86340437,2.17456568,0.03553250,0.43122941,0.67535184,0.31871141
-2.29014507,3.22790179,0.00886157,0.16414184,0.82571884,2.09547252,0.03547073,0.42095505,0.65355111,0.31172228
-2.28414207,3.11292377,0.00927929,0.15792819,0.78543325,2.01140255,0.03533523,0.40949531,0.63050979,0.30413498
-2.27813907,2.99260454,0.00972356,0.15128418,0.74328665,1.92390823,0.03513442,0.39712187,0.60666301,0.29611294
-2.27213607,2.86911677,0.01018950,0.14433620,0.70001773,1.83451892,0.03487624,0.38411019,0.58242330,0.28781530
-2.26613307,2.74453326,0.01067083,0.13720895,0.65634588,1.74469591,0.03456764,0.37073132,0.55816838,0.27939183
-2.26013007,2.62077114,0.01115999,0.13002227,0.61295435,1.65579373,0.03421429,0.35724455,0.53423122,0.27097868
-2.25412706,2.49954722,0.01164825,0.12288837,0.57047612,1.56902906,0.03382032,0.34389130,0.51089280,0.26269501
-2.24812406,2.38234597,0.01212597,0.11590954,0.52948293,1.48545814,0.03338822,0.33089039,0.48837769,0.25464075
-2.24212106,2.27040081,0.01258284,0.10917663,0.49047758,1.40596321,0.03291877,0.31843486,0.46685264,0.24689548
-2.23611806,2.16468856,0.01300819,0.10276797,0.45388958,1.33124778,0.03241121,0.30669043,0.44642788,0.23951850
-2.23011506,2.06593630,0.01339136,0.09674908,0.42007390,1.26184021,0.03186343,0.29579540,0.42716113,0.23254993
-2.22411206,1.97463921,0.01372205,0.09117281,0.38931255,1.19810464,0.03127230,0.28586205,0.40906360,0.22601289
-2.21810905,1.89108733,0.01399069,0.08608008,0.36181858,1.14025792,0.03063404,0.27697917,0.39210782,0.21991629
-2.21210605,1.81539889,0.01418878,0.08150102,0.33774171,1.08839094,0.02994473,0.26921545,0.37623647,0.21425835
-2.20610305,1.74755755,0.01430922,0.07745631,0.31717541,1.04249272,0.02920068,0.26262342,0.36137180,0.20903026
-2.20010005,1.68745093,0.01434658,0.07395880,0.30016440,1.00247549,0.02839897,0.25724366,0.34742501,0.20422001
-2.19409705,1.63490780,0.01429729,0.07101513,0.28671231,0.96819901,0.02753782,0.25310872,0.33430501,0.19981593
-2.18809405,1.58973164,0.01415981,0.06862729,0.27678884,0.93949292,0.02661697,0.25024672,0.32192617,0.19580976
-2.18209105,1.55172868,0.01393468,0.06679396,0.27033610,0.91617550,0.02563793,0.24868407,0.31021469,0.19219919
-2.17608804,1.52072886,0.01362450,0.06551173,0.26727369,0.89806832,0.02460417,0.24844727,0.29911324,0.18898948
-2.17008504,1.49659901,0.01323382,0.06477581,0.26750255,0.88500591,0.02352116,0.24956359,0.28858390,0.18619431
-2.16408204,1.47924768,0.01276901,0.06458059,0.27090726,0.87684045,0.02239633,0.25206059,0.27860924,0.18383563
-2.15807904,1.46862215,0.01223799,0.06491971,0.27735707,0.87344148,0.02123890,0.25596450,0.26919172,0.18194273
-2.15207604,1.46469805,0.01164999,0.06578580,0.28670572,0.87469121,0.02005964,0.26129753,0.26035154,0.18055044
-2.14607304,1.46746306,0.01101519,0.06717000,0.29879022,0.88047609,0.01887052,0.26807440,0.25212325,0.17969669
-2.14007004,1.47689605,0.01034441,0.06906115,0.31342910,0.89067558,0.01768431,0.27629821,0.24455144,0.17941965
-2.13406703,1.49294350,0.00964874,0.07144487,0.33042025,0.90514927,0.01651416,0.28595608,0.23768574,0.17975449
-2.12806403,1.51549500,0.00893923,0.07430248,0.34953889,0.92372342,0.01537311,0.29701469,0.23157574,0.18073015
-2.12206103,1.54435985,0.00822656,0.07761008,0.37053589,0.94617806,0.01427369,0.30941630,0.22626588,0.18236621
-2.11605803,1.57924629,0.00752076,0.08133754,0.39313684,0.97223574,0.01322748,0.32307533,0.22179076,0.18467014
-2.11005503,1.61974506,0.00683097,0.08544781,0.41704212,1.00155279,0.01224471,0.33787589,0.21817118,0.18763501
-2.10405203,1.66531851,0.00616526,0.08989648,0.44192805,1.03371391,0.01133400,0.35367051,0.21541094,0.19123790
-2.09804902,1.71529602,0.00553051,0.09463152,0.46744947,1.06823049,0.01050209,0.37028020,0.21349472,0.19543908
-2.09204602,1.76887633,0.00493232,0.09959359,0.49324349,1.10454299,0.00975369,0.38749595,0.21238692,0.20018194
-2.08604302,1.82513683,0.00437496,0.10471652,0.51893463,1.14202744,0.00909141,0.40508165,0.21203163,0.20539378
-2.08004002,1.88304955,0.00386142,0.10992827,0.54414097,1.18000575,0.00851575,0.42277853,0.21235358,0.21098738
-2.07403702,1.94150301,0.00339349,0.11515222,0.56848134,1.21775956,0.00802516,0.44031070,0.21326004,0.21686323
-2.06803402,1.99932922,0.00297179,0.12030879,0.59158308,1.25454684,0.00761624,0.45739189,0.21464339,0.22291233
-2.06203102,2.05533433,0.00259595,0.12531722,0.61309022,1.28962063,0.00728390,0.47373292,0.21638446,0.22901951
-2.05602801,2.10833170,0.00226474,0.13009762,0.63267158,1.32224901,0.00702163,0.48904960,0.21835620,0.23506687
-2.05002501,2.15717580,0.00197617,0.13457306,0.65002868,1.35173535,0.00682176,0.50307090,0.22042761,0.24093747
-2.04402201,2.20079539,0.00172774,0.13867163,0.66490282,1.37743798,0.00667584,0.51554673,0.22246782,0.24651880
-2.03801901,2.23822455,0.00151648,0.14232845,0.67708133,1.39878839,0.00657485,0.52625534,0.22435000,0.25170612
-2.03201601,2.26863021,0.00133919,0.14548742,0.68640244,1.41530712,0.00650964,0.53500967,0.22595511,0.25640532
-2.02601301,2.29133495,0.00119249,0.14810278,0.69275876,1.42661672,0.00647113,0.54166267,0.22717521,0.26053536
-2.02001001,2.30583434,0.00107300,0.15014029,0.69609912,1.43245122,0.00645069,0.54611116,0.22791640,0.26403003
-2.01400700,2.31180798,0.00097741,0.15157798,0.69642870,1.43266175,0.00644030,0.54829822,0.22810112,0.26683912
-2.00800400,2.30912414,0.00090258,0.15240653,0.69380748,1.42721827,0.00643288,0.54821393,0.22766995,0.26892895
-2.00200100,2.29783788,0.00084558,0.15262925,0.68834703,1.41620716,0.00642237,0.54589453,0.22658275,0.27028218
-1.99599800,2.27818308,0.00080380,0.15226153,0.68020588,1.39982526,0.00640395,0.54142008,0.22481927,0.27089713
-1.98999500,2.25055891,0.00077494,0.15133000,0.66958357,1.37837041,0.00637409,0.53491071,0.22237910,0.27078657
-1.98399200,2.21551165,0.00075708,0.14987133,0.65671375,1.35222921,0.00633063,0.52652179,0.21928118,0.26997611
