energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.87993997,0.42576967,0.11305151,0.04720168,0.00472757,0.02720720,0.02357767,0.33018343
-5.87393697,0.42692074,0.11851303,0.04913646,0.00492366,0.02843451,0.02428066,0.32402408
-5.86793397,0.42894372,0.12406211,0.05107452,0.00512897,0.02975453,0.02500370,0.31853703
-5.86193097,0.43180302,0.12963583,0.05299877,0.00534118,0.03116493,0.02574517,0.31375121
-5.85592796,0.43546891,0.13518295,0.05489548,0.00555879,0.03266750,0.02650464,0.30968069
-5.84992496,0.43992479,0.14066627,0.05675526,0.00578138,0.03426865,0.02728335,0.30632941
-5.84392196,0.44517395,0.14606455,0.05857395,0.00600968,0.03597987,0.02808463,0.30369603
-5.83791896,0.45124513,0.15137370,0.06035324,0.00624577,0.03781797,0.02891421,0.30177865
-5.83191596,0.45819675,0.15660738,0.06210113,0.00649312,0.03980505,0.02978039,0.30057886
-5.82591296,0.46611905,0.16179663,0.06383198,0.00675672,0.04196832,0.03069415,0.30010504
-5.81990995,0.47513424,0.16698882,0.06556637,0.00704298,0.04433952,0.03166902,0.30037450
-5.81390695,0.48539428,0.17224565,0.06733058,0.00735980,0.04695417,0.03272084,0.30141449
-5.80790395,0.49707642,0.17764050,0.06915574,0.00771637,0.04985053,0.03386731,0.30326185
-5.80190095,0.51037658,0.18325494,0.07107677,0.00812310,0.05306825,0.03512744,0.30596146
-5.79589795,0.52550088,0.18917491,0.07313104,0.00859138,0.05664686,0.03652085,0.30956363
-5.78989495,0.54265571,0.19548631,0.07535685,0.00913333,0.06062410,0.03806696,0.31412053
-5.78389195,0.56203671,0.20227060,0.07779186,0.00976151,0.06503411,0.03978414,0.31968199
-5.77788894,0.58381747,0.20960028,0.08047142,0.01048859,0.06990561,0.04168875,0.32629095
-5.77188594,0.60813814,0.21753470,0.08342700,0.01132699,0.07526011,0.04379433,0.33397890
-5.76588294,0.63509496,0.22611625,0.08668465,0.01228851,0.08111026,0.04611067,0.34276149
-5.75987994,0.66473084,0.23536718,0.09026375,0.01338387,0.08745840,0.04864314,0.35263477
-5.75387694,0.69702786,0.24528722,0.09417588,0.01462242,0.09429542,0.05139198,0.36357215
-5.74787394,0.73190174,0.25585204,0.09842411,0.01601163,0.10159997,0.05435193,0.37552226
-5.74187094,0.76919884,0.26701270,0.10300243,0.01755682,0.10933807,0.05751183,0.38840795
-5.73586793,0.80869571,0.27869604,0.10789563,0.01926076,0.11746321,0.06085461,0.40212634
-5.72986493,0.85010125,0.29080610,0.11307943,0.02112339,0.12591694,0.06435736,0.41654987
-5.72386193,0.89306143,0.30322635,0.11852096,0.02314156,0.13462993,0.06799163,0.43152844
-5.71785893,0.93716636,0.31582279,0.12417942,0.02530886,0.14352353,0.07172393,0.44689234
-5.71185593,0.98195936,0.32844764,0.13000705,0.02761543,0.15251166,0.07551637,0.46245584
-5.70585293,1.02694764,0.34094351,0.13595027,0.03004798,0.16150320,0.07932747,0.47802125
-5.69984992,1.07161418,0.35314787,0.14195084,0.03258973,0.17040448,0.08311307,0.49338325
-5.69384692,1.11543019,0.36489761,0.14794723,0.03522053,0.17912201,0.08682733,0.50833330
-5.68784392,1.15786780,0.37603348,0.15387589,0.03791705,0.18756524,0.09042370,0.52266386
-5.68184092,1.19841225,0.38640426,0.15967254,0.04065298,0.19564915,0.09385600,0.53617234
-5.67583792,1.23657336,0.39587048,0.16527337,0.04339941,0.20329670,0.09707941,0.54866473
-5.66983492,1.27189567,0.40430757,0.17061616,0.04612521,0.21044087,0.10005135,0.55995859
-5.66383192,1.30396704,0.41160827,0.17564120,0.04879749,0.21702625,0.10273235,0.56988565
-5.65782891,1.33242544,0.41768444,0.18029213,0.05138217,0.22301015,0.10508679,0.57829383
-5.65182591,1.35696383,0.42246796,0.18451666,0.05384457,0.22836304,0.10708345,0.58504875
-5.64582291,1.37733303,0.42591097,0.18826704,0.05615005,0.23306846,0.10869598,0.59003486
-5.63981991,1.39334274,0.42798546,0.19150056,0.05826472,0.23712227,0.10990324,0.59315620
-5.63381691,1.40486084,0.42868218,0.19417979,0.06015612,0.24053138,0.11068949,0.59433687
-5.62781391,1.41181119,0.42800912,0.19627285,0.06179394,0.24331195,0.11104442,0.59352139
-5.62181091,1.41417022,0.42598964,0.19775360,0.06315076,0.24548730,0.11096315,0.59067490
-5.61580790,1.41196266,0.42266037,0.19860169,0.06420268,0.24708551,0.11044607,0.58578330
-5.60980490,1.40525678,0.41806903,0.19880273,0.06493001,0.24813695,0.10949866,0.57885344
-5.60380190,1.39415932,0.41227231,0.19834832,0.06531775,0.24867187,0.10813117,0.56991324
-5.59779890,1.37881064,0.40533392,0.19723614,0.06535611,0.24871815,0.10635836,0.55901180
-5.59179590,1.35938008,0.39732286,0.19546997,0.06504089,0.24829944,0.10419915,0.54621943
-5.58579290,1.33606188,0.38831204,0.19305979,0.06437362,0.24743368,0.10167624,0.53162754
-5.57978989,1.30907174,0.37837721,0.19002171,0.06336174,0.24613214,0.09881570,0.51534835
-5.57378689,1.27864404,0.36759630,0.18637795,0.06201851,0.24439913,0.09564667,0.49751426
-5.56778389,1.24502975,0.35604899,0.18215676,0.06036278,0.24223213,0.09220084,0.47827688
-5.56178089,1.20849485,0.34381665,0.17739221,0.05841864,0.23962267,0.08851213,0.45780570
-5.55577789,1.16931929,0.33098243,0.17212392,0.05621496,0.23655753,0.08461618,0.43628624
-5.54977489,1.12779626,0.31763156,0.16639674,0.05378469,0.23302054,0.08054998,0.41391780
-5.54377189,1.08423162,0.30385164,0.16026020,0.05116420,0.22899453,0.07635134,0.39091075
-5.53776888,1.03894325,0.28973296,0.15376801,0.04839243,0.22446359,0.07205843,0.36748347
-5.53176588,0.99226041,0.27536872,0.14697735,0.04551004,0.21941526,0.06770933,0.34385898
-5.52576288,0.94452267,0.26085514,0.13994815,0.04255856,0.21384275,0.06334151,0.32026143
-5.51975988,0.89607860,0.24629136,0.13274230,0.03957948,0.20774683,0.05899134,0.29691246
-5.51375688,0.84728396,0.23177913,0.12542277,0.03661350,0.20113746,0.05469366,0.27402770
-5.50775388,0.79849954,0.21742237,0.11805278,0.03369973,0.19403505,0.05048133,0.25181344
-5.50175088,0.75008852,0.20332640,0.11069496,0.03087505,0.18647109,0.04638485,0.23046366
-5.49574787,0.70241348,0.18959715,0.10341051,0.02817360,0.17848846,0.04243205,0.21015741
-5.48974487,0.65583312,0.17634010,0.09625848,0.02562633,0.17014108,0.03864776,0.19105678
-5.48374187,0.61069872,0.16365918,0.08929503,0.02326070,0.16149313,0.03505374,0.17330536
-5.47773887,0.56735050,0.15165557,0.08257288,0.02110055,0.15261786,0.03166844,0.15702724
-5.47173587,0.52611389,0.14042653,0.07614076,0.01916595,0.14359592,0.02850707,0.14232660
-5.46573287,0.48729580,0.13006416,0.07004299,0.01747333,0.13451357,0.02558163,0.12928773
-5.45972986,0.45118106,0.12065423,0.06431916,0.01603549,0.12546047,0.02290100,0.11797543
-5.45372686,0.41802891,0.11227505,0.05900391,0.01486178,0.11652763,0.02047116,0.10843581
-5.44772386,0.38806982,0.10499641,0.05412669,0.01395830,0.10780514,0.01829540,0.10069718
-5.44172086,0.36150242,0.09887862,0.04971174,0.01332807,0.09938011,0.01637463,0.09477112
-5.43571786,0.33849084,0.09397156,0.04577798,0.01297117,0.09133474,0.01470762,0.09065351
-5.42971486,0.31916234,0.09031386,0.04233904,0.01288496,0.08374463,0.01329135,0.08832552
-5.42371186,0.30360524,0.08793220,0.03940328,0.01306409,0.07667737,0.01212128,0.08775446
-5.41770885,0.29186745,0.08684064,0.03697386,0.01350067,0.07019140,0.01119166,0.08889444
-5.41170585,0.28395524,0.08704012,0.03504882,0.01418420,0.06433525,0.01049573,0.09168694
-5.40570285,0.27983281,0.08851809,0.03362119,0.01510160,0.05914706,0.01002601,0.09606119
-5.39969985,0.27942221,0.09124828,0.03267914,0.01623722,0.05465441,0.00977444,0.10193451
-5.39369685,0.28260421,0.09519076,0.03220616,0.01757271,0.05087442,0.00973257,0.10921266
-5.38769385,0.28921969,0.10029213,0.03218123,0.01908712,0.04781413,0.00989165,0.11779023
-5.38169085,0.29907199,0.10648608,0.03257915,0.02075682,0.04547104,0.01024278,0.12755130
-5.37568784,0.31193007,0.11369419,0.03337079,0.02255566,0.04383385,0.01077691,0.13837029
-5.36968484,0.32753252,0.12182715,0.03452353,0.02445509,0.04288328,0.01148496,0.15011318
-5.36368184,0.34559245,0.13078619,0.03600166,0.02642444,0.04259299,0.01235787,0.16263918
-5.35767884,0.36580310,0.14046498,0.03776696,0.02843129,0.04293059,0.01338661,0.17580273
-5.35167584,0.38784416,0.15075173,0.03977925,0.03044193,0.04385854,0.01456225,0.18945602
-5.34567284,0.41138863,0.16153155,0.04199707,0.03242194,0.04533518,0.01587602,0.20345179
-5.33966983,0.43610993,0.17268901,0.04437837,0.03433692,0.04731559,0.01731934,0.21764644
-5.33366683,0.46168911,0.18411075,0.04688129,0.03615319,0.04975246,0.01888386,0.23190336
-5.32766383,0.48782189,0.19568811,0.04946487,0.03783867,0.05259688,0.02056154,0.24609619
-5.32166083,0.51422523,0.20731948,0.05208985,0.03936368,0.05579899,0.02234465,0.26011204
-5.31565783,0.54064309,0.21891257,0.05471931,0.04070182,0.05930862,0.02422575,0.27385432
-5.30965483,0.56685124,0.23038611,0.05731939,0.04183072,0.06307577,0.02619772,0.28724515
-5.30365183,0.59266081,0.24167118,0.05985977,0.04273282,0.06705100,0.02825366,0.30022713
-5.29764882,0.61792043,0.25271193,0.06231416,0.04339588,0.07118579,0.03038684,0.31276432
-5.29164582,0.64251687,0.26346569,0.06466061,0.04381351,0.07543276,0.03259052,0.32484244
-5.28564282,0.66637404,0.27390248,0.06688162,0.04398540,0.07974586,0.03485782,0.33646812
-5.27963982,0.68945062,0.28400385,0.06896420,0.04391739,0.08408046,0.03718154,0.34766727
-5.27363682,0.71173619,0.29376127,0.07089970,0.04362137,0.08839350,0.03955389,0.35848266
-5.26763382,0.73324622,0.30317397,0.07268355,0.04311492,0.09264349,0.04196637,0.36897065
-5.26163082,0.75401608,0.31224653,0.07431484,0.04242080,0.09679063,0.04440948,0.37919740
-5.25562781,0.77409450,0.32098622,0.07579580,0.04156621,0.10079687,0.04687260,0.38923454
-5.24962481,0.79353658,0.32940038,0.07713121,0.04058189,0.10462605,0.04934385,0.39915470
-5.24362181,0.81239688,0.33749380,0.07832779,0.03950117,0.10824401,0.05181000,0.40902682
-5.23761881,0.83072284,0.34526649,0.07939346,0.03835883,0.11161881,0.05425648,0.41891171
-5.23161581,0.84854873,0.35271176,0.08033676,0.03718995,0.11472095,0.05666744,0.42885788
-5.22561281,0.86589041,0.35981475,0.08116617,0.03602878,0.11752364,0.05902591,0.43889782
-5.21960980,0.88274116,0.36655156,0.08188955,0.03490763,0.12000308,0.06131398,0.44904496
-5.21360680,0.89906854,0.37288891,0.08251367,0.03385577,0.12213873,0.06351312,0.45929122
-5.20760380,0.91481238,0.37878432,0.08304372,0.03289859,0.12391356,0.06560443,0.46960545
-5.20160080,0.92988405,0.38418687,0.08348309,0.03205675,0.12531430,0.06756908,0.47993260
-5.19559780,0.94416669,0.38903832,0.08383304,0.03134563,0.12633156,0.06938859,0.49019377
-5.18959480,0.95751665,0.39327465,0.08409266,0.03077490,0.12695989,0.07104521,0.50028694
-5.18359180,0.96976577,0.39682783,0.08425883,0.03034831,0.12719776,0.07252222,0.51008865
-5.17758879,0.98072459,0.39962776,0.08432626,0.03006371,0.12704746,0.07380423,0.51945618
-5.17158579,0.99018633,0.40160425,0.08428764,0.02991329,0.12651480,0.07487740,0.52823059
-5.16558279,0.99793153,0.40268912,0.08413394,0.02988397,0.12560885,0.07572958,0.53624019
-5.15957979,1.00373329,0.40281805,0.08385465,0.02995798,0.12434154,0.07635045,0.54330465
-5.15357679,1.00736307,0.40193248,0.08343820,0.03011365,0.12272717,0.07673158,0.54923946
-5.14757379,1.00859684,0.39998133,0.08287241,0.03032627,0.12078201,0.07686648,0.55386083
-5.14157079,1.00722166,0.39692249,0.08214494,0.03056901,0.11852382,0.07675054,0.55699078
-5.13556778,1.00304234,0.39272428,0.08124384,0.03081402,0.11597147,0.07638111,0.55846236
-5.12956478,0.99588828,0.38736665,0.08015812,0.03103338,0.11314453,0.07575742,0.55812495
-5.12356178,0.98562014,0.38084227,0.07887827,0.03120015,0.11006310,0.07488066,0.55584932
-5.11755878,0.97213618,0.37315745,0.07739685,0.03128933,0.10674759,0.07375396,0.55153241
-5.11155578,0.95537802,0.36433280,0.07570898,0.03127867,0.10321865,0.07238248,0.54510160
-5.10555278,0.93533562,0.35440381,0.07381284,0.03114943,0.09949725,0.07077348,0.53651833
-5.09954977,0.91205115,0.34342101,0.07171001,0.03088692,0.09560476,0.06893641,0.52578081
-5.09354677,0.88562156,0.33145002,0.06940582,0.03048096,0.09156315,0.06688298,0.51292583
-5.08754377,0.85619963,0.31857114,0.06690952,0.02992605,0.08739516,0.06462723,0.49802931
-5.08154077,0.82399331,0.30487867,0.06423430,0.02922148,0.08312456,0.06218556,0.48120577
-5.07553777,0.78926344,0.29047979,0.06139726,0.02837118,0.07877635,0.05957670,0.46260646
-5.06953477,0.75231955,0.27549309,0.05841917,0.02738344,0.07437689,0.05682163,0.44241637
-5.06353177,0.71351421,0.26004673,0.05532412,0.02627053,0.06995404,0.05394334,0.42085000
-5.05752876,0.67323578,0.24427628,0.05213909,0.02504814,0.06553718,0.05096663,0.39814627
-5.05152576,0.63190013,0.22832222,0.04889334,0.02373479,0.06115718,0.04791776,0.37456249
-5.04552276,0.58994141,0.21232733,0.04561782,0.02235118,0.05684633,0.04482396,0.35036793
-5.03951976,0.54780250,0.19643394,0.04234447,0.02091951,0.05263818,0.04171302,0.32583696
-5.03351676,0.50592537,0.18078120,0.03910558,0.01946283,0.04856739,0.03861271,0.30124225
-5.02751376,0.46474196,0.16550248,0.03593306,0.01800442,0.04466956,0.03555026,0.27684823
-5.02151076,0.42466576,0.15072303,0.03285789,0.01656728,0.04098110,0.03255180,0.25290502
-5.01550775,0.38608469,0.13655793,0.02990960,0.01517365,0.03753916,0.02964184,0.22964317
-5.00950475,0.34935532,0.12311053,0.02711581,0.01384464,0.03438156,0.02684283,0.20726925
-5.00350175,0.31479877,0.11047129,0.02450193,0.01260005,0.03154695,0.02417475,0.18596258
-4.99749875,0.28269835,0.09871723,0.02209102,0.01145818,0.02907488,0.02165487,0.16587299
-4.99149575,0.25329884,0.08791181,0.01990371,0.01043579,0.02700613,0.01929747,0.14711977
-4.98549275,0.22680747,0.07810538,0.01795822,0.00954818,0.02538301,0.01711386,0.12979169
-4.97948974,0.20339622,0.06933606,0.01627058,0.00880928,0.02424975,0.01511232,0.11394797
-4.97348674,0.18320534,0.06163100,0.01485481,0.00823184,0.02365291,0.01329827,0.09962017
-4.96748374,0.16634767,0.05500791,0.01372323,0.00782759,0.02364174,0.01167443,0.08681466
-4.96148074,0.15291338,0.04947685,0.01288677,0.00760748,0.02426856,0.01024116,0.07551571
-4.95547774,0.14297495,0.04504206,0.01235523,0.00758183,0.02558891,0.00899673,0.06568878
-4.94947474,0.13659182,0.04170377,0.01213758,0.00776045,0.02766162,0.00793769,0.05728403
-4.94347174,0.13381448,0.03945993,0.01224215,0.00815278,0.03054865,0.00705929,0.05023969
-4.93746873,0.13468780,0.03830773,0.01267673,0.00876782,0.03431470,0.00635579,0.04448534
-4.93146573,0.13925331,0.03824487,0.01344863,0.00961412,0.03902651,0.00582085,0.03994480
-4.92546273,0.14755029,0.03927042,0.01456457,0.01069958,0.04475192,0.00544781,0.03653871
-4.91945973,0.15961562,0.04138549,0.01603051,0.01203126,0.05155860,0.00523000,0.03418662
-4.91345673,0.17548248,0.04459330,0.01785135,0.01361501,0.05951252,0.00516090,0.03280863
-4.90745373,0.19517785,0.04889910,0.02003056,0.01545516,0.06867617,0.00523437,0.03232663
-4.90145073,0.21871907,0.05430956,0.02256976,0.01755407,0.07910656,0.00544467,0.03266505
-4.89544772,0.24610971,0.06083199,0.02546820,0.01991169,0.09085308,0.00578660,0.03375134
-4.88944472,0.27733484,0.06847312,0.02872229,0.02252520,0.10395530,0.00625544,0.03551611
-4.88344172,0.31235619,0.07723787,0.03232513,0.02538852,0.11844075,0.00684693,0.03789310
-4.87743872,0.35110738,0.08712781,0.03626607,0.02849208,0.13432279,0.00755721,0.04081899
-4.87143572,0.39348963,0.09813963,0.04053034,0.03182251,0.15159875,0.00838266,0.04423317
-4.86543272,0.43936807,0.11026355,0.04509888,0.03536252,0.17024823,0.00931986,0.04807757
-4.85942971,0.48856917,0.12348188,0.04994820,0.03909094,0.19023188,0.01036534,0.05229649
-4.85342671,0.54087924,0.13776761,0.05505045,0.04298280,0.21149054,0.01151555,0.05683662
-4.84742371,0.59604433,0.15308327,0.06037367,0.04700970,0.23394496,0.01276661,0.06164718
-4.84142071,0.65377162,0.16937998,0.06588214,0.05114023,0.25749599,0.01411424,0.06668023
-4.83541771,0.71373216,0.18659687,0.07153695,0.05534058,0.28202543,0.01555357,0.07189115
-4.82941471,0.77556509,0.20466070,0.07729672,0.05957529,0.30739731,0.01707904,0.07723921
-4.82341171,0.83888314,0.22348597,0.08311843,0.06380810,0.33345981,0.01868430,0.08268837
-4.81740870,0.90327913,0.24297530,0.08895830,0.06800286,0.36004758,0.02036210,0.08820803
-4.81140570,0.96833330,0.26302017,0.09477278,0.07212452,0.38698445,0.02210423,0.09377393
-4.80540270,1.03362116,0.28350206,0.10051954,0.07614012,0.41408642,0.02390145,0.09936890
-4.79939970,1.09872140,0.30429378,0.10615840,0.08001968,0.44116473,0.02574350,0.10498371
-4.79339670,1.16322362,0.32526121,0.11165221,0.08373705,0.46802902,0.02761905,0.11061763
-4.78739370,1.22673534,0.34626510,0.11696758,0.08727064,0.49449029,0.02951576,0.11627894
-4.78139070,1.28888823,0.36716307,0.12207549,0.09060394,0.52036360,0.03142032,0.12198522
-4.77538769,1.34934287,0.38781171,0.12695165,0.09372589,0.54547041,0.03331850,0.12776335
-4.76938469,1.40779219,0.40806856,0.13157671,0.09663093,0.56964038,0.03519530,0.13364927
-4.76338169,1.46396315,0.42779408,0.13593621,0.09931892,0.59271264,0.03703504,0.13968747
-4.75737869,1.51761672,0.44685342,0.14002030,0.10179478,0.61453652,0.03882153,0.14593015
-4.75137569,1.56854625,0.46511795,0.14382329,0.10406783,0.63497160,0.04053828,0.15243607
-4.74537269,1.61657425,0.48246655,0.14734297,0.10615106,0.65388742,0.04216866,0.15926911
-4.73936968,1.66154787,0.49878657,0.15057983,0.10806009,0.67116263,0.04369614,0.16649653
-4.73336668,1.70333354,0.51397447,0.15353615,0.10981211,0.68668397,0.04510458,0.17418693
-4.72736368,1.74181098,0.52793619,0.15621503,0.11142467,0.70034509,0.04637840,0.18240801
-4.72136068,1.77686717,0.54058721,0.15861951,0.11291451,0.71204554,0.04750295,0.19122402
-4.71535768,1.80839069,0.55185243,0.16075161,0.11429639,0.72168993,0.04846470,0.20069316
-4.70935468,1.83626693,0.56166589,0.16261166,0.11558204,0.72918760,0.04925157,0.21086476
-4.70335168,1.86037454,0.56997040,0.16419764,0.11677929,0.73445289,0.04985319,0.22177645
-4.69734867,1.88058352,0.57671719,0.16550487,0.11789138,0.73740608,0.05026117,0.23345141
-4.69134567,1.89675509,0.58186565,0.16652580,0.11891651,0.73797507,0.05046933,0.24589566
-4.68534267,1.90874353,0.58538321,0.16725017,0.11984767,0.73609783,0.05047395,0.25909561
-4.67933967,1.91639999,0.58724533,0.16766529,0.12067277,0.73172549,0.05027399,0.27301597
-4.67333667,1.91957806,0.58743587,0.16775663,0.12137499,0.72482596,0.04987121,0.28759809
-4.66733367,1.91814086,0.58594754,0.16750862,0.12193342,0.71538783,0.04927033,0.30275883
-4.66133067,1.91196926,0.58278258,0.16690549,0.12232394,0.70342439,0.04847912,0.31839012
-4.65532766,1.90097084,0.57795367,0.16593238,0.12252025,0.68897739,0.04750842,0.33435935
-4.64932466,1.88508891,0.57148482,0.16457632,0.12249503,0.67212038,0.04637208,0.35051049
-4.64332166,1.86431125,0.56341237,0.16282738,0.12222126,0.65296120,0.04508693,0.36666616
-4.63731866,1.83867798,0.55378587,0.16067958,0.12167340,0.63164355,0.04367255,0.38263067
-4.63131566,1.80828796,0.54266882,0.15813184,0.12082869,0.60834728,0.04215113,0.39819383
-4.62531266,1.77330364,0.53013912,0.15518863,0.11966830,0.58328742,0.04054710,0.41313571
-4.61930965,1.73395375,0.51628933,0.15186054,0.11817828,0.55671176,0.03888686,0.42723199
-4.61330665,1.69053381,0.50122638,0.14816455,0.11635043,0.52889714,0.03719828,0.44026003
-4.60730365,1.64340446,0.48507106,0.14412410,0.11418289,0.50014448,0.03551029,0.45200515
-4.60130065,1.59298746,0.46795699,0.13976892,0.11168058,0.47077270,0.03385238,0.46226712
-4.59529765,1.53975966,0.45002919,0.13513468,0.10885530,0.44111189,0.03225398,0.47086656
-4.58929465,1.48424516,0.43144232,0.13026232,0.10572567,0.41149588,0.03074394,0.47765087
-4.58329165,1.42700587,0.41235851,0.12519738,0.10231687,0.38225467,0.02934988,0.48249953
-4.57728864,1.36863092,0.39294504,0.11998903,0.09866008,0.35370684,0.02809764,0.48532852
-4.57128564,1.30972513,0.37337167,0.11468905,0.09479184,0.32615248,0.02701063,0.48609349
-4.56528264,1.25089710,0.35380800,0.10935077,0.09075319,0.29986671,0.02610925,0.48479175
-4.55927964,1.19274710,0.33442063,0.10402790,0.08658876,0.27509410,0.02541040,0.48146265
-4.55327664,1.13585521,0.31537046,0.09877344,0.08234567,0.25204421,0.02492694,0.47618660
-4.54727364,1.08076990,0.29681005,0.09363854,0.07807252,0.23088830,0.02466726,0.46908251
-4.54127064,1.02799751,0.27888115,0.08867146,0.07381823,0.21175720,0.02463498,0.46030388
-4.53526763,0.97799264,0.26171244,0.08391662,0.06963097,0.19474051,0.02482866,0.45003363
-4.52926463,0.93114982,0.24541755,0.07941371,0.06555715,0.17988686,0.02524167,0.43847796
-4.52326163,0.88779665,0.23009344,0.07519699,0.06164037,0.16720530,0.02586220,0.42585946
-4.51725863,0.84818841,0.21581908,0.07129468,0.05792061,0.15666757,0.02667337,0.41240985
-4.51125563,0.81250451,0.20265452,0.06772852,0.05443341,0.14821112,0.02765353,0.39836263
-4.50525263,0.78084663,0.19064041,0.06451347,0.05120924,0.14174277,0.02877660,0.38394596
-4.49924962,0.75323882,0.17979789,0.06165762,0.04827295,0.13714281,0.03001275,0.36937624
-4.49324662,0.72962945,0.17012891,0.05916224,0.04564349,0.13426931,0.03132899,0.35485244
-4.48724362,0.70989508,0.16161699,0.05702201,0.04333359,0.13296268,0.03269008,0.34055158
-4.48124062,0.69384621,0.15422835,0.05522538,0.04134978,0.13305018,0.03405944,0.32662545
-4.47523762,0.68123461,0.14791343,0.05375515,0.03969244,0.13435041,0.03540015,0.31319870
-4.46923462,0.67176237,0.14260877,0.05258910,0.03835607,0.13667758,0.03667604,0.30036828
-4.46323162,0.66509211,0.13823918,0.05170084,0.03732963,0.13984567,0.03785280,0.28820417
-4.45722861,0.66085831,0.13472016,0.05106065,0.03659711,0.14367219,0.03889899,0.27675131
-4.45122561,0.65867931,0.13196047,0.05063651,0.03613814,0.14798176,0.03978705,0.26603253
-4.44522261,0.65816957,0.12986486,0.05039504,0.03592872,0.15260928,0.04049426,0.25605219
-4.43921961,0.65895193,0.12833679,0.05030261,0.03594203,0.15740274,0.04100342,0.24680041
-4.43321661,0.66066922,0.12728115,0.05032624,0.03614936,0.16222565,0.04130347,0.23825748
-4.42721361,0.66299507,0.12660675,0.05043463,0.03652100,0.16695901,0.04138993,0.23039822
-4.42121061,0.66564329,0.12622867,0.05059898,0.03702715,0.17150281,0.04126500,0.22319610
-4.41520760,0.66837554,0.12607032,0.05079375,0.03763885,0.17577707,0.04093760,0.21662681
-4.40920460,0.67100703,0.12606508,0.05099724,0.03832886,0.17972233,0.04042304,0.21067113
-4.40320160,0.67340992,0.12615754,0.05119208,0.03907236,0.18329953,0.03974259,0.20531701
-4.39719860,0.67551425,0.12630427,0.05136544,0.03984767,0.18648945,0.03892279,0.20056064
-4.39119560,0.67730647,0.12647413,0.05150911,0.04063672,0.18929143,0.03799457,0.19640670
-4.38519260,0.67882536,0.12664800,0.05161941,0.04142541,0.19172162,0.03699229,0.19286761
-4.37918959,0.68015575,0.12681809,0.05169682,0.04220378,0.19381070,0.03595264,0.18996196
-4.37318659,0.68141998,0.12698675,0.05174553,0.04296590,0.19560113,0.03491344,0.18771224
-4.36718359,0.68276777,0.12716487,0.05177276,0.04370970,0.19714399,0.03391246,0.18614195
-4.36118059,0.68436457,0.12736999,0.05178801,0.04443646,0.19849559,0.03298621,0.18527236
-4.35517759,0.68637919,0.12762406,0.05180216,0.04515021,0.19971391,0.03216883,0.18511909
-4.34917459,0.68897109,0.12795122,0.05182655,0.04585695,0.20085499,0.03149099,0.18568868
-4.34317159,0.69227802,0.12837537,0.05187204,0.04656373,0.20196954,0.03097899,0.18697539
-4.33716858,0.69640453,0.12891799,0.05194807,0.04727770,0.20309982,0.03065390,0.18895844
-4.33116558,0.70141199,0.12959604,0.05206187,0.04800510,0.20427689,0.03053101,0.19159982
-4.32516258,0.70731069,0.13042025,0.05221771,0.04875032,0.20551861,0.03061930,0.19484281
-4.31915958,0.71405431,0.13139380,0.05241636,0.04951501,0.20682817,0.03092126,0.19861143
-4.31315658,0.72153737,0.13251152,0.05265472,0.05029738,0.20819358,0.03143282,0.20281070
-4.30715358,0.72959559,0.13375957,0.05292568,0.05109165,0.20958783,0.03214353,0.20732796
