energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.84992496,5.48543945,1.25116779,4.73924530,0.16761756,0.00833098,0.07018940,0.39295578
-5.84392196,5.22137482,1.18084771,4.50228866,0.15592443,0.00770854,0.06565495,0.38500086
-5.83791896,4.95521619,1.11023656,4.26456894,0.14427338,0.00710842,0.06102506,0.37588289
-5.83191596,4.68872351,1.04008848,4.02756359,0.13278662,0.00653308,0.05636361,0.36569200
-5.82591296,4.42358568,0.97112634,3.79266704,0.12157863,0.00598458,0.05173114,0.35453733
-5.81990995,4.16140064,0.90403262,3.56117365,0.11075373,0.00546461,0.04718349,0.34254681
-5.81390695,3.90366269,0.83944311,3.33426731,0.10040431,0.00497444,0.04277077,0.32986674
-5.80790395,3.65175604,0.77794304,3.11301728,0.09060958,0.00451495,0.03853656,0.31666092
-5.80190095,3.40695361,0.72006558,2.89837887,0.08143498,0.00408663,0.03451748,0.30310925
-5.79589795,3.17041950,0.66629195,2.69119811,0.07293204,0.00368962,0.03074296,0.28940587
-5.78989495,2.94321370,0.61705266,2.49221880,0.06513876,0.00332375,0.02723527,0.27575662
-5.78389195,2.72629756,0.57272941,2.30209076,0.05808033,0.00298856,0.02400979,0.26237596
-5.77788894,2.52053878,0.53365689,2.12137805,0.05177013,0.00268337,0.02107549,0.24948329
-5.77188594,2.32671472,0.50012415,1.95056617,0.04621090,0.00240732,0.01843547,0.23729866
-5.76588294,2.14551332,0.47237498,1.79006748,0.04139604,0.00215939,0.01608763,0.22603811
-5.75987994,1.97753134,0.45060709,1.64022439,0.03731090,0.00193845,0.01402545,0.21590861
-5.75387694,1.82326958,0.43496988,1.50131019,0.03393400,0.00174331,0.01223869,0.20710280
-5.74787394,1.68312568,0.42556088,1.37352758,0.03123816,0.00157271,0.01071415,0.19979370
-5.74187094,1.55738486,0.42242084,1.25700538,0.02919149,0.00142535,0.00943633,0.19412945
-5.73586793,1.44620943,0.42552793,1.15179380,0.02775819,0.00129993,0.00838809,0.19022854
-5.72986493,1.34962811,0.43479145,1.05785918,0.02689925,0.00119511,0.00755117,0.18817536
-5.72386193,1.26752628,0.45004547,0.97507883,0.02657290,0.00110953,0.00690669,0.18801656
-5.71785893,1.19963807,0.47104318,0.90323678,0.02673510,0.00104183,0.00643548,0.18975825
-5.71185593,1.14554156,0.49745253,0.84202129,0.02733976,0.00099062,0.00611849,0.19336430
-5.70585293,1.10465785,0.52885389,0.79102458,0.02833909,0.00095448,0.00593693,0.19875575
-5.69984992,1.07625491,0.56474031,0.74974550,0.02968388,0.00093196,0.00587252,0.20581162
-5.69384692,1.05945661,0.60452098,0.71759538,0.03132384,0.00092162,0.00590762,0.21437111
-5.68784392,1.05325735,0.64752829,0.69390727,0.03320807,0.00092195,0.00602532,0.22423711
-5.68184092,1.05654221,0.69302886,0.67794855,0.03528559,0.00093145,0.00620960,0.23518132
-5.67583792,1.06811242,0.74023836,0.66893679,0.03750611,0.00094862,0.00644531,0.24695044
-5.66983492,1.08671549,0.78834018,0.66605824,0.03982083,0.00097195,0.00671837,0.25927379
-5.66383192,1.11107925,0.83650752,0.66848872,0.04218354,0.00100000,0.00701578,0.27187171
-5.65782891,1.13994860,0.88392801,0.67541592,0.04455165,0.00103134,0.00732577,0.28446478
-5.65182591,1.17212367,0.92983034,0.68606240,0.04688748,0.00106466,0.00763788,0.29678337
-5.64582291,1.20649788,0.97351153,0.69970835,0.04915943,0.00109872,0.00794307,0.30857727
-5.63981991,1.24209427,1.01436385,0.71571313,0.05134329,0.00113245,0.00823385,0.31962488
-5.63381691,1.27809845,1.05189987,0.73353458,0.05342327,0.00116491,0.00850437,0.32974164
-5.62781391,1.31388645,1.08577459,0.75274516,0.05539302,0.00119536,0.00875048,0.33878737
-5.62181091,1.34904615,1.11580310,0.77304405,0.05725636,0.00122325,0.00896982,0.34667190
-5.61580790,1.38339071,1.14197284,0.79426439,0.05902776,0.00124826,0.00916179,0.35335895
-5.60980490,1.41696320,1.16444944,0.81637523,0.06073241,0.00127025,0.00932756,0.35886784
-5.60380190,1.45003167,1.18357554,0.83947762,0.06240601,0.00128934,0.00946996,0.36327292
-5.59779890,1.48307437,1.19986209,0.86379491,0.06409415,0.00130584,0.00959337,0.36670063
-5.59179590,1.51675528,1.21397241,0.88965724,0.06585117,0.00132024,0.00970353,0.36932430
-5.58579290,1.55189077,1.22669904,0.91748076,0.06773885,0.00133320,0.00980731,0.37135672
-5.57978989,1.58940828,1.23893445,0.94774222,0.06982454,0.00134552,0.00991243,0.37304096
-5.57378689,1.63029864,1.25163642,0.98094985,0.07217912,0.00135808,0.01002715,0.37463958
-5.56778389,1.67556403,1.26578961,1.01761167,0.07487467,0.00137181,0.01015993,0.37642280
-5.56178089,1.72616350,1.28236472,1.05820274,0.07798200,0.00138766,0.01031909,0.37865619
-5.55577789,1.78295870,1.30227716,1.10313248,0.08156807,0.00140652,0.01051248,0.38158825
-5.54977489,1.84666202,1.32634681,1.15271384,0.08569343,0.00142918,0.01074712,0.38543862
-5.54377189,1.91778957,1.35526071,1.20713560,0.09040982,0.00145634,0.01102897,0.39038736
-5.53776888,1.99662123,1.38954023,1.26643917,0.09575785,0.00148849,0.01136266,0.39656577
-5.53176588,2.08316961,1.42951422,1.33050107,0.10176500,0.00152594,0.01175131,0.40404922
-5.52576288,2.17715939,1.47529908,1.39902202,0.10844397,0.00156878,0.01219648,0.41285229
-5.51975988,2.27801819,1.52678687,1.47152317,0.11579137,0.00161686,0.01269807,0.42292639
-5.51375688,2.38487930,1.58364158,1.54734985,0.12378687,0.00166981,0.01325447,0.43416000
-5.50775388,2.49659636,1.64530396,1.62568274,0.13239279,0.00172700,0.01386265,0.44638155
-5.50175088,2.61176935,1.71100438,1.70555599,0.14155420,0.00178763,0.01451841,0.45936459
-5.49574787,2.72878075,1.77978329,1.78588171,0.15119944,0.00185068,0.01521671,0.47283529
-5.48974487,2.84584042,1.85051825,1.86547953,0.16124122,0.00191501,0.01595198,0.48648162
-5.48374187,2.96103718,1.92195645,1.94311034,0.17157802,0.00197936,0.01671859,0.49996403
-5.47773887,3.07239503,1.99275138,2.01751246,0.18209603,0.00204240,0.01751127,0.51292703
-5.47173587,3.17793162,2.06150212,2.08743892,0.19267140,0.00210279,0.01832556,0.52501114
-5.46573287,3.27571674,2.12679397,2.15169428,0.20317287,0.00215924,0.01915824,0.53586485
-5.45972986,3.36392848,2.18723870,2.20916959,0.21346457,0.00221053,0.02000773,0.54515596
-5.45372686,3.44090504,2.24151333,2.25887405,0.22340915,0.00225555,0.02087446,0.55258204
-5.44772386,3.50519046,2.28839595,2.29996240,0.23287089,0.00229338,0.02176105,0.55787945
-5.44172086,3.55557272,2.32679778,2.33175696,0.24171896,0.00232328,0.02267252,0.56083076
-5.43571786,3.59111318,2.35579036,2.35376382,0.24983059,0.00234473,0.02361628,0.56127042
-5.42971486,3.61116669,2.37462750,2.36568274,0.25709404,0.00235742,0.02460203,0.55908843
-5.42371186,3.61539205,2.38276126,2.36741062,0.26341144,0.00236132,0.02564146,0.55423199
-5.41770885,3.60375291,2.37985203,2.35903878,0.26870116,0.00235658,0.02674786,0.54670539
-5.41170585,3.57650961,2.36577252,2.34084429,0.27289987,0.00234360,0.02793558,0.53656801
-5.40570285,3.53420252,2.34060588,2.31327600,0.27596396,0.00232297,0.02921929,0.52393081
-5.39969985,3.47762798,2.30463825,2.27693604,0.27787047,0.00229544,0.03061321,0.50895139
-5.39369685,3.40780794,2.25834625,2.23255743,0.27861735,0.00226188,0.03213021,0.49182805
-5.38769385,3.32595454,2.20237989,2.18097894,0.27822301,0.00222328,0.03378087,0.47279303
-5.38169085,3.23343107,2.13754170,2.12311799,0.27672525,0.00218066,0.03557253,0.45210517
-5.37568784,3.13171060,2.06476271,2.05994269,0.27417958,0.00213506,0.03750837,0.43004246
-5.36968484,3.02233381,1.98507610,1.99244383,0.27065688,0.00208748,0.03958658,0.40689443
-5.36368184,2.90686728,1.89958945,1.92160788,0.26624068,0.00203886,0.04179969,0.38295497
-5.35767884,2.78686354,1.80945631,1.84839175,0.26102402,0.00199005,0.04413402,0.35851546
-5.35167584,2.66382418,1.71584807,1.77370005,0.25510612,0.00194173,0.04656941,0.33385859
-5.34567284,2.53916681,1.61992685,1.69836560,0.24858894,0.00189448,0.04907921,0.30925285
-5.33966983,2.41419713,1.52282025,1.62313360,0.24157392,0.00184868,0.05163051,0.28494790
-5.33366683,2.29008640,1.42559864,1.54864994,0.23415887,0.00180455,0.05418467,0.26117083
-5.32766383,2.16785514,1.32925555,1.47545380,0.22643536,0.00176215,0.05669821,0.23812329
-5.32166083,2.04836308,1.23469168,1.40397463,0.21848652,0.00172136,0.05912383,0.21597956
-5.31565783,1.93230546,1.14270289,1.33453348,0.21038552,0.00168194,0.06141186,0.19488550
-5.30965483,1.82021548,1.05397217,1.26734822,0.20219460,0.00164353,0.06351170,0.17495833
-5.30365183,1.71247230,0.96906584,1.20254243,0.19396493,0.00160565,0.06537350,0.15628716
-5.29764882,1.60931399,0.88843365,1.14015724,0.18573690,0.00156780,0.06694989,0.13893420
-5.29164582,1.51085450,0.81241252,1.08016542,0.17754114,0.00152941,0.06819766,0.12293649
-5.28564282,1.41710363,0.74123346,1.02248704,0.16939995,0.00148995,0.06907934,0.10830819
-5.27963982,1.32798890,0.67503124,0.96700583,0.16132910,0.00144891,0.06956461,0.09504313
-5.27363682,1.24337807,0.61385593,0.91358532,0.15333985,0.00140584,0.06963150,0.08311766
-5.26763382,1.16310134,0.55768591,0.86208417,0.14544106,0.00136038,0.06926723,0.07249353
-5.26163082,1.08697202,0.50644151,0.81236982,0.13764124,0.00131229,0.06846874,0.06312094
-5.25562781,1.01480493,0.45999858,0.76432991,0.12995046,0.00126143,0.06724290,0.05494136
-5.24962481,0.94643167,0.41820159,0.71788122,0.12238188,0.00120781,0.06560624,0.04789027
-5.24362181,0.88171243,0.38087558,0.67297552,0.11495307,0.00115154,0.06358442,0.04189971
-5.23761881,0.82054388,0.34783659,0.62960264,0.10768678,0.00109288,0.06121133,0.03690042
-5.23161581,0.76286333,0.31890037,0.58779051,0.10061137,0.00103218,0.05852793,0.03282384
-5.22561281,0.70864916,0.29388907,0.54760268,0.09376080,0.00096990,0.05558086,0.02960358
-5.21960980,0.65791808,0.27263603,0.50913347,0.08717416,0.00090657,0.05242092,0.02717672
-5.21360680,0.61071962,0.25498858,0.47250145,0.08089499,0.00084277,0.04910144,0.02548468
-5.20760380,0.56712859,0.24080911,0.43784161,0.07497022,0.00077912,0.04567668,0.02447382
-5.20160080,0.52723620,0.22997455,0.40529697,0.06944892,0.00071624,0.04220032,0.02409577
-5.19559780,0.49114061,0.22237471,0.37501004,0.06438102,0.00065476,0.03872406,0.02430754
-5.18959480,0.45893751,0.21790952,0.34711480,0.05981585,0.00059526,0.03529639,0.02507141
-5.18359180,0.43071144,0.21648576,0.32172953,0.05580080,0.00053828,0.03196160,0.02635474
-5.17758879,0.40652832,0.21801346,0.29895099,0.05237998,0.00048431,0.02875909,0.02812964
-5.17158579,0.38642958,0.22240221,0.27885003,0.04959301,0.00043376,0.02572283,0.03037265
-5.16558279,0.37042809,0.22955771,0.26146892,0.04747403,0.00038699,0.02288121,0.03306437
-5.15957979,0.35850607,0.23937879,0.24682037,0.04605069,0.00034428,0.02025699,0.03618909
-5.15357679,0.35061486,0.25175485,0.23488808,0.04534352,0.00030583,0.01786755,0.03973448
-5.14757379,0.34667633,0.26656410,0.22562875,0.04536531,0.00027179,0.01572532,0.04369133
-5.14157079,0.34658585,0.28367231,0.21897526,0.04612072,0.00024225,0.01383823,0.04805326
-5.13556778,0.35021622,0.30293238,0.21484062,0.04760606,0.00021725,0.01221039,0.05281649
-5.12956478,0.35742230,0.32418444,0.21312251,0.04980912,0.00019679,0.01084271,0.05797959
-5.12356178,0.36804588,0.34725650,0.21370789,0.05270928,0.00018084,0.00973356,0.06354314
-5.11755878,0.38192025,0.37196552,0.21647747,0.05627757,0.00016936,0.00887932,0.06950940
-5.11155578,0.39887429,0.39811874,0.22130963,0.06047700,0.00016228,0.00827500,0.07588172
-5.10555278,0.41873540,0.42551513,0.22808351,0.06526285,0.00015952,0.00791457,0.08266394
-5.09954977,0.44133129,0.45394691,0.23668118,0.07058318,0.00016101,0.00779132,0.08985948
-5.09354677,0.46649023,0.48320081,0.24698861,0.07637934,0.00016665,0.00789802,0.09747034
-5.08754377,0.49403980,0.51305924,0.25889545,0.08258659,0.00017635,0.00822698,0.10549575
-5.08154077,0.52380407,0.54330095,0.27229363,0.08913479,0.00019001,0.00876995,0.11393082
-5.07553777,0.55559936,0.57370152,0.28707489,0.09594912,0.00020749,0.00951798,0.12276483
-5.06953477,0.58922889,0.60403330,0.30312735,0.10295093,0.00022866,0.01046112,0.13197954
-5.06353177,0.62447663,0.63406511,0.32033148,0.11005848,0.00025333,0.01158811,0.14154746
-5.05752876,0.66110070,0.66356169,0.33855568,0.11718785,0.00028130,0.01288603,0.15143011
-5.05152576,0.69882705,0.69228301,0.35765181,0.12425379,0.00031229,0.01433997,0.16157650
-5.04552276,0.73734365,0.71998360,0.37745111,0.13117059,0.00034600,0.01593269,0.17192191
-5.03951976,0.77629607,0.74641221,0.39776080,0.13785298,0.00038204,0.01764443,0.18238702
-5.03351676,0.81528474,0.77131175,0.41836174,0.14421703,0.00041998,0.01945271,0.19287755
-5.02751376,0.85386449,0.79442007,0.43900745,0.15018107,0.00045932,0.02133238,0.20328457
-5.02151076,0.89154663,0.81547137,0.45942471,0.15566661,0.00049952,0.02325572,0.21348546
-5.01550775,0.92780399,0.83419872,0.47931595,0.16059934,0.00053994,0.02519270,0.22334555
-5.00950475,0.96207880,0.85033757,0.49836343,0.16491011,0.00057995,0.02711147,0.23272062
-5.00350175,0.99379351,0.86363037,0.51623515,0.16853592,0.00061887,0.02897888,0.24146004
-4.99749875,1.02236417,0.87383218,0.53259247,0.17142105,0.00065599,0.03076123,0.24941049
-4.99149575,1.04721598,0.88071722,0.54709898,0.17351807,0.00069061,0.03242504,0.25642034
-4.98549275,1.06780046,0.88408601,0.55943043,0.17478888,0.00072207,0.03393801,0.26234425
-4.97948974,1.08361338,0.88377299,0.56928518,0.17520578,0.00074974,0.03526986,0.26704804
-4.97348674,1.09421278,0.87965399,0.57639474,0.17475232,0.00077303,0.03639330,0.27041344
-4.96748374,1.09923607,0.87165349,0.58053385,0.17342415,0.00079145,0.03728488,0.27234265
-4.96148074,1.09841549,0.85975093,0.58152960,0.17122960,0.00080461,0.03792576,0.27276234
-4.95547774,1.09159096,0.84398596,0.57926917,0.16819014,0.00081223,0.03830235,0.27162702
-4.94947474,1.07871979,0.82446207,0.57370563,0.16434045,0.00081413,0.03840681,0.26892151
-4.94347174,1.05988264,0.80134845,0.56486175,0.15972834,0.00081027,0.03823734,0.26466242
-4.93746873,1.03528535,0.77487983,0.55283133,0.15441423,0.00080074,0.03779826,0.25889858
-4.93146573,1.00525667,0.74535426,0.53777824,0.14847043,0.00078577,0.03709996,0.25171031
-4.92546273,0.97024184,0.71312886,0.51993302,0.14198002,0.00076569,0.03615854,0.24320765
-4.91945973,0.93079254,0.67861370,0.49958740,0.13503559,0.00074095,0.03499539,0.23352759
-4.91345673,0.88755353,0.64226410,0.47708698,0.12773764,0.00071209,0.03363652,0.22283047
-4.90745373,0.84124689,0.60457174,0.45282243,0.12019292,0.00067975,0.03211186,0.21129570
-4.90145073,0.79265455,0.56605494,0.42721970,0.11251271,0.00064463,0.03045438,0.19911700
-4.89544772,0.74260007,0.52724865,0.40072984,0.10481101,0.00060746,0.02869930,0.18649751
-4.88944472,0.69193041,0.48869466,0.37381872,0.09720295,0.00056903,0.02688317,0.17364478
-4.88344172,0.64149872,0.45093236,0.34695731,0.08980324,0.00053011,0.02504306,0.16076609
-4.87743872,0.59214866,0.41449057,0.32061282,0.08272492,0.00049148,0.02321584,0.14806410
-4.87143572,0.54470095,0.37988057,0.29524104,0.07607831,0.00045392,0.02143751,0.13573316
-4.86543272,0.49994238,0.34759073,0.27128007,0.06997024,0.00041815,0.01974267,0.12395623
-4.85942971,0.45861753,0.31808260,0.24914558,0.06450359,0.00038486,0.01816410,0.11290254
-4.85342671,0.42142315,0.29178844,0.22922749,0.05977699,0.00035472,0.01673248,0.10272602
-4.84742371,0.38900484,0.26911007,0.21188798,0.05588473,0.00032833,0.01547617,0.09356441
-4.84142071,0.36195562,0.25041865,0.19746059,0.05291673,0.00030624,0.01442120,0.08553896
-4.83541771,0.34081587,0.23605506,0.18625001,0.05095859,0.00028895,0.01359113,0.07875468
-4.82941471,0.32607385,0.22633031,0.17853230,0.05009142,0.00027693,0.01300715,0.07330083
-4.82341171,0.31816622,0.22152573,0.17455505,0.05039155,0.00027057,0.01268806,0.06925165
-4.81740870,0.31747770,0.22189231,0.17453709,0.05192993,0.00027024,0.01265026,0.06666713
-4.81140570,0.32433939,0.22764889,0.17866752,0.05477110,0.00027622,0.01290770,0.06559351
-4.80540270,0.33902517,0.23897885,0.18710363,0.05897175,0.00028878,0.01347172,0.06606369
-4.79939970,0.36174597,0.25602518,0.19996765,0.06457887,0.00030810,0.01435087,0.06809717
-4.79339670,0.39264176,0.27888397,0.21734231,0.07162738,0.00033430,0.01555058,0.07169959
-4.78739370,0.43177139,0.30759623,0.23926519,0.08013740,0.00036742,0.01707275,0.07686195
-4.78139070,0.47910083,0.34213869,0.26572214,0.09011126,0.00040743,0.01891528,0.08355935
-4.77538769,0.53449027,0.38241374,0.29664018,0.10153033,0.00045419,0.02107156,0.09174956
-4.76938469,0.59768110,0.42823942,0.33188030,0.11435194,0.00050746,0.02352994,0.10137139
-4.76338169,0.66828368,0.47933995,0.37123072,0.12850646,0.00056688,0.02627320,0.11234314
-4.75737869,0.74576718,0.53533781,0.41440126,0.14389492,0.00063194,0.02927814,0.12456122
-4.75137569,0.82945243,0.59574805,0.46101955,0.16038726,0.00070203,0.03251527,0.13789920
-4.74537269,0.91850921,0.65997580,0.51062953,0.17782161,0.00077638,0.03594863,0.15220753
-4.73936968,1.01195873,0.72731744,0.56269298,0.19600453,0.00085409,0.03953591,0.16731398
-4.73336668,1.10868215,0.79696627,0.61659432,0.21471261,0.00093413,0.04322870,0.18302503
-4.72736368,1.20743566,0.86802281,0.67164910,0.23369543,0.00101537,0.04697311,0.19912829
-4.72136068,1.30687226,0.93950984,0.72711621,0.25267986,0.00109655,0.05071061,0.21539597
-4.71535768,1.40556990,1.01039214,0.78221357,0.27137573,0.00117637,0.05437913,0.23158934
-4.70935468,1.50206533,1.07960027,0.83613702,0.28948268,0.00125346,0.05791444,0.24746417
-4.70335168,1.59489260,1.14605778,0.88808172,0.30669803,0.00132647,0.06125170,0.26277681
-4.69734867,1.68262474,1.20871069,0.93726529,0.32272538,0.00139406,0.06432722,0.27729089
-4.69134567,1.76391686,1.26655818,0.98295174,0.33728354,0.00145497,0.06708023,0.29078421
-4.68534267,1.83754869,1.31868294,1.02447495,0.35011549,0.00150804,0.06945473,0.30305550
-4.67933967,1.90246450,1.36427995,1.06126072,0.36099692,0.00155227,0.07140120,0.31393085
-4.67333667,1.95780850,1.40268208,1.09284615,0.36974391,0.00158682,0.07287823,0.32326930
-4.66733367,2.00295358,1.43338138,1.11889536,0.37621947,0.00161108,0.07385387,0.33096747
-4.66133067,2.03752206,1.45604484,1.13921062,0.38033845,0.00162467,0.07430669,0.33696280
-4.65532766,2.06139711,1.47052386,1.15373822,0.38207076,0.00162746,0.07422651,0.34123532
-4.64932466,2.07472416,1.47685693,1.16256881,0.38144249,0.00161958,0.07361474,0.34380786
-4.64332166,2.07790200,1.47526523,1.16593188,0.37853505,0.00160140,0.07248425,0.34474449
-4.63731866,2.07156414,1.46614165,1.16418482,0.37348230,0.00157354,0.07085897,0.34414746
-4.63131566,2.05655101,1.45003352,1.15779694,0.36646568,0.00153685,0.06877294,0.34215271
-4.62531266,2.03387469,1.42762012,1.14732927,0.35770778,0.00149235,0.06626915,0.33892405
-4.61930965,2.00467766,1.39968614,1.13341118,0.34746444,0.00144124,0.06339806,0.33464653
-4.61330665,1.97018780,1.36709231,1.11671491,0.33601592,0.00138485,0.06021589,0.32951911
-4.60730365,1.93167179,1.33074474,1.09792940,0.32365745,0.00132455,0.05678277,0.32374716
-4.60130065,1.89038912,1.29156437,1.07773459,0.31068960,0.00126178,0.05316089,0.31753498
-4.59529765,1.84754889,1.25045791,1.05677735,0.29740885,0.00119796,0.04941264,0.31107890
-4.58929465,1.80427127,1.20829138,1.03565032,0.28409891,0.00113447,0.04559886,0.30456096
-4.58329165,1.76155507,1.16586728,1.01487431,0.27102281,0.00107259,0.04177726,0.29814376
-4.57728864,1.72025274,1.12390620,0.99488493,0.25841641,0.00101349,0.03800108,0.29196631
-4.57128564,1.68105330,1.08303297,0.97602402,0.24648311,0.00095820,0.03431800,0.28614132
-4.56528264,1.64447347,1.04376784,0.95853564,0.23539023,0.00090758,0.03076932,0.28075364
-4.55927964,1.61085675,1.00652231,0.94256675,0.22526686,0.00086231,0.02738949,0.27586008
-4.55327664,1.58037975,0.97159925,0.92817195,0.21620319,0.00082291,0.02420582,0.27149024
-4.54727364,1.55306474,0.93919687,0.91532180,0.20825127,0.00078970,0.02123859,0.26764850
-4.54127064,1.52879731,0.90941580,0.90391398,0.20142690,0.00076281,0.01850127,0.26431661
-4.53526763,1.50734751,0.88226843,0.89378628,0.19571259,0.00074223,0.01600101,0.26145702
-4.52926463,1.48839326,0.85768989,0.88473078,0.19106132,0.00072777,0.01373926,0.25901644
-4.52326163,1.47154444,0.83554997,0.87650821,0.18740075,0.00071913,0.01171250,0.25692960
-4.51725863,1.45636646,0.81566517,0.86886186,0.18463787,0.00071587,0.00991301,0.25512291
-4.51125563,1.44240218,0.79781055,0.86153020,0.18266367,0.00071746,0.00832976,0.25351793
-4.50525263,1.42919140,0.78173085,0.85425794,0.18135778,0.00072330,0.00694912,0.25203442
-4.49924962,1.41628718,0.76715070,0.84680501,0.18059288,0.00073274,0.00575572,0.25059306
-4.49324662,1.40326886,0.75378369,0.83895334,0.18023875,0.00074506,0.00473306,0.24911756
-4.48724362,1.38975150,0.74134027,0.83051146,0.18016589,0.00075955,0.00386422,0.24753638
-4.48124062,1.37539205,0.72953455,0.82131699,0.18024865,0.00077549,0.00313229,0.24578388
-4.47523762,1.35989262,0.71809004,0.81123725,0.18036787,0.00079218,0.00252090,0.24380119
-4.46923462,1.34300111,0.70674447,0.80016838,0.18041302,0.00080892,0.00201448,0.24153654
-4.46323162,1.32451006,0.69525385,0.78803333,0.18028385,0.00082508,0.00159853,0.23894549
-4.45722861,1.30425411,0.68339587,0.77477903,0.17989162,0.00084003,0.00125979,0.23599088
-4.45122561,1.28210675,0.67097271,0.76037329,0.17915988,0.00085324,0.00098634,0.23264264
-4.44522261,1.25797685,0.65781346,0.74480167,0.17802505,0.00086420,0.00076764,0.22887764
-4.43921961,1.23180543,0.64377608,0.72806460,0.17643651,0.00087248,0.00059449,0.22467949
-4.43321661,1.20356307,0.62874899,0.71017516,0.17435667,0.00087772,0.00045904,0.22003839
-4.42721361,1.17324800,0.61265224,0.69115736,0.17176067,0.00087963,0.00035466,0.21495108
-4.42121061,1.14088516,0.59543835,0.67104532,0.16863603,0.00087798,0.00027593,0.20942084
-4.41520760,1.10652607,0.57709260,0.64988301,0.16498214,0.00087263,0.00021850,0.20345760
-4.40920460,1.07024946,0.55763299,0.62772477,0.16080964,0.00086350,0.00017905,0.19707807
-4.40320160,1.03216243,0.53710962,0.60463619,0.15613971,0.00085059,0.00015522,0.19030590
-4.39719860,0.99240190,0.51560363,0.58069540,0.15100334,0.00083396,0.00014551,0.18317186
-4.39119560,0.95113602,0.49322571,0.55599440,0.14544046,0.00081375,0.00014931,0.17571391
-4.38519260,0.90856545,0.47011408,0.53064040,0.13949909,0.00079017,0.00016686,0.16797731
-4.37918959,0.86492396,0.44643217,0.50475682,0.13323435,0.00076348,0.00019921,0.16001450
-4.37318659,0.82047851,0.42236593,0.47848387,0.12670750,0.00073399,0.00024831,0.15188495
-4.36718359,0.77552825,0.39812093,0.45197868,0.11998494,0.00070206,0.00031702,0.14365479
-4.36118059,0.73040283,0.37391922,0.42541466,0.11313712,0.00066809,0.00040918,0.13539643
-4.35517759,0.68545956,0.34999622,0.39898043,0.10623750,0.00063253,0.00052966,0.12718789
-4.34917459,0.64107977,0.32659750,0.37287793,0.09936153,0.00059582,0.00068447,0.11911211
-4.34317159,0.59766438,0.30397572,0.34732011,0.09258556,0.00055843,0.00088079,0.11125612
-4.33716858,0.55562875,0.28238761,0.32252812,0.08598585,0.00052085,0.00112710,0.10371016
-4.33116558,0.51539713,0.26209111,0.29872808,0.07963765,0.00048354,0.00143319,0.09656660
-4.32516258,0.47739668,0.24334264,0.27614767,0.07361424,0.00044695,0.00181019,0.08991900
-4.31915958,0.44205133,0.22639446,0.25501257,0.06798614,0.00041154,0.00227054,0.08386093
-4.31315658,0.40977565,0.21149208,0.23554284,0.06282032,0.00037769,0.00282796,0.07848490
-4.30715358,0.38096863,0.19887164,0.21794933,0.05817950,0.00034579,0.00349728,0.07388111
