energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.77188594,0.58575355,0.00472473,0.06470915,0.01202629,0.48838829,0.23023072,0.01347685,0.24740535
-5.76588294,0.51305187,0.00503334,0.05588549,0.01313503,0.42391308,0.20052048,0.01177684,0.21734428
-5.75987994,0.45006036,0.00544002,0.04801027,0.01460272,0.36748606,0.17453887,0.01029020,0.19152200
-5.75387694,0.39656280,0.00594700,0.04105620,0.01643566,0.31887522,0.15221202,0.00900908,0.16984309
-5.74787394,0.35231434,0.00655515,0.03498783,0.01864207,0.27781023,0.13345998,0.00792409,0.15220304
-5.74187094,0.31706183,0.00726369,0.02976405,0.02123136,0.24400296,0.11820459,0.00702475,0.13849700
-5.73586793,0.29056432,0.00807005,0.02534052,0.02421350,0.21716746,0.10637772,0.00629983,0.12862843
-5.72986493,0.27261269,0.00896970,0.02167205,0.02759845,0.19703840,0.09792924,0.00573777,0.12251736
-5.72386193,0.26304778,0.00995600,0.01871474,0.03139562,0.18338770,0.09283444,0.00532702,0.12010803
-5.71785893,0.26177627,0.01102016,0.01642787,0.03561348,0.17603874,0.09110061,0.00505634,0.12137554
-5.71185593,0.26878376,0.01215118,0.01477552,0.04025925,0.17487790,0.09277235,0.00491509,0.12633133
-5.70585293,0.28414459,0.01333593,0.01372776,0.04533866,0.17986305,0.09793536,0.00489343,0.13502736
-5.69984992,0.30802794,0.01455930,0.01326160,0.05085583,0.19102896,0.10671860,0.00498248,0.14755867
-5.69384692,0.34069986,0.01580439,0.01336141,0.05681318,0.20848939,0.11929449,0.00517449,0.16406435
-5.68784392,0.38252116,0.01705285,0.01401911,0.06321142,0.23243583,0.13587702,0.00546289,0.18472669
-5.68184092,0.43394073,0.01828522,0.01523391,0.07004952,0.26313289,0.15671788,0.00584233,0.20976847
-5.67583792,0.49548441,0.01948141,0.01701177,0.07732461,0.30091040,0.18210020,0.00630868,0.23944827
-5.66983492,0.56773938,0.02062121,0.01936450,0.08503192,0.34615223,0.21233036,0.00685900,0.27405392
-5.66383192,0.65133421,0.02168483,0.02230866,0.09316450,0.39928213,0.24772761,0.00749146,0.31389398
-5.65782891,0.74691490,0.02265348,0.02586417,0.10171288,0.46074670,0.28861197,0.00820525,0.35928738
-5.65182591,0.85511737,0.02350988,0.03005277,0.11066456,0.53099603,0.33529045,0.00900040,0.41055146
-5.64582291,0.97653715,0.02423887,0.03489643,0.12000332,0.61046221,0.38804227,0.00987767,0.46798852
-5.63981991,1.11169703,0.02482782,0.04041564,0.12970841,0.69953650,0.44710317,0.01083831,0.53187139
-5.63381691,1.26101385,0.02526704,0.04662786,0.13975364,0.79854569,0.51264987,0.01188388,0.60242822
-5.62781391,1.42476569,0.02555011,0.05354599,0.15010632,0.90772850,0.58478485,0.01301602,0.67982717
-5.62181091,1.60306076,0.02567404,0.06117724,0.16072625,1.02721278,0.66352259,0.01423620,0.76416145
-5.61580790,1.79580968,0.02563940,0.06952219,0.17156478,1.15699454,0.74877777,0.01554548,0.85543542
-5.60980490,2.00270260,0.02545024,0.07857442,0.18256400,1.29691966,0.84035638,0.01694431,0.95355231
-5.60380190,2.22319273,0.02511394,0.08832062,0.19365615,1.44666921,0.93795031,0.01843229,1.05830429
-5.59779890,2.45648770,0.02464101,0.09874135,0.20476338,1.60574926,1.04113623,0.02000798,1.16936544
-5.59179590,2.70154992,0.02404469,0.10981245,0.21579793,1.77348597,1.14937926,0.02166877,1.28628822
-5.58579290,2.95710689,0.02334056,0.12150714,0.22666268,1.94902641,1.26204169,0.02341075,1.40850386
-5.57978989,3.22167187,0.02254609,0.13379894,0.23725231,2.13134569,1.37839704,0.02522866,1.53532699
-5.57378689,3.49357517,0.02168016,0.14666509,0.24745486,2.31926037,1.49764939,0.02711592,1.66596462
-5.56778389,3.77100532,0.02076253,0.16009063,0.25715375,2.51144828,1.61895744,0.02906464,1.79952953
-5.56178089,4.05205946,0.01981345,0.17407287,0.26623031,2.70647413,1.74146291,0.03106580,1.93505776
-5.55577789,4.33480113,0.01885313,0.18862610,0.27456655,2.90282046,1.86432224,0.03310940,2.07152978
-5.54977489,4.61732369,0.01790143,0.20378626,0.28204816,3.09892293,1.98674043,0.03518469,2.20789486
-5.54377189,4.89781667,0.01697747,0.21961529,0.28856763,3.29320885,2.10800570,0.03728046,2.34309759
-5.53776888,5.17463240,0.01609940,0.23620489,0.29402734,3.48413759,2.22752337,0.03938533,2.47610591
-5.53176588,5.44634960,0.01528414,0.25367931,0.29834238,3.67024131,2.34484732,0.04148808,2.60593938
-5.52576288,5.71183093,0.01454726,0.27219679,0.30144318,3.85016456,2.45970717,0.04357793,2.73169660
-5.51975988,5.97027105,0.01390278,0.29194945,0.30327759,4.02270092,2.57202979,0.04564486,2.85258072
-5.51375688,6.22123243,0.01336315,0.31316119,0.30381255,4.18682520,2.68195326,0.04767986,2.96792178
-5.50775388,6.46466606,0.01293914,0.33608346,0.30303511,4.34171969,2.78983220,0.04967510,3.07719478
-5.50175088,6.70091492,0.01263976,0.36098880,0.30095284,4.48679297,2.89623334,0.05162403,3.18003269
-5.49574787,6.93069892,0.01247219,0.38816195,0.29759365,4.62169038,3.00192061,0.05352150,3.27623341
-5.48974487,7.15508033,0.01244169,0.41788879,0.29300501,4.74629519,3.10782971,0.05536359,3.36576026
-5.48374187,7.37541013,0.01255153,0.45044318,0.28725266,4.86072000,3.21503228,0.05714756,3.44873565
-5.47773887,7.59325639,0.01280283,0.48607218,0.28041885,4.96528856,3.32469060,0.05887153,3.52542788
-5.47173587,7.81031677,0.01319447,0.52497999,0.27260023,5.06050805,3.43800407,0.06053422,3.59623146
-5.46573287,8.02831835,0.01372295,0.56731137,0.26390556,5.14703300,3.55614945,0.06213448,3.66164150
-5.45972986,8.24890873,0.01438227,0.61313521,0.25445315,5.22562204,3.68021696,0.06367093,3.72222320
-5.45372686,8.47354319,0.01516390,0.66242901,0.24436835,5.29708914,3.81114517,0.06514145,3.77857759
-5.44772386,8.70337327,0.01605665,0.71506530,0.23378110,5.36225163,3.94965750,0.06654275,3.83130518
-5.44172086,8.93914232,0.01704676,0.77080059,0.22282353,5.42187738,4.09620340,0.06786994,3.88096904
-5.43571786,9.18109386,0.01811799,0.82926798,0.21162780,5.47663368,4.25090757,0.06911620,3.92805937
-5.42971486,9.42889822,0.01925176,0.88997388,0.20032412,5.52704069,4.41352986,0.07027255,3.97296118
-5.42371186,9.68160230,0.02042745,0.95229958,0.18903910,5.57343197,4.58343869,0.07132775,4.01592714
-5.41770885,9.93760663,0.02162281,1.01550799,0.17789426,5.61592455,4.75960015,0.07226831,4.05705705
-5.41170585,10.19467260,0.02281435,1.07875574,0.16700487,5.65440057,4.94058416,0.07307875,4.09628541
-5.40570285,10.44996134,0.02397799,1.14111039,0.15647894,5.68850208,5.12458859,0.07374193,4.13337812
-5.39969985,10.70010443,0.02508962,1.20157264,0.14641653,5.71763968,5.30948122,0.07423961,4.16793877
-5.39369685,10.94130454,0.02612581,1.25910261,0.13690913,5.74101541,5.49285861,0.07455313,4.19942478
-5.38769385,11.16946290,0.02706450,1.31264943,0.12803925,5.75765890,5.67212015,0.07466418,4.22717278
-5.38169085,11.38032862,0.02788571,1.36118300,0.11988004,5.76647571,5.84455450,0.07455570,4.25043235
-5.37568784,11.56966389,0.02857220,1.40372667,0.11249507,5.76630528,6.00743517,0.07421275,4.26840670
-5.36968484,11.73341754,0.02911005,1.43938931,0.10593807,5.75598597,6.15812138,0.07362342,4.28029833
-5.36368184,11.86789938,0.02948918,1.46739557,0.10025273,5.73442373,6.29415973,0.07277963,4.28535748
-5.35767884,11.96994686,0.02970371,1.48711278,0.09547248,5.70066076,6.41338235,0.07167787,4.28293101
-5.35167584,12.03707629,0.02975222,1.49807330,0.09162024,5.65394047,6.51399700,0.07031969,4.27250915
-5.34567284,12.06761101,0.02963783,1.49999141,0.08870817,5.59376512,6.59466504,0.06871210,4.25376764
-5.33966983,12.06078027,0.02936809,1.49277370,0.08673745,5.51994293,6.65456369,0.06686769,4.22660304
-5.33366683,12.01678382,0.02895481,1.47652278,0.08569796,5.43262191,6.69342942,0.06480451,4.19115931
-5.32766383,11.93681883,0.02841360,1.45153393,0.08556811,5.33230843,6.71158071,0.06254575,4.14784397
-5.32166083,11.82306756,0.02776343,1.41828503,0.08631469,5.21986955,6.70991860,0.06011918,4.09733299
-5.31565783,11.67864630,0.02702597,1.37742030,0.08789277,5.09651856,6.68990530,0.05755640,4.04056379
-5.30965483,11.50751754,0.02622488,1.32972855,0.09024588,4.96378480,6.65352129,0.05489195,3.97871659
-5.30365183,11.31436945,0.02538511,1.27611720,0.09330623,4.82346903,6.60320297,0.05216227,3.91318454
-5.29764882,11.10446786,0.02453211,1.21758316,0.09699530,4.67758672,6.54176328,0.04940466,3.84553407
-5.29164582,10.88348722,0.02369110,1.15518203,0.10122462,4.52830226,6.47229852,0.04665620,3.77745674
-5.28564282,10.65732776,0.02288638,1.08999696,0.10589691,4.37785733,6.39808536,0.04395269,3.71071486
-5.27963982,10.43192650,0.02214074,1.02310848,0.11090750,4.22849696,6.32247183,0.04132777,3.64708283
-5.27363682,10.21306963,0.02147493,0.95556659,0.11614611,4.08239686,6.24876682,0.03881209,3.58828677
-5.26763382,10.00621359,0.02090726,0.88836607,0.12149892,3.94159539,6.18013197,0.03643273,3.53594463
-5.26163082,9.81632138,0.02045333,0.82242584,0.12685097,3.80793304,6.11948011,0.03421275,3.49150929
-5.25562781,9.64771988,0.02012590,0.75857296,0.13208869,3.68300196,6.06938373,0.03217096,3.45621675
-5.24962481,9.50398258,0.01993480,0.69753144,0.13710272,3.56810725,6.03199644,0.03032195,3.43104128
-5.24362181,9.38784124,0.01988705,0.63991602,0.14179070,3.46424123,6.00899018,0.02867620,3.41665926
-5.23761881,9.30112850,0.01998699,0.58623053,0.14606012,3.37207102,6.00150970,0.02724048,3.41342298
-5.23161581,9.24475219,0.02023651,0.53687047,0.14983099,3.29193917,6.01014578,0.02601826,3.42134528
-5.22561281,9.21870109,0.02063534,0.49212924,0.15303833,3.22387643,6.03492761,0.02501037,3.44009541
-5.21960980,9.22208059,0.02118134,0.45220704,0.15563430,3.16762532,6.07533412,0.02421554,3.46900653
-5.21360680,9.25317586,0.02187082,0.41722193,0.15758993,3.12267257,6.13032367,0.02363118,3.50709414
-5.20760380,9.30953939,0.02269881,0.38722197,0.15889628,3.08828835,6.19838064,0.02325393,3.55308504
-5.20160080,9.38809881,0.02365936,0.36219774,0.15956505,3.06357017,6.27757716,0.02308030,3.60545572
-5.19559780,9.48528082,0.02474576,0.34209444,0.15962863,3.04748893,6.36564757,0.02310719,3.66247871
-5.18959480,9.59714646,0.02595069,0.32682306,0.15913934,3.03893526,6.46007305,0.02333226,3.72227547
-5.18359180,9.71953274,0.02726637,0.31626989,0.15816817,3.03676386,6.55817321,0.02375424,3.78287378
-5.17758879,9.84819575,0.02868465,0.31030425,0.15680285,3.03983451,6.65720151,0.02437305,3.84226775
-5.17158579,9.97895041,0.03019701,0.30878409,0.15514530,3.04704799,6.75444115,0.02518982,3.89847843
-5.16558279,10.10780212,0.03179459,0.31155941,0.15330865,3.05737630,6.84729780,0.02620676,3.94961269
-5.15957979,10.23106616,0.03346817,0.31847365,0.15141381,3.06988623,6.93338610,0.02742690,3.99391856
-5.15357679,10.34547095,0.03520810,0.32936323,0.14958578,3.08375618,7.01060648,0.02885373,4.02983498
-5.14757379,10.44824186,0.03700425,0.34405547,0.14794974,3.09828622,7.07720969,0.03049078,4.05603432
-5.14157079,10.53716327,0.03884599,0.36236540,0.14662712,3.11290170,7.13184652,0.03234108,4.07145614
-5.13556778,10.61061690,0.04072214,0.38409172,0.14573172,3.12715099,7.17360083,0.03440667,4.07533127
-5.12956478,10.66759560,0.04262093,0.40901255,0.14536599,3.14069799,7.20200466,0.03668802,4.06719525
-5.12356178,10.70769264,0.04452998,0.43688119,0.14561769,3.15331041,7.21703492,0.03918348,4.04689107
-5.11755878,10.73106735,0.04643635,0.46742246,0.14655687,3.16484451,7.21909183,0.04188882,4.01456118
-5.11155578,10.73838890,0.04832648,0.50032988,0.14823343,3.17522739,7.20896009,0.04479678,3.97062938
-5.10555278,10.73076096,0.05018631,0.53526394,0.15067517,3.18443766,7.18775448,0.04789668,3.91577350
-5.09954977,10.70963051,0.05200121,0.57185178,0.15388651,3.19248536,7.15685222,0.05117411,3.85089026
-5.09354677,10.67668489,0.05375613,0.60968822,0.15784790,3.19939191,7.11781518,0.05461080,3.77705381
-5.08754377,10.63374162,0.05543560,0.64833836,0.16251583,3.20517090,7.07230519,0.05818445,3.69546984
-5.08154077,10.58263569,0.05702378,0.68734154,0.16782362,3.20981023,7.02199631,0.06186877,3.60742719
-5.07553777,10.52510925,0.05850462,0.72621656,0.17368276,3.21325636,6.96848792,0.06563355,3.51424900
-5.06953477,10.46270859,0.05986188,0.76446814,0.17998500,3.21540106,6.91322238,0.06944486,3.41724539
-5.06353177,10.39669272,0.06107934,0.80159419,0.18660487,3.21607115,6.85741107,0.07326536,3.31766940
-5.05752876,10.32795774,0.06214090,0.83709373,0.19340284,3.21502163,6.80197200,0.07705467,3.21667804
-5.05152576,10.25698018,0.06303087,0.87047529,0.20022882,3.21193250,6.74748183,0.08076986,3.11529964
-5.04552276,10.18378193,0.06373415,0.90126533,0.20692596,3.20640954,6.69414433,0.08436601,3.01440857
-5.03951976,10.10791829,0.06423658,0.92901665,0.21333474,3.19798901,6.64177679,0.08779687,2.91470814
-5.03351676,10.02848965,0.06452529,0.95331645,0.21929713,3.18614661,6.58981491,0.09101560,2.81672182
-5.02751376,9.94417639,0.06458906,0.97379381,0.22466074,3.17031013,6.53733593,0.09397560,2.72079285
-5.02151076,9.85329554,0.06441872,0.99012655,0.22928283,3.14987595,6.48309891,0.09663135,2.62709167
-5.01550775,9.75387643,0.06400759,1.00204722,0.23303416,3.12422864,6.42560042,0.09893939,2.53563051
-5.00950475,9.64375230,0.06335185,1.00934813,0.23580233,3.09276313,6.36314295,0.10085925,2.44628409
-5.00350175,9.52066349,0.06245095,1.01188537,0.23749485,3.05490875,6.29391314,0.10235445,2.35881506
-4.99749875,9.38236772,0.06130788,1.00958169,0.23804156,3.01015408,6.21606609,0.10339344,2.27290289
-4.99149575,9.22675233,0.05992944,1.00242819,0.23739649,2.95807171,6.12781212,0.10395055,2.18817462
-4.98549275,9.05194358,0.05832637,0.99048480,0.23553900,2.89834176,6.02750204,0.10400677,2.10423600
-4.97948974,8.85640786,0.05651343,0.97387948,0.23247437,2.83077296,5.91370707,0.10355049,2.02070155
-4.97348674,8.63904045,0.05450929,0.95280616,0.22823355,2.75532053,5.78529011,0.10257807,1.93722224
-4.96748374,8.39923774,0.05233637,0.92752135,0.22287235,2.67209950,5.64146505,0.10109420,1.85350960
-4.96148074,8.13694983,0.05002055,0.89833953,0.21646994,2.58139313,5.48184181,0.09911206,1.76935547
-4.95547774,7.85271127,0.04759075,0.86562729,0.20912683,2.48365557,5.30645535,0.09665328,1.68464662
-4.94947474,7.54764893,0.04507850,0.82979645,0.20096232,2.37950862,5.11577749,0.09374761,1.59937399
-4.94347174,7.22346678,0.04251737,0.79129609,0.19211156,2.26973266,4.91071163,0.09043240,1.51363642
-4.93746873,6.88240879,0.03994239,0.75060385,0.18272240,2.15525186,4.69257070,0.08675183,1.42763911
-4.93146573,6.52720190,0.03738946,0.70821664,0.17295192,2.03711446,4.46303998,0.08275594,1.34168722
-4.92546273,6.16098216,0.03489475,0.66464098,0.16296300,1.91646878,4.22412673,0.07849949,1.25617530
-4.91945973,5.78720751,0.03249411,0.62038327,0.15292089,1.79453611,3.97809911,0.07404074,1.17157338
-4.91345673,5.40956137,0.03022256,0.57594034,0.14298980,1.67258153,3.72741762,0.06944005,1.08841056
-4.90745373,5.03185165,0.02811377,0.53179050,0.13332981,1.55188397,3.47466198,0.06475862,1.00725723
-4.90145073,4.65790922,0.02619963,0.48838533,0.12409392,1.43370671,3.22245683,0.06005710,0.92870672
-4.89544772,4.29149037,0.02450987,0.44614265,0.11542544,1.31926945,2.97339937,0.05539441,0.85335741
-4.88944472,3.93618685,0.02307174,0.40544065,0.10745563,1.20972308,2.72999167,0.05082660,0.78179615
-4.88344172,3.59534677,0.02190970,0.36661357,0.10030173,1.10612783,2.49458020,0.04640599,0.71458354
-4.87743872,3.27200878,0.02104516,0.32994878,0.09406520,1.00943564,2.26930446,0.04218043,0.65224177
-4.87143572,2.96885126,0.02049628,0.29568558,0.08883032,0.92047702,2.05605602,0.03819279,0.59524524
-4.86543272,2.68815739,0.02027774,0.26401547,0.08466305,0.83995256,1.85644895,0.03448075,0.54401424
-4.85942971,2.43179613,0.02040054,0.23508388,0.08161008,0.76842920,1.67180158,0.03107677,0.49891164
-4.85342671,2.20121848,0.02087183,0.20899323,0.07969821,0.70634077,1.50312954,0.02800827,0.46024249
-4.84742371,1.99746772,0.02169469,0.18580706,0.07893388,0.65399256,1.35114906,0.02529803,0.42825625
-4.84142071,1.82120182,0.02286803,0.16555502,0.07930295,0.61156924,1.21628946,0.02296473,0.40315113
-4.83541771,1.67272570,0.02438641,0.14823845,0.08077076,0.57914553,1.09871335,0.02102362,0.38508029
-4.82941471,1.55203111,0.02623996,0.13383625,0.08328238,0.55669887,0.99834288,0.01948724,0.37415910
-4.82341171,1.45884127,0.02841439,0.12231077,0.08676324,0.54412335,0.91489025,0.01836617,0.37047301
-4.81740870,1.39265792,0.03089099,0.11361339,0.09112005,0.54124412,0.84789074,0.01766977,0.37408540
-4.81140570,1.35280818,0.03364684,0.10768963,0.09624213,0.54783172,0.79673670,0.01740681,0.38504480
-4.80540270,1.33848900,0.03665497,0.10448345,0.10200311,0.56361540,0.76071079,0.01758604,0.40339082
-4.79939970,1.34880713,0.03988481,0.10394061,0.10826311,0.58829507,0.73901726,0.01821652,0.42915848
-4.79339670,1.38281288,0.04330262,0.10601092,0.11487133,0.62155128,0.73081007,0.01930782,0.46238017
-4.78739370,1.43952642,0.04687208,0.11064928,0.12166905,0.66305265,0.73521712,0.02086995,0.50308512
-4.78139070,1.51795556,0.05055497,0.11781544,0.12849303,0.71246068,0.75135967,0.02291311,0.55129596
-4.77538769,1.61710438,0.05431191,0.12747246,0.13517918,0.76943132,0.77836697,0.02544714,0.60702220
-4.76938469,1.73597276,0.05810315,0.13958407,0.14156648,0.83361360,0.81538562,0.02848081,0.67025077
-4.76338169,1.87354697,0.06188933,0.15411077,0.14750093,0.90464498,0.86158398,0.03202076,0.74093355
-4.75737869,2.02878207,0.06563226,0.17100512,0.15283953,0.98214381,0.91615199,0.03607041,0.81897243
-4.75137569,2.20057749,0.06929557,0.19020627,0.15745391,1.06569918,0.97829681,0.04062863,0.90420224
-4.74537269,2.38774722,0.07284532,0.21163405,0.16123379,1.15485863,1.04723526,0.04568835,0.99637248
-4.73936968,2.58898682,0.07625041,0.23518296,0.16408979,1.24911452,1.12218373,0.05123514,1.09512850
-4.73336668,2.80283950,0.07948291,0.26071637,0.16595564,1.34788985,1.20234698,0.05724588,1.19999335
-4.72736368,3.02766413,0.08251815,0.28806127,0.16678973,1.45052460,1.28690664,0.06368751,1.31035146
-4.72136068,3.26160775,0.08533477,0.31700405,0.16657575,1.55626364,1.37501093,0.07051608,1.42543531
-4.71535768,3.50258560,0.08791452,0.34728751,0.16532258,1.66424745,1.46576676,0.07767605,1.54431642
-4.70935468,3.74827128,0.09024201,0.37860957,0.16306330,1.77350681,1.55823526,0.08509996,1.66590187
-4.70335168,3.99609948,0.09230440,0.41062381,0.15985343,1.88296250,1.65143200,0.09270861,1.78893728
-4.69734867,4.24328311,0.09409102,0.44294223,0.15576856,1.99143098,1.74433256,0.10041165,1.91201716
-4.69134567,4.48684614,0.09559306,0.47514001,0.15090132,2.09763662,1.83588404,0.10810877,2.03360309
-4.68534267,4.72367261,0.09680329,0.50676269,0.14535800,2.20023090,1.92502277,0.11569135,2.15204987
-4.67933967,4.95057120,0.09771586,0.53733525,0.13925495,2.29781853,2.01069803,0.12304462,2.26563925
-4.67333667,5.16435401,0.09832631,0.56637313,0.13271485,2.38898993,2.09190115,0.13005031,2.37262065
-4.66733367,5.36192703,0.09863168,0.59339472,0.12586312,2.47235930,2.16769896,0.13658960,2.47125743
-4.66133067,5.54038883,0.09863080,0.61793484,0.11882456,2.54660678,2.23727026,0.14254641,2.55987737
-4.65532766,5.69713335,0.09832466,0.63955882,0.11172037,2.61052312,2.29994342,0.14781071,2.63692509
-4.64932466,5.82995176,0.09771706,0.65787630,0.10466562,2.66305478,2.35523303,0.15228200,2.70101432
-4.64332166,5.93712828,0.09681512,0.67255450,0.09776728,2.70334723,2.40287352,0.15587246,2.75097767
-4.63731866,6.01752443,0.09563003,0.68332994,0.09112274,2.73078417,2.44284717,0.15850996,2.78591127
-4.63131566,6.07064671,0.09417764,0.69001830,0.08481898,2.74502034,2.47540451,0.16014052,2.80521214
-4.62531266,6.09669294,0.09247894,0.69252174,0.07893210,2.74600602,2.50107496,0.16073027,2.80860628
-4.61930965,6.09657359,0.09056051,0.69083343,0.07352737,2.73400125,2.52066613,0.16026678,2.79616555
-4.61330665,6.07190517,0.08845460,0.68503875,0.06865957,2.70957868,2.53525053,0.15875958,2.76831247
-4.60730365,6.02497460,0.08619909,0.67531337,0.06437355,2.67361421,2.54613913,0.15624002,2.72581220
-4.60130065,5.95867436,0.08383702,0.66191787,0.06070496,2.62726518,2.55484196,0.15276028,2.66975166
-4.59529765,5.87641009,0.08141593,0.64518941,0.05768090,2.57193685,2.56301644,0.14839176,2.60150658
-4.58929465,5.78198376,0.07898683,0.62553057,0.05532061,2.50923791,2.57240499,0.14322272,2.52269764
-4.58329165,5.67945673,0.07660289,0.60339595,0.05363590,2.44092706,2.58476426,0.13735544,2.43513757
-4.57728864,5.57299845,0.07431793,0.57927700,0.05263146,2.36885258,2.60178864,0.13090298,2.34077141
-4.57128564,5.46672722,0.07218469,0.55368592,0.05230494,2.29488759,2.62503152,0.12398559,2.24161246
-4.56528264,5.36455011,0.07025295,0.52713904,0.05264675,2.22086380,2.65582781,0.11672708,2.13967685
-4.55927964,5.27000941,0.06856773,0.50014072,0.05363978,2.14850657,2.69522162,0.10925118,2.03691925
-4.55327664,5.18614277,0.06716743,0.47316815,0.05525890,2.07937435,2.74390289,0.10167810,1.93517275
-4.54727364,5.11536349,0.06608218,0.44665777,0.05747041,2.01480497,2.80215631,0.09412136,1.83609497
-4.54127064,5.05936691,0.06533238,0.42099387,0.06023155,1.95587131,2.86982581,0.08668511,1.74112288
-4.53526763,5.01906718,0.06492763,0.39649966,0.06349010,1.90334809,2.94629686,0.07946187,1.65143761
-4.52926463,4.99456766,0.06486588,0.37343109,0.06718417,1.85769129,3.03049831,0.07253089,1.56794064
-4.52326163,4.98516625,0.06513317,0.35197356,0.07124230,1.81903083,3.12092446,0.06595706,1.49124176
-4.51725863,4.98939564,0.06570373,0.33224157,0.07558388,1.78717668,3.21567701,0.05979041,1.42165880
-4.51125563,5.00509629,0.06654053,0.31428102,0.08012002,1.76163797,3.31252565,0.05406618,1.35922875
-4.50525263,5.02951882,0.06759633,0.29807395,0.08475479,1.74165389,3.40898489,0.04880538,1.30372897
-4.49924962,5.05945087,0.06881513,0.28354551,0.08938692,1.72623485,3.50240416,0.04401573,1.25470738
-4.49324662,5.09136220,0.07013400,0.27057244,0.09391187,1.71421178,3.59006690,0.03969310,1.21151954
