energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.80790395,6.08855064,0.13253361,0.00000000,0.02542568,4.01506540,1.46396379,1.78591149
-5.80190095,5.88597559,0.12697417,0.00000000,0.02459403,3.88613160,1.41875387,1.73213772
-5.79589795,5.66802671,0.12145949,0.00000000,0.02374548,3.74492741,1.37120241,1.67237475
-5.78989495,5.43775174,0.11608368,0.00000000,0.02289296,3.59339860,1.32210437,1.60745632
-5.78389195,5.19836905,0.11094106,0.00000000,0.02205046,3.43361604,1.27229590,1.53828781
-5.77788894,4.95322208,0.10612506,0.00000000,0.02123296,3.26774280,1.22264331,1.46583286
-5.77188594,4.70573038,0.10172718,0.00000000,0.02045634,3.09799947,1.17403059,1.39109907
-5.76588294,4.45933787,0.09783574,0.00000000,0.01973716,2.92662819,1.12734563,1.31512292
-5.75987994,4.21745932,0.09453470,0.00000000,0.01909243,2.75585644,1.08346536,1.23895442
-5.75387694,3.98342617,0.09190237,0.00000000,0.01853935,2.58786120,1.04324012,1.16364152
-5.74787394,3.76043287,0.09001004,0.00000000,0.01809501,2.42473468,1.00747784,1.09021506
-5.74187094,3.55148526,0.08892058,0.00000000,0.01777603,2.26845239,0.97692827,1.01967417
-5.73586793,3.35935222,0.08868712,0.00000000,0.01759818,2.12084454,0.95226813,0.95297294
-5.72986493,3.18652202,0.08935157,0.00000000,0.01757602,1.98357165,0.93408737,0.89100826
-5.72386193,3.03516453,0.09094336,0.00000000,0.01772251,1.85810490,0.92287728,0.83460936
-5.71785893,2.90710026,0.09347815,0.00000000,0.01804861,1.74571185,0.91902090,0.78452910
-5.71185593,2.80377705,0.09695669,0.00000000,0.01856289,1.64744772,0.92278602,0.74143709
-5.70585293,2.72625480,0.10136391,0.00000000,0.01927120,1.56415213,0.93432112,0.70591465
-5.69984992,2.67519837,0.10666812,0.00000000,0.02017630,1.49645123,0.95365439,0.67845151
-5.69384692,2.65087850,0.11282056,0.00000000,0.02127760,1.44476456,0.98069589,0.65944390
-5.68784392,2.65318031,0.11975525,0.00000000,0.02257089,1.40931586,1.01524269,0.64919406
-5.68184092,2.68161860,0.12738916,0.00000000,0.02404816,1.39014714,1.05698673,0.64791045
-5.67583792,2.73535911,0.13562279,0.00000000,0.02569747,1.38713477,1.10552522,0.65570869
-5.66983492,2.81324462,0.14434120,0.00000000,0.02750289,1.40000659,1.16037279,0.67261261
-5.66383192,2.91382487,0.15341536,0.00000000,0.02944457,1.42835895,1.22097526,0.69855530
-5.65782891,3.03538913,0.16270412,0.00000000,0.03149883,1.47167280,1.28672408,0.73337981
-5.65182591,3.17600036,0.17205642,0.00000000,0.03363843,1.52932780,1.35697119,0.77683946
-5.64582291,3.33353011,0.18131403,0.00000000,0.03583290,1.60061400,1.43104348,0.82859763
-5.63981991,3.50569333,0.19031460,0.00000000,0.03804897,1.68474068,1.50825649,0.88822718
-5.63381691,3.69008252,0.19889497,0.00000000,0.04025118,1.78084211,1.58792690,0.95520975
-5.62781391,3.88420083,0.20689476,0.00000000,0.04240247,1.88798068,1.66938347,1.02893519
-5.62181091,4.08549399,0.21415999,0.00000000,0.04446500,2.00514763,1.75197623,1.10870164
-5.61580790,4.29138084,0.22054681,0.00000000,0.04640096,2.13126221,1.83508391,1.19371667
-5.60980490,4.49928289,0.22592499,0.00000000,0.04817341,2.26517018,1.91811956,1.28310014
-5.60380190,4.70665280,0.23018128,0.00000000,0.04974726,2.40564267,2.00053463,1.37588927
-5.59779890,4.91100227,0.23322232,0.00000000,0.05109012,2.55137650,2.08182168,1.47104634
-5.59179590,5.10992954,0.23497717,0.00000000,0.05217320,2.70099708,2.16151612,1.56746957
-5.58579290,5.30114654,0.23539916,0.00000000,0.05297214,2.85306473,2.23919722,1.66400724
-5.57978989,5.48250596,0.23446715,0.00000000,0.05346768,3.00608521,2.31448884,1.75947531
-5.57378689,5.65202802,0.23218600,0.00000000,0.05364627,3.15852497,2.38706007,1.85267817
-5.56778389,5.80792665,0.22858636,0.00000000,0.05350048,3.30883101,2.45662596,1.94243224
-5.56178089,5.94863455,0.22372365,0.00000000,0.05302923,3.45545520,2.52294854,2.02759176
-5.55577789,6.07282654,0.21767632,0.00000000,0.05223784,3.59688235,2.58583793,2.10707585
-5.54977489,6.17944002,0.21054347,0.00000000,0.05113792,3.73166083,2.64515339,2.17989570
-5.54377189,6.26769177,0.20244187,0.00000000,0.04974697,3.85843442,2.70080404,2.24518084
-5.53776888,6.33708973,0.19350260,0.00000000,0.04808788,3.97597356,2.75274878,2.30220289
-5.53176588,6.38743878,0.18386722,0.00000000,0.04618823,4.08320447,2.80099487,2.35039575
-5.52576288,6.41883939,0.17368395,0.00000000,0.04407950,4.17923390,2.84559486,2.38937086
-5.51975988,6.43167836,0.16310369,0.00000000,0.04179607,4.26336813,2.88664117,2.41892637
-5.51375688,6.42661115,0.15227623,0.00000000,0.03937431,4.33512461,2.92425823,2.43904975
-5.50775388,6.40453570,0.14134669,0.00000000,0.03685151,4.39423517,2.95859193,2.44991297
-5.50175088,6.36655803,0.13045237,0.00000000,0.03426492,4.44064027,2.98979645,2.45186060
-5.49574787,6.31395061,0.11972007,0.00000000,0.03165076,4.47447434,3.01801883,2.44539089
-5.48974487,6.24810480,0.10926391,0.00000000,0.02904342,4.49604273,3.04338202,2.43113075
-5.48374187,6.17047929,0.09918382,0.00000000,0.02647468,4.50579155,3.06596707,2.40980583
-5.47773887,6.08254682,0.08956457,0.00000000,0.02397308,4.50427214,3.08579574,2.38220711
-5.47173587,5.98574175,0.08047543,0.00000000,0.02156354,4.49210231,3.10281476,2.34915589
-5.46573287,5.88141114,0.07197036,0.00000000,0.01926698,4.46992695,3.11688308,2.31146896
-5.45972986,5.77077217,0.06408869,0.00000000,0.01710020,4.43838035,3.12776327,2.26992592
-5.45372686,5.65487808,0.05685627,0.00000000,0.01507589,4.39805307,3.13511853,2.22524047
-5.44772386,5.53459502,0.05028687,0.00000000,0.01320274,4.34946531,3.13851587,2.17803715
-5.44172086,5.41059093,0.04438389,0.00000000,0.01148569,4.29304878,3.13743627,2.12883480
-5.43571786,5.28333743,0.03914216,0.00000000,0.00992628,4.22913826,3.13129182,2.07803764
-5.42971486,5.15312466,0.03454984,0.00000000,0.00852304,4.15797338,3.11944947,2.02593400
-5.42371186,5.02008810,0.03059024,0.00000000,0.00727195,4.07971047,3.10126063,1.97270280
-5.41770885,4.88424594,0.02724354,0.00000000,0.00616691,3.99444356,3.07609522,1.91842696
-5.41170585,4.74554443,0.02448834,0.00000000,0.00520023,3.90223295,3.04337855,1.86311266
-5.40570285,4.60390848,0.02230299,0.00000000,0.00436312,3.80313928,3.00262898,1.80671293
-5.39969985,4.45929413,0.02066658,0.00000000,0.00364608,3.69726044,2.95349422,1.74915404
-5.39369685,4.31173957,0.01955972,0.00000000,0.00303932,3.58476876,2.89578407,1.69036265
-5.38769385,4.16141122,0.01896494,0.00000000,0.00253314,3.46594560,2.82949757,1.63029205
-5.38169085,4.00864199,0.01886682,0.00000000,0.00211818,3.34121083,2.75484272,1.56894574
-5.37568784,3.85395902,0.01925177,0.00000000,0.00178567,3.21114505,2.67224753,1.50639688
-5.36968484,3.69809917,0.02010762,0.00000000,0.00152762,3.07650283,2.58236130,1.44280253
-5.36368184,3.54201116,0.02142286,0.00000000,0.00133696,2.93821586,2.48604607,1.37841189
-5.35767884,3.38684405,0.02318578,0.00000000,0.00120760,2.79738584,2.38435835,1.31356823
-5.35167584,3.23392288,0.02538343,0.00000000,0.00113446,2.65526719,2.27852209,1.24870457
-5.34567284,3.08471267,0.02800046,0.00000000,0.00111348,2.51324075,2.16989416,1.18433363
-5.33966983,2.94077309,0.03101806,0.00000000,0.00114154,2.37277978,2.05992428,1.12103286
-5.33366683,2.80370622,0.03441282,0.00000000,0.00121642,2.23541039,1.95011124,1.05942550
-5.32766383,2.67510039,0.03815575,0.00000000,0.00133665,2.10266835,1.84195787,1.00015906
-5.32166083,2.55647332,0.04221158,0.00000000,0.00150141,1.97605488,1.73692684,0.94388247
-5.31565783,2.44921723,0.04653816,0.00000000,0.00171038,1.85699344,1.63639942,0.89122309
-5.30965483,2.35454894,0.05108624,0.00000000,0.00196356,1.74678967,1.54163903,0.84276497
-5.30365183,2.27346720,0.05579959,0.00000000,0.00226112,1.64659627,1.45376107,0.79902922
-5.29764882,2.20671891,0.06061541,0.00000000,0.00260319,1.55738417,1.37370994,0.76045746
-5.29164582,2.15477567,0.06546521,0.00000000,0.00298971,1.47992078,1.30224397,0.72739885
-5.28564282,2.11782100,0.07027591,0.00000000,0.00342025,1.41475595,1.23992810,0.70010098
-5.27963982,2.09574829,0.07497139,0.00000000,0.00389383,1.36221545,1.18713406,0.67870484
-5.27363682,2.08816889,0.07947422,0.00000000,0.00440878,1.32240155,1.14404724,0.66324359
-5.26763382,2.09442912,0.08370763,0.00000000,0.00496261,1.29520012,1.11067904,0.65364488
-5.26163082,2.11363493,0.08759761,0.00000000,0.00555194,1.28029308,1.08688344,0.64973627
-5.25562781,2.14468233,0.09107507,0.00000000,0.00617238,1.27717505,1.07237637,0.65125302
-5.24962481,2.18629203,0.09407787,0.00000000,0.00681856,1.28517319,1.06675640,0.65784793
-5.24362181,2.23704630,0.09655282,0.00000000,0.00748413,1.30346887,1.06952539,0.66910237
-5.23761881,2.29542655,0.09845734,0.00000000,0.00816182,1.33112030,1.08010799,0.68453811
-5.23161581,2.35985024,0.09976091,0.00000000,0.00884357,1.36708512,1.09786912,0.70362940
-5.22561281,2.42870584,0.10044609,0.00000000,0.00952072,1.41024245,1.12212874,0.72581494
-5.21960980,2.50038521,0.10050916,0.00000000,0.01018415,1.45941381,1.15217374,0.75050946
-5.21360680,2.57331281,0.09996037,0.00000000,0.01082463,1.51338289,1.18726701,0.77711474
-5.20760380,2.64597162,0.09882369,0.00000000,0.01143303,1.57091400,1.22665391,0.80503003
-5.20160080,2.71692588,0.09713627,0.00000000,0.01200069,1.63076947,1.26956689,0.83366174
-5.19559780,2.78484090,0.09494744,0.00000000,0.01251969,1.69172622,1.31522890,0.86243268
-5.18959480,2.84850044,0.09231748,0.00000000,0.01298323,1.75259177,1.36285649,0.89079072
-5.18359180,2.90682214,0.08931615,0.00000000,0.01338589,1.81222006,1.41166348,0.91821708
-5.17758879,2.95887140,0.08602099,0.00000000,0.01372396,1.86952731,1.46086585,0.94423436
-5.17158579,3.00387416,0.08251567,0.00000000,0.01399567,1.92350795,1.50968868,0.96841417
-5.16558279,3.04122874,0.07888817,0.00000000,0.01420137,1.97325068,1.55737531,0.99038460
-5.15957979,3.07051673,0.07522910,0.00000000,0.01434365,2.01795450,1.60319900,1.00983712
-5.15357679,3.09151285,0.07163014,0.00000000,0.01442745,2.05694426,1.64647688,1.02653311
-5.14757379,3.10419324,0.06818247,0.00000000,0.01445997,2.08968524,1.68658571,1.04030947
-5.14157079,3.10874177,0.06497553,0.00000000,0.01445063,2.11579618,1.72297877,1.05108333
-5.13556778,3.10555355,0.06209577,0.00000000,0.01441089,2.13505994,1.75520283,1.05885537
-5.12956478,3.09523500,0.05962571,0.00000000,0.01435400,2.14743119,1.78291428,1.06371157
-5.12356178,3.07859970,0.05764297,0.00000000,0.01429472,2.15304023,1.80589311,1.06582317
-5.11755878,3.05665940,0.05621958,0.00000000,0.01424894,2.15219253,1.82405370,1.06544445
-5.11155578,3.03060976,0.05542125,0.00000000,0.01423334,2.14536339,1.83745132,1.06290842
-5.10555278,3.00181050,0.05530677,0.00000000,0.01426496,2.13318759,1.84628364,1.05862018
-5.09954977,2.97176016,0.05592745,0.00000000,0.01436081,2.11644404,1.85088665,1.05304818
-5.09354677,2.94206566,0.05732653,0.00000000,0.01453747,2.09603559,1.85172486,1.04671345
-5.08754377,2.91440745,0.05953873,0.00000000,0.01481070,2.07296469,1.84937587,1.04017712
-5.08154077,2.89050113,0.06258969,0.00000000,0.01519513,2.04830569,1.84450996,1.03402661
-5.07553777,2.87205674,0.06649554,0.00000000,0.01570398,2.02317461,1.83786538,1.02886095
-5.06953477,2.86073695,0.07126251,0.00000000,0.01634879,1.99869772,1.83022078,1.02527576
-5.06353177,2.85811577,0.07688659,0.00000000,0.01713926,1.97597999,1.82236581,1.02384826
-5.05752876,2.86563893,0.08335331,0.00000000,0.01808315,1.95607479,1.81507161,1.02512305
-5.05152576,2.88458732,0.09063766,0.00000000,0.01918613,1.93995573,1.80906252,1.02959883
-5.04552276,2.91604470,0.09870418,0.00000000,0.02045181,1.92849198,1.80499046,1.03771663
-5.03951976,2.96087025,0.10750713,0.00000000,0.02188166,1.92242746,1.80341320,1.04984969
-5.03351676,3.01967682,0.11699095,0.00000000,0.02347507,1.92236480,1.80477746,1.06629524
-5.02751376,3.09281493,0.12709076,0.00000000,0.02522934,1.92875408,1.80940740,1.08726813
-5.02151076,3.18036263,0.13773313,0.00000000,0.02713966,1.94188653,1.81749892,1.11289636
-5.01550775,3.28212080,0.14883686,0.00000000,0.02919910,1.96189288,1.82911962,1.14321837
-5.00950475,3.39761366,0.16031396,0.00000000,0.03139858,1.98874586,1.84421406,1.17818186
-5.00350175,3.52609375,0.17207059,0.00000000,0.03372682,2.02226650,1.86261359,1.21764403
-4.99749875,3.66655099,0.18400813,0.00000000,0.03617021,2.06213327,1.88404999,1.26137305
-4.99149575,3.81772515,0.19602416,0.00000000,0.03871277,2.10789364,1.90817179,1.30905056
-4.98549275,3.97812161,0.20801348,0.00000000,0.04133599,2.15897725,1.93456224,1.36027524
-4.97948974,4.14603000,0.21986907,0.00000000,0.04401883,2.21471027,1.96275788,1.41456729
-4.97348674,4.31954579,0.23148302,0.00000000,0.04673764,2.27433045,1.99226676,1.47137411
-4.96748374,4.49659510,0.24274742,0.00000000,0.04946618,2.33700262,2.02258550,1.53007702
-4.96148074,4.67496270,0.25355532,0.00000000,0.05217579,2.40183448,2.05321457,1.58999943
-4.95547774,4.85232385,0.26380161,0.00000000,0.05483556,2.46789253,2.08367137,1.65041640
-4.94947474,5.02627987,0.27338403,0.00000000,0.05741270,2.53421837,2.11350095,1.71056590
-4.94347174,5.19439776,0.28220426,0.00000000,0.05987302,2.59984511,2.14228418,1.76966165
-4.93746873,5.35425353,0.29016911,0.00000000,0.06218152,2.66381412,2.16964365,1.82690754
-4.93146573,5.50347877,0.29719179,0.00000000,0.06430312,2.72519192,2.19524737,1.88151338
-4.92546273,5.63980960,0.30319335,0.00000000,0.06620350,2.78308701,2.21881057,1.93271174
-4.91945973,5.76113663,0.30810420,0.00000000,0.06784997,2.83666640,2.24009593,1.97977523
-4.91345673,5.86555439,0.31186562,0.00000000,0.06921249,2.88517136,2.25891243,2.02203367
-4.90745373,5.95140840,0.31443127,0.00000000,0.07026452,2.92793191,2.27511319,2.05889054
-4.90145073,6.01733766,0.31576865,0.00000000,0.07098403,2.96437942,2.28859236,2.08983779
-4.89544772,6.06231083,0.31586035,0.00000000,0.07135421,2.99405680,2.29928147,2.11446847
-4.88944472,6.08565398,0.31470495,0.00000000,0.07136422,3.01662583,2.30714525,2.13248642
-4.88344172,6.08706866,0.31231773,0.00000000,0.07100964,3.03187121,2.31217718,2.14371263
-4.87743872,6.06663904,0.30873083,0.00000000,0.07029281,3.03970117,2.31439507,2.14808785
-4.87143572,6.02482777,0.30399301,0.00000000,0.06922292,3.04014480,2.31383676,2.14567154
-4.86543272,5.96246079,0.29816888,0.00000000,0.06781579,3.03334627,2.31055645,2.13663714
-4.85942971,5.88070187,0.29133775,0.00000000,0.06609360,3.01955655,2.30462183,2.12126422
-4.85342671,5.78101839,0.28359187,0.00000000,0.06408422,2.99912338,2.29611253,2.09992800
-4.84742371,5.66514036,0.27503450,0.00000000,0.06182051,2.97248038,2.28512007,2.07308710
-4.84142071,5.53501487,0.26577751,0.00000000,0.05933941,2.94013605,2.27174983,2.04127023
-4.83541771,5.39275873,0.25593889,0.00000000,0.05668090,2.90266389,2.25612498,2.00506291
-4.82941471,5.24061139,0.24564024,0.00000000,0.05388705,2.86069398,2.23839260,1.96509476
-4.82341171,5.08089072,0.23500418,0.00000000,0.05100086,2.81490696,2.21873175,1.92202831
-4.81740870,4.91595316,0.22415203,0.00000000,0.04806536,2.76603030,2.19736312,1.87654961
-4.81140570,4.74815964,0.21320175,0.00000000,0.04512261,2.71483710,2.17455968,1.82936097
-4.80540270,4.57984783,0.20226610,0.00000000,0.04221295,2.66214667,2.15065747,1.78117581
-4.79939970,4.41331050,0.19145130,0.00000000,0.03937429,2.60882635,2.12606555,1.73271525
-4.79339670,4.25077949,0.18085597,0.00000000,0.03664163,2.55579344,2.10127397,1.68470610
-4.78739370,4.09441368,0.17057051,0.00000000,0.03404663,2.50401599,2.07685857,1.63787928
-4.78139070,3.94628951,0.16067682,0.00000000,0.03161743,2.45451110,2.05348143,1.59296816
-4.77538769,3.80839196,0.15124821,0.00000000,0.02937849,2.40833957,2.03188612,1.55070566
-4.76938469,3.68260411,0.14234962,0.00000000,0.02735065,2.36659565,2.01288673,1.51181957
-4.76338169,3.57069341,0.13403793,0.00000000,0.02555109,2.33039111,1.99735059,1.47702520
-4.75737869,3.47429341,0.12636230,0.00000000,0.02399355,2.30083330,1.98617433,1.44701509
-4.75137569,3.39487997,0.11936452,0.00000000,0.02268837,2.27899708,1.98025392,1.42244551
-4.74537269,3.33374190,0.11307922,0.00000000,0.02164269,2.26589127,1.98044946,1.40391976
-4.73936968,3.29194636,0.10753410,0.00000000,0.02086050,2.26242068,1.98754607,1.39196901
-4.73336668,3.27030048,0.10274985,0.00000000,0.02034271,2.26934528,2.00221261,1.38703104
-4.72736368,3.26931084,0.09874008,0.00000000,0.02008720,2.28723843,2.02496017,1.38942831
-4.72136068,3.28914346,0.09551102,0.00000000,0.02008879,2.31644635,2.05610262,1.39934614
-4.71535768,3.32958687,0.09306123,0.00000000,0.02033923,2.35705142,2.09572152,1.41681280
-4.70935468,3.39002121,0.09138122,0.00000000,0.02082709,2.40884148,2.14363745,1.44168250
-4.70335168,3.46939632,0.09045310,0.00000000,0.02153775,2.47128749,2.19938998,1.47362290
-4.69734867,3.56622134,0.09025033,0.00000000,0.02245339,2.54353159,2.26222774,1.51210820
-4.69134567,3.67856788,0.09073753,0.00000000,0.02355298,2.62438672,2.33110995,1.55641868
-4.68534267,3.80408838,0.09187055,0.00000000,0.02481241,2.71234917,2.40471992,1.60564750
-4.67933967,3.94005015,0.09359670,0.00000000,0.02620466,2.80562395,2.48149062,1.65871486
-4.67333667,4.08338511,0.09585516,0.00000000,0.02770013,2.90216288,2.55964182,1.71438944
-4.66733367,4.23075405,0.09857771,0.00000000,0.02926697,2.99971416,2.63722747,1.77131670
-4.66133067,4.37862358,0.10168961,0.00000000,0.03087168,3.09588186,2.71219159,1.82805292
-4.65532766,4.52335317,0.10511072,0.00000000,0.03247965,3.18819302,2.78243052,1.88310399
-4.64932466,4.66128905,0.10875672,0.00000000,0.03405589,3.27416968,2.84585894,1.93496727
-4.64332166,4.78886117,0.11254055,0.00000000,0.03556578,3.35140295,2.90047666,1.98217487
-4.63731866,4.90267956,0.11637388,0.00000000,0.03697587,3.41762595,2.94443367,2.02333663
-4.63131566,4.99962605,0.12016857,0.00000000,0.03825465,3.47078262,2.97609032,2.05718093
-4.62531266,5.07693768,0.12383821,0.00000000,0.03937336,3.50908955,2.99407022,2.08259171
-4.61930965,5.13227853,0.12729955,0.00000000,0.04030669,3.53108826,2.99730376,2.09864014
-4.61330665,5.16379735,0.13047386,0.00000000,0.04103336,3.53568596,2.98506029,2.10460979
-4.60730365,5.17016883,0.13328820,0.00000000,0.04153665,3.52218332,2.95696806,2.10001428
-4.60130065,5.15061740,0.13567649,0.00000000,0.04180476,3.49028836,2.91302112,2.08460698
-4.59529765,5.10492320,0.13758054,0.00000000,0.04183098,3.44011640,2.85357341,2.05838250
-4.58929465,5.03341053,0.13895083,0.00000000,0.04161374,3.37217638,2.77932054,2.02157027
-4.58329165,4.93692005,0.13974718,0.00000000,0.04115653,3.28734476,2.69127052,1.97462065
-4.57728864,4.81676651,0.13993927,0.00000000,0.04046757,3.18682850,2.59070496,1.91818458
-4.57128564,4.67468438,0.13950693,0.00000000,0.03955943,3.07211908,2.47913291,1.85308773
-4.56528264,4.51276407,0.13844034,0.00000000,0.03844852,2.94493983,2.35823930,1.78030059
-4.55927964,4.33338167,0.13674008,0.00000000,0.03715447,2.80718900,2.22983046,1.70090574
-4.55327664,4.13912523,0.13441690,0.00000000,0.03569948,2.66088109,2.09577903,1.61606384
-4.54727364,3.93272044,0.13149148,0.00000000,0.03410756,2.50808854,1.95797033,1.52697960
-4.54127064,3.71695828,0.12799389,0.00000000,0.03240392,2.35088623,1.81825226,1.43486909
-4.53526763,3.49462718,0.12396297,0.00000000,0.03061420,2.19130039,1.67839034,1.34092945
-4.52926463,3.26845144,0.11944550,0.00000000,0.02876390,2.03126365,1.54002924,1.24631186
-4.52326163,3.04103750,0.11449525,0.00000000,0.02687777,1.87257711,1.40466164,1.15209855
-4.51725863,2.81482907,0.10917185,0.00000000,0.02497934,1.71688039,1.27360506,1.05928430
-4.51125563,2.59207185,0.10353957,0.00000000,0.02309050,1.56562985,1.14798669,0.96876258
-4.50525263,2.37478787,0.09766603,0.00000000,0.02123121,1.42008499,1.02873615,0.88131647
-4.49924962,2.16475942,0.09162080,0.00000000,0.01941926,1.28130276,0.91658561,0.79761420
-4.49324662,1.96352216,0.08547402,0.00000000,0.01767018,1.15013916,0.81207656,0.71820898
-4.48724362,1.77236665,0.07929505,0.00000000,0.01599716,1.02725733,0.71557240,0.64354272
-4.48124062,1.59234752,0.07315119,0.00000000,0.01441109,0.91314128,0.62727568,0.57395317
-4.47523762,1.42429927,0.06710647,0.00000000,0.01292071,0.80811423,0.54724917,0.50968391
-4.46923462,1.26885777,0.06122067,0.00000000,0.01153271,0.71236058,0.47543943,0.45089669
-4.46323162,1.12648629,0.05554846,0.00000000,0.01025194,0.62595046,0.41170211,0.39768541
-4.45722861,0.99750499,0.05013880,0.00000000,0.00908166,0.54886599,0.35582789,0.35009135
-4.45122561,0.88212287,0.04503453,0.00000000,0.00802381,0.48102830,0.30756829,0.30811897
-4.44522261,0.78047109,0.04027221,0.00000000,0.00707922,0.42232441,0.26666058,0.27175196
-4.43921961,0.69263647,0.03588221,0.00000000,0.00624791,0.37263341,0.23285123,0.24096885
-4.43321661,0.61869437,0.03188893,0.00000000,0.00552938,0.33185101,0.20591733,0.21575789
-4.42721361,0.55873960,0.02831123,0.00000000,0.00492277,0.29991207,0.18568549,0.19613076
-4.42121061,0.51291448,0.02516308,0.00000000,0.00442716,0.27681023,0.17204795,0.18213457
-4.41520760,0.48143292,0.02245413,0.00000000,0.00404170,0.26261427,0.16497545,0.17386194
-4.40920460,0.46459946,0.02019049,0.00000000,0.00376576,0.25748062,0.16452668,0.17145859
-4.40320160,0.46282229,0.01837539,0.00000000,0.00359905,0.26166138,0.17085390,0.17512817
-4.39719860,0.47661914,0.01700984,0.00000000,0.00354169,0.27550747,0.18420450,0.18513392
-4.39119560,0.50661543,0.01609318,0.00000000,0.00359414,0.29946635,0.20491840,0.20179683
-4.38519260,0.55353374,0.01562348,0.00000000,0.00375721,0.33407408,0.23342076,0.22549009
-4.37918959,0.61817430,0.01559780,0.00000000,0.00403193,0.37994124,0.27021020,0.25662952
-4.37318659,0.70138630,0.01601224,0.00000000,0.00441938,0.43773277,0.31584216,0.29566007
-4.36718359,0.80403009,0.01686185,0.00000000,0.00492051,0.50814173,0.37090762,0.34303828
-4.36118059,0.92693100,0.01814027,0.00000000,0.00553584,0.59185722,0.43600728,0.39921096
-4.35517759,1.07082579,0.01983932,0.00000000,0.00626523,0.68952717,0.51172160,0.46459067
-4.34917459,1.23630322,0.02194838,0.00000000,0.00710759,0.80171676,0.59857740,0.53952829
-4.34317159,1.42374085,0.02445372,0.00000000,0.00806053,0.92886379,0.69701166,0.62428389
-4.33716858,1.63324054,0.02733777,0.00000000,0.00912011,1.07123241,0.80733380,0.71899665
-4.33116558,1.86456558,0.03057844,0.00000000,0.01028060,1.22886720,0.92968775,0.82365525
-4.32516258,2.11708251,0.03414851,0.00000000,0.01153424,1.40154951,1.06401529,0.93807003
-4.31915958,2.38971127,0.03801513,0.00000000,0.01287112,1.58875835,1.21002239,1.06184849
-4.31315658,2.68088672,0.04213957,0.00000000,0.01427913,1.78963826,1.36715050,1.19437554
-4.30715358,2.98853493,0.04647719,0.00000000,0.01574400,2.00297619,1.53455445,1.33480009
