energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.24462231,3.47854746,0.00887678,0.14746768,0.42447317,0.42676792,0.34067378,1.87972463,0.03755939,1.07557651
-3.23861931,3.40704862,0.00826680,0.14957898,0.42598247,0.41160188,0.34413111,1.83006462,0.03587073,1.06490746
-3.23261631,3.34093166,0.00764430,0.15152424,0.42633983,0.39774015,0.34692367,1.78735511,0.03417177,1.05198410
-3.22661331,3.28140234,0.00701880,0.15328440,0.42545638,0.38538396,0.34898267,1.75261890,0.03249380,1.03682224
-3.22061031,3.22950416,0.00639917,0.15484218,0.42326642,0.37470471,0.35025451,1.72669364,0.03086553,1.01948480
-3.21460730,3.18610295,0.00579350,0.15618214,0.41973010,0.36584293,0.35070114,1.71021781,0.02931247,1.00008188
-3.20860430,3.15187660,0.00520889,0.15729058,0.41483530,0.35890791,0.35030004,1.70362256,0.02785642,0.97876935
-3.20260130,3.12730942,0.00465134,0.15815552,0.40859868,0.35397800,0.34904367,1.70712916,0.02651512,0.95574603
-3.19659830,3.11269127,0.00412578,0.15876643,0.40106564,0.35110130,0.34693859,1.72075188,0.02530211,0.93124935
-3.19059530,3.10812080,0.00363596,0.15911415,0.39230940,0.35029689,0.34400420,1.74430589,0.02422670,0.90554961
-3.18459230,3.11351282,0.00318455,0.15919070,0.38242898,0.35155634,0.34027128,1.77741986,0.02329410,0.87894321
-3.17858929,3.12860934,0.00277319,0.15898922,0.37154641,0.35484548,0.33578034,1.81955258,0.02250573,0.85174492
-3.17258629,3.15299398,0.00240258,0.15850393,0.35980307,0.36010643,0.33057992,1.87001319,0.02185960,0.82427956
-3.16658329,3.18610932,0.00207256,0.15773035,0.34735545,0.36725979,0.32472497,1.92798417,0.02135084,0.79687344
-3.16058029,3.22727677,0.00178230,0.15666549,0.33437056,0.37620681,0.31827525,1.99254655,0.02097221,0.76984597
-3.15457729,3.27571839,0.00153037,0.15530830,0.32102108,0.38683174,0.31129405,2.06270651,0.02071477,0.74350158
-3.14857429,3.33058020,0.00131490,0.15366021,0.30748050,0.39900406,0.30384705,2.13742262,0.02056846,0.71812246
-3.14257129,3.39095630,0.00113367,0.15172581,0.29391854,0.41258064,0.29600145,2.21563307,0.02052271,0.69396228
-3.13656828,3.45591334,0.00098426,0.14951353,0.28049689,0.42740788,0.28782541,2.29628227,0.02056699,0.67124112
-3.13056528,3.52451482,0.00086412,0.14703649,0.26736556,0.44332365,0.27938771,2.37834608,0.02069133,0.65014181
-3.12456228,3.59584483,0.00077068,0.14431319,0.25465984,0.46015917,0.27075762,2.46085558,0.02088674,0.63080767
-3.11855928,3.66903091,0.00070137,0.14136829,0.24249802,0.47774084,0.26200496,2.54291873,0.02114554,0.61334186
-3.11255628,3.74326588,0.00065374,0.13823317,0.23097994,0.49589204,0.25320027,2.62374007,0.02146166,0.59780816
-3.10655328,3.81782863,0.00062544,0.13494648,0.22018624,0.51443496,0.24441507,2.70263820,0.02183075,0.58423317
-3.10055028,3.89210384,0.00061427,0.13155437,0.21017844,0.53319268,0.23572208,2.77906132,0.02225032,0.57260989
-3.09454727,3.96560068,0.00061824,0.12811069,0.20099970,0.55199139,0.22719550,2.85260074,0.02271977,0.56290241
-3.08854427,4.03797075,0.00063551,0.12467689,0.19267614,0.57066306,0.21891117,2.92300269,0.02324034,0.55505161
-3.08254127,4.10902488,0.00066443,0.12132176,0.18521873,0.58904839,0.21094665,2.99017828,0.02381504,0.54898158
-3.07653827,4.17874889,0.00070355,0.11812099,0.17862547,0.60700024,0.20338124,3.05421166,0.02444860,0.54460659
-3.07053527,4.24731765,0.00075161,0.11515649,0.17288386,0.62438740,0.19629585,3.11536617,0.02514730,0.54183829
-3.06453227,4.31510686,0.00080754,0.11251563,0.16797348,0.64109862,0.18977276,3.17408783,0.02591890,0.54059278
-3.05852926,4.38270137,0.00087042,0.11029020,0.16386853,0.65704677,0.18389528,3.23100577,0.02677253,0.54079737
-3.05252626,4.45089888,0.00093956,0.10857525,0.16054021,0.67217284,0.17874717,3.28692848,0.02771851,0.54239660
-3.04652326,4.52070732,0.00101440,0.10746783,0.15795883,0.68644957,0.17441204,3.34283513,0.02876826,0.54535715
-3.04052026,4.59333454,0.00109457,0.10706536,0.15609558,0.69988426,0.17097247,3.39986062,0.02993410,0.54967154
-3.03451726,4.67016836,0.00117986,0.10746401,0.15492380,0.71252060,0.16850888,3.45927353,0.03122908,0.55535998
-3.02851426,4.75274590,0.00127021,0.10875671,0.15441978,0.72443896,0.16709826,3.52244603,0.03266668,0.56247051
-3.02251126,4.84271086,0.00136569,0.11103099,0.15456296,0.73575507,0.16681257,3.59081511,0.03426050,0.57107693
-3.01650825,4.94175860,0.00146650,0.11436657,0.15533561,0.74661666,0.16771676,3.66583520,0.03602378,0.58127468
-3.01050525,5.05156895,0.00157294,0.11883273,0.15672193,0.75719812,0.16986665,3.74892235,0.03796896,0.59317458
-3.00450225,5.17372823,0.00168535,0.12448548,0.15870676,0.76769305,0.17330640,3.84139125,0.04010699,0.60689447
-2.99849925,5.30964228,0.00180414,0.13136458,0.16127377,0.77830485,0.17806580,3.94438666,0.04244663,0.62254934
-2.99249625,5.46044382,0.00192971,0.13949047,0.16440346,0.78923580,0.18415735,4.05881185,0.04499370,0.64023992
-2.98649325,5.62689784,0.00206244,0.14886131,0.16807100,0.80067482,0.19157340,4.18525692,0.04775024,0.66004068
-2.98049025,5.80930990,0.00220261,0.15945012,0.17224408,0.81278476,0.20028327,4.32393072,0.05071366,0.68198755
-2.97448724,6.00744246,0.00235042,0.17120234,0.17688092,0.82568957,0.21023069,4.47460013,0.05387601,0.70606623
-2.96848424,6.22044471,0.00250595,0.18403383,0.18192864,0.83946251,0.22133171,4.63654077,0.05722328,0.73220175
-2.96248124,6.44680138,0.00266911,0.19782960,0.18732222,0.85411567,0.23347327,4.80850294,0.06073487,0.76025014
-2.95647824,6.68430513,0.00283968,0.21244339,0.19298391,0.86959202,0.24651257,4.98869630,0.06438331,0.78999274
-2.95047524,6.93005691,0.00301726,0.22769824,0.19882360,0.88576029,0.26027752,5.17479599,0.06813420,0.82113385
-2.94447224,7.18049681,0.00320134,0.24338822,0.20473985,0.90241333,0.27456828,5.36397207,0.07194647,0.85330218
-2.93846923,7.43146702,0.00339131,0.25928134,0.21062181,0.91927038,0.28916013,5.55294297,0.07577299,0.88605628
-2.93246623,7.67830638,0.00358648,0.27512364,0.21635190,0.93598321,0.30380753,5.73805246,0.07956148,0.91889404
-2.92646323,7.91597454,0.00378621,0.29064449,0.22180921,0.95214621,0.31824942,5.91536821,0.08325578,0.95126612
-2.92046023,8.13920175,0.00398990,0.30556293,0.22687346,0.96731001,0.33221561,6.08079890,0.08679738,0.98259277
-2.91445723,8.34265871,0.00419711,0.31959482,0.23142930,0.98099812,0.34543408,6.23022538,0.09012724,1.01228341
-2.90845423,8.52113953,0.00440762,0.33246071,0.23537083,0.99272580,0.35763890,6.35964069,0.09318777,1.03975824
-2.90245123,8.66974970,0.00462150,0.34389393,0.23860600,1.00202035,0.36857850,6.46529284,0.09592485,1.06447056
-2.89644822,8.78409050,0.00483920,0.35364879,0.24106065,1.00844168,0.37802381,6.54382391,0.09828992,1.08592906
-2.89044522,8.86043098,0.00506152,0.36150833,0.24268204,1.01160225,0.38577603,6.59239904,0.10024189,1.10371853
-2.88444222,8.89585916,0.00528972,0.36729142,0.24344157,1.01118514,0.39167364,6.60881913,0.10174888,1.11751811
-2.87843922,8.88840493,0.00552543,0.37085886,0.24333650,1.00695955,0.39559811,6.59161199,0.10278961,1.12711597
-2.87243622,8.83712856,0.00577070,0.37211810,0.24239065,0.99879269,0.39747825,6.54009751,0.10335449,1.13241954
-2.86643322,8.74217035,0.00602786,0.37102647,0.24065380,0.98665751,0.39729285,6.45442373,0.10344610,1.13346059
-2.86043022,8.60475905,0.00629946,0.36759265,0.23820008,0.97063596,0.39507139,6.33557238,0.10307936,1.13039498
-2.85442721,8.42717875,0.00658812,0.36187644,0.23512516,0.95091753,0.39089291,6.18533369,0.10228104,1.12349676
-2.84842421,8.21269614,0.00689643,0.35398664,0.23154244,0.92779318,0.38488295,6.00625220,0.10108886,1.11314707
-2.84242121,7.96545206,0.00722672,0.34407738,0.22757854,0.90164523,0.37720879,5.80154628,0.09955012,1.09981820
-2.83641821,7.69032290,0.00758091,0.33234290,0.22336812,0.87293349,0.36807316,5.57500578,0.09771989,1.08405377
-2.83041521,7.39275908,0.00796033,0.31901104,0.21904848,0.84217871,0.35770680,5.33087280,0.09565900,1.06644595
-2.82441221,7.07860843,0.00836555,0.30433586,0.21475412,0.80994408,0.34636016,5.07371153,0.09343168,1.04761086
-2.81840920,6.75393327,0.00879621,0.28858960,0.21061152,0.77681585,0.33429471,4.80827310,0.09110323,1.02816363
-2.81240620,6.42482936,0.00925096,0.27205440,0.20673456,0.74338407,0.32177424,4.53936167,0.08873768,1.00869416
-2.80640320,6.09725503,0.00972730,0.25501408,0.20322058,0.71022436,0.30905661,4.27170723,0.08639553,0.98974499
-2.80040020,5.77687729,0.01022161,0.23774643,0.20014751,0.67788167,0.29638621,4.00985020,0.08413180,0.97179236
-2.79439720,5.46894087,0.01072916,0.22051610,0.19757201,0.64685666,0.28398761,3.75804170,0.08199435,0.95523123
-2.78839420,5.17816436,0.01124416,0.20356849,0.19552886,0.61759527,0.27206048,3.52016255,0.08002268,0.94036516
-2.78239120,4.90866585,0.01175993,0.18712477,0.19403143,0.59048184,0.26077609,3.29966265,0.07824706,0.92740121
-2.77638819,4.66391903,0.01226904,0.17137808,0.19307336,0.56583577,0.25027528,3.09952122,0.07668820,0.91645014
-2.77038519,4.44673863,0.01276358,0.15649109,0.19263118,0.54391179,0.24066806,2.92222734,0.07535736,0.90753151
-2.76438219,4.25929290,0.01323540,0.14259467,0.19266775,0.52490338,0.23203464,2.76977912,0.07425691,0.90058348
-2.75837919,4.10313922,0.01367640,0.12978786,0.19313634,0.50894895,0.22442766,2.64369898,0.07338121,0.89547629
-2.75237619,3.97927828,0.01407883,0.11813876,0.19398511,0.49614009,0.21787548,2.54506190,0.07271789,0.89202874
-2.74637319,3.88822140,0.01443557,0.10768642,0.19516156,0.48653131,0.21238620,2.47453321,0.07224927,0.89002659
-2.74037019,3.83006525,0.01474042,0.09844332,0.19661703,0.48015033,0.20795202,2.43241218,0.07195400,0.88924162
-2.73436718,3.80456862,0.01498831,0.09039841,0.19831063,0.47700829,0.20455378,2.41867789,0.07180871,0.88945044
-2.72836418,3.81122585,0.01517555,0.08352046,0.20021264,0.47710915,0.20216521,2.43303405,0.07178955,0.89045182
-2.72236118,3.84933257,0.01529990,0.07776149,0.20230713,0.48045751,0.20075678,2.47495006,0.07187375,0.89208166
-2.71635818,3.91804015,0.01536071,0.07306028,0.20459361,0.48706453,0.20029881,2.54369604,0.07204080,0.89422487
-2.71035518,4.01639639,0.01535886,0.06934560,0.20708772,0.49695133,0.20076375,2.63837047,0.07227347,0.89682336
-2.70435218,4.14337103,0.01529677,0.06653931,0.20982090,0.51014993,0.20212752,2.75791960,0.07255849,0.89988014
-2.69834917,4.29786619,0.01517821,0.06455905,0.21283907,0.52670141,0.20436988,2.90114876,0.07288691,0.90345904
-2.69234617,4.47871241,0.01500817,0.06332058,0.21620043,0.54665164,0.20747399,3.06672637,0.07325408,0.90768045
-2.68634317,4.68465271,0.01479262,0.06273983,0.21997251,0.57004477,0.21142504,3.25318182,0.07365941,0.91271334
-2.68034017,4.91431721,0.01453820,0.06273449,0.22422865,0.59691491,0.21620846,3.45889932,0.07410572,0.91876408
-2.67433717,5.16619215,0.01425199,0.06322534,0.22904408,0.62727664,0.22180758,3.68210981,0.07459847,0.92606287
-2.66833417,5.43858700,0.01394119,0.06413727,0.23449191,0.66111491,0.22820127,3.92088329,0.07514478,0.93484850
-2.66233117,5.72960387,0.01361281,0.06540012,0.24063910,0.69837505,0.23536161,4.17312419,0.07575231,0.94535241
-2.65632816,6.03711308,0.01327346,0.06694930,0.24754281,0.73895364,0.24325195,4.43657186,0.07642818,0.95778295
-2.65032516,6.35873836,0.01292909,0.06872635,0.25524709,0.78269079,0.25182553,4.70880820,0.07717788,0.97231071
-2.64432216,6.69185464,0.01258481,0.07067933,0.26378034,0.82936458,0.26102484,4.98727393,0.07800429,0.98905565
-2.63831916,7.03360035,0.01224477,0.07276328,0.27315335,0.87868793,0.27078180,5.26929439,0.07890691,1.00807674
-2.63231616,7.38090537,0.01191209,0.07494056,0.28335829,0.93030850,0.28101891,5.55211509,0.07988123,1.02936467
-2.62631316,7.73053460,0.01158885,0.07718125,0.29436850,0.98381158,0.29165119,5.83294648,0.08091842,1.05283774
-2.62031016,8.07914600,0.01127615,0.07946349,0.30613899,1.03872606,0.30258902,6.10901695,0.08200520,1.07834123
-2.61430715,8.42336107,0.01097419,0.08177374,0.31860788,1.09453337,0.31374150,6.37763193,0.08312403,1.10565018
-2.60830415,8.75984455,0.01068242,0.08410705,0.33169828,1.15067892,0.32502030,6.63623686,0.08425351,1.13447518
-2.60230115,9.08538973,0.01039972,0.08646712,0.34532085,1.20658572,0.33634363,6.88248114,0.08536900,1.16447088
-2.59629815,9.39700489,0.01012458,0.08886627,0.35937659,1.26166937,0.34764008,7.11427984,0.08644341,1.19524673
-2.59029515,9.69199641,0.00985532,0.09132518,0.37375983,1.31535390,0.35885204,7.32986991,0.08744814,1.22637913
-2.58429215,9.96804386,0.00959026,0.09387239,0.38836130,1.36708759,0.36993840,7.52785789,0.08835411,1.25742463
-2.57828914,10.22326305,0.00932791,0.09654355,0.40307100,1.41635808,0.38087633,7.70725611,0.08913274,1.28793320
-2.57228614,10.45625325,0.00906713,0.09938031,0.41778075,1.46270600,0.39166192,7.86750521,0.08975700,1.31746122
-2.56628314,10.66612583,0.00880724,0.10242903,0.43238646,1.50573658,0.40230955,8.00848121,0.09020234,1.34558339
-2.56028014,10.85251264,0.00854810,0.10573909,0.44678980,1.54512859,0.41285001,8.13048632,0.09044749,1.37190330
-2.55427714,11.01555342,0.00829012,0.10936100,0.46089949,1.58064030,0.42332734,8.23422347,0.09047520,1.39606225
-2.54827414,11.15586278,0.00803429,0.11334435,0.47463194,1.61211238,0.43379468,8.32075548,0.09027274,1.41774604
-2.54227114,11.27447873,0.00778212,0.11773554,0.48791146,1.63946737,0.44430911,8.39145053,0.08983229,1.43668980
-2.53626813,11.37279521,0.00753554,0.12257552,0.50067008,1.66270623,0.45492602,8.44791673,0.08915114,1.45268081
-2.53026513,11.45248268,0.00729683,0.12789760,0.51284688,1.68190206,0.46569314,8.49192854,0.08823177,1.46555950
-2.52426213,11.51540082,0.00706847,0.13372533,0.52438719,1.69719139,0.47664481,8.52534917,0.08708171,1.47521882
-2.51825913,11.56350833,0.00685301,0.14007073,0.53524155,1.70876372,0.48779659,8.55005239,0.08571340,1.48160236
-2.51225613,11.59877449,0.00665293,0.14693283,0.54536464,1.71684985,0.49914082,8.56784795,0.08414386,1.48470148
-2.50625313,11.62309710,0.00647056,0.15429663,0.55471429,1.72170962,0.51064331,8.58041407,0.08239432,1.48455178
-2.50025013,11.63823107,0.00630790,0.16213261,0.56325058,1.72361972,0.52224138,8.58924034,0.08048979,1.48122921
-2.49424712,11.64573083,0.00616659,0.17039680,0.57093523,1.72286227,0.53384350,8.59558362,0.07845862,1.47484617
-2.48824412,11.64690919,0.00604786,0.17903135,0.57773118,1.71971447,0.54533049,8.60043871,0.07633197,1.46554759
-2.48224112,11.64281402,0.00595245,0.18796579,0.58360254,1.71444003,0.55655842,8.60452485,0.07414337,1.45350741
-2.47623812,11.63422305,0.00588063,0.19711865,0.58851487,1.70728238,0.56736284,8.60828801,0.07192817,1.43892528
-2.47023512,11.62165602,0.00583227,0.20639968,0.59243574,1.69846010,0.57756434,8.61191831,0.06972302,1.42202363
-2.46423212,11.60540261,0.00580682,0.21571227,0.59533558,1.68816439,0.58697511,8.61538082,0.06756537,1.40304508
-2.45822911,11.58556342,0.00580341,0.22495625,0.59718890,1.67655866,0.59540602,8.61845755,0.06549284,1.38225002
-2.45222611,11.56210089,0.00582095,0.23403068,0.59797561,1.66377995,0.60267405,8.62079777,0.06354275,1.35991433
-2.44622311,11.53489673,0.00585819,0.24283667,0.59768253,1.64994184,0.60860955,8.62197363,0.06175140,1.33632710
-2.44022011,11.50381196,0.00591378,0.25128003,0.59630511,1.63513872,0.61306304,8.62153778,0.06015354,1.31178836
-2.43421711,11.46874609,0.00598644,0.25927364,0.59384908,1.61945072,0.61591120,8.61907981,0.05878163,1.28660656
-2.42821411,11.42969217,0.00607495,0.26673951,0.59033214,1.60294923,0.61706176,8.61427874,0.05766522,1.26109587
-2.42221111,11.38678470,0.00617821,0.27361028,0.58578564,1.58570234,0.61645717,8.60694891,0.05683025,1.23557340
-2.41620810,11.34033847,0.00629536,0.27983041,0.58025607,1.56778012,0.61407687,8.59707738,0.05629838,1.21035608
-2.41020510,11.29087659,0.00642571,0.28535670,0.57380638,1.54925920,0.60993815,8.58485141,0.05608641,1.18575755
-2.40420210,11.23914703,0.00656881,0.29015852,0.56651712,1.53022673,0.60409569,8.57067525,0.05620567,1.16208502
-2.39819910,11.18612749,0.00672443,0.29421744,0.55848727,1.51078326,0.59663976,8.55517601,0.05666160,1.13963615
-2.39219610,11.13301904,0.00689251,0.29752665,0.54983468,1.49104473,0.58769343,8.53919889,0.05745338,1.11869621
-2.38619310,11.08122959,0.00707319,0.30009001,0.54069619,1.47114341,0.57740890,8.52379265,0.05857376,1.09953541
-2.38019010,11.03234826,0.00726673,0.30192095,0.53122720,1.45122788,0.56596312,8.51018627,0.06000903,1.08240671
-2.37418709,10.98811241,0.00747350,0.30304126,0.52160081,1.43146222,0.55355308,8.49975829,0.06173918,1.06754395
-2.36818409,10.95036884,0.00769397,0.30347990,0.51200632,1.41202435,0.54039089,8.49400013,0.06373825,1.05516038
-2.36218109,10.92103060,0.00792862,0.30327180,0.50264711,1.39310387,0.52669885,8.49447507,0.06597490,1.04544764
-2.35617809,10.90203117,0.00817801,0.30245682,0.49373796,1.37489938,0.51270472,8.50277416,0.06841314,1.03857498
-2.35017509,10.89527701,0.00844272,0.30107879,0.48550159,1.35761555,0.49863725,8.52047057,0.07101322,1.03468866
-2.34417209,10.90259983,0.00872337,0.29918480,0.47816459,1.34145987,0.48472214,8.54907358,0.07373265,1.03391145
-2.33816908,10.92570941,0.00902061,0.29682451,0.47195274,1.32663938,0.47117831,8.58998333,0.07652737,1.03634204
-2.33216608,10.96614776,0.00933520,0.29404964,0.46708573,1.31335733,0.45821469,8.64444727,0.07935288,1.04205413
-2.32616308,11.02524535,0.00966795,0.29091354,0.46377142,1.30180986,0.44602727,8.71351938,0.08216543,1.05109527
-2.32016008,11.10408004,0.01001980,0.28747077,0.46219975,1.29218265,0.43479664,8.79802278,0.08492319,1.06348518
-2.31415708,11.20343924,0.01039179,0.28377672,0.46253653,1.28464771,0.42468566,8.89851670,0.08758723,1.07921355
-2.30815408,11.32378607,0.01078512,0.27988713,0.46491715,1.27936017,0.41583753,9.01526833,0.09012250,1.09823739
-2.30215108,11.46523012,0.01120109,0.27585755,0.46944068,1.27645507,0.40837395,9.14823044,0.09249852,1.12047789
-2.29614807,11.62750358,0.01164110,0.27174274,0.47616430,1.27604424,0.40239350,9.29702522,0.09468994,1.14581706
-2.29014507,11.80994341,0.01210661,0.26759592,0.48509856,1.27821321,0.39797021,9.46093496,0.09667687,1.17409420
-2.28414207,12.01148047,0.01259905,0.26346792,0.49620361,1.28301807,0.39515228,9.63890004,0.09844498,1.20510266
-2.27813907,12.23063607,0.01311978,0.25940630,0.50938661,1.29048249,0.39396105,9.82952437,0.09998542,1.23858690
-2.27213607,12.46552665,0.01366994,0.25545433,0.52450055,1.30059473,0.39439018,10.03108850,0.10129453,1.27424050
-2.26613307,12.71387691,0.01425037,0.25165009,0.54134463,1.31330489,0.39640518,10.24157026,0.10237339,1.31170510
-2.26013007,12.97304161,0.01486143,0.24802547,0.55966633,1.32852228,0.39994333,10.45867249,0.10322724,1.35057087
-2.25412706,13.24003596,0.01550291,0.24460536,0.57916518,1.34611315,0.40491399,10.67985742,0.10386481,1.39037845
-2.24812406,13.51157422,0.01617386,0.24140690,0.59949820,1.36589884,0.41119948,10.90238686,0.10429761,1.43062287
-2.24212106,13.78411606,0.01687247,0.23843893,0.62028694,1.38765447,0.41865644,11.12336719,0.10453919,1.47075926
-2.23611806,14.05391978,0.01759595,0.23570161,0.64112597,1.41110832,0.42711779,11.33979821,0.10460447,1.51021047
-2.23011506,14.31710135,0.01834041,0.23318635,0.66159245,1.43594209,0.43639530,11.54862450,0.10450908,1.54837662
-2.22411206,14.56969828,0.01910088,0.23087587,0.68125674,1.46179216,0.44628271,11.74678830,0.10426882,1.58464610
-2.21810905,14.80773681,0.01987118,0.22874458,0.69969343,1.48825195,0.45655939,11.93128256,0.10389921,1.61840801
-2.21210605,15.02730136,0.02064404,0.22675926,0.71649257,1.51487566,0.46699453,12.09920331,0.10341519,1.64906547
-2.20610305,15.22460461,0.02141108,0.22487984,0.73127069,1.54118325,0.47735172,12.24780019,0.10283082,1.67604945
-2.20010005,15.39605708,0.02216302,0.22306050,0.74368118,1.56666701,0.48739381,12.37452438,0.10215926,1.69883256
-2.19409705,15.53833480,0.02288978,0.22125098,0.75342369,1.59079935,0.49688804,12.47707327,0.10141269,1.71694240
-2.18809405,15.64844371,0.02358071,0.21939792,0.76025217,1.61304216,0.50561112,12.55343114,0.10060241,1.72997381
-2.18209105,15.72377969,0.02422488,0.21744648,0.76398134,1.63285722,0.51335437,12.60190549,0.09973892,1.73759970
-2.17608804,15.76218277,0.02481131,0.21534187,0.76449120,1.64971768,0.51992848,12.62115835,0.09883211,1.73957993
-2.17008504,15.76198455,0.02532935,0.21303105,0.76172972,1.66312026,0.52516798,12.61023241,0.09789139,1.73576801
-2.16408204,15.72204742,0.02576893,0.21046432,0.75571327,1.67259775,0.52893513,12.56857114,0.09692588,1.72611522
-2.15807904,15.64179461,0.02612093,0.20759686,0.74652515,1.67773153,0.53112317,12.49603285,0.09594452,1.71067213
-2.15207604,15.52122997,0.02637748,0.20439019,0.73431205,1.67816351,0.53165875,12.39289790,0.09495617,1.68958740
-2.14607304,15.36094652,0.02653221,0.20081342,0.71927878,1.67360707,0.53050351,12.25986870,0.09396964,1.66310394
-2.14007004,15.16212299,0.02658049,0.19684433,0.70168139,1.66385663,0.52765471,12.09806217,0.09299366,1.63155258
-2.13406703,14.92650790,0.02651963,0.19247017,0.68181901,1.64879521,0.52314484,11.90899411,0.09203681,1.59534352
-2.12806403,14.65639090,0.02634900,0.18768829,0.66002472,1.62839978,0.51704034,11.69455550,0.09110735,1.55495583
-2.12206103,14.35456161,0.02607006,0.18250630,0.63665585,1.60274401,0.50943927,11.45698070,0.09021300,1.51092543
-2.11605803,14.02425656,0.02568636,0.17694215,0.61208394,1.57199821,0.50046823,11.19880789,0.08936071,1.46383203
-2.11005503,13.66909531,0.02520347,0.17102367,0.58668491,1.53642642,0.49027845,10.92283235,0.08855635,1.41428531
-2.10405203,13.29300734,0.02462879,0.16478802,0.56082956,1.49638071,0.47904136,10.63205370,0.08780442,1.36291106
-2.09804902,12.90015194,0.02397139,0.15828071,0.53487493,1.45229273,0.46694364,10.32961840,0.08710772,1.31033753
-2.09204602,12.49483328,0.02324174,0.15155447,0.50915657,1.40466302,0.45418210,10.01875920,0.08646709,1.25718244
-2.08604302,12.08141373,0.02245138,0.14466786,0.48398212,1.35404826,0.44095847,9.70273350,0.08588115,1.20404120
-2.08004002,11.66422839,0.02161266,0.13768374,0.45962624,1.30104716,0.42747433,9.38476278,0.08534616,1.15147648
-2.07403702,11.24750365,0.02073838,0.13066767,0.43632702,1.24628538,0.41392641,9.06797520,0.08485588,1.10000944
-2.06803402,10.83528306,0.01984146,0.12368622,0.41428398,1.19040020,0.40050236,8.75535363,0.08440160,1.05011298
-2.06203102,10.43136274,0.01893469,0.11680533,0.39365751,1.13402542,0.38737714,8.44969078,0.08397230,1.00220684
-2.05602801,10.03923876,0.01803037,0.11008876,0.37456975,1.07777720,0.37471019,8.15355327,0.08355480,0.95665487
-2.05002501,9.66206788,0.01714016,0.10359663,0.35710680,1.02224117,0.36264337,7.86925540,0.08313418,0.91376422
-2.04402201,9.30264244,0.01627483,0.09738420,0.34132199,0.96796142,0.35129974,7.59884349,0.08269422,0.87378645
-2.03801901,8.96337954,0.01544415,0.09150079,0.32724004,0.91543145,0.34078316,7.34409045,0.08221796,0.83692032
-2.03201601,8.64632354,0.01465681,0.08598905,0.31486192,0.86508760,0.33117860,7.10650003,0.08168836,0.80331602
-2.02601301,8.35316054,0.01392035,0.08088434,0.30417003,0.81730465,0.32255314,6.88731947,0.08108896,0.77308046
-2.02001001,8.08524243,0.01324121,0.07621456,0.29513349,0.77239385,0.31495743,6.68755863,0.08040464,0.74628343
-2.01400700,7.84361784,0.01262474,0.07200006,0.28771327,0.73060311,0.30842761,6.50801356,0.07962232,0.72296413
-2.00800400,7.62906699,0.01207530,0.06825386,0.28186692,0.69211897,0.30298730,6.34929200,0.07873162,0.70313770
-2.00200100,7.44213700,0.01159633,0.06498211,0.27755264,0.65707026,0.29864982,6.21183819,0.07772552,0.68680152
-1.99599800,7.28317473,0.01119052,0.06218463,0.27473249,0.62553287,0.29542010,6.09595476,0.07660082,0.67394073
-1.98999500,7.15235420,0.01085984,0.05985564,0.27337467,0.59753524,0.29329648,6.00181943,0.07535852,0.66453295
-1.98399200,7.04969628,0.01060569,0.05798457,0.27345469,0.57306431,0.29227209,5.92949483,0.07400410,0.65855172
-1.97798899,6.97507908,0.01042900,0.05655688,0.27495549,0.55207141,0.29233577,5.87893043,0.07254755,0.65596870
-1.97198599,6.92823808,0.01033024,0.05555488,0.27786639,0.53447773,0.29347253,5.84995599,0.07100331,0.65675444
-1.96598299,6.90875624,0.01030953,0.05495861,0.28218114,0.52017932,0.29566347,5.84226700,0.06939000,0.66087784
-1.95997999,6.91604484,0.01036662,0.05474654,0.28789506,0.50905119,0.29888529,5.85540297,0.06773003,0.66830429
-1.95397699,6.94931695,0.01050092,0.05489625,0.29500150,0.50095064,0.30310941,5.88872041,0.06604902,0.67899281
-1.94797399,7.00755604,0.01071145,0.05538503,0.30348790,0.49571961,0.30830072,5.94136265,0.06437516,0.69289232
-1.94197099,7.08948281,0.01099688,0.05619040,0.31333166,0.49318628,0.31441634,6.01222941,0.06273841,0.70993747
-1.93596798,7.19352371,0.01135544,0.05729048,0.32449610,0.49316606,0.32140423,6.09994886,0.06116969,0.73004438
-1.92996498,7.31778476,0.01178495,0.05866436,0.33692683,0.49546208,0.32920206,6.20285542,0.05970001,0.75310655
-1.92396198,7.46003425,0.01228281,0.06029238,0.35054870,0.49986552,0.33773635,6.31897616,0.05835954,0.77899152
-1.91795898,7.61769730,0.01284603,0.06215633,0.36526380,0.50615599,0.34692208,6.44602820,0.05717681,0.80753851
-1.91195598,7.78786501,0.01347127,0.06423970,0.38095034,0.51410227,0.35666282,6.58142939,0.05617785,0.83855725
-1.90595298,7.96731972,0.01415498,0.06652784,0.39746296,0.52346358,0.36685155,6.72232328,0.05538549,0.87182846
-1.89994997,8.15257747,0.01489344,0.06900818,0.41463423,0.53399164,0.37737213,6.86561904,0.05481867,0.90710589
-1.89394697,8.33994708,0.01568301,0.07167039,0.43227747,0.54543357,0.38810140,7.00804593,0.05449195,0.94412002
-1.88794397,8.52560479,0.01652024,0.07450657,0.45019087,0.55753574,0.39891191,7.14622082,0.05441504,0.98258333
-1.88194097,8.70568187,0.01740212,0.07751143,0.46816258,0.57004853,0.40967514,7.27672677,0.05459261,1.02219689
