energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.28664332,2.45784595,0.00552836,0.02000437,0.16198357,1.85861607,0.17392183,0.00000000,0.32534568,0.23401640
-3.28064032,2.38901143,0.00511261,0.02087376,0.16015645,1.78304151,0.16859118,0.00000000,0.33126503,0.24001899
-3.27463732,2.32222030,0.00480037,0.02188586,0.15875035,1.70948088,0.16355211,0.00000000,0.33757640,0.24579619
-3.26863432,2.25900060,0.00458982,0.02305492,0.15785712,1.63921918,0.15892119,0.00000000,0.34441973,0.25140161
-3.26263132,2.20078052,0.00447837,0.02439321,0.15756151,1.57343118,0.15480729,0.00000000,0.35192529,0.25690416
-3.25662831,2.14885359,0.00446279,0.02591050,0.15793897,1.51315400,0.15130895,0.00000000,0.36020788,0.26238638
-3.25062531,2.10434827,0.00453937,0.02761358,0.15905371,1.45926417,0.14851226,0.00000000,0.36936163,0.26794233
-3.24462231,2.06820273,0.00470396,0.02950583,0.16095701,1.41246013,0.14648897,0.00000000,0.37945569,0.27367481
-3.23861931,2.04114580,0.00495202,0.03158689,0.16368593,1.37325046,0.14529514,0.00000000,0.39053093,0.27969219
-3.23261631,2.02368445,0.00527870,0.03385248,0.16726247,1.34194807,0.14497032,0.00000000,0.40259798,0.28610495
-3.22661331,2.01609793,0.00567882,0.03629432,0.17169312,1.31867041,0.14553715,0.00000000,0.41563654,0.29302196
-3.22061031,2.01843869,0.00614688,0.03890012,0.17696885,1.30334528,0.14700154,0.00000000,0.42959611,0.30054676
-3.21460730,2.03053955,0.00667709,0.04165378,0.18306557,1.29572188,0.14935324,0.00000000,0.44439795,0.30877391
-3.20860430,2.05202648,0.00726331,0.04453571,0.18994485,1.29538626,0.15256681,0.00000000,0.45993832,0.31778547
-3.20260130,2.08233635,0.00789913,0.04752318,0.19755501,1.30178050,0.15660300,0.00000000,0.47609254,0.32764787
-3.19659830,2.12073837,0.00857782,0.05059087,0.20583234,1.31422450,0.16141018,0.00000000,0.49271980,0.33840908
-3.19059530,2.16635832,0.00929239,0.05371138,0.21470257,1.33193966,0.16692607,0.00000000,0.50966839,0.35009621
-3.18459230,2.21820438,0.01003558,0.05685586,0.22408223,1.35407313,0.17307940,0.00000000,0.52678085,0.36271355
-3.17858929,2.27519330,0.01079995,0.05999464,0.23388010,1.37972205,0.17979159,0.00000000,0.54389893,0.37624114
-3.17258629,2.33617611,0.01157791,0.06309779,0.24399851,1.40795671,0.18697824,0.00000000,0.56086792,0.39063371
-3.16658329,2.39996233,0.01236179,0.06613571,0.25433455,1.43784208,0.19455050,0.00000000,0.57754014,0.40582012
-3.16058029,2.46534194,0.01314386,0.06907964,0.26478108,1.46845704,0.20241623,0.00000000,0.59377739,0.42170327
-3.15457729,2.53110500,0.01391648,0.07190205,0.27522767,1.49891113,0.21048088,0.00000000,0.60945224,0.43816042
-3.14857429,2.59605823,0.01467211,0.07457704,0.28556138,1.52835848,0.21864825,0.00000000,0.62444823,0.45504398
-3.14257129,2.65903914,0.01540338,0.07708057,0.29566757,1.55600902,0.22682108,0.00000000,0.63865891,0.47218282
-3.13656828,2.71892749,0.01610317,0.07939069,0.30543063,1.58113709,0.23490149,0.00000000,0.65198602,0.48938398
-3.13056528,2.77465494,0.01676466,0.08148763,0.31473489,1.60308777,0.24279144,0.00000000,0.66433700,0.50643514
-3.12456228,2.82521318,0.01738138,0.08335394,0.32346565,1.62128128,0.25039328,0.00000000,0.67562215,0.52310746
-3.11855928,2.86966136,0.01794725,0.08497454,0.33151045,1.63521580,0.25761032,0.00000000,0.68575170,0.53915927
-3.11255628,2.90713335,0.01845662,0.08633680,0.33876067,1.64446932,0.26434771,0.00000000,0.69463322,0.55434024
-3.10655328,2.93684538,0.01890433,0.08743063,0.34511336,1.64870071,0.27051352,0.00000000,0.70216968,0.56839633
-3.10055028,2.95810448,0.01928570,0.08824859,0.35047347,1.64765052,0.27602007,0.00000000,0.70825833,0.58107523
-3.09454727,2.97031793,0.01959662,0.08878607,0.35475621,1.64114153,0.28078558,0.00000000,0.71279080,0.59213237
-3.08854427,2.97300361,0.01983357,0.08904150,0.35788980,1.62907937,0.28473603,0.00000000,0.71565433,0.60133727
-3.08254127,2.96580105,0.01999365,0.08901658,0.35981813,1.61145305,0.28780722,0.00000000,0.71673431,0.60848006
-3.07653827,2.94848280,0.02007465,0.08871658,0.36050348,1.58833536,0.28994685,0.00000000,0.71591799,0.61337794
-3.07053527,2.92096516,0.02007514,0.08815056,0.35992912,1.55988283,0.29111665,0.00000000,0.71309922,0.61588134
-3.06453227,2.88331780,0.01999445,0.08733164,0.35810146,1.52633516,0.29129425,0.00000000,0.70818396,0.61587949
-3.05852926,2.83577117,0.01983281,0.08627716,0.35505190,1.48801352,0.29047489,0.00000000,0.70109627,0.61330513
-3.05252626,2.77872091,0.01959140,0.08500880,0.35083788,1.44531765,0.28867253,0.00000000,0.69178439,0.60813806
-3.04652326,2.71272850,0.01927237,0.08355252,0.34554341,1.39872134,0.28592052,0.00000000,0.68022658,0.60040738
-3.04052026,2.63851744,0.01887894,0.08193841,0.33927862,1.34876613,0.28227163,0.00000000,0.66643631,0.59019221
-3.03451726,2.55696468,0.01841542,0.08020032,0.33217855,1.29605307,0.27779729,0.00000000,0.65046651,0.57762076
-3.02851426,2.46908699,0.01788726,0.07837537,0.32440106,1.24123261,0.27258620,0.00000000,0.63241262,0.56286780
-3.02251126,2.37602259,0.01730102,0.07650328,0.31612385,1.18499265,0.26674214,0.00000000,0.61241413,0.54615052
-3.01650825,2.27900825,0.01666440,0.07462548,0.30754078,1.12804513,0.26038124,0.00000000,0.59065467,0.52772305
-3.01050525,2.17935278,0.01598620,0.07278420,0.29885750,1.07111136,0.25362859,0.00000000,0.56736049,0.50786966
-3.00450225,2.07840772,0.01527623,0.07102132,0.29028661,1.01490666,0.24661450,0.00000000,0.54279737,0.48689716
-2.99849925,1.97753636,0.01454528,0.06937727,0.28204243,0.96012484,0.23947053,0.00000000,0.51726628,0.46512668
-2.99249625,1.87808236,0.01380499,0.06788986,0.27433568,0.90742298,0.23232545,0.00000000,0.49109777,0.44288524
-2.98649325,1.78133915,0.01306773,0.06659314,0.26736819,0.85740712,0.22530125,0.00000000,0.46464560,0.42049756
-2.98049025,1.68852146,0.01234645,0.06551639,0.26132777,0.81061942,0.21850955,0.00000000,0.43827967,0.39827826
-2.97448724,1.60073990,0.01165456,0.06468317,0.25638362,0.76752724,0.21204844,0.00000000,0.41237875,0.37652509
-2.96848424,1.51897973,0.01100572,0.06411059,0.25268220,0.72851442,0.20599989,0.00000000,0.38732322,0.35551302
-2.96248124,1.44408431,0.01041365,0.06380878,0.25034381,0.69387523,0.20042794,0.00000000,0.36348813,0.33548986
-2.95647824,1.37674379,0.00989199,0.06378058,0.24946000,0.66381095,0.19537757,0.00000000,0.34123676,0.31667305
-2.95047524,1.31748918,0.00945404,0.06402144,0.25009176,0.63842920,0.19087449,0.00000000,0.32091491,0.29924796
-2.94447224,1.26669153,0.00911255,0.06451963,0.25226868,0.61774601,0.18692554,0.00000000,0.30284605,0.28336754
-2.93846923,1.22456606,0.00887953,0.06525658,0.25598883,0.60169021,0.18351995,0.00000000,0.28732724,0.26915307
-2.93246623,1.19118045,0.00876599,0.06620754,0.26121953,0.59011013,0.18063112,0.00000000,0.27462598,0.25669603
-2.92646323,1.16646653,0.00878170,0.06734232,0.26789886,0.58278200,0.17821892,0.00000000,0.26497779,0.24606062
-2.92046023,1.15023457,0.00893498,0.06862624,0.27593773,0.57941972,0.17623230,0.00000000,0.25858444,0.23728681
-2.91445723,1.14218906,0.00923238,0.07002114,0.28522254,0.57968564,0.17461217,0.00000000,0.25561268,0.23039354
-2.90845423,1.14194514,0.00967851,0.07148649,0.29561815,0.58320171,0.17329422,0.00000000,0.25619328,0.22538190
-2.90245123,1.14904478,0.01027573,0.07298047,0.30697122,0.58956070,0.17221174,0.00000000,0.26042029,0.22223792
-2.89644822,1.16297186,0.01102397,0.07446108,0.31911355,0.59833704,0.17129811,0.00000000,0.26835023,0.22093492
-2.89044522,1.18316564,0.01192051,0.07588714,0.33186559,0.60909696,0.17048908,0.00000000,0.28000126,0.22143519
-2.88444222,1.20903205,0.01295979,0.07721924,0.34503977,0.62140764,0.16972457,0.00000000,0.29535214,0.22369088
-2.87843922,1.23995274,0.01413332,0.07842060,0.35844379,0.63484514,0.16895009,0.00000000,0.31434098,0.22764428
-2.87243622,1.27529172,0.01542960,0.07945768,0.37188358,0.64900102,0.16811761,0.00000000,0.33686382,0.23322733
-2.86643322,1.31439976,0.01683414,0.08030087,0.38516617,0.66348769,0.16718615,0.00000000,0.36277320,0.24036062
-2.86043022,1.35661691,0.01832954,0.08092478,0.39810217,0.67794225,0.16612181,0.00000000,0.39187665,0.24895192
-2.85442721,1.40127361,0.01989570,0.08130865,0.41050807,0.69202927,0.16489756,0.00000000,0.42393558,0.25889460
-2.84842421,1.44769077,0.02151005,0.08143640,0.42220823,0.70544237,0.16349272,0.00000000,0.45866449,0.27006596
-2.84242121,1.49517969,0.02314800,0.08129673,0.43303675,0.71790483,0.16189223,0.00000000,0.49573092,0.28232582
-2.83641821,1.54304208,0.02478333,0.08088306,0.44283900,0.72916960,0.16008584,0.00000000,0.53475629,0.29551560
-2.83041521,1.59057099,0.02638881,0.08019329,0.45147309,0.73901864,0.15806724,0.00000000,0.57531788,0.30945791
-2.82441221,1.63705305,0.02793678,0.07922968,0.45881119,0.74726208,0.15583320,0.00000000,0.61695211,0.32395703
-2.81840920,1.68177232,0.02939987,0.07799846,0.46474069,0.75373712,0.15338283,0.00000000,0.65915924,0.33880021
-2.81240620,1.72401604,0.03075165,0.07650951,0.46916531,0.75830710,0.15071691,0.00000000,0.70140964,0.35375988
-2.80640320,1.76308244,0.03196741,0.07477602,0.47200608,0.76086059,0.14783741,0.00000000,0.74315154,0.36859690
-2.80040020,1.79829038,0.03302479,0.07281403,0.47320230,0.76131083,0.14474722,0.00000000,0.78382020,0.38306455
-2.79439720,1.82899073,0.03390448,0.07064205,0.47271230,0.75959545,0.14144991,0.00000000,0.82284843,0.39691342
-2.78839420,1.85457912,0.03459072,0.06828062,0.47051415,0.75567642,0.13794979,0.00000000,0.85967808,0.40989681
-2.78239120,1.87450952,0.03507186,0.06575187,0.46660617,0.74954031,0.13425203,0.00000000,0.89377229,0.42177659
-2.77638819,1.88830808,0.03534063,0.06307916,0.46100731,0.74119877,0.13036286,0.00000000,0.92462800,0.43232928
-2.77038519,1.89558673,0.03539437,0.06028661,0.45375720,0.73068901,0.12628992,0.00000000,0.95178845,0.44135199
-2.76438219,1.89605560,0.03523516,0.05739874,0.44491602,0.71807434,0.12204257,0.00000000,0.97485503,0.44866814
-2.75837919,1.88953392,0.03486968,0.05444011,0.43456401,0.70344442,0.11763222,0.00000000,0.99349811,0.45413255
-2.75237619,1.87595849,0.03430903,0.05143498,0.42280066,0.68691538,0.11307266,0.00000000,1.00746633,0.45763582
-2.74637319,1.85538936,0.03356839,0.04840700,0.40974353,0.66862931,0.10838028,0.00000000,1.01659399,0.45910766
-2.74037019,1.82801220,0.03266650,0.04537892,0.39552669,0.64875332,0.10357423,0.00000000,1.02080604,0.45851909
-2.73436718,1.79413708,0.03162512,0.04237234,0.38029874,0.62747796,0.09867647,0.00000000,1.02012053,0.45588346
-2.72836418,1.75419346,0.03046840,0.03940755,0.36422055,0.60501490,0.09371175,0.00000000,1.01464827,0.45125605
-2.72236118,1.70872157,0.02922209,0.03650331,0.34746263,0.58159388,0.08870740,0.00000000,1.00458959,0.44473242
-2.71635818,1.65836006,0.02791288,0.03367677,0.33020214,0.55745910,0.08369311,0.00000000,0.99022830,0.43644546
-2.71035518,1.60383062,0.02656761,0.03094333,0.31261985,0.53286481,0.07870054,0.00000000,0.97192301,0.42656131
-2.70435218,1.54591984,0.02521252,0.02831666,0.29489680,0.50807055,0.07376291,0.00000000,0.95009615,0.41527425
-2.69834917,1.48545908,0.02387263,0.02580863,0.27721104,0.48333593,0.06891449,0.00000000,0.92522092,0.40280083
-2.69234617,1.42330301,0.02257104,0.02342940,0.25973435,0.45891525,0.06419015,0.00000000,0.89780693,0.38937342
-2.68634317,1.36030776,0.02132844,0.02118743,0.24262914,0.43505217,0.05962481,0.00000000,0.86838485,0.37523348
-2.68034017,1.29730945,0.02016262,0.01908965,0.22604568,0.41197458,0.05525297,0.00000000,0.83749082,0.36062475
-2.67433717,1.23510396,0.01908815,0.01714153,0.21011960,0.38988992,0.05110833,0.00000000,0.80565118,0.34578676
-2.66833417,1.17442873,0.01811612,0.01534727,0.19496990,0.36898118,0.04722341,0.00000000,0.77336810,0.33094875
-2.66233117,1.11594739,0.01725405,0.01371001,0.18069752,0.34940371,0.04362931,0.00000000,0.74110678,0.31632441
-2.65632816,1.06023766,0.01650583,0.01223198,0.16738434,0.33128302,0.04035556,0.00000000,0.70928453,0.30210741
-2.65032516,1.00778296,0.01587186,0.01091478,0.15509301,0.31471371,0.03743003,0.00000000,0.67826227,0.28846812
-2.64432216,0.95896807,0.01534925,0.00975955,0.14386712,0.29975941,0.03487901,0.00000000,0.64833857,0.27555130
-2.63831916,0.91407877,0.01493211,0.00876726,0.13373217,0.28645403,0.03272729,0.00000000,0.61974652,0.26347516
-2.63231616,0.87330533,0.01461196,0.00793886,0.12469693,0.27480388,0.03099831,0.00000000,0.59265331,0.25233138
-2.62631316,0.83674954,0.01437813,0.00727557,0.11675528,0.26479087,0.02971439,0.00000000,0.56716245,0.24218635
-2.62031016,0.80443469,0.01421835,0.00677900,0.10988840,0.25637642,0.02889692,0.00000000,0.54331839,0.23308323
-2.61430715,0.77631798,0.01411920,0.00645136,0.10406721,0.24950596,0.02856649,0.00000000,0.52111309,0.22504482
-2.60830415,0.75230447,0.01406675,0.00629557,0.09925488,0.24411365,0.02874305,0.00000000,0.50049426,0.21807701
-2.60230115,0.73226184,0.01404707,0.00631533,0.09540941,0.24012729,0.02944589,0.00000000,0.48137462,0.21217254
-2.59629815,0.71603506,0.01404679,0.00651518,0.09248596,0.23747292,0.03069356,0.00000000,0.46364176,0.20731480
-2.59029515,0.70346029,0.01405358,0.00690045,0.09043907,0.23607901,0.03250366,0.00000000,0.44716793,0.20348164
-2.58429215,0.69437713,0.01405657,0.00747721,0.08922440,0.23587995,0.03489251,0.00000000,0.43181945,0.20064875
-2.57828914,0.68863874,0.01404676,0.00825213,0.08880020,0.23681871,0.03787470,0.00000000,0.41746516,0.19879254
-2.57228614,0.68611933,0.01401724,0.00923226,0.08912818,0.23884856,0.04146252,0.00000000,0.40398352,0.19789243
-2.56628314,0.68671866,0.01396337,0.01042479,0.09017398,0.24193367,0.04566534,0.00000000,0.39126823,0.19793236
-2.56028014,0.69036359,0.01388290,0.01183673,0.09190713,0.24604872,0.05048894,0.00000000,0.37923204,0.19890149
-2.55427714,0.69700659,0.01377586,0.01347459,0.09430058,0.25117760,0.05593483,0.00000000,0.36780884,0.20079422
-2.54827414,0.70662161,0.01364449,0.01534393,0.09732983,0.25731113,0.06199964,0.00000000,0.35695397,0.20360933
-2.54227114,0.71919760,0.01349295,0.01744899,0.10097177,0.26444426,0.06867456,0.00000000,0.34664294,0.20734863
-2.53626813,0.73473028,0.01332705,0.01979222,0.10520333,0.27257264,0.07594494,0.00000000,0.33686886,0.21201498
-2.53026513,0.75321276,0.01315384,0.02237388,0.11000002,0.28168917,0.08379004,0.00000000,0.32763876,0.21761001
-2.52426213,0.77462568,0.01298115,0.02519162,0.11533452,0.29178042,0.09218298,0.00000000,0.31896924,0.22413163
-2.51825913,0.79892758,0.01281717,0.02824009,0.12117544,0.30282344,0.10109088,0.00000000,0.31088181,0.23157144
-2.51225613,0.82604608,0.01266995,0.03151065,0.12748626,0.31478302,0.11047525,0.00000000,0.30339817,0.23991236
-2.50625313,0.85587058,0.01254689,0.03499109,0.13422466,0.32760978,0.12029251,0.00000000,0.29653591,0.24912650
-2.50025013,0.88824680,0.01245440,0.03866552,0.14134224,0.34123895,0.13049474,0.00000000,0.29030483,0.25917340
-2.49424712,0.92297372,0.01239742,0.04251431,0.14878471,0.35559027,0.14103057,0.00000000,0.28470410,0.26999881
-2.48824412,0.95980294,0.01237922,0.04651412,0.15649252,0.37056879,0.15184613,0.00000000,0.27972042,0.28153408
-2.48224112,0.99844074,0.01240108,0.05063817,0.16440191,0.38606670,0.16288611,0.00000000,0.27532730,0.29369608
-2.47623812,1.03855259,0.01246223,0.05485654,0.17244645,0.40196597,0.17409478,0.00000000,0.27148545,0.30638788
-2.47023512,1.07977010,0.01255983,0.05913660,0.18055882,0.41814179,0.18541701,0.00000000,0.26814411,0.31949995
-2.46423212,1.12169993,0.01268897,0.06344370,0.18867289,0.43446658,0.19679914,0.00000000,0.26524334,0.33291201
-2.45822911,1.16393433,0.01284296,0.06774180,0.19672586,0.45081426,0.20818984,0.00000000,0.26271705,0.34649535
-2.45222611,1.20606280,0.01301349,0.07199432,0.20466049,0.46706467,0.21954076,0.00000000,0.26049644,0.36011571
-2.44622311,1.24768435,0.01319101,0.07616501,0.21242709,0.48310782,0.23080700,0.00000000,0.25851386,0.37363640
-2.44022011,1.28841976,0.01336515,0.08021894,0.21998539,0.49884767,0.24194751,0.00000000,0.25670655,0.38692174
-2.43421711,1.32792329,0.01352509,0.08412338,0.22730587,0.51420533,0.25292530,0.00000000,0.25502039,0.39984071
-2.42821411,1.36589336,0.01366008,0.08784881,0.23437081,0.52912140,0.26370749,0.00000000,0.25341314,0.41227054
-2.42221111,1.40208167,0.01375987,0.09136975,0.24117468,0.54355731,0.27426528,0.00000000,0.25185724,0.42410031
-2.41620810,1.43630050,0.01381513,0.09466559,0.24772403,0.55749556,0.28457386,0.00000000,0.25034190,0.43523433
-2.41020510,1.46842764,0.01381787,0.09772124,0.25403679,0.57093890,0.29461219,0.00000000,0.24887457,0.44559516
-2.40420210,1.49840909,0.01376174,0.10052768,0.26014107,0.58390836,0.30436280,0.00000000,0.24748156,0.45512630
-2.39819910,1.52625920,0.01364232,0.10308227,0.26607346,0.59644035,0.31381157,0.00000000,0.24620796,0.46379429
-2.39219610,1.55205834,0.01345729,0.10538896,0.27187702,0.60858284,0.32294750,0.00000000,0.24511688,0.47159015
-2.38619310,1.57594835,0.01320653,0.10745818,0.27759900,0.62039102,0.33176247,0.00000000,0.24428809,0.47853019
-2.38019010,1.59812593,0.01289210,0.10930671,0.28328849,0.63192255,0.34025109,0.00000000,0.24381609,0.48465599
-2.37418709,1.61883424,0.01251823,0.11095715,0.28899419,0.64323272,0.34841052,0.00000000,0.24380780,0.49003360
-2.36818409,1.63835330,0.01209107,0.11243741,0.29476226,0.65436986,0.35624034,0.00000000,0.24437993,0.49475190
-2.36218109,1.65698939,0.01161853,0.11377996,0.30063469,0.66537120,0.36374240,0.00000000,0.24565619,0.49892018
-2.35617809,1.67506411,0.01110998,0.11502093,0.30664796,0.67625962,0.37092072,0.00000000,0.24776424,0.50266493
-2.35017509,1.69290341,0.01057592,0.11619921,0.31283235,0.68704124,0.37778140,0.00000000,0.25083269,0.50612601
-2.34417209,1.71082699,0.01002762,0.11735541,0.31921172,0.69770426,0.38433241,0.00000000,0.25498799,0.50945221
-2.33816908,1.72913858,0.00947676,0.11853084,0.32580388,0.70821903,0.39058350,0.00000000,0.26035131,0.51279638
-2.33216608,1.74811711,0.00893508,0.11976646,0.33262146,0.71853931,0.39654592,0.00000000,0.26703534,0.51631030
-2.32616308,1.76800915,0.00841404,0.12110187,0.33967311,0.72860481,0.40223225,0.00000000,0.27514114,0.52013938
-2.32016008,1.78902279,0.00792447,0.12257434,0.34696503,0.73834461,0.40765602,0.00000000,0.28475481,0.52441751
-2.31415708,1.81132267,0.00747631,0.12421792,0.35450263,0.74768152,0.41283137,0.00000000,0.29594416,0.52926208
-2.30815408,1.83502659,0.00707840,0.12606264,0.36229206,0.75653691,0.41777263,0.00000000,0.30875525,0.53476945
-2.30215108,1.86020321,0.00673825,0.12813382,0.37034166,0.76483577,0.42249385,0.00000000,0.32320900,0.54101100
-2.29614807,1.88687104,0.00646196,0.13045146,0.37866301,0.77251168,0.42700829,0.00000000,0.33929773,0.54802997
-2.29014507,1.91499849,0.00625409,0.13302985,0.38727155,0.77951147,0.43132791,0.00000000,0.35698197,0.55583918
-2.28414207,1.94450499,0.00611769,0.13587725,0.39618672,0.78579911,0.43546290,0.00000000,0.37618753,0.56441968
-2.27813907,1.97526303,0.00605432,0.13899580,0.40543154,0.79135880,0.43942126,0.00000000,0.39680314,0.57372058
-2.27213607,2.00710125,0.00606409,0.14238162,0.41503171,0.79619700,0.44320842,0.00000000,0.41867878,0.58365997
-2.26613307,2.03980855,0.00614582,0.14602501,0.42501423,0.80034339,0.44682711,0.00000000,0.44162500,0.59412702
-2.26013007,2.07313921,0.00629722,0.14991101,0.43540566,0.80385061,0.45027727,0.00000000,0.46541345,0.60498513
-2.25412706,2.10681916,0.00651500,0.15401998,0.44623019,0.80679309,0.45355623,0.00000000,0.48977871,0.61607624
-2.24812406,2.14055334,0.00679517,0.15832856,0.45750757,0.80926483,0.45665908,0.00000000,0.51442177,0.62722595
-2.24212106,2.17403409,0.00713321,0.16281060,0.46925116,0.81137643,0.45957920,0.00000000,0.53901495,0.63824953
-2.23611806,2.20695049,0.00752435,0.16743838,0.48146606,0.81325158,0.46230904,0.00000000,0.56320851,0.64895837
-2.23011506,2.23899838,0.00796376,0.17218381,0.49414762,0.81502314,0.46484090,0.00000000,0.58663867,0.65916680
-2.22411206,2.26989069,0.00844681,0.17701972,0.50728021,0.81682896,0.46716792,0.00000000,0.60893684,0.66869891
-2.21810905,2.29936763,0.00896921,0.18192102,0.52083643,0.81880770,0.46928495,0.00000000,0.62973980,0.67739507
-2.21210605,2.32720618,0.00952724,0.18686584,0.53477671,0.82109474,0.47118936,0.00000000,0.64870042,0.68511788
-2.20610305,2.35322827,0.01011781,0.19183635,0.54904924,0.82381820,0.47288166,0.00000000,0.66549828,0.69175714
-2.20010005,2.37730703,0.01073855,0.19681943,0.56359020,0.82709516,0.47436577,0.00000000,0.67984998,0.69723375
-2.19409705,2.39937044,0.01138783,0.20180689,0.57832423,0.83102811,0.47564907,0.00000000,0.69151833,0.70150203
-2.18809405,2.41940203,0.01206466,0.20679538,0.59316505,0.83570160,0.47674186,0.00000000,0.70032006,0.70455058
-2.18209105,2.43743809,0.01276863,0.21178589,0.60801607,0.84117908,0.47765658,0.00000000,0.70613165,0.70640136
-2.17608804,2.45356146,0.01349970,0.21678283,0.62277118,0.84749991,0.47840648,0.00000000,0.70889284,0.70710710
-2.17008504,2.46789176,0.01425795,0.22179270,0.63731532,0.85467662,0.47900398,0.00000000,0.70860774,0.70674714
-2.16408204,2.48057263,0.01504335,0.22682253,0.65152521,0.86269233,0.47945878,0.00000000,0.70534329,0.70542180
-2.15807904,2.49175640,0.01585543,0.23187797,0.66526999,0.87149857,0.47977581,0.00000000,0.69922538,0.70324567
-2.15207604,2.50158717,0.01669296,0.23696132,0.67841193,0.88101351,0.47995312,0.00000000,0.69043262,0.70034010
-2.14607304,2.51018317,0.01755366,0.24206951,0.69080735,0.89112079,0.47998003,0.00000000,0.67918829,0.69682537
-2.14007004,2.51761974,0.01843390,0.24719216,0.70230763,0.90166912,0.47983548,0.00000000,0.66575078,0.69281295
-2.13406703,2.52391384,0.01932847,0.25230990,0.71276064,0.91247281,0.47948695,0.00000000,0.65040324,0.68839836
-2.12806403,2.52901161,0.02023047,0.25739304,0.72201249,0.92331340,0.47888992,0.00000000,0.63344288,0.68365502
-2.12206103,2.53277961,0.02113116,0.26240069,0.72990969,0.93394257,0.47798804,0.00000000,0.61517050,0.67862951
-2.11605803,2.53500101,0.02202003,0.26728039,0.73630178,0.94408630,0.47671411,0.00000000,0.59588097,0.67333859
-2.11005503,2.53537693,0.02288495,0.27196839,0.74104438,0.95345048,0.47499175,0.00000000,0.57585494,0.66776810
-2.10405203,2.53353341,0.02371237,0.27639050,0.74400259,0.96172774,0.47273788,0.00000000,0.55535227,0.66187396
-2.09804902,2.52903397,0.02448768,0.28046359,0.74505473,0.96860554,0.46986579,0.00000000,0.53460737,0.65558517
-2.09204602,2.52139716,0.02519566,0.28409760,0.74409618,0.97377512,0.46628877,0.00000000,0.51382670,0.64880865
-2.08604302,2.51011861,0.02582099,0.28719818,0.74104329,0.97694123,0.46192412,0.00000000,0.49318825,0.64143583
-2.08004002,2.49469635,0.02634881,0.28966954,0.73583716,0.97783217,0.45669730,0.00000000,0.47284297,0.63335040
-2.07403702,2.47465836,0.02676533,0.29141778,0.72844703,0.97620973,0.45054607,0.00000000,0.45291785,0.62443698
-2.06803402,2.44959084,0.02705838,0.29235426,0.71887339,0.97187876,0.44342446,0.00000000,0.43352033,0.61459018
-2.06203102,2.41916580,0.02721802,0.29239897,0.70715024,0.96469578,0.43530626,0.00000000,0.41474358,0.60372350
-2.05602801,2.38316658,0.02723699,0.29148385,0.69334687,0.95457634,0.42618804,0.00000000,0.39667228,0.59177768
-2.05002501,2.34150986,0.02711116,0.28955576,0.67756863,0.94150076,0.41609133,0.00000000,0.37938837,0.57872798
-2.04402201,2.29426311,0.02683980,0.28657909,0.65995687,0.92551790,0.40506409,0.00000000,0.36297638,0.56458996
-2.03801901,2.24165640,0.02642575,0.28253783,0.64068797,0.90674679,0.39318122,0.00000000,0.34752793,0.54942359
-2.03201601,2.18408797,0.02587550,0.27743710,0.61997138,0.88537599,0.38054416,0.00000000,0.33314513,0.53333529
-2.02601301,2.12212314,0.02519906,0.27130394,0.59804681,0.86166057,0.36727959,0.00000000,0.31994260,0.51647791
-2.02001001,2.05648649,0.02440978,0.26418745,0.57518050,0.83591683,0.35353723,0.00000000,0.30804797,0.49904862
-2.01400700,1.98804746,0.02352397,0.25615821,0.55166071,0.80851489,0.33948687,0.00000000,0.29760081,0.48128469
-2.00800400,1.91779999,0.02256047,0.24730705,0.52779260,0.77986937,0.32531461,0.00000000,0.28875005,0.46345751
-2.00200100,1.84683690,0.02154018,0.23774307,0.50389244,0.75042849,0.31121864,0.00000000,0.28164991,0.44586499
-1.99599800,1.77631991,0.02048542,0.22759123,0.48028141,0.72066199,0.29740442,0.00000000,0.27645469,0.42882262
-1.98999500,1.70744662,0.01941938,0.21698933,0.45727917,0.69104818,0.28407968,0.00000000,0.27331255,0.41265376
-1.98399200,1.64141553,0.01836552,0.20608474,0.43519720,0.66206075,0.27144918,0.00000000,0.27235858,0.39767929
-1.97798899,1.57939054,0.01734696,0.19503075,0.41433223,0.63415568,0.25970948,0.00000000,0.27370763,0.38420727
-1.97198599,1.52246621,0.01638597,0.18398292,0.39495987,0.60775877,0.24904387,0.00000000,0.27744710,0.37252279
-1.96598299,1.47163509,0.01550350,0.17309535,0.37732861,0.58325423,0.23961755,0.00000000,0.28363012,0.36287860
-1.95997999,1.42775832,0.01471874,0.16251716,0.36165438,0.56097468,0.23157332,0.00000000,0.29226946,0.35548668
-1.95397699,1.39154054,0.01404885,0.15238913,0.34811589,0.54119299,0.22502767,0.00000000,0.30333255,0.35051121
-1.94797399,1.36351004,0.01350863,0.14284076,0.33685074,0.52411617,0.22006771,0.00000000,0.31673780,0.34806300
-1.94197099,1.34400470,0.01311042,0.13398781,0.32795265,0.50988154,0.21674868,0.00000000,0.33235249,0.34819579
-1.93596798,1.33316438,0.01286399,0.12593021,0.32146980,0.49855518,0.21509244,0.00000000,0.34999246,0.35090431
-1.92996498,1.33092973,0.01277644,0.11875068,0.31740426,0.49013285,0.21508671,0.00000000,0.36942363,0.35612430
-1.92396198,1.33704744,0.01285227,0.11251378,0.31571276,0.48454308,0.21668533,0.00000000,0.39036544,0.36373442
