energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.65182591,1.05264857,0.05364957,0.00154243,0.10203544,0.17223555,0.64985461,0.07602529
-5.64582291,1.09909814,0.06284095,0.00170588,0.10518446,0.16764899,0.67791533,0.07363823
-5.63981991,1.15495784,0.07340812,0.00190497,0.11079049,0.16670226,0.70293811,0.07253638
-5.63381691,1.22001384,0.08546134,0.00214097,0.11887213,0.16928497,0.72460784,0.07265131
-5.62781391,1.29404032,0.09910264,0.00241488,0.12943411,0.17527281,0.74268417,0.07391078
-5.62181091,1.37679642,0.11442133,0.00272732,0.14246496,0.18452951,0.75700919,0.07624044
-5.61580790,1.46801717,0.13148898,0.00307843,0.15793374,0.19690727,0.76751207,0.07956492
-5.60980490,1.56739907,0.15035424,0.00346780,0.17578634,0.21224594,0.77421023,0.08380849
-5.60380190,1.67458117,0.17103740,0.00389437,0.19594130,0.23037118,0.77720711,0.08889515
-5.59779890,1.78912307,0.19352519,0.00435632,0.21828571,0.25109180,0.77668650,0.09474848
-5.59179590,1.91048157,0.21776592,0.00485103,0.24267136,0.27419683,0.77290380,0.10129114
-5.58579290,2.03798775,0.24366536,0.00537500,0.26891165,0.29945249,0.76617467,0.10844430
-5.57978989,2.17082659,0.27108351,0.00592381,0.29677941,0.32659967,0.75686156,0.11612699
-5.57378689,2.30802097,0.29983273,0.00649213,0.32600624,0.35535209,0.74535885,0.12425565
-5.56778389,2.44842203,0.32967736,0.00707375,0.35628327,0.38539563,0.73207746,0.13274371
-5.56178089,2.59070746,0.36033508,0.00766165,0.38726390,0.41638905,0.71742942,0.14150169
-5.55577789,2.73338878,0.39148016,0.00824809,0.41856834,0.44796623,0.70181339,0.15043741
-5.54977489,2.87482844,0.42274873,0.00882477,0.44979013,0.47974016,0.68560167,0.15945678
-5.54377189,3.01326689,0.45374590,0.00938303,0.48050445,0.51130852,0.66912923,0.16846483
-5.53776888,3.14685898,0.48405479,0.00991400,0.51027802,0.54226088,0.65268520,0.17736725
-5.53176588,3.27371882,0.51324703,0.01040891,0.53868030,0.57218716,0.63650708,0.18607209
-5.52576288,3.39197134,0.54089458,0.01085927,0.56529553,0.60068714,0.62077776,0.19449185
-5.51975988,3.49980838,0.56658233,0.01125720,0.58973511,0.62738059,0.60562529,0.20254560
-5.51375688,3.59554699,0.58992098,0.01159561,0.61164989,0.65191749,0.59112514,0.21016120
-5.50775388,3.67768686,0.61055978,0.01186849,0.63074173,0.67398797,0.57730473,0.21727740
-5.50175088,3.74496450,0.62819843,0.01207109,0.64677377,0.69333141,0.56414976,0.22384577
-5.49574787,3.79640101,0.64259764,0.01220010,0.65957912,0.70974421,0.55161178,0.22983232
-5.48974487,3.83134139,0.65358793,0.01225380,0.66906723,0.72308589,0.53961665,0.23521873
-5.48374187,3.84948312,0.66107612,0.01223209,0.67522802,0.73328314,0.52807324,0.24000316
-5.47773887,3.85089262,0.66504932,0.01213656,0.67813327,0.74033165,0.51688203,0.24420053
-5.47173587,3.83600872,0.66557612,0.01197043,0.67793534,0.74429555,0.50594303,0.24784231
-5.46573287,3.80563299,0.66280495,0.01173850,0.67486332,0.74530450,0.49516286,0.25097582
-5.45972986,3.76090733,0.65695980,0.01144693,0.66921670,0.74354869,0.48446058,0.25366311
-5.45372686,3.70327998,0.64833323,0.01110317,0.66135698,0.73927170,0.47377216,0.25597938
-5.44772386,3.63446158,0.63727741,0.01071565,0.65169743,0.73276196,0.46305356,0.25801110
-5.44172086,3.55637325,0.62419315,0.01029355,0.64069167,0.72434285,0.45228227,0.25985392
-5.43571786,3.47108911,0.60951786,0.00984660,0.62882126,0.71436215,0.44145753,0.26161032
-5.42971486,3.38077562,0.59371259,0.00938470,0.61658301,0.70318116,0.43059924,0.26338727
-5.42371186,3.28763020,0.57724896,0.00891776,0.60447630,0.69116400,0.41974583,0.26529368
-5.41770885,3.19382137,0.56059633,0.00845535,0.59299080,0.67866745,0.40895115,0.26743801
-5.41170585,3.10143251,0.54420972,0.00800654,0.58259496,0.66603174,0.39828079,0.26992582
-5.40570285,3.01241076,0.52851884,0.00757963,0.57372540,0.65357247,0.38780786,0.27285736
-5.39969985,2.92852255,0.51391849,0.00718200,0.56677755,0.64157389,0.37760859,0.27632523
-5.39369685,2.85131639,0.50076053,0.00681998,0.56209730,0.63028364,0.36775791,0.28041208
-5.38769385,2.78209358,0.48934753,0.00649869,0.55997405,0.61990891,0.35832530,0.28518835
-5.38169085,2.72188685,0.47992799,0.00622202,0.56063486,0.61061401,0.34937087,0.29071006
-5.37568784,2.67144685,0.47269315,0.00599256,0.56423977,0.60251917,0.34094217,0.29701662
-5.36968484,2.63123602,0.46777526,0.00581163,0.57087826,0.59570054,0.33307153,0.30412887
-5.36368184,2.60142935,0.46524696,0.00567926,0.58056678,0.59019109,0.32577428,0.31204708
-5.35767884,2.58192153,0.46512192,0.00559430,0.59324738,0.58598233,0.31904782,0.32074934
-5.35167584,2.57233971,0.46735624,0.00555444,0.60878739,0.58302663,0.31287160,0.33019020
-5.34567284,2.57206147,0.47185072,0.00555637,0.62698042,0.58124010,0.30720798,0.34029977
-5.33966983,2.58023739,0.47845377,0.00559588,0.64754854,0.58050585,0.30200404,0.35098334
-5.33366683,2.59581773,0.48696495,0.00566798,0.67014598,0.58067767,0.29719421,0.36212166
-5.32766383,2.61758285,0.49713915,0.00576707,0.69436434,0.58158391,0.29270352,0.37357208
-5.32166083,2.64417689,0.50869142,0.00588708,0.71973944,0.58303182,0.28845153,0.38517042
-5.31565783,2.67414423,0.52130239,0.00602166,0.74575999,0.58481210,0.28435661,0.39673380
-5.30965483,2.70596813,0.53462451,0.00616434,0.77187782,0.58670378,0.28034037,0.40806438
-5.30365183,2.73811101,0.54828895,0.00630867,0.79751991,0.58847946,0.27633213,0.41895391
-5.29764882,2.76905543,0.56191319,0.00644843,0.82210164,0.58991072,0.27227309,0.42918907
-5.29164582,2.79734476,0.57510931,0.00657776,0.84504133,0.59077381,0.26812002,0.43855739
-5.28564282,2.82162268,0.58749272,0.00669129,0.86577539,0.59085539,0.26384832,0.44685362
-5.27963982,2.84066995,0.59869129,0.00678432,0.88377368,0.58995821,0.25945411,0.45388615
-5.27363682,2.85343750,0.60835447,0.00685286,0.89855461,0.58790663,0.25495541,0.45948343
-5.26763382,2.85907439,0.61616218,0.00689377,0.90969918,0.58455169,0.25039219,0.46349993
-5.26163082,2.85694950,0.62183321,0.00690480,0.91686354,0.57977556,0.24582517,0.46582143
-5.25562781,2.84666602,0.62513263,0.00688461,0.91978937,0.57349525,0.24133366,0.46636937
-5.24962481,2.82806795,0.62587799,0.00683277,0.91831166,0.56566526,0.23701219,0.46510403
-5.24362181,2.80123814,0.62394392,0.00674975,0.91236351,0.55627910,0.23296630,0.46202639
-5.23761881,2.76648788,0.61926508,0.00663685,0.90197755,0.54536961,0.22930753,0.45717851
-5.23161581,2.72433848,0.61183702,0.00649610,0.88728410,0.53300795,0.22614799,0.45064249
-5.22561281,2.67549534,0.60171518,0.00633020,0.86850597,0.51930138,0.22359458,0.44253796
-5.21960980,2.62081607,0.58901179,0.00614232,0.84595025,0.50438977,0.22174334,0.43301831
-5.21360680,2.56127373,0.57389112,0.00593604,0.81999733,0.48844120,0.22067405,0.42226571
-5.20760380,2.49791728,0.55656295,0.00571517,0.79108785,0.47164661,0.22044550,0.41048541
-5.20160080,2.43183091,0.53727491,0.00548359,0.75970812,0.45421395,0.22109160,0.39789929
-5.19559780,2.36409441,0.51630383,0.00524514,0.72637461,0.43636192,0.22261855,0.38473928
-5.18959480,2.29574619,0.49394660,0.00500349,0.69161831,0.41831380,0.22500330,0.37124073
-5.18359180,2.22775093,0.47051092,0.00476201,0.65596966,0.40029137,0.22819335,0.35763616
-5.17758879,2.16097304,0.44630638,0.00452370,0.61994455,0.38250942,0.23210795,0.34414961
-5.17158579,2.09615704,0.42163619,0.00429110,0.58403198,0.36517085,0.23664064,0.33099178
-5.16558279,2.03391543,0.39678983,0.00406627,0.54868379,0.34846272,0.24166309,0.31835617
-5.15957979,1.97472409,0.37203695,0.00385078,0.51430664,0.33255309,0.24703000,0.30641618
-5.15357679,1.91892504,0.34762258,0.00364566,0.48125649,0.31758891,0.25258483,0.29532336
-5.14757379,1.86673549,0.32376372,0.00345149,0.44983537,0.30369480,0.25816617,0.28520651
-5.14157079,1.81826230,0.30064734,0.00326843,0.42029045,0.29097266,0.26361427,0.27617174
-5.13556778,1.77352023,0.27842969,0.00309623,0.39281504,0.27950197,0.26877755,0.26830318
-5.12956478,1.73245245,0.25723674,0.00293439,0.36755121,0.26934064,0.27351865,0.26166410
-5.12356178,1.69495170,0.23716560,0.00278215,0.34459362,0.26052617,0.27771980,0.25629840
-5.11755878,1.66088033,0.21828671,0.00263864,0.32399414,0.25307702,0.28128709,0.25223210
-5.11155578,1.63008800,0.20064653,0.00250288,0.30576689,0.24699399,0.28415353,0.24947462
-5.10555278,1.60242580,0.18427066,0.00237391,0.28989326,0.24226143,0.28628074,0.24801995
-5.09954977,1.57775593,0.16916694,0.00225083,0.27632669,0.23884826,0.28765912,0.24784719
-5.09354677,1.55595669,0.15532866,0.00213283,0.26499685,0.23670874,0.28830653,0.24892089
-5.08754377,1.53692259,0.14273757,0.00201926,0.25581319,0.23578294,0.28826558,0.25119076
-5.08154077,1.52056023,0.13136664,0.00190961,0.24866784,0.23599700,0.28759974,0.25459120
-5.07553777,1.50678047,0.12118256,0.00180356,0.24343766,0.23726330,0.28638839,0.25904049
-5.06953477,1.49548813,0.11214801,0.00170095,0.23998579,0.23948065,0.28472119,0.26444000
-5.06353177,1.48657047,0.10422363,0.00160181,0.23816273,0.24253453,0.28269210,0.27067348
-5.05752876,1.47988572,0.09736983,0.00150630,0.23780719,0.24629779,0.28039334,0.27760678
-5.05152576,1.47525316,0.09154849,0.00141472,0.23874684,0.25063164,0.27790970,0.28508797
-5.04552276,1.47244591,0.08672459,0.00132748,0.24079938,0.25538733,0.27531348,0.29294829
-5.03951976,1.47118760,0.08286792,0.00124508,0.24377381,0.26040839,0.27266035,0.30100387
-5.03351676,1.47115364,0.07995482,0.00116809,0.24747244,0.26553362,0.26998637,0.30905838
-5.02751376,1.47197747,0.07797013,0.00109715,0.25169336,0.27060066,0.26730632,0.31690658
-5.02151076,1.47326202,0.07690927,0.00103291,0.25623374,0.27545032,0.26461333,0.32433878
-5.01550775,1.47459595,0.07678042,0.00097611,0.26089371,0.27993121,0.26187995,0.33114605
-5.00950475,1.47557402,0.07760687,0.00092749,0.26548085,0.28390483,0.25906044,0.33712595
-5.00350175,1.47582058,0.07942937,0.00088786,0.26981516,0.28725069,0.25609421,0.34208874
-4.99749875,1.47501500,0.08230835,0.00085809,0.27373420,0.28987135,0.25291011,0.34586356
-4.99149575,1.47291756,0.08632606,0.00083912,0.27709828,0.29169710,0.24943139,0.34830452
-4.98549275,1.46939429,0.09158824,0.00083196,0.27979542,0.29268994,0.24558102,0.34929620
-4.97948974,1.46443929,0.09822535,0.00083777,0.28174576,0.29284689,0.24128695,0.34875853
-4.97348674,1.45819305,0.10639313,0.00085778,0.28290526,0.29220206,0.23648730,0.34665053
-4.96748374,1.45095574,0.11627237,0.00089338,0.28326837,0.29082774,0.23113491,0.34297299
-4.96148074,1.44319424,0.12806769,0.00094608,0.28286956,0.28883401,0.22520117,0.33776965
-4.95547774,1.43554246,0.14200537,0.00101752,0.28178355,0.28636718,0.21867908,0.33112713
-4.94947474,1.42879455,0.15833000,0.00110950,0.28012418,0.28360675,0.21158510,0.32317326
-4.94347174,1.42389110,0.17730010,0.00122390,0.27804194,0.28076126,0.20396010,0.31407417
-4.93746873,1.42189857,0.19918264,0.00136270,0.27572010,0.27806296,0.19586915,0.30403002
-4.93146573,1.42398295,0.22424659,0.00152795,0.27336977,0.27576153,0.18740031,0.29326970
-4.92546273,1.43137830,0.25275565,0.00172171,0.27122391,0.27411717,0.17866253,0.28204466
-4.91945973,1.44535171,0.28496037,0.00194601,0.26953052,0.27339313,0.16978279,0.27062210
-4.91345673,1.46716580,0.32108988,0.00220285,0.26854536,0.27384811,0.16090262,0.25927785
-4.90745373,1.49804039,0.36134357,0.00249405,0.26852440,0.27572877,0.15217417,0.24828909
-4.90145073,1.53911470,0.40588296,0.00282128,0.26971627,0.27926248,0.14375610,0.23792737
-4.89544772,1.59141150,0.45482408,0.00318598,0.27235502,0.28465078,0.13580932,0.22845187
-4.88944472,1.65580452,0.50823076,0.00358928,0.27665343,0.29206351,0.12849285,0.22010343
-4.88344172,1.73299003,0.56610890,0.00403199,0.28279702,0.30163405,0.12195985,0.21309921
-4.87743872,1.82346373,0.62840219,0.00451451,0.29093899,0.31345552,0.11635395,0.20762835
-4.87143572,1.92750315,0.69498929,0.00503682,0.30119624,0.32757830,0.11180599,0.20384846
-4.86543272,2.04515628,0.76568256,0.00559845,0.31364640,0.34400862,0.10843117,0.20188323
-4.85942971,2.17623612,0.84022852,0.00619843,0.32832605,0.36270846,0.10632662,0.20182088
-4.85342671,2.32032121,0.91830982,0.00683528,0.34523004,0.38359653,0.10556945,0.20371364
-4.84742371,2.47676152,0.99954863,0.00750702,0.36431176,0.40655027,0.10621526,0.20757799
-4.84142071,2.64468927,1.08351134,0.00821113,0.38548440,0.43140879,0.10829707,0.21339573
-4.83541771,2.82303378,1.16971420,0.00894460,0.40862300,0.45797645,0.11182462,0.22111569
-4.82941471,3.01053964,1.25762969,0.00970390,0.43356711,0.48602715,0.11678415,0.23065587
-4.82341171,3.20578732,1.34669333,0.01048503,0.46012397,0.51530885,0.12313849,0.24190618
-4.81740870,3.40721537,1.43631052,0.01128351,0.48807204,0.54554843,0.13082753,0.25473131
-4.81140570,3.61314346,1.52586335,0.01209444,0.51716479,0.57645651,0.13976907,0.26897390
-4.80540270,3.82179570,1.61471696,0.01291252,0.54713449,0.60773220,0.14985996,0.28445780
-4.79939970,4.03132355,1.70222544,0.01373205,0.57769611,0.63906767,0.16097764,0.30099139
-4.79339670,4.23982808,1.78773716,0.01454703,0.60855113,0.67015236,0.17298199,0.31837079
-4.78739370,4.44538127,1.87059947,0.01535116,0.63939117,0.70067690,0.18571741,0.33638308
-4.78139070,4.64604641,1.95016297,0.01613790,0.66990165,0.73033655,0.19901531,0.35480939
-4.77538769,4.83989739,2.02578537,0.01690054,0.69976519,0.75883439,0.21269671,0.37342772
-4.76938469,5.02503736,2.09683529,0.01763222,0.72866500,0.78588399,0.22657512,0.39201581
-4.76338169,5.19961661,2.16269604,0.01832606,0.75628820,0.81121194,0.24045951,0.41035365
-4.75737869,5.36185032,2.22276985,0.01897519,0.78232916,0.83456000,0.25415739,0.42822593
-4.75137569,5.51003604,2.27648255,0.01957286,0.80649280,0.85568712,0.26747783,0.44542428
-4.74537269,5.64257143,2.32328915,0.02011250,0.82849800,0.87437142,0.28023451,0.46174941
-4.73936968,5.75797220,2.36268012,0.02058790,0.84808110,0.89041198,0.29224853,0.47701306
-4.73336668,5.85489046,2.39418880,0.02099322,0.86499947,0.90363075,0.30335117,0.49103986
-4.72736368,5.93213322,2.41739952,0.02132319,0.87903509,0.91387445,0.31338629,0.50366906
-4.72136068,5.98868108,2.43195656,0.02157318,0.88999820,0.92101646,0.32221258,0.51475617
-4.71535768,6.02370654,2.43757354,0.02173932,0.89773085,0.92495878,0.32970544,0.52417452
-4.70935468,6.03659172,2.43404301,0.02181864,0.90211028,0.92563394,0.33575858,0.53181667
-4.70335168,6.02694469,2.42124573,0.02180913,0.90305207,0.92300679,0.34028539,0.53759576
-4.69734867,5.99461398,2.39915918,0.02170986,0.90051280,0.91707614,0.34321987,0.54144670
-4.69134567,5.93970030,2.36786493,0.02152105,0.89449226,0.90787609,0.34451745,0.54332719
-4.68534267,5.86256502,2.32755413,0.02124410,0.88503487,0.89547694,0.34415537,0.54321858
-4.67933967,5.76383443,2.27853091,0.02088162,0.87223041,0.87998562,0.34213287,0.54112647
-4.67333667,5.64439928,2.22121310,0.02043746,0.85621379,0.86154552,0.33847109,0.53708100
-4.66733367,5.50540902,2.15613009,0.01991661,0.83716376,0.84033553,0.33321267,0.53113684
-4.66133067,5.34826032,2.08391752,0.01932520,0.81530072,0.81656838,0.32642108,0.52337279
-4.65532766,5.17457974,2.00530891,0.01867036,0.79088339,0.79048815,0.31817960,0.51389094
-4.64932466,4.98620053,1.92112415,0.01796008,0.76420449,0.76236693,0.30859008,0.50281536
-4.64332166,4.78513384,1.83225522,0.01720311,0.73558554,0.73250070,0.29777124,0.49029038
-4.63731866,4.57353496,1.73964951,0.01640873,0.70537081,0.70120457,0.28585676,0.47647835
-4.63131566,4.35366524,1.64429116,0.01558658,0.67392074,0.66880727,0.27299299,0.46155696
-4.62531266,4.12785082,1.54718125,0.01474644,0.64160483,0.63564535,0.25933638,0.44571623
-4.61930965,3.89843931,1.44931722,0.01389803,0.60879446,0.60205696,0.24505070,0.42915508
-4.61330665,3.66775581,1.35167263,0.01305082,0.57585565,0.56837560,0.23030401,0.41207774
-4.60730365,3.43805957,1.25517764,0.01221377,0.54314220,0.53492401,0.21526560,0.39468996
-4.60130065,3.21150294,1.16070119,0.01139526,0.51098939,0.50200832,0.20010282,0.37719525
-4.59529765,2.99009366,1.06903526,0.01060282,0.47970833,0.46991273,0.18497807,0.35979123
-4.58929465,2.77566204,0.98088200,0.00984309,0.44958134,0.43889494,0.17004589,0.34266614
-4.58329165,2.56983381,0.89684382,0.00912172,0.42085837,0.40918231,0.15545037,0.32599575
-4.57728864,2.37400951,0.81741694,0.00844326,0.39375457,0.38096909,0.14132293,0.30994068
-4.57128564,2.18935090,0.74298833,0.00781120,0.36844908,0.35441454,0.12778048,0.29464423
-4.56528264,2.01677454,0.67383601,0.00722797,0.34508491,0.32964217,0.11492408,0.28023078
-4.55927964,1.85695235,0.61013248,0.00669497,0.32377000,0.30673994,0.10283819,0.26680481
-4.55327664,1.71031876,0.55195099,0.00621266,0.30457917,0.28576139,0.09159031,0.25445042
-4.54727364,1.57708366,0.49927410,0.00578068,0.28755682,0.26672762,0.08123125,0.24323153
-4.54127064,1.45725030,0.45200408,0.00539791,0.27272029,0.24962995,0.07179575,0.23319243
-4.53526763,1.35063692,0.40997458,0.00506264,0.26006353,0.23443309,0.06330361,0.22435888
-4.52926463,1.25690111,0.37296291,0.00477270,0.24956086,0.22107870,0.05576102,0.21673944
-4.52326163,1.17556552,0.34070250,0.00452558,0.24117075,0.20948913,0.04916226,0.21032705
-4.51725863,1.10604398,0.31289498,0.00431851,0.23483926,0.19957117,0.04349141,0.20510077
-4.51125563,1.04766680,0.28922138,0.00414865,0.23050307,0.19121968,0.03872422,0.20102753
-4.50525263,0.99970458,0.26935229,0.00401311,0.22809196,0.18432105,0.03482992,0.19806376
-4.49924962,0.96138975,0.25295657,0.00390908,0.22753073,0.17875620,0.03177290,0.19615707
-4.49324662,0.93193541,0.23970853,0.00383385,0.22874047,0.17440335,0.02951429,0.19524762
-4.48724362,0.91055129,0.22929369,0.00378486,0.23163923,0.17114021,0.02801332,0.19526946
-4.48124062,0.89645673,0.22141283,0.00375973,0.23614223,0.16884594,0.02722846,0.19615164
-4.47523762,0.88889091,0.21578491,0.00375630,0.24216164,0.16740256,0.02711835,0.19781919
-4.46923462,0.88712062,0.21214859,0.00377256,0.24960620,0.16669613,0.02764253,0.20019406
-4.46323162,0.89044593,0.21026290,0.00380672,0.25838062,0.16661761,0.02876196,0.20319599
-4.45722861,0.89820420,0.20990711,0.00385713,0.26838515,0.16706356,0.03043943,0.20674338
-4.45122561,0.90977302,0.21088005,0.00392232,0.27951535,0.16793662,0.03263980,0.21075421
-4.44522261,0.92457227,0.21299915,0.00400093,0.29166211,0.16914599,0.03533028,0.21514709
-4.43921961,0.94206590,0.21609928,0.00409174,0.30471214,0.17060781,0.03848053,0.21984236
-4.43321661,0.96176335,0.22003151,0.00419366,0.31854889,0.17224553,0.04206294,0.22476335
-4.42721361,0.98322110,0.22466198,0.00430568,0.33305381,0.17399030,0.04605274,0.22983768
-4.42121061,1.00604397,0.22987079,0.00442688,0.34810804,0.17578131,0.05042835,0.23499862
-4.41520760,1.02988635,0.23555095,0.00455646,0.36359434,0.17756614,0.05517157,0.24018643
-4.40920460,1.05445301,0.24160738,0.00469368,0.37939904,0.17930096,0.06026795,0.24534958
-4.40320160,1.07949922,0.24795590,0.00483788,0.39541400,0.18095067,0.06570699,0.25044580
-4.39719860,1.10482998,0.25452211,0.00498846,0.41153826,0.18248888,0.07148241,0.25544284
-4.39119560,1.13029800,0.26124013,0.00514486,0.42767929,0.18389761,0.07759223,0.26031887
-4.38519260,1.15580034,0.26805120,0.00530655,0.44375363,0.18516684,0.08403872,0.26506251
-4.37918959,1.18127337,0.27490207,0.00547297,0.45968687,0.18629375,0.09082814,0.26967228
-4.37318659,1.20668630,0.28174323,0.00564355,0.47541283,0.18728174,0.09797026,0.27415572
-4.36718359,1.23203320,0.28852701,0.00581760,0.49087200,0.18813921,0.10547755,0.27852794
-4.36118059,1.25732392,0.29520571,0.00599433,0.50600932,0.18887815,0.11336420,0.28280980
-4.35517759,1.28257429,0.30172968,0.00617280,0.52077132,0.18951260,0.12164474,0.28702580
-4.34917459,1.30779605,0.30804577,0.00635187,0.53510303,0.19005706,0.13033259,0.29120169
-4.34317159,1.33298727,0.31409595,0.00653020,0.54894467,0.19052499,0.13943832,0.29536211
-4.33716858,1.35812382,0.31981657,0.00670623,0.56222861,0.19092734,0.14896792,0.29952824
-4.33116558,1.38315265,0.32513806,0.00687818,0.57487674,0.19127140,0.15892109,0.30371578
-4.32516258,1.40798742,0.32998538,0.00704407,0.58679865,0.19155990,0.16928966,0.30793328
-4.31915958,1.43250705,0.33427915,0.00720177,0.59789089,0.19179047,0.18005633,0.31218110
-4.31315658,1.45655754,0.33793750,0.00734903,0.60803739,0.19195555,0.19119379,0.31645095
-4.30715358,1.47995730,0.34087861,0.00748360,0.61711135,0.19204272,0.20266434,0.32072629
