energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.26763382,2.03301041,0.59806005,0.00000000,1.21334062,1.03208139,0.58826163,0.00000000
-5.26163082,2.11908519,0.61064630,0.00000000,1.26842911,1.06296723,0.62954000,0.00000000
-5.25562781,2.20193742,0.62082958,0.00000000,1.32251183,1.09152492,0.67055445,0.00000000
-5.24962481,2.28050871,0.62858656,0.00000000,1.37451083,1.11742515,0.71075256,0.00000000
-5.24362181,2.35382814,0.63393905,0.00000000,1.42339190,1.14039746,0.74959316,0.00000000
-5.23761881,2.42103309,0.63695245,0.00000000,1.46819016,1.16023510,0.78655931,0.00000000
-5.23161581,2.48138644,0.63773277,0.00000000,1.50803371,1.17679775,0.82117067,0.00000000
-5.22561281,2.53428979,0.63642236,0.00000000,1.54216444,1.19001183,0.85299468,0.00000000
-5.21960980,2.57929192,0.63319428,0.00000000,1.56995548,1.19986855,0.88165631,0.00000000
-5.21360680,2.61609238,0.62824580,0.00000000,1.59092436,1.20641964,0.90684574,0.00000000
-5.20760380,2.64453999,0.62179098,0.00000000,1.60474182,1.20977111,0.92832388,0.00000000
-5.20160080,2.66462647,0.61405294,0.00000000,1.61123576,1.21007523,0.94592540,0.00000000
-5.19559780,2.67647565,0.60525587,0.00000000,1.61039046,1.20752118,0.95955943,0.00000000
-5.18959480,2.68032896,0.59561729,0.00000000,1.60234128,1.20232480,0.96920781,0.00000000
-5.18359180,2.67652796,0.58534091,0.00000000,1.58736522,1.19471798,0.97492117,0.00000000
-5.17758879,2.66549513,0.57461034,0.00000000,1.56586795,1.18493827,0.97681324,0.00000000
-5.17158579,2.64771394,0.56358407,0.00000000,1.53836814,1.17321917,0.97505361,0.00000000
-5.16558279,2.62370928,0.55239175,0.00000000,1.50547982,1.15978166,0.96985951,0.00000000
-5.15957979,2.59402959,0.54113223,0.00000000,1.46789375,1.14482741,0.96148710,0.00000000
-5.15357679,2.55923121,0.52987321,0.00000000,1.42635866,1.12853394,0.95022250,0.00000000
-5.14757379,2.51986617,0.51865256,0.00000000,1.38166310,1.11105204,0.93637332,0.00000000
-5.14157079,2.47647341,0.50748129,0.00000000,1.33461867,1.09250540,0.92026067,0.00000000
-5.13556778,2.42957398,0.49634786,0.00000000,1.28604502,1.07299253,0.90221219,0.00000000
-5.12956478,2.37966993,0.48522371,0.00000000,1.23675718,1.05259059,0.88255607,0.00000000
-5.12356178,2.32724645,0.47406947,0.00000000,1.18755505,1.03136094,0.86161627,0.00000000
-5.11755878,2.27277671,0.46284170,0.00000000,1.13921531,1.00935588,0.83970876,0.00000000
-5.11155578,2.21672858,0.45149961,0.00000000,1.09248540,0.98662609,0.81713882,0.00000000
-5.10555278,2.15957210,0.44001144,0.00000000,1.04807916,0.96322817,0.79419915,0.00000000
-5.09954977,2.10178691,0.42836002,0.00000000,1.00667394,0.93923182,0.77116863,0.00000000
-5.09354677,2.04386863,0.41654735,0.00000000,0.96890839,0.91472600,0.74831152,0.00000000
-5.08754377,1.98633327,0.40459786,0.00000000,0.93538077,0.88982376,0.72587691,0.00000000
-5.08154077,1.92971919,0.39256009,0.00000000,0.90664714,0.86466531,0.70409824,0.00000000
-5.07553777,1.87458619,0.38050697,0.00000000,0.88321925,0.83941914,0.68319286,0.00000000
-5.06953477,1.82151150,0.36853440,0.00000000,0.86556184,0.81428116,0.66336150,0.00000000
-5.06353177,1.77108306,0.35675858,0.00000000,0.85408946,0.78947190,0.64478769,0.00000000
-5.05752876,1.72389028,0.34531205,0.00000000,0.84916263,0.76523197,0.62763727,0.00000000
-5.05152576,1.68051317,0.33433878,0.00000000,0.85108397,0.74181618,0.61205792,0.00000000
-5.04552276,1.64151043,0.32398878,0.00000000,0.86009430,0.71948666,0.59817908,0.00000000
-5.03951976,1.60740768,0.31441237,0.00000000,0.87636940,0.69850559,0.58611216,0.00000000
-5.03351676,1.57868660,0.30575466,0.00000000,0.90001775,0.67912789,0.57595143,0.00000000
-5.02751376,1.55577585,0.29815047,0.00000000,0.93107985,0.66159456,0.56777541,0.00000000
-5.02151076,1.53904470,0.29172007,0.00000000,0.96952940,0.64612699,0.56164900,0.00000000
-5.01550775,1.52879973,0.28656603,0.00000000,1.01527668,0.63292257,0.55762625,0.00000000
-5.00950475,1.52528483,0.28277121,0.00000000,1.06817416,0.62215208,0.55575360,0.00000000
-5.00350175,1.52868473,0.28039819,0.00000000,1.12802430,0.61395863,0.55607357,0.00000000
-4.99749875,1.53913136,0.27948990,0.00000000,1.19458916,0.60845846,0.55862840,0.00000000
-4.99149575,1.55671273,0.28007160,0.00000000,1.26760122,0.60574317,0.56346361,0.00000000
-4.98549275,1.58148312,0.28215387,0.00000000,1.34677468,0.60588328,0.57063086,0.00000000
-4.97948974,1.61347372,0.28573634,0.00000000,1.43181627,0.60893254,0.58018985,0.00000000
-4.97348674,1.65270225,0.29081196,0.00000000,1.52243455,0.61493262,0.59220897,0.00000000
-4.96748374,1.69918053,0.29737131,0.00000000,1.61834651,0.62391748,0.60676414,0.00000000
-4.96148074,1.75291846,0.30540668,0.00000000,1.71928055,0.63591708,0.62393595,0.00000000
-4.95547774,1.81392370,0.31491540,0.00000000,1.82497497,0.65095967,0.64380455,0.00000000
-4.94947474,1.88219611,0.32590228,0.00000000,1.93517129,0.66907239,0.66644260,0.00000000
-4.94347174,1.95771651,0.33838058,0.00000000,2.04960231,0.69027979,0.69190631,0.00000000
-4.93746873,2.04042997,0.35237159,0.00000000,2.16797485,0.71460006,0.72022477,0.00000000
-4.93146573,2.13022396,0.36790250,0.00000000,2.28994808,0.74203903,0.75138816,0.00000000
-4.92546273,2.22690246,0.38500265,0.00000000,2.41510829,0.77258210,0.78533545,0.00000000
-4.91945973,2.33015747,0.40369820,0.00000000,2.54294185,0.80618445,0.82194209,0.00000000
-4.91345673,2.43953961,0.42400555,0.00000000,2.67280814,0.84276016,0.86100882,0.00000000
-4.90745373,2.55443024,0.44592375,0.00000000,2.80391470,0.88217080,0.90225219,0.00000000
-4.90145073,2.67401713,0.46942646,0.00000000,2.93529693,0.92421448,0.94529780,0.00000000
-4.89544772,2.79727611,0.49445379,0.00000000,3.06580455,0.96861613,0.98967686,0.00000000
-4.88944472,2.92296094,0.52090481,0.00000000,3.19409695,1.01501992,1.03482697,0.00000000
-4.88344172,3.04960322,0.54863116,0.00000000,3.31864906,1.06298466,1.08009727,0.00000000
-4.87743872,3.17552365,0.57743230,0.00000000,3.43776884,1.11198293,1.12475848,0.00000000
-4.87143572,3.29885565,0.60705303,0.00000000,3.54962697,1.16140453,1.16801767,0.00000000
-4.86543272,3.41758125,0.63718358,0.00000000,3.65229816,1.21056443,1.20903745,0.00000000
-4.85942971,3.52957872,0.66746246,0.00000000,3.74381331,1.25871554,1.24695907,0.00000000
-4.85342671,3.63268046,0.69748248,0.00000000,3.82222026,1.30506591,1.28092853,0.00000000
-4.84742371,3.72473911,0.72679953,0.00000000,3.88565088,1.34879998,1.31012463,0.00000000
-4.84142071,3.80369896,0.75494422,0.00000000,3.93239106,1.38910313,1.33378774,0.00000000
-4.83541771,3.86766963,0.78143576,0.00000000,3.96095035,1.42518848,1.35124794,0.00000000
-4.82941471,3.91499839,0.80579765,0.00000000,3.97012737,1.45632490,1.36195112,0.00000000
-4.82341171,3.94433751,0.82757449,0.00000000,3.95906754,1.48186473,1.36548172,0.00000000
-4.81740870,3.95470310,0.84634909,0.00000000,3.92730974,1.50126998,1.36158096,0.00000000
-4.81140570,3.94552235,0.86175907,0.00000000,3.87481929,1.51413573,1.35015957,0.00000000
-4.80540270,3.91666658,0.87351213,0.00000000,3.80200507,1.52020918,1.33130423,0.00000000
-4.79939970,3.86846788,0.88139913,0.00000000,3.70971965,1.51940367,1.30527744,0.00000000
-4.79339670,3.80171857,0.88530440,0.00000000,3.59924219,1.51180651,1.27251069,0.00000000
-4.78739370,3.71765285,0.88521253,0.00000000,3.47224461,1.49768019,1.23359120,0.00000000
-4.78139070,3.61791157,0.88121135,0.00000000,3.33074283,1.47745672,1.18924289,0.00000000
-4.77538769,3.50449126,0.87349084,0.00000000,3.17703505,1.45172525,1.14030231,0.00000000
-4.76938469,3.37967994,0.86233802,0.00000000,3.01363031,1.42121326,1.08769087,0.00000000
-4.76338169,3.24598228,0.84812786,0.00000000,2.84317048,1.38676226,1.03238439,0.00000000
-4.75737869,3.10603768,0.83131078,0.00000000,2.66834931,1.34929892,0.97538152,0.00000000
-4.75137569,2.96253454,0.81239723,0.00000000,2.49183224,1.30980280,0.91767225,0.00000000
-4.74537269,2.81812467,0.79194004,0.00000000,2.31618024,1.26927231,0.86020792,0.00000000
-4.73936968,2.67534121,0.77051535,0.00000000,2.14378071,1.22869013,0.80387381,0.00000000
-4.73336668,2.53652333,0.74870306,0.00000000,1.97678815,1.18898973,0.74946541,0.00000000
-4.72736368,2.40375070,0.72706752,0.00000000,1.81707625,1.15102436,0.69766908,0.00000000
-4.72136068,2.27878987,0.70613937,0.00000000,1.66620282,1.11553976,0.64904766,0.00000000
-4.71535768,2.16305426,0.68639931,0.00000000,1.52538814,1.08315165,0.60403136,0.00000000
-4.70935468,2.05757887,0.66826424,0.00000000,1.39550643,1.05432896,0.56291382,0.00000000
-4.70335168,1.96300979,0.65207643,0.00000000,1.27709004,1.02938313,0.52585341,0.00000000
-4.69734867,1.87960840,0.63809587,0.00000000,1.17034493,1.00846391,0.49287911,0.00000000
-4.69134567,1.80726918,0.62649602,0.00000000,1.07517599,0.99156150,0.46390059,0.00000000
-4.68534267,1.74554963,0.61736288,0.00000000,0.99122029,0.97851479,0.43872170,0.00000000
-4.67933967,1.69371055,0.61069721,0.00000000,0.91788632,0.96902500,0.41705666,0.00000000
-4.67333667,1.65076429,0.60641961,0.00000000,0.85439698,0.96267395,0.39854813,0.00000000
-4.66733367,1.61552873,0.60437798,0.00000000,0.79983452,0.95894607,0.38278622,0.00000000
-4.66133067,1.58668443,0.60435702,0.00000000,0.75318544,0.95725291,0.36932778,0.00000000
-4.65532766,1.56283255,0.60608905,0.00000000,0.71338358,0.95695906,0.35771519,0.00000000
-4.64932466,1.54255118,0.60926579,0.00000000,0.67935030,0.95740840,0.34749389,0.00000000
-4.64332166,1.52444805,0.61355057,0.00000000,0.65003019,0.95794948,0.33822827,0.00000000
-4.63731866,1.50720792,0.61859039,0.00000000,0.62442188,0.95795912,0.32951523,0.00000000
-4.63131566,1.48963297,0.62402753,0.00000000,0.60160313,0.95686331,0.32099539,0.00000000
-4.62531266,1.47067557,0.62951030,0.00000000,0.58075004,0.95415483,0.31236150,0.00000000
-4.61930965,1.44946235,0.63470273,0.00000000,0.56115045,0.94940708,0.30336409,0.00000000
-4.61330665,1.42530975,0.63929288,0.00000000,0.54221164,0.94228375,0.29381444,0.00000000
-4.60730365,1.39773098,0.64299974,0.00000000,0.52346286,0.93254445,0.28358493,0.00000000
-4.60130065,1.36643499,0.64557864,0.00000000,0.50455316,0.92004621,0.27260711,0.00000000
-4.59529765,1.33131822,0.64682506,0.00000000,0.48524535,0.90474131,0.26086773,0.00000000
-4.58929465,1.29245028,0.64657708,0.00000000,0.46540678,0.88667175,0.24840314,0.00000000
-4.58329165,1.25005467,0.64471627,0.00000000,0.44499774,0.86596093,0.23529251,0.00000000
-4.57728864,1.20448593,0.64116746,0.00000000,0.42405827,0.84280320,0.22165022,0.00000000
-4.57128564,1.15620459,0.63589721,0.00000000,0.40269431,0.81745188,0.20761787,0.00000000
-4.56528264,1.10575128,0.62891142,0.00000000,0.38106362,0.79020644,0.19335635,0.00000000
-4.55927964,1.05372109,0.62025213,0.00000000,0.35936241,0.76139953,0.17903825,0.00000000
-4.55327664,1.00073958,0.60999365,0.00000000,0.33781297,0.73138435,0.16484097,0.00000000
-4.54727364,0.94744105,0.59823845,0.00000000,0.31665283,0.70052302,0.15094075,0.00000000
-4.54127064,0.89445007,0.58511273,0.00000000,0.29612573,0.66917624,0.13750779,0.00000000
-4.53526763,0.84236652,0.57076214,0.00000000,0.27647450,0.63769470,0.12470257,0.00000000
-4.52926463,0.79175465,0.55534759,0.00000000,0.25793603,0.60641238,0.11267336,0.00000000
-4.52326163,0.74313602,0.53904152,0.00000000,0.24073805,0.57564180,0.10155496,0.00000000
-4.51725863,0.69698625,0.52202460,0.00000000,0.22509778,0.54567143,0.09146850,0.00000000
-4.51125563,0.65373520,0.50448300,0.00000000,0.21122202,0.51676478,0.08252216,0.00000000
-4.50525263,0.61377007,0.48660628,0.00000000,0.19930841,0.48916138,0.07481269,0.00000000
-4.49924962,0.57744076,0.46858586,0.00000000,0.18954744,0.46307902,0.06842744,0.00000000
-4.49324662,0.54506680,0.45061394,0.00000000,0.18212485,0.43871713,0.06344667,0.00000000
-4.48724362,0.51694501,0.43288291,0.00000000,0.17722394,0.41626072,0.05994596,0.00000000
-4.48124062,0.49335714,0.41558494,0.00000000,0.17502736,0.39588466,0.05799844,0.00000000
-4.47523762,0.47457661,0.39891164,0.00000000,0.17571802,0.37775767,0.05767660,0.00000000
-4.46923462,0.46087384,0.38305359,0.00000000,0.17947882,0.36204582,0.05905357,0.00000000
-4.46323162,0.45251932,0.36819955,0.00000000,0.18649079,0.34891490,0.06220359,0.00000000
-4.45722861,0.44978403,0.35453516,0.00000000,0.19692969,0.33853170,0.06720166,0.00000000
-4.45122561,0.45293695,0.34224106,0.00000000,0.21096079,0.33106364,0.07412222,0.00000000
-4.44522261,0.46223936,0.33149026,0.00000000,0.22873199,0.32667678,0.08303684,0.00000000
-4.43921961,0.47793600,0.32244485,0.00000000,0.25036544,0.32553214,0.09401100,0.00000000
-4.43321661,0.50024345,0.31525201,0.00000000,0.27594787,0.32778044,0.10709998,0.00000000
-4.42721361,0.52933599,0.31003957,0.00000000,0.30552012,0.33355524,0.12234402,0.00000000
-4.42121061,0.56532959,0.30691123,0.00000000,0.33906632,0.34296512,0.13976299,0.00000000
-4.41520760,0.60826498,0.30594176,0.00000000,0.37650335,0.35608489,0.15935071,0.00000000
-4.40920460,0.65809055,0.30717242,0.00000000,0.41767117,0.37294660,0.18106929,0.00000000
-4.40320160,0.71464614,0.31060714,0.00000000,0.46232480,0.39353074,0.20484385,0.00000000
-4.39719860,0.77764896,0.31620955,0.00000000,0.51012848,0.41775824,0.23055773,0.00000000
-4.39119560,0.84668249,0.32390133,0.00000000,0.56065276,0.44548378,0.25804879,0.00000000
-4.38519260,0.92118955,0.33356223,0.00000000,0.61337498,0.47649109,0.28710702,0.00000000
-4.37918959,1.00047032,0.34503180,0.00000000,0.66768350,0.51049060,0.31747362,0.00000000
-4.37318659,1.08368607,0.35811310,0.00000000,0.72288604,0.54712000,0.34884200,0.00000000
-4.36718359,1.16986898,0.37257834,0.00000000,0.77822194,0.58594777,0.38086070,0.00000000
-4.36118059,1.25793822,0.38817637,0.00000000,0.83287839,0.62648006,0.41313836,0.00000000
-4.35517759,1.34672213,0.40464177,0.00000000,0.88601008,0.66817075,0.44525076,0.00000000
-4.34917459,1.43498597,0.42170526,0.00000000,0.93676166,0.71043445,0.47674967,0.00000000
-4.34317159,1.52146426,0.43910489,0.00000000,0.98429222,0.75266219,0.50717341,0.00000000
-4.33716858,1.60489675,0.45659756,0.00000000,1.02780082,0.79423909,0.53605873,0.00000000
-4.33116558,1.68406636,0.47397025,0.00000000,1.06655194,0.83456342,0.56295352,0.00000000
-4.32516258,1.75783748,0.49105027,0.00000000,1.09989974,0.87306609,0.58742997,0.00000000
-4.31915958,1.82519300,0.50771409,0.00000000,1.12731000,0.90922979,0.60909746,0.00000000
-4.31315658,1.88526811,0.52389394,0.00000000,1.14837861,0.94260677,0.62761484,0.00000000
-4.30715358,1.93737920,0.53958199,0.00000000,1.16284576,0.97283438,0.64270127,0.00000000
