energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.60980490,0.73892553,-0.73892553,0.11976526,-0.11976526,0.20772067,-0.20772067,0.14843879,-0.14843879,0.00000000,-0.00000000,0.30467605,-0.30467605,0.00000000,-0.00000000
-5.60380190,0.74006366,-0.74006366,0.12682492,-0.12682492,0.20536169,-0.20536169,0.14653010,-0.14653010,0.00000000,-0.00000000,0.30931376,-0.30931376,0.00000000,-0.00000000
-5.59779890,0.74188870,-0.74188870,0.13500028,-0.13500028,0.20282192,-0.20282192,0.14445666,-0.14445666,0.00000000,-0.00000000,0.31478281,-0.31478281,0.00000000,-0.00000000
-5.59179590,0.74484784,-0.74484785,0.14431896,-0.14431896,0.20024938,-0.20024938,0.14234516,-0.14234516,0.00000000,-0.00000000,0.32121346,-0.32121346,0.00000000,-0.00000000
-5.58579290,0.74939119,-0.74939119,0.15480926,-0.15480926,0.19779527,-0.19779527,0.14033032,-0.14033032,0.00000000,-0.00000000,0.32872704,-0.32872704,0.00000000,-0.00000000
-5.57978989,0.75595017,-0.75595017,0.16649632,-0.16649632,0.19560858,-0.19560858,0.13855053,-0.13855053,0.00000000,-0.00000000,0.33742713,-0.33742713,0.00000000,-0.00000000
-5.57378689,0.76491842,-0.76491842,0.17939887,-0.17939887,0.19383129,-0.19383129,0.13714355,-0.13714355,0.00000000,-0.00000000,0.34739205,-0.34739205,0.00000000,-0.00000000
-5.56778389,0.77663573,-0.77663573,0.19352674,-0.19352674,0.19259438,-0.19259438,0.13624266,-0.13624266,0.00000000,-0.00000000,0.35866912,-0.35866913,0.00000000,-0.00000000
-5.56178089,0.79137594,-0.79137594,0.20887930,-0.20887930,0.19201478,-0.19201478,0.13597329,-0.13597329,0.00000000,-0.00000000,0.37127086,-0.37127086,0.00000000,-0.00000000
-5.55577789,0.80933896,-0.80933896,0.22544476,-0.22544476,0.19219345,-0.19219345,0.13645021,-0.13645021,0.00000000,-0.00000000,0.38517325,-0.38517325,0.00000000,-0.00000000
-5.54977489,0.83064741,-0.83064742,0.24320034,-0.24320034,0.19321444,-0.19321444,0.13777543,-0.13777543,0.00000000,-0.00000000,0.40031631,-0.40031631,0.00000000,-0.00000000
-5.54377189,0.85534764,-0.85534764,0.26211340,-0.26211340,0.19514514,-0.19514514,0.14003677,-0.14003677,0.00000000,-0.00000000,0.41660660,-0.41660660,0.00000000,-0.00000000
-5.53776888,0.88341479,-0.88341479,0.28214316,-0.28214316,0.19803738,-0.19803738,0.14330712,-0.14330712,0.00000000,-0.00000000,0.43392181,-0.43392181,0.00000000,-0.00000000
-5.53176588,0.91476163,-0.91476163,0.30324303,-0.30324303,0.20192945,-0.20192944,0.14764435,-0.14764435,0.00000000,-0.00000000,0.45211687,-0.45211687,0.00000000,-0.00000000
-5.52576288,0.94925006,-0.94925006,0.32536328,-0.32536328,0.20684856,-0.20684856,0.15309171,-0.15309171,0.00000000,-0.00000000,0.47103131,-0.47103131,0.00000000,-0.00000000
-5.51975988,0.98670474,-0.98670474,0.34845382,-0.34845382,0.21281378,-0.21281378,0.15967869,-0.15967869,0.00000000,-0.00000000,0.49049749,-0.49049749,0.00000000,-0.00000000
-5.51375688,1.02692758,-1.02692758,0.37246677,-0.37246677,0.21983893,-0.21983893,0.16742212,-0.16742212,0.00000000,-0.00000000,0.51034902,-0.51034902,0.00000000,-0.00000000
-5.50775388,1.06971212,-1.06971212,0.39735869,-0.39735870,0.22793530,-0.22793530,0.17632741,-0.17632741,0.00000000,-0.00000000,0.53042895,-0.53042895,0.00000000,-0.00000000
-5.50175088,1.11485682,-1.11485682,0.42309212,-0.42309212,0.23711389,-0.23711389,0.18638974,-0.18638974,0.00000000,-0.00000000,0.55059730,-0.55059730,0.00000000,-0.00000000
-5.49574787,1.16217614,-1.16217614,0.44963621,-0.44963621,0.24738692,-0.24738692,0.19759511,-0.19759511,0.00000000,-0.00000000,0.57073721,-0.57073721,0.00000000,-0.00000000
-5.48974487,1.21150867,-1.21150867,0.47696641,-0.47696641,0.25876844,-0.25876844,0.20992098,-0.20992098,0.00000000,-0.00000000,0.59075953,-0.59075953,0.00000000,-0.00000000
-5.48374187,1.26272159,-1.26272159,0.50506299,-0.50506299,0.27127387,-0.27127387,0.22333662,-0.22333662,0.00000000,-0.00000000,0.61060548,-0.61060548,0.00000000,-0.00000000
-5.47773887,1.31571112,-1.31571112,0.53390841,-0.53390841,0.28491849,-0.28491849,0.23780294,-0.23780294,0.00000000,-0.00000000,0.63024701,-0.63024701,0.00000000,-0.00000000
-5.47173587,1.37039872,-1.37039872,0.56348366,-0.56348366,0.29971485,-0.29971484,0.25327182,-0.25327182,0.00000000,-0.00000000,0.64968506,-0.64968506,0.00000000,-0.00000000
-5.46573287,1.42672325,-1.42672325,0.59376368,-0.59376368,0.31566916,-0.31566916,0.26968502,-0.26968502,0.00000000,-0.00000000,0.66894557,-0.66894557,0.00000000,-0.00000000
-5.45972986,1.48462948,-1.48462947,0.62471201,-0.62471201,0.33277700,-0.33277700,0.28697275,-0.28697275,0.00000000,-0.00000000,0.68807345,-0.68807345,0.00000000,-0.00000000
-5.45372686,1.54405365,-1.54405364,0.65627517,-0.65627517,0.35101839,-0.35101839,0.30505190,-0.30505190,0.00000000,-0.00000000,0.70712497,-0.70712497,0.00000000,-0.00000000
-5.44772386,1.60490709,-1.60490709,0.68837695,-0.68837695,0.37035272,-0.37035271,0.32382432,-0.32382432,0.00000000,-0.00000000,0.72615889,-0.72615889,0.00000000,-0.00000000
-5.44172086,1.66705892,-1.66705891,0.72091311,-0.72091311,0.39071377,-0.39071376,0.34317513,-0.34317513,0.00000000,-0.00000000,0.74522681,-0.74522681,0.00000000,-0.00000000
-5.43571786,1.73031915,-1.73031914,0.75374684,-0.75374684,0.41200533,-0.41200533,0.36297141,-0.36297141,0.00000000,-0.00000000,0.76436348,-0.76436348,0.00000000,-0.00000000
-5.42971486,1.79442352,-1.79442351,0.78670552,-0.78670552,0.43409767,-0.43409767,0.38306146,-0.38306146,0.00000000,-0.00000000,0.78357755,-0.78357755,0.00000000,-0.00000000
-5.42371186,1.85902132,-1.85902131,0.81957901,-0.81957901,0.45682524,-0.45682524,0.40327477,-0.40327477,0.00000000,-0.00000000,0.80284338,-0.80284338,0.00000000,-0.00000000
-5.41770885,1.92366725,-1.92366725,0.85211982,-0.85211982,0.47998599,-0.47998599,0.42342302,-0.42342302,0.00000000,-0.00000000,0.82209453,-0.82209452,0.00000000,-0.00000000
-5.41170585,1.98781855,-1.98781854,0.88404543,-0.88404543,0.50334244,-0.50334243,0.44330208,-0.44330208,0.00000000,-0.00000000,0.84121931,-0.84121931,0.00000000,-0.00000000
-5.40570285,2.05083771,-2.05083770,0.91504282,-0.91504282,0.52662468,-0.52662468,0.46269523,-0.46269523,0.00000000,-0.00000000,0.86005890,-0.86005889,0.00000000,-0.00000000
-5.39969985,2.11200153,-2.11200152,0.94477518,-0.94477518,0.54953535,-0.54953535,0.48137750,-0.48137750,0.00000000,-0.00000000,0.87840805,-0.87840805,0.00000000,-0.00000000
-5.39369685,2.17051615,-2.17051614,0.97289069,-0.97289069,0.57175642,-0.57175642,0.49912111,-0.49912110,0.00000000,-0.00000000,0.89601873,-0.89601873,0.00000000,-0.00000000
-5.38769385,2.22553797,-2.22553796,0.99903306,-0.99903306,0.59295770,-0.59295770,0.51570178,-0.51570178,0.00000000,-0.00000000,0.91260637,-0.91260637,0.00000000,-0.00000000
-5.38169085,2.27619943,-2.27619942,1.02285340,-1.02285340,0.61280666,-0.61280665,0.53090585,-0.53090585,0.00000000,-0.00000000,0.92785864,-0.92785864,0.00000000,-0.00000000
-5.37568784,2.32163870,-2.32163869,1.04402287,-1.04402287,0.63097914,-0.63097914,0.54453758,-0.54453758,0.00000000,-0.00000000,0.94144634,-0.94144634,0.00000000,-0.00000000
-5.36968484,2.36103178,-2.36103178,1.06224567,-1.06224567,0.64717059,-0.64717059,0.55642668,-0.55642668,0.00000000,-0.00000000,0.95303580,-0.95303579,0.00000000,-0.00000000
-5.36368184,2.39362535,-2.39362534,1.07727139,-1.07727139,0.66110708,-0.66110707,0.56643522,-0.56643522,0.00000000,-0.00000000,0.96230229,-0.96230229,0.00000000,-0.00000000
-5.35767884,2.41876863,-2.41876862,1.08890635,-1.08890635,0.67255565,-0.67255565,0.57446392,-0.57446392,0.00000000,-0.00000000,0.96894373,-0.96894373,0.00000000,-0.00000000
-5.35167584,2.43594248,-2.43594247,1.09702310,-1.09702310,0.68133350,-0.68133350,0.58045713,-0.58045712,0.00000000,-0.00000000,0.97269386,-0.97269386,0.00000000,-0.00000000
-5.34567284,2.44478399,-2.44478398,1.10156745,-1.10156745,0.68731527,-0.68731527,0.58440619,-0.58440619,0.00000000,-0.00000000,0.97333440,-0.97333440,0.00000000,-0.00000000
-5.33966983,2.44510506,-2.44510505,1.10256267,-1.10256267,0.69043827,-0.69043827,0.58635105,-0.58635105,0.00000000,-0.00000000,0.97070530,-0.97070530,0.00000000,-0.00000000
-5.33366683,2.43690379,-2.43690379,1.10011037,-1.10011037,0.69070509,-0.69070509,0.58637966,-0.58637966,0.00000000,-0.00000000,0.96471275,-0.96471275,0.00000000,-0.00000000
-5.32766383,2.42036785,-2.42036785,1.09438794,-1.09438793,0.68818354,-0.68818354,0.58462528,-0.58462528,0.00000000,-0.00000000,0.95533435,-0.95533435,0.00000000,-0.00000000
-5.32166083,2.39586935,-2.39586935,1.08564245,-1.08564245,0.68300381,-0.68300381,0.58126156,-0.58126156,0.00000000,-0.00000000,0.94262127,-0.94262127,0.00000000,-0.00000000
-5.31565783,2.36395145,-2.36395145,1.07418136,-1.07418136,0.67535298,-0.67535298,0.57649568,-0.57649568,0.00000000,-0.00000000,0.92669720,-0.92669721,0.00000000,-0.00000000
-5.30965483,2.32530717,-2.32530718,1.06036015,-1.06036015,0.66546706,-0.66546706,0.57055967,-0.57055967,0.00000000,-0.00000000,0.90775424,-0.90775425,0.00000000,-0.00000000
-5.30365183,2.28075137,-2.28075137,1.04456770,-1.04456770,0.65362105,-0.65362105,0.56370045,-0.56370045,0.00000000,-0.00000000,0.88604584,-0.88604585,0.00000000,-0.00000000
-5.29764882,2.23118744,-2.23118744,1.02720991,-1.02720991,0.64011737,-0.64011737,0.55616896,-0.55616896,0.00000000,-0.00000000,0.86187730,-0.86187730,0.00000000,-0.00000000
-5.29164582,2.17757033,-2.17757034,1.00869253,-1.00869253,0.62527344,-0.62527344,0.54820897,-0.54820897,0.00000000,-0.00000000,0.83559423,-0.83559423,0.00000000,-0.00000000
-5.28564282,2.12086791,-2.12086792,0.98940389,-0.98940389,0.60940886,-0.60940886,0.54004614,-0.54004614,0.00000000,-0.00000000,0.80756966,-0.80756966,0.00000000,-0.00000000
-5.27963982,2.06202262,-2.06202262,0.96969870,-0.96969870,0.59283290,-0.59283290,0.53187797,-0.53187797,0.00000000,-0.00000000,0.77819041,-0.77819042,0.00000000,-0.00000000
-5.27363682,2.00191549,-2.00191550,0.94988347,-0.94988347,0.57583300,-0.57583300,0.52386503,-0.52386503,0.00000000,-0.00000000,0.74784350,-0.74784351,0.00000000,-0.00000000
-5.26763382,1.94133442,-1.94133443,0.93020465,-0.93020465,0.55866475,-0.55866476,0.51612420,-0.51612420,0.00000000,-0.00000000,0.71690315,-0.71690316,0.00000000,-0.00000000
-5.26163082,1.88094813,-1.88094813,0.91083984,-0.91083984,0.54154388,-0.54154388,0.50872403,-0.50872403,0.00000000,-0.00000000,0.68571912,-0.68571912,0.00000000,-0.00000000
-5.25562781,1.82128727,-1.82128727,0.89189272,-0.89189272,0.52464054,-0.52464054,0.50168272,-0.50168272,0.00000000,-0.00000000,0.65460681,-0.65460682,0.00000000,-0.00000000
-5.24962481,1.76273332,-1.76273332,0.87339194,-0.87339195,0.50807622,-0.50807622,0.49496864,-0.49496864,0.00000000,-0.00000000,0.62383966,-0.62383967,0.00000000,-0.00000000
-5.24362181,1.70551572,-1.70551572,0.85529392,-0.85529392,0.49192324,-0.49192325,0.48850352,-0.48850352,0.00000000,-0.00000000,0.59364391,-0.59364391,0.00000000,-0.00000000
-5.23761881,1.64971706,-1.64971706,0.83748942,-0.83748942,0.47620683,-0.47620683,0.48216797,-0.48216797,0.00000000,-0.00000000,0.56419600,-0.56419600,0.00000000,-0.00000000
-5.23161581,1.59528577,-1.59528577,0.81981353,-0.81981353,0.46090945,-0.46090945,0.47580917,-0.47580918,0.00000000,-0.00000000,0.53562259,-0.53562259,0.00000000,-0.00000000
-5.22561281,1.54205528,-1.54205529,0.80205841,-0.80205841,0.44597723,-0.44597723,0.46925024,-0.46925025,0.00000000,-0.00000000,0.50800287,-0.50800288,0.00000000,-0.00000000
-5.21960980,1.48976835,-1.48976835,0.78398804,-0.78398804,0.43132781,-0.43132781,0.46230067,-0.46230067,0.00000000,-0.00000000,0.48137299,-0.48137299,0.00000000,-0.00000000
-5.21360680,1.43810490,-1.43810491,0.76535426,-0.76535426,0.41685938,-0.41685938,0.45476740,-0.45476740,0.00000000,-0.00000000,0.45573214,-0.45573215,0.00000000,-0.00000000
-5.20760380,1.38671183,-1.38671183,0.74591299,-0.74591299,0.40246004,-0.40246004,0.44646587,-0.44646587,0.00000000,-0.00000000,0.43104995,-0.43104995,0.00000000,-0.00000000
-5.20160080,1.33523276,-1.33523276,0.72543999,-0.72543999,0.38801729,-0.38801729,0.43723045,-0.43723045,0.00000000,-0.00000000,0.40727443,-0.40727443,0.00000000,-0.00000000
-5.19559780,1.28333639,-1.28333639,0.70374513,-0.70374513,0.37342690,-0.37342690,0.42692374,-0.42692374,0.00000000,-0.00000000,0.38434031,-0.38434032,0.00000000,-0.00000000
-5.18959480,1.23074173,-1.23074173,0.68068455,-0.68068455,0.35860075,-0.35860075,0.41544426,-0.41544426,0.00000000,-0.00000000,0.36217699,-0.36217699,0.00000000,-0.00000000
-5.18359180,1.17723912,-1.17723912,0.65617018,-0.65617018,0.34347341,-0.34347341,0.40273229,-0.40273229,0.00000000,-0.00000000,0.34071584,-0.34071584,0.00000000,-0.00000000
-5.17758879,1.12270610,-1.12270611,0.63017607,-0.63017607,0.32800705,-0.32800705,0.38877350,-0.38877350,0.00000000,-0.00000000,0.31989650,-0.31989650,0.00000000,-0.00000000
-5.17158579,1.06711763,-1.06711764,0.60274153,-0.60274153,0.31219461,-0.31219461,0.37360031,-0.37360031,0.00000000,-0.00000000,0.29967189,-0.29967189,0.00000000,-0.00000000
-5.16558279,1.01055044,-1.01055044,0.57397092,-0.57397093,0.29606117,-0.29606117,0.35729116,-0.35729116,0.00000000,-0.00000000,0.28001180,-0.28001180,0.00000000,-0.00000000
