energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.48974487,4.09176082,0.52306635,0.00775899,0.03397220,2.47280751,1.24631867,1.23167571
-5.48374187,4.06507593,0.52087530,0.00776569,0.03361169,2.45794685,1.25597192,1.22166350
-5.47773887,4.04657482,0.52156312,0.00779545,0.03336419,2.44613716,1.27053996,1.21203806
-5.47173587,4.03662535,0.52497120,0.00784790,0.03322984,2.43783135,1.28997090,1.20297211
-5.46573287,4.03545904,0.53089221,0.00792224,0.03320630,2.43343673,1.31416269,1.19463372
-5.45972986,4.04316836,0.53907596,0.00801732,0.03328871,2.43330660,1.34296920,1.18718342
-5.45372686,4.05970921,0.54923629,0.00813162,0.03346982,2.43773453,1.37620700,1.18077265
-5.44772386,4.08490842,0.56105865,0.00826331,0.03374016,2.44695127,1.41366261,1.17554316
-5.44172086,4.11847532,0.57420824,0.00841029,0.03408833,2.46112411,1.45509964,1.17162749
-5.43571786,4.16001649,0.58833823,0.00857025,0.03450136,2.48035819,1.50026548,1.16915029
-5.42971486,4.20905244,0.60309797,0.00874073,0.03496509,2.50469928,1.54889718,1.16822995
-5.42371186,4.26503496,0.61814076,0.00891917,0.03546463,2.53413752,1.60072611,1.16898054
-5.41770885,4.32736401,0.63313096,0.00910299,0.03598484,2.56861127,1.65548114,1.17151338
-5.41170585,4.39540294,0.64775035,0.00928963,0.03651073,2.60801078,1.71289030,1.17593806
-5.40570285,4.46849130,0.66170345,0.00947659,0.03702794,2.65218103,1.77268078,1.18236264
-5.39969985,4.54595453,0.67472179,0.00966148,0.03752309,2.70092351,1.83457736,1.19089257
-5.39369685,4.62711037,0.68656714,0.00984204,0.03798414,2.75399669,1.89829960,1.20162845
-5.38769385,4.71127190,0.69703362,0.01001616,0.03840063,2.81111538,1.96355798,1.21466246
-5.38169085,4.79774775,0.70594888,0.01018191,0.03876393,2.87194898,2.03004948,1.23007346
-5.37568784,4.88583999,0.71317446,0.01033752,0.03906734,2.93611903,2.09745305,1.24792117
-5.36968484,4.97484051,0.71860533,0.01048139,0.03930617,3.00319665,2.16542546,1.26823951
-5.36368184,5.06402701,0.72216897,0.01061211,0.03947772,3.07270034,2.23359807,1.29102959
-5.35767884,5.15265940,0.72382400,0.01072841,0.03958127,3.14409467,2.30157487,1.31625283
-5.35167584,5.23997785,0.72355854,0.01082921,0.03961794,3.21679064,2.36893230,1.34382458
-5.34567284,5.32520312,0.72138845,0.01091359,0.03959055,3.29014811,2.43522109,1.37360889
-5.33966983,5.40753993,0.71735540,0.01098079,0.03950347,3.36348077,2.49997021,1.40541482
-5.33366683,5.48618401,0.71152504,0.01103024,0.03936238,3.43606392,2.56269320,1.43899470
-5.32766383,5.56033272,0.70398511,0.01106153,0.03917407,3.50714530,2.62289648,1.47404478
-5.32166083,5.62919941,0.69484357,0.01107448,0.03894626,3.57595876,2.68008984,1.51020845
-5.31565783,5.69203118,0.68422670,0.01106908,0.03868732,3.64174071,2.73379836,1.54708213
-5.30965483,5.74812934,0.67227714,0.01104554,0.03840610,3.70374890,2.78357579,1.58422386
-5.30365183,5.79687193,0.65915191,0.01100431,0.03811172,3.76128297,2.82901850,1.62116444
-5.29764882,5.83773745,0.64502017,0.01094605,0.03781336,3.81370609,2.86977988,1.65742074
-5.29164582,5.87032849,0.63006099,0.01087166,0.03752009,3.86046699,2.90558424,1.69251088
-5.28564282,5.89439458,0.61446088,0.01078226,0.03724074,3.90112140,2.93623991,1.72597064
-5.27963982,5.90985281,0.59841121,0.01067920,0.03698371,3.93535214,2.96165097,1.75737038
-5.27363682,5.91680538,0.58210558,0.01056401,0.03675688,3.96298685,2.98182688,1.78633197
-5.26763382,5.91555294,0.56573708,0.01043843,0.03656747,3.98401254,2.99688978,1.81254480
-5.26163082,5.90660290,0.54949565,0.01030433,0.03642198,3.99858610,3.00707884,1.83578006
-5.25562781,5.89067188,0.53356544,0.01016375,0.03632609,4.00704009,3.01275140,1.85590278
-5.24962481,5.86868156,0.51812242,0.01001879,0.03628462,4.00988309,3.01438047,1.87288063
-5.24362181,5.84174766,0.50333211,0.00987165,0.03630144,4.00779415,3.01254857,1.88678914
-5.23761881,5.81116148,0.48934766,0.00972454,0.03637950,4.00161108,3.00793748,1.89781273
-5.23161581,5.77836413,0.47630814,0.00957971,0.03652072,3.99231230,3.00131420,1.90624135
-5.22561281,5.74491347,0.46433719,0.00943933,0.03672606,3.98099248,2.99351296,1.91246238
-5.21960980,5.71244432,0.45354192,0.00930554,0.03699542,3.96883227,2.98541363,1.91694820
-5.21360680,5.68262253,0.44401217,0.00918036,0.03732772,3.95706259,2.97791701,1.92023928
-5.20760380,5.65709407,0.43581993,0.00906568,0.03772085,3.94692457,2.97191729,1.92292367
-5.20160080,5.63743045,0.42901908,0.00896322,0.03817168,3.93962600,2.96827274,1.92561324
-5.19559780,5.62507221,0.42364527,0.00887450,0.03867609,3.93629600,2.96777527,1.92891780
-5.18959480,5.62127237,0.41971602,0.00880080,0.03922899,3.93793916,2.97112001,1.93341789
-5.18359180,5.62704210,0.41723097,0.00874313,0.03982431,3.94539131,2.97887614,1.93963757
-5.17758879,5.64310101,0.41617232,0.00870220,0.04045509,3.95927853,2.99146003,1.94801826
-5.17158579,5.66983427,0.41650547,0.00867840,0.04111352,3.97998147,3.00911222,1.95889499
-5.16558279,5.70725918,0.41817984,0.00867178,0.04179100,4.00760685,3.03187922,1.97247611
-5.15957979,5.75500312,0.42113002,0.00868201,0.04247826,4.04196775,3.05960153,1.98882759
-5.15357679,5.81229470,0.42527711,0.00870841,0.04316546,4.08257421,3.09190854,2.00786280
-5.14757379,5.87796951,0.43053043,0.00874995,0.04384239,4.12863505,3.12822126,2.02933847
-5.14157079,5.95049114,0.43678956,0.00880522,0.04449861,4.17907163,3.16776309,2.05285714
-5.13556778,6.02798750,0.44394667,0.00887252,0.04512368,4.23254353,3.20957866,2.07787633
-5.12956478,6.10830176,0.45188914,0.00894987,0.04570740,4.28748557,3.25256049,2.10372413
-5.12356178,6.18905647,0.46050239,0.00903504,0.04624009,4.34215526,3.29548243,2.12962072
-5.11755878,6.26772868,0.46967292,0.00912566,0.04671280,4.39468887,3.33703891,2.15470498
-5.11155578,6.34173319,0.47929133,0.00921924,0.04711765,4.44316410,3.37588852,2.17806505
-5.10555278,6.40851086,0.48925528,0.00931331,0.04744807,4.48566683,3.41069992,2.19877173
-5.09954977,6.46561797,0.49947222,0.00940543,0.04769904,4.52035925,3.44019848,2.21591295
-5.09354677,6.51081326,0.50986187,0.00949333,0.04786729,4.54554636,3.46321131,2.22862817
-5.08754377,6.54213866,0.52035816,0.00957493,0.04795152,4.55973820,3.47870905,2.23614093
-5.08154077,6.55799034,0.53091071,0.00964849,0.04795246,4.56170500,3.48584233,2.23778835
-5.07553777,6.55717724,0.54148569,0.00971259,0.04787297,4.55052301,3.48397161,2.23304623
-5.06953477,6.53896450,0.55206609,0.00976622,0.04771798,4.52560927,3.47268900,2.22154878
-5.06353177,6.50310045,0.56265140,0.00980884,0.04749445,4.48674375,3.45183143,2.20310233
-5.05752876,6.44982615,0.57325672,0.00984033,0.04721124,4.43407846,3.42148479,2.17769250
-5.05152576,6.37986768,0.58391145,0.00986108,0.04687886,4.36813334,3.38197906,2.14548477
-5.04552276,6.29441187,0.59465758,0.00987192,0.04650925,4.28977941,3.33387508,2.10681872
-5.03951976,6.19506717,0.60554776,0.00987411,0.04611548,4.20021037,3.27794382,2.06219637
-5.03351676,6.08381155,0.61664320,0.00986932,0.04571142,4.10090419,3.21513934,2.01226532
-5.02751376,5.96293012,0.62801150,0.00985957,0.04531141,3.99357646,3.14656683,1.95779767
-5.02151076,5.83494512,0.63972448,0.00984716,0.04492991,3.88012781,3.07344743,1.89966575
-5.01550775,5.70254111,0.65185605,0.00983461,0.04458119,3.76258747,2.99708106,1.83881569
-5.00950475,5.56848821,0.66448007,0.00982460,0.04427895,3.64305517,2.91880912,1.77623996
-5.00350175,5.43556574,0.67766814,0.00981988,0.04403606,3.52364355,2.83997810,1.71294985
-4.99749875,5.30648863,0.69148735,0.00982318,0.04386429,3.40642272,2.76190535,1.64994895
-4.99149575,5.18383838,0.70599780,0.00983711,0.04377402,3.29336878,2.68584790,1.58820820
-4.98549275,5.07000009,0.72124980,0.00986413,0.04377402,3.18631732,2.61297503,1.52864334
-4.97948974,4.96710657,0.73728076,0.00990638,0.04387127,3.08692293,2.54434480,1.47209514
-4.97348674,4.87699042,0.75411171,0.00996568,0.04407073,2.99662548,2.48088510,1.41931267
-4.96748374,4.80114462,0.77174339,0.01004337,0.04437523,2.91662329,2.42337883,1.37093994
-4.96148074,4.74069182,0.79015217,0.01014029,0.04478528,2.84785366,2.37245356,1.32750587
-4.95547774,4.69636286,0.80928576,0.01025669,0.04529898,2.79098046,2.32857517,1.28941749
-4.94947474,4.66848445,0.82905909,0.01039219,0.04591194,2.74638893,2.29204545,1.25695652
-4.94347174,4.65697641,0.84935058,0.01054570,0.04661723,2.71418736,2.26300358,1.23027894
-4.93746873,4.66135848,0.86999918,0.01071545,0.04740536,2.69421535,2.24143108,1.20941751
-4.93146573,4.68076699,0.89080248,0.01089895,0.04826440,2.68605854,2.22716039,1.19428712
-4.92546273,4.71398129,0.91151628,0.01109305,0.04918007,2.68906928,2.21988679,1.18469267
-4.91945973,4.75946008,0.93185591,0.01129396,0.05013596,2.70239306,2.21918368,1.18033939
-4.91345673,4.81538713,0.95149962,0.01149735,0.05111387,2.72499995,2.22452109,1.18084529
-4.90745373,4.87972600,0.97009407,0.01169845,0.05209414,2.75572081,2.23528714,1.18575563
-4.90145073,4.95028262,0.98726198,0.01189218,0.05305614,2.79328717,2.25081230,1.19455902
-4.89544772,5.02477452,1.00261189,0.01207331,0.05397885,2.83637417,2.27039592,1.20670483
-4.88944472,5.10090489,1.01574969,0.01223663,0.05484140,2.88364534,2.29333454,1.22162153
-4.88344172,5.17643928,1.02629157,0.01237713,0.05562376,2.93379810,2.31895120,1.23873560
-4.87743872,5.24928236,1.03387785,0.01249020,0.05630734,2.98560845,2.34662492,1.25749031
-4.87143572,5.31755215,1.03818706,0.01257178,0.05687566,3.03797359,2.37581933,1.27736395
-4.86543272,5.37964857,1.03894963,0.01261858,0.05731490,3.08995081,2.40610931,1.29788696
-4.85942971,5.43431366,1.03596051,0.01262819,0.05761440,3.14079123,2.43720466,1.31865726
-4.85342671,5.48068074,1.02908992,0.01259923,0.05776705,3.18996703,2.46896955,1.33935336
-4.84742371,5.51831005,1.01829179,0.01253139,0.05776955,3.23719095,2.50143679,1.35974459
-4.84142071,5.54720922,1.00360933,0.01242555,0.05762247,3.28242714,2.53481610,1.37969824
-4.83541771,5.56783727,0.98517723,0.01228369,0.05733026,3.32589277,2.56949565,1.39918312
-4.82941471,5.58109158,0.96322061,0.01210895,0.05690098,3.36805011,2.60603654,1.41826942
-4.82341171,5.58827827,0.93805035,0.01190546,0.05634594,3.40958920,2.64516002,1.43712490
-4.81740870,5.59106678,0.91005526,0.01167827,0.05567923,3.45140177,2.68772771,1.45600733
-4.81140570,5.59143052,0.87969121,0.01143318,0.05491708,3.49454708,2.73471521,1.47525361
-4.80540270,5.59157593,0.84746791,0.01117654,0.05407723,3.54021111,2.78718000,1.49526582
-4.79939970,5.59386270,0.81393374,0.01091506,0.05317817,3.58966058,2.84622448,1.51649475
-4.79339670,5.60071839,0.77965945,0.01065561,0.05223845,3.64419333,2.91295551,1.53942139
-4.78739370,5.61455082,0.74522149,0.01040497,0.05127603,3.70508708,2.98844168,1.56453716
-4.78139070,5.63766152,0.71118548,0.01016966,0.05030765,3.77354826,3.07366985,1.59232343
-4.77538769,5.67216344,0.67809078,0.00995573,0.04934836,3.85066276,3.16950235,1.62323100
-4.76938469,5.71990576,0.64643651,0.00976859,0.04841117,3.93735014,3.27663632,1.65766036
-4.76338169,5.78240831,0.61666967,0.00961289,0.04750681,4.03432290,3.39556640,1.69594312
-4.75737869,5.86080732,0.58917558,0.00949239,0.04664368,4.14205188,3.52655214,1.73832531
-4.75137569,5.95581405,0.56427093,0.00940988,0.04582788,4.26073868,3.66959099,1.78495307
-4.74537269,6.06768689,0.54219955,0.00936720,0.04506345,4.39029596,3.82439776,1.83586091
-4.73936968,6.19621723,0.52313068,0.00936517,0.04435266,4.53033575,3.99039118,1.89096318
-4.73336668,6.34072884,0.50715968,0.00940362,0.04369637,4.68016598,4.16668810,1.95004864
-4.72736368,6.50008995,0.49431090,0.00948150,0.04309450,4.83879523,4.35210535,2.01277852
-4.72136068,6.67273716,0.48454229,0.00959690,0.04254639,5.00494517,4.54516952,2.07868811
-4.71535768,6.85670988,0.47775141,0.00974716,0.04205131,5.17707049,4.74413457,2.14719168
-4.70935468,7.04969390,0.47378247,0.00992895,0.04160874,5.35338555,4.94700686,2.21759091
-4.70335168,7.24907272,0.47243401,0.01013843,0.04121870,5.53189731,5.15157743,2.28908657
-4.69734867,7.45198521,0.47346681,0.01037134,0.04088191,5.71044363,5.35546079,2.36079318
-4.69134567,7.65538826,0.47661191,0.01062308,0.04059990,5.88673638,5.55613975,2.43175651
-4.68534267,7.85612309,0.48157833,0.01088888,0.04037491,6.05840836,5.75101546,2.50097346
-4.67933967,8.05098403,0.48806044,0.01116386,0.04020983,6.22306342,5.93746159,2.56741404
-4.67333667,8.23678855,0.49574496,0.01144318,0.04010792,6.37832857,6.11288175,2.63004478
-4.66733367,8.41044750,0.50431727,0.01172206,0.04007253,6.52190732,6.27476891,2.68785330
-4.66133067,8.56903425,0.51346744,0.01199594,0.04010676,6.65163315,6.42076526,2.73987315
-4.65532766,8.70985158,0.52289559,0.01226052,0.04021312,6.76552175,6.54872131,2.78520849
-4.64932466,8.83049514,0.53231690,0.01251184,0.04039317,6.86182113,6.65675243,2.82305783
-4.64332166,8.92891193,0.54146623,0.01274635,0.04064727,6.93905799,6.74329121,2.85273614
-4.63731866,9.00345258,0.55010227,0.01296096,0.04097432,6.99607917,6.80713403,2.87369461
-4.63131566,9.05291593,0.55801135,0.01315310,0.04137168,7.03208693,6.84748016,2.88553751
-4.62531266,9.07658439,0.56501080,0.01332074,0.04183510,7.04666661,6.86396183,2.88803532
-4.61930965,9.07424886,0.57095179,0.01346246,0.04235880,7.03980565,6.85666399,2.88113389
-4.61330665,9.04622201,0.57572160,0.01357740,0.04293566,7.01190309,6.82613269,2.86495899
-4.60730365,8.99333881,0.57924523,0.01366533,0.04355749,6.96376856,6.77337116,2.83981610
-4.60130065,8.91694388,0.58148621,0.01372662,0.04421530,6.89661071,6.69982341,2.80618530
-4.59529765,8.81886530,0.58244647,0.01376220,0.04489973,6.81201464,6.60734521,2.76471132
-4.58929465,8.70137508,0.58216533,0.01377353,0.04560137,6.71190887,6.49816310,2.71618895
-4.58329165,8.56713697,0.58071740,0.01376256,0.04631114,6.59852243,6.37482216,2.66154423
-4.57728864,8.41914285,0.57820953,0.01373165,0.04702062,6.47433315,6.24012416,2.60181195
-4.57128564,8.26063922,0.57477672,0.01368348,0.04772227,6.34200859,6.09705776,2.53811019
-4.56528264,8.09504606,0.57057716,0.01362102,0.04840958,6.20434131,5.94872291,2.47161266
-4.55927964,7.92587036,0.56578651,0.01354736,0.04907718,6.06418057,5.79825199,2.40351980
-4.55327664,7.75661724,0.56059163,0.01346567,0.04972070,5.92436251,5.64873022,2.33502956
-4.54727364,7.59070145,0.55518390,0.01337908,0.05033676,5.78764125,5.50311807,2.26730876
-4.54127064,7.43136237,0.54975249,0.01329062,0.05092263,5.65662314,5.36417844,2.20146620
-4.53526763,7.28158543,0.54447774,0.01320312,0.05147605,5.53370638,5.23441109,2.13852808
-4.52926463,7.14403264,0.53952496,0.01311912,0.05199488,5.42102803,5.11599669,2.07941689
-4.52326163,7.02098472,0.53503886,0.01304086,0.05247680,5.32042032,5.01075253,2.02493417
-4.51725863,6.91429682,0.53113890,0.01297020,0.05291903,5.23337758,4.92010134,1.97574777
-4.51125563,6.82536935,0.52791564,0.01290861,0.05331813,5.16103484,4.84505434,1.93238400
-4.50525263,6.75513473,0.52542836,0.01285718,0.05366985,5.10415881,4.78620902,1.89522476
-4.49924962,6.70406046,0.52370391,0.01281658,0.05396911,5.06315122,4.74376148,1.86450964
-4.49324662,6.67216788,0.52273687,0.01278711,0.05421008,5.03806416,4.71753268,1.84034271
-4.48724362,6.65906582,0.52249104,0.01276874,0.05438636,5.02862660,4.70700721,1.82270361
-4.48124062,6.66399707,0.52290212,0.01276114,0.05449130,5.03428065,4.71138279,1.81146234
-4.47523762,6.68589585,0.52388142,0.01276371,0.05451841,5.05422583,4.72962818,1.80639691
-4.46923462,6.72345315,0.52532049,0.01277569,0.05446178,5.08746935,4.76054672,1.80721295
-4.46323162,6.77518712,0.52709638,0.01279616,0.05431660,5.13287989,4.80284261,1.81356446
-4.45722861,6.83951515,0.52907738,0.01282414,0.05407962,5.18924259,4.85518671,1.82507441
-4.45122561,6.91482431,0.53112886,0.01285861,0.05374968,5.25531248,4.91627892,1.84135446
-4.44522261,6.99953688,0.53311900,0.01289859,0.05332803,5.32986416,4.98490412,1.86202254
-4.43921961,7.09216800,0.53492420,0.01294317,0.05281865,5.41173529,5.05997897,1.88671775
-4.43321661,7.19137297,0.53643389,0.01299153,0.05222842,5.49986208,5.14058761,1.91511156
-4.42721361,7.29598195,0.53755453,0.01304301,0.05156717,5.59330518,5.22600440,1.94691502
-4.42121061,7.40502089,0.53821263,0.01309705,0.05084752,5.69126503,5.31570298,1.98188158
-4.41520760,7.51771798,0.53835677,0.01315329,0.05008465,5.79308617,5.40935117,2.01980545
-4.40920460,7.63349561,0.53795842,0.01321149,0.04929593,5.89825061,5.50679237,2.06051577
-4.40320160,7.75194906,0.53701169,0.01327155,0.04850034,6.00636104,5.60801465,2.10386696
-4.39719860,7.87281318,0.53553199,0.01333348,0.04771794,6.11711524,5.71310941,2.14972600
-4.39119560,7.99591977,0.53355368,0.01339738,0.04696920,6.23027327,5.82222203,2.19795745
-4.38519260,8.12114825,0.53112700,0.01346343,0.04627429,6.34561993,5.93549766,2.24840727
-4.37918959,8.24837300,0.52831430,0.01353179,0.04565246,6.46292487,6.05302515,2.30088660
-4.37318659,8.37741087,0.52518593,0.01360264,0.04512140,6.58190306,6.17478278,2.35515658
-4.36718359,8.50797229,0.52181594,0.01367612,0.04469669,6.70217835,6.30058889,2.41091542
-4.36118059,8.63961942,0.51827788,0.01375226,0.04439136,6.82325271,6.43006075,2.46778870
-4.35517759,8.77173408,0.51464094,0.01383104,0.04421557,6.94448335,6.56258416,2.52532382
-4.34917459,8.90349806,0.51096654,0.01391229,0.04417640,7.06506964,6.69729613,2.58298912
-4.34317159,9.03388731,0.50730567,0.01399575,0.04427775,7.18405096,6.83308186,2.64017818
-4.33716858,9.16168080,0.50369699,0.01408101,0.04452044,7.30031620,6.96858674,2.69621925
-4.33116558,9.28548405,0.50016584,0.01416757,0.04490231,7.41262476,7.10224309,2.75038962
-4.32516258,9.40376622,0.49672414,0.01425484,0.04541852,7.51963819,7.23231065,2.80193432
-4.31915958,9.51490888,0.49337113,0.01434215,0.04606181,7.61996091,7.35692878,2.85008834
-4.31315658,9.61726378,0.49009482,0.01442881,0.04682293,7.71218797,7.47417792,2.89410126
-4.30715358,9.70921639,0.48687421,0.01451410,0.04769098,7.79495708,7.58214701,2.93326303
