energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.87393697,6.61367647,0.00250984,2.02879865,0.13009573,2.13868786,2.21449342,1.15529514,0.76627817,0.58140882
-5.86793397,6.49609111,0.00244727,1.99926923,0.12602090,2.09117340,2.17795001,1.12510223,0.74088424,0.56745680
-5.86193097,6.37193960,0.00237516,1.96956690,0.12195751,2.03934988,2.14082735,1.09587731,0.71526249,0.55248333
-5.85592796,6.24239542,0.00229471,1.93978278,0.11795693,1.98394293,2.10338879,1.06764428,0.68973006,0.53676179
-5.84992496,6.10883290,0.00220725,1.91008653,0.11406374,1.92571389,2.06598465,1.04045641,0.66459098,0.52057521
-5.84392196,5.97282547,0.00211420,1.88073505,0.11031528,1.86544835,2.02905683,1.01440421,0.64013177,0.50421089
-5.83791896,5.83613513,0.00201701,1.85207618,0.10674166,1.80394508,1.99313804,0.98962037,0.61661822,0.48795524
-5.83191596,5.70069237,0.00191716,1.82454686,0.10336593,1.74200526,1.95884539,0.96628166,0.59429367,0.47208910
-5.82591296,5.56856632,0.00181613,1.79866573,0.10020458,1.68042193,1.92686835,0.94460734,0.57337808,0.45688338
-5.81990995,5.44192549,0.00171536,1.77502031,0.09726826,1.61996957,1.89795142,0.92485453,0.55406803,0.44259506
-5.81390695,5.32298982,0.00161623,1.75424930,0.09456257,1.56139381,1.87287208,0.90731045,0.53653717,0.42946366
-5.80790395,5.21397551,0.00152005,1.73702055,0.09208899,1.50540134,1.85241483,0.89228213,0.52093690,0.41770796
-5.80190095,5.11703443,0.00142804,1.72400581,0.08984583,1.45264999,1.83734242,0.88008392,0.50739713,0.40752311
-5.79589795,5.03419022,0.00134129,1.71585321,0.08782912,1.40373921,1.82836547,0.87102352,0.49602687,0.39907802
-5.78989495,4.96727377,0.00126079,1.71315886,0.08603343,1.35920109,1.82611186,0.86538716,0.48691456,0.39251311
-5.78389195,4.91786062,0.00118739,1.71643875,0.08445267,1.31949215,1.83109724,0.86342462,0.48012808,0.38793837
-5.77788894,4.88721321,0.00112182,1.72610237,0.08308058,1.28498620,1.84369814,0.86533486,0.47571447,0.38543179
-5.77188594,4.87623058,0.00106465,1.74242945,0.08191126,1.25596847,1.86412904,0.87125298,0.47369929,0.38503829
-5.76588294,4.88540813,0.00101634,1.76555069,0.08093940,1.23263139,1.89242446,0.88123902,0.47408591,0.38676910
-5.75987994,4.91480956,0.00097719,1.79543394,0.08016039,1.21507214,1.92842729,0.89526941,0.47685474,0.39060173
-5.75387694,4.96405275,0.00094740,1.83187624,0.07957032,1.20329227,1.97178401,0.91323129,0.48196252,0.39648073
-5.74787394,5.03231067,0.00092703,1.87450253,0.07916584,1.19719951,2.02194727,0.93492019,0.48934200,0.40431905
-5.74187094,5.11832802,0.00091602,1.92277118,0.07894382,1.19661177,2.07818604,0.96004117,0.49890197,0.41400036
-5.73586793,5.22045316,0.00091422,1.97598618,0.07890110,1.20126347,2.13960305,0.98821351,0.51052783,0.42538212
-5.72986493,5.33668459,0.00092138,2.03331577,0.07903403,1.21081389,2.20515900,1.01897877,0.52408287,0.43829947
-5.72386193,5.46473021,0.00093714,2.09381661,0.07933810,1.22485746,2.27370260,1.05181188,0.53941012,0.45256997
-5.71785893,5.60207717,0.00096111,2.15646262,0.07980752,1.24293557,2.34400530,1.08613502,0.55633488,0.46799885
-5.71185593,5.74606931,0.00099280,2.22017705,0.08043484,1.26454957,2.41479913,1.12133344,0.57466779,0.48438479
-5.70585293,5.89398885,0.00103168,2.28386662,0.08121067,1.28917442,2.48481617,1.15677282,0.59420835,0.50152595
-5.69984992,6.04313888,0.00107719,2.34645584,0.08212346,1.31627245,2.55282773,1.19181722,0.61474871,0.51922596
-5.69384692,6.19092278,0.00112873,2.40692028,0.08315932,1.34530665,2.61768166,1.22584706,0.63607751,0.53729950
-5.68784392,6.33491711,0.00118567,2.46431700,0.08430199,1.37575300,2.67833600,1.25827614,0.65798357,0.55557739
-5.68184092,6.47293468,0.00124739,2.51781093,0.08553291,1.40711119,2.73388759,1.28856723,0.68025932,0.57391066
-5.67583792,6.60307510,0.00131323,2.56669607,0.08683138,1.43891337,2.78359445,1.31624537,0.70270356,0.59217344
-5.66983492,6.72376077,0.00138255,2.61041057,0.08817478,1.47073058,2.82689093,1.34090863,0.72512371,0.61026447
-5.66383192,6.83375711,0.00145469,2.64854528,0.08953889,1.50217662,2.86339539,1.36223567,0.74733718,0.62810709
-5.65782891,6.93217669,0.00152899,2.68084566,0.09089835,1.53290930,2.89291012,1.37999021,0.76917200,0.64564759
-5.65182591,7.01846785,0.00160481,2.70720714,0.09222700,1.56262920,2.91541408,1.39402214,0.79046666,0.66285214
-5.64582291,7.09238940,0.00168147,2.72766479,0.09349849,1.59107619,2.93104905,1.40426559,0.81106934,0.67970227
-5.63981991,7.15397344,0.00175829,2.74237793,0.09468669,1.61802416,2.94010031,1.41073414,0.83083654,0.69618935
-5.63381691,7.20347937,0.00183458,2.75161102,0.09576626,1.64327440,2.94297320,1.41351361,0.84963153,0.71230825
-5.62781391,7.24134236,0.00190964,2.75571195,0.09671315,1.66664838,2.94016709,1.41275306,0.86732259,0.72805071
-5.62181091,7.26811953,0.00198271,2.75508934,0.09750511,1.68798049,2.93224813,1.40865442,0.88378158,0.74339889
-5.61580790,7.28443766,0.00205306,2.75018982,0.09812215,1.70711148,2.91982253,1.40146149,0.89888275,0.75831947
-5.60980490,7.29094525,0.00211990,2.74147688,0.09854694,1.72388316,2.90351147,1.39144878,0.91250228,0.77275883
-5.60380190,7.28827174,0.00218244,2.72941200,0.09876524,1.73813487,2.88392900,1.37891088,0.92451854,0.78663968
-5.59779890,7.27699587,0.00223987,2.71443905,0.09876620,1.74970214,2.86166352,1.36415255,0.93481313,0.79985945
-5.59179590,7.25762441,0.00229139,2.69697224,0.09854259,1.75841772,2.83726361,1.34748013,0.94327285,0.81229065
-5.58579290,7.23058159,0.00233620,2.67738791,0.09809104,1.76411497,2.81122816,1.32919434,0.94979244,0.82378322
-5.57978989,7.19620889,0.00237356,2.65602000,0.09741214,1.76663347,2.78400071,1.30958449,0.95427790,0.83416885
-5.57378689,7.15477393,0.00240277,2.63315875,0.09651046,1.76582652,2.75596762,1.28892432,0.95665031,0.84326713
-5.56778389,7.10648675,0.00242320,2.60905211,0.09539451,1.76157001,2.72745930,1.26746905,0.95684987,0.85089307
-5.56178089,7.05152122,0.00243432,2.58390910,0.09407662,1.75377198,2.69875370,1.24545363,0.95483976,0.85686574
-5.55577789,6.99003912,0.00243572,2.55790427,0.09257271,1.74238238,2.67008120,1.22309194,0.95060970,0.86101743
-5.54977489,6.92221438,0.00242715,2.53118261,0.09090198,1.72740212,2.64163002,1.20057654,0.94417888,0.86320290
-5.54377189,6.84825534,0.00240847,2.50386403,0.08908649,1.70889084,2.61355132,1.17807881,0.93559797,0.86330813
-5.53776888,6.76842276,0.00237975,2.47604707,0.08715074,1.68697283,2.58596345,1.15574925,0.92495021,0.86125814
-5.53176588,6.68304258,0.00234122,2.44781129,0.08512110,1.66184060,2.55895486,1.13371776,0.91235126,0.85702341
-5.52576288,6.59251216,0.00229329,2.41921836,0.08302520,1.63375583,2.53258553,1.11209372,0.89794805,0.85062458
-5.51975988,6.49730004,0.00223653,2.39031172,0.08089126,1.60304753,2.50688692,1.09096597,0.88191640,0.84213526
-5.51375688,6.39793955,0.00217169,2.36111529,0.07874747,1.57010739,2.48186077,1.07040260,0.86445786,0.83168272
-5.50775388,6.29501714,0.00209965,2.33163141,0.07662125,1.53538270,2.45747709,1.05045074,0.84579565,0.81944658
-5.50175088,6.18915676,0.00202141,2.30183875,0.07453859,1.49936697,2.43367201,1.03113643,0.82617018,0.80565551
-5.49574787,6.08100199,0.00193808,2.27169057,0.07252339,1.46258883,2.41034599,1.01246474,0.80583423,0.79058218
-5.48974487,5.97119756,0.00185081,2.24111401,0.07059690,1.42559970,2.38736319,0.99442037,0.78504810,0.77453678
-5.48374187,5.86037197,0.00176080,2.21001086,0.06877717,1.38896088,2.36455239,0.97696883,0.76407500,0.75785927
-5.47773887,5.74912273,0.00166924,2.17826025,0.06707863,1.35323039,2.34171005,0.96005835,0.74317679,0.74091089
-5.47173587,5.63800541,0.00157729,2.14572332,0.06551182,1.31895037,2.31860583,0.94362258,0.72261020,0.72406507
-5.46573287,5.52752734,0.00148605,2.11225018,0.06408315,1.28663530,2.29499061,0.92758423,0.70262367,0.70769817
-5.45972986,5.41814625,0.00139654,2.07768885,0.06279488,1.25676142,2.27060704,0.91185937,0.68345485,0.69218037
-5.45372686,5.31027394,0.00130966,2.04189591,0.06164519,1.22975767,2.24520243,0.89636256,0.66532850,0.67786676
-5.44772386,5.20428448,0.00122621,2.00474851,0.06062842,1.20599830,2.21854350,0.88101256,0.64845506,0.66508906
-5.44172086,5.10052616,0.00114683,1.96615720,0.05973539,1.18579711,2.19043250,0.86573833,0.63302941,0.65414794
-5.43571786,4.99933624,0.00107206,1.92607879,0.05895389,1.16940358,2.16072404,0.85048531,0.61922998,0.64530614
-5.42971486,4.90105732,0.00100229,1.88452887,0.05826925,1.15700044,2.12934207,0.83522159,0.60721789,0.63878258
-5.42371186,4.80605424,0.00093777,1.84159313,0.05766496,1.14870299,2.09629606,0.81994373,0.59713613,0.63474725
-5.41770885,4.71473025,0.00087868,1.79743701,0.05712344,1.14455974,2.06169581,0.80468211,0.58910863,0.63331735
-5.41170585,4.62754155,0.00082506,1.75231319,0.05662671,1.14455441,2.02576422,0.78950539,0.58323922,0.63455439
-5.40570285,4.54500926,0.00077689,1.70656643,0.05615719,1.14860911,1.98884726,0.77452404,0.57961057,0.63846256
-5.39969985,4.46772832,0.00073410,1.66063551,0.05569841,1.15658870,1.95142069,0.75989266,0.57828295,0.64498834
-5.39369685,4.39637264,0.00069656,1.61505206,0.05523567,1.16830604,1.91409302,0.74581099,0.57929320,0.65402142
-5.38769385,4.33169645,0.00066412,1.57043617,0.05475666,1.18352832,1.87760422,0.73252334,0.58265379,0.66539703
-5.38169085,4.27453154,0.00063664,1.52748883,0.05425194,1.20198418,1.84281997,0.72031657,0.58835224,0.67889962
-5.37568784,4.22578052,0.00061400,1.48698110,0.05371535,1.22337158,1.81072131,0.70951635,0.59635099,0.69426802
-5.36968484,4.18640608,0.00059608,1.44974045,0.05314425,1.24736644,1.78238930,0.70048169,0.60658788,0.71120191
-5.36368184,4.15741639,0.00058281,1.41663418,0.05253967,1.27363160,1.75898505,0.69359789,0.61897729,0.72936950
-5.35767884,4.13984685,0.00057418,1.38855032,0.05190622,1.30182628,1.74172496,0.68926772,0.63341198,0.74841631
-5.35167584,4.13473825,0.00057021,1.36637644,0.05125203,1.33161547,1.73185171,0.68790122,0.64976574,0.76797484
-5.34567284,4.14311182,0.00057095,1.35097650,0.05058836,1.36267920,1.73060123,0.68990390,0.66789662,0.78767473
-5.33966983,4.16594120,0.00057653,1.34316645,0.04992926,1.39472126,1.73916637,0.69566401,0.68765077,0.80715319
-5.33366683,4.20412197,0.00058708,1.34368897,0.04929105,1.42747715,1.75865817,0.70553874,0.70886672,0.82606535
-5.32766383,4.25843912,0.00060277,1.35318802,0.04869171,1.46072082,1.79006558,0.71983998,0.73137981,0.84409407
-5.32166083,4.32953332,0.00062378,1.37218390,0.04815028,1.49427005,1.83421494,0.73882005,0.75502671,0.86095887
-5.31565783,4.41786675,0.00065026,1.40104947,0.04768614,1.52799005,1.89173050,0.76265776,0.77964964,0.87642372
-5.30965483,4.52368964,0.00068236,1.43998864,0.04731840,1.56179529,1.96299753,0.79144543,0.80510024,0.89030328
-5.30365183,4.64700873,0.00072020,1.48901760,0.04706521,1.59564919,2.04812955,0.82517745,0.83124265,0.90246735
-5.29764882,4.78755907,0.00076382,1.54795006,0.04694315,1.62956186,2.14694121,0.86374093,0.85795592,0.91284350
-5.29164582,4.94478053,0.00081321,1.61638699,0.04696673,1.66358582,2.25892842,0.90690890,0.88513535,0.92141754
-5.28564282,5.11780053,0.00086825,1.69371188,0.04714787,1.69780984,2.38325703,0.95433673,0.91269289,0.92823214
-5.27963982,5.30542435,0.00092874,1.77909188,0.04749558,1.73235123,2.51876121,1.00556198,0.94055638,0.93338338
-5.27363682,5.50613415,0.00099435,1.87148551,0.04801565,1.76734676,2.66395239,1.06000810,0.96866788,0.93701561
-5.26763382,5.71809765,0.00106467,1.96965701,0.04871052,1.80294269,2.81703921,1.11699204,0.99698099,0.93931474
-5.26163082,5.93918703,0.00113913,2.07219731,0.04957917,1.83928417,2.97595844,1.17573581,1.02545747,0.94050030
-5.25562781,6.16700814,0.00121707,2.17755135,0.05061718,1.87650468,3.13841658,1.23538176,1.05406318,0.94081653
-5.24962481,6.39893986,0.00129771,2.28405123,0.05181681,1.91471569,3.30194101,1.29501126,1.08276376,0.94052298
-5.24362181,6.63218267,0.00138018,2.38995417,0.05316722,1.95399709,3.46393957,1.35366622,1.11152009,0.93988484
-5.23761881,6.86381533,0.00146350,2.49348440,0.05465467,1.99438885,3.62176643,1.41037279,1.14028406,0.93916351
-5.23161581,7.09085805,0.00154664,2.59287746,0.05626287,2.03588409,3.77279247,1.46416647,1.16899457,0.93860761
-5.22561281,7.31034013,0.00162852,2.68642566,0.05797324,2.07842401,3.91447748,1.51411774,1.19757437,0.93844487
-5.21960980,7.51937000,0.00170804,2.77252301,0.05976531,2.12189478,4.04444174,1.55935730,1.22592776,0.93887508
-5.21360680,7.71520526,0.00178409,2.84970817,0.06161704,2.16612664,4.16053434,1.59910004,1.25393932,0.94006441
-5.20760380,7.89532029,0.00185561,2.91670387,0.06350518,2.21089526,4.26089579,1.63266677,1.28147395,0.94214118
-5.20160080,8.05746940,0.00192157,2.97245144,0.06540560,2.25592529,4.34401254,1.65950309,1.30837820,0.94519329
-5.19559780,8.19974320,0.00198103,3.01613927,0.06729364,2.30089616,4.40876147,1.67919455,1.33448297,0.94926729
-5.18959480,8.32061653,0.00203317,3.04722421,0.06914440,2.34544981,4.45444280,1.69147776,1.35960746,0.95436912
-5.18359180,8.41898636,0.00207727,3.06544539,0.07093307,2.38920029,4.48080026,1.69624699,1.38356436,0.96046652
-5.17758879,8.49419883,0.00211275,3.07082985,0.07263517,2.43174482,4.48802795,1.69355612,1.40616602,0.96749284
-5.17158579,8.54606444,0.00213920,3.06369011,0.07422689,2.47267597,4.47676386,1.68361603,1.42723134,0.97535224
-5.16558279,8.57486148,0.00215634,3.04461391,0.07568532,2.51159470,4.44807051,1.66678751,1.44659329,0.98392604
-5.15957979,8.58132758,0.00216408,3.01444649,0.07698877,2.54812354,4.40340364,1.64357018,1.46410641,0.99307978
-5.15357679,8.56664016,0.00216245,2.97426637,0.07811702,2.58191978,4.34457025,1.61458778,1.47965426,1.00267100
-5.14757379,8.53238638,0.00215167,2.92535537,0.07905165,2.61268789,4.27367786,1.58057051,1.49315630,1.01255718
-5.14157079,8.48052390,0.00213208,2.86916422,0.07977632,2.64019093,4.19307672,1.54233508,1.50457390,1.02260360
-5.13556778,8.41333355,0.00210412,2.80727473,0.08027707,2.66426031,4.10529718,1.50076311,1.51391525,1.03269075
-5.12956478,8.33336554,0.00206839,2.74135995,0.08054265,2.68480367,4.01298441,1.45677874,1.52123880,1.04272106
-5.12356178,8.24338056,0.00202554,2.67314337,0.08056477,2.70181039,3.91883246,1.41132599,1.52665510,1.05262446
-5.11755878,8.14628750,0.00197632,2.60435854,0.08033838,2.71535446,3.82551966,1.36534665,1.53032695,1.06236276
-5.11155578,8.04507910,0.00192149,2.53671001,0.07986189,2.72559472,3.73564727,1.31975924,1.53246776,1.07193230
-5.10555278,7.94276729,0.00186189,2.47183668,0.07913733,2.73277207,3.65168276,1.27543957,1.53333808,1.08136511
-5.09954977,7.84231948,0.00179836,2.41127824,0.07817049,2.73720395,3.57590908,1.23320328,1.53324055,1.09072811
-5.09354677,7.74659714,0.00173173,2.35644553,0.07697089,2.73927611,3.51038087,1.19379071,1.53251325,1.10012065
-5.08754377,7.65829802,0.00166283,2.30859509,0.07555175,2.73943190,3.45688820,1.15785441,1.53152184,1.10967025
-5.08154077,7.57990295,0.00159246,2.26880837,0.07392976,2.73815950,3.41692821,1.12594922,1.53065049,1.11952684
-5.07553777,7.51362835,0.00152138,2.23797578,0.07212487,2.73597748,3.39168486,1.09852514,1.53029218,1.12985569
-5.06953477,7.46138522,0.00145033,2.21678541,0.07015988,2.73341926,3.38201642,1.07592297,1.53083845,1.14082928
-5.06353177,7.42474531,0.00137997,2.20571661,0.06805995,2.73101696,3.38845052,1.05837245,1.53266891,1.15261857
-5.05752876,7.40491514,0.00131093,2.20503800,0.06585207,2.72928531,3.41118614,1.04599296,1.53614093,1.16538400
-5.05152576,7.40271814,0.00124378,2.21480969,0.06356439,2.72870621,3.45010199,1.03879646,1.54157971,1.17926667
-5.04552276,7.41858529,0.00117902,2.23488947,0.06122562,2.72971440,3.50477053,1.03669250,1.54926886,1.19438006
-5.03951976,7.45255423,0.00111711,2.26494245,0.05886428,2.73268497,3.57447692,1.03949505,1.55944202,1.21080281
-5.03351676,7.50427676,0.00105842,2.30445375,0.05650803,2.73792286,3.65824210,1.04693085,1.57227537,1.22857275
-5.02751376,7.57303448,0.00100329,2.35274398,0.05418302,2.74565499,3.75484935,1.05864909,1.58788145,1.24768262
-5.02151076,7.65776198,0.00095197,2.40898679,0.05191328,2.75602490,3.86287355,1.07423207,1.60630431,1.26807756
-5.01550775,7.75707698,0.00090465,2.47222837,0.04972022,2.76909033,3.98071260,1.09320661,1.62751614,1.28965462
-5.00950475,7.86931642,0.00086148,2.54140827,0.04762215,2.78482343,4.10662023,1.11505593,1.65141537,1.31226412
-5.00350175,7.99257767,0.00082251,2.61538121,0.04563403,2.80311353,4.23873981,1.13923177,1.67782644,1.33571305
-4.99749875,8.12476341,0.00078775,2.69293952,0.04376724,2.82377229,4.37513847,1.16516642,1.70650102,1.35977010
-4.99149575,8.26362924,0.00075715,2.77283579,0.04202951,2.84654068,4.51384126,1.19228448,1.73712087,1.38417220
-4.98549275,8.40683236,0.00073059,2.85380537,0.04042497,2.87109749,4.65286472,1.22001417,1.76930224,1.40863220
-4.97948974,8.55198027,0.00070790,2.93458838,0.03895435,2.89706891,4.79024946,1.24779782,1.80260160,1.43284742
-4.97348674,8.69667807,0.00068886,3.01395094,0.03761520,2.92403855,4.92409152,1.27510161,1.83652278,1.45650850
-4.96748374,8.83857334,0.00067320,3.09070531,0.03640227,2.95155775,5.05257188,1.30142414,1.87052530,1.47930830
-4.96148074,8.97539738,0.00066061,3.16372858,0.03530791,2.97915540,5.17398407,1.32630393,1.90403378,1.50095048
-4.95547774,9.10500237,0.00065075,3.23197979,0.03432259,3.00634739,5.28675931,1.34932566,1.93644823,1.52115722
-4.94947474,9.22539355,0.00064323,3.29451527,0.03343534,3.03264506,5.38948905,1.37012519,1.96715516,1.53967604
-4.94347174,9.33475634,0.00063769,3.35050197,0.03263430,3.05756281,5.48094470,1.38839324,1.99553917,1.55628522
-4.93746873,9.43147833,0.00063372,3.39922865,0.03190718,3.08062482,5.56009428,1.40387790,2.02099494,1.57079792
-4.93146573,9.51416617,0.00063092,3.44011504,0.03124178,3.10137075,5.62611590,1.41638603,2.04293945,1.58306473
-4.92546273,9.58165785,0.00062891,3.47271867,0.03062635,3.11936083,5.67840794,1.42578351,2.06082411,1.59297464
-4.91945973,9.63303089,0.00062732,3.49673954,0.03005003,3.13418042,5.71659598,1.43199468,2.07414665,1.60045470
-4.91345673,9.66760682,0.00062581,3.51202263,0.02950313,3.14544425,5.74053619,1.43500089,2.08246258,1.60546824
-4.90745373,9.68495281,0.00062406,3.51855817,0.02897740,3.15280061,5.75031549,1.43483841,2.08539593,1.60801206
-4.90145073,9.68488065,0.00062182,3.51647974,0.02846619,3.15593569,5.74624810,1.43159575,2.08264903,1.60811266
-4.89544772,9.66744386,0.00061885,3.50606032,0.02796460,3.15457824,5.72886878,1.42541046,2.07401115,1.60582195
-4.88944472,9.63293290,0.00061500,3.48770607,0.02746946,3.14850458,5.69892241,1.41646552,2.05936564,1.60121261
-4.88344172,9.58186875,0.00061013,3.46194804,0.02697941,3.13754401,5.65735015,1.40498527,2.03869555,1.59437335
-4.87743872,9.51499472,0.00060420,3.42943162,0.02649473,3.12158458,5.60527187,1.39123092,2.01208719,1.58540458
-4.87143572,9.43326635,0.00059718,3.39090385,0.02601728,3.10057897,5.54396504,1.37549555,1.97973179,1.57441445
-4.86543272,9.33783893,0.00058913,3.34719846,0.02555027,3.07455032,5.47484000,1.35809861,1.94192491,1.56151573
-4.85942971,9.23005234,0.00058012,3.29921881,0.02509808,3.04359777,5.39941168,1.33937986,1.89906353,1.54682358
-4.85342671,9.11141284,0.00057031,3.24791877,0.02466599,3.00790124,5.31926810,1.31969267,1.85164095,1.53045432
-4.84742371,8.98357138,0.00055984,3.19428175,0.02425994,2.96772537,5.23603602,1.29939674,1.80023936,1.51252534
-4.84142071,8.84829842,0.00054894,3.13929822,0.02388618,2.92342209,5.15134411,1.27885027,1.74552044,1.49315603
-4.83541771,8.70745525,0.00053782,3.08394213,0.02355105,2.87543158,5.06678470,1.25840161,1.68821404,1.47246974
-4.82941471,8.56296201,0.00052671,3.02914688,0.02326065,2.82428151,4.98387469,1.23838070,1.62910533,1.45059652
-4.82341171,8.41676315,0.00051586,2.97578136,0.02302054,2.77058415,4.90401712,1.21909041,1.56902084,1.42767648
-4.81740870,8.27079105,0.00050551,2.92462704,0.02283556,2.71503151,4.82846432,1.20079810,1.50881365,1.40386353
-4.81140570,8.12692879,0.00049590,2.87635687,0.02270954,2.65838815,4.75828428,1.18372781,1.44934840,1.37932906
-4.80540270,7.98697343,0.00048723,2.83151684,0.02264514,2.60148199,4.69433150,1.16805330,1.39148631,1.35426536
-4.79939970,7.85260095,0.00047970,2.79051116,0.02264374,2.54519298,4.63722360,1.15389251,1.33607083,1.32888840
-4.79339670,7.72533430,0.00047348,2.75359172,0.02270530,2.49043993,4.58732512,1.14130355,1.28391425,1.30343962
-4.78739370,7.60651570,0.00046869,2.72085257,0.02282843,2.43816567,4.54473907,1.13028274,1.23578542,1.27818649
-4.78139070,7.49728429,0.00046545,2.69222974,0.02301031,2.38932077,4.50930731,1.12076475,1.19239912,1.25342155
-4.77538769,7.39855986,0.00046382,2.66750672,0.02324689,2.34484618,4.48061970,1.11262505,1.15440682,1.22945996
-4.76938469,7.31103329,0.00046384,2.64632542,0.02353297,2.30565515,4.45803196,1.10568463,1.12238912,1.20663524
-4.76338169,7.23516376,0.00046552,2.62820239,0.02386245,2.27261475,4.44069177,1.09971695,1.09684985,1.18529352
-4.75737869,7.17118258,0.00046884,2.61254953,0.02422854,2.24652750,4.42757196,1.09445670,1.07821138,1.16578627
-4.75137569,7.11910318,0.00047375,2.59869862,0.02462404,2.22811346,4.41750950,1.08961027,1.06681142,1.14846177
-4.74537269,7.07873646,0.00048019,2.58592846,0.02504165,2.21799335,4.40924867,1.08486726,1.06290069,1.13365578
-4.73936968,7.04971064,0.00048808,2.57349354,0.02547430,2.21667321,4.40148645,1.07991262,1.06664157,1.12168166
-4.73336668,7.03149438,0.00049733,2.56065282,0.02591541,2.22453098,4.39291831,1.07443894,1.07810740,1.11282050
-4.72736368,7.02342235,0.00050785,2.54669762,0.02635923,2.24180574,4.38228236,1.06815810,1.09728236,1.10731174
-4.72136068,7.02472183,0.00051956,2.53097709,0.02680105,2.26858985,4.36840021,1.06081208,1.12406198,1.10534469
-4.71535768,7.03453984,0.00053238,2.51292054,0.02723749,2.30482470,4.35021281,1.05218212,1.15825416,1.10705156
-4.70935468,7.05196968,0.00054624,2.49205557,0.02766665,2.35030027,4.32681028,1.04209621,1.19958099,1.11250216
-4.70335168,7.07607651,0.00056109,2.46802147,0.02808823,2.40465890,4.29745462,1.03043428,1.24768149,1.12170092
-4.69734867,7.10592155,0.00057693,2.44057763,0.02850366,2.46740346,4.26159513,1.01713124,1.30211542,1.13458613
-4.69134567,7.14058457,0.00059373,2.40960671,0.02891603,2.53790979,4.21887620,1.00217762,1.36236861,1.15103174
-4.68534267,7.17918472,0.00061154,2.37511295,0.02933014,2.61544346,4.16913802,0.98561804,1.42785979,1.17085155
-4.67933967,7.22089958,0.00063041,2.33721589,0.02975233,2.69918023,4.11241072,0.96754761,1.49794928,1.19380569
-4.67333667,7.26498226,0.00065041,2.29614016,0.03019035,2.78822989,4.04890285,0.94810655,1.57194952,1.21960916
-4.66733367,7.31077673,0.00067166,2.25220205,0.03065316,2.88166247,3.97898526,0.92747339,1.64913740,1.24794197
-4.66133067,7.35773082,0.00069427,2.20579368,0.03115065,2.97853600,3.90317140,0.90585713,1.72876818,1.27846036
-4.65532766,7.40540682,0.00071837,2.15736560,0.03169334,3.07792456,3.82209526,0.88348872,1.81009073,1.31080870
-4.64932466,7.45348907,0.00074412,2.10740858,0.03229205,3.17894551,3.73648797,0.86061221,1.89236350,1.34463129
-4.64332166,7.50178794,0.00077165,2.05643545,0.03295751,3.28078453,3.64715388,0.83747613,1.97487058,1.37958363
