energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.85592796,1.54352512,0.18957416,0.00209282,0.01152008,0.98765222,0.73225124,0.62274369
-5.84992496,1.49775212,0.18693881,0.00205933,0.01171254,0.95196513,0.70328062,0.60355237
-5.84392196,1.45405340,0.18428874,0.00202985,0.01192381,0.91796582,0.67528945,0.58549035
-5.83791896,1.41294132,0.18169965,0.00200527,0.01215014,0.88598041,0.64849866,0.56879315
-5.83191596,1.37487965,0.17924854,0.00198647,0.01238731,0.85629748,0.62311905,0.55366782
-5.82591296,1.34027673,0.17701146,0.00197436,0.01263074,0.82916576,0.59935068,0.54028963
-5.81990995,1.30948137,0.17506150,0.00196984,0.01287549,0.80479391,0.57738277,0.52880036
-5.81390695,1.28278172,0.17346674,0.00197379,0.01311646,0.78335204,0.55739420,0.51930807
-5.80790395,1.26040678,0.17228859,0.00198706,0.01334850,0.76497502,0.53955435,0.51188845
-5.80190095,1.24253059,0.17158035,0.00201046,0.01356665,0.74976714,0.52402427,0.50658752
-5.79589795,1.22927857,0.17138611,0.00204476,0.01376642,0.73780794,0.51095787,0.50342544
-5.78989495,1.22073559,0.17174008,0.00209067,0.01394402,0.72915867,0.50050311,0.50240123
-5.78389195,1.21695501,0.17266627,0.00214883,0.01409662,0.72386890,0.49280282,0.50349800
-5.77788894,1.21796824,0.17417862,0.00221984,0.01422265,0.72198291,0.48799505,0.50668839
-5.77188594,1.22379378,0.17628136,0.00230422,0.01432202,0.72354521,0.48621271,0.51193977
-5.76588294,1.23444531,0.17896974,0.00240242,0.01439629,0.72860478,0.48758229,0.51921885
-5.75987994,1.24993787,0.18223098,0.00251483,0.01444881,0.73721764,0.49222170,0.52849547
-5.75387694,1.27029173,0.18604529,0.00264174,0.01448481,0.74944738,0.50023686,0.53974502
-5.74787394,1.29553338,0.19038695,0.00278336,0.01451137,0.76536337,0.51171732,0.55294960
-5.74187094,1.32569340,0.19522544,0.00293982,0.01453731,0.78503673,0.52673087,0.56809744
-5.73586793,1.36080114,0.20052629,0.00311110,0.01457304,0.80853393,0.54531721,0.58518084
-5.72986493,1.40087630,0.20625193,0.00329709,0.01463028,0.83590834,0.56748117,0.60419253
-5.72386193,1.44591780,0.21236224,0.00349748,0.01472175,0.86719010,0.59318547,0.62512061
-5.71785893,1.49589060,0.21881490,0.00371184,0.01486072,0.90237474,0.62234383,0.64794247
-5.71185593,1.55071112,0.22556554,0.00393953,0.01506062,0.94141126,0.65481441,0.67261801
-5.70585293,1.61023231,0.23256776,0.00417971,0.01533446,0.98419037,0.69039452,0.69908247
-5.69984992,1.67422931,0.23977298,0.00443133,0.01569439,1.03053364,0.72881670,0.72723960
-5.69384692,1.74238685,0.24713036,0.00469309,0.01615113,1.08018431,0.76974682,0.75695545
-5.68784392,1.81428946,0.25458669,0.00496350,0.01671349,1.13280062,0.81278443,0.78805346
-5.68184092,1.88941530,0.26208650,0.00524083,0.01738786,1.18795214,0.85746583,0.82031113
-5.67583792,1.96713456,0.26957232,0.00552314,0.01817785,1.24511974,0.90326976,0.85345875
-5.66983492,2.04671288,0.27698532,0.00580833,0.01908390,1.30369952,0.94962588,0.88718048
-5.66383192,2.12732001,0.28426614,0.00609415,0.02010307,1.36301075,0.99592588,0.92111786
-5.65782891,2.20804388,0.29135617,0.00637824,0.02122885,1.42230790,1.04153685,0.95487572
-5.65182591,2.28790942,0.29819895,0.00665821,0.02245113,1.48079623,1.08581649,0.98803046
-5.64582291,2.36590169,0.30474195,0.00693165,0.02375629,1.53765060,1.12812959,1.02014036
-5.63981991,2.44099220,0.31093831,0.00719625,0.02512740,1.59203663,1.16786501,1.05075738
-5.63381691,2.51216736,0.31674867,0.00744978,0.02654455,1.64313339,1.20445254,1.07944014
-5.62781391,2.57845753,0.32214278,0.00769021,0.02798524,1.69015653,1.23737870,1.10576729
-5.62181091,2.63896537,0.32710083,0.00791572,0.02942498,1.73238094,1.26620087,1.12935065
-5.61580790,2.69289202,0.33161435,0.00812475,0.03083785,1.76916170,1.29055900,1.14984753
-5.60980490,2.73955971,0.33568655,0.00831604,0.03219725,1.79995247,1.31018426,1.16697156
-5.60380190,2.77842976,0.33933204,0.00848861,0.03347659,1.82432042,1.32490441,1.18050144
-5.59779890,2.80911514,0.34257585,0.00864177,0.03465004,1.84195706,1.33464548,1.19028734
-5.59179590,2.83138685,0.34545184,0.00877512,0.03569330,1.85268450,1.33942978,1.19625439
-5.58579290,2.84517414,0.34800045,0.00888851,0.03658432,1.85645699,1.33937049,1.19840350
-5.57978989,2.85055868,0.35026601,0.00898199,0.03730388,1.85335770,1.33466306,1.19680914
-5.57378689,2.84776315,0.35229369,0.00905578,0.03783623,1.84359124,1.32557404,1.19161453
-5.56778389,2.83713520,0.35412636,0.00911022,0.03816949,1.82747222,1.31242804,1.18302455
-5.56178089,2.81912782,0.35580137,0.00914568,0.03829599,1.80541076,1.29559343,1.17129666
-5.55577789,2.79427733,0.35734783,0.00916255,0.03821244,1.77789570,1.27546776,1.15673049
-5.54977489,2.76318038,0.35878414,0.00916118,0.03792002,1.74547645,1.25246355,1.13965671
-5.54377189,2.72647130,0.36011631,0.00914187,0.03742426,1.70874440,1.22699522,1.12042562
-5.53776888,2.68480084,0.36133704,0.00910480,0.03673480,1.66831484,1.19946774,1.09939613
-5.53176588,2.63881754,0.36242565,0.00905008,0.03586504,1.62481002,1.17026755,1.07692560
-5.52576288,2.58915227,0.36334890,0.00897773,0.03483168,1.57884419,1.13975587,1.05336089
-5.51975988,2.53640657,0.36406269,0.00888771,0.03365421,1.53101089,1.10826471,1.02903100
-5.51375688,2.48114489,0.36451450,0.00877996,0.03235422,1.48187290,1.07609529,1.00424130
-5.50775388,2.42389065,0.36464643,0.00865445,0.03095482,1.43195480,1.04351882,0.97926962
-5.50175088,2.36512565,0.36439871,0.00851124,0.02947997,1.38173823,1.01077912,0.95436391
-5.49574787,2.30529235,0.36371337,0.00835051,0.02795381,1.33165939,0.97809660,0.92974150
-5.48974487,2.24479812,0.36253787,0.00817264,0.02640009,1.28210853,0.94567312,0.90558950
-5.48374187,2.18402085,0.36082858,0.00797825,0.02484156,1.23343108,0.91369704,0.88206635
-5.47773887,2.12331478,0.35855368,0.00776823,0.02329954,1.18592973,0.88234805,0.85930392
-5.47173587,2.06301605,0.35569553,0.00754376,0.02179350,1.13986726,0.85180117,0.83741006
-5.46573287,2.00344715,0.35225221,0.00730637,0.02034069,1.09546947,0.82222956,0.81647122
-5.45972986,1.94491983,0.34823828,0.00705783,0.01895598,1.05292806,0.79380592,0.79655498
-5.45372686,1.88773617,0.34368460,0.00680022,0.01765169,1.01240309,0.76670231,0.77771228
-5.44772386,1.83218755,0.33863738,0.00653586,0.01643752,0.97402494,0.74108839,0.75997918
-5.44172086,1.77855192,0.33315636,0.00626722,0.01532057,0.93789568,0.71712818,0.74337822
-5.43571786,1.72708922,0.32731236,0.00599688,0.01430543,0.90408984,0.69497565,0.72791926
-5.42971486,1.67803562,0.32118434,0.00572749,0.01339433,0.87265487,0.67476936,0.71359994
-5.42371186,1.63159700,0.31485601,0.00546162,0.01258731,0.84361119,0.65662669,0.70040576
-5.41770885,1.58794210,0.30841231,0.00520173,0.01188243,0.81695220,0.64063785,0.68830996
-5.41170585,1.54719608,0.30193589,0.00495011,0.01127603,0.79264449,0.62686036,0.67727331
-5.40570285,1.50943483,0.29550373,0.00470876,0.01076304,0.77062821,0.61531418,0.66724389
-5.39969985,1.47468060,0.28918407,0.00447939,0.01033715,0.75081799,0.60597795,0.65815703
-5.39369685,1.44289942,0.28303379,0.00426336,0.00999122,0.73310447,0.59878654,0.64993550
-5.38769385,1.41400033,0.27709643,0.00406164,0.00971744,0.71735637,0.59363025,0.64248999
-5.38169085,1.38783690,0.27140072,0.00387484,0.00950770,0.70342338,0.59035563,0.63572006
-5.37568784,1.36421079,0.26595991,0.00370316,0.00935379,0.69113953,0.58876799,0.62951541
-5.36968484,1.34287755,0.26077177,0.00354646,0.00924768,0.68032728,0.58863562,0.62375770
-5.36368184,1.32355423,0.25581925,0.00340428,0.00918175,0.67080195,0.58969545,0.61832271
-5.35767884,1.30592878,0.25107182,0.00327588,0.00914900,0.66237650,0.59166006,0.61308293
-5.35167584,1.28967062,0.24648741,0.00316028,0.00914324,0.65486645,0.59422572,0.60791050
-5.34567284,1.27444216,0.24201480,0.00305635,0.00915924,0.64809477,0.59708110,0.60268033
-5.33966983,1.25991077,0.23759641,0.00296286,0.00919286,0.64189650,0.59991644,0.59727342
-5.33366683,1.24576054,0.23317135,0.00287853,0.00924113,0.63612303,0.60243270,0.59158019
-5.32766383,1.23170353,0.22867854,0.00280209,0.00930228,0.63064574,0.60435037,0.58550372
-5.32166083,1.21748988,0.22405983,0.00273235,0.00937576,0.62535895,0.60541766,0.57896266
-5.31565783,1.20291638,0.21926297,0.00266824,0.00946213,0.62018200,0.60541761,0.57189389
-5.30965483,1.18783303,0.21424424,0.00260882,0.00956300,0.61506034,0.60417404,0.56425451
-5.30365183,1.17214733,0.20897067,0.00255335,0.00968087,0.60996559,0.60155591,0.55602329
-5.29764882,1.15582596,0.20342172,0.00250127,0.00981892,0.60489455,0.59748010,0.54720131
-5.29164582,1.13889392,0.19759044,0.00245222,0.00998074,0.59986707,0.59191236,0.53781175
-5.28564282,1.12143086,0.19148384,0.00240603,0.01017015,0.59492298,0.58486656,0.52789896
-5.27963982,1.10356494,0.18512279,0.00236270,0.01039085,0.59011806,0.57640214,0.51752648
-5.27363682,1.08546445,0.17854113,0.00232238,0.01064614,0.58551924,0.56662002,0.50677449
-5.26763382,1.06732749,0.17178428,0.00228533,0.01093866,0.58119925,0.55565704,0.49573634
-5.26163082,1.04937027,0.16490734,0.00225190,0.01127014,0.57723087,0.54367929,0.48451478
-5.25562781,1.03181461,0.15797277,0.00222246,0.01164114,0.57368116,0.53087457,0.47321756
-5.24962481,1.01487531,0.15104785,0.00219741,0.01205090,0.57060581,0.51744436,0.46195313
-5.24362181,0.99874790,0.14420196,0.00217710,0.01249725,0.56804403,0.50359564,0.45082615
-5.23761881,0.98359768,0.13750389,0.00216181,0.01297652,0.56601416,0.48953293,0.43993350
-5.23161581,0.96955037,0.13101936,0.00215173,0.01348356,0.56451027,0.47545090,0.42936064
-5.22561281,0.95668505,0.12480869,0.00214694,0.01401190,0.56350004,0.46152786,0.41917870
-5.21960980,0.94502970,0.11892498,0.00214739,0.01455383,0.56292392,0.44792043,0.40944238
-5.21360680,0.93455963,0.11341270,0.00215289,0.01510069,0.56269580,0.43475952,0.40018880
-5.20760380,0.92519879,0.10830677,0.00216313,0.01564312,0.56270508,0.42214780,0.39143724
-5.20160080,0.91682390,0.10363226,0.00217769,0.01617137,0.56282014,0.41015870,0.38318988
-5.19559780,0.90927121,0.09940452,0.00219604,0.01667567,0.56289302,0.39883690,0.37543333
-5.18959480,0.90234536,0.09562993,0.00221760,0.01714653,0.56276502,0.38820014,0.36814098
-5.18359180,0.89582984,0.09230697,0.00224174,0.01757512,0.56227304,0.37824229,0.36127579
-5.17758879,0.88949851,0.08942770,0.00226782,0.01795350,0.56125627,0.36893734,0.35479355
-5.17158579,0.88312740,0.08697946,0.00229524,0.01827495,0.55956279,0.36024402,0.34864616
-5.16558279,0.87650620,0.08494674,0.00232342,0.01853414,0.55705591,0.35211086,0.34278496
-5.15957979,0.86944872,0.08331298,0.00235190,0.01872722,0.55361971,0.34448123,0.33716366
-5.15357679,0.86180185,0.08206240,0.00238030,0.01885196,0.54916367,0.33729823,0.33174087
-5.14757379,0.85345247,0.08118155,0.00240836,0.01890767,0.54362602,0.33050902,0.32648207
-5.14157079,0.84433212,0.08066056,0.00243597,0.01889519,0.53697583,0.32406849,0.32136087
-5.13556778,0.83441915,0.08049412,0.00246312,0.01881667,0.52921354,0.31794203,0.31635956
-5.12956478,0.82373835,0.08068198,0.00248994,0.01867548,0.52037027,0.31210738,0.31146901
-5.12356178,0.81235829,0.08122905,0.00251667,0.01847590,0.51050576,0.30655551,0.30668794
-5.11755878,0.80038655,0.08214503,0.00254364,0.01822293,0.49970520,0.30129050,0.30202163
-5.11155578,0.78796329,0.08344369,0.00257126,0.01792203,0.48807534,0.29632865,0.29748036
-5.10555278,0.77525345,0.08514165,0.00259996,0.01757886,0.47573989,0.29169676,0.29307749
-5.09954977,0.76243832,0.08725699,0.00263019,0.01719907,0.46283474,0.28742997,0.28882758
-5.09354677,0.74970680,0.08980746,0.00266239,0.01678813,0.44950313,0.28356913,0.28474450
-5.08754377,0.73724681,0.09280859,0.00269694,0.01635115,0.43589116,0.28015807,0.28083985
-5.08154077,0.72523743,0.09627178,0.00273415,0.01589277,0.42214367,0.27724078,0.27712157
-5.07553777,0.71384197,0.10020227,0.00277424,0.01541713,0.40840088,0.27485878,0.27359303
-5.06953477,0.70320227,0.10459740,0.00281729,0.01492787,0.39479566,0.27304879,0.27025252
-5.06353177,0.69343438,0.10944493,0.00286329,0.01442807,0.38145162,0.27184067,0.26709309
-5.05752876,0.68462571,0.11472182,0.00291206,0.01392043,0.36848186,0.27125591,0.26410286
-5.05152576,0.67683360,0.12039320,0.00296330,0.01340722,0.35598843,0.27130642,0.26126564
-5.04552276,0.67008521,0.12641199,0.00301658,0.01289050,0.34406223,0.27199385,0.25856174
-5.03951976,0.66437858,0.13271879,0.00307135,0.01237214,0.33278331,0.27330923,0.25596903
-5.03351676,0.65968466,0.13924246,0.00312696,0.01185396,0.32222137,0.27523302,0.25346400
-5.02751376,0.65595012,0.14590106,0.00318268,0.01133779,0.31243628,0.27773539,0.25102287
-5.02151076,0.65310067,0.15260333,0.00323770,0.01082561,0.30347863,0.28077672,0.24862261
-5.01550775,0.65104484,0.15925065,0.00329119,0.01031952,0.29539006,0.28430833,0.24624178
-5.00950475,0.64967784,0.16573930,0.00334233,0.00982184,0.28820336,0.28827329,0.24386123
-5.00350175,0.64888551,0.17196305,0.00339029,0.00933512,0.28194251,0.29260737,0.24146470
-4.99749875,0.64854832,0.17781601,0.00343430,0.00886209,0.27662239,0.29724009,0.23903908
-4.99149575,0.64854507,0.18319546,0.00347367,0.00840567,0.27224852,0.30209586,0.23657466
-4.98549275,0.64875663,0.18800475,0.00350781,0.00796893,0.26881677,0.30709530,0.23406521
-4.97948974,0.64906936,0.19215613,0.00353624,0.00755501,0.26631316,0.31215661,0.23150795
-4.97348674,0.64937837,0.19557318,0.00355864,0.00716710,0.26471390,0.31719720,0.22890351
-4.96748374,0.64959059,0.19819312,0.00357481,0.00680836,0.26398575,0.32213536,0.22625588
-4.96148074,0.64962748,0.19996857,0.00358474,0.00648186,0.26408668,0.32689221,0.22357237
-4.95547774,0.64942757,0.20086893,0.00358860,0.00619053,0.26496698,0.33139360,0.22086360
-4.94947474,0.64894851,0.20088117,0.00358670,0.00593708,0.26657077,0.33557222,0.21814352
-4.94347174,0.64816868,0.20001017,0.00357956,0.00572400,0.26883770,0.33936956,0.21542946
-4.93746873,0.64708827,0.19827842,0.00356782,0.00555346,0.27170505,0.34273783,0.21274209
-4.93146573,0.64572958,0.19572530,0.00355229,0.00542729,0.27510973,0.34564158,0.21010545
-4.92546273,0.64413662,0.19240581,0.00353390,0.00534696,0.27899032,0.34805904,0.20754675
-4.91945973,0.64237374,0.18838885,0.00351367,0.00531350,0.28328885,0.34998289,0.20509610
-4.91345673,0.64052335,0.18375517,0.00349270,0.00532748,0.28795221,0.35142054,0.20278599
-4.90745373,0.63868260,0.17859504,0.00347211,0.00538897,0.29293300,0.35239374,0.20065059
-4.90145073,0.63695913,0.17300565,0.00345305,0.00549749,0.29818975,0.35293744,0.19872481
-4.89544772,0.63546594,0.16708841,0.00343659,0.00565198,0.30368655,0.35309802,0.19704303
-4.88944472,0.63431552,0.16094626,0.00342374,0.00585076,0.30939188,0.35293081,0.19563770
-4.88344172,0.63361348,0.15468091,0.00341539,0.00609147,0.31527690,0.35249703,0.19453774
-4.87743872,0.63345190,0.14839035,0.00341224,0.00637109,0.32131319,0.35186034,0.19376679
-4.87143572,0.63390278,0.14216644,0.00341480,0.00668590,0.32747012,0.35108304,0.19334143
-4.86543272,0.63501187,0.13609283,0.00342337,0.00703146,0.33371206,0.35022222,0.19326952
-4.85942971,0.63679326,0.13024320,0.00343797,0.00740266,0.33999564,0.34932609,0.19354863
-4.85342671,0.63922507,0.12467983,0.00345834,0.00779377,0.34626731,0.34843060,0.19416479
-4.84742371,0.64224659,0.11945268,0.00348396,0.00819845,0.35246136,0.34755669,0.19509159
-4.84142071,0.64575698,0.11459877,0.00351401,0.00860989,0.35849869,0.34670827,0.19628979
-4.83541771,0.64961591,0.11014212,0.00354743,0.00902090,0.36428632,0.34587107,0.19770738
-4.82941471,0.65364608,0.10609406,0.00358290,0.00942403,0.36971804,0.34501261,0.19928027
-4.82341171,0.65763767,0.10245405,0.00361888,0.00981177,0.37467585,0.34408309,0.20093357
-4.81740870,0.66135459,0.09921078,0.00365368,0.01017667,0.37903254,0.34301740,0.20258341
-4.81140570,0.66454239,0.09634375,0.00368550,0.01051158,0.38265509,0.34173808,0.20413929
-4.80540270,0.66693740,0.09382507,0.00371248,0.01080978,0.38540881,0.34015912,0.20550689
-4.79939970,0.66827685,0.09162154,0.00373275,0.01106521,0.38716211,0.33819036,0.20659122
-4.79339670,0.66830945,0.08969688,0.00374452,0.01127263,0.38779151,0.33574243,0.20729995
-4.78739370,0.66680604,0.08801399,0.00374614,0.01142779,0.38718676,0.33273174,0.20754681
-4.78139070,0.66356971,0.08653728,0.00373613,0.01152756,0.38525579,0.32908555,0.20725498
-4.77538769,0.65844502,0.08523481,0.00371326,0.01157006,0.38192915,0.32474660,0.20636009
-4.76938469,0.65132591,0.08408033,0.00367660,0.01155470,0.37716384,0.31967724,0.20481304
-4.76338169,0.64216173,0.08305496,0.00362554,0.01148227,0.37094613,0.31386273,0.20258213
-4.75737869,0.63096139,0.08214854,0.00355982,0.01135488,0.36329351,0.30731365,0.19965469
-4.75137569,0.61779517,0.08136066,0.00347954,0.01117597,0.35425534,0.30006712,0.19603797
-4.74537269,0.60279421,0.08070104,0.00338519,0.01095017,0.34391237,0.29218700,0.19175930
-4.73936968,0.58614766,0.08018964,0.00327761,0.01068324,0.33237518,0.28376281,0.18686547
-4.73336668,0.56809755,0.07985606,0.00315795,0.01038184,0.31978136,0.27490750,0.18142143
-4.72736368,0.54893167,0.07973859,0.00302770,0.01005338,0.30629185,0.26575427,0.17550822
-4.72136068,0.52897463,0.07988270,0.00288859,0.00970581,0.29208641,0.25645231,0.16922036
-4.71535768,0.50857753,0.08033914,0.00274260,0.00934734,0.27735844,0.24716194,0.16266268
-4.70935468,0.48810662,0.08116167,0.00259182,0.00898627,0.26230950,0.23804910,0.15594687
-4.70335168,0.46793141,0.08240454,0.00243849,0.00863066,0.24714353,0.22927958,0.14918771
-4.69734867,0.44841268,0.08411974,0.00228489,0.00828815,0.23206123,0.22101313,0.14249927
-4.69134567,0.42989080,0.08635423,0.00213329,0.00796570,0.21725464,0.21339777,0.13599118
-4.68534267,0.41267496,0.08914714,0.00198588,0.00766939,0.20290218,0.20656444,0.12976513
-4.67933967,0.39703343,0.09252723,0.00184475,0.00740428,0.18916438,0.20062230,0.12391167
-4.67333667,0.38318545,0.09651049,0.00171184,0.00717419,0.17618024,0.19565472,0.11850755
-4.66733367,0.37129487,0.10109820,0.00158888,0.00698169,0.16406456,0.19171633,0.11361357
-4.66133067,0.36146575,0.10627541,0.00147735,0.00682795,0.15290607,0.18883099,0.10927310
-4.65532766,0.35374014,0.11200997,0.00137850,0.00671281,0.14276653,0.18699089,0.10551119
-4.64932466,0.34809786,0.11825212,0.00129327,0.00663473,0.13368068,0.18615686,0.10233447
-4.64332166,0.34445850,0.12493473,0.00122230,0.00659094,0.12565703,0.18625964,0.09973161
-4.63731866,0.34268529,0.13197418,0.00116596,0.00657751,0.11867943,0.18720231,0.09767444
-4.63131566,0.34259075,0.13927185,0.00112428,0.00658955,0.11270923,0.18886359,0.09611966
-4.62531266,0.34394386,0.14671612,0.00109699,0.00662135,0.10768805,0.19110195,0.09501094
-4.61930965,0.34647851,0.15418503,0.00108356,0.00666664,0.10354082,0.19376033,0.09428148
-4.61330665,0.34990271,0.16154923,0.00108317,0.00671879,0.10017927,0.19667132,0.09385675
-4.60730365,0.35390853,0.16867534,0.00109474,0.00677109,0.09750539,0.19966258,0.09365745
-4.60130065,0.35818215,0.17542952,0.00111697,0.00681696,0.09541505,0.20256232,0.09360251
-4.59529765,0.36241382,0.18168115,0.00114839,0.00685018,0.09380146,0.20520458,0.09361197
-4.58929465,0.36630740,0.18730651,0.00118734,0.00686513,0.09255849,0.20743423,0.09360974
-4.58329165,0.36958928,0.19219227,0.00123207,0.00685696,0.09158374,0.20911149,0.09352618
-4.57728864,0.37201621,0.19623885,0.00128074,0.00682176,0.09078131,0.21011582,0.09330026
-4.57128564,0.37338223,0.19936330,0.00133151,0.00675664,0.09006423,0.21034909,0.09288146
-4.56528264,0.37352418,0.20150189,0.00138253,0.00665985,0.08935648,0.20973798,0.09223121
-4.55927964,0.37232598,0.20261212,0.00143206,0.00653080,0.08859465,0.20823553,0.09132401
-4.55327664,0.36972152,0.20267418,0.00147846,0.00637006,0.08772925,0.20582198,0.09014808
-4.54727364,0.36569623,0.20169190,0.00152026,0.00617929,0.08672557,0.20250468,0.08870561
-4.54127064,0.36028728,0.19969307,0.00155622,0.00596119,0.08556420,0.19831741,0.08701270
-4.53526763,0.35358261,0.19672915,0.00158536,0.00571938,0.08424127,0.19331896,0.08509895
-4.52926463,0.34571885,0.19287450,0.00160698,0.00545825,0.08276828,0.18759118,0.08300672
-4.52326163,0.33687821,0.18822503,0.00162070,0.00518286,0.08117170,0.18123665,0.08079012
-4.51725863,0.32728452,0.18289640,0.00162647,0.00489872,0.07949229,0.17437586,0.07851390
-4.51125563,0.31719851,0.17702180,0.00162460,0.00461167,0.07778416,0.16714433,0.07625200
-4.50525263,0.30691252,0.17074937,0.00161574,0.00432773,0.07611357,0.15968942,0.07408605
-4.49924962,0.29674467,0.16423937,0.00160088,0.00405294,0.07455763,0.15216725,0.07210372
-4.49324662,0.28703261,0.15766111,0.00158131,0.00379321,0.07320268,0.14473944,0.07039699
-4.48724362,0.27812703,0.15118966,0.00155863,0.00355427,0.07214257,0.13757016,0.06906028
-4.48124062,0.27038486,0.14500257,0.00153466,0.00334150,0.07147668,0.13082308,0.06818859
-4.47523762,0.26416231,0.13927646,0.00151144,0.00315991,0.07130792,0.12465856,0.06787547
-4.46923462,0.25980775,0.13418363,0.00149115,0.00301405,0.07174042,0.11923101,0.06821104
-4.46323162,0.25765457,0.12988872,0.00147606,0.00290798,0.07287717,0.11468633,0.06927992
-4.45722861,0.25801389,0.12654545,0.00146847,0.00284525,0.07481751,0.11115954,0.07115906
-4.45122561,0.26116741,0.12429343,0.00147062,0.00282885,0.07765455,0.10877250,0.07391569
-4.44522261,0.26736026,0.12325524,0.00148467,0.00286120,0.08147250,0.10763181,0.07760517
-4.43921961,0.27679409,0.12353353,0.00151258,0.00294416,0.08634394,0.10782675,0.08226898
-4.43321661,0.28962043,0.12520847,0.00155609,0.00307901,0.09232719,0.10942741,0.08793272
-4.42721361,0.30593456,0.12833547,0.00161662,0.00326641,0.09946374,0.11248296,0.09460438
-4.42121061,0.32576996,0.13294310,0.00169525,0.00350642,0.10777580,0.11702004,0.10227276
-4.41520760,0.34909367,0.13903159,0.00179263,0.00379843,0.11726418,0.12304145,0.11090624
-4.40920460,0.37580269,0.14657164,0.00190897,0.00414121,0.12790645,0.13052505,0.12045196
-4.40320160,0.40572176,0.15550380,0.00204399,0.00453283,0.13965556,0.13942310,0.13083542
-4.39719860,0.43860263,0.16573848,0.00219692,0.00497067,0.15243902,0.14966203,0.14196070
-4.39119560,0.47412520,0.17715662,0.00236644,0.00545140,0.16615866,0.16114265,0.15371124
-4.38519260,0.51190063,0.18961112,0.00255074,0.00597101,0.18069117,0.17374109,0.16595133
-4.37918959,0.55147656,0.20292902,0.00274754,0.00652478,0.19588933,0.18731036,0.17852829
-4.37318659,0.59234461,0.21691453,0.00295407,0.00710737,0.21158413,0.20168260,0.19127533
-4.36718359,0.63395001,0.23135286,0.00316719,0.00771287,0.22758764,0.21667216,0.20401509
-4.36118059,0.67570335,0.24601489,0.00338343,0.00833485,0.24369676,0.23207929,0.21656378
-4.35517759,0.71699420,0.26066242,0.00359904,0.00896652,0.25969760,0.24769465,0.22873581
-4.34917459,0.75720630,0.27505413,0.00381015,0.00960084,0.27537055,0.26330427,0.24034880
-4.34317159,0.79573382,0.28895193,0.00401284,0.01023069,0.29049586,0.27869510,0.25122878
-4.33716858,0.83199823,0.30212751,0.00420322,0.01084906,0.30485946,0.29366073,0.26121542
-4.33116558,0.86546520,0.31436900,0.00437762,0.01144923,0.31825896,0.30800730,0.27016702
-4.32516258,0.89566081,0.32548730,0.00453264,0.01202500,0.33050955,0.32155926,0.27796518
-4.31915958,0.92218649,0.33532200,0.00466527,0.01257088,0.34144959,0.33416476,0.28451876
-4.31315658,0.94473205,0.34374657,0.00477300,0.01308229,0.35094557,0.34570055,0.28976720
-4.30715358,0.96308612,0.35067247,0.00485390,0.01355577,0.35889650,0.35607597,0.29368271
