energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-2.95047524,3.70759847,0.35199820,3.22269854,0.00937694,0.24237746,0.13769543,0.02047830,0.28176323
-2.94447224,3.85693965,0.37547576,3.36289774,0.01046121,0.24739892,0.13492668,0.01998468,0.29451519
-2.93846923,4.00237525,0.39980444,3.49962011,0.01161663,0.25161921,0.13156523,0.01937683,0.30775423
-2.93246623,4.14361313,0.42501840,3.63234832,0.01283649,0.25508772,0.12773808,0.01866997,0.32154680
-2.92646323,4.28066391,0.45115268,3.76081763,0.01411179,0.25788283,0.12359122,0.01788156,0.33597567
-2.92046023,4.41381074,0.47823730,3.88499415,0.01543126,0.26010916,0.11928650,0.01703078,0.35113560
-2.91445723,4.54356258,0.50629049,4.00503839,0.01678142,0.26189371,0.11499812,0.01613808,0.36712805
-2.90845423,4.67059335,0.53531137,4.12125622,0.01814683,0.26338086,0.11090891,0.01522463,0.38405512
-2.90245123,4.79567011,0.56527262,4.23404012,0.01951035,0.26472662,0.10720643,0.01431180,0.40201317
-2.89644822,4.91957446,0.59611335,4.34380397,0.02085354,0.26609217,0.10407906,0.01342074,0.42108612
-2.89044522,5.04302160,0.62773286,4.45091586,0.02215714,0.26763716,0.10171210,0.01257188,0.44133908
-2.88444222,5.16658213,0.65998570,4.55563300,0.02340161,0.26951295,0.10028396,0.01178457,0.46281246
-2.87843922,5.29061146,0.69267845,4.65804334,0.02456774,0.27185622,0.09996255,0.01107680,0.48551689
-2.87243622,5.41519140,0.72556859,4.75801803,0.02563722,0.27478307,0.10090181,0.01046486,0.50942930
-2.86643322,5.54008812,0.75836586,4.85517843,0.02659325,0.27838415,0.10323844,0.00996321,0.53449037
-2.86043022,5.66472960,0.79073612,4.94888053,0.02742115,0.28272075,0.10708889,0.00958432,0.56060341
-2.85442721,5.78820484,0.82230787,5.03821877,0.02810879,0.28782225,0.11254659,0.00933859,0.58763495
-2.84842421,5.90928557,0.85268126,5.12205008,0.02864708,0.29368492,0.11967937,0.00923429,0.61541690
-2.84242121,6.02647022,0.88143936,5.19903761,0.02903021,0.30027217,0.12852729,0.00927756,0.64375022
-2.83641821,6.13804839,0.90816128,5.26771270,0.02925584,0.30751613,0.13910068,0.00947242,0.67241004
-2.83041521,6.24218289,0.93243657,5.32655211,0.02932517,0.31532054,0.15137865,0.00982079,0.70115196
-2.82441221,6.33700522,0.95388043,5.37406691,0.02924277,0.32356475,0.16530796,0.01032251,0.72971915
-2.81840920,6.42071971,0.97214878,5.40889827,0.02901641,0.33210858,0.18080242,0.01097539,0.75785007
-2.81240620,6.49171080,0.98695279,5.42991510,0.02865665,0.34079783,0.19774289,0.01177520,0.78528642
-2.80640320,6.54864749,0.99807187,5.43630805,0.02817642,0.34947012,0.21597782,0.01271575,0.81178086
-2.80040020,6.59057954,1.00536461,5.42767451,0.02759045,0.35796080,0.23532462,0.01378886,0.83710429
-2.79439720,6.61701964,1.00877709,5.40408956,0.02691469,0.36610867,0.25557158,0.01498439,0.86105227
-2.78839420,6.62800705,1.00834806,5.36615845,0.02616571,0.37376117,0.27648074,0.01629031,0.88345037
-2.78239120,6.62414863,1.00421064,5.31504686,0.02536010,0.38077899,0.29779138,0.01769271,0.90415822
-2.77638819,6.60663467,0.99659049,5.25248659,0.02451390,0.38703979,0.31922427,0.01917587,0.92307212
-2.77038519,6.57722768,0.98580034,5.18075505,0.02364210,0.39244091,0.34048664,0.02072240,0.94012618
-2.76438219,6.53822404,0.97223119,5.10262848,0.02275823,0.39690123,0.36127765,0.02231335,0.95529189
-2.75837919,6.49238950,0.95634036,5.02130994,0.02187405,0.40036191,0.38129440,0.02392837,0.96857642
-2.75237619,6.44287056,0.93863700,4.94033423,0.02099931,0.40278624,0.40023816,0.02554603,0.98001957
-2.74637319,6.39308542,0.91966561,4.86345317,0.02014168,0.40415866,0.41782089,0.02714401,0.98968974
-2.74037019,6.34659844,0.89998816,4.79450531,0.01930673,0.40448308,0.43377162,0.02869951,0.99767904
-2.73436718,6.30698345,0.88016565,4.73727522,0.01849801,0.40378062,0.44784272,0.03018958,1.00409799
-2.72836418,6.27768135,0.86073980,4.69534791,0.01771727,0.40208707,0.45981577,0.03159160,1.00906987
-2.72236118,6.26185806,0.84221550,4.67196404,0.01696467,0.39945009,0.46950682,0.03288368,1.01272519
-2.71635818,6.26226867,0.82504488,4.66988220,0.01623905,0.39592641,0.47677101,0.03404516,1.01519644
-2.71035518,6.28113366,0.80961345,4.69125380,0.01553832,0.39157916,0.48150623,0.03505706,1.01661339
-2.70435218,6.32003268,0.79622884,4.73751623,0.01485969,0.38647549,0.48365585,0.03590258,1.01709914
-2.69834917,6.37982050,0.78511259,4.80930911,0.01420008,0.38068442,0.48321032,0.03656747,1.01676698
-2.69234617,6.46056932,0.77639525,4.90641777,0.01355636,0.37427526,0.48020761,0.03704044,1.01571831
-2.68634317,6.56154025,0.77011481,5.02774698,0.01292563,0.36731633,0.47473240,0.03731347,1.01404146
-2.68034017,6.68118597,0.76621869,5.17132715,0.01230542,0.35987424,0.46691415,0.03738200,1.01181153
-2.67433717,6.81718503,0.76456893,5.33435359,0.01169390,0.35201350,0.45692389,0.03724514,1.00909119
-2.66833417,6.96650730,0.76495049,5.51325830,0.01108995,0.34379658,0.44497002,0.03690564,1.00593213
-2.66233117,7.12550839,0.76708221,5.70381241,0.01049328,0.33528429,0.43129297,0.03636988,1.00237729
-2.65632816,7.29004984,0.77063008,5.90125596,0.00990440,0.32653637,0.41615917,0.03564767,0.99846343
-2.65032516,7.45564070,0.77522209,6.10045043,0.00932464,0.31761231,0.39985411,0.03475205,0.99422400
-2.64432216,7.61759482,0.78046433,6.29604849,0.00875609,0.30857226,0.38267515,0.03369888,0.98969209
-2.63831916,7.77119782,0.78595745,6.48267433,0.00820152,0.29947794,0.36492380,0.03250649,0.98490310
-2.63231616,7.91187669,0.79131302,6.65510745,0.00766427,0.29039360,0.34689814,0.03119518,0.97989723
-2.62631316,8.03536518,0.79616905,6.80846243,0.00714821,0.28138683,0.32888531,0.02978675,0.97472141
-2.62031016,8.13785797,0.80020418,6.93835734,0.00665753,0.27252919,0.31115447,0.02830395,0.96943058
-2.61430715,8.21614714,0.80314996,7.04106368,0.00619676,0.26389679,0.29395038,0.02676998,0.96408848
-2.60830415,8.26773534,0.80480078,7.11363173,0.00577058,0.25557056,0.27748786,0.02520800,0.95876761
-2.60230115,8.29092114,0.80502122,7.15398609,0.00538380,0.24763635,0.26194725,0.02364064,0.95354865
-2.59629815,8.28485311,0.80375052,7.16098775,0.00504129,0.24018478,0.24747107,0.02208966,0.94851940
-2.59029515,8.24955112,0.80100415,7.13446045,0.00474793,0.23331088,0.23416195,0.02057551,0.94377318
-2.58429215,8.18589455,0.79687251,7.07518074,0.00450858,0.22711353,0.22208187,0.01911712,0.93940719
-2.57828914,8.09557877,0.79151702,6.98483308,0.00432810,0.22169466,0.21125277,0.01773161,0.93552072
-2.57228614,7.98104285,0.78516376,6.86593256,0.00421130,0.21715827,0.20165846,0.01643421,0.93221356
-2.56628314,7.84537241,0.77809510,6.72171948,0.00416298,0.21360938,0.19324763,0.01523810,0.92958476
-2.56028014,7.69218291,0.77063983,6.55603125,0.00418796,0.21115279,0.18593807,0.01415445,0.92773193
-2.55427714,7.52548893,0.76316212,6.37315761,0.00429106,0.20989174,0.17962159,0.01319235,0.92675108
-2.54827414,7.34956585,0.75605003,6.17768598,0.00447711,0.20992664,0.17416975,0.01235895,0.92673724
-2.54227114,7.16880976,0.74970381,5.97434373,0.00475098,0.21135372,0.16943992,0.01165948,0.92778570
-2.53626813,6.98760167,0.74452462,5.76784389,0.00511756,0.21426374,0.16528153,0.01109740,0.92999389
-2.53026513,6.81018097,0.74090403,5.56274032,0.00558171,0.21874082,0.16154229,0.01067451,0.93346371
-2.52426213,6.64053278,0.73921450,5.36329758,0.00614826,0.22486143,0.15807407,0.01039109,0.93830423
-2.51825913,6.48229223,0.73980122,5.17337958,0.00682191,0.23269342,0.15473827,0.01024601,0.94463439
-2.51225613,6.33866812,0.74297538,4.99636010,0.00760715,0.24229535,0.15141047,0.01023692,0.95258554
-2.50625313,6.21238706,0.74900885,4.83505676,0.00850815,0.25371597,0.14798420,0.01036033,0.96230349
-2.50025013,6.10565802,0.75813035,4.69168929,0.00952865,0.26699378,0.14437380,0.01061178,0.97394976
-2.49424712,6.02015652,0.77052284,4.56786131,0.01067179,0.28215685,0.14051619,0.01098591,0.98770180
-2.48824412,5.95702655,0.78632206,4.46456424,0.01193989,0.29922264,0.13637165,0.01147664,1.00375194
-2.48224112,5.91689790,0.80561594,4.38220087,0.01333432,0.31819782,0.13192358,0.01207727,1.02230481
-2.47623812,5.89991592,0.82844458,4.32062563,0.01485523,0.33907806,0.12717732,0.01278053,1.04357319
-2.47023512,5.90578056,0.85480053,4.27919825,0.01650135,0.36184755,0.12215816,0.01357874,1.06777210
-2.46423212,5.93379150,0.88462919,4.25684692,0.01826973,0.38647832,0.11690873,0.01446389,1.09511120
-2.45822911,5.98289609,0.91782894,4.25213753,0.02015551,0.41292906,0.11148574,0.01542770,1.12578565
-2.45222611,6.05173735,0.95425100,4.26334541,0.02215168,0.44114357,0.10595656,0.01646167,1.15996537
-2.44622311,6.13869951,0.99369878,4.28852621,0.02424888,0.47104861,0.10039546,0.01755717,1.19778329
-2.44022011,6.24194910,1.03592673,4.32558333,0.02643522,0.50255125,0.09487998,0.01870545,1.23932258
-2.43421711,6.35947033,1.08063883,4.37232958,0.02869610,0.53553569,0.08948734,0.01989764,1.28460359
-2.42821411,6.48909401,1.12748681,4.42654139,0.03101421,0.56985977,0.08429124,0.02112475,1.33357081
-2.42221111,6.62852002,1.17606839,4.48600444,0.03336944,0.60535122,0.07935898,0.02237765,1.38608060
-2.41620810,6.77533386,1.22592590,4.54855054,0.03573899,0.64180397,0.07474906,0.02364702,1.44189011
-2.41020510,6.92701867,1.27654567,4.61208568,0.03809758,0.67897478,0.07050930,0.02492330,1.50064834
-2.40420210,7.08096414,1.32735867,4.67460998,0.04041766,0.71658056,0.06667561,0.02619663,1.56188971
-2.39819910,7.23447457,1.37774281,4.73423084,0.04266986,0.75429679,0.06327115,0.02745681,1.62503104
-2.39219610,7.38477812,1.42702734,4.78917048,0.04482345,0.79175722,0.06030615,0.02869326,1.68937233
-2.38619310,7.52903947,1.47449964,4.83776970,0.04684697,0.82855543,0.05777818,0.02989497,1.75410194
-2.38019010,7.66437799,1.51941471,4.87848949,0.04870890,0.86424841,0.05567284,0.03105060,1.81830627
-2.37418709,7.78789292,1.56100738,4.90991208,0.05037844,0.89836224,0.05396488,0.03214844,1.88098435
-2.36818409,7.89669680,1.59850708,4.93074288,0.05182633,0.93040017,0.05261957,0.03317660,1.94106694
-2.36218109,7.98795739,1.63115507,4.93981441,0.05302569,0.95985279,0.05159430,0.03412310,1.99744002
-2.35617809,8.05894797,1.65822339,4.93609289,0.05395279,0.98621028,0.05084041,0.03497612,2.04897193
-2.35017509,8.10710469,1.67903518,4.91868789,0.05458791,1.00897621,0.05030500,0.03572425,2.09454342
-2.34417209,8.13008928,1.69298524,4.88686463,0.05491593,1.02768251,0.04993284,0.03635675,2.13307952
-2.33816908,8.12585440,1.69956024,4.84005852,0.05492699,1.04190493,0.04966822,0.03686392,2.16358210
-2.33216608,8.09270886,1.69835739,4.77789093,0.05461683,1.05127828,0.04945667,0.03723743,2.18516162
-2.32616308,8.02937899,1.68910066,4.70018485,0.05398710,1.05551077,0.04924656,0.03747063,2.19706701
-2.32016008,7.93506308,1.67165375,4.60697914,0.05304541,1.05439665,0.04899051,0.03755894,2.19871194
-2.31415708,7.80947532,1.64602892,4.49853983,0.05180519,1.04782643,0.04864660,0.03750007,2.18969668
-2.30815408,7.65287636,1.61239119,4.37536719,0.05028535,1.03579417,0.04817933,0.03729430,2.16982415
-2.30215108,7.46608837,1.57105749,4.23819741,0.04850981,1.01840125,0.04756029,0.03694461,2.13910953
-2.29614807,7.25049269,1.52249068,4.08799796,0.04650684,0.99585645,0.04676862,0.03645681,2.09778289
-2.29014507,7.00800983,1.46728860,3.92595631,0.04430821,0.96847209,0.04579121,0.03583947,2.04628464
-2.28414207,6.74106171,1.40616855,3.75346185,0.04194835,0.93665648,0.04462260,0.03510383,1.98525394
-2.27813907,6.45251769,1.33994781,3.57208149,0.03946337,0.90090278,0.04326469,0.03426359,1.91551057
-2.27213607,6.14562631,1.26952111,3.38352972,0.03689008,0.86177495,0.04172624,0.03333460,1.83803104
-2.26613307,5.82393571,1.19583601,3.18963426,0.03426504,0.81989121,0.04002223,0.03233447,1.75392003
-2.26013007,5.49120606,1.11986712,2.99229883,0.03162366,0.77590592,0.03817297,0.03128213,1.66437832
-2.25412706,5.15131793,1.04259045,2.79346458,0.02899938,0.73049049,0.03620328,0.03019730,1.57066864
-2.24812406,4.80818035,0.96495882,2.59507197,0.02642298,0.68431444,0.03414146,0.02909999,1.47408089
-2.24212106,4.46564264,0.88787919,2.39902472,0.02392201,0.63802708,0.03201836,0.02800995,1.37589802
-2.23611806,4.12741339,0.81219288,2.20715742,0.02152042,0.59224083,0.02986636,0.02694621,1.27736397
-2.23011506,3.79698979,0.73865922,2.02120821,0.01923823,0.54751664,0.02771856,0.02592656,1.17965483
-2.22411206,3.47759979,0.66794296,1.84279743,0.01709148,0.50435216,0.02560789,0.02496725,1.08385400
-2.21810905,3.17215877,0.60060582,1.67341326,0.01509224,0.46317287,0.02356647,0.02408262,0.99093226
-2.21210605,2.88324175,0.53710211,1.51440439,0.01324873,0.42432640,0.02162501,0.02328494,0.90173300
-2.20610305,2.61307138,0.47777813,1.36698002,0.01156564,0.38808015,0.01981237,0.02258433,0.81696289
-2.20010005,2.36352103,0.42287529,1.23221669,0.01004442,0.35462188,0.01815526,0.02198872,0.73718789
-2.19409705,2.13613179,0.37253615,1.11107122,0.00868368,0.32406328,0.01667806,0.02150404,0.66283423
-2.18809405,1.93214151,0.32681314,1.00439898,0.00747969,0.29644578,0.01540278,0.02113436,0.59419395
-2.18209105,1.75252357,0.28567907,0.91297599,0.00642672,0.27174849,0.01434901,0.02088222,0.53143427
-2.17608804,1.59803259,0.24903907,0.83752364,0.00551761,0.24989748,0.01353411,0.02074892,0.47461005
-2.17008504,1.46925431,0.21674314,0.77873446,0.00474409,0.23077601,0.01297329,0.02073492,0.42367854
-2.16408204,1.36665659,0.18859888,0.73729712,0.00409722,0.21423514,0.01267980,0.02084015,0.37851550
-2.15807904,1.29063853,0.16438386,0.71391938,0.00356772,0.20010416,0.01266509,0.02106443,0.33893207
-2.15207604,1.24157508,0.14385717,0.70934701,0.00314625,0.18820047,0.01293895,0.02140770,0.30469133
-2.14607304,1.21985436,0.12676993,0.72437752,0.00282367,0.17833851,0.01350965,0.02187028,0.27552419
-2.14007004,1.22590586,0.11287441,0.75986713,0.00259118,0.17033747,0.01438394,0.02245305,0.25114383
-2.13406703,1.26021742,0.10193166,0.81673008,0.00244047,0.16402744,0.01556710,0.02315745,0.23125841
-2.12806403,1.32334003,0.09371756,0.89592921,0.00236380,0.15925418,0.01706283,0.02398552,0.21558163
-2.12206103,1.41587959,0.08802735,0.99845757,0.00235403,0.15588209,0.01887319,0.02493974,0.20384106
-2.11605803,1.53847545,0.08467855,1.12531056,0.00240460,0.15379585,0.02099839,0.02602282,0.19578404
-2.11005503,1.69176636,0.08351262,1.27744922,0.00250954,0.15290044,0.02343660,0.02723742,0.19118141
-2.10405203,1.87634471,0.08439523,1.45575508,0.00266341,0.15312007,0.02618372,0.02858585,0.18982903
-2.09804902,2.09270077,0.08721553,1.66097786,0.00286122,0.15439598,0.02923316,0.03006963,0.19154741
-2.09204602,2.34115912,0.09188443,1.89367756,0.00309841,0.15668347,0.03257559,0.03168920,0.19617975
-2.08604302,2.62180998,0.09833226,2.15416314,0.00337071,0.15994842,0.03619873,0.03344349,0.20358867
-2.08004002,2.93443852,0.10650580,2.44242997,0.00367414,0.16416348,0.04008725,0.03532963,0.21365208
-2.07403702,3.27845557,0.11636504,2.75809916,0.00400495,0.16930425,0.04422259,0.03734269,0.22625844
-2.06803402,3.65283348,0.12787971,3.10036152,0.00435951,0.17534563,0.04858297,0.03947550,0.24130187
-2.06203102,4.05605068,0.14102581,3.46792938,0.00473436,0.18225853,0.05314339,0.04171857,0.25867745
-2.05602801,4.48604856,0.15578226,3.85899940,0.00512612,0.19000715,0.05787580,0.04406007,0.27827688
-2.05002501,4.94020397,0.17212776,4.27122917,0.00553148,0.19854687,0.06274923,0.04648602,0.29998492
-2.04402201,5.41532000,0.19003802,4.70173009,0.00594725,0.20782290,0.06773013,0.04898047,0.32367670
-2.03801901,5.90763719,0.20948331,5.14707858,0.00637029,0.21776971,0.07278270,0.05152585,0.34921604
-2.03201601,6.41286646,0.23042657,5.60334683,0.00679756,0.22831112,0.07786935,0.05410340,0.37645482
-2.02601301,6.92624394,0.25282188,6.06615343,0.00722613,0.23936128,0.08295117,0.05669364,0.40523341
-2.02001001,7.44260701,0.27661342,6.53073344,0.00765320,0.25082608,0.08798851,0.05927694,0.43538212
-2.01400700,7.95648961,0.30173480,6.99202641,0.00807608,0.26260526,0.09294155,0.06183403,0.46672330
-2.00800400,8.46223397,0.32810882,7.44477972,0.00849225,0.27459474,0.09777096,0.06434660,0.49907417
-2.00200100,8.95411472,0.35564738,7.88366412,0.00889933,0.28668930,0.10243848,0.06679782,0.53224985
-1.99599800,9.42647083,0.38425162,8.30339704,0.00929511,0.29878519,0.10690759,0.06917281,0.56606655
-1.98999500,9.87383995,0.41381212,8.69886919,0.00967753,0.31078276,0.11114410,0.07145900,0.60034435
-1.98399200,10.29108965,0.44420895,9.06526926,0.01004469,0.32258862,0.11511669,0.07364644,0.63490957
-1.97798899,10.67353987,0.47531172,9.39820168,0.01039482,0.33411758,0.11879742,0.07572790,0.66959622
-1.97198599,11.01707140,0.50697934,9.69379249,0.01072627,0.34529383,0.12216221,0.07769893,0.70424661
-1.96598299,11.31821572,0.53905949,9.94877896,0.01103752,0.35605166,0.12519112,0.07955770,0.73871073
-1.95997999,11.57422252,0.57138798,10.16057941,0.01132709,0.36633539,0.12786871,0.08130470,0.77284463
-1.95397699,11.78310237,0.60378782,10.32734043,0.01159360,0.37609867,0.13018417,0.08294235,0.80650769
-1.94797399,11.94364337,0.63606827,10.44796023,0.01183571,0.38530320,0.13213145,0.08447446,0.83955908
-1.94197099,12.05540189,0.66802392,10.52208760,0.01205211,0.39391687,0.13370931,0.08590563,0.87185367
-1.93596798,12.11866910,0.69943408,10.55009771,0.01224152,0.40191163,0.13492134,0.08724060,0.90323771
-1.92996498,12.13441601,0.73006260,10.53304658,0.01240273,0.40926117,0.13577584,0.08848359,0.93354476
-1.92396198,12.10422098,0.75965844,10.47260751,0.01253455,0.41593854,0.13628585,0.08963764,0.96259223
-1.91795898,12.03018426,0.78795706,10.37099318,0.01263587,0.42191421,0.13646906,0.09070412,0.99017913
-1.91195598,11.91483488,0.81468302,10.23086791,0.01270572,0.42715442,0.13634779,0.09168228,1.01608523
-1.90595298,11.76103477,0.83955366,10.05525450,0.01274328,0.43162029,0.13594905,0.09256900,1.04007214
-1.89994997,11.57188540,0.86228416,9.84744028,0.01274791,0.43526766,0.13530455,0.09335870,1.06188635
-1.89394697,11.35064097,0.88259375,9.61088635,0.01271927,0.43804788,0.13445087,0.09404350,1.08126443
-1.88794397,11.10063190,0.90021303,9.34914360,0.01265732,0.43990937,0.13342958,0.09461349,1.09794016
-1.88194097,10.82520081,0.91489211,9.06577828,0.01256240,0.44080021,0.13228736,0.09505729,1.11165348
-1.87593797,10.52765246,0.92640927,8.76430873,0.01243524,0.44067131,0.13107614,0.09536268,1.12216071
-1.86993497,10.21121760,0.93457973,8.44815443,0.01227704,0.43948018,0.12985309,0.09551743,1.12924559
-1.86393197,9.87902981,0.93926401,8.12059720,0.01208945,0.43719503,0.12868048,0.09551013,1.13273043
-1.85792896,9.53411335,0.94037540,7.78475369,0.01187460,0.43379885,0.12762534,0.09533106,1.13248668
-1.85192596,9.17937955,0.93788610,7.44355782,0.01163505,0.42929325,0.12675883,0.09497302,1.12844428
-1.84592296,8.81762859,0.93183152,7.09975119,0.01137378,0.42370168,0.12615533,0.09443206,1.12059894
-1.83991996,8.45155367,0.92231233,6.75587932,0.01109413,0.41707190,0.12589110,0.09370798,1.10901701
-1.83391696,8.08374472,0.90949417,6.41429159,0.01079969,0.40947731,0.12604260,0.09280475,1.09383725
-1.82791396,7.71668904,0.89360469,6.07714291,0.01049428,0.40101710,0.12668444,0.09173057,1.07526951
-1.82191096,7.35276729,0.87492811,5.74639552,0.01018179,0.39181519,0.12788699,0.09049777,1.05358998
-1.81590795,6.99424378,0.85379732,5.42381975,0.00986612,0.38201778,0.12971363,0.08912244,1.02913341
-1.80990495,6.64325089,0.83058403,5.11099315,0.00955109,0.37178984,0.13221789,0.08762381,1.00228250
-1.80390195,6.30176848,0.80568729,4.80929795,0.00924034,0.36131061,0.13544054,0.08602357,0.97345507
-1.79789895,5.97159966,0.77952100,4.51991721,0.00893724,0.35076837,0.13940667,0.08434489,0.94308961
-1.79189595,5.65434502,0.75250104,4.24383056,0.00864492,0.34035481,0.14412308,0.08261151,0.91163014
-1.78589295,5.35137771,0.72503267,3.98181060,0.00836618,0.33025940,0.14957608,0.08084678,0.87951109
-1.77988994,5.06382188,0.69749885,3.73442123,0.00810349,0.32066394,0.15572985,0.07907276,0.84714304
-1.77388694,4.79253695,0.67025010,3.50201903,0.00785910,0.31173792,0.16252554,0.07730948,0.81490014
-1.76788394,4.53810973,0.64359627,3.28475891,0.00763500,0.30363459,0.16988124,0.07557431,0.78310980
-1.76188094,4.30085584,0.61780080,3.08260457,0.00743309,0.29648829,0.17769293,0.07388165,0.75204524
-1.75587794,4.08083139,0.59307747,2.89534428,0.00725521,0.29041305,0.18583638,0.07224275,0.72192100
-1.74987494,3.87785486,0.56958979,2.72261185,0.00710329,0.28550244,0.19417008,0.07066584,0.69289184
-1.74387194,3.69153845,0.54745295,2.56391229,0.00697945,0.28183077,0.20253909,0.06915644,0.66505470
-1.73786893,3.52132745,0.52673806,2.41865118,0.00688610,0.27945537,0.21077971,0.06771795,0.63845348
-1.73186593,3.36654549,0.50747825,2.28616643,0.00682603,0.27841976,0.21872469,0.06635224,0.61308638
-1.72586293,3.22644309,0.48967617,2.16576095,0.00680248,0.27875749,0.22620902,0.06506050,0.58891508
-1.71985993,3.10024663,0.47331245,2.05673449,0.00681916,0.28049617,0.23307570,0.06384398,0.56587513
-1.71385693,2.98720474,0.45835432,1.95841292,0.00688029,0.28366144,0.23918148,0.06270479,0.54388696
-1.70785393,2.88662939,0.44476409,1.87017336,0.00699049,0.28828044,0.24440215,0.06164654,0.52286677
-1.70185093,2.79792913,0.43250669,1.79146387,0.00715474,0.29438453,0.24863721,0.06067487,0.50273669
-1.69584792,2.72063250,0.42155610,1.72181656,0.00737822,0.30201086,0.25181351,0.05979773,0.48343358
-1.68984492,2.65440035,0.41190011,1.66085361,0.00766615,0.31120272,0.25388793,0.05902547,0.46491624
-1.68384192,2.59902638,0.40354328,1.60828592,0.00802358,0.32200850,0.25484867,0.05837067,0.44717039
-1.67783892,2.55442616,0.39650800,1.56390475,0.00845515,0.33447918,0.25471526,0.05784770,0.43021162
-1.67183592,2.52061535,0.39083365,1.52756698,0.00896483,0.34866458,0.25353729,0.05747213,0.41408597
-1.66583292,2.49767893,0.38657400,1.49917517,0.00955566,0.36460852,0.25139177,0.05725985,0.39886843
-1.65982991,2.48573330,0.38379311,1.47865377,0.01022950,0.38234312,0.24837949,0.05722612,0.38465948
-1.65382691,2.48488406,0.38256009,1.46592307,0.01098675,0.40188266,0.24462037,0.05738451,0.37158004
-1.64782391,2.49518219,0.38294305,1.46087282,0.01182617,0.42321752,0.24024811,0.05774585,0.35976517
-1.64182091,2.51658150,0.38500274,1.46333704,0.01274468,0.44630844,0.23540449,0.05831716,0.34935695
-1.63581791,2.54890037,0.38878627,1.47307189,0.01373725,0.47108175,0.23023350,0.05910082,0.34049704
-1.62981491,2.59179027,0.39432137,1.48973802,0.01479678,0.49742597,0.22487559,0.06009379,0.33331930
-1.62381191,2.64471331,0.40161158,1.51288869,0.01591414,0.52519007,0.21946237,0.06128717,0.32794289
-1.61780890,2.70693066,0.41063270,1.54196445,0.01707820,0.55418377,0.21411198,0.06266595,0.32446628
-1.61180590,2.77750293,0.42133069,1.57629519,0.01827599,0.58418020,0.20892520,0.06420915,0.32296243
-1.60580290,2.85530298,0.43362145,1.61510947,0.01949283,0.61492074,0.20398263,0.06589017,0.32347538
-1.59979990,2.93904122,0.44739221,1.65755105,0.02071266,0.64612236,0.19934281,0.06767756,0.32601851
-1.59379690,3.02730251,0.46250488,1.70270208,0.02191830,0.67748709,0.19504149,0.06953597,0.33057439
-1.58779390,3.11859325,0.47880104,1.74961184,0.02309184,0.70871342,0.19109185,0.07142746,0.33709644
-1.58179090,3.21139689,0.49610855,1.79733005,0.02421505,0.73950924,0.18748566,0.07331288,0.34551219
-1.57578789,3.30423542,0.51424940,1.84494306,0.02526976,0.76960592,0.18419537,0.07515356,0.35572800
-1.56978489,3.39573410,0.53304853,1.89161149,0.02623837,0.79877273,0.18117672,0.07691290,0.36763508
-1.56378189,3.48468652,0.55234328,1.93660737,0.02710423,0.82683116,0.17837196,0.07855806,0.38111651
-1.55777889,3.57011678,0.57199282,1.97934919,0.02785210,0.85366835,0.17571335,0.08006156,0.39605487
-1.55177589,3.65133570,0.59188733,2.01943292,0.02846854,0.87924888,0.17312684,0.08140272,0.41234005
-1.54577289,3.72798809,0.61195615,2.05665744,0.02894223,0.90362419,0.17053573,0.08256882,0.42987688
-1.53976988,3.80008806,0.63217461,2.09104281,0.02926434,0.92693900,0.16786416,0.08355605,0.44859211
-1.53376688,3.86804004,0.65256886,2.12284011,0.02942868,0.94943409,0.16504033,0.08437011,0.46844005
-1.52776388,3.93264339,0.67321830,2.15253177,0.02943194,0.97144485,0.16199935,0.08502631,0.48940679
-1.52176088,3.99507915,0.69425531,2.18082186,0.02927373,0.99339532,0.15868562,0.08554944,0.51151220
-1.51575788,4.05687804,0.71586179,2.20861573,0.02895662,1.01578744,0.15505467,0.08597303,0.53480958
-1.50975488,4.11986971,0.73826259,2.23698952,0.02848602,1.03918548,0.15107451,0.08633834,0.55938272
-1.50375188,4.18611402,0.76171559,2.26714968,0.02787008,1.06419594,0.14672645,0.08669284,0.58534012
-1.49774887,4.25781592,0.78649879,2.30038389,0.02711942,1.09144317,0.14200530,0.08708841,0.61280655
-1.49174587,4.33722650,0.81289463,2.33800469,0.02624682,1.12154165,0.13691921,0.08757920,0.64191201
-1.48574287,4.42653372,0.84117211,2.38128779,0.02526694,1.15506568,0.13148897,0.08821926,0.67277861
-1.47973987,4.52774689,0.87156756,2.43140751,0.02419584,1.19251764,0.12574696,0.08906007,0.70550583
-1.47373687,4.64257989,0.90426471,2.48937205,0.02305062,1.23429624,0.11973578,0.09014802,0.74015488
-1.46773387,4.77233858,0.93937535,2.55596145,0.02184892,1.28066631,0.11350661,0.09152191,0.77673309
-1.46173087,4.91781796,0.97692151,2.63167144,0.02060855,1.33173144,0.10711743,0.09321072,0.81517917
-1.45572786,5.07921491,1.01682040,2.71666616,0.01934700,1.38741140,0.10063110,0.09523160,0.85535038
-1.44972486,5.25606191,1.05887307,2.81074276,0.01808109,1.44742554,0.09411348,0.09758825,0.89701263
-1.44372186,5.44718643,1.10275802,2.91331017,0.01682660,1.51128359,0.08763151,0.10026990,0.93983428
-1.43771886,5.65070007,1.14803024,3.02338443,0.01559800,1.57828503,0.08125147,0.10325070,0.98338457
