energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.68184092,2.31426500,0.48949927,1.01417267,0.04976570,0.08937330,0.15234905,0.02887323,0.98807817
-5.67583792,2.16673306,0.44452689,0.96605270,0.04758786,0.08250625,0.14687323,0.02787286,0.90473246
-5.66983492,2.04737265,0.40871821,0.93104567,0.04629966,0.07574272,0.14480405,0.02727231,0.83073426
-5.66383192,1.95605046,0.38157415,0.90918118,0.04587606,0.06915829,0.14601164,0.02706223,0.76609090
-5.65782891,1.89245980,0.36257174,0.90040477,0.04628802,0.06282028,0.15035381,0.02722971,0.71074550
-5.65182591,1.85612780,0.35117595,0.90457682,0.04750226,0.05678660,0.15767828,0.02775837,0.66458176
-5.64582291,1.84641938,0.34684844,0.92147010,0.04948096,0.05110500,0.16782410,0.02862855,0.62742816
-5.63981991,1.86253904,0.34905375,0.95076664,0.05218134,0.04581277,0.18062244,0.02981740,0.59906175
-5.63381691,1.90353172,0.35726311,0.99205439,0.05555522,0.04093673,0.19589687,0.03129916,0.57921177
-5.62781391,1.96828379,0.37095671,1.04482445,0.05954868,0.03649359,0.21346342,0.03304538,0.56756350
-5.62181091,2.05552535,0.38962465,1.10846916,0.06410176,0.03249065,0.23313062,0.03502533,0.56376233
-5.61580790,2.16383474,0.41276719,1.18228180,0.06914832,0.02892658,0.25469970,0.03720651,0.56741845
-5.60980490,2.29164606,0.43989480,1.26545813,0.07461611,0.02579255,0.27796523,0.03955521,0.57811212
-5.60380190,2.43726033,0.47052835,1.35710010,0.08042696,0.02307338,0.30271619,0.04203728,0.59539959
-5.59779890,2.59886050,0.50419967,1.45622197,0.08649732,0.02074876,0.32873765,0.04461889,0.61881985
-5.59179590,2.77453058,0.54045293,1.56175881,0.09273896,0.01879453,0.35581314,0.04726751,0.64790185
-5.58579290,2.96227863,0.57884663,1.67257744,0.09905988,0.01718388,0.38372755,0.04995283,0.68217243
-5.57978989,3.16006331,0.61895657,1.78748965,0.10536555,0.01588851,0.41227065,0.05264775,0.72116453
-5.57378689,3.36582334,0.66037943,1.90526739,0.11156024,0.01487973,0.44124106,0.05532936,0.76442565
-5.56778389,3.57750933,0.70273701,2.02465971,0.11754852,0.01412934,0.47045042,0.05797987,0.81152620
-5.56178089,3.79311671,0.74568086,2.14441109,0.12323694,0.01361045,0.49972773,0.06058733,0.86206749
-5.55577789,4.01071896,0.78889695,2.26328052,0.12853568,0.01329817,0.52892347,0.06314639,0.91568907
-5.54977489,4.22849986,0.83211016,2.38006112,0.13336025,0.01317007,0.55791335,0.06565864,0.97207497
-5.54377189,4.44478344,0.87508820,2.49359948,0.13763316,0.01320655,0.58660142,0.06813285,1.03095847
-5.53776888,4.65806040,0.91764456,2.60281432,0.14128545,0.01339100,0.61492227,0.07058493,1.09212508
-5.53176588,4.86700958,0.95964028,2.70671386,0.14425802,0.01370989,0.64284209,0.07303749,1.15541330
-5.52576288,5.07051345,1.00098405,2.80441118,0.14650289,0.01415263,0.67035840,0.07551921,1.22071274
-5.51975988,5.26766619,1.04163052,2.89513718,0.14798405,0.01471140,0.69749829,0.07806381,1.28795950
-5.51375688,5.45777376,1.08157658,2.97825041,0.14867816,0.01538073,0.72431512,0.08070875,1.35712838
-5.50775388,5.64034504,1.12085544,3.05324345,0.14857489,0.01615714,0.75088346,0.08349358,1.42822202
-5.50175088,5.81507390,1.15952867,3.11974534,0.14767697,0.01703858,0.77729266,0.08645818,1.50125707
-5.49574787,5.98181228,1.19767615,3.17751985,0.14599994,0.01802381,0.80363880,0.08964065,1.57624743
-5.48974487,6.14053478,1.23538431,3.22645951,0.14357157,0.01911181,0.83001555,0.09307518,1.65318532
-5.48374187,6.29129598,1.27273297,3.26657547,0.14043107,0.02030110,0.85650414,0.09678983,1.73202058
-5.47773887,6.43418208,1.30978142,3.29798346,0.13662798,0.02158909,0.88316281,0.10080439,1.81263921
-5.47173587,6.56925895,1.34655414,3.32088643,0.13222086,0.02297150,0.91001636,0.10512831,1.89484217
-5.46573287,6.69651921,1.38302719,3.33555457,0.12727586,0.02444176,0.93704623,0.10975896,1.97832561
-5.45972986,6.81583135,1.41911575,3.34230353,0.12186506,0.02599061,0.96418170,0.11468021,2.06266376
-5.45372686,6.92689379,1.45466389,3.34147217,0.11606483,0.02760573,0.99129289,0.11986137,2.14729588
-5.44772386,7.02919729,1.48943710,3.33340074,0.10995412,0.02927154,1.01818595,0.12525676,2.23151837
-5.44172086,7.12199852,1.52311843,3.31841090,0.10361272,0.03096917,1.04460112,0.13080580,2.31448326
-5.43571786,7.20430737,1.55530879,3.29678875,0.09711966,0.03267657,1.07021377,0.13643374,2.39520377
-5.42971486,7.27489015,1.58553172,3.26877186,0.09055166,0.03436886,1.09463903,0.14205302,2.47256770
-5.42371186,7.33228973,1.61324287,3.23454123,0.08398180,0.03601874,1.11743964,0.14756530,2.54535853
-5.41770885,7.37486298,1.63784403,3.19421881,0.07747825,0.03759713,1.13813738,0.15286404,2.61228417
-5.41170585,7.40083481,1.65870144,3.14787078,0.07110330,0.03907397,1.15622735,0.15783762,2.67201258
-5.40570285,7.40836703,1.67516775,3.09551657,0.06491261,0.04041907,1.17119493,0.16237280,2.72321298
-5.39969985,7.39563919,1.68660665,3.03714312,0.05895462,0.04160302,1.18253465,0.16635856,2.76460122
-5.39369685,7.36093783,1.69241934,2.97272360,0.05327028,0.04259823,1.18977002,0.16968994,2.79498738
-5.38769385,7.30274976,1.69207138,2.90223947,0.04789295,0.04337981,1.19247374,0.17227194,2.81332340
-5.38169085,7.21985460,1.68511883,2.82570443,0.04284853,0.04392652,1.19028698,0.17402316,2.81874845
-5.37568784,7.11141155,1.67123220,2.74318889,0.03815582,0.04422157,1.18293709,0.17487905,2.81063000
-5.36968484,6.97703574,1.65021714,2.65484321,0.03382699,0.04425324,1.17025254,0.17479465,2.78859819
-5.36368184,6.81685961,1.62203060,2.56091831,0.02986829,0.04401541,1.15217461,0.17374669,2.75257198
-5.35767884,6.63157589,1.58679175,2.46178226,0.02628075,0.04350781,1.12876497,0.17173492,2.70277535
-5.35167584,6.42245932,1.54478689,2.35793164,0.02306107,0.04273616,1.10020885,0.16878260,2.63974291
-5.34567284,6.19136578,1.49646814,2.24999697,0.02020249,0.04171201,1.06681361,0.16493621,2.56431414
-5.33966983,5.94070831,1.44244584,2.13874169,0.01769570,0.04045240,1.02900260,0.16026424,2.47761676
-5.33366683,5.67341097,1.38347505,2.02505469,0.01552975,0.03897939,0.98730484,0.15485529,2.38103954
-5.32766383,5.39284256,1.32043655,1.90993666,0.01369285,0.03731935,0.94234066,0.14881544,2.27619605
-5.32166083,5.10273325,1.25431351,1.79448103,0.01217315,0.03550220,0.89480429,0.14226500,2.16488067
-5.31565783,4.80707784,1.18616453,1.67985028,0.01095946,0.03356050,0.84544388,0.13533494,2.04901887
-5.30965483,4.51002991,1.11709442,1.56724909,0.01004175,0.03152853,0.79504003,0.12816285,1.93061390
-5.30365183,4.21579164,1.04822384,1.45789533,0.00941162,0.02944137,0.74438369,0.12088898,1.81169188
-5.29764882,3.92850373,0.98065902,1.35299051,0.00906261,0.02733398,0.69425422,0.11365210,1.69424765
-5.29164582,3.65213966,0.91546276,1.25369088,0.00899036,0.02524038,0.64539859,0.10658566,1.58019310
-5.28564282,3.39040841,0.85362755,1.16108049,0.00919262,0.02319291,0.59851237,0.09981416,1.47130989
-5.27963982,3.14666861,0.79605188,1.07614720,0.00966911,0.02122157,0.55422310,0.09344998,1.36920794
-5.27363682,2.92385678,0.74352015,0.99976246,0.01042130,0.01935356,0.51307655,0.08759063,1.27529071
-5.26763382,2.72443124,0.69668690,0.93266561,0.01145195,0.01761287,0.47552614,0.08231658,1.19072807
-5.26163082,2.55033279,0.65606538,0.87545289,0.01276467,0.01602005,0.44192571,0.07768970,1.11643711
-5.25562781,2.40296218,0.62202070,0.82857134,0.01436324,0.01459207,0.41252561,0.07375222,1.05307090
-5.24962481,2.28317411,0.59476745,0.79231755,0.01625091,0.01334229,0.38747199,0.07052635,1.00101507
-5.24362181,2.19128655,0.57437149,0.76684088,0.01842966,0.01228052,0.36680919,0.06801446,0.96039162
-5.23761881,2.12710420,0.56075574,0.75215078,0.02089937,0.01141314,0.35048477,0.06619977,0.93106950
-5.23161581,2.08995423,0.55370939,0.74812757,0.02365699,0.01074324,0.33835698,0.06504754,0.91268108
-5.22561281,2.07873236,0.55290024,0.75453616,0.02669577,0.01027090,0.33020414,0.06450676,0.90464369
-5.21960980,2.09195735,0.55788952,0.77104184,0.03000450,0.00999330,0.32573568,0.06451211,0.90618552
-5.21360680,2.12783171,0.56814875,0.79722753,0.03356687,0.00990503,0.32460430,0.06498632,0.91637475
-5.20760380,2.18430659,0.58307818,0.83261168,0.03736100,0.00999826,0.32641885,0.06584275,0.93415126
-5.20160080,2.25914885,0.60202603,0.87666610,0.04135904,0.01026299,0.33075768,0.06698812,0.95835999
-5.19559780,2.35000822,0.62430833,0.92883302,0.04552705,0.01068726,0.33718182,0.06832536,0.98778502
-5.18959480,2.45448282,0.64922853,0.98854070,0.04982509,0.01125736,0.34524789,0.06975645,1.02118370
-5.18359180,2.57018121,0.67609658,1.05521699,0.05420754,0.01195811,0.35452025,0.07118529,1.05731994
-5.17758879,2.69477926,0.70424686,1.12830035,0.05862368,0.01277309,0.36458211,0.07252027,1.09499587
-5.17158579,2.82607047,0.73305459,1.20724779,0.06301855,0.01368493,0.37504535,0.07367679,1.13308127
-5.16558279,2.96200850,0.76195031,1.29153962,0.06733400,0.01467566,0.38555888,0.07457944,1.17053988
-5.15957979,3.10074075,0.79043198,1.38068070,0.07151003,0.01572703,0.39581522,0.07516377,1.20645212
-5.15357679,3.24063247,0.81807463,1.47419829,0.07548629,0.01682095,0.40555526,0.07537780,1.24003370
-5.14757379,3.38028098,0.84453721,1.57163667,0.07920366,0.01793989,0.41457119,0.07518293,1.27064952
-5.14157079,3.51852000,0.86956674,1.67254895,0.08260601,0.01906730,0.42270754,0.07455457,1.29782280
-5.13556778,3.65441466,0.89299966,1.77648669,0.08564190,0.02018810,0.42986035,0.07348212,1.32123920
-5.12956478,3.78724791,0.91476072,1.88298793,0.08826619,0.02128904,0.43597482,0.07196863,1.34074584
-5.12356178,3.91649965,0.93485952,1.99156473,0.09044157,0.02235916,0.44104142,0.07002993,1.35634573
-5.11755878,4.04182017,0.95338523,2.10169101,0.09213986,0.02339000,0.44509095,0.06769348,1.36818766
-5.11155578,4.16299958,0.97049965,2.21279187,0.09334299,0.02437591,0.44818866,0.06499677,1.37655224
-5.10555278,4.27993527,0.98642942,2.32423522,0.09404365,0.02531413,0.45042795,0.06198556,1.38183470
-5.09954977,4.39259934,1.00145747,2.43532677,0.09424562,0.02620474,0.45192387,0.05871192,1.38452517
-5.09354677,4.50100772,1.01591432,2.54530895,0.09396357,0.02705053,0.45280672,0.05523217,1.38518718
-5.08754377,4.60519278,1.03016950,2.65336436,0.09322260,0.02785671,0.45321619,0.05160483,1.38443526
-5.08154077,4.70518053,1.04462332,2.75862386,0.09205721,0.02863044,0.45329608,0.04788864,1.38291239
-5.07553777,4.80097337,1.05969904,2.86017935,0.09051005,0.02938028,0.45318983,0.04414074,1.38126794
-5.06953477,4.89253868,1.07583549,2.95710055,0.08863031,0.03011551,0.45303701,0.04041506,1.38013680
-5.06353177,4.97980319,1.09347995,3.04845542,0.08647179,0.03084541,0.45297060,0.03676094,1.38012009
-5.05752876,5.06265255,1.11308088,3.13333281,0.08409100,0.03157847,0.45311511,0.03322209,1.38176799
-5.05152576,5.14093513,1.13508050,3.21086646,0.08154498,0.03232166,0.45358538,0.02983577,1.38556477
-5.04552276,5.21446881,1.15990638,3.28025890,0.07888937,0.03307967,0.45448578,0.02663241,1.39191618
-5.03951976,5.28304922,1.18796214,3.34080381,0.07617643,0.03385436,0.45590967,0.02363535,1.40113930
-5.03351676,5.34645817,1.21961653,3.39190564,0.07345338,0.03464423,0.45793887,0.02086100,1.41345473
-5.02751376,5.40447065,1.25519112,3.43309533,0.07076104,0.03544412,0.46064292,0.01831915,1.42898096
-5.02151076,5.45685951,1.29494623,3.46404115,0.06813272,0.03624512,0.46407795,0.01601345,1.44773099
-5.01550775,5.50339681,1.33906556,3.48455406,0.06559361,0.03703465,0.46828508,0.01394214,1.46961073
-5.00950475,5.54385163,1.38763985,3.49458747,0.06316052,0.03779675,0.47328835,0.01209878,1.49441951
-5.00350175,5.57798433,1.44065012,3.49423131,0.06084204,0.03851262,0.47909216,0.01047305,1.52185217
-4.99749875,5.60553790,1.49795159,3.48370100,0.05863901,0.03916127,0.48567838,0.00905163,1.55150312
-4.99149575,5.62622718,1.55925898,3.46332211,0.05654545,0.03972037,0.49300339,0.00781902,1.58287213
-4.98549275,5.63972747,1.62413468,3.43351170,0.05454960,0.04016719,0.50099525,0.00675825,1.61537198
-4.97948974,5.64566386,1.69198064,3.39475762,0.05263531,0.04047961,0.50955133,0.00585167,1.64833806
-4.97348674,5.64360285,1.76203531,3.34759705,0.05078340,0.04063707,0.51853670,0.00508149,1.68103997
-4.96748374,5.63304801,1.83337652,3.29259569,0.04897319,0.04062159,0.52778368,0.00443033,1.71269512
-4.96148074,5.61344065,1.90493107,3.23032863,0.04718391,0.04041856,0.53709259,0.00388164,1.74248430
-4.95547774,5.58416681,1.97549143,3.16136417,0.04539595,0.04001751,0.54623419,0.00341998,1.76956915
-4.94947474,5.54457094,2.04373965,3.08625121,0.04359211,0.03941259,0.55495363,0.00303129,1.79311114
-4.94347174,5.49397634,2.10827808,3.00551073,0.04175840,0.03860295,0.56297615,0.00270299,1.81229192
-4.93746873,5.43171186,2.16766618,2.91963163,0.03988478,0.03759283,0.57001415,0.00242407,1.82633433
-4.93146573,5.35714398,2.22046204,2.82907071,0.03796552,0.03639146,0.57577573,0.00218505,1.83452373
-4.92546273,5.26971249,2.26526734,2.73425637,0.03599935,0.03501276,0.57997409,0.00197796,1.83622872
-4.91945973,5.16896824,2.30077351,2.63559539,0.03398931,0.03347483,0.58233751,0.00179620,1.83092060
-4.91345673,5.05461053,2.32580733,2.53348191,0.03194243,0.03179928,0.58261946,0.00163448,1.81819088
-4.90745373,4.92652213,2.33937370,2.42830764,0.02986922,0.03001050,0.58060826,0.00148861,1.79776592
-4.90145073,4.78479952,2.34069352,2.32047226,0.02778294,0.02813476,0.57613586,0.00135540,1.76951798
-4.89544772,4.62977646,2.32923478,2.21039309,0.02569893,0.02619935,0.56908524,0.00123248,1.73347234
-4.88944472,4.46203922,2.30473525,2.09851303,0.02363374,0.02423169,0.55939603,0.00111816,1.68980964
-4.88344172,4.28243205,2.26721558,1.98530620,0.02160439,0.02225852,0.54706804,0.00101128,1.63886358
-4.87743872,4.09205234,2.21698212,1.87128065,0.01962759,0.02030510,0.53216252,0.00091111,1.58111366
-4.87143572,3.89223536,2.15461927,1.75697791,0.01771908,0.01839463,0.51480104,0.00081721,1.51717321
-4.86543272,3.68452888,2.08097159,1.64296927,0.01589307,0.01654770,0.49516208,0.00072935,1.44777321
-4.85942971,3.47065883,1.99711670,1.52984907,0.01416179,0.01478192,0.47347541,0.00064743,1.37374236
-4.85342671,3.25248749,1.90433025,1.41822529,0.01253518,0.01311170,0.45001468,0.00057142,1.29598422
-4.84742371,3.03196612,1.80404449,1.30870809,0.01102071,0.01154814,0.42508852,0.00050129,1.21545239
-4.84142071,2.81108416,1.69780267,1.20189685,0.00962332,0.01009907,0.39903053,0.00043702,1.13312468
-4.83541771,2.59181740,1.58721115,1.09836662,0.00834548,0.00876920,0.37218876,0.00037854,1.04997731
-4.82941471,2.37607738,1.47389146,0.99865467,0.00718732,0.00756035,0.34491504,0.00032573,0.96696007
-4.82341171,2.16566415,1.35943430,0.90324780,0.00614685,0.00647175,0.31755480,0.00027840,0.88497355
-4.81740870,1.96222445,1.24535733,0.81257122,0.00522028,0.00550041,0.29043756,0.00023634,0.80484899
-4.81140570,1.76721658,1.13306828,0.72697949,0.00440227,0.00464150,0.26386868,0.00019924,0.72733161
-4.80540270,1.58188347,1.02383444,0.64674981,0.00368630,0.00388874,0.23812247,0.00016681,0.65306769
-4.79939970,1.40723425,0.91875948,0.57207811,0.00306496,0.00323477,0.21343696,0.00013868,0.58259580
-4.79339670,1.24403478,0.81876778,0.50307785,0.00253031,0.00267153,0.19001034,0.00011448,0.51634202
-4.78739370,1.09280678,0.72459633,0.43978157,0.00207409,0.00219057,0.16799909,0.00009384,0.45461929
-4.78139070,0.95383495,0.63679374,0.38214494,0.00168804,0.00178333,0.14751778,0.00007637,0.39763023
-4.77538769,0.82718120,0.55572574,0.33005306,0.00136406,0.00144140,0.12864021,0.00006171,0.34547328
-4.76938469,0.71270467,0.48158617,0.28332857,0.00109441,0.00115668,0.11140194,0.00004952,0.29815145
-4.76338169,0.61008632,0.41441240,0.24174113,0.00087179,0.00092155,0.09580372,0.00003945,0.25558305
-4.75737869,0.51885664,0.35410409,0.20501785,0.00068949,0.00072895,0.08181570,0.00003120,0.21761388
-4.75137569,0.43842506,0.30044396,0.17285420,0.00054141,0.00057246,0.06938214,0.00002450,0.18403012
-4.74537269,0.36810984,0.25311966,0.14492498,0.00042210,0.00044635,0.05842633,0.00001910,0.15457146
-4.73936968,0.30716723,0.21174560,0.12089489,0.00032672,0.00034552,0.04885548,0.00001479,0.12894380
-4.73336668,0.25481899,0.17588389,0.10042861,0.00025108,0.00026555,0.04056550,0.00001136,0.10683129
-4.72736368,0.21027751,0.14506380,0.08319992,0.00019157,0.00020262,0.03344532,0.00000867,0.08790722
-4.72136068,0.17276792,0.11879910,0.06889980,0.00014512,0.00015350,0.02738085,0.00000657,0.07184352
-4.71535768,0.14154704,0.09660306,0.05724344,0.00010914,0.00011545,0.02225830,0.00000494,0.05831885
-4.70935468,0.11591886,0.07800089,0.04797600,0.00008149,0.00008621,0.01796701,0.00000369,0.04702515
-4.70335168,0.09524665,0.06253953,0.04087726,0.00006041,0.00006391,0.01440162,0.00000273,0.03767265
-4.69734867,0.07896186,0.04979512,0.03576508,0.00004447,0.00004704,0.01146375,0.00000201,0.02999345
-4.69134567,0.06657000,0.03937806,0.03249773,0.00003249,0.00003437,0.00906310,0.00000147,0.02374387
-4.68534267,0.05765386,0.03093612,0.03097521,0.00002357,0.00002494,0.00711815,0.00000107,0.01870561
-4.67933967,0.05187434,0.02415585,0.03113956,0.00001698,0.00001796,0.00555644,0.00000077,0.01468602
-4.67333667,0.04896918,0.01876262,0.03297413,0.00001214,0.00001285,0.00431456,0.00000055,0.01151757
-4.66733367,0.04874991,0.01451963,0.03650197,0.00000862,0.00000912,0.00333790,0.00000039,0.00905683
-4.66133067,0.05109736,0.01122610,0.04178317,0.00000608,0.00000643,0.00258025,0.00000028,0.00718301
-4.65532766,0.05595571,0.00871515,0.04891126,0.00000425,0.00000450,0.00200328,0.00000019,0.00579623
-4.64932466,0.06332552,0.00685134,0.05800848,0.00000295,0.00000313,0.00157602,0.00000013,0.00481583
-4.64332166,0.07325570,0.00552837,0.06922007,0.00000204,0.00000216,0.00127429,0.00000009,0.00417855
-4.63731866,0.08583458,0.00466682,0.08270742,0.00000140,0.00000148,0.00108023,0.00000006,0.00383695
-4.63131566,0.10118022,0.00421234,0.09864011,0.00000095,0.00000100,0.00098191,0.00000004,0.00375789
-4.62531266,0.11943012,0.00413421,0.11718692,0.00000064,0.00000068,0.00097305,0.00000003,0.00392135
-4.61930965,0.14073033,0.00442442,0.13850593,0.00000043,0.00000045,0.00105277,0.00000002,0.00431944
-4.61330665,0.16522436,0.00509722,0.16273381,0.00000029,0.00000030,0.00122562,0.00000001,0.00495577
-4.60730365,0.19304198,0.00618925,0.18997462,0.00000019,0.00000020,0.00150164,0.00000001,0.00584500
-4.60130065,0.22428829,0.00776013,0.22028844,0.00000012,0.00000013,0.00189650,0.00000001,0.00701276
-4.59529765,0.25903333,0.00989349,0.25368020,0.00000008,0.00000009,0.00243186,0.00000000,0.00849573
-4.58929465,0.29730276,0.01269833,0.29008924,0.00000005,0.00000006,0.00313572,0.00000000,0.01034199
-4.58329165,0.33906988,0.01631058,0.32938009,0.00000003,0.00000004,0.00404285,0.00000000,0.01261144
-4.57728864,0.38424949,0.02089470,0.37133504,0.00000002,0.00000002,0.00519519,0.00000000,0.01537640
-4.57128564,0.43269394,0.02664521,0.41564900,0.00000001,0.00000001,0.00664230,0.00000000,0.01872208
-4.56528264,0.48419169,0.03378773,0.46192720,0.00000001,0.00000001,0.00844158,0.00000000,0.02274702
-4.55927964,0.53846867,0.04257958,0.50968618,0.00000001,0.00000001,0.01065847,0.00000000,0.02756331
-4.55327664,0.59519239,0.05330932,0.55835828,0.00000000,0.00000000,0.01336635,0.00000000,0.03329643
-4.54727364,0.65397892,0.06629532,0.60729990,0.00000000,0.00000000,0.01664612,0.00000000,0.04008467
-4.54127064,0.71440234,0.08188272,0.65580346,0.00000000,0.00000000,0.02058550,0.00000000,0.04807785
-4.53526763,0.77600640,0.10043887,0.70311294,0.00000000,0.00000000,0.02527782,0.00000000,0.05743545
-4.52926463,0.83831771,0.12234671,0.74844245,0.00000000,0.00000000,0.03082036,0.00000000,0.06832381
-4.52326163,0.90085981,0.14799617,0.79099738,0.00000000,0.00000000,0.03731215,0.00000000,0.08091237
-4.51725863,0.96316723,0.17777337,0.82999735,0.00000000,0.00000000,0.04485126,0.00000001,0.09536907
-4.51125563,1.02479875,0.21204768,0.86469995,0.00000000,0.00000001,0.05353147,0.00000001,0.11185463
-4.50525263,1.08534891,0.25115683,0.89442434,0.00000000,0.00000001,0.06343854,0.00000002,0.13051598
-4.49924962,1.14445695,0.29539025,0.91857368,0.00000001,0.00000001,0.07464591,0.00000003,0.15147887
-4.49324662,1.20181257,0.34497121,0.93665528,0.00000001,0.00000002,0.08721024,0.00000004,0.17483985
