energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.47173587,2.32030082,0.14081060,0.00778502,1.50708610,0.00000000,1.55457283,0.91744418
-5.46573287,2.39047287,0.14410257,0.00809009,1.56507390,0.00000000,1.63181859,0.94298251
-5.45972986,2.46486515,0.14769076,0.00839442,1.62708288,0.00000000,1.71264232,0.97019763
-5.45372686,2.54349110,0.15156651,0.00869484,1.69303240,0.00000000,1.79654992,0.99927630
-5.44772386,2.62623531,0.15570848,0.00898803,1.76271598,0.00000000,1.88294256,1.03035171
-5.44172086,2.71284831,0.16008290,0.00927056,1.83580163,0.00000000,1.97112719,1.06349544
-5.43571786,2.80294620,0.16464443,0.00953900,1.91183639,0.00000000,2.06033059,1.09871166
-5.42971486,2.89601487,0.16933739,0.00978994,1.99025467,0.00000000,2.14971614,1.13593352
-5.42371186,2.99141839,0.17409739,0.01002014,2.07038980,0.00000000,2.23840251,1.17502179
-5.41770885,3.08841099,0.17885326,0.01022657,2.15148832,0.00000000,2.32548350,1.21576576
-5.41170585,3.18615205,0.18352920,0.01040651,2.23272624,0.00000000,2.41004815,1.25788615
-5.40570285,3.28372341,0.18804695,0.01055764,2.31322674,0.00000000,2.49120026,1.30104003
-5.39969985,3.38014839,0.19232802,0.01067808,2.39207872,0.00000000,2.56807687,1.34482743
-5.39369685,3.47441210,0.19629583,0.01076648,2.46835573,0.00000000,2.63986493,1.38879962
-5.38769385,3.56548237,0.19987769,0.01082205,2.54113486,0.00000000,2.70581611,1.43246868
-5.38169085,3.65233117,0.20300658,0.01084457,2.60951537,0.00000000,2.76525932,1.47531835
-5.37568784,3.73395604,0.20562263,0.01083442,2.67263686,0.00000000,2.81761114,1.51681583
-5.36968484,3.80940141,0.20767442,0.01079256,2.72969679,0.00000000,2.86238418,1.55642443
-5.36368184,3.87777951,0.20911997,0.01072053,2.77996719,0.00000000,2.89919354,1.59361669
-5.35767884,3.93829066,0.20992742,0.01062039,2.82281061,0.00000000,2.92776176,1.62788791
-5.35167584,3.99024257,0.21007556,0.01049469,2.85769486,0.00000000,2.94792230,1.65876953
-5.34567284,4.03306831,0.20955401,0.01034639,2.88420654,0.00000000,2.95962183,1.68584224
-5.33966983,4.06634233,0.20836334,0.01017885,2.90206285,0.00000000,2.96292135,1.70874825
-5.33366683,4.08979406,0.20651484,0.00999565,2.91112135,0.00000000,2.95799620,1.72720234
-5.32766383,4.10331836,0.20403028,0.00980060,2.91138710,0.00000000,2.94513466,1.74100125
-5.32166083,4.10698201,0.20094137,0.00959764,2.90301671,0.00000000,2.92473504,1.75003090
-5.31565783,4.10102580,0.19728918,0.00939070,2.88631879,0.00000000,2.89730086,1.75427117
-5.30965483,4.08586141,0.19312335,0.00918365,2.86175026,0.00000000,2.86343383,1.75379764
-5.30365183,4.06206284,0.18850113,0.00898023,2.82990821,0.00000000,2.82382437,1.74878027
-5.29764882,4.03035208,0.18348634,0.00878388,2.79151722,0.00000000,2.77923927,1.73947882
-5.29164582,3.99157922,0.17814811,0.00859775,2.74741197,0.00000000,2.73050673,1.72623499
-5.28564282,3.94669734,0.17255953,0.00842456,2.69851571,0.00000000,2.67849848,1.70946148
-5.27963982,3.89673303,0.16679614,0.00826653,2.64581490,0.00000000,2.62410971,1.68962845
-5.27363682,3.84275355,0.16093434,0.00812535,2.59033099,0.00000000,2.56823696,1.66724773
-5.26763382,3.78583198,0.15504975,0.00800210,2.53309037,0.00000000,2.51175494,1.64285557
-5.26163082,3.72701199,0.14921553,0.00789722,2.47509365,0.00000000,2.45549319,1.61699458
-5.25562781,3.66727388,0.14350077,0.00781054,2.41728575,0.00000000,2.40021349,1.59019590
-5.24962481,3.60750366,0.13796892,0.00774122,2.36052813,0.00000000,2.34658924,1.56296219
-5.24362181,3.54846671,0.13267643,0.00768782,2.30557450,0.00000000,2.29518796,1.53575251
-5.23761881,3.49078755,0.12767162,0.00764835,2.25305128,0.00000000,2.24645781,1.50896962
-5.23161581,3.43493678,0.12299369,0.00762031,2.20344383,0.00000000,2.20071905,1.48295055
-5.22561281,3.38122594,0.11867220,0.00760084,2.15708903,0.00000000,2.15816105,1.45796060
-5.21960980,3.32981055,0.11472675,0.00758675,2.11417476,0.00000000,2.11884514,1.43419128
-5.21360680,3.28070122,0.11116707,0.00757471,2.07474611,0.00000000,2.08271328,1.41176200
-5.20760380,3.23378196,0.10799341,0.00756135,2.03871805,0.00000000,2.04960221,1.39072549
-5.20160080,3.18883485,0.10519728,0.00754340,2.00589372,0.00000000,2.01926237,1.37107637
-5.19559780,3.14556923,0.10276239,0.00751779,1.97598732,0.00000000,1.99138047,1.35276242
-5.18959480,3.10365386,0.10066592,0.00748181,1.94865023,0.00000000,1.96560472,1.33569783
-5.18359180,3.06275002,0.09887978,0.00743319,1.92349887,0.00000000,1.94157098,1.31977735
-5.17758879,3.02254348,0.09737213,0.00737020,1.90014275,0.00000000,1.91892856,1.30489085
-5.17158579,2.98277343,0.09610873,0.00729167,1.87821108,0.00000000,1.89736418,1.29093709
-5.16558279,2.94325681,0.09505437,0.00719708,1.85737662,0.00000000,1.87662254,1.27783598
-5.15957979,2.90390638,0.09417407,0.00708650,1.83737534,0.00000000,1.85652265,1.26553879
-5.15357679,2.86474181,0.09343413,0.00696062,1.81802117,0.00000000,1.83696873,1.25403553
-5.14757379,2.82589325,0.09280300,0.00682065,1.79921507,0.00000000,1.81795547,1.24335936
-5.14157079,2.78759728,0.09225184,0.00666829,1.78094824,0.00000000,1.79956722,1.23358776
-5.13556778,2.75018593,0.09175487,0.00650557,1.76329965,0.00000000,1.78197150,1.22484059
-5.12956478,2.71406969,0.09128953,0.00633481,1.74642822,0.00000000,1.76540748,1.21727539
-5.12356178,2.67971584,0.09083637,0.00615845,1.73056070,0.00000000,1.75017012,1.21108021
-5.11755878,2.64762387,0.09037883,0.00597897,1.71597608,0.00000000,1.73659138,1.20646474
-5.11155578,2.61829966,0.08990290,0.00579875,1.70298793,0.00000000,1.72501969,1.20365033
-5.10555278,2.59223042,0.08939673,0.00561997,1.69192582,0.00000000,1.71579910,1.20285976
-5.09954977,2.56986207,0.08885023,0.00544456,1.68311724,0.00000000,1.70924953,1.20430735
-5.09354677,2.55158050,0.08825475,0.00527409,1.67687113,0.00000000,1.70564940,1.20819019
-5.08754377,2.53769809,0.08760283,0.00510977,1.67346402,0.00000000,1.70522155,1.21468109
-5.08154077,2.52844599,0.08688809,0.00495243,1.67312958,0.00000000,1.70812341,1.22392346
-5.07553777,2.52397272,0.08610522,0.00480249,1.67605196,0.00000000,1.71444169,1.23602854
-5.06953477,2.52434863,0.08525019,0.00466004,1.68236311,0.00000000,1.72419180,1.25107495
-5.06353177,2.52957572,0.08432046,0.00452488,1.69214382,0.00000000,1.73732172,1.26911029
-5.05752876,2.53960170,0.08331543,0.00439654,1.70542806,0.00000000,1.75371969,1.29015459
-5.05152576,2.55433684,0.08223685,0.00427444,1.72220993,0.00000000,1.77322505,1.31420494
-5.04552276,2.57367207,0.08108924,0.00415787,1.74245224,0.00000000,1.79564097,1.34124088
-5.03951976,2.59749662,0.07988036,0.00404615,1.76609571,0.00000000,1.82074823,1.37122968
-5.03351676,2.62571354,0.07862152,0.00393864,1.79306800,0.00000000,1.84831869,1.40413105
-5.02751376,2.65825177,0.07732777,0.00383485,1.82329129,0.00000000,1.87812750,1.43990056
-5.02151076,2.69507349,0.07601801,0.00373446,1.85668801,0.00000000,1.90996314,1.47849133
-5.01550775,2.73617617,0.07471480,0.00363735,1.89318388,0.00000000,1.94363459,1.51985373
-5.00950475,2.78158902,0.07344414,0.00354365,1.93270813,0.00000000,1.97897533,1.56393290
-5.00350175,2.83136398,0.07223494,0.00345369,1.97519086,0.00000000,2.01584400,1.61066432
-4.99749875,2.88556218,0.07111837,0.00336803,2.02055781,0.00000000,2.05412201,1.65996760
-4.99149575,2.94423673,0.07012718,0.00328740,2.06872313,0.00000000,2.09370857,1.71173912
-4.98549275,3.00741361,0.06929479,0.00321268,2.11958091,0.00000000,2.13451390,1.76584415
-4.97948974,3.07507199,0.06865445,0.00314484,2.17299638,0.00000000,2.17645150,1.82210921
-4.97348674,3.14712610,0.06823840,0.00308490,2.22879777,0.00000000,2.21943036,1.88031548
-4.96748374,3.22341002,0.06807702,0.00303388,2.28676976,0.00000000,2.26334821,1.94019412
-4.96148074,3.30366703,0.06819819,0.00299277,2.34664939,0.00000000,2.30808646,2.00142395
-4.95547774,3.38754458,0.06862665,0.00296246,2.40812504,0.00000000,2.35350752,2.06363233
-4.94947474,3.47459550,0.06938356,0.00294373,2.47083891,0.00000000,2.39945492,2.12639923
-4.94347174,3.56428561,0.07048622,0.00293723,2.53439302,0.00000000,2.44575615,2.18926459
-4.93746873,3.65600736,0.07194788,0.00294347,2.59835846,0.00000000,2.49222817,2.25173888
-4.93146573,3.74909847,0.07377763,0.00296280,2.66228737,0.00000000,2.53868478,2.31331607
-4.92546273,3.84286415,0.07598040,0.00299543,2.72572682,0.00000000,2.58494521,2.37348844
-4.91945973,3.93660126,0.07855697,0.00304144,2.78823335,0.00000000,2.63084284,2.43176222
-4.91345673,4.02962220,0.08150399,0.00310077,2.84938724,0.00000000,2.67623292,2.48767295
-4.90745373,4.12127673,0.08481384,0.00317327,2.90880498,0.00000000,2.72099814,2.54079951
-4.90145073,4.21096955,0.08847460,0.00325868,2.96614905,0.00000000,2.76505120,2.59077567
-4.89544772,4.29817218,0.09246968,0.00335662,3.02113382,0.00000000,2.80833334,2.63729839
-4.88944472,4.38242787,0.09677755,0.00346665,3.07352705,0.00000000,2.85080857,2.68013202
-4.88344172,4.46334890,0.10137126,0.00358819,3.12314649,0.00000000,2.89245345,2.71910805
-4.87743872,4.54060635,0.10621791,0.00372056,3.16985173,0.00000000,2.93324269,2.75412038
-4.87143572,4.61391290,0.11127814,0.00386294,3.21353176,0.00000000,2.97313141,2.78511629
-4.86543272,4.68300017,0.11650568,0.00401433,3.25408897,0.00000000,3.01203516,2.81208385
-4.85942971,4.74759217,0.12184692,0.00417357,3.29142099,0.00000000,3.04980915,2.83503649
-4.85342671,4.80737758,0.12724083,0.00433925,3.32540165,0.00000000,3.08622852,2.85399612
-4.84742371,4.86198295,0.13261903,0.00450976,3.35586279,0.00000000,3.12097120,2.86897597
-4.84142071,4.91094979,0.13790623,0.00468322,3.38257849,0.00000000,3.15360537,2.87996452
-4.83541771,4.95371777,0.14302108,0.00485751,3.40525329,0.00000000,3.18358287,2.88691196
-4.82941471,4.98961628,0.14787740,0.00503027,3.42351581,0.00000000,3.21023993,2.88972026
-4.82341171,5.01786574,0.15238582,0.00519893,3.43691859,0.00000000,3.23280595,2.88823786
-4.81740870,5.03758974,0.15645584,0.00536075,3.44494488,0.00000000,3.25042062,2.88225963
-4.81140570,5.04783793,0.15999816,0.00551288,3.44702236,0.00000000,3.26215911,2.87153220
-4.80540270,5.04761912,0.16292730,0.00565242,3.44254349,0.00000000,3.26706444,2.85576481
-4.79939970,5.03594308,0.16516434,0.00577651,3.43089153,0.00000000,3.26418560,2.83464491
-4.79339670,5.01186892,0.16663968,0.00588243,3.41147093,0.00000000,3.25261970,2.80785775
-4.78739370,4.97455736,0.16729563,0.00596768,3.38374043,0.00000000,3.23155572,2.77510884
-4.78139070,4.92332386,0.16708881,0.00603008,3.34724707,0.00000000,3.20031784,2.73614776
-4.77538769,4.85768945,0.16599210,0.00606784,3.30165895,0.00000000,3.15840552,2.69079202
-4.76938469,4.77742610,0.16399612,0.00607967,3.24679497,0.00000000,3.10552848,2.63894930
-4.76338169,4.68259379,0.16111009,0.00606484,3.18264962,0.00000000,3.04163422,2.58063673
-4.75737869,4.57356693,0.15736208,0.00602319,3.10941135,0.00000000,2.96692681,2.51599605
-4.75137569,4.45104831,0.15279853,0.00595519,3.02747337,0.00000000,2.88187564,2.44530350
-4.74537269,4.31606962,0.14748318,0.00586193,2.93743614,0.00000000,2.78721381,2.36897391
-4.73936968,4.16997828,0.14149529,0.00574510,2.84010145,0.00000000,2.68392619,2.28755874
-4.73336668,4.01441100,0.13492746,0.00560696,2.73645817,0.00000000,2.57322784,2.20173795
-4.72736368,3.85125551,0.12788284,0.00545026,2.62766046,0.00000000,2.45653401,2.11230629
-4.72136068,3.68260220,0.12047223,0.00527817,2.51499963,0.00000000,2.33542327,2.02015458
-4.71535768,3.51068812,0.11281091,0.00509417,2.39987088,0.00000000,2.21159580,1.92624703
-4.70935468,3.33783604,0.10501546,0.00490199,2.28373665,0.00000000,2.08682880,1.83159571
-4.70335168,3.16639140,0.09720071,0.00470545,2.16808839,0.00000000,1.96293115,1.73723348
-4.69734867,2.99866008,0.08947698,0.00450838,2.05440826,0.00000000,1.84169937,1.64418654
-4.69134567,2.83684958,0.08194754,0.00431451,1.94413263,0.00000000,1.72487665,1.55344800
-4.68534267,2.68301598,0.07470668,0.00412737,1.83861873,0.00000000,1.61411636,1.46595343
-4.67933967,2.53901858,0.06783805,0.00395021,1.73911560,0.00000000,1.51095108,1.38255949
-4.67333667,2.40648367,0.06141364,0.00378591,1.64674033,0.00000000,1.41676797,1.30402629
-4.66733367,2.28677814,0.05549323,0.00363694,1.56245999,0.00000000,1.33279044,1.23100393
-4.66133067,2.18099328,0.05012422,0.00350531,1.48707966,0.00000000,1.26006613,1.16402370
-4.65532766,2.08993848,0.04534194,0.00339254,1.42123615,0.00000000,1.19946052,1.10349355
-4.64932466,2.01414401,0.04117030,0.00329968,1.36539721,0.00000000,1.15165530,1.04969804
-4.64332166,1.95387169,0.03762260,0.00322727,1.31986543,0.00000000,1.11715063,1.00280201
-4.63731866,1.90913207,0.03470266,0.00317540,1.28478594,0.00000000,1.09626984,0.96285747
-4.63131566,1.87970622,0.03240585,0.00314372,1.26015692,0.00000000,1.08916566,0.92981306
-4.62531266,1.86517060,0.03072034,0.00313150,1.24584195,0.00000000,1.09582674,0.90352526
-4.61930965,1.86492297,0.02962807,0.00313764,1.24158289,0.00000000,1.11608360,0.88377046
-4.61330665,1.87820799,0.02910579,0.00316077,1.24701273,0.00000000,1.14961326,0.87025725
-4.60730365,1.90414097,0.02912585,0.00319925,1.26166718,0.00000000,1.19594235,0.86263815
-4.60130065,1.94172868,0.02965685,0.00325127,1.28499475,0.00000000,1.25444832,0.86052020
-4.59529765,1.98988663,0.03066413,0.00331484,1.31636475,0.00000000,1.32435932,0.86347397
-4.58929465,2.04745238,0.03211011,0.00338789,1.35507306,0.00000000,1.40475302,0.87104083
-4.58329165,2.11319509,0.03395448,0.00346828,1.40034602,0.00000000,1.49455540,0.88273814
-4.57728864,2.18582167,0.03615437,0.00355383,1.45134262,0.00000000,1.59254038,0.89806276
-4.57128564,2.26398049,0.03866441,0.00364235,1.50715566,0.00000000,1.69733147,0.91649290
-4.56528264,2.34626358,0.04143690,0.00373168,1.56681270,0.00000000,1.80740655,0.93748876
-4.55927964,2.43120874,0.04442194,0.00381969,1.62927753,0.00000000,1.92110695,0.96049262
-4.55327664,2.51730277,0.04756783,0.00390431,1.69345325,0.00000000,2.03665158,0.98492869
-4.54727364,2.60298714,0.05082151,0.00398354,1.75818761,0.00000000,2.15215696,1.01020357
-4.54127064,2.68666731,0.05412925,0.00405546,1.82228143,0.00000000,2.26566327,1.03570771
-4.53526763,2.76672643,0.05743755,0.00411826,1.88450065,0.00000000,2.37516651,1.06081848
-4.52926463,2.84154416,0.06069421,0.00417025,1.94359227,0.00000000,2.47865615,1.08490510
-4.52326163,2.90952045,0.06384966,0.00420987,1.99830414,0.00000000,2.57415746,1.10733578
-4.51725863,2.96910426,0.06685836,0.00423574,2.04740834,0.00000000,2.65977715,1.12748697
-4.51125563,3.01882625,0.06968041,0.00424663,2.08972749,0.00000000,2.73375074,1.14475466
-4.50525263,3.05733424,0.07228309,0.00424155,2.12416298,0.00000000,2.79448965,1.15856729
-4.49924962,3.08343015,0.07464246,0.00421972,2.14972419,0.00000000,2.84062613,1.16839986
-4.49324662,3.09610625,0.07674481,0.00418065,2.16555703,0.00000000,2.87105385,1.17378848
-4.48724362,3.09457919,0.07858788,0.00412407,2.17097074,0.00000000,2.88496221,1.17434464
-4.48124062,3.07831950,0.08018186,0.00405003,2.16546123,0.00000000,2.88186264,1.16976845
-4.47523762,3.04707505,0.08154996,0.00395889,2.14872982,0.00000000,2.86160540,1.15985990
-4.46923462,3.00088661,0.08272855,0.00385126,2.12069612,0.00000000,2.82438590,1.14452768
-4.46323162,2.94009451,0.08376684,0.00372809,2.08150431,0.00000000,2.77074012,1.12379459
-4.45722861,2.86533547,0.08472597,0.00359057,2.03152216,0.00000000,2.70152899,1.09779944
-4.45122561,2.77752941,0.08567759,0.00344016,1.97133265,0.00000000,2.61791229,1.06679492
-4.44522261,2.67785642,0.08670185,0.00327853,1.90171838,0.00000000,2.52131324,1.03114147
-4.43921961,2.56772471,0.08788489,0.00310752,1.82363941,0.00000000,2.41337502,0.99129740
-4.43321661,2.44873079,0.08931590,0.00292913,1.73820529,0.00000000,2.29591126,0.94780548
-4.42721361,2.32261344,0.09108368,0.00274541,1.64664269,0.00000000,2.17085238,0.90127667
-4.42121061,2.19120343,0.09327311,0.00255846,1.55025975,0.00000000,2.04019016,0.85237159
-4.41520760,2.05637117,0.09596125,0.00237038,1.45040897,0.00000000,1.90592254,0.80178068
-4.40920460,1.91997437,0.09921366,0.00218317,1.34844986,0.00000000,1.77000097,0.75020378
-4.40320160,1.78380789,0.10308065,0.00199873,1.24571322,0.00000000,1.63428206,0.69833001
-4.39719860,1.64955769,0.10759403,0.00181882,1.14346803,0.00000000,1.50048519,0.64681885
-4.39119560,1.51876056,0.11276422,0.00164499,1.04289245,0.00000000,1.37015731,0.59628313
-4.38519260,1.39277099,0.11857802,0.00147861,0.94504958,0.00000000,1.24464583,0.54727444
-4.37918959,1.27273608,0.12499716,0.00132079,0.85086875,0.00000000,1.12507994,0.50027157
-4.37318659,1.15957901,0.13195770,0.00117241,0.76113263,0.00000000,1.01236052,0.45567223
-4.36718359,1.05399125,0.13937040,0.00103413,0.67647014,0.00000000,0.90715822,0.41378804
-4.36118059,0.95643303,0.14712212,0.00090636,0.59735496,0.00000000,0.80991903,0.37484301
-4.35517759,0.86714171,0.15507817,0.00078929,0.52410921,0.00000000,0.72087652,0.33897506
-4.34917459,0.78614680,0.16308568,0.00068291,0.45691154,0.00000000,0.64006958,0.30624046
-4.34317159,0.71329074,0.17097778,0.00058706,0.39580888,0.00000000,0.56736439,0.27662064
-4.33716858,0.64825402,0.17857851,0.00050137,0.34073107,0.00000000,0.50247949,0.25003095
-4.33116558,0.59058326,0.18570834,0.00042540,0.29150734,0.00000000,0.44501244,0.22633080
-4.32516258,0.53972091,0.19218993,0.00035857,0.24788381,0.00000000,0.39446722,0.20533468
-4.31915958,0.49503527,0.19785408,0.00030025,0.20954130,0.00000000,0.35028090,0.18682348
-4.31315658,0.45584965,0.20254544,0.00024975,0.17611266,0.00000000,0.31184907,0.17055567
-4.30715358,0.42146961,0.20612785,0.00020637,0.14719897,0.00000000,0.27854898,0.15627791
