energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.51975988,11.04831249,0.72345433,5.32418811,0.00338082,0.86577757,2.47111066,3.51195867,1.41971864,0.00000000
-5.51375688,10.57461176,0.66967836,5.05949449,0.00316582,0.84196402,2.34647563,3.39193630,1.36287797,0.00000000
-5.50775388,10.09305360,0.61679262,4.78522251,0.00295700,0.82071204,2.23107260,3.27055154,1.30497777,0.00000000
-5.50175088,9.61070766,0.56541161,4.50538673,0.00275647,0.80241708,2.12657485,3.14960922,1.24682591,0.00000000
-5.49574787,9.13421916,0.51606694,4.22389636,0.00256603,0.78739632,2.03432710,3.03077847,1.18915785,0.00000000
-5.48974487,8.66964288,0.46920109,3.94446287,0.00238706,0.77587641,1.95531159,2.91554567,1.13262152,0.00000000
-5.48374187,8.22230453,0.42516447,3.67051943,0.00222059,0.76798392,1.89012593,2.80517519,1.07776612,0.00000000
-5.47773887,7.79669323,0.38421555,3.40515472,0.00206731,0.76373898,1.83897311,2.70067929,1.02503487,0.00000000
-5.47173587,7.39638778,0.34652358,3.15106257,0.00192755,0.76305235,1.80166364,2.60279799,0.97476182,0.00000000
-5.46573287,7.02401772,0.31217375,2.91050831,0.00180134,0.76572595,1.77762948,2.51198931,0.92717239,0.00000000
-5.45972986,6.68125879,0.28117424,2.68531166,0.00168849,0.77145696,1.76594889,2.42842982,0.88238764,0.00000000
-5.45372686,6.36886104,0.25346464,2.47684574,0.00158863,0.77984536,1.76538142,2.35202526,0.84043154,0.00000000
-5.44772386,6.08670682,0.22892546,2.28605048,0.00150124,0.79040469,1.77441152,2.28243033,0.80124111,0.00000000
-5.44172086,5.83389453,0.20738823,2.11345876,0.00142582,0.80257573,1.79129946,2.21907665,0.76467855,0.00000000
-5.43571786,5.60884352,0.18864574,1.95923289,0.00136188,0.81574269,1.81413789,2.16120752,0.73054512,0.00000000
-5.42971486,5.40941480,0.17246222,1.82320874,0.00130910,0.82925133,1.84091213,2.10791797,0.69859590,0.00000000
-5.42371186,5.23304190,0.15858303,1.70494482,0.00126741,0.84242855,1.86956244,2.05819840,0.66855498,0.00000000
-5.41770885,5.07686619,0.14674380,1.60377364,0.00123710,0.85460266,1.89804635,2.01098002,0.64013054,0.00000000
-5.41170585,4.93787101,0.13667866,1.51885269,0.00121897,0.86512379,1.92439900,1.96518036,0.61302926,0.00000000
-5.40570285,4.81300948,0.12812759,1.44921272,0.00121439,0.87338362,1.94678986,1.91974711,0.58696956,0.00000000
-5.39969985,4.69932135,0.12084267,1.39380141,0.00122552,0.87883380,1.96357389,1.87369879,0.56169338,0.00000000
-5.39369685,4.59403494,0.11459339,1.35152096,0.00125538,0.88100239,1.97333585,1.82616076,0.53697621,0.00000000
-5.38769385,4.49465137,0.10917079,1.32125844,0.00130806,0.87950783,1.97492618,1.77639547,0.51263500,0.00000000
-5.38169085,4.39900894,0.10439062,1.30190865,0.00138882,0.87406977,1.96748786,1.72382613,0.48853406,0.00000000
-5.37568784,4.30532680,0.10009550,1.29238929,0.00150427,0.86451660,1.95047319,1.66805316,0.46458867,0.00000000
-5.36968484,4.21222802,0.09615621,1.29164912,0.00166254,0.85078936,1.92365058,1.60886328,0.44076668,0.00000000
-5.36368184,4.11874311,0.09247213,1.29867005,0.00187335,0.83294197,1.88710117,1.54623118,0.41708809,0.00000000
-5.35767884,4.02429598,0.08897090,1.31246434,0.00214820,0.81113782,1.84120604,1.48031439,0.39362286,0.00000000
-5.35167584,3.92867498,0.08560761,1.33206862,0.00250038,0.78564305,1.78662452,1.41144177,0.37048716,0.00000000
-5.34567284,3.83199229,0.08236328,1.35653628,0.00294509,0.75681680,1.72426504,1.34009675,0.34783850,0.00000000
-5.33966983,3.73463521,0.07924307,1.38493001,0.00349938,0.72509886,1.65524961,1.26689613,0.32586973,0.00000000
-5.33366683,3.63721296,0.07627410,1.41631598,0.00418206,0.69099542,1.58087361,1.19256585,0.30480267,0.00000000
-5.32766383,3.54050250,0.07350305,1.44976112,0.00501355,0.65506341,1.50256248,1.11791482,0.28488119,0.00000000
-5.32166083,3.44539662,0.07099364,1.48433452,0.00601563,0.61789411,1.42182688,1.04380800,0.26636440,0.00000000
-5.31565783,3.35285690,0.06882402,1.51911349,0.00721101,0.58009666,1.34021788,0.97113989,0.24951993,0.00000000
-5.30965483,3.26387353,0.06708411,1.55319468,0.00862286,0.54228205,1.25928365,0.90080937,0.23461752,0.00000000
-5.30365183,3.17943333,0.06587303,1.58570979,0.01027420,0.50504809,1.18052884,0.83369678,0.22192320,0.00000000
-5.29764882,3.10049630,0.06529648,1.61584534,0.01218712,0.46896583,1.10537760,0.77064364,0.21169381,0.00000000
-5.29164582,3.02798061,0.06546426,1.64286526,0.01438190,0.43456772,1.03514116,0.71243572,0.20417222,0.00000000
-5.28564282,2.96275487,0.06648781,1.66613492,0.01687609,0.40233775,0.97099029,0.65978932,0.19958293,0.00000000
-5.27963982,2.90563629,0.06847777,1.68514492,0.01968344,0.37270363,0.91393316,0.61334091,0.19812820,0.00000000
-5.27363682,2.85739282,0.07154164,1.69953285,0.02281279,0.34603114,0.86479837,0.57364001,0.19998445,0.00000000
-5.26763382,2.81874699,0.07578136,1.70910129,0.02626702,0.32262039,0.82422349,0.54114476,0.20529902,0.00000000
-5.26163082,2.79037956,0.08129097,1.71383040,0.03004201,0.30270404,0.79264840,0.51621994,0.21418701,0.00000000
-5.25562781,2.77293081,0.08815415,1.71388375,0.03412572,0.28644708,0.77031359,0.49913692,0.22672832,0.00000000
-5.24962481,2.76699789,0.09644183,1.70960645,0.03849739,0.27394807,0.75726265,0.49007501,0.24296471,0.00000000
-5.24362181,2.77312715,0.10620972,1.70151492,0.04312704,0.26524151,0.75334895,0.48912381,0.26289693,0.00000000
-5.23761881,2.79180082,0.11749587,1.69027839,0.04797520,0.26030115,0.75824577,0.49628603,0.28648204,0.00000000
-5.23161581,2.82341802,0.13031830,1.67669255,0.05299298,0.25904394,0.77145979,0.51148072,0.31363082,0.00000000
-5.22561281,2.86827101,0.14467272,1.66164619,0.05812249,0.26133445,0.79234746,0.53454650,0.34420556,0.00000000
-5.21960980,2.92651768,0.16053049,1.64608239,0.06329767,0.26698964,0.82013394,0.56524477,0.37801830,0.00000000
-5.21360680,2.99815226,0.17783684,1.63095597,0.06844548,0.27578378,0.85393433,0.60326303,0.41482971,0.00000000
-5.20760380,3.08297632,0.19650958,1.61718912,0.07348748,0.28745350,0.89277675,0.64821834,0.45434883,0.00000000
-5.20160080,3.18057239,0.21643829,1.60562765,0.07834174,0.30170291,0.93562706,0.69966138,0.49623386,0.00000000
-5.19559780,3.29028275,0.23748419,1.59699974,0.08292502,0.31820879,0.98141465,0.75708106,0.54009415,0.00000000
-5.18959480,3.41119565,0.25948081,1.59187965,0.08715516,0.33662584,1.02905899,0.81991048,0.58549363,0.00000000
-5.18359180,3.54214093,0.28223558,1.59065802,0.09095360,0.35659202,1.07749626,0.88753419,0.63195574,0.00000000
-5.17758879,3.68169680,0.30553230,1.59352043,0.09424783,0.37773409,1.12570567,0.95929723,0.67896998,0.00000000
-5.17158579,3.82820868,0.32913473,1.60043541,0.09697380,0.39967324,1.17273475,1.03451616,0.72600011,0.00000000
-5.16558279,3.97982058,0.35279116,1.61115252,0.09907813,0.42203092,1.21772293,1.11249213,0.77249386,0.00000000
-5.15957979,4.13451853,0.37623996,1.62521070,0.10051993,0.44443479,1.25992288,1.19252586,0.81789415,0.00000000
-5.15357679,4.29018518,0.39921603,1.64195655,0.10127228,0.46652479,1.29871888,1.27393442,0.86165149,0.00000000
-5.14757379,4.44466359,0.42145801,1.66057161,0.10132319,0.48795926,1.33364163,1.35606933,0.90323727,0.00000000
-5.14157079,4.59582770,0.44271607,1.68010753,0.10067607,0.50842086,1.36437906,1.43833530,0.94215769,0.00000000
-5.13556778,4.74165669,0.46275985,1.69952717,0.09934960,0.52762236,1.39078268,1.52020899,0.97796770,0.00000000
-5.12956478,4.88030951,0.48138661,1.71774989,0.09737708,0.54531195,1.41286917,1.60125669,1.01028449,0.00000000
-5.12356178,5.01019610,0.49842886,1.73369872,0.09480526,0.56127788,1.43081704,1.68115013,1.03880014,0.00000000
-5.11755878,5.13004148,0.51376143,1.74634718,0.09169272,0.57535243,1.44495844,1.75967911,1.06329260,0.00000000
-5.11155578,5.23893916,0.52730753,1.75476361,0.08810783,0.58741470,1.45576619,1.83676017,1.08363470,0.00000000
-5.10555278,5.33639065,0.53904338,1.75815082,0.08412646,0.59739230,1.46383633,1.91244031,1.09980045,0.00000000
-5.09954977,5.42232851,0.54900136,1.75587941,0.07982946,0.60526172,1.46986676,1.98689491,1.11186837,0.00000000
-5.09354677,5.49712097,0.55727121,1.74751310,0.07530012,0.61104722,1.47463235,2.06041955,1.12002144,0.00000000
-5.08754377,5.56155703,0.56399924,1.73282524,0.07062163,0.61481824,1.47895749,2.13341540,1.12454333,0.00000000
-5.08154077,5.61681228,0.56938544,1.71180572,0.06587467,0.61668543,1.48368665,2.20636841,1.12581110,0.00000000
-5.07553777,5.66439605,0.57367857,1.68465828,0.06113527,0.61679524,1.48965404,2.27982286,1.12428420,0.00000000
-5.06953477,5.70608222,0.57716919,1.65178859,0.05647295,0.61532347,1.49765320,2.35435018,1.12049023,0.00000000
-5.06353177,5.74382648,0.58018100,1.61378375,0.05194920,0.61246775,1.50840755,2.43051429,1.11500780,0.00000000
-5.05752876,5.77967378,0.58306059,1.57138474,0.04761637,0.60843946,1.52254286,2.50883511,1.10844720,0.00000000
-5.05152576,5.81566043,0.58616616,1.52545295,0.04351701,0.60345538,1.54056259,2.58975207,1.10142950,0.00000000
-5.04552276,5.85371562,0.58985541,1.47693288,0.03968351,0.59772938,1.56282703,2.67358949,1.09456507,0.00000000
-5.03951976,5.89556720,0.59447324,1.42681275,0.03613824,0.59146456,1.58953693,2.76052589,1.08843236,0.00000000
-5.03351676,5.94265662,0.60033952,1.37608489,0.03289393,0.58484627,1.62072238,2.85056910,1.08355792,0.00000000
-5.02751376,5.99606745,0.60773760,1.32570791,0.02995439,0.57803620,1.65623733,2.94353886,1.08039862,0.00000000
-5.02151076,6.05647112,0.61690380,1.27657224,0.02731548,0.57116791,1.69576021,3.03905815,1.07932689,0.00000000
-5.01550775,6.12409287,0.62801836,1.22947050,0.02496620,0.56434393,1.73880059,3.13655437,1.08061966,0.00000000
-5.00950475,6.19869982,0.64119818,1.18507386,0.02288990,0.55763459,1.78471187,3.23527060,1.08445165,0.00000000
-5.00350175,6.27961176,0.65649157,1.14391523,0.02106561,0.55107852,1.83270968,3.33428700,1.09089336,0.00000000
-4.99749875,6.36573431,0.67387517,1.10637961,0.01946926,0.54468479,1.88189531,3.43255151,1.09991375,0.00000000
-4.99149575,6.45561277,0.69325320,1.07270173,0.01807491,0.53843652,1.93128349,3.52891884,1.11138773,0.00000000
-4.98549275,6.54750403,0.71445896,1.04297060,0.01685589,0.53229571,1.97983359,3.62219594,1.12510784,0.00000000
-4.97948974,6.63946291,0.73725869,1.01714046,0.01578577,0.52620900,2.02648295,3.71119194,1.14079983,0.00000000
-4.97348674,6.72943855,0.76135739,0.99504704,0.01483923,0.52011399,2.07018134,3.79477016,1.15814107,0.00000000
-4.96748374,6.81537607,0.78640670,0.97642822,0.01399273,0.51394580,2.10992515,3.87189967,1.17678112,0.00000000
-4.96148074,6.89531851,0.81201436,0.96094762,0.01322507,0.50764359,2.14478997,3.94170391,1.19636314,0.00000000
-4.95547774,6.96750383,0.83775508,0.94821998,0.01251771,0.50115645,2.17396050,4.00350374,1.21654529,0.00000000
-4.94947474,7.03045242,0.86318245,0.93783684,0.01185501,0.49444876,2.19675643,4.05685285,1.23702070,0.00000000
-4.94347174,7.08304079,0.88784151,0.92939129,0.01122427,0.48750439,2.21265353,4.10156352,1.25753524,0.00000000
-4.93746873,7.12455793,0.91128160,0.92250070,0.01061571,0.48032985,2.22129897,4.13772145,1.27790185,0.00000000
-4.93146573,7.15474184,0.93306915,0.91682634,0.01002228,0.47295606,2.22252053,4.16568851,1.29801086,0.00000000
-4.92546273,7.17379441,0.95279985,0.91208922,0.00943944,0.46543892,2.21632922,4.18609324,1.31783556,0.00000000
-4.91945973,7.18237433,0.97011003,0.90808158,0.00886488,0.45785843,2.20291538,4.19980933,1.33743276,0.00000000
-4.91345673,7.18156828,0.98468670,0.90467373,0.00829812,0.45031666,2.18263861,4.20792263,1.35693823,0.00000000
-4.90745373,7.17284215,0.99627603,0.90181627,0.00774024,0.44293453,2.15601178,4.21168841,1.37655715,0.00000000
-4.90145073,7.15797449,1.00468980,0.89953783,0.00719345,0.43584764,2.12368011,4.21248023,1.39655015,0.00000000
-4.89544772,7.13897568,1.00980992,0.89793876,0.00666080,0.42920132,2.08639618,4.21173297,1.41721549,0.00000000
-4.88944472,7.11799652,1.01159042,0.89718148,0.00614582,0.42314506,2.04499177,4.21088221,1.43886837,0.00000000
-4.88344172,7.09723054,1.01005731,0.89747798,0.00565228,0.41782661,2.00034804,4.21130268,1.46181840,0.00000000
-4.87743872,7.07881471,1.00530587,0.89907555,0.00518391,0.41338595,1.95336497,4.21424854,1.48634648,0.00000000
-4.87143572,7.06473295,0.99749590,0.90224139,0.00474424,0.40994929,1.90493141,4.22079788,1.51268216,0.00000000
-4.86543272,7.05672686,0.98684483,0.90724715,0.00433642,0.40762346,1.85589694,4.23180412,1.54098290,0.00000000
-4.85942971,7.05621768,0.97361918,0.91435396,0.00396314,0.40649073,1.80704644,4.24785619,1.57131618,0.00000000
-4.85342671,7.06424287,0.95812466,0.92379895,0.00362654,0.40660446,1.75907836,4.26924945,1.60364561,0.00000000
-4.84742371,7.08140999,0.94069546,0.93578358,0.00332822,0.40798549,1.71258741,4.29596850,1.63782177,0.00000000
-4.84142071,7.10786985,0.92168305,0.95046446,0.00306923,0.41061975,1.66805201,4.32768276,1.67357838,0.00000000
-4.83541771,7.14330988,0.90144517,0.96794677,0.00285009,0.41445683,1.62582697,4.36375496,1.71053410,0.00000000
-4.82941471,7.18696785,0.88033543,0.98828054,0.00267088,0.41940998,1.58614132,4.40326237,1.74820007,0.00000000
-4.82341171,7.23766513,0.85869399,1.01145973,0.00253127,0.42535727,1.54910111,4.44502978,1.78599289,0.00000000
-4.81740870,7.29385784,0.83683964,1.03742389,0.00243065,0.43214409,1.51469692,4.48767303,1.82325252,0.00000000
-4.81140570,7.35370356,0.81506379,1.06606221,0.00236820,0.43958684,1.48281546,4.52965125,1.85926448,0.00000000
-4.80540270,7.41514040,0.79362639,1.09721953,0.00234294,0.44747779,1.45325464,4.56932578,1.89328521,0.00000000
-4.79939970,7.47597519,0.77275397,1.13070386,0.00235388,0.45559085,1.42574132,4.60502327,1.92456975,0.00000000
-4.79339670,7.53397669,0.75263976,1.16629492,0.00240010,0.46368817,1.39995098,4.63510061,1.95240030,0.00000000
-4.78739370,7.58697018,0.73344579,1.20375335,0.00248075,0.47152719,1.37552842,4.65800899,1.97611471,0.00000000
-4.78139070,7.63292919,0.71530666,1.24282984,0.00259524,0.47886805,1.35210869,4.67235464,1.99513345,0.00000000
-4.77538769,7.67006101,0.69833465,1.28327408,0.00274317,0.48548087,1.32933749,4.67695390,2.00898418,0.00000000
-4.76938469,7.69688232,0.68262589,1.32484295,0.00292449,0.49115278,1.30689037,4.67088053,2.01732283,0.00000000
-4.76338169,7.71228239,0.66826681,1.36730776,0.00313945,0.49569430,1.28449013,4.65350348,2.01995035,0.00000000
-4.75737869,7.71557136,0.65534073,1.41046035,0.00338865,0.49894492,1.26192185,4.62451382,2.01682464,0.00000000
-4.75137569,7.70651214,0.64393380,1.45411789,0.00367302,0.50077752,1.23904538,4.58393985,2.00806716,0.00000000
-4.74537269,7.68533505,0.63414001,1.49812645,0.00399383,0.50110157,1.21580479,4.53214998,1.99396417,0.00000000
-4.73936968,7.65273497,0.62606469,1.54236332,0.00435260,0.49986502,1.19223490,4.46984346,1.97496248,0.00000000
-4.73336668,7.60985164,0.61982631,1.58673825,0.00475107,0.49705466,1.16846458,4.39802936,1.95166022,0.00000000
-4.72736368,7.55823422,0.61555620,1.63119374,0.00519111,0.49269522,1.14471712,4.31799486,1.92479280,0.00000000
-4.72136068,7.49979191,0.61339615,1.67570466,0.00567457,0.48684703,1.12130755,4.23126407,1.89521487,0.00000000
-4.71535768,7.43673292,0.61349384,1.72027736,0.00620321,0.47960262,1.09863732,4.13954923,1.86387879,0.00000000
-4.70935468,7.37149426,0.61599627,1.76494839,0.00677851,0.47108234,1.07718630,4.04469600,1.83181058,0.00000000
-4.70335168,7.30666538,0.62104135,1.80978316,0.00740151,0.46142919,1.05750264,3.94862522,1.80008396,0.00000000
-4.69734867,7.24490844,0.62874816,1.85487450,0.00807264,0.45080321,1.04019041,3.85327315,1.76979351,0.00000000
-4.69134567,7.18887829,0.63920628,1.90034118,0.00879159,0.43937575,1.02589567,3.76053268,1.74202752,0.00000000
-4.68534267,7.14114481,0.65246473,1.94632636,0.00955706,0.42732368,1.01529090,3.67219749,1.71784150,0.00000000
-4.67933967,7.10412023,0.66852133,1.99299583,0.01036670,0.41482398,1.00905834,3.58991130,1.69823279,0.00000000
-4.67333667,7.07999360,0.68731288,2.04053572,0.01121692,0.40204887,1.00787238,3.51512399,1.68411704,0.00000000
-4.66733367,7.07067411,0.70870703,2.08914963,0.01210283,0.38916162,1.01238136,3.44905607,1.67630688,0.00000000
-4.66133067,7.07774447,0.73249640,2.13905456,0.01301819,0.37631313,1.02318904,3.39267258,1.67549331,0.00000000
-4.65532766,7.10242533,0.75839539,2.19047555,0.01395542,0.36363944,1.04083611,3.34666712,1.68222994,0.00000000
-4.64932466,7.14555073,0.78604015,2.24363860,0.01490566,0.35126011,1.06578203,3.31145637,1.69692041,0.00000000
-4.64332166,7.20755466,0.81499205,2.29876169,0.01585891,0.33927748,1.09838763,3.28718479,1.71980908,0.00000000
