energy_ev,total_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.23861931,2.23321361,0.43345797,1.16970495,0.45504320,0.14006183,0.04379963,0.34156535,0.04569394,0.17901778
-3.23261631,2.27458158,0.44299959,1.20112864,0.46376704,0.14104902,0.04390712,0.34472741,0.04564822,0.17954609
-3.22661331,2.31632339,0.45343850,1.23368295,0.47248615,0.14197948,0.04408472,0.34736183,0.04548678,0.18013415
-3.22061031,2.35753060,0.46449967,1.26684504,0.48095118,0.14280549,0.04431217,0.34936339,0.04521069,0.18074887
-3.21460730,2.39727126,0.47588974,1.30007087,0.48889196,0.14348009,0.04456772,0.35062900,0.04482305,0.18135804
-3.20860430,2.43462181,0.48730591,1.33281082,0.49602796,0.14395916,0.04482901,0.35106244,0.04432911,0.18193214
-3.20260130,2.46870095,0.49844531,1.36452672,0.50207957,0.14420351,0.04507401,0.35057935,0.04373639,0.18244610
-3.19659830,2.49870397,0.50901461,1.39470973,0.50677964,0.14418088,0.04528187,0.34911197,0.04305478,0.18288101
-3.19059530,2.52393591,0.51873925,1.42289829,0.50988471,0.14386771,0.04543382,0.34661353,0.04229657,0.18322571
-3.18459230,2.54384216,0.52737222,1.44869549,0.51118550,0.14325073,0.04551379,0.34306203,0.04147639,0.18347801
-3.17858929,2.55803502,0.53470178,1.47178507,0.51051598,0.14232804,0.04550906,0.33846312,0.04061122,0.18364561
-3.17258629,2.56631516,0.54055806,1.49194548,0.50776088,0.14110986,0.04541059,0.33285208,0.03972015,0.18374664
-3.16658329,2.56868684,0.54481818,1.50906143,0.50286111,0.13961879,0.04521329,0.32629464,0.03882423,0.18380969
-3.16058029,2.56536646,0.54740980,1.52313236,0.49581699,0.13788955,0.04491602,0.31888667,0.03794613,0.18387343
-3.15457729,2.55678389,0.54831301,1.53427773,0.48668920,0.13596826,0.04452151,0.31075270,0.03710986,0.18398576
-3.14857429,2.54357669,0.54756054,1.54273862,0.47559746,0.13391128,0.04403602,0.30204338,0.03634027,0.18420255
-3.14257129,2.52657746,0.54523639,1.54887585,0.46271712,0.13178361,0.04346896,0.29293192,0.03566267,0.18458599
-3.13656828,2.50679469,0.54147293,1.55316443,0.44827381,0.12965699,0.04283230,0.28360972,0.03510225,0.18520265
-3.13056528,2.48538806,0.53644670,1.55618467,0.43253660,0.12760768,0.04214000,0.27428126,0.03468357,0.18612129
-3.12456228,2.46363895,0.53037308,1.55861004,0.41580984,0.12571412,0.04140733,0.26515867,0.03442999,0.18741054
-3.11855928,2.44291720,0.52350001,1.56119227,0.39842430,0.12405445,0.04065020,0.25645590,0.03436310,0.18913648
-3.11255628,2.42464518,0.51610100,1.56474390,0.38072777,0.12270406,0.03988452,0.24838294,0.03450212,0.19136029
-3.10655328,2.41026031,0.50846768,1.57011891,0.36307569,0.12173321,0.03912556,0.24114018,0.03486340,0.19413593
-3.10055028,2.40117690,0.50090200,1.57819164,0.34582198,0.12120483,0.03838745,0.23491306,0.03545985,0.19750798
-3.09454727,2.39874849,0.49370834,1.58983475,0.32931053,0.12117245,0.03768273,0.22986725,0.03630050,0.20150981
-3.08854427,2.40423140,0.48718563,1.60589641,0.31386740,0.12167858,0.03702195,0.22614436,0.03739004,0.20616185
-3.08254127,2.41875034,0.48161965,1.62717747,0.29979398,0.12275322,0.03641344,0.22385837,0.03872853,0.21147032
-3.07653827,2.44326672,0.47727568,1.65440880,0.28736117,0.12441289,0.03586317,0.22309278,0.04031107,0.21742625
-3.07053527,2.47855029,0.47439142,1.68822948,0.27680465,0.12665989,0.03537468,0.22389854,0.04212766,0.22400486
-3.06453227,2.52515451,0.47317062,1.72916617,0.26832114,0.12948202,0.03494911,0.22629267,0.04416307,0.23116531
-3.05852926,2.58339618,0.47377720,1.77761409,0.26206565,0.13285265,0.03458533,0.23025775,0.04639696,0.23885090
-3.05252626,2.65333960,0.47633012,1.83382010,0.25814964,0.13673116,0.03428008,0.23574206,0.04880391,0.24698956
-3.04652326,2.73478562,0.48089922,1.89786821,0.25663997,0.14106366,0.03402825,0.24266041,0.05135378,0.25549480
-3.04052026,2.82726586,0.48750194,1.96966801,0.25755850,0.14578413,0.03382311,0.25089570,0.05401207,0.26426695
-3.03451726,2.93004241,0.49610120,2.04894634,0.26088245,0.15081575,0.03365662,0.26030104,0.05674040,0.27319478
-3.02851426,3.04211304,0.50660457,2.13524264,0.26654520,0.15607252,0.03351977,0.27070249,0.05949718,0.28215740
-3.02251126,3.16222229,0.51886469,2.22790818,0.27443771,0.16146110,0.03340283,0.28190238,0.06223832,0.29102646
-3.01650825,3.28887839,0.53268130,2.32610972,0.28441043,0.16688280,0.03329576,0.29368306,0.06491811,0.29966855
-3.01050525,3.42037610,0.54780459,2.42883744,0.29627579,0.17223570,0.03318843,0.30581125,0.06749007,0.30794781
-3.00450225,3.55482522,0.56394022,2.53491774,0.30981126,0.17741685,0.03307100,0.31804266,0.06990800,0.31572866
-2.99849925,3.69018465,0.58075572,2.64303061,0.32476297,0.18232450,0.03293411,0.33012709,0.07212696,0.32287859
-2.99249625,3.82430155,0.59788831,2.75173166,0.34085002,0.18686032,0.03276922,0.34181368,0.07410428,0.32927104
-2.98649325,3.95495489,0.61495390,2.85947861,0.35776942,0.19093152,0.03256877,0.35285646,0.07580063,0.33478811
-2.98049025,4.07990272,0.63155712,2.96466183,0.37520167,0.19445291,0.03232643,0.36301979,0.07718089,0.33932328
-2.97448724,4.19693206,0.64730199,3.06563840,0.39281698,0.19734874,0.03203722,0.37208387,0.07821511,0.34278387
-2.96848424,4.30391037,0.66180304,3.16076906,0.41028189,0.19955433,0.03169768,0.37984991,0.07887921,0.34509331
-2.96248124,4.39883703,0.67469637,3.24845707,0.42726645,0.20101751,0.03130595,0.38614496,0.07915563,0.34619304
-2.95647824,4.47989363,0.68565046,3.32718805,0.44345146,0.20169970,0.03086179,0.39082616,0.07903385,0.34604415
-2.95047524,4.54549131,0.69437612,3.39556955,0.45853585,0.20157670,0.03036662,0.39378430,0.07851062,0.34462853
-2.94447224,4.59431376,0.70063544,3.45236924,0.47224380,0.20063913,0.02982350,0.39494653,0.07759011,0.34194960
-2.93846923,4.62535418,0.70424927,3.49655025,0.48433135,0.19889256,0.02923697,0.39427812,0.07628383,0.33803254
-2.93246623,4.63794508,0.70510309,3.52730257,0.49459238,0.19635722,0.02861301,0.39178316,0.07461039,0.33292405
-2.92646323,4.63177951,0.70315096,3.54406913,0.50286355,0.19306739,0.02795884,0.38750415,0.07259504,0.32669157
-2.92046023,4.60692290,0.69841756,3.54656570,0.50902814,0.18907047,0.02728273,0.38152055,0.07026908,0.31942204
-2.91445723,4.56381496,0.69099813,3.53479349,0.51301842,0.18442576,0.02659377,0.37394614,0.06766914,0.31122014
-2.90845423,4.50326137,0.68105657,3.50904404,0.51481669,0.17920291,0.02590165,0.36492553,0.06483632,0.30220610
-2.90245123,4.42641540,0.66882168,3.46989606,0.51445464,0.17348021,0.02521637,0.35462976,0.06181529,0.29251322
-2.89644822,4.33475017,0.65458173,3.41820412,0.51201134,0.16734274,0.02454806,0.34325113,0.05865326,0.28228493
-2.89044522,4.23002230,0.63867777,3.35507957,0.50760964,0.16088032,0.02390666,0.33099769,0.05539904,0.27167182
-2.88444222,4.11422841,0.62149575,3.28186442,0.50141141,0.15418550,0.02330175,0.31808721,0.05210197,0.26082836
-2.87843922,3.98955587,0.60345796,3.20009898,0.49361161,0.14735154,0.02274230,0.30474131,0.04881101,0.24990971
-2.87243622,3.85832962,0.58501388,3.11148452,0.48443157,0.14047040,0.02223657,0.29117949,0.04557382,0.23906857
-2.86643322,3.72295690,0.56663095,3.01784221,0.47411172,0.13363100,0.02179189,0.27761371,0.04243589,0.22845214
-2.86043022,3.58587152,0.54878526,2.92106984,0.46290405,0.12691747,0.02141461,0.26424333,0.03943982,0.21819943
-2.85442721,3.44947974,0.53195250,2.82309762,0.45106466,0.12040774,0.02111000,0.25125079,0.03662466,0.20843880
-2.84842421,3.31610888,0.51659928,2.72584461,0.43884655,0.11417228,0.02088221,0.23879812,0.03402530,0.19928589
-2.84242121,3.18796029,0.50317484,2.63117672,0.42649309,0.10827316,0.02073425,0.22702419,0.03167206,0.19084200
-2.83641821,3.06706744,0.49210325,2.54086768,0.41423216,0.10276326,0.02066798,0.21604295,0.02959031,0.18319286
-2.83041521,2.95525990,0.48377596,2.45656339,0.40227121,0.09768580,0.02068408,0.20594252,0.02780013,0.17640782
-2.82441221,2.85413354,0.47854491,2.37975058,0.39079334,0.09307408,0.02078210,0.19678506,0.02631618,0.17053943
-2.81840920,2.76502687,0.47671575,2.31172981,0.37995437,0.08895144,0.02096040,0.18860752,0.02514750,0.16562336
-2.81240620,2.68900356,0.47854157,2.25359314,0.36988092,0.08533135,0.02121616,0.18142292,0.02429753,0.16167865
-2.80640320,2.62684055,0.48421668,2.20620632,0.36066943,0.08221774,0.02154535,0.17522227,0.02376406,0.15870821
-2.80040020,2.57902138,0.49387090,2.17019537,0.35238607,0.07960541,0.02194268,0.16997686,0.02353936,0.15669939
-2.79439720,2.54573425,0.50756401,2.14593736,0.34506729,0.07748062,0.02240158,0.16564090,0.02361031,0.15562486
-2.78839420,2.52687436,0.52528084,2.13355517,0.33872109,0.07582168,0.02291413,0.16215429,0.02395866,0.15544343
-2.78239120,2.52205010,0.54692699,2.13291605,0.33332875,0.07459974,0.02347106,0.15944554,0.02456134,0.15610099
-2.77638819,2.53059297,0.57232553,2.14363396,0.32884698,0.07377955,0.02406174,0.15743465,0.02539086,0.15753149
-2.77038519,2.55157116,0.60121499,2.16507569,0.32521035,0.07332040,0.02467420,0.15603594,0.02641582,0.15965793
-2.76438219,2.58380670,0.63324883,2.19637089,0.32233402,0.07317702,0.02529525,0.15516073,0.02760155,0.16239349
-2.75837919,2.62589656,0.66799692,2.23642621,0.32011661,0.07330065,0.02591059,0.15471990,0.02891072,0.16564260
-2.75237619,2.67623774,0.70494915,2.28394375,0.31844328,0.07364008,0.02650501,0.15462622,0.03030422,0.16930227
-2.74637319,2.73305656,0.74352141,2.33744410,0.31718895,0.07414285,0.02706272,0.15479646,0.03174195,0.17326343
-2.74037019,2.79444223,0.78306424,2.39529397,0.31622159,0.07475635,0.02756762,0.15515338,0.03318381,0.17741257
-2.73436718,2.85838466,0.82287395,2.45573840,0.31540567,0.07542912,0.02800371,0.15562731,0.03459059,0.18163346
-2.72836418,2.92281601,0.86220628,2.51693739,0.31460564,0.07611198,0.02835558,0.15615765,0.03592499,0.18580908
-2.72236118,2.98565556,0.90029232,2.57700625,0.31368948,0.07675927,0.02860879,0.15669397,0.03715254,0.18982379
-2.71635818,3.04485681,0.93635628,2.63405913,0.31253210,0.07732986,0.02875042,0.15719690,0.03824249,0.19356557
-2.71035518,3.09845575,0.96963458,2.68625442,0.31101873,0.07778822,0.02876949,0.15763861,0.03916856,0.19692833
-2.70435218,3.14461878,0.99939575,2.73184099,0.30904805,0.07810516,0.02865737,0.15800303,0.03990963,0.19981428
-2.69834917,3.18168868,1.02496028,2.76920346,0.30653499,0.07825851,0.02840816,0.15828564,0.04045018,0.20213618
-2.69234617,3.20822692,1.04571976,2.79690521,0.30341311,0.07823348,0.02801895,0.15849284,0.04078061,0.20381941
-2.68634317,3.22305054,1.06115454,2.81372720,0.29963648,0.07802278,0.02748999,0.15864104,0.04089734,0.20480380
-2.68034017,3.22526218,1.07084906,2.81870118,0.29518100,0.07762649,0.02682479,0.15875523,0.04080266,0.20504501
-2.67433717,3.21427170,1.07450443,2.81113580,0.29004495,0.07705164,0.02603001,0.15886731,0.04050441,0.20451554
-2.66833417,3.18980861,1.07194737,2.79063439,0.28424900,0.07631152,0.02511538,0.15901410,0.04001550,0.20320522
-2.66233117,3.15192445,1.06313549,2.75710380,0.27783544,0.07542480,0.02409337,0.15923511,0.03935316,0.20112107
-2.65632816,3.10098530,1.04815833,2.71075357,0.27086685,0.07441441,0.02297889,0.15957028,0.03853817,0.19828670
-2.65032516,3.03765449,1.02723437,2.65208580,0.26342421,0.07330636,0.02178885,0.16005767,0.03759391,0.19474114
-2.64432216,2.96286651,1.00070399,2.58187581,0.25560451,0.07212841,0.02054170,0.16073128,0.03654541,0.19053717
-2.63831916,2.87779336,0.96901882,2.50114486,0.24751812,0.07090886,0.01925694,0.16161921,0.03541838,0.18573929
-2.63231616,2.78380488,0.93272780,2.41112583,0.23928599,0.06967533,0.01795464,0.16274217,0.03423830,0.18042136
-2.62631316,2.68242499,0.89246075,2.31322362,0.23103681,0.06845370,0.01665500,0.16411250,0.03302955,0.17466402
-2.62031016,2.57528580,0.84890991,2.20897197,0.22290430,0.06726725,0.01537792,0.16573375,0.03181474,0.16855215
-2.61430715,2.46408166,0.80281050,2.09998853,0.21502478,0.06613611,0.01414269,0.16760100,0.03061413,0.16217224
-2.60830415,2.35052489,0.75492081,1.98792994,0.20753506,0.06507686,0.01296772,0.16970177,0.02944522,0.15561008
-2.60230115,2.23630513,0.70600268,1.87444883,0.20057076,0.06410248,0.01187036,0.17201751,0.02832259,0.14894865
-2.59629815,2.12305328,0.65680315,1.76115405,0.19426499,0.06322261,0.01086685,0.17452576,0.02725785,0.14226632
-2.59029515,2.01231142,0.60803760,1.64957548,0.18874749,0.06244397,0.00997228,0.17720264,0.02625974,0.13563555
-2.58429215,1.90550888,0.56037522,1.54113438,0.18414403,0.06177102,0.00920067,0.18002565,0.02533447,0.12912198
-2.57828914,1.80394477,0.51442679,1.43711963,0.18057601,0.06120676,0.00856506,0.18297654,0.02448604,0.12278388
-2.57228614,1.70877664,0.47073522,1.33867028,0.17816023,0.06075359,0.00807772,0.18604407,0.02371675,0.11667208
-2.56628314,1.62101449,0.42976883,1.24676420,0.17700844,0.06041417,0.00775021,0.18922642,0.02302768,0.11083019
-2.56028014,1.54151938,0.39191723,1.16221218,0.17722674,0.06019220,0.00759360,0.19253302,0.02241921,0.10529511
-2.55427714,1.47100535,0.35748973,1.08565721,0.17891457,0.06009301,0.00761852,0.19598565,0.02189143,0.10009766
-2.54827414,1.41004346,0.32671598,1.01757766,0.18216322,0.06012402,0.00783520,0.19961873,0.02144460,0.09526335
-2.54227114,1.35906690,0.29974839,0.95829374,0.18705369,0.06029487,0.00825344,0.20347848,0.02107937,0.09081315
-2.53626813,1.31837588,0.27666619,0.90797616,0.19365399,0.06061727,0.00888248,0.20762120,0.02079699,0.08676418
-2.53026513,1.28814167,0.25748052,0.86665609,0.20201584,0.06110457,0.00973071,0.21211044,0.02059935,0.08313019
-2.52426213,1.26840906,0.24214027,0.83423575,0.21217085,0.06177106,0.01080539,0.21701331,0.02048886,0.07992197
-2.51825913,1.25909696,0.23053840,0.81049888,0.22412636,0.06263099,0.01211215,0.22239603,0.02046828,0.07714742
-2.51225613,1.25999738,0.22251833,0.79512082,0.23786117,0.06369738,0.01365453,0.22831893,0.02054038,0.07481151
-2.50625313,1.27077299,0.21788030,0.78767786,0.25332142,0.06498078,0.01543335,0.23483125,0.02070753,0.07291596
-2.50025013,1.29095406,0.21638742,0.78765598,0.27041688,0.06648787,0.01744613,0.24196590,0.02097129,0.07145881
-2.49424712,1.31993567,0.21777150,0.79445898,0.28901807,0.06822025,0.01968646,0.24973463,0.02133190,0.07043385
-2.48824412,1.35697621,0.22173840,0.80741647,0.30895447,0.07017323,0.02214345,0.25812393,0.02178788,0.06983006
-2.48224112,1.40119834,0.22797321,0.82579200,0.33001405,0.07233495,0.02480126,0.26709192,0.02233559,0.06963105
-2.47623812,1.45159344,0.23614500,0.84879176,0.35194457,0.07468574,0.02763874,0.27656641,0.02296896,0.06981461
-2.47023512,1.50703051,0.24591160,0.87557440,0.37445664,0.07719796,0.03062924,0.28644461,0.02367929,0.07035243
-2.46423212,1.56627017,0.25692414,0.90526211,0.39722865,0.07983612,0.03374066,0.29659426,0.02445516,0.07121014
-2.45822911,1.62798423,0.26883172,0.93695346,0.41991372,0.08255757,0.03693564,0.30685659,0.02528260,0.07234750
-2.45222611,1.69078079,0.28128617,0.96973781,0.44214835,0.08531356,0.04017212,0.31705070,0.02614525,0.07371899
-2.44622311,1.75323449,0.29394688,1.00271149,0.46356257,0.08805073,0.04340405,0.32697960,0.02702484,0.07527466
-2.44022011,1.81392125,0.30648581,1.03499528,0.48379137,0.09071297,0.04658238,0.33643735,0.02790167,0.07696135
-2.43421711,1.87145625,0.31859257,1.06575285,0.50248675,0.09324354,0.04965627,0.34521717,0.02875527,0.07872403
-2.42821411,1.92453378,0.32997944,1.09420960,0.51933004,0.09558736,0.05257448,0.35312017,0.02956514,0.08050750
-2.42221111,1.97196722,0.34038629,1.11967108,0.53404385,0.09769344,0.05528691,0.35996415,0.03031154,0.08225808
-2.41620810,2.01272730,0.34958517,1.14154032,0.54640296,0.09951715,0.05774620,0.36559211,0.03097625,0.08392546
-2.41020510,2.04597679,0.35738437,1.15933317,0.55624384,0.10102242,0.05990935,0.36988011,0.03154332,0.08546440
-2.40420210,2.07109990,0.36363188,1.17269091,0.56347194,0.10218359,0.06173927,0.37274383,0.03199978,0.08683641
-2.39819910,2.08772457,0.36821784,1.18138935,0.56806658,0.10298689,0.06320623,0.37414381,0.03233620,0.08801112
-2.39219610,2.09573660,0.37107614,1.18534404,0.57008303,0.10343147,0.06428906,0.37408872,0.03254711,0.08896740
-2.38619310,2.09528457,0.37218473,1.18461093,0.56965153,0.10352983,0.06497615,0.37263675,0.03263126,0.08969412
-2.38019010,2.08677510,0.37156483,1.17938254,0.56697337,0.10330775,0.06526608,0.36989482,0.03259171,0.09019052
-2.37418709,2.07085849,0.36927885,1.16997957,0.56231397,0.10280362,0.06516797,0.36601578,0.03243574,0.09046612
-2.36818409,2.04840534,0.36542712,1.15683830,0.55599346,0.10206717,0.06470140,0.36119357,0.03217451,0.09054027
-2.36218109,2.02047496,0.36014363,1.14049420,0.54837494,0.10115781,0.06389604,0.35565662,0.03182265,0.09044127
-2.35617809,1.98827717,0.35359074,1.12156255,0.53985119,0.10014242,0.06279083,0.34965980,0.03139764,0.09020515
-2.35017509,1.95312911,0.34595326,1.10071689,0.53083031,0.09909295,0.06143294,0.34347530,0.03091906,0.08987413
-2.34417209,1.91640908,0.33743205,1.07866620,0.52172095,0.09808370,0.05987634,0.33738278,0.03040781,0.08949489
-2.33816908,1.87950947,0.32823743,1.05613191,0.51291793,0.09718861,0.05818026,0.33165936,0.02988524,0.08911676
-2.33216608,1.84379089,0.31858261,1.03382564,0.50478884,0.09647854,0.05640733,0.32656984,0.02937232,0.08878980
-2.32616308,1.81053945,0.30867754,1.01242870,0.49766223,0.09601875,0.05462182,0.32235754,0.02888882,0.08856297
-2.32016008,1.78092901,0.29872329,0.99257399,0.49181785,0.09586659,0.05288760,0.31923629,0.02845257,0.08848251
-2.31415708,1.75598977,0.28890720,0.97483116,0.48747944,0.09606968,0.05126637,0.31738372,0.02807886,0.08859044
-2.30815408,1.73658423,0.27939897,0.95969524,0.48481016,0.09666442,0.04981576,0.31693628,0.02777991,0.08892345
-2.30215108,1.72339125,0.27034780,0.94757914,0.48391097,0.09767505,0.04858776,0.31798604,0.02756462,0.08951206
-2.29614807,1.71689838,0.26188061,0.93880995,0.48482162,0.09911319,0.04762716,0.32057935,0.02743832,0.09038021
-2.29014507,1.71740222,0.25410121,0.93362885,0.48752439,0.10097798,0.04697039,0.32471750,0.02740287,0.09154516
-2.28414207,1.72501615,0.24709062,0.93219432,0.49194999,0.10325662,0.04664445,0.33035900,0.02745675,0.09301777
-2.27813907,1.73968460,0.24090810,0.93458798,0.49798543,0.10592540,0.04666620,0.33742360,0.02759546,0.09480311
-2.27213607,1.76120266,0.23559299,0.94082267,0.50548316,0.10895114,0.04704195,0.34579761,0.02781191,0.09690137
-2.26613307,1.78923948,0.23116708,0.95085180,0.51427120,0.11229286,0.04776726,0.35534025,0.02809705,0.09930892
-2.26013007,1.82336430,0.22763726,0.96457950,0.52416351,0.11590377,0.04882712,0.36589074,0.02844044,0.10201955
-2.25412706,1.86307333,0.22499844,0.98187080,0.53497016,0.11973327,0.05019638,0.37727582,0.02883097,0.10502578
-2.24812406,1.90781642,0.22323631,1.00256126,0.54650682,0.12372909,0.05184043,0.38931720,0.02925756,0.10832012
-2.24212106,1.95702196,0.22233007,1.02646554,0.55860313,0.12783926,0.05371623,0.40183872,0.02970977,0.11189623
-2.23611806,2.01011921,0.22225473,1.05338455,0.57110962,0.13201401,0.05577345,0.41467288,0.03017847,0.11574993
-2.23011506,2.06655700,0.22298309,1.08311098,0.58390289,0.13620739,0.05795597,0.42766649,0.03065633,0.11987992
-2.22411206,2.12581843,0.22448715,1.11543302,0.59688890,0.14037868,0.06020342,0.44068513,0.03113825,0.12428827
-2.21810905,2.18743100,0.22673911,1.15013638,0.61000432,0.14449335,0.06245299,0.45361637,0.03162168,0.12898050
-2.21210605,2.25097221,0.22971178,1.18700461,0.62321595,0.14852379,0.06464119,0.46637164,0.03210673,0.13396536
-2.20610305,2.31607061,0.23337855,1.22581804,0.63651833,0.15244954,0.06670580,0.47888660,0.03259625,0.13925419
-2.20010005,2.38240266,0.23771292,1.26635161,0.64992969,0.15625720,0.06858763,0.49112020,0.03309562,0.14485997
-2.19409705,2.44968592,0.24268761,1.30837179,0.66348649,0.15993993,0.07023230,0.50305243,0.03361252,0.15079595
-2.18809405,2.51766890,0.24827352,1.35163303,0.67723688,0.16349669,0.07159188,0.51468093,0.03415650,0.15707413
-2.18209105,2.58611862,0.25443830,1.39587403,0.69123336,0.16693107,0.07262622,0.52601666,0.03473848,0.16370337
-2.17608804,2.65480636,0.26114497,1.44081412,0.70552501,0.17024994,0.07330410,0.53707888,0.03537008,0.17068746
-2.17008504,2.72349262,0.26835045,1.48615008,0.72014967,0.17346196,0.07360405,0.54788976,0.03606300,0.17802307
-2.16408204,2.79191205,0.27600422,1.53155366,0.73512643,0.17657592,0.07351482,0.55846878,0.03682825,0.18569785
-2.15807904,2.85975932,0.28404711,1.57666995,0.75044881,0.17959914,0.07303546,0.56882747,0.03767545,0.19368857
-2.15207604,2.92667676,0.29241040,1.62111696,0.76607893,0.18253591,0.07217506,0.57896449,0.03861214,0.20195964
-2.14607304,2.99224465,0.30101524,1.66448641,0.78194306,0.18538605,0.07095215,0.58886160,0.03964312,0.21046200
-2.14007004,3.05597486,0.30977250,1.70634594,0.79792880,0.18814383,0.06939373,0.59848069,0.04076993,0.21913246
-2.13406703,3.11730855,0.31858316,1.74624293,0.81388404,0.19079707,0.06753405,0.60776195,0.04199045,0.22789370
-2.12806403,3.17561845,0.32733912,1.78370984,0.82961799,0.19332673,0.06541318,0.61662355,0.04329863,0.23665487
-2.12206103,3.23021602,0.33592472,1.81827107,0.84490424,0.19570685,0.06307539,0.62496278,0.04468438,0.24531286
-2.11605803,3.28036354,0.34421877,1.84945151,0.85948590,0.19790499,0.06056749,0.63265865,0.04613364,0.25375435
-2.11005503,3.32529112,0.35209711,1.87678626,0.87308270,0.19988307,0.05793717,0.63957598,0.04762867,0.26185839
-2.10405203,3.36421801,0.35943576,1.89983169,0.88539983,0.20159868,0.05523134,0.64557068,0.04914846,0.26949973
-2.09804902,3.39637758,0.36611444,1.91817719,0.89613820,0.20300670,0.05249471,0.65049609,0.05066931,0.27655246
-2.09204602,3.42104496,0.37202043,1.93145740,0.90500578,0.20406134,0.04976852,0.65421011,0.05216554,0.28289416
-2.08604302,3.43756611,0.37705259,1.93936443,0.91172944,0.20471822,0.04708945,0.65658255,0.05361034,0.28841008
-2.08004002,3.44538678,0.38112534,1.94165928,0.91606683,0.20493670,0.04448895,0.65750260,0.05497661,0.29299742
-2.07403702,3.44407999,0.38417245,1.93818227,0.91781770,0.20468209,0.04199264,0.65688573,0.05623790,0.29656926
-2.06803402,3.43337028,0.38615041,1.92886143,0.91683398,0.20392772,0.03962021,0.65467976,0.05736926,0.29905817
-2.06203102,3.41315328,0.38704115,1.91371864,0.91302825,0.20265675,0.03738541,0.65086974,0.05834806,0.30041913
-2.05602801,3.38350924,0.38685393,1.89287287,0.90637991,0.20086360,0.03529637,0.64548113,0.05915476,0.30063166
-2.05002501,3.34470952,0.38562625,1.86654012,0.89693876,0.19855482,0.03335607,0.63858129,0.05977343,0.29970104
-2.04402201,3.29721513,0.38342361,1.83502993,0.88482562,0.19574954,0.03156302,0.63027887,0.06019218,0.29765853
-2.03801901,3.24166714,0.38033802,1.79873837,0.87022994,0.19247917,0.02991193,0.62072125,0.06040346,0.29456045
-2.03201601,3.17886912,0.37648541,1.75813763,0.85340434,0.18878666,0.02839458,0.61008995,0.06040405,0.29048632
-2.02601301,3.10976205,0.37200167,1.71376264,0.83465624,0.18472508,0.02700058,0.59859426,0.06019500,0.28553599
-2.02001001,3.03539295,0.36703779,1.66619515,0.81433702,0.18035574,0.02571817,0.58646337,0.05978131,0.27982588
-2.01400700,2.95687847,0.36175401,1.61604608,0.79282903,0.17574588,0.02453490,0.57393728,0.05917153,0.27348464
-2.00800400,2.87536543,0.35631334,1.56393687,0.77053120,0.17096612,0.02343827,0.56125708,0.05837722,0.26664828
-2.00200100,2.79198999,0.35087479,1.51048075,0.74784384,0.16608765,0.02241625,0.54865492,0.05741232,0.25945508
-1.99599800,2.70783773,0.34558646,1.45626478,0.72515337,0.16117948,0.02145764,0.53634437,0.05629251,0.25204051
-1.98999500,2.62390656,0.34057901,1.40183372,0.70281777,0.15630578,0.02055235,0.52451141,0.05503451,0.24453249
-1.98399200,2.54107438,0.33595971,1.34767618,0.68115342,0.15152350,0.01969162,0.51330682,0.05365553,0.23704698
-1.97798899,2.46007297,0.33180751,1.29421400,0.66042398,0.14688033,0.01886803,0.50284008,0.05217261,0.22968440
-1.97198599,2.38146950,0.32816924,1.24179511,0.64083188,0.14241318,0.01807554,0.49317530,0.05060219,0.22252683
-1.96598299,2.30565638,0.32505734,1.19069013,0.62251269,0.13814722,0.01730937,0.48432922,0.04895971,0.21563616
-1.95997999,2.23284979,0.32244911,1.14109284,0.60553284,0.13409545,0.01656595,0.47627161,0.04725936,0.20905324
-1.95397699,2.16309674,0.32028758,1.09312414,0.58989045,0.13025894,0.01584271,0.46892774,0.04551388,0.20279816
-1.94797399,2.09629004,0.31848411,1.04683928,0.57551949,0.12662760,0.01513797,0.46218306,0.04373454,0.19687129
-1.94197099,2.03219019,0.31692234,1.00223766,0.56229672,0.12318145,0.01445080,0.45588971,0.04193119,0.19125541
-1.93596798,1.97045266,0.31546360,0.95927459,0.55005121,0.11989240,0.01378085,0.44987453,0.04011234,0.18591838
-1.92996498,1.91065919,0.31395328,0.91787418,0.53857582,0.11672624,0.01312823,0.44394821,0.03828540,0.18081647
-1.92396198,1.85235096,0.31222799,0.87794256,0.52763995,0.11364498,0.01249345,0.43791510,0.03645683,0.17589803
-1.91795898,1.79506212,0.31012308,0.83938068,0.51700309,0.11060920,0.01187728,0.43158317,0.03463242,0.17110722
-1.91195598,1.73835167,0.30748020,0.80209594,0.50642827,0.10758036,0.01128075,0.42477363,0.03281748,0.16638780
-1.90595298,1.68183217,0.30415446,0.76601203,0.49569486,0.10452302,0.01070503,0.41732988,0.03101707,0.16168658
-1.89994997,1.62519393,0.30002096,0.73107650,0.48461004,0.10140675,0.01015144,0.40912518,0.02923616,0.15695649
-1.89394697,1.56822343,0.29498021,0.69726582,0.47301858,0.09820774,0.00962138,0.40006880,0.02747976,0.15215904
-1.88794397,1.51081552,0.28896242,0.66458770,0.46081023,0.09490996,0.00911632,0.39011050,0.02575299,0.14726622
-1.88194097,1.45297887,0.28193029,0.63308072,0.44792472,0.09150594,0.00863771,0.37924293,0.02406109,0.14226159
-1.87593797,1.39483474,0.27388031,0.60281154,0.43435411,0.08799699,0.00818693,0.36750216,0.02240942,0.13714065
