energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,2.06100427,-0.80588761,0.00212616,-0.00103664,0.03715546,-0.02237973,0.63719980,-0.22199158,0.39797026,-0.07717791,0.56025859,-0.21523469,0.53944145,-0.23649372,1.19336337,-0.47943466,0.00000000,-0.00000000
-5.93396698,2.10654360,-0.84462946,0.00230611,-0.00118489,0.03737347,-0.02250350,0.64960353,-0.23009780,0.40893620,-0.08152760,0.57079487,-0.22608707,0.55301470,-0.24998691,1.21899488,-0.50357706,0.00000000,-0.00000000
-5.92796398,2.14346154,-0.88435105,0.00251776,-0.00135665,0.03737824,-0.02273318,0.65940203,-0.23946896,0.41801155,-0.08606933,0.57905819,-0.23740007,0.56448269,-0.26387293,1.23968210,-0.52825753,0.00000000,-0.00000000
-5.92196098,2.17134649,-0.92488979,0.00276334,-0.00155460,0.03717227,-0.02305371,0.66646346,-0.25004818,0.42504951,-0.09079510,0.58493581,-0.24913311,0.57376600,-0.27814370,1.25518959,-0.55338796,0.00000000,-0.00000000
-5.91595798,2.18993734,-0.96615643,0.00304462,-0.00178151,0.03676347,-0.02345152,0.67070828,-0.26179039,0.42993720,-0.09570360,0.58835415,-0.26126275,0.58082194,-0.29280962,1.26536637,-0.57892388,0.00000000,-0.00000000
-5.90995498,2.19912909,-1.00813185,0.00336282,-0.00204016,0.03616499,-0.02391471,0.67211193,-0.27466104,0.43259929,-0.10079953,0.58928136,-0.27378125,0.58564410,-0.30789752,1.27014947,-0.60486228,0.00000000,-0.00000000
-5.90395198,2.19897423,-1.05085929,0.00371855,-0.00233323,0.03539487,-0.02443311,0.67070590,-0.28863336,0.43300066,-0.10609246,0.58772866,-0.28669399,0.58826059,-0.32344721,1.26956503,-0.63123661,0.00000000,-0.00000000
-5.89794897,2.18967954,-1.09443198,0.00411169,-0.00266313,0.03447556,-0.02499811,0.66657716,-0.30368448,0.43114786,-0.11159541,0.58375038,-0.30001571,0.58873144,-0.33950670,1.26372677,-0.65810920,0.00000000,-0.00000000
-5.89194597,2.17159877,-1.13897693,0.00454142,-0.00303194,0.03343345,-0.02560250,0.65986590,-0.31979054,0.42708942,-0.11732298,0.57744277,-0.31376588,0.58714506,-0.35612614,1.25283204,-0.68556137,0.00000000,-0.00000000
-5.88594297,2.14522129,-1.18463552,0.00500610,-0.00344119,0.03229824,-0.02624014,0.65076175,-0.33692119,0.42091494,-0.12328931,0.56894142,-0.32796332,0.58361414,-0.37335107,1.23715557,-0.71368180,0.00000000,-0.00000000
-5.87993997,2.11115754,-1.23154214,0.00550331,-0.00389174,0.03110231,-0.02690554,0.63949847,-0.35503371,0.41275306,-0.12950594,0.55841768,-0.34262041,0.57827105,-0.39121498,1.21704120,-0.74255366,0.00000000,-0.00000000
-5.87393697,2.07012171,-1.27980191,0.00602982,-0.00438364,0.02988012,-0.02759354,0.62634751,-0.37406741,0.40276835,-0.13597960,0.54607403,-0.35773733,0.57126319,-0.40973191,1.19289202,-0.77224142,0.00000000,-0.00000000
-5.86793397,2.02291259,-1.32946909,0.00658163,-0.00491596,0.02866762,-0.02829880,0.61161051,-0.39393840,0.39115733,-0.14271011,0.53213863,-0.37329656,0.56274831,-0.42888941,1.16515930,-0.80277796,0.00000000,-0.00000000
-5.86193097,1.97039322,-1.38052737,0.00715403,-0.00548671,0.02750162,-0.02901554,0.59561114,-0.41453551,0.37814376,-0.14968864,0.51685929,-0.38925816,0.55289012,-0.44864233,1.13433066,-0.83415299,0.00000000,-0.00000000
-5.85592796,1.91347033,-1.43287346,0.00774161,-0.00609271,0.02641934,-0.02973715,0.57868652,-0.43571741,0.36397336,-0.15689620,0.50049723,-0.40555609,0.54185446,-0.46890794,1.10091802,-0.86630343,0.00000000,-0.00000000
-5.84992496,1.85307411,-1.48630510,0.00833844,-0.00672957,0.02545788,-0.03045609,0.56117848,-0.45731152,0.34890822,-0.16430271,0.48332055,-0.42209588,0.52980590,-0.48956275,1.06544563,-0.89910650,0.00000000,-0.00000000
-5.84392196,1.79013908,-1.54051456,0.00893811,-0.00739164,0.02465390,-0.03116371,0.54342508,-0.47911471,0.33322109,-0.17186652,0.46559796,-0.43875396,0.51690519,-0.51044135,1.02843875,-0.93237602,0.00000000,-0.00000000
-5.83791896,1.72558653,-1.59508804,0.00953390,-0.00807209,0.02404323,-0.03185038,0.52575236,-0.50089601,0.31718970,-0.17953461,0.44759276,-0.45537869,0.50330734,-0.53133752,0.99041312,-0.96586234,0.00000000,-0.00000000
-5.83191596,1.66030899,-1.64951137,0.01011891,-0.00876296,0.02366056,-0.03250565,0.50846689,-0.52240126,0.30109131,-0.18724329,0.42955735,-0.47179313,0.48916045,-0.55200759,0.95186561,-0.99925599,0.00000000,-0.00000000
-5.82591296,1.59515679,-1.70318188,0.01068626,-0.00945532,0.02353917,-0.03311851,0.49184889,-0.54335957,0.28519757,-0.19491952,0.41172832,-0.48779957,0.47460518,-0.57217618,0.91326621,-1.03219500,0.00000000,-0.00000000
-5.81990995,1.53092700,-1.75542588,0.01122921,-0.01013947,0.02371067,-0.03367786,0.47614645,-0.56349132,0.26976987,-0.20248272,0.39432223,-0.50318548,0.45977478,-0.59154389,0.87505136,-1.06427548,0.00000000,-0.00000000
-5.81390695,1.46835459,-1.80552094,0.01174137,-0.01080519,0.02420465,-0.03417295,0.46157065,-0.58251728,0.25505517,-0.20984697,0.37753226,-0.51773074,0.44479554,-0.60979691,0.83761876,-1.09506509,0.00000000,-0.00000000
-5.80790395,1.40810567,-1.85272177,0.01221685,-0.01144205,0.02504837,-0.03459396,0.44829171,-0.60016840,0.24128234,-0.21692349,0.36152553,-0.53121563,0.42978748,-0.62661784,0.80132353,-1.12411855,0.00000000,-0.00000000
-5.80190095,1.35077258,-1.89628831,0.01265045,-0.01203966,0.02626635,-0.03493249,0.43643635,-0.61619576,0.22865903,-0.22362331,0.34644130,-0.54342930,0.41486522,-0.64169746,0.76647564,-1.15099442,0.00000000,-0.00000000
-5.79589795,1.29687058,-1.93551449,0.01303778,-0.01258813,0.02787984,-0.03518212,0.42608618,-0.63038003,0.21736903,-0.22985995,0.33238987,-0.55417814,0.40013873,-0.65474663,0.73333857,-1.17527220,0.00000000,-0.00000000
-5.78989495,1.24683579,-1.96975612,0.01337540,-0.01307833,0.02990629,-0.03533885,0.41727722,-0.64254003,0.20757004,-0.23555192,0.31945225,-0.56329365,0.38571397,-0.66550795,0.70212885,-1.19656884,0.00000000,-0.00000000
-5.78389195,1.20102410,-1.99845637,0.01366095,-0.01350226,0.03235862,-0.03540143,0.41000047,-0.65253971,0.19939190,-0.24062506,0.30768045,-0.57063936,0.37169324,-0.67376638,0.67301653,-1.21455376,0.00000000,-0.00000000
-5.77788894,1.15971081,-2.02116747,0.01389317,-0.01385339,0.03524455,-0.03537160,0.40420362,-0.66029331,0.19293500,-0.24501449,0.29709843,-0.57611635,0.35817509,-0.67935842,0.64612628,-1.22896156,0.00000000,-0.00000000
-5.77188594,1.12309076,-2.03756754,0.01407201,-0.01412692,0.03856575,-0.03525412,0.39979367,-0.66576820,0.18826916,-0.24866610,0.28770351,-0.57966723,0.34525394,-0.68217931,0.62153908,-1.23960176,0.00000000,-0.00000000
-5.76588294,1.09127887,-2.04747176,0.01419857,-0.01431998,0.04231704,-0.03505668,0.39664060,-0.66898536,0.18543260,-0.25153767,0.27946827,-0.58127815,0.33301916,-0.68218792,0.59929423,-1.24636513,0.00000000,-0.00000000
-5.75987994,1.06431094,-2.05083729,0.01427508,-0.01443183,0.04648559,-0.03478964,0.39458178,-0.67001738,0.18443130,-0.25359940,0.27234292,-0.58097893,0.32155380,-0.67940904,0.57939178,-1.24922637,0.00000000,-0.00000000
-5.75387694,1.04214478,-2.04776203,0.01430483,-0.01446389,0.05105017,-0.03446559,0.39342731,-0.66898403,0.18523853,-0.25483402,0.26625782,-0.57884122,0.31093297,-0.67393303,0.56179510,-1.24824304,0.00000000,-0.00000000
-5.74787394,1.02466171,-2.03847725,0.01429205,-0.01441976,0.05598057,-0.03409876,0.39296588,-0.66604575,0.18779477,-0.25523646,0.26112645,-0.57497488,0.30122192,-0.66591275,0.54643370,-1.24355089,0.00000000,-0.00000000
-5.74187094,1.01166860,-2.02333478,0.01424170,-0.01430510,0.06123714,-0.03370438,0.39297123,-0.66139536,0.19200794,-0.25481312,0.25684839,-0.56952265,0.29247398,-0.65555813,0.53320608,-1.23535606,0.00000000,-0.00000000
-5.73586793,1.00290048,-2.00278959,0.01415937,-0.01412746,0.06677061,-0.03329791,0.39320886,-0.65524837,0.19775421,-0.25358093,0.25331245,-0.56265369,0.28472844,-0.64312836,0.52198280,-1.22392452,0.00000000,-0.00000000
-5.72986493,0.99802405,-1.97737872,0.01405098,-0.01389604,0.07252224,-0.03289428,0.39344299,-0.64783264,0.20487926,-0.25156607,0.25039991,-0.55455603,0.27800848,-0.62892241,0.51260953,-1.20956950,0.00000000,-0.00000000
-5.72386193,0.99664218,-1.94769788,0.01392257,-0.01362131,0.07842422,-0.03250708,0.39344338,-0.63937763,0.21320025,-0.24880270,0.24798756,-0.54542856,0.27231934,-0.61326806,0.50491029,-1.19263753,0.00000000,-0.00000000
-5.71785893,0.99829960,-1.91437679,0.01378008,-0.01331469,0.08440053,-0.03214790,0.39299189,-0.63010419,0.22250848,-0.24533154,0.24595071,-0.53547289,0.26764680,-0.59651013,0.49869073,-1.17349390,0.00000000,-0.00000000
-5.71185593,1.00248989,-1.87805457,0.01362905,-0.01298808,0.09036815,-0.03182567,0.39188864,-0.62021506,0.23257291,-0.24119854,0.24416606,-0.52488550,0.26395611,-0.57899834,0.49374146,-1.15250825,0.00000000,-0.00000000
-5.70585293,1.00866390,-1.83935639,0.01347446,-0.01265341,0.09623870,-0.03154620,0.38995739,-0.60988685,0.24314445,-0.23645360,0.24251420,-0.51385049,0.26119153,-0.56107533,0.48984159,-1.13004089,0.00000000,-0.00000000
-5.69984992,1.01623967,-1.79887216,0.01332047,-0.01232224,0.10192044,-0.03131184,0.38705017,-0.59926369,0.25396108,-0.23114939,0.24088197,-0.50253333,0.25927642,-0.54306541,0.48676230,-1.10643052,0.00000000,-0.00000000
-5.69384692,1.02461370,-1.75713836,0.01317028,-0.01200528,0.10732063,-0.03112133,0.38305094,-0.58845293,0.26475376,-0.22534034,0.23916440,-0.49107584,0.25811411,-0.52526433,0.48427060,-1.08198382,0.00000000,-0.00000000
-5.68784392,1.03317371,-1.71462341,0.01302600,-0.01171204,0.11234819,-0.03096987,0.37787809,-0.57752298,0.27525304,-0.21908177,0.23726645,-0.47959251,0.25758951,-0.50793064,0.48213316,-1.05696720,0.00000000,-0.00000000
-5.68184092,1.04131241,-1.67171706,0.01288854,-0.01145042,0.11691653,-0.03084926,0.37148599,-0.56650343,0.28519614,-0.21242912,0.23510427,-0.46816835,0.25757144,-0.49127872,0.48012038,-1.03160093,0.00000000,-0.00000000
-5.67583792,1.04844245,-1.62872401,0.01275765,-0.01122652,0.12094659,-0.03074838,0.36386530,-0.55538715,0.29433445,-0.20543736,0.23260635,-0.45685818,0.25791573,-0.47547388,0.47801050,-1.00605584,0.00000000,-0.00000000
-5.66983492,1.05401181,-1.58586171,0.01263192,-0.01104437,0.12436982,-0.03065367,0.35504240,-0.54413438,0.30244121,-0.19816047,0.22971420,-0.44568745,0.25846898,-0.46062951,0.47559390,-0.98045243,0.00000000,-0.00000000
-5.66383192,1.05751964,-1.54326211,0.01250890,-0.01090586,0.12713114,-0.03054978,0.34507776,-0.53267845,0.30931900,-0.19065102,0.22638294,-0.43465432,0.25907286,-0.44680634,0.47267748,-0.95486227,0.00000000,-0.00000000
-5.65782891,1.05853196,-1.50097705,0.01238521,-0.01081070,0.12919172,-0.03042038,0.33406361,-0.52093257,0.31480696,-0.18295983,0.22258161,-0.42373287,0.25956895,-0.43401379,0.46908903,-0.92931159,0.00000000,-0.00000000
-5.65182591,1.05669669,-1.45898682,0.01225678,-0.01075647,0.13053138,-0.03024886,0.32212098,-0.50879761,0.31878737,-0.17513565,0.21829334,-0.41287727,0.25980382,-0.42221320,0.46468162,-0.90378657,0.00000000,-0.00000000
-5.64582291,1.05175778,-1.41721124,0.01211907,-0.01073882,0.13115077,-0.03001918,0.30939628,-0.49617007,0.32119140,-0.16722493,0.21351539,-0.40202661,0.25963424,-0.41132279,0.45933787,-0.87824012,0.00000000,-0.00000000
-5.63981991,1.04356769,-1.37552270,0.01196731,-0.01075165,0.13107289,-0.02971660,0.29605772,-0.48295008,0.32200376,-0.15927157,0.20825912,-0.39111012,0.25893236,-0.40122406,0.45297387,-0.85259969,0.00000000,-0.00000000
-5.63381691,1.03209793,-1.33376047,0.01179681,-0.01078741,0.13034423,-0.02932836,0.28229158,-0.46904879,0.32126609,-0.15131680,0.20254982,-0.38005260,0.25759061,-0.39176927,0.44554285,-0.82677576,0.00000000,-0.00000000
-5.62781391,1.01744711,-1.29174568,0.01160315,-0.01083749,0.12903521,-0.02884429,0.26829860,-0.45439503,0.31907897,-0.14339899,0.19642654,-0.36877963,0.25552608,-0.38278977,0.43703819,-0.80067062,0.00000000,-0.00000000
-5.62181091,0.99984617,-1.24929617,0.01138251,-0.01089253,0.12724013,-0.02825723,0.25429060,-0.43894062,0.31560230,-0.13555360,0.18994179,-0.35722258,0.25268432,-0.37410472,0.42749584,-0.77418700,0.00000000,-0.00000000
-5.61580790,0.97966039,-1.20624081,0.01113187,-0.01094289,0.12507635,-0.02756337,0.24048738,-0.42266449,0.31105424,-0.12781316,0.18316114,-0.34532301,0.24904221,-0.36552989,0.41699576,-0.74723630,0.00000000,-0.00000000
-5.60980490,0.95738795,-1.16243267,0.01084914,-0.01097900,0.12268296,-0.02676242,0.22711392,-0.40557519,0.30570840,-0.12020733,0.17616271,-0.33303640,0.24460993,-0.35688618,0.40566251,-0.71974606,0.00000000,-0.00000000
-5.60380190,0.93365483,-1.11776048,0.01053338,-0.01099178,0.12021880,-0.02585758,0.21439794,-0.38771188,0.29988962,-0.11276298,0.16903647,-0.32033507,0.23943176,-0.34800753,0.39366460,-0.69166640,0.00000000,-0.00000000
-5.59779890,0.90920603,-1.07215828,0.01018481,-0.01097298,0.11785991,-0.02485548,0.20256774,-0.36914379,0.29396811,-0.10550440,0.16188332,-0.30721024,0.23358576,-0.33874798,0.38121265,-0.66297530,0.00000000,-0.00000000
-5.59179590,0.88489298,-1.02561266,0.00980489,-0.01091547,0.11579640,-0.02376588,0.19185018,-0.34996840,0.28835227,-0.09845352,0.15481397,-0.29367314,0.22718226,-0.32898759,0.36855628,-0.63368246,0.00000000,-0.00000000
-5.58579290,0.86165737,-0.97816776,0.00939623,-0.01081352,0.11422891,-0.02260133,0.18246881,-0.33030829,0.28348021,-0.09163022,0.14794748,-0.27975528,0.22036121,-0.31863709,0.35597968,-0.60383182,0.00000000,-0.00000000
-5.57978989,0.84051153,-0.92992771,0.00896256,-0.01066296,0.11336451,-0.02137675,0.17464191,-0.31030718,0.27981012,-0.08505267,0.14140954,-0.26550781,0.21328840,-0.30764109,0.34379591,-0.57350255,0.00000000,-0.00000000
-5.57378689,0.82251561,-0.88105670,0.00850858,-0.01046131,0.11341226,-0.02010895,0.16858035,-0.29012515,0.27780965,-0.07873768,0.13533041,-0.25100021,0.20615074,-0.29597986,0.33233998,-0.54280873,0.00000000,-0.00000000
-5.56778389,0.80875201,-0.83177681,0.00803979,-0.01020778,0.11457838,-0.01881609,0.16448515,-0.26993355,0.27794448,-0.07270108,0.12984250,-0.23631822,0.19915075,-0.28366969,0.32196084,-0.51189764,0.00000000,-0.00000000
-5.56178089,0.80029751,-0.78236383,0.00756227,-0.00990329,0.11706109,-0.01751725,0.16254461,-0.24990973,0.28066627,-0.06695807,0.12507777,-0.22156140,0.19250036,-0.27076185,0.31301253,-0.48094697,0.00000000,-0.00000000
-5.55577789,0.79819363,-0.73314129,0.00708252,-0.00955035,0.12104525,-0.01623187,0.16293096,-0.23023192,0.28640010,-0.06152359,0.12116474,-0.20684023,0.18641431,-0.25734033,0.30584455,-0.45016103,0.00000000,-0.00000000
-5.54977489,0.80341587,-0.68447322,0.00660718,-0.00915287,0.12669682,-0.01497943,0.16579651,-0.21107449,0.29553184,-0.05641264,0.11822534,-0.19227302,0.18110339,-0.24351856,0.30079184,-0.41976623,0.00000000,-0.00000000
-5.54377189,0.81684266,-0.63675583,0.00614283,-0.00871599,0.13415724,-0.01377900,0.17126920,-0.19260368,0.30839540,-0.05164048,0.11637168,-0.17798273,0.17676759,-0.22943524,0.29816465,-0.39000601,0.00000000,-0.00000000
-5.53776888,0.83922474,-0.59040865,0.00569576,-0.00824587,0.14353784,-0.01264901,0.17944780,-0.17497410,0.32526041,-0.04722291,0.11570271,-0.16409395,0.17358963,-0.21524960,0.29823848,-0.36113551,0.00000000,-0.00000000
-5.53176588,0.87115593,-0.54586544,0.00527182,-0.00774935,0.15491452,-0.01160704,0.19039683,-0.15832599,0.34632059,-0.04317641,0.11630093,-0.15072993,0.17172889,-0.20113622,0.30124465,-0.33341614,0.00000000,-0.00000000
-5.52576288,0.91304635,-0.50356513,0.00487621,-0.00723373,0.16832269,-0.01066962,0.20414132,-0.14278317,0.37168306,-0.03951816,0.11822937,-0.13800991,0.17131604,-0.18727975,0.30736164,-0.30711030,0.00000000,-0.00000000
-5.51975988,0.96509893,-0.46394317,0.00451336,-0.00670651,0.18375287,-0.00985224,0.22066175,-0.12845193,0.40135918,-0.03626611,0.12152879,-0.12604688,0.17244854,-0.17386967,0.31670764,-0.28247629,0.00000000,-0.00000000
-5.51375688,1.02729053,-0.42742342,0.00418683,-0.00617509,0.20114699,-0.00916926,0.23988949,-0.11542050,0.43525718,-0.03343889,0.12621532,-0.11494558,0.17518715,-0.16109522,0.32933468,-0.25976368,0.00000000,-0.00000000
-5.50775388,1.09935841,-0.39441072,0.00389922,-0.00564657,0.22039570,-0.00863396,0.26170294,-0.10375919,0.47317719,-0.03105564,0.13227873,-0.10480092,0.17955367,-0.14914079,0.34522455,-0.23920904,0.00000000,-0.00000000
-5.50175088,1.18079328,-0.36528411,0.00365219,-0.00512756,0.24133693,-0.00825852,0.28592482,-0.09352104,0.51480891,-0.02913576,0.13968129,-0.09569683,0.18552987,-0.13818165,0.36428684,-0.22103214,0.00000000,-0.00000000
-5.49574787,1.27083953,-0.34039081,0.00344639,-0.00462399,0.26375588,-0.00805411,0.31232098,-0.08474276,0.55973242,-0.02769862,0.14835754,-0.08770530,0.19305783,-0.12838030,0.38635930,-0.20543261,0.00000000,-0.00000000
-5.48974487,1.36850345,-0.32004066,0.00328155,-0.00414100,0.28738657,-0.00803085,0.34060081,-0.07744591,0.60742245,-0.02676307,0.15821480,-0.08088582,0.20204155,-0.11988326,0.41121067,-0.19258685,0.00000000,-0.00000000
-5.48374187,1.47256978,-0.30450113,0.00315648,-0.00368287,0.31191523,-0.00819781,0.37041978,-0.07163812,0.65725619,-0.02634697,0.16913475,-0.07528493,0.21234999,-0.11281843,0.43854597,-0.18264533,0.00000000,-0.00000000
-5.47773887,1.58162659,-0.29399252,0.00306919,-0.00325297,0.33698541,-0.00856295,0.40138410,-0.06731425,0.70852485,-0.02646649,0.18097591,-0.07093594,0.22382129,-0.10729285,0.46801432,-0.17572990,0.00000000,-0.00000000
-5.47173587,1.69409835,-0.28868339,0.00301700,-0.00285376,0.36220499,-0.00913297,0.43305760,-0.06445733,0.76044884,-0.02713550,0.19357708,-0.06785875,0.23626823,-0.10339089,0.49921897,-0.17193139,0.00000000,-0.00000000
-5.46573287,1.80828644,-0.28868604,0.00299658,-0.00248682,0.38715483,-0.00991318,0.46497083,-0.06303936,0.81219621,-0.02836469,0.20676167,-0.06605960,0.24948454,-0.10117280,0.53172947,-0.17130699,0.00000000,-0.00000000
-5.45972986,1.92241601,-0.29405204,0.00300418,-0.00215292,0.41139907,-0.01090729,0.49663224,-0.06302171,0.86290406,-0.03016083,0.22034286,-0.06553092,0.26325216,-0.10067353,0.56509544,-0.17387786,0.00000000,-0.00000000
-5.45372686,2.03468788,-0.30476785,0.00303568,-0.00185207,0.43449658,-0.01211716,0.52754105,-0.06435530,0.91170216,-0.03252586,0.23412933,-0.06625107,0.27734885,-0.10190178,0.59886149,-0.17962655,0.00000000,-0.00000000
-5.44772386,2.14333346,-0.32075068,0.00308674,-0.00158367,0.45601334,-0.01354255,0.55720159,-0.06698052,0.95773808,-0.03545615,0.24793150,-0.06818410,0.29155620,-0.10483930,0.63258281,-0.18849470,0.00000000,-0.00000000
-5.44172086,2.24667085,-0.34184483,0.00315299,-0.00134653,0.47553537,-0.01518089,0.58513836,-0.07082700,1.00020285,-0.03894174,0.26156789,-0.07127948,0.30566746,-0.10944044,0.66584066,-0.20038081,0.00000000,-0.00000000
-5.43571786,2.34315971,-0.36781883,0.00323008,-0.00113908,0.49268146,-0.01702711,0.61091150,-0.07581327,1.03835611,-0.04296576,0.27487157,-0.07547199,0.31949506,-0.11563203,0.69825728,-0.21513855,0.00000000,-0.00000000
-5.42971486,2.43145267,-0.39836386,0.00331388,-0.00095937,0.50711558,-0.01907348,0.63413184,-0.08184646,1.07154986,-0.04750408,0.28769622,-0.08068165,0.33287747,-0.12331356,0.72950932,-0.23257571,0.00000000,-0.00000000
-5.42371186,2.51044099,-0.43309376,0.00340055,-0.00080528,0.51855801,-0.02130963,0.65447487,-0.08882222,1.09924955,-0.05252522,0.29992156,-0.08681402,0.34568506,-0.13235783,0.75933934,-0.25245401,0.00000000,-0.00000000
-5.41770885,2.57929233,-0.47154726,0.00348668,-0.00067452,0.52679506,-0.02372266,0.67169316,-0.09662494,1.12105175,-0.05799061,0.31145807,-0.09376075,0.35782478,-0.14261226,0.78756481,-0.27449025,0.00000000,-0.00000000
-5.41170585,2.63747896,-0.51319273,0.00356936,-0.00056476,0.53168672,-0.02629742,0.68562635,-0.10512842,1.13669748,-0.06385518,0.32225057,-0.10140061,0.36924346,-0.15390076,0.81408402,-0.29835880,0.00000000,-0.00000000
-5.40570285,2.68479503,-0.55743596,0.00364626,-0.00047370,0.53317201,-0.02901698,0.69620851,-0.11419714,1.14608065,-0.07006847,0.33228048,-0.10960102,0.37992947,-0.16602639,0.83887882,-0.32369583,0.00000000,-0.00000000
-5.39969985,2.72136203,-0.60363109,0.00371569,-0.00039911,0.53127169,-0.03186330,0.70347220,-0.12368810,1.14925110,-0.07657615,0.34156685,-0.11822024,0.38991292,-0.17877495,0.86201375,-0.35010545,0.00000000,-0.00000000
-5.39369685,2.74762208,-0.65109482,0.00377664,-0.00033890,0.52608824,-0.03481802,0.70754921,-0.13345349,1.14641223,-0.08332195,0.35016573,-0.12711011,0.39926416,-0.19191931,0.88363181,-0.37716765,0.00000000,-0.00000000
-5.38769385,2.76431956,-0.69912398,0.00382881,-0.00029112,0.51780313,-0.03786353,0.70866770,-0.14334395,1.13791329,-0.09025007,0.35816823,-0.13611944,0.40809073,-0.20522470,0.90394694,-0.40444826,0.00000000,-0.00000000
-5.38169085,2.77247165,-0.74701583,0.00387260,-0.00025403,0.50667147,-0.04098412,0.70714594,-0.15321255,1.12423663,-0.09730787,0.36569701,-0.14509799,0.41653299,-0.21845477,0.92323352,-0.43151055,0.00000000,-0.00000000
-5.37568784,2.77332933,-0.79409096,0.00390908,-0.00022609,0.49301423,-0.04416722,0.70338278,-0.16291938,1.10598065,-0.10444884,0.37290153,-0.15390099,0.42475848,-0.23137829,0.94181336,-0.45792831,0.00000000,-0.00000000
-5.36968484,2.76833047,-0.83971773,0.00393995,-0.00020596,0.47720856,-0.04740475,0.69784525,-0.17233646,1.08383919,-0.11163575,0.37995217,-0.16239397,0.43295536,-0.24377632,0.96004083,-0.48330004,0.00000000,-0.00000000
-5.36368184,2.75904718,-0.88333756,0.00396750,-0.00019251,0.45967641,-0.05069442,0.69105381,-0.18135303,1.05857829,-0.11884369,0.38703333,-0.17045782,0.44132509,-0.25544969,0.97828667,-0.50726357,0.00000000,-0.00000000
-5.35767884,2.74712964,-0.92448991,0.00399452,-0.00018484,0.44087208,-0.05404093,0.68356580,-0.18988074,1.03101143,-0.12606303,0.39433597,-0.17799391,0.45007471,-0.26622634,0.99692114,-0.52951076,0.00000000,-0.00000000
-5.35167584,2.73424867,-0.96283576,0.00402420,-0.00018225,0.42126924,-0.05745708,0.67595766,-0.19785876,1.00197424,-0.13330192,0.40204968,-0.18492891,0.45940893,-0.27596837,1.01629737,-0.54980134,0.00000000,-0.00000000
-5.34567284,2.72203930,-0.99817844,0.00406000,-0.00018423,0.40134782,-0.06096457,0.66880681,-0.20525825,0.97229975,-0.14058839,0.41035463,-0.19121924,0.46952226,-0.28457838,1.03673521,-0.56797542,0.00000000,-0.00000000
