energy_ev,total_up,Sb_p_up,Sb_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.72386193,1.57958222,0.41151190,0.01949810,0.90574727,0.60158907,0.67040982,0.00000000
-5.71785893,1.54828560,0.39765735,0.01922840,0.89681057,0.58569610,0.66211162,0.00000000
-5.71185593,1.51751145,0.38459861,0.01893222,0.88753549,0.57035689,0.65353976,0.00000000
-5.70585293,1.48740318,0.37238172,0.01861035,0.87790387,0.55566217,0.64473159,0.00000000
-5.69984992,1.45806807,0.36103343,0.01826388,0.86788903,0.54168566,0.63571597,0.00000000
-5.69384692,1.42957933,0.35056466,0.01789411,0.85745792,0.52848500,0.62651352,0.00000000
-5.68784392,1.40197978,0.34097452,0.01750253,0.84657372,0.51610349,0.61713737,0.00000000
-5.68184092,1.37528685,0.33225451,0.01709072,0.83519868,0.50457244,0.60759440,0.00000000
-5.67583792,1.34949855,0.32439290,0.01666032,0.82329708,0.49391398,0.59788674,0.00000000
-5.66983492,1.32460023,0.31737890,0.01621305,0.81083819,0.48414429,0.58801353,0.00000000
-5.66383192,1.30057164,0.31120653,0.01575062,0.79779916,0.47527688,0.57797293,0.00000000
-5.65782891,1.27739390,0.30587797,0.01527484,0.78416769,0.46732583,0.56776401,0.00000000
-5.65182591,1.25505621,0.30140620,0.01478755,0.76994428,0.46030879,0.55738866,0.00000000
-5.64582291,1.23356171,0.29781696,0.01429069,0.75514419,0.45424956,0.54685329,0.00000000
-5.63981991,1.21293246,0.29514971,0.01378632,0.73979884,0.44918011,0.53617029,0.00000000
-5.63381691,1.19321314,0.29345778,0.01327665,0.72395665,0.44514188,0.52535907,0.00000000
-5.62781391,1.17447338,0.29280760,0.01276407,0.70768348,0.44218640,0.51444684,0.00000000
-5.62181091,1.15680865,0.29327698,0.01225118,0.69106235,0.44037498,0.50346886,0.00000000
-5.61580790,1.14033956,0.29495263,0.01174083,0.67419276,0.43977777,0.49246830,0.00000000
-5.60980490,1.12520979,0.29792698,0.01123614,0.65718942,0.44047180,0.48149570,0.00000000
-5.60380190,1.11158252,0.30229433,0.01074049,0.64018065,0.44253854,0.47060798,0.00000000
-5.59779890,1.09963571,0.30814663,0.01025757,0.62330621,0.44606061,0.45986721,0.00000000
-5.59179590,1.08955629,0.31556891,0.00979138,0.60671503,0.45111816,0.44933896,0.00000000
-5.58579290,1.08153350,0.32463460,0.00934621,0.59056249,0.45778473,0.43909059,0.00000000
-5.57978989,1.07575174,0.33540090,0.00892664,0.57500759,0.46612301,0.42918928,0.00000000
-5.57378689,1.07238313,0.34790433,0.00853752,0.56021007,0.47618050,0.41970017,0.00000000
-5.56778389,1.07158011,0.36215676,0.00818396,0.54632743,0.48798539,0.41068447,0.00000000
-5.56178089,1.07346847,0.37814187,0.00787126,0.53351199,0.50154265,0.40219774,0.00000000
-5.55577789,1.07814095,0.39581238,0.00760490,0.52190813,0.51683082,0.39428853,0.00000000
-5.54977489,1.08565196,0.41508808,0.00739045,0.51164968,0.53379937,0.38699726,0.00000000
-5.54377189,1.09601344,0.43585479,0.00723353,0.50285749,0.55236693,0.38035553,0.00000000
-5.53776888,1.10919223,0.45796430,0.00713971,0.49563742,0.57242059,0.37438596,0.00000000
-5.53176588,1.12510907,0.48123542,0.00711444,0.49007851,0.59381622,0.36910243,0.00000000
-5.52576288,1.14363932,0.50545600,0.00716294,0.48625159,0.61637994,0.36451084,0.00000000
-5.51975988,1.16461544,0.53038610,0.00729008,0.48420815,0.63991080,0.36061032,0.00000000
-5.51375688,1.18783107,0.55576201,0.00750034,0.48397963,0.66418451,0.35739479,0.00000000
-5.50775388,1.21304672,0.58130124,0.00779763,0.48557690,0.68895829,0.35485484,0.00000000
-5.50175088,1.23999656,0.60670818,0.00818523,0.48899012,0.71397649,0.35297970,0.00000000
-5.49574787,1.26839626,0.63168027,0.00866569,0.49418867,0.73897696,0.35175924,0.00000000
-5.48974487,1.29795133,0.65591461,0.00924073,0.50112138,0.76369786,0.35118584,0.00000000
-5.48374187,1.32836551,0.67911459,0.00991119,0.50971677,0.78788457,0.35125596,0.00000000
-5.47773887,1.35934894,0.70099647,0.01067696,0.51988343,0.81129654,0.35197116,0.00000000
-5.47173587,1.39062551,0.72129561,0.01153697,0.53151042,0.83371368,0.35333868,0.00000000
-5.46573287,1.42193913,0.73977218,0.01248914,0.54446773,0.85494206,0.35537125,0.00000000
-5.45972986,1.45305853,0.75621608,0.01353043,0.55860685,0.87481862,0.35808624,0.00000000
-5.45372686,1.48378051,0.77045109,0.01465682,0.57376145,0.89321478,0.36150404,0.00000000
-5.44772386,1.51393133,0.78233798,0.01586344,0.58974824,0.91003870,0.36564585,0.00000000
-5.44172086,1.54336650,0.79177666,0.01714453,0.60636819,0.92523621,0.37053092,0.00000000
-5.43571786,1.57196899,0.79870729,0.01849363,0.62340805,0.93879033,0.37617329,0.00000000
-5.42971486,1.59964604,0.80311053,0.01990357,0.64064245,0.95071959,0.38257853,0.00000000
-5.42371186,1.62632521,0.80500695,0.02136666,0.65783654,0.96107519,0.38974030,0.00000000
-5.41770885,1.65194978,0.80445572,0.02287470,0.67474928,0.96993731,0.39763732,0.00000000
-5.41170585,1.67647421,0.80155299,0.02441913,0.69113751,0.97741078,0.40623081,0.00000000
-5.40570285,1.69986005,0.79642984,0.02599109,0.70676062,0.98362054,0.41546262,0.00000000
-5.39969985,1.72207281,0.78925024,0.02758150,0.72138598,0.98870704,0.42525427,0.00000000
-5.39369685,1.74308014,0.78020912,0.02918112,0.73479487,0.99282205,0.43550704,0.00000000
-5.38769385,1.76285160,0.76953065,0.03078061,0.74678889,0.99612503,0.44610317,0.00000000
-5.38169085,1.78136035,0.75746692,0.03237058,0.75719655,0.99878046,0.45690811,0.00000000
-5.37568784,1.79858656,0.74429696,0.03394160,0.76587986,1.00095603,0.46777397,0.00000000
-5.36968484,1.81452267,0.73032620,0.03548427,0.77274068,1.00282204,0.47854372,0.00000000
-5.36368184,1.82918004,0.71588617,0.03698921,0.77772646,1.00455176,0.48905631,0.00000000
-5.35767884,1.84259679,0.70133438,0.03844717,0.78083516,1.00632288,0.49915213,0.00000000
-5.35167584,1.85484612,0.68705409,0.03984899,0.78211896,1.00831959,0.50867893,0.00000000
-5.34567284,1.86604470,0.67345389,0.04118575,0.78168663,1.01073531,0.51749747,0.00000000
-5.33966983,1.87636038,0.66096659,0.04244883,0.77970427,1.01377550,0.52548704,0.00000000
-5.33366683,1.88601855,0.65004732,0.04362997,0.77639417,1.01766032,0.53255024,0.00000000
-5.32766383,1.89530652,0.64117053,0.04472149,0.77203187,1.02262676,0.53861699,0.00000000
-5.32166083,1.90457544,0.63482560,0.04571634,0.76694119,1.02892975,0.54364748,0.00000000
-5.31565783,1.91423905,0.63151085,0.04660833,0.76148734,1.03684200,0.54763390,0.00000000
-5.30965483,1.92476912,0.63172598,0.04739221,0.75606825,1.04665226,0.55060095,0.00000000
-5.30365183,1.93668728,0.63596270,0.04806392,0.75110422,1.05866167,0.55260499,0.00000000
-5.29764882,1.95055325,0.64469374,0.04862064,0.74702618,1.07317828,0.55373198,0.00000000
-5.29164582,1.96694958,0.65836035,0.04906098,0.74426285,1.09050942,0.55409427,0.00000000
-5.28564282,1.98646331,0.67735859,0.04938500,0.74322720,1.11095235,0.55382637,0.00000000
-5.27963982,2.00966506,0.70202474,0.04959430,0.74430260,1.13478314,0.55307997,0.00000000
-5.27363682,2.03708624,0.73262032,0.04969200,0.74782912,1.16224426,0.55201834,0.00000000
-5.26763382,2.06919524,0.76931734,0.04968265,0.75409039,1.19353131,0.55081042,0.00000000
-5.26163082,2.10637355,0.81218422,0.04957214,0.76330164,1.22877933,0.54962492,0.00000000
-5.25562781,2.14889288,0.86117327,0.04936751,0.77559925,1.26804957,0.54862450,0.00000000
-5.24962481,2.19689426,0.91611022,0.04907673,0.79103233,1.31131700,0.54796045,0.00000000
-5.24362181,2.25037032,0.97668648,0.04870845,0.80955671,1.35845971,0.54776795,0.00000000
-5.23761881,2.30915154,1.04245479,0.04827170,0.83103172,1.40925040,0.54816214,0.00000000
-5.23161581,2.37289760,1.11282870,0.04777563,0.85521997,1.46335098,0.54923513,0.00000000
-5.22561281,2.44109421,1.18708625,0.04722916,0.88179028,1.52031057,0.55105397,0.00000000
-5.21960980,2.51305629,1.26437814,0.04664076,0.91032391,1.57956732,0.55365974,0.00000000
-5.21360680,2.58793737,1.34374032,0.04601822,0.94032390,1.64045451,0.55706762,0.00000000
-5.20760380,2.66474546,1.42411109,0.04536839,0.97122736,1.70221066,0.56126794,0.00000000
-5.20160080,2.74236499,1.50435206,0.04469715,1.00242041,1.76399387,0.56622818,0.00000000
-5.19559780,2.81958415,1.58327277,0.04400927,1.03325525,1.82489987,0.57189569,0.00000000
-5.18959480,2.89512678,1.65965800,0.04330845,1.06306878,1.88398329,0.57820096,0.00000000
-5.18359180,2.96768782,1.73229710,0.04259737,1.09120224,1.94028161,0.58506142,0.00000000
-5.17758879,3.03597072,1.80001417,0.04187781,1.11702092,1.99284070,0.59238534,0.00000000
-5.17158579,3.09872566,1.86169824,0.04115085,1.13993335,2.04074119,0.60007586,0.00000000
-5.16558279,3.15478676,1.91633209,0.04041701,1.15940921,2.08312464,0.60803476,0.00000000
-5.15957979,3.20310697,1.96301889,0.03967656,1.17499512,2.11921823,0.61616594,0.00000000
-5.15357679,3.24278906,2.00100545,0.03892965,1.18632785,2.14835733,0.62437838,0.00000000
-5.14757379,3.27311147,2.02970135,0.03817657,1.19314423,2.17000462,0.63258847,0.00000000
-5.14157079,3.29354791,2.04869307,0.03741792,1.19528760,2.18376525,0.64072163,0.00000000
-5.13556778,3.30378007,2.05775283,0.03665476,1.19271040,2.18939730,0.64871315,0.00000000
-5.12956478,3.30370272,2.05684160,0.03588865,1.18547298,2.18681713,0.65650834,0.00000000
-5.12356178,3.29342147,2.04610651,0.03512173,1.17373866,2.17609951,0.66406186,0.00000000
-5.11755878,3.27324307,2.02587265,0.03435668,1.15776547,2.15747246,0.67133653,0.00000000
-5.11155578,3.24365911,1.99662981,0.03359662,1.13789489,2.13130730,0.67830155,0.00000000
-5.10555278,3.20532395,1.95901481,0.03284502,1.11453828,2.09810429,0.68493045,0.00000000
-5.09954977,3.15902795,1.91379014,0.03210550,1.08816160,2.05847451,0.69119875,0.00000000
-5.09354677,3.10566749,1.86181995,0.03138168,1.05926911,2.01311911,0.69708178,0.00000000
-5.08754377,3.04621307,1.80404429,0.03067695,1.02838698,1.96280656,0.70255258,0.00000000
-5.08154077,2.98167711,1.74145272,0.02999430,0.99604720,1.90834910,0.70758026,0.00000000
-5.07553777,2.91308278,1.67505818,0.02933614,0.96277272,1.85057936,0.71212883,0.00000000
-5.06953477,2.84143524,1.60587208,0.02870413,0.92906428,1.79032799,0.71615674,0.00000000
-5.06353177,2.76769626,1.53488150,0.02809911,0.89538923,1.72840325,0.71961710,0.00000000
-5.05752876,2.69276329,1.46302888,0.02752100,0.86217287,1.66557315,0.72245875,0.00000000
-5.05152576,2.61745337,1.39119499,0.02696883,0.82979228,1.60255069,0.72462799,0.00000000
-5.04552276,2.54249218,1.32018522,0.02644076,0.79857274,1.53998251,0.72607099,0.00000000
-5.03951976,2.46850838,1.25071945,0.02593419,0.76878652,1.47844106,0.72673684,0.00000000
-5.03351676,2.39603267,1.18342533,0.02544589,0.74065400,1.41842027,0.72658090,0.00000000
-5.02751376,2.32550123,1.11883490,0.02497216,0.71434646,1.36033439,0.72556830,0.00000000
-5.02151076,2.25726267,1.05738411,0.02450907,0.68999049,1.30451978,0.72367751,0.00000000
-5.01550775,2.19158766,0.99941487,0.02405266,0.66767327,1.25123896,0.72090352,0.00000000
-5.00950475,2.12868022,0.94517920,0.02359916,0.64744847,1.20068657,0.71726055,0.00000000
-5.00350175,2.06868970,0.89484495,0.02314517,0.62934216,1.15299645,0.71278400,0.00000000
-4.99749875,2.01172254,0.84850261,0.02268790,0.61335856,1.10824944,0.70753150,0.00000000
-4.99149575,1.95785301,0.80617282,0.02222527,0.59948493,1.06648121,0.70158292,0.00000000
-4.98549275,1.90713215,0.76781415,0.02175606,0.58769580,1.02768978,0.69503921,0.00000000
-4.97948974,1.85959453,0.73333089,0.02127995,0.57795592,0.99184218,0.68802013,0.00000000
-4.97348674,1.81526259,0.70258053,0.02079753,0.57022215,0.95888028,0.68066084,0.00000000
-4.96748374,1.77414832,0.67538091,0.02031029,0.56444425,0.92872525,0.67310758,0.00000000
-4.96148074,1.73625261,0.65151679,0.01982050,0.56056451,0.90128098,0.66551244,0.00000000
-4.95547774,1.70156248,0.63074603,0.01933109,0.55851653,0.87643631,0.65802763,0.00000000
-4.94947474,1.67004663,0.61280514,0.01884551,0.55822340,0.85406629,0.65079934,0.00000000
-4.94347174,1.64164996,0.59741453,0.01836748,0.55959533,0.83403266,0.64396168,0.00000000
-4.93746873,1.61628760,0.58428330,0.01790086,0.56252724,0.81618386,0.63763077,0.00000000
-4.93146573,1.59383914,0.57311384,0.01744938,0.56689642,0.80035478,0.63189941,0.00000000
-4.92546273,1.57414355,0.56360616,0.01701646,0.57256056,0.78636657,0.62683261,0.00000000
-4.91945973,1.55699551,0.55546200,0.01660504,0.57935639,0.77402674,0.62246407,0.00000000
-4.91345673,1.54214338,0.54838885,0.01621739,0.58709910,0.76312969,0.61879394,0.00000000
-4.90745373,1.52928927,0.54210376,0.01585502,0.59558269,0.75345799,0.61578787,0.00000000
-4.90145073,1.51809123,0.53633691,0.01551863,0.60458121,0.74478423,0.61337749,0.00000000
-4.89544772,1.50816781,0.53083495,0.01520802,0.61385104,0.73687373,0.61146216,0.00000000
-4.88944472,1.49910460,0.52536402,0.01492214,0.62313417,0.72948791,0.60991218,0.00000000
-4.88344172,1.49046284,0.51971233,0.01465917,0.63216225,0.72238827,0.60857310,0.00000000
-4.87743872,1.48178955,0.51369228,0.01441662,0.64066140,0.71534089,0.60727098,0.00000000
-4.87143572,1.47262889,0.50714215,0.01419144,0.64835766,0.70812120,0.60581857,0.00000000
-4.86543272,1.46253430,0.49992710,0.01398025,0.65498272,0.70051895,0.60402198,0.00000000
-4.85942971,1.45108092,0.49193980,0.01377948,0.66027995,0.69234306,0.60168760,0.00000000
-4.85342671,1.43787782,0.48310033,0.01358561,0.66401031,0.68342624,0.59862914,0.00000000
-4.84742371,1.42257953,0.47335569,0.01339533,0.66595812,0.67362919,0.59467437,0.00000000
-4.84142071,1.40489655,0.46267885,0.01320580,0.66593640,0.66284415,0.58967138,0.00000000
-4.83541771,1.38460433,0.45106731,0.01301474,0.66379158,0.65099774,0.58349423,0.00000000
-4.82941471,1.36155043,0.43854145,0.01282063,0.65940752,0.63805289,0.57604757,0.00000000
-4.82341171,1.33565964,0.42514254,0.01262283,0.65270861,0.62400988,0.56727030,0.00000000
-4.81740870,1.30693683,0.41093058,0.01242160,0.64366193,0.60890627,0.55713807,0.00000000
-4.81140570,1.27546740,0.39598210,0.01221817,0.63227826,0.59281593,0.54566444,0.00000000
-4.80540270,1.24141536,0.38038773,0.01201469,0.61861210,0.57584692,0.53290088,0.00000000
-4.79939970,1.20501897,0.36424988,0.01181420,0.60276043,0.55813844,0.51893546,0.00000000
-4.79339670,1.16658420,0.34768033,0.01162051,0.58486052,0.53985690,0.50389026,0.00000000
-4.78739370,1.12647606,0.33079787,0.01143804,0.56508655,0.52119107,0.48791778,0.00000000
-4.78139070,1.08510812,0.31372590,0.01127167,0.54364541,0.50234663,0.47119633,0.00000000
-4.77538769,1.04293058,0.29659017,0.01112652,0.52077159,0.48354014,0.45392455,0.00000000
-4.76938469,1.00041720,0.27951645,0.01100772,0.49672138,0.46499259,0.43631539,0.00000000
-4.76338169,0.95805147,0.26262831,0.01092022,0.47176665,0.44692288,0.41858965,0.00000000
-4.75737869,0.91631266,0.24604497,0.01086850,0.44618822,0.42954116,0.40096931,0.00000000
-4.75137569,0.87566195,0.22987923,0.01085639,0.42026920,0.41304255,0.38367103,0.00000000
-4.74537269,0.83652934,0.21423554,0.01088685,0.39428840,0.39760115,0.36689982,0.00000000
-4.73936968,0.79930169,0.19920826,0.01096178,0.36851410,0.38336481,0.35084331,0.00000000
-4.73336668,0.76431232,0.18488015,0.01108190,0.34319828,0.37045065,0.33566676,0.00000000
-4.72736368,0.73183256,0.17132108,0.01124658,0.31857163,0.35894159,0.32150895,0.00000000
-4.72136068,0.70206560,0.15858713,0.01145388,0.29483931,0.34888401,0.30847915,0.00000000
-4.71535768,0.67514281,0.14671998,0.01170042,0.27217779,0.34028668,0.29665533,0.00000000
-4.70935468,0.65112276,0.13574676,0.01198150,0.25073264,0.33312094,0.28608353,0.00000000
-4.70335168,0.62999292,0.12568024,0.01229114,0.23061747,0.32732224,0.27677859,0.00000000
-4.69734867,0.61167405,0.11651952,0.01262225,0.21191394,0.32279294,0.26872612,0.00000000
-4.69134567,0.59602712,0.10825102,0.01296678,0.19467281,0.31940641,0.26188565,0.00000000
-4.68534267,0.58286251,0.10084995,0.01331596,0.17891594,0.31701211,0.25619485,0.00000000
-4.67933967,0.57195113,0.09428208,0.01366055,0.16463910,0.31544171,0.25157473,0.00000000
-4.67333667,0.56303715,0.08850568,0.01399115,0.15181559,0.31451588,0.24793542,0.00000000
-4.66733367,0.55585175,0.08347386,0.01429846,0.14040024,0.31405161,0.24518260,0.00000000
-4.66133067,0.55012736,0.07913682,0.01457364,0.13033381,0.31386975,0.24322406,0.00000000
-4.65532766,0.54561195,0.07544423,0.01480860,0.12154764,0.31380247,0.24197622,0.00000000
-4.64932466,0.54208270,0.07234752,0.01499629,0.11396812,0.31370050,0.24137039,0.00000000
-4.64332166,0.53935844,0.06980201,0.01513097,0.10752108,0.31343961,0.24135833,0.00000000
-4.63731866,0.53731054,0.06776874,0.01520850,0.10213576,0.31292640,0.24191710,0.00000000
-4.63131566,0.53587150,0.06621605,0.01522646,0.09774832,0.31210281,0.24305260,0.00000000
-4.62531266,0.53504105,0.06512066,0.01518436,0.09430474,0.31094948,0.24480201,0.00000000
-4.61930965,0.53488936,0.06446839,0.01508373,0.09176300,0.30948755,0.24723458,0.00000000
-4.61330665,0.53555713,0.06425432,0.01492810,0.09009453,0.30777898,0.25045095,0.00000000
-4.60730365,0.53725253,0.06448247,0.01472303,0.08928490,0.30592523,0.25458083,0.00000000
-4.60130065,0.54024498,0.06516499,0.01447597,0.08933377,0.30406435,0.25977898,0.00000000
-4.59529765,0.54485597,0.06632084,0.01419614,0.09025409,0.30236659,0.26621981,0.00000000
-4.58929465,0.55144713,0.06797405,0.01389432,0.09207066,0.30102871,0.27409053,0.00000000
-4.58329165,0.56040611,0.07015163,0.01358256,0.09481815,0.30026698,0.28358323,0.00000000
-4.57728864,0.57213059,0.07288115,0.01327390,0.09853867,0.30030944,0.29488607,0.00000000
-4.57128564,0.58701121,0.07618820,0.01298207,0.10327897,0.30138741,0.30817406,0.00000000
-4.56528264,0.60541397,0.08009369,0.01272107,0.10908749,0.30372671,0.32359972,0.00000000
-4.55927964,0.62766280,0.08461125,0.01250484,0.11601139,0.30753891,0.34128400,0.00000000
-4.55327664,0.65402315,0.08974478,0.01234690,0.12409356,0.31301287,0.36130806,0.00000000
-4.54727364,0.68468707,0.09548628,0.01225994,0.13336993,0.32030691,0.38370604,0.00000000
-4.54127064,0.71976061,0.10181407,0.01225550,0.14386704,0.32954200,0.40845945,0.00000000
-4.53526763,0.75925399,0.10869147,0.01234363,0.15560008,0.34079598,0.43549330,0.00000000
-4.52926463,0.80307496,0.11606612,0.01253259,0.16857127,0.35409925,0.46467434,0.00000000
-4.52326163,0.85102569,0.12386986,0.01282859,0.18276892,0.36943198,0.49581149,0.00000000
-4.51725863,0.90280333,0.13201930,0.01323556,0.19816687,0.38672282,0.52865844,0.00000000
-4.51125563,0.95800420,0.14041701,0.01375500,0.21472453,0.40584938,0.56291855,0.00000000
-4.50525263,1.01613148,0.14895338,0.01438585,0.23238728,0.42664017,0.59825164,0.00000000
-4.49924962,1.07660601,0.15750903,0.01512440,0.25108732,0.44887807,0.63428263,0.00000000
-4.49324662,1.13877983,0.16595765,0.01596434,0.27074482,0.47230521,0.67061139,0.00000000
-4.48724362,1.20195187,0.17416930,0.01689677,0.29126918,0.49662889,0.70682366,0.00000000
-4.48124062,1.26538511,0.18201385,0.01791033,0.31256042,0.52152856,0.74250230,0.00000000
-4.47523762,1.32832454,0.18936458,0.01899143,0.33451058,0.54666345,0.77723847,0.00000000
-4.46923462,1.39001528,0.19610168,0.02012445,0.35700490,0.57168067,0.81064229,0.00000000
-4.46323162,1.44972005,0.20211562,0.02129210,0.37992287,0.59622351,0.84235230,0.00000000
-4.45722861,1.50673554,0.20731009,0.02247578,0.40313899,0.61993971,0.87204362,0.00000000
-4.45122561,1.56040705,0.21160459,0.02365602,0.42652326,0.64248949,0.89943417,0.00000000
-4.44522261,1.61014091,0.21493641,0.02481297,0.44994141,0.66355312,0.92428898,0.00000000
-4.43921961,1.65541466,0.21726203,0.02592691,0.47325486,0.68283777,0.94642237,0.00000000
-4.43321661,1.69578445,0.21855783,0.02697881,0.49632056,0.70008368,0.96569805,0.00000000
-4.42721361,1.73088998,0.21882023,0.02795082,0.51899073,0.71506934,0.98202730,0.00000000
-4.42121061,1.76045686,0.21806514,0.02882687,0.54111271,0.72761571,0.99536551,0.00000000
-4.41520760,1.78429667,0.21632681,0.02959312,0.56252894,0.73758937,1.00570734,0.00000000
-4.40920460,1.80230503,0.21365627,0.03023843,0.58307731,0.74490454,1.01308095,0.00000000
-4.40320160,1.81445794,0.21011929,0.03075472,0.60259189,0.74952409,1.01754181,0.00000000
-4.39719860,1.82080690,0.20579408,0.03113728,0.62090424,0.75145936,1.01916639,0.00000000
-4.39119560,1.82147305,0.20076880,0.03138491,0.63784531,0.75076901,1.01804626,0.00000000
-4.38519260,1.81664083,0.19513896,0.03150001,0.65324794,0.74755685,1.01428298,0.00000000
-4.37918959,1.80655133,0.18900493,0.03148855,0.66695000,0.74196874,1.00798399,0.00000000
-4.37318659,1.79149570,0.18246945,0.03135982,0.67879802,0.73418870,0.99925971,0.00000000
-4.36718359,1.77180881,0.17563544,0.03112619,0.68865127,0.72443421,0.98822206,0.00000000
-4.36118059,1.74786315,0.16860400,0.03080267,0.69638606,0.71295099,0.97498423,0.00000000
-4.35517759,1.72006309,0.16147269,0.03040639,0.70190010,0.70000722,0.95966167,0.00000000
-4.34917459,1.68883949,0.15433414,0.02995604,0.70511665,0.68588734,0.94237404,0.00000000
-4.34317159,1.65464447,0.14727493,0.02947119,0.70598826,0.67088578,0.92324794,0.00000000
-4.33716858,1.61794635,0.14037477,0.02897165,0.70449981,0.65530037,0.90241994,0.00000000
-4.33116558,1.57922446,0.13370591,0.02847673,0.70067075,0.63942601,0.88003963,0.00000000
-4.32516258,1.53896386,0.12733279,0.02800466,0.69455615,0.62354835,0.85627236,0.00000000
-4.31915958,1.49764976,0.12131187,0.02757190,0.68624663,0.60793791,0.83130130,0.00000000
-4.31315658,1.45576153,0.11569157,0.02719263,0.67586697,0.59284458,0.80532852,0.00000000
-4.30715358,1.41376644,0.11051233,0.02687831,0.66357351,0.57849270,0.77857496,0.00000000
