energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.13656828,2.93051511,0.00232063,0.02578766,3.59801316,1.48821311,0.00829904,0.18077678,0.47900361,0.52118782
-3.13056528,2.89109949,0.00211183,0.02548427,3.51356075,1.46842419,0.00819124,0.17972655,0.46583754,0.52471386
-3.12456228,2.84278222,0.00190926,0.02507136,3.41477524,1.44392106,0.00804330,0.17795231,0.45084952,0.52769696
-3.11855928,2.78621766,0.00171490,0.02455567,3.30300051,1.41496545,0.00785669,0.17547631,0.43426514,0.53018182
-3.11255628,2.72212892,0.00153037,0.02394522,3.17973353,1.38185931,0.00763355,0.17233070,0.41632690,0.53220187
-3.10655328,2.65128996,0.00135690,0.02324912,3.04658833,1.34493925,0.00737663,0.16855658,0.39728790,0.53377607
-3.10055028,2.57450775,0.00119540,0.02247728,2.90525846,1.30457066,0.00708925,0.16420293,0.37740549,0.53490641
-3.09454727,2.49260502,0.00104644,0.02164021,2.75747920,1.26114163,0.00677521,0.15932532,0.35693522,0.53557635
-3.08854427,2.40640413,0.00091027,0.02074874,2.60499075,1.21505674,0.00643865,0.15398459,0.33612514,0.53575028
-3.08254127,2.31671255,0.00078687,0.01981380,2.44950323,1.16673086,0.00608402,0.14824541,0.31521081,0.53537419
-3.07653827,2.22431044,0.00067599,0.01884620,2.29266470,1.11658314,0.00571592,0.14217489,0.29441100,0.53437758
-3.07053527,2.12994053,0.00057720,0.01785642,2.13603282,1.06503119,0.00533901,0.13584114,0.27392429,0.53267658
-3.06453227,2.03430058,0.00048990,0.01685443,1.98105073,1.01248571,0.00495790,0.12931200,0.25392656,0.53017817
-3.05852926,1.93803850,0.00041338,0.01584958,1.82902773,0.95934559,0.00457704,0.12265384,0.23456939,0.52678552
-3.05252626,1.84175006,0.00034684,0.01485041,1.68112475,0.90599363,0.00420066,0.11593049,0.21597943,0.52240398
-3.04652326,1.74597900,0.00028946,0.01386464,1.53834487,0.85279292,0.00383264,0.10920239,0.19825855,0.51694768
-3.04052026,1.65121934,0.00024039,0.01289908,1.40152856,0.80008390,0.00347649,0.10252590,0.18148475,0.51034628
-3.03451726,1.55791930,0.00019878,0.01195960,1.27135343,0.74818220,0.00313528,0.09595282,0.16571373,0.50255161
-3.02851426,1.46648655,0.00016384,0.01105116,1.14833801,0.69737707,0.00281162,0.08953009,0.15098096,0.49354370
-3.02251126,1.37729415,0.00013478,0.01017782,1.03284902,0.64793057,0.00250761,0.08329965,0.13730406,0.48333606
-3.01650825,1.29068668,0.00011089,0.00934276,0.92511156,0.60007720,0.00222491,0.07729846,0.12468546,0.47197961
-3.01050525,1.20698592,0.00009153,0.00854840,0.82522152,0.55402411,0.00196466,0.07155866,0.11311504,0.45956522
-3.00450225,1.12649572,0.00007611,0.00779643,0.73315959,0.50995151,0.00172758,0.06610778,0.10257283,0.44622449
-2.99849925,1.04950566,0.00006411,0.00708788,0.64880620,0.46801351,0.00151399,0.06096904,0.09303140,0.43212869
-2.99249625,0.97629301,0.00005507,0.00642323,0.57195692,0.42833897,0.00132380,0.05616163,0.08445811,0.41748583
-2.98649325,0.90712301,0.00004861,0.00580247,0.50233766,0.39103242,0.00115663,0.05170102,0.07681696,0.40253587
-2.98049025,0.84224737,0.00004439,0.00522519,0.43961930,0.35617501,0.00101183,0.04759923,0.07007010,0.38754421
-2.97448724,0.78190088,0.00004213,0.00469063,0.38343146,0.32382537,0.00088850,0.04386500,0.06417889,0.37279374
-2.96848424,0.72629664,0.00004159,0.00419776,0.33337502,0.29402038,0.00078557,0.04050397,0.05910462,0.35857567
-2.96248124,0.67561999,0.00004258,0.00374532,0.28903336,0.26677587,0.00070184,0.03751872,0.05480889,0.34517962
-2.95647824,0.63002155,0.00004493,0.00333188,0.24998208,0.24208730,0.00063601,0.03490883,0.05125357,0.33288331
-2.95047524,0.58961002,0.00004849,0.00295588,0.21579740,0.21993036,0.00058671,0.03267079,0.04840056,0.32194224
-2.94447224,0.55444504,0.00005314,0.00261566,0.18606294,0.20026172,0.00055253,0.03079793,0.04621137,0.31257995
-2.93846923,0.52453071,0.00005877,0.00230949,0.16037541,0.18301990,0.00053204,0.02928038,0.04464654,0.30497915
-2.93246623,0.49981037,0.00006527,0.00203559,0.13834887,0.16812628,0.00052381,0.02810494,0.04366497,0.29927422
-2.92646323,0.48016287,0.00007253,0.00179215,0.11961810,0.15548646,0.00052639,0.02725508,0.04322342,0.29554533
-2.92046023,0.46540090,0.00008045,0.00157738,0.10384099,0.14499193,0.00053838,0.02671097,0.04327593,0.29381450
-2.91445723,0.45527163,0.00008891,0.00138948,0.09070015,0.13652207,0.00055839,0.02644954,0.04377355,0.29404382
-2.90845423,0.44945978,0.00009780,0.00122671,0.07990400,0.12994659,0.00058502,0.02644477,0.04466420,0.29613596
-2.90245123,0.44759318,0.00010698,0.00108738,0.07118730,0.12512835,0.00061694,0.02666797,0.04589276,0.29993683
-2.89644822,0.44925088,0.00011633,0.00096989,0.06431137,0.12192647,0.00065283,0.02708826,0.04740150,0.30524054
-2.89044522,0.45397344,0.00012570,0.00087274,0.05906400,0.12019982,0.00069141,0.02767312,0.04913066,0.31179631
-2.88444222,0.46127516,0.00013494,0.00079457,0.05525917,0.11981067,0.00073145,0.02838907,0.05101940,0.31931721
-2.87843922,0.47065791,0.00014391,0.00073419,0.05273659,0.12062839,0.00077177,0.02920247,0.05300684,0.32749018
-2.87243622,0.48162585,0.00015246,0.00069060,0.05136110,0.12253327,0.00081129,0.03008031,0.05503333,0.33598726
-2.86643322,0.49370064,0.00016045,0.00066300,0.05102196,0.12542001,0.00084897,0.03099112,0.05704184,0.34447722
-2.86043022,0.50643635,0.00016775,0.00065086,0.05163193,0.12920099,0.00088393,0.03190580,0.05897937,0.35263739
-2.85442721,0.51943355,0.00017424,0.00065392,0.05312625,0.13380910,0.00091535,0.03279854,0.06079828,0.36016502
-2.84842421,0.53235186,0.00017981,0.00067222,0.05546142,0.13919990,0.00094260,0.03364750,0.06245757,0.36678784
-2.84242121,0.54492051,0.00018439,0.00070612,0.05861379,0.14535315,0.00096517,0.03443554,0.06392397,0.37227326
-2.83641821,0.55694623,0.00018793,0.00075635,0.06257789,0.15227347,0.00098272,0.03515076,0.06517279,0.37643592
-2.83041521,0.56831834,0.00019038,0.00082399,0.06736466,0.15999022,0.00099508,0.03578686,0.06618843,0.37914326
-2.82441221,0.57901064,0.00019175,0.00091051,0.07299931,0.16855640,0.00100226,0.03634337,0.06696467,0.38031896
-2.81840920,0.58908011,0.00019206,0.00101780,0.07951913,0.17804672,0.00100444,0.03682567,0.06750448,0.37994406
-2.81240620,0.59866239,0.00019135,0.00114815,0.08697108,0.18855487,0.00100199,0.03724488,0.06781963,0.37805584
-2.80640320,0.60796445,0.00018971,0.00130427,0.09540924,0.20019004,0.00099541,0.03761754,0.06792986,0.37474468
-2.80040020,0.61725465,0.00018723,0.00148930,0.10489227,0.21307279,0.00098538,0.03796517,0.06786186,0.37014887
-2.79439720,0.62685076,0.00018403,0.00170678,0.11548083,0.22733058,0.00097269,0.03831369,0.06764798,0.36444795
-2.78839420,0.63710654,0.00018022,0.00196064,0.12723504,0.24309284,0.00095824,0.03869276,0.06732475,0.35785479
-2.78239120,0.64839734,0.00017596,0.00225518,0.14021210,0.26048610,0.00094301,0.03913508,0.06693141,0.35060696
-2.77638819,0.66110565,0.00017139,0.00259500,0.15446401,0.27962899,0.00092801,0.03967557,0.06650827,0.34295762
-2.77038519,0.67560685,0.00016665,0.00298499,0.17003557,0.30062753,0.00091432,0.04035066,0.06609530,0.33516665
-2.76438219,0.69225594,0.00016189,0.00343019,0.18696253,0.32357067,0.00090295,0.04119747,0.06573069,0.32749214
-2.75837919,0.71137563,0.00015723,0.00393572,0.20526989,0.34852626,0.00089491,0.04225314,0.06544972,0.32018272
-2.75237619,0.73324604,0.00015281,0.00450665,0.22497057,0.37553746,0.00089115,0.04355407,0.06528371,0.31347102
-2.74637319,0.75809630,0.00014874,0.00514784,0.24606400,0.40461965,0.00089249,0.04513526,0.06525934,0.30756825
-2.74037019,0.78609806,0.00014511,0.00586379,0.26853500,0.43575784,0.00089966,0.04702967,0.06539813,0.30266026
-2.73436718,0.81736087,0.00014200,0.00665841,0.29235262,0.46890457,0.00091326,0.04926754,0.06571621,0.29890483
-2.72836418,0.85192938,0.00013948,0.00753481,0.31746903,0.50397822,0.00093373,0.05187576,0.06622427,0.29643024
-2.72236118,0.88978199,0.00013761,0.00849509,0.34381836,0.54086189,0.00096134,0.05487715,0.06692774,0.29533493
-2.71635818,0.93083090,0.00013640,0.00954007,0.37131556,0.57940256,0.00099621,0.05828979,0.06782706,0.29568815
-2.71035518,0.97492319,0.00013590,0.01066907,0.39985524,0.61941087,0.00103826,0.06212625,0.06891810,0.29753116
-2.70435218,1.02184282,0.00013612,0.01187967,0.42931049,0.66066131,0.00108726,0.06639282,0.07019261,0.30087907
-2.69834917,1.07131340,0.00013705,0.01316753,0.45953196,0.70289304,0.00114283,0.07108871,0.07163874,0.30572280
-2.69234617,1.12300154,0.00013871,0.01452622,0.49034711,0.74581146,0.00120441,0.07620530,0.07324147,0.31203126
-2.68634317,1.17652107,0.00014110,0.01594709,0.52155989,0.78909047,0.00127132,0.08172545,0.07498314,0.31975344
-2.68034017,1.23143786,0.00014420,0.01741928,0.55295102,0.83237588,0.00134279,0.08762291,0.07684384,0.32882036
-2.67433717,1.28727572,0.00014802,0.01892968,0.58427899,0.87528979,0.00141795,0.09386194,0.07880187,0.33914695
-2.66833417,1.34352329,0.00015257,0.02046312,0.61528201,0.91743616,0.00149589,0.10039716,0.08083410,0.35063382
-2.66233117,1.39964220,0.00015784,0.02200253,0.64568094,0.95840761,0.00157569,0.10717369,0.08291646,0.36316892
-2.65632816,1.45507665,0.00016385,0.02352926,0.67518340,0.99779350,0.00165647,0.11412767,0.08502432,0.37662930
-2.65032516,1.50926436,0.00017060,0.02502350,0.70348895,1.03518894,0.00173740,0.12118716,0.08713304,0.39088300
-2.64432216,1.56164886,0.00017811,0.02646469,0.73029547,1.07020482,0.00181778,0.12827348,0.08921851,0.40579111
-2.63831916,1.61169294,0.00018641,0.02783214,0.75530636,1.10247836,0.00189707,0.13530287,0.09125778,0.42121020
-2.63231616,1.65889288,0.00019550,0.02910554,0.77823865,1.13168397,0.00197490,0.14218863,0.09322979,0.43699496
-2.62631316,1.70279305,0.00020541,0.03026562,0.79883138,1.15754376,0.00205115,0.14884349,0.09511607,0.45300119
-2.62031016,1.74300024,0.00021616,0.03129477,0.81685433,1.17983750,0.00212595,0.15518220,0.09690158,0.46908898
-2.61430715,1.77919701,0.00022777,0.03217760,0.83211628,1.19841128,0.00219970,0.16112426,0.09857539,0.48512598
-2.60830415,1.81115353,0.00024025,0.03290150,0.84447271,1.21318453,0.00227308,0.16659665,0.10013138,0.50099059
-2.60230115,1.83873696,0.00025362,0.03345706,0.85383241,1.22415503,0.00234707,0.17153632,0.10156881,0.51657492
-2.59629815,1.86191805,0.00026789,0.03383847,0.86016258,1.23140143,0.00242290,0.17589248,0.10289272,0.53178726
-2.59029515,1.88077421,0.00028307,0.03404373,0.86349226,1.23508323,0.00250206,0.17962847,0.10411408,0.54655396
-2.58429215,1.89548892,0.00029918,0.03407475,0.86391371,1.23543813,0.00258626,0.18272302,0.10524971,0.56082044
-2.57828914,1.90634726,0.00031623,0.03393728,0.86158172,1.23277676,0.00267736,0.18517102,0.10632197,0.57455135
-2.57228614,1.91372779,0.00033424,0.03364082,0.85671073,1.22747515,0.00277732,0.18698352,0.10735810,0.58772971
-2.56628314,1.91809104,0.00035322,0.03319823,0.84956999,1.21996522,0.00288818,0.18818719,0.10838935,0.60035514
-2.56028014,1.91996519,0.00037321,0.03262538,0.84047683,1.21072382,0.00301193,0.18882303,0.10944987,0.61244119
-2.55427714,1.91992980,0.00039424,0.03194060,0.82978842,1.20026092,0.00315049,0.18894455,0.11057544,0.62401207
-2.54827414,1.91859832,0.00041636,0.03116416,0.81789235,1.18910742,0.00330563,0.18861550,0.11180209,0.63509882
-2.54227114,1.91660037,0.00043964,0.03031763,0.80519649,1.17780337,0.00347890,0.18790721,0.11316464,0.64573542
-2.53626813,1.91456474,0.00046414,0.02942327,0.79211858,1.16688687,0.00367157,0.18689572,0.11469539,0.65595495
-2.53026513,1.91310402,0.00048994,0.02850348,0.77907595,1.15688441,0.00388463,0.18565894,0.11642288,0.66578627
-2.52426213,1.91280146,0.00051712,0.02758018,0.76647587,1.14830266,0.00411870,0.18427381,0.11837080,0.67525136
-2.51825913,1.91420063,0.00054576,0.02667440,0.75470677,1.14162213,0.00437406,0.18281377,0.12055731,0.68436366
-2.51225613,1.91779834,0.00057594,0.02580583,0.74413073,1.13729257,0.00465063,0.18134653,0.12299449,0.69312759
-2.50625313,1.92404056,0.00060773,0.02499253,0.73507739,1.13573003,0.00494797,0.17993237,0.12568820,0.70153915
-2.50025013,1.93332146,0.00064117,0.02425071,0.72783936,1.13731538,0.00526534,0.17862282,0.12863827,0.70958787
-2.49424712,1.94598487,0.00067627,0.02359461,0.72266919,1.14239377,0.00560172,0.17746000,0.13183892,0.71725964
-2.48824412,1.96232776,0.00071303,0.02303644,0.71977777,1.15127474,0.00595586,0.17647629,0.13527947,0.72454052
-2.48224112,1.98260478,0.00075137,0.02258642,0.71933407,1.16423246,0.00632633,0.17569459,0.13894521,0.73142099
-2.47623812,2.00703322,0.00079118,0.02225282,0.72146601,1.18150564,0.00671163,0.17512889,0.14281840,0.73790040
-2.47023512,2.03579745,0.00083228,0.02204212,0.72626218,1.20329671,0.00711020,0.17478505,0.14687926,0.74399120
-2.46423212,2.06905204,0.00087443,0.02195909,0.73377420,1.22977010,0.00752053,0.17466185,0.15110702,0.74972248
-2.45822911,2.10692319,0.00091733,0.02200695,0.74401947,1.26104921,0.00794119,0.17475205,0.15548071,0.75514257
-2.45222611,2.14950769,0.00096062,0.02218743,0.75698405,1.29721238,0.00837088,0.17504339,0.15997988,0.76032022
-2.44622311,2.19686950,0.00100387,0.02250090,0.77262551,1.33828763,0.00880850,0.17551953,0.16458512,0.76534428
-2.44022011,2.24903384,0.00104662,0.02294639,0.79087554,1.38424677,0.00925314,0.17616078,0.16927821,0.77032162
-2.43421711,2.30597908,0.00108835,0.02352162,0.81164219,1.43499896,0.00970411,0.17694464,0.17404217,0.77537335
-2.42821411,2.36762693,0.00112853,0.02422294,0.83481181,1.49038442,0.01016091,0.17784615,0.17886100,0.78062949
-2.42221111,2.43383170,0.00116661,0.02504535,0.86025044,1.55016870,0.01062324,0.17883804,0.18371924,0.78622211
-2.41620810,2.50436922,0.00120206,0.02598237,0.88780481,1.61403805,0.01109091,0.17989074,0.18860137,0.79227762
-2.41020510,2.57892661,0.00123438,0.02702600,0.91730302,1.68159644,0.01156385,0.18097236,0.19349112,0.79890824
-2.40420210,2.65709341,0.00126308,0.02816667,0.94855480,1.75236465,0.01204194,0.18204857,0.19837079,0.80620350
-2.39819910,2.73835532,0.00128778,0.02939317,0.98135164,1.82578174,0.01252505,0.18308263,0.20322051,0.81422197
-2.39219610,2.82209094,0.00130814,0.03069270,1.01546677,1.90120911,0.01301281,0.18403550,0.20801767,0.82298402
-2.38619310,2.90757226,0.00132391,0.03205091,1.05065508,1.97793725,0.01350466,0.18486611,0.21273647,0.83246583
-2.38019010,2.99396919,0.00133496,0.03345200,1.08665328,2.05519510,0.01399964,0.18553188,0.21734765,0.84259528
-2.37418709,3.08035840,0.00134122,0.03487896,1.12318016,2.13216173,0.01449640,0.18598942,0.22181844,0.85324993
-2.36818409,3.16573628,0.00134277,0.03631381,1.15993730,2.20798009,0.01499305,0.18619548,0.22611277,0.86425735
-2.36218109,3.24903592,0.00133973,0.03773798,1.19661019,2.28177236,0.01548719,0.18610802,0.23019166,0.87539796
-2.35617809,3.32914749,0.00133234,0.03913268,1.23287001,2.35265635,0.01597581,0.18568750,0.23401389,0.88641026
-2.35017509,3.40494161,0.00132092,0.04047944,1.26837595,2.41976257,0.01645536,0.18489816,0.23753688,0.89699834
-2.34417209,3.47529475,0.00130581,0.04176061,1.30277848,2.48225122,0.01692172,0.18370932,0.24071770,0.90684153
-2.33816908,3.53911616,0.00128743,0.04295995,1.33572325,2.53932880,0.01737033,0.18209664,0.24351429,0.91560555
-2.33216608,3.59537514,0.00126620,0.04406318,1.36685592,2.59026375,0.01779622,0.18004319,0.24588674,0.92295499
-2.32616308,3.64312806,0.00124255,0.04505857,1.39582785,2.63440091,0.01819421,0.17754036,0.24779868,0.92856644
-2.32016008,3.68154416,0.00121692,0.04593745,1.42230245,2.67117432,0.01855904,0.17458843,0.24921866,0.93214167
-2.31415708,3.70992939,0.00118968,0.04669471,1.44596232,2.70011828,0.01888553,0.17119696,0.25012149,0.93342051
-2.30815408,3.72774766,0.00116121,0.04732914,1.46651675,2.72087663,0.01916886,0.16738476,0.25048959,0.93219259
-2.30215108,3.73463865,0.00113181,0.04784373,1.48370963,2.73320990,0.01940470,0.16317968,0.25031413,0.92830772
-2.29614807,3.73043198,0.00110174,0.04824578,1.49732729,2.73700068,0.01958946,0.15861796,0.24959609,0.92168413
-2.29014507,3.71515706,0.00107121,0.04854692,1.50720605,2.73225695,0.01972051,0.15374350,0.24834709,0.91231459
-2.28414207,3.68904834,0.00104039,0.04876295,1.51323923,2.71911349,0.01979630,0.14860679,0.24658995,0.90026975
-2.27813907,3.65254587,0.00100940,0.04891347,1.51538304,2.69783148,0.01981659,0.14326372,0.24435902,0.88569890
-2.27213607,3.60629082,0.00097832,0.04902146,1.51366118,2.66879602,0.01978251,0.13777431,0.24170014,0.86882775
-2.26613307,3.55111614,0.00094723,0.04911259,1.50816778,2.63251181,0.01969664,0.13220136,0.23867026,0.84995369
-2.26013007,3.48803222,0.00091619,0.04921452,1.49906833,2.58959677,0.01956301,0.12660910,0.23533668,0.82943829
-2.25412706,3.41820789,0.00088527,0.04935597,1.48659838,2.54077345,0.01938711,0.12106188,0.23177585,0.80769765
-2.24812406,3.34294694,0.00085456,0.04956585,1.47105989,2.48685833,0.01917573,0.11562293,0.22807182,0.78519079
-2.24212106,3.26366058,0.00082416,0.04987220,1.45281521,2.42874876,0.01893686,0.11035323,0.22431427,0.76240653
-2.23611806,3.18183627,0.00079422,0.05030123,1.43227857,2.36740755,0.01867947,0.10531047,0.22059615,0.73984933
-2.23011506,3.09900369,0.00076494,0.05087636,1.40990550,2.30384538,0.01841327,0.10054812,0.21701107,0.71802459
-2.22411206,3.01669842,0.00073655,0.05161728,1.38618028,2.23910092,0.01814845,0.09611470,0.21365037,0.69742390
-2.21810905,2.93642430,0.00070933,0.05253917,1.36160181,2.17421918,0.01789532,0.09205300,0.21060008,0.67851070
-2.21210605,2.85961530,0.00068360,0.05365204,1.33666859,2.11022835,0.01766404,0.08839961,0.20793785,0.66170681
-2.20610305,2.78759811,0.00065971,0.05496015,1.31186309,2.04811565,0.01746428,0.08518439,0.20572990,0.64738021
-2.20010005,2.72155643,0.00063805,0.05646171,1.28763642,1.98880300,0.01730487,0.08243008,0.20402822,0.63583442
-2.19409705,2.66249808,0.00061902,0.05814868,1.26439373,1.93312310,0.01719351,0.08015204,0.20286808,0.62729974
-2.18809405,2.61122617,0.00060300,0.06000680,1.24248117,1.88179706,0.01713646,0.07835799,0.20226604,0.62192651
-2.18209105,2.56831538,0.00059042,0.06201577,1.22217493,1.83541425,0.01713835,0.07704792,0.20221849,0.61978069
-2.17608804,2.53409433,0.00058164,0.06414964,1.20367289,1.79441562,0.01720191,0.07621404,0.20270096,0.62084155
-2.17008504,2.50863498,0.00057704,0.06637733,1.18708945,1.75908108,0.01732785,0.07584085,0.20366810,0.62500181
-2.16408204,2.49174970,0.00057695,0.06866334,1.17245379,1.72952198,0.01751477,0.07590534,0.20505456,0.63206998
-2.15807904,2.48299648,0.00058169,0.07096849,1.15971167,1.70567923,0.01775914,0.07637734,0.20677658,0.64177488
-2.15207604,2.48169253,0.00059153,0.07325088,1.14873102,1.68732745,0.01805529,0.07722000,0.20873443,0.65377229
-2.14607304,2.48693614,0.00060675,0.07546682,1.13931082,1.67408541,0.01839556,0.07839045,0.21081551,0.66765346
-2.14007004,2.49763630,0.00062759,0.07757187,1.13119335,1.66543259,0.01877047,0.07984062,0.21289812,0.68295544
-2.13406703,2.51254942,0.00065429,0.07952188,1.12407894,1.66073141,0.01916893,0.08151825,0.21485554,0.69917282
-2.12806403,2.53032204,0.00068711,0.08127401,1.11764291,1.65925453,0.01957852,0.08336809,0.21656059,0.71577085
-2.12206103,2.54953807,0.00072633,0.08278780,1.11155369,1.66021605,0.01998587,0.08533312,0.21789007,0.73219935
-2.11605803,2.56876901,0.00077228,0.08402609,1.10549154,1.66280552,0.02037705,0.08735606,0.21872931,0.74790740
-2.11005503,2.58662514,0.00082533,0.08495596,1.09916676,1.66622325,0.02073791,0.08938081,0.21897628,0.76235810
-2.10405203,2.60180591,0.00088591,0.08554954,1.09233671,1.66971528,0.02105461,0.09135395,0.21854531,0.77504328
-2.09804902,2.61314723,0.00095452,0.08578469,1.08482065,1.67260650,0.02131396,0.09322622,0.21737013,0.78549752
-2.09204602,2.61966386,0.00103173,0.08564563,1.07651172,1.67433033,0.02150390,0.09495385,0.21540619,0.79331111
-2.08604302,2.62058495,0.00111818,0.08512328,1.06738547,1.67445341,0.02161384,0.09649977,0.21263210,0.79814155
-2.08004002,2.61538120,0.00121452,0.08421563,1.05750431,1.67269404,0.02163501,0.09783454,0.20905016,0.79972306
-2.07403702,2.60378227,0.00132146,0.08292775,1.04701776,1.66893357,0.02156077,0.09893702,0.20468602,0.79787387
-2.06803402,2.58578372,0.00143965,0.08127174,1.03615836,1.66321986,0.02138676,0.09979470,0.19958741,0.79250083
-2.06203102,2.56164294,0.00156972,0.07926643,1.02523330,1.65576267,0.02111106,0.10040371,0.19382212,0.78360127
-2.05602801,2.53186432,0.00171216,0.07693696,1.01461223,1.64692118,0.02073424,0.10076842,0.18747530,0.77126190
-2.05002501,2.49717424,0.00186732,0.07431412,1.00471172,1.63718404,0.02025927,0.10090077,0.18064618,0.75565481
-2.04402201,2.45848698,0.00203532,0.07143360,0.99597706,1.62714309,0.01969143,0.10081916,0.17344444,0.73703072
-2.03801901,2.41686317,0.00221598,0.06833508,0.98886235,1.61746181,0.01903805,0.10054724,0.16598640,0.71570970
-2.03201601,2.37346273,0.00240880,0.06506119,0.98380968,1.60884022,0.01830830,0.10011235,0.15839112,0.69206976
-2.02601301,2.32949440,0.00261291,0.06165648,0.98122854,1.60197793,0.01751277,0.09954393,0.15077670,0.66653388
-2.02001001,2.28616440,0.00282699,0.05816632,0.98147629,1.59753707,0.01666317,0.09887191,0.14325680,0.63955576
-2.01400700,2.24462637,0.00304927,0.05463578,0.98484080,1.59610713,0.01577188,0.09812512,0.13593761,0.61160531
-2.00800400,2.20593514,0.00327756,0.05110863,0.99152584,1.59817325,0.01485159,0.09732985,0.12891535,0.58315408
-2.00200100,2.17100621,0.00350919,0.04762637,1.00164016,1.60408971,0.01391487,0.09650868,0.12227422,0.55466146
-1.99599800,2.14058268,0.00374110,0.04422738,1.01519054,1.61405963,0.01297387,0.09567954,0.11608512,0.52656217
-1.98999500,2.11521104,0.00396986,0.04094626,1.03207912,1.62812208,0.01203993,0.09485517,0.11040482,0.49925540
-1.98399200,2.09522659,0.00419178,0.03781326,1.05210524,1.64614692,0.01112337,0.09404287,0.10527575,0.47309603
-1.97798899,2.08074878,0.00440296,0.03485394,1.07497135,1.66783760,0.01023328,0.09324463,0.10072634,0.44838818
-1.97198599,2.07168630,0.00459944,0.03208893,1.10029287,1.69274164,0.00937737,0.09245764,0.09677170,0.42538116
-1.96598299,2.06775132,0.00477728,0.02953395,1.12761135,1.72026811,0.00856189,0.09167498,0.09341470,0.40426780
-1.95997999,2.06848160,0.00493274,0.02719989,1.15641024,1.74971112,0.00779162,0.09088667,0.09064732,0.38518512
-1.95397699,2.07326927,0.00506235,0.02509306,1.18613252,1.78027805,0.00706995,0.09008082,0.08845204,0.36821696
-1.94797399,2.08139430,0.00516307,0.02321557,1.21619939,1.81112115,0.00639890,0.08924484,0.08680346,0.35339838
-1.94197099,2.09206117,0.00523239,0.02156573,1.24602910,1.84137087,0.00577932,0.08836669,0.08566971,0.34072146
-1.93596798,2.10443658,0.00526841,0.02013861,1.27505521,1.87016936,0.00521099,0.08743609,0.08501398,0.33014196
-1.92996498,2.11768661,0.00526994,0.01892654,1.30274357,1.89670276,0.00469284,0.08644551,0.08479574,0.32158657
-1.92396198,2.13101164,0.00523654,0.01791965,1.32860737,1.92023082,0.00422308,0.08539101,0.08497196,0.31496032
-1.91795898,2.14367766,0.00516852,0.01710643,1.35221994,1.94011269,0.00379943,0.08427289,0.08549808,0.31015369
-1.91195598,2.15504286,0.00506695,0.01647425,1.37322481,1.95582816,0.00341925,0.08309597,0.08632886,0.30704926
-1.90595298,2.16457873,0.00493363,0.01600982,1.39134313,1.96699350,0.00307972,0.08186968,0.08741911,0.30552747
-1.89994997,2.17188517,0.00477100,0.01569959,1.40637817,1.97337171,0.00277795,0.08060790,0.08872421,0.30547147
-1.89394697,2.17669953,0.00458210,0.01553017,1.41821724,1.97487710,0.00251108,0.07932850,0.09020070,0.30677072
-1.88794397,2.17889956,0.00437041,0.01548861,1.42683106,1.97157431,0.00227642,0.07805271,0.09180661,0.30932359
-1.88194097,2.17850080,0.00413981,0.01556265,1.43227092,1.96367223,0.00207142,0.07680435,0.09350195,0.31303858
-1.87593797,2.17564870,0.00389436,0.01574092,1.43466391,1.95151331,0.00189379,0.07560893,0.09524896,0.31783456
-1.86993497,2.17060644,0.00363824,0.01601307,1.43420653,1.93555894,0.00174147,0.07449263,0.09701252,0.32363993
-1.86393197,2.16373893,0.00337564,0.01636982,1.43115701,1.91637169,0.00161264,0.07348139,0.09876044,0.33039095
-1.85792896,2.15549401,0.00311056,0.01680301,1.42582652,1.89459513,0.00150569,0.07259988,0.10046366,0.33802931
-1.85192596,2.14638148,0.00284679,0.01730554,1.41856964,1.87093201,0.00141922,0.07187068,0.10209652,0.34649929
-1.84592296,2.13695103,0.00258782,0.01787131,1.40977432,1.84612165,0.00135199,0.07131347,0.10363688,0.35574464
-1.83991996,2.12776966,0.00233669,0.01849508,1.39985147,1.82091707,0.00130287,0.07094441,0.10506613,0.36570537
-1.83391696,2.11939943,0.00209605,0.01917234,1.38922440,1.79606279,0.00127082,0.07077564,0.10636914,0.37631482
-1.82791396,2.11237633,0.00186805,0.01989911,1.37831842,1.77227371,0.00125485,0.07081502,0.10753405,0.38749708
-1.82191096,2.10719098,0.00165439,0.02067174,1.36755076,1.75021575,0.00125393,0.07106595,0.10855200,0.39916509
-1.81590795,2.10427168,0.00145627,0.02148672,1.35732105,1.73048875,0.00126704,0.07152751,0.10941669,0.41121953
-1.80990495,2.10397052,0.00127446,0.02234046,1.34800263,1.71361211,0.00129308,0.07219466,0.11012392,0.42354861
-1.80390195,2.10655311,0.00110932,0.02322912,1.33993506,1.70001354,0.00133088,0.07305868,0.11067104,0.43602895
-1.79789895,2.11219206,0.00096086,0.02414845,1.33341790,1.69002123,0.00137915,0.07410774,0.11105638,0.44852748
-1.79189595,2.12096483,0.00082875,0.02509365,1.32870621,1.68385973,0.00143654,0.07532762,0.11127880,0.46090438
-1.78589295,2.13285576,0.00071243,0.02605931,1.32600780,1.68164954,0.00150156,0.07670254,0.11133718,0.47301694
-1.77988994,2.14776232,0.00061112,0.02703940,1.32548240,1.68341047,0.00157267,0.07821597,0.11123014,0.48472416
-1.77388694,2.16550524,0.00052393,0.02802725,1.32724272,1.68906860,0.00164824,0.07985161,0.11095588,0.49589187
