energy_ev,total_up,Pb_p_up,Pb_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83191596,0.40917445,0.03424616,0.00074699,0.26974593,0.08478749,0.00236843,0.27051719
-5.82591296,0.37683562,0.03240095,0.00067672,0.24333086,0.07922669,0.00243786,0.24929350
-5.81990995,0.34925215,0.03092977,0.00061340,0.21977301,0.07487683,0.00256379,0.23124064
-5.81390695,0.32677563,0.02988372,0.00055766,0.19925443,0.07180962,0.00274920,0.21659071
-5.80790395,0.30970228,0.02931105,0.00051001,0.18192506,0.07008376,0.00299664,0.20553721
-5.80190095,0.29827428,0.02925684,0.00047089,0.16790637,0.06974497,0.00330805,0.19823600
-5.79589795,0.29268169,0.02976284,0.00044062,0.15729554,0.07082596,0.00368468,0.19480645
-5.78989495,0.29306447,0.03086727,0.00041947,0.15016972,0.07334632,0.00412691,0.19533264
-5.78389195,0.29951426,0.03260474,0.00040764,0.14659012,0.07731234,0.00463413,0.19986449
-5.77788894,0.31207598,0.03500609,0.00040526,0.14660570,0.08271672,0.00520461,0.20841857
-5.77188594,0.33074876,0.03809829,0.00041241,0.15025609,0.08953832,0.00583533,0.22097865
-5.76588294,0.35548661,0.04190421,0.00042911,0.15757374,0.09774177,0.00652191,0.23749600
-5.75987994,0.38619850,0.04644246,0.00045534,0.16858511,0.10727733,0.00725852,0.25788944
-5.75387694,0.42274841,0.05172708,0.00049101,0.18331078,0.11808082,0.00803787,0.28204532
-5.74787394,0.46495526,0.05776729,0.00053600,0.20176479,0.13007390,0.00885118,0.30981777
-5.74187094,0.51259324,0.06456712,0.00059011,0.22395291,0.14316469,0.00968828,0.34102904
-5.73586793,0.56539268,0.07212516,0.00065307,0.24987032,0.15724882,0.01053774,0.37547061
-5.72986493,0.62304172,0.08043419,0.00072456,0.27949870,0.17221095,0.01138705,0.41290484
-5.72386193,0.68518910,0.08948090,0.00080417,0.31280291,0.18792689,0.01222285,0.45306757
-5.71785893,0.75144803,0.09924567,0.00089139,0.34972754,0.20426608,0.01303127,0.49567160
-5.71185593,0.82140136,0.10970233,0.00098565,0.39019357,0.22109460,0.01379824,0.54041114
-5.70585293,0.89460781,0.12081801,0.00108626,0.43409515,0.23827843,0.01450988,0.58696712
-5.69984992,0.97060910,0.13255308,0.00119246,0.48129691,0.25568697,0.01515289,0.63501312
-5.69384692,1.04893778,0.14486111,0.00130342,0.53163170,0.27319650,0.01571494,0.68422191
-5.68784392,1.12912525,0.15768888,0.00141822,0.58489905,0.29069352,0.01618509,0.73427194
-5.68184092,1.21070958,0.17097645,0.00153588,0.64086432,0.30807772,0.01655406,0.78485378
-5.67583792,1.29324266,0.18465731,0.00165537,0.69925848,0.32526435,0.01681461,0.83567586
-5.66983492,1.37629617,0.19865851,0.00177565,0.75977877,0.34218583,0.01696171,0.88646935
-5.66383192,1.45946604,0.21290091,0.00189565,0.82208996,0.35879260,0.01699274,0.93699164
-5.65782891,1.54237503,0.22729951,0.00201431,0.88582629,0.37505281,0.01690757,0.98702837
-5.65182591,1.62467327,0.24176375,0.00213061,0.95059414,0.39095119,0.01670850,1.03639372
-5.64582291,1.70603678,0.25619809,0.00224358,1.01597521,0.40648683,0.01640022,1.08492896
-5.63981991,1.78616415,0.27050263,0.00235232,1.08153048,0.42167012,0.01598963,1.13249937
-5.63381691,1.86477169,0.28457398,0.00245601,1.14680471,0.43651906,0.01548555,1.17898972
-5.62781391,1.94158767,0.29830632,0.00255393,1.21133177,0.45105501,0.01489846,1.22429879
-5.62181091,2.01634621,0.31159282,0.00264547,1.27464068,0.46529835,0.01424014,1.26833328
-5.61580790,2.08878179,0.32432724,0.00273015,1.33626258,0.47926420,0.01352325,1.31100183
-5.60980490,2.15862492,0.33640600,0.00280760,1.39573862,0.49295867,0.01276101,1.35220958
-5.60380190,2.22560011,0.34773046,0.00287759,1.45262889,0.50637579,0.01196676,1.39185414
-5.59779890,2.28942644,0.35820953,0.00294001,1.50652227,0.51949556,0.01115361,1.42982324
-5.59179590,2.34982162,0.36776256,0.00299488,1.55704720,0.53228322,0.01033413,1.46599477
-5.58579290,2.40650951,0.37632236,0.00304236,1.60388320,0.54468986,0.00952004,1.50023932
-5.57978989,2.45923125,0.38383823,0.00308271,1.64677270,0.55665459,0.00872199,1.53242544
-5.57378689,2.50775961,0.39027897,0.00311635,1.68553298,0.56810792,0.00794940,1.56242740
-5.56778389,2.55191586,0.39563554,0.00314379,1.72006742,0.57897650,0.00721031,1.59013522
-5.56178089,2.59158815,0.39992330,0.00316567,1.75037559,0.58918864,0.00651137,1.61546621
-5.55577789,2.62675018,0.40318362,0.00318276,1.77656143,0.59868049,0.00585780,1.63837739
-5.54977489,2.65747860,0.40548464,0.00319593,1.79883863,0.60740233,0.00525345,1.65887773
-5.54377189,2.68396766,0.40692105,0.00320614,1.81753260,0.61532452,0.00470086,1.67703927
-5.53776888,2.70653944,0.40761275,0.00321447,1.83307824,0.62244267,0.00420141,1.69300585
-5.53176588,2.72564826,0.40770232,0.00322206,1.84601301,0.62878150,0.00375539,1.70699870
-5.52576288,2.74187817,0.40735123,0.00323013,1.85696500,0.63439707,0.00336221,1.71931775
-5.51975988,2.75593253,0.40673494,0.00323991,1.86663575,0.63937708,0.00302050,1.73033822
-5.51375688,2.76861545,0.40603691,0.00325266,1.87577814,0.64383901,0.00272825,1.74050190
-5.50775388,2.78080529,0.40544174,0.00326960,1.88516992,0.64792602,0.00248298,1.75030332
-5.50175088,2.79342082,0.40512774,0.00329187,1.89558351,0.65180090,0.00228183,1.76027088
-5.49574787,2.80738153,0.40525922,0.00332051,1.90775345,0.65563805,0.00212168,1.77094389
-5.48974487,2.82356365,0.40597886,0.00335640,1.92234275,0.65961414,0.00199921,1.78284630
-5.48374187,2.84275431,0.40740057,0.00340018,1.93990989,0.66389777,0.00191101,1.79645869
-5.47773887,2.86560624,0.40960323,0.00345228,1.96087799,0.66863882,0.00185361,1.81218986
-5.47173587,2.89259556,0.41262562,0.00351282,1.98550810,0.67395813,0.00182354,1.83034986
-5.46573287,2.92398546,0.41646296,0.00358161,2.01387809,0.67993812,0.00181732,1.85112591
-5.45972986,2.95979801,0.42106523,0.00365812,2.04586855,0.68661502,0.00183153,1.87456312
-5.45372686,2.99979611,0.42633747,0.00374146,2.08115688,0.69397321,0.00186282,1.90055105
-5.44772386,3.04347730,0.43214210,0.00383042,2.11922021,0.70194212,0.00190790,1.92881744
-5.44172086,3.09008002,0.43830324,0.00392348,2.15934744,0.71039599,0.00196359,1.95892960
-5.43571786,3.13860269,0.44461284,0.00401882,2.20066009,0.71915653,0.00202681,1.99030397
-5.42971486,3.18783513,0.45083832,0.00411442,2.24214133,0.72799856,0.00209464,2.02222339
-5.42371186,3.23640075,0.45673152,0.00420805,2.28267188,0.73665825,0.00216430,2.05386157
-5.41770885,3.28280806,0.46203833,0.00429744,2.32107129,0.74484371,0.00223324,2.08431378
-5.41170585,3.32550876,0.46650863,0.00438027,2.35614271,0.75224733,0.00229912,2.11263207
-5.40570285,3.36295980,0.46990611,0.00445429,2.38671893,0.75855928,0.00235989,2.13786368
-5.39969985,3.39368644,0.47201740,0.00451743,2.41170780,0.76348145,0.00241380,2.15909058
-5.39369685,3.41634327,0.47266013,0.00456783,2.43013468,0.76674131,0.00245946,2.17546826
-5.38769385,3.42977038,0.47168952,0.00460393,2.44118024,0.76810473,0.00249582,2.18626216
-5.38169085,3.43304220,0.46900328,0.00462454,2.44421188,0.76738736,0.00252227,2.19087983
-5.37568784,3.42550693,0.46454457,0.00462887,2.43880756,0.76446409,0.00253861,2.18889762
-5.36968484,3.40681498,0.45830307,0.00461659,2.42477131,0.75927595,0.00254504,2.18008074
-5.36368184,3.37693571,0.45031406,0.00458779,2.40214000,0.75183446,0.00254219,2.16439614
-5.35767884,3.33616199,0.44065575,0.00454306,2.37118160,0.74222315,0.00253108,2.14201765
-5.35167584,3.28510310,0.42944506,0.00448340,2.33238536,0.73059639,0.00251312,2.11332377
-5.34567284,3.22466665,0.41683221,0.00441023,2.28644494,0.71717555,0.00249000,2.07888825
-5.33966983,3.15603103,0.40299433,0.00432535,2.23423550,0.70224288,0.00246371,2.03946440
-5.33366683,3.08060984,0.38812858,0.00423086,2.17678631,0.68613340,0.00243644,1.99596389
-5.32766383,3.00001025,0.37244510,0.00412913,2.11525014,0.66922521,0.00241050,1.94943116
-5.32166083,2.91598716,0.35616013,0.00402273,2.05087092,0.65192870,0.00238830,1.90101472
-5.31565783,2.83039501,0.33948953,0.00391437,1.98495107,0.63467507,0.00237219,1.85193629
-5.30965483,2.74513898,0.32264304,0.00380681,1.91881948,0.61790450,0.00236446,1.80345904
-5.30365183,2.66212713,0.30581938,0.00370285,1.85380118,0.60205459,0.00236724,1.75685582
-5.29764882,2.58322465,0.28920228,0.00360521,1.79118946,0.58754913,0.00238242,1.71337831
-5.29164582,2.51021127,0.27295756,0.00351653,1.73222058,0.57478764,0.00241162,1.67422762
-5.28564282,2.44474248,0.25723106,0.00343930,1.67805168,0.56413585,0.00245612,1.64052699
-5.27963982,2.38831495,0.24214757,0.00337582,1.62974150,0.55591725,0.00251683,1.61329699
-5.27363682,2.34223653,0.22781045,0.00332815,1.58823401,0.55040587,0.00259428,1.59343324
-5.26763382,2.30760070,0.21430197,0.00329809,1.55434456,0.54782017,0.00268859,1.58168711
-5.26163082,2.28526559,0.20168409,0.00328718,1.52874831,0.54831840,0.00279946,1.57864923
-5.25562781,2.27583746,0.18999965,0.00329660,1.51197062,0.55199498,0.00292620,1.58473597
-5.24962481,2.27965864,0.17927380,0.00332722,1.50437917,0.55887833,0.00306775,1.60017901
-5.24362181,2.29679974,0.16951564,0.00337954,1.50617772,0.56892978,0.00322267,1.62501797
-5.23761881,2.32705644,0.16071979,0.00345367,1.51740131,0.58204385,0.00338924,1.65909621
-5.23161581,2.36995073,0.15286820,0.00354934,1.53791326,0.59804959,0.00356542,1.70206008
-5.22561281,2.42473696,0.14593179,0.00366585,1.56740389,0.61671324,0.00374896,1.75336163
-5.21960980,2.49041272,0.13987217,0.00380211,1.60539145,0.63774209,0.00393743,1.81226503
-5.21360680,2.56573491,0.13464338,0.00395659,1.65122562,0.66078955,0.00412822,1.87785696
-5.20760380,2.64924110,0.13019360,0.00412734,1.70409376,0.68546141,0.00431868,1.94906092
-5.20160080,2.73927615,0.12646696,0.00431202,1.76303063,0.71132330,0.00450609,2.02465567
-5.19559780,2.83402407,0.12340533,0.00450790,1.82693154,0.73790925,0.00468773,2.10329767
-5.18959480,2.93154484,0.12095021,0.00471189,1.89456940,0.76473131,0.00486097,2.18354740
-5.18359180,3.02981566,0.11904460,0.00492062,1.96461554,0.79129000,0.00502327,2.26389915
-5.17758879,3.12677595,0.11763493,0.00513044,2.03566435,0.81708549,0.00517225,2.34281377
-5.17158579,3.22037500,0.11667281,0.00533752,2.10626122,0.84162922,0.00530575,2.41875381
-5.16558279,3.30862125,0.11611681,0.00553793,2.17493346,0.86445571,0.00542184,2.49021996
-5.15957979,3.38963164,0.11593390,0.00572770,2.24022337,0.88513416,0.00551893,2.55578801
-5.15357679,3.46167957,0.11610073,0.00590294,2.30072245,0.90327958,0.00559572,2.61414504
-5.14757379,3.52323977,0.11660441,0.00605991,2.35510597,0.91856294,0.00565133,2.66412370
-5.14157079,3.57302855,0.11744303,0.00619513,2.40216637,0.93072011,0.00568524,2.70473326
-5.13556778,3.61003757,0.11862550,0.00630546,2.44084451,0.93955900,0.00569738,2.73518632
-5.12956478,3.63356007,0.12017101,0.00638820,2.47025748,0.94496484,0.00568811,2.75492005
-5.12356178,3.64320798,0.12210779,0.00644118,2.48972171,0.94690303,0.00565821,2.76361084
-5.11755878,3.63891928,0.12447142,0.00646276,2.49877055,0.94541961,0.00560885,2.76118193
-5.11155578,3.62095494,0.12730257,0.00645198,2.49716523,0.94063909,0.00554163,2.74780319
-5.10555278,3.58988543,0.13064431,0.00640849,2.48489892,0.93275963,0.00545842,2.72388317
-5.09954977,3.54656703,0.13453906,0.00633263,2.46219332,0.92204588,0.00536141,2.69005341
-5.09354677,3.49210884,0.13902530,0.00622536,2.42948804,0.90881940,0.00525298,2.64714549
-5.08754377,3.42783167,0.14413423,0.00608831,2.38742291,0.89344722,0.00513562,2.59616180
-5.08154077,3.35522030,0.14988643,0.00592364,2.33681407,0.87632893,0.00501187,2.53824091
-5.07553777,3.27587114,0.15628882,0.00573404,2.27862469,0.85788276,0.00488422,2.47461904
-5.06953477,3.19143735,0.16333195,0.00552260,2.21393156,0.83853119,0.00475501,2.40658908
-5.06353177,3.10357359,0.17098784,0.00529276,2.14388892,0.81868683,0.00462638,2.33545887
-5.05752876,3.01388264,0.17920852,0.00504817,2.06969102,0.79873894,0.00450015,2.26251034
-5.05152576,2.92386615,0.18792530,0.00479262,1.99253499,0.77904136,0.00437782,2.18896112
-5.04552276,2.83488119,0.19704887,0.00452989,1.91358548,0.75990218,0.00426047,2.11593016
-5.03951976,2.74810445,0.20647030,0.00426370,1.83394244,0.74157571,0.00414879,2.04440862
-5.03351676,2.66450513,0.21606286,0.00399757,1.75461324,0.72425684,0.00404304,1.97523696
-5.02751376,2.58482749,0.22568464,0.00373478,1.67649008,0.70807828,0.00394306,1.90908911
-5.02151076,2.50958328,0.23518191,0.00347827,1.60033343,0.69311037,0.00384835,1.84646387
-5.01550775,2.43905404,0.24439302,0.00323059,1.52676171,0.67936377,0.00375807,1.78768383
-5.00950475,2.37330270,0.25315276,0.00299387,1.45624747,0.66679450,0.00367112,1.73290138
-5.00350175,2.31219353,0.26129698,0.00276981,1.38911965,0.65531126,0.00358623,1.68211119
-4.99749875,2.25541931,0.26866723,0.00255965,1.32557161,0.64478460,0.00350202,1.63516856
-4.99149575,2.20253408,0.27511538,0.00236419,1.26567404,0.63505737,0.00341706,1.59181230
-4.98549275,2.15299004,0.28050786,0.00218383,1.20939203,0.62595618,0.00333001,1.55169128
-4.97948974,2.10617668,0.28472956,0.00201857,1.15660512,0.61730316,0.00323962,1.51439322
-4.97348674,2.06146067,0.28768702,0.00186810,1.10712950,0.60892771,0.00314485,1.47947449
-4.96748374,2.01822481,0.28931108,0.00173180,1.06074108,0.60067764,0.00304487,1.44648989
-4.96148074,1.97590460,0.28955869,0.00160884,1.01719862,0.59242944,0.00293913,1.41502109
-4.95547774,1.93402134,0.28841395,0.00149822,0.97626590,0.58409718,0.00282737,1.38470285
-4.94947474,1.89221065,0.28588842,0.00139884,0.93773223,0.57563997,0.00270961,1.35524635
-4.94347174,1.85024584,0.28202057,0.00130951,0.90143063,0.56706763,0.00258615,1.32645875
-4.93746873,1.80805552,0.27687463,0.00122908,0.86725325,0.55844458,0.00245759,1.29825879
-4.93146573,1.76573540,0.27053876,0.00115641,0.83516371,0.54989183,0.00232473,1.27068800
-4.92546273,1.72355427,0.26312275,0.00109045,0.80520626,0.54158723,0.00218856,1.24391763
-4.91945973,1.68195425,0.25475523,0.00103030,0.77751159,0.53376386,0.00205024,1.21825109
-4.91345673,1.64154584,0.24558061,0.00097515,0.75229964,0.52670697,0.00191102,1.19412239
-4.90745373,1.60309822,0.23575588,0.00092440,0.72987929,0.52074935,0.00177222,1.17209060
-4.90145073,1.56752519,0.22544721,0.00087759,0.71064542,0.51626549,0.00163514,1.15283086
-4.89544772,1.53586756,0.21482663,0.00083445,0.69507345,0.51366463,0.00150108,1.13712226
-4.88944472,1.50927243,0.20406875,0.00079490,0.68371171,0.51338289,0.00137127,1.12583289
-4.88344172,1.48896993,0.19334768,0.00075901,0.67717185,0.51587468,0.00124682,1.11990265
-4.87743872,1.47624801,0.18283412,0.00072703,0.67611762,0.52160343,0.00112875,1.12032406
-4.87143572,1.47242558,0.17269269,0.00069933,0.68125205,0.53103196,0.00101794,1.12812136
-4.86543272,1.47882457,0.16307958,0.00067642,0.69330335,0.54461238,0.00091513,1.14432840
-4.85942971,1.49674112,0.15414047,0.00065892,0.71300961,0.56277582,0.00082091,1.16996536
-4.85342671,1.52741614,0.14600865,0.00064750,0.74110220,0.58592197,0.00073576,1.20601470
-4.84742371,1.57200564,0.13880358,0.00064291,0.77828827,0.61440856,0.00065998,1.25339649
-4.84142071,1.63155093,0.13262957,0.00064593,0.82523205,0.64854095,0.00059378,1.31294341
-4.83541771,1.70694898,0.12757475,0.00065731,0.88253536,0.68856181,0.00053727,1.38537556
-4.82941471,1.79892333,0.12371028,0.00067779,0.95071723,0.73464118,0.00049042,1.47127554
-4.82341171,1.90799574,0.12108977,0.00070808,1.03019304,0.78686702,0.00045316,1.57106397
-4.81740870,2.03445927,0.11974882,0.00074876,1.12125332,0.84523646,0.00042531,1.68497611
-4.81140570,2.17835315,0.11970480,0.00080034,1.22404280,0.90964800,0.00040665,1.81303982
-4.80540270,2.33944032,0.12095679,0.00086318,1.33854012,0.97989494,0.00039688,1.95505578
-4.79939970,2.51718834,0.12348570,0.00093750,1.46453901,1.05566035,0.00039568,2.11058047
-4.79339670,2.71075461,0.12725461,0.00102332,1.60163158,1.13651387,0.00040267,2.27891276
-4.78739370,2.91897681,0.13220926,0.00112050,1.74919478,1.22191066,0.00041741,2.45908500
-4.78139070,3.14036975,0.13827889,0.00122865,1.90638077,1.31119286,0.00043947,2.64985935
-4.77538769,3.37312929,0.14537730,0.00134718,2.07211229,1.40359374,0.00046833,2.84973031
-4.76938469,3.61514445,0.15340423,0.00147530,2.24508384,1.49824480,0.00050349,3.05693396
-4.76338169,3.86401820,0.16224707,0.00161195,2.42376945,1.59418593,0.00054437,3.26946472
-4.75737869,4.11709749,0.17178294,0.00175588,2.60643769,1.69037876,0.00059039,3.48509975
-4.75137569,4.37151252,0.18188106,0.00190565,2.79117413,1.78572293,0.00064095,3.70143136
-4.74537269,4.62422500,0.19240545,0.00205960,2.97591144,1.87907523,0.00069542,3.91590687
-4.73936968,4.87208476,0.20321788,0.00221594,3.15846674,1.96927122,0.00075318,4.12587572
-4.73336668,5.11189346,0.21418100,0.00237274,3.33658549,2.05514878,0.00081360,4.32864252
-4.72736368,5.34047393,0.22516157,0.00252801,3.50799091,2.13557312,0.00087606,4.52152512
-4.72136068,5.55474302,0.23603360,0.00267968,3.67043750,2.20946234,0.00093998,4.70191575
-4.71535768,5.75178579,0.24668139,0.00282571,3.82176686,2.27581288,0.00100481,4.86734347
-4.70935468,5.92892836,0.25700219,0.00296411,3.95996392,2.33372393,0.00107003,5.01553585
-4.70335168,6.08380677,0.26690848,0.00309297,4.08321128,2.38241992,0.00113519,5.14447754
-4.69734867,6.21442911,0.27632958,0.00321056,4.18993965,2.42127026,0.00119988,5.25246346
-4.69134567,6.31922836,0.28521269,0.00331532,4.27887207,2.44980546,0.00126377,5.33814457
-4.68534267,6.39710366,0.29352311,0.00340591,4.34906004,2.46772914,0.00132658,5.40056424
-4.67933967,6.44744812,0.30124363,0.00348128,4.39990987,2.47492510,0.00138809,5.43918344
-4.67333667,6.47016182,0.30837324,0.00354064,4.43119794,2.47145942,0.00144812,5.45389384
-4.66733367,6.46564916,0.31492505,0.00358351,4.44307406,2.45757720,0.00150654,5.44501778
-4.66133067,6.43480058,0.32092354,0.00360974,4.43605265,2.43369413,0.00156323,5.41329516
-4.65532766,6.37895913,0.32640140,0.00361945,4.41099193,2.40038313,0.00161809,5.35985753
-4.64932466,6.29987317,0.33139601,0.00361308,4.36906191,2.35835650,0.00167099,5.28619021
-4.64332166,6.19963698,0.33594577,0.00359136,4.31170256,2.30844437,0.00172182,5.19408400
-4.63731866,6.08062166,0.34008656,0.00355522,4.24057366,2.25157006,0.00177038,5.08557822
-4.63131566,5.94539908,0.34384839,0.00350585,4.15749862,2.18872350,0.00181647,4.96289731
-4.62531266,5.79666179,0.34725262,0.00344459,4.06440448,2.12093353,0.00185981,4.82838355
-4.61930965,5.63714212,0.35030969,0.00337290,3.96326045,2.04924019,0.00190005,4.68442819
-4.61330665,5.46953345,0.35301764,0.00329235,3.85601762,1.97466801,0.00193680,4.53340403
-4.60730365,5.29641673,0.35536139,0.00320452,3.74455208,1.89820112,0.00196962,4.37760146
-4.60130065,5.12019467,0.35731289,0.00311098,3.63061357,1.82076115,0.00199801,4.21917067
-4.59529765,4.94303606,0.35883201,0.00301328,3.51578163,1.74318848,0.00202146,4.06007173
-4.58929465,4.76683178,0.35986822,0.00291285,3.40143051,1.66622751,0.00203944,3.90203423
-4.58329165,4.59316372,0.36036282,0.00281102,3.28870412,1.59051608,0.00205145,3.74652761
-4.57728864,4.42328733,0.36025168,0.00270894,3.17850134,1.51657941,0.00205700,3.59474293
-4.57128564,4.25812765,0.35946837,0.00260764,3.07147201,1.44482843,0.00205567,3.44758607
-4.56528264,4.09828833,0.35794730,0.00250793,2.96802305,1.37556224,0.00204713,3.30568216
-4.55927964,3.94407260,0.35562702,0.00241046,2.86833406,1.30897444,0.00203112,3.16939048
-4.55327664,3.79551456,0.35245323,0.00231569,2.77238110,1.24516273,0.00200751,3.03882848
-4.54727364,3.65241888,0.34838157,0.00222392,2.67996729,1.18414116,0.00197629,2.91390349
-4.54127064,3.51440677,0.34337998,0.00213529,2.59075837,1.12585434,0.00193757,2.79435022
-4.53526763,3.38096569,0.33743063,0.00204979,2.50432147,1.07019291,0.00189159,2.67977209
-4.52926463,3.25150046,0.33053121,0.00196734,2.42016500,1.01700931,0.00183872,2.56968420
-4.52326163,3.12538336,0.32269577,0.00188774,2.33777783,0.96613338,0.00177945,2.46355597
-4.51725863,3.00200077,0.31395492,0.00181075,2.25666600,0.91738684,0.00171437,2.36085138
-4.51125563,2.88079470,0.30435552,0.00173611,2.17638516,0.87059623,0.00164416,2.26106511
-4.50525263,2.76129719,0.29395986,0.00166354,2.09656765,0.82560376,0.00156959,2.16375305
-4.49924962,2.64315657,0.28284434,0.00159278,2.01694295,0.78227568,0.00149147,2.06855612
-4.49324662,2.52615469,0.27109781,0.00152364,1.93735107,0.74050800,0.00141062,1.97521653
-4.48724362,2.41021489,0.25881956,0.00145593,1.85774847,0.70022947,0.00132793,1.88358633
-4.48124062,2.29540081,0.24611701,0.00138958,1.77820672,0.66140198,0.00124422,1.79362828
-4.47523762,2.18190682,0.23310329,0.00132453,1.69890433,0.62401842,0.00116034,1.70540946
-4.46923462,2.07004092,0.21989464,0.00126081,1.62011270,0.58809850,0.00107705,1.61908872
-4.46323162,1.96020182,0.20660781,0.00119852,1.54217716,0.55368294,0.00099510,1.53489883
-4.45722861,1.85285148,0.19335752,0.00113778,1.46549453,0.52082634,0.00091514,1.45312506
-4.45122561,1.74848527,0.18025400,0.00107876,1.39048868,0.48958957,0.00083776,1.37408137
-4.44522261,1.64760132,0.16740073,0.00102164,1.31758540,0.46003187,0.00076347,1.29808601
-4.43921961,1.55067099,0.15489245,0.00096662,1.24718832,0.43220349,0.00069268,1.22543792
-4.43321661,1.45811206,0.14281343,0.00091387,1.17965692,0.40613902,0.00062572,1.15639537
-4.42721361,1.37026607,0.13123615,0.00086355,1.11528802,0.38185203,0.00056285,1.09115792
-4.42121061,1.28738071,0.12022032,0.00081578,1.05430145,0.35933119,0.00050422,1.02985267
-4.41520760,1.20959825,0.10981231,0.00077063,0.99683061,0.33853800,0.00044992,0.97252536
-4.40920460,1.13695009,0.10004507,0.00072813,0.94291814,0.31940630,0.00039997,0.91913658
-4.40320160,1.06935755,0.09093829,0.00068823,0.89251674,0.30184346,0.00035431,0.86956308
-4.39719860,1.00663837,0.08249914,0.00065086,0.84549470,0.28573307,0.00031283,0.82360375
-4.39119560,0.94851843,0.07472317,0.00061588,0.80164575,0.27093895,0.00027539,0.78098976
-4.38519260,0.89464738,0.06759557,0.00058311,0.76070216,0.25731025,0.00024179,0.74139798
-4.37918959,0.84461748,0.06109265,0.00055235,0.72235049,0.24468710,0.00021179,0.70446668
-4.37318659,0.79798402,0.05518346,0.00052336,0.68624862,0.23290669,0.00018515,0.66981262
-4.36718359,0.75428634,0.04983144,0.00049591,0.65204327,0.22180928,0.00016162,0.63704831
-4.36118059,0.71306820,0.04499612,0.00046976,0.61938692,0.21124383,0.00014091,0.60579863
-4.35517759,0.67389636,0.04063476,0.00044467,0.58795323,0.20107296,0.00012277,0.57571575
-4.34917459,0.63637663,0.03670382,0.00042044,0.55745022,0.19117711,0.00010692,0.54649180
-4.34317159,0.60016661,0.03316031,0.00039689,0.52763071,0.18145757,0.00009312,0.51786868
-4.33716858,0.56498483,0.02996288,0.00037387,0.49829964,0.17183835,0.00008112,0.48964468
-4.33116558,0.53061600,0.02707277,0.00035128,0.46931808,0.16226698,0.00007070,0.46167784
-4.32516258,0.49691248,0.02445439,0.00032906,0.44060404,0.15271409,0.00006166,0.43388611
-4.31915958,0.46379230,0.02207582,0.00030716,0.41213038,0.14317206,0.00005381,0.40624453
-4.31315658,0.43123409,0.01990896,0.00028560,0.38392000,0.13365269,0.00004699,0.37877999
-4.30715358,0.39926953,0.01792958,0.00026441,0.35603910,0.12418436,0.00004106,0.35156380
