energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.40670335,2.62260203,0.00000025,0.08545875,0.26056528,0.42723813,0.00001942,1.72564597,0.44054943,0.60616000
-3.40070035,2.57508965,0.00000034,0.08556166,0.26200069,0.40628195,0.00002621,1.70231604,0.44322477,0.59256430
-3.39469735,2.52335831,0.00000047,0.08601572,0.26300302,0.38560720,0.00003514,1.67630364,0.44667478,0.57645416
-3.38869435,2.46836646,0.00000063,0.08683240,0.26362911,0.36537935,0.00004678,1.64814695,0.45092303,0.55817963
-3.38269135,2.41123292,0.00000085,0.08802628,0.26395794,0.34576511,0.00006186,1.61848276,0.45601756,0.53815171
-3.37668834,2.35320232,0.00000114,0.08961449,0.26408751,0.32692829,0.00008124,1.58802252,0.46202713,0.51683295
-3.37068534,2.29560546,0.00000152,0.09161573,0.26413070,0.30902575,0.00010597,1.55752459,0.46903548,0.49472727
-3.36468234,2.23981694,0.00000200,0.09404915,0.26421045,0.29220383,0.00013729,1.52776389,0.47713436,0.47236935
-3.35867934,2.18721224,0.00000263,0.09693302,0.26445438,0.27659524,0.00017665,1.49950091,0.48641540,0.45031429
-3.35267634,2.13912643,0.00000343,0.10028334,0.26498929,0.26231675,0.00022575,1.47345149,0.49696177,0.42912780
-3.34667334,2.09681651,0.00000443,0.10411255,0.26593576,0.24946766,0.00028655,1.45025890,0.50883989,0.40937733
-3.34067034,2.06142913,0.00000570,0.10842828,0.26740321,0.23812913,0.00036127,1.43046972,0.52209193,0.39162448
-3.33466733,2.03397499,0.00000729,0.11323247,0.26948557,0.22836438,0.00045241,1.41451465,0.53672950,0.37641858
-3.32866433,2.01531062,0.00000926,0.11852057,0.27225793,0.22021967,0.00056274,1.40269487,0.55272894,0.36429163
-3.32266133,2.00612802,0.00001170,0.12428126,0.27577407,0.21372597,0.00069531,1.39517476,0.57002850,0.35575441
-3.31665833,2.00695181,0.00001468,0.13049641,0.28006523,0.20890113,0.00085341,1.39198078,0.58852765,0.35129346
-3.31065533,2.01814327,0.00001832,0.13714134,0.28513985,0.20575240,0.00104052,1.39300647,0.60808833,0.35136868
-3.30465233,2.03991018,0.00002273,0.14418550,0.29098443,0.20427905,0.00126033,1.39802293,0.62853829,0.35641122
-3.29864932,2.07232111,0.00002803,0.15159324,0.29756519,0.20447496,0.00151662,1.40669393,0.64967605,0.36682123
-3.29264632,2.11532253,0.00003438,0.15932490,0.30483056,0.20633089,0.00181323,1.41859458,0.67127727,0.38296518
-3.28664332,2.16875713,0.00004194,0.16733786,0.31271407,0.20983628,0.00215395,1.43323245,0.69310206,0.40517248
-3.28064032,2.23238189,0.00005089,0.17558770,0.32113759,0.21498054,0.00254249,1.45006974,0.71490276,0.43373121
-3.27463732,2.30588451,0.00006143,0.18402925,0.33001460,0.22175359,0.00298234,1.46854557,0.73643176,0.46888297
-3.26863432,2.38889710,0.00007377,0.19261747,0.33925331,0.23014576,0.00347670,1.48809694,0.75744881,0.51081688
-3.26263132,2.48100672,0.00008815,0.20130820,0.34875946,0.24014699,0.00402840,1.50817780,0.77772763,0.55966302
-3.25662831,2.58176223,0.00010483,0.21005867,0.35843861,0.25174552,0.00463985,1.52827535,0.79706127,0.61548564
-3.25062531,2.69067800,0.00012409,0.21882777,0.36819797,0.26492614,0.00531292,1.54792310,0.81526622,0.67827668
-3.24462231,2.80723486,0.00014622,0.22757619,0.37794762,0.27966820,0.00604898,1.56671064,0.83218511,0.74795009
-3.23861931,2.93087930,0.00017153,0.23626630,0.38760120,0.29594369,0.00684882,1.58429014,0.84768795,0.82433759
-3.23261631,3.06102211,0.00020037,0.24486205,0.39707618,0.31371547,0.00771273,1.60037980,0.86167221,0.90718649
-3.22661331,3.19703756,0.00023308,0.25332878,0.40629377,0.33293607,0.00864047,1.61476470,0.87406179,0.99615992
-3.22061031,3.33826455,0.00027004,0.26163310,0.41517866,0.35354705,0.00963141,1.62729573,0.88480530,1.09084001
-3.21460730,3.48401039,0.00031162,0.26974294,0.42365875,0.37547917,0.01068457,1.63788697,0.89387383,1.19073425
-3.20860430,3.63355830,0.00035821,0.27762771,0.43166493,0.39865347,0.01179876,1.64651225,0.90125863,1.29528478
-3.20260130,3.78617856,0.00041020,0.28525877,0.43913116,0.42298310,0.01297269,1.65320127,0.90696895,1.40388078
-3.19659830,3.94114339,0.00046797,0.29261009,0.44599487,0.44837607,0.01420510,1.65803580,0.91103030,1.51587313
-3.19059530,4.09774480,0.00053190,0.29965912,0.45219770,0.47473843,0.01549486,1.66114592,0.91348320,1.63059092
-3.18459230,4.25531429,0.00060232,0.30638788,0.45768669,0.50197794,0.01684106,1.66270659,0.91438271,1.74735886
-3.17858929,4.41324300,0.00067954,0.31278411,0.46241573,0.53000773,0.01824305,1.66293430,0.91379840,1.86551458
-3.17258629,4.57100048,0.00076379,0.31884246,0.46634734,0.55874968,0.01970044,1.66208365,0.91181497,1.98442482
-3.16658329,4.72815034,0.00085525,0.32456553,0.46945447,0.58813726,0.02121305,1.66044341,0.90853314,2.10349945
-3.16058029,4.88436090,0.00095398,0.32996473,0.47172233,0.61811735,0.02278079,1.65833181,0.90407061,2.22220245
-3.15457729,5.03940946,0.00105995,0.33506079,0.47314994,0.64865101,0.02440345,1.65609065,0.89856292,2.34005890
-3.14857429,5.19317888,0.00117297,0.33988387,0.47375137,0.67971273,0.02608053,1.65407794,0.89216371,2.45665777
-3.14257129,5.34564605,0.00129272,0.34447313,0.47355639,0.71128837,0.02781085,1.65265884,0.88504438,2.57165000
-3.13656828,5.49686222,0.00141868,0.34887582,0.47261048,0.74337163,0.02959232,1.65219503,0.87739278,2.68474219
-3.13056528,5.64692591,0.00155016,0.35314584,0.47097416,0.77595924,0.03142156,1.65303258,0.86941085,2.79568629
-3.12456228,5.79594982,0.00168626,0.35734183,0.46872152,0.80904515,0.03329355,1.65548862,0.86131118,2.90426610
-3.11855928,5.94402371,0.00182588,0.36152483,0.46593806,0.84261404,0.03520139,1.65983755,0.85331246,3.01028156
-3.11255628,6.09117563,0.00196772,0.36575568,0.46271784,0.87663464,0.03713600,1.66629720,0.84563406,3.11353225
-3.10655328,6.23733421,0.00211027,0.37009229,0.45916021,0.91105323,0.03908603,1.67501591,0.83848982,3.21380122
-3.10055028,6.38229483,0.00225184,0.37458685,0.45536601,0.94578785,0.04103776,1.68606127,0.83208152,3.31084069
-3.09454727,6.52569211,0.00239062,0.37928325,0.45143376,0.98072365,0.04297521,1.69941126,0.82659212,3.40436082
-3.08854427,6.66698119,0.00252463,0.38421475,0.44745578,1.01570977,0.04488032,1.71494853,0.82217927,3.49402249
-3.08254127,6.80542919,0.00265186,0.38940204,0.44351453,1.05055798,0.04673331,1.73245830,0.81896940,3.57943490
-3.07653827,6.94011814,0.00277025,0.39485183,0.43967940,1.08504329,0.04851312,1.75163031,0.81705265,3.66015833
-3.07053527,7.06995917,0.00287776,0.40055595,0.43600400,1.11890649,0.05019798,1.77206471,0.81647892,3.73571197
-3.06453227,7.19371766,0.00297244,0.40649101,0.43252411,1.15185858,0.05176604,1.79328197,0.81725519,3.80558646
-3.05852926,7.31004767,0.00305248,0.41261864,0.42925647,1.18358685,0.05319608,1.81473624,0.81934434,3.86926015
-3.05252626,7.41753364,0.00311627,0.41888609,0.42619828,1.21376219,0.05446821,1.83583162,0.82266526,3.92621805
-3.04652326,7.51473668,0.00316247,0.42522739,0.42332749,1.24204734,0.05556453,1.85594045,0.82709448,3.97597205
-3.04052026,7.60024267,0.00319001,0.43156469,0.42060385,1.26810549,0.05646978,1.87442285,0.83246903,4.01808092
-3.03451726,7.67270900,0.00319818,0.43780992,0.41797063,1.29160890,0.05717179,1.89064639,0.83859038,4.05216857
-3.02851426,7.73090728,0.00318663,0.44386644,0.41535686,1.31224702,0.05766195,1.90400498,0.84522931,4.07793920
-3.02251126,7.77375947,0.00315541,0.44963087,0.41268007,1.32973368,0.05793535,1.91393620,0.85213152,4.09518834
-3.01650825,7.80036574,0.00310495,0.45499487,0.40984925,1.34381326,0.05799093,1.91993613,0.85902361,4.10380870
-3.01050525,7.81002260,0.00303603,0.45984676,0.40676814,1.35426543,0.05783134,1.92157138,0.86561940,4.10379079
-3.00450225,7.80223121,0.00294984,0.46407331,0.40333846,1.36090853,0.05746270,1.91848775,0.87162626,4.09521792
-2.99849925,7.77669594,0.00284784,0.46756130,0.39946320,1.36360161,0.05689424,1.91041554,0.87675144,4.07825646
-2.99249625,7.73331449,0.00273180,0.47019917,0.39504968,1.36224515,0.05613780,1.89717157,0.88070808,4.05314174
-2.98649325,7.67216104,0.00260368,0.47187872,0.39001247,1.35678085,0.05520722,1.87865823,0.88322104,4.02016114
-2.98049025,7.59346457,0.00246564,0.47249686,0.38427606,1.34719054,0.05411780,1.85485991,0.88403233,3.97963541
-2.97448724,7.49758470,0.00231990,0.47195745,0.37777704,1.33349462,0.05288566,1.82583747,0.88290611,3.93189989
-2.96848424,7.38498721,0.00216873,0.47017339,0.37046613,1.31575022,0.05152714,1.79172132,0.87963337,3.87728703
-2.96248124,7.25622160,0.00201439,0.46706867,0.36230961,1.29404930,0.05005834,1.75270365,0.87403604,3.81611152
-2.95647824,7.11190227,0.00185903,0.46258061,0.35329047,1.26851692,0.04849467,1.70903043,0.86597065,3.74865925
-2.95047524,6.95269475,0.00170468,0.45666213,0.34340903,1.23930965,0.04685055,1.66099359,0.85533150,3.67518071
-2.94447224,6.77930761,0.00155318,0.44928385,0.33268321,1.20661428,0.04513920,1.60892380,0.84205319,3.59588948
-2.93846923,6.59249026,0.00140618,0.44043612,0.32114826,1.17064673,0.04337257,1.55318397,0.82611248,3.51096569
-2.93246623,6.39303604,0.00126507,0.43013069,0.30885614,1.13165096,0.04156136,1.49416361,0.80752944,3.42056419
-2.92646323,6.18178971,0.00113100,0.41840195,0.29587444,1.08989793,0.03971512,1.43227404,0.78636779,3.32482665
-2.92046023,5.95965782,0.00100487,0.40530761,0.28228493,1.04568419,0.03784245,1.36794425,0.76273430,3.22389665
-2.91445723,5.72762044,0.00088733,0.39092880,0.26818173,0.99933015,0.03595121,1.30161721,0.73677729,3.11793651
-2.90845423,5.48674230,0.00077879,0.37536939,0.25366918,0.95117771,0.03404876,1.23374647,0.70868416,3.00714464
-2.90245123,5.23818183,0.00067944,0.35875456,0.23885953,0.90158724,0.03214220,1.16479273,0.67867793,2.89177182
-2.89644822,4.98319634,0.00058928,0.34122868,0.22387030,0.85093376,0.03023858,1.09522018,0.64701287,2.77213552
-2.89044522,4.72314236,0.00050813,0.32295247,0.20882172,0.79960242,0.02834506,1.02549246,0.61396929,2.64863083
-2.88444222,4.45947026,0.00043567,0.30409955,0.19383400,0.74798328,0.02646901,0.95606818,0.57984762,2.52173740
-2.87843922,4.19371280,0.00037148,0.28485255,0.17902478,0.69646556,0.02461808,0.88739595,0.54496196,2.39202167
-2.87243622,3.92746789,0.00031503,0.26539886,0.16450664,0.64543148,0.02280014,0.81990906,0.50963330,2.26013432
-2.86643322,3.66237612,0.00026576,0.24592630,0.15038490,0.59525009,0.02102319,0.75401987,0.47418260,2.12680289
-2.86043022,3.40009396,0.00022305,0.22661876,0.13675571,0.54627115,0.01929530,0.69011423,0.43892398,1.99282006
-2.85442721,3.14226425,0.00018628,0.20765213,0.12370448,0.49881943,0.01762435,0.62854614,0.40415825,1.85902822
-2.84842421,2.89048508,0.00015483,0.18919054,0.11130472,0.45318965,0.01601789,0.56963282,0.37016701,1.72630115
-2.84242121,2.64627903,0.00012810,0.17138316,0.09961727,0.40964234,0.01448294,0.51365064,0.33720753,1.59552393
-2.83641821,2.41106408,0.00010553,0.15436169,0.08869004,0.36840064,0.01302575,0.46083200,0.30550840,1.46757208
-2.83041521,2.18612776,0.00008656,0.13823843,0.07855808,0.32964836,0.01165170,0.41136329,0.27526637,1.34329092
-2.82441221,1.97260562,0.00007072,0.12310524,0.06924406,0.29352918,0.01036509,0.36538427,0.24664414,1.22347640
-2.81840920,1.77146502,0.00005755,0.10903314,0.06075910,0.26014711,0.00916910,0.32298865,0.21976927,1.10885794
-2.81240620,1.58349472,0.00004666,0.09607265,0.05310393,0.22956804,0.00806569,0.28422602,0.19473419,1.00008428
-2.80640320,1.40930054,0.00003770,0.08425477,0.04627014,0.20182234,0.00705560,0.24910499,0.17159719,0.89771261
-2.80040020,1.24930689,0.00003036,0.07359247,0.04024174,0.17690824,0.00613841,0.21759731,0.15038423,0.80220139
-2.79439720,1.10376368,0.00002437,0.06408260,0.03499666,0.15479591,0.00531258,0.18964283,0.13109160,0.71390678
-2.78839420,0.97275803,0.00001950,0.05570811,0.03050832,0.13543188,0.00457558,0.16515507,0.11368903,0.63308264
-2.78239120,0.85622953,0.00001555,0.04844039,0.02674707,0.11874365,0.00392402,0.14402708,0.09812333,0.55988372
-2.77638819,0.75398830,0.00001236,0.04224165,0.02368161,0.10464417,0.00335380,0.12613722,0.08432222,0.49437145
-2.77038519,0.66573445,0.00000980,0.03706722,0.02128009,0.09303612,0.00286024,0.11135490,0.07219820,0.43652194
-2.76438219,0.59107788,0.00000774,0.03286767,0.01951106,0.08381562,0.00243829,0.09954567,0.06165237,0.38623537
-2.75837919,0.52955735,0.00000610,0.02959059,0.01834419,0.07687533,0.00208264,0.09057570,0.05257814,0.34334615
-2.75237619,0.48065791,0.00000479,0.02718215,0.01775064,0.07210685,0.00178788,0.08431541,0.04486444,0.30763332
-2.74637319,0.44382581,0.00000375,0.02558817,0.01770325,0.06940226,0.00154860,0.08064217,0.03839872,0.27883047
-2.74037019,0.41848046,0.00000292,0.02475491,0.01817642,0.06865485,0.00135949,0.07944190,0.03306941,0.25663479
-2.73436718,0.40402315,0.00000227,0.02462941,0.01914574,0.06975906,0.00121542,0.08060967,0.02876793,0.24071491
-2.72836418,0.39984229,0.00000176,0.02515958,0.02058750,0.07260978,0.00111150,0.08404939,0.02539024,0.23071724
-2.72236118,0.40531548,0.00000136,0.02629391,0.02247793,0.07710093,0.00104311,0.08967239,0.02283794,0.22627076
-2.71635818,0.41980876,0.00000105,0.02798103,0.02479243,0.08312373,0.00100588,0.09739537,0.02101892,0.22699033
-2.71035518,0.44267344,0.00000081,0.03016909,0.02750471,0.09056464,0.00099575,0.10713762,0.01984769,0.23247855
-2.70435218,0.47324138,0.00000062,0.03280506,0.03058590,0.09930324,0.00100888,0.11881771,0.01924536,0.24232654
-2.69834917,0.51081935,0.00000048,0.03583406,0.03400382,0.10921029,0.00104171,0.13234993,0.01913941,0.25611394
-2.69234617,0.55468329,0.00000038,0.03919878,0.03772229,0.12014602,0.00109086,0.14764064,0.01946325,0.27340844
-2.68634317,0.60407342,0.00000030,0.04283902,0.04170062,0.13195903,0.00115314,0.16458462,0.02015569,0.29376526
-2.68034017,0.65819069,0.00000025,0.04669149,0.04589336,0.14448574,0.00122553,0.18306173,0.02116037,0.31672703
-2.67433717,0.71619545,0.00000023,0.05068985,0.05025027,0.15755073,0.00130515,0.20293402,0.02242513,0.34182425
-2.66833417,0.77720876,0.00000022,0.05476502,0.05471653,0.17096778,0.00138924,0.22404343,0.02390152,0.36857680
-2.66233117,0.84031659,0.00000024,0.05884582,0.05923324,0.18454190,0.00147518,0.24621016,0.02554429,0.39649656
-2.65632816,0.90457727,0.00000027,0.06285985,0.06373824,0.19807222,0.00156047,0.26923195,0.02731107,0.42509133
-2.65032516,0.96903195,0.00000034,0.06673467,0.06816705,0.21135554,0.00164276,0.29288419,0.02916216,0.45387002
-2.64432216,1.03271799,0.00000043,0.07039912,0.07245413,0.22419072,0.00171986,0.31692105,0.03106037,0.48234915
-2.63831916,1.09468479,0.00000055,0.07378491,0.07653424,0.23638347,0.00178978,0.34107751,0.03297111,0.51006030
-2.63231616,1.15401157,0.00000072,0.07682812,0.08034393,0.24775150,0.00185073,0.36507240,0.03486253,0.53655843
-2.62631316,1.20982640,0.00000093,0.07947085,0.08382306,0.25812978,0.00190118,0.38861233,0.03670576,0.56143069
-2.62031016,1.26132573,0.00000122,0.08166270,0.08691630,0.26737568,0.00193988,0.41139638,0.03847525,0.58430534
-2.61430715,1.30779355,0.00000157,0.08336213,0.08957458,0.27537375,0.00196586,0.43312158,0.04014914,0.60486045
-2.60830415,1.34861955,0.00000203,0.08453757,0.09175634,0.28203993,0.00197850,0.45348891,0.04170968,0.62283196
-2.60230115,1.38331532,0.00000259,0.08516825,0.09342864,0.28732503,0.00197749,0.47220974,0.04314366,0.63802065
-2.59629815,1.41152790,0.00000330,0.08524473,0.09456799,0.29121716,0.00196287,0.48901241,0.04444271,0.65029789
-2.59029515,1.43305032,0.00000417,0.08476899,0.09516092,0.29374327,0.00193498,0.50364893,0.04560366,0.65960961
-2.58429215,1.44782825,0.00000523,0.08375425,0.09520430,0.29496936,0.00189451,0.51590137,0.04662871,0.66597849
-2.57828914,1.45596277,0.00000653,0.08222439,0.09470532,0.29499960,0.00184241,0.52558782,0.04752552,0.66950405
-2.57228614,1.45770894,0.00000810,0.08021300,0.09368120,0.29397429,0.00177988,0.53256771,0.04830716,0.67036072
-2.56628314,1.45347007,0.00000999,0.07776225,0.09215864,0.29206658,0.00170836,0.53674620,0.04899192,0.66879375
-2.56028014,1.44378802,0.00001225,0.07492139,0.09017302,0.28947838,0.00162941,0.53807753,0.04960289,0.66511315
-2.55427714,1.42932959,0.00001493,0.07174524,0.08776745,0.28643523,0.00154473,0.53656704,0.05016750,0.65968576
-2.54827414,1.41086966,0.00001810,0.06829242,0.08499163,0.28318059,0.00145608,0.53227184,0.05071680,0.65292581
-2.54227114,1.38927146,0.00002182,0.06462372,0.08190061,0.27996969,0.00136521,0.52530007,0.05128463,0.64528411
-2.53626813,1.36546483,0.00002618,0.06080035,0.07855352,0.27706314,0.00127385,0.51580856,0.05190671,0.63723639
-2.53026513,1.34042308,0.00003125,0.05688245,0.07501233,0.27472061,0.00118364,0.50399915,0.05261959,0.62927116
-2.52426213,1.31513945,0.00003714,0.05292760,0.07134056,0.27319480,0.00109609,0.49011366,0.05345961,0.62187752
-2.51825913,1.29060406,0.00004394,0.04898965,0.06760218,0.27272599,0.00101259,0.47442761,0.05446183,0.61553342
-2.51225613,1.26778212,0.00005179,0.04511770,0.06386060,0.27353747,0.00093432,0.45724313,0.05565904,0.61069487
-2.50625313,1.24759455,0.00006080,0.04135538,0.06017774,0.27583194,0.00086230,0.43888112,0.05708085,0.60778649
-2.50025013,1.23090148,0.00007114,0.03774029,0.05661339,0.27978922,0.00079736,0.41967304,0.05875299,0.60719385
-2.49424712,1.21848968,0.00008297,0.03430379,0.05322460,0.28556534,0.00074013,0.39995272,0.06069678,0.60925797
-2.48824412,1.21106417,0.00009649,0.03107092,0.05006533,0.29329307,0.00069108,0.38004841,0.06292888,0.61427213
-2.48224112,1.20924447,0.00011192,0.02806059,0.04718627,0.30308400,0.00065051,0.36027544,0.06546133,0.62248124
-2.47623812,1.21356556,0.00012949,0.02528589,0.04463466,0.31503206,0.00061857,0.34092974,0.06830186,0.63408361
-2.47023512,1.22448322,0.00014949,0.02275458,0.04245440,0.32921830,0.00059532,0.32228241,0.07145453,0.64923512
-2.46423212,1.24238348,0.00017221,0.02046966,0.04068608,0.34571675,0.00058072,0.30457559,0.07492064,0.66805524
-2.45822911,1.26759514,0.00019798,0.01843002,0.03936713,0.36460106,0.00057467,0.28801953,0.07869983,0.69063467
-2.45222611,1.30040452,0.00022717,0.01663112,0.03853187,0.38595155,0.00057705,0.27279103,0.08279140,0.71704377
-2.44622311,1.34107110,0.00026015,0.01506574,0.03821161,0.40986208,0.00058772,0.25903312,0.08719566,0.74734107
-2.44022011,1.38984266,0.00029732,0.01372456,0.03843454,0.43644654,0.00060656,0.24685581,0.09191534,0.78158122
-2.43421711,1.44696844,0.00033909,0.01259691,0.03922553,0.46584418,0.00063350,0.23633769,0.09695676,0.81982123
-2.42821411,1.51270892,0.00038585,0.01167125,0.04060578,0.49822355,0.00066851,0.22752829,0.10233093,0.86212454
-2.42221111,1.58734106,0.00043800,0.01093573,0.04259227,0.53378451,0.00071160,0.22045074,0.10805420,0.90856198
-2.41620810,1.67115779,0.00049588,0.01037859,0.04519698,0.57275807,0.00076288,0.21510466,0.11414853,0.95920927
-2.41020510,1.76446135,0.00055981,0.00998850,0.04842605,0.61540383,0.00082251,0.21146891,0.12064133,1.01414064
-2.40420210,1.86755022,0.00063003,0.00975481,0.05227868,0.66200496,0.00089071,0.20950409,0.12756474,1.07341874
-2.39819910,1.98069988,0.00070670,0.00966769,0.05674607,0.71286096,0.00096778,0.20915460,0.13495437,1.13708089
-2.39219610,2.10413856,0.00078987,0.00971826,0.06181020,0.76827826,0.00105405,0.21035017,0.14284762,1.20512264
-2.38619310,2.23801904,0.00087949,0.00989858,0.06744284,0.82855940,0.00114993,0.21300691,0.15128153,1.27747927
-2.38019010,2.38238860,0.00097536,0.01020164,0.07360455,0.89399107,0.00125584,0.21702782,0.16029034,1.35400665
-2.37418709,2.53715909,0.00107716,0.01062125,0.08024404,0.96483191,0.00137226,0.22230303,0.16990283,1.43446280
-2.36818409,2.70207974,0.00118443,0.01115200,0.08729783,1.04130080,0.00149972,0.22870974,0.18013970,1.51849174
-2.36218109,2.87671490,0.00129654,0.01178912,0.09469033,1.12356621,0.00163880,0.23611220,0.19101104,1.60561110
-2.35617809,3.06042911,0.00141277,0.01252835,0.10233440,1.21173752,0.00179013,0.24436190,0.20251415,1.69520506
-2.35017509,3.25238132,0.00153227,0.01336588,0.11013249,1.30585877,0.00195444,0.25329810,0.21463180,1.78652374
-2.34417209,3.45152967,0.00165409,0.01429825,0.11797828,1.40590520,0.00213256,0.26274902,0.22733109,1.87868991
-2.33816908,3.65664746,0.00177726,0.01532230,0.12575893,1.51178285,0.00232543,0.27253361,0.24056305,1.97071359
-2.33216608,3.86635034,0.00190074,0.01643513,0.13335769,1.62333115,0.00253417,0.28246418,0.25426298,2.06151432
-2.32616308,4.07913351,0.00202354,0.01763410,0.14065705,1.74032809,0.00276007,0.29234973,0.26835151,2.14995055
-2.32016008,4.29341748,0.00214470,0.01891681,0.14754209,1.86249756,0.00300460,0.30200001,0.28273642,2.23485515
-2.31415708,4.50759961,0.00226336,0.02028117,0.15390399,1.98951800,0.00326945,0.31123010,0.29731512,2.31507513
-2.30815408,4.72010856,0.00237880,0.02172534,0.15964354,2.12103148,0.00355653,0.31986527,0.31197752,2.38951378
-2.30215108,4.92945799,0.00249045,0.02324779,0.16467438,2.25665224,0.00386788,0.32774603,0.32660928,2.45717281
-2.29614807,5.13429601,0.00259793,0.02484724,0.16892596,2.39597379,0.00420574,0.33473285,0.34109517,2.51719205
-2.29014507,5.33344692,0.00270105,0.02652259,0.17234591,2.53857353,0.00457241,0.34071040,0.35532232,2.56888428
-2.28414207,5.52594212,0.00279982,0.02827281,0.17490172,2.68401445,0.00497017,0.34559106,0.36918321,2.61176295
-2.27813907,5.71103784,0.00289444,0.03009679,0.17658172,2.83184333,0.00540125,0.34931726,0.38257818,2.64556111
-2.27213607,5.88821830,0.00298526,0.03199309,0.17739517,2.98158549,0.00586761,0.35186273,0.39541739,2.67023991
-2.26613307,6.05718370,0.00307280,0.03395972,0.17737144,3.13273628,0.00637089,0.35323233,0.40762202,2.68598636
-2.26013007,6.21782382,0.00315762,0.03599385,0.17655847,3.28475017,0.00691221,0.35346051,0.41912481,2.69319993
-2.25412706,6.37017903,0.00324037,0.03809146,0.17502040,3.43702817,0.00749206,0.35260849,0.42986991,2.69246898
-2.24812406,6.51439130,0.00332164,0.04024708,0.17283458,3.58890509,0.00811013,0.35076030,0.43981198,2.68453822
-2.24212106,6.65064900,0.00340196,0.04245347,0.17008814,3.73963806,0.00876522,0.34801779,0.44891493,2.67026904
-2.23611806,6.77912950,0.00348174,0.04470142,0.16687422,3.88839767,0.00945511,0.34449504,0.45715018,2.65059532
-2.23011506,6.89994392,0.00356122,0.04697958,0.16328814,4.03426343,0.01017652,0.34031246,0.46449480,2.62647708
-2.22411206,7.01308828,0.00364039,0.04927441,0.15942369,4.17622467,0.01092508,0.33559086,0.47092971,2.59885491
-2.21810905,7.11840501,0.00371904,0.05157021,0.15536966,4.31318776,0.01169532,0.33044586,0.47643793,2.56860778
-2.21210605,7.21555769,0.00379668,0.05384931,0.15120689,4.44399031,0.01248081,0.32498302,0.48100336,2.53651655
-2.20610305,7.30402127,0.00387258,0.05609235,0.14700586,4.56742223,0.01327420,0.31929381,0.48460990,2.50323521
-2.20010005,7.38308869,0.00394579,0.05827870,0.14282502,4.68225308,0.01406743,0.31345280,0.48724117,2.46927110
-2.19409705,7.45189345,0.00401515,0.06038699,0.13870981,4.78726474,0.01485191,0.30751594,0.48888080,2.43497501
-2.18809405,7.50944679,0.00407937,0.06239565,0.13469240,4.88128763,0.01561875,0.30152025,0.48951323,2.40054100
-2.18209105,7.55468670,0.00413707,0.06428357,0.13079219,4.96323874,0.01635905,0.29548463,0.48912500,2.36601563
-2.17608804,7.58653527,0.00418688,0.06603075,0.12701689,5.03215915,0.01706410,0.28941171,0.48770627,2.33131510
-2.17008504,7.60396033,0.00422747,0.06761891,0.12336402,5.08724873,0.01772566,0.28329071,0.48525262,2.29624899
-2.16408204,7.60603690,0.00425765,0.06903200,0.11982294,5.12789597,0.01833620,0.27710085,0.48176676,2.26054831
-2.15807904,7.59200422,0.00427646,0.07025667,0.11637694,5.15370087,0.01888907,0.27081514,0.47726010,2.22389598
-2.15207604,7.56131444,0.00428318,0.07128260,0.11300549,5.16448951,0.01937868,0.26440435,0.47175395,2.18595740
-2.14607304,7.51366979,0.00427744,0.07210263,0.10968639,5.16031927,0.01980060,0.25784075,0.46528033,2.14640924
-2.14007004,7.44904615,0.00425922,0.07271280,0.10639772,5.14147451,0.02015160,0.25110149,0.45788216,2.10496461
-2.13406703,7.36770175,0.00422888,0.07311219,0.10311958,5.10845297,0.02042968,0.24417141,0.44961293,2.06139343
-2.12806403,7.27017122,0.00418718,0.07330264,0.09983531,5.06194396,0.02063399,0.23704518,0.44053573,2.01553712
-2.12206103,7.15724604,0.00413524,0.07328838,0.09653252,5.00279985,0.02076475,0.22972857,0.43072191,1.96731705
-2.11605803,7.02994369,0.00407456,0.07307552,0.09320352,4.93200303,0.02082316,0.22223901,0.42024917,1.91673722
-2.11005503,6.88946814,0.00400693,0.07267159,0.08984555,4.85063033,0.02081119,0.21460537,0.40919959,1.86388139
-2.10405203,6.73716536,0.00393443,0.07208501,0.08646049,4.75981764,0.02073146,0.20686708,0.39765737,1.80890564
-2.09804902,6.57447715,0.00385932,0.07132463,0.08305444,4.66072672,0.02058711,0.19907271,0.38570679,1.75202754
-2.09204602,6.40289679,0.00378402,0.07039938,0.07963701,4.55451637,0.02038163,0.19127813,0.37343029,1.69351317
-2.08604302,6.22392963,0.00371100,0.06931798,0.07622054,4.44231947,0.02011874,0.18354447,0.36090689,1.63366309
-2.08004002,6.03906077,0.00364275,0.06808888,0.07281916,4.32522698,0.01980237,0.17593598,0.34821113,1.57279872
-2.07403702,5.84973163,0.00358167,0.06672023,0.06944801,4.20427923,0.01943654,0.16851793,0.33541238,1.51124982
-2.06803402,5.65732592,0.00353004,0.06522007,0.06612241,4.08046441,0.01902540,0.16135472,0.32257476,1.44934411
-2.06203102,5.46316495,0.00348996,0.06359664,0.06285722,3.95472352,0.01857323,0.15450819,0.30975744,1.38739931
-2.05602801,5.26851120,0.00346326,0.06185876,0.05966630,3.82796038,0.01808451,0.14803627,0.29701539,1.32571786
-2.05002501,5.07457855,0.00345150,0.06001630,0.05656211,3.70105526,0.01756396,0.14199204,0.28440034,1.26458431
-2.04402201,4.88254695,0.00345592,0.05808070,0.05355556,3.57488026,0.01701666,0.13642304,0.27196202,1.20426502
