energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.66983492,4.02527021,0.51474501,0.01499872,0.44802104,3.41095698,0.36213327,0.00000000
-5.66383192,3.99851801,0.51170837,0.01483370,0.44278823,3.38825092,0.36687273,0.00000000
-5.65782891,3.95898762,0.50695533,0.01460999,0.43622664,3.35457138,0.37075927,0.00000000
-5.65182591,3.90701910,0.50053158,0.01433080,0.42836577,3.31022060,0.37374183,0.00000000
-5.64582291,3.84311539,0.49250121,0.01399997,0.41925710,3.25563752,0.37578447,0.00000000
-5.63981991,3.76792277,0.48294436,0.01362191,0.40897151,3.19138160,0.37686484,0.00000000
-5.63381691,3.68220995,0.47195502,0.01320145,0.39759648,3.11811567,0.37697261,0.00000000
-5.62781391,3.58684673,0.45963888,0.01274374,0.38523329,3.03658831,0.37610769,0.00000000
-5.62181091,3.48278313,0.44611148,0.01225414,0.37199413,2.94761663,0.37427856,0.00000000
-5.61580790,3.37102950,0.43149643,0.01173811,0.35799935,2.85206982,0.37150089,0.00000000
-5.60980490,3.25263827,0.41592400,0.01120114,0.34337483,2.75085408,0.36779634,0.00000000
-5.60380190,3.12868762,0.39952970,0.01064862,0.32824959,2.64489891,0.36319178,0.00000000
-5.59779890,3.00026719,0.38245310,0.01008579,0.31275354,2.53514521,0.35771895,0.00000000
-5.59179590,2.86846586,0.36483668,0.00951768,0.29701552,2.42253489,0.35141439,0.00000000
-5.58579290,2.73436149,0.34682461,0.00894907,0.28116150,2.30800204,0.34431977,0.00000000
-5.57978989,2.59901233,0.32856164,0.00838438,0.26531303,2.19246548,0.33648243,0.00000000
-5.57378689,2.46344991,0.31019177,0.00782775,0.24958592,2.07682239,0.32795607,0.00000000
-5.56778389,2.32867295,0.29185697,0.00728290,0.23408902,1.96194278,0.31880147,0.00000000
-5.56178089,2.19564220,0.27369567,0.00675321,0.21892330,1.84866465,0.30908712,0.00000000
-5.55577789,2.06527563,0.25584133,0.00624165,0.20418102,1.73778952,0.29888966,0.00000000
-5.54977489,1.93844407,0.23842086,0.00575082,0.18994512,1.63007819,0.28829400,0.00000000
-5.54377189,1.81596688,0.22155312,0.00528294,0.17628878,1.52624665,0.27739310,0.00000000
-5.53776888,1.69860762,0.20534748,0.00483983,0.16327510,1.42696193,0.26628735,0.00000000
-5.53176588,1.58706972,0.18990250,0.00442297,0.15095705,1.33283810,0.25508343,0.00000000
-5.52576288,1.48199209,0.17530475,0.00403349,0.13937747,1.24443211,0.24389287,0.00000000
-5.51975988,1.38394475,0.16162792,0.00367217,0.12856930,1.16223982,0.23283009,0.00000000
-5.51375688,1.29342449,0.14893214,0.00333952,0.11855596,1.08669205,0.22201022,0.00000000
-5.50775388,1.21085075,0.13726356,0.00303572,0.10935181,1.01815084,0.21154658,0.00000000
-5.50175088,1.13656177,0.12665429,0.00276070,0.10096277,0.95690601,0.20154812,0.00000000
-5.49574787,1.07081108,0.11712251,0.00251415,0.09338699,0.90317204,0.19211672,0.00000000
-5.48974487,1.01376456,0.10867294,0.00229553,0.08661558,0.85708543,0.18334456,0.00000000
-5.48374187,0.96549801,0.10129744,0.00210411,0.08063339,0.81870253,0.17531173,0.00000000
-5.47773887,0.92599561,0.09497586,0.00193897,0.07541973,0.78799816,0.16808403,0.00000000
-5.47173587,0.89514911,0.08967706,0.00179906,0.07094917,0.76486490,0.16171114,0.00000000
-5.46573287,0.87275814,0.08535994,0.00168318,0.06719214,0.74911330,0.15622524,0.00000000
-5.45972986,0.85853168,0.08197472,0.00159002,0.06411566,0.74047323,0.15164007,0.00000000
-5.45372686,0.85209088,0.07946410,0.00151817,0.06168381,0.73859632,0.14795057,0.00000000
-5.44772386,0.85297336,0.07776455,0.00146615,0.05985832,0.74305988,0.14513298,0.00000000
-5.44172086,0.86063923,0.07680763,0.00143243,0.05859894,0.75337224,0.14314560,0.00000000
-5.43571786,0.87447883,0.07652122,0.00141542,0.05786391,0.76897976,0.14192998,0.00000000
-5.42971486,0.89382241,0.07683086,0.00141351,0.05761032,0.78927558,0.14141266,0.00000000
-5.42371186,0.91795159,0.07766098,0.00142508,0.05779450,0.81360997,0.14150740,0.00000000
-5.41770885,0.94611265,0.07893622,0.00144851,0.05837239,0.84130247,0.14211775,0.00000000
-5.41170585,0.97753146,0.08058265,0.00148224,0.05930000,0.87165534,0.14313994,0.00000000
-5.40570285,1.01142970,0.08252901,0.00152471,0.06053385,0.90396841,0.14446601,0.00000000
-5.39969985,1.04704203,0.08470790,0.00157446,0.06203150,0.93755467,0.14598707,0.00000000
-5.39369685,1.08363369,0.08705685,0.00163012,0.06375209,0.97175629,0.14759652,0.00000000
-5.38769385,1.12051795,0.08951939,0.00169040,0.06565691,1.00596051,0.14919327,0.00000000
-5.38169085,1.15707274,0.09204589,0.00175417,0.06771003,1.03961475,0.15068462,0.00000000
-5.37568784,1.19275573,0.09459426,0.00182043,0.06987884,1.07224034,0.15198894,0.00000000
-5.36968484,1.22711720,0.09713050,0.00188834,0.07213460,1.10344420,0.15303790,0.00000000
-5.36368184,1.25981008,0.09962894,0.00195725,0.07445287,1.13292784,0.15377821,0.00000000
-5.35767884,1.29059650,0.10207224,0.00202669,0.07681389,1.16049330,0.15417282,0.00000000
-5.35167584,1.31935043,0.10445111,0.00209635,0.07920273,1.18604540,0.15420156,0.00000000
-5.34567284,1.34605616,0.10676373,0.00216614,0.08160935,1.20959020,0.15386112,0.00000000
-5.33966983,1.37080251,0.10901490,0.00223611,0.08402843,1.23122955,0.15316450,0.00000000
-5.33366683,1.39377288,0.11121492,0.00230649,0.08645902,1.25115180,0.15213989,0.00000000
-5.32766383,1.41523142,0.11337822,0.00237762,0.08890402,1.26961900,0.15082908,0.00000000
-5.32166083,1.43550597,0.11552188,0.00244996,0.09136943,1.28695106,0.14928537,0.00000000
-5.31565783,1.45496832,0.11766395,0.00252403,0.09386357,1.30350756,0.14757132,0.00000000
-5.30965483,1.47401289,0.11982179,0.00260039,0.09639607,1.31966797,0.14575614,0.00000000
-5.30365183,1.49303454,0.12201044,0.00267958,0.09897691,1.33581122,0.14391310,0.00000000
-5.29764882,1.51240684,0.12424111,0.00276210,0.10161537,1.35229555,0.14211690,0.00000000
-5.29164582,1.53246163,0.12651979,0.00284837,0.10431910,1.36943958,0.14044118,0.00000000
-5.28564282,1.55347088,0.12884625,0.00293867,0.10709328,1.38750558,0.13895624,0.00000000
-5.27963982,1.57563188,0.13121323,0.00303313,0.10993987,1.40668560,0.13772711,0.00000000
-5.27363682,1.59905622,0.13360606,0.00313173,0.11285717,1.42709124,0.13681188,0.00000000
-5.26763382,1.62376329,0.13600267,0.00323423,0.11583954,1.44874747,0.13626050,0.00000000
-5.26163082,1.64967840,0.13837393,0.00334019,0.11887731,1.47159071,0.13611393,0.00000000
-5.25562781,1.67663559,0.14068443,0.00344898,0.12195707,1.49547129,0.13640370,0.00000000
-5.24962481,1.70438501,0.14289359,0.00355979,0.12506208,1.52015999,0.13715182,0.00000000
-5.24362181,1.73260420,0.14495699,0.00367161,0.12817291,1.54535836,0.13837098,0.00000000
-5.23761881,1.76091284,0.14682808,0.00378332,0.13126832,1.57071215,0.14006504,0.00000000
-5.23161581,1.78889003,0.14845986,0.00389368,0.13432616,1.59582718,0.14222970,0.00000000
-5.22561281,1.81609326,0.14980678,0.00400138,0.13732438,1.62028677,0.14485323,0.00000000
-5.21960980,1.84207799,0.15082657,0.00410509,0.14024211,1.64366993,0.14791735,0.00000000
-5.21360680,1.86641708,0.15148194,0.00420349,0.14306059,1.66556935,0.15139802,0.00000000
-5.20760380,1.88871896,0.15174218,0.00429533,0.14576405,1.68560845,0.15526623,0.00000000
-5.20160080,1.90864385,0.15158447,0.00437945,0.14834051,1.70345664,0.15948873,0.00000000
-5.19559780,1.92591738,0.15099495,0.00445483,0.15078228,1.71884234,0.16402859,0.00000000
-5.18959480,1.94034106,0.14996946,0.00452062,0.15308639,1.73156313,0.16884570,0.00000000
-5.18359180,1.95179935,0.14851389,0.00457617,0.15525474,1.74149291,0.17389721,0.00000000
-5.17758879,1.96026322,0.14664432,0.00462102,0.15729409,1.74858572,0.17913784,0.00000000
-5.17158579,1.96579023,0.14438669,0.00465495,0.15921586,1.75287658,0.18452017,0.00000000
-5.16558279,1.96852138,0.14177627,0.00467794,0.16103576,1.75447918,0.18999494,0.00000000
-5.15957979,1.96867504,0.13885686,0.00469020,0.16277334,1.75358093,0.19551137,0.00000000
-5.15357679,1.96653859,0.13567977,0.00469214,0.16445144,1.75043577,0.20101751,0.00000000
-5.14757379,1.96245799,0.13230263,0.00468435,0.16609556,1.74535504,0.20646073,0.00000000
-5.14157079,1.95682609,0.12878812,0.00466758,0.16773331,1.73869708,0.21178827,0.00000000
-5.13556778,1.95007020,0.12520264,0.00464271,0.16939383,1.73085582,0.21694790,0.00000000
-5.12956478,1.94263918,0.12161495,0.00461072,0.17110726,1.72224907,0.22188871,0.00000000
-5.12356178,1.93499087,0.11809486,0.00457268,0.17290428,1.71330667,0.22656198,0.00000000
-5.11755878,1.92757991,0.11471198,0.00452968,0.17481578,1.70445901,0.23092205,0.00000000
-5.11155578,1.92084638,0.11153450,0.00448284,0.17687252,1.69612610,0.23492730,0.00000000
-5.10555278,1.91520551,0.10862809,0.00443323,0.17910483,1.68870744,0.23854099,0.00000000
-5.09954977,1.91103840,0.10605490,0.00438189,0.18154244,1.68257276,0.24173219,0.00000000
-5.09354677,1.90868393,0.10387259,0.00432980,0.18421418,1.67805385,0.24447637,0.00000000
-5.08754377,1.90843186,0.10213345,0.00427782,0.18714767,1.67543727,0.24675603,0.00000000
-5.08154077,1.91051695,0.10088361,0.00422672,0.19036901,1.67495819,0.24856101,0.00000000
-5.07553777,1.91511420,0.10016225,0.00417714,0.19390226,1.67679517,0.24988858,0.00000000
-5.06953477,1.92233492,0.10000087,0.00412957,0.19776887,1.68106598,0.25074336,0.00000000
-5.06353177,1.93222392,0.10042258,0.00408437,0.20198697,1.68782438,0.25113687,0.00000000
-5.05752876,1.94475754,0.10144145,0.00404175,0.20657052,1.69705796,0.25108696,0.00000000
-5.05152576,1.95984263,0.10306190,0.00400177,0.21152840,1.70868709,0.25061700,0.00000000
-5.04552276,1.97731672,0.10527821,0.00396435,0.21686338,1.72256499,0.24975487,0.00000000
-5.03951976,1.99694934,0.10807404,0.00392927,0.22257117,1.73847922,0.24853185,0.00000000
-5.03351676,2.01844475,0.11142223,0.00389618,0.22863945,1.75615456,0.24698153,0.00000000
-5.02751376,2.04144624,0.11528467,0.00386461,0.23504710,1.77525751,0.24513858,0.00000000
-5.02151076,2.06554221,0.11961247,0.00383399,0.24176360,1.79540250,0.24303778,0.00000000
-5.01550775,2.09027412,0.12434640,0.00380368,0.24874876,1.81615997,0.24071300,0.00000000
-5.00950475,2.11514647,0.12941760,0.00377296,0.25595274,1.83706619,0.23819654,0.00000000
-5.00350175,2.13963874,0.13474866,0.00374108,0.26331653,1.85763504,0.23551854,0.00000000
-4.99749875,2.16321926,0.14025503,0.00370726,0.27077282,1.87737123,0.23270680,0.00000000
-4.99149575,2.18536070,0.14584672,0.00367077,0.27824735,1.89578510,0.22978677,0.00000000
-4.98549275,2.20555686,0.15143040,0.00363088,0.28566060,1.91240838,0.22678183,0.00000000
-4.97948974,2.22334031,0.15691165,0.00358695,0.29292988,1.92681047,0.22371382,0.00000000
-4.97348674,2.23830019,0.16219749,0.00353843,0.29997163,1.93861478,0.22060373,0.00000000
-4.96748374,2.25009946,0.16719895,0.00348488,0.30670398,1.94751441,0.21747254,0.00000000
-4.96148074,2.25849094,0.17183368,0.00342603,0.31304921,1.95328653,0.21434216,0.00000000
-4.95547774,2.26333121,0.17602848,0.00336174,0.31893623,1.95580466,0.21123625,0.00000000
-4.94947474,2.26459166,0.17972158,0.00329208,0.32430278,1.95504837,0.20818110,0.00000000
-4.94347174,2.26236601,0.18286464,0.00321729,0.32909725,1.95110963,0.20520619,0.00000000
-4.93746873,2.25687363,0.18542427,0.00313779,0.33328008,1.94419547,0.20234461,0.00000000
-4.93146573,2.24845827,0.18738311,0.00305420,0.33682461,1.93462641,0.19963317,0.00000000
-4.92546273,2.23758200,0.18874031,0.00296733,0.33971730,1.92283070,0.19711217,0.00000000
-4.91945973,2.22481423,0.18951137,0.00287811,0.34195741,1.90933415,0.19482486,0.00000000
-4.91345673,2.21081606,0.18972741,0.00278765,0.34355607,1.89474594,0.19281653,0.00000000
-4.90745373,2.19632042,0.18943379,0.00269713,0.34453481,1.87974063,0.19113328,0.00000000
-4.90145073,2.18210855,0.18868821,0.00260783,0.34492375,1.86503702,0.18982059,0.00000000
-4.89544772,2.16898371,0.18755826,0.00252104,0.34475942,1.85137457,0.18892162,0.00000000
-4.88944472,2.15774301,0.18611870,0.00243807,0.34408245,1.83948817,0.18847540,0.00000000
-4.88344172,2.14914855,0.18444836,0.00236018,0.34293525,1.83008223,0.18851499,0.00000000
-4.87743872,2.14389891,0.18262701,0.00228852,0.34135982,1.82380515,0.18906571,0.00000000
-4.87143572,2.14260220,0.18073219,0.00222415,0.33939578,1.82122502,0.19014351,0.00000000
-4.86543272,2.14575173,0.17883623,0.00216796,0.33707880,1.82280756,0.19175353,0.00000000
-4.85942971,2.15370541,0.17700355,0.00212065,0.33443949,1.82889735,0.19388906,0.00000000
-4.85342671,2.16666964,0.17528837,0.00208272,0.33150274,1.83970286,0.19653083,0.00000000
-4.84742371,2.18468856,0.17373297,0.00205445,0.32828768,1.85528619,0.19964675,0.00000000
-4.84142071,2.20763908,0.17236651,0.00203587,0.32480800,1.87555781,0.20319213,0.00000000
-4.83541771,2.23523204,0.17120451,0.00202680,0.32107293,1.90027677,0.20711041,0.00000000
-4.82941471,2.26701953,0.17024899,0.00202682,0.31708845,1.92905627,0.21133429,0.00000000
-4.82341171,2.30240830,0.16948924,0.00203532,0.31285896,1.96137469,0.21578744,0.00000000
-4.81740870,2.34067869,0.16890325,0.00205147,0.30838904,1.99659163,0.22038651,0.00000000
-4.81140570,2.38100855,0.16845955,0.00207432,0.30368544,2.03396844,0.22504352,0.00000000
-4.80540270,2.42250129,0.16811962,0.00210277,0.29875896,2.07269260,0.22966855,0.00000000
-4.79939970,2.46421696,0.16784044,0.00213564,0.29362631,2.11190503,0.23417257,0.00000000
-4.79339670,2.50520530,0.16757737,0.00217170,0.28831169,2.15072935,0.23847029,0.00000000
-4.78739370,2.54453939,0.16728689,0.00220971,0.28284815,2.18830197,0.24248305,0.00000000
-4.78139070,2.58134867,0.16692935,0.00224849,0.27727848,2.22380182,0.24614152,0.00000000
-4.77538769,2.61484998,0.16647134,0.00228690,0.27165582,2.25647872,0.24938812,0.00000000
-4.76938469,2.64437541,0.16588775,0.00232393,0.26604364,2.28567907,0.25217910,0.00000000
-4.76338169,2.66939589,0.16516327,0.00235870,0.26051544,2.31086803,0.25448621,0.00000000
-4.75737869,2.68953948,0.16429335,0.00239051,0.25515379,2.33164724,0.25629777,0.00000000
-4.75137569,2.70460377,0.16328450,0.00241883,0.25004904,2.34776742,0.25761927,0.00000000
-4.74537269,2.71456191,0.16215395,0.00244333,0.24529752,2.35913540,0.25847331,0.00000000
-4.73936968,2.71956204,0.16092873,0.00246390,0.24099944,2.36581540,0.25889903,0.00000000
-4.73336668,2.71992027,0.15964407,0.00248061,0.23725646,2.36802460,0.25895088,0.00000000
-4.72736368,2.71610772,0.15834140,0.00249373,0.23416898,2.36612323,0.25869696,0.00000000
-4.72136068,2.70873203,0.15706594,0.00250372,0.23183342,2.36059981,0.25821680,0.00000000
-4.71535768,2.69851447,0.15586407,0.00251117,0.23033936,2.35205226,0.25759888,0.00000000
-4.70935468,2.68626362,0.15478049,0.00251683,0.22976680,2.34116564,0.25693783,0.00000000
-4.70335168,2.67284677,0.15385564,0.00252154,0.23018363,2.32868782,0.25633143,0.00000000
-4.69734867,2.65916024,0.15312309,0.00252619,0.23164332,2.31540380,0.25587760,0.00000000
-4.69134567,2.64610007,0.15260748,0.00253175,0.23418307,2.30211006,0.25567143,0.00000000
-4.68534267,2.63453395,0.15232280,0.00253917,0.23782234,2.28958978,0.25580235,0.00000000
-4.67933967,2.62527561,0.15227131,0.00254940,0.24256198,2.27858994,0.25635154,0.00000000
-4.67333667,2.61906259,0.15244307,0.00256332,0.24838391,2.26980107,0.25738971,0.00000000
-4.66733367,2.61653785,0.15281610,0.00258175,0.25525135,2.26384021,0.25897514,0.00000000
-4.66133067,2.61823585,0.15335727,0.00260543,0.26310967,2.26123757,0.26115231,0.00000000
-4.65532766,2.62457328,0.15402376,0.00263497,0.27188783,2.26242706,0.26395077,0.00000000
-4.64932466,2.63584425,0.15476505,0.00267087,0.28150018,2.26774071,0.26738469,0.00000000
-4.64332166,2.65221997,0.15552534,0.00271351,0.29184882,2.27740676,0.27145263,0.00000000
-4.63731866,2.67375218,0.15624629,0.00276313,0.30282612,2.29155119,0.27613788,0.00000000
-4.63131566,2.70038007,0.15686987,0.00281986,0.31431752,2.31020204,0.28140914,0.00000000
-4.62531266,2.73193975,0.15734119,0.00288368,0.32620435,2.33329615,0.28722148,0.00000000
-4.61930965,2.76817559,0.15761123,0.00295448,0.33836659,2.36068755,0.29351770,0.00000000
-4.61330665,2.80875285,0.15763911,0.00303201,0.35068544,2.39215692,0.30022982,0.00000000
-4.60730365,2.85327057,0.15739409,0.00311594,0.36304565,2.42742151,0.30728080,0.00000000
-4.60130065,2.90127431,0.15685685,0.00320584,0.37533744,2.46614496,0.31458639,0.00000000
-4.59529765,2.95226809,0.15602032,0.00330120,0.38745801,2.50794654,0.32205705,0.00000000
-4.58929465,3.00572512,0.15488970,0.00340143,0.39931264,2.55240955,0.32959985,0.00000000
-4.58329165,3.06109709,0.15348196,0.00350590,0.41081528,2.59908850,0.33712046,0.00000000
-4.57728864,3.11782179,0.15182466,0.00361389,0.42188874,2.64751517,0.34452496,0.00000000
-4.57128564,3.17532929,0.14995427,0.00372466,0.43246455,2.69720343,0.35172166,0.00000000
-4.56528264,3.23304654,0.14791403,0.00383742,0.44248239,2.74765308,0.35862275,0.00000000
-4.55927964,3.29040099,0.14575155,0.00395135,0.45188943,2.79835288,0.36514580,0.00000000
-4.55327664,3.34682327,0.14351622,0.00406560,0.46063948,2.84878308,0.37121515,0.00000000
-4.54727364,3.40174943,0.14125660,0.00417930,0.46869202,2.89841784,0.37676303,0.00000000
-4.54127064,3.45462317,0.13901790,0.00429159,0.47601140,2.94672784,0.38173056,0.00000000
-4.53526763,3.50489831,0.13683982,0.00440158,0.48256607,2.99318337,0.38606847,0.00000000
-4.52926463,3.55204185,0.13475465,0.00450839,0.48832793,3.03725815,0.38973765,0.00000000
-4.52326163,3.59553780,0.13278586,0.00461119,0.49327195,3.07843418,0.39270943,0.00000000
-4.51725863,3.63489194,0.13094724,0.00470912,0.49737598,3.11620743,0.39496563,0.00000000
-4.51125563,3.66963747,0.12924258,0.00480141,0.50062072,3.15009468,0.39649842,0.00000000
-4.50525263,3.69934152,0.12766585,0.00488730,0.50298993,3.17964107,0.39730991,0.00000000
-4.49924962,3.72361228,0.12620196,0.00496612,0.50447075,3.20442847,0.39741160,0.00000000
-4.49324662,3.74210656,0.12482789,0.00503724,0.50505418,3.22408411,0.39682356,0.00000000
-4.48724362,3.75453744,0.12351430,0.00510013,0.50473555,3.23828932,0.39557357,0.00000000
-4.48124062,3.76068171,0.12222732,0.00515434,0.50351506,3.24678803,0.39369603,0.00000000
-4.47523762,3.76038677,0.12093053,0.00519950,0.50139831,3.24939454,0.39123088,0.00000000
-4.46923462,3.75357664,0.11958703,0.00523537,0.49839670,3.24600036,0.38822243,0.00000000
-4.46323162,3.74025686,0.11816141,0.00526177,0.49452778,3.23657982,0.38471821,0.00000000
-4.45722861,3.72051797,0.11662158,0.00527866,0.48981548,3.22119401,0.38076788,0.00000000
-4.45122561,3.69453751,0.11494037,0.00528609,0.48429021,3.19999311,0.37642214,0.00000000
-4.44522261,3.66258018,0.11309678,0.00528422,0.47798878,3.17321678,0.37173185,0.00000000
-4.43921961,3.62499630,0.11107691,0.00527332,0.47095428,3.14119260,0.36674714,0.00000000
-4.43321661,3.58221836,0.10887446,0.00525375,0.46323566,3.10433247,0.36151672,0.00000000
-4.42721361,3.53475564,0.10649087,0.00522598,0.45488731,3.06312704,0.35608725,0.00000000
-4.42121061,3.48318701,0.10393506,0.00519056,0.44596841,3.01813814,0.35050285,0.00000000
-4.41520760,3.42815179,0.10122278,0.00514816,0.43654217,2.96998930,0.34480463,0.00000000
-4.40920460,3.37033877,0.09837574,0.00509948,0.42667490,2.91935448,0.33903031,0.00000000
-4.40320160,3.31047355,0.09542040,0.00504532,0.41643501,2.86694514,0.33321380,0.00000000
-4.39719860,3.24930420,0.09238668,0.00498653,0.40589184,2.81349575,0.32738490,0.00000000
-4.39119560,3.18758553,0.08930651,0.00492401,0.39511440,2.75974804,0.32156885,0.00000000
-4.38519260,3.12606217,0.08621232,0.00485867,0.38417004,2.70643423,0.31578595,0.00000000
-4.37918959,3.06545082,0.08313571,0.00479142,0.37312311,2.65425955,0.31005113,0.00000000
-4.37318659,3.00642206,0.08010606,0.00472316,0.36203364,2.60388440,0.30437363,0.00000000
-4.36718359,2.94958233,0.07714943,0.00465474,0.35095606,2.55590676,0.29875660,0.00000000
-4.36118059,2.89545650,0.07428768,0.00458695,0.33993810,2.51084519,0.29319697,0.00000000
-4.35517759,2.84447185,0.07153771,0.00452047,0.32901988,2.46912314,0.28768533,0.00000000
-4.34917459,2.79694406,0.06891118,0.00445588,0.31823328,2.43105508,0.28220612,0.00000000
-4.34317159,2.75306592,0.06641432,0.00439361,0.30760165,2.39683513,0.27673808,0.00000000
-4.33716858,2.71289940,0.06404812,0.00433393,0.29713987,2.36652878,0.27125498,0.00000000
-4.33116558,2.67637169,0.06180878,0.00427693,0.28685482,2.34006817,0.26572663,0.00000000
-4.32516258,2.64327563,0.05968834,0.00422254,0.27674630,2.31725145,0.26012031,0.00000000
-4.31915958,2.61327491,0.05767557,0.00417049,0.26680823,2.29774647,0.25440240,0.00000000
-4.31315658,2.58591399,0.05575689,0.00412033,0.25703029,2.28109907,0.24854031,0.00000000
-4.30715358,2.56063282,0.05391755,0.00407146,0.24739978,2.26674575,0.24250454,0.00000000
