energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.62781391,3.64486578,1.23599223,1.49157539,0.37279579,0.00372837,0.05712725,1.82803723
-5.62181091,3.72973984,1.27375155,1.52718146,0.38809541,0.00378030,0.05871761,1.86679496
-5.61580790,3.79775443,1.30545160,1.55606125,0.40220824,0.00381810,0.05999393,1.89659492
-5.60980490,3.84761344,1.33055607,1.57762063,0.41498515,0.00384101,0.06093318,1.91676646
-5.60380190,3.87836555,1.34865571,1.59140374,0.42629895,0.00384857,0.06151895,1.92682530
-5.59779890,3.88943493,1.35948091,1.59710835,0.43604722,0.00384056,0.06174205,1.92649016
-5.59179590,3.88063948,1.36290964,1.59459627,0.44415428,0.00381707,0.06160079,1.91569263
-5.58579290,3.85219551,1.35897034,1.58389805,0.45057219,0.00377845,0.06110107,1.89457991
-5.57978989,3.80470876,1.34783958,1.56521185,0.45528082,0.00372532,0.06025617,1.86351005
-5.57378689,3.73915196,1.32983455,1.53889648,0.45828693,0.00365855,0.05908628,1.82304005
-5.56778389,3.65683008,1.30540081,1.50545876,0.45962237,0.00357919,0.05761785,1.77390715
-5.56178089,3.55933485,1.27509577,1.46553604,0.45934145,0.00348849,0.05588260,1.71700438
-5.55577789,3.44849055,1.23956877,1.41987436,0.45751764,0.00338780,0.05391658,1.65335119
-5.54977489,3.32629364,1.19953855,1.36930353,0.45423982,0.00327857,0.05175888,1.58406071
-5.54377189,3.19484888,1.15576926,1.31471000,0.44960823,0.00316229,0.04945050,1.51030487
-5.53776888,3.05630459,1.10904596,1.25700893,0.44373029,0.00304045,0.04703303,1.43327898
-5.53176588,2.91278996,1.06015074,1.19711647,0.43671661,0.00291450,0.04454746,1.35416725
-5.52576288,2.76635667,1.00984041,1.13592352,0.42867728,0.00278583,0.04203309,1.27411041
-5.51975988,2.61892720,0.95882663,1.07427190,0.41971866,0.00265573,0.03952652,1.19417690
-5.51375688,2.47225135,0.90775913,1.01293388,0.40994080,0.00252536,0.03706080,1.11533832
-5.50775388,2.32787236,0.85721265,0.95259558,0.39943558,0.00239576,0.03466478,1.03845008
-5.50175088,2.18710335,0.80767774,0.89384486,0.38828562,0.00226783,0.03236269,0.96423755
-5.49574787,2.05101418,0.75955573,0.83716374,0.37656397,0.00214234,0.03017380,0.89328786
-5.48974487,1.92042849,0.71315750,0.78292542,0.36433453,0.00201991,0.02811239,0.82604734
-5.48374187,1.79593016,0.66870601,0.73139559,0.35165310,0.00190102,0.02618786,0.76282415
-5.47773887,1.67787802,0.62634199,0.68273768,0.33856894,0.00178605,0.02440497,0.70379555
-5.47173587,1.56642740,0.58613222,0.63702145,0.32512673,0.00167526,0.02276422,0.64901916
-5.46573287,1.46155690,0.54807987,0.59423416,0.31136874,0.00156881,0.02126240,0.59844717
-5.45972986,1.36309873,0.51213609,0.55429373,0.29733695,0.00146680,0.01989314,0.55194290
-5.45372686,1.27077080,0.47821224,0.51706299,0.28307520,0.00136925,0.01864755,0.50929855
-5.44772386,1.18420909,0.44619214,0.48236437,0.26863091,0.00127614,0.01751485,0.47025333
-5.44172086,1.10299875,0.41594365,0.44999429,0.25405658,0.00118739,0.01648304,0.43451126
-5.43571786,1.02670281,0.38732924,0.41973665,0.23941067,0.00110292,0.01553952,0.40175784
-5.42971486,0.95488747,0.36021517,0.39137501,0.22475814,0.00102264,0.01467163,0.37167507
-5.42371186,0.88714332,0.33447896,0.36470296,0.21017038,0.00094643,0.01386719,0.34395442
-5.41770885,0.82310218,0.31001505,0.33953263,0.19572471,0.00087419,0.01311489,0.31830744
-5.41170585,0.76244935,0.28673877,0.31570098,0.18150344,0.00080584,0.01240470,0.29447393
-5.40570285,0.70493153,0.26458857,0.29307422,0.16759268,0.00074129,0.01172807,0.27222763
-5.39969985,0.65036066,0.24352666,0.27155008,0.15408090,0.00068048,0.01107819,0.25137956
-5.39369685,0.59861428,0.22353853,0.25105850,0.14105743,0.00062339,0.01045002,0.23177932
-5.38769385,0.54963303,0.20463134,0.23156080,0.12861099,0.00057000,0.00984041,0.21331452
-5.38169085,0.50341592,0.18683167,0.21304762,0.11682835,0.00052034,0.00924802,0.19590875
-5.37568784,0.46001418,0.17018281,0.19553612,0.10579328,0.00047445,0.00867328,0.17951844
-5.36968484,0.41952428,0.15474195,0.17906653,0.09558571,0.00043241,0.00811826,0.16412894
-5.36368184,0.38208065,0.14057733,0.16369862,0.08628133,0.00039432,0.00758657,0.14975029
-5.35767884,0.34784882,0.12776570,0.14950800,0.07795142,0.00036033,0.00708320,0.13641274
-5.35167584,0.31701901,0.11639002,0.13658281,0.07066310,0.00033061,0.00661436,0.12416251
-5.34567284,0.28980061,0.10653762,0.12502062,0.06447975,0.00030535,0.00618733,0.11305783
-5.33966983,0.26641759,0.09829859,0.11492582,0.05946162,0.00028479,0.00581035,0.10316543
-5.33366683,0.24710462,0.09176461,0.10640746,0.05566651,0.00026918,0.00549246,0.09455755
-5.32766383,0.23210397,0.08702778,0.09957741,0.05315037,0.00025881,0.00524342,0.08730941
-5.32166083,0.22166264,0.08417960,0.09454888,0.05196774,0.00025398,0.00507356,0.08149719
-5.31565783,0.21602957,0.08330982,0.09143500,0.05217189,0.00025502,0.00499371,0.07719632
-5.30965483,0.21545253,0.08450493,0.09034756,0.05381448,0.00026228,0.00501509,0.07448003
-5.30365183,0.22017418,0.08784634,0.09139544,0.05694485,0.00027607,0.00514918,0.07341794
-5.29764882,0.23042720,0.09340796,0.09468281,0.06160865,0.00029675,0.00540758,0.07407471
-5.29164582,0.24642798,0.10125324,0.10030691,0.06784596,0.00032462,0.00580185,0.07650838
-5.28564282,0.26836898,0.11143155,0.10835525,0.07568885,0.00035995,0.00634327,0.08076858
-5.27963982,0.29640949,0.12397410,0.11890229,0.08515849,0.00040298,0.00704259,0.08689426
-5.27363682,0.33066511,0.13888933,0.13200556,0.09626186,0.00045385,0.00790972,0.09491119
-5.26763382,0.37119608,0.15615810,0.14770127,0.10898829,0.00051264,0.00895335,0.10482902
-5.26163082,0.41799498,0.17572881,0.16599959,0.12330596,0.00057931,0.01018056,0.11663811
-5.25562781,0.47097426,0.19751282,0.18687983,0.13915859,0.00065368,0.01159636,0.13030622
-5.24962481,0.52995434,0.22138038,0.21028569,0.15646256,0.00073546,0.01320323,0.14577520
-5.24362181,0.59465301,0.24715745,0.23612087,0.17510477,0.00082417,0.01500062,0.16295791
-5.23761881,0.66467692,0.27462374,0.26424544,0.19494130,0.00091919,0.01698453,0.18173556
-5.23161581,0.73951585,0.30351219,0.29447320,0.21579724,0.00101971,0.01914708,0.20195570
-5.22561281,0.81854069,0.33351024,0.32657035,0.23746777,0.00112478,0.02147617,0.22343113
-5.21960980,0.90100546,0.36426296,0.36025578,0.25972064,0.00123326,0.02395526,0.24593985
-5.21360680,0.98605409,0.39537811,0.39520310,0.28230004,0.00134387,0.02656323,0.26922627
-5.20760380,1.07273197,0.42643318,0.43104463,0.30493186,0.00145523,0.02927446,0.29300380
-5.20160080,1.16000245,0.45698432,0.46737737,0.32733025,0.00156582,0.03205901,0.31695881
-5.19559780,1.24676791,0.48657671,0.50377082,0.34920520,0.00167412,0.03488301,0.34075601
-5.18959480,1.33189501,0.51475624,0.53977659,0.37027103,0.00177854,0.03770924,0.36404509
-5.18359180,1.41424317,0.54108205,0.57493944,0.39025524,0.00187753,0.04049786,0.38646850
-5.17758879,1.49269542,0.56513925,0.60880942,0.40890751,0.00196963,0.04320733,0.40767009
-5.17158579,1.56619035,0.58655149,0.64095458,0.42600839,0.00205349,0.04579541,0.42730432
-5.16558279,1.63375387,0.60499271,0.67097388,0.44137717,0.00212791,0.04822034,0.44504571
-5.15957979,1.69452924,0.62019754,0.69850948,0.45487862,0.00219190,0.05044198,0.46059814
-5.15357679,1.74780418,0.63196986,0.72325810,0.46642816,0.00224472,0.05242307,0.47370355
-5.14757379,1.79303360,0.64018911,0.74498072,0.47599522,0.00228590,0.05413031,0.48414984
-5.14157079,1.82985682,0.64481403,0.76351013,0.48360437,0.00231523,0.05553548,0.49177739
-5.13556778,1.85810843,0.64588367,0.77875605,0.48933430,0.00233280,0.05661637,0.49648412
-5.12956478,1.87782207,0.64351547,0.79070729,0.49331450,0.00233901,0.05735747,0.49822877
-5.12356178,1.88922688,0.63790077,0.79943100,0.49571970,0.00233450,0.05775053,0.49703226
-5.11755878,1.89273669,0.62929760,0.80506883,0.49676233,0.00232019,0.05779487,0.49297712
-5.11155578,1.88893231,0.61802137,0.80783017,0.49668324,0.00229719,0.05749732,0.48620499
-5.10555278,1.87853779,0.60443384,0.80798283,0.49574111,0.00226679,0.05687209,0.47691236
-5.09954977,1.86239163,0.58893068,0.80584142,0.49420100,0.00223042,0.05594023,0.46534477
-5.09354677,1.84141431,0.57192852,0.80175409,0.49232259,0.00218956,0.05472897,0.45178964
-5.08754377,1.81657375,0.55385172,0.79608831,0.49034856,0.00214573,0.05327084,0.43656820
-5.08154077,1.78885012,0.53511978,0.78921617,0.48849389,0.00210041,0.05160263,0.42002678
-5.07553777,1.75920190,0.51613555,0.78150018,0.48693623,0.00205502,0.04976429,0.40252786
-5.06953477,1.72853454,0.49727497,0.77328002,0.48580822,0.00201082,0.04779777,0.38444118
-5.06353177,1.69767323,0.47887864,0.76486111,0.48519186,0.00196897,0.04574585,0.36613527
-5.05752876,1.66734092,0.46124534,0.75650528,0.48511528,0.00193041,0.04365100,0.34796975
-5.05152576,1.63814244,0.44462783,0.74842417,0.48555213,0.00189590,0.04155444,0.33028838
-5.04552276,1.61055520,0.42923084,0.74077550,0.48642367,0.00186599,0.03949517,0.31341324
-5.03951976,1.58492661,0.41521114,0.73366231,0.48760325,0.00184104,0.03750923,0.29764005
-5.03351676,1.56147802,0.40267962,0.72713512,0.48892325,0.00182122,0.03562918,0.28323449
-5.02751376,1.54031451,0.39170489,0.72119674,0.49018390,0.00180652,0.03388358,0.27042969
-5.02151076,1.52143955,0.38231826,0.71580927,0.49116375,0.00179682,0.03229681,0.25942462
-5.01550775,1.50477360,0.37451954,0.71090295,0.49163102,0.00179185,0.03088896,0.25038329
-5.00950475,1.49017494,0.36828334,0.70638600,0.49135556,0.00179128,0.02967579,0.24343459
-5.00350175,1.47746173,0.36356539,0.70215502,0.49012053,0.00179472,0.02866892,0.23867264
-4.99749875,1.46643349,0.36030849,0.69810517,0.48773350,0.00180178,0.02787601,0.23615738
-4.99149575,1.45689097,0.35844791,0.69413953,0.48403620,0.00181205,0.02730105,0.23591541
-4.98549275,1.44865317,0.35791570,0.69017710,0.47891259,0.00182514,0.02694462,0.23794088
-4.97948974,1.44157054,0.35864400,0.68615907,0.47229485,0.00184074,0.02680427,0.24219641
-4.97348674,1.43553397,0.36056712,0.68205295,0.46416702,0.00185854,0.02687477,0.24861400
-4.96748374,1.43047913,0.36362232,0.67785448,0.45456615,0.00187830,0.02714844,0.25709605
-4.96148074,1.42638621,0.36774960,0.67358736,0.44358100,0.00189982,0.02761543,0.26751639
-4.95547774,1.42327561,0.37289035,0.66930087,0.43134842,0.00192293,0.02826399,0.27972160
-4.94947474,1.42119987,0.37898536,0.66506568,0.41804756,0.00194748,0.02908069,0.29353256
-4.94347174,1.42023301,0.38597222,0.66096835,0.40389237,0.00197333,0.03005065,0.30874645
-4.93746873,1.42045790,0.39378251,0.65710468,0.38912282,0.00200031,0.03115779,0.32513919
-4.93146573,1.42195292,0.40233906,0.65357274,0.37399513,0.00202823,0.03238499,0.34246849
-4.92546273,1.42477873,0.41155342,0.65046575,0.35877173,0.00205684,0.03371434,0.36047731
-4.91945973,1.42896614,0.42132397,0.64786549,0.34371129,0.00208584,0.03512733,0.37889803
-4.91345673,1.43450576,0.43153465,0.64583642,0.32905931,0.00211486,0.03660506,0.39745688
-4.90745373,1.44134010,0.44205453,0.64442098,0.31503968,0.00214345,0.03812847,0.41587881
-4.90145073,1.44935848,0.45273832,0.64363613,0.30184754,0.00217111,0.03967847,0.43389242
-4.89544772,1.45839479,0.46342777,0.64347128,0.28964373,0.00219725,0.04123617,0.45123497
-4.88944472,1.46822829,0.47395390,0.64388776,0.27855085,0.00222126,0.04278304,0.46765699
-4.88344172,1.47858708,0.48414003,0.64481947,0.26865115,0.00224247,0.04430098,0.48292664
-4.87743872,1.48915400,0.49380538,0.64617484,0.25998619,0.00226020,0.04577247,0.49683334
-4.87143572,1.49957445,0.50276918,0.64783977,0.25255809,0.00227375,0.04718062,0.50919072
-4.86543272,1.50946579,0.51085507,0.64968140,0.24633234,0.00228248,0.04850917,0.51983876
-4.85942971,1.51842771,0.51789548,0.65155240,0.24124174,0.00228575,0.04974253,0.52864502
-4.85342671,1.52605313,0.52373609,0.65329568,0.23719150,0.00228301,0.05086577,0.53550506
-4.84742371,1.53193921,0.52823991,0.65474920,0.23406492,0.00227376,0.05186462,0.54034214
-4.84142071,1.53569811,0.53129097,0.65575076,0.23172950,0.00225762,0.05272545,0.54310616
-4.83541771,1.53696718,0.53279747,0.65614263,0.23004323,0.00223429,0.05343534,0.54377224
-4.82941471,1.53541829,0.53269426,0.65577582,0.22886060,0.00220361,0.05398210,0.54233892
-4.82341171,1.53076612,0.53094456,0.65451399,0.22803828,0.00216551,0.05435444,0.53882619
-4.81740870,1.52277524,0.52754089,0.65223685,0.22744012,0.00212007,0.05454213,0.53327355
-4.81140570,1.51126592,0.52250507,0.64884300,0.22694133,0.00206746,0.05453619,0.52573827
-4.80540270,1.49611832,0.51588749,0.64425216,0.22643175,0.00200800,0.05432918,0.51629380
-4.79939970,1.47727532,0.50776534,0.63840673,0.22581810,0.00194211,0.05391552,0.50502849
-4.79339670,1.45474357,0.49824024,0.63127273,0.22502516,0.00187029,0.05329177,0.49204462
-4.78739370,1.42859295,0.48743498,0.62283999,0.22399603,0.00179317,0.05245695,0.47745760
-4.78139070,1.39895425,0.47548971,0.61312160,0.22269136,0.00171142,0.05141287,0.46139539
-4.77538769,1.36601527,0.46255760,0.60215275,0.22108787,0.00162581,0.05016427,0.44399789
-4.76938469,1.33001529,0.44880019,0.58998886,0.21917618,0.00153713,0.04871908,0.42541630
-4.76338169,1.29123814,0.43438252,0.57670320,0.21695814,0.00144622,0.04708840,0.40581229
-4.75737869,1.25000400,0.41946833,0.56238392,0.21444395,0.00135392,0.04528648,0.38535678
-4.75137569,1.20666038,0.40421545,0.54713081,0.21164915,0.00126109,0.04333056,0.36422844
-4.74537269,1.16157246,0.38877157,0.53105183,0.20859174,0.00116854,0.04124057,0.34261176
-4.73936968,1.11511330,0.37327064,0.51425958,0.20528962,0.00107708,0.03903874,0.32069463
-4.73336668,1.06765418,0.35782997,0.49686790,0.20175840,0.00098746,0.03674913,0.29866562
-4.72736368,1.01955569,0.34254814,0.47898870,0.19800983,0.00090035,0.03439702,0.27671095
-4.72136068,0.97115973,0.32750388,0.46072932,0.19405079,0.00081636,0.03200832,0.25501126
-4.71535768,0.92278287,0.31275585,0.44219029,0.18988295,0.00073604,0.02960891,0.23373837
-4.70935468,0.87471125,0.29834334,0.42346390,0.18550298,0.00065983,0.02722402,0.21305214
-4.70335168,0.82719716,0.28428782,0.40463323,0.18090344,0.00058807,0.02487759,0.19309754
-4.69734867,0.78045742,0.27059516,0.38577201,0.17607400,0.00052103,0.02259177,0.17400222
-4.69134567,0.73467332,0.25725848,0.36694499,0.17100312,0.00045889,0.02038642,0.15587443
-4.68534267,0.68999220,0.24426132,0.34820889,0.16567981,0.00040172,0.01827872,0.13880171
-4.67933967,0.64653024,0.23158102,0.32961367,0.16009554,0.00034954,0.01628299,0.12285006
-4.67333667,0.60437616,0.21919208,0.31120417,0.15424599,0.00030226,0.01441046,0.10806390
-4.66733367,0.56359568,0.20706932,0.29302174,0.14813268,0.00025975,0.01266926,0.09446660
-4.66133067,0.52423617,0.19519067,0.27510588,0.14176410,0.00022182,0.01106453,0.08206159
-4.65532766,0.48633125,0.18353946,0.25749569,0.13515662,0.00018824,0.00959851,0.07083409
-4.64932466,0.44990511,0.17210613,0.24023102,0.12833478,0.00015873,0.00827083,0.06075312
-4.64332166,0.41497620,0.16088931,0.22335328,0.12133120,0.00013300,0.00707880,0.05177391
-4.63731866,0.38156023,0.14989625,0.20690573,0.11418603,0.00011073,0.00601775,0.04384048
-4.63131566,0.34967232,0.13914264,0.19093349,0.10694591,0.00009161,0.00508139,0.03688834
-4.62531266,0.31932831,0.12865187,0.17548303,0.09966265,0.00007533,0.00426219,0.03084713
-4.61930965,0.29054540,0.11845397,0.16060141,0.09239167,0.00006158,0.00355178,0.02564318
-4.61330665,0.26334196,0.10858406,0.14633525,0.08519027,0.00005006,0.00294123,0.02120196
-4.60730365,0.23773708,0.09908080,0.13272954,0.07811581,0.00004052,0.00242147,0.01745024
-4.60130065,0.21374961,0.08998466,0.11982643,0.07122401,0.00003269,0.00198350,0.01431805
-4.59529765,0.19139731,0.08133637,0.10766410,0.06456738,0.00002636,0.00161867,0.01174039
-4.58929465,0.17069594,0.07317549,0.09627578,0.05819383,0.00002133,0.00131889,0.00965867
-4.58329165,0.15165869,0.06553930,0.08568907,0.05214562,0.00001744,0.00107679,0.00802195
-4.57728864,0.13429608,0.05846207,0.07592549,0.04645856,0.00001455,0.00088588,0.00678789
-4.57128564,0.11861624,0.05197462,0.06700052,0.04116163,0.00001255,0.00074063,0.00592366
-4.56528264,0.10462585,0.04610441,0.05892383,0.03627683,0.00001137,0.00063656,0.00540656
-4.55927964,0.09233156,0.04087587,0.05170003,0.03181944,0.00001096,0.00057026,0.00522459
-4.55327664,0.08174195,0.03631122,0.04532959,0.02779848,0.00001130,0.00053948,0.00537694
-4.54727364,0.07286987,0.03243144,0.03981009,0.02421744,0.00001240,0.00054309,0.00587430
-4.54127064,0.06573501,0.02925752,0.03513765,0.02107516,0.00001430,0.00058112,0.00673912
-4.53526763,0.06036660,0.02681175,0.03130837,0.01836683,0.00001708,0.00065471,0.00800579
-4.52926463,0.05680596,0.02511907,0.02831987,0.01608500,0.00002083,0.00076615,0.00972061
-4.52326163,0.05510871,0.02420829,0.02617263,0.01422065,0.00002567,0.00091875,0.01194156
-4.51725863,0.05534649,0.02411302,0.02487114,0.01276412,0.00003176,0.00111685,0.01473790
-4.51125563,0.05760781,0.02487240,0.02442486,0.01170593,0.00003925,0.00136573,0.01818938
-4.50525263,0.06199801,0.02653133,0.02484859,0.01103746,0.00004836,0.00167147,0.02238508
-4.49924962,0.06863796,0.02914018,0.02616263,0.01075141,0.00005928,0.00204083,0.02742184
-4.49324662,0.07766158,0.03275401,0.02839220,0.01084208,0.00007223,0.00248108,0.03340215
-4.48724362,0.08921180,0.03743108,0.03156655,0.01130534,0.00008746,0.00299979,0.04043148
-4.48124062,0.10343521,0.04323083,0.03571732,0.01213846,0.00010517,0.00360455,0.04861505
-4.47523762,0.12047519,0.05021114,0.04087649,0.01333964,0.00012561,0.00430273,0.05805403
-4.46923462,0.14046377,0.05842507,0.04707381,0.01490738,0.00014895,0.00510106,0.06884117
-4.46323162,0.16351242,0.06791714,0.05433378,0.01683964,0.00017538,0.00600537,0.08105607
-4.45722861,0.18970191,0.07871921,0.06267240,0.01913288,0.00020503,0.00702014,0.09476000
-4.45122561,0.21907180,0.09084609,0.07209360,0.02178103,0.00023797,0.00814810,0.10999066
-4.44522261,0.25160990,0.10429128,0.08258579,0.02477435,0.00027423,0.00938988,0.12675696
-4.43921961,0.28724219,0.11902274,0.09411845,0.02809844,0.00031375,0.01074361,0.14503407
-4.43321661,0.32582389,0.13497919,0.10663916,0.03173320,0.00035639,0.01220462,0.16475907
-4.42721361,0.36713214,0.15206710,0.12007105,0.03565202,0.00040191,0.01376514,0.18582743
-4.42121061,0.41086091,0.17015852,0.13431113,0.03982121,0.00045000,0.01541415,0.20809066
-4.41520760,0.45661875,0.18909010,0.14922939,0.04419961,0.00050022,0.01713731,0.23135527
-4.40920460,0.50392967,0.20866348,0.16466908,0.04873862,0.00055206,0.01891699,0.25538345
-4.40320160,0.55223762,0.22864706,0.18044808,0.05338247,0.00060489,0.02073245,0.27989544
-4.39719860,0.60091467,0.24877935,0.19636156,0.05806900,0.00065801,0.02256015,0.30457385
-4.39119560,0.64927300,0.26877392,0.21218580,0.06273066,0.00071067,0.02437424,0.32906976
-4.38519260,0.69658026,0.28832569,0.22768325,0.06729600,0.00076202,0.02614711,0.35301070
-4.37918959,0.74207822,0.30711863,0.24260855,0.07169135,0.00081122,0.02785009,0.37601007
-4.37318659,0.78500387,0.32483448,0.25671544,0.07584285,0.00085739,0.02945429,0.39767799
-4.36718359,0.82461225,0.34116213,0.26976418,0.07967859,0.00089969,0.03093141,0.41763285
-4.36118059,0.86020014,0.35580742,0.28152927,0.08313087,0.00093729,0.03225470,0.43551346
-4.35517759,0.89112952,0.36850285,0.29180711,0.08613845,0.00096945,0.03339977,0.45099091
-4.34917459,0.91684972,0.37901669,0.30042316,0.08864863,0.00099551,0.03434550,0.46377999
-4.34317159,0.93691727,0.38716124,0.30723840,0.09061915,0.00101494,0.03507477,0.47364925
-4.33716858,0.95101233,0.39279960,0.31215462,0.09201976,0.00102732,0.03557509,0.48042950
-4.33116558,0.95895105,0.39585076,0.31511835,0.09283338,0.00103239,0.03583910,0.48402019
-4.32516258,0.96069296,0.39629274,0.31612319,0.09305676,0.00103004,0.03586484,0.48439338
-4.31915958,0.95634324,0.39416343,0.31521041,0.09270070,0.00102032,0.03565591,0.48159502
-4.31315658,0.94614942,0.38955930,0.31246773,0.09178965,0.00100345,0.03522136,0.47574353
-4.30715358,0.93049298,0.38263185,0.30802642,0.09036090,0.00097979,0.03457539,0.46702582
