energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.87393697,0.43639350,0.02165836,0.00611223,0.08664330,0.15478727,0.11577439,0.00000000
-5.86793397,0.45659421,0.02110564,0.00690234,0.09044106,0.15586699,0.12795605,0.00000000
-5.86193097,0.47848835,0.02045620,0.00778290,0.09456059,0.15687405,0.14148403,0.00000000
-5.85592796,0.50193915,0.01971377,0.00874738,0.09897232,0.15779524,0.15626379,0.00000000
-5.84992496,0.52678571,0.01888566,0.00978746,0.10364309,0.15862699,0.17217448,0.00000000
-5.84392196,0.55283323,0.01798221,0.01089291,0.10853424,0.15937192,0.18906634,0.00000000
-5.83791896,0.57984495,0.01701631,0.01205152,0.11359994,0.16003533,0.20675929,0.00000000
-5.83191596,0.60753620,0.01600275,0.01324913,0.11878605,0.16062189,0.22504266,0.00000000
-5.82591296,0.63557146,0.01495766,0.01446970,0.12402953,0.16113285,0.24367641,0.00000000
-5.81990995,0.66356463,0.01389793,0.01569553,0.12925843,0.16156385,0.26239386,0.00000000
-5.81390695,0.69108290,0.01284071,0.01690756,0.13439265,0.16190343,0.28090602,0.00000000
-5.80790395,0.71765417,0.01180296,0.01808573,0.13934540,0.16213237,0.29890735,0.00000000
-5.80190095,0.74277788,0.01080104,0.01920950,0.14402520,0.16222394,0.31608291,0.00000000
-5.79589795,0.76593881,0.00985041,0.02025830,0.14833860,0.16214483,0.33211654,0.00000000
-5.78989495,0.78662322,0.00896545,0.02121218,0.15219321,0.16185692,0.34669987,0.00000000
-5.78389195,0.80433664,0.00815928,0.02205234,0.15550112,0.16131951,0.35954163,0.00000000
-5.77788894,0.81862224,0.00744374,0.02276177,0.15818238,0.16049209,0.37037704,0.00000000
-5.77188594,0.82907891,0.00682935,0.02332575,0.16016840,0.15933720,0.37897663,0.00000000
-5.76588294,0.83537813,0.00632534,0.02373236,0.16140505,0.15782339,0.38515419,0.00000000
-5.75987994,0.83727843,0.00593978,0.02397288,0.16185534,0.15592794,0.38877339,0.00000000
-5.75387694,0.83463691,0.00567957,0.02404211,0.16150146,0.15363917,0.38975277,0.00000000
-5.74787394,0.82741696,0.00555057,0.02393852,0.16034602,0.15095821,0.38806880,0.00000000
-5.74187094,0.81569169,0.00555762,0.02366432,0.15841252,0.14790010,0.38375686,0.00000000
-5.73586793,0.79964302,0.00570453,0.02322538,0.15574484,0.14449409,0.37691006,0.00000000
-5.72986493,0.77955622,0.00599409,0.02263101,0.15240593,0.14078312,0.36767595,0.00000000
-5.72386193,0.75581030,0.00642794,0.02189364,0.14847563,0.13682258,0.35625136,0.00000000
-5.71785893,0.72886464,0.00700643,0.02102839,0.14404779,0.13267826,0.34287541,0.00000000
-5.71185593,0.69924257,0.00772849,0.02005257,0.13922673,0.12842376,0.32782131,0.00000000
-5.70585293,0.66751273,0.00859135,0.01898508,0.13412340,0.12413739,0.31138708,0.00000000
-5.69984992,0.63426907,0.00959035,0.01784588,0.12885122,0.11989873,0.29388578,0.00000000
-5.69384692,0.60011052,0.01071869,0.01665534,0.12352194,0.11578522,0.27563562,0.00000000
-5.68784392,0.56562123,0.01196717,0.01543368,0.11824163,0.11186863,0.25695045,0.00000000
-5.68184092,0.53135224,0.01332408,0.01420045,0.11310711,0.10821195,0.23813084,0.00000000
-5.67583792,0.49780545,0.01477500,0.01297410,0.10820283,0.10486661,0.21945639,0.00000000
-5.66983492,0.46542039,0.01630283,0.01177154,0.10359845,0.10187032,0.20117916,0.00000000
-5.66383192,0.43456434,0.01788780,0.01060792,0.09934715,0.09924554,0.18351873,0.00000000
-5.65782891,0.40552599,0.01950768,0.00949645,0.09548478,0.09699871,0.16665876,0.00000000
-5.65182591,0.37851273,0.02113802,0.00844828,0.09202985,0.09512028,0.15074523,0.00000000
-5.64582291,0.35365153,0.02275264,0.00747254,0.08898430,0.09358540,0.13588611,0.00000000
-5.63981991,0.33099299,0.02432407,0.00657648,0.08633502,0.09235544,0.12215254,0.00000000
-5.63381691,0.31051828,0.02582427,0.00576559,0.08405606,0.09138002,0.10958116,0.00000000
-5.62781391,0.29214845,0.02722527,0.00504394,0.08211133,0.09059962,0.09817746,0.00000000
-5.62181091,0.27575542,0.02849995,0.00441439,0.08045770,0.08994856,0.08791991,0.00000000
-5.61580790,0.26117415,0.02962288,0.00387899,0.07904836,0.08935813,0.07876457,0.00000000
-5.60980490,0.24821528,0.03057102,0.00343929,0.07783624,0.08875986,0.07064997,0.00000000
-5.60380190,0.23667775,0.03132453,0.00309670,0.07677733,0.08808868,0.06350204,0.00000000
-5.59779890,0.22636070,0.03186737,0.00285287,0.07583384,0.08728588,0.05723887,0.00000000
-5.59179590,0.21707444,0.03218789,0.00270990,0.07497694,0.08630162,0.05177514,0.00000000
-5.58579290,0.20864984,0.03227919,0.00267072,0.07418909,0.08509712,0.04702621,0.00000000
-5.57978989,0.20094615,0.03213938,0.00273922,0.07346579,0.08364619,0.04291153,0.00000000
-5.57378689,0.19385689,0.03177167,0.00292043,0.07281673,0.08193632,0.03935771,0.00000000
-5.56778389,0.18731387,0.03118427,0.00322062,0.07226635,0.07996901,0.03630085,0.00000000
-5.56178089,0.18128937,0.03039007,0.00364729,0.07185370,0.07775966,0.03368844,0.00000000
-5.55577789,0.17579657,0.02940631,0.00420912,0.07163172,0.07533687,0.03148081,0.00000000
-5.54977489,0.17088849,0.02825394,0.00491585,0.07166602,0.07274128,0.02965216,0.00000000
-5.54377189,0.16665567,0.02695699,0.00577801,0.07203309,0.07002400,0.02819122,0.00000000
-5.53776888,0.16322289,0.02554188,0.00680672,0.07281820,0.06724483,0.02710184,0.00000000
-5.53176588,0.16074522,0.02403657,0.00801332,0.07411302,0.06447020,0.02640325,0.00000000
-5.52576288,0.15940382,0.02246985,0.00940902,0.07601307,0.06177119,0.02613047,0.00000000
-5.51975988,0.15940168,0.02087059,0.01100451,0.07861517,0.05922148,0.02633453,0.00000000
-5.51375688,0.16095959,0.01926704,0.01280959,0.08201502,0.05689550,0.02708288,0.00000000
-5.50775388,0.16431264,0.01768627,0.01483280,0.08630498,0.05486683,0.02845972,0.00000000
-5.50175088,0.16970734,0.01615362,0.01708108,0.09157222,0.05320683,0.03056643,0.00000000
-5.49574787,0.17739946,0.01469239,0.01955960,0.09789731,0.05198368,0.03352200,0.00000000
-5.48974487,0.18765258,0.01332353,0.02227158,0.10535326,0.05126174,0.03746328,0.00000000
-5.48374187,0.20073737,0.01206549,0.02521826,0.11400520,0.05110130,0.04254508,0.00000000
-5.47773887,0.21693134,0.01093418,0.02839905,0.12391049,0.05155861,0.04893992,0.00000000
-5.47173587,0.23651882,0.00994301,0.03181176,0.13511937,0.05268620,0.05683720,0.00000000
-5.46573287,0.25979096,0.00910296,0.03545297,0.14767606,0.05453348,0.06644186,0.00000000
-5.45972986,0.28704527,0.00842276,0.03931854,0.16162011,0.05714734,0.07797199,0.00000000
-5.45372686,0.31858436,0.00790900,0.04340419,0.17698785,0.06057281,0.09165560,0.00000000
-5.44772386,0.35471344,0.00756634,0.04770615,0.19381388,0.06485369,0.10772618,0.00000000
-5.44172086,0.39573614,0.00739764,0.05222175,0.21213215,0.07003286,0.12641701,0.00000000
-5.43571786,0.44194838,0.00740405,0.05695001,0.23197663,0.07615237,0.14795424,0.00000000
-5.42971486,0.49362993,0.00758510,0.06189212,0.25338120,0.08325310,0.17254865,0.00000000
-5.42371186,0.55103358,0.00793867,0.06705162,0.27637868,0.09137394,0.20038635,0.00000000
-5.41770885,0.61437188,0.00846098,0.07243448,0.30099869,0.10055045,0.23161839,0.00000000
-5.41170585,0.68380163,0.00914649,0.07804874,0.32726445,0.11081298,0.26634987,0.00000000
-5.40570285,0.75940653,0.00998778,0.08390393,0.35518836,0.12218434,0.30462865,0.00000000
-5.39969985,0.84117862,0.01097541,0.09001008,0.38476645,0.13467689,0.34643429,0.00000000
-5.39369685,0.92899913,0.01209778,0.09637639,0.41597198,0.14828945,0.39166775,0.00000000
-5.38769385,1.02261990,0.01334102,0.10300958,0.44874834,0.16300385,0.44014237,0.00000000
-5.38169085,1.12164638,0.01468888,0.10991205,0.48300174,0.17878153,0.49157682,0.00000000
-5.37568784,1.22552334,0.01612277,0.11707985,0.51859405,0.19556033,0.54559056,0.00000000
-5.36968484,1.33352465,0.01762177,0.12450058,0.55533634,0.21325161,0.60170239,0.00000000
-5.36368184,1.44474809,0.01916285,0.13215143,0.59298372,0.23173806,0.65933249,0.00000000
-5.35767884,1.55811636,0.02072111,0.13999745,0.63123186,0.25087226,0.71780838,0.00000000
-5.35167584,1.67238502,0.02227015,0.14799011,0.66971586,0.27047636,0.77637485,0.00000000
-5.34567284,1.78615780,0.02378260,0.15606648,0.70801175,0.29034290,0.83420783,0.00000000
-5.33966983,1.89790951,0.02523062,0.16414896,0.74564093,0.31023692,0.89043209,0.00000000
-5.33366683,2.00601626,0.02658662,0.17214572,0.78207777,0.32989942,0.94414216,0.00000000
-5.32766383,2.10879224,0.02782395,0.17995195,0.81676016,0.34905212,0.99442598,0.00000000
-5.32166083,2.20453213,0.02891757,0.18745180,0.84910296,0.36740347,1.04039022,0.00000000
-5.31565783,2.29155751,0.02984487,0.19452115,0.87851383,0.38465563,1.08118660,0.00000000
-5.30965483,2.36826554,0.03058623,0.20103098,0.90441083,0.40051232,1.11603784,0.00000000
-5.30365183,2.43317803,0.03112574,0.20685123,0.92624124,0.41468713,1.14426229,0.00000000
-5.29764882,2.48498859,0.03145163,0.21185511,0.94350048,0.42691206,1.16529615,0.00000000
-5.29164582,2.52260586,0.03155663,0.21592353,0.95575051,0.43694580,1.17871218,0.00000000
-5.28564282,2.54519081,0.03143828,0.21894947,0.96263659,0.44458147,1.18423406,0.00000000
-5.27963982,2.55218626,0.03109891,0.22084213,0.96390169,0.44965353,1.18174575,0.00000000
-5.27363682,2.54333734,0.03054556,0.22153062,0.95939772,0.45204331,1.17129547,0.00000000
-5.26763382,2.51870183,0.02978973,0.22096696,0.94909299,0.45168324,1.15309388,0.00000000
-5.26163082,2.47864980,0.02884699,0.21912831,0.93307553,0.44855923,1.12750693,0.00000000
-5.25562781,2.42385280,0.02773638,0.21601823,0.91155195,0.44271140,1.09504333,0.00000000
-5.24962481,2.35526289,0.02647981,0.21166703,0.88484210,0.43423288,1.05633760,0.00000000
-5.24362181,2.27408263,0.02510134,0.20613105,0.85336948,0.42326701,1.01212926,0.00000000
-5.23761881,2.18172753,0.02362641,0.19949100,0.81764818,0.41000274,0.96323922,0.00000000
-5.23161581,2.07978254,0.02208107,0.19184948,0.77826674,0.39466881,0.91054452,0.00000000
-5.22561281,1.96995466,0.02049122,0.18332766,0.73586979,0.37752672,0.85495229,0.00000000
-5.21960980,1.85402373,0.01888197,0.17406147,0.69113846,0.35886290,0.79737427,0.00000000
-5.21360680,1.73379347,0.01727699,0.16419738,0.64477021,0.33898049,0.73870276,0.00000000
-5.20760380,1.61104465,0.01569801,0.15388796,0.59745914,0.31819094,0.67978885,0.00000000
-5.20160080,1.48749227,0.01416441,0.14328750,0.54987760,0.29680588,0.62142368,0.00000000
-5.19559780,1.36474803,0.01269298,0.13254781,0.50265969,0.27512948,0.56432337,0.00000000
-5.18959480,1.24428930,0.01129772,0.12181435,0.45638726,0.25345168,0.50911764,0.00000000
-5.18359180,1.12743532,0.00998983,0.11122294,0.41157895,0.23204232,0.45634258,0.00000000
-5.17758879,1.01533093,0.00877775,0.10089697,0.36868222,0.21114652,0.40643725,0.00000000
-5.17158579,0.90893783,0.00766738,0.09094544,0.32806878,0.19098125,0.35974392,0.00000000
-5.16558279,0.80903299,0.00666225,0.08146151,0.29003301,0.17173318,0.31651165,0.00000000
-5.15957979,0.71621363,0.00576387,0.07252195,0.25479328,0.15355778,0.27690261,0.00000000
-5.15357679,0.63090778,0.00497207,0.06418705,0.22249592,0.13657951,0.24100056,0.00000000
-5.14757379,0.55338950,0.00428532,0.05650129,0.19322111,0.12089310,0.20882107,0.00000000
-5.14157079,0.48379756,0.00370115,0.04949438,0.16699054,0.10656566,0.18032258,0.00000000
-5.13556778,0.42215631,0.00321645,0.04318281,0.14377602,0.09363943,0.15541800,0.00000000
-5.12956478,0.36839782,0.00282784,0.03757156,0.12350881,0.08213501,0.13398609,0.00000000
-5.12356178,0.32238382,0.00253193,0.03265613,0.10608890,0.07205495,0.11588234,0.00000000
-5.11755878,0.28392678,0.00232556,0.02842452,0.09139416,0.06338728,0.10094878,0.00000000
-5.11155578,0.25280905,0.00220597,0.02485920,0.07928858,0.05610902,0.08902257,0.00000000
-5.10555278,0.22879935,0.00217095,0.02193901,0.06962971,0.05018943,0.07994295,0.00000000
-5.09954977,0.21166620,0.00221886,0.01964077,0.06227480,0.04559282,0.07355670,0.00000000
-5.09354677,0.20118760,0.00234865,0.01794072,0.05708557,0.04228088,0.06972167,0.00000000
-5.08754377,0.19715713,0.00255980,0.01681558,0.05393165,0.04021440,0.06830871,0.00000000
-5.08154077,0.19938606,0.00285218,0.01624329,0.05269255,0.03935438,0.06920192,0.00000000
-5.07553777,0.20770182,0.00322587,0.01620350,0.05325823,0.03966250,0.07229739,0.00000000
-5.06953477,0.22194292,0.00368098,0.01667757,0.05552856,0.04110094,0.07750054,0.00000000
-5.06353177,0.24195093,0.00421737,0.01764838,0.05941154,0.04363163,0.08472244,0.00000000
-5.05752876,0.26755984,0.00483439,0.01909984,0.06482071,0.04721504,0.09387523,0.00000000
-5.05152576,0.29858367,0.00553061,0.02101605,0.07167191,0.05180849,0.10486700,0.00000000
-5.04552276,0.33480283,0.00630355,0.02338043,0.07987955,0.05736428,0.11759640,0.00000000
-5.03951976,0.37595040,0.00714939,0.02617461,0.08935273,0.06382757,0.13194742,0.00000000
-5.03351676,0.42169877,0.00806279,0.02937731,0.09999145,0.07113439,0.14778445,0.00000000
-5.02751376,0.47164793,0.00903669,0.03296321,0.11168314,0.07920972,0.16494816,0.00000000
-5.02151076,0.52531598,0.01006223,0.03690191,0.12429971,0.08796594,0.18325238,0.00000000
-5.01550775,0.58213273,0.01112866,0.04115704,0.13769541,0.09730169,0.20248219,0.00000000
-5.00950475,0.64143706,0.01222347,0.04568558,0.15170563,0.10710135,0.22239353,0.00000000
-5.00350175,0.70247861,0.01333242,0.05043748,0.16614676,0.11723519,0.24271440,0.00000000
-4.99749875,0.76442399,0.01443987,0.05535556,0.18081718,0.12756026,0.26314776,0.00000000
-4.99149575,0.82636782,0.01552903,0.06037579,0.19549948,0.13792203,0.28337603,0.00000000
-4.98549275,0.88734827,0.01658238,0.06542795,0.20996384,0.14815684,0.30306721,0.00000000
-4.97948974,0.94636688,0.01758215,0.07043664,0.22397239,0.15809505,0.32188234,0.00000000
-4.97348674,1.00241202,0.01851083,0.07532264,0.23728461,0.16756479,0.33948405,0.00000000
-4.96748374,1.05448506,0.01935173,0.08000460,0.24966332,0.17639626,0.35554589,0.00000000
-4.96148074,1.10162837,0.02008958,0.08440101,0.26088117,0.18442627,0.36976202,0.00000000
-4.95547774,1.14295389,0.02071104,0.08843228,0.27072735,0.19150299,0.38185681,0.00000000
-4.94947474,1.17767107,0.02120532,0.09202297,0.27901412,0.19749060,0.39159399,0.00000000
-4.94347174,1.20511285,0.02156458,0.09510407,0.28558293,0.20227368,0.39878477,0.00000000
-4.93746873,1.22475862,0.02178436,0.09761508,0.29030982,0.20576108,0.40329471,0.00000000
-4.93146573,1.23625296,0.02186390,0.09950600,0.29310987,0.20788922,0.40504887,0.00000000
-4.92546273,1.23941929,0.02180631,0.10073900,0.29394038,0.20862445,0.40403503,0.00000000
-4.91945973,1.23426783,0.02161869,0.10128972,0.29280280,0.20796460,0.40030480,0.00000000
-4.91345673,1.22099742,0.02131209,0.10114821,0.28974309,0.20593947,0.39397261,0.00000000
-4.90745373,1.19999122,0.02090137,0.10031934,0.28485070,0.20261033,0.38521255,0.00000000
-4.90145073,1.17180635,0.02040495,0.09882282,0.27825607,0.19806841,0.37425319,0.00000000
-4.89544772,1.13715821,0.01984451,0.09669266,0.27012680,0.19243249,0.36137083,0.00000000
-4.88944472,1.09689995,0.01924459,0.09397626,0.26066274,0.18584573,0.34688113,0.00000000
-4.88344172,1.05199837,0.01863209,0.09073306,0.25009015,0.17847185,0.33112984,0.00000000
-4.87743872,1.00350701,0.01803589,0.08703292,0.23865514,0.17049078,0.31448288,0.00000000
-4.87143572,0.95253790,0.01748623,0.08295414,0.22661682,0.16209419,0.29731615,0.00000000
-4.86543272,0.90023296,0.01701436,0.07858146,0.21424036,0.15348079,0.28000561,0.00000000
-4.85942971,0.84773627,0.01665196,0.07400390,0.20179019,0.14485183,0.26291790,0.00000000
-4.85342671,0.79616816,0.01643077,0.06931262,0.18952366,0.13640685,0.24640184,0.00000000
-4.84742371,0.74660204,0.01638217,0.06459895,0.17768538,0.12833981,0.23078112,0.00000000
-4.84142071,0.70004445,0.01653682,0.05995250,0.16650232,0.12083571,0.21634832,0.00000000
-4.83541771,0.65741891,0.01692434,0.05545956,0.15617989,0.11406781,0.20336037,0.00000000
-4.82941471,0.61955366,0.01757299,0.05120169,0.14689900,0.10819538,0.19203551,0.00000000
-4.82341171,0.58717319,0.01850941,0.04725468,0.13881410,0.10336205,0.18255163,0.00000000
-4.81740870,0.56089346,0.01975831,0.04368763,0.13205225,0.09969462,0.17504600,0.00000000
-4.81140570,0.54122024,0.02134217,0.04056244,0.12671299,0.09730238,0.16961616,0.00000000
-4.80540270,0.52855013,0.02328094,0.03793339,0.12286906,0.09627668,0.16632179,0.00000000
-4.79939970,0.52317358,0.02559164,0.03584695,0.12056773,0.09669080,0.16518732,0.00000000
-4.79339670,0.52527931,0.02828800,0.03434172,0.11983260,0.09859993,0.16620514,0.00000000
-4.78739370,0.53495940,0.03137994,0.03344842,0.12066576,0.10204117,0.16933906,0.00000000
-4.78139070,0.55221454,0.03487310,0.03318991,0.12305011,0.10703348,0.17452790,0.00000000
-4.77538769,0.57695893,0.03876831,0.03358119,0.12695170,0.11357754,0.18168903,0.00000000
-4.76938469,0.60902445,0.04306100,0.03462942,0.13232197,0.12165544,0.19072161,0.00000000
-4.76338169,0.64816383,0.04774066,0.03633375,0.13909987,0.13123029,0.20150949,0.00000000
-4.75737869,0.69405286,0.05279032,0.03868524,0.14721358,0.14224564,0.21392372,0.00000000
-4.75137569,0.74629159,0.05818609,0.04166660,0.15658200,0.15462492,0.22782446,0.00000000
-4.74537269,0.80440482,0.06389680,0.04525199,0.16711584,0.16827091,0.24306251,0.00000000
-4.73936968,0.86784217,0.06988380,0.04940677,0.17871840,0.18306533,0.25948032,0.00000000
-4.73336668,0.93597818,0.07610091,0.05408736,0.19128601,0.19886869,0.27691258,0.00000000
-4.72736368,1.00811298,0.08249461,0.05924114,0.20470815,0.21552058,0.29518655,0.00000000
-4.72136068,1.08347387,0.08900445,0.06480657,0.21886744,0.23284037,0.31412214,0.00000000
-4.71535768,1.16121860,0.09556367,0.07071349,0.23363938,0.25062852,0.33353191,0.00000000
-4.70935468,1.24044040,0.10210013,0.07688364,0.24889217,0.26866856,0.35322110,0.00000000
-4.70335168,1.32017554,0.10853742,0.08323148,0.26448641,0.28672978,0.37298783,0.00000000
-4.69734867,1.39941323,0.11479626,0.08966532,0.28027503,0.30457049,0.39262354,0.00000000
-4.69134567,1.47710825,0.12079601,0.09608872,0.29610338,0.32194212,0.41191385,0.00000000
-4.68534267,1.55219607,0.12645636,0.10240216,0.31180956,0.33859369,0.43063973,0.00000000
-4.67933967,1.62361027,0.13169910,0.10850493,0.32722516,0.35427686,0.44857935,0.00000000
-4.67333667,1.69030186,0.13644989,0.11429730,0.34217633,0.36875122,0.46551027,0.00000000
-4.66733367,1.75125994,0.14064003,0.11968269,0.35648529,0.38178970,0.48121220,0.00000000
-4.66133067,1.80553308,0.14420809,0.12456997,0.36997226,0.39318389,0.49547025,0.00000000
-4.65532766,1.85225064,0.14710135,0.12887568,0.38245788,0.40274913,0.50807847,0.00000000
-4.64932466,1.89064332,0.14927706,0.13252615,0.39376590,0.41032904,0.51884381,0.00000000
-4.64332166,1.92006201,0.15070344,0.13545940,0.40372636,0.41579949,0.52759011,0.00000000
-4.63731866,1.93999436,0.15136035,0.13762675,0.41217894,0.41907163,0.53416222,0.00000000
-4.63131566,1.95007823,0.15123963,0.13899404,0.41897653,0.42009414,0.53842999,0.00000000
-4.62531266,1.95011152,0.15034518,0.13954249,0.42398885,0.41885429,0.54029189,0.00000000
-4.61930965,1.94005798,0.14869270,0.13926907,0.42710603,0.41537804,0.53967833,0.00000000
-4.61330665,1.92004862,0.14630911,0.13818641,0.42824195,0.40972905,0.53655430,0.00000000
-4.60730365,1.89037866,0.14323173,0.13632225,0.42733727,0.40200664,0.53092135,0.00000000
-4.60130065,1.85150015,0.13950728,0.13371842,0.42436193,0.39234286,0.52281874,0.00000000
-4.59529765,1.80401044,0.13519063,0.13042943,0.41931707,0.38089869,0.51232371,0.00000000
-4.58929465,1.74863689,0.13034349,0.12652072,0.41223621,0.36785960,0.49955082,0.00000000
-4.58329165,1.68621851,0.12503291,0.12206660,0.40318556,0.35343062,0.48465031,0.00000000
-4.57728864,1.61768496,0.11932990,0.11714804,0.39226350,0.33783107,0.46780564,0.00000000
-4.57128564,1.54403397,0.11330789,0.11185033,0.37959908,0.32128914,0.44923007,0.00000000
-4.56528264,1.46630772,0.10704131,0.10626065,0.36534969,0.30403656,0.42916265,0.00000000
-4.55927964,1.38556919,0.10060429,0.10046589,0.34969788,0.28630346,0.40786352,0.00000000
-4.55327664,1.30287918,0.09406930,0.09455039,0.33284738,0.26831362,0.38560888,0.00000000
-4.54727364,1.21927489,0.08750609,0.08859410,0.31501857,0.25028021,0.36268565,0.00000000
-4.54127064,1.13575057,0.08098067,0.08267091,0.29644351,0.23240218,0.33938620,0.00000000
-4.53526763,1.05324093,0.07455444,0.07684732,0.27736068,0.21486129,0.31600318,0.00000000
-4.52926463,0.97260776,0.06828352,0.07118148,0.25800969,0.19781997,0.29282473,0.00000000
-4.52326163,0.89462986,0.06221819,0.06572261,0.23862609,0.18141983,0.27013022,0.00000000
-4.51725863,0.81999663,0.05640257,0.06051072,0.21943658,0.16578101,0.24818666,0.00000000
-4.51125563,0.74930512,0.05087438,0.05557677,0.20065468,0.15100219,0.22724577,0.00000000
-4.50525263,0.68306042,0.04566489,0.05094298,0.18247702,0.13716125,0.20754194,0.00000000
-4.49924962,0.62167896,0.04079903,0.04662360,0.16508045,0.12431650,0.18929096,0.00000000
-4.49324662,0.56549436,0.03629561,0.04262570,0.14861988,0.11250833,0.17268936,0.00000000
-4.48724362,0.51476522,0.03216763,0.03895026,0.13322703,0.10176125,0.15791457,0.00000000
-4.48124062,0.46968415,0.02842277,0.03559325,0.11900990,0.09208607,0.14512538,0.00000000
-4.47523762,0.43038747,0.02506383,0.03254682,0.10605307,0.08348225,0.13446285,0.00000000
-4.46923462,0.39696491,0.02208934,0.02980046,0.09441860,0.07594018,0.12605124,0.00000000
-4.46323162,0.36946855,0.01949410,0.02734205,0.08414750,0.06944333,0.11999890,0.00000000
-4.45722861,0.34792059,0.01726978,0.02515886,0.07526159,0.06397020,0.11639887,0.00000000
-4.45122561,0.33231943,0.01540550,0.02323843,0.06776559,0.05949594,0.11532901,0.00000000
-4.44522261,0.32264368,0.01388833,0.02156923,0.06164939,0.05599361,0.11685157,0.00000000
-4.43921961,0.31885394,0.01270378,0.02014121,0.05689026,0.05343511,0.12101204,0.00000000
-4.43321661,0.32089237,0.01183620,0.01894618,0.05345495,0.05179163,0.12783731,0.00000000
-4.42721361,0.32868003,0.01126908,0.01797801,0.05130166,0.05103377,0.13733321,0.00000000
-4.42121061,0.34211240,0.01098537,0.01723267,0.05038165,0.05113135,0.14948140,0.00000000
-4.41520760,0.36105339,0.01096759,0.01670820,0.05064063,0.05205283,0.16423596,0.00000000
-4.40920460,0.38532845,0.01119800,0.01640449,0.05201986,0.05376465,0.18151977,0.00000000
-4.40320160,0.41471733,0.01165868,0.01632302,0.05445700,0.05623033,0.20122104,0.00000000
-4.39719860,0.44894716,0.01233152,0.01646650,0.05788672,0.05940962,0.22319028,0.00000000
-4.39119560,0.48768666,0.01319830,0.01683850,0.06224119,0.06325765,0.24723801,0.00000000
-4.38519260,0.53054190,0.01424068,0.01744298,0.06745054,0.06772424,0.27313362,0.00000000
-4.37918959,0.57705443,0.01544027,0.01828392,0.07344322,0.07275345,0.30060554,0.00000000
-4.37318659,0.62670209,0.01677873,0.01936483,0.08014657,0.07828340,0.32934304,0.00000000
-4.36718359,0.67890297,0.01823788,0.02068835,0.08748745,0.08424639,0.35899985,0.00000000
-4.36118059,0.73302249,0.01979991,0.02225582,0.09539306,0.09056949,0.38919954,0.00000000
-4.35517759,0.78838380,0.02144765,0.02406695,0.10379199,0.09717531,0.41954275,0.00000000
-4.34917459,0.84428105,0.02316488,0.02611946,0.11261546,0.10398332,0.44961605,0.00000000
-4.34317159,0.89999535,0.02493669,0.02840878,0.12179879,0.11091131,0.47900222,0.00000000
-4.33716858,0.95481263,0.02674985,0.03092780,0.13128296,0.11787714,0.50729158,0.00000000
-4.33116558,1.00804278,0.02859324,0.03366673,0.14101626,0.12480071,0.53409386,0.00000000
-4.32516258,1.05903923,0.03045824,0.03661296,0.15095594,0.13160592,0.55905026,0.00000000
-4.31915958,1.10721810,0.03233905,0.03975103,0.16106977,0.13822267,0.58184494,0.00000000
-4.31315658,1.15207593,0.03423297,0.04306269,0.17133732,0.14458869,0.60221560,0.00000000
-4.30715358,1.19320522,0.03614056,0.04652710,0.18175101,0.15065126,0.61996252,0.00000000
