energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.76438219,3.71940586,-2.25577590,0.39515016,-0.25530380,2.97017295,-0.68383983,0.01459372,-0.07721501,0.00187409,-0.00035504,0.08559345,-0.55960559,0.00633301,-0.01483086,0.67367731,-0.96317830
-2.75837919,3.76619865,-2.24000976,0.39281232,-0.25155308,3.02061292,-0.68088721,0.01449872,-0.07452583,0.00196829,-0.00037025,0.08612411,-0.54880662,0.00646052,-0.01439767,0.67108803,-0.96189340
-2.75237619,3.80769805,-2.22241048,0.38968578,-0.24786284,3.06751918,-0.67725086,0.01455663,-0.07188176,0.00206528,-0.00038670,0.08643257,-0.53636289,0.00658208,-0.01402125,0.66692604,-0.96107675
-2.74637319,3.84383177,-2.20368824,0.38585923,-0.24429827,3.11066868,-0.67312327,0.01477872,-0.06931121,0.00216528,-0.00040431,0.08651717,-0.52259251,0.00669742,-0.01369635,0.66129970,-0.96095087
-2.74037019,3.87461415,-2.18454211,0.38142523,-0.24091497,3.14990080,-0.66869566,0.01517528,-0.06683962,0.00226859,-0.00042296,0.08638008,-0.50783654,0.00680714,-0.01341600,0.65433509,-0.96170915
-2.73436718,3.90014328,-2.16563641,0.37647796,-0.23775793,3.18511871,-0.66415123,0.01575541,-0.06448900,0.00237557,-0.00044252,0.08602733,-0.49244742,0.00691258,-0.01317194,0.64617294,-0.96350938
-2.72836418,3.92059651,-2.14757725,0.37111105,-0.23486071,3.21628942,-0.65965846,0.01652689,-0.06227749,0.00248659,-0.00046284,0.08546885,-0.47677684,0.00701578,-0.01295504,0.63696560,-0.96646777
-2.72236118,3.93622398,-2.13089048,0.36541579,-0.23224497,3.24344219,-0.65536480,0.01749591,-0.06021912,0.00260201,-0.00048374,0.08471828,-0.46116347,0.00711930,-0.01275577,0.62687378,-0.97065384
-2.71635818,3.94734017,-2.11600199,0.35947948,-0.22992022,3.26666508,-0.65139122,0.01866681,-0.05832358,0.00272214,-0.00050504,0.08379276,-0.44592138,0.00722614,-0.01256467,0.61606331,-0.97608658
-2.71035518,3.95431331,-2.10322148,0.35338402,-0.22788391,3.28609957,-0.64782767,0.02004178,-0.05659622,0.00284719,-0.00052657,0.08271260,-0.43132920,0.00733953,-0.01237276,0.60470184,-0.98273206
-2.70435218,3.95755257,-2.09273077,0.34720477,-0.22612188,3.30193311,-0.64472984,0.02162058,-0.05503808,0.00297726,-0.00054813,0.08150071,-0.41762095,0.00746283,-0.01217197,0.59295547,-0.99050301
-2.69834917,3.95749329,-2.08457724,0.34100953,-0.22460916,3.31438961,-0.64211747,0.02340018,-0.05364618,0.00311226,-0.00056956,0.08018208,-0.40497857,0.00759932,-0.01195544,0.58098536,-0.99926034
-2.69234617,3.95458041,-2.07867315,0.33485776,-0.22331109,3.32371798,-0.63997418,0.02537447,-0.05241387,0.00325195,-0.00059071,0.07878306,-0.39352679,0.00775210,-0.01171786,0.56894448,-1.00881700
-2.68634317,3.94925051,-2.07480094,0.32879994,-0.22218488,3.33017907,-0.63824905,0.02753397,-0.05133132,0.00339583,-0.00061145,0.07733057,-0.38333033,0.00792389,-0.01145564,0.55697438,-1.01894400
-2.68034017,3.94191311,-2.07262465,0.32287704,-0.22118140,3.33403140,-0.63685973,0.02986560,-0.05038617,0.00354319,-0.00063170,0.07585128,-0.37439360,0.00811694,-0.01116710,0.54520217,-1.02937860
-2.67433717,3.93293177,-2.07170683,0.31712027,-0.22024729,3.33551613,-0.63569716,0.03235255,-0.04956424,0.00369307,-0.00065142,0.07437079,-0.36666307,0.00833288,-0.01085253,0.53373784,-1.03983446
-2.66833417,3.92260606,-2.07153055,0.31155087,-0.21932732,3.33484205,-0.63463151,0.03497415,-0.04885030,0.00384429,-0.00067063,0.07291279,-0.36003180,0.00857267,-0.01051421,0.52267191,-1.05001320
-2.66233117,3.91115498,-2.07152522,0.30618020,-0.21836680,3.33217129,-0.63351913,0.03770596,-0.04822886,0.00399542,-0.00068941,0.07149832,-0.35434636,0.00883649,-0.01015638,0.51207364,-1.05961720
-2.65632816,3.89870309,-2.07109523,0.30101001,-0.21731411,3.32760654,-0.63221025,0.04051992,-0.04768504,0.00414484,-0.00070790,0.07014506,-0.34941532,0.00912368,-0.00978508,0.50198979,-1.06836271
-2.65032516,3.88527006,-2.06964984,0.29603291,-0.21612311,3.32118064,-0.63055682,0.04338459,-0.04720525,0.00429074,-0.00072633,0.06886682,-0.34501927,0.00943276,-0.00940810,0.49244417,-1.07599291
-2.64432216,3.87076457,-2.06663290,0.29123321,-0.21475538,3.31284934,-0.62842037,0.04626566,-0.04677794,0.00443120,-0.00074498,0.06767315,-0.34092165,0.00976139,-0.00903469,0.48343781,-1.08229015
-2.63831916,3.85498324,-2.06155081,0.28658794,-0.21318222,3.30248778,-0.62567922,0.04912644,-0.04639415,0.00456422,-0.00076423,0.06656909,-0.33687995,0.01010641,-0.00867541,0.47495015,-1.08708660
-2.63231616,3.83761514,-2.05399738,0.28206820,-0.21138616,3.28989146,-0.62223488,0.05192854,-0.04604798,0.00468777,-0.00078451,0.06555517,-0.33265680,0.01046387,-0.00834184,0.46694083,-1.09027294
-2.62631316,3.81825201,-2.04367418,0.27764075,-0.20936214,3.27478179,-0.61801711,0.05463269,-0.04573684,0.00479988,-0.00080632,0.06462757,-0.32803033,0.01082912,-0.00804638,0.45935244,-1.09180441
-2.62031016,3.79640425,-2.03040549,0.27326984,-0.20711800,3.25681651,-0.61298764,0.05719957,-0.04546161,0.00489867,-0.00083021,0.06377842,-0.32280353,0.01119688,-0.00780194,0.45211388,-1.09170389
-2.61430715,3.77152232,-2.01414700,0.26891916,-0.20467456,3.23560472,-0.60714206,0.05959078,-0.04522660,0.00498245,-0.00085680,0.06299637,-0.31681202,0.01156137,-0.00762171,0.44514429,-1.09006181
-2.60830415,3.74302267,-1.99498800,0.26455395,-0.20206495,3.21072603,-0.60051019,0.06176974,-0.04503936,0.00504978,-0.00088668,0.06226723,-0.30993010,0.01191643,-0.00751886,0.43835749,-1.08703291
-2.60230115,3.71031746,-1.97314699,0.26014304,-0.19933348,3.18175329,-0.59315454,0.06370275,-0.04491032,0.00509950,-0.00092050,0.06157473,-0.30207481,0.01225567,-0.00750633,0.43166649,-1.08282983
-2.59629815,3.67284663,-1.94896102,0.25566083,-0.19653399,3.14827775,-0.58516734,0.06535982,-0.04485237,0.00513081,-0.00095886,0.06090135,-0.29320789,0.01257263,-0.00759649,0.42498820,-1.07771405
-2.59029515,3.63011092,-1.92286968,0.25108902,-0.19372769,3.10993562,-0.57666614,0.06671556,-0.04488026,0.00514329,-0.00100233,0.06022924,-0.28333581,0.01286094,-0.00780095,0.41824773,-1.07198447
-2.58429215,3.58170430,-1.89539444,0.24641810,-0.19098075,3.06643467,-0.56778835,0.06774996,-0.04501004,0.00513696,-0.00105143,0.05954107,-0.27250770,0.01311449,-0.00813026,0.41138243,-1.06596447
-2.57828914,3.52734407,-1.86711481,0.24164834,-0.18836159,3.01757965,-0.55868505,0.06844899,-0.04525836,0.00511225,-0.00110657,0.05882086,-0.26081171,0.01332762,-0.00859363,0.40434515,-1.05998782
-2.57228614,3.46689724,-1.83864255,0.23679042,-0.18593818,2.96329502,-0.54951435,0.06880507,-0.04564185,0.00507004,-0.00116806,0.05805469,-0.24836983,0.01349527,-0.00919871,0.39710679,-1.05438453
-2.56628314,3.40040179,-1.81059539,0.23186550,-0.18377526,2.90364392,-0.54043488,0.06881737,-0.04617649,0.00501161,-0.00123607,0.05723136,-0.23533169,0.01361313,-0.00995133,0.38965789,-1.04946711
-2.56028014,3.32808158,-1.78357168,0.22690472,-0.18193184,2.83884233,-0.53159953,0.06849196,-0.04687706,0.00493864,-0.00131062,0.05634281,-0.22186750,0.01367777,-0.01085519,0.38200921,-1.04551810
-2.55427714,3.25035427,-1.75812713,0.22194831,-0.18045897,2.76926757,-0.52314993,0.06784168,-0.04775661,0.00485313,-0.00139154,0.05538447,-0.20816072,0.01368678,-0.01191169,0.37419131,-1.04277941
-2.54827414,3.16783179,-1.73475484,0.21704416,-0.17939782,2.69546071,-0.51521185,0.06688593,-0.04882603,0.00475740,-0.00147849,0.05435535,-0.19440066,0.01363881,-0.01311967,0.36625323,-1.04144389
-2.54227114,3.08131330,-1.71386938,0.21224605,-0.17877830,2.61812274,-0.50789173,0.06565021,-0.05009378,0.00465398,-0.00157092,0.05325809,-0.18077542,0.01353364,-0.01447525,0.35826021,-1.04164959
-2.53626813,2.99177119,-1.69579544,0.20761168,-0.17861817,2.53810464,-0.50127445,0.06416553,-0.05156558,0.00454557,-0.00166809,0.05209869,-0.16746541,0.01337220,-0.01597164,0.35029083,-1.04347675
-2.53026513,2.90033068,-1.68076136,0.20320051,-0.17892264,2.45639193,-0.49542236,0.06246770,-0.05324428,0.00443496,-0.00176907,0.05088628,-0.15463779,0.01315652,-0.01759906,0.34243366,-1.04694757
-2.52426213,2.80824432,-1.66889741,0.19907169,-0.17968448,2.37408440,-0.49037548,0.06059645,-0.05512975,0.00432498,-0.00187273,0.04963264,-0.14244177,0.01288969,-0.01934468,0.33478358,-1.05202864
-2.51825913,2.71686254,-1.66023864,0.19528209,-0.18088467,2.29237208,-0.48615286,0.05859453,-0.05721883,0.00421847,-0.00197778,0.04835175,-0.13100520,0.01257575,-0.02119269,0.32743817,-1.05863558
-2.51225613,2.62760179,-1.65473152,0.19188463,-0.18249339,2.21250854,-0.48275473,0.05650672,-0.05950537,0.00411819,-0.00208280,0.04705921,-0.12043212,0.01221959,-0.02312435,0.32049426,-1.06663968
-2.50625313,2.54191161,-1.65224393,0.18892700,-0.18447134,2.13578274,-0.48016546,0.05437883,-0.06198022,0.00402681,-0.00218623,0.04577171,-0.11080157,0.01182675,-0.02511821,0.31404489,-1.07587588
-2.50025013,2.46124220,-1.65257751,0.18645083,-0.18677144,2.06349063,-0.47835686,0.05225675,-0.06463128,0.00394693,-0.00228646,0.04450652,-0.10216733,0.01140332,-0.02715038,0.30817688,-1.08615175
-2.49424712,2.38701352,-1.65548151,0.18449133,-0.18934052,1.99690749,-0.47729175,0.05018543,-0.06744360,0.00388101,-0.00238181,0.04328097,-0.09455869,0.01095570,-0.02919491,0.30296905,-1.09725681
-2.48824412,2.32058707,-1.66066745,0.18307738,-0.19212127,1.93726204,-0.47692751,0.04820805,-0.07039934,0.00383149,-0.00247063,0.04211200,-0.08798190,0.01049045,-0.03122420,0.29849113,-1.10897174
-2.48224112,2.26324088,-1.66782363,0.18223210,-0.19505401,1.88571279,-0.47721936,0.04636517,-0.07347791,0.00380073,-0.00255130,0.04101588,-0.08242232,0.01001413,-0.03320954,0.29480348,-1.12107715
-2.47623812,2.21614813,-1.67662896,0.18197369,-0.19807856,1.84332729,-0.47812339,0.04469403,-0.07665596,0.00379109,-0.00262228,0.04000786,-0.07784697,0.00953307,-0.03512170,0.29195731,-1.13336150
-2.47023512,2.18035939,-1.68676559,0.18231650,-0.20113586,1.81106423,-0.47959899,0.04322793,-0.07990746,0.00380502,-0.00268218,0.03910202,-0.07420739,0.00905330,-0.03693154,0.28999554,-1.14562795
-2.46423212,2.15678826,-1.69792991,0.18327218,-0.20416951,1.78975845,-0.48161081,0.04199567,-0.08320380,0.00384506,-0.00272978,0.03831106,-0.07144265,0.00858035,-0.03861068,0.28895384,-1.15770001
-2.45822911,2.14619980,-1.70984183,0.18485077,-0.20712707,1.78010861,-0.48413019,0.04102120,-0.08651389,0.00391393,-0.00276406,0.03764628,-0.06948234,0.00811923,-0.04013216,0.28886188,-1.16942598
-2.45222611,2.14920133,-1.72225218,0.18706144,-0.20996117,1.78266702,-0.48713602,0.04032325,-0.08980435,0.00401456,-0.00278423,0.03711746,-0.06824945,0.00767426,-0.04147110,0.28974444,-1.18068213
-2.44622311,2.16623455,-1.73494832,0.18991305,-0.21263049,1.79783120,-0.49061516,0.03991514,-0.09303970,0.00415013,-0.00278978,0.03673284,-0.06766317,0.00724913,-0.04260531,0.29162225,-1.19137479
-2.44022011,2.19756866,-1.74775809,0.19341401,-0.21510039,1.82583682,-0.49456243,0.03980462,-0.09618275,0.00432410,-0.00278045,0.03649899,-0.06764127,0.00684679,-0.04351586,0.29451234,-1.20144152
-2.43421711,2.24329372,-1.76055235,0.19757185,-0.21734355,1.86675146,-0.49898036,0.03999384,-0.09919495,0.00454018,-0.00275628,0.03642080,-0.06810242,0.00646951,-0.04418755,0.29842775,-1.21085130
-2.42821411,2.30331407,-1.77324615,0.20239198,-0.21934033,1.92046909,-0.50387862,0.04047932,-0.10203694,0.00480231,-0.00271758,0.03650129,-0.06896800,0.00611890,-0.04460935,0.30337660,-1.21960417
-2.42221111,2.37734163,-1.78579880,0.20787613,-0.22107896,1.98670519,-0.50927334,0.04125211,-0.10466910,0.00511458,-0.00266493,0.03674149,-0.07016383,0.00579594,-0.04477463,0.30936049,-1.22773019
-2.41620810,2.46488948,-1.79821309,0.21402023,-0.22255562,2.06499269,-0.51518630,0.04229786,-0.10705234,0.00548118,-0.00259917,0.03714019,-0.07162142,0.00550103,-0.04468139,0.31637225,-1.23528790
-2.41020510,2.56526623,-1.81053340,0.22081202,-0.22377441,2.15467919,-0.52164404,0.04359711,-0.10914878,0.00590624,-0.00252136,0.03769379,-0.07327913,0.00523411,-0.04433224,0.32439321,-1.24236230
-2.40420210,2.67757202,-1.82284312,0.22822850,-0.22474704,2.25492596,-0.52867685,0.04512553,-0.11092270,0.00639371,-0.00243275,0.03839603,-0.07508295,0.00499468,-0.04373437,0.33339022,-1.24906234
-2.39819910,2.80069723,-1.83526098,0.23623348,-0.22549243,2.36470967,-0.53631762,0.04685435,-0.11234132,0.00694718,-0.00233476,0.03923781,-0.07698712,0.00478190,-0.04289935,0.34331260,-1.25551779
-2.39219610,2.93332507,-1.84793646,0.24477540,-0.22603618,2.48282758,-0.54460060,0.04875082,-0.11337581,0.00756971,-0.00222894,0.04020700,-0.07895447,0.00459469,-0.04184276,0.35408933,-1.26187562
-2.38619310,3.07393931,-1.86104402,0.25378561,-0.22640970,2.60790710,-0.55355984,0.05077871,-0.11400205,0.00826367,-0.00211690,0.04128841,-0.08095667,0.00443175,-0.04058379,0.36562677,-1.26829551
-2.38019010,3.22083814,-1.87477614,0.26317739,-0.22664930,2.73842061,-0.56322750,0.05289904,-0.11420151,0.00903051,-0.00200031,0.04246376,-0.08297408,0.00429170,-0.03914473,0.37780719,-1.27494472
-2.37418709,3.37215522,-1.88933507,0.27284580,-0.22679498,2.87270594,-0.57363172,0.05507078,-0.11396194,0.00987062,-0.00188083,0.04371185,-0.08499558,0.00417310,-0.03755035,0.39048825,-1.28199218
-2.36818409,3.52588820,-1.90492336,0.28266853,-0.22688904,3.00899311,-0.58479424,0.05725173,-0.11327790,0.01078318,-0.00176008,0.04500881,-0.08701809,0.00407455,-0.03582726,0.40350378,-1.28960175
-2.36218109,3.67993504,-1.92173319,0.29250776,-0.22697461,3.14543709,-0.59672776,0.05939945,-0.11215122,0.01176599,-0.00163961,0.04632854,-0.08904585,0.00399472,-0.03400322,0.41666584,-1.29792493
-2.35617809,3.83213759,-1.93993482,0.30221306,-0.22709391,3.28015630,-0.60943290,0.06147227,-0.11059113,0.01281543,-0.00152087,0.04764328,-0.09108960,0.00393241,-0.03210644,0.42976815,-1.30709307
-2.35017509,3.98033157,-1.95966446,0.31162523,-0.22728656,3.41127596,-0.62289517,0.06343040,-0.10861428,0.01392637,-0.00140515,0.04892434,-0.09316539,0.00388659,-0.03016490,0.44259076,-1.31720932
-2.34417209,4.12240140,-1.98101193,0.32058095,-0.22758779,3.53697502,-0.63708175,0.06523697,-0.10624448,0.01509217,-0.00129362,0.05014285,-0.09529338,0.00385647,-0.02820572,0.45490599,-1.32834076
-2.33816908,4.25633793,-2.00400880,0.32891808,-0.22802672,3.65553507,-0.65193846,0.06685919,-0.10351219,0.01630471,-0.00118726,0.05127075,-0.09749628,0.00384149,-0.02625450,0.46648514,-1.34051100
-2.33216608,4.38029686,-2.02861741,0.33648129,-0.22862476,3.76538920,-0.66738706,0.06826938,-0.10045386,0.01755446,-0.00108688,0.05228166,-0.09979780,0.00384138,-0.02433486,0.47710591,-1.35369362
-2.32616308,4.49265507,-2.05472162,0.34312774,-0.22939425,3.86516867,-0.68332300,0.06944597,-0.09711098,0.01883063,-0.00099308,0.05315189,-0.10222092,0.00385616,-0.02246795,0.48656012,-1.36780696
-2.32016008,4.59206217,-2.08211979,0.34873263,-0.23033728,3.95374517,-0.69961394,0.07037435,-0.09352900,0.02012129,-0.00090631,0.05386131,-0.10478616,0.00388617,-0.02067211,0.49466120,-1.38271059
-2.31415708,4.67748468,-2.11052049,0.35319420,-0.23144496,4.03026638,-0.71609915,0.07104761,-0.08975616,0.02141360,-0.00082683,0.05439417,-0.10750990,0.00393204,-0.01896266,0.50125133,-1.39820380
-2.30815408,4.74824026,-2.13954164,0.35643796,-0.23269699,4.09418290,-0.73258994,0.07146706,-0.08584215,0.02269400,-0.00075470,0.05473982,-0.11040272,0.00399475,-0.01735169,0.50620758,-1.41402634
-2.30215108,4.80401996,-2.16871315,0.35841990,-0.23406171,4.14526479,-0.74887132,0.07164251,-0.08183679,0.02394849,-0.00068986,0.05489316,-0.11346799,0.00407556,-0.01584806,0.50944697,-1.42986161
-2.29614807,4.84489700,-2.19748333,0.35912858,-0.23549654,4.18360659,-0.76470480,0.07159235,-0.07778874,0.02516287,-0.00063209,0.05485502,-0.11670068,0.00417605,-0.01445750,0.51092999,-1.44534223
-2.29014507,4.87132112,-2.22522911,0.35858584,-0.23694888,4.20962006,-0.77983245,0.07134336,-0.07374424,0.02632298,-0.00058105,0.05463220,-0.12008644,0.00429806,-0.01318266,0.51066250,-1.46005802
-2.28414207,4.88409843,-2.25126960,0.35684620,-0.23835745,4.22401466,-0.79398207,0.07093021,-0.06974599,0.02741499,-0.00053631,0.05423737,-0.12360107,0.00444371,-0.01202346,0.50869589,-1.47356603
-2.27813907,4.88435731,-2.27488283,0.35399500,-0.23965389,4.22776628,-0.80687329,0.07039479,-0.06583219,0.02842564,-0.00049735,0.05368871,-0.12721039,0.00461534,-0.01097730,0.50512549,-1.48540228
-2.27213607,4.87350182,-2.29532485,0.35014523,-0.24076480,4.22207561,-0.81822447,0.06978521,-0.06203581,0.02934248,-0.00046358,0.05300933,-0.13087051,0.00481552,-0.01003944,0.50008725,-1.49509488
-2.26613307,4.85315455,-2.31185061,0.34543337,-0.24161385,4.20831778,-0.82776008,0.06915467,-0.05838401,0.03015409,-0.00043439,0.05222652,-0.13452853,0.00504700,-0.00920337,0.49375298,-1.50217783
-2.26013007,4.82509157,-2.32373564,0.34001437,-0.24212420,4.18798563,-0.83521827,0.06856007,-0.05489786,0.03085028,-0.00040915,0.05137084,-0.13812367,0.00531269,-0.00846125,0.48632435,-1.50620506
-2.25412706,4.79117259,-2.33029778,0.33405601,-0.24222082,4.16262925,-0.84035835,0.06806053,-0.05159227,0.03142228,-0.00038723,0.05047507,-0.14158872,0.00561566,-0.00780425,0.47802583,-1.50676414
-2.24812406,4.75326944,-2.33091798,0.32773300,-0.24183287,4.13379463,-0.84296777,0.06771579,-0.04847613,0.03186290,-0.00036803,0.04957317,-0.14485190,0.00595909,-0.00722298,0.46909716,-1.50348900
-2.24212106,4.71319629,-2.32505946,0.32122093,-0.24089597,4.10296422,-0.84286852,0.06758459,-0.04555272,0.03216663,-0.00035096,0.04869908,-0.14783889,0.00634625,-0.00670785,0.45978544,-1.49607131
-2.23611806,4.67264476,-2.31228437,0.31469052,-0.23935422,4.07150220,-0.83992243,0.06772306,-0.04282019,0.03232978,-0.00033552,0.04788565,-0.15047506,0.00678051,-0.00624940,0.45033730,-1.48427004
-2.23011506,4.63312672,-2.29226750,0.30830229,-0.23716205,4.04060680,-0.83403537,0.06818310,-0.04027229,0.03235051,-0.00032121,0.04716358,-0.15268781,0.00726525,-0.00583857,0.44099160,-1.46791890
-2.22411206,4.59592719,-2.26480653,0.30220183,-0.23428573,4.01127184,-0.82516017,0.06901095,-0.03789913,0.03222892,-0.00030765,0.04656046,-0.15440888,0.00780391,-0.00546694,0.43197259,-1.44693151
-2.21810905,4.56206894,-2.22982869,0.29651598,-0.23070458,3.98425877,-0.81329809,0.07024583,-0.03568804,0.03196705,-0.00029450,0.04609993,-0.15557657,0.00839990,-0.00512692,0.42348421,-1.42130417
-2.21210605,4.53229004,-2.18739359,0.29134978,-0.22641182,3.96008013,-0.79849897,0.07191880,-0.03362444,0.03156884,-0.00028150,0.04580098,-0.15613775,0.00905660,-0.00481187,0.41570523,-1.39111641
-2.20610305,4.50703445,-2.13769246,0.28678446,-0.22141507,3.93899473,-0.78086007,0.07405182,-0.03169264,0.03104008,-0.00026843,0.04567745,-0.15604970,0.00977728,-0.00451616,0.40878570,-1.35652918
-2.20010005,4.48645536,-2.08104407,0.28287636,-0.21573654,3.92101402,-0.76052365,0.07665700,-0.02987670,0.03038836,-0.00025518,0.04573765,-0.15528148,0.01056503,-0.00423521,0.40284445,-1.31778128
-2.19409705,4.47043022,-2.01788751,0.27965672,-0.20941286,3.90591861,-0.73767355,0.07973614,-0.02816107,0.02962286,-0.00024168,0.04598420,-0.15381510,0.01142274,-0.00396548,0.39796781,-1.27518395
-2.18809405,4.45858580,-1.94877249,0.27713234,-0.20249467,3.89328366,-0.71253083,0.08328049,-0.02653120,0.02875427,-0.00022789,0.04641400,-0.15164611,0.01235297,-0.00370438,0.39420930,-1.22911422
-2.18209105,4.45033120,-1.87434747,0.27528684,-0.19504583,3.88251103,-0.68534889,0.08727076,-0.02497402,0.02779452,-0.00021386,0.04701838,-0.14878389,0.01335786,-0.00345020,0.39159030,-1.18000710
-2.17608804,4.44489662,-1.79534635,0.27408260,-0.18714258,3.87286621,-0.65640794,0.09167736,-0.02347829,0.02675659,-0.00019964,0.04778339,-0.14525147,0.01443903,-0.00320200,0.39010141,-1.12834720
-2.17008504,4.44137532,-1.71257394,0.27346302,-0.17887231,3.86351776,-0.62600938,0.09646094,-0.02203481,0.02565420,-0.00018533,0.04869023,-0.14108492,0.01559742,-0.00295949,0.38970446,-1.07465986
-2.16408204,4.43876651,-1.62689095,0.27335518,-0.17033233,3.85357719,-0.59447002,0.10157302,-0.02063648,0.02450157,-0.00017104,0.04971573,-0.13633240,0.01683322,-0.00272290,0.39033494,-1.01950212
-2.15807904,4.43601689,-1.53919875,0.27367256,-0.16162844,3.84213717,-0.56211635,0.10695694,-0.01927834,0.02331309,-0.00015689,0.05083300,-0.13105288,0.01814566,-0.00249282,0.39190466,-0.96345378
-2.15207604,4.43205913,-1.45042431,0.27431789,-0.15287337,3.82830637,-0.52927913,0.11254889,-0.01795740,0.02210303,-0.00014301,0.05201214,-0.12531450,0.01953290,-0.00227012,0.39430463,-0.90710870
-2.14607304,4.42584568,-1.36150553,0.27518595,-0.14418524,3.81123978,-0.49628817,0.11827917,-0.01667246,0.02088522,-0.00012952,0.05322089,-0.11919286,0.02099188,-0.00205579,0.39740794,-0.85106638
-2.14007004,4.41637709,-1.27337728,0.27616626,-0.13568590,3.79016333,-0.46346759,0.12407346,-0.01542387,0.01967279,-0.00011654,0.05442551,-0.11276899,0.02251821,-0.00185088,0.40107269,-0.79592396
-2.13406703,4.40272431,-1.18695818,0.27714568,-0.12749923,3.76439260,-0.43113146,0.12985433,-0.01421322,0.01847789,-0.00010417,0.05559151,-0.10612740,0.02410599,-0.00165638,0.40514479,-0.74226869
-2.12806403,4.38404497,-1.10313830,0.27801083,-0.11974941,3.73334545,-0.39957990,0.13554262,-0.01304305,0.01731148,-0.00009249,0.05668446,-0.09935398,0.02574774,-0.00147316,0.40946084,-0.69067066
-2.12206103,4.35959402,-1.02276773,0.27865036,-0.11255920,3.69654898,-0.36909576,0.14105904,-0.01191652,0.01618315,-0.00008158,0.05767080,-0.09253402,0.02743433,-0.00130193,0.41385081,-0.64167602
-2.11605803,4.32872958,-0.94664610,0.27895710,-0.10604813,3.65364152,-0.33994163,0.14632562,-0.01083713,0.01510096,-0.00007149,0.05851859,-0.08575037,0.02915490,-0.00114320,0.41814089,-0.59580044
-2.11005503,4.29091491,-0.87551294,0.27883000,-0.10033066,3.60437061,-0.31235745,0.15126718,-0.00980844,0.01407143,-0.00006225,0.05919824,-0.07908166,0.03089687,-0.00099729,0.42215626,-0.55352284
-2.10405203,4.24571766,-0.81003898,0.27817605,-0.09551434,3.54858790,-0.28655850,0.15581274,-0.00883382,0.01309944,-0.00005387,0.05968319,-0.07260081,0.03264599,-0.00086426,0.42572398,-0.51527930
-2.09804902,4.19280752,-0.75081820,0.27691199,-0.09169791,3.48624226,-0.26273394,0.15989685,-0.00791632,0.01218833,-0.00004637,0.05995055,-0.06637376,0.03438641,-0.00074400,0.42867598,-0.48145708
-2.09204602,4.13195335,-0.69836073,0.27496596,-0.08896931,3.41737198,-0.24104565,0.16346074,-0.00705846,0.01133993,-0.00003971,0.05998155,-0.06045839,0.03610086,-0.00063619,0.43085208,-0.45238885
-2.08604302,4.06302068,-0.65308649,0.27227894,-0.08740374,3.34209712,-0.22162761,0.16645340,-0.00626217,0.01055473,-0.00003390,0.05976210,-0.05490380,0.03777083,-0.00054034,0.43210319,-0.42834699
-2.08004002,3.98597016,-0.61531969,0.26880610,-0.08706166,3.26061260,-0.20458565,0.16883244,-0.00552875,0.00983203,-0.00002889,0.05928301,-0.04974976,0.03937687,-0.00045584,0.43229444,-0.40953808
-2.07403702,3.90085740,-0.58528409,0.26451793,-0.08798683,3.17318260,-0.18999756,0.17056485,-0.00485883,0.00917016,-0.00002465,0.05854029,-0.04502651,0.04089891,-0.00038196,0.43130830,-0.39609769
-2.06803402,3.80783415,-0.56309927,0.25940108,-0.09020438,3.08013645,-0.17791363,0.17162755,-0.00425243,0.00856667,-0.00002115,0.05753519,-0.04075472,0.04231669,-0.00031791,0.42904761,-0.38808550
-2.06203102,3.70715079,-0.54877791,0.25345899,-0.09371910,2.98186597,-0.16835750,0.17200771,-0.00370901,0.00801857,-0.00001835,0.05627423,-0.03694569,0.04361019,-0.00026283,0.42543829,-0.38548108
-2.05602801,3.59915941,-0.54222427,0.24671212,-0.09851386,2.87882407,-0.16132748,0.17170300,-0.00322759,0.00752256,-0.00001622,0.05476897,-0.03360179,0.04476012,-0.00021586,0.42043174,-0.38818038
-2.05002501,3.48431704,-0.54323408,0.23919785,-0.10454831,2.77152405,-0.15679803,0.17072155,-0.00280680,0.00707526,-0.00001473,0.05303576,-0.03071701,0.04574846,-0.00017615,0.41400672,-0.39599330
-2.04402201,3.36318819,-0.55149600,0.23096995,-0.11175808,2.66053922,-0.15472173,0.16908180,-0.00244505,0.00667338,-0.00001385,0.05109532,-0.02827766,0.04655900,-0.00014287,0.40617072,-0.40864253
-2.03801901,3.23644587,-0.56659488,0.22209762,-0.12005433,2.54650199,-0.15503141,0.16681217,-0.00214064,0.00631393,-0.00001359,0.04897220,-0.02626317,0.04717786,-0.00011521,0.39696049,-0.42576404
-2.03201601,3.10487031,-0.58801706,0.21266418,-0.12932397,2.43010203,-0.15764263,0.16395058,-0.00189187,0.00599435,-0.00001392,0.04669420,-0.02464700,0.04759400,-0.00009246,0.38644199,-0.44690939
-2.02601301,2.96934476,-0.61515776,0.20276525,-0.13943053,2.31208276,-0.16245632,0.16054377,-0.00169717,0.00571258,-0.00001485,0.04429164,-0.02339755,0.04779966,-0.00007395,0.37470936,-0.47155012
-2.02001001,2.83084784,-0.64733076,0.19250672,-0.15021573,2.19323588,-0.16936162,0.15664659,-0.00155522,0.00546718,-0.00001639,0.04179665,-0.02247916,0.04779079,-0.00005906,0.36188323,-0.49908451
