energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,3.32838724,0.01111840,0.31600005,0.06047468,1.16734803,2.52481998,1.39544444
-4.29514757,3.53953838,0.01160088,0.33083383,0.06390319,1.22178794,2.64593536,1.51670961
-4.28914457,3.75192446,0.01208556,0.34533751,0.06726194,1.27466867,2.76265736,1.64218362
-4.28314157,3.96366921,0.01257260,0.35922261,0.07052225,1.32577799,2.87321923,1.77065075
-4.27713857,4.17282700,0.01306201,0.37224141,0.07365635,1.37493151,2.97609502,1.90073362
-4.27113557,4.37739058,0.01355347,0.38418787,0.07663765,1.42196632,3.07000912,2.03090610
-4.26513257,4.57530547,0.01404617,0.39489806,0.07944095,1.46673387,3.15394154,2.15951485
-4.25912956,4.76449163,0.01453860,0.40425010,0.08204270,1.50909289,3.22712845,2.28480952
-4.25312656,4.94287251,0.01502851,0.41216339,0.08442119,1.54890278,3.28905736,2.40498104
-4.24712356,5.10841077,0.01551281,0.41859697,0.08655683,1.58601824,3.33945697,2.51820670
-4.24112056,5.25915018,0.01598758,0.42354717,0.08843236,1.62028569,3.37828159,2.62270068
-4.23511756,5.39326193,0.01644813,0.42704431,0.09003308,1.65154183,3.40569068,2.71676773
-4.22911456,5.50909385,0.01688910,0.42914872,0.09134714,1.67961475,3.42202405,2.79885804
-4.22311156,5.60522023,0.01730464,0.42994595,0.09236571,1.70432762,3.42777357,2.86762043
-4.21710855,5.68048988,0.01768864,0.42954153,0.09308326,1.72550476,3.42355252,2.92195159
-4.21110555,5.73407000,0.01803498,0.42805524,0.09349768,1.74298003,3.41006367,2.96103871
-4.20510255,5.76548330,0.01833781,0.42561534,0.09361053,1.75660675,3.38806732,2.98439336
-4.19909955,5.77463624,0.01859185,0.42235271,0.09342705,1.76626877,3.35835063,2.99187473
-4.19309655,5.76183633,0.01879264,0.41839537,0.09295628,1.77189176,3.32169922,2.98370088
-4.18709355,5.72779718,0.01893686,0.41386351,0.09221105,1.77345403,3.27887221,2.96044723
-4.18109055,5.67363045,0.01902249,0.40886521,0.09120787,1.77099591,3.23058140,2.92303221
-4.17508754,5.60082438,0.01904897,0.40349304,0.08996680,1.76462724,3.17747531,2.87269039
-4.16908454,5.51120948,0.01901737,0.39782181,0.08851126,1.75453197,3.12012845,2.81093442
-4.16308154,5.40691251,0.01893032,0.39190732,0.08686778,1.74096968,3.05903584,2.73950732
-4.15707854,5.29030035,0.01879202,0.38578633,0.08506567,1.72427367,2.99461264,2.66032725
-4.15107554,5.16391613,0.01860810,0.37947769,0.08313671,1.70484543,2.92719862,2.57542713
-4.14507254,5.03040997,0.01838542,0.37298451,0.08111483,1.68314588,2.85706663,2.48689182
-4.13906953,4.89246742,0.01813184,0.36629721,0.07903575,1.65968347,2.78443444,2.39679538
-4.13306653,4.75273809,0.01785585,0.35939738,0.07693672,1.63499988,2.70947889,2.30714097
-4.12706353,4.61376748,0.01756634,0.35226207,0.07485620,1.60965392,2.63235133,2.21980563
-4.12106053,4.47793435,0.01727212,0.34486846,0.07283364,1.58420433,2.55319337,2.13649202
-4.11505753,4.34739583,0.01698166,0.33719838,0.07090930,1.55919249,2.47215183,2.05868838
-4.10905453,4.22404196,0.01670269,0.32924272,0.06912406,1.53512557,2.38939193,1.98763797
-4.10305153,4.10946070,0.01644192,0.32100519,0.06751931,1.51246117,2.30510808,1.92431849
-4.09704852,4.00491429,0.01620474,0.31250549,0.06613676,1.49159388,2.21953156,1.86943138
-4.09104552,3.91132675,0.01599503,0.30378147,0.06501832,1.47284441,2.13293468,1.82340100
-4.08504252,3.82928243,0.01581500,0.29489029,0.06420581,1.45645165,2.04563144,1.78638251
-4.07903952,3.75903457,0.01566514,0.28590840,0.06374069,1.44256783,1.95797457,1.75827772
-4.07303652,3.70052283,0.01554418,0.27693051,0.06366362,1.43125690,1.87034940,1.73875751
-4.06703352,3.65339829,0.01544918,0.26806730,0.06401386,1.42249591,1.78316505,1.72728930
-4.06103052,3.61705437,0.01537568,0.25944219,0.06482851,1.41617927,1.69684356,1.72316827
-4.05502751,3.59066194,0.01531788,0.25118726,0.06614161,1.41212544,1.61180766,1.72555066
-4.04902451,3.57320695,0.01526886,0.24343843,0.06798300,1.41008559,1.52846812,1.73348783
-4.04302151,3.56352908,0.01522097,0.23633014,0.07037708,1.40975374,1.44721137,1.74595977
-4.03701851,3.56035978,0.01516602,0.22998988,0.07334137,1.41077788,1.36838813,1.76190707
-4.03101551,3.56235867,0.01509573,0.22453257,0.07688501,1.41277150,1.29230366,1.78026015
-4.02501251,3.56814716,0.01500199,0.22005536,0.08100729,1.41532503,1.21921027,1.79996538
-4.01900950,3.57633861,0.01487722,0.21663275,0.08569612,1.41801675,1.14930212,1.82000744
-4.01300650,3.58556452,0.01471464,0.21431252,0.09092672,1.42042301,1.08271274,1.83942763
-4.00700350,3.59449663,0.01450853,0.21311251,0.09666051,1.42212714,1.01951514,1.85733819
-4.00100050,3.60186490,0.01425449,0.21301846,0.10284433,1.42272730,0.95972429,1.87293271
-3.99499750,3.60647178,0.01394951,0.21398304,0.10941006,1.42184293,0.90330180,1.88549291
-3.98899450,3.60720311,0.01359214,0.21592612,0.11627476,1.41912001,0.85016236,1.89439229
-3.98299150,3.60303642,0.01318250,0.21873635,0.12334132,1.41423516,0.80018142,1.89909705
-3.97698849,3.59304723,0.01272223,0.22227401,0.13049981,1.40689881,0.75320384,1.89916505
-3.97098549,3.57641414,0.01221447,0.22637505,0.13762926,1.39685767,0.70905288,1.89424323
-3.96498249,3.55242344,0.01166365,0.23085630,0.14460024,1.38389669,0.66753921,1.88406424
-3.95897949,3.52047365,0.01107537,0.23552157,0.15127783,1.36784082,0.62846960,1.86844269
-3.95297649,3.48008076,0.01045614,0.24016857,0.15752508,1.34855663,0.59165497,1.84727151
-3.94697349,3.43088413,0.00981318,0.24459632,0.16320685,1.32595409,0.55691765,1.82051878
-3.94097049,3.37265323,0.00915416,0.24861289,0.16819378,1.29998842,0.52409770,1.78822522
-3.93496748,3.30529506,0.00848693,0.25204316,0.17236631,1.27066212,0.49305829,1.75050230
-3.92896448,3.22886181,0.00781928,0.25473629,0.17561857,1.23802702,0.46369004,1.70753106
-3.92296148,3.14355819,0.00715874,0.25657271,0.17786190,1.20218627,0.43591458,1.65956133
-3.91695848,3.04974782,0.00651236,0.25747032,0.17902796,1.16329599,0.40968711,1.60691109
-3.91095548,2.94795782,0.00588654,0.25738970,0.17907111,1.12156644,0.38499827,1.54996564
-3.90495248,2.83888088,0.00528694,0.25633810,0.17797008,1.07726237,0.36187536,1.48917618
-3.89894947,2.72337418,0.00471836,0.25437210,0.17572882,1.03070247,0.34038281,1.42505744
-3.89294647,2.60245445,0.00418469,0.25159884,0.17237636,0.98225756,0.32062211,1.35818400
-3.88694347,2.47728897,0.00368894,0.24817565,0.16796593,0.93234760,0.30273111,1.28918516
-3.88094047,2.34918219,0.00323325,0.24430831,0.16257310,0.88143727,0.28688266,1.21873811
-3.87493747,2.21955822,0.00281893,0.24024762,0.15629326,0.83003041,0.27328254,1.14755946
-3.86893447,2.08993938,0.00244655,0.23628478,0.14923842,0.77866316,0.26216663,1.07639514
-3.86293147,1.96192140,0.00211610,0.23274528,0.14153354,0.72789622,0.25379714,1.00600900
-3.85692846,1.83714598,0.00182700,0.22998174,0.13331255,0.67830633,0.24845797,0.93717037
-3.85092546,1.71727151,0.00157832,0.22836569,0.12471424,0.63047735,0.24644884,0.87064086
-3.84492246,1.60394287,0.00136885,0.22827852,0.11587819,0.58499110,0.24807852,0.80716104
-3.83891946,1.49876108,0.00119722,0.23010184,0.10694092,0.54241837,0.25365671,0.74743718
-3.83291646,1.40325380,0.00106201,0.23420726,0.09803237,0.50331025,0.26348494,0.69212866
-3.82691346,1.31884717,0.00096184,0.24094610,0.08927288,0.46818997,0.27784638,0.64183630
-3.82091046,1.24683971,0.00089544,0.25063887,0.08077076,0.43754541,0.29699479,0.59709198
-3.81490745,1.18837864,0.00086170,0.26356508,0.07262038,0.41182225,0.32114281,0.55834971
-3.80890445,1.14443895,0.00085970,0.27995338,0.06490103,0.39141787,0.35044994,0.52597829
-3.80290145,1.11580520,0.00088874,0.29997243,0.05767625,0.37667581,0.38501050,0.50025569
-3.79689845,1.10305633,0.00094828,0.32372263,0.05099388,0.36788074,0.42484216,0.48136507
-3.79089545,1.10655333,0.00103798,0.35122913,0.04488649,0.36525389,0.46987541,0.46939244
-3.78489245,1.12642975,0.00115757,0.38243618,0.03937240,0.36894879,0.51994456,0.46432581
-3.77888944,1.16258513,0.00130688,0.41720333,0.03445685,0.37904723,0.57478079,0.46605582
-3.77288644,1.21468144,0.00148567,0.45530354,0.03013361,0.39555555,0.63400784,0.47437775
-3.76688344,1.28214263,0.00169364,0.49642354,0.02638655,0.41840125,0.69714070,0.48899476
-3.76088044,1.36415761,0.00193028,0.54016644,0.02319148,0.44743017,0.76358777,0.50952250
-3.75487744,1.45968698,0.00219484,0.58605692,0.02051777,0.48240432,0.83265670,0.53549487
-3.74887444,1.56747394,0.00248620,0.63354883,0.01833008,0.52300094,0.90356407,0.56637123
-3.74287144,1.68605971,0.00280288,0.68203519,0.01658982,0.56881278,0.97544889,0.60154487
-3.73686843,1.81380382,0.00314292,0.73086048,0.01525658,0.61935032,1.04738966,0.64035286
-3.73086543,1.94890964,0.00350391,0.77933483,0.01428927,0.67404602,1.11842454,0.68208743
-3.72486243,2.08945493,0.00388295,0.82674982,0.01364719,0.73226097,1.18757420,0.72600863
-3.71885943,2.23342751,0.00427670,0.87239543,0.01329084,0.79329418,1.25386648,0.77135842
-3.71285643,2.37876540,0.00468140,0.91557750,0.01318257,0.85639437,1.31636204,0.81737587
-3.70685343,2.52340080,0.00509295,0.95563525,0.01328713,0.92077443,1.37418001,0.86331334
-3.70085043,2.66530662,0.00550699,0.99195818,0.01357198,0.98562792,1.42652274,0.90845319
-3.69484742,2.80254443,0.00591906,1.02400164,0.01400759,1.05014740,1.47269846,0.95212468
-3.68884442,2.93331190,0.00632465,1.05130069,0.01456755,1.11354379,1.51214108,0.99372052
-3.68284142,3.05598823,0.00671941,1.07348154,0.01522859,1.17506601,1.54442617,1.03271243
-3.67683842,3.16917527,0.00709922,1.09027029,0.01597057,1.23402004,1.56928244,1.06866522
-3.67083542,3.27173284,0.00746037,1.10149847,0.01677633,1.28978632,1.58659825,1.10124862
-3.66483242,3.36280615,0.00779964,1.10710546,0.01763153,1.34183486,1.59642280,1.13024640
-3.65882941,3.44184404,0.00811442,1.10713738,0.01852439,1.38973684,1.59896196,1.15556222
-3.65282641,3.50860684,0.00840280,1.10174292,0.01944538,1.43317236,1.59456899,1.17722176
-3.64682341,3.56316321,0.00866357,1.09116596,0.02038686,1.47193368,1.58373039,1.19537091
-3.64082041,3.60587586,0.00889628,1.07573569,0.02134271,1.50592384,1.56704765,1.21026986
-3.63481741,3.63737664,0.00910120,1.05585436,0.02230794,1.53515065,1.54521573,1.22228315
-3.62881441,3.65853199,0.00927929,1.03198341,0.02327819,1.55971652,1.51899901,1.23186599
-3.62281141,3.67040045,0.00943218,1.00462853,0.02424939,1.57980476,1.48920595,1.23954712
-3.61680840,3.67418417,0.00956201,0.97432415,0.02521734,1.59566327,1.45666344,1.24590901
-3.61080540,3.67117689,0.00967141,0.94161823,0.02617736,1.60758669,1.42219189,1.25156588
-3.60480240,3.66271098,0.00976339,0.90705765,0.02712405,1.61589825,1.38658207,1.25714062
-3.59879940,3.65010621,0.00984126,0.87117495,0.02805104,1.62093255,1.35057459,1.26324131
-3.59279640,3.63462268,0.00990853,0.83447674,0.02895098,1.62302041,1.31484269,1.27043841
-3.58679340,3.61742027,0.00996892,0.79743423,0.02981548,1.62247675,1.27997892,1.27924339
-3.58079040,3.59952640,0.01002627,0.76047592,0.03063533,1.61959232,1.24648599,1.29008978
-3.57478739,3.58181328,0.01008459,0.72398279,0.03140064,1.61462964,1.21477190,1.30331724
-3.56878439,3.56498531,0.01014803,0.68828573,0.03210127,1.60782331,1.18514924,1.31915933
-3.56278139,3.54957674,0.01022093,0.65366531,0.03272718,1.59938430,1.15783830,1.33773537
-3.55677839,3.53595871,0.01030791,0.62035335,0.03326895,1.58950778,1.13297354,1.35904668
-3.55077539,3.52435458,0.01041382,0.58853628,0.03371821,1.57838335,1.11061266,1.38297720
-3.54477239,3.51486178,0.01054390,0.55835961,0.03406820,1.56620668,1.09074765,1.40929844
-3.53876938,3.50747801,0.01070370,0.52993323,0.03431415,1.55319129,1.07331693,1.43767847
-3.53276638,3.50212963,0.01089913,0.50333704,0.03445366,1.53957894,1.05821779,1.46769440
-3.52676338,3.49869985,0.01113636,0.47862656,0.03448696,1.52564770,1.04531841,1.49884792
-3.52076038,3.49705463,0.01142178,0.45583797,0.03441705,1.51171629,1.03446867,1.53058314
-3.51475738,3.49706434,0.01176180,0.43499243,0.03424970,1.49814420,1.02550937,1.56230598
-3.50875438,3.49861990,0.01216263,0.41609939,0.03399326,1.48532692,1.01827933,1.59340441
-3.50275138,3.50164226,0.01263008,0.39915876,0.03365839,1.47368635,1.01262030,1.62326860
-3.49674837,3.50608508,0.01316921,0.38416184,0.03325760,1.46365660,1.00837945,1.65131045
-3.49074537,3.51193068,0.01378400,0.37109122,0.03280474,1.45566603,1.00540987,1.67698152
-3.48474237,3.51918013,0.01447705,0.35991967,0.03231439,1.45011655,1.00356913,1.69978905
-3.47873937,3.52783853,0.01524916,0.35060837,0.03180116,1.44736139,1.00271649,1.71930930
-3.47273637,3.53789729,0.01609909,0.34310459,0.03127906,1.44768307,1.00270929,1.73519799
-3.46673337,3.54931502,0.01702324,0.33733936,0.03076089,1.45127292,1.00339898,1.74719750
-3.46073037,3.56199895,0.01801547,0.33322524,0.03025762,1.45821382,1.00462767,1.75514080
-3.45472736,3.57578887,0.01906697,0.33065470,0.02977800,1.46846733,1.00622545,1.75895207
-3.44872436,3.59044492,0.02016628,0.32949912,0.02932821,1.48186652,1.00800919,1.75864425
-3.44272136,3.60564093,0.02129938,0.32960890,0.02891169,1.49811514,1.00978317,1.75431377
-3.43671836,3.62096383,0.02244991,0.33081451,0.02852912,1.51679339,1.01134174,1.74613292
-3.43071536,3.63591996,0.02359951,0.33292880,0.02817853,1.53737044,1.01247411,1.73434034
-3.42471236,3.64994799,0.02472832,0.33575035,0.02785562,1.55922308,1.01297129,1.71923015
-3.41870935,3.66243805,0.02581545,0.33906779,0.02755410,1.58165960,1.01263483,1.70114046
-3.41270635,3.67275624,0.02683969,0.34266498,0.02726622,1.60394782,1.01128705,1.68044166
-3.40670335,3.68027307,0.02778013,0.34632673,0.02698333,1.62534574,1.00878224,1.65752527
-3.40070035,3.68439445,0.02861688,0.34984473,0.02669643,1.64513320,1.00501828,1.63279380
-3.39469735,3.68459355,0.02933172,0.35302359,0.02639677,1.66264297,0.99994795,1.60665209
-3.38869435,3.68044171,0.02990876,0.35568651,0.02607643,1.67728961,0.99358926,1.57950052
-3.38269135,3.67163698,0.03033501,0.35768035,0.02572872,1.68859473,0.98603421,1.55173040
-3.37668834,3.65802873,0.03060080,0.35887998,0.02534868,1.69620732,0.97745532,1.52372172
-3.37068534,3.63963723,0.03070015,0.35919152,0.02493327,1.69991845,0.96810933,1.49584318
-3.36468234,3.61666736,0.03063092,0.35855455,0.02448160,1.69966959,0.95833787,1.46845467
-3.35867934,3.58951606,0.03039495,0.35694306,0.02399498,1.69555453,0.94856460,1.44191185
-3.35267634,3.55877334,0.02999784,0.35436528,0.02347685,1.68781489,0.93928887,1.41657257
-3.34667334,3.52521705,0.02944884,0.35086232,0.02293269,1.67682997,0.93107587,1.39280492
-3.34067034,3.48980215,0.02876042,0.34650582,0.02236972,1.66310149,0.92454349,1.37099615
-3.33466733,3.45364493,0.02794783,0.34139476,0.02179673,1.64723436,0.92034629,1.35156223
-3.32866433,3.41800332,0.02702858,0.33565152,0.02122368,1.62991464,0.91915696,1.33495721
-3.32266133,3.38425399,0.02602183,0.32941752,0.02066144,1.61188578,0.92164607,1.32168179
-3.31665833,3.35386735,0.02494784,0.32284854,0.02012145,1.59392443,0.92846055,1.31229039
-3.31065533,3.32838098,0.02382730,0.31610998,0.01961551,1.57681698,0.94020198,1.30739590
-3.30465233,3.30937230,0.02268082,0.30937218,0.01915549,1.56133755,0.95740520,1.30767146
-3.29864932,3.29843072,0.02152839,0.30280597,0.01875320,1.54822846,0.98051824,1.31384850
-3.29264632,3.29712953,0.02038897,0.29657861,0.01842029,1.53818359,1.00988422,1.32671034
-3.28664332,3.30699748,0.01928008,0.29085009,0.01816817,1.53183479,1.04572602,1.34708092
-3.28064032,3.32948978,0.01821755,0.28577003,0.01800799,1.52974168,1.08813425,1.37580814
-3.27463732,3.36595844,0.01721533,0.28147490,0.01795072,1.53238441,1.13705901,1.41374176
-3.26863432,3.41762149,0.01628534,0.27808590,0.01800715,1.54015920,1.19230591,1.46170583
-3.26263132,3.48553102,0.01543746,0.27570714,0.01818794,1.55337616,1.25353639,1.52046610
-3.25662831,3.57053996,0.01467951,0.27442430,0.01850365,1.57225886,1.32027246,1.59069314
-3.25062531,3.67326795,0.01401731,0.27430362,0.01896472,1.59694501,1.39190577,1.67292216
-3.24462231,3.79406691,0.01345478,0.27539113,0.01958138,1.62748796,1.46771058,1.76751121
-3.23861931,3.93298732,0.01299400,0.27771217,0.02036351,1.66385832,1.54686044,1.87459917
-3.23261631,4.08974655,0.01263536,0.28127111,0.02132044,1.70594561,1.62844771,1.99406605
-3.22661331,4.26370115,0.01237767,0.28605129,0.02246061,1.75355971,1.71150566,2.12549745
-3.22061031,4.45382501,0.01221827,0.29201510,0.02379123,1.80643221,1.79503209,2.26815583
-3.21460730,4.65869571,0.01215312,0.29910440,0.02531781,1.86421781,1.87801404,2.42096079
-3.20860430,4.87649127,0.01217698,0.30724111,0.02704373,1.92649622,1.95945261,2.58248061
-3.20260130,5.10499945,0.01228344,0.31632826,0.02896973,1.99277500,2.03838739,2.75093668
-3.19659830,5.34164136,0.01246513,0.32625137,0.03109345,2.06249385,2.11391977,2.92422239
-3.19059530,5.58351065,0.01271384,0.33688027,0.03340901,2.13503109,2.18523443,3.09993698
-3.18459230,5.82742880,0.01302068,0.34807155,0.03590667,2.20971262,2.25161878,3.27543445
-3.17858929,6.07001632,0.01337631,0.35967145,0.03857261,2.28582398,2.31247966,3.44788668
-3.17258629,6.30777854,0.01377114,0.37151937,0.04138890,2.36262557,2.36735708,3.61435896
-3.16658329,6.53720387,0.01419563,0.38345184,0.04433356,2.43937105,2.41593473,3.77189577
-3.16058029,6.75487136,0.01464054,0.39530697,0.04738086,2.51532873,2.45804693,3.91761328
-3.15457729,6.95756359,0.01509723,0.40692926,0.05050183,2.58980522,2.49368205,4.04879512
-3.14857429,7.14238016,0.01555801,0.41817456,0.05366489,2.66217056,2.52298204,4.16298709
-3.14257129,7.30684671,0.01601641,0.42891499,0.05683670,2.73188382,2.54623820,4.25808648
-3.13656828,7.44901412,0.01646748,0.43904380,0.05998311,2.79851761,2.56388305,4.33242185
-3.13056528,7.56754269,0.01690802,0.44847964,0.06307024,2.86178036,2.57647845,4.38481919
-3.12456228,7.66176656,0.01733683,0.45717037,0.06606560,2.92153474,2.58469995,4.41465104
-3.11855928,7.73173447,0.01775479,0.46509591,0.06893914,2.97781083,2.58931783,4.42186607
-3.11255628,7.77822384,0.01816497,0.47227016,0.07166438,3.03081299,2.59117497,4.40699718
-3.10655328,7.80272654,0.01857259,0.47874182,0.07421928,3.08091936,2.59116218,4.37114759
-3.10055028,7.80740610,0.01898494,0.48459392,0.07658702,3.12867351,2.59019173,4.31595520
-3.09454727,7.79502748,0.01941119,0.48994229,0.07875662,3.17476809,2.58916958,4.24353684
-3.08854427,7.76886214,0.01986212,0.49493269,0.08072320,3.22002090,2.58896765,4.15641463
-3.08254127,7.73257231,0.02034980,0.49973699,0.08248816,3.26534409,2.59039680,4.05742803
-3.07653827,7.69007938,0.02088719,0.50454841,0.08405898,3.31170777,2.59418179,3.94963524
-3.07053527,7.64542249,0.02148771,0.50957597,0.08544885,3.36009974,2.60093934,3.83620860
-3.06453227,7.60261338,0.02216479,0.51503846,0.08667610,3.41148307,2.61116011,3.72032826
-3.05852926,7.56549409,0.02293137,0.52115809,0.08776344,3.46675367,2.62519557,3.60507892
-3.05252626,7.53760360,0.02379949,0.52815406,0.08873708,3.52669995,2.64325045,3.49335347
-3.04652326,7.52205903,0.02477986,0.53623621,0.08962579,3.59196643,2.66538106,3.38776753
-3.04052026,7.52145596,0.02588144,0.54559896,0.09045995,3.66302305,2.69149946,3.29058767
-3.03451726,7.53779145,0.02711113,0.55641558,0.09127056,3.74014163,2.72138345,3.20367552
-3.02851426,7.57241195,0.02847353,0.56883306,0.09208840,3.82338036,2.75469151,3.12844930
-3.02251126,7.62598707,0.02997072,0.58296734,0.09294324,3.91257667,2.79098186,3.06586299
-3.01650825,7.69850860,0.03160211,0.59889921,0.09386312,4.00734881,2.82973455,3.01640296
-3.01050525,7.78931329,0.03336443,0.61667074,0.09487387,4.10710519,2.87037509,2.98010096
-3.00450225,7.89712671,0.03525168,0.63628217,0.09599866,4.21106098,2.91229830,2.95656162
-2.99849925,8.02012457,0.03725524,0.65768946,0.09725769,4.31826059,2.95489098,2.94500246
-2.99249625,8.15600787,0.03936393,0.68080230,0.09866798,4.42760457,2.99755200,2.94430375
-2.98649325,8.30208740,0.04156418,0.70548284,0.10024325,4.53787957,3.03970891,2.95306549
-2.98049025,8.45537369,0.04384022,0.73154504,0.10199384,4.64778974,3.08083020,2.96966900
-2.97448724,8.61266853,0.04617426,0.75875494,0.10392666,4.75598824,3.12043288,2.99234031
-2.96848424,8.77065475,0.04854674,0.78683181,0.10604520,4.86110783,3.15808528,3.01921316
-2.96248124,8.92598161,0.05093657,0.81545054,0.10834949,4.96178945,3.19340547,3.04838936
-2.95647824,9.07534371,0.05332138,0.84424529,0.11083614,5.05670842,3.22605602,3.07799510
-2.95047524,9.21555224,0.05567782,0.87281452,0.11349833,5.14459785,3.25573603,3.10623153
-2.94447224,9.34359794,0.05798185,0.90072770,0.11632587,5.22426931,3.28217162,3.13141901
-2.93846923,9.45670545,0.06020908,0.92753338,0.11930529,5.29463088,3.30510618,3.15203431
-2.93246623,9.55237969,0.06233508,0.95276887,0.12241998,5.35470302,3.32429149,3.16674051
-2.92646323,9.62844449,0.06433580,0.97597121,0.12565039,5.40363253,3.33948106,3.17440974
-2.92046023,9.68307441,0.06618793,0.99668915,0.12897440,5.44070498,3.35042644,3.17413885
-2.91445723,9.71482011,0.06786933,1.01449583,0.13236765,5.46535598,3.35687708,3.16525861
-2.90845423,9.72262802,0.06935945,1.02900167,0.13580414,5.47718125,3.35858424,3.14733684
-2.90245123,9.70585430,0.07063979,1.03986697,0.13925674,5.47594555,3.35530864,3.12017608
-2.89644822,9.66427333,0.07169431,1.04681361,0.14269795,5.46159023,3.34683153,3.08380644
-2.89044522,9.59808041,0.07250981,1.04963531,0.14610055,5.43423888,3.33296843,3.03847428
-2.88444222,9.50788826,0.07307636,1.04820594,0.14943844,5.39420075,3.31358444,2.98462731
-2.87843922,9.39471696,0.07338753,1.04248536,0.15268729,5.34197114,3.28861012,2.92289671
-2.87243622,9.25997673,0.07344067,1.03252238,0.15582525,5.27822836,3.25805635,2.85407690
-2.86643322,9.10544326,0.07323703,1.01845482,0.15883349,5.20382659,3.22202729,2.77910352
-2.86043022,8.93322539,0.07278181,1.00050625,0.16169664,5.11978437,3.18072998,2.69903017
-2.85442721,8.74572546,0.07208408,0.97897973,0.16440304,5.02726857,3.13447975,2.61500451
-2.84842421,8.54559255,0.07115658,0.95424877,0.16694475,4.92757384,3.08370075,2.52824419
-2.84242121,8.33566983,0.07001543,0.92674565,0.16931744,4.82209796,3.02892121,2.44001328
-2.83641821,8.11893711,0.06867973,0.89694792,0.17151994,4.71231372,2.97076337,2.35159947
-2.83041521,7.89845028,0.06717103,0.86536345,0.17355374,4.59973820,2.90992838,2.26429275
-2.82441221,7.67727944,0.06551277,0.83251478,0.17542217,4.48590050,2.84717695,2.17936574
-2.81840920,7.45844790,0.06372966,0.79892351,0.17712958,4.37230915,2.78330648,2.09805604
-2.81240620,7.24487385,0.06184703,0.76509523,0.17868031,4.26042060,2.71912597,2.02155082
-2.80640320,7.03931696,0.05989018,0.73150586,0.18007781,4.15160988,2.65543003,1.95097365
-2.80040020,6.84433144,0.05788380,0.69858978,0.18132365,4.04714478,2.59297331,1.88737361
-2.79439720,6.66222705,0.05585139,0.66673024,0.18241674,3.94816460,2.53244686,1.83171637
-2.78839420,6.49503920,0.05381482,0.63625230,0.18335271,3.85566406,2.47445754,1.78487712
-2.78239120,6.34450853,0.05179394,0.60741868,0.18412357,3.77048313,2.41951177,1.74763480
-2.77638819,6.21207016,0.04980637,0.58042823,0.18471762,3.69330285,2.36800439,1.72066732
-2.77038519,6.09885203,0.04786736,0.55541721,0.18511968,3.62464695,2.32021323,1.70454729
-2.76438219,6.00568173,0.04598979,0.53246300,0.18531169,3.56488903,2.27629963,1.69973776
-2.75837919,5.93310017,0.04418428,0.51158994,0.18527363,3.51426429,2.23631479,1.70658768
-2.75237619,5.88138089,0.04245940,0.49277683,0.18498473,3.47288509,2.20021151,1.72532671
-2.74637319,5.85055301,0.04082198,0.47596577,0.18442489,3.44075894,2.16786052,1.75605940
-2.74037019,5.84042619,0.03927745,0.46107157,0.18357635,3.41780786,2.13907031,1.79875863
-2.73436718,5.85061566,0.03783021,0.44799144,0.18242536,3.40388757,2.11360924,1.85325859
-2.72836418,5.88056586,0.03648402,0.43661438,0.18096385,3.39880549,2.09122843,1.91924772
-2.72236118,5.92957121,0.03524239,0.42682969,0.17919106,3.40233614,2.07168404,1.99626210
-2.71635818,5.99679306,0.03410880,0.41853440,0.17711478,3.41423318,2.05475738,2.08367995
-2.71035518,6.08127204,0.03308701,0.41163914,0.17475240,3.43423723,2.04027165,2.18071809
-2.70435218,6.18193578,0.03218116,0.40607230,0.17213149,3.46207907,2.02810403,2.28643097
-2.69834917,6.29760179,0.03139579,0.40178226,0.16928986,3.49747812,2.01819246,2.39971313
-2.69234617,6.42697634,0.03073577,0.39873778,0.16627513,3.54013622,2.01053642,2.51930559
-2.68634317,6.56864996,0.03020612,0.39692647,0.16314381,3.58972735,2.00519169,2.64380668
-2.68034017,6.72109077,0.02981170,0.39635164,0.15995975,3.64588389,2.00225931,2.77168757
-2.67433717,6.88263672,0.02955685,0.39702762,0.15679220,3.70818047,2.00186927,2.90131234
-2.66833417,7.05148842,0.02944498,0.39897403,0.15371347,3.77611653,2.00416002,3.03096250
-2.66233117,7.22570360,0.02947803,0.40220921,0.15079625,3.84909885,2.00925499,3.15886522
-2.65632816,7.40319479,0.02965607,0.40674331,0.14811077,3.92642545,2.01723748,3.28322463
-2.65032516,7.58173129,0.02997680,0.41257146,0.14572197,4.00727199,2.02812580,3.40225516
-2.64432216,7.75894647,0.03043516,0.41966735,0.14368672,4.09068214,2.04184993,3.51421571
-2.63831916,7.93235120,0.03102301,0.42797768,0.14205127,4.17556279,2.05823162,3.61744362
-2.63231616,8.09935385,0.03172892,0.43741780,0.14084908,4.26068504,2.07696904,3.71038716
-2.62631316,8.25728717,0.03253811,0.44786875,0.14009914,4.34469160,2.09762747,3.79163534
-2.62031016,8.40344184,0.03343249,0.45917606,0.13980486,4.42611091,2.11963657,3.85994429
-2.61430715,8.53510623,0.03439089,0.47115018,0.13995347,4.50337787,2.14229503,3.91425917
-2.60830415,8.64961180,0.03538944,0.48356878,0.14051624,4.57486103,2.16478243,3.95373122
-2.60230115,8.74438286,0.03640203,0.49618072,0.14144915,4.63889537,2.18617818,3.97772954
