energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,1.74424027,-1.74424027,0.00077964,-0.00077964,0.56066860,-0.56066860,0.13654870,-0.13654870,0.00000000,-0.00000000,0.64729570,-0.64729571,1.29455748,-1.29455748,0.23326430,-0.23326430,0.00000000,-0.00000000
-5.93396698,1.63531137,-1.63531137,0.00061986,-0.00061986,0.52529716,-0.52529716,0.12934925,-0.12934925,0.00000000,-0.00000000,0.60242841,-0.60242841,1.21581476,-1.21581476,0.21884441,-0.21884441,0.00000000,-0.00000000
-5.92796398,1.52610913,-1.52610913,0.00049078,-0.00049078,0.48961979,-0.48961980,0.12213628,-0.12213628,0.00000000,-0.00000000,0.55789702,-0.55789702,1.13611821,-1.13611821,0.20472417,-0.20472417,0.00000000,-0.00000000
-5.92196098,1.41739416,-1.41739416,0.00038719,-0.00038719,0.45396386,-0.45396386,0.11489950,-0.11489950,0.00000000,-0.00000000,0.51405678,-0.51405679,1.05616942,-1.05616942,0.19089739,-0.19089739,0.00000000,-0.00000000
-5.91595798,1.30995514,-1.30995514,0.00030455,-0.00030455,0.41864954,-0.41864954,0.10764752,-0.10764752,0.00000000,-0.00000000,0.47124726,-0.47124726,0.97667483,-0.97667483,0.17738158,-0.17738158,0.00000000,-0.00000000
-5.90995498,1.20458726,-1.20458726,0.00023902,-0.00023902,0.38398302,-0.38398302,0.10040512,-0.10040512,0.00000000,-0.00000000,0.42978598,-0.42978598,0.89832856,-0.89832856,0.16421519,-0.16421519,0.00000000,-0.00000000
-5.90395198,1.10207133,-1.10207133,0.00018736,-0.00018736,0.35025023,-0.35025023,0.09321031,-0.09321031,0.00000000,-0.00000000,0.38996324,-0.38996324,0.82179632,-0.82179632,0.15145440,-0.15145440,0.00000000,-0.00000000
-5.89794897,1.00315452,-1.00315452,0.00014687,-0.00014687,0.31771159,-0.31771159,0.08611121,-0.08611121,0.00000000,-0.00000000,0.35203799,-0.35203799,0.74770098,-0.74770098,0.13916973,-0.13916973,0.00000000,-0.00000000
-5.89194597,0.90853379,-0.90853379,0.00011533,-0.00011533,0.28659770,-0.28659770,0.07916297,-0.07916297,0.00000000,-0.00000000,0.31623507,-0.31623507,0.67661043,-0.67661043,0.12744261,-0.12744261,0.00000000,-0.00000000
-5.88594297,0.81884252,-0.81884252,0.00009091,-0.00009091,0.25710636,-0.25710636,0.07242484,-0.07242484,0.00000000,-0.00000000,0.28274394,-0.28274394,0.60902825,-0.60902825,0.11636229,-0.11636229,0.00000000,-0.00000000
-5.87993997,0.73464090,-0.73464090,0.00007216,-0.00007216,0.22940076,-0.22940076,0.06595760,-0.06595760,0.00000000,-0.00000000,0.25171870,-0.25171870,0.54538736,-0.54538736,0.10602295,-0.10602295,0.00000000,-0.00000000
-5.87393697,0.65641019,-0.65641019,0.00005791,-0.00005791,0.20360901,-0.20360901,0.05982124,-0.05982124,0.00000000,-0.00000000,0.22327949,-0.22327949,0.48604664,-0.48604664,0.09652151,-0.09652151,0.00000000,-0.00000000
-5.86793397,0.58455090,-0.58455090,0.00004724,-0.00004724,0.17982485,-0.17982485,0.05407323,-0.05407323,0.00000000,-0.00000000,0.19751507,-0.19751507,0.43129074,-0.43129074,0.08795575,-0.08795575,0.00000000,-0.00000000
-5.86193097,0.51938460,-0.51938460,0.00003945,-0.00003945,0.15810947,-0.15810947,0.04876709,-0.04876709,0.00000000,-0.00000000,0.17448640,-0.17448640,0.38133246,-0.38133246,0.08042316,-0.08042316,0.00000000,-0.00000000
-5.85592796,0.46115880,-0.46115880,0.00003400,-0.00003400,0.13849422,-0.13849422,0.04395159,-0.04395159,0.00000000,-0.00000000,0.15423095,-0.15423095,0.33631767,-0.33631767,0.07402016,-0.07402016,0.00000000,-0.00000000
-5.84992496,0.41005453,-0.41005453,0.00003048,-0.00003048,0.12098410,-0.12098410,0.03967022,-0.03967022,0.00000000,-0.00000000,0.13676756,-0.13676756,0.29633204,-0.29633204,0.06884182,-0.06884182,0.00000000,-0.00000000
-5.84392196,0.36619558,-0.36619558,0.00002861,-0.00002861,0.10556176,-0.10556176,0.03596110,-0.03596110,0.00000000,-0.00000000,0.12210141,-0.12210141,0.26140927,-0.26140927,0.06498179,-0.06498179,0.00000000,-0.00000000
-5.83791896,0.32965889,-0.32965889,0.00002817,-0.00002817,0.09219173,-0.09219173,0.03285721,-0.03285721,0.00000000,-0.00000000,0.11022904,-0.11022904,0.23154002,-0.23154002,0.06253248,-0.06253248,0.00000000,-0.00000000
-5.83191596,0.30048507,-0.30048507,0.00002903,-0.00002903,0.08082478,-0.08082478,0.03038682,-0.03038682,0.00000000,-0.00000000,0.10114288,-0.10114288,0.20668115,-0.20668115,0.06158515,-0.06158515,0.00000000,-0.00000000
-5.82591296,0.27868839,-0.27868839,0.00003111,-0.00003111,0.07140209,-0.07140209,0.02857406,-0.02857406,0.00000000,-0.00000000,0.09483526,-0.09483526,0.18676464,-0.18676464,0.06222992,-0.06222992,0.00000000,-0.00000000
-5.81990995,0.26426548,-0.26426548,0.00003439,-0.00003439,0.06385906,-0.06385906,0.02743951,-0.02743951,0.00000000,-0.00000000,0.09130151,-0.09130151,0.17170564,-0.17170564,0.06455536,-0.06455536,0.00000000,-0.00000000
-5.81390695,0.25720207,-0.25720207,0.00003884,-0.00003884,0.05812862,-0.05812862,0.02700088,-0.02700088,0.00000000,-0.00000000,0.09054208,-0.09054208,0.16140930,-0.16140930,0.06864785,-0.06864785,0.00000000,-0.00000000
-5.80790395,0.25747748,-0.25747748,0.00004450,-0.00004450,0.05414389,-0.05414389,0.02727350,-0.02727350,0.00000000,-0.00000000,0.09256351,-0.09256351,0.15577602,-0.15577602,0.07459022,-0.07459022,0.00000000,-0.00000000
-5.80190095,0.26506627,-0.26506627,0.00005139,-0.00005139,0.05184011,-0.05184011,0.02827074,-0.02827074,0.00000000,-0.00000000,0.09737810,-0.09737810,0.15470489,-0.15470489,0.08245998,-0.08245998,0.00000000,-0.00000000
-5.79589795,0.27993730,-0.27993730,0.00005955,-0.00005955,0.05115576,-0.05115576,0.03000422,-0.03000422,0.00000000,-0.00000000,0.10500241,-0.10500241,0.15809520,-0.15809520,0.09232694,-0.09232694,0.00000000,-0.00000000
-5.78989495,0.30204985,-0.30204985,0.00006903,-0.00006903,0.05203288,-0.05203288,0.03248392,-0.03248392,0.00000000,-0.00000000,0.11545453,-0.11545453,0.16584604,-0.16584604,0.10425031,-0.10425030,0.00000000,-0.00000000
-5.78389195,0.33134741,-0.33134741,0.00007987,-0.00007987,0.05441668,-0.05441668,0.03571809,-0.03571809,0.00000000,-0.00000000,0.12875026,-0.12875026,0.17785412,-0.17785412,0.11827544,-0.11827544,0.00000000,-0.00000000
-5.77788894,0.36774930,-0.36774930,0.00009211,-0.00009211,0.05825434,-0.05825434,0.03971293,-0.03971293,0.00000000,-0.00000000,0.14489841,-0.14489841,0.19401003,-0.19401003,0.13443027,-0.13443027,0.00000000,-0.00000000
-5.77188594,0.41114079,-0.41114079,0.00010577,-0.00010577,0.06349335,-0.06349335,0.04447233,-0.04447233,0.00000000,-0.00000000,0.16389535,-0.16389535,0.21419322,-0.21419322,0.15272170,-0.15272170,0.00000000,-0.00000000
-5.76588294,0.46136245,-0.46136245,0.00012086,-0.00012086,0.07007926,-0.07007926,0.04999734,-0.04999734,0.00000000,-0.00000000,0.18571926,-0.18571926,0.23826616,-0.23826616,0.17313210,-0.17313210,0.00000000,-0.00000000
-5.75987994,0.51819939,-0.51819939,0.00013737,-0.00013737,0.07795326,-0.07795326,0.05628582,-0.05628582,0.00000000,-0.00000000,0.21032419,-0.21032419,0.26606810,-0.26606810,0.19561618,-0.19561618,0.00000000,-0.00000000
-5.75387694,0.58137122,-0.58137122,0.00015530,-0.00015530,0.08704955,-0.08704955,0.06333195,-0.06333195,0.00000000,-0.00000000,0.23763442,-0.23763442,0.29740898,-0.29740898,0.22009848,-0.22009848,0.00000000,-0.00000000
-5.74787394,0.65052365,-0.65052365,0.00017460,-0.00017460,0.09729281,-0.09729281,0.07112593,-0.07112593,0.00000000,-0.00000000,0.26753938,-0.26753938,0.33206381,-0.33206381,0.24647163,-0.24647163,0.00000000,-0.00000000
-5.74187094,0.72522228,-0.72522228,0.00019521,-0.00019521,0.10859589,-0.10859589,0.07965375,-0.07965375,0.00000000,-0.00000000,0.29988947,-0.29988947,0.36976827,-0.36976827,0.27459561,-0.27459561,0.00000000,-0.00000000
-5.73586793,0.80494938,-0.80494938,0.00021709,-0.00021709,0.12085804,-0.12085804,0.08889712,-0.08889712,0.00000000,-0.00000000,0.33449306,-0.33449306,0.41021568,-0.41021568,0.30429815,-0.30429815,0.00000000,-0.00000000
-5.72986493,0.88910403,-0.88910403,0.00024015,-0.00024015,0.13396357,-0.13396357,0.09883354,-0.09883354,0.00000000,-0.00000000,0.37111501,-0.37111501,0.45305585,-0.45305585,0.33537627,-0.33537627,0.00000000,-0.00000000
-5.72386193,0.97700601,-0.97700601,0.00026434,-0.00026434,0.14778138,-0.14778138,0.10943658,-0.10943658,0.00000000,-0.00000000,0.40947673,-0.40947673,0.49789607,-0.49789607,0.36759906,-0.36759906,0.00000000,-0.00000000
-5.71785893,1.06790344,-1.06790344,0.00028957,-0.00028957,0.16216521,-0.16216521,0.12067622,-0.12067622,0.00000000,-0.00000000,0.44925803,-0.44925803,0.54430424,-0.54430424,0.40071163,-0.40071163,0.00000000,-0.00000000
-5.71185593,1.16098410,-1.16098410,0.00031582,-0.00031582,0.17695482,-0.17695482,0.13251934,-0.13251934,0.00000000,-0.00000000,0.49010067,-0.49010067,0.59181430,-0.59181430,0.43443995,-0.43443995,0.00000000,-0.00000000
-5.70585293,1.25538999,-1.25538999,0.00034307,-0.00034307,0.19197801,-0.19197801,0.14493024,-0.14493024,0.00000000,-0.00000000,0.53161358,-0.53161357,0.63993376,-0.63993376,0.46849658,-0.46849658,0.00000000,-0.00000000
-5.69984992,1.35023462,-1.35023462,0.00037135,-0.00037135,0.20705351,-0.20705351,0.15787123,-0.15787123,0.00000000,-0.00000000,0.57337960,-0.57337960,0.68815308,-0.68815307,0.50258690,-0.50258690,0.00000000,-0.00000000
-5.69384692,1.44462223,-1.44462223,0.00040075,-0.00040075,0.22199456,-0.22199456,0.17130307,-0.17130307,0.00000000,-0.00000000,0.61496346,-0.61496346,0.73595651,-0.73595651,0.53641558,-0.53641558,0.00000000,-0.00000000
-5.68784392,1.53766805,-1.53766805,0.00043144,-0.00043144,0.23661310,-0.23661310,0.18518538,-0.18518538,0.00000000,-0.00000000,0.65592056,-0.65592056,0.78283400,-0.78283400,0.56969297,-0.56969297,0.00000000,-0.00000000
-5.68184092,1.62851862,-1.62851862,0.00046367,-0.00046367,0.25072436,-0.25072436,0.19947693,-0.19947693,0.00000000,-0.00000000,0.69580649,-0.69580649,0.82829352,-0.82829352,0.60214118,-0.60214118,0.00000000,-0.00000000
-5.67583792,1.71637125,-1.71637125,0.00049782,-0.00049782,0.26415169,-0.26415169,0.21413567,-0.21413567,0.00000000,-0.00000000,0.73418648,-0.73418648,0.87187328,-0.87187327,0.63349947,-0.63349947,0.00000000,-0.00000000
-5.66983492,1.80049155,-1.80049155,0.00053438,-0.00053438,0.27673124,-0.27673124,0.22911868,-0.22911868,0.00000000,-0.00000000,0.77064473,-0.77064473,0.91315324,-0.91315324,0.66352877,-0.66352877,0.00000000,-0.00000000
-5.66383192,1.88022835,-1.88022835,0.00057401,-0.00057401,0.28831647,-0.28831647,0.24438188,-0.24438188,0.00000000,-0.00000000,0.80479301,-0.80479301,0.95176537,-0.95176537,0.69201525,-0.69201525,0.00000000,-0.00000000
-5.65782891,1.95502528,-1.95502528,0.00061752,-0.00061752,0.29878207,-0.29878207,0.25987961,-0.25987961,0.00000000,-0.00000000,0.83627827,-0.83627827,0.98740209,-0.98740209,0.71877266,-0.71877266,0.00000000,-0.00000000
-5.65182591,2.02442845,-2.02442845,0.00066589,-0.00066589,0.30802722,-0.30802722,0.27556414,-0.27556414,0.00000000,-0.00000000,0.86478905,-0.86478905,1.01982256,-1.01982256,0.74364364,-0.74364364,0.00000000,-0.00000000
-5.64582291,2.08809021,-2.08809021,0.00072030,-0.00072030,0.31597790,-0.31597790,0.29138508,-0.29138508,0.00000000,-0.00000000,0.89006034,-0.89006034,1.04885654,-1.04885654,0.76649994,-0.76649994,0.00000000,-0.00000000
-5.63981991,2.14576885,-2.14576885,0.00078211,-0.00078211,0.32258827,-0.32258827,0.30728886,-0.30728886,0.00000000,-0.00000000,0.91187694,-0.91187694,1.07440562,-1.07440562,0.78724171,-0.78724171,0.00000000,-0.00000000
-5.63381691,2.19732446,-2.19732446,0.00085288,-0.00085288,0.32784087,-0.32784087,0.32321824,-0.32321824,0.00000000,-0.00000000,0.93007527,-0.93007527,1.09644178,-1.09644178,0.80579607,-0.80579607,0.00000000,-0.00000000
-5.62781391,2.24271158,-2.24271158,0.00093436,-0.00093436,0.33174580,-0.33174580,0.33911205,-0.33911205,0.00000000,-0.00000000,0.94454366,-0.94454366,1.11500350,-1.11500350,0.82211517,-0.82211517,0.00000000,-0.00000000
-5.62181091,2.28196896,-2.28196896,0.00102847,-0.00102847,0.33433884,-0.33433884,0.35490504,-0.35490504,0.00000000,-0.00000000,0.95522129,-0.95522129,1.13018964,-1.13018964,0.83617393,-0.83617393,0.00000000,-0.00000000
-5.61580790,2.31520747,-2.31520747,0.00113729,-0.00113729,0.33567867,-0.33567867,0.37052798,-0.37052798,0.00000000,-0.00000000,0.96209600,-0.96209600,1.14215131,-1.14215131,0.84796775,-0.84796775,0.00000000,-0.00000000
-5.60980490,2.34259662,-2.34259662,0.00126299,-0.00126299,0.33584323,-0.33584323,0.38590805,-0.38590805,0.00000000,-0.00000000,0.96520122,-0.96520123,1.15108239,-1.15108239,0.85751024,-0.85751024,0.00000000,-0.00000000
-5.60380190,2.36435072,-2.36435072,0.00140784,-0.00140784,0.33492563,-0.33492563,0.40096941,-0.40096941,0.00000000,-0.00000000,0.96461229,-0.96461229,1.15720898,-1.15720898,0.86483131,-0.86483131,0.00000000,-0.00000000
-5.59779890,2.38071521,-2.38071521,0.00157413,-0.00157413,0.33302956,-0.33302956,0.41563396,-0.41563396,0.00000000,-0.00000000,0.96044227,-0.96044227,1.16077838,-1.16077838,0.86997544,-0.86997544,0.00000000,-0.00000000
-5.59179590,2.39195393,-2.39195394,0.00176410,-0.00176410,0.33026474,-0.33026474,0.42982234,-0.42982234,0.00000000,-0.00000000,0.95283771,-0.95283771,1.16204811,-1.16204811,0.87300040,-0.87300040,0.00000000,-0.00000000
-5.58579290,2.39833771,-2.39833772,0.00197988,-0.00197988,0.32674231,-0.32674231,0.44345493,-0.44345493,0.00000000,-0.00000000,0.94197439,-0.94197439,1.16127538,-1.16127538,0.87397620,-0.87397620,0.00000000,-0.00000000
-5.57978989,2.40013470,-2.40013470,0.00222341,-0.00222341,0.32257066,-0.32257066,0.45645297,-0.45645297,0.00000000,-0.00000000,0.92805318,-0.92805318,1.15870746,-1.15870746,0.87298423,-0.87298423,0.00000000,-0.00000000
-5.57378689,2.39760261,-2.39760262,0.00249635,-0.00249635,0.31785175,-0.31785175,0.46873962,-0.46873962,0.00000000,-0.00000000,0.91129613,-0.91129613,1.15457331,-1.15457331,0.87011654,-0.87011654,0.00000000,-0.00000000
-5.56778389,2.39098309,-2.39098309,0.00280000,-0.00280000,0.31267802,-0.31267802,0.48024103,-0.48024103,0.00000000,-0.00000000,0.89194289,-0.89194289,1.14907670,-1.14907670,0.86547509,-0.86547509,0.00000000,-0.00000000
-5.56178089,2.38049792,-2.38049792,0.00313523,-0.00313523,0.30713020,-0.30713020,0.49088725,-0.49088725,0.00000000,-0.00000000,0.87024734,-0.87024734,1.14239098,-1.14239098,0.85917079,-0.85917079,0.00000000,-0.00000000
-5.55577789,2.36634721,-2.36634721,0.00350240,-0.00350240,0.30127578,-0.30127578,0.50061313,-0.50061313,0.00000000,-0.00000000,0.84647438,-0.84647438,1.13465579,-1.13465579,0.85132239,-0.85132239,0.00000000,-0.00000000
-5.54977489,2.34870924,-2.34870924,0.00390128,-0.00390128,0.29516849,-0.29516849,0.50935912,-0.50935912,0.00000000,-0.00000000,0.82089702,-0.82089702,1.12597542,-1.12597542,0.84205500,-0.84205500,0.00000000,-0.00000000
-5.54377189,2.32774185,-2.32774185,0.00433104,-0.00433104,0.28884842,-0.28884842,0.51707202,-0.51707202,0.00000000,-0.00000000,0.79379345,-0.79379345,1.11641919,-1.11641919,0.83149843,-0.83149843,0.00000000,-0.00000000
-5.53776888,2.30358500,-2.30358500,0.00479020,-0.00479020,0.28234298,-0.28234298,0.52370581,-0.52370581,0.00000000,-0.00000000,0.76544420,-0.76544420,1.10602333,-1.10602333,0.81978519,-0.81978519,0.00000000,-0.00000000
-5.53176588,2.27636457,-2.27636457,0.00527666,-0.00527666,0.27566845,-0.27566845,0.52922249,-0.52922249,0.00000000,-0.00000000,0.73612936,-0.73612936,1.09479457,-1.09479457,0.80704848,-0.80704848,0.00000000,-0.00000000
-5.52576288,2.24619690,-2.24619690,0.00578771,-0.00578771,0.26883199,-0.26883199,0.53359306,-0.53359306,0.00000000,-0.00000000,0.70612573,-0.70612573,1.08271506,-1.08271506,0.79342010,-0.79342010,0.00000000,-0.00000000
-5.51975988,2.21319416,-2.21319416,0.00632011,-0.00632011,0.26183403,-0.26183403,0.53679869,-0.53679869,0.00000000,-0.00000000,0.67570408,-0.67570408,1.06974834,-1.06974834,0.77902860,-0.77902860,0.00000000,-0.00000000
-5.51375688,2.17747015,-2.17747015,0.00687016,-0.00687016,0.25467085,-0.25467085,0.53883201,-0.53883202,0.00000000,-0.00000000,0.64512640,-0.64512640,1.05584629,-1.05584629,0.76399776,-0.76399776,0.00000000,-0.00000000
-5.50775388,2.13914654,-2.13914655,0.00743384,-0.00743384,0.24733716,-0.24733716,0.53969859,-0.53969859,0.00000000,-0.00000000,0.61464331,-0.61464331,1.04095654,-1.04095654,0.74844547,-0.74844547,0.00000000,-0.00000000
-5.50175088,2.09835922,-2.09835922,0.00800694,-0.00800694,0.23982864,-0.23982864,0.53941845,-0.53941845,0.00000000,-0.00000000,0.58449170,-0.58449170,1.02503018,-1.02503018,0.73248325,-0.73248325,0.00000000,-0.00000000
-5.49574787,2.05526445,-2.05526445,0.00858519,-0.00858519,0.23214417,-0.23214417,0.53802764,-0.53802764,0.00000000,-0.00000000,0.55489253,-0.55489253,1.00802927,-1.00802927,0.71621636,-0.71621636,0.00000000,-0.00000000
-5.48974487,2.01004475,-2.01004475,0.00916446,-0.00916446,0.22428782,-0.22428782,0.53557957,-0.53557957,0.00000000,-0.00000000,0.52604904,-0.52604904,0.98993402,-0.98993402,0.69974449,-0.69974449,0.00000000,-0.00000000
-5.48374187,1.96291395,-1.96291395,0.00974091,-0.00974091,0.21627031,-0.21627031,0.53214616,-0.53214616,0.00000000,-0.00000000,0.49814529,-0.49814529,0.97074906,-0.97074906,0.68316297,-0.68316297,0.00000000,-0.00000000
-5.47773887,1.91412112,-1.91412112,0.01031111,-0.01031111,0.20811008,-0.20811008,0.52781837,-0.52781837,0.00000000,-0.00000000,0.47134505,-0.47134505,0.95050857,-0.95050857,0.66656427,-0.66656427,0.00000000,-0.00000000
-5.47173587,1.86395312,-1.86395312,0.01087218,-0.01087218,0.19983381,-0.19983381,0.52270617,-0.52270617,0.00000000,-0.00000000,0.44579109,-0.44579109,0.92928009,-0.92928009,0.65003970,-0.65003970,0.00000000,-0.00000000
-5.46573287,1.81273523,-1.81273523,0.01142188,-0.01142188,0.19147639,-0.19147639,0.51693768,-0.51693768,0.00000000,-0.00000000,0.42160483,-0.42160483,0.90716653,-0.90716653,0.63368100,-0.63368100,0.00000000,-0.00000000
-5.45972986,1.76082962,-1.76082962,0.01195865,-0.01195865,0.18308045,-0.18308045,0.51065728,-0.51065728,0.00000000,-0.00000000,0.39888621,-0.39888621,0.88430638,-0.88430638,0.61758161,-0.61758161,0.00000000,-0.00000000
-5.45372686,1.70863155,-1.70863155,0.01248161,-0.01248161,0.17469539,-0.17469539,0.50402285,-0.50402285,0.00000000,-0.00000000,0.37771388,-0.37771388,0.86087202,-0.86087202,0.60183732,-0.60183731,0.00000000,-0.00000000
-5.44772386,1.65656304,-1.65656304,0.01299052,-0.01299052,0.16637599,-0.16637599,0.49720188,-0.49720188,0.00000000,-0.00000000,0.35814545,-0.35814545,0.83706600,-0.83706600,0.58654627,-0.58654627,0.00000000,-0.00000000
-5.44172086,1.60506424,-1.60506424,0.01348566,-0.01348566,0.15818073,-0.15818073,0.49036670,-0.49036670,0.00000000,-0.00000000,0.34021790,-0.34021790,0.81311561,-0.81311561,0.57180804,-0.57180804,0.00000000,-0.00000000
-5.43571786,1.55458255,-1.55458255,0.01396769,-0.01396769,0.15016986,-0.15016986,0.48368893,-0.48368893,0.00000000,-0.00000000,0.32394804,-0.32394804,0.78926577,-0.78926577,0.55772186,-0.55772186,0.00000000,-0.00000000
-5.42971486,1.50556014,-1.50556014,0.01443747,-0.01443747,0.14240333,-0.14240333,0.47733332,-0.47733332,0.00000000,-0.00000000,0.30933299,-0.30933299,0.76577069,-0.76577069,0.54438396,-0.54438396,0.00000000,-0.00000000
-5.42371186,1.45842027,-1.45842027,0.01489583,-0.01489583,0.13493867,-0.13493867,0.47145147,-0.47145147,0.00000000,-0.00000000,0.29635066,-0.29635066,0.74288474,-0.74288474,0.53188429,-0.53188429,0.00000000,-0.00000000
-5.41770885,1.41355327,-1.41355327,0.01534335,-0.01534335,0.12782896,-0.12782896,0.46617552,-0.46617552,0.00000000,-0.00000000,0.28496036,-0.28496036,0.72085289,-0.72085289,0.52030271,-0.52030271,0.00000000,-0.00000000
-5.41170585,1.37130300,-1.37130300,0.01578012,-0.01578012,0.12112099,-0.12112099,0.46161247,-0.46161247,0.00000000,-0.00000000,0.27510349,-0.27510349,0.69990145,-0.69990145,0.50970513,-0.50970513,0.00000000,-0.00000000
-5.40570285,1.33195467,-1.33195467,0.01620555,-0.01620555,0.11485363,-0.11485363,0.45783932,-0.45783932,0.00000000,-0.00000000,0.26670450,-0.26670450,0.68022953,-0.68022953,0.50013977,-0.50013977,0.00000000,-0.00000000
-5.39969985,1.29572504,-1.29572504,0.01661815,-0.01661815,0.10905658,-0.10905658,0.45489958,-0.45489958,0.00000000,-0.00000000,0.25967205,-0.25967205,0.66200190,-0.66200190,0.49163403,-0.49163403,0.00000000,-0.00000000
-5.39369685,1.26275561,-1.26275561,0.01701547,-0.01701547,0.10374956,-0.10374956,0.45280135,-0.45280135,0.00000000,-0.00000000,0.25390073,-0.25390073,0.64534358,-0.64534358,0.48419235,-0.48419235,0.00000000,-0.00000000
-5.38769385,1.23310984,-1.23310984,0.01739396,-0.01739396,0.09894189,-0.09894189,0.45151731,-0.45151731,0.00000000,-0.00000000,0.24927312,-0.24927312,0.63033675,-0.63033675,0.47779521,-0.47779521,0.00000000,-0.00000000
-5.38169085,1.20677454,-1.20677454,0.01774902,-0.01774902,0.09463263,-0.09463263,0.45098671,-0.45098671,0.00000000,-0.00000000,0.24566246,-0.24566246,0.61702017,-0.61702017,0.47239972,-0.47239972,0.00000000,-0.00000000
-5.37568784,1.18366593,-1.18366593,0.01807509,-0.01807509,0.09081114,-0.09081114,0.45111956,-0.45111956,0.00000000,-0.00000000,0.24293591,-0.24293591,0.60539122,-0.60539122,0.46794177,-0.46794177,0.00000000,-0.00000000
-5.36968484,1.16364023,-1.16364023,0.01836576,-0.01836576,0.08745812,-0.08745812,0.45180268,-0.45180268,0.00000000,-0.00000000,0.24095834,-0.24095834,0.59541069,-0.59541069,0.46433986,-0.46433986,0.00000000,-0.00000000
-5.36368184,1.14650844,-1.14650844,0.01861407,-0.01861407,0.08454716,-0.08454716,0.45290772,-0.45290772,0.00000000,-0.00000000,0.23959655,-0.23959655,0.58700997,-0.58700997,0.46150045,-0.46150045,0.00000000,-0.00000000
-5.35767884,1.13205478,-1.13205478,0.01881272,-0.01881272,0.08204648,-0.08204648,0.45430047,-0.45430047,0.00000000,-0.00000000,0.23872393,-0.23872393,0.58010045,-0.58010044,0.45932460,-0.45932460,0.00000000,-0.00000000
-5.35167584,1.12005768,-1.12005768,0.01895447,-0.01895447,0.07992108,-0.07992108,0.45585138,-0.45585138,0.00000000,-0.00000000,0.23822526,-0.23822526,0.57458453,-0.57458453,0.45771565,-0.45771565,0.00000000,-0.00000000
-5.34567284,1.11031248,-1.11031248,0.01903245,-0.01903245,0.07813504,-0.07813504,0.45744643,-0.45744643,0.00000000,-0.00000000,0.23800150,-0.23800150,0.57036776,-0.57036776,0.45658730,-0.45658730,0.00000000,-0.00000000
