energy_ev,total_up,Ga_p_up,Ga_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.64932466,4.68445398,0.94690170,0.00000000,1.21578453,3.33660559,0.01951470,0.19018578
-4.64332166,4.70358718,0.95389249,0.00000000,1.20809378,3.34892215,0.01961273,0.19081665
-4.63731866,4.69935423,0.95515365,0.00000000,1.19371610,3.34558154,0.01961435,0.19025926
-4.63131566,4.67090715,0.95055693,0.00000000,1.17277474,3.32589076,0.01951606,0.18851627
-4.62531266,4.61792730,0.94010139,0.00000000,1.14553213,3.28951631,0.01931648,0.18561473
-4.61930965,4.54064232,0.92391368,0.00000000,1.11238208,3.23650078,0.01901649,0.18160527
-4.61330665,4.43982425,0.90224386,0.00000000,1.07383790,3.16726662,0.01861920,0.17656051
-4.60730365,4.31676945,0.87545716,0.00000000,1.03051702,3.08260686,0.01812993,0.17057288
-4.60130065,4.17326115,0.84402195,0.00000000,0.98312270,2.98366355,0.01755609,0.16375176
-4.59529765,4.01151663,0.80849449,0.00000000,0.93242379,2.87189488,0.01690696,0.15622026
-4.58929465,3.83412143,0.76950136,0.00000000,0.87923333,2.74903250,0.01619346,0.14811163
-4.58329165,3.64395351,0.72772011,0.00000000,0.82438687,2.61703106,0.01542782,0.13956553
-4.57728864,3.44410046,0.68385924,0.00000000,0.76872123,2.47801187,0.01462329,0.13072431
-4.57128564,3.23777326,0.63863806,0.00000000,0.71305455,2.33420329,0.01379376,0.12172938
-4.56528264,3.02821977,0.59276742,0.00000000,0.65816820,2.18787977,0.01295338,0.11271785
-4.55927964,2.81864099,0.54693192,0.00000000,0.60479095,2.04130208,0.01211620,0.10381953
-4.55327664,2.61211296,0.50177417,0.00000000,0.55358577,1.89666049,0.01129587,0.09515437
-4.54727364,2.41151652,0.45788152,0.00000000,0.50513954,1.75602282,0.01050525,0.08683039
-4.54127064,2.21947676,0.41577562,0.00000000,0.45995553,1.62128862,0.00975616,0.07894213
-4.53526763,2.03831337,0.37590485,0.00000000,0.41844863,1.49415061,0.00905913,0.07156965
-4.52926463,1.87000265,0.33863971,0.00000000,0.38094323,1.37606411,0.00842320,0.06477800
-4.52326163,1.71615138,0.30427092,0.00000000,0.34767332,1.26822464,0.00785574,0.05861722
-4.51725863,1.57798224,0.27301019,0.00000000,0.31878462,1.17155387,0.00736236,0.05312272
-4.51125563,1.45633023,0.24499312,0.00000000,0.29433828,1.08669345,0.00694685,0.04831603
-4.50525263,1.35164915,0.22028400,0.00000000,0.27431599,1.01400650,0.00661114,0.04420586
-4.49924962,1.26402705,0.19888216,0.00000000,0.25862597,0.95358586,0.00635535,0.04078933
-4.49324662,1.19320953,0.18072931,0.00000000,0.24710980,0.90526844,0.00617780,0.03805345
-4.48724362,1.13862947,0.16571772,0.00000000,0.23954969,0.86865500,0.00607518,0.03597659
-4.48124062,1.09944216,0.15369871,0.00000000,0.23567622,0.84313424,0.00604259,0.03453005
-4.47523762,1.07456459,0.14449131,0.00000000,0.23517626,0.82791069,0.00607378,0.03367962
-4.46923462,1.06271781,0.13789074,0.00000000,0.23770119,0.82203536,0.00616124,0.03338707
-4.46323162,1.06247127,0.13367661,0.00000000,0.24287531,0.82443848,0.00629649,0.03361158
-4.45722861,1.07228837,0.13162066,0.00000000,0.25030443,0.83396361,0.00647026,0.03431104
-4.45122561,1.09057210,0.13149390,0.00000000,0.25958462,0.84940223,0.00667271,0.03544323
-4.44522261,1.11570998,0.13307310,0.00000000,0.27031122,0.86952819,0.00689371,0.03696688
-4.43921961,1.14611741,0.13614661,0.00000000,0.28208780,0.89313118,0.00712310,0.03884252
-4.43321661,1.18027843,0.14051939,0.00000000,0.29453517,0.91904851,0.00735090,0.04103320
-4.42721361,1.21678313,0.14601721,0.00000000,0.30730024,0.94619436,0.00756762,0.04350500
-4.42121061,1.25436055,0.15248999,0.00000000,0.32006435,0.97358576,0.00776445,0.04622733
-4.41520760,1.29190649,0.15981422,0.00000000,0.33255109,1.00036466,0.00793353,0.04917308
-4.40920460,1.32850513,0.16789440,0.00000000,0.34453308,1.02581528,0.00806812,0.05231851
-4.40320160,1.36344394,0.17666344,0.00000000,0.35583751,1.04937638,0.00816275,0.05564298
-4.39719860,1.39622135,0.18608195,0.00000000,0.36635011,1.07064791,0.00821342,0.05912847
-4.39119560,1.42654682,0.19613647,0.00000000,0.37601737,1.08939197,0.00821762,0.06275891
-4.38519260,1.45433332,0.20683655,0.00000000,0.38484662,1.10552798,0.00817444,0.06651944
-4.37918959,1.47968252,0.21821085,0.00000000,0.39290397,1.11912239,0.00808452,0.07039549
-4.37318659,1.50286331,0.23030221,0.00000000,0.40030996,1.13037340,0.00795006,0.07437182
-4.36718359,1.52428441,0.24316199,0.00000000,0.40723309,1.13959134,0.00777471,0.07843160
-4.36118059,1.54446248,0.25684368,0.00000000,0.41388122,1.14717573,0.00756345,0.08255546
-4.35517759,1.56398693,0.27139624,0.00000000,0.42049124,1.15358993,0.00732243,0.08672073
-4.34917459,1.58348319,0.28685731,0.00000000,0.42731740,1.15933479,0.00705881,0.09090079
-4.34317159,1.60357599,0.30324662,0.00000000,0.43461862,1.16492220,0.00678052,0.09506468
-4.33716858,1.62485440,0.32056005,0.00000000,0.44264547,1.17084996,0.00649604,0.09917694
-4.33116558,1.64784005,0.33876445,0.00000000,0.45162731,1.17757901,0.00621418,0.10319774
-4.32516258,1.67296017,0.35779375,0.00000000,0.46176026,1.18551374,0.00594384,0.10708336
-4.31915958,1.70052626,0.37754651,0.00000000,0.47319635,1.19498643,0.00569378,0.11078688
-4.31315658,1.73071934,0.39788508,0.00000000,0.48603473,1.20624596,0.00547239,0.11425928
-4.30715358,1.76358219,0.41863660,0.00000000,0.50031493,1.21945119,0.00528747,0.11745061
