energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.66983492,2.45072482,0.91195978,0.93416191,0.03566617,1.39054540,0.22126736,0.00756740
-5.66383192,2.40829573,0.89692907,0.91987445,0.03474643,1.35292735,0.22383537,0.00761423
-5.65782891,2.36171950,0.88124321,0.90424891,0.03374384,1.31333084,0.22596328,0.00764514
-5.65182591,2.31152078,0.86500950,0.88743269,0.03267456,1.27218163,0.22763035,0.00765979
-5.64582291,2.25819665,0.84829415,0.86956211,0.03155412,1.22987114,0.22882063,0.00765775
-5.63981991,2.20221555,0.83112593,0.85076358,0.03039701,1.18675245,0.22952529,0.00763851
-5.63381691,2.14402025,0.81350213,0.83115638,0.02921653,1.14313916,0.22974508,0.00760157
-5.62781391,2.08403412,0.79539659,0.81085650,0.02802460,1.09930673,0.22949288,0.00754646
-5.62181091,2.02266994,0.77676914,0.78998129,0.02683171,1.05549594,0.22879590,0.00747281
-5.61580790,1.96034013,0.75757568,0.76865440,0.02564693,1.01191790,0.22769773,0.00738045
-5.60980490,1.89746722,0.73777843,0.74701059,0.02447797,0.96876007,0.22625973,0.00726944
-5.60380190,1.83449366,0.71735559,0.72519992,0.02333133,0.92619272,0.22456178,0.00714019
-5.59779890,1.77188957,0.69630971,0.70339098,0.02221246,0.88437520,0.22270224,0.00699342
-5.59179590,1.71015781,0.67467450,0.68177266,0.02112593,0.84346165,0.22079697,0.00683028
-5.58579290,1.64983539,0.65251936,0.66055430,0.02007562,0.80360549,0.21897732,0.00665234
-5.57978989,1.59149077,0.62995162,0.63996411,0.01906493,0.76496261,0.21738715,0.00646154
-5.57378689,1.53571677,0.60711620,0.62024548,0.01809693,0.72769277,0.21617885,0.00626023
-5.56778389,1.48311921,0.58419278,0.60165162,0.01717446,0.69195939,0.21550849,0.00605107
-5.56178089,1.43430145,0.56139051,0.58443838,0.01630027,0.65792747,0.21553019,0.00583697
-5.55577789,1.38984563,0.53894080,0.56885573,0.01547705,0.62576013,0.21638990,0.00562099
-5.54977489,1.35029136,0.51708829,0.55513817,0.01470747,0.59561366,0.21821898,0.00540629
-5.54377189,1.31611302,0.49608073,0.54349462,0.01399411,0.56763181,0.22112758,0.00519594
-5.53776888,1.28769695,0.47615823,0.53409823,0.01333948,0.54193945,0.22519841,0.00499287
-5.53176588,1.26531977,0.45754244,0.52707675,0.01274590,0.51863623,0.23048098,0.00479973
-5.52576288,1.24912928,0.44042627,0.52250405,0.01221542,0.49779073,0.23698678,0.00461882
-5.51975988,1.23912915,0.42496474,0.52039322,0.01174980,0.47943537,0.24468561,0.00445197
-5.51375688,1.23516855,0.41126738,0.52069181,0.01135034,0.46356273,0.25350327,0.00430051
-5.50775388,1.23693758,0.39939252,0.52327957,0.01101793,0.45012339,0.26332097,0.00416520
-5.50175088,1.24396912,0.38934400,0.52796894,0.01075292,0.43902559,0.27397635,0.00404624
-5.49574787,1.25564737,0.38107010,0.53450840,0.01055518,0.43013688,0.28526641,0.00394325
-5.48974487,1.27122298,0.37446512,0.54258869,0.01042411,0.42328756,0.29695213,0.00385534
-5.48374187,1.28983427,0.36937317,0.55185162,0.01035866,0.41827595,0.30876480,0.00378112
-5.47773887,1.31053373,0.36559426,0.56190123,0.01035740,0.41487505,0.32041372,0.00371881
-5.47173587,1.33231871,0.36289214,0.57231678,0.01041861,0.41284044,0.33159517,0.00366632
-5.46573287,1.35416477,0.36100368,0.58266689,0.01054035,0.41191873,0.34200207,0.00362134
-5.45972986,1.37506031,0.35964913,0.59252435,0.01072055,0.41185631,0.35133417,0.00358147
-5.45372686,1.39404059,0.35854299,0.60148070,0.01095701,0.41240777,0.35930814,0.00354430
-5.44772386,1.41021972,0.35740470,0.60916001,0.01124750,0.41334352,0.36566725,0.00350754
-5.44172086,1.42281885,0.35596889,0.61523110,0.01158970,0.41445628,0.37019014,0.00346906
-5.43571786,1.43118943,0.35399456,0.61941767,0.01198118,0.41556596,0.37269833,0.00342702
-5.42971486,1.43483033,0.35127295,0.62150588,0.01241933,0.41652286,0.37306209,0.00337992
-5.42371186,1.43339814,0.34763367,0.62134899,0.01290125,0.41720888,0.37120453,0.00332658
-5.41770885,1.42671048,0.34294889,0.61886900,0.01342360,0.41753691,0.36710358,0.00326624
-5.41170585,1.41474212,0.33713560,0.61405529,0.01398243,0.41744846,0.36079197,0.00319851
-5.40570285,1.39761464,0.33015585,0.60696039,0.01457306,0.41690973,0.35235512,0.00312335
-5.39969985,1.37558042,0.32201508,0.59769327,0.01518990,0.41590662,0.34192722,0.00304106
-5.39369685,1.34900187,0.31275881,0.58641063,0.01582632,0.41443891,0.32968551,0.00295222
-5.38769385,1.31832762,0.30246788,0.57330678,0.01647458,0.41251419,0.31584336,0.00285761
-5.38169085,1.28406676,0.29125267,0.55860264,0.01712580,0.41014200,0.30064224,0.00275820
-5.37568784,1.24676293,0.27924652,0.54253459,0.01776998,0.40732849,0.28434311,0.00265504
-5.36968484,1.20696947,0.26659897,0.52534382,0.01839613,0.40407220,0.26721765,0.00254921
-5.36368184,1.16522707,0.25346884,0.50726656,0.01899244,0.40036101,0.24953957,0.00244179
-5.35767884,1.12204484,0.24001786,0.48852589,0.01954652,0.39617071,0.23157660,0.00233378
-5.35167584,1.07788567,0.22640488,0.46932520,0.02004578,0.39146505,0.21358317,0.00222608
-5.34567284,1.03315627,0.21278089,0.44984374,0.02047775,0.38619736,0.19579431,0.00211948
-5.33966983,0.98820195,0.19928523,0.43023417,0.02083052,0.38031369,0.17842071,0.00201461
-5.33366683,0.94330614,0.18604279,0.41062208,0.02109317,0.37375694,0.16164516,0.00191198
-5.32766383,0.89869403,0.17316243,0.39110729,0.02125622,0.36647204,0.14562041,0.00181197
-5.32166083,0.85453966,0.16073644,0.37176668,0.02131198,0.35841156,0.13046823,0.00171484
-5.31565783,0.81097577,0.14884102,0.35265813,0.02125497,0.34954141,0.11627982,0.00162075
-5.30965483,0.76810531,0.13753765,0.33382523,0.02108216,0.33984637,0.10311718,0.00152983
-5.30365183,0.72601375,0.12687503,0.31530228,0.02079318,0.32933499,0.09101540,0.00144215
-5.29764882,0.68478136,0.11689164,0.29711935,0.02039048,0.31804354,0.07998564,0.00135781
-5.29164582,0.64449451,0.10761849,0.27930688,0.01987928,0.30603894,0.07001847,0.00127691
-5.28564282,0.60525551,0.09908208,0.26189968,0.01926751,0.29342032,0.06108762,0.00119963
-5.27963982,0.56719032,0.09130724,0.24494001,0.01856563,0.28031930,0.05315363,0.00112623
-5.27363682,0.53045401,0.08431980,0.22847979,0.01778634,0.26689894,0.04616752,0.00105703
-5.26763382,0.49523370,0.07814891,0.21258163,0.01694427,0.25335143,0.04007415,0.00099249
-5.26163082,0.46174904,0.07282894,0.19731900,0.01605553,0.23989466,0.03481529,0.00093315
-5.25562781,0.43025042,0.06840092,0.18277539,0.01513732,0.22676786,0.03033220,0.00087968
-5.24962481,0.40101503,0.06491329,0.16904271,0.01420744,0.21422655,0.02656781,0.00083281
-5.24362181,0.37434123,0.06242219,0.15621899,0.01328386,0.20253689,0.02346837,0.00079340
-5.23761881,0.35054152,0.06099102,0.14440569,0.01238423,0.19196965,0.02098466,0.00076233
-5.23161581,0.32993427,0.06068941,0.13370462,0.01152552,0.18279407,0.01907267,0.00074056
-5.22561281,0.31283478,0.06159157,0.12421471,0.01072362,0.17527161,0.01769395,0.00072905
-5.21960980,0.29954582,0.06377400,0.11602879,0.00999298,0.16964975,0.01681549,0.00072876
-5.21360680,0.29034774,0.06731264,0.10923039,0.00934642,0.16615589,0.01640930,0.00074060
-5.20760380,0.28548868,0.07227946,0.10389074,0.00879482,0.16499145,0.01645178,0.00076542
-5.20160080,0.28517470,0.07873867,0.10006595,0.00834698,0.16632621,0.01692274,0.00080394
-5.19559780,0.28956023,0.08674251,0.09779449,0.00800951,0.17029280,0.01780439,0.00085676
-5.18959480,0.29873894,0.09632679,0.09709493,0.00778672,0.17698164,0.01908018,0.00092427
-5.18359180,0.31273520,0.10750643,0.09796405,0.00768060,0.18643620,0.02073356,0.00100665
-5.17758879,0.33149638,0.12027103,0.10037524,0.00769079,0.19864878,0.02274684,0.00110382
-5.17158579,0.35488637,0.13458077,0.10427735,0.00781462,0.21355697,0.02510005,0.00121543
-5.16558279,0.38268045,0.15036286,0.10959395,0.00804716,0.23104093,0.02776998,0.00134080
-5.15957979,0.41456207,0.16750870,0.11622312,0.00838130,0.25092181,0.03072935,0.00147891
-5.15357679,0.45012178,0.18587214,0.12403777,0.00880787,0.27296131,0.03394621,0.00162842
-5.14757379,0.48885874,0.20526878,0.13288663,0.00931579,0.29686286,0.03738369,0.00178763
-5.14157079,0.53018504,0.22547688,0.14259592,0.00989226,0.32227447,0.04099990,0.00195449
-5.13556778,0.57343321,0.24623958,0.15297175,0.01052295,0.34879336,0.04474828,0.00212666
-5.12956478,0.61786687,0.26726885,0.16380328,0.01119232,0.37597262,0.04857822,0.00230149
-5.12356178,0.66269467,0.28825102,0.17486666,0.01188387,0.40332971,0.05243596,0.00247614
-5.11755878,0.70708718,0.30885372,0.18592965,0.01258051,0.43035683,0.05626587,0.00264757
-5.11155578,0.75019642,0.32873427,0.19675688,0.01326494,0.45653287,0.06001190,0.00281263
-5.10555278,0.79117755,0.34754901,0.20711551,0.01391999,0.48133664,0.06361930,0.00296818
-5.09954977,0.82921189,0.36496348,0.21678129,0.01452910,0.50426095,0.06703638,0.00311113
-5.09354677,0.86353041,0.38066278,0.22554461,0.01507670,0.52482703,0.07021639,0.00323854
-5.08754377,0.89343688,0.39436188,0.23321645,0.01554861,0.54259872,0.07311928,0.00334773
-5.08154077,0.91832942,0.40581533,0.23963388,0.01593240,0.55719580,0.07571336,0.00343634
-5.07553777,0.93771969,0.41482582,0.24466491,0.01621775,0.56830587,0.07797666,0.00350242
-5.06953477,0.95124860,0.42125130,0.24821240,0.01639670,0.57569425,0.07989802,0.00354447
-5.06353177,0.95869779,0.42501017,0.25021692,0.01646385,0.57921134,0.08147769,0.00356154
-5.05752876,0.95999630,0.42608431,0.25065825,0.01641651,0.57879712,0.08272753,0.00355319
-5.05152576,0.95522194,0.42451970,0.24955559,0.01625467,0.57448253,0.08367067,0.00351956
-5.04552276,0.94459721,0.42042466,0.24696631,0.01598102,0.56638759,0.08434068,0.00346134
-5.03951976,0.92847998,0.41396565,0.24298333,0.01560076,0.55471643,0.08478020,0.00337976
-5.03351676,0.90734925,0.40536090,0.23773126,0.01512139,0.53974931,0.08503921,0.00327652
-5.02751376,0.88178667,0.39487205,0.23136140,0.01455242,0.52183211,0.08517282,0.00315374
-5.02151076,0.85245457,0.38279434,0.22404591,0.01390501,0.50136373,0.08523886,0.00301391
-5.01550775,0.82007174,0.36944567,0.21597136,0.01319160,0.47878202,0.08529528,0.00285978
-5.00950475,0.78538787,0.35515512,0.20733195,0.01242545,0.45454885,0.08539751,0.00269427
-5.00350175,0.74915792,0.34025144,0.19832278,0.01162028,0.42913500,0.08559594,0.00252044
-4.99749875,0.71211761,0.32505203,0.18913341,0.01078980,0.40300555,0.08593363,0.00234131
-4.99149575,0.67496097,0.30985296,0.17994202,0.00994734,0.37660635,0.08644436,0.00215986
-4.98549275,0.63832104,0.29492031,0.17091038,0.00910555,0.35035211,0.08715121,0.00197894
-4.97948974,0.60275426,0.28048332,0.16217989,0.00827604,0.32461652,0.08806564,0.00180118
-4.97348674,0.56872921,0.26672947,0.15386874,0.00746922,0.29972463,0.08918723,0.00162898
-4.96748374,0.53661994,0.25380171,0.14607035,0.00669407,0.27594780,0.09050404,0.00146446
-4.96148074,0.50670382,0.24179777,0.13885298,0.00595809,0.25350107,0.09199366,0.00130946
-4.95547774,0.47916390,0.23077153,0.13226059,0.00526725,0.23254302,0.09362480,0.00116553
-4.94947474,0.45409513,0.22073615,0.12631473,0.00462598,0.21317774,0.09535944,0.00103391
-4.94347174,0.43151402,0.21166891,0.12101731,0.00403728,0.19545878,0.09715543,0.00091561
-4.93746873,0.41137098,0.20351711,0.11635411,0.00350281,0.17939463,0.09896928,0.00081138
-4.93146573,0.39356437,0.19620492,0.11229867,0.00302304,0.16495529,0.10075920,0.00072176
-4.92546273,0.37795566,0.18964067,0.10881653,0.00259741,0.15207956,0.10248805,0.00064715
-4.91945973,0.36438454,0.18372415,0.10586928,0.00222451,0.14068269,0.10412608,0.00058780
-4.91345673,0.35268335,0.17835361,0.10341851,0.00190227,0.13066382,0.10565338,0.00054386
-4.90745373,0.34269012,0.17343212,0.10142922,0.00162811,0.12191303,0.10706173,0.00051542
-4.90145073,0.33425939,0.16887293,0.09987258,0.00139909,0.11431767,0.10835595,0.00050254
-4.89544772,0.32727058,0.16460370,0.09872795,0.00121210,0.10776766,0.10955438,0.00050524
-4.88944472,0.32163351,0.16056946,0.09798408,0.00106392,0.10215978,0.11068869,0.00052352
-4.88344172,0.31729081,0.15673411,0.09763932,0.00095137,0.09740066,0.11180282,0.00055737
-4.87743872,0.31421749,0.15308067,0.09770103,0.00087135,0.09340865,0.11295116,0.00060675
-4.87143572,0.31241753,0.14961018,0.09818407,0.00082087,0.09011454,0.11419597,0.00067157
-4.86543272,0.31191816,0.14633944,0.09910870,0.00079712,0.08746119,0.11560426,0.00075166
-4.85942971,0.31276198,0.14329788,0.10049770,0.00079746,0.08540231,0.11724410,0.00084677
-4.85342671,0.31499765,0.14052366,0.10237328,0.00081940,0.08390056,0.11918068,0.00095648
-4.84742371,0.31866963,0.13805932,0.10475357,0.00086059,0.08292506,0.12147223,0.00108021
-4.84142071,0.32380777,0.13594730,0.10764924,0.00091879,0.08244872,0.12416606,0.00121716
-4.83541771,0.33041726,0.13422547,0.11106025,0.00099183,0.08244543,0.12729484,0.00136628
-4.82941471,0.33846960,0.13292307,0.11497294,0.00107759,0.08288736,0.13087348,0.00152627
-4.82341171,0.34789525,0.13205717,0.11935781,0.00117396,0.08374263,0.13489658,0.00169551
-4.81740870,0.35857829,0.13162995,0.12416795,0.00127881,0.08497337,0.13933683,0.00187212
-4.81140570,0.37035356,0.13162685,0.12933832,0.00139000,0.08653440,0.14414431,0.00205390
-4.80540270,0.38300656,0.13201564,0.13478599,0.00150534,0.08837254,0.14924685,0.00223840
-4.79939970,0.39627604,0.13274671,0.14041139,0.00162262,0.09042661,0.15455143,0.00242294
-4.79339670,0.40985946,0.13375417,0.14610039,0.00173961,0.09262822,0.15994666,0.00260465
-4.78739370,0.42342100,0.13495808,0.15172737,0.00185412,0.09490308,0.16530619,0.00278053
-4.78139070,0.43660182,0.13626739,0.15715903,0.00196400,0.09717311,0.17049292,0.00294755
-4.77538769,0.44903218,0.13758366,0.16225883,0.00206721,0.09935885,0.17536393,0.00310272
-4.76938469,0.46034490,0.13880529,0.16689183,0.00216189,0.10138248,0.17977582,0.00324315
-4.76338169,0.47018947,0.13983198,0.17092983,0.00224640,0.10317086,0.18359030,0.00336619
-4.75737869,0.47824634,0.14056937,0.17425646,0.00231937,0.10465893,0.18667973,0.00346949
-4.75137569,0.48424058,0.14093360,0.17677208,0.00237982,0.10579282,0.18893245,0.00355108
-4.74537269,0.48795450,0.14085542,0.17839821,0.00242715,0.10653300,0.19025753,0.00360946
-4.73936968,0.48923848,0.14028403,0.17908142,0.00246126,0.10685696,0.19058895,0.00364368
-4.73336668,0.48801971,0.13919010,0.17879633,0.00248253,0.10676152,0.18988879,0.00365332
-4.72736368,0.48430844,0.13756816,0.17754779,0.00249193,0.10626467,0.18814950,0.00363860
-4.72136068,0.47820148,0.13543819,0.17537200,0.00249097,0.10540669,0.18539506,0.00360033
-4.71535768,0.46988283,0.13284625,0.17233661,0.00248177,0.10425075,0.18168107,0.00353993
-4.70935468,0.45962151,0.12986433,0.16853986,0.00246702,0.10288277,0.17709378,0.00345937
-4.70335168,0.44776667,0.12658937,0.16410865,0.00244999,0.10141062,0.17174804,0.00336117
-4.69734867,0.43474020,0.12314149,0.15919578,0.00243447,0.09996266,0.16578439,0.00324827
-4.69134567,0.42102708,0.11966149,0.15397638,0.00242475,0.09868565,0.15936546,0.00312402
-4.68534267,0.40716401,0.11630777,0.14864369,0.00242554,0.09774201,0.15267162,0.00299203
-4.67933967,0.39372639,0.11325274,0.14340437,0.00244193,0.09730658,0.14589634,0.00285611
-4.67333667,0.38131428,0.11067883,0.13847335,0.00247925,0.09756285,0.13924117,0.00272017
-4.66733367,0.37053764,0.10877408,0.13406855,0.00254304,0.09869869,0.13291071,0.00258809
-4.66133067,0.36200114,0.10772766,0.13040544,0.00263886,0.10090175,0.12710755,0.00246364
-4.65532766,0.35628892,0.10772504,0.12769163,0.00277224,0.10435447,0.12202736,0.00235041
-4.64932466,0.35394956,0.10894324,0.12612159,0.00294854,0.10922887,0.11785431,0.00225166
-4.64332166,0.35548155,0.11154601,0.12587154,0.00317277,0.11568122,0.11475672,0.00217030
-4.63731866,0.36131950,0.11567901,0.12709473,0.00344951,0.12384654,0.11288317,0.00210880
-4.63131566,0.37182127,0.12146524,0.12991699,0.00378274,0.13383332,0.11235900,0.00206913
-4.62531266,0.38725637,0.12900060,0.13443282,0.00417572,0.14571843,0.11328324,0.00205272
-4.61930965,0.40779583,0.13834987,0.14070193,0.00463087,0.15954245,0.11572604,0.00206042
-4.61330665,0.43350382,0.14954304,0.14874650,0.00514966,0.17530561,0.11972659,0.00209250
-4.60730365,0.46433139,0.16257226,0.15854911,0.00573253,0.19296464,0.12529154,0.00214861
-4.60130065,0.50011260,0.17738955,0.17005149,0.00637882,0.21243061,0.13239402,0.00222783
-4.59529765,0.54056338,0.19390534,0.18315421,0.00708677,0.23356810,0.14097320,0.00232866
-4.58929465,0.58528346,0.21198797,0.19771740,0.00785355,0.25619577,0.15093462,0.00244905
-4.58329165,0.63376153,0.23146451,0.21356257,0.00867527,0.28008862,0.16215112,0.00258649
-4.57728864,0.68538395,0.25212266,0.23047556,0.00954714,0.30498185,0.17446457,0.00273802
-4.57128564,0.73944686,0.27371409,0.24821071,0.01046364,0.33057647,0.18768849,0.00290035
-4.56528264,0.79517183,0.29595909,0.26649614,0.01141864,0.35654659,0.20161135,0.00306989
-4.55927964,0.85172459,0.31855255,0.28504012,0.01240572,0.38254804,0.21600077,0.00324290
-4.55327664,0.90823649,0.34117107,0.30353838,0.01341841,0.40822839,0.23060853,0.00341559
-4.54727364,0.96382811,0.36348116,0.32168211,0.01445042,0.43323760,0.24517613,0.00358416
-4.54127064,1.01763409,0.38514813,0.33916648,0.01549599,0.45723922,0.25944104,0.00374499
-4.53526763,1.06882837,0.40584540,0.35569927,0.01655012,0.47992146,0.27314328,0.00389470
-4.52926463,1.11664873,0.42526394,0.37100936,0.01760878,0.50100760,0.28603218,0.00403023
-4.52326163,1.16041952,0.44312132,0.38485467,0.01866911,0.52026522,0.29787306,0.00414897
-4.51725863,1.19957154,0.45917002,0.39702920,0.01972954,0.53751376,0.30845368,0.00424883
-4.51125563,1.23365805,0.47320463,0.40736882,0.02078977,0.55262998,0.31759004,0.00432824
-4.50525263,1.26236609,0.48506752,0.41575558,0.02185075,0.56555079,0.32513143,0.00438623
-4.49924962,1.28552240,0.49465279,0.42212023,0.02291449,0.57627349,0.33096435,0.00442245
-4.49324662,1.30309366,0.50190808,0.42644286,0.02398382,0.58485312,0.33501533,0.00443710
-4.48724362,1.31518092,0.50683444,0.42875162,0.02506203,0.59139709,0.33725230,0.00443095
-4.48124062,1.32200847,0.50948400,0.42911956,0.02615246,0.59605735,0.33768457,0.00440526
-4.47523762,1.32390770,0.50995565,0.42765972,0.02725807,0.59902042,0.33636141,0.00436170
-4.46923462,1.32129683,0.50838902,0.42451879,0.02838087,0.60049586,0.33336928,0.00430230
-4.46323162,1.31465758,0.50495694,0.41986961,0.02952153,0.60070388,0.32882779,0.00422928
-4.45722861,1.30451003,0.49985697,0.41390294,0.03067882,0.59986260,0.32288476,0.00414501
-4.45122561,1.29138708,0.49330222,0.40681889,0.03184933,0.59817594,0.31571037,0.00405189
-4.44522261,1.27580988,0.48551222,0.39881856,0.03302708,0.59582265,0.30749095,0.00395223
-4.43921961,1.25826548,0.47670405,0.39009614,0.03420343,0.59294716,0.29842245,0.00384820
-4.43321661,1.23918798,0.46708437,0.38083201,0.03536703,0.58965289,0.28870409,0.00374174
-4.42721361,1.21894407,0.45684266,0.37118706,0.03650392,0.58599820,0.27853234,0.00363450
-4.42121061,1.19782347,0.44614591,0.36129858,0.03759785,0.58199538,0.26809549,0.00352783
-4.41520760,1.17603488,0.43513506,0.35127768,0.03863068,0.57761262,0.25756910,0.00342276
-4.40920460,1.15370709,0.42392323,0.34120842,0.03958299,0.57277873,0.24711227,0.00331998
-4.40320160,1.13089523,0.41259573,0.33114856,0.04043470,0.56739047,0.23686510,0.00321990
-4.39719860,1.10759131,0.40121162,0.32113171,0.04116584,0.56132183,0.22694708,0.00312271
-4.39119560,1.08373820,0.38980680,0.31117071,0.04175735,0.55443471,0.21745655,0.00302837
-4.38519260,1.05924610,0.37839807,0.30126192,0.04219185,0.54659036,0.20847105,0.00293673
-4.37918959,1.03401018,0.36698812,0.29139006,0.04245439,0.53766089,0.20004854,0.00284758
-4.37318659,1.00792828,0.35557069,0.28153332,0.04253309,0.52754000,0.19222914,0.00276070
-4.36718359,0.98091751,0.34413595,0.27166833,0.04241969,0.51615249,0.18503741,0.00267593
-4.36118059,0.95292862,0.33267535,0.26177471,0.04210997,0.50346187,0.17848481,0.00259324
-4.35517759,0.92395751,0.32118594,0.25183899,0.04160394,0.48947573,0.17257229,0.00251274
-4.34917459,0.89405301,0.30967378,0.24185754,0.04090593,0.47424847,0.16729274,0.00243469
-4.34317159,0.86332080,0.29815621,0.23183865,0.04002446,0.45788150,0.16263322,0.00235957
-4.33716858,0.83192313,0.28666306,0.22180338,0.03897197,0.44052071,0.15857681,0.00228800
-4.33116558,0.80007482,0.27523668,0.21178547,0.03776435,0.42235161,0.15510403,0.00222078
-4.32516258,0.76803551,0.26393090,0.20183022,0.03642041,0.40359236,0.15219381,0.00215879
-4.31915958,0.73609922,0.25280897,0.19199260,0.03496125,0.38448511,0.14982394,0.00210300
-4.31315658,0.70458148,0.24194086,0.18233457,0.03340949,0.36528631,0.14797112,0.00205438
-4.30715358,0.67380530,0.23139993,0.17292209,0.03178859,0.34625635,0.14661061,0.00201385
