energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.77788894,1.10498489,0.57313430,0.00892078,0.00049649,0.10526926,0.59130380,0.42508485
-5.77188594,1.10876733,0.57077833,0.00901190,0.00050133,0.11095702,0.59895505,0.42495648
-5.76588294,1.10673246,0.56510165,0.00905765,0.00050371,0.11651796,0.60388288,0.42248696
-5.75987994,1.09898163,0.55623158,0.00905807,0.00050359,0.12186503,0.60605276,0.41774165
-5.75387694,1.08574095,0.54437025,0.00901395,0.00050102,0.12691284,0.60548433,0.41083767
-5.74787394,1.06734876,0.52978609,0.00892679,0.00049606,0.13157895,0.60224753,0.40193828
-5.74187094,1.04424141,0.51280412,0.00879874,0.00048882,0.13578554,0.59645815,0.39124646
-5.73586793,1.01693769,0.49379524,0.00863245,0.00047943,0.13946133,0.58827312,0.37899786
-5.72986493,0.98602289,0.47316527,0.00843103,0.00046806,0.14254365,0.57788566,0.36545355
-5.72386193,0.95213296,0.45134396,0.00819796,0.00045488,0.14498064,0.56552054,0.35089283
-5.71785893,0.91593942,0.42877446,0.00793697,0.00044009,0.14673337,0.55142958,0.33560625
-5.71185593,0.87813532,0.40590361,0.00765197,0.00042388,0.14777785,0.53588741,0.31988918
-5.70585293,0.83942269,0.38317326,0.00734702,0.00040647,0.14810677,0.51918759,0.30403607
-5.69984992,0.80050154,0.36101279,0.00702621,0.00038805,0.14773084,0.50163898,0.28833537
-5.69384692,0.76206031,0.33983286,0.00669363,0.00036884,0.14667962,0.48356224,0.27306524
-5.68784392,0.72476783,0.32002040,0.00635336,0.00034903,0.14500181,0.46528644,0.25849004
-5.68184092,0.68926641,0.30193466,0.00600937,0.00032881,0.14276486,0.44714551,0.24485737
-5.67583792,0.65616571,0.28590418,0.00566555,0.00030838,0.14005389,0.42947448,0.23239578
-5.66983492,0.62603720,0.27222443,0.00532561,0.00028790,0.13696994,0.41260524,0.22131277
-5.66383192,0.59940867,0.26115585,0.00499314,0.00026754,0.13362756,0.39686191,0.21179303
-5.65782891,0.57675863,0.25292214,0.00467148,0.00024745,0.13015176,0.38255556,0.20399694
-5.65182591,0.55851032,0.24770836,0.00436377,0.00022778,0.12667443,0.36997845,0.19805887
-5.64582291,0.54502507,0.24565899,0.00407288,0.00020865,0.12333042,0.35939776,0.19408556
-5.63981991,0.53659529,0.24687560,0.00380138,0.00019017,0.12025323,0.35104895,0.19215433
-5.63381691,0.53343683,0.25141414,0.00355151,0.00017245,0.11757062,0.34512903,0.19231116
-5.62781391,0.53568124,0.25928206,0.00332512,0.00015557,0.11540028,0.34178980,0.19456877
-5.62181091,0.54336814,0.27043521,0.00312366,0.00013959,0.11384557,0.34113161,0.19890477
-5.61580790,0.55643816,0.28477486,0.00294816,0.00012458,0.11299170,0.34319770,0.20525998
-5.60980490,0.57472705,0.30214510,0.00279915,0.00011056,0.11290238,0.34796960,0.21353713
-5.60380190,0.59796136,0.32233086,0.00267669,0.00009757,0.11361702,0.35536389,0.22360017
-5.59779890,0.62575642,0.34505699,0.00258035,0.00008561,0.11514878,0.36523049,0.23527426
-5.59179590,0.65761703,0.36998870,0.00250918,0.00007468,0.11748337,0.37735297,0.24834682
-5.58579290,0.69294135,0.39673361,0.00246178,0.00006475,0.12057881,0.39145071,0.26256947
-5.57978989,0.73102820,0.42484578,0.00243626,0.00005580,0.12436606,0.40718337,0.27766135
-5.57378689,0.77108817,0.45383168,0.00243034,0.00004780,0.12875072,0.42415742,0.29331355
-5.56778389,0.81225826,0.48315842,0.00244137,0.00004069,0.13361546,0.44193478,0.30919485
-5.56178089,0.85362008,0.51226396,0.00246639,0.00003442,0.13882349,0.46004336,0.32495853
-5.55577789,0.89422116,0.54056922,0.00250222,0.00002893,0.14422264,0.47798915,0.34025026
-5.54977489,0.93309869,0.56749186,0.00254556,0.00002416,0.14965009,0.49526966,0.35471676
-5.54377189,0.96930516,0.59246113,0.00259304,0.00002004,0.15493761,0.51138810,0.36801497
-5.53776888,1.00193479,0.61493348,0.00264134,0.00001652,0.15991700,0.52586783,0.37982141
-5.53176588,1.03014998,0.63440821,0.00268729,0.00001353,0.16442563,0.53826668,0.38984142
-5.52576288,1.05320657,0.65044258,0.00272794,0.00001100,0.16831186,0.54819039,0.39781788
-5.51975988,1.07047699,0.66266578,0.00276064,0.00000889,0.17144012,0.55530485,0.40353905
-5.51375688,1.08147032,0.67079111,0.00278316,0.00000714,0.17369541,0.55934640,0.40684521
-5.50775388,1.08584836,0.67462577,0.00279371,0.00000570,0.17498714,0.56013010,0.40763380
-5.50175088,1.08343705,0.67407796,0.00279100,0.00000453,0.17525211,0.55755532,0.40586291
-5.49574787,1.07423276,0.66916080,0.00277427,0.00000359,0.17445649,0.55160866,0.40155279
-5.48974487,1.05840315,0.65999299,0.00274334,0.00000284,0.17259678,0.54236404,0.39478553
-5.48374187,1.03628267,0.64679615,0.00269856,0.00000226,0.16969973,0.52997988,0.38570280
-5.47773887,1.00836278,0.62988890,0.00264084,0.00000182,0.16582123,0.51469380,0.37450181
-5.47173587,0.97527753,0.60967803,0.00257160,0.00000150,0.16104418,0.49681475,0.36142960
-5.46573287,0.93778503,0.58664707,0.00249271,0.00000131,0.15547557,0.47671324,0.34677608
-5.45972986,0.89674563,0.56134282,0.00240646,0.00000122,0.14924279,0.45481000,0.33086591
-5.45372686,0.85309782,0.53436037,0.00231549,0.00000124,0.14248942,0.43156343,0.31404974
-5.44772386,0.80783270,0.50632713,0.00222271,0.00000137,0.13537061,0.40745661,0.29669507
-5.44172086,0.76196808,0.47788666,0.00213123,0.00000164,0.12804828,0.38298411,0.27917713
-5.43571786,0.71652307,0.44968263,0.00204429,0.00000207,0.12068635,0.35863928,0.26187000
-5.42971486,0.67249408,0.42234366,0.00196517,0.00000268,0.11344598,0.33490229,0.24513842
-5.42371186,0.63083278,0.39646932,0.00189713,0.00000353,0.10648129,0.31222933,0.22933037
-5.41770885,0.59242668,0.37261764,0.00184336,0.00000468,0.09993539,0.29104327,0.21477066
-5.41170585,0.55808267,0.35129450,0.00180689,0.00000620,0.09393688,0.27172584,0.20175567
-5.40570285,0.52851380,0.33294493,0.00179055,0.00000818,0.08859705,0.25461157,0.19054925
-5.39969985,0.50432925,0.31794639,0.00179695,0.00001074,0.08400759,0.23998342,0.18137981
-5.39369685,0.48602756,0.30660412,0.00182840,0.00001403,0.08023896,0.22807008,0.17443852
-5.38769385,0.47399303,0.29914832,0.00188694,0.00001819,0.07733942,0.21904480,0.16987858
-5.38169085,0.46849480,0.29573323,0.00197430,0.00002344,0.07533458,0.21302573,0.16781545
-5.37568784,0.46968871,0.29643774,0.00209186,0.00002998,0.07422761,0.21007742,0.16832787
-5.36968484,0.47762131,0.30126760,0.00224071,0.00003809,0.07399994,0.21021356,0.17145961
-5.36368184,0.49223598,0.31015888,0.00242162,0.00004805,0.07461246,0.21340049,0.17722170
-5.35767884,0.51338071,0.32298267,0.00263507,0.00006020,0.07600717,0.21956165,0.18559521
-5.35167584,0.54081728,0.33955072,0.00288127,0.00007489,0.07810926,0.22858250,0.19653421
-5.34567284,0.57423169,0.35962201,0.00316019,0.00009251,0.08082952,0.24031604,0.20996900
-5.33966983,0.61324535,0.38291001,0.00347159,0.00011348,0.08406711,0.25458859,0.22580942
-5.33366683,0.65742697,0.40909051,0.00381504,0.00013825,0.08771257,0.27120586,0.24394813
-5.32766383,0.70630471,0.43780986,0.00418999,0.00016725,0.09165108,0.28995909,0.26426379
-5.32166083,0.75937846,0.46869339,0.00459579,0.00020094,0.09576582,0.31063112,0.28662403
-5.31565783,0.81613169,0.50135390,0.00503171,0.00023977,0.09994142,0.33300241,0.31088817
-5.30965483,0.87604281,0.53539986,0.00549699,0.00028415,0.10406743,0.35685662,0.33690956
-5.30365183,0.93859554,0.57044326,0.00599086,0.00033447,0.10804169,0.38198580,0.36453745
-5.29764882,1.00328806,0.60610673,0.00651256,0.00039104,0.11177343,0.40819497,0.39361844
-5.29164582,1.06964055,0.64202981,0.00706133,0.00045413,0.11518611,0.43530592,0.42399738
-5.28564282,1.13720111,0.67787414,0.00763646,0.00052391,0.11821988,0.46316014,0.45551775
-5.27963982,1.20554960,0.71332745,0.00823719,0.00060043,0.12083348,0.49162073,0.48802150
-5.27363682,1.27429965,0.74810618,0.00886280,0.00068365,0.12300556,0.52057328,0.52134855
-5.26763382,1.34309857,0.78195684,0.00951249,0.00077339,0.12473531,0.54992556,0.55533582
-5.26163082,1.41162551,0.81465603,0.01018537,0.00086934,0.12604245,0.57960613,0.58981605
-5.25562781,1.47958797,0.84600931,0.01088042,0.00097105,0.12696638,0.60956187,0.62461657
-5.24962481,1.54671708,0.87584902,0.01159645,0.00107793,0.12756461,0.63975453,0.65955804
-5.24362181,1.61276182,0.90403139,0.01233201,0.00118928,0.12791058,0.67015641,0.69445345
-5.23761881,1.67748282,0.93043311,0.01308535,0.00130424,0.12809065,0.70074537,0.72910736
-5.23161581,1.74064603,0.95494765,0.01385437,0.00142188,0.12820073,0.73149933,0.76331572
-5.22561281,1.80201658,0.97748169,0.01463655,0.00154115,0.12834230,0.76239054,0.79686612
-5.21960980,1.86135338,0.99795178,0.01542891,0.00166097,0.12861821,0.79337976,0.82953867
-5.21360680,1.91840450,1.01628151,0.01622799,0.00178018,0.12912833,0.82441064,0.86110741
-5.20760380,1.97290369,1.03239936,0.01702977,0.00189761,0.12996517,0.85540451,0.89134230
-5.20160080,2.02456812,1.04623719,0.01782967,0.00201211,0.13120967,0.88625582,0.92001162
-5.19559780,2.07309736,1.05772957,0.01862253,0.00212255,0.13292737,0.91682830,0.94688465
-5.18959480,2.11817359,1.06681374,0.01940262,0.00222786,0.13516506,0.94695229,0.97173467
-5.18359180,2.15946303,1.07343023,0.02016366,0.00232703,0.13794806,0.97642309,0.99434191
-5.17758879,2.19661847,1.07752398,0.02089882,0.00241915,0.14127828,1.00500072,1.01449652
-5.17158579,2.22928286,1.07904581,0.02160081,0.00250340,0.14513313,1.03241109,1.03200139
-5.16558279,2.25709390,1.07795413,0.02226196,0.00257910,0.14946535,1.05834868,1.04667478
-5.15957979,2.27968952,1.07421679,0.02287426,0.00264567,0.15420383,1.08248084,1.05835274
-5.15357679,2.29671444,1.06781293,0.02342958,0.00270265,0.15925536,1.10445365,1.06689134
-5.14757379,2.30782753,1.05873478,0.02391974,0.00274972,0.16450728,1.12389933,1.07216886
-5.14157079,2.31271028,1.04698946,0.02433674,0.00278670,0.16983101,1.14044509,1.07408781
-5.13556778,2.31107610,1.03260059,0.02467295,0.00281354,0.17508625,1.15372327,1.07257711
-5.12956478,2.30268053,1.01560999,0.02492131,0.00283033,0.18012579,1.16338249,1.06759433
-5.12356178,2.28733217,0.99607922,0.02507559,0.00283734,0.18480071,1.16909948,1.05912811
-5.11755878,2.26490409,0.97409114,0.02513063,0.00283500,0.18896576,1.17059122,1.04720076
-5.11155578,2.23534546,0.94975146,0.02508256,0.00282392,0.19248478,1.16762698,1.03187099
-5.10555278,2.19869277,0.92319027,0.02492901,0.00280493,0.19523590,1.16003966,1.01323667
-5.09954977,2.15508035,0.89456336,0.02466935,0.00277909,0.19711624,1.14773600,0.99143744
-5.09354677,2.10474941,0.86405342,0.02430481,0.00274775,0.19804615,1.13070520,0.96665696
-5.08754377,2.04805513,0.83187091,0.02383857,0.00271251,0.19797255,1.10902531,0.93912465
-5.08154077,1.98547105,0.79825444,0.02327587,0.00267532,0.19687144,1.08286716,0.90911649
-5.07553777,1.91759031,0.76347054,0.02262395,0.00263847,0.19474936,1.05249553,0.87695482
-5.06953477,1.84512327,0.72781276,0.02189199,0.00260461,0.19164387,1.01826715,0.84300673
-5.06353177,1.76889123,0.69159976,0.02109099,0.00257676,0.18762289,0.98062575,0.80768104
-5.05752876,1.68981608,0.65517267,0.02023347,0.00255833,0.18278309,0.94009413,0.77142371
-5.05152576,1.60890612,0.61889124,0.01933331,0.00255308,0.17724730,0.89726336,0.73471158
-5.04552276,1.52723807,0.58312923,0.01840532,0.00256511,0.17116114,0.85277975,0.69804467
-5.03951976,1.44593612,0.54826881,0.01746495,0.00259881,0.16468890,0.80732973,0.66193708
-5.03351676,1.36614838,0.51469429,0.01652784,0.00265880,0.15800891,0.76162348,0.62690689
-5.02751376,1.28902168,0.48278519,0.01560947,0.00274984,0.15130862,0.71637777,0.59346520
-5.02151076,1.21567562,0.45290910,0.01472470,0.00287675,0.14477938,0.67229866,0.56210485
-5.01550775,1.14717687,0.42541433,0.01388742,0.00304425,0.13861132,0.63006478,0.53328930
-5.00950475,1.08451457,0.40062284,0.01311020,0.00325688,0.13298829,0.59031163,0.50744183
-5.00350175,1.02857785,0.37882354,0.01240401,0.00351881,0.12808313,0.55361759,0.48493591
-4.99749875,0.98013627,0.36026630,0.01177793,0.00383371,0.12405331,0.52049193,0.46608673
-4.99149575,0.93982389,0.34515690,0.01123902,0.00420454,0.12103708,0.49136528,0.45114455
-4.98549275,0.90812752,0.33365307,0.01079222,0.00463346,0.11915020,0.46658272,0.44028998
-4.97948974,0.88537951,0.32586177,0.01044030,0.00512162,0.11848327,0.44639955,0.43363152
-4.97348674,0.87175540,0.32183791,0.01018394,0.00566906,0.11909976,0.43097997,0.43120536
-4.96748374,0.86727628,0.32158443,0.01002186,0.00627457,0.12103470,0.42039835,0.43297754
-4.96148074,0.87181593,0.32505381,0.00995101,0.00693564,0.12429410,0.41464312,0.43884838
-4.95547774,0.88511220,0.33215108,0.00996681,0.00764838,0.12885503,0.41362291,0.44865900
-4.94947474,0.90678243,0.34273803,0.01006349,0.00840755,0.13466647,0.41717483,0.46219975
-4.94347174,0.93634209,0.35663869,0.01023445,0.00920658,0.14165074,0.42507436,0.47922007
-4.93746873,0.97322606,0.37364586,0.01047255,0.01003768,0.14970567,0.43704669,0.49943952
-4.93146573,1.01681174,0.39352843,0.01077058,0.01089197,0.15870732,0.45277902,0.52255955
-4.92546273,1.06644311,0.41603930,0.01112157,0.01175970,0.16851331,0.47193337,0.54827525
-4.91945973,1.12145471,0.44092366,0.01151915,0.01263042,0.17896662,0.49415967,0.57628701
-4.91345673,1.18119481,0.46792728,0.01195786,0.01349330,0.18989982,0.51910852,0.60631109
-4.90745373,1.24504666,0.49680449,0.01243337,0.01433737,0.20113959,0.54644336,0.63808896
-4.90145073,1.31244689,0.52732564,0.01294272,0.01515182,0.21251146,0.57585151,0.67139479
-4.89544772,1.38290047,0.55928351,0.01348433,0.01592632,0.22384452,0.60705384,0.70604071
-4.88944472,1.45599117,0.59249855,0.01405811,0.01665123,0.23497617,0.63981265,0.74187953
-4.88344172,1.53138729,0.62682259,0.01466529,0.01731792,0.24575644,0.67393742,0.77880470
-4.87743872,1.60884203,0.66214068,0.01530832,0.01791891,0.25605202,0.70928826,0.81674747
-4.87143572,1.68818849,0.69837109,0.01599056,0.01844803,0.26574958,0.74577684,0.85567123
-4.86543272,1.76932921,0.73546317,0.01671594,0.01890055,0.27475849,0.78336470,0.89556324
-4.85942971,1.85222085,0.77339311,0.01748858,0.01927321,0.28301259,0.82205894,0.93642407
-4.85342671,1.93685427,0.81215774,0.01831231,0.01956417,0.29047109,0.86190539,0.97825524
-4.84742371,2.02323118,0.85176649,0.01919017,0.01977297,0.29711843,0.90297951,1.02104559
-4.84142071,2.11133814,0.89223180,0.02012395,0.01990037,0.30296321,0.94537519,1.06475716
-4.83541771,2.20111947,0.93355842,0.02111367,0.01994824,0.30803610,0.98919197,1.10931122
-4.82941471,2.29245024,0.97573207,0.02215723,0.01991935,0.31238690,1.03452113,1.15457537
-4.82341171,2.38511092,1.01870798,0.02324999,0.01981714,0.31608087,1.08143118,1.20035243
-4.81740870,2.47876521,1.06239991,0.02438455,0.01964558,0.31919443,1.12995331,1.24637185
-4.81140570,2.57294235,1.10667036,0.02555063,0.01940894,0.32181050,1.18006751,1.29228442
-4.80540270,2.66702519,1.15132239,0.02673504,0.01911164,0.32401361,1.23168989,1.33766066
-4.79939970,2.76024503,1.19609381,0.02792186,0.01875812,0.32588507,1.28466192,1.38199336
-4.79339670,2.85168391,1.24065395,0.02909269,0.01835270,0.32749843,1.33874193,1.42470432
-4.78739370,2.94028466,1.28460370,0.03022709,0.01789959,0.32891533,1.39359958,1.46515542
-4.78139070,3.02486877,1.32747864,0.03130315,0.01740280,0.33018201,1.44881355,1.50266349
-4.77538769,3.10416143,1.36875566,0.03229808,0.01686617,0.33132673,1.50387271,1.53651870
-4.76938469,3.17682316,1.40786278,0.03318902,0.01629342,0.33235795,1.55818098,1.56600562
-4.76338169,3.24148665,1.44419197,0.03395376,0.01568818,0.33326360,1.61106585,1.59042617
-4.75737869,3.29679742,1.47711447,0.03457155,0.01505405,0.33401135,1.66179048,1.60912339
-4.75137569,3.34145657,1.50599820,0.03502386,0.01439471,0.33454984,1.70956900,1.62150499
-4.74537269,3.37426380,1.53022638,0.03529505,0.01371393,0.33481090,1.75358477,1.62706563
-4.73936968,3.39415882,1.54921686,0.03537304,0.01301565,0.33471251,1.79301092,1.62540679
-4.73336668,3.40025939,1.56244111,0.03524974,0.01230399,0.33416251,1.82703265,1.61625335
-4.72736368,3.39189416,1.56944228,0.03492137,0.01158327,0.33306274,1.85487045,1.59946613
-4.72136068,3.36862917,1.56985149,0.03438869,0.01085799,0.33131362,1.87580354,1.57504971
-4.71535768,3.33028670,1.56340162,0.03365695,0.01013277,0.32881870,1.88919265,1.54315519
-4.70935468,3.27695570,1.54993818,0.03273577,0.00941233,0.32548923,1.89450122,1.50407791
-4.70335168,3.20899368,1.52942664,0.03163875,0.00870134,0.32124838,1.89131434,1.45825005
-4.69734867,3.12701980,1.50195607,0.03038307,0.00800442,0.31603508,1.87935454,1.40622871
-4.69134567,3.03189978,1.46773887,0.02898888,0.00732597,0.30980717,1.85849386,1.34867986
-4.68534267,2.92472332,1.42710668,0.02747865,0.00667009,0.30254383,1.82876152,1.28635912
-4.67933967,2.80677506,1.38050266,0.02587640,0.00604054,0.29424721,1.79034704,1.22009010
-4.67333667,2.67950042,1.32847042,0.02420701,0.00544058,0.28494311,1.74359835,1.15074131
-4.66733367,2.54446771,1.27164019,0.02249544,0.00487297,0.27468084,1.68901513,1.07920268
-4.66133067,2.40332804,1.21071265,0.02076607,0.00433991,0.26353213,1.62723736,1.00636250
-4.65532766,2.25777458,1.14644116,0.01904204,0.00384299,0.25158930,1.55902970,0.93308586
-4.64932466,2.10950264,1.07961304,0.01734472,0.00338323,0.23896269,1.48526212,0.86019507
-4.64332166,1.96017188,1.01103058,0.01569330,0.00296104,0.22577748,1.40688762,0.78845289
-4.63731866,1.81137189,0.94149248,0.01410442,0.00257631,0.21217020,1.32491785,0.71854893
-4.63131566,1.66459205,0.87177636,0.01259199,0.00222843,0.19828481,1.24039766,0.65108941
-4.62531266,1.52119650,0.80262279,0.01116711,0.00191636,0.18426882,1.15437950,0.58659052
-4.61930965,1.38240465,0.73472151,0.00983803,0.00163870,0.17026943,1.06789869,0.52547516
-4.61330665,1.24927750,0.66870001,0.00861034,0.00139377,0.15642991,0.98195046,0.46807308
-4.60730365,1.12270992,0.60511489,0.00748708,0.00117969,0.14288640,0.89746961,0.41462384
-4.60130065,1.00342854,0.54444598,0.00646904,0.00099447,0.12976511,0.81531342,0.36528241
-4.59529765,0.89199500,0.48709343,0.00555503,0.00083611,0.11718025,0.73624839,0.32012692
-4.58929465,0.78881406,0.43337746,0.00474224,0.00070262,0.10523245,0.66094100,0.27916797
-4.58329165,0.69414588,0.38354085,0.00402655,0.00059217,0.09400801,0.58995280,0.24235920
-4.57728864,0.60812173,0.33775365,0.00340287,0.00050309,0.08357866,0.52373954,0.20960847
-4.57128564,0.53076238,0.29611995,0.00286550,0.00043397,0.07400207,0.46265429,0.18078931
-4.56528264,0.46199836,0.25868623,0.00240839,0.00038370,0.06532290,0.40695395,0.15575231
-4.55927964,0.40169123,0.22545085,0.00202544,0.00035151,0.05757424,0.35680881,0.13433590
-4.55327664,0.34965502,0.19637433,0.00171073,0.00033703,0.05077955,0.31231430,0.11637648
-4.54727364,0.30567719,0.17138984,0.00145871,0.00034029,0.04495474,0.27350435,0.10171741
-4.54127064,0.26953821,0.15041353,0.00126438,0.00036177,0.04011043,0.24036558,0.09021689
-4.53526763,0.24102929,0.13335433,0.00112336,0.00040239,0.03625417,0.21285157,0.08175433
-4.52926463,0.21996747,0.12012273,0.00103202,0.00046354,0.03339255,0.19089651,0.07623534
-4.52326163,0.20620781,0.11063824,0.00098751,0.00054706,0.03153302,0.17442750,0.07359505
-4.51725863,0.19965194,0.10483539,0.00098773,0.00065522,0.03068536,0.16337509,0.07379974
-4.51125563,0.20025297,0.10266775,0.00103136,0.00079071,0.03086272,0.15768135,0.07684689
-4.50525263,0.20801627,0.10411011,0.00111778,0.00095654,0.03208205,0.15730534,0.08276335
-4.49924962,0.22299622,0.10915854,0.00124697,0.00115604,0.03436404,0.16222552,0.09160199
-4.49324662,0.24528879,0.11782836,0.00141945,0.00139277,0.03773240,0.17243916,0.10343664
-4.48724362,0.27502015,0.13015007,0.00163614,0.00167035,0.04221255,0.18795866,0.11835547
-4.48124062,0.31233175,0.14616337,0.00189820,0.00199245,0.04782971,0.20880498,0.13645310
-4.47523762,0.35736210,0.16590955,0.00220692,0.00236257,0.05460652,0.23499846,0.15782147
-4.46923462,0.41022605,0.18942235,0.00256353,0.00278390,0.06256016,0.26654751,0.18253988
-4.46323162,0.47099233,0.21671798,0.00296904,0.00325920,0.07169925,0.30343563,0.21066442
-4.45722861,0.53966023,0.24778441,0.00342408,0.00379058,0.08202051,0.34560747,0.24221732
-4.45122561,0.61613659,0.28257071,0.00392877,0.00437932,0.09350542,0.39295476,0.27717658
-4.44522261,0.70021422,0.32097687,0.00448255,0.00502576,0.10611713,0.44530281,0.31546644
-4.43921961,0.79155297,0.36284471,0.00508408,0.00572907,0.11979768,0.50239852,0.35694918
-4.43321661,0.88966486,0.40795053,0.00573115,0.00648713,0.13446584,0.56390083,0.40141880
-4.42721361,0.99390423,0.45600006,0.00642066,0.00729645,0.15001566,0.62937428,0.44859709
-4.42121061,1.10346422,0.50662623,0.00714855,0.00815211,0.16631604,0.69828666,0.49813258
-4.41520760,1.21738034,0.55939014,0.00790989,0.00904770,0.18321133,0.77001124,0.54960260
-4.40920460,1.33454180,0.61378575,0.00869896,0.00997537,0.20052309,0.84383402,0.60251886
-4.40320160,1.45371081,0.66924826,0.00950935,0.01092599,0.21805315,0.91896636,0.65633654
-4.39719860,1.57354996,0.72516620,0.01033420,0.01188923,0.23558787,0.99456298,0.71046677
-4.39119560,1.69265687,0.78089723,0.01116638,0.01285385,0.25290355,1.06974488,0.76429235
-4.38519260,1.80960548,0.83578699,0.01199873,0.01380796,0.26977294,1.14362693,0.81718615
-4.37918959,1.92299239,0.88919059,0.01282439,0.01473941,0.28597257,1.21534899,0.86853149
-4.37318659,2.03148657,0.94049585,0.01363706,0.01563612,0.30129064,1.28410976,0.91774385
-4.36718359,2.13388046,0.98914745,0.01443128,0.01648656,0.31553528,1.34920176,0.96429276
-4.36118059,2.22913992,1.03467078,0.01520268,0.01728016,0.32854270,1.41004613,1.00772295
-4.35517759,2.31645091,1.07669446,0.01594821,0.01800777,0.34018499,1.46622563,1.04767366
-4.34917459,2.39526011,1.11497036,0.01666631,0.01866207,0.35037709,1.51751399,1.08389492
-4.34317159,2.46530750,1.14938992,0.01735697,0.01923792,0.35908267,1.56390030,1.11626003
-4.33716858,2.52664857,1.17999578,0.01802177,0.01973271,0.36631850,1.60560659,1.14477320
-4.33116558,2.57966468,1.20698796,0.01866382,0.02014661,0.37215707,1.64309753,1.16957181
-4.32516258,2.62506026,1.23072371,0.01928754,0.02048263,0.37672729,1.67708112,1.19092288
-4.31915958,2.66384636,1.25171089,0.01989844,0.02074675,0.38021295,1.70849959,1.20921361
-4.31315658,2.69731041,1.27059459,0.02050280,0.02094777,0.38284908,1.73851023,1.22493624
-4.30715358,2.72697309,1.28813727,0.02110720,0.02109711,0.38491609,1.76845621,1.23866759
