energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.81990995,8.51588389,-5.66626548,3.74839949,-2.08397871,1.19668950,-0.83859561,0.04615527,-0.03401801,1.94481789,-1.17596324,0.25840889,-0.19073886,2.91172474,-1.99049042
-5.81390695,8.51314613,-5.92174808,3.77750417,-2.21473291,1.19754107,-0.86638478,0.04703038,-0.03403765,1.95548620,-1.23164856,0.25672784,-0.20107230,2.90014744,-2.08400242
-5.80790395,8.47625637,-6.18604756,3.78906952,-2.35165366,1.19465757,-0.89487514,0.04780455,-0.03427638,1.95805719,-1.28931084,0.25390701,-0.21132747,2.87691811,-2.18086991
-5.80190095,8.40632666,-6.45464214,3.78321581,-2.49287294,1.18828142,-0.92347487,0.04846772,-0.03471444,1.95272559,-1.34801510,0.24999754,-0.22135355,2.84243596,-2.27946412
-5.79589795,8.30524405,-6.72272616,3.76044532,-2.63632080,1.17874774,-0.95158232,0.04901347,-0.03532829,1.93985586,-1.40677299,0.24507215,-0.23099666,2.79738493,-2.37802967
-5.78989495,8.17564711,-6.98533698,3.72163600,-2.77977454,1.16648095,-0.97860373,0.04943926,-0.03609150,1.91997754,-1.46456716,0.23922422,-0.24010310,2.74272595,-2.47473258
-5.78389195,8.02088220,-7.23749002,3.66802520,-2.92091430,1.15198915,-1.00397075,0.04974661,-0.03697576,1.89377648,-1.52037679,0.23256632,-0.24852291,2.67968100,-2.56771251
-5.77788894,7.84494070,-7.47431744,3.60118416,-3.05738377,1.13585618,-1.02715719,0.04994110,-0.03795179,1.86208208,-1.57320371,0.22522818,-0.25611332,2.60970988,-2.65513738
-5.77188594,7.65237882,-7.69120610,3.52298389,-3.18685386,1.11873159,-1.04769431,0.05003230,-0.03899029,1.82585098,-1.62209809,0.21735432,-0.26274223,2.53448022,-2.73525877
-5.76588294,7.44822239,-7.88393023,3.43555399,-3.30708761,1.10131839,-1.06518426,0.05003350,-0.04006285,1.78614730,-1.66618304,0.20910123,-0.26829158,2.45583201,-2.80646606
-5.75987994,7.23785901,-8.04877436,3.34123527,-3.41600412,1.08435888,-1.07931122,0.04996134,-0.04114267,1.74412014,-1.70467745,0.20063438,-0.27266037,2.37573747,-2.86733748
-5.75387694,7.02692052,-8.18264270,3.24252787,-3.51173935,1.06861878,-1.08984985,0.04983530,-0.04220529,1.70097871,-1.73691609,0.19212489,-0.27576746,2.29625757,-2.91668629
-5.74787394,6.82115857,-8.28315118,3.14203597,-3.59270178,1.05486975,-1.09667092,0.04967703,-0.04322911,1.65796577,-1.76236681,0.18374632,-0.27755384,2.21949629,-2.95360056
-5.74187094,6.62631633,-8.34869944,3.04241071,-3.65762116,1.04387089,-1.09974406,0.04950960,-0.04419580,1.61632996,-1.78064390,0.17567125,-0.27798448,2.14755374,-2.97747501
-5.73586793,6.44799927,-8.37852054,2.94629235,-3.70558840,1.03634943,-1.09913759,0.04935665,-0.04509058,1.57729768,-1.79151769,0.16806812,-0.27704954,2.08247913,-2.98803395
-5.72986493,6.29154782,-8.37270690,2.85625306,-3.73608557,1.03298114,-1.09501560,0.04924149,-0.04590238,1.54204523,-1.79491981,0.16109816,-0.27476502,2.02622470,-2.98534450
-5.72386193,6.16191461,-8.33221222,2.77474124,-3.74900478,1.03437106,-1.08763267,0.04918615,-0.04662379,1.51167172,-1.79094438,0.15491252,-0.27117274,1.98060129,-2.96981966
-5.71785893,6.06354886,-8.25882953,2.70402846,-3.74465544,1.04103492,-1.07732627,0.04921039,-0.04725104,1.48717354,-1.77984500,0.14964973,-0.26633966,1.94723654,-2.94221121
-5.71185593,6.00029031,-8.15514671,2.64615984,-3.72375971,1.05338207,-1.06450768,0.04933090,-0.04778372,1.46942093,-1.76202792,0.14543337,-0.26035660,1.92753629,-2.90359275
-5.70585293,5.97527493,-8.02448135,2.60290863,-3.68743637,1.07170037,-1.04965138,0.04956040,-0.04822459,1.45913708,-1.73804160,0.14237014,-0.25333634,1.92265001,-2.85533348
-5.69984992,5.99085428,-7.87079753,2.57573579,-3.63717376,1.09614361,-1.03328380,0.04990698,-0.04857919,1.45688053,-1.70856337,0.14054815,-0.24541122,1.93344070,-2.79906379
-5.69384692,6.04853059,-7.69860758,2.56575518,-3.57479276,1.12672213,-1.01597148,0.05037358,-0.04885552,1.46303096,-1.67438345,0.14003553,-0.23673024,1.96045996,-2.73663372
-5.68784392,6.14890885,-7.51286217,2.57370503,-3.50240110,1.16329691,-0.99830938,0.05095762,-0.04906366,1.47777898,-1.63638705,0.14087941,-0.22745585,2.00392885,-2.67006576
-5.68184092,6.29166744,-7.31883222,2.59992634,-3.42234052,1.20557765,-0.98090928,0.05165087,-0.04921542,1.50112012,-1.59553518,0.14310504,-0.21776051,2.06372480,-2.60150348
-5.67583792,6.47554818,-7.12198615,2.64434877,-3.33712846,1.25312493,-0.96438886,0.05243956,-0.04932396,1.53285307,-1.55284459,0.14671528,-0.20782299,2.13937535,-2.53315759
-5.66983492,6.69836651,-6.92786575,2.70648458,-3.24939596,1.30535663,-0.94936127,0.05330467,-0.04940345,1.57258239,-1.50936738,0.15169029,-0.19782480,2.23005890,-2.46725082
-5.66383192,6.95704209,-6.74196376,2.78543104,-3.16182357,1.36155847,-0.93642551,0.05422248,-0.04946877,1.61972556,-1.46617081,0.15798749,-0.18794656,2.33461286,-2.40596341
-5.65782891,7.24764942,-6.56960564,2.87988171,-3.07707698,1.42089836,-0.92615743,0.05516532,-0.04953522,1.67352422,-1.42431749,0.16554177,-0.17836465,2.45154934,-2.35138022
-5.65182591,7.56548815,-6.41583797,2.98814680,-2.99774381,1.48244436,-0.91910119,0.05610246,-0.04961816,1.73305933,-1.38484633,0.17426600,-0.16924806,2.57907840,-2.30544112
-5.64582291,7.90517152,-6.28532506,3.10818254,-2.92627321,1.54518544,-0.91576126,0.05700117,-0.04973279,1.79726996,-1.34875435,0.18405179,-0.16075554,2.71513875,-2.26989526
-5.63981991,8.26073153,-6.18225524,3.23762945,-2.86491925,1.60805460,-0.91659448,0.05782786,-0.04989379,1.86497520,-1.31697943,0.19477059,-0.15303320,2.85743534,-2.24626059
-5.63381691,8.62573845,-6.11025769,3.37385893,-2.81568945,1.66995339,-0.92200232,0.05854921,-0.05011501,1.93489861,-1.29038414,0.20627513,-0.14621241,3.00348349,-2.23578893
-5.62781391,8.99343219,-6.07233072,3.51402748,-2.78029920,1.72977726,-0.93232293,0.05913340,-0.05040912,2.00569481,-1.26974054,0.21840120,-0.14040817,3.15065842,-2.23943748
-5.62181091,9.35686240,-6.07078177,3.65513748,-2.76013273,1.78644073,-0.94782326,0.05955112,-0.05078721,2.07597735,-1.25571605,0.23096985,-0.13571789,3.29624930,-2.25784693
-5.61580790,9.70903389,-6.10717964,3.79410309,-2.75621152,1.83890166,-0.96869090,0.05977662,-0.05125836,2.14434739,-1.24886047,0.24378990,-0.13222046,3.43751652,-2.29132646
-5.60980490,10.04305405,-6.18231929,3.92781983,-2.76917029,1.88618389,-0.99502615,0.05978849,-0.05182927,2.20942248,-1.24959414,0.25666092,-0.12997574,3.57175066,-2.33984593
-5.60380190,10.35227823,-6.29619946,4.05323595,-2.79924108,1.92739772,-1.02683431,0.05957034,-0.05250373,2.26986466,-1.25819752,0.26937648,-0.12902430,3.69633165,-2.40303502
-5.59779890,10.63044975,-6.44801351,4.16742353,-2.84624572,1.96175748,-1.06401866,0.05911121,-0.05328228,2.32440752,-1.27480236,0.28172772,-0.12938749,3.80878650,-2.48018935
-5.59179590,10.87183072,-6.63615393,4.26764743,-2.90959668,1.98859607,-1.10637447,0.05840582,-0.05416179,2.37188130,-1.29938475,0.29350721,-0.13106762,3.90684390,-2.57028350
-5.58579290,11.07132044,-6.85823087,4.35142986,-2.98830654,2.00737599,-1.15358463,0.05745454,-0.05513516,2.41123583,-1.33176041,0.30451289,-0.13404840,3.98848422,-2.67199043
-5.57978989,11.22455837,-7.11110492,4.41660856,-3.08100590,2.01769696,-1.20521730,0.05626324,-0.05619109,2.44156050,-1.37158269,0.31455214,-0.13829550,4.05198329,-2.78370704
-5.57378689,11.32800910,-7.39093461,4.46138693,-3.18596956,2.01930000,-1.26072609,0.05484286,-0.05731401,2.46210109,-1.41834347,0.32344572,-0.14375718,4.09594879,-2.90358548
-5.56778389,11.37902716,-7.69323826,4.48437433,-3.30115071,2.01206806,-1.31945323,0.05320891,-0.05848414,2.47227300,-1.47137750,0.33103165,-0.15036514,4.11934824,-3.02956944
-5.56178089,11.37590031,-8.01297022,4.48461529,-3.42422255,1.99602366,-1.38063605,0.05138081,-0.05967768,2.47167062,-1.52987032,0.33716863,-0.15803530,4.12152760,-3.15943490
-5.55577789,11.31787028,-8.34461050,4.46160683,-3.55262675,1.97132351,-1.44341694,0.04938109,-0.06086726,2.46007268,-1.59287005,0.34173920,-0.16666888,4.10222029,-3.29083449
-5.54977489,11.20513079,-8.68226686,4.41530328,-3.68362778,1.93825065,-1.50685684,0.04723468,-0.06202246,2.43744353,-1.65930293,0.34465225,-0.17615338,4.06154618,-3.42134460
-5.54377189,11.03880326,-9.01978763,4.34610870,-3.81437213,1.89720447,-1.56995213,0.04496806,-0.06311059,2.40393027,-1.72799267,0.34584494,-0.18636387,4.00000099,-3.54851432
-5.53776888,10.82089119,-9.35088317,4.25485704,-3.94195109,1.84868884,-1.63165464,0.04260848,-0.06409755,2.35985598,-1.79768319,0.34528392,-0.19716433,3.91843638,-3.66991506
-5.53176588,10.55421494,-9.66925340,4.14278128,-4.06346567,1.79329893,-1.69089416,0.04018325,-0.06494883,2.30570910,-1.86706431,0.34296581,-0.20840913,3.81803158,-3.78318997
-5.52576288,10.24232902,-9.96871851,4.01147232,-4.17609210,1.73170689,-1.74660290,0.03771905,-0.06563061,2.24212943,-1.93479983,0.33891688,-0.21994477,3.70025764,-3.88610188
-5.51975988,9.88942457,-10.24334932,3.86282961,-4.27714623,1.66464693,-1.79774103,0.03524143,-0.06611087,2.16989104,-1.99955709,0.33319196,-0.23161173,3.56683553,-3.97657874
-5.51375688,9.50022023,-10.48759408,3.69900501,-4.36414496,1.59289994,-1.84332247,0.03277424,-0.06636045,2.08988267,-2.06003729,0.32587269,-0.24324656,3.41968940,-4.05275548
-5.50775388,9.07984448,-10.69639785,3.52234218,-4.43486328,1.51727812,-1.88243990,0.03033938,-0.06635414,2.00308612,-2.11500542,0.31706508,-0.25468410,3.26089679,-4.11301132
-5.50175088,8.63371329,-10.86531114,3.33531349,-4.48738483,1.43860980,-1.91428808,0.02795643,-0.06607156,1.91055328,-2.16331902,0.30689646,-0.26575986,3.09263707,-4.15600149
-5.49574787,8.16740633,-10.99058435,3.14045651,-4.52014490,1.35772482,-1.93818464,0.02564256,-0.06549794,1.81338246,-2.20395456,0.29551208,-0.27631255,2.91714001,-4.18068274
-5.48974487,7.68654552,-11.06924523,2.94031235,-4.53196424,1.27544060,-1.95358741,0.02341244,-0.06462473,1.71269463,-2.23603073,0.28307134,-0.28618667,2.73663564,-4.18633181
-5.48374187,7.19667899,-11.09915680,2.73736754,-4.52207276,1.19254924,-1.96010770,0.02127818,-0.06344990,1.60961030,-2.25882774,0.26974379,-0.29523507,2.55330715,-4.17255651
-5.47773887,6.70317351,-11.07905392,2.53400117,-4.49012238,1.10980579,-1.95751902,0.01924946,-0.06197814,1.50522759,-2.27180201,0.25570514,-0.30332147,2.36924778,-4.13929906
-5.47173587,6.21111806,-11.00855748,2.33243868,-4.43618862,1.02791787,-1.94576095,0.01733360,-0.06022067,1.40060206,-2.27459576,0.24113329,-0.31032291,2.18642293,-4.08683167
-5.46573287,5.72524044,-10.88816578,2.13471328,-4.36076094,0.94753689,-1.92493803,0.01553571,-0.05819497,1.29672873,-2.26704128,0.22620457,-0.31613194,2.00663811,-4.01574438
-5.45972986,5.24983865,-10.71922362,1.94263572,-4.26472217,0.86925080,-1.89531380,0.01385888,-0.05592416,1.19452677,-2.24915984,0.21109021,-0.32065849,1.83151342,-3.92692565
-5.45372686,4.78872787,-10.50387023,1.75777263,-4.14931789,0.79357863,-1.85730034,0.01230437,-0.05343631,1.09482698,-2.22115533,0.19595328,-0.32383152,1.66246481,-3.82153627
-5.44772386,4.34520355,-10.24496815,1.58143357,-4.01611677,0.72096680,-1.81144385,0.01087177,-0.05076349,0.99836235,-2.18340313,0.18094595,-0.32560015,1.50069209,-3.70097725
-5.44172086,3.92202033,-9.94601568,1.41466623,-3.86696338,0.65178709,-1.75840678,0.00955927,-0.04794084,0.90576166,-2.13643463,0.16620731,-0.32593442,1.34717365,-3.56685287
-5.43571786,3.52138622,-9.61104595,1.25825936,-3.70392513,0.58633641,-1.69894746,0.00836382,-0.04500540,0.81754609,-2.08091824,0.15186165,-0.32482552,1.20266732,-3.42092980
-5.42971486,3.14497079,-9.24451640,1.11275242,-3.52923520,0.52483813,-1.63389799,0.00728135,-0.04199513,0.73412868,-2.01763755,0.13801724,-0.32228561,1.06771690,-3.26509376
-5.42371186,2.79392599,-8.85119241,0.97845101,-3.34523343,0.46744488,-1.56414125,0.00630693,-0.03894777,0.65581641,-1.94746767,0.12476561,-0.31834710,0.94266364,-3.10130486
-5.41770885,2.46891775,-8.43602907,0.85544700,-3.15430720,0.41424269,-1.49058794,0.00543498,-0.03589991,0.58281461,-1.87135059,0.11218134,-0.31306152,0.82766181,-2.93155313
-5.41170585,2.17016633,-8.00405486,0.74364207,-2.95883420,0.36525626,-1.41415441,0.00465943,-0.03288603,0.51523325,-1.79027042,0.10032216,-0.30649803,0.72269745,-2.75781541
-5.40570285,1.89749352,-7.56026095,0.64277359,-2.76112884,0.32045507,-1.33574208,0.00397385,-0.02993781,0.45309495,-1.70522940,0.08922955,-0.29874150,0.62760950,-2.58201498
-5.39969985,1.65037439,-7.10949925,0.55244172,-2.56339395,0.27976030,-1.25621894,0.00337164,-0.02708349,0.39634402,-1.61722545,0.07892960,-0.28989042,0.54211235,-2.40598496
-5.39369685,1.42799185,-6.65639194,0.47213664,-2.36767889,0.24305213,-1.17640368,0.00284613,-0.02434738,0.34485644,-1.52723176,0.06943413,-0.28005457,0.46581903,-2.23143645
-5.38769385,1.22929191,-6.20525448,0.40126515,-2.17584522,0.21017729,-1.09705274,0.00239071,-0.02174964,0.29845022,-1.43617898,0.06074206,-0.26935255,0.39826417,-2.05993206
-5.38169085,1.05303815,-5.76003355,0.33917576,-1.98954037,0.18095664,-1.01885044,0.00199891,-0.01930613,0.25689583,-1.34494043,0.05284084,-0.25790934,0.33892627,-1.89286548
-5.37568784,0.89786392,-5.32426073,0.28518179,-1.81017960,0.15519264,-0.94240219,0.00166454,-0.01702841,0.21992652,-1.25432022,0.04570811,-0.24585378,0.28724855,-1.73144712
-5.36968484,0.76232096,-4.90102173,0.23858194,-1.63893625,0.13267645,-0.86823074,0.00138170,-0.01492392,0.18724808,-1.16504470,0.03931323,-0.23331629,0.24265797,-1.57669596
-5.36368184,0.64492375,-4.49294082,0.19867823,-1.47673974,0.11319447,-0.79677519,0.00114491,-0.01299627,0.15854808,-1.07775676,0.03361895,-0.22042655,0.20458217,-1.42943735
-5.35767884,0.54418865,-4.10217926,0.16479093,-1.32428062,0.09653440,-0.72839238,0.00094910,-0.01124554,0.13350413,-0.99301305,0.02858297,-0.20731154,0.17246403,-1.29030625
-5.35167584,0.45866756,-3.73044614,0.13627071,-1.18202193,0.08249045,-0.66336052,0.00078967,-0.00966876,0.11179138,-0.91128364,0.02415936,-0.19409367,0.14577374,-1.15975535
-5.34567284,0.38697576,-3.37901991,0.11250791,-1.05021565,0.07086788,-0.60188437,0.00066249,-0.00826037,0.09308899,-0.83295390,0.02029996,-0.18088919,0.12401830,-1.03806728
-5.33966983,0.32781401,-3.04877831,0.09293921,-0.92892314,0.06148662,-0.54410173,0.00056396,-0.00701267,0.07708550,-0.75832805,0.01695563,-0.16780680,0.10674860,-0.92537011
-5.33366683,0.27998484,-2.74023492,0.07705188,-0.81803837,0.05418401,-0.49009078,0.00049093,-0.00591633,0.06348340,-0.68763412,0.01407728,-0.15494659,0.09356395,-0.82165527
-5.32766383,0.24240351,-2.45357986,0.06438588,-0.71731289,0.04881676,-0.43987787,0.00044072,-0.00496088,0.05200261,-0.62102987,0.01161681,-0.14239909,0.08411441,-0.72679695
-5.32166083,0.21410374,-2.18872298,0.05453410,-0.62638128,0.04526192,-0.39344550,0.00041113,-0.00413509,0.04238317,-0.55860927,0.00952789,-0.13024466,0.07810089,-0.64057228
-5.31565783,0.19423887,-1.94533764,0.04714109,-0.54478633,0.04341714,-0.35074007,0.00040031,-0.00342740,0.03438712,-0.50040935,0.00776653,-0.11855303,0.07527332,-0.56268140
-5.30965483,0.18207880,-1.72290368,0.04190050,-0.47200301,0.04320006,-0.31167929,0.00040683,-0.00282625,0.02779980,-0.44641700,0.00629157,-0.10738306,0.07542704,-0.49276692
-5.30365183,0.17700329,-1.52074823,0.03855153,-0.40746064,0.04454710,-0.27615910,0.00042954,-0.00232038,0.02243048,-0.39657565,0.00506496,-0.09678273,0.07839765,-0.43043206
-5.29764882,0.17849233,-1.33808357,0.03687475,-0.35056278,0.04741153,-0.24405984,0.00046756,-0.00189902,0.01811266,-0.35079169,0.00405196,-0.08678922,0.08405451,-0.37525728
-5.29164582,0.18611402,-1.17404136,0.03668744,-0.30070460,0.05176117,-0.21525169,0.00052020,-0.00155214,0.01470404,-0.30894035,0.00322124,-0.07742927,0.09229325,-0.32681478
-5.28564282,0.19951080,-1.02770272,0.03783870,-0.25728740,0.05757562,-0.18959943,0.00058693,-0.00127048,0.01208627,-0.27087130,0.00254482,-0.06871957,0.10302740,-0.28468102
-5.27963982,0.21838471,-0.89812415,0.04020465,-0.21973047,0.06484339,-0.16696627,0.00066727,-0.00104571,0.01016467,-0.23641360,0.00199801,-0.06066741,0.11617962,-0.24844688
-5.27363682,0.24248227,-0.78435902,0.04368384,-0.18748029,0.07355889,-0.14721707,0.00076078,-0.00087046,0.00886795,-0.20538035,0.00155927,-0.05327131,0.13167271,-0.21772558
-5.26763382,0.27157998,-0.68547489,0.04819307,-0.16001710,0.08371969,-0.13022064,0.00086694,-0.00073826,0.00814809,-0.17757276,0.00120997,-0.04652188,0.14942085,-0.19215838
-5.26163082,0.30547097,-0.60056681,0.05366387,-0.13685934,0.09532403,-0.11585152,0.00098515,-0.00064358,0.00798034,-0.15278397,0.00093418,-0.04040268,0.16932127,-0.17141805
-5.25562781,0.34395374,-0.52876670,0.06003976,-0.11756598,0.10836896,-0.10399088,0.00111466,-0.00058175,0.00836359,-0.13080234,0.00071849,-0.03489118,0.19124699,-0.15521041
-5.24962481,0.38682362,-0.46924919,0.06727456,-0.10173713,0.12284918,-0.09452688,0.00125452,-0.00054891,0.00932098,-0.11141451,0.00055167,-0.02995970,0.21504069,-0.14327393
-5.24362181,0.43386762,-0.42123414,0.07533169,-0.08901323,0.13875681,-0.08735441,0.00140358,-0.00054187,0.01090098,-0.09440813,0.00042449,-0.02557645,0.24051034,-0.13537757
-5.23761881,0.48486341,-0.38398615,0.08418494,-0.07907301,0.15608228,-0.08237418,0.00156042,-0.00055809,0.01317872,-0.07957426,0.00032952,-0.02170650,0.26742667,-0.13131720
-5.23161581,0.53958266,-0.35681134,0.09382037,-0.07163060,0.17481640,-0.07949136,0.00172341,-0.00059552,0.01625789,-0.06670954,0.00026084,-0.01831273,0.29552298,-0.13091058
-5.22561281,0.59779922,-0.33905182,0.10423987,-0.06643185,0.19495373,-0.07861367,0.00189067,-0.00065254,0.02027290,-0.05561801,0.00021394,-0.01535671,0.32449731,-0.13399130
-5.21960980,0.65930224,-0.33007811,0.11546605,-0.06325026,0.21649717,-0.07964911,0.00206013,-0.00072782,0.02539144,-0.04611275,0.00018551,-0.01279957,0.35401707,-0.14040184
-5.21360680,0.72391401,-0.32928011,0.12754855,-0.06188268,0.23946391,-0.08250340,0.00222954,-0.00082024,0.03181743,-0.03801713,0.00017335,-0.01060272,0.38372634,-0.14998606
-5.20760380,0.79151222,-0.33605697,0.14057170,-0.06214478,0.26389233,-0.08707722,0.00239658,-0.00092878,0.03979410,-0.03116592,0.00017622,-0.00872849,0.41325540,-0.16258144
-5.20160080,0.86205598,-0.34980647,0.15466328,-0.06386676,0.28984997,-0.09326335,0.00255885,-0.00105243,0.04960728,-0.02540605,0.00019383,-0.00714072,0.44223243,-0.17801135
-5.19559780,0.93561473,-0.36991461,0.17000402,-0.06688919,0.31744197,-0.10094407,0.00271403,-0.00119014,0.06158868,-0.02059714,0.00022673,-0.00580514,0.47029701,-0.19607774
-5.18959480,1.01239876,-0.39574591,0.18683770,-0.07105929,0.34681985,-0.10998871,0.00285992,-0.00134070,0.07611900,-0.01661185,0.00027631,-0.00468976,0.49711483,-0.21655467
-5.18359180,1.09279001,-0.42663523,0.20548103,-0.07622769,0.37819009,-0.12025178,0.00299457,-0.00150272,0.09363067,-0.01333599,0.00034480,-0.00376507,0.52239295,-0.23918295
-5.17758879,1.17737146,-0.46188173,0.22633314,-0.08224588,0.41182211,-0.13157173,0.00311633,-0.00167458,0.11460992,-0.01066851,0.00043529,-0.00300424,0.54589519,-0.26366630
-5.17158579,1.26695334,-0.50074557,0.24988363,-0.08896432,0.44805504,-0.14377058,0.00322402,-0.00185442,0.13959803,-0.00852131,0.00055175,-0.00238310,0.56745664,-0.28966944
-5.16558279,1.36259430,-0.54244795,0.27671878,-0.09623149,0.48730280,-0.15665449,0.00331692,-0.00204010,0.16919123,-0.00681908,0.00069905,-0.00188024,0.58699664,-0.31681815
