energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-2.92046023,0.72411644,0.00343339,0.02520733,0.06885158,0.00206526,0.58486622,0.15129524,0.10139114
-2.91445723,0.77251066,0.00382941,0.02593213,0.07628283,0.00227640,0.62506476,0.16764789,0.10636125
-2.90845423,0.82357956,0.00427461,0.02666646,0.08400465,0.00249362,0.66748966,0.18517814,0.11159511
-2.90245123,0.87705103,0.00476879,0.02740289,0.09195436,0.00271478,0.71191637,0.20379197,0.11706840
-2.89644822,0.93258923,0.00531171,0.02813163,0.10006211,0.00293758,0.75806915,0.22338305,0.12274755
-2.89044522,0.98980093,0.00590300,0.02884086,0.10825238,0.00315969,0.80562641,0.24383337,0.12859038
-2.88444222,1.04824450,0.00654210,0.02951710,0.11644564,0.00337879,0.85422800,0.26501395,0.13454731
-2.87843922,1.10744087,0.00722817,0.03014581,0.12456021,0.00359271,0.90348415,0.28678585,0.14056280
-2.87243622,1.16688602,0.00796002,0.03071197,0.13251428,0.00379950,0.95298553,0.30900114,0.14657714
-2.86643322,1.22606431,0.00873598,0.03120085,0.14022790,0.00399752,1.00231393,0.33150395,0.15252839
-2.86043022,1.28446191,0.00955386,0.03159865,0.14762494,0.00418560,1.05105301,0.35413154,0.15835442
-2.85442721,1.34157971,0.01041079,0.03189328,0.15463491,0.00436307,1.09879856,0.37671521,0.16399495
-2.84842421,1.39694513,0.01130317,0.03207500,0.16119458,0.00452986,1.14516778,0.39908120,0.16939344
-2.84242121,1.45012227,0.01222658,0.03213704,0.16724933,0.00468659,1.18980724,0.42105160,0.17449884
-2.83641821,1.50072017,0.01317572,0.03207606,0.17275419,0.00483459,1.23239924,0.44244513,0.17926705
-2.83041521,1.54839884,0.01414437,0.03189252,0.17767458,0.00497593,1.27266634,0.46307814,0.18366208
-2.82441221,1.59287314,0.01512536,0.03159094,0.18198664,0.00511341,1.31037418,0.48276563,0.18765688
-2.81840920,1.63391456,0.01611060,0.03117990,0.18567726,0.00525058,1.34533265,0.50132262,0.19123385
-2.81240620,1.67135119,0.01709114,0.03067203,0.18874385,0.00539160,1.37739546,0.51856577,0.19438502
-2.80640320,1.70506612,0.01805725,0.03008373,0.19119379,0.00554127,1.40645872,0.53431549,0.19711187
-2.80040020,1.73499472,0.01899856,0.02943484,0.19304360,0.00570482,1.43245845,0.54839845,0.19942501
-2.79439720,1.76112113,0.01990422,0.02874815,0.19431805,0.00588786,1.45536769,0.56065053,0.20134349
-2.78839420,1.78347435,0.02076315,0.02804886,0.19504903,0.00609620,1.47519324,0.57092022,0.20289405
-2.78239120,1.80212411,0.02156425,0.02736393,0.19527440,0.00633569,1.49197242,0.57907233,0.20411013
-2.77638819,1.81717688,0.02229668,0.02672136,0.19503674,0.00661206,1.50576997,0.58499192,0.20503085
-2.77038519,1.82877195,0.02295013,0.02614956,0.19438212,0.00693075,1.51667507,0.58858821,0.20569980
-2.76438219,1.83707769,0.02351515,0.02567656,0.19335889,0.00729672,1.52479872,0.58979835,0.20616385
-2.75837919,1.84228783,0.02398341,0.02532937,0.19201642,0.00771433,1.53027107,0.58859080,0.20647184
-2.75237619,1.84461772,0.02434796,0.02513327,0.19040405,0.00818714,1.53323893,0.58496807,0.20667325
-2.74637319,1.84430034,0.02460349,0.02511123,0.18856991,0.00871780,1.53386306,0.57896864,0.20681680
-2.74037019,1.84158184,0.02474653,0.02528331,0.18656000,0.00930797,1.53231518,0.57066797,0.20694903
-2.73436718,1.83671665,0.02477560,0.02566618,0.18441723,0.00995821,1.52877464,0.56017825,0.20711287
-2.72836418,1.82996200,0.02469129,0.02627267,0.18218063,0.01066797,1.52342464,0.54764712,0.20734622
-2.72236118,1.82157188,0.02449634,0.02711145,0.17988468,0.01143556,1.51644800,0.53325513,0.20768060
-2.71635818,1.81179065,0.02419554,0.02818669,0.17755878,0.01225818,1.50802264,0.51721202,0.20813985
-2.71035518,1.80084642,0.02379570,0.02949791,0.17522688,0.01313196,1.49831685,0.49975211,0.20873910
-2.70435218,1.78894460,0.02330544,0.03103989,0.17290729,0.01405205,1.48748464,0.48112870,0.20948381
-2.69834917,1.77626194,0.02273499,0.03280261,0.17061267,0.01501275,1.47566146,0.46160797,0.21036920
-2.69234617,1.76294144,0.02209589,0.03477136,0.16835022,0.01600756,1.46296059,0.44146243,0.21137999
-2.68634317,1.74908851,0.02140072,0.03692695,0.16612207,0.01702935,1.44947042,0.42096424,0.21249054
-2.68034017,1.73476877,0.02066268,0.03924594,0.16392586,0.01807046,1.43525300,0.40037875,0.21366533
-2.67433717,1.72000773,0.01989528,0.04170108,0.16175538,0.01912285,1.42034403,0.37995833,0.21486000
-2.66833417,1.70479243,0.01911190,0.04426176,0.15960147,0.02017812,1.40475440,0.35993690,0.21602269
-2.66233117,1.68907528,0.01832547,0.04689459,0.15745289,0.02122769,1.38847325,0.34052515,0.21709588
-2.65632816,1.67277981,0.01754807,0.04956409,0.15529729,0.02226279,1.37147265,0.32190682,0.21801849
-2.65032516,1.65580828,0.01679060,0.05223340,0.15312213,0.02327454,1.35371353,0.30423588,0.21872827
-2.64432216,1.63805080,0.01606254,0.05486511,0.15091562,0.02425397,1.33515274,0.28763491,0.21916437
-2.63831916,1.61939542,0.01537169,0.05742207,0.14866752,0.02519205,1.31575074,0.27219441,0.21926992
-2.63231616,1.59973889,0.01472401,0.05986828,0.14636985,0.02607965,1.29547974,0.25797327,0.21899465
-2.62631316,1.57899744,0.01412351,0.06216976,0.14401749,0.02690765,1.27433159,0.24500013,0.21829725
-2.62031016,1.55711702,0.01357227,0.06429537,0.14160859,0.02766688,1.25232520,0.23327557,0.21714747
-2.61430715,1.53408253,0.01307042,0.06621763,0.13914492,0.02834826,1.22951291,0.22277503,0.21552787
-2.60830415,1.50992553,0.01261630,0.06791346,0.13663198,0.02894283,1.20598550,0.21345228,0.21343511
-2.60230115,1.48472991,0.01220662,0.06936475,0.13407911,0.02944191,1.18187552,0.20524323,0.21088065
-2.59629815,1.45863533,0.01183672,0.07055895,0.13149938,0.02983723,1.15735858,0.19807006,0.20789099
-2.59029515,1.43183806,0.01150082,0.07148934,0.12890946,0.03012118,1.13265257,0.19184527,0.20450726
-2.58429215,1.40458915,0.01119235,0.07215536,0.12632936,0.03028701,1.10801468,0.18647574,0.20078426
-2.57828914,1.37718988,0.01090428,0.07256258,0.12378216,0.03032909,1.08373621,0.18186647,0.19678899
-2.57228614,1.34998458,0.01062945,0.07272259,0.12129359,0.03024320,1.06013534,0.17792399,0.19259873
-2.56628314,1.32335112,0.01036092,0.07265275,0.11889165,0.03002677,1.03754810,0.17455920,0.18829869
-2.56028014,1.29768926,0.01009227,0.07237569,0.11660602,0.02967914,1.01631780,0.17168978,0.18397934
-2.55427714,1.27340743,0.00981787,0.07191873,0.11446756,0.02920177,0.99678338,0.16924184,0.17973367
-2.54827414,1.25090835,0.00953312,0.07131312,0.11250760,0.02859839,0.97926706,0.16715105,0.17565422
-2.54227114,1.23057418,0.00923463,0.07059319,0.11075725,0.02787510,0.96406195,0.16536312,0.17183026
-2.53626813,1.21275187,0.00892034,0.06979545,0.10924660,0.02704038,0.95142002,0.16383369,0.16834504
-2.53026513,1.19773920,0.00858957,0.06895757,0.10800393,0.02610505,0.94154111,0.16252776,0.16527336
-2.52426213,1.18577249,0.00824309,0.06811743,0.10705482,0.02508209,0.93456350,0.16141871,0.16267947
-2.51825913,1.17701639,0.00788301,0.06731218,0.10642143,0.02398642,0.93055654,0.16048705,0.16061535
-2.51225613,1.17155636,0.00751272,0.06657732,0.10612169,0.02283464,0.92951582,0.15971903,0.15911959
-2.50625313,1.16939442,0.00713677,0.06594591,0.10616873,0.02164462,0.93136120,0.15910521,0.15821667
-2.50025013,1.17044836,0.00676069,0.06544790,0.10657041,0.02043512,0.93593796,0.15863921,0.15791691
-2.49424712,1.17455456,0.00639080,0.06510961,0.10732910,0.01922537,0.94302105,0.15831652,0.15821683
-2.48824412,1.18147449,0.00603403,0.06495328,0.10844167,0.01803460,0.95232248,0.15813380,0.15910012
-2.48224112,1.19090448,0.00569770,0.06499688,0.10989975,0.01688159,0.96350145,0.15808836,0.16053892
-2.47623812,1.20248844,0.00538931,0.06525397,0.11169025,0.01578429,0.97617697,0.15817813,0.16249556
-2.47023512,1.21583277,0.00511637,0.06573373,0.11379615,0.01475937,0.98994214,0.15840184,0.16492445
-2.46423212,1.23052283,0.00488618,0.06644102,0.11619748,0.01382192,1.00437964,0.15875968,0.16777415
-2.45822911,1.24613984,0.00470566,0.06737663,0.11887235,0.01298512,1.01907750,0.15925395,0.17098942
-2.45222611,1.26227751,0.00458123,0.06853746,0.12179822,0.01226002,1.03364428,0.15989000,0.17451320
-2.44622311,1.27855720,0.00451861,0.06991674,0.12495298,0.01165533,1.04772298,0.16067702,0.17828828
-2.44022011,1.29464091,0.00452275,0.07150423,0.12831601,0.01117733,1.06100279,0.16162875,0.18225882
-2.43421711,1.31024115,0.00459769,0.07328645,0.13186894,0.01082974,1.07322804,0.16276383,0.18637132
-2.42821411,1.32512737,0.00474644,0.07524674,0.13559626,0.01061374,1.08420390,0.16410586,0.19057527
-2.42221111,1.33912829,0.00497094,0.07736536,0.13948538,0.01052795,1.09379851,0.16568295,0.19482338
-2.41620810,1.35213030,0.00527193,0.07961954,0.14352646,0.01056851,1.10194149,0.16752668,0.19907136
-2.41020510,1.36407191,0.00564891,0.08198343,0.14771176,0.01072919,1.10861885,0.16967070,0.20327737
-2.40420210,1.37493488,0.00610007,0.08442816,0.15203455,0.01100149,1.11386486,0.17214868,0.20740121
-2.39819910,1.38473250,0.00662229,0.08692181,0.15648779,0.01137485,1.11775130,0.17499198,0.21140333
-2.39219610,1.39349597,0.00721104,0.08942957,0.16106249,0.01183681,1.12037492,0.17822693,0.21524377
-2.38619310,1.40125994,0.00786044,0.09191385,0.16574591,0.01237331,1.12184383,0.18187203,0.21888122
-2.38019010,1.40804809,0.00856328,0.09433462,0.17051976,0.01296888,1.12226386,0.18593518,0.22227218
-2.37418709,1.41385992,0.00931105,0.09664989,0.17535854,0.01360702,1.12172574,0.19041115,0.22537044
-2.36818409,1.41865973,0.01009403,0.09881629,0.18022807,0.01427051,1.12029395,0.19527938,0.22812694
-2.36218109,1.42236851,0.01090145,0.10078982,0.18508449,0.01494173,1.11799790,0.20050250,0.23049002
-2.35617809,1.42485942,0.01172163,0.10252683,0.18987365,0.01560311,1.11482618,0.20602546,0.23240607
-2.35017509,1.42595731,0.01254218,0.10398502,0.19453118,0.01623749,1.11072406,0.21177567,0.23382072
-2.34417209,1.42544232,0.01335029,0.10512458,0.19898311,0.01682851,1.10559458,0.21766395,0.23468030
-2.33816908,1.42305744,0.01413293,0.10590938,0.20314722,0.01736103,1.09930306,0.22358650,0.23493368
-2.33216608,1.41851976,0.01487724,0.10630812,0.20693490,0.01782150,1.09168475,0.22942789,0.23453436
-2.32616308,1.41153467,0.01557080,0.10629545,0.21025371,0.01819829,1.08255529,0.23506478,0.23344266
-2.32016008,1.40181232,0.01620198,0.10585295,0.21301026,0.01848200,1.07172329,0.24037045,0.23162785
-2.31415708,1.38908538,0.01676028,0.10496997,0.21511351,0.01866571,1.05900418,0.24521991,0.22907033
-2.30815408,1.37312724,0.01723666,0.10364425,0.21647819,0.01874514,1.04423483,0.24949528,0.22576338
-2.30215108,1.35376950,0.01762379,0.10188233,0.21702830,0.01871876,1.02728787,0.25309130,0.22171477
-2.29614807,1.33091794,0.01791637,0.09969962,0.21670038,0.01858781,1.00808504,0.25592072,0.21694781
-2.29014507,1.30456617,0.01811127,0.09712035,0.21544648,0.01835627,0.98660885,0.25791918,0.21150205
-2.28414207,1.27480610,0.01820772,0.09417710,0.21323671,0.01803065,0.96291195,0.25904956,0.20543343
-2.27813907,1.24183488,0.01820733,0.09091028,0.21006114,0.01761985,0.93712377,0.25930528,0.19881394
-2.27213607,1.20595790,0.01811416,0.08736725,0.20593102,0.01713482,0.90945402,0.25871271,0.19173077
-2.26613307,1.16758776,0.01793454,0.08360137,0.20087936,0.01658824,0.88019306,0.25733224,0.18428508
-2.26013007,1.12723921,0.01767702,0.07967091,0.19496058,0.01599412,0.84970896,0.25525808,0.17659031
-2.25412706,1.08552044,0.01735203,0.07563794,0.18824960,0.01536737,0.81844163,0.25261680,0.16877026
-2.24812406,1.04312098,0.01697164,0.07156714,0.18084009,0.01472337,0.78689405,0.24956455,0.16095687
-2.24212106,1.00079682,0.01654919,0.06752474,0.17284223,0.01407750,0.75562124,0.24628302,0.15328794
-2.23611806,0.95935346,0.01609886,0.06357746,0.16437989,0.01344472,0.72521725,0.24297446,0.14590469
-2.23011506,0.91962734,0.01563524,0.05979160,0.15558749,0.01283915,0.69630088,0.23985578,0.13894946
-2.22411206,0.88246662,0.01517289,0.05623232,0.14660659,0.01227369,0.66950048,0.23715195,0.13256346
-2.21810905,0.84871176,0.01472585,0.05296304,0.13758235,0.01175969,0.64543857,0.23508919,0.12688463
-2.21210605,0.81917666,0.01430723,0.05004496,0.12866009,0.01130667,0.62471660,0.23388781,0.12204575
-2.20610305,0.79463086,0.01392879,0.04753682,0.11998191,0.01092212,0.60790052,0.23375539,0.11817276
-2.20010005,0.77578323,0.01360058,0.04549476,0.11168357,0.01061132,0.59550727,0.23488026,0.11538330
-2.19409705,0.76326753,0.01333065,0.04397223,0.10389168,0.01037728,0.58799280,0.23742555,0.11378546
-2.18809405,0.75762996,0.01312480,0.04302010,0.09672128,0.01022074,0.58574159,0.24152415,0.11347670
-2.18209105,0.75931893,0.01298648,0.04268661,0.09027376,0.01014019,0.58905796,0.24727451,0.11454298
-2.17608804,0.76867694,0.01291668,0.04301744,0.08463522,0.01013203,0.59815916,0.25473761,0.11705794
-2.17008504,0.78593452,0.01291395,0.04405563,0.07987524,0.01019071,0.61317026,0.26393489,0.12108212
-2.16408204,0.81120610,0.01297453,0.04584135,0.07604596,0.01030898,0.63412075,0.27484745,0.12666226
-2.15807904,0.84448751,0.01309251,0.04841151,0.07318160,0.01047814,0.66094282,0.28741612,0.13383045
-2.15207604,0.88565504,0.01326006,0.05179917,0.07129815,0.01068837,0.69347116,0.30154275,0.14260327
-2.14607304,0.93446571,0.01346776,0.05603269,0.07039349,0.01092905,0.73144411,0.31709213,0.15298074
-2.14007004,0.99055872,0.01370491,0.06113463,0.07044764,0.01118909,0.77450625,0.33389491,0.16494526
-2.13406703,1.05345787,0.01395994,0.06712043,0.07142328,0.01145727,0.82221211,0.35175094,0.17846035
-2.12806403,1.12257502,0.01422081,0.07399688,0.07326646,0.01172258,0.87403110,0.37043317,0.19346941
-2.12206103,1.19721453,0.01447535,0.08176047,0.07590758,0.01197450,0.92935372,0.38969197,0.20989446
-2.11605803,1.27657888,0.01471168,0.09039565,0.07926250,0.01220332,0.98749879,0.40925955,0.22763504
-2.11005503,1.35977563,0.01491858,0.09987307,0.08323394,0.01240033,1.04772206,0.42885462,0.24656729
-2.10405203,1.44582592,0.01508576,0.11014807,0.08771310,0.01255803,1.10922603,0.44818713,0.26654339
-2.09804902,1.53367476,0.01520416,0.12115933,0.09258154,0.01267026,1.17117101,0.46696304,0.28739152
-2.09204602,1.62220335,0.01526616,0.13282789,0.09771328,0.01273229,1.23268762,0.48488906,0.30891638
-2.08604302,1.71024365,0.01526575,0.14505677,0.10297717,0.01274086,1.29289034,0.50167740,0.33090047
-2.08004002,1.79659505,0.01519861,0.15773111,0.10823947,0.01269414,1.35089237,0.51705060,0.35310620
-2.07403702,1.88004346,0.01506215,0.17071899,0.11336662,0.01259166,1.40582128,0.53074613,0.37527881
-2.06803402,1.95938234,0.01485552,0.18387305,0.11822810,0.01243425,1.45683540,0.54252120,0.39715031
-2.06203102,2.03343549,0.01457952,0.19703289,0.12269942,0.01222387,1.50314054,0.55215726,0.41844413
-2.05602801,2.10108108,0.01423650,0.21002813,0.12666494,0.01196346,1.54400654,0.55946448,0.43888066
-2.05002501,2.16127631,0.01383020,0.22268226,0.13002069,0.01165675,1.57878323,0.56428602,0.45818343
-2.04402201,2.21308195,0.01336558,0.23481702,0.13267688,0.01130815,1.60691538,0.56650185,0.47608569
-2.03801901,2.25568584,0.01284864,0.24625721,0.13456007,0.01092248,1.62795589,0.56603228,0.49233734
-2.03201601,2.28842468,0.01228617,0.25683580,0.13561496,0.01050488,1.64157697,0.56284072,0.50671177
-2.02601301,2.31080298,0.01168555,0.26639908,0.13580562,0.01006065,1.64757874,0.55693586,0.51901251
-2.02001001,2.32250855,0.01105454,0.27481163,0.13511616,0.00959508,1.64589481,0.54837283,0.52907929
-2.01400700,2.32342371,0.01040108,0.28196094,0.13355082,0.00911338,1.63659483,0.53725351,0.53679332
-2.00800400,2.31363175,0.00973307,0.28776138,0.13113344,0.00862059,1.61988363,0.52372566,0.54208151
-2.00200100,2.29341811,0.00905822,0.29215744,0.12790626,0.00812150,1.59609696,0.50798096,0.54491950
-1.99599800,2.26326627,0.00838386,0.29512598,0.12392830,0.00762061,1.56569422,0.49025193,0.54533327
-1.98999500,2.22384829,0.00771686,0.29667745,0.11927314,0.00712210,1.52924795,0.47080771,0.54339924
-1.98399200,2.17601021,0.00706346,0.29685590,0.11402636,0.00662984,1.48743089,0.44994894,0.53924290
-1.97798899,2.12075289,0.00642924,0.29573794,0.10828271,0.00614732,1.44100070,0.42800166,0.53303596
-1.97198599,2.05920866,0.00581902,0.29343049,0.10214312,0.00567771,1.39078295,0.40531061,0.52499205
-1.96598299,1.99261476,0.00523687,0.29006755,0.09571160,0.00522387,1.33765287,0.38223198,0.51536120
-1.95997999,1.92228416,0.00468603,0.28580606,0.08909233,0.00478829,1.28251634,0.35912592,0.50442319
-1.95397699,1.84957478,0.00416899,0.28082097,0.08238684,0.00437319,1.22629066,0.33634900,0.49248014
-1.94797399,1.77585786,0.00368748,0.27529978,0.07569151,0.00398044,1.16988543,0.31424681,0.47984838
-1.94197099,1.70248642,0.00324248,0.26943678,0.06909544,0.00361163,1.11418404,0.29314688,0.46684996
-1.93596798,1.63076450,0.00283436,0.26342706,0.06267866,0.00326803,1.06002615,0.27335223,0.45380417
-1.92996498,1.56191797,0.00246286,0.25746063,0.05651088,0.00295062,1.00819128,0.25513543,0.44101900
-1.92396198,1.49706751,0.00212720,0.25171685,0.05065059,0.00266008,0.95938398,0.23873357,0.42878316
-1.91795898,1.43720431,0.00182616,0.24635916,0.04514466,0.00239680,0.91422056,0.22434394,0.41735854
-1.91195598,1.38316899,0.00155814,0.24153055,0.04002832,0.00216085,0.87321782,0.21212069,0.40697355
-1.90595298,1.33563406,0.00132127,0.23734960,0.03532548,0.00195203,0.83678371,0.20217234,0.39781729
-1.89994997,1.29509041,0.00111345,0.23390738,0.03104941,0.00176985,0.80521021,0.19456020,0.39003492
-1.89394697,1.26183786,0.00093245,0.23126522,0.02720364,0.00161354,0.77866866,0.18929770,0.38372410
-1.88794397,1.23598032,0.00077594,0.22945336,0.02378299,0.00148208,0.75720746,0.18635059,0.37893278
-1.88194097,1.21742544,0.00064160,0.22847053,0.02077479,0.00137419,0.74075261,0.18563806,0.37565834
-1.87593797,1.20588904,0.00052713,0.22828441,0.01816013,0.00128838,0.72911088,0.18703466,0.37384804
-1.86993497,1.20090433,0.00043029,0.22883307,0.01591512,0.00122295,0.72197597,0.19037319,0.37340095
-1.86393197,1.20183583,0.00034896,0.23002716,0.01401208,0.00117602,0.71893757,0.19544830,0.37417120
-1.85792896,1.20789791,0.00028117,0.23175293,0.01242069,0.00114557,0.71949320,0.20202108,0.37597251
-1.85192596,1.21817760,0.00022506,0.23387595,0.01110908,0.00112948,0.72306286,0.20982432,0.37858402
-1.84592296,1.23166131,0.00017896,0.23624544,0.01004470,0.00112554,0.72900610,0.21856868,0.38175715
-1.83991996,1.24726478,0.00014137,0.23869911,0.00919517,0.00113150,0.73664118,0.22794937,0.38522343
-1.83391696,1.26386559,0.00011094,0.24106833,0.00852893,0.00114512,0.74526587,0.23765359,0.38870300
-1.82791396,1.28033733,0.00008648,0.24318355,0.00801587,0.00116417,0.75417921,0.24736824,0.39191357
-1.82191096,1.29558430,0.00006697,0.24487975,0.00762768,0.00118653,0.76270359,0.25678798,0.39457963
-1.81590795,1.30857571,0.00005152,0.24600181,0.00733827,0.00121017,0.77020645,0.26562329,0.39644146
-1.80990495,1.31837814,0.00003938,0.24640955,0.00712400,0.00123321,0.77612058,0.27360829,0.39726371
-1.80390195,1.32418506,0.00002990,0.24598238,0.00696383,0.00125396,0.77996255,0.28050817,0.39684326
-1.79789895,1.32534227,0.00002256,0.24462324,0.00683944,0.00127092,0.78134820,0.28612577,0.39501602
-1.79189595,1.32136826,0.00001692,0.24226184,0.00673526,0.00128284,0.78000477,0.29030732,0.39166238
-1.78589295,1.31196869,0.00001261,0.23885703,0.00663845,0.00128871,0.77577894,0.29294688,0.38671113
-1.77988994,1.29704423,0.00000935,0.23439818,0.00653888,0.00128781,0.76864065,0.29398940,0.38014170
-1.77388694,1.27669168,0.00000690,0.22890555,0.00642904,0.00127964,0.75868214,0.29343238,0.37198457
-1.76788394,1.25119808,0.00000507,0.22242970,0.00630390,0.00126402,0.74611265,0.29132580,0.36231994
-1.76188094,1.22102825,0.00000371,0.21504992,0.00616086,0.00124100,0.73124866,0.28777068,0.35127467
-1.75587794,1.18680636,0.00000271,0.20687180,0.00599955,0.00121090,0.71450021,0.28291600,0.33901757
-1.74987494,1.14929216,0.00000198,0.19802404,0.00582178,0.00117424,0.69635395,0.27695450,0.32575348
-1.74387194,1.10935333,0.00000145,0.18865475,0.00563135,0.00113177,0.67735350,0.27011724,0.31171616
-1.73786893,1.06793482,0.00000108,0.17892731,0.00543401,0.00108440,0.65807817,0.26266746,0.29716054
-1.73186593,1.02602682,0.00000081,0.16901603,0.00523736,0.00103320,0.63912075,0.25489388,0.28235449
-1.72586293,0.98463264,0.00000063,0.15910181,0.00505079,0.00097935,0.62106546,0.24710384,0.26757070
-1.71985993,0.94473784,0.00000051,0.14936808,0.00488551,0.00092410,0.60446690,0.23961661,0.25307871
-1.71385693,0.90728194,0.00000043,0.13999697,0.00475455,0.00086878,0.58983086,0.23275702,0.23913780
-1.70785393,0.87313363,0.00000040,0.13116608,0.00467281,0.00081471,0.57759771,0.22684990,0.22599055
-1.70185093,0.84307045,0.00000039,0.12304578,0.00465721,0.00076326,0.56812886,0.22221529,0.21385773
-1.69584792,0.81776345,0.00000042,0.11579724,0.00472682,0.00071573,0.56169695,0.21916468,0.20293434
-1.68984492,0.79776713,0.00000047,0.10957100,0.00490297,0.00067343,0.55847967,0.21799825,0.19338698
-1.68384192,0.78351457,0.00000055,0.10450633,0.00520948,0.00063759,0.55855749,0.21900312,0.18535259
-1.67783892,0.77531769,0.00000065,0.10073104,0.00567274,0.00060940,0.56191510,0.22245247,0.17893841
-1.67183592,0.77337194,0.00000080,0.09836181,0.00632188,0.00059000,0.56844621,0.22860530,0.17422303
-1.66583292,0.77776469,0.00000097,0.09750482,0.00718877,0.00058046,0.57796133,0.23770668,0.17125843
-1.65982991,0.78848666,0.00000120,0.09825658,0.00830800,0.00058178,0.59019795,0.24998812,0.17007264
-1.65382691,0.80544516,0.00000147,0.10070476,0.00971670,0.00059491,0.60483251,0.26566776,0.17067293
-1.64782391,0.82847834,0.00000180,0.10492896,0.01145419,0.00062075,0.62149350,0.28495015,0.17304915
-1.64182091,0.85736936,0.00000220,0.11100111,0.01356151,0.00066012,0.63977504,0.30802518,0.17717715
-1.63581791,0.89185968,0.00000266,0.11898556,0.01608064,0.00071379,0.65925025,0.33506615,0.18302181
-1.62981491,0.93166064,0.00000321,0.12893866,0.01905363,0.00078247,0.67948403,0.36622652,0.19053971
-1.62381191,0.97646279,0.00000385,0.14090783,0.02252137,0.00086676,0.70004456,0.40163552,0.19968130
-1.61780890,1.02594254,0.00000458,0.15493004,0.02652223,0.00096719,0.72051335,0.44139241,0.21039224
-1.61180590,1.07976606,0.00000542,0.17102981,0.03109046,0.00108418,0.74049359,0.48555970,0.22261420
-1.60580290,1.13759032,0.00000636,0.18921676,0.03625447,0.00121801,0.75961663,0.53415535,0.23628481
-1.59979990,1.19906171,0.00000742,0.20948277,0.04203491,0.00136880,0.77754666,0.58714445,0.25133713
-1.59379690,1.26381255,0.00000861,0.23179902,0.04844284,0.00153650,0.79398375,0.64443073,0.26769849
-1.58779390,1.33145610,0.00000991,0.25611300,0.05547779,0.00172081,0.80866538,0.70584840,0.28528894
-1.58179090,1.40158088,0.00001133,0.28234559,0.06312612,0.00192122,0.82136685,0.77115493,0.30401955
-1.57578789,1.47374490,0.00001287,0.31038873,0.07135947,0.00213691,0.83190071,0.84002531,0.32379063
-1.56978489,1.54747069,0.00001453,0.34010353,0.08013367,0.00236679,0.84011569,0.91204840,0.34449015
-1.56378189,1.62224185,0.00001630,0.37131923,0.08938805,0.00260941,0.84589530,0.98672598,0.36599241
-1.55777889,1.69750170,0.00001817,0.40383322,0.09904527,0.00286301,0.84915637,1.06347484,0.38815735
-1.55177589,1.77265464,0.00002013,0.43741204,0.10901181,0.00312548,0.84984780,1.14163237,0.41083040
-1.54577289,1.84707043,0.00002218,0.47179378,0.11917910,0.00339436,0.84794950,1.22046584,0.43384315
-1.53976988,1.92009165,0.00002430,0.50669158,0.12942534,0.00366690,0.84347169,1.29918533,0.45701478
-1.53376688,1.99104431,0.00002650,0.54179849,0.13961800,0.00394005,0.83645445,1.37696035,0.48015432
-1.52776388,2.05925118,0.00002875,0.57679346,0.14961695,0.00421051,0.82696754,1.45293949,0.50306373
-1.52176088,2.12404764,0.00003108,0.61134837,0.15927811,0.00447482,0.81511020,1.52627287,0.52554161
-1.51575788,2.18479916,0.00003347,0.64513578,0.16845751,0.00472941,0.80101101,1.59613644,0.54738758
-1.50975488,2.24091989,0.00003594,0.67783732,0.17701565,0.00497067,0.78482737,1.66175724,0.56840691
-1.50375188,2.29189131,0.00003853,0.70915219,0.18482189,0.00519509,0.76674462,1.72243875,0.58841551
-1.49774887,2.33728005,0.00004125,0.73880555,0.19175877,0.00539933,0.74697469,1.77758496,0.60724480
-1.49174587,2.37675405,0.00004415,0.76655640,0.19772597,0.00558031,0.72575393,1.82672236,0.62474635
-1.48574287,2.41009601,0.00004731,0.79220452,0.20264380,0.00573536,0.70334036,1.86951836,0.64079604
-1.47973987,2.43721341,0.00005077,0.81559624,0.20645598,0.00586224,0.68001012,1.90579552,0.65529755
-1.47373687,2.45814440,0.00005464,0.83662862,0.20913160,0.00595933,0.65605321,1.93554036,0.66818489
-1.46773387,2.47305909,0.00005901,0.85525181,0.21066617,0.00602559,0.63176857,1.95890638,0.67942398
-1.46173087,2.48225581,0.00006401,0.87146949,0.21108156,0.00606071,0.60745874,1.97621069,0.68901300
-1.45572786,2.48615251,0.00006974,0.88533721,0.21042507,0.00606506,0.58342403,1.98792412,0.69698158
-1.44972486,2.48527308,0.00007635,0.89695872,0.20876740,0.00603977,0.55995654,1.99465506,0.70338873
-1.44372186,2.48022940,0.00008398,0.90648030,0.20619977,0.00598665,0.53733414,1.99712738,0.70831964
-1.43771886,2.47169937,0.00009276,0.91408345,0.20283034,0.00590816,0.51581464,1.99615323,0.71188149
-1.43171586,2.46040197,0.00010283,0.91997603,0.19877994,0.00580739,0.49563021,1.99260167,0.71419832
-1.42571286,2.44707020,0.00011432,0.92438247,0.19417751,0.00568788,0.47698238,1.98736452,0.71540528
-1.41970985,2.43242320,0.00012733,0.92753328,0.18915534,0.00555360,0.46003768,1.98132065,0.71564253
-1.41370685,2.41713843,0.00014197,0.92965448,0.18384433,0.00540875,0.44492408,1.97530042,0.71504899
-1.40770385,2.40182561,0.00015828,0.93095740,0.17836963,0.00525767,0.43172834,1.97005173,0.71375632
