energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.88594297,2.08925054,0.85477404,1.20394533,0.01465648,0.28278452,0.82197192,0.00000000
-5.87993997,2.13966353,0.88682757,1.23031420,0.01462943,0.29061738,0.83880756,0.00000000
-5.87393697,2.19144547,0.92135685,1.25540444,0.01472527,0.30027063,0.85393037,0.00000000
-5.86793397,2.24366942,0.95776145,1.27883752,0.01492740,0.31155160,0.86706900,0.00000000
-5.86193097,2.29549456,0.99544375,1.30029646,0.01522044,0.32427700,0.87799990,0.00000000
-5.85592796,2.34617725,1.03382229,1.31952830,0.01559030,0.33827630,0.88654920,0.00000000
-5.84992496,2.39507994,1.07234510,1.33634534,0.01602405,0.35339455,0.89259367,0.00000000
-5.84392196,2.44167829,1.11050264,1.35062559,0.01650990,0.36949444,0.89606127,0.00000000
-5.83791896,2.48556727,1.14784048,1.36231276,0.01703701,0.38645793,0.89693116,0.00000000
-5.83191596,2.52646625,1.18397124,1.37141600,0.01759538,0.40418724,0.89523353,0.00000000
-5.82591296,2.56422334,1.21858555,1.37800956,0.01817570,0.42260546,0.89104915,0.00000000
-5.81990995,2.59881901,1.25146173,1.38223239,0.01876923,0.44165662,0.88450870,0.00000000
-5.81390695,2.63036848,1.28247362,1.38428759,0.01936774,0.46130532,0.87579184,0.00000000
-5.80790395,2.65912272,1.31159622,1.38444155,0.01996338,0.48153599,0.86512577,0.00000000
-5.80190095,2.68546742,1.33890880,1.38302246,0.02054869,0.50235146,0.85278320,0.00000000
-5.79589795,2.70991935,1.36459490,1.38041799,0.02111657,0.52377123,0.83907953,0.00000000
-5.78989495,2.73311964,1.38893926,1.37707172,0.02166033,0.54582905,0.82436901,0.00000000
-5.78389195,2.75582337,1.41232130,1.37347808,0.02217376,0.56856998,0.80903981,0.00000000
-5.77788894,2.77888526,1.43520524,1.37017561,0.02265117,0.59204693,0.79350780,0.00000000
-5.77188594,2.80324124,1.45812705,1.36773829,0.02308748,0.61631662,0.77820912,0.00000000
-5.76588294,2.82988606,1.48167854,1.36676501,0.02347832,0.64143511,0.76359151,0.00000000
-5.75987994,2.85984720,1.50648905,1.36786732,0.02382012,0.66745291,0.75010464,0.00000000
-5.75387694,2.89415587,1.53320545,1.37165556,0.02411015,0.69440994,0.73818959,0.00000000
-5.74787394,2.93381588,1.56247109,1.37872389,0.02434656,0.72233035,0.72826789,0.00000000
-5.74187094,2.97977150,1.59490468,1.38963468,0.02452841,0.75121754,0.72073041,0.00000000
-5.73586793,3.03287559,1.63107974,1.40490269,0.02465565,0.78104962,0.71592669,0.00000000
-5.72986493,3.09385933,1.67150564,1.42497995,0.02472904,0.81177546,0.71415498,0.00000000
-5.72386193,3.16330486,1.71661091,1.45024165,0.02475012,0.84331174,0.71565361,0.00000000
-5.71785893,3.24162214,1.76672940,1.48097385,0.02472104,0.87554110,0.72059399,0.00000000
-5.71185593,3.32903109,1.82208984,1.51736356,0.02464450,0.90831170,0.72907562,0.00000000
-5.70585293,3.42554975,1.88280913,1.55949139,0.02452358,0.94143829,0.74112340,0.00000000
-5.69984992,3.53098918,1.94888932,1.60732736,0.02436162,0.97470486,0.75668730,0.00000000
-5.69384692,3.64495503,2.02021823,1.66072978,0.02416209,1.00786886,0.77564453,0.00000000
-5.68784392,3.76685582,2.09657344,1.71944723,0.02392848,1.04066694,0.79780402,0.00000000
-5.68184092,3.89591720,2.17762906,1.78312352,0.02366423,1.07282189,0.82291297,0.00000000
-5.67583792,4.03120136,2.26296479,1.85130520,0.02337265,1.10405061,0.85066534,0.00000000
-5.66983492,4.17163060,2.35207647,1.92345128,0.02305693,1.13407260,0.88071151,0.00000000
-5.66383192,4.31601353,2.44438754,1.99894456,0.02272015,1.16261862,0.91266904,0.00000000
-5.65782891,4.46307269,2.53926056,2.07710402,0.02236529,1.18943910,0.94613368,0.00000000
-5.65182591,4.61147219,2.63600846,2.15719778,0.02199532,1.21431161,0.98069032,0.00000000
-5.64582291,4.75984401,2.73390475,2.23845607,0.02161326,1.23704719,1.01592330,0.00000000
-5.63981991,4.90681203,2.83219263,2.32008371,0.02122228,1.25749506,1.05142567,0.00000000
-5.63381691,5.05101295,2.93009272,2.40127193,0.02082575,1.27554537,1.08680713,0.00000000
-5.62781391,5.19111352,3.02680956,2.48120913,0.02042730,1.29112987,1.12170024,0.00000000
-5.62181091,5.32582413,3.12153690,2.55909059,0.02003084,1.30422055,1.15576494,0.00000000
-5.61580790,5.45390869,3.21346233,2.63412719,0.01964058,1.31482612,1.18869124,0.00000000
-5.60980490,5.57419139,3.30177145,2.70555302,0.01926096,1.32298681,1.22020022,0.00000000
-5.60380190,5.68556094,3.38565209,2.77263242,0.01889654,1.32876768,1.25004350,0.00000000
-5.59779890,5.78697306,3.46429910,2.83466628,0.01855192,1.33225089,1.27800148,0.00000000
-5.59179590,5.87745222,3.53691988,2.89099813,0.01823155,1.33352754,1.30388055,0.00000000
-5.58579290,5.95609329,3.60274109,2.94102006,0.01793952,1.33268952,1.32750986,0.00000000
-5.57978989,6.02206395,3.66101663,2.98417864,0.01767939,1.32982195,1.34873779,0.00000000
-5.57378689,6.07460852,3.71103679,3.01998095,0.01745395,1.32499667,1.36742858,0.00000000
-5.56778389,6.11305342,3.75213860,3.04800073,0.01726503,1.31826724,1.38345947,0.00000000
-5.56178089,6.13681454,3.78371694,3.06788450,0.01711334,1.30966574,1.39671855,0.00000000
-5.55577789,6.14540644,3.80523615,3.07935767,0.01699829,1.29920150,1.40710361,0.00000000
-5.54977489,6.13845299,3.81624165,3.08223019,0.01691797,1.28686199,1.41452208,0.00000000
-5.54377189,6.11569914,3.81637111,3.07640183,0.01686903,1.27261561,1.41889208,0.00000000
-5.53776888,6.07702304,3.80536466,3.06186645,0.01684678,1.25641632,1.42014467,0.00000000
-5.53176588,6.02244800,3.78307383,3.03871547,0.01684526,1.23820981,1.41822709,0.00000000
-5.52576288,5.95215344,3.74946877,3.00713989,0.01685741,1.21794073,1.41310693,0.00000000
-5.51975988,5.86648426,3.70464349,2.96743105,0.01687525,1.19556066,1.40477688,0.00000000
-5.51375688,5.76595796,3.64881910,2.91997979,0.01689019,1.17103638,1.39325992,0.00000000
-5.50775388,5.65126902,3.58234479,2.86527408,0.01689333,1.14435777,1.37861460,0.00000000
-5.50175088,5.52329017,3.50569675,2.80389507,0.01687575,1.11554522,1.36094005,0.00000000
-5.49574787,5.38307020,3.41947500,2.73651168,0.01682891,1.08465582,1.34038046,0.00000000
-5.48974487,5.23182840,3.32439836,2.66387379,0.01674492,1.05178834,1.31712879,0.00000000
-5.48374187,5.07094546,3.22129762,2.58680418,0.01661689,1.01708652,1.29142923,0.00000000
-5.47773887,4.90195096,3.11110721,2.50618946,0.01643919,0.98074064,1.26357851,0.00000000
-5.47173587,4.72650787,2.99485538,2.42297009,0.01620769,0.94298730,1.23392559,0.00000000
-5.46573287,4.54639418,2.87365316,2.33812971,0.01591991,0.90410743,1.20286988,0.00000000
-5.45972986,4.36348209,2.74868216,2.25268407,0.01557513,0.86442264,1.17085783,0.00000000
-5.45372686,4.17971526,2.62118122,2.16766956,0.01517441,0.82429014,1.13837799,0.00000000
-5.44772386,3.99708449,2.49243220,2.08413168,0.01472060,0.78409632,1.10595475,0.00000000
-5.44172086,3.81760230,2.36374480,2.00311352,0.01421815,0.74424952,1.07414079,0.00000000
-5.43571786,3.64327694,2.23644063,1.92564435,0.01367305,0.70517192,1.04350866,0.00000000
-5.42971486,3.47608624,2.11183659,1.85272858,0.01309251,0.66729121,1.01464158,0.00000000
-5.42371186,3.31795162,1.99122781,1.78533493,0.01248479,0.63103205,0.98812390,0.00000000
-5.41770885,3.17071284,1.87587028,1.72438617,0.01185884,0.59680764,0.96453147,0.00000000
-5.41170585,3.03610363,1.76696347,1.67074914,0.01122405,0.56501167,0.94442204,0.00000000
-5.40570285,2.91572860,1.66563328,1.62522529,0.01058988,0.53601083,0.92832612,0.00000000
-5.39969985,2.81104162,1.57291548,1.58854169,0.00996562,0.51013787,0.91673834,0.00000000
-5.39369685,2.72332576,1.48974026,1.56134237,0.00936005,0.48768550,0.91010940,0.00000000
-5.38769385,2.65367512,1.41691800,1.54418007,0.00878125,0.46890100,0.90883885,0.00000000
-5.38169085,2.60297852,1.35512674,1.53750837,0.00823634,0.45398174,0.91326849,0.00000000
-5.37568784,2.57190521,1.30490160,1.54167419,0.00773131,0.44307146,0.92367658,0.00000000
-5.36968484,2.56089269,1.26662658,1.55691064,0.00727096,0.43625739,0.94027265,0.00000000
-5.36368184,2.57013688,1.24052871,1.58333049,0.00685876,0.43356824,0.96319298,0.00000000
-5.35767884,2.59958477,1.22667504,1.62092018,0.00649688,0.43497296,0.99249676,0.00000000
-5.35167584,2.64892980,1.22497232,1.66953475,0.00618621,0.44038039,1.02816271,0.00000000
-5.34567284,2.71761036,1.23516962,1.72889389,0.00592640,0.44963980,1.07008655,0.00000000
-5.33966983,2.80481166,1.25686364,1.79857951,0.00571605,0.46254239,1.11807908,0.00000000
-5.33366683,2.90947148,1.28950691,1.87803505,0.00555274,0.47882382,1.17186526,0.00000000
-5.32766383,3.03029010,1.33241852,1.96656711,0.00543329,0.49816786,1.23108430,0.00000000
-5.32166083,3.16574482,1.38479723,2.06334960,0.00535388,0.52021121,1.29529116,0.00000000
-5.31565783,3.31410934,1.44573680,2.16743090,0.00531028,0.54454962,1.36395951,0.00000000
-5.30965483,3.47347819,1.51424313,2.27774406,0.00529796,0.57074523,1.43648649,0.00000000
-5.30365183,3.64179615,1.58925299,2.39312050,0.00531236,0.59833519,1.51219935,0.00000000
-5.29764882,3.81689249,1.66965392,2.51230693,0.00534897,0.62684148,1.59036424,0.00000000
-5.29164582,3.99651962,1.75430488,2.63398545,0.00540351,0.65578169,1.67019695,0.00000000
-5.28564282,4.17839533,1.84205736,2.75679663,0.00547204,0.68468062,1.75087575,0.00000000
-5.27963982,4.36024783,1.93177635,2.87936479,0.00555106,0.71308239,1.83155591,0.00000000
-5.27363682,4.53986224,2.02236089,3.00032507,0.00563755,0.74056260,1.91138576,0.00000000
-5.26763382,4.71512717,2.11276359,3.11835134,0.00572902,0.76674021,1.98952374,0.00000000
-5.26163082,4.88407995,2.20200879,3.23218398,0.00582352,0.79128857,2.06515584,0.00000000
-5.25562781,5.04494865,2.28920881,3.34065666,0.00591960,0.81394512,2.13751299,0.00000000
-5.24962481,5.19618936,2.37357788,3.44272091,0.00601631,0.83451935,2.20588750,0.00000000
-5.24362181,5.33651715,2.45444340,3.53746756,0.00611310,0.85289841,2.26964793,0.00000000
-5.23761881,5.46492924,2.53125405,3.62414417,0.00620974,0.86905010,2.32825186,0.00000000
-5.23161581,5.58071923,2.60358456,3.70216746,0.00630628,0.88302291,2.38125569,0.00000000
-5.22561281,5.68348157,2.67113686,3.77113046,0.00640291,0.89494288,2.42832129,0.00000000
-5.21960980,5.77310582,2.73373752,3.83080371,0.00649989,0.90500735,2.46921893,0.00000000
-5.21360680,5.84976077,2.79133142,3.88113053,0.00659747,0.91347562,2.50382648,0.00000000
-5.20760380,5.91386885,2.84397191,3.92221666,0.00669578,0.92065685,2.53212483,0.00000000
-5.20160080,5.96607177,2.89180758,3.95431439,0.00679478,0.92689562,2.55418980,0.00000000
-5.19559780,6.00718891,2.93506618,3.97780223,0.00689418,0.93255574,2.57018097,0.00000000
-5.18959480,6.03817009,2.97403619,3.99316078,0.00699343,0.93800297,2.58032794,0.00000000
-5.18359180,6.06004490,3.00904685,4.00094611,0.00709166,0.94358747,2.58491486,0.00000000
-5.17758879,6.07387084,3.04044723,4.00176172,0.00718774,0.94962673,2.58426397,0.00000000
-5.17158579,6.08068264,3.06858552,3.99623045,0.00728022,0.95638993,2.57871900,0.00000000
-5.16558279,6.08144514,3.09378914,3.98496762,0.00736743,0.96408440,2.56862937,0.00000000
-5.15957979,6.07701178,3.11634691,3.96855654,0.00744754,0.97284489,2.55433583,0.00000000
-5.15357679,6.06809064,3.13649372,3.94752749,0.00751859,0.98272632,2.53615839,0.00000000
-5.14757379,6.05521954,3.15439874,3.92234096,0.00757865,0.99370025,2.51438690,0.00000000
-5.14157079,6.03875103,3.17015760,3.89337579,0.00762587,1.00565548,2.48927473,0.00000000
-5.13556778,6.01884794,3.18378881,3.86092245,0.00765866,1.01840258,2.46103562,0.00000000
-5.12956478,5.99548922,3.19523466,3.82518164,0.00767574,1.03168230,2.42984365,0.00000000
-5.12356178,5.96848557,3.20436647,3.78626777,0.00767634,1.04517743,2.39583606,0.00000000
-5.11755878,5.93750360,3.21099367,3.74421713,0.00766025,1.05852746,2.35911853,0.00000000
-5.11155578,5.90209712,3.21487646,3.69899967,0.00762799,1.07134532,2.31977225,0.00000000
-5.10555278,5.86174358,3.21574086,3.65053394,0.00758085,1.08323548,2.27786232,0.00000000
-5.09954977,5.81588364,3.21329574,3.59870398,0.00752099,1.09381232,2.23344667,0.00000000
-5.09354677,5.76396171,3.20725041,3.54337727,0.00745149,1.10271793,2.18658484,0.00000000
-5.08754377,5.70546527,3.19733211,3.48442273,0.00737634,1.10963857,2.13734612,0.00000000
-5.08154077,5.63996125,3.18330237,3.42172799,0.00730044,1.11431876,2.08581656,0.00000000
-5.07553777,5.56712742,3.16497124,3.35521499,0.00722956,1.11657252,2.03210436,0.00000000
-5.06953477,5.48677779,3.14220899,3.28485342,0.00717017,1.11629121,1.97634354,0.00000000
-5.06353177,5.39888077,3.11495453,3.21067143,0.00712942,1.11344751,1.91869585,0.00000000
-5.05752876,5.30356967,3.08322031,3.13276340,0.00711486,1.10809564,1.85935087,0.00000000
-5.05152576,5.20114532,3.04709365,3.05129460,0.00713430,1.10036758,1.79852455,0.00000000
-5.04552276,5.09207112,3.00673458,2.96650270,0.00719554,1.09046589,1.73645651,0.00000000
-5.03951976,4.97696097,2.96237036,2.87869650,0.00730608,1.07865314,1.67340633,0.00000000
-5.03351676,4.85656113,2.91428734,2.78825183,0.00747291,1.06523892,1.60964923,0.00000000
-5.02751376,4.73172694,2.86282045,2.69560523,0.00770211,1.05056476,1.54547155,0.00000000
-5.02151076,4.60339580,2.80834113,2.60124571,0.00799865,1.03498791,1.48116621,0.00000000
-5.01550775,4.47255777,2.75124431,2.50570499,0.00836603,1.01886471,1.41702844,0.00000000
-5.00950475,4.34022511,2.69193512,2.40954675,0.00880607,1.00253433,1.35335206,0.00000000
-5.00350175,4.20740226,2.63081596,2.31335531,0.00931865,0.98630360,1.29042627,0.00000000
-4.99749875,4.07505752,2.56827459,2.21772417,0.00990153,0.97043373,1.22853303,0.00000000
-4.99149575,3.94409766,2.50467367,2.12324490,0.01055027,0.95512939,1.16794509,0.00000000
-4.98549275,3.81534640,2.44034228,2.03049663,0.01125814,0.94053072,1.10892448,0.00000000
-4.97948974,3.68952773,2.37556972,1.94003665,0.01201614,0.92670855,1.05172136,0.00000000
-4.97348674,3.56725460,2.31060173,1.85239231,0.01281318,0.91366305,0.99657317,0.00000000
-4.96748374,3.44902327,2.24563941,1.76805440,0.01363618,0.90132586,0.94370390,0.00000000
-4.96148074,3.33521349,2.18084055,1.68747224,0.01447042,0.88956550,0.89332334,0.00000000
-4.95547774,3.22609417,2.11632345,1.61105046,0.01529989,0.87819588,0.84562620,0.00000000
-4.94947474,3.12183413,2.05217285,1.53914741,0.01610768,0.86698739,0.80079109,0.00000000
-4.94347174,3.02251706,1.98844752,1.47207506,0.01687651,0.85568008,0.75897913,0.00000000
-4.93746873,2.92815963,1.92518919,1.41010016,0.01758919,0.84399827,0.72033234,0.00000000
-4.93146573,2.83873163,1.86243202,1.35344621,0.01822924,0.83166591,0.68497168,0.00000000
-4.92546273,2.75417664,1.80021221,1.30229600,0.01878137,0.81842180,0.65299475,0.00000000
-4.91945973,2.67443197,1.73857693,1.25679413,0.01923199,0.80403418,0.62447327,0.00000000
-4.91345673,2.59944627,1.67759214,1.21704913,0.01956971,0.78831367,0.59945031,0.00000000
-4.90745373,2.52919375,1.61734853,1.18313479,0.01978574,0.77112418,0.57793743,0.00000000
-4.90145073,2.46368385,1.55796525,1.15509027,0.01987415,0.75239117,0.55991180,0.00000000
-4.89544772,2.40296562,1.49959112,1.13291887,0.01983217,0.73210679,0.54531343,0.00000000
-4.88944472,2.34712638,1.44240307,1.11658530,0.01966024,0.71033188,0.53404274,0.00000000
-4.88344172,2.29628478,1.38660188,1.10601157,0.01936205,0.68719457,0.52595856,0.00000000
-4.87743872,2.25057846,1.33240543,1.10107161,0.01894443,0.66288573,0.52087690,0.00000000
-4.87143572,2.21014736,1.28003978,1.10158523,0.01841713,0.63765151,0.51857045,0.00000000
-4.86543272,2.17511369,1.22972872,1.10731172,0.01779256,0.61178346,0.51876934,0.00000000
-4.85942971,2.14556000,1.18168234,1.11794391,0.01708541,0.58560671,0.52116303,0.00000000
-4.85342671,2.12150711,1.13608550,1.13310330,0.01631222,0.55946688,0.52540364,0.00000000
-4.84742371,2.10289352,1.09308681,1.15233701,0.01549097,0.53371655,0.53111075,0.00000000
-4.84142071,2.08955794,1.05278902,1.17511721,0.01464057,0.50870176,0.53787766,0.00000000
-4.83541771,2.08122650,1.01524141,1.20084357,0.01378043,0.48474945,0.54527909,0.00000000
-4.82941471,2.07750586,0.98043474,1.22884916,0.01293003,0.46215625,0.55288009,0.00000000
-4.82341171,2.07788304,0.94829915,1.25840999,0.01210853,0.44117932,0.56024605,0.00000000
-4.81740870,2.08173236,0.91870523,1.28875815,0.01133438,0.42202938,0.56695330,0.00000000
-4.81140570,2.08832959,0.89146823,1.31909831,0.01062510,0.40486639,0.57260005,0.00000000
-4.80540270,2.09687261,0.86635517,1.34862702,0.00999695,0.38979781,0.57681720,0.00000000
-4.79939970,2.10650768,0.84309459,1.37655411,0.00946482,0.37687933,0.57927850,0.00000000
-4.79339670,2.11636010,0.82138825,1.40212529,0.00904203,0.36611807,0.57970967,0.00000000
-4.78739370,2.12556734,0.80092420,1.42464488,0.00874025,0.35747765,0.57789596,0.00000000
-4.78139070,2.13331313,0.78139052,1.44349761,0.00856940,0.35088490,0.57368789,0.00000000
-4.77538769,2.13886037,0.76248894,1.45816827,0.00853756,0.34623765,0.56700474,0.00000000
-4.76938469,2.14158112,0.74394759,1.46825842,0.00865092,0.34341312,0.55783575,0.00000000
-4.76338169,2.14098204,0.72553239,1.47349895,0.00891368,0.34227631,0.54623881,0.00000000
-4.75737869,2.13672379,0.70705629,1.47375813,0.00932798,0.34268810,0.53233684,0.00000000
-4.75137569,2.12863350,0.68838621,1.46904440,0.00989376,0.34451249,0.51631186,0.00000000
-4.74537269,2.11670960,0.66944726,1.45950395,0.01060866,0.34762274,0.49839724,0.00000000
-4.73936968,2.10111900,0.65022426,1.44541313,0.01146787,0.35190613,0.47886830,0.00000000
-4.73336668,2.08218680,0.63076047,1.42716599,0.01246406,0.35726732,0.45803185,0.00000000
-4.72736368,2.06037940,0.61115401,1.40525777,0.01358722,0.36363015,0.43621501,0.00000000
-4.72136068,2.03628200,0.59155198,1.38026498,0.01482461,0.37093814,0.41375401,0.00000000
-4.71535768,2.01057191,0.57214294,1.35282333,0.01616079,0.37915363,0.39098327,0.00000000
-4.70935468,1.98398930,0.55314807,1.32360429,0.01757759,0.38825598,0.36822530,0.00000000
-4.70335168,1.95730680,0.53481159,1.29329179,0.01905434,0.39823897,0.34578176,0.00000000
-4.69734867,1.93129971,0.51739089,1.26255972,0.02056804,0.40910763,0.32392605,0.00000000
-4.69134567,1.90671824,0.50114680,1.23205158,0.02209372,0.42087494,0.30289758,0.00000000
-4.68534267,1.88426282,0.48633442,1.20236274,0.02360490,0.43355835,0.28289783,0.00000000
-4.67933967,1.86456362,0.47319478,1.17402621,0.02507412,0.44717658,0.26408830,0.00000000
-4.67333667,1.84816467,0.46194766,1.14750201,0.02647354,0.46174666,0.24659014,0.00000000
-4.66733367,1.83551292,0.45278551,1.12317046,0.02777567,0.47728123,0.23048547,0.00000000
-4.66133067,1.82695210,0.44586874,1.10132917,0.02895411,0.49378636,0.21582005,0.00000000
-4.65532766,1.82272106,0.44132222,1.08219356,0.02998427,0.51125957,0.20260711,0.00000000
-4.64932466,1.82295590,0.43923305,1.06590026,0.03084412,0.52968820,0.19083199,0.00000000
-4.64332166,1.82769522,0.43964933,1.05251295,0.03151488,0.54904797,0.18045739,0.00000000
-4.63731866,1.83688756,0.44258000,1.04203001,0.03198159,0.56930160,0.17142883,0.00000000
-4.63131566,1.85040033,0.44799547,1.03439320,0.03223360,0.59039762,0.16368014,0.00000000
-4.62531266,1.86802940,0.45582903,1.02949686,0.03226495,0.61226911,0.15713867,0.00000000
-4.61930965,1.88950885,0.46597892,1.02719713,0.03207446,0.63483261,0.15173016,0.00000000
-4.61330665,1.91452026,0.47831095,1.02732067,0.03166587,0.65798708,0.14738296,0.00000000
-4.60730365,1.94270160,0.49266170,1.02967264,0.03104759,0.68161311,0.14403165,0.00000000
-4.60130065,1.97365537,0.50884229,1.03404389,0.03023243,0.70557253,0.14161999,0.00000000
-4.59529765,2.00695641,0.52664257,1.04021706,0.02923712,0.72970839,0.14010311,0.00000000
-4.58929465,2.04215928,0.54583595,1.04797201,0.02808176,0.75384573,0.13944910,0.00000000
-4.58329165,2.07880586,0.56618466,1.05709048,0.02678909,0.77779300,0.13964001,0.00000000
-4.57728864,2.11643327,0.58744550,1.06736024,0.02538380,0.80134435,0.14067236,0.00000000
-4.57128564,2.15458235,0.60937595,1.07857905,0.02389170,0.82428280,0.14255724,0.00000000
-4.56528264,2.19280720,0.63174064,1.09055848,0.02233898,0.84638432,0.14532011,0.00000000
-4.55927964,2.23068543,0.65431791,1.10312783,0.02075147,0.86742253,0.14900045,0.00000000
-4.55327664,2.26782942,0.67690638,1.11613832,0.01915398,0.88717416,0.15365126,0.00000000
-4.54727364,2.30389823,0.69933131,1.12946745,0.01756971,0.90542483,0.15933860,0.00000000
-4.54127064,2.33860983,0.72145059,1.14302357,0.01601980,0.92197494,0.16614113,0.00000000
-4.53526763,2.37175335,0.74316007,1.15675064,0.01452295,0.93664557,0.17414978,0.00000000
-4.52926463,2.40320076,0.76439816,1.17063290,0.01309524,0.94928385,0.18346754,0.00000000
-4.52326163,2.43291764,0.78514951,1.18469946,0.01174998,0.95976780,0.19420945,0.00000000
-4.51725863,2.46097247,0.80544762,1.19902842,0.01049773,0.96801025,0.20650263,0.00000000
-4.51125563,2.48754407,0.82537645,1.21375052,0.00934645,0.97396180,0.22048660,0.00000000
-4.50525263,2.51292693,0.84507082,1.22905205,0.00830161,0.97761263,0.23631359,0.00000000
-4.49924962,2.53753408,0.86471593,1.24517683,0.00736651,0.97899315,0.25414899,0.00000000
-4.49324662,2.56189749,0.88454573,1.26242724,0.00654258,0.97817357,0.27417174,0.00000000
-4.48724362,2.58666573,0.90484055,1.28116396,0.00582964,0.97526237,0.29657467,0.00000000
-4.48124062,2.61259906,0.92592385,1.30180455,0.00522631,0.97040389,0.32156462,0.00000000
-4.47523762,2.64056183,0.94815833,1.32482054,0.00473025,0.96377508,0.34936228,0.00000000
-4.46923462,2.67151212,0.97194136,1.35073301,0.00433846,0.95558167,0.38020146,0.00000000
-4.46323162,2.70648875,0.99769978,1.38010642,0.00404755,0.94605386,0.41432781,0.00000000
-4.45722861,2.74659528,1.02588402,1.41354069,0.00385390,0.93544162,0.45199658,0.00000000
-4.45122561,2.79298125,1.05696138,1.45166116,0.00375378,0.92400985,0.49346944,0.00000000
-4.44522261,2.84682007,1.09140843,1.49510641,0.00374346,0.91203334,0.53900997,0.00000000
-4.43921961,2.90928368,1.12970224,1.54451371,0.00381921,0.89979162,0.58887772,0.00000000
-4.43321661,2.98151381,1.17231026,1.60050210,0.00397727,0.88756377,0.64332073,0.00000000
-4.42721361,3.06458961,1.21967870,1.66365295,0.00421380,0.87562319,0.70256631,0.00000000
-4.42121061,3.15949202,1.27221924,1.73448826,0.00452474,0.86423222,0.76681019,0.00000000
-4.41520760,3.26706512,1.33029410,1.81344684,0.00490568,0.85363682,0.83620395,0.00000000
-4.40920460,3.38797493,1.39419934,1.90085889,0.00535174,0.84406114,0.91084111,0.00000000
-4.40320160,3.52266689,1.46414698,1.99691954,0.00585744,0.83570217,0.99074209,0.00000000
-4.39719860,3.67132300,1.54024602,2.10166221,0.00641651,0.82872442,1.07583855,0.00000000
-4.39119560,3.83382034,1.62248313,2.21493293,0.00702188,0.82325498,1.16595774,0.00000000
-4.38519260,4.00969288,1.71070382,2.33636668,0.00766551,0.81937886,1.26080759,0.00000000
-4.37918959,4.19809873,1.80459504,2.46536721,0.00833846,0.81713498,1.35996338,0.00000000
-4.37318659,4.39779504,1.90367030,2.60109180,0.00903087,0.81651304,1.46285702,0.00000000
-4.36718359,4.60712290,2.00725846,2.74244228,0.00973205,0.81745144,1.56876976,0.00000000
-4.36118059,4.82400450,2.11449753,2.88806374,0.01043065,0.81983646,1.67682937,0.00000000
-4.35517759,5.04595431,2.22433446,3.03635210,0.01111480,0.82350306,1.78601262,0.00000000
-4.34917459,5.27010591,2.33553194,3.18547132,0.01177238,0.82823736,1.89515362,0.00000000
-4.34317159,5.49325518,2.44668295,3.33338084,0.01239130,0.83378091,2.00295871,0.00000000
-4.33716858,5.71192016,2.55623342,3.47787330,0.01295980,0.83983688,2.10802782,0.00000000
-4.33116558,5.92241676,2.66251301,3.61662198,0.01346675,0.84607806,2.20888226,0.00000000
-4.32516258,6.12094882,2.76377359,3.74723703,0.01390202,0.85215658,2.30399849,0.00000000
-4.31915958,6.30371009,2.85823436,3.86732898,0.01425672,0.85771510,2.39184674,0.00000000
-4.31315658,6.46699476,2.94413243,3.97457729,0.01452353,0.86239910,2.47093358,0.00000000
-4.30715358,6.60731264,3.01977687,4.06680170,0.01469691,0.86586993,2.53984653,0.00000000
