energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-6.00000000,2.81930326,0.04479260,0.00000000,1.98967589,0.95681127,0.01317605,1.78645890
-5.99399700,2.83803815,0.04441032,0.00000000,1.97188839,0.97460032,0.01263525,1.80480028
-5.98799400,2.85385572,0.04406102,0.00000000,1.95355625,0.99015118,0.01210925,1.82085363
-5.98199100,2.86668765,0.04375590,0.00000000,1.93517135,1.00314572,0.01160861,1.83444533
-5.97598799,2.87639592,0.04350200,0.00000000,1.91713308,1.01328457,0.01114253,1.84538518
-5.96998499,2.88277429,0.04330204,0.00000000,1.89973629,1.02029582,0.01071860,1.85347007
-5.96398199,2.88555442,0.04315443,0.00000000,1.88316368,1.02394368,0.01034265,1.85848914
-5.95797899,2.88441596,0.04305341,0.00000000,1.86748260,1.02403688,0.01001858,1.86022999
-5.95197599,2.87900027,0.04298946,0.00000000,1.85264635,1.02043596,0.00974828,1.85848572
-5.94597299,2.86892676,0.04294975,0.00000000,1.83849971,1.01305946,0.00953170,1.85306223
-5.93996998,2.85381133,0.04291886,0.00000000,1.82478850,1.00188840,0.00936687,1.84378580
-5.93396698,2.83328587,0.04287949,0.00000000,1.81117264,0.98696883,0.00925007,1.83051026
-5.92796398,2.80701805,0.04281329,0.00000000,1.79724233,0.96841248,0.00917600,1.81312383
-5.92196098,2.77473066,0.04270177,0.00000000,1.78253669,0.94639530,0.00913802,1.79155531
-5.91595798,2.73621962,0.04252709,0.00000000,1.76656426,0.92115405,0.00912849,1.76577946
-5.90995498,2.69137023,0.04227294,0.00000000,1.74882460,0.89298116,0.00913898,1.73582166
-5.90395198,2.64017083,0.04192530,0.00000000,1.72883032,0.86221807,0.00916072,1.70176151
-5.89794897,2.58272363,0.04147302,0.00000000,1.70612874,0.82924731,0.00918480,1.66373561
-5.89194597,2.51925223,0.04090842,0.00000000,1.68032244,0.79448389,0.00920261,1.62193922
-5.88594297,2.45010563,0.04022762,0.00000000,1.65108797,0.75836609,0.00920608,1.57662693
-5.87993997,2.37575851,0.03943075,0.00000000,1.61819194,0.72134621,0.00918795,1.52811218
-5.87393697,2.29680780,0.03852203,0.00000000,1.58150404,0.68388153,0.00914204,1.47676554
-5.86793397,2.21396556,0.03750959,0.00000000,1.54100631,0.64642572,0.00906340,1.42301176
-5.86193097,2.12804830,0.03640526,0.00000000,1.49679836,0.60942106,0.00894847,1.36732542
-5.85592796,2.03996304,0.03522409,0.00000000,1.44909833,0.57329140,0.00879517,1.31022525
-5.84992496,1.95069053,0.03398388,0.00000000,1.39823948,0.53843626,0.00860289,1.25226703
-5.84392196,1.86126595,0.03270451,0.00000000,1.34466260,0.50522583,0.00837248,1.19403523
-5.83791896,1.77275787,0.03140724,0.00000000,1.28890453,0.47399708,0.00810619,1.13613344
-5.83191596,1.68624583,0.03011402,0.00000000,1.23158328,0.44505085,0.00780753,1.07917381
-5.82591296,1.60279753,0.02884673,0.00000000,1.17338041,0.41864982,0.00748110,1.02376585
-5.81990995,1.52344605,0.02762648,0.00000000,1.11502144,0.39501740,0.00713246,0.97050476
-5.81390695,1.44916796,0.02647296,0.00000000,1.05725510,0.37433724,0.00676786,0.91995982
-5.80790395,1.38086297,0.02540383,0.00000000,1.00083232,0.35675345,0.00639404,0.87266313
-5.80190095,1.31933568,0.02443429,0.00000000,0.94648579,0.34237122,0.00601806,0.82909912
-5.79589795,1.26527981,0.02357667,0.00000000,0.89491088,0.33125793,0.00564704,0.78969519
-5.78989495,1.21926557,0.02284014,0.00000000,0.84674870,0.32344442,0.00528798,0.75481378
-5.78389195,1.18173000,0.02223061,0.00000000,0.80257171,0.31892658,0.00494757,0.72474615
-5.77788894,1.15297074,0.02175068,0.00000000,0.76287240,0.31766686,0.00463207,0.69970794
-5.77188594,1.13314292,0.02139969,0.00000000,0.72805512,0.31959595,0.00434713,0.67983670
-5.76588294,1.12225919,0.02117395,0.00000000,0.69843130,0.32461431,0.00409773,0.66519121
-5.75987994,1.12019247,0.02106692,0.00000000,0.67421780,0.33259363,0.00388808,0.65575265
-5.75387694,1.12668121,0.02106959,0.00000000,0.65553811,0.34337818,0.00372158,0.65142730
-5.74787394,1.14133680,0.02117080,0.00000000,0.64242623,0.35678603,0.00360078,0.65205066
-5.74187094,1.16365275,0.02135765,0.00000000,0.63483260,0.37261025,0.00352736,0.65739268
-5.73586793,1.19301523,0.02161591,0.00000000,0.63263172,0.39061999,0.00350218,0.66716390
-5.72986493,1.22871490,0.02193045,0.00000000,0.63563094,0.41056172,0.00352526,0.68102217
-5.72386193,1.26995965,0.02228558,0.00000000,0.64357994,0.43216058,0.00359584,0.69857991
-5.71785893,1.31588821,0.02266550,0.00000000,0.65618057,0.45512210,0.00371240,0.71941159
-5.71185593,1.36558444,0.02305460,0.00000000,0.67309662,0.47913427,0.00387276,0.74306143
-5.70585293,1.41809249,0.02343783,0.00000000,0.69396328,0.50387025,0.00407410,0.76905120
-5.69984992,1.47243254,0.02380095,0.00000000,0.71839609,0.52899168,0.00431305,0.79688807
-5.69384692,1.52761729,0.02413083,0.00000000,0.74599924,0.55415278,0.00458573,0.82607262
-5.68784392,1.58266912,0.02441569,0.00000000,0.77637318,0.57900523,0.00488788,0.85610682
-5.68184092,1.63663775,0.02464530,0.00000000,0.80912141,0.60320382,0.00521489,0.88650218
-5.67583792,1.68861813,0.02481120,0.00000000,0.84385661,0.62641282,0.00556191,0.91678791
-5.66983492,1.73776851,0.02490684,0.00000000,0.88020603,0.64831287,0.00592393,0.94651905
-5.66383192,1.78332800,0.02492778,0.00000000,0.91781626,0.66860835,0.00629586,0.97528458
-5.65782891,1.82463335,0.02487179,0.00000000,0.95635733,0.68703482,0.00667262,1.00271525
-5.65182591,1.86113437,0.02473900,0.00000000,0.99552639,0.70336635,0.00704919,1.02849101
-5.64582291,1.89240742,0.02453194,0.00000000,1.03505081,0.71742250,0.00742073,1.05234789
-5.63981991,1.91816645,0.02425561,0.00000000,1.07469090,0.72907447,0.00778262,1.07408410
-5.63381691,1.93827114,0.02391752,0.00000000,1.11424232,0.73825029,0.00813052,1.09356503
-5.62781391,1.95273164,0.02352761,0.00000000,1.15353812,0.74493875,0.00846041,1.11072721
-5.62181091,1.96170974,0.02309821,0.00000000,1.19245057,0.74919174,0.00876866,1.12558074
-5.61580790,1.96551620,0.02264384,0.00000000,1.23089282,0.75112503,0.00905201,1.13821032
-5.60980490,1.96460429,0.02218109,0.00000000,1.26882031,0.75091720,0.00930765,1.14877463
-5.60380190,1.95955978,0.02172828,0.00000000,1.30623206,0.74880684,0.00953319,1.15750413
-5.59779890,1.95108736,0.02130515,0.00000000,1.34317164,0.74508794,0.00972668,1.16469710
-5.59179590,1.93999423,0.02093251,0.00000000,1.37972791,0.74010366,0.00988662,1.17071415
-5.58579290,1.92717099,0.02063173,0.00000000,1.41603523,0.73423856,0.01001195,1.17597116
-5.57978989,1.91357058,0.02042428,0.00000000,1.45227300,0.72790957,0.01010207,1.18093068
-5.57378689,1.90018567,0.02033121,0.00000000,1.48866431,0.72155580,0.01015684,1.18609206
-5.56778389,1.88802512,0.02037252,0.00000000,1.52547351,0.71562764,0.01017658,1.19198029
-5.56178089,1.87808993,0.02056664,0.00000000,1.56300224,0.71057522,0.01016211,1.19913382
-5.55577789,1.87134927,0.02092982,0.00000000,1.60158385,0.70683667,0.01011471,1.20809142
-5.54977489,1.86871704,0.02147557,0.00000000,1.64157602,0.70482640,0.01003619,1.21937841
-5.54377189,1.87102924,0.02221412,0.00000000,1.68335131,0.70492366,0.00992887,1.23349236
-5.53776888,1.87902281,0.02315198,0.00000000,1.72728585,0.70746174,0.00979559,1.25088866
-5.53176588,1.89331612,0.02429150,0.00000000,1.77374618,0.71271806,0.00963972,1.27196625
-5.52576288,1.91439160,0.02563061,0.00000000,1.82307454,0.72090541,0.00946512,1.29705384
-5.51975988,1.94258098,0.02716257,0.00000000,1.87557311,0.73216459,0.00927613,1.32639704
-5.51375688,1.97805329,0.02887589,0.00000000,1.93148767,0.74655873,0.00907753,1.36014697
-5.50775388,2.02080633,0.03075443,0.00000000,1.99099147,0.76406951,0.00887444,1.39835053
-5.50175088,2.07066169,0.03277755,0.00000000,2.05416989,0.78459533,0.00867225,1.44094305
-5.49574787,2.12726370,0.03492043,0.00000000,2.12100680,0.80795180,0.00847651,1.48774351
-5.48974487,2.19008253,0.03715456,0.00000000,2.19137327,0.83387426,0.00829280,1.53845271
-5.48374187,2.25842156,0.03944829,0.00000000,2.26501932,0.86202272,0.00812656,1.59265467
-5.47773887,2.33142886,0.04176754,0.00000000,2.34156918,0.89198872,0.00798300,1.64982125
-5.47173587,2.40811274,0.04407662,0.00000000,2.42052053,0.92330433,0.00786685,1.70932004
-5.46573287,2.48736090,0.04633899,0.00000000,2.50124780,0.95545271,0.00778226,1.77042538
-5.45972986,2.56796282,0.04851822,0.00000000,2.58300960,0.98788013,0.00773262,1.83233211
-5.45372686,2.64863461,0.05057881,0.00000000,2.66496011,1.02000897,0.00772041,1.89417177
-5.44772386,2.72804585,0.05248710,0.00000000,2.74616395,1.05125134,0.00774706,1.95503061
-5.44172086,2.80484736,0.05421200,0.00000000,2.82561431,1.08102277,0.00781291,2.01396896
-5.43571786,2.87769944,0.05572576,0.00000000,2.90225353,1.10875578,0.00791706,2.07004130
-5.42971486,2.94529951,0.05700455,0.00000000,2.97499573,1.13391260,0.00805741,2.12231654
-5.42371186,3.00640884,0.05802894,0.00000000,3.04275076,1.15599697,0.00823060,2.16989775
-5.41770885,3.05987741,0.05878421,0.00000000,3.10444896,1.17456459,0.00843214,2.21194123
-5.41170585,3.10466678,0.05926064,0.00000000,3.15906618,1.18923198,0.00865643,2.24767409
-5.40570285,3.13987039,0.05945347,0.00000000,3.20564860,1.19968366,0.00889695,2.27641040
-5.39969985,3.16473126,0.05936293,0.00000000,3.24333684,1.20567764,0.00914639,2.29756549
-5.39369685,3.17865682,0.05899398,0.00000000,3.27138913,1.20704903,0.00939691,2.31066825
-5.38769385,3.18123095,0.05835611,0.00000000,3.28920288,1.20371204,0.00964032,2.31537142
-5.38169085,3.17222305,0.05746290,0.00000000,3.29633455,1.19566034,0.00986838,2.31145969
-5.37568784,3.15159429,0.05633164,0.00000000,3.29251713,1.18296595,0.01007304,2.29885564
-5.36968484,3.11950084,0.05498288,0.00000000,3.27767481,1.16577679,0.01024670,2.27762336
-5.36368184,3.07629411,0.05343989,0.00000000,3.25193430,1.14431297,0.01038249,2.24796970
-5.35767884,3.02251781,0.05172818,0.00000000,3.21563219,1.11886199,0.01047447,2.21024301
-5.35167584,2.95890152,0.04987502,0.00000000,3.16931763,1.08977298,0.01051784,2.16492924
-5.34567284,2.88635088,0.04790888,0.00000000,3.11374985,1.05744992,0.01050913,2.11264528
-5.33966983,2.80593388,0.04585901,0.00000000,3.04988991,1.02234409,0.01044626,2.05412930
-5.33366683,2.71886330,0.04375493,0.00000000,2.97888632,0.98494563,0.01032865,1.99022829
-5.32766383,2.62647531,0.04162598,0.00000000,2.90205426,0.94577451,0.01015720,1.92188245
-5.32166083,2.53020419,0.03950088,0.00000000,2.82084865,0.90537076,0.00993426,1.85010690
-5.31565783,2.43155363,0.03740729,0.00000000,2.73683114,0.86428428,0.00966352,1.77597082
-5.30965483,2.33206502,0.03537143,0.00000000,2.65163201,0.82306434,0.00934984,1.70057438
-5.30365183,2.23328348,0.03341761,0.00000000,2.56690769,0.78224894,0.00899911,1.62502417
-5.29764882,2.13672255,0.03156794,0.00000000,2.48429551,0.74235429,0.00861799,1.55040771
-5.29164582,2.04382855,0.02984190,0.00000000,2.40536695,0.70386482,0.00821368,1.47776796
-5.28564282,1.95594595,0.02825611,0.00000000,2.33158146,0.66722379,0.00779367,1.40807862
-5.27963982,1.87428493,0.02682399,0.00000000,2.26424245,0.63282506,0.00736546,1.34222124
-5.27363682,1.79989241,0.02555563,0.00000000,2.20445758,0.60100613,0.00693636,1.28096500
-5.26763382,1.73362778,0.02445762,0.00000000,2.15310494,0.57204280,0.00651320,1.22495004
-5.26163082,1.67614435,0.02353301,0.00000000,2.11080681,0.54614568,0.00610219,1.17467492
-5.25562781,1.62787733,0.02278137,0.00000000,2.07791228,0.52345865,0.00570875,1.13048892
-5.24962481,1.58903895,0.02219892,0.00000000,2.05448949,0.50405933,0.00533733,1.09258940
-5.24362181,1.55962079,0.02177876,0.00000000,2.04032818,0.48796152,0.00499142,1.06102420
-5.23761881,1.53940342,0.02151124,0.00000000,2.03495226,0.47511951,0.00467343,1.03569916
-5.23161581,1.52797274,0.02138435,0.00000000,2.03764202,0.46543404,0.00438476,1.01639007
-5.22561281,1.52474229,0.02138421,0.00000000,2.04746499,0.45875951,0.00412580,1.00275857
-5.21960980,1.52898039,0.02149564,0.00000000,2.06331389,0.45491226,0.00389603,0.99437115
-5.21360680,1.53984101,0.02170273,0.00000000,2.08395010,0.45367922,0.00369410,0.99072020
-5.20760380,1.55639658,0.02198942,0.00000000,2.10805050,0.45482682,0.00351801,0.99124613
-5.20160080,1.57767152,0.02234008,0.00000000,2.13425550,0.45810943,0.00336519,0.99535945
-5.19559780,1.60267472,0.02274003,0.00000000,2.16121619,0.46327708,0.00323270,1.00246165
-5.18959480,1.63042963,0.02317595,0.00000000,2.18763839,0.47008212,0.00311733,1.01196408
-5.18359180,1.66000056,0.02363631,0.00000000,2.21232183,0.47828439,0.00301580,1.02330394
-5.17758879,1.69051435,0.02411151,0.00000000,2.23419277,0.48765493,0.00292486,1.03595677
-5.17158579,1.72117641,0.02459408,0.00000000,2.25232900,0.49797801,0.00284142,1.04944505
-5.16558279,1.75128096,0.02507858,0.00000000,2.26597644,0.50905146,0.00276261,1.06334284
-5.15957979,1.78021528,0.02556149,0.00000000,2.27455706,0.52068569,0.00268595,1.07727658
-5.15357679,1.80745835,0.02604094,0.00000000,2.27766847,0.53270132,0.00260930,1.09092234
-5.14757379,1.83257455,0.02651631,0.00000000,2.27507575,0.54492605,0.00253097,1.10400022
-5.14157079,1.85520328,0.02698777,0.00000000,2.26669672,0.55719086,0.00244969,1.11626655
-5.13556778,1.87504573,0.02745580,0.00000000,2.25258200,0.56932626,0.00236464,1.12750475
-5.12956478,1.89185007,0.02792065,0.00000000,2.23289149,0.58115876,0.00227538,1.13751594
-5.12356178,1.90539646,0.02838184,0.00000000,2.20786900,0.59250816,0.00218185,1.14610991
-5.11755878,1.91548307,0.02883772,0.00000000,2.17781684,0.60318592,0.00208431,1.15309762
