energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.70585293,0.29981174,0.06375154,0.00000000,0.10696819,0.06123208,0.15734984,0.00000000
-5.69984992,0.32384169,0.06656771,0.00000000,0.11700154,0.06296271,0.17143207,0.00000000
-5.69384692,0.35057616,0.07014197,0.00000000,0.12844667,0.06559167,0.18673741,0.00000000
-5.68784392,0.37953895,0.07433128,0.00000000,0.14119015,0.06895472,0.20304057,0.00000000
-5.68184092,0.41026289,0.07900356,0.00000000,0.15512130,0.07290237,0.22011447,0.00000000
-5.67583792,0.44229185,0.08403772,0.00000000,0.17013181,0.07729936,0.23773186,0.00000000
-5.66983492,0.47518420,0.08932377,0.00000000,0.18611582,0.08202416,0.25566775,0.00000000
-5.66383192,0.50851761,0.09476299,0.00000000,0.20297033,0.08696878,0.27370267,0.00000000
-5.65782891,0.54189494,0.10026824,0.00000000,0.22059601,0.09203864,0.29162660,0.00000000
-5.65182591,0.57495104,0.10576432,0.00000000,0.23889842,0.09715270,0.30924345,0.00000000
-5.64582291,0.60736000,0.11118826,0.00000000,0.25778938,0.10224369,0.32637579,0.00000000
-5.63981991,0.63884244,0.11648965,0.00000000,0.27718852,0.10725841,0.34286971,0.00000000
-5.63381691,0.66917235,0.12163075,0.00000000,0.29702474,0.11215802,0.35859928,0.00000000
-5.62781391,0.69818306,0.12658641,0.00000000,0.31723762,0.11691828,0.37347069,0.00000000
-5.62181091,0.72577185,0.13134383,0.00000000,0.33777846,0.12152963,0.38742548,0.00000000
-5.61580790,0.75190282,0.13590193,0.00000000,0.35861089,0.12599706,0.40044288,0.00000000
-5.60980490,0.77660778,0.14027052,0.00000000,0.37971105,0.13033970,0.41254088,0.00000000
-5.60380190,0.79998493,0.14446912,0.00000000,0.40106709,0.13459016,0.42377609,0.00000000
-5.59779890,0.82219519,0.14852558,0.00000000,0.42267810,0.13879353,0.43424213,0.00000000
-5.59179590,0.84345640,0.15247450,0.00000000,0.44455248,0.14300611,0.44406671,0.00000000
-5.58579290,0.86403538,0.15635554,0.00000000,0.46670561,0.14729385,0.45340741,0.00000000
-5.57978989,0.88423817,0.16021165,0.00000000,0.48915723,0.15173055,0.46244619,0.00000000
-5.57378689,0.90439893,0.16408742,0.00000000,0.51192832,0.15639594,0.47138300,0.00000000
-5.56778389,0.92486772,0.16802755,0.00000000,0.53503778,0.16137353,0.48042863,0.00000000
-5.56178089,0.94599780,0.17207554,0.00000000,0.55849916,0.16674858,0.48979696,0.00000000
-5.55577789,0.96813295,0.17627269,0.00000000,0.58231731,0.17260590,0.49969716,0.00000000
-5.54977489,0.99159516,0.18065743,0.00000000,0.60648544,0.17902790,0.51032580,0.00000000
-5.54377189,1.01667324,0.18526501,0.00000000,0.63098245,0.18609262,0.52185950,0.00000000
-5.53776888,1.04361274,0.19012754,0.00000000,0.65577088,0.19387200,0.53444814,0.00000000
-5.53176588,1.07260743,0.19527432,0.00000000,0.68079536,0.20243031,0.54820887,0.00000000
-5.52576288,1.10379258,0.20073241,0.00000000,0.70598185,0.21182273,0.56322136,0.00000000
-5.51975988,1.13724026,0.20652732,0.00000000,0.73123747,0.22209417,0.57952411,0.00000000
-5.51375688,1.17295654,0.21268381,0.00000000,0.75645115,0.23327816,0.59711217,0.00000000
-5.50775388,1.21088072,0.21922643,0.00000000,0.78149488,0.24539593,0.61593621,0.00000000
-5.50175088,1.25088637,0.22618005,0.00000000,0.80622572,0.25845554,0.63590300,0.00000000
-5.49574787,1.29278400,0.23356986,0.00000000,0.83048830,0.27245109,0.65687719,0.00000000
-5.48974487,1.33632534,0.24142110,0.00000000,0.85411794,0.28736193,0.67868444,0.00000000
-5.48374187,1.38120872,0.24975819,0.00000000,0.87694419,0.30315195,0.70111569,0.00000000
-5.47773887,1.42708563,0.25860338,0.00000000,0.89879480,0.31976881,0.72393242,0.00000000
-5.47173587,1.47356794,0.26797492,0.00000000,0.91949993,0.33714328,0.74687288,0.00000000
-5.46573287,1.52023589,0.27788472,0.00000000,0.93889670,0.35518861,0.76965897,0.00000000
-5.45972986,1.56664645,0.28833575,0.00000000,0.95683377,0.37380010,0.79200360,0.00000000
-5.45372686,1.61234197,0.29931916,0.00000000,0.97317608,0.39285484,0.81361845,0.00000000
-5.44772386,1.65685904,0.31081146,0.00000000,0.98780945,0.41221175,0.83422169,0.00000000
-5.44172086,1.69973744,0.32277187,0.00000000,1.00064504,0.43171213,0.85354571,0.00000000
-5.43571786,1.74052904,0.33514004,0.00000000,1.01162354,0.45118057,0.87134444,0.00000000
-5.42971486,1.77880648,0.34783450,0.00000000,1.02071879,0.47042655,0.88740009,0.00000000
-5.42371186,1.81417176,0.36075178,0.00000000,1.02794076,0.48924669,0.90152918,0.00000000
-5.41770885,1.84626424,0.37376662,0.00000000,1.03333778,0.50742758,0.91358755,0.00000000
-5.41170585,1.87476814,0.38673318,0.00000000,1.03699751,0.52474948,0.92347421,0.00000000
-5.40570285,1.89941917,0.39948739,0.00000000,1.03904689,0.54099046,0.93113388,0.00000000
-5.39969985,1.92001018,0.41185040,0.00000000,1.03965046,0.55593124,0.93655808,0.00000000
-5.39369685,1.93639544,0.42363298,0.00000000,1.03900727,0.56936035,0.93978461,0.00000000
-5.38769385,1.94849334,0.43464079,0.00000000,1.03734605,0.58107957,0.94089552,0.00000000
-5.38169085,1.95628728,0.44468022,0.00000000,1.03491877,0.59090932,0.94001340,0.00000000
-5.37568784,1.95982456,0.45356454,0.00000000,1.03199255,0.59869390,0.93729617,0.00000000
-5.36968484,1.95921311,0.46112012,0.00000000,1.02884015,0.60430622,0.93293052,0.00000000
-5.36368184,1.95461592,0.46719227,0.00000000,1.02572935,0.60765176,0.92712410,0.00000000
-5.35767884,1.94624352,0.47165047,0.00000000,1.02291141,0.60867166,0.92009679,0.00000000
-5.35167584,1.93434432,0.47439282,0.00000000,1.02060923,0.60734469,0.91207145,0.00000000
-5.34567284,1.91919349,0.47534915,0.00000000,1.01900566,0.60368791,0.90326432,0.00000000
-5.33966983,1.90108063,0.47448308,0.00000000,1.01823260,0.59775613,0.89387576,0.00000000
-5.33366683,1.88029690,0.47179253,0.00000000,1.01836140,0.58963991,0.88408154,0.00000000
-5.32766383,1.85712222,0.46730897,0.00000000,1.01939531,0.57946257,0.87402526,0.00000000
-5.32166083,1.83181339,0.46109533,0.00000000,1.02126438,0.56737594,0.86381220,0.00000000
-5.31565783,1.80459368,0.45324279,0.00000000,1.02382344,0.55355539,0.85350515,0.00000000
-5.30965483,1.77564472,0.44386667,0.00000000,1.02685336,0.53819427,0.84312225,0.00000000
-5.30365183,1.74510127,0.43310171,0.00000000,1.03006587,0.52149803,0.83263731,0.00000000
-5.29764882,1.71304929,0.42109693,0.00000000,1.03311202,0.50367840,0.82198244,0.00000000
-5.29164582,1.67952758,0.40801053,0.00000000,1.03559391,0.48494788,0.81105321,0.00000000
-5.28564282,1.64453313,0.39400499,0.00000000,1.03707952,0.46551477,0.79971592,0.00000000
-5.27963982,1.60802980,0.37924261,0.00000000,1.03711999,0.44557910,0.78781684,0.00000000
-5.27363682,1.56996021,0.36388184,0.00000000,1.03526856,0.42532933,0.77519290,0.00000000
-5.26763382,1.53025994,0.34807431,0.00000000,1.03110052,0.40494025,0.76168344,0.00000000
-5.26163082,1.48887333,0.33196277,0.00000000,1.02423294,0.38457183,0.74714223,0.00000000
-5.25562781,1.44576995,0.31567996,0.00000000,1.01434350,0.36436899,0.73144933,0.00000000
-5.24962481,1.40096065,0.29934819,0.00000000,1.00118726,0.34446238,0.71452197,0.00000000
-5.24362181,1.35451214,0.28307970,0.00000000,0.98461061,0.32496962,0.69632398,0.00000000
-5.23761881,1.30655917,0.26697746,0.00000000,0.96456162,0.30599718,0.67687314,0.00000000
-5.23161581,1.25731332,0.25113643,0.00000000,0.94109623,0.28764234,0.65624602,0.00000000
-5.22561281,1.20706785,0.23564487,0.00000000,0.91437995,0.26999525,0.63458005,0.00000000
-5.21960980,1.15619805,0.22058566,0.00000000,0.88468487,0.25314071,0.61207250,0.00000000
-5.21360680,1.10515679,0.20603750,0.00000000,0.85238221,0.23715954,0.58897656,0.00000000
-5.20760380,1.05446554,0.19207569,0.00000000,0.81793061,0.22212944,0.56559442,0.00000000
-5.20160080,1.00470092,0.17877255,0.00000000,0.78186082,0.20812517,0.54226784,0.00000000
-5.19559780,0.95647747,0.16619741,0.00000000,0.74475737,0.19521805,0.51936641,0.00000000
-5.18959480,0.91042741,0.15441602,0.00000000,0.70723821,0.18347485,0.49727423,0.00000000
-5.18359180,0.86717813,0.14348966,0.00000000,0.66993307,0.17295604,0.47637539,0.00000000
-5.17758879,0.82732869,0.13347380,0.00000000,0.63346162,0.16371358,0.45703908,0.00000000
-5.17158579,0.79142618,0.12441647,0.00000000,0.59841227,0.15578837,0.43960486,0.00000000
-5.16558279,0.75994319,0.11635650,0.00000000,0.56532253,0.14920758,0.42436871,0.00000000
-5.15957979,0.73325729,0.10932175,0.00000000,0.53466162,0.14398193,0.41157065,0.00000000
-5.15357679,0.71163358,0.10332732,0.00000000,0.50681602,0.14010329,0.40138417,0.00000000
-5.14757379,0.69521094,0.09837407,0.00000000,0.48207842,0.13754258,0.39390818,0.00000000
-5.14157079,0.68399280,0.09444740,0.00000000,0.46064037,0.13624832,0.38916164,0.00000000
-5.13556778,0.67784266,0.09151645,0.00000000,0.44258871,0.13614574,0.38708115,0.00000000
-5.12956478,0.67648476,0.08953378,0.00000000,0.42790594,0.13713687,0.38752160,0.00000000
-5.12356178,0.67950975,0.08843555,0.00000000,0.41647417,0.13910131,0.39025984,0.00000000
-5.11755878,0.68638538,0.08814227,0.00000000,0.40808252,0.14189800,0.39500120,0.00000000
-5.11155578,0.69647160,0.08856014,0.00000000,0.40243737,0.14536779,0.40138873,0.00000000
-5.10555278,0.70903969,0.08958281,0.00000000,0.39917522,0.14933684,0.40901458,0.00000000
-5.09954977,0.72329461,0.09109374,0.00000000,0.39787737,0.15362067,0.41743330,0.00000000
-5.09354677,0.73839975,0.09296887,0.00000000,0.39808593,0.15802883,0.42617642,0.00000000
-5.08754377,0.75350315,0.09507967,0.00000000,0.39932056,0.16236990,0.43476778,0.00000000
-5.08154077,0.76776419,0.09729641,0.00000000,0.40109521,0.16645673,0.44273901,0.00000000
-5.07553777,0.78037974,0.09949151,0.00000000,0.40293437,0.17011165,0.44964463,0.00000000
-5.06953477,0.79060879,0.10154289,0.00000000,0.40438829,0.17317149,0.45507607,0.00000000
-5.06353177,0.79779468,0.10333726,0.00000000,0.40504655,0.17549217,0.45867426,0.00000000
-5.05752876,0.80138398,0.10477305,0.00000000,0.40454971,0.17695273,0.46014017,0.00000000
-5.05152576,0.80094160,0.10576311,0.00000000,0.40259868,0.17745855,0.45924304,0.00000000
-5.04552276,0.79616142,0.10623687,0.00000000,0.39896147,0.17694380,0.45582599,0.00000000
-5.03951976,0.78687224,0.10614209,0.00000000,0.39347746,0.17537281,0.44980890,0.00000000
-5.03351676,0.77303904,0.10544595,0.00000000,0.38605887,0.17274061,0.44118847,0.00000000
-5.02751376,0.75475956,0.10413565,0.00000000,0.37668983,0.16907232,0.43003568,0.00000000
-5.02151076,0.73225662,0.10221836,0.00000000,0.36542302,0.16442181,0.41649077,0.00000000
-5.01550775,0.70586668,0.09972067,0.00000000,0.35237431,0.15886944,0.40075607,0.00000000
-5.00950475,0.67602539,0.09668757,0.00000000,0.33771569,0.15251915,0.38308715,0.00000000
-5.00350175,0.64325077,0.09318098,0.00000000,0.32166696,0.14549513,0.36378269,0.00000000
-4.99749875,0.60812507,0.08927801,0.00000000,0.30448661,0.13793810,0.34317364,0.00000000
-4.99149575,0.57127601,0.08506904,0.00000000,0.28646227,0.13000152,0.32161208,0.00000000
-4.98549275,0.53335845,0.08065567,0.00000000,0.26790131,0.12184790,0.29946039,0.00000000
-4.97948974,0.49503708,0.07614877,0.00000000,0.24912194,0.11364529,0.27708107,0.00000000
-4.97348674,0.45697094,0.07166655,0.00000000,0.23044500,0.10556429,0.25482764,0.00000000
-4.96748374,0.41980020,0.06733298,0.00000000,0.21218706,0.09777542,0.23303694,0.00000000
-4.96148074,0.38413558,0.06327630,0.00000000,0.19465456,0.09044717,0.21202292,0.00000000
-4.95547774,0.35055060,0.05962795,0.00000000,0.17813956,0.08374459,0.19207217,0.00000000
-4.94947474,0.31957651,0.05652170,0.00000000,0.16291667,0.07782845,0.17344103,0.00000000
-4.94347174,0.29169989,0.05409300,0.00000000,0.14924139,0.07285488,0.15635429,0.00000000
-4.93746873,0.26736240,0.05247857,0.00000000,0.13734949,0.06897536,0.14100530,0.00000000
-4.93146573,0.24696223,0.05181593,0.00000000,0.12745726,0.06633698,0.12755713,0.00000000
-4.92546273,0.23085673,0.05224299,0.00000000,0.11976240,0.06508265,0.11614461,0.00000000
-4.91945973,0.21936552,0.05389736,0.00000000,0.11444508,0.06535127,0.10687693,0.00000000
-4.91345673,0.21277345,0.05691535,0.00000000,0.11166897,0.06727745,0.09984034,0.00000000
-4.90745373,0.21133278,0.06143054,0.00000000,0.11158190,0.07099083,0.09510075,0.00000000
-4.90145073,0.21526412,0.06757175,0.00000000,0.11431584,0.07661465,0.09270600,0.00000000
-4.89544772,0.22475556,0.07546041,0.00000000,0.11998597,0.08426360,0.09268735,0.00000000
-4.88944472,0.23995990,0.08520720,0.00000000,0.12868875,0.09404092,0.09506029,0.00000000
-4.88344172,0.26098967,0.09690809,0.00000000,0.14049890,0.10603455,0.09982439,0.00000000
-4.87743872,0.28791013,0.11063976,0.00000000,0.15546534,0.12031273,0.10696227,0.00000000
-4.87143572,0.32073056,0.12645459,0.00000000,0.17360616,0.13691893,0.11643766,0.00000000
-4.86543272,0.35939422,0.14437543,0.00000000,0.19490308,0.15586643,0.12819290,0.00000000
-4.85942971,0.40376754,0.16439042,0.00000000,0.21929540,0.17713295,0.14214580,0.00000000
-4.85342671,0.45362962,0.18644804,0.00000000,0.24667426,0.20065545,0.15818642,0.00000000
-4.84742371,0.50866247,0.21045295,0.00000000,0.27687732,0.22632568,0.17617389,0.00000000
-4.84142071,0.56844339,0.23626283,0.00000000,0.30968461,0.25398680,0.19593377,0.00000000
-4.83541771,0.63244007,0.26368658,0.00000000,0.34481597,0.28343145,0.21725614,0.00000000
-4.82941471,0.70000945,0.29248434,0.00000000,0.38193059,0.31440169,0.23989485,0.00000000
-4.82341171,0.77040108,0.32236938,0.00000000,0.42062899,0.34659104,0.26356821,0.00000000
-4.81740870,0.84276545,0.35301235,0.00000000,0.46045785,0.37964888,0.28796131,0.00000000
-4.81140570,0.91616768,0.38404768,0.00000000,0.50091781,0.41318741,0.31273006,0.00000000
-4.80540270,0.98960648,0.41508235,0.00000000,0.54147419,0.44679091,0.33750711,0.00000000
-4.79939970,1.06203827,0.44570679,0.00000000,0.58157066,0.48002736,0.36190941,0.00000000
-4.79339670,1.13240556,0.47550756,0.00000000,0.62064528,0.51246205,0.38554736,0.00000000
-4.78739370,1.19966886,0.50408153,0.00000000,0.65814859,0.54367261,0.40803514,0.00000000
-4.78139070,1.26284079,0.53105086,0.00000000,0.69356294,0.57326502,0.42900188,0.00000000
-4.77538769,1.32102094,0.55607839,0.00000000,0.72642232,0.60088982,0.44810321,0.00000000
-4.76938469,1.37342984,0.57888242,0.00000000,0.75633175,0.62625780,0.46503252,0.00000000
-4.76338169,1.41944032,0.59925041,0.00000000,0.78298528,0.64915436,0.47953155,0.00000000
-4.75737869,1.45860462,0.61705081,0.00000000,0.80618158,0.66945164,0.49139959,0.00000000
-4.75137569,1.49067563,0.63224222,0.00000000,0.82583637,0.68711795,0.50050089,0.00000000
-4.74537269,1.51562104,0.64487948,0.00000000,0.84199074,0.70222355,0.50676978,0.00000000
-4.73936968,1.53362916,0.65511607,0.00000000,0.85481488,0.71494253,0.51021316,0.00000000
-4.73336668,1.54510603,0.66320263,0.00000000,0.86460663,0.72555032,0.51091017,0.00000000
-4.72736368,1.55066336,0.66948138,0.00000000,0.87178490,0.73441682,0.50900899,0.00000000
-4.72136068,1.55109766,0.67437652,0.00000000,0.87687775,0.74199519,0.50472086,0.00000000
-4.71535768,1.54736135,0.67838099,0.00000000,0.88050568,0.74880659,0.49831147,0.00000000
-4.70935468,1.54052668,0.68203977,0.00000000,0.88336052,0.75542149,0.49009026,0.00000000
-4.70335168,1.53174428,0.68593054,0.00000000,0.88618073,0.76243809,0.48039793,0.00000000
-4.69734867,1.52219786,0.69064231,0.00000000,0.88972410,0.77045882,0.46959296,0.00000000
-4.69134567,1.51305718,0.69675294,0.00000000,0.89473886,0.78006585,0.45803754,0.00000000
-4.68534267,1.50543125,0.70480623,0.00000000,0.90193431,0.79179654,0.44608378,0.00000000
-4.67933967,1.50032390,0.71528977,0.00000000,0.91195226,0.80611990,0.43406071,0.00000000
-4.67333667,1.49859353,0.72861417,0.00000000,0.92534026,0.82341509,0.42226273,0.00000000
-4.66733367,1.50091883,0.74509460,0.00000000,0.94252783,0.84395271,0.41093993,0.00000000
-4.66133067,1.50777181,0.76493535,0.00000000,0.96380646,0.86787986,0.40029076,0.00000000
-4.65532766,1.51939917,0.78821803,0.00000000,0.98931429,0.89520933,0.39045728,0.00000000
-4.64932466,1.53581274,0.81489377,0.00000000,1.01902595,0.92581364,0.38152303,0.00000000
-4.64332166,1.55678907,0.84477982,0.00000000,1.05274803,0.95942391,0.37351365,0.00000000
-4.63731866,1.58187814,0.87756068,0.00000000,1.09012024,0.99563382,0.36639998,0.00000000
-4.63131566,1.61042054,0.91279370,0.00000000,1.13062240,1.03390844,0.36010339,0.00000000
-4.62531266,1.64157220,0.94991902,0.00000000,1.17358683,1.07359758,0.35450303,0.00000000
-4.61930965,1.67433566,0.98827351,0.00000000,1.21821595,1.11395322,0.34944448,0.00000000
-4.61330665,1.70759630,1.02710828,0.00000000,1.26360433,1.15415044,0.34474934,0.00000000
-4.60730365,1.74016213,1.06560928,0.00000000,1.30876459,1.19331105,0.34022533,0.00000000
-4.60130065,1.77080562,1.10292017,0.00000000,1.35265636,1.23052918,0.33567628,0.00000000
-4.59529765,1.79830582,1.13816693,0.00000000,1.39421731,1.26489787,0.33091170,0.00000000
-4.58929465,1.82148943,1.17048331,0.00000000,1.43239533,1.29553597,0.32575540,0.00000000
-4.58329165,1.83926940,1.19903633,0.00000000,1.46618089,1.32161415,0.32005301,0.00000000
-4.57728864,1.85067973,1.22305115,0.00000000,1.49463852,1.34237958,0.31367800,0.00000000
-4.57128564,1.85490560,1.24183425,0.00000000,1.51693652,1.35717809,0.30653618,0.00000000
-4.56528264,1.85130794,1.25479445,0.00000000,1.53237395,1.36547344,0.29856857,0.00000000
-4.55927964,1.83944190,1.26146091,0.00000000,1.54040401,1.36686285,0.28975265,0.00000000
-4.55327664,1.81906888,1.26149759,0.00000000,1.54065320,1.36108850,0.28010222,0.00000000
-4.54727364,1.79016199,1.25471366,0.00000000,1.53293565,1.34804461,0.26966587,0.00000000
-4.54127064,1.75290515,1.24106954,0.00000000,1.51726209,1.32777984,0.25852429,0.00000000
-4.53526763,1.70768607,1.22067842,0.00000000,1.49384335,1.30049511,0.24678683,0.00000000
-4.52926463,1.65508358,1.19380317,0.00000000,1.46308817,1.26653697,0.23458726,0.00000000
-4.52326163,1.59585009,1.16084881,0.00000000,1.42559561,1.22638675,0.22207922,0.00000000
-4.51725863,1.53088980,1.12235091,0.00000000,1.38214213,1.18064593,0.20943148,0.00000000
-4.51125563,1.46123356,1.07896020,0.00000000,1.33366384,1.13001847,0.19682316,0.00000000
-4.50525263,1.38801128,1.03142421,0.00000000,1.28123466,1.07529050,0.18443909,0.00000000
-4.49924962,1.31242275,0.98056639,0.00000000,1.22604074,1.01730835,0.17246556,0.00000000
-4.49324662,1.23570783,0.92726368,0.00000000,1.16935222,0.95695561,0.16108629,0.00000000
-4.48724362,1.15911674,0.87242308,0.00000000,1.11249289,0.89513001,0.15047888,0.00000000
-4.48124062,1.08388127,0.81695824,0.00000000,1.05680861,0.83272094,0.14081159,0.00000000
-4.47523762,1.01118751,0.76176671,0.00000000,1.00363535,0.77058828,0.13224055,0.00000000
-4.46923462,0.94215076,0.70770843,0.00000000,0.95426746,0.70954314,0.12490728,0.00000000
-4.46323162,0.87779290,0.65558634,0.00000000,0.90992684,0.65033113,0.11893642,0.00000000
-4.45722861,0.81902266,0.60612919,0.00000000,0.87173372,0.59361844,0.11443378,0.00000000
-4.45122561,0.76661894,0.55997730,0.00000000,0.84067947,0.53998097,0.11148449,0.00000000
-4.44522261,0.72121736,0.51767120,0.00000000,0.81760192,0.48989674,0.11015134,0.00000000
-4.43921961,0.68330006,0.47964342,0.00000000,0.80316373,0.44374148,0.11047324,0.00000000
-4.43321661,0.65318874,0.44621332,0.00000000,0.79783400,0.40178724,0.11246383,0.00000000
-4.42721361,0.63104105,0.41758504,0.00000000,0.80187372,0.36420387,0.11611036,0.00000000
-4.42121061,0.61685009,0.39384818,0.00000000,0.81532532,0.33106309,0.12137276,0.00000000
-4.41520760,0.61044720,0.37498120,0.00000000,0.83800663,0.30234464,0.12818321,0.00000000
-4.40920460,0.61150784,0.36085715,0.00000000,0.86950982,0.27794439,0.13644614,0.00000000
-4.40320160,0.61956069,0.35125157,0.00000000,0.90920540,0.25768376,0.14603887,0.00000000
-4.39719860,0.63399976,0.34585225,0.00000000,0.95625172,0.24132023,0.15681304,0.00000000
-4.39119560,0.65409963,0.34427048,0.00000000,1.00961016,0.22855859,0.16859679,0.00000000
-4.38519260,0.67903355,0.34605377,0.00000000,1.06806593,0.21906252,0.18119800,0.00000000
-4.37918959,0.70789435,0.35069950,0.00000000,1.13025451,0.21246628,0.19440831,0.00000000
-4.37318659,0.73971770,0.35766942,0.00000000,1.19469336,0.20838621,0.20800822,0.00000000
-4.36718359,0.77350754,0.36640460,0.00000000,1.25981830,0.20643190,0.22177292,0.00000000
-4.36118059,0.80826295,0.37634059,0.00000000,1.32402373,0.20621670,0.23547887,0.00000000
-4.35517759,0.84300590,0.38692253,0.00000000,1.38570574,0.20736754,0.24891087,0.00000000
-4.34917459,0.87680901,0.39761969,0.00000000,1.44330671,0.20953378,0.26186934,0.00000000
-4.34317159,0.90882250,0.40793926,0.00000000,1.49535988,0.21239503,0.27417753,0.00000000
-4.33716858,0.93829928,0.41743897,0.00000000,1.54053238,0.21566777,0.28568833,0.00000000
-4.33116558,0.96461726,0.42573808,0.00000000,1.57766506,0.21911067,0.29629026,0.00000000
-4.32516258,0.98729781,0.43252658,0.00000000,1.60580732,0.22252843,0.30591235,0.00000000
-4.31915958,1.00601960,0.43757213,0.00000000,1.62424574,0.22577423,0.31452758,0.00000000
-4.31315658,1.02062703,0.44072452,0.00000000,1.63252493,0.22875058,0.32215459,0.00000000
-4.30715358,1.03113268,0.44191758,0.00000000,1.63045988,0.23140864,0.32885746,0.00000000
