energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.56178089,3.09663434,0.04569879,0.01710902,1.66777474,2.32686342,0.71790961,0.00000000,0.46340168,0.08834997
-5.55577789,3.15041924,0.04566702,0.01733604,1.70631276,2.35697061,0.74007882,0.00000000,0.47048027,0.09124609
-5.54977489,3.20149422,0.04552295,0.01756788,1.74240922,2.38437833,0.76255199,0.00000000,0.47674407,0.09437883
-5.54377189,3.24952323,0.04524452,0.01780015,1.77574503,2.40905060,0.78509423,0.00000000,0.48200149,0.09771475
-5.53776888,3.29417944,0.04481350,0.01802798,1.80601960,2.43096656,0.80745685,0.00000000,0.48608218,0.10121410
-5.53176588,3.33514815,0.04421624,0.01824610,1.83295335,2.45011772,0.82938085,0.00000000,0.48884250,0.10483137
-5.52576288,3.37213074,0.04344429,0.01844895,1.85629046,2.46650637,0.85060068,0.00000000,0.49016994,0.10851610
-5.51975988,3.40484983,0.04249479,0.01863084,1.87580179,2.48014520,0.87084826,0.00000000,0.48998633,0.11221380
-5.51375688,3.43305575,0.04137056,0.01878608,1.89128820,2.49105840,0.88985741,0.00000000,0.48824981,0.11586713
-5.50775388,3.45653428,0.04007998,0.01890911,1.90258428,2.49928413,0.90736854,0.00000000,0.48495554,0.11941717
-5.50175088,3.47511567,0.03863668,0.01899468,1.90956257,2.50487840,0.92313371,0.00000000,0.48013528,0.12280496
-5.49574787,3.48868469,0.03705896,0.01903800,1.91213809,2.50792015,0.93692198,0.00000000,0.47385587,0.12597299
-5.48974487,3.49719135,0.03536917,0.01903488,1.91027325,2.50851725,0.94852502,0.00000000,0.46621684,0.12886686
-5.48374187,3.50066201,0.03359283,0.01898187,1.90398276,2.50681310,0.95776271,0.00000000,0.45734729,0.13143693
-5.47773887,3.49921009,0.03175782,0.01887638,1.89333848,2.50299334,0.96448879,0.00000000,0.44740214,0.13363987
-5.47173587,3.49304594,0.02989340,0.01871681,1.87847368,2.49729231,0.96859616,0.00000000,0.43655806,0.13544010
-5.46573287,3.48248512,0.02802937,0.01850258,1.85958653,2.48999852,0.97002164,0.00000000,0.42500910,0.13681114
-5.45972986,3.46795428,0.02619517,0.01823421,1.83694239,2.48145891,0.96875005,0.00000000,0.41296226,0.13773655
-5.45372686,3.44999402,0.02441914,0.01791335,1.81087442,2.47208098,0.96481716,0.00000000,0.40063305,0.13821073
-5.44772386,3.42925798,0.02272779,0.01754277,1.78178237,2.46233270,0.95831137,0.00000000,0.38824110,0.13823930
-5.44172086,3.40650773,0.02114531,0.01712627,1.75012905,2.45273952,0.94937401,0.00000000,0.37600597,0.13783912
-5.43571786,3.38260289,0.01969305,0.01666868,1.71643441,2.44387826,0.93819789,0.00000000,0.36414312,0.13703795
-5.42971486,3.35848639,0.01838930,0.01617571,1.68126721,2.43636775,0.92502421,0.00000000,0.35286009,0.13587364
-5.42371186,3.33516491,0.01724905,0.01565383,1.64523414,2.43085608,0.91013775,0.00000000,0.34235292,0.13439309
-5.41770885,3.31368469,0.01628394,0.01511017,1.60896676,2.42800477,0.89386046,0.00000000,0.33280282,0.13265072
-5.41170585,3.29510345,0.01550231,0.01455226,1.57310656,2.42847006,0.87654362,0.00000000,0.32437310,0.13070682
-5.40570285,3.28045903,0.01490933,0.01398798,1.53828856,2.43288190,0.85855885,0.00000000,0.31720645,0.12862550
-5.39969985,3.27073607,0.01450721,0.01342527,1.50512408,2.44182137,0.84028834,0.00000000,0.31142249,0.12647272
-5.39369685,3.26683195,0.01429542,0.01287203,1.47418344,2.45579739,0.82211458,0.00000000,0.30711587,0.12431409
-5.38769385,3.26952333,0.01427108,0.01233591,1.44597922,2.47522374,0.80441022,0.00000000,0.30435472,0.12221281
-5.38169085,3.27943512,0.01442918,0.01182421,1.42095085,2.50039743,0.78752827,0.00000000,0.30317971,0.12022770
-5.37568784,3.29701313,0.01476304,0.01134367,1.39945138,2.53147964,0.77179318,0.00000000,0.30360370,0.11841151
-5.36968484,3.32250214,0.01526457,0.01090041,1.38173695,2.56848020,0.75749317,0.00000000,0.30561209,0.11680943
-5.36368184,3.35593050,0.01592464,0.01049986,1.36795955,2.61124675,0.74487406,0.00000000,0.30916379,0.11545801
-5.35767884,3.39710240,0.01673339,0.01014665,1.35816350,2.65945939,0.73413473,0.00000000,0.31419297,0.11438447
-5.35167584,3.44559851,0.01768051,0.00984464,1.35228582,2.71263139,0.72542460,0.00000000,0.32061135,0.11360642
-5.34567284,3.50078522,0.01875552,0.00959688,1.35016051,2.77011635,0.71884276,0.00000000,0.32831123,0.11313202
-5.33966983,3.56183256,0.01994790,0.00940570,1.35152662,2.83112201,0.71443899,0.00000000,0.33716886,0.11296048
-5.33366683,3.62773994,0.02124733,0.00927270,1.35603975,2.89473015,0.71221631,0.00000000,0.34704828,0.11308303
-5.32766383,3.69736904,0.02264371,0.00919890,1.36328635,2.95992223,0.71213480,0.00000000,0.35780523,0.11348411
-5.32166083,3.76948219,0.02412724,0.00918481,1.37280030,3.02560971,0.71411651,0.00000000,0.36929116,0.11414280
-5.31565783,3.84278477,0.02568836,0.00923053,1.38408095,3.09066779,0.71805096,0.00000000,0.38135699,0.11503449
-5.30965483,3.91596953,0.02731771,0.00933589,1.39661170,3.15397134,0.72380099,0.00000000,0.39385655,0.11613246
-5.30365183,3.98776088,0.02900596,0.00950056,1.40987848,3.21443120,0.73120856,0.00000000,0.40664939,0.11740958
-5.29764882,4.05695705,0.03074365,0.00972414,1.42338723,3.27102936,0.74010028,0.00000000,0.41960313,0.11883977
-5.29164582,4.12246823,0.03252097,0.01000627,1.43667968,3.32285143,0.75029235,0.00000000,0.43259482,0.12039934
-5.28564282,4.18334891,0.03432751,0.01034670,1.44934692,3.36911478,0.76159482,0.00000000,0.44551179,0.12206798
-5.27963982,4.23882313,0.03615209,0.01074529,1.46104021,3.40919126,0.77381510,0.00000000,0.45825150,0.12382953
-5.27363682,4.28830160,0.03798249,0.01120209,1.47147903,3.44262345,0.78676064,0.00000000,0.47072093,0.12567233
-5.26763382,4.33139026,0.03980530,0.01171728,1.48045596,3.46913376,0.80024100,0.00000000,0.48283525,0.12758925
-5.26163082,4.36789024,0.04160583,0.01229108,1.48783877,3.48862623,0.81406925,0.00000000,0.49451622,0.12957739
-5.25562781,4.39778971,0.04336803,0.01292377,1.49356987,3.50118113,0.82806318,0.00000000,0.50569033,0.13163748
-5.24962481,4.42124851,0.04507457,0.01361547,1.49766346,3.50704288,0.84204624,0.00000000,0.51628699,0.13377301
-5.24362181,4.43857689,0.04670697,0.01436606,1.50020098,3.50660207,0.85584862,0.00000000,0.52623692,0.13598926
-5.23761881,4.45020982,0.04824585,0.01517504,1.50132530,3.50037290,0.86930872,0.00000000,0.53547098,0.13829219
-5.23161581,4.45667875,0.04967125,0.01604136,1.50123433,3.48896705,0.88227495,0.00000000,0.54391954,0.14068737
-5.22561281,4.45858237,0.05096310,0.01696328,1.50017443,3.47306578,0.89460830,0.00000000,0.55151259,0.14317896
-5.21960980,4.45655825,0.05210163,0.01793826,1.49843424,3.45339129,0.90618543,0.00000000,0.55818059,0.14576887
-5.21360680,4.45125675,0.05306802,0.01896282,1.49633921,3.43067910,0.91690251,0.00000000,0.56385602,0.14845623
-5.20760380,4.44331844,0.05384485,0.02003252,1.49424711,3.40565230,0.92667942,0.00000000,0.56847566,0.15123700
-5.20160080,4.43335601,0.05441677,0.02114190,1.49254464,3.37899900,0.93546444,0.00000000,0.57198352,0.15410405
-5.19559780,4.42194104,0.05477095,0.02228457,1.49164502,3.35135345,0.94323885,0.00000000,0.57433403,0.15704748
-5.18959480,4.40959582,0.05489761,0.02345321,1.49198651,3.32328146,0.95002136,0.00000000,0.57549557,0.16005522
-5.18359180,4.39678993,0.05479037,0.02463983,1.49403133,3.29527017,0.95587189,0.00000000,0.57545389,0.16311402
-5.17758879,4.38394096,0.05444656,0.02583585,1.49826475,3.26772219,0.96089434,0.00000000,0.57421528,0.16621046
-5.17158579,4.37141853,0.05386738,0.02703246,1.50519370,3.24095377,0.96523804,0.00000000,0.57180922,0.16933229
-5.16558279,4.35955056,0.05305793,0.02822082,1.51534437,3.21519636,0.96909748,0.00000000,0.56829024,0.17246961
-5.15957979,4.34863053,0.05202715,0.02939240,1.52925818,3.19060115,0.97271010,0.00000000,0.56373893,0.17561613
-5.15357679,4.33892483,0.05078757,0.03053935,1.54748574,3.16724582,0.97635196,0.00000000,0.55826175,0.17877016
-5.14757379,4.33067890,0.04935498,0.03165471,1.57057817,3.14514276,0.98033116,0.00000000,0.55198979,0.18193540
-5.14157079,4.32412142,0.04774806,0.03273281,1.59907553,3.12424820,0.98497908,0.00000000,0.54507619,0.18512136
-5.13556778,4.31946597,0.04598778,0.03376944,1.63349230,3.10447173,0.99063955,0.00000000,0.53769254,0.18834336
-5.12956478,4.31690957,0.04409692,0.03476206,1.67429977,3.08568559,0.99765623,0.00000000,0.53002401,0.19162210
-5.12356178,4.31662824,0.04209943,0.03570990,1.72190574,3.06773368,1.00635864,0.00000000,0.52226377,0.19498275
-5.11755878,4.31876970,0.04001986,0.03661398,1.77663198,3.05043979,1.01704727,0.00000000,0.51460651,0.19845358
-5.11155578,4.32344369,0.03788273,0.03747705,1.83869017,3.03361522,1.02997836,0.00000000,0.50724164,0.20206423
-5.10555278,4.33071063,0.03571204,0.03830339,1.90815731,3.01706561,1.04534900,0.00000000,0.50034620,0.20584354
-5.09954977,4.34056952,0.03353072,0.03909859,1.98495167,3.00059715,1.06328332,0.00000000,0.49407805,0.20981728
-5.09354677,4.35294605,0.03136023,0.03986916,2.06881060,2.98402220,1.08382030,0.00000000,0.48856933,0.21400566
-5.08754377,4.36768203,0.02922024,0.04062213,2.15927172,2.96716450,1.10690398,0.00000000,0.48392082,0.21842091
-5.08154077,4.38452709,0.02712828,0.04136464,2.25565863,2.94986397,1.13237667,0.00000000,0.48019729,0.22306495
-5.07553777,4.40313362,0.02509964,0.04210337,2.35707273,2.93198129,1.15997555,0.00000000,0.47742410,0.22792750
-5.06953477,4.42305574,0.02314720,0.04284414,2.46239221,2.91340218,1.18933316,0.00000000,0.47558529,0.23298448
-5.06353177,4.44375278,0.02128147,0.04359142,2.57027928,2.89404140,1.21998202,0.00000000,0.47462337,0.23819710
-5.05752876,4.46459775,0.01951056,0.04434795,2.67919619,2.87384640,1.25136323,0.00000000,0.47444060,0.24351148
-5.05152576,4.48489060,0.01784031,0.04511444,2.78743031,2.85280056,1.28283919,0.00000000,0.47490216,0.24885910
-5.04552276,4.50387630,0.01627445,0.04588936,2.89312828,2.83092569,1.31370993,0.00000000,0.47584069,0.25415791
-5.03951976,4.52076691,0.01481476,0.04666884,2.99433820,2.80828394,1.34323265,0.00000000,0.47706239,0.25931423
-5.03351676,4.53476698,0.01346131,0.04744672,3.08905913,2.78497854,1.37064368,0.00000000,0.47835421,0.26422527
-5.02751376,4.54510121,0.01221264,0.04821472,3.17529595,2.76115364,1.39518219,0.00000000,0.47949194,0.26878230
-5.02151076,4.55104294,0.01106605,0.04896273,3.25111781,2.73699266,1.41611467,0.00000000,0.48024880,0.27287419
-5.01550775,4.55194225,0.01001780,0.04967916,3.31471776,2.71271532,1.43275907,0.00000000,0.48040417,0.27639135
-5.00950475,4.54725204,0.00906336,0.05035148,3.36447103,2.68857312,1.44450782,0.00000000,0.47975213,0.27922970
-5.00350175,4.53655076,0.00819760,0.05096673,3.39898939,2.66484313,1.45084850,0.00000000,0.47810925,0.28129461
-4.99749875,4.51956025,0.00741498,0.05151208,3.41716905,2.64182028,1.45138146,0.00000000,0.47532148,0.28250458
-4.99149575,4.49615769,0.00670977,0.05197540,3.41822993,2.61980792,1.44583343,0.00000000,0.47126967,0.28279445
-4.98549275,4.46638068,0.00607612,0.05234581,3.40174414,2.59910704,1.43406670,0.00000000,0.46587356,0.28211800
-4.97948974,4.43042483,0.00550827,0.05261412,3.36765240,2.58000414,1.41608332,0.00000000,0.45909407,0.28044986
-4.97348674,4.38863374,0.00500059,0.05277324,3.31626745,2.56275809,1.39202422,0.00000000,0.45093377,0.27778653
-4.96748374,4.34148155,0.00454768,0.05281841,3.24826426,2.54758641,1.36216332,0.00000000,0.44143558,0.27414656
-4.96148074,4.28954881,0.00414441,0.05274735,3.16465731,2.53465130,1.32689692,0.00000000,0.43067978,0.26956978
-4.95547774,4.23349265,0.00378597,0.05256030,3.06676618,2.52404610,1.28672888,0.00000000,0.41877958,0.26411578
-4.94947474,4.17401271,0.00346790,0.05225982,2.95617091,2.51578261,1.24225237,0.00000000,0.40587544,0.25786154
-4.94347174,4.11181470,0.00318606,0.05185065,2.83465929,2.50978015,1.19412898,0.00000000,0.39212850,0.25089845
-4.93746873,4.04757325,0.00293662,0.05133930,2.70416857,2.50585679,1.14306622,0.00000000,0.37771349,0.24332890
-4.93146573,3.98189644,0.00271609,0.05073364,2.56672413,2.50372363,1.08979439,0.00000000,0.36281146,0.23526246
-4.92546273,3.91529364,0.00252125,0.05004245,2.42437797,2.50298257,1.03504383,0.00000000,0.34760265,0.22681204
-4.91945973,3.84814884,0.00234916,0.04927491,2.27914948,2.50312814,0.97952355,0.00000000,0.33225998,0.21809001
-4.91345673,3.78070078,0.00219709,0.04844014,2.13297102,2.50355379,0.92390201,0.00000000,0.31694331,0.20920467
-4.90745373,3.71303127,0.00206256,0.04754673,1.98764020,2.50356275,0.86879075,0.00000000,0.30179473,0.20025699
-4.90145073,3.64506238,0.00194326,0.04660239,1.84478054,2.50238338,0.81473147,0.00000000,0.28693512,0.19133801
-4.89544772,3.57656278,0.00183706,0.04561363,1.70581146,2.49918895,0.76218671,0.00000000,0.27246193,0.18252670
-4.88944472,3.50716292,0.00174200,0.04458562,1.57192821,2.49312107,0.71153437,0.00000000,0.25844835,0.17388867
-4.88344172,3.43637844,0.00165629,0.04352205,1.44409173,2.48331623,0.66306600,0.00000000,0.24494363,0.16547539
-4.87743872,3.36364032,0.00157828,0.04242521,1.32302794,2.46893440,0.61698851,0.00000000,0.23197453,0.15732425
-4.87143572,3.28833046,0.00150646,0.04129610,1.20923555,2.44918870,0.57342890,0.00000000,0.21954781,0.14945914
-4.86543272,3.20982050,0.00143951,0.04013466,1.10300123,2.42337475,0.53244164,0.00000000,0.20765326,0.14189162
-4.85942971,3.12751215,0.00137623,0.03894009,1.00442064,2.39089862,0.49401792,0.00000000,0.19626736,0.13462254
-4.85342671,3.04087654,0.00131563,0.03771118,0.91342373,2.35130204,0.45809623,0.00000000,0.18535712,0.12764394
-4.84742371,2.94949101,0.00125684,0.03644671,0.82980274,2.30428382,0.42457368,0.00000000,0.17488397,0.12094125
-4.84142071,2.85307117,0.00119919,0.03514585,0.75324134,2.24971647,0.39331730,0.00000000,0.16480743,0.11449550
-4.83541771,2.75149697,0.00114217,0.03380855,0.68334344,2.18765725,0.36417508,0.00000000,0.15508840,0.10828551
-4.82941471,2.64483164,0.00108543,0.03243586,0.61966062,2.11835328,0.33698595,0.00000000,0.14569204,0.10228994
-4.82341171,2.53333269,0.00102878,0.03103027,0.56171706,2.04224051,0.31158866,0.00000000,0.13658993,0.09648921
-4.81740870,2.41745499,0.00097219,0.02959589,0.50903129,1.95993666,0.28782912,0.00000000,0.12776171,0.09086698
-4.81140570,2.29784599,0.00091577,0.02813863,0.46113441,1.87222852,0.26556625,0.00000000,0.11919600,0.08541148
-4.80540270,2.17533375,0.00085975,0.02666632,0.41758454,1.78005446,0.24467610,0.00000000,0.11089079,0.08011633
-4.79939970,2.05090894,0.00080448,0.02518866,0.37797738,1.68448290,0.22505451,0.00000000,0.10285322,0.07498120
-4.79339670,1.92570177,0.00075040,0.02371722,0.34195341,1.58668792,0.20661826,0.00000000,0.09509899,0.07001195
-4.78739370,1.80095553,0.00069805,0.02226533,0.30920171,1.48792301,0.18930508,0.00000000,0.08765140,0.06522064
-4.78139070,1.67799804,0.00064804,0.02084788,0.27946118,1.38949431,0.17307252,0.00000000,0.08054010,0.06062523
-4.77538769,1.55821253,0.00060102,0.01948119,0.25251937,1.29273427,0.15789618,0.00000000,0.07379982,0.05624905
-4.76938469,1.44300915,0.00055772,0.01818277,0.22820970,1.19897674,0.14376728,0.00000000,0.06746900,0.05212020
-4.76338169,1.33379832,0.00051889,0.01697107,0.20640738,1.10953432,0.13068998,0.00000000,0.06158850,0.04827079
-4.75737869,1.23196655,0.00048534,0.01586532,0.18702451,1.02567842,0.11867859,0.00000000,0.05620037,0.04473614
-4.75137569,1.13885538,0.00045789,0.01488525,0.17000479,0.94862234,0.10775474,0.00000000,0.05134686,0.04155396
-4.74537269,1.05574349,0.00043742,0.01405086,0.15531816,0.87950750,0.09794479,0.00000000,0.04706954,0.03876355
-4.73936968,0.98383194,0.00042483,0.01338222,0.14295540,0.81939248,0.08927744,0.00000000,0.04340853,0.03640498
-4.73336668,0.92423207,0.00042105,0.01289920,0.13292310,0.76924458,0.08178166,0.00000000,0.04040196,0.03451829
-4.72736368,0.87795539,0.00042706,0.01262125,0.12523889,0.72993318,0.07548483,0.00000000,0.03808547,0.03314270
-4.72136068,0.84590483,0.00044386,0.01256708,0.11992695,0.70222439,0.07041123,0.00000000,0.03649176,0.03231580
-4.71535768,0.82886640,0.00047247,0.01275436,0.11701382,0.68677606,0.06658069,0.00000000,0.03565012,0.03207278
-4.70935468,0.82750043,0.00051396,0.01319935,0.11652453,0.68413266,0.06400746,0.00000000,0.03558593,0.03244545
-4.70335168,0.84233191,0.00056939,0.01391650,0.11847877,0.69471927,0.06269912,0.00000000,0.03632004,0.03346140
-4.69734867,0.87373911,0.00063982,0.01491795,0.12288730,0.71883436,0.06265563,0.00000000,0.03786799,0.03514294
-4.69134567,0.92194054,0.00072628,0.01621305,0.12974837,0.75664109,0.06386833,0.00000000,0.04023913,0.03750599
-4.68534267,0.98698019,0.00082978,0.01780776,0.13904438,0.80815720,0.06631900,0.00000000,0.04343555,0.04055900
-4.67933967,1.06871139,0.00095122,0.01970408,0.15073848,0.87324372,0.06997884,0.00000000,0.04745087,0.04430172
-4.67333667,1.16678019,0.00109144,0.02189943,0.16477163,0.95159317,0.07480756,0.00000000,0.05226904,0.04872407
-4.66733367,1.28060911,0.00125111,0.02438612,0.18105979,1.04271800,0.08075242,0.00000000,0.05786302,0.05380499
-4.66133067,1.40938274,0.00143076,0.02715080,0.19949177,1.14594029,0.08774753,0.00000000,0.06419356,0.05951152
-4.65532766,1.55203649,0.00163073,0.03017404,0.21992759,1.26038387,0.09571320,0.00000000,0.07120823,0.06579797
-4.64932466,1.70725013,0.00185113,0.03343008,0.24219778,1.38497009,0.10455573,0.00000000,0.07884058,0.07260546
-4.64332166,1.87344757,0.00209182,0.03688665,0.26610355,1.51841843,0.11416743,0.00000000,0.08700972,0.07986177
