energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.86793397,5.07635819,0.01012346,0.29621037,0.72593281,0.73890431,2.46746439,3.20355976,1.28910189,0.00000000
-5.86193097,5.04618657,0.00956574,0.29767742,0.70308327,0.72800063,2.43825465,3.20565199,1.26653330,0.00000000
-5.85592796,5.01036642,0.00898260,0.30026083,0.67899680,0.71578832,2.40845198,3.20378778,1.24132380,0.00000000
-5.84992496,4.97034874,0.00838312,0.30413999,0.65409194,0.70250159,2.37931721,3.19852334,1.21400840,0.00000000
-5.84392196,4.92757339,0.00777615,0.30947195,0.62878786,0.68838059,2.35204753,3.19042556,1.18512922,0.00000000
-5.83791896,4.88342372,0.00717012,0.31638477,0.60349111,0.67366398,2.32773022,3.18005597,1.15521871,0.00000000
-5.83191596,4.83918396,0.00657280,0.32497149,0.57858325,0.65858183,2.30730084,3.16795510,1.12478419,0.00000000
-5.82591296,4.79600020,0.00599118,0.33528475,0.55441004,0.64334907,2.29150739,3.15462715,1.09429392,0.00000000
-5.81990995,4.75484588,0.00543132,0.34733240,0.53127233,0.62815967,2.28088176,3.14052531,1.06416549,0.00000000
-5.81390695,4.71649251,0.00489833,0.36107419,0.50941897,0.61318174,2.27571945,3.12603761,1.03475643,0.00000000
-5.80790395,4.68148610,0.00439623,0.37641964,0.48904188,0.59855370,2.27606819,3.11147363,1.00635738,0.00000000
-5.80190095,4.65012977,0.00392807,0.39322729,0.47027334,0.58438157,2.28172548,3.09705226,0.97918792,0.00000000
-5.79589795,4.62247308,0.00349585,0.41130530,0.45318534,0.57073740,2.29224524,3.08289097,0.95339483,0.00000000
-5.78989495,4.59830828,0.00310066,0.43041355,0.43779113,0.55765898,2.30695290,3.06899698,0.92905284,0.00000000
-5.78389195,4.57717377,0.00274274,0.45026718,0.42404849,0.54515058,2.32496825,3.05526106,0.90616762,0.00000000
-5.77788894,4.55836524,0.00242154,0.47054162,0.41186479,0.53318485,2.34523518,3.04145456,0.88468082,0.00000000
-5.77188594,4.54095423,0.00213588,0.49087895,0.40110331,0.52170572,2.36655705,3.02723020,0.86447678,0.00000000
-5.76588294,4.52381440,0.00188407,0.51089559,0.39159074,0.51063219,2.38763651,3.01212741,0.84539086,0.00000000
-5.75987994,4.50565499,0.00166395,0.53019107,0.38312543,0.49986286,2.40711819,2.99558241,0.82721889,0.00000000
-5.75387694,4.48506111,0.00147309,0.54835775,0.37548611,0.48928106,2.42363300,2.97694338,0.80972742,0.00000000
-5.74787394,4.46053987,0.00130885,0.56499115,0.36844080,0.47876047,2.43584247,2.95549064,0.79266465,0.00000000
-5.74187094,4.43057124,0.00116847,0.57970073,0.36175557,0.46817085,2.44248171,2.93046138,0.77577144,0.00000000
-5.73586793,4.39366201,0.00104919,0.59212061,0.35520289,0.45738398,2.44239956,2.90107836,0.75879227,0.00000000
-5.72986493,4.34840113,0.00094827,0.60192001,0.34856932,0.44627927,2.43459476,2.86658141,0.74148570,0.00000000
-5.72386193,4.29351423,0.00086309,0.60881300,0.34166230,0.43474911,2.41824689,2.82626058,0.72363402,0.00000000
-5.71785893,4.22791520,0.00079119,0.61256710,0.33431586,0.42270357,2.39274123,2.77948929,0.70505178,0.00000000
-5.71185593,4.15075244,0.00073030,0.61301054,0.32639508,0.41007443,2.35768659,2.72575591,0.68559293,0.00000000
-5.70585293,4.06144770,0.00067835,0.61003772,0.31779928,0.39681822,2.31292586,2.66469213,0.66515630,0.00000000
-5.69984992,3.95972559,0.00063353,0.60361277,0.30846372,0.38291829,2.25853874,2.59609652,0.64368923,0.00000000
-5.69384692,3.84563212,0.00059424,0.59377082,0.29836002,0.36838572,2.19483686,2.51995185,0.62118919,0.00000000
-5.68784392,3.71954127,0.00055914,0.58061713,0.28749517,0.35325916,2.12235147,2.43643524,0.59770343,0.00000000
-5.68184092,3.58214901,0.00052710,0.56432398,0.27590932,0.33760347,2.04181425,2.34592034,0.57332654,0.00000000
-5.67583792,3.43445492,0.00049723,0.54512538,0.26367247,0.32150732,1.95413219,2.24897129,0.54819621,0.00000000
-5.66983492,3.27773218,0.00046882,0.52330987,0.25088020,0.30507991,1.86035739,2.14632871,0.52248724,0.00000000
-5.66383192,3.11348712,0.00044136,0.49921173,0.23764877,0.28844685,1.76165322,2.03888827,0.49640416,0.00000000
-5.65782891,2.94341043,0.00041448,0.47320087,0.22410968,0.27174549,1.65925795,1.92767297,0.47017282,0.00000000
-5.65182591,2.76932205,0.00038798,0.44567193,0.21040398,0.25511988,1.55444749,1.81380045,0.44403126,0.00000000
-5.64582291,2.59311251,0.00036174,0.41703288,0.19667665,0.23871563,1.44849854,1.69844700,0.41822035,0.00000000
-5.63981991,2.41668331,0.00033575,0.38769377,0.18307116,0.22267491,1.34265355,1.58280996,0.39297466,0.00000000
-5.63381691,2.24188904,0.00031007,0.35805591,0.16972449,0.20713174,1.23808869,1.46807046,0.36851384,0.00000000
-5.62781391,2.07048376,0.00028482,0.32850191,0.15676278,0.19220788,1.13588591,1.35535804,0.34503502,0.00000000
-5.62181091,1.90407374,0.00026012,0.29938700,0.14429771,0.17800941,1.03700989,1.24571888,0.32270653,0.00000000
-5.61580790,1.74407847,0.00023615,0.27103175,0.13242372,0.16462416,0.94229054,1.14008878,0.30166306,0.00000000
-5.60980490,1.59170099,0.00021306,0.24371654,0.12121618,0.15212006,0.85241118,1.03927196,0.28200260,0.00000000
-5.60380190,1.44790847,0.00019101,0.21767767,0.11073043,0.14054438,0.76790260,0.94392621,0.26378509,0.00000000
-5.59779890,1.31342299,0.00017012,0.19310534,0.10100168,0.12992404,0.68914271,0.85455472,0.24703278,0.00000000
-5.59179590,1.18872234,0.00015051,0.17014319,0.09204569,0.12026655,0.61636128,0.77150434,0.23173225,0.00000000
-5.58579290,1.07404982,0.00013228,0.14888947,0.08386022,0.11156193,0.54964920,0.69496998,0.21783786,0.00000000
-5.57978989,0.96943201,0.00011547,0.12939951,0.07642697,0.10378503,0.48897146,0.62500423,0.20527633,0.00000000
-5.57378689,0.87470281,0.00010012,0.11168927,0.06971395,0.09689848,0.43418296,0.56153153,0.19395224,0.00000000
-5.56778389,0.78953223,0.00008622,0.09573976,0.06367816,0.09085576,0.38504618,0.50436555,0.18375408,0.00000000
-5.56178089,0.71345802,0.00007377,0.08150197,0.05826841,0.08560444,0.34124992,0.45322886,0.17456047,0.00000000
-5.55577789,0.64591857,0.00006271,0.06890216,0.05342804,0.08108940,0.30242819,0.40777370,0.16624640,0.00000000
-5.54977489,0.58628542,0.00005298,0.05784718,0.04909766,0.07725570,0.26817842,0.36760277,0.15868889,0.00000000
-5.54377189,0.53389392,0.00004452,0.04822966,0.04521754,0.07405126,0.23807847,0.33228911,0.15177221,0.00000000
-5.53776888,0.48807103,0.00003725,0.03993285,0.04172976,0.07142900,0.21170189,0.30139440,0.14539207,0.00000000
-5.53176588,0.44815934,0.00003108,0.03283502,0.03857995,0.06934855,0.18863094,0.27448496,0.13945897,0.00000000
-5.52576288,0.41353680,0.00002592,0.02681331,0.03571871,0.06777741,0.16846739,0.25114514,0.13390042,0.00000000
-5.51975988,0.38363185,0.00002171,0.02174698,0.03310253,0.06669165,0.15084083,0.23098782,0.12866214,0.00000000
-5.51375688,0.35793408,0.00001837,0.01752002,0.03069440,0.06607607,0.13541458,0.21366214,0.12370826,0.00000000
-5.50775388,0.33600057,0.00001583,0.01402314,0.02846405,0.06592399,0.12188939,0.19885837,0.11902054,0.00000000
-5.50175088,0.31745839,0.00001404,0.01115526,0.02638784,0.06623672,0.11000513,0.18631040,0.11459694,0.00000000
-5.49574787,0.30200388,0.00001298,0.00882437,0.02444840,0.06702280,0.09954072,0.17579599,0.11044952,0.00000000
-5.48974487,0.28939931,0.00001261,0.00694800,0.02263411,0.06829700,0.09031268,0.16713532,0.10660192,0.00000000
-5.48374187,0.27946753,0.00001295,0.00545334,0.02093837,0.07007941,0.08217254,0.16018816,0.10308668,0.00000000
-5.47773887,0.27208538,0.00001399,0.00427697,0.01935880,0.07239442,0.07500352,0.15485007,0.09994244,0.00000000
-5.47173587,0.26717641,0.00001577,0.00336444,0.01789644,0.07526980,0.06871672,0.15104811,0.09721129,0.00000000
-5.46573287,0.26470324,0.00001834,0.00266961,0.01655490,0.07873590,0.06324702,0.14873620,0.09493635,0.00000000
-5.45972986,0.26466012,0.00002176,0.00215394,0.01533959,0.08282493,0.05854902,0.14789045,0.09315964,0.00000000
-5.45372686,0.26706579,0.00002610,0.00178565,0.01425697,0.08757032,0.05459308,0.14850469,0.09192032,0.00000000
-5.44772386,0.27195682,0.00003146,0.00153895,0.01331395,0.09300607,0.05136159,0.15058615,0.09125337,0.00000000
-5.44172086,0.27938131,0.00003793,0.00139319,0.01251730,0.09916615,0.04884565,0.15415146,0.09118853,0.00000000
-5.43571786,0.28939300,0.00004561,0.00133208,0.01187323,0.10608365,0.04704194,0.15922276,0.09174966,0.00000000
-5.42971486,0.30204553,0.00005461,0.00134294,0.01138695,0.11378988,0.04595005,0.16582405,0.09295422,0.00000000
-5.42371186,0.31738667,0.00006503,0.00141606,0.01106244,0.12231304,0.04557012,0.17397752,0.09481301,0.00000000
-5.41770885,0.33545238,0.00007697,0.00154404,0.01090212,0.13167666,0.04590072,0.18369983,0.09732988,0.00000000
-5.41170585,0.35626057,0.00009051,0.00172124,0.01090669,0.14189759,0.04693700,0.19499832,0.10050145,0.00000000
-5.40570285,0.37980439,0.00010571,0.00194330,0.01107498,0.15298365,0.04866905,0.20786701,0.10431682,0.00000000
-5.39969985,0.40604520,0.00012260,0.00220668,0.01140379,0.16493098,0.05108045,0.22228245,0.10875700,0.00000000
-5.39369685,0.43490535,0.00014119,0.00250830,0.01188776,0.17772103,0.05414697,0.23819959,0.11379436,0.00000000
-5.38769385,0.46626094,0.00016145,0.00284523,0.01251932,0.19131760,0.05783549,0.25554758,0.11939189,0.00000000
-5.38169085,0.49993496,0.00018329,0.00321438,0.01328860,0.20566380,0.06210306,0.27422602,0.12550242,0.00000000
-5.37568784,0.53569131,0.00020661,0.00361235,0.01418341,0.22067938,0.06689624,0.29410154,0.13206786,0.00000000
-5.36968484,0.57323013,0.00023122,0.00403520,0.01518924,0.23625851,0.07215075,0.31500533,0.13901854,0.00000000
-5.36368184,0.61218506,0.00025691,0.00447841,0.01628934,0.25226830,0.07779135,0.33673164,0.14627287,0.00000000
-5.35767884,0.65212282,0.00028341,0.00493679,0.01746485,0.26854829,0.08373221,0.35903768,0.15373726,0.00000000
-5.35167584,0.69254567,0.00031040,0.00540446,0.01869502,0.28491106,0.08987770,0.38164518,0.16130657,0.00000000
-5.34567284,0.73289706,0.00033752,0.00587493,0.01995748,0.30114416,0.09612357,0.40424361,0.16886513,0.00000000
-5.33966983,0.77257049,0.00036437,0.00634117,0.02122866,0.31701337,0.10235869,0.42649534,0.17628834,0.00000000
-5.33366683,0.81092188,0.00039054,0.00679576,0.02248428,0.33226735,0.10846715,0.44804269,0.18344497,0.00000000
-5.32766383,0.84728489,0.00041558,0.00723102,0.02369985,0.34664357,0.11433092,0.46851663,0.19020004,0.00000000
-5.32166083,0.88098908,0.00043905,0.00763926,0.02485135,0.35987539,0.11983265,0.48754702,0.19641833,0.00000000
-5.31565783,0.91138004,0.00046053,0.00801298,0.02591590,0.37169993,0.12485897,0.50477400,0.20196828,0.00000000
-5.30965483,0.93784088,0.00047959,0.00834507,0.02687247,0.38186662,0.12930368,0.51986007,0.20672622,0.00000000
-5.30365183,0.95981407,0.00049586,0.00862911,0.02770257,0.39014585,0.13307115,0.53250235,0.21058074,0.00000000
-5.29764882,0.97682260,0.00050901,0.00885956,0.02839101,0.39633738,0.13607943,0.54244443,0.21343694,0.00000000
-5.29164582,0.98848958,0.00051878,0.00903196,0.02892644,0.40027823,0.13826320,0.54948732,0.21522039,0.00000000
-5.28564282,0.99455507,0.00052496,0.00914315,0.02930199,0.40184943,0.13957621,0.55349881,0.21588059,0.00000000
-5.27963982,0.99488946,0.00052743,0.00919138,0.02951567,0.40098144,0.13999323,0.55442088,0.21539374,0.00000000
-5.27363682,0.98950259,0.00052616,0.00917645,0.02957074,0.39765789,0.13951141,0.55227470,0.21376458,0.00000000
-5.26763382,0.97854816,0.00052120,0.00909978,0.02947587,0.39191749,0.13815092,0.54716286,0.21102738,0.00000000
-5.26163082,0.96232303,0.00051267,0.00896439,0.02924521,0.38385389,0.13595482,0.53926887,0.20724573,0.00000000
-5.25562781,0.94126160,0.00050078,0.00877493,0.02889827,0.37361364,0.13298836,0.52885370,0.20251143,0.00000000
-5.24962481,0.91592536,0.00048585,0.00853758,0.02845975,0.36139225,0.12933745,0.51624965,0.19694224,0.00000000
-5.24362181,0.88698812,0.00046821,0.00825999,0.02795913,0.34742853,0.12510669,0.50185177,0.19067875,0.00000000
-5.23761881,0.85521771,0.00044830,0.00795112,0.02743027,0.33199764,0.12041676,0.48610716,0.18388051,0.00000000
-5.23161581,0.82145481,0.00042660,0.00762110,0.02691084,0.31540297,0.11540155,0.46950271,0.17672147,0.00000000
-5.22561281,0.78659001,0.00040361,0.00728109,0.02644174,0.29796740,0.11020495,0.45255179,0.16938509,0.00000000
-5.21960980,0.75154001,0.00037989,0.00694311,0.02606645,0.28002432,0.10497755,0.43578036,0.16205913,0.00000000
-5.21360680,0.71722387,0.00035598,0.00661987,0.02583039,0.26190867,0.09987335,0.41971316,0.15493058,0.00000000
-5.20760380,0.68454031,0.00033247,0.00632462,0.02578022,0.24394855,0.09504654,0.40486039,0.14818068,0.00000000
-5.20160080,0.65434671,0.00030993,0.00607098,0.02596321,0.22645746,0.09064853,0.39170538,0.14198036,0.00000000
-5.19559780,0.62744046,0.00028891,0.00587282,0.02642652,0.20972770,0.08682519,0.38069359,0.13648614,0.00000000
-5.18959480,0.60454306,0.00026998,0.00574413,0.02721657,0.19402484,0.08371446,0.37222315,0.13183671,0.00000000
-5.18359180,0.58628725,0.00025367,0.00569884,0.02837830,0.17958343,0.08144423,0.36663716,0.12815015,0.00000000
-5.17758879,0.57320715,0.00024049,0.00575073,0.02995456,0.16660411,0.08013058,0.36421776,0.12552184,0.00000000
-5.17158579,0.56573139,0.00023095,0.00591328,0.03198528,0.15525178,0.07987634,0.36518190,0.12402312,0.00000000
-5.16558279,0.56417897,0.00022549,0.00619945,0.03450672,0.14565503,0.08076992,0.36967883,0.12370064,0.00000000
-5.15957979,0.56875760,0.00022457,0.00662158,0.03755067,0.13790641,0.08288434,0.37778900,0.12457630,0.00000000
-5.15357679,0.57956399,0.00022859,0.00719109,0.04114347,0.13206363,0.08627652,0.38952427,0.12664776,0.00000000
-5.14757379,0.59658597,0.00023793,0.00791829,0.04530516,0.12815133,0.09098674,0.40482920,0.12988950,0.00000000
-5.14157079,0.61970592,0.00025292,0.00881212,0.05004846,0.12616329,0.09703825,0.42358324,0.13425424,0.00000000
-5.13556778,0.64870536,0.00027384,0.00987979,0.05537780,0.12606501,0.10443702,0.44560372,0.13967472,0.00000000
-5.12956478,0.68327041,0.00030094,0.01112656,0.06128839,0.12779653,0.11317178,0.47064940,0.14606586,0.00000000
-5.12356178,0.72299814,0.00033436,0.01255539,0.06776542,0.13127528,0.12321415,0.49842464,0.15332707,0.00000000
-5.11755878,0.76740377,0.00037421,0.01416669,0.07478339,0.13639914,0.13451915,0.52858413,0.16134487,0.00000000
-5.11155578,0.81592880,0.00042049,0.01595805,0.08230566,0.14304948,0.14702600,0.56073818,0.16999566,0.00000000
-5.10555278,0.86795026,0.00047308,0.01792411,0.09028436,0.15109444,0.16065941,0.59445864,0.17914865,0.00000000
-5.09954977,0.92279123,0.00053177,0.02005648,0.09866069,0.16039221,0.17533123,0.62928562,0.18866899,0.00000000
-5.09354677,0.97973291,0.00059622,0.02234375,0.10736562,0.17079465,0.19094280,0.66473496,0.19842100,0.00000000
-5.08754377,1.03802827,0.00066597,0.02477173,0.11632114,0.18215108,0.20738774,0.70030655,0.20827149,0.00000000
-5.08154077,1.09691746,0.00074041,0.02732372,0.12544205,0.19431229,0.22455540,0.73549361,0.21809319,0.00000000
-5.07553777,1.15564483,0.00081880,0.02998104,0.13463824,0.20713496,0.24233492,0.76979284,0.22776803,0.00000000
-5.06953477,1.21347761,0.00090028,0.03272368,0.14381757,0.22048617,0.26061964,0.80271528,0.23719052,0.00000000
-5.06353177,1.26972562,0.00098388,0.03553109,0.15288918,0.23424811,0.27931205,0.83379784,0.24627079,0.00000000
-5.05752876,1.32376180,0.00106853,0.03838312,0.16176710,0.24832279,0.29832887,0.86261522,0.25493742,0.00000000
-5.05152576,1.37504283,0.00115309,0.04126109,0.17037425,0.26263665,0.31760613,0.88879176,0.26313981,0.00000000
-5.04552276,1.42312898,0.00123639,0.04414880,0.17864646,0.27714475,0.33710410,0.91201307,0.27085004,0.00000000
-5.03951976,1.46770257,0.00131726,0.04703367,0.18653636,0.29183443,0.35681165,0.93203675,0.27806410,0.00000000
-5.03351676,1.50858386,0.00139457,0.04990774,0.19401712,0.30672815,0.37674985,0.94870190,0.28480225,0.00000000
-5.02751376,1.54574360,0.00146727,0.05276857,0.20108559,0.32188525,0.39697449,0.96193691,0.29110866,0.00000000
-5.02151076,1.57931134,0.00153446,0.05561995,0.20776487,0.33740249,0.41757726,0.97176492,0.29705000,0.00000000
-5.01550775,1.60957870,0.00159539,0.05847232,0.21410592,0.35341316,0.43868532,0.97830681,0.30271326,0.00000000
-5.00950475,1.63699700,0.00164953,0.06134297,0.22018821,0.37008456,0.46045909,0.98178112,0.30820248,0.00000000
-5.00350175,1.66216886,0.00169660,0.06425575,0.22611921,0.38761398,0.48308815,0.98250085,0.31363472,0.00000000
-4.99749875,1.68583360,0.00173657,0.06724055,0.23203257,0.40622301,0.50678520,0.98086690,0.31913531,0.00000000
-4.99149575,1.70884656,0.00176972,0.07033224,0.23808515,0.42615037,0.53177812,0.97735828,0.32483243,0.00000000
-4.98549275,1.73215283,0.00179661,0.07356934,0.24445274,0.44764347,0.55830031,0.97251917,0.33085140,0.00000000
-4.97948974,1.75675597,0.00181808,0.07699227,0.25132462,0.47094893,0.58657960,0.96694317,0.33730869,0.00000000
-4.97348674,1.78368278,0.00183526,0.08064137,0.25889715,0.49630230,0.61682600,0.96125523,0.34430611,0.00000000
-4.96748374,1.81394536,0.00184948,0.08455457,0.26736658,0.52391758,0.64921890,0.95609177,0.35192535,0.00000000
-4.96148074,1.84850171,0.00186228,0.08876511,0.27692121,0.55397671,0.68389410,0.95207966,0.36022305,0.00000000
-4.95547774,1.88821668,0.00187533,0.09329910,0.28773346,0.58661967,0.72093135,0.94981491,0.36922682,0.00000000
-4.94947474,1.93382449,0.00189039,0.09817327,0.29995183,0.62193551,0.76034302,0.94984175,0.37893227,0.00000000
-4.94347174,1.98589484,0.00190921,0.10339290,0.31369339,0.65995475,0.80206447,0.95263294,0.38930136,0.00000000
-4.93746873,2.04480374,0.00193348,0.10895011,0.32903700,0.70064356,0.84594683,0.95857220,0.40026210,0.00000000
-4.93146573,2.11071067,0.00196475,0.11482265,0.34601752,0.74389999,0.89175249,0.96793932,0.41170967,0.00000000
-4.92546273,2.18354310,0.00200437,0.12097316,0.36462150,0.78955249,0.93915408,0.98089872,0.42350906,0.00000000
-4.91945973,2.26298929,0.00205341,0.12734920,0.38478437,0.83736089,0.98773687,0.99749195,0.43549908,0.00000000
-4.91345673,2.34849983,0.00211263,0.13388375,0.40638950,0.88701979,1.03700503,1.01763446,0.44749758,0.00000000
-4.90745373,2.43929827,0.00218239,0.14049663,0.42926916,0.93816455,1.08639160,1.04111696,0.45930784,0.00000000
-4.90145073,2.53440046,0.00226267,0.14709636,0.45320741,0.99037942,1.13527204,1.06761130,0.47072565,0.00000000
-4.89544772,2.63264224,0.00235301,0.15358278,0.47794500,1.04320778,1.18298085,1.09668079,0.48154706,0.00000000
-4.88944472,2.73271450,0.00245255,0.15985007,0.50318592,1.09616415,1.22883091,1.12779468,0.49157621,0.00000000
-4.88344172,2.83320437,0.00256002,0.16579025,0.52860569,1.14874747,1.27213466,1.16034627,0.50063309,0.00000000
-4.87743872,2.93264109,0.00267376,0.17129681,0.55386087,1.20045525,1.31222630,1.19367401,0.50856083,0.00000000
-4.87143572,3.02954483,0.00279182,0.17626850,0.57859955,1.25079817,1.34848420,1.22708497,0.51523219,0.00000000
-4.86543272,3.12247667,0.00291196,0.18061291,0.60247240,1.29931443,1.38035233,1.25987958,0.52055487,0.00000000
-4.85942971,3.21008765,0.00303179,0.18424991,0.62514390,1.34558351,1.40735999,1.29137696,0.52447561,0.00000000
-4.85342671,3.29116529,0.00314877,0.18711450,0.64630323,1.38923878,1.42913862,1.32093984,0.52698266,0.00000000
-4.84742371,3.36467541,0.00326040,0.18915916,0.66567444,1.42997839,1.44543520,1.34799800,0.52810662,0.00000000
-4.84142071,3.42979796,0.00336420,0.19035547,0.68302546,1.46757428,1.45612131,1.37206952,0.52791958,0.00000000
-4.83541771,3.48595529,0.00345790,0.19069499,0.69817569,1.50187872,1.46119755,1.39277896,0.52653261,0.00000000
-4.82941471,3.53283182,0.00353946,0.19018924,0.71100166,1.53282835,1.46079303,1.40987174,0.52409159,0.00000000
-4.82341171,3.57038448,0.00360715,0.18886898,0.72144080,1.56044542,1.45515995,1.42322428,0.52077180,0.00000000
-4.81740870,3.59884348,0.00365966,0.18678264,0.72949295,1.58483628,1.44466349,1.43284943,0.51677124,0.00000000
-4.81140570,3.61870349,0.00369609,0.18399412,0.73521975,1.60618724,1.42976755,1.43889708,0.51230319,0.00000000
-4.80540270,3.63070574,0.00371602,0.18058004,0.73874181,1.62475773,1.41101694,1.44164981,0.50758819,0.00000000
-4.79939970,3.63581165,0.00371951,0.17662653,0.74023391,1.64087133,1.38901697,1.44151387,0.50284593,0.00000000
-4.79339670,3.63516915,0.00370709,0.17222586,0.73991833,1.65490466,1.36441136,1.43900575,0.49828729,0.00000000
-4.78739370,3.63007311,0.00367980,0.16747293,0.73805674,1.66727478,1.33785948,1.43473485,0.49410690,0.00000000
-4.78139070,3.62192108,0.00363904,0.16246190,0.73494076,1.67842537,1.31001402,1.42938286,0.49047657,0.00000000
-4.77538769,3.61216631,0.00358664,0.15728304,0.73088182,1.68881216,1.28149996,1.42368060,0.48753977,0.00000000
-4.76938469,3.60226930,0.00352470,0.15201999,0.72620044,1.69888808,1.25289585,1.41838297,0.48540740,0.00000000
-4.76338169,3.59364987,0.00345559,0.14674750,0.72121552,1.70908857,1.22471794,1.41424314,0.48415498,0.00000000
-4.75737869,3.58764087,0.00338180,0.14152977,0.71623389,1.71981744,1.19740785,1.41198641,0.48382123,0.00000000
-4.75137569,3.58544526,0.00330589,0.13641934,0.71154053,1.73143363,1.17132394,1.41228500,0.48440811,0.00000000
-4.74537269,3.58809757,0.00323041,0.13145665,0.70738973,1.74423931,1.14673662,1.41573422,0.48588221,0.00000000
-4.73936968,3.59643082,0.00315779,0.12667015,0.70399748,1.75846952,1.12382744,1.42283093,0.48817725,0.00000000
-4.73336668,3.61104973,0.00309026,0.12207697,0.70153525,1.77428358,1.10269164,1.43395491,0.49119766,0.00000000
-4.72736368,3.63231087,0.00302981,0.11768402,0.70012543,1.79175870,1.08334384,1.44935370,0.49482285,0.00000000
-4.72136068,3.66031016,0.00297809,0.11348944,0.69983838,1.81088561,1.06572624,1.46913133,0.49891204,0.00000000
-4.71535768,3.69487792,0.00293635,0.10948432,0.70069126,1.83156672,1.04971878,1.49324137,0.50330935,0.00000000
-4.70935468,3.73558173,0.00290547,0.10565460,0.70264859,1.85361663,1.03515061,1.52148453,0.50784896,0.00000000
-4.70335168,3.78173667,0.00288586,0.10198291,0.70562442,1.87676516,1.02181226,1.55351088,0.51236016,0.00000000
-4.69734867,3.83242305,0.00287749,0.09845047,0.70948617,1.90066294,1.00946796,1.58882667,0.51667204,0.00000000
-4.69134567,3.88651095,0.00287990,0.09503883,0.71405976,1.92488943,0.99786760,1.62680579,0.52061785,0.00000000
-4.68534267,3.94269105,0.00289221,0.09173134,0.71913608,1.94896325,0.98675799,1.66670533,0.52403884,0.00000000
-4.67933967,3.99951101,0.00291317,0.08851451,0.72447830,1.97235472,0.97589309,1.70768511,0.52678757,0.00000000
-4.67333667,4.05541651,0.00294119,0.08537896,0.72983010,1.99450021,0.96504301,1.74883040,0.52873075,0.00000000
-4.66733367,4.10879571,0.00297442,0.08232018,0.73492423,2.01481795,0.95400175,1.78917744,0.52975161,0.00000000
-4.66133067,4.15802604,0.00301079,0.07933897,0.73949127,2.03272500,0.94259358,1.82774077,0.52975181,0.00000000
-4.65532766,4.20152184,0.00304812,0.07644160,0.74326831,2.04765460,0.93067825,1.86354162,0.52865304,0.00000000
-4.64932466,4.23778145,0.00308416,0.07363973,0.74600715,2.05907352,0.91815487,1.89563649,0.52639829,0.00000000
-4.64332166,4.26543213,0.00311667,0.07095011,0.74748191,2.06649865,0.90496479,1.92314486,0.52295288,0.00000000
