energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.40570285,2.48879045,0.00646736,0.60127820,0.12084893,0.02657661,0.96541481,1.40112298,0.62315031
-5.39969985,2.36694677,0.00591290,0.55425840,0.11202305,0.02465530,0.93622448,1.30050782,0.59779952
-5.39369685,2.25409178,0.00538719,0.50915237,0.10415273,0.02287042,0.91076253,1.20473494,0.57428316
-5.38769385,2.15041130,0.00489407,0.46624696,0.09721180,0.02122647,0.88886805,1.11450208,0.55258341
-5.38169085,2.05579490,0.00443634,0.42575614,0.09115689,0.01972403,0.87026528,1.03031036,0.53262202
-5.37568784,1.96987159,0.00401575,0.38782361,0.08593083,0.01836018,0.85458352,0.95247255,0.51426888
-5.36968484,1.89205269,0.00363310,0.35252723,0.08146613,0.01712908,0.84137969,0.88112717,0.49735207
-5.36368184,1.82157995,0.00328834,0.31988531,0.07768858,0.01602256,0.83016255,0.81625708,0.48166890
-5.35767884,1.75757623,0.00298060,0.28986396,0.07452069,0.01503070,0.82041736,0.75771164,0.46699744
-5.35167584,1.69909667,0.00270840,0.26238544,0.07188498,0.01414249,0.81163000,0.70523095,0.45310807
-5.34567284,1.64517790,0.00246972,0.23733681,0.06970690,0.01334637,0.80330956,0.65847100,0.43977441
-5.33966983,1.59488332,0.00226217,0.21457875,0.06791748,0.01263078,0.79500825,0.61702856,0.42678335
-5.33366683,1.54734274,0.00208308,0.19395393,0.06645546,0.01198464,0.78633817,0.58046475,0.41394361
-5.32766383,1.50178494,0.00192965,0.17529484,0.06526900,0.01139769,0.77698416,0.54832636,0.40109269
-5.32166083,1.45756235,0.00179905,0.15843080,0.06431685,0.01086086,0.76671247,0.52016430,0.38810185
-5.31565783,1.41416716,0.00168855,0.14319384,0.06356904,0.01036647,0.75537504,0.49554865,0.37487918
-5.30965483,1.37123908,0.00159558,0.12942353,0.06300699,0.00990834,0.74290950,0.47408008,0.36137061
-5.30365183,1.32856496,0.00151784,0.11697067,0.06262327,0.00948193,0.72933523,0.45539757,0.34755912
-5.29764882,1.28607111,0.00145332,0.10569972,0.06242075,0.00908428,0.71474582,0.43918252,0.33346216
-5.29164582,1.24380945,0.00140039,0.09549034,0.06241157,0.00871396,0.69929869,0.42515970,0.31912783
-5.28564282,1.20193878,0.00135784,0.08623786,0.06261563,0.00837102,0.68320243,0.41309526,0.30462981
-5.27963982,1.16070260,0.00132486,0.07785299,0.06305896,0.00805682,0.66670290,0.40279260,0.29006177
-5.27363682,1.12040511,0.00130109,0.07026096,0.06377191,0.00777389,0.65006858,0.39408643,0.27553125
-5.26763382,1.08138680,0.00128666,0.06340010,0.06478732,0.00752582,0.63357626,0.38683587,0.26115365
-5.26163082,1.04400098,0.00128211,0.05722022,0.06613874,0.00731704,0.61749763,0.38091712,0.24704658
-5.25562781,1.00859264,0.00128844,0.05168084,0.06785880,0.00715274,0.60208737,0.37621624,0.23332469
-5.24962481,0.97548024,0.00130710,0.04674934,0.06997774,0.00703870,0.58757335,0.37262263,0.22009539
-5.24362181,0.94494151,0.00133993,0.04239932,0.07252231,0.00698120,0.57414918,0.37002357,0.20745547
-5.23761881,0.91720334,0.00138917,0.03860910,0.07551499,0.00698687,0.56196929,0.36830022,0.19548876
-5.23161581,0.89243607,0.00145741,0.03536041,0.07897354,0.00706261,0.55114670,0.36732517,0.18426471
-5.22561281,0.87075192,0.00154757,0.03263743,0.08291094,0.00721550,0.54175314,0.36696175,0.17383796
-5.21960980,0.85220720,0.00166284,0.03042606,0.08733576,0.00745264,0.53382148,0.36706498,0.16424872
-5.21360680,0.83680768,0.00180662,0.02871337,0.09225279,0.00778108,0.52735001,0.36748414,0.15552375
-5.20760380,0.82451648,0.00198246,0.02748743,0.09766398,0.00820764,0.52230813,0.36806667,0.14767792
-5.20160080,0.81526359,0.00219403,0.02673712,0.10356954,0.00873876,0.51864302,0.36866309,0.14071598
-5.19559780,0.80895622,0.00244494,0.02645219,0.10996919,0.00938031,0.51628678,0.36913274,0.13463451
-5.18959480,0.80548920,0.00273877,0.02662332,0.11686337,0.01013740,0.51516357,0.36934976,0.12942376
-5.18359180,0.80475465,0.00307886,0.02724224,0.12425437,0.01101410,0.51519627,0.36920915,0.12506938
-5.17758879,0.80665039,0.00346828,0.02830174,0.13214719,0.01201323,0.51631237,0.36863224,0.12155383
-5.17158579,0.81108643,0.00390967,0.02979568,0.14055017,0.01313611,0.51844876,0.36757154,0.11885743
-5.16558279,0.81798947,0.00440517,0.03171882,0.14947511,0.01438233,0.52155518,0.36601439,0.11695903
-5.15957979,0.82730505,0.00495627,0.03406657,0.15893701,0.01574948,0.52559628,0.36398526,0.11583636
-5.15357679,0.83899729,0.00556373,0.03683460,0.16895327,0.01723304,0.53055230,0.36154654,0.11546589
-5.14757379,0.85304661,0.00622745,0.04001823,0.17954236,0.01882621,0.53641833,0.35879761,0.11582258
-5.14157079,0.86944538,0.00694645,0.04361174,0.19072197,0.02051983,0.54320234,0.35587227,0.11687930
-5.13556778,0.88819198,0.00771872,0.04760762,0.20250681,0.02230243,0.55092226,0.35293446,0.11860611
-5.12956478,0.90928366,0.00854121,0.05199559,0.21490590,0.02416030,0.55960211,0.35017250,0.12096956
-5.12356178,0.93270856,0.00940980,0.05676172,0.22791969,0.02607762,0.56926761,0.34779193,0.12393194
-5.11755878,0.95843735,0.01031931,0.06188739,0.24153704,0.02803677,0.57994145,0.34600732,0.12745068
-5.11155578,0.98641494,0.01126346,0.06734844,0.25573219,0.03001863,0.59163840,0.34503324,0.13147785
-5.10555278,1.01655260,0.01223497,0.07311427,0.27046193,0.03200293,0.60436051,0.34507481,0.13595984
-5.09954977,1.04872078,0.01322561,0.07914718,0.28566314,0.03396874,0.61809255,0.34631822,0.14083727
-5.09354677,1.08274304,0.01422627,0.08540181,0.30125080,0.03589487,0.63279785,0.34892147,0.14604509
-5.08754377,1.11839118,0.01522709,0.09182485,0.31711670,0.03776036,0.64841468,0.35300584,0.15151285
-5.08154077,1.15538191,0.01621761,0.09835505,0.33312890,0.03954488,0.66485322,0.35864838,0.15716517
-5.07553777,1.19337504,0.01718688,0.10492352,0.34913219,0.04122921,0.68199325,0.36587582,0.16292240
-5.06953477,1.23197349,0.01812367,0.11145428,0.36494937,0.04279551,0.69968262,0.37466000,0.16870135
-5.06353177,1.27072509,0.01901663,0.11786532,0.38038371,0.04422765,0.71773657,0.38491534,0.17441618
-5.05752876,1.30912628,0.01985448,0.12406980,0.39522225,0.04551141,0.73593798,0.39649822,0.17997938
-5.05152576,1.34662775,0.02062622,0.12997776,0.40924020,0.04663462,0.75403863,0.40920858,0.18530281
-5.04552276,1.38264206,0.02132133,0.13549796,0.42220602,0.04758719,0.77176157,0.42279365,0.19029887
-5.03951976,1.41655313,0.02192997,0.14054007,0.43388732,0.04836111,0.78880456,0.43695371,0.19488166
-5.03351676,1.44772762,0.02244319,0.14501695,0.44405720,0.04895041,0.80484479,0.45134986,0.19896828
-5.02751376,1.47552798,0.02285312,0.14884711,0.45250094,0.04935101,0.81954469,0.46561341,0.20248020
-5.02151076,1.49932692,0.02315316,0.15195705,0.45902259,0.04956061,0.83255896,0.47935669,0.20534461
-5.01550775,1.51852309,0.02333813,0.15428365,0.46345152,0.04957856,0.84354262,0.49218483,0.20749592
-5.00950475,1.53255743,0.02340441,0.15577629,0.46564830,0.04940572,0.85215995,0.50370813,0.20887724
-5.00350175,1.54092976,0.02335008,0.15639870,0.46550995,0.04904436,0.85809407,0.51355456,0.20944184
-4.99749875,1.54321503,0.02317497,0.15613048,0.46297410,0.04849807,0.86105689,0.52138183,0.20915459
-4.99149575,1.53907863,0.02288072,0.15496814,0.45802208,0.04777175,0.86079901,0.52688863,0.20799333
-4.98549275,1.52829002,0.02247076,0.15292569,0.45068055,0.04687155,0.85711924,0.52982463,0.20595000
-4.97948974,1.51073416,0.02195031,0.15003468,0.44102178,0.04580495,0.84987319,0.52999869,0.20303165
-4.97348674,1.48642002,0.02132622,0.14634370,0.42916242,0.04458073,0.83898069,0.52728511,0.19926109
-4.96748374,1.45548577,0.02060691,0.14191741,0.41526090,0.04320907,0.82443141,0.52162753,0.19467724
-4.96148074,1.41820017,0.01980215,0.13683500,0.39951342,0.04170151,0.80628854,0.51304054,0.18933513
-4.95547774,1.37496003,0.01892287,0.13118828,0.38214883,0.04007099,0.78469012,0.50160874,0.18330537
-4.94947474,1.32628357,0.01798088,0.12507942,0.36342251,0.03833182,0.75984796,0.48748340,0.17667329
-4.94347174,1.27279994,0.01698866,0.11861835,0.34360959,0.03649957,0.73204406,0.47087707,0.16953759
-4.93746873,1.21523505,0.01595903,0.11192012,0.32299765,0.03459095,0.70162457,0.45205608,0.16200856
-4.93146573,1.15439438,0.01490487,0.10510203,0.30187938,0.03262358,0.66899163,0.43133160,0.15420598
-4.92546273,1.09114331,0.01383887,0.09828097,0.28054531,0.03061579,0.63459324,0.40904948,0.14625660
-4.91945973,1.02638573,0.01277322,0.09157069,0.25927696,0.02858626,0.59891169,0.38557940,0.13829149
-4.91345673,0.96104172,0.01171939,0.08507945,0.23834064,0.02655371,0.56245097,0.36130377,0.13044315
-4.90745373,0.89602534,0.01068792,0.07890778,0.21798209,0.02453656,0.52572375,0.33660682,0.12284258
-4.90145073,0.83222306,0.00968822,0.07314669,0.19842212,0.02255251,0.48923838,0.31186434,0.11561638
-4.89544772,0.77047394,0.00872846,0.06787613,0.17985329,0.02061823,0.45348650,0.28743440,0.10888396
-4.88944472,0.71155201,0.00781548,0.06316387,0.16243779,0.01874901,0.41893179,0.26364938,0.10275499
-4.88344172,0.65615157,0.00695473,0.05906471,0.14630629,0.01695846,0.38600013,0.24080944,0.09732713
-4.87743872,0.60487569,0.00615029,0.05562012,0.13155806,0.01525829,0.35507159,0.21917778,0.09268412
-4.87143572,0.55822829,0.00540488,0.05285816,0.11826180,0.01365814,0.32647454,0.19897746,0.08889433
-4.86543272,0.51660986,0.00471995,0.05079375,0.10645757,0.01216550,0.30048181,0.18039003,0.08600972
-4.85942971,0.48031674,0.00409579,0.04942920,0.09615918,0.01078562,0.27730916,0.16355566,0.08406535
-4.85342671,0.44954385,0.00353164,0.04875510,0.08735732,0.00952164,0.25711575,0.14857472,0.08307941
-4.84742371,0.42439046,0.00302584,0.04875129,0.08002288,0.00837465,0.24000660,0.13551060,0.08305369
-4.84142071,0.40486865,0.00257597,0.04938821,0.07411067,0.00734384,0.22603677,0.12439352,0.08397462
-4.83541771,0.39091395,0.00217903,0.05062823,0.06956306,0.00642678,0.21521679,0.11522497,0.08581473
-4.82941471,0.38239764,0.00183155,0.05242732,0.06631365,0.00561963,0.20751929,0.10798268,0.08853450
-4.82341171,0.37914002,0.00152977,0.05473664,0.06429070,0.00491745,0.20288616,0.10262576,0.09208459
-4.81740870,0.38092414,0.00126974,0.05750437,0.06342032,0.00431448,0.20123599,0.09909965,0.09640833
-4.81140570,0.38750941,0.00104748,0.06067740,0.06362922,0.00380443,0.20247147,0.09734087,0.10144431
-4.80540270,0.39864436,0.00085902,0.06420318,0.06484707,0.00338085,0.20648621,0.09728122,0.10712910
-4.79939970,0.41407821,0.00070056,0.06803133,0.06700837,0.00303731,0.21317082,0.09885125,0.11339990
-4.79339670,0.43357061,0.00056845,0.07211525,0.07005375,0.00276776,0.22241788,0.10198295,0.12019696
-4.78739370,0.45689924,0.00045931,0.07641346,0.07393078,0.00256670,0.23412563,0.10661155,0.12746580
-4.78139070,0.48386493,0.00037003,0.08089078,0.07859419,0.00242943,0.24820019,0.11267639,0.13515889
-4.77538769,0.51429413,0.00029779,0.08551911,0.08400566,0.00235219,0.26455622,0.12012082,0.14323697
-4.76938469,0.54803864,0.00024009,0.09027795,0.09013298,0.00233231,0.28311611,0.12889128,0.15166970
-4.76338169,0.58497264,0.00019471,0.09515449,0.09694896,0.00236831,0.30380772,0.13893561,0.16043568
-4.75737869,0.62498734,0.00015975,0.10014331,0.10442980,0.00245994,0.32656083,0.15020071,0.16952184
-4.75137569,0.66798346,0.00013357,0.10524569,0.11255336,0.00260821,0.35130266,0.16262978,0.17892221
-4.74537269,0.71386211,0.00011478,0.11046847,0.12129710,0.00281535,0.37795262,0.17615932,0.18863612
-4.73936968,0.76251470,0.00010224,0.11582267,0.13063604,0.00308473,0.40641689,0.19071617,0.19866585
-4.73336668,0.81381238,0.00009500,0.12132176,0.14054079,0.00342077,0.43658301,0.20621472,0.20901408
-4.72736368,0.86759602,0.00009231,0.12697970,0.15097568,0.00382871,0.46831513,0.22255471,0.21968098
-4.72136068,0.92366714,0.00009357,0.13280896,0.16189720,0.00431448,0.50145011,0.23961964,0.23066140
-4.71535768,0.98178078,0.00009829,0.13881847,0.17325279,0.00488440,0.53579508,0.25727615,0.24194220
-4.70935468,1.04164068,0.00010611,0.14501172,0.18498011,0.00554485,0.57112653,0.27537437,0.25349991
-4.70335168,1.10289735,0.00011676,0.15138505,0.19700674,0.00630200,0.60719134,0.29374947,0.26529888
-4.69734867,1.16514928,0.00013001,0.15792627,0.20925046,0.00716140,0.64370962,0.31222424,0.27729013
-4.69134567,1.22794741,0.00014569,0.16461365,0.22162003,0.00812757,0.68037957,0.33061284,0.28941090
-4.68534267,1.29080269,0.00016365,0.17141538,0.23401636,0.00920363,0.71688387,0.34872537,0.30158493
-4.67933967,1.35319631,0.00018376,0.17828950,0.24633421,0.01039088,0.75289767,0.36637320,0.31372364
-4.67333667,1.41459223,0.00020589,0.18518432,0.25846412,0.01168840,0.78809734,0.38337477,0.32572790
-4.66733367,1.47445113,0.00022988,0.19203932,0.27029452,0.01309271,0.82216988,0.39956140,0.33749052
-4.66133067,1.53224498,0.00025556,0.19878642,0.28171403,0.01459744,0.85482209,0.41478292,0.34889917
-4.65532766,1.58747138,0.00028272,0.20535167,0.29261363,0.01619314,0.88578910,0.42891271,0.35983960
-4.64932466,1.63966675,0.00031112,0.21165716,0.30288875,0.01786712,0.91484167,0.44185175,0.37019902
-4.64332166,1.68841760,0.00034047,0.21762313,0.31244107,0.01960342,0.94179180,0.45353144,0.37986932
-4.63731866,1.73336910,0.00037045,0.22317012,0.32118012,0.02138290,0.96649611,0.46391506,0.38875010
-4.63131566,1.77423066,0.00040068,0.22822111,0.32902441,0.02318347,0.98885706,0.47299753,0.39675122
-4.62531266,1.81077810,0.00043078,0.23270360,0.33590235,0.02498045,1.00882166,0.48080362,0.40379490
-4.61930965,1.84285261,0.00046031,0.23655142,0.34175271,0.02674703,1.02637790,0.48738464,0.40981705
-4.61330665,1.87035658,0.00048882,0.23970636,0.34652489,0.02845494,1.04154923,0.49281372,0.41476814
-4.60730365,1.89324703,0.00051585,0.24211952,0.35017893,0.03007508,1.05438746,0.49718009,0.41861332
-4.60130065,1.91152722,0.00054096,0.24375231,0.35268532,0.03157842,1.06496461,0.50058267,0.42133210
-4.59529765,1.92523737,0.00056372,0.24457725,0.35402488,0.03293678,1.07336459,0.50312334,0.42291752
-4.58929465,1.93444547,0.00058375,0.24457838,0.35418852,0.03412376,1.07967509,0.50490043,0.42337510
-4.58329165,1.93923906,0.00060070,0.24375151,0.35317713,0.03511557,1.08398073,0.50600296,0.42272171
-4.57728864,1.93971890,0.00061431,0.24210420,0.35100165,0.03589187,1.08635780,0.50650574,0.42098435
-4.57128564,1.93599530,0.00062441,0.23965557,0.34768316,0.03643648,1.08687127,0.50646615,0.41819927
-4.56528264,1.92818756,0.00063094,0.23643595,0.34325327,0.03673801,1.08557445,0.50592240,0.41441131
-4.55927964,1.91642672,0.00063394,0.23248648,0.33775452,0.03679026,1.08251135,0.50489375,0.40967370
-4.55327664,1.90086181,0.00063360,0.22785852,0.33124086,0.03659257,1.07772181,0.50338258,0.40404821
-4.54727364,1.88166897,0.00063026,0.22261312,0.32377820,0.03614986,1.07124908,0.50137817,0.39760585
-4.54127064,1.85906305,0.00062443,0.21682024,0.31544478,0.03547260,1.06314945,0.49886203,0.39042782
-4.53526763,1.83331081,0.00061677,0.21055812,0.30633142,0.03457647,1.05350328,0.49581439,0.38260681
-4.52926463,1.80474451,0.00060818,0.20391236,0.29654151,0.03348197,1.04242661,0.49222142,0.37424838
-4.52326163,1.77377496,0.00059971,0.19697504,0.28619063,0.03221378,1.03008263,0.48808271,0.36547223
-4.51725863,1.74090263,0.00059267,0.18984369,0.27540581,0.03080007,1.01669188,0.48341838,0.35641332
-4.51125563,1.70672580,0.00058861,0.18262008,0.26432434,0.02927171,1.00254062,0.47827548,0.34722247
-4.50525263,1.67194452,0.00058931,0.17540893,0.25309211,0.02766134,0.98798620,0.47273301,0.33806633
-4.49924962,1.63735975,0.00059687,0.16831646,0.24186150,0.02600257,0.97345917,0.46690528,0.32912666
-4.49324662,1.60386684,0.00061367,0.16144882,0.23078896,0.02432909,0.95946122,0.46094325,0.32059854
