energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.46673337,1.39823804,0.00116618,0.01098616,1.33032851,0.50082836,0.12317853,0.52015473,0.00526185,0.07694780
-3.46073037,1.48161627,0.00118546,0.01192401,1.41782990,0.53045178,0.13225102,0.55071627,0.00548619,0.08287652
-3.45472736,1.56990780,0.00120783,0.01290839,1.51005430,0.56212567,0.14174684,0.58271388,0.00572841,0.08908907
-3.44872436,1.66217282,0.00123286,0.01392943,1.60601342,0.59553190,0.15155561,0.61578779,0.00598515,0.09553361
-3.44272136,1.75728451,0.00126003,0.01497559,1.70453206,0.63027796,0.16155151,0.64951892,0.00625240,0.10215166
-3.43671836,1.85395585,0.00128872,0.01603396,1.80427619,0.66590697,0.17159619,0.68343789,0.00652560,0.10887940
-3.43071536,1.95077412,0.00131822,0.01709054,1.90378885,0.70191083,0.18154240,0.71703650,0.00679982,0.11564939
-3.42471236,2.04624189,0.00134781,0.01813069,2.00153231,0.73774571,0.19123816,0.74978137,0.00706993,0.12239252
-3.41870935,2.13882283,0.00137673,0.01913954,2.09593499,0.77284956,0.20053131,0.78112909,0.00733077,0.12904018
-3.41270635,2.22699055,0.00140426,0.02010246,2.18544120,0.80666074,0.20927435,0.81054237,0.00757737,0.13552660
-3.40670335,2.30927824,0.00142970,0.02100562,2.26856151,0.83863701,0.21732922,0.83750659,0.00780510,0.14179115
-3.40070035,2.38432721,0.00145244,0.02183638,2.34392150,0.86827409,0.22457187,0.86154586,0.00800985,0.14778057
-3.39469735,2.45093182,0.00147198,0.02258383,2.41030678,0.89512281,0.23089641,0.88223818,0.00818819,0.15345100
-3.38869435,2.50807908,0.00148793,0.02323918,2.46670207,0.91880412,0.23621861,0.89922878,0.00833748,0.15876964
-3.38269135,2.55498087,0.00150000,0.02379607,2.51232254,0.93902136,0.24047858,0.91224132,0.00845592,0.16371604
-3.37668834,2.59109741,0.00150808,0.02425086,2.54663604,0.95556896,0.24364248,0.92108625,0.00854263,0.16828283
-3.37068534,2.61615097,0.00151216,0.02460278,2.56937507,0.96833735,0.24570326,0.92566616,0.00859761,0.17247591
-3.36468234,2.63012914,0.00151238,0.02485397,2.58053815,0.97731388,0.24668021,0.92597780,0.00862173,0.17631404
-3.35867934,2.63327764,0.00150896,0.02500942,2.58038050,0.98257957,0.24661757,0.92211075,0.00861662,0.17982779
-3.35267634,2.62608326,0.00150223,0.02507681,2.56939466,0.98430212,0.24558208,0.91424286,0.00858454,0.18305797
-3.34667334,2.60924771,0.00149260,0.02506625,2.54828231,0.98272537,0.24365974,0.90263272,0.00852832,0.18605356
-3.34067034,2.58365411,0.00148048,0.02498990,2.51791869,0.97815602,0.24095180,0.88760954,0.00845109,0.18886923
-3.33466733,2.55032761,0.00146633,0.02486157,2.47931159,0.97094817,0.23757036,0.86956095,0.00835621,0.19156264
-3.32866433,2.51039248,0.00145057,0.02469628,2.43355723,0.96148666,0.23363372,0.84891936,0.00824704,0.19419159
-3.32266133,2.46502774,0.00143359,0.02450971,2.38179516,0.95016999,0.22926165,0.82614746,0.00812683,0.19681131
-3.31665833,2.41542357,0.00141573,0.02431780,2.32516458,0.93739375,0.22457097,0.80172365,0.00799856,0.19947190
-3.31065533,2.36274067,0.00139722,0.02413621,2.26476410,0.92353553,0.21967152,0.77612785,0.00786483,0.20221625
-3.30465233,2.30807434,0.00137822,0.02397998,2.20161695,0.90894172,0.21466281,0.74982849,0.00772781,0.20507845
-3.29864932,2.25242480,0.00135880,0.02386313,2.13664286,0.89391714,0.20963139,0.72327102,0.00758915,0.20808284
-3.29264632,2.19667488,0.00133891,0.02379846,2.07063796,0.87871765,0.20464907,0.69686839,0.00744999,0.21124380
-3.28664332,2.14157555,0.00131843,0.02379730,2.00426287,0.86354598,0.19977209,0.67099372,0.00731099,0.21456621
-3.28064032,2.08773953,0.00129718,0.02386948,1.93803919,0.84855091,0.19504116,0.64597528,0.00717237,0.21804666
-3.27463732,2.03564243,0.00127488,0.02402330,1.87235394,0.83382941,0.19048227,0.62209377,0.00703398,0.22167525
-3.26863432,1.98563073,0.00125126,0.02426560,1.80747077,0.81943142,0.18610822,0.59958173,0.00689543,0.22543780
-3.26263132,1.93793536,0.00122600,0.02460190,1.74354705,0.80536690,0.18192076,0.57862485,0.00675617,0.22931844
-3.25662831,1.89268945,0.00119880,0.02503660,1.68065494,0.79161425,0.17791303,0.55936481,0.00661560,0.23330223
-3.25062531,1.84994868,0.00116940,0.02557314,1.61880503,0.77812976,0.17407223,0.54190330,0.00647323,0.23737766
-3.24462231,1.80971271,0.00113757,0.02621426,1.55797074,0.76485715,0.17038231,0.52630688,0.00632873,0.24153884
-3.23861931,1.77194611,0.00110316,0.02696219,1.49811192,0.75173677,0.16682645,0.51261215,0.00618208,0.24578706
-3.23261631,1.73659750,0.00106610,0.02781880,1.43919612,0.73871386,0.16338931,0.50083101,0.00603360,0.25013170
-3.22661331,1.70361589,0.00102641,0.02878576,1.38121659,0.72574544,0.16005878,0.49095576,0.00588403,0.25459031
-3.22061031,1.67296354,0.00098420,0.02986462,1.32420589,0.71280563,0.15682723,0.48296366,0.00573460,0.25918776
-3.21460730,1.64462489,0.00093966,0.03105682,1.26824482,0.69988922,0.15369229,0.47682101,0.00558696,0.26395451
-3.20860430,1.61861172,0.00089306,0.03236374,1.21346651,0.68701352,0.15065703,0.47248665,0.00544327,0.26892411
-3.20260130,1.59496462,0.00084477,0.03378655,1.16005573,0.67421867,0.14772969,0.46991483,0.00530613,0.27413008
-3.19659830,1.57375162,0.00079519,0.03532620,1.10824414,0.66156662,0.14492298,0.46905770,0.00517852,0.27960224
-3.19059530,1.55506455,0.00074478,0.03698326,1.05830197,0.64913919,0.14225314,0.46986737,0.00506380,0.28536295
-3.18459230,1.53901402,0.00069402,0.03875780,1.01052716,0.63703543,0.13973871,0.47229785,0.00496562,0.29142341
-3.17858929,1.52572402,0.00064339,0.04064929,0.96523291,0.62536878,0.13739939,0.47630684,0.00488785,0.29778036
-3.17258629,1.51532676,0.00059338,0.04265650,0.92273455,0.61426430,0.13525480,0.48185763,0.00483451,0.30441338
-3.16658329,1.50795858,0.00054445,0.04477740,0.88333665,0.60385615,0.13332348,0.48892101,0.00480972,0.31128320
-3.16058029,1.50375731,0.00049702,0.04700917,0.84732127,0.59428568,0.13162218,0.49747740,0.00481756,0.31833097
-3.15457729,1.50286118,0.00045148,0.04934813,0.81493780,0.58570000,0.13016533,0.50751888,0.00486206,0.32547890
-3.14857429,1.50540949,0.00040814,0.05178981,0.78639493,0.57825109,0.12896491,0.51905127,0.00494707,0.33263201
-3.14257129,1.51154446,0.00036727,0.05432898,0.76185501,0.57209543,0.12803055,0.53209581,0.00507620,0.33968112
-3.13656828,1.52141394,0.00032908,0.05695966,0.74143065,0.56739364,0.12737000,0.54669053,0.00525272,0.34650700
-3.13056528,1.53517426,0.00029371,0.05967525,0.72518362,0.56431028,0.12698964,0.56289075,0.00547947,0.35298520
-3.12456228,1.55299239,0.00026125,0.06246849,0.71312565,0.56301307,0.12689522,0.58076877,0.00575877,0.35899158
-3.11855928,1.57504668,0.00023173,0.06533148,0.70522065,0.56367164,0.12709251,0.60041228,0.00609233,0.36440804
-3.11255628,1.60152550,0.00020513,0.06825568,0.70138808,0.56645520,0.12758795,0.62192154,0.00648115,0.36912812
-3.10655328,1.63262299,0.00018142,0.07123178,0.70150675,0.57152919,0.12838901,0.64540507,0.00692541,0.37306219
-3.10055028,1.66853166,0.00016049,0.07424957,0.70541881,0.57905058,0.12950429,0.67097395,0.00742439,0.37614181
-3.09454727,1.70943167,0.00014224,0.07729778,0.71293341,0.58916199,0.13094340,0.69873464,0.00797638,0.37832301
-3.08854427,1.75547684,0.00012653,0.08036383,0.72382974,0.60198450,0.13271631,0.72878078,0.00857862,0.37958835
-3.08254127,1.80677782,0.00011321,0.08343363,0.73785935,0.61760967,0.13483244,0.76118393,0.00922721,0.37994754
-3.07653827,1.86338318,0.00010213,0.08649131,0.75474759,0.63609077,0.13729944,0.79598386,0.00991711,0.37943657
-3.07053527,1.92525934,0.00009314,0.08951901,0.77419438,0.65743395,0.14012164,0.83317882,0.01064211,0.37811553
-3.06453227,1.99227061,0.00008605,0.09249677,0.79587433,0.68158968,0.14329835,0.87271614,0.01139485,0.37606517
-3.05852926,2.06416051,0.00008073,0.09540239,0.81943657,0.70844510,0.14682219,0.91448399,0.01216690,0.37338235
-3.05252626,2.14053601,0.00007699,0.09821153,0.84450476,0.73781786,0.15067738,0.95830461,0.01294883,0.37017492
-3.04652326,2.22085591,0.00007470,0.10089784,0.87067743,0.76945207,0.15483834,1.00392974,0.01373037,0.36655608
-3.04052026,2.30442473,0.00007369,0.10343329,0.89752926,0.80301679,0.15926861,1.05103859,0.01450056,0.36263874
-3.03451726,2.39039304,0.00007381,0.10578865,0.92461347,0.83810752,0.16392022,1.09923882,0.01524798,0.35853020
-3.02851426,2.47776527,0.00007491,0.10793412,0.95146585,0.87425102,0.16873365,1.14807077,0.01596098,0.35432743
-3.02251126,2.56541505,0.00007685,0.10984008,0.97761034,0.91091351,0.17363839,1.19701502,0.01662794,0.35011323
-3.01650825,2.65210837,0.00007947,0.11147798,1.00256645,0.94751221,0.17855422,1.24550321,0.01723760,0.34595350
-3.01050525,2.73653387,0.00008265,0.11282137,1.02585838,0.98343009,0.18339301,1.29293195,0.01777931,0.34189573
-3.00450225,2.81733942,0.00008623,0.11384685,1.04702558,1.01803311,0.18806121,1.33867926,0.01824336,0.33796868
-2.99849925,2.89317354,0.00009009,0.11453511,1.06563443,1.05068961,0.19246276,1.38212304,0.01862123,0.33418336
-2.99249625,2.96272995,0.00009408,0.11487194,1.08129064,1.08079089,0.19650239,1.42266072,0.01890589,0.33053498
-2.98649325,3.02479314,0.00009809,0.11484898,1.09365159,1.10777201,0.20008906,1.45972926,0.01909201,0.32700585
-2.98049025,3.07828265,0.00010199,0.11446448,1.10243817,1.13113200,0.20313945,1.49282450,0.01917612,0.32356883
-2.97448724,3.12229385,0.00010567,0.11372371,1.10744528,1.15045227,0.20558126,1.52151887,0.01915676,0.32019120
-2.96848424,3.15613281,0.00010904,0.11263920,1.10855033,1.16541233,0.20735610,1.54547648,0.01903453,0.31683849
-2.96248124,3.17934331,0.00011201,0.11123059,1.10571924,1.17580192,0.20842188,1.56446480,0.01881210,0.31347813
-2.95647824,3.19172430,0.00011452,0.10952435,1.09900932,1.18152880,0.20875452,1.57836199,0.01849411,0.31008251
-2.95047524,3.19333647,0.00011650,0.10755299,1.08856863,1.18262174,0.20834888,1.58715969,0.01808709,0.30663141
-2.94447224,3.18449742,0.00011792,0.10535415,1.07463186,1.17922837,0.20721874,1.59096067,0.01759920,0.30311349
-2.93846923,3.16576540,0.00011876,0.10296938,1.05751247,1.17160793,0.20539606,1.58997151,0.01704000,0.29952681
-2.93246623,3.13791218,0.00011903,0.10044268,1.03759150,1.16011922,0.20292929,1.58449062,0.01642017,0.29587843
-2.92646323,3.10188632,0.00011872,0.09781900,1.01530342,1.14520433,0.19988100,1.57489202,0.01575116,0.29218304
-2.92046023,3.05876892,0.00011787,0.09514257,0.99111966,1.12736890,0.19632486,1.56160590,0.01504487,0.28846090
-2.91445723,3.00972388,0.00011652,0.09245530,0.96553061,1.10715999,0.19234217,1.54509681,0.01431325,0.28473508
-2.90845423,2.95594556,0.00011472,0.08979529,0.93902683,1.08514279,0.18801812,1.52584084,0.01356799,0.28102845
-2.90245123,2.89860663,0.00011254,0.08719541,0.91208069,1.06187716,0.18343803,1.50430301,0.01282023,0.27736046
-2.89644822,2.83880902,0.00011004,0.08468227,0.88512909,1.03789560,0.17868368,1.48091603,0.01208020,0.27374422
-2.89044522,2.77754051,0.00010730,0.08227533,0.85855831,1.01368353,0.17383001,1.45606187,0.01135708,0.27018376
-2.88444222,2.71563948,0.00010439,0.07998648,0.83269177,0.98966302,0.16894233,1.43005695,0.01065877,0.26667215
-2.87843922,2.65376957,0.00010140,0.07781988,0.80778123,0.96618080,0.16407420,1.40314191,0.00999177,0.26319022
-2.87243622,2.59240542,0.00009839,0.07577226,0.78400188,0.94350111,0.15926599,1.37547643,0.00936117,0.25970622
-2.86643322,2.53183020,0.00009545,0.07383348,0.76145157,0.92180353,0.15454427,1.34713928,0.00877062,0.25617650
-2.86043022,2.47214465,0.00009264,0.07198749,0.74015409,0.90118603,0.14992206,1.31813359,0.00822243,0.25254698
-2.85442721,2.41328673,0.00009005,0.07021353,0.72006617,0.88167257,0.14539968,1.28839677,0.00771765,0.24875554
-2.84842421,2.35506054,0.00008773,0.06848748,0.70108787,0.86322490,0.14096638,1.25781449,0.00725627,0.24473510
-2.84242121,2.29717238,0.00008578,0.06678343,0.68307553,0.84575770,0.13660250,1.22623760,0.00683742,0.24041711
-2.83641821,2.23927162,0.00008426,0.06507521,0.66585666,0.82915583,0.13228192,1.19350109,0.00645954,0.23573548
-2.83041521,2.18099365,0.00008326,0.06333791,0.64924569,0.81329292,0.12797487,1.15944354,0.00612063,0.23063032
-2.82441221,2.12200239,0.00008286,0.06154931,0.63305984,0.79804975,0.12365065,1.12392616,0.00581850,0.22505172
-2.81840920,2.06202964,0.00008317,0.05969110,0.61713415,0.78333167,0.11928035,1.08685006,0.00555093,0.21896292
-2.81240620,2.00090906,0.00008430,0.05774983,0.60133481,0.76908366,0.11483924,1.04817072,0.00531586,0.21234292
-2.80640320,1.93860279,0.00008636,0.05571765,0.58557019,0.75530241,0.11030879,1.00790901,0.00511158,0.20518836
-2.80040020,1.87521944,0.00008950,0.05359265,0.56979900,0.74204459,0.10567823,0.96615795,0.00493681,0.19751443
-2.79439720,1.81102245,0.00009387,0.05137897,0.55403510,0.72943092,0.10094550,0.92308520,0.00479080,0.18935496
-2.78839420,1.74642870,0.00009965,0.04908656,0.53834902,0.71764583,0.09611773,0.87893097,0.00467334,0.18076154
-2.78239120,1.68199760,0.00010702,0.04673065,0.52286599,0.70693266,0.09121108,0.83400188,0.00458478,0.17180180
-2.77638819,1.61841157,0.00011617,0.04433103,0.50776083,0.69758492,0.08625012,0.78866106,0.00452597,0.16255702
-2.77038519,1.55644914,0.00012731,0.04191110,0.49324997,0.68993385,0.08126672,0.74331530,0.00449817,0.15311910
-2.76438219,1.49695242,0.00014066,0.03949681,0.47958117,0.68433312,0.07629860,0.69839992,0.00450297,0.14358711
-2.75837919,1.44079065,0.00015642,0.03711550,0.46702140,0.68114145,0.07138766,0.65436248,0.00454214,0.13406370
-2.75237619,1.38882193,0.00017481,0.03479479,0.45584371,0.68070403,0.06657809,0.61164603,0.00461747,0.12465141
-2.74637319,1.34185506,0.00019601,0.03256140,0.44631358,0.68333371,0.06191451,0.57067286,0.00473064,0.11544915
-2.74037019,1.30061331,0.00022020,0.03044019,0.43867551,0.68929281,0.05744013,0.53182953,0.00488304,0.10654902
-2.73436718,1.26570190,0.00024751,0.02845322,0.43314036,0.69877646,0.05319504,0.49545388,0.00507561,0.09803354
-2.72836418,1.23758035,0.00027804,0.02661907,0.42987416,0.71189828,0.04921477,0.46182446,0.00530872,0.08997342
-2.72236118,1.21654100,0.00031184,0.02495223,0.42898861,0.72867889,0.04552911,0.43115270,0.00558202,0.08242596
-2.71635818,1.20269433,0.00034890,0.02346276,0.43053380,0.74903795,0.04216118,0.40357812,0.00589433,0.07543408
-2.71035518,1.19596131,0.00038914,0.02215614,0.43449328,0.77278987,0.03912691,0.37916642,0.00624359,0.06902594
-2.70435218,1.19607318,0.00043242,0.02103325,0.44078172,0.79964353,0.03643478,0.35791047,0.00662678,0.06321520
-2.69834917,1.20257801,0.00047851,0.02009054,0.44924509,0.82920586,0.03408589,0.33973382,0.00703992,0.05800176
-2.69234617,1.21485387,0.00052710,0.01932038,0.45966338,0.86098934,0.03207428,0.32449647,0.00747808,0.05337299
-2.68634317,1.23212769,0.00057780,0.01871145,0.47175571,0.89442297,0.03038758,0.31200251,0.00793543,0.04930527
-2.68034017,1.25349910,0.00063016,0.01824933,0.48518752,0.92886645,0.02900772,0.30200907,0.00840533,0.04576581
-2.67433717,1.27796816,0.00068364,0.01791705,0.49957977,0.96362700,0.02791194,0.29423636,0.00888044,0.04271463
-2.66833417,1.30446600,0.00073766,0.01769576,0.51451957,0.99797835,0.02707380,0.28837814,0.00935288,0.04010658
-2.66233117,1.33188739,0.00079157,0.01756539,0.52957218,1.03118123,0.02646430,0.28411241,0.00981440,0.03789337
-2.65632816,1.35912405,0.00084473,0.01750531,0.54429368,1.06250473,0.02605307,0.28111184,0.01025662,0.03602543
-2.65032516,1.38509786,0.00089648,0.01749494,0.55824427,1.09124781,0.02580948,0.27905382,0.01067117,0.03445375
-2.64432216,1.40879289,0.00094617,0.01751440,0.57100147,1.11676046,0.02570373,0.27762970,0.01105000,0.03313133
-2.63831916,1.42928552,0.00099323,0.01754500,0.58217311,1.13846370,0.02570791,0.27655313,0.01138558,0.03201459
-2.63231616,1.44577174,0.00103715,0.01756977,0.59140946,1.15586793,0.02579695,0.27556741,0.01167116,0.03106434
-2.62631316,1.45759106,0.00107753,0.01757385,0.59841447,1.16858906,0.02594943,0.27445164,0.01190094,0.03024663
-2.62031016,1.46424636,0.00111408,0.01754484,0.60295541,1.17636189,0.02614835,0.27302572,0.01207033,0.02953325
-2.61430715,1.46541925,0.00114671,0.01747304,0.60487094,1.17905047,0.02638163,0.27115413,0.01217609,0.02890200
-2.60830415,1.46098069,0.00117548,0.01735165,0.60407722,1.17665499,0.02664261,0.26874842,0.01221649,0.02833677
-2.60230115,1.45099635,0.00120063,0.01717685,0.60057186,1.16931504,0.02693031,0.26576859,0.01219138,0.02782730
-2.59629815,1.43572699,0.00122264,0.01694785,0.59443562,1.15730920,0.02724950,0.26222321,0.01210227,0.02736885
-2.59029515,1.41562351,0.00124215,0.01666676,0.58583178,1.14105078,0.02761070,0.25816846,0.01195231,0.02696167
-2.58429215,1.39131708,0.00126002,0.01633853,0.57500324,1.12108001,0.02802995,0.25370604,0.01174625,0.02661034
-2.57828914,1.36360446,0.00127728,0.01597070,0.56226730,1.09805275,0.02852836,0.24898013,0.01149034,0.02632302
-2.57228614,1.33342894,0.00129512,0.01557318,0.54800836,1.07272606,0.02913164,0.24417329,0.01119215,0.02611058
-2.56628314,1.30185742,0.00131483,0.01515793,0.53266873,1.04594098,0.02986931,0.23950163,0.01086043,0.02598580
-2.56028014,1.27005412,0.00133781,0.01473858,0.51673773,1.01860301,0.03077390,0.23520909,0.01050481,0.02596245
-2.55427714,1.23925166,0.00136544,0.01433011,0.50073947,0.99166083,0.03187992,0.23156108,0.01013560,0.02605444
-2.54827414,1.21072012,0.00139912,0.01394841,0.48521957,0.96608367,0.03322278,0.22883751,0.00976345,0.02627505
-2.54227114,1.18573498,0.00144014,0.01360988,0.47073118,0.94283808,0.03483758,0.22732545,0.00939909,0.02663613
-2.53626813,1.16554449,0.00148964,0.01333099,0.45782073,0.92286450,0.03675788,0.22731132,0.00905302,0.02714751
-2.53026513,1.15133740,0.00154857,0.01312791,0.44701372,0.90705443,0.03901436,0.22907294,0.00873520,0.02781645
-2.52426213,1.14421178,0.00161762,0.01301606,0.43880084,0.89622841,0.04163361,0.23287154,0.00845480,0.02864722
-2.51825913,1.14514551,0.00169715,0.01300974,0.43362495,0.89111568,0.04463681,0.23894378,0.00821996,0.02964082
-2.51225613,1.15496925,0.00178717,0.01312180,0.43186906,0.89233571,0.04803857,0.24749408,0.00803753,0.03079481
-2.50625313,1.17434246,0.00188734,0.01336321,0.43384571,0.90038211,0.05184588,0.25868734,0.00791294,0.03210332
-2.50025013,1.20373295,0.00199687,0.01374285,0.43978790,0.91560930,0.05605715,0.27264221,0.00785005,0.03355708
-2.49424712,1.24340056,0.00211459,0.01426715,0.44984193,0.93822215,0.06066150,0.28942519,0.00785107,0.03514371
-2.48824412,1.29338529,0.00223895,0.01493988,0.46406223,0.96826892,0.06563823,0.30904559,0.00791650,0.03684795
-2.48224112,1.35350020,0.00236799,0.01576192,0.48240835,1.00563750,0.07095651,0.33145174,0.00804519,0.03865201
-2.47623812,1.42332942,0.00249948,0.01673111,0.50474422,1.05005523,0.07657544,0.35652833,0.00823433,0.04053607
-2.47023512,1.50223133,0.00263090,0.01784214,0.53083971,1.10109220,0.08244424,0.38409532,0.00847962,0.04247865
-2.46423212,1.58934697,0.00275951,0.01908643,0.56037450,1.15816809,0.08850290,0.41390835,0.00877535,0.04445710
-2.45822911,1.68361371,0.00288251,0.02045221,0.59294423,1.22056233,0.09468301,0.44566083,0.00911461,0.04644804
-2.45222611,1.78378388,0.00299703,0.02192449,0.62806874,1.28742757,0.10090893,0.47898775,0.00948948,0.04842780
-2.44622311,1.88844819,0.00310029,0.02348527,0.66520237,1.35780607,0.10709920,0.51347122,0.00989123,0.05037280
-2.44022011,1.99606343,0.00318967,0.02511372,0.70374596,1.43064876,0.11316823,0.54864762,0.01031058,0.05225991
-2.43421711,2.10498391,0.00326280,0.02678649,0.74306035,1.50483667,0.11902812,0.58401639,0.01073794,0.05406673
-2.42821411,2.21349607,0.00331763,0.02847806,0.78248104,1.57920409,0.12459071,0.61905015,0.01116364,0.05577189
-2.42221111,2.31985527,0.00335253,0.03016125,0.82133357,1.65256311,0.12976963,0.65320596,0.01157817,0.05735525
-2.41620810,2.42232399,0.00336631,0.03180774,0.85894934,1.72372896,0.13448248,0.68593746,0.01197242,0.05879807
-2.41020510,2.51921050,0.00335828,0.03338865,0.89468125,1.79154541,0.13865288,0.71670756,0.01233785,0.06008324
-2.40420210,2.60890674,0.00332829,0.03487524,0.92791887,1.85490969,0.14221243,0.74500118,0.01266673,0.06119539
-2.39819910,2.68992459,0.00327669,0.03623959,0.95810258,1.91279626,0.14510256,0.77033784,0.01295224,0.06212105
-2.39219610,2.76092934,0.00320435,0.03745530,0.98473629,1.96427880,0.14727606,0.79228353,0.01318864,0.06284882
-2.38619310,2.82076939,0.00311261,0.03849820,1.00739843,2.00854966,0.14869832,0.81046160,0.01337135,0.06336947
-2.38019010,2.86850127,0.00300323,0.03934701,1.02575064,2.04493642,0.14934828,0.82456214,0.01349702,0.06367616
-2.37418709,2.90340923,0.00287834,0.03998393,1.03954423,2.07291488,0.14921895,0.83434975,0.01356354,0.06376452
-2.36818409,2.92501887,0.00274036,0.04039517,1.04862392,2.09211827,0.14831756,0.83966926,0.01357008,0.06363283
-2.36218109,2.93310424,0.00259191,0.04057132,1.05292894,2.10234225,0.14666524,0.84044932,0.01351701,0.06328208
-2.35617809,2.92768849,0.00243576,0.04050767,1.05249150,2.10354575,0.14429643,0.83670375,0.01340588,0.06271608
-2.35017509,2.90903803,0.00227472,0.04020433,1.04743267,2.09584758,0.14125775,0.82853057,0.01323928,0.06194146
-2.34417209,2.87765049,0.00211156,0.03966618,1.03795597,2.07951904,0.13760671,0.81610886,0.01302078,0.06096763
-2.33816908,2.83423715,0.00194897,0.03890276,1.02433893,2.05497294,0.13341000,0.79969361,0.01275477,0.05980668
-2.33216608,2.77970054,0.00178944,0.03792792,1.00692300,2.02274940,0.12874166,0.77960868,0.01244631,0.05847320
-2.32616308,2.71510820,0.00163529,0.03675942,0.98610232,1.98349922,0.12368106,0.75623832,0.01210099,0.05698402
-2.32016008,2.64166367,0.00148854,0.03541836,0.96231184,1.93796534,0.11831087,0.73001737,0.01172475,0.05535790
-2.31415708,2.56067575,0.00135094,0.03392855,0.93601519,1.88696334,0.11271496,0.70142076,0.01132372,0.05361515
-2.30815408,2.47352749,0.00122393,0.03231584,0.90769291,1.83136165,0.10697645,0.67095247,0.01090406,0.05177720
-2.30215108,2.38164565,0.00110863,0.03060736,0.87783155,1.77206226,0.10117592,0.63913439,0.01047183,0.04986617
-2.29614807,2.28647197,0.00100584,0.02883085,0.84691378,1.70998263,0.09538976,0.60649546,0.01003283,0.04790437
-2.29014507,2.18943696,0.00091607,0.02701393,0.81541021,1.64603937,0.08968891,0.57356130,0.00959248,0.04591393
-2.28414207,2.09193685,0.00083952,0.02518347,0.78377276,1.58113414,0.08413774,0.54084470,0.00915571,0.04391632
-2.27813907,1.99531422,0.00077613,0.02336505,0.75242992,1.51614197,0.07879334,0.50883703,0.00872693,0.04193200
-2.27213607,1.90084242,0.00072559,0.02158248,0.72178377,1.45190214,0.07370507,0.47800081,0.00830989,0.03998018
-2.26613307,1.80971369,0.00068736,0.01985743,0.69220868,1.38921153,0.06891445,0.44876345,0.00790774,0.03807852
-2.26013007,1.72303068,0.00066074,0.01820921,0.66405138,1.32882004,0.06445524,0.42151216,0.00752293,0.03624304
-2.25412706,1.64180092,0.00064482,0.01665456,0.63763210,1.27142780,0.06035381,0.39659000,0.00715730,0.03448803
-2.24812406,1.56693348,0.00063859,0.01520767,0.61324645,1.21768354,0.05662965,0.37429303,0.00681205,0.03282604
-2.24212106,1.49923719,0.00064090,0.01388016,0.59116751,1.16818358,0.05329605,0.35486828,0.00648782,0.03126796
-2.23611806,1.43941949,0.00065054,0.01268125,0.57164770,1.12347082,0.05036077,0.33851264,0.00618473,0.02982311
-2.23011506,1.38808544,0.00066623,0.01161789,0.55492021,1.08403321,0.04782680,0.32537229,0.00590247,0.02849939
-2.22411206,1.34573598,0.00068666,0.01069495,0.54119939,1.05030120,0.04569303,0.31554266,0.00564037,0.02730341
-2.21810905,1.31276530,0.00071051,0.00991553,0.53068004,1.02264394,0.04395493,0.30906887,0.00539745,0.02624069
-2.21210605,1.28945690,0.00073648,0.00928109,0.52353550,1.00136412,0.04260501,0.30594638,0.00517253,0.02531575
-2.20610305,1.27597844,0.00076330,0.00879176,0.51991431,0.98669139,0.04163326,0.30612203,0.00496429,0.02453225
-2.20010005,1.27237572,0.00078978,0.00844652,0.51993585,0.97877496,0.04102740,0.30949532,0.00477135,0.02389310
-2.19409705,1.27856617,0.00081480,0.00824337,0.52368504,0.97767549,0.04077301,0.31592002,0.00459228,0.02340049
-2.18809405,1.29433274,0.00083737,0.00817950,0.53120643,0.98335725,0.04085360,0.32520618,0.00442572,0.02305597
-2.18209105,1.31931894,0.00085660,0.00825144,0.54249833,0.99568114,0.04125055,0.33712276,0.00427035,0.02286042
-2.17608804,1.35302601,0.00087178,0.00845516,0.55750728,1.01439942,0.04194299,0.35140076,0.00412498,0.02281407
-2.17008504,1.39481329,0.00088234,0.00878615,0.57612348,1.03915307,0.04290770,0.36773721,0.00398853,0.02291653
-2.16408204,1.44390259,0.00088788,0.00923954,0.59817771,1.06947235,0.04411907,0.38580004,0.00386004,0.02316677
-2.15807904,1.49938723,0.00088820,0.00981019,0.62344014,1.10478141,0.04554902,0.40523381,0.00373870,0.02356317
-2.15207604,1.56024639,0.00088330,0.01049279,0.65162139,1.14440709,0.04716717,0.42566655,0.00362384,0.02410361
-2.14607304,1.62536485,0.00087333,0.01128197,0.68237613,1.18759228,0.04894098,0.44671743,0.00351490,0.02478554
-2.14007004,1.69355794,0.00085869,0.01217245,0.71530917,1.23351356,0.05083618,0.46800538,0.00341146,0.02560615
-2.13406703,1.76360125,0.00083991,0.01315918,0.74998410,1.28130280,0.05281724,0.48915825,0.00331321,0.02656258
-2.12806403,1.83426416,0.00081775,0.01423752,0.78593402,1.33007192,0.05484811,0.50982258,0.00321994,0.02765216
-2.12206103,1.90434591,0.00079311,0.01540340,0.82267418,1.37893998,0.05689296,0.52967326,0.00313152,0.02887264
-2.11605803,1.97271288,0.00076707,0.01665351,0.85971572,1.42706122,0.05891709,0.54842311,0.00304794,0.03022251
-2.11005503,2.03833521,0.00074087,0.01798539,0.89658005,1.47365296,0.06088798,0.56583170,0.00296924,0.03170130
-2.10405203,2.10032108,0.00071587,0.01939760,0.93281298,1.51802182,0.06277618,0.58171306,0.00289556,0.03330986
