energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.50775388,0.63689490,0.08645679,0.10085289,0.00528956,0.09069306,0.00841952,0.18666374
-5.50175088,0.69959907,0.09577922,0.11182233,0.00554543,0.10004898,0.00932829,0.20484082
-5.49574787,0.77010130,0.10643969,0.12406359,0.00586261,0.11055414,0.01031648,0.22527675
-5.48974487,0.84857580,0.11848761,0.13760682,0.00625020,0.12223094,0.01138373,0.24802611
-5.48374187,0.93512307,0.13196167,0.15247042,0.00671699,0.13508942,0.01252841,0.27312433
-5.47773887,1.02975933,0.14688736,0.16865951,0.00727124,0.14912555,0.01374762,0.30058479
-5.47173587,1.13240705,0.16327453,0.18616453,0.00792040,0.16431984,0.01503711,0.33039619
-5.46573287,1.24288664,0.18111510,0.20496006,0.00867086,0.18063614,0.01639140,0.36252003
-5.45972986,1.36090936,0.20038087,0.22500370,0.00952772,0.19802074,0.01780373,0.39688840
-5.45372686,1.48607142,0.22102161,0.24623521,0.01049453,0.21640181,0.01926621,0.43340186
-5.44772386,1.61784930,0.24296341,0.26857576,0.01157301,0.23568906,0.02076987,0.47192752
-5.44172086,1.75559633,0.26610738,0.29192729,0.01276286,0.25577377,0.02230472,0.51229726
-5.43571786,1.89854056,0.29032878,0.31617211,0.01406151,0.27652917,0.02385991,0.55430613
-5.42971486,2.04578407,0.31547658,0.34117263,0.01546398,0.29781108,0.02542376,0.59771107
-5.42371186,2.19630407,0.34137364,0.36677134,0.01696277,0.31945890,0.02698388,0.64222992
-5.41770885,2.34895602,0.36781748,0.39279109,0.01854777,0.34129703,0.02852723,0.68754100
-5.41170585,2.50247933,0.39458176,0.41903575,0.02020631,0.36313660,0.03004020,0.73328340
-5.40570285,2.65550614,0.42141859,0.44529136,0.02192322,0.38477764,0.03150872,0.77905819
-5.39969985,2.80657364,0.44806157,0.47132783,0.02368104,0.40601172,0.03291831,0.82443083
-5.39369685,2.95414051,0.47422985,0.49690134,0.02546029,0.42662505,0.03425423,0.86893491
-5.38769385,3.09660790,0.49963298,0.52175752,0.02723984,0.44640199,0.03550158,0.91207757
-5.38169085,3.23234503,0.52397663,0.54563529,0.02899733,0.46512914,0.03664550,0.95334649
-5.37568784,3.35971957,0.54696920,0.56827172,0.03070977,0.48259980,0.03767137,0.99221875
-5.36968484,3.47713239,0.56832906,0.58940743,0.03235403,0.49861876,0.03856508,1.02817132
-5.36368184,3.58305601,0.58779230,0.60879287,0.03390758,0.51300747,0.03931329,1.06069307
-5.35767884,3.67607584,0.60512090,0.62619491,0.03534906,0.52560927,0.03990383,1.08929800
-5.35167584,3.75493295,0.62011082,0.64140393,0.03665895,0.53629460,0.04032598,1.11353927
-5.34567284,3.81856654,0.63259998,0.65424076,0.03782020,0.54496598,0.04057095,1.13302354
-5.33966983,3.86615460,0.64247555,0.66456354,0.03881876,0.55156260,0.04063217,1.14742489
-5.33366683,3.89715061,0.64968043,0.67227390,0.03964407,0.55606418,0.04050571,1.15649788
-5.32766383,3.91131440,0.65421839,0.67732225,0.04028942,0.55849399,0.04019056,1.16008888
-5.32166083,3.90873539,0.65615767,0.67971193,0.04075219,0.55892071,0.03968886,1.15814514
-5.31565783,3.88984653,0.65563274,0.67950180,0.04103401,0.55745910,0.03900610,1.15072109
-5.30965483,3.85542779,0.65284396,0.67680726,0.04114068,0.55426918,0.03815116,1.13798130
-5.30365183,3.80659823,0.64805500,0.67179927,0.04108206,0.54955398,0.03713623,1.12019990
-5.29764882,3.74479660,0.64158807,0.66470169,0.04087179,0.54355569,0.03597664,1.09775627
-5.29164582,3.67175050,0.63381681,0.65578657,0.04052685,0.53655043,0.03469057,1.07112716
-5.28564282,3.58943500,0.62515712,0.64536778,0.04006712,0.52884160,0.03329860,1.04087533
-5.27963982,3.50002212,0.61605616,0.63379312,0.03951477,0.52075208,0.03182324,1.00763524
-5.27363682,3.40582284,0.60697975,0.62143507,0.03889363,0.51261539,0.03028827,0.97209631
-5.26763382,3.30922389,0.59839871,0.60868072,0.03822857,0.50476635,0.02871813,0.93498448
-5.26163082,3.21262182,0.59077452,0.59592103,0.03754483,0.49753122,0.02713719,0.89704273
-5.25562781,3.11835671,0.58454487,0.58354008,0.03686733,0.49121799,0.02556912,0.85901151
-5.24962481,3.02864838,0.58010966,0.57190453,0.03622012,0.48610698,0.02403622,0.82160977
-5.24362181,2.94553736,0.57781802,0.56135371,0.03562580,0.48244216,0.02255879,0.78551737
-5.23761881,2.87083290,0.57795675,0.55219086,0.03510503,0.48042354,0.02115469,0.75135960
-5.23161581,2.80606999,0.58074091,0.54467563,0.03467613,0.48020100,0.01983894,0.71969415
-5.22561281,2.75247676,0.58630672,0.53901822,0.03435473,0.48186960,0.01862341,0.69100123
-5.21960980,2.71095325,0.59470724,0.53537531,0.03415354,0.48546682,0.01751673,0.66567678
-5.21360680,2.68206208,0.60591102,0.53384784,0.03408216,0.49097164,0.01652431,0.64402904
-5.20760380,2.66603092,0.61980374,0.53448071,0.03414699,0.49830568,0.01564844,0.62627830
-5.20160080,2.66276614,0.63619291,0.53726426,0.03435122,0.50733618,0.01488858,0.61255969
-5.19559780,2.67187667,0.65481533,0.54213753,0.03469486,0.51788086,0.01424172,0.60292847
-5.18959480,2.69270651,0.67534708,0.54899283,0.03517483,0.52971439,0.01370289,0.59736758
-5.18359180,2.72437422,0.69741559,0.55768171,0.03578510,0.54257615,0.01326562,0.59579677
-5.17758879,2.76581720,0.72061331,0.56802163,0.03651690,0.55617910,0.01292258,0.59808274
-5.17158579,2.81583860,0.74451219,0.57980332,0.03735888,0.57021922,0.01266609,0.60404974
-5.16558279,2.87315478,0.76867865,0.59279834,0.03829740,0.58438523,0.01248872,0.61349005
-5.15957979,2.93644096,0.79268800,0.60676640,0.03931675,0.59836812,0.01238381,0.62617377
-5.15357679,3.00437318,0.81613793,0.62146241,0.04039946,0.61187017,0.01234588,0.64185749
-5.14757379,3.07566503,0.83866034,0.63664267,0.04152655,0.62461296,0.01237103,0.66029151
-5.14157079,3.14909747,0.85993105,0.65207022,0.04267788,0.63634426,0.01245715,0.68122532
-5.13556778,3.22354120,0.87967700,0.66751910,0.04383246,0.64684338,0.01260403,0.70441113
-5.12956478,3.29797087,0.89768066,0.68277738,0.04496876,0.65592494,0.01281341,0.72960558
-5.12356178,3.37147119,0.91378153,0.69764906,0.04606506,0.66344093,0.01308879,0.75656956
-5.11755878,3.44323545,0.92787485,0.71195489,0.04709985,0.66928116,0.01343518,0.78506645
-5.11155578,3.51255729,0.93990772,0.72553206,0.04805215,0.67337213,0.01385871,0.81485895
-5.10555278,3.57881689,0.94987288,0.73823319,0.04890189,0.67567462,0.01436615,0.84570501
-5.09954977,3.64146314,0.95780073,0.74992461,0.04963031,0.67618010,0.01496433,0.87735315
-5.09354677,3.69999344,0.96375012,0.76048431,0.05022029,0.67490643,0.01565956,0.90953761
-5.08754377,3.75393286,0.96779841,0.76979973,0.05065676,0.67189307,0.01645688,0.94197395
-5.08154077,3.80281431,0.97003164,0.77776561,0.05092696,0.66719613,0.01735953,0.97435530
-5.07553777,3.84616143,0.97053515,0.78428224,0.05102079,0.66088361,0.01836827,1.00634984
-5.06953477,3.88347540,0.96938541,0.78925408,0.05093101,0.65303106,0.01948086,1.03759981
-5.06353177,3.91422691,0.96664342,0.79258916,0.05065350,0.64371790,0.02069165,1.06772226
-5.05752876,3.93785383,0.96235007,0.79419902,0.05018732,0.63302452,0.02199122,1.09631173
-5.05152576,3.95376511,0.95652366,0.79399959,0.04953479,0.62103036,0.02336632,1.12294504
-5.04552276,3.96135077,0.94915970,0.79191262,0.04870150,0.60781274,0.02479980,1.14718801
-5.03951976,3.95999765,0.94023297,0.78786795,0.04769618,0.59344678,0.02627088,1.16860407
-5.03351676,3.94911016,0.92970163,0.78180619,0.04653057,0.57800591,0.02775547,1.18676446
-5.02751376,3.92813493,0.91751307,0.77368194,0.04521916,0.56156310,0.02922677,1.20125974
-5.02151076,3.89658822,0.90361124,0.76346713,0.04377890,0.54419260,0.03065597,1.21171214
-5.01550775,3.85408452,0.88794491,0.75115452,0.04222891,0.52597181,0.03201304,1.21778824
-5.00950475,3.80036487,0.87047640,0.73676092,0.04059007,0.50698336,0.03326772,1.21921152
-5.00350175,3.73532338,0.85119028,0.72033016,0.03888462,0.48731705,0.03439046,1.21577413
-4.99749875,3.65903032,0.83010154,0.70193545,0.03713579,0.46707141,0.03535347,1.20734731
-4.99149575,3.57175061,0.80726277,0.68168100,0.03536740,0.44635502,0.03613161,1.19389006
-4.98549275,3.47395636,0.78276996,0.65970283,0.03360344,0.42528714,0.03670338,1.17545537
-4.97948974,3.36633272,0.75676651,0.63616855,0.03186773,0.40399781,0.03705161,1.15219382
-4.97348674,3.24977623,0.72944534,0.61127611,0.03018355,0.38262734,0.03716415,1.12435404
-4.96748374,3.12538561,0.70104883,0.58525145,0.02857332,0.36132510,0.03703423,1.09228014
-4.96148074,2.99444481,0.67186665,0.55834509,0.02705829,0.34024774,0.03666079,1.05640574
-4.95547774,2.85839897,0.64223143,0.53082774,0.02565822,0.31955689,0.03604844,1.01724503
-4.94947474,2.71882386,0.61251254,0.50298501,0.02439112,0.29941639,0.03520727,0.97538091
-4.94347174,2.57738986,0.58310809,0.47511142,0.02327299,0.27998916,0.03415251,0.93145064
-4.93746873,2.43582192,0.55443567,0.44750386,0.02231750,0.26143390,0.03290396,0.88612964
-4.93146573,2.29585682,0.52692193,0.42045478,0.02153578,0.24390167,0.03148523,0.84011378
-4.92546273,2.15919953,0.50099169,0.39424532,0.02093615,0.22753253,0.02992296,0.79410118
-4.91945973,2.02748030,0.47705688,0.36913866,0.02052386,0.21245232,0.02824594,0.74877389
-4.91345673,1.90221411,0.45550584,0.34537388,0.02030091,0.19876988,0.02648412,0.70478044
-4.90745373,1.78476427,0.43669333,0.32316051,0.02026582,0.18657452,0.02466776,0.66271977
-4.90145073,1.67631140,0.42093181,0.30267410,0.02041351,0.17593417,0.02282652,0.62312723
-4.89544772,1.57782907,0.40848426,0.28405286,0.02073526,0.16689412,0.02098869,0.58646324
-4.88944472,1.49006715,0.39955896,0.26739568,0.02121866,0.15947639,0.01918052,0.55310481
-4.88344172,1.41354320,0.39430622,0.25276141,0.02184773,0.15367988,0.01742566,0.52334050
-4.87743872,1.34854236,0.39281759,0.24016970,0.02260311,0.14948128,0.01574477,0.49736865
-4.87143572,1.29512558,0.39512721,0.22960304,0.02346238,0.14683662,0.01415525,0.47529900
-4.86543272,1.25314550,0.40121549,0.22101023,0.02440051,0.14568361,0.01267114,0.45715757
-4.85942971,1.22226937,0.41101480,0.21431081,0.02539032,0.14594444,0.01130312,0.44289429
-4.85342671,1.20200770,0.42441693,0.20940052,0.02640322,0.14752918,0.01005867,0.43239309
-4.84742371,1.19174724,0.44128197,0.20615728,0.02740984,0.15033943,0.00894226,0.42548389
-4.84142071,1.19078658,0.46144798,0.20444761,0.02838090,0.15427220,0.00795571,0.42195567
-4.83541771,1.19837274,0.48474105,0.20413305,0.02928796,0.15922378,0.00709853,0.42157024
-4.82941471,1.21373683,0.51098501,0.20507626,0.03010429,0.16509336,0.00636832,0.42407574
-4.82341171,1.23612692,0.54001027,0.20714661,0.03080564,0.17178629,0.00576114,0.42921930
-4.81740870,1.26483672,0.57166099,0.21022489,0.03137099,0.17921678,0.00527195,0.43675830
-4.81140570,1.29922830,0.60580028,0.21420687,0.03178313,0.18730978,0.00489498,0.44646957
-4.80540270,1.33874808,0.64231272,0.21900571,0.03202922,0.19600209,0.00462401,0.45815613
-4.79939970,1.38293501,0.68110404,0.22455293,0.03210107,0.20524236,0.00445271,0.47165127
-4.79339670,1.43142084,0.72209770,0.23079801,0.03199535,0.21499021,0.00437485,0.48681972
-4.78739370,1.48392253,0.76522850,0.23770664,0.03171361,0.22521431,0.00438451,0.50355599
-4.78139070,1.54022738,0.81043334,0.24525781,0.03126203,0.23588959,0.00447620,0.52178011
-4.77538769,1.60017196,0.85763976,0.25343986,0.03065114,0.24699369,0.00464497,0.54143110
-4.76938469,1.66361633,0.90675281,0.26224576,0.02989530,0.25850283,0.00488646,0.56245863
-4.76338169,1.73041527,0.95764106,0.27166812,0.02901207,0.27038751,0.00519693,0.58481357
-4.75737869,1.80038857,1.01012287,0.28169395,0.02802153,0.28260809,0.00557328,0.60843804
-4.75137569,1.87329248,1.06395376,0.29229986,0.02694545,0.29511078,0.00601301,0.63325574
-4.74537269,1.94879441,1.11881613,0.30344780,0.02580656,0.30782415,0.00651423,0.65916323
-4.73936968,2.02645285,1.17431208,0.31508180,0.02462773,0.32065667,0.00707558,0.68602290
-4.73336668,2.10570402,1.22996040,0.32712587,0.02343127,0.33349524,0.00769625,0.71365808
-4.72736368,2.18585668,1.28519814,0.33948322,0.02223822,0.34620519,0.00837589,0.74185079
-4.72136068,2.26609557,1.33938728,0.35203701,0.02106788,0.35863165,0.00911459,0.77034235
-4.71535768,2.34549386,1.39182646,0.36465247,0.01993727,0.37060229,0.00991279,0.79883694
-4.70935468,2.42303404,1.44176755,0.37718036,0.01886091,0.38193157,0.01077123,0.82700791
-4.70335168,2.49763630,1.48843638,0.38946162,0.01785059,0.39242607,0.01169085,0.85450656
-4.69734867,2.56819292,1.53105690,0.40133283,0.01691530,0.40189086,0.01267266,0.88097293
-4.69134567,2.63360678,1.56887743,0.41263228,0.01606130,0.41013648,0.01371760,0.90604785
-4.68534267,2.69283165,1.60119782,0.42320614,0.01529227,0.41698615,0.01482636,0.92938571
-4.67933967,2.74491220,1.62739603,0.43291457,0.01460954,0.42228296,0.01599922,0.95066701
-4.67333667,2.78902117,1.64695275,0.44163716,0.01401235,0.42589649,0.01723578,0.96961007
-4.66733367,2.82449174,1.65947273,0.44927760,0.01349820,0.42772860,0.01853473,0.98598115
-4.66133067,2.85084330,1.66470156,0.45576719,0.01306321,0.42771800,0.01989364,0.99960250
-4.65532766,2.86779917,1.66253718,0.46106711,0.01270239,0.42584345,0.02130873,1.01035775
-4.64932466,2.87529553,1.65303538,0.46516926,0.01241005,0.42212535,0.02277462,1.01819461
-4.64332166,2.87348127,1.63640911,0.46809572,0.01218006,0.41662568,0.02428425,1.02312463
-4.63731866,2.86270902,1.61302166,0.46989697,0.01200613,0.40944627,0.02582869,1.02522032
-4.63131566,2.84351818,1.58337422,0.47064894,0.01188201,0.40072565,0.02739720,1.02460971
-4.62531266,2.81661116,1.54808849,0.47044912,0.01180172,0.39063452,0.02897722,1.02146899
-4.61930965,2.78282447,1.50788540,0.46941210,0.01175967,0.37937015,0.03055455,1.01601362
-4.61330665,2.74309627,1.46356097,0.46766467,0.01175077,0.36715011,0.03211361,1.00848851
-4.60730365,2.69843236,1.41596071,0.46534087,0.01177049,0.35420545,0.03363774,0.99915786
-4.60130065,2.64987225,1.36595363,0.46257720,0.01181493,0.34077391,0.03510963,0.98829527
-4.59529765,2.59845686,1.31440711,0.45950819,0.01188080,0.32709321,0.03651180,0.97617440
-4.58929465,2.54519926,1.26216363,0.45626251,0.01196541,0.31339488,0.03782711,0.96306082
-4.58329165,2.49105926,1.21002026,0.45295976,0.01206665,0.29989878,0.03903925,0.94920508
-4.57728864,2.43692256,1.15871132,0.44970786,0.01218290,0.28680839,0.04013334,0.93483722
-4.57128564,2.38358468,1.10889489,0.44660126,0.01231299,0.27430715,0.04109630,0.92016271
-4.56528264,2.33173962,1.06114306,0.44371963,0.01245607,0.26255576,0.04191732,0.90535987
-4.55927964,2.28197291,1.01593594,0.44112728,0.01261153,0.25169042,0.04258815,0.89057832
-4.55327664,2.23475861,0.97365936,0.43887291,0.01277886,0.24182203,0.04310327,0.87593860
-4.54727364,2.19045974,0.93460559,0.43698983,0.01295749,0.23303627,0.04346003,0.86153252
-4.54127064,2.14933134,0.89897699,0.43549643,0.01314671,0.22539437,0.04365858,0.84742412
-4.53526763,2.11152591,0.86689178,0.43439696,0.01334550,0.21893444,0.04370172,0.83365112
-4.52926463,2.07710044,0.83839173,0.43368241,0.01355240,0.21367345,0.04359469,0.82022659
-4.52326163,2.04602499,0.81345108,0.43333167,0.01376539,0.20960943,0.04334481,0.80714102
-4.51725863,2.01819238,0.79198641,0.43331285,0.01398183,0.20672403,0.04296114,0.79436452
-4.51125563,1.99342895,0.77386704,0.43358481,0.01419838,0.20498523,0.04245405,0.78184942
-4.50525263,1.97150637,0.75892569,0.43409896,0.01441095,0.20435016,0.04183491,0.76953314
-4.49924962,1.95215439,0.74696910,0.43480137,0.01461480,0.20476799,0.04111564,0.75734150
-4.49324662,1.93507453,0.73778844,0.43563503,0.01480451,0.20618271,0.04030851,0.74519247
-4.48724362,1.91995462,0.73116927,0.43654256,0.01497419,0.20853591,0.03942587,0.73300040
-4.48124062,1.90648384,0.72690085,0.43746892,0.01511758,0.21176937,0.03848005,0.72068067
-4.47523762,1.89436812,0.72478472,0.43836448,0.01522826,0.21582746,0.03748327,0.70815458
-4.46923462,1.88334526,0.72464214,0.43918791,0.01529992,0.22065930,0.03644774,0.69535452
-4.46323162,1.87319929,0.72632046,0.43990914,0.01532656,0.22622061,0.03538574,0.68222897
-4.45722861,1.86377341,0.72969793,0.44051194,0.01530281,0.23247512,0.03430978,0.66874719
-4.45122561,1.85498082,0.73468699,0.44099624,0.01522417,0.23939563,0.03323277,0.65490339
-4.44522261,1.84681286,0.74123574,0.44137978,0.01508724,0.24696457,0.03216827,0.64071986
-4.43921961,1.83934377,0.74932752,0.44169925,0.01488997,0.25517405,0.03113059,0.62624912
-4.43321661,1.83273177,0.75897855,0.44201060,0.01463179,0.26402538,0.03013494,0.61157465
-4.42721361,1.82721614,0.77023363,0.44238860,0.01431379,0.27352816,0.02919751,0.59681013
-4.42121061,1.82311027,0.78316001,0.44292563,0.01393872,0.28369877,0.02833540,0.58209719
-4.41520760,1.82079082,0.79783966,0.44372969,0.01351106,0.29455856,0.02756651,0.56760166
-4.40920460,1.82068356,0.81436026,0.44492177,0.01303689,0.30613165,0.02690935,0.55350840
-4.40320160,1.82324624,0.83280521,0.44663263,0.01252383,0.31844240,0.02638274,0.54001507
-4.39719860,1.82894950,0.85324320,0.44899923,0.01198084,0.33151291,0.02600539,0.52732495
-4.39119560,1.83825659,0.87571779,0.45216080,0.01141798,0.34536029,0.02579552,0.51563937
-4.38519260,1.85160290,0.90023759,0.45625494,0.01084622,0.35999416,0.02577034,0.50514990
-4.37918959,1.86937629,0.92676741,0.46141375,0.01027706,0.37541428,0.02594556,0.49603090
-4.37318659,1.89189910,0.95522113,0.46776011,0.00972232,0.39160847,0.02633492,0.48843268
-4.36718359,1.91941270,0.98545643,0.47540442,0.00919378,0.40855094,0.02694968,0.48247576
-4.36118059,1.95206525,1.01727192,0.48444171,0.00870292,0.42620106,0.02779827,0.47824628
-4.35517759,1.98990315,1.05040690,0.49494931,0.00826059,0.44450256,0.02888587,0.47579313
-4.34917459,2.03286650,1.08454378,0.50698503,0.00787680,0.46338332,0.03021418,0.47512656
-4.34317159,2.08078859,1.11931319,0.52058594,0.00756044,0.48275559,0.03178124,0.47621866
-4.33716858,2.13339940,1.15430175,0.53576768,0.00731910,0.50251675,0.03358131,0.47900538
-4.33116558,2.19033267,1.18906203,0.55252421,0.00715887,0.52255041,0.03560490,0.48339014
-4.32516258,2.25113609,1.22312447,0.57082811,0.00708422,0.54272801,0.03783881,0.48924875
-4.31915958,2.31528400,1.25601074,0.59063111,0.00709789,0.56291058,0.04026630,0.49643528
-4.31315658,2.38219186,1.28724779,0.61186495,0.00720081,0.58295081,0.04286734,0.50478865
-4.30715358,2.45123154,1.31638225,0.63444243,0.00739205,0.60269522,0.04561878,0.51413950
