energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.86193097,4.82051099,1.11455834,0.38195064,0.01758472,0.79348189,2.24187910,1.99450611,0.05799834,2.01383665
-5.85592796,4.71744682,1.08789828,0.37017803,0.01756145,0.79695452,2.21526116,1.95124473,0.05693810,1.94291270
-5.84992496,4.62803454,1.06347736,0.35893009,0.01762009,0.80247666,2.19789358,1.91242714,0.05584464,1.87822092
-5.84392196,4.55384454,1.04160154,0.34840043,0.01775727,0.81026526,2.19032499,1.87863146,0.05472760,1.82048939
-5.83791896,4.49624919,1.02255745,0.33877638,0.01796825,0.82049675,2.19297022,1.85036193,0.05359690,1.77037240
-5.83191596,4.45638445,1.00660365,0.33023405,0.01824719,0.83330044,2.20609509,1.82803776,0.05246269,1.72843286
-5.82591296,4.43511477,0.99396187,0.32293353,0.01858733,0.84875290,2.22980326,1.81198313,0.05133531,1.69512552
-5.81990995,4.43300235,0.98480827,0.31701446,0.01898119,0.86687340,2.26402576,1.80241874,0.05022519,1.67078153
-5.81390695,4.45028234,0.97926535,0.31259219,0.01942089,0.88762077,2.30851378,1.79945533,0.04914264,1.65559526
-5.80790395,4.48684522,0.97739477,0.30975460,0.01989829,0.91089169,2.36283552,1.80308914,0.04809775,1.64961387
-5.80190095,4.54222733,0.97919151,0.30855965,0.02040523,0.93652066,2.42637729,1.81319992,0.04710015,1.65273038
-5.79589795,4.61561044,0.98457982,0.30903387,0.02093373,0.96428168,2.49834969,1.82955141,0.04615884,1.66468073
-5.78989495,4.70583100,0.99341109,0.31117163,0.02147618,0.99389171,2.57779881,1.85179446,0.04528190,1.68504513
-5.78389195,4.81139916,1.00546414,0.31493539,0.02202543,1.02501584,2.66362276,1.87947297,0.04447636,1.71325413
-5.77788894,4.93052750,1.02044786,0.32025672,0.02257496,1.05727414,2.75459324,1.91203237,0.04374793,1.74859918
-5.77188594,5.06116891,1.03800645,0.32703823,0.02311888,1.09024992,2.84938205,1.94883081,0.04310085,1.79024787
-5.76588294,5.20106274,1.05772708,0.33515612,0.02365206,1.12349934,2.94659160,1.98915250,0.04253773,1.83726320
-5.75987994,5.34778779,1.07914989,0.34446340,0.02417004,1.15656193,3.04478892,2.03222319,0.04205947,1.88862654
-5.75387694,5.49882066,1.10177994,0.35479357,0.02466908,1.18897180,3.14254185,2.07722719,0.04166515,1.94326343
-5.74787394,5.65159740,1.12510081,0.36596475,0.02514603,1.22026906,3.23845624,2.12332550,0.04135208,2.00007147
-5.74187094,5.80357632,1.14858925,0.37778392,0.02559833,1.25001118,3.33121284,2.16967456,0.04111580,2.05794910
-5.73586793,5.95229981,1.17173042,0.39005137,0.02602388,1.27778372,3.41960227,2.21544495,0.04095019,2.11582440
-5.72986493,6.09545268,1.19403292,0.40256506,0.02642092,1.30321011,3.50255668,2.25983948,0.04084764,2.17268261
-5.72386193,6.23091506,1.21504323,0.41512481,0.02678799,1.32596017,3.57917671,2.30211009,0.04079922,2.22759134
-5.71785893,6.35680778,1.23435863,0.42753628,0.02712380,1.34575687,3.64875253,2.34157295,0.04079493,2.27972260
-5.71185593,6.47152853,1.25163839,0.43961450,0.02742717,1.36238128,3.71077793,2.37762130,0.04082395,2.32837054
-5.70585293,6.57377775,1.26661241,0.45118701,0.02769698,1.37567541,3.76495684,2.40973569,0.04087499,2.37296440
-5.69984992,6.66257328,1.27908722,0.46209648,0.02793212,1.38554294,3.81120192,2.43749120,0.04093653,2.41307618
-5.69384692,6.73725372,1.28894891,0.47220279,0.02813148,1.39194788,3.84962523,2.46056161,0.04099717,2.44842276
-5.68784392,6.79747073,1.29616309,0.48138457,0.02829396,1.39491133,3.88052159,2.47872049,0.04104594,2.47886260
-5.68184092,6.84317114,1.30077166,0.48954015,0.02841853,1.39450652,3.90434520,2.49183927,0.04107261,2.50438718
-5.67583792,6.87457011,1.30288694,0.49658804,0.02850424,1.39085251,3.92168086,2.49988263,0.04106790,2.52510792
-5.66983492,6.89211708,1.30268313,0.50246689,0.02855028,1.38410698,3.93321109,2.50290148,0.04102382,2.54123911
-5.66383192,6.89645642,1.30038579,0.50713506,0.02855609,1.37445845,3.93968077,2.50102411,0.04093377,2.55307789
-5.65782891,6.88838490,1.29625966,0.51056980,0.02852142,1.36211838,3.94186097,2.49444588,0.04079277,2.56098218
-5.65182591,6.86880809,1.29059559,0.51276619,0.02844636,1.34731366,3.94051363,2.48341807,0.04059754,2.56534771
-5.64582291,6.83869778,1.28369688,0.51373578,0.02833148,1.33027969,3.93635868,2.46823638,0.04034656,2.56658516
-5.63981991,6.79905224,1.27586595,0.51350515,0.02817781,1.31125448,3.93004510,2.44922956,0.04004006,2.56509836
-5.63381691,6.75086072,1.26739155,0.51211433,0.02798694,1.29047392,3.92212685,2.42674864,0.03967997,2.56126462
-5.62781391,6.69507359,1.25853728,0.50961522,0.02776097,1.26816825,3.91304478,2.40115698,0.03926982,2.55541769
-5.62181091,6.63257864,1.24953166,0.50606992,0.02750259,1.24455993,3.90311485,2.37282147,0.03881456,2.54783424
-5.61580790,6.56418399,1.24056015,0.50154914,0.02721498,1.21986251,3.89252293,2.34210497,0.03832036,2.53872401
-5.60980490,6.49060754,1.23175939,0.49613060,0.02690180,1.19428063,3.88132601,2.30936000,0.03779436,2.52822399
-5.60380190,6.41247253,1.22321366,0.48989750,0.02656714,1.16801071,3.86945938,2.27492375,0.03724436,2.51639664
-5.59779890,6.33030860,1.21495382,0.48293700,0.02621540,1.14124208,3.85674909,2.23911409,0.03667857,2.50323196
-5.59179590,6.24455734,1.20695851,0.47533872,0.02585120,1.11415836,3.84292875,2.20222670,0.03610521,2.48865315
-5.58579290,6.15558149,1.19915749,0.46719333,0.02547927,1.08693871,3.82765983,2.16453295,0.03553225,2.47252541
-5.57978989,6.06367675,1.19143706,0.45859109,0.02510436,1.05975874,3.81055416,2.12627845,0.03496705,2.45466738
-5.57378689,5.96908522,1.18364711,0.44962056,0.02473103,1.03279100,3.79119782,2.08768219,0.03441610,2.43486463
-5.56778389,5.87200961,1.17560967,0.44036726,0.02436361,1.00620481,3.76917520,2.04893613,0.03388477,2.41288450
-5.56178089,5.77262768,1.16712841,0.43091249,0.02400605,0.98016553,3.74409250,2.01020527,0.03337709,2.38849180
-5.55577789,5.67110620,1.15799898,0.42133234,0.02366181,0.95483331,3.71559978,1.97162811,0.03289562,2.36146457
-5.54977489,5.56761435,1.14801959,0.41169674,0.02333376,0.93036134,3.68341099,1.93331774,0.03244136,2.33160950
-5.54377189,5.46233607,1.13700152,0.40206890,0.02302418,0.90689397,3.64732145,1.89536343,0.03201379,2.29877629
-5.53776888,5.35548166,1.12477930,0.39250491,0.02273466,0.88456475,3.60722247,1.85783300,0.03161092,2.26287063
-5.53176588,5.24729827,1.11122004,0.38305373,0.02246612,0.86349462,3.56311282,1.82077597,0.03122944,2.22386536
-5.52576288,5.13807961,1.09623177,0.37375747,0.02221883,0.84379059,3.51510693,1.78422750,0.03086497,2.18180941
-5.51975988,5.02817467,1.07977038,0.36465208,0.02199250,0.82554483,3.46343985,1.74821316,0.03051233,2.13683438
-5.51375688,4.91799546,1.06184498,0.35576832,0.02178630,0.80883454,3.40846875,1.71275445,0.03016590,2.08915855
-5.50775388,4.80802365,1.04252153,0.34713312,0.02159906,0.79372246,3.35067121,1.67787490,0.02981993,2.03908812
-5.50175088,4.69881571,1.02192457,0.33877118,0.02142931,0.78025799,3.29064019,1.64360644,0.02946903,1.98701584
-5.49574787,4.59100628,1.00023700,0.33070678,0.02127548,0.76847904,3.22907586,1.60999586,0.02910845,1.93341680
-5.48974487,4.48530932,0.97769780,0.32296564,0.02113604,0.75841410,3.16677432,1.57711093,0.02873448,1.87884168
-5.48374187,4.38251652,0.95459797,0.31557691,0.02100961,0.75008469,3.10461335,1.54504576,0.02834478,1.82390748
-5.47773887,4.28349251,0.93127450,0.30857489,0.02089509,0.74350774,3.04353547,1.51392510,0.02793857,1.76928597
-5.47173587,4.18916652,0.90810272,0.30200070,0.02079175,0.73869776,2.98452839,1.48390716,0.02751687,1.71568999
-5.46573287,4.10052023,0.88548718,0.29590342,0.02069934,0.73566863,2.92860335,1.45518467,0.02708250,1.66385815
-5.45972986,4.01857158,0.86385130,0.29034102,0.02061803,0.73443468,2.87677170,1.42798399,0.02664011,1.61453797
-5.45372686,3.94435491,0.84362608,0.28538060,0.02054847,0.73501121,2.83002015,1.40256212,0.02619606,1.56846811
-5.44772386,3.87889751,0.82523822,0.28109816,0.02049171,0.73741415,2.78928546,1.37920168,0.02575814,1.52635997
-5.44172086,3.82319342,0.80909788,0.27757781,0.02044911,0.74165895,2.75542903,1.35820402,0.02533537,1.48887921
-5.43571786,3.77817507,0.79558663,0.27491035,0.02042218,0.74775888,2.72921236,1.33988060,0.02493753,1.45662765
-5.42971486,3.74468397,0.78504571,0.27319128,0.02041248,0.75572262,2.71127386,1.32454316,0.02457477,1.43012612
-5.42371186,3.72344140,0.77776511,0.27251847,0.02042144,0.76555164,2.70210798,1.31249302,0.02425716,1.40979872
-5.41770885,3.71502050,0.77397373,0.27298925,0.02045017,0.77723724,2.70204726,1.30401004,0.02399417,1.39595898
-5.41170585,3.71982080,0.77383092,0.27469734,0.02049931,0.79075770,2.71124796,1.29934177,0.02379426,1.38879850
-5.40570285,3.73804659,0.77741970,0.27772961,0.02056888,0.80607561,2.72967977,1.29869328,0.02366443,1.38837836
-5.39969985,3.76968995,0.78474188,0.28216270,0.02065818,0.82313566,2.75712017,1.30221819,0.02360986,1.39462373
-5.39369685,3.81451945,0.79571520,0.28805984,0.02076571,0.84186294,2.79315351,1.31001119,0.02363361,1.40732190
-5.38769385,3.87207516,0.81017274,0.29546787,0.02088913,0.86216191,2.83717505,1.32210253,0.02373648,1.42612405
-5.38169085,3.94167028,0.82786458,0.30441450,0.02102527,0.88391615,2.88840000,1.33845454,0.02391684,1.45055061
-5.37568784,4.02239954,0.84846181,0.31490615,0.02117024,0.90698882,2.94587721,1.35896040,0.02417071,1.48000038
-5.36968484,4.11315417,0.87156272,0.32692616,0.02131950,0.93122377,3.00850741,1.38344506,0.02449183,1.51376311
-5.36368184,4.21264306,0.89670124,0.34043365,0.02146803,0.95644742,3.07506541,1.41166831,0.02487187,1.55103535
-5.35767884,4.31941928,0.92335731,0.35536302,0.02161055,0.98247109,3.14422576,1.44332970,0.02530074,1.59093907
-5.35167584,4.43191124,0.95096898,0.37162396,0.02174167,1.00909375,3.21459132,1.47807514,0.02576693,1.63254273
-5.34567284,4.54845724,0.97894602,0.38910223,0.02185616,1.03610510,3.28472386,1.51550476,0.02625793,1.67488393
-5.33966983,4.66734236,1.00668455,0.40766089,0.02194918,1.06328882,3.35317604,1.55518179,0.02676063,1.71699317
-5.33366683,4.78683625,1.03358232,0.42714220,0.02201643,1.09042577,3.41852389,1.59664197,0.02726182,1.75791797
-5.32766383,4.90523068,1.05905421,0.44736991,0.02205439,1.11729716,3.47939881,1.63940322,0.02774851,1.79674636
-5.32166083,5.02087555,1.08254747,0.46815202,0.02206040,1.14368752,3.53451844,1.68297517,0.02820842,1.83262929
-5.31565783,5.13221199,1.10355606,0.48928387,0.02203283,1.16938737,3.58271526,1.72686826,0.02863026,1.86480086
-5.30965483,5.23780180,1.12163378,0.51055149,0.02197103,1.19419551,3.62296218,1.77060213,0.02900400,1.89259600
-5.30365183,5.33635200,1.13640557,0.53173503,0.02187539,1.21792099,3.65439435,1.81371311,0.02932108,1.91546470
-5.29764882,5.42673407,1.14757663,0.55261243,0.02174725,1.24038459,3.67632635,1.85576060,0.02957455,1.93298252
-5.29164582,5.50799727,1.15493900,0.57296289,0.02158878,1.26141990,3.68826433,1.89633239,0.02975910,1.94485695
-5.28564282,5.57937594,1.15837529,0.59257042,0.02140281,1.28087404,3.68991250,1.93504868,0.02987104,1.95092940
-5.27963982,5.64029080,1.15785961,0.61122718,0.02119264,1.29860791,3.68117390,1.97156505,0.02990823,1.95117299
-5.27363682,5.69034470,1.15345537,0.62873660,0.02096187,1.31449628,3.66214521,2.00557428,0.02986995,1.94568612
-5.26763382,5.72931330,1.14531042,0.64491629,0.02071410,1.32842753,3.63310607,2.03680729,0.02975670,1.93468234
-5.26163082,5.75713163,1.13364949,0.65960065,0.02045277,1.34030329,3.59450311,2.06503328,0.02957008,1.91847703
-5.25562781,5.77387755,1.11876447,0.67264318,0.02018093,1.35003813,3.54692950,2.09005929,0.02931251,1.89747148
-5.24962481,5.77975309,1.10100290,0.68391843,0.01990108,1.35755918,3.49110091,2.11172941,0.02898710,1.87213525
-5.24362181,5.77506504,1.08075525,0.69332364,0.01961506,1.36280611,3.42782880,2.12992382,0.02859745,1.84298758
-5.23761881,5.76020592,1.05844159,0.70078004,0.01932393,1.36573128,3.35799241,2.14455782,0.02814748,1.81057872
-5.23161581,5.73563636,1.03449818,0.70623379,0.01902797,1.36630035,3.28251050,2.15558107,0.02764135,1.77547197
-5.22561281,5.70186986,1.00936466,0.70965654,0.01872674,1.36449321,3.20231417,2.16297713,0.02708333,1.73822734
-5.21960980,5.65946079,0.98347226,0.71104573,0.01841911,1.36030553,3.11832192,2.16676340,0.02647778,1.69938725
-5.21360680,5.60899581,0.95723354,0.71042450,0.01810344,1.35375055,3.03141785,2.16699140,0.02582910,1.65946489
-5.20760380,5.55108918,0.93103399,0.70784128,0.01777773,1.34486142,2.94243401,2.16374745,0.02514175,1.61893563
-5.20160080,5.48638169,0.90522569,0.70336905,0.01743986,1.33369367,2.85213731,2.15715364,0.02442029,1.57823147
-5.19559780,5.41554273,0.88012305,0.69710434,0.01708777,1.32032784,2.76122137,2.14736886,0.02366935,1.53773855
-5.18959480,5.33927508,0.85600070,0.68916583,0.01671975,1.30487206,2.67030331,2.13458980,0.02289374,1.49779762
-5.18359180,5.25832120,0.83309331,0.67969278,0.01633459,1.28746433,2.57992529,2.11905169,0.02209842,1.45870683
-5.17758879,5.17347037,0.81159698,0.66884308,0.01593185,1.26827428,2.49056012,2.10102854,0.02128859,1.42072660
-5.17158579,5.08556524,0.79167204,0.65679112,0.01551196,1.24750428,2.40262041,2.08083262,0.02046964,1.38408588
-5.16558279,4.99550704,0.77344664,0.64372547,0.01507636,1.22538957,2.31647013,2.05881310,0.01964718,1.34898906
-5.15957979,4.90425821,0.75702095,0.62984627,0.01462759,1.20219735,2.23243775,2.03535358,0.01882699,1.31562307
-5.15357679,4.81284179,0.74247128,0.61536265,0.01416925,1.17822471,2.15082979,2.01086845,0.01801499,1.28416394
-5.14757379,4.72233684,0.72985405,0.60048992,0.01370598,1.15379527,2.07194372,1.98579803,0.01721716,1.25478232
-5.14157079,4.63386967,0.71920902,0.58544682,0.01324336,1.12925464,1.99607940,1.96060253,0.01643949,1.22764752
-5.13556778,4.54860071,0.71056172,0.57045277,0.01278774,1.10496465,1.92354800,1.93575489,0.01568788,1.20292977
-5.12956478,4.46770732,0.70392493,0.55572521,0.01234602,1.08129666,1.85467807,1.91173269,0.01496805,1.18080052
-5.12356178,4.39236299,0.69929904,0.54147708,0.01192548,1.05862389,1.78981807,1.88900932,0.01428545,1.16143086
-5.11755878,4.32371370,0.69667151,0.52791447,0.01153349,1.03731335,1.72933535,1.86804473,0.01364518,1.14498799
-5.11155578,4.26285235,0.69601536,0.51523451,0.01117726,1.01771732,1.67361158,1.84927592,0.01305193,1.13163016
-5.10555278,4.21079232,0.69728715,0.50362351,0.01086359,1.00016489,1.62303487,1.83310772,0.01250989,1.12150038
-5.09954977,4.16844131,0.70042444,0.49325535,0.01059864,0.98495375,1.57798910,1.81990387,0.01202274,1.11471930
-5.09354677,4.13657649,0.70534321,0.48429013,0.01038771,0.97234258,1.53884106,1.80997899,0.01159356,1.11137778
-5.08754377,4.11582212,0.71193545,0.47687308,0.01023508,0.96254422,1.50592614,1.80359144,0.01122489,1.11152962
-5.08154077,4.10663050,0.72006727,0.47113370,0.01014390,0.95571999,1.47953344,1.80093745,0.01091863,1.11518496
-5.07553777,4.10926704,0.72957765,0.46718502,0.01011605,0.95197511,1.45989104,1.80214664,0.01067615,1.12230480
-5.06953477,4.12379999,0.74027823,0.46512308,0.01015220,0.95135561,1.44715234,1.80727899,0.01049822,1.13279689
-5.06353177,4.15009529,0.75195419,0.46502639,0.01025172,0.95384662,1.44138426,1.81632336,0.01038508,1.14651356
-5.05752876,4.18781653,0.76436622,0.46695549,0.01041283,0.95937215,1.44255779,1.82919752,0.01033643,1.16325133
-5.05152576,4.23643021,0.77725380,0.47095250,0.01063265,0.96779641,1.45054160,1.84574976,0.01035148,1.18275264
-5.04552276,4.29521580,0.79033957,0.47704055,0.01090732,0.97892655,1.46509901,1.86576175,0.01042897,1.20470967
-5.03951976,4.36328056,0.80333469,0.48522318,0.01123221,0.99251675,1.48588856,1.88895292,0.01056716,1.22876992
-5.03351676,4.43957841,0.81594515,0.49548373,0.01160203,1.00827369,1.51246831,1.91498587,0.01076388,1.25454368
-5.02751376,4.52293241,0.82787864,0.50778463,0.01201101,1.02586317,1.54430370,1.94347295,0.01101651,1.28161285
-5.02151076,4.61206040,0.83885185,0.52206671,0.01245310,1.04491785,1.58077886,1.97398387,0.01132200,1.30954094
-5.01550775,4.70560300,0.84859800,0.53824864,0.01292213,1.06504591,1.62121106,2.00605408,0.01167688,1.33788384
-5.00950475,4.80215360,0.85687413,0.55622655,0.01341193,1.08584060,1.66486769,2.03919404,0.01207726,1.36620103
-5.00350175,4.90028967,0.86346812,0.57587392,0.01391647,1.10689043,1.71098556,2.07289912,0.01251886,1.39406684
-4.99749875,4.99860502,0.86820515,0.59704191,0.01443002,1.12778985,1.75879156,2.10666020,0.01299706,1.42108142
-4.99149575,5.09574221,0.87095330,0.61956023,0.01494721,1.14815028,1.80752444,2.13997467,0.01350690,1.44688109
-4.98549275,5.19042492,0.87162826,0.64323864,0.01546309,1.16761120,1.85645672,2.17235787,0.01404319,1.47114779
-4.97948974,5.28148944,0.87019690,0.66786915,0.01597326,1.18585109,1.90491629,2.20335483,0.01460059,1.49361739
-4.97348674,5.36791481,0.86667967,0.69322905,0.01647389,1.20259790,1.95230683,2.23255187,0.01517369,1.51408664
-4.96748374,5.44885089,0.86115179,0.71908464,0.01696180,1.21763872,1.99812649,2.25958812,0.01575720,1.53241858
-4.96148074,5.52364359,0.85374305,0.74519575,0.01743450,1.23082840,2.04198413,2.28416639,0.01634605,1.54854626
-4.95547774,5.59185639,0.84463639,0.77132087,0.01789024,1.24209657,2.08361246,2.30606317,0.01693557,1.56247469
-4.94947474,5.65328730,0.83406514,0.79722273,0.01832809,1.25145286,2.12287754,2.32513731,0.01752168,1.57428096
-4.94347174,5.70798014,0.82230909,0.82267420,0.01874797,1.25898986,2.15978413,2.34133683,0.01810106,1.58411238
-4.93746873,5.75622947,0.80968926,0.84746412,0.01915071,1.26488358,2.19447638,2.35470359,0.01867127,1.59218270
-4.93146573,5.79857788,0.79656160,0.87140295,0.01953807,1.26939100,2.22723367,2.36537514,0.01923095,1.59876642
-4.92546273,5.83580521,0.78330968,0.89432777,0.01991280,1.27284469,2.25846136,2.37358363,0.01977987,1.60419111
-4.91945973,5.86890901,0.77033639,0.91610647,0.02027859,1.27564425,2.28867636,2.37965108,0.02031899,1.60882795
-4.91345673,5.89907583,0.75805485,0.93664068,0.02064006,1.27824474,2.31848782,2.38398122,0.02085050,1.61308049
-4.90745373,5.92764365,0.74687867,0.95586744,0.02100270,1.28114217,2.34857324,2.38704748,0.02137769,1.61737196
-4.90145073,5.95605575,0.73721173,0.97375921,0.02137267,1.28485636,2.37965050,2.38937744,0.02190488,1.62213119
-4.89544772,5.98580700,0.72943763,0.99032225,0.02175670,1.28991170,2.41244666,2.39153396,0.02243719,1.62777756
-4.88944472,6.01838412,0.72390915,1.00559336,0.02216182,1.29681638,2.44766455,2.39409352,0.02298026,1.63470539
-4.88344172,6.05520148,0.72093785,1.01963499,0.02259509,1.30604077,2.48594821,2.39762232,0.02353997,1.64326812
-4.87743872,6.09753510,0.72078421,1.03252903,0.02306327,1.31799582,2.52784847,2.40265129,0.02412199,1.65376290
-4.87143572,6.14645716,0.72364859,1.04436947,0.02357243,1.33301244,2.57379019,2.40965066,0.02473148,1.66641596
-4.86543272,6.20277403,0.72966318,1.05525429,0.02412764,1.35132261,2.62404246,2.41900543,0.02537260,1.68136966
-4.85942971,6.26697079,0.73888554,1.06527709,0.02473249,1.37304336,2.67869328,2.43099293,0.02604811,1.69867140
-4.85342671,6.33916499,0.75129373,1.07451884,0.02538883,1.39816427,2.73762995,2.44576339,0.02675907,1.71826533
-4.84742371,6.41907251,0.76678355,1.08304015,0.02609632,1.42653935,2.80052639,2.46332485,0.02750445,1.73998706
-4.84142071,6.50598766,0.78516788,1.09087472,0.02685228,1.45788382,2.86683828,2.48353323,0.02828093,1.76356201
-4.83541771,6.59877939,0.80617854,1.09802415,0.02765141,1.49177627,2.93580665,2.50608825,0.02908278,1.78860757
-4.82941471,6.69590464,0.82947049,1.10445457,0.02848571,1.52766614,3.00647026,2.53053588,0.02990181,1.81463926
-4.82341171,6.79543925,0.85462859,1.11009528,0.02934452,1.56488677,3.07768654,2.55627726,0.03072745,1.84108097
-4.81740870,6.89512582,0.88117670,1.11483958,0.03021463,1.60267332,3.14816077,2.58258418,0.03154703,1.86727898
-4.81140570,6.99243741,0.90858893,1.11854767,0.03108053,1.64018525,3.21648244,2.60862064,0.03234603,1.89251958
-4.80540270,7.08465467,0.93630276,1.12105176,0.03192478,1.67653241,3.28116774,2.63346965,0.03310859,1.91604958
-4.79939970,7.16895390,0.96373370,1.12216289,0.03272847,1.71080375,3.34070646,2.65616432,0.03381804,1.93709923
-4.79339670,7.24250229,0.99029089,1.12167935,0.03347181,1.74209749,3.39361156,2.67572204,0.03445745,1.95490667
-4.78739370,7.30255666,1.01539325,1.11939618,0.03413476,1.76955164,3.43846939,2.69118018,0.03501035,1.96874291
-4.78139070,7.34656153,1.03848548,1.11511539,0.03469767,1.79237334,3.47398859,2.70163187,0.03546131,1.97793657
-4.77538769,7.37224237,1.05905349,1.10865623,0.03514202,1.80986604,3.49904550,2.70626034,0.03579663,1.98189726
-4.76938469,7.37769000,1.07663852,1.09986523,0.03545108,1.82145327,3.51272436,2.70437025,0.03600491,1.98013670
-4.76338169,7.36143264,1.09084958,1.08862537,0.03561052,1.82669797,3.51435036,2.69541467,0.03607754,1.97228674
-4.75737869,7.32249251,1.10137362,1.07486395,0.03560900,1.82531678,3.50351449,2.67901670,0.03600909,1.95811351
-4.75137569,7.26042467,1.10798324,1.05855889,0.03543857,1.81718851,3.48008882,2.65498465,0.03579761,1.93752707
-4.74537269,7.17533662,1.11054144,1.03974309,0.03509507,1.80235678,3.44423200,2.62332024,0.03544476,1.91058624
-4.73936968,7.06788806,1.10900354,1.01850665,0.03457824,1.78102672,3.39638455,2.58421975,0.03495578,1.87749844
-4.73336668,6.93927111,1.10341606,0.99499695,0.03389184,1.75355595,3.33725448,2.53806791,0.03433937,1.83861443
-4.72736368,6.79117217,1.09391281,0.96941651,0.03304352,1.72044057,3.26779386,2.48542513,0.03360736,1.79441835
-4.72136068,6.62571738,1.08070832,0.94201885,0.03204457,1.68229668,3.18916755,2.42700871,0.03277436,1.74551340
-4.71535768,6.44540427,1.06408907,0.91310243,0.03090959,1.63983855,3.10271554,2.36366883,0.03185726,1.69260390
-4.70935468,6.25302289,1.04440283,0.88300307,0.02965599,1.59385428,3.00991055,2.29636073,0.03087459,1.63647436
-4.70335168,6.05156968,1.02204669,0.85208518,0.02830343,1.54518025,2.91231276,2.22611402,0.02984599,1.57796649
-4.69734867,5.84415799,0.99745422,0.82073203,0.02687319,1.49467515,2.81152357,2.15400064,0.02879149,1.51795519
-4.69134567,5.63392857,0.97108230,0.78933573,0.02538753,1.44319498,2.70914016,2.08110277,0.02773095,1.45732419
-4.68534267,5.42396371,0.94339821,0.75828706,0.02386905,1.39156963,2.60671261,2.00848178,0.02668340,1.39694258
-4.67933967,5.21720785,0.91486719,0.72796572,0.02233998,1.34058197,2.50570500,1.93714961,0.02566657,1.33764278
-4.67333667,5.01639731,0.88594121,0.69873124,0.02082165,1.29095004,2.40746177,1.86804327,0.02469638,1.28020080
-4.66733367,4.82400117,0.85704887,0.67091489,0.01933396,1.24331274,2.31318019,1.80200343,0.02378660,1.22531935
-4.66133067,4.64217446,0.82858699,0.64481288,0.01789488,1.19821918,2.22388944,1.73975751,0.02294854,1.17361422
-4.65532766,4.47272455,0.80091377,0.62068093,0.01652017,1.15612186,2.14043660,1.68190757,0.02219093,1.12560412
-4.64932466,4.31709066,0.77434368,0.59873033,0.01522308,1.11737332,2.06347937,1.62892314,0.02151980,1.08170413
-4.64332166,4.17633600,0.74914399,0.57912555,0.01401422,1.08222620,1.99348518,1.58113876,0.02093855,1.04222266
