energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.68784392,3.44862678,0.01325858,0.00000000,0.00841244,0.34227807,1.44998789,1.81204601,0.01640473,1.21106761
-5.68184092,3.56240932,0.01342220,0.00000000,0.00814358,0.35263289,1.50660033,1.88227423,0.01583856,1.24912239
-5.67583792,3.66878449,0.01358472,0.00000000,0.00785974,0.36147540,1.55976184,1.94829904,0.01528946,1.28584318
-5.66983492,3.76697857,0.01374721,0.00000000,0.00756397,0.36869339,1.60902688,2.00961633,0.01476697,1.32102097
-5.66383192,3.85639380,0.01391069,0.00000000,0.00725955,0.37420292,1.65402340,2.06583159,0.01428000,1.35448251
-5.65782891,3.93663385,0.01407616,0.00000000,0.00694999,0.37795090,1.69446253,2.11667604,0.01383675,1.38609850
-5.65182591,4.00752207,0.01424460,0.00000000,0.00663905,0.37991685,1.73014516,2.16201833,0.01344462,1.41578995
-5.64582291,4.06911139,0.01441695,0.00000000,0.00633074,0.38011365,1.76096526,2.20187109,0.01311015,1.44353218
-5.63981991,4.12168496,0.01459411,0.00000000,0.00602933,0.37858727,1.78690961,2.23639174,0.01283896,1.46935618
-5.63381691,4.16574728,0.01477691,0.00000000,0.00573933,0.37541551,1.80805423,2.26587737,0.01263566,1.49334716
-5.62781391,4.20200583,0.01496611,0.00000000,0.00546550,0.37070580,1.82455754,2.29075371,0.01250386,1.51564016
-5.62181091,4.23134387,0.01516232,0.00000000,0.00521279,0.36459207,1.83665059,2.31155841,0.01244606,1.53641306
-5.61580790,4.25478549,0.01536598,0.00000000,0.00498636,0.35723091,1.84462513,2.32891947,0.01246363,1.55587702
-5.60980490,4.27345436,0.01557729,0.00000000,0.00479156,0.34879714,1.84881975,2.34352954,0.01255679,1.57426501
-5.60380190,4.28852807,0.01579618,0.00000000,0.00463383,0.33947891,1.84960511,2.35611729,0.01272457,1.59181892
-5.59779890,4.30119006,0.01602223,0.00000000,0.00451876,0.32947253,1.84736878,2.36741720,0.01296480,1.60877583
-5.59179590,4.31258145,0.01625464,0.00000000,0.00445199,0.31897737,1.84250048,2.37813902,0.01327412,1.62535426
-5.58579290,4.32375493,0.01649216,0.00000000,0.00443918,0.30819070,1.83537832,2.38893843,0.01364799,1.64174108
-5.57978989,4.33563278,0.01673311,0.00000000,0.00448596,0.29730292,1.82635671,2.40039016,0.01408077,1.65807972
-5.57378689,4.34897099,0.01697531,0.00000000,0.00459789,0.28649323,1.81575630,2.41296491,0.01456577,1.67446041
-5.56778389,4.36433096,0.01721609,0.00000000,0.00478034,0.27592581,1.80385636,2.42701088,0.01509534,1.69091284
-5.56178089,4.38205999,0.01745236,0.00000000,0.00503844,0.26574663,1.79088972,2.44274090,0.01566103,1.70740177
-5.55577789,4.40228117,0.01768057,0.00000000,0.00537697,0.25608100,1.77704041,2.46022544,0.01625371,1.72382566
-5.54977489,4.42489292,0.01789682,0.00000000,0.00580024,0.24703185,1.76244377,2.47939185,0.01686378,1.74001858
-5.54377189,4.44957791,0.01809695,0.00000000,0.00631196,0.23867869,1.74718887,2.50002952,0.01748134,1.75575506
-5.53776888,4.47582056,0.01827659,0.00000000,0.00691512,0.23107728,1.73132291,2.52180063,0.01809643,1.77075784
-5.53176588,4.50293207,0.01843133,0.00000000,0.00761179,0.22426004,1.71485718,2.54425579,0.01869924,1.78470791
-5.52576288,4.53008149,0.01855678,0.00000000,0.00840300,0.21823692,1.69777403,2.56685360,0.01928033,1.79725654
-5.51975988,4.55633123,0.01864877,0.00000000,0.00928858,0.21299684,1.68003457,2.58898324,0.01983086,1.80803846
-5.51375688,4.58067518,0.01870346,0.00000000,0.01026700,0.20850961,1.66158638,2.60998878,0.02034278,1.81668577
-5.50775388,4.60207772,0.01871745,0.00000000,0.01133522,0.20472811,1.64237116,2.62919423,0.02080903,1.82284176
-5.50175088,4.61951193,0.01868792,0.00000000,0.01248863,0.20159081,1.62233156,2.64592812,0.02122364,1.82617411
-5.49574787,4.63199552,0.01861277,0.00000000,0.01372093,0.19902441,1.60141738,2.65954673,0.02158188,1.82638694
-5.48974487,4.63862311,0.01849064,0.00000000,0.01502412,0.19694669,1.57959059,2.66945503,0.02188031,1.82323117
-5.48374187,4.63859410,0.01832106,0.00000000,0.01638856,0.19526935,1.55682936,2.67512474,0.02211678,1.81651289
-5.47773887,4.63123520,0.01810443,0.00000000,0.01780297,0.19390082,1.53313093,2.67610899,0.02229043,1.80609957
-5.47173587,4.61601753,0.01784208,0.00000000,0.01925463,0.19274914,1.50851350,2.67205337,0.02240159,1.79192389
-5.46573287,4.59256801,0.01753624,0.00000000,0.02072958,0.19172458,1.48301725,2.66270327,0.02245171,1.77398532
-5.45972986,4.56067541,0.01718998,0.00000000,0.02221284,0.19074218,1.45670458,2.64790761,0.02244316,1.75234951
-5.45372686,4.52029128,0.01680719,0.00000000,0.02368873,0.18972412,1.42965986,2.62761911,0.02237911,1.72714571
-5.44772386,4.47152639,0.01639247,0.00000000,0.02514122,0.18860178,1.40198861,2.60189165,0.02226332,1.69856253
-5.44172086,4.41464333,0.01595101,0.00000000,0.02655432,0.18731753,1.37381660,2.57087489,0.02209995,1.66684225
-5.43571786,4.35004573,0.01548850,0.00000000,0.02791244,0.18582618,1.34528852,2.53480672,0.02189340,1.63227414
-5.42971486,4.27826502,0.01501099,0.00000000,0.02920080,0.18409611,1.31656665,2.49400404,0.02164808,1.59518693
-5.42371186,4.19994506,0.01452471,0.00000000,0.03040575,0.18210987,1.28782925,2.44885213,0.02136833,1.55594096
-5.41770885,4.11582533,0.01403601,0.00000000,0.03151517,0.17986448,1.25926883,2.39979328,0.02105822,1.51492003
-5.41170585,4.02672315,0.01355115,0.00000000,0.03251867,0.17737124,1.23109006,2.34731474,0.02072153,1.47252334
-5.40570285,3.93351527,0.01307621,0.00000000,0.03340786,0.17465505,1.20350747,2.29193666,0.02036163,1.42915765
-5.39969985,3.83711921,0.01261699,0.00000000,0.03417642,0.17175334,1.17674269,2.23419997,0.01998147,1.38522980
-5.39369685,3.73847475,0.01217883,0.00000000,0.03482026,0.16871467,1.15102128,2.17465472,0.01958364,1.34113972
-5.38769385,3.63852577,0.01176662,0.00000000,0.03533739,0.16559685,1.12656911,2.11384893,0.01917033,1.29727403
-5.38169085,3.53820275,0.01138465,0.00000000,0.03572792,0.16246491,1.10360839,2.05231820,0.01874346,1.25400023
-5.37568784,3.43840634,0.01103658,0.00000000,0.03599385,0.15938877,1.08235334,1.99057633,0.01830471,1.21166166
-5.36968484,3.33999205,0.01072544,0.00000000,0.03613887,0.15644087,1.06300561,1.92910701,0.01785566,1.17057307
-5.36368184,3.24375660,0.01045355,0.00000000,0.03616813,0.15369367,1.04574972,1.86835667,0.01739786,1.13101709
-5.35767884,3.15042598,0.01022256,0.00000000,0.03608792,0.15121731,1.03074849,1.80872879,0.01693291,1.09324131
-5.35167584,3.06064554,0.01003346,0.00000000,0.03590544,0.14907731,1.01813878,1.75057952,0.01646258,1.05745630
-5.34567284,2.97497213,0.00988658,0.00000000,0.03562845,0.14733255,1.00802759,1.69421477,0.01598885,1.02383423
-5.33966983,2.89386856,0.00978166,0.00000000,0.03526510,0.14603344,1.00048881,1.63988866,0.01551396,0.99250832
-5.33366683,2.81770015,0.00971787,0.00000000,0.03482360,0.14522047,0.99556047,1.58780336,0.01504042,0.96357293
-5.32766383,2.74673338,0.00969385,0.00000000,0.03431213,0.14492305,0.99324291,1.53811003,0.01457102,0.93708430
-5.32166083,2.68113648,0.00970779,0.00000000,0.03373862,0.14515870,0.99349761,1.49091085,0.01410878,0.91306174
-5.31565783,2.62098170,0.00975746,0.00000000,0.03311069,0.14593259,0.99624686,1.44626184,0.01365691,0.89148936
-5.30965483,2.56624892,0.00984023,0.00000000,0.03243556,0.14723740,1.00137429,1.40417626,0.01321871,0.87231813
-5.30365183,2.51683053,0.00995317,0.00000000,0.03172006,0.14905348,1.00872619,1.36462834,0.01279747,0.85546818
-5.29764882,2.47253704,0.01009304,0.00000000,0.03097059,0.15134931,1.01811364,1.32755725,0.01239638,0.84083142
-5.29164582,2.43310359,0.01025634,0.00000000,0.03019321,0.15408217,1.02931552,1.29287096,0.01201838,0.82827427
-5.28564282,2.39819694,0.01043937,0.00000000,0.02939363,0.15719905,1.04208235,1.26044999,0.01166609,0.81764067
-5.27963982,2.36742311,0.01063821,0.00000000,0.02857732,0.16063779,1.05614116,1.23015101,0.01134168,0.80875524
-5.27363682,2.34033567,0.01084883,0.00000000,0.02774953,0.16432835,1.07120122,1.20181013,0.01104676,0.80142678
-5.26763382,2.31644484,0.01106707,0.00000000,0.02691535,0.16819435,1.08696102,1.17524616,0.01078237,0.79545204
-5.26163082,2.29522756,0.01128872,0.00000000,0.02607979,0.17215461,1.10311618,1.15026379,0.01054888,0.79062000
-5.25562781,2.27613876,0.01150960,0.00000000,0.02524781,0.17612507,1.11936859,1.12665691,0.01034602,0.78671653
-5.24962481,2.25862386,0.01172561,0.00000000,0.02442439,0.18002064,1.13543653,1.10421216,0.01017288,0.78352963
-5.24362181,2.24213268,0.01193283,0.00000000,0.02361453,0.18375729,1.15106565,1.08271287,0.01002799,0.78085508
-5.23761881,2.22613459,0.01212762,0.00000000,0.02282331,0.18725426,1.16604056,1.06194356,0.00990936,0.77850258
-5.23161581,2.21013465,0.01230673,0.00000000,0.02205592,0.19043617,1.18019658,1.04169482,0.00981464,0.77630206
-5.22561281,2.19369032,0.01246742,0.00000000,0.02131771,0.19323530,1.19343122,1.02176881,0.00974120,0.77411012
-5.21960980,2.17642811,0.01260755,0.00000000,0.02061417,0.19559365,1.20571469,1.00198498,0.00968631,0.77181615
-5.21360680,2.15805941,0.01272571,0.00000000,0.01995098,0.19746488,1.21709880,0.98218596,0.00964723,0.76934792
-5.20760380,2.13839450,0.01282128,0.00000000,0.01933402,0.19881601,1.22772352,0.96224329,0.00962141,0.76667615
-5.20160080,2.11735389,0.01289454,0.00000000,0.01876935,0.19962871,1.23782048,0.94206260,0.00960656,0.76381777
-5.19559780,2.09497600,0.01294663,0.00000000,0.01826321,0.19990017,1.24771270,0.92158799,0.00960076,0.76083742
-5.18959480,2.07142026,0.01297965,0.00000000,0.01782198,0.19964348,1.25781009,0.90080502,0.00960255,0.75784698
-5.18359180,2.04696500,0.01299650,0.00000000,0.01745209,0.19888733,1.26860032,0.87974229,0.00961096,0.75500275
-5.17758879,2.02199965,0.01300089,0.00000000,0.01715992,0.19767517,1.28063489,0.85847106,0.00962549,0.75250034
-5.17158579,1.99701115,0.01299717,0.00000000,0.01695173,0.19606373,1.29451057,0.83710288,0.00964607,0.75056714
-5.16558279,1.97256472,0.01299013,0.00000000,0.01683346,0.19412090,1.31084661,0.81578525,0.00967304,0.74945263
-5.15957979,1.94927963,0.01298485,0.00000000,0.01681056,0.19192313,1.33025827,0.79469524,0.00970695,0.74941675
-5.15357679,1.92780082,0.01298644,0.00000000,0.01688783,0.18955236,1.35332787,0.77403136,0.00974855,0.75071688
-5.14757379,1.90876762,0.01299979,0.00000000,0.01706919,0.18709269,1.38057424,0.75400418,0.00979852,0.75359393
-5.14157079,1.89278108,0.01302934,0.00000000,0.01735749,0.18462687,1.41242221,0.73482586,0.00985742,0.75825821
-5.13556778,1.88037149,0.01307881,0.00000000,0.01775431,0.18223276,1.44917336,0.71669936,0.00992549,0.76487578
-5.12956478,1.87196785,0.01315100,0.00000000,0.01825978,0.17998006,1.49097979,0.69980788,0.01000254,0.77355606
-5.12356178,1.86787088,0.01324760,0.00000000,0.01887244,0.17792733,1.53782209,0.68430501,0.01008781,0.78434131
-5.11755878,1.86823115,0.01336906,0.00000000,0.01958913,0.17611948,1.58949311,0.67030623,0.01017995,0.79719867
-5.11155578,1.87303360,0.01351450,0.00000000,0.02040491,0.17458595,1.64558845,0.65788227,0.01027691,0.81201525
-5.10555278,1.88208935,0.01368167,0.00000000,0.02131308,0.17333952,1.70550454,0.64705464,0.01037599,0.82859654
-5.09954977,1.89503543,0.01386704,0.00000000,0.02230519,0.17237595,1.76844488,0.63779365,0.01047387,0.84666846
-5.09354677,1.91134258,0.01406584,0.00000000,0.02337113,0.17167436,1.83343438,0.63001901,0.01056668,0.86588299
-5.08754377,1.93033079,0.01427226,0.00000000,0.02449932,0.17119839,1.89934176,0.62360304,0.01065014,0.88582713
-5.08154077,1.95119205,0.01447965,0.00000000,0.02567688,0.17089798,1.96490907,0.61837627,0.01071969,0.90603502
-5.07553777,1.97301903,0.01468080,0.00000000,0.02688985,0.17071186,2.02878748,0.61413516,0.01077069,0.92600250
-5.06953477,1.99483864,0.01486815,0.00000000,0.02812351,0.17057037,2.08957796,0.61065155,0.01079856,0.94520356
-5.06353177,2.01564860,0.01503417,0.00000000,0.02936265,0.17039866,2.14587513,0.60768333,0.01079904,0.96310805
-5.05752876,2.03445558,0.01517162,0.00000000,0.03059188,0.17012005,2.19631265,0.60498588,0.01076827,0.97919964
-5.05152576,2.05031296,0.01527382,0.00000000,0.03179597,0.16965934,2.23960816,0.60232360,0.01070304,0.99299341
-5.04552276,2.06235669,0.01533494,0.00000000,0.03296011,0.16894601,2.27460595,0.59948115,0.01060088,1.00405229
-5.03951976,2.06983754,0.01535019,0.00000000,0.03407026,0.16791707,2.30031554,0.59627369,0.01046019,1.01200154
-5.03351676,2.07214853,0.01531600,0.00000000,0.03511335,0.16651954,2.31594466,0.59255596,0.01028030,1.01654077
-5.02751376,2.06884632,0.01523014,0.00000000,0.03607754,0.16471234,2.32092514,0.58822957,0.01006146,1.01745301
-5.02151076,2.05966596,0.01509176,0.00000000,0.03695238,0.16246774,2.31493091,0.58324837,0.00980491,1.01461051
-5.01550775,2.04452843,0.01490141,0.00000000,0.03772893,0.15977203,2.29788715,0.57762174,0.00951276,1.00797705
-5.00950475,2.02354093,0.01466094,0.00000000,0.03839986,0.15662575,2.26997069,0.57141564,0.00918794,0.99760690
-5.00350175,1.99699019,0.01437341,0.00000000,0.03895943,0.15304320,2.23160152,0.56475145,0.00883409,0.98364045
-4.99749875,1.96532925,0.01404292,0.00000000,0.03940349,0.14905149,2.18342607,0.55780283,0.00845541,0.96629685
-4.99149575,1.92915852,0.01367440,0.00000000,0.03972939,0.14468914,2.12629311,0.55079047,0.00805654,0.94586415
-4.98549275,1.88920210,0.01327341,0.00000000,0.03993589,0.14000425,2.06122346,0.54397531,0.00764235,0.92268741
-4.97948974,1.84628060,0.01284589,0.00000000,0.04002294,0.13505250,1.98937485,0.53765015,0.00721785,0.89715533
-4.97348674,1.80128141,0.01239795,0.00000000,0.03999159,0.12989487,1.91200363,0.53213018,0.00678798,0.86968611
-4.96748374,1.75512792,0.01193559,0.00000000,0.03984377,0.12459538,1.83042479,0.52774261,0.00635753,0.84071313
-4.96148074,1.70874883,0.01146456,0.00000000,0.03958209,0.11921887,1.74597207,0.52481579,0.00593097,0.81067103
-4.95547774,1.66304853,0.01099016,0.00000000,0.03920973,0.11382889,1.65995960,0.52366803,0.00551235,0.77998278
-4.94947474,1.61887981,0.01051709,0.00000000,0.03873028,0.10848574,1.57364654,0.52459661,0.00510529,0.74904816
-4.94347174,1.57701953,0.01004938,0.00000000,0.03814760,0.10324491,1.48820578,0.52786705,0.00471283,0.71823413
-4.93746873,1.53814811,0.00959030,0.00000000,0.03746581,0.09815573,1.40469783,0.53370321,0.00433751,0.68786720
-4.93146573,1.50283319,0.00914241,0.00000000,0.03668921,0.09326035,1.32405021,0.54227826,0.00398127,0.65822807
-4.92546273,1.47151796,0.00870751,0.00000000,0.03582233,0.08859318,1.24704314,0.55370701,0.00364554,0.62954855
-4.91945973,1.44451414,0.00828676,0.00000000,0.03487000,0.08418052,1.17430117,0.56803971,0.00333122,0.60201070
-4.91345673,1.42199974,0.00788074,0.00000000,0.03383737,0.08004069,1.10629092,0.58525766,0.00303878,0.57574796
-4.90745373,1.40402134,0.00748957,0.00000000,0.03273008,0.07618430,1.04332429,0.60527084,0.00276831,0.55084819
-4.90145073,1.39050072,0.00711306,0.00000000,0.03155434,0.07261489,0.98556680,0.62791764,0.00251954,0.52735820
-4.89544772,1.38124538,0.00675078,0.00000000,0.03031707,0.06932973,0.93305005,0.65296706,0.00229199,0.50528943
-4.88944472,1.37596253,0.00640225,0.00000000,0.02902597,0.06632082,0.88568784,0.68012310,0.00208498,0.48462461
-4.88344172,1.37427601,0.00606704,0.00000000,0.02768959,0.06357600,0.84329480,0.70903170,0.00189774,0.46532481
-4.87743872,1.37574560,0.00574484,0.00000000,0.02631741,0.06108017,0.80560695,0.73928983,0.00172944,0.44733679
-4.87143572,1.37988803,0.00543563,0.00000000,0.02491978,0.05881649,0.77230311,0.77045670,0.00157930,0.43060022
-4.86543272,1.38619906,0.00513966,0.00000000,0.02350788,0.05676761,0.74302674,0.80206676,0.00144656,0.41505450
-4.85942971,1.39417591,0.00485755,0.00000000,0.02209361,0.05491688,0.71740711,0.83364402,0.00133059,0.40064511
-4.85342671,1.40333946,0.00459032,0.00000000,0.02068947,0.05324950,0.69507966,0.86471724,0.00123090,0.38732920
-4.84742371,1.41325525,0.00433934,0.00000000,0.01930833,0.05175347,0.67570458,0.89483545,0.00114711,0.37508030
-4.84142071,1.42355288,0.00410637,0.00000000,0.01796322,0.05042061,0.65898357,0.92358308,0.00107905,0.36389215
-4.83541771,1.43394294,0.00389350,0.00000000,0.01666708,0.04924724,0.64467416,0.95059407,0.00102668,0.35378153
-4.82941471,1.44423087,0.00370309,0.00000000,0.01543255,0.04823489,0.63260144,0.97556443,0.00099014,0.34479005
-4.82341171,1.45432732,0.00353777,0.00000000,0.01427166,0.04739068,0.62266693,0.99826248,0.00096970,0.33698501
-4.81740870,1.46425440,0.00340032,0.00000000,0.01319561,0.04672765,0.61485451,1.01853642,0.00096576,0.33045914
-4.81140570,1.47414775,0.00329362,0.00000000,0.01221457,0.04626482,0.60923317,1.03631872,0.00097884,0.32532942
-4.80540270,1.48425396,0.00322062,0.00000000,0.01133748,0.04602706,0.60595670,1.05162725,0.00100952,0.32173500
-4.79939970,1.49492364,0.00318421,0.00000000,0.01057192,0.04604477,0.60526024,1.06456292,0.00105846,0.31983403
-4.79339670,1.50660013,0.00318720,0.00000000,0.00992396,0.04635331,0.60745371,1.07530401,0.00112633,0.31979985
-4.78739370,1.51980428,0.00323226,0.00000000,0.00939811,0.04699223,0.61291233,1.08409755,0.00121382,0.32181616
-4.78139070,1.53511577,0.00332183,0.00000000,0.00899733,0.04800432,0.62206439,1.09124800,0.00132155,0.32607160
-4.77538769,1.55315160,0.00345806,0.00000000,0.00872293,0.04943439,0.63537646,1.09710388,0.00145014,0.33275366
-4.76938469,1.57454258,0.00364278,0.00000000,0.00857470,0.05132793,0.65333640,1.10204306,0.00160007,0.34204198
-4.76338169,1.59990842,0.00387743,0.00000000,0.00855091,0.05372954,0.67643445,1.10645722,0.00177174,0.35410138
-4.75737869,1.62983260,0.00416298,0.00000000,0.00864840,0.05668126,0.70514299,1.11073638,0.00196540,0.36907452
-4.75137569,1.66483751,0.00449990,0.00000000,0.00886266,0.06022082,0.73989530,1.11525394,0.00218112,0.38707453
-4.74537269,1.70536092,0.00488810,0.00000000,0.00918793,0.06437976,0.78106394,1.12035304,0.00241880,0.40817782
-4.73936968,1.75173438,0.00532687,0.00000000,0.00961726,0.06918165,0.82893937,1.12633451,0.00267809,0.43241711
-4.73336668,1.80416424,0.00581483,0.00000000,0.01014267,0.07464024,0.88370933,1.13344688,0.00295844,0.45977508
-4.72736368,1.86271586,0.00634988,0.00000000,0.01075518,0.08075785,0.94543991,1.14187874,0.00325901,0.49017883
-4.72136068,1.92730143,0.00692916,0.00000000,0.01144490,0.08752387,1.01405869,1.15175331,0.00357870,0.52349533
-4.71535768,1.99767173,0.00754903,0.00000000,0.01220118,0.09491348,1.08934086,1.16312552,0.00391610,0.55952819
-4.70935468,2.07341214,0.00820504,0.00000000,0.01301265,0.10288683,1.17089903,1.17598120,0.00426952,0.59801588
-4.70335168,2.15394301,0.00889195,0.00000000,0.01386730,0.11138847,1.25817718,1.19023845,0.00463695,0.63863168
-4.69734867,2.23852456,0.00960370,0.00000000,0.01475262,0.12034729,1.35044961,1.20575071,0.00501607,0.68098553
-4.69134567,2.32626624,0.01033353,0.00000000,0.01565571,0.12967698,1.44682512,1.22231158,0.00540428,0.72462790
-4.68534267,2.41614060,0.01107396,0.00000000,0.01656336,0.13927699,1.54625698,1.23966085,0.00579868,0.76905566
-4.67933967,2.50700144,0.01181696,0.00000000,0.01746225,0.14903410,1.64755884,1.25749179,0.00619614,0.81372016
-4.67333667,2.59760619,0.01255402,0.00000000,0.01833905,0.15882449,1.74942642,1.27545926,0.00659332,0.85803728
-4.66733367,2.68664199,0.01327630,0.00000000,0.01918062,0.16851640,1.85046504,1.29318872,0.00698668,0.90139937
-4.66133067,2.77275526,0.01397482,0.00000000,0.01997422,0.17797326,1.94922227,1.31028578,0.00737263,0.94318888
-4.65532766,2.85458396,0.01464066,0.00000000,0.02070765,0.18705722,2.04422507,1.32634628,0.00774749,0.98279327
-4.64932466,2.93079203,0.01526512,0.00000000,0.02136951,0.19563301,2.13402038,1.34096680,0.00810765,1.01962083
-4.64332166,3.00010492,0.01584001,0.00000000,0.02194939,0.20357202,2.21721797,1.35375526,0.00844961,1.05311694
