energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.69984992,1.81502370,0.49392694,0.00000000,0.05581040,0.09195706,0.02341741,0.50506670,0.45326193,0.55221606
-5.69384692,1.75155477,0.48662398,0.00000000,0.05653950,0.08460770,0.02393930,0.48966153,0.42608410,0.52933591
-5.68784392,1.69247033,0.47875662,0.00000000,0.05710575,0.07780410,0.02452958,0.47537008,0.40100898,0.50786128
-5.68184092,1.63811149,0.47029357,0.00000000,0.05749466,0.07160996,0.02518063,0.46229221,0.37829311,0.48789535
-5.67583792,1.58875416,0.46121441,0.00000000,0.05769490,0.06607341,0.02588666,0.45052291,0.35813723,0.46951486
-5.66983492,1.54461228,0.45151176,0.00000000,0.05769882,0.06122703,0.02664386,0.44015039,0.34068555,0.45277277
-5.66383192,1.50583969,0.44119286,0.00000000,0.05750281,0.05708816,0.02745037,0.43125346,0.32602595,0.43770084
-5.65782891,1.47253056,0.43028027,0.00000000,0.05710751,0.05365959,0.02830606,0.42389821,0.31419109,0.42431176
-5.65182591,1.44471790,0.41881175,0.00000000,0.05651781,0.05093034,0.02921227,0.41813410,0.30516012,0.41260072
-5.64582291,1.42237044,0.40683935,0.00000000,0.05574269,0.04887673,0.03017131,0.41398978,0.29886105,0.40254638
-5.63981991,1.40538796,0.39442765,0.00000000,0.05479481,0.04746352,0.03118594,0.41146870,0.29517349,0.39411112
-5.63381691,1.39359569,0.38165140,0.00000000,0.05369007,0.04664520,0.03225868,0.41054504,0.29393198,0.38724072
-5.62781391,1.38673835,0.36859262,0.00000000,0.05244689,0.04636734,0.03339115,0.41116001,0.29492957,0.38186350
-5.62181091,1.38447471,0.35533736,0.00000000,0.05108554,0.04656801,0.03458337,0.41321896,0.29792202,0.37788932
-5.61580790,1.38637348,0.34197231,0.00000000,0.04962727,0.04717925,0.03583306,0.41658963,0.30263233,0.37520839
-5.60980490,1.39191142,0.32858150,0.00000000,0.04809356,0.04812857,0.03713508,0.42110168,0.30875595,0.37369042
-5.60380190,1.40047445,0.31524329,0.00000000,0.04650530,0.04934052,0.03848090,0.42654772,0.31596638,0.37318418
-5.59779890,1.41136242,0.30202772,0.00000000,0.04488212,0.05073822,0.03985835,0.43268605,0.32392151,0.37351784
-5.59179590,1.42379799,0.28899451,0.00000000,0.04324174,0.05224494,0.04125139,0.43924500,0.33227034,0.37450010
-5.58579290,1.43693972,0.27619175,0.00000000,0.04159951,0.05378567,0.04264028,0.44592894,0.34066025,0.37592250
-5.57978989,1.44989945,0.26365528,0.00000000,0.03996810,0.05528859,0.04400175,0.45242573,0.34874458,0.37756269
-5.57378689,1.46176331,0.25140884,0.00000000,0.03835732,0.05668656,0.04530960,0.45841537,0.35619042,0.37918887
-5.56778389,1.47161603,0.23946498,0.00000000,0.03677411,0.05791845,0.04653533,0.46357958,0.36268631,0.38056506
-5.56178089,1.47856725,0.22782647,0.00000000,0.03522268,0.05893036,0.04764906,0.46761180,0.36794972,0.38145728
-5.55577789,1.48177905,0.21648835,0.00000000,0.03370484,0.05967668,0.04862049,0.47022734,0.37173396,0.38164015
-5.54977489,1.48049324,0.20544024,0.00000000,0.03222030,0.06012089,0.04942006,0.47117312,0.37383433,0.38090375
-5.54377189,1.47405723,0.19466891,0.00000000,0.03076723,0.06023623,0.05002003,0.47023652,0.37409319,0.37906036
-5.53776888,1.46194717,0.18416085,0.00000000,0.02934272,0.06000600,0.05039566,0.46725310,0.37240383,0.37595076
-5.53176588,1.44378722,0.17390477,0.00000000,0.02794332,0.05942371,0.05052619,0.46211264,0.36871282,0.37144974
-5.52576288,1.41936399,0.16389380,0.00000000,0.02656560,0.05849283,0.05039579,0.45476339,0.36302094,0.36547055
-5.51975988,1.38863550,0.15412742,0.00000000,0.02520656,0.05722642,0.04999430,0.44521426,0.35538241,0.35796807
-5.51375688,1.35173415,0.14461288,0.00000000,0.02386412,0.05564636,0.04931773,0.43353491,0.34590266,0.34894050
-5.50775388,1.30896359,0.13536619,0.00000000,0.02253738,0.05378252,0.04836860,0.41985375,0.33473457,0.33842946
-5.50175088,1.26078980,0.12641260,0.00000000,0.02122691,0.05167160,0.04715594,0.40435408,0.32207343,0.32651862
-5.49574787,1.20782677,0.11778663,0.00000000,0.01993489,0.04935596,0.04569509,0.38726841,0.30815087,0.31333079
-5.48974487,1.15081753,0.10953168,0.00000000,0.01866515,0.04688226,0.04400731,0.36887148,0.29322784,0.29902369
-5.48374187,1.09061164,0.10169925,0.00000000,0.01742315,0.04430012,0.04211911,0.34947213,0.27758717,0.28378468
-5.47773887,1.02814002,0.09434790,0.00000000,0.01621588,0.04166074,0.04006144,0.32940464,0.26152575,0.26782455
-5.47173587,0.96438844,0.08754200,0.00000000,0.01505170,0.03901560,0.03786881,0.30901962,0.24534681,0.25137087
-5.46573287,0.90037076,0.08135033,0.00000000,0.01394013,0.03641526,0.03557824,0.28867519,0.22935240,0.23466108
-5.45972986,0.83710300,0.07584462,0.00000000,0.01289166,0.03390817,0.03322831,0.26872844,0.21383646,0.21793558
-5.45372686,0.77557925,0.07109811,0.00000000,0.01191749,0.03153980,0.03085809,0.24952775,0.19907844,0.20143132
-5.44772386,0.71675012,0.06718412,0.00000000,0.01102927,0.02935173,0.02850629,0.23140595,0.18533780,0.18537581
-5.44172086,0.66150434,0.06417467,0.00000000,0.01023896,0.02738102,0.02621039,0.21467464,0.17284940,0.16998201
-5.43571786,0.61065387,0.06213920,0.00000000,0.00955854,0.02565974,0.02400597,0.19961964,0.16181974,0.15544415
-5.42971486,0.56492266,0.06114334,0.00000000,0.00899988,0.02421454,0.02192616,0.18649758,0.15242413,0.14193443
-5.42371186,0.52493896,0.06124774,0.00000000,0.00857459,0.02306650,0.02000126,0.17553364,0.14480477,0.12960082
-5.41770885,0.49123100,0.06250698,0.00000000,0.00829382,0.02223101,0.01825851,0.16692018,0.13906956,0.11856584
-5.41170585,0.46422560,0.06496844,0.00000000,0.00816820,0.02171778,0.01672197,0.16081631,0.13529166,0.10892613
-5.40570285,0.44424932,0.06867127,0.00000000,0.00820767,0.02153102,0.01541255,0.15734806,0.13350974,0.10075295
-5.39969985,0.43153161,0.07364537,0.00000000,0.00842136,0.02166959,0.01434810,0.15660903,0.13372874,0.09409324
-5.39369685,0.42620941,0.07991035,0.00000000,0.00881749,0.02212733,0.01354358,0.15866146,0.13592115,0.08897115
-5.38769385,0.42833280,0.08747463,0.00000000,0.00940324,0.02289342,0.01301124,0.16353735,0.14002887,0.08539009
-5.38169085,0.43787115,0.09633453,0.00000000,0.01018458,0.02395280,0.01276083,0.17123983,0.14596530,0.08333477
-5.37568784,0.45471955,0.10647362,0.00000000,0.01116616,0.02528668,0.01279970,0.18174435,0.15361807,0.08277352
-5.36968484,0.47870518,0.11786213,0.00000000,0.01235115,0.02687312,0.01313295,0.19499999,0.16285200,0.08366048
-5.36368184,0.50959342,0.13045665,0.00000000,0.01374111,0.02868766,0.01376343,0.21093062,0.17351257,0.08593773
-5.35767884,0.54709373,0.14420013,0.00000000,0.01533588,0.03070396,0.01469169,0.22943602,0.18542967,0.08953725
-5.35167584,0.59086512,0.15902214,0.00000000,0.01713344,0.03289461,0.01591581,0.25039310,0.19842178,0.09438267
-5.34567284,0.64052138,0.17483954,0.00000000,0.01912987,0.03523183,0.01743124,0.27365702,0.21230036,0.10039081
-5.33966983,0.69563596,0.19155740,0.00000000,0.02131933,0.03768828,0.01923050,0.29906256,0.22687445,0.10747300
-5.33366683,0.75574672,0.20907038,0.00000000,0.02369403,0.04023783,0.02130283,0.32642549,0.24195534,0.11553617
-5.32766383,0.82036050,0.22726430,0.00000000,0.02624431,0.04285629,0.02363394,0.35554424,0.25736121,0.12448381
-5.32166083,0.88895749,0.24601797,0.00000000,0.02895874,0.04552206,0.02620561,0.38620160,0.27292149,0.13421670
-5.31565783,0.96099550,0.26520520,0.00000000,0.03182422,0.04821672,0.02899551,0.41816668,0.28848083,0.14463353
-5.30965483,1.03591398,0.28469683,0.00000000,0.03482615,0.05092541,0.03197698,0.45119697,0.30390241,0.15563140
-5.30365183,1.11313779,0.30436269,0.00000000,0.03794860,0.05363706,0.03511902,0.48504039,0.31907053,0.16710624
-5.29764882,1.19208057,0.32407345,0.00000000,0.04117445,0.05634449,0.03838630,0.51943738,0.33389214,0.17895313
-5.29164582,1.27214761,0.34370214,0.00000000,0.04448552,0.05904420,0.04173949,0.55412294,0.34829739,0.19106657
-5.28564282,1.35273820,0.36312540,0.00000000,0.04786272,0.06173597,0.04513564,0.58882843,0.36223888,0.20334071
-5.27963982,1.43324740,0.38222420,0.00000000,0.05128603,0.06442225,0.04852877,0.62328323,0.37568987,0.21566950
-5.27363682,1.51306720,0.40088425,0.00000000,0.05473460,0.06710738,0.05187068,0.65721613,0.38864121,0.22794685
-5.26763382,1.59158721,0.41899587,0.00000000,0.05818661,0.06979656,0.05511185,0.69035653,0.40109737,0.24006680
-5.26163082,1.66819502,0.43645353,0.00000000,0.06161924,0.07249475,0.05820250,0.72243540,0.41307155,0.25192368
-5.25562781,1.74227652,0.45315505,0.00000000,0.06500855,0.07520552,0.06109375,0.75318613,0.42458032,0.26341225
-5.24962481,1.81321641,0.46900067,0.00000000,0.06832933,0.07792987,0.06373878,0.78234546,0.43563793,0.27442809
-5.24362181,1.88039933,0.48389203,0.00000000,0.07155499,0.08066511,0.06609412,0.80965440,0.44625071,0.28486788
-5.23761881,1.94321205,0.49773133,0.00000000,0.07465753,0.08340391,0.06812072,0.83485956,0.45641201,0.29462999
-5.23161581,2.00104696,0.51042081,0.00000000,0.07760755,0.08613355,0.06978510,0.85771490,0.46609784,0.30361523
-5.22561281,2.05330743,0.52186266,0.00000000,0.08037439,0.08883549,0.07106027,0.87798400,0.47526374,0.31172770
-5.21960980,2.09941512,0.53195964,0.00000000,0.08292642,0.09148519,0.07192646,0.89544319,0.48384304,0.31887607
-5.21360680,2.13881955,0.54061637,0.00000000,0.08523144,0.09405235,0.07237176,0.90988530,0.49174674,0.32497494
-5.20760380,2.17100984,0.54774147,0.00000000,0.08725733,0.09650157,0.07239242,0.92112434,0.49886514,0.32994654
-5.20160080,2.19552857,0.55325051,0.00000000,0.08897278,0.09879333,0.07199295,0.92900082,0.50507128,0.33372265
-5.19559780,2.21198734,0.55706970,0.00000000,0.09034814,0.10088536,0.07118602,0.93338776,0.51022600,0.33624661
-5.18959480,2.22008350,0.55914020,0.00000000,0.09135651,0.10273432,0.06999209,0.93419705,0.51418454,0.33747553
-5.18359180,2.21961753,0.55942291,0.00000000,0.09197472,0.10429773,0.06843890,0.93138597,0.51680429,0.33738245
-5.17758879,2.21050994,0.55790341,0.00000000,0.09218443,0.10553605,0.06656070,0.92496354,0.51795341,0.33595848
-5.17158579,2.19281711,0.55459687,0.00000000,0.09197313,0.10641485,0.06439738,0.91499623,0.51751981,0.33321462
-5.16558279,2.16674475,0.54955251,0.00000000,0.09133509,0.10690691,0.06199357,0.90161277,0.51542006,0.32918336
-5.15957979,2.13265830,0.54285738,0.00000000,0.09027201,0.10699419,0.05939752,0.88500765,0.51160770,0.32391974
-5.15357679,2.09108907,0.53463908,0.00000000,0.08879358,0.10666959,0.05666011,0.86544282,0.50608057,0.31750191
-5.14757379,2.04273562,0.52506716,0.00000000,0.08691767,0.10593823,0.05383376,0.84324750,0.49888650,0.31003099
-5.14157079,1.98845953,0.51435302,0.00000000,0.08467027,0.10481847,0.05097143,0.81881570,0.49012729,0.30163014
-5.13556778,1.92927531,0.50274799,0.00000000,0.08208508,0.10334227,0.04812561,0.79260138,0.47996045,0.29244295
-5.12956478,1.86633432,0.49053978,0.00000000,0.07920279,0.10155513,0.04534748,0.76511122,0.46859859,0.28263094
-5.12356178,1.80090280,0.47804690,0.00000000,0.07607012,0.09951537,0.04268607,0.73689506,0.45630642,0.27237034
-5.11755878,1.73433439,0.46561157,0.00000000,0.07273854,0.09729293,0.04018750,0.70853420,0.44339534,0.26184818
-5.11155578,1.66803803,0.45359096,0.00000000,0.06926284,0.09496757,0.03789432,0.68062783,0.43021575,0.25125780
-5.10555278,1.60344194,0.44234720,0.00000000,0.06569950,0.09262662,0.03584493,0.65377800,0.41714732,0.24079383
-5.09954977,1.54195492,0.43223642,0.00000000,0.06210508,0.09036235,0.03407303,0.62857358,0.40458768,0.23064701
-5.09354677,1.48492631,0.42359722,0.00000000,0.05853456,0.08826893,0.03260715,0.60557373,0.39293963,0.22099879
-5.08754377,1.43360590,0.41673906,0.00000000,0.05503973,0.08643935,0.03147016,0.58529139,0.38259776,0.21201612
-5.08154077,1.38910524,0.41193089,0.00000000,0.05166782,0.08496200,0.03067895,0.56817747,0.37393451,0.20384646
-5.07553777,1.35236187,0.40939065,0.00000000,0.04846022,0.08391753,0.03024402,0.55460623,0.36728660,0.19661336
-5.06953477,1.32410766,0.40927585,0.00000000,0.04545150,0.08337564,0.03016919,0.54486234,0.36294205,0.19041263
-5.06353177,1.30484264,0.41167594,0.00000000,0.04266874,0.08339230,0.03045140,0.53913032,0.36112844,0.18530939
-5.05752876,1.29481528,0.41660651,0.00000000,0.04013107,0.08400722,0.03108049,0.53748652,0.36200287,0.18133608
-5.05152576,1.29401018,0.42400585,0.00000000,0.03784958,0.08524186,0.03203924,0.53989427,0.36564391,0.17849139
-5.04552276,1.30214375,0.43373392,0.00000000,0.03582747,0.08709801,0.03330336,0.54620226,0.37204607,0.17674048
-5.03951976,1.31866816,0.44557401,0.00000000,0.03406050,0.08955700,0.03484176,0.55614647,0.38111694,0.17601609
-5.03351676,1.34278391,0.45923693,0.00000000,0.03253766,0.09257956,0.03661694,0.56935557,0.39267716,0.17622085
-5.02751376,1.37346050,0.47436784,0.00000000,0.03124202,0.09610643,0.03858555,0.58535985,0.40646352,0.17723054
-5.02151076,1.40946490,0.49055547,0.00000000,0.03015173,0.10005972,0.04069917,0.60360341,0.42213483,0.17889825
-5.01550775,1.44939706,0.50734349,0.00000000,0.02924115,0.10434486,0.04290526,0.62345934,0.43928087,0.18105920
-5.00950475,1.49173123,0.52424365,0.00000000,0.02848199,0.10885329,0.04514834,0.64424746,0.45743374,0.18353627
-5.00350175,1.53486199,0.54075032,0.00000000,0.02784448,0.11346569,0.04737125,0.66525412,0.47608167,0.18614575
-4.99749875,1.57715337,0.55635589,0.00000000,0.02729849,0.11805560,0.04951660,0.68575330,0.49468455,0.18870339
-4.99149575,1.61698940,0.57056653,0.00000000,0.02681461,0.12249352,0.05152829,0.70502851,0.51269088,0.19103031
-4.98549275,1.65282440,0.58291770,0.00000000,0.02636507,0.12665101,0.05335307,0.72239459,0.52955532,0.19295873
-4.97948974,1.68323112,0.59298890,0.00000000,0.02592455,0.13040503,0.05494203,0.73721861,0.54475641,0.19433716
-4.97348674,1.70694499,0.60041706,0.00000000,0.02547091,0.13364198,0.05625209,0.74893927,0.55781365,0.19503502
-4.96748374,1.72290296,0.60490802,0.00000000,0.02498561,0.13626156,0.05724723,0.75708383,0.56830321,0.19494643
-4.96148074,1.73027524,0.60624581,0.00000000,0.02445412,0.13818011,0.05789963,0.76128216,0.57587187,0.19399310
-4.95547774,1.72848898,0.60429917,0.00000000,0.02386608,0.13933342,0.05819045,0.76127723,0.58024836,0.19212617
-4.94947474,1.71724294,0.59902528,0.00000000,0.02321531,0.13967881,0.05811041,0.75693167,0.58125182,0.18932707
-4.94347174,1.69651254,0.59047033,0.00000000,0.02249972,0.13919639,0.05765996,0.74823020,0.57879693,0.18560720
-4.93746873,1.66654542,0.57876714,0.00000000,0.02172102,0.13788958,0.05684916,0.73527784,0.57289562,0.18100673
-4.93146573,1.62784762,0.56412979,0.00000000,0.02088439,0.13578463,0.05569725,0.71829404,0.56365513,0.17559234
-4.92546273,1.58116109,0.54684566,0.00000000,0.01999802,0.13292947,0.05423186,0.69760303,0.55127277,0.16945419
-4.91945973,1.52743369,0.52726500,0.00000000,0.01907259,0.12939164,0.05248793,0.67362081,0.53602743,0.16270216
-4.91345673,1.46778296,0.50578877,0.00000000,0.01812071,0.12525561,0.05050648,0.64683941,0.51826840,0.15546162
-4.90745373,1.40345517,0.48285494,0.00000000,0.01715635,0.12061959,0.04833309,0.61780911,0.49840190,0.14786882
-4.90145073,1.33578160,0.45892411,0.00000000,0.01619423,0.11559185,0.04601637,0.58711940,0.47687607,0.14006611
-4.89544772,1.26613356,0.43446479,0.00000000,0.01524929,0.11028684,0.04360631,0.55537943,0.45416487,0.13219727
-4.88944472,1.19587825,0.40993901,0.00000000,0.01433617,0.10482124,0.04115269,0.52319880,0.43075187,0.12440291
-4.88344172,1.12633688,0.38578884,0.00000000,0.01346869,0.09931004,0.03870356,0.49116938,0.40711428,0.11681641
-4.87743872,1.05874671,0.36242410,0.00000000,0.01265949,0.09386293,0.03630385,0.45984884,0.38370816,0.10956018
-4.87143572,0.99422823,0.34021192,0.00000000,0.01191967,0.08858101,0.03399418,0.42974641,0.36095507,0.10274265
-4.86543272,0.93375838,0.31946824,0.00000000,0.01125856,0.08355404,0.03180993,0.40131134,0.33923089,0.09645585
-4.85942971,0.87815062,0.30045149,0.00000000,0.01068349,0.07885820,0.02978046,0.37492425,0.31885688,0.09077381
-4.85342671,0.82804200,0.28335871,0.00000000,0.01019972,0.07455456,0.02792872,0.35089154,0.30009345,0.08575156
-4.84742371,0.78388740,0.26832389,0.00000000,0.00981043,0.07068815,0.02627102,0.32944287,0.28313652,0.08142496
-4.84142071,0.74596054,0.25541860,0.00000000,0.00951671,0.06728773,0.02481711,0.31073147,0.26811656,0.07781110
-4.83541771,0.71436122,0.24465464,0.00000000,0.00931770,0.06436616,0.02357047,0.29483714,0.25510012,0.07490943
-4.82941471,0.68902812,0.23598849,0.00000000,0.00921073,0.06192129,0.02252879,0.28177138,0.24409356,0.07270321
-4.82341171,0.66975594,0.22932737,0.00000000,0.00919149,0.05993747,0.02168466,0.27148449,0.23504878,0.07116155
-4.81740870,0.65621611,0.22453626,0.00000000,0.00925427,0.05838729,0.02102631,0.26387387,0.22787034,0.07024162
-4.81140570,0.64797970,0.22144592,0.00000000,0.00939223,0.05723373,0.02053855,0.25879325,0.22242377,0.06989113
-4.80540270,0.64454150,0.21986120,0.00000000,0.00959757,0.05643243,0.02020358,0.25606219,0.21854453,0.07005080
-4.79939970,0.64534405,0.21956944,0.00000000,0.00986185,0.05593404,0.02000202,0.25547553,0.21604707,0.07065687
-4.79339670,0.64980074,0.22034866,0.00000000,0.01017623,0.05568656,0.01991370,0.25681229,0.21473382,0.07164341
-4.78739370,0.65731702,0.22197509,0.00000000,0.01053168,0.05563747,0.01991848,0.25984363,0.21440346,0.07294448
-4.78139070,0.66730892,0.22422994,0.00000000,0.01091918,0.05573576,0.01999700,0.26433972,0.21485838,0.07449595
-4.77538769,0.67921851,0.22690515,0.00000000,0.01133002,0.05593355,0.02013122,0.27007530,0.21591092,0.07623708
-4.76938469,0.69252589,0.22980801,0.00000000,0.01175585,0.05618748,0.02030493,0.27683370,0.21738835,0.07811163
-4.76338169,0.70675750,0.23276457,0.00000000,0.01218898,0.05645966,0.02050403,0.28440956,0.21913637,0.08006871
-4.75737869,0.72149107,0.23562185,0.00000000,0.01262244,0.05671829,0.02071676,0.29261016,0.22102121,0.08206328
-4.75137569,0.73635721,0.23824891,0.00000000,0.01305017,0.05693792,0.02093373,0.30125558,0.22293031,0.08405630
-4.74537269,0.75103832,0.24053688,0.00000000,0.01346715,0.05709936,0.02114787,0.31017792,0.22477187,0.08601462
-4.73936968,0.76526523,0.24239813,0.00000000,0.01386952,0.05718928,0.02135432,0.31921985,0.22647324,0.08791074
-4.73336668,0.77881225,0.24376474,0.00000000,0.01425473,0.05719964,0.02155015,0.32823279,0.22797857,0.08972233
-4.72736368,0.79149139,0.24458647,0.00000000,0.01462162,0.05712690,0.02173413,0.33707501,0.22924590,0.09143174
-4.72136068,0.80314639,0.24482848,0.00000000,0.01497056,0.05697109,0.02190641,0.34561001,0.23024400,0.09302551
-4.71535768,0.81364710,0.24446898,0.00000000,0.01530354,0.05673498,0.02206826,0.35370527,0.23094920,0.09449387
-4.70935468,0.82288494,0.24349694,0.00000000,0.01562427,0.05642314,0.02222173,0.36123180,0.23134250,0.09583043
-4.70335168,0.83076961,0.24191017,0.00000000,0.01593823,0.05604115,0.02236944,0.36806444,0.23140712,0.09703189
-4.69734867,0.83722744,0.23971362,0.00000000,0.01625267,0.05559495,0.02251441,0.37408299,0.23112666,0.09809797
-4.69134567,0.84220137,0.23691830,0.00000000,0.01657664,0.05509034,0.02265985,0.37917430,0.23048409,0.09903141
-4.68534267,0.84565251,0.23354050,0.00000000,0.01692085,0.05453263,0.02280912,0.38323498,0.22946136,0.09983812
-4.67933967,0.84756290,0.22960153,0.00000000,0.01729755,0.05392649,0.02296569,0.38617479,0.22803984,0.10052736
-4.67333667,0.84793920,0.22512786,0.00000000,0.01772031,0.05327599,0.02313310,0.38792029,0.22620144,0.10111197
-4.66733367,0.84681675,0.22015149,0.00000000,0.01820371,0.05258473,0.02331503,0.38841859,0.22393016,0.10160855
-4.66133067,0.84426347,0.21471053,0.00000000,0.01876293,0.05185608,0.02351531,0.38764090,0.22121408,0.10203754
-4.65532766,0.84038297,0.20884981,0.00000000,0.01941331,0.05109351,0.02373797,0.38558560,0.21804747,0.10242314
-4.64932466,0.83531656,0.20262143,0.00000000,0.02016978,0.05030088,0.02398720,0.38228046,0.21443288,0.10279309
-4.64332166,0.82924358,0.19608510,0.00000000,0.02104629,0.04948280,0.02426742,0.37778396,0.21038296,0.10317814
