energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.73586793,1.57043176,-1.90672973,0.38650151,-0.41012797,0.26588114,-0.14776212,0.00007239,-0.00014770,0.06440228,-0.03572905,0.40020862,-0.48395775,0.32439589,-0.46909763,0.00640361,-0.01054205,0.86473100,-1.17304164
-5.72986493,1.56960794,-1.88080172,0.38344462,-0.40357890,0.26694473,-0.14567080,0.00007046,-0.00014336,0.06454875,-0.03499227,0.40016190,-0.47813675,0.32318091,-0.46597717,0.00659384,-0.01033381,0.86431773,-1.15762631
-5.72386193,1.56775782,-1.85189104,0.37983882,-0.39665921,0.26781057,-0.14328705,0.00007035,-0.00013875,0.06444446,-0.03433993,0.39969580,-0.47175024,0.32207510,-0.46204500,0.00679381,-0.01010039,0.86348475,-1.14028878
-5.71785893,1.56550190,-1.82098439,0.37577345,-0.38953956,0.26860649,-0.14068798,0.00007215,-0.00013393,0.06411269,-0.03378198,0.39895622,-0.46506707,0.32121118,-0.45753324,0.00701038,-0.00985025,0.86257184,-1.12165280
-5.71185593,1.56362869,-1.78912239,0.37137972,-0.38240096,0.26949006,-0.13795537,0.00007595,-0.00012892,0.06358715,-0.03332953,0.39813109,-0.45836323,0.32075271,-0.45268827,0.00725148,-0.00959240,0.86200694,-1.10237288
-5.70585293,1.56307113,-1.75735585,0.36682668,-0.37542571,0.27064421,-0.13517224,0.00008187,-0.00012380,0.06291142,-0.03299382,0.39744426,-0.45190988,0.32088946,-0.44776088,0.00752591,-0.00933617,0.86229262,-1.08310734
-5.69984992,1.56487465,-1.72670251,0.36231522,-0.36878841,0.27227134,-0.13241955,0.00009006,-0.00011861,0.06213804,-0.03278530,0.39714726,-0.44596183,0.32183107,-0.44299643,0.00784302,-0.00909086,0.86398805,-1.06449158
-5.69384692,1.57015798,-1.69810598,0.35807041,-0.36264732,0.27458633,-0.12977300,0.00010070,-0.00011341,0.06132721,-0.03271268,0.39750943,-0.44074676,0.32379914,-0.43862550,0.00821245,-0.00886553,0.86768691,-1.04711288
-5.68784392,1.58006850,-1.67239916,0.35433246,-0.35713670,0.27780859,-0.12730017,0.00011400,-0.00010823,0.06054545,-0.03278202,0.39880676,-0.43645593,0.32701811,-0.43485550,0.00864375,-0.00866870,0.87399249,-1.03148799
-5.68184092,1.59573432,-1.65027356,0.35134689,-0.35236039,0.28215359,-0.12505813,0.00013022,-0.00010311,0.05986388,-0.03299598,0.40130996,-0.43323656,0.33170553,-0.43186363,0.00914595,-0.00850822,0.88349093,-1.01804446
-5.67583792,1.61821508,-1.63225615,0.34935427,-0.34838700,0.28782423,-0.12309161,0.00014964,-0.00009811,0.05935656,-0.03335330,0.40527247,-0.43118651,0.33806193,-0.42979153,0.00972722,-0.00839107,0.89672400,-1.00710661
-5.66983492,1.64845404,-1.61869462,0.34858014,-0.34524694,0.29500249,-0.12143174,0.00017262,-0.00009323,0.05909872,-0.03384834,0.41091876,-0.43035116,0.34626093,-0.42874182,0.01039432,-0.00832326,0.91416266,-0.99888675
-5.66383192,1.68723357,-1.60975153,0.34922557,-0.34293138,0.30384166,-0.12009555,0.00019955,-0.00008853,0.05916509,-0.03447100,0.41843370,-0.43072301,0.35644015,-0.42877667,0.01115232,-0.00830977,0.93618264,-0.99348195
-5.65782891,1.73513625,-1.60540763,0.35145869,-0.34139324,0.31445958,-0.11908605,0.00023087,-0.00008400,0.05962820,-0.03520681,0.42795335,-0.43224361,0.36869310,-0.42991850,0.01200409,-0.00835457,0.96304338,-0.99087632
-5.65182591,1.79251342,-1.60547369,0.35540781,-0.34055002,0.32693320,-0.11839306,0.00026711,-0.00007969,0.06055694,-0.03603723,0.43955775,-0.43480795,0.38306283,-0.43215253,0.01295007,-0.00846061,0.99487123,-0.99094877
-5.64582291,1.85946261,-1.60961027,0.36115612,-0.34028846,0.34129474,-0.11799453,0.00030885,-0.00007559,0.06201519,-0.03694024,0.45326586,-0.43827104,0.39953733,-0.43543112,0.01398791,-0.00862993,1.03164785,-0.99348544
-5.63981991,1.93581487,-1.61735401,0.36873846,-0.34047059,0.35752942,-0.11785846,0.00035671,-0.00007174,0.06406069,-0.03789108,0.46903310,-0.44245620,0.41804713,-0.43967963,0.01511233,-0.00886373,1.07320425,-0.99819634
-5.63381691,2.02113257,-1.62814896,0.37813993,-0.34094100,0.37557519,-0.11794516,0.00041141,-0.00006814,0.06674396,-0.03886312,0.48675133,-0.44716478,0.43846512,-0.44480321,0.01631501,-0.00916251,1.11922094,-1.00473492
-5.62781391,2.11471763,-1.64138112,0.38929661,-0.34153482,0.39532410,-0.11820979,0.00047370,-0.00006482,0.07010756,-0.03982890,0.50625146,-0.45218668,0.46060864,-0.45069436,0.01758460,-0.00952614,1.16923400,-1.01271977
-5.62181091,2.21562957,-1.65641437,0.40209803,-0.34208604,0.41662541,-0.11860503,0.00054438,-0.00006179,0.07418533,-0.04076118,0.52730831,-0.45731127,0.48424374,-0.45724057,0.01890685,-0.00995397,1.22264687,-1.02175703
-5.61580790,2.32271245,-1.67262558,0.41639129,-0.34243584,0.43929021,-0.11908375,0.00062428,-0.00005909,0.07900185,-0.04163397,0.54964753,-0.46233795,0.50909143,-0.46433170,0.02026486,-0.01044495,1.27874721,-1.03146238
-5.60980490,2.43462925,-1.68943729,0.43198649,-0.34244030,0.46309724,-0.11960151,0.00071426,-0.00005674,0.08457194,-0.04242354,0.57295424,-0.46708609,0.53483547,-0.47186659,0.02163944,-0.01099765,1.33672800,-1.04148143
-5.60380190,2.54990184,-1.70634607,0.44866315,-0.34197732,0.48779970,-0.12011880,0.00081513,-0.00005479,0.09090029,-0.04310934,0.59688278,-0.47140353,0.56113153,-0.47975848,0.02300952,-0.01161027,1.39571181,-1.05150742
-5.59779890,2.66695466,-1.72294510,0.46617716,-0.34095230,0.51313261,-0.12060290,0.00092769,-0.00005330,0.09798111,-0.04367468,0.62106721,-0.47517351,0.58761708,-0.48793907,0.02435276,-0.01228063,1.45477713,-1.06129545
-5.59179590,2.78415989,-1.73894015,0.48426801,-0.33930243,0.53882038,-0.12102925,0.00105264,-0.00005234,0.10579781,-0.04410733,0.64513194,-0.47831955,0.61392166,-0.49636081,0.02564611,-0.01300611,1.51298547,-1.07067236
-5.58579290,2.89988220,-1.75415803,0.50266585,-0.33699933,0.56458433,-0.12138236,0.00119057,-0.00005200,0.11432282,-0.04439982,0.66870209,-0.48080805,0.63967700,-0.50499738,0.02686653,-0.01378356,1.56940801,-1.07954210
-5.57978989,3.01252105,-1.76854751,0.52109811,-0.33404996,0.59014974,-0.12165614,0.00134189,-0.00005238,0.12351740,-0.04454963,0.69141301,-0.48264869,0.66452656,-0.51384252,0.02799161,-0.01460914,1.62315064,-1.08788634
-5.57378689,3.12054897,-1.78217301,0.53929535,-0.33049597,0.61525220,-0.12185368,0.00150682,-0.00005363,0.13333165,-0.04455904,0.71291874,-0.48389248,0.68813405,-0.52290712,0.02900028,-0.01547825,1.67337640,-1.09576045
-5.56778389,3.22254448,-1.79520167,0.55699633,-0.32641144,0.63964315,-0.12198661,0.00168530,-0.00005592,0.14370464,-0.04443488,0.73289900,-0.48462783,0.71019072,-0.53221499,0.02987342,-0.01638536,1.71932455,-1.10328546
-5.56178089,3.31721881,-1.80788512,0.57395204,-0.32189919,0.66309430,-0.12207399,0.00187698,-0.00005944,0.15456477,-0.04418804,0.75106465,-0.48497477,0.73042109,-0.54179765,0.03059448,-0.01732387,1.76032562,-1.11063650
-5.55577789,3.40343609,-1.82053718,0.58992883,-0.31708610,0.68540119,-0.12214086,0.00208117,-0.00006443,0.16583038,-0.04383288,0.76716150,-0.48507787,0.74858703,-0.55168847,0.03114993,-0.01828607,1.79581219,-1.11802881
-5.54977489,3.48022679,-1.83350936,0.60471057,-0.31211754,0.70638557,-0.12221663,0.00229680,-0.00007116,0.17741076,-0.04338655,0.78097259,-0.48509818,0.76449023,-0.56191676,0.03152962,-0.01926305,1.82532542,-1.12570212
-5.54377189,3.54679519,-1.84716569,0.61810015,-0.30715134,0.72589709,-0.12233330,0.00252240,-0.00007997,0.18920752,-0.04286819,0.79231901,-0.48520482,0.77797307,-0.57250222,0.03172710,-0.02024476,1.84851748,-1.13390469
-5.53776888,3.60252141,-1.86185877,0.62992033,-0.30235163,0.74381408,-0.12252371,0.00275609,-0.00009121,0.20111633,-0.04229820,0.80105962,-0.48556665,0.78891816,-0.58345020,0.03173967,-0.02122006,1.86515032,-1.14287793
-5.53176588,3.64695917,-1.87790845,0.64001434,-0.29788287,0.76004402,-0.12281989,0.00299558,-0.00010531,0.21302917,-0.04169746,0.80708982,-0.48634448,0.79724672,-0.59474817,0.03156844,-0.02217693,1.87509147,-1.15284264
-5.52576288,3.67983049,-1.89558452,0.64824630,-0.29390425,0.77452353,-0.12325167,0.00323820,-0.00012272,0.22483700,-0.04108669,0.81033978,-0.48768438,0.80291622,-0.60636371,0.03121813,-0.02310264,1.87830756,-1.16398768
-5.51975988,3.70101861,-1.91509424,0.65450170,-0.29056489,0.78721837,-0.12384549,0.00348090,-0.00014395,0.23643277,-0.04048585,0.81077243,-0.48971218,0.80591745,-0.61824417,0.03069687,-0.02398413,1.87485634,-1.17646160
-5.51375688,3.71056007,-1.93657526,0.65868826,-0.28799976,0.79812349,-0.12462356,0.00372036,-0.00016955,0.24771482,-0.03991367,0.80838142,-0.49252962,0.80627148,-0.63031798,0.03001581,-0.02480832,1.86487793,-1.19036761
-5.50775388,3.70863733,-1.96009393,0.66073699,-0.28632663,0.80726328,-0.12560338,0.00395301,-0.00020010,0.25859048,-0.03938729,0.80318936,-0.49621209,0.80402678,-0.64249762,0.02918868,-0.02556254,1.84858614,-1.20576199
-5.50175088,3.69557224,-1.98564867,0.66060373,-0.28564384,0.81469208,-0.12679753,0.00417513,-0.00023619,0.26897975,-0.03892199,0.79524643,-0.50080792,0.79925656,-0.65468389,0.02823131,-0.02623496,1.82626023,-1.22265554
-5.49574787,3.67182105,-2.01317744,0.65827115,-0.28602903,0.82049495,-0.12821378,0.00438295,-0.00027842,0.27881895,-0.03853110,0.78462952,-0.50633923,0.79205682,-0.66677120,0.02716109,-0.02681502,1.79823764,-1.24101778
-5.48974487,3.63797092,-2.04256834,0.65375085,-0.28753857,0.82478867,-0.12985542,0.00457275,-0.00032740,0.28806422,-0.03822592,0.77144175,-0.51280384,0.78254481,-0.67865336,0.02599642,-0.02729381,1.76490797,-1.26078313
-5.48374187,3.59473760,-2.07367184,0.64708577,-0.29020768,0.82772267,-0.13172172,0.00474096,-0.00038369,0.29669452,-0.03801572,0.75581245,-0.52017817,0.77085824,-0.69022943,0.02475622,-0.02766447,1.72670798,-1.28185822
-5.47773887,3.54296391,-2.10631333,0.63835241,-0.29405086,0.82947994,-0.13380842,0.00488429,-0.00044777,0.30471417,-0.03790780,0.73789734,-0.52842052,0.75715484,-0.70140904,0.02345937,-0.02792243,1.68411787,-1.30412945
-5.47173587,3.48361804,-2.14030436,0.62766280,-0.29906265,0.83027745,-0.13610831,0.00499984,-0.00052007,0.31215470,-0.03790758,0.71787867,-0.53747456,0.74161238,-0.71211679,0.02212436,-0.02806560,1.63765819,-1.32747001
-5.46573287,3.41779096,-2.17545151,0.61516587,-0.30521836,0.83036600,-0.13861154,0.00508517,-0.00060090,0.31907582,-0.03801862,0.69596529,-0.54727241,0.72442877,-0.72229519,0.02076885,-0.02809446,1.58788721,-1.35174537
-5.45972986,3.34669179,-2.21156178,0.60104813,-0.31247483,0.83002918,-0.14130596,0.00513839,-0.00069042,0.32556550,-0.03824268,0.67239220,-0.55773724,0.70582210,-0.73190599,0.01940939,-0.02801203,1.53539829,-1.37681688
-5.45372686,3.27164046,-2.24844387,0.58553328,-0.32077090,0.82958127,-0.14417714,0.00515827,-0.00078861,0.33173906,-0.03857972,0.64741952,-0.56878504,0.68603033,-0.74092959,0.01806120,-0.02782374,1.48081669,-1.40254284
-5.44772386,3.19405687,-2.28590523,0.56888086,-0.33002772,0.82936395,-0.14720824,0.00514423,-0.00089527,0.33773728,-0.03902787,0.62133066,-0.58032535,0.66531041,-0.74936259,0.01673800,-0.02753713,1.42479557,-1.42877702
-5.44172086,3.11544599,-2.32374501,0.55138360,-0.34014884,0.82974164,-0.15037965,0.00509640,-0.00100996,0.34372351,-0.03958337,0.59442961,-0.59226110,0.64393679,-0.75721367,0.01545200,-0.02716155,1.36801080,-1.45536478
-5.43571786,3.03737891,-2.36174378,0.53336373,-0.35102014,0.83109570,-0.15366854,0.00501559,-0.00113200,0.34987997,-0.04024049,0.56703734,-0.60448752,0.62219893,-0.76449799,0.01421380,-0.02670775,1.31115435,-1.48213714
-5.42971486,2.96146979,-2.39965085,0.51516818,-0.36250976,0.83381724,-0.15704830,0.00490332,-0.00126047,0.35640326,-0.04099144,0.53948727,-0.61689039,0.60039804,-0.77123068,0.01303249,-0.02618735,1.25492626,-1.50890345
-5.42371186,2.88934937,-2.43717071,0.49716282,-0.37446814,0.83829901,-0.16048794,0.00476170,-0.00139418,0.36349929,-0.04182636,0.51212006,-0.62934386,0.57884295,-0.77741977,0.01191573,-0.02561242,1.20002528,-1.53544350
-5.41770885,2.82263558,-2.47395013,0.47972608,-0.38672842,0.84492651,-0.16395162,0.00459343,-0.00153168,0.37137779,-0.04273327,0.48527771,-0.64170818,0.55784517,-0.78305940,0.01086987,-0.02499495,1.14713836,-1.56150004
-5.41170585,2.76290253,-2.50956732,0.46324208,-0.39910727,0.85406854,-0.16739836,0.00440169,-0.00167131,0.38024668,-0.04369815,0.45929740,-0.65382782,0.53771338,-0.78812362,0.00990008,-0.02434641,1.09692937,-1.58677256
-5.40570285,2.71164870,-2.54352493,0.44809359,-0.41140639,0.86606766,-0.17078194,0.00419001,-0.00181117,0.39030640,-0.04470510,0.43450511,-0.66553023,0.51874759,-0.79256157,0.00901052,-0.02367737,1.05002746,-1.61091343
-5.39969985,2.67026594,-2.57524777,0.43465512,-0.42341485,0.88123092,-0.17405127,0.00396222,-0.00194919,0.40174456,-0.04573661,0.41120946,-0.67662555,0.50123303,-0.79629438,0.00820448,-0.02299717,1.00701555,-1.63352694
-5.39369685,2.64001019,-2.60408664,0.42328642,-0.43491216,0.89982109,-0.17715099,0.00372229,-0.00208319,0.41473091,-0.04677388,0.38969586,-0.68690772,0.48543433,-0.79921423,0.00748453,-0.02231369,0.96841943,-1.65417210
-5.38769385,2.62197533,-2.62932832,0.41432655,-0.44567232,0.92204898,-0.18002256,0.00347425,-0.00221091,0.42941302,-0.04779736,0.37022136,-0.69615696,0.47158997,-0.80118575,0.00685265,-0.02163323,0.93469790,-1.67236931
-5.38169085,2.61707082,-2.65021212,0.40808883,-0.45546866,0.94806683,-0.18260570,0.00322207,-0.00233007,0.44591259,-0.04878730,0.35301023,-0.70414375,0.45990736,-0.80204973,0.00631032,-0.02096051,0.90623439,-1.68761095
-5.37568784,2.62600421,-2.66595224,0.40485661,-0.46407936,0.97796327,-0.18484020,0.00296954,-0.00243845,0.46432261,-0.04972440,0.33825050,-0.71063431,0.45055875,-0.80162916,0.00585865,-0.02029870,0.88333041,-1.69937572
-5.36968484,2.64926860,-2.67576521,0.40488008,-0.47129342,1.01175990,-0.18666797,0.00272023,-0.00253396,0.48470540,-0.05059048,0.32609141,-0.71539731,0.44367804,-0.79973712,0.00549838,-0.01964962,0.86620086,-1.70714604
-5.36368184,2.68713552,-2.67890086,0.40837396,-0.47691703,1.04940949,-0.18803526,0.00247737,-0.00261468,0.50709152,-0.05136929,0.31664200,-0.71821152,0.43935862,-0.79618619,0.00522995,-0.01901395,0.85497146,-1.71042769
-5.35767884,2.73965288,-2.67467533,0.41551603,-0.48077976,1.09079599,-0.18889498,0.00224383,-0.00267898,0.53147944,-0.05204708,0.30997051,-0.71887414,0.43765218,-0.79079877,0.00505348,-0.01839151,0.84967817,-1.70877068
-5.35167584,2.80664772,-2.66250403,0.42644642,-0.48274051,1.13573599,-0.18920884,0.00202205,-0.00272550,0.55783608,-0.05261331,0.30610472,-0.71720919,0.43856857,-0.78341774,0.00496875,-0.01778157,0.85026852,-1.70179016
-5.34567284,2.88773314,-2.64193271,0.44126736,-0.48269276,1.18398184,-0.18894934,0.00181404,-0.00275327,0.58609784,-0.05306112,0.30503301,-0.71307559,0.44207649,-0.77391662,0.00497517,-0.01718314,0.85660451,-1.68918612
