energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.21360680,1.26605037,0.38420273,0.81960832,0.04581330,0.30474835,0.03804928,0.00331684
-5.20760380,1.32472622,0.39863361,0.86060257,0.04768523,0.31673491,0.04085390,0.00351910
-5.20160080,1.38035814,0.41135751,0.90020856,0.04943360,0.32755789,0.04363738,0.00373850
-5.19559780,1.43185545,0.42205683,0.93770696,0.05101451,0.33696222,0.04636675,0.00397244
-5.18959480,1.47824705,0.43046439,0.97244266,0.05238904,0.34473110,0.04900967,0.00421839
-5.18359180,1.51870393,0.43637026,1.00383929,0.05352431,0.35069162,0.05153508,0.00447390
-5.17758879,1.55255750,0.43962708,1.03141141,0.05439443,0.35471910,0.05391381,0.00473655
-5.17158579,1.57931286,0.44015330,1.05477389,0.05498123,0.35673997,0.05611919,0.00500395
-5.16558279,1.59865672,0.43793440,1.07364813,0.05527472,0.35673304,0.05812755,0.00527375
-5.15957979,1.61045971,0.43302194,1.08786508,0.05527329,0.35472913,0.05991870,0.00554359
-5.15357679,1.61477304,0.42553046,1.09736499,0.05498368,0.35080902,0.06147628,0.00581112
-5.14757379,1.61181991,0.41563250,1.10219406,0.05442065,0.34509988,0.06278804,0.00607400
-5.14157079,1.60198206,0.40355181,1.10249822,0.05360637,0.33777032,0.06384602,0.00632990
-5.13556778,1.58578233,0.38955518,1.09851449,0.05256961,0.32902425,0.06464657,0.00657651
-5.12956478,1.56386390,0.37394326,1.09056034,0.05134471,0.31909384,0.06519040,0.00681162
-5.12356178,1.53696736,0.35704065,1.07902155,0.04997037,0.30823193,0.06548237,0.00703310
-5.11755878,1.50590629,0.33918590,1.06433911,0.04848833,0.29670406,0.06553138,0.00723901
-5.11155578,1.47154262,0.32072157,1.04699566,0.04694200,0.28478062,0.06535003,0.00742760
-5.10555278,1.43476239,0.30198494,1.02750195,0.04537499,0.27272921,0.06495437,0.00759743
-5.09954977,1.39645269,0.28329960,1.00638359,0.04382976,0.26080765,0.06436344,0.00774739
-5.09354677,1.35748050,0.26496816,0.98416860,0.04234630,0.24925773,0.06359890,0.00787675
-5.08754377,1.31867371,0.24726629,0.96137577,0.04096087,0.23829988,0.06268456,0.00798523
-5.08154077,1.28080470,0.23043827,0.93850405,0.03970500,0.22812896,0.06164584,0.00807299
-5.07553777,1.24457658,0.21469391,0.91602311,0.03860462,0.21891111,0.06050931,0.00814067
-5.06953477,1.21061212,0.20020704,0.89436497,0.03767936,0.21078174,0.05930206,0.00818935
-5.06353177,1.17944533,0.18711519,0.87391675,0.03694212,0.20384461,0.05805122,0.00822050
-5.05752876,1.15151549,0.17552059,0.85501457,0.03639890,0.19817193,0.05678334,0.00823595
-5.05152576,1.12716358,0.16549208,0.83793851,0.03604879,0.19380537,0.05552387,0.00823781
-5.04552276,1.10663081,0.15706787,0.82290867,0.03588424,0.19075779,0.05429663,0.00822831
-5.03951976,1.09005934,0.15025884,0.81008242,0.03589152,0.18901566,0.05312337,0.00820975
-5.03351676,1.07749478,0.14505222,0.79955296,0.03605143,0.18854198,0.05202338,0.00818436
-5.02751376,1.06889066,0.14141545,0.79134909,0.03634007,0.18927950,0.05101322,0.00815418
-5.02151076,1.06411468,0.13930004,0.78543664,0.03672990,0.19115413,0.05010663,0.00812094
-5.01550775,1.06295669,0.13864521,0.78172131,0.03719080,0.19407848,0.04931446,0.00808598
-5.00950475,1.06513832,0.13938141,0.78005330,0.03769123,0.19795533,0.04864499,0.00805021
-5.00350175,1.07032430,0.14143335,0.78023359,0.03819950,0.20268091,0.04810421,0.00801398
-4.99749875,1.07813516,0.14472274,0.78202188,0.03868491,0.20814810,0.04769645,0.00797717
-4.99149575,1.08816122,0.14917066,0.78514612,0.03911898,0.21424922,0.04742514,0.00793912
-4.98549275,1.09997765,0.15469949,0.78931335,0.03947652,0.22087865,0.04729368,0.00789877
-4.97948974,1.11316018,0.16123456,0.79422165,0.03973661,0.22793509,0.04730655,0.00785467
-4.97348674,1.12730108,0.16870555,0.79957272,0.03988348,0.23532357,0.04747035,0.00780513
-4.96748374,1.14202504,0.17704761,0.80508477,0.03990714,0.24295716,0.04779507,0.00774836
-4.96148074,1.15700444,0.18620241,0.81050513,0.03980393,0.25075852,0.04829510,0.00768258
-4.95547774,1.17197347,0.19611912,0.81562210,0.03957679,0.25866128,0.04899034,0.00760621
-4.94947474,1.18674064,0.20675526,0.82027565,0.03923540,0.26661120,0.04990705,0.00751798
-4.94347174,1.20119923,0.21807768,0.82436624,0.03879607,0.27456742,0.05107843,0.00741710
-4.93746873,1.21533517,0.23006345,0.82786159,0.03828145,0.28250347,0.05254502,0.00730337
-4.93146573,1.22923215,0.24270074,0.83080100,0.03772013,0.29040835,0.05435462,0.00717726
-4.92546273,1.24307346,0.25598966,0.83329687,0.03714597,0.29828750,0.05656191,0.00703998
-4.91945973,1.25714050,0.26994285,0.83553341,0.03659740,0.30616362,0.05922761,0.00689350
-4.91345673,1.27180785,0.28458590,0.83776250,0.03611658,0.31407732,0.06241720,0.00674055
-4.90745373,1.28753477,0.29995728,0.84029675,0.03574841,0.32208743,0.06619928,0.00658458
-4.90145073,1.30485337,0.31610780,0.84350006,0.03553962,0.33027098,0.07064345,0.00642965
-4.89544772,1.32435353,0.33309945,0.84777582,0.03553767,0.33872248,0.07581791,0.00628034
-4.88944472,1.34666492,0.35100341,0.85355338,0.03578973,0.34755268,0.08178680,0.00614161
-4.88344172,1.37243651,0.36989731,0.86127301,0.03634167,0.35688644,0.08860728,0.00601861
-4.87743872,1.40231411,0.38986158,0.87136996,0.03723701,0.36685980,0.09632656,0.00591653
-4.87143572,1.43691641,0.41097500,0.88425822,0.03851600,0.37761614,0.10497897,0.00584040
-4.86543272,1.47681036,0.43330952,0.90031439,0.04021463,0.38930141,0.11458312,0.00579489
-4.85942971,1.52248657,0.45692442,0.91986226,0.04236386,0.40205870,0.12513930,0.00578414
-4.85342671,1.57433543,0.48186010,0.94315863,0.04498878,0.41602201,0.13662731,0.00581157
-4.84742371,1.63262502,0.50813176,0.97038080,0.04810796,0.43130966,0.14900473,0.00587974
-4.84142071,1.69748141,0.53572323,1.00161617,0.05173282,0.44801749,0.16220575,0.00599022
-4.83541771,1.76887225,0.56458127,1.03685428,0.05586715,0.46621217,0.17614068,0.00614347
-4.82941471,1.84659439,0.59461075,1.07598151,0.06050672,0.48592495,0.19069617,0.00633882
-4.82341171,1.93026611,0.62567098,1.11877870,0.06563896,0.50714616,0.20573618,0.00657437
-4.81740870,2.01932446,0.65757347,1.16492176,0.07124286,0.52982080,0.22110373,0.00684705
-4.81140570,2.11302795,0.69008136,1.21398512,0.07728884,0.55384548,0.23662334,0.00715266
-4.80540270,2.21046485,0.72291072,1.26544820,0.08373888,0.57906692,0.25210424,0.00748594
-4.79939970,2.31056677,0.75573374,1.31870439,0.09054665,0.60528210,0.26734411,0.00784069
-4.79339670,2.41212749,0.78818382,1.37307261,0.09765790,0.63224030,0.28213339,0.00820995
-4.78739370,2.51382626,0.81986237,1.42781079,0.10501079,0.65964677,0.29625998,0.00858616
-4.78139070,2.61425511,0.85034729,1.48213124,0.11253652,0.68716814,0.30951410,0.00896136
-4.77538769,2.71194923,0.87920261,1.53521721,0.12015996,0.71443917,0.32169337,0.00932743
-4.76938469,2.80541959,0.90598914,1.58624047,0.12780047,0.74107085,0.33260769,0.00967634
-4.76338169,2.89318667,0.93027556,1.63437921,0.13537280,0.76665930,0.34208398,0.01000031
-4.75737869,2.97381451,0.95164978,1.67883618,0.14278819,0.79079534,0.34997044,0.01029214
-4.75137569,3.04594408,0.96972980,1.71885641,0.14995549,0.81307432,0.35614038,0.01054534
-4.74537269,3.10832490,0.98417404,1.75374423,0.15678255,0.83310585,0.36049533,0.01075436
-4.73936968,3.15984449,0.99469054,1.78287939,0.16317764,0.85052325,0.36296745,0.01091475
-4.73336668,3.19955463,1.00104478,1.80573184,0.16905101,0.86499234,0.36352107,0.01102330
-4.72736368,3.22669413,1.00306598,1.82187490,0.17431662,0.87621946,0.36215347,0.01107816
-4.72136068,3.24070766,1.00065164,1.83099678,0.17889387,0.88395846,0.35889476,0.01107886
-4.71535768,3.24126022,0.99377021,1.83290998,0.18270946,0.88801655,0.35380687,0.01102637
-4.70935468,3.22824722,0.98246194,1.82755855,0.18569921,0.88825904,0.34698187,0.01092308
-4.70335168,3.20179992,0.96683790,1.81502297,0.18780986,0.88461272,0.33853953,0.01077275
-4.69734867,3.16228625,0.94707739,1.79552238,0.18900078,0.87706802,0.32862424,0.01058042
-4.69134567,3.11030690,0.92342368,1.76941409,0.18924551,0.86567988,0.31740149,0.01035232
-4.68534267,3.04668681,0.89617848,1.73719017,0.18853303,0.85056730,0.30505393,0.01009571
-4.67933967,2.97246202,0.86569515,1.69947101,0.18686879,0.83191171,0.29177720,0.00981872
-4.67333667,2.88886204,0.83237111,1.65699564,0.18427531,0.80995398,0.27777562,0.00953017
-4.66733367,2.79728788,0.79663934,1.61060906,0.18079237,0.78499033,0.26325786,0.00923939
-4.66133067,2.69928593,0.75895956,1.56124635,0.17647677,0.75736705,0.24843275,0.00895601
-4.65532766,2.59651817,0.71980896,1.50991392,0.17140155,0.72747412,0.23350523,0.00868971
-4.64932466,2.49072892,0.67967304,1.45766804,0.16565473,0.69573786,0.21867263,0.00845007
-4.64332166,2.38370895,0.63903642,1.40559122,0.15933763,0.66261271,0.20412128,0.00824631
-4.63731866,2.27725750,0.59837406,1.35476679,0.15256261,0.62857227,0.19002355,0.00808711
-4.63131566,2.17314324,0.55814300,1.30625245,0.14545061,0.59409989,0.17653533,0.00798036
-4.62531266,2.07306497,0.51877471,1.26105350,0.13812826,0.55967880,0.16379394,0.00793304
-4.61930965,1.97861331,0.48066834,1.22009668,0.13072483,0.52578239,0.15191657,0.00795098
-4.61330665,1.89123452,0.44418489,1.18420537,0.12336905,0.49286447,0.14099924,0.00803872
-4.60730365,1.81219763,0.40964246,1.15407733,0.11618600,0.46135015,0.13111613,0.00819939
-4.60130065,1.74256600,0.37731269,1.13026565,0.10929398,0.43162741,0.12231945,0.00843460
-4.59529765,1.68317450,0.34741838,1.11316387,0.10280175,0.40403959,0.11463976,0.00874435
-4.58929465,1.63461312,0.32013241,1.10299605,0.09680592,0.37887923,0.10808666,0.00912701
-4.58329165,1.59721793,0.29557789,1.09981225,0.09138883,0.35638314,0.10264984,0.00957931
-4.57728864,1.57106964,0.27382951,1.10348985,0.08661683,0.33672909,0.09830058,0.01009641
-4.57128564,1.55600015,0.25491600,1.11374089,0.08253908,0.32003416,0.09499337,0.01067198
-4.56528264,1.55160696,0.23882361,1.13012522,0.07918679,0.30635457,0.09266802,0.01129836
-4.55927964,1.55727489,0.22550044,1.15206921,0.07657312,0.29568732,0.09125175,0.01196674
-4.55327664,1.57220441,0.21486146,1.17888921,0.07469344,0.28797315,0.09066160,0.01266738
-4.54727364,1.59544555,0.20679401,1.20981906,0.07352621,0.28310105,0.09080689,0.01338992
-4.54127064,1.62593595,0.20116351,1.24404040,0.07303420,0.28091378,0.09159170,0.01412360
-4.53526763,1.66254159,0.19781924,1.28071449,0.07316621,0.28121450,0.09291738,0.01485765
-4.52926463,1.70409835,0.19659993,1.31901430,0.07385898,0.28377401,0.09468497,0.01558156
-4.52326163,1.74945276,0.19733892,1.35815519,0.07503946,0.28833839,0.09679747,0.01628540
-4.51725863,1.79750009,0.19986869,1.39742287,0.07662724,0.29463680,0.09916188,0.01696011
-4.51125563,1.84721807,0.20402464,1.43619731,0.07853699,0.30238914,0.10169111,0.01759776
-4.50525263,1.89769477,0.20964795,1.47397134,0.08068101,0.31131325,0.10430540,0.01819175
-4.49924962,1.94814947,0.21658743,1.51036305,0.08297164,0.32113144,0.10693357,0.01873697
-4.49324662,1.99794550,0.22470038,1.54512133,0.08532353,0.33157614,0.10951378,0.01922986
-4.48724362,2.04659471,0.23385233,1.57812428,0.08765576,0.34239459,0.11199395,0.01966848
-4.48124062,2.09375336,0.24391597,1.60937048,0.08989353,0.35335230,0.11433182,0.02005238
-4.47523762,2.13921000,0.25476919,1.63896370,0.09196974,0.36423536,0.11649454,0.02038252
-4.46923462,2.18286598,0.26629249,1.66709168,0.09382601,0.37485163,0.11845803,0.02066109
-4.46323162,2.22471005,0.27836602,1.69400038,0.09541348,0.38503077,0.12020601,0.02089122
-4.45722861,2.26478846,0.29086640,1.71996484,0.09669316,0.39462338,0.12172873,0.02107673
-4.45122561,2.30317255,0.30366369,1.74525860,0.09763592,0.40349935,0.12302165,0.02122181
-4.44522261,2.33992583,0.31661878,1.77012312,0.09822223,0.41154567,0.12408399,0.02133069
-4.43921961,2.37507261,0.32958132,1.79473924,0.09844153,0.41866396,0.12491725,0.02140737
-4.43321661,2.40857017,0.34238860,1.81920226,0.09829143,0.42476791,0.12552387,0.02145528
-4.42721361,2.44028645,0.35486548,1.84350213,0.09777669,0.42978102,0.12590602,0.02147710
-4.42121061,2.46998450,0.36682542,1.86751008,0.09690818,0.43363463,0.12606466,0.02147455
-4.41520760,2.49731516,0.37807283,1.89097261,0.09570175,0.43626671,0.12599879,0.02144830
-4.40920460,2.52181833,0.38840650,1.91351322,0.09417711,0.43762120,0.12570512,0.02139792
-4.40320160,2.54293314,0.39762418,1.93464215,0.09235685,0.43764830,0.12517800,0.02132194
-4.39719860,2.56001653,0.40552801,1.95377356,0.09026551,0.43630542,0.12440968,0.02121796
-4.39119560,2.57236944,0.41193068,1.97024950,0.08792888,0.43355883,0.12339090,0.02108284
-4.38519260,2.57926914,0.41666176,1.98336944,0.08537337,0.42938595,0.12211169,0.02091294
-4.37918959,2.58000600,0.41957427,1.99242383,0.08262564,0.42377793,0.12056240,0.02070442
-4.37318659,2.57392271,0.42055068,1.99673005,0.07971231,0.41674238,0.11873481,0.02045354
-4.36718359,2.56045375,0.41950838,1.99566888,0.07665987,0.40830603,0.11662335,0.02015698
-4.36118059,2.53916293,0.41640409,1.98871951,0.07349461,0.39851697,0.11422622,0.01981217
-4.35517759,2.50977691,0.41123704,1.97549147,0.07024270,0.38744638,0.11154640,0.01941754
-4.34917459,2.47221284,0.40405067,1.95575174,0.06693026,0.37518942,0.10859256,0.01897280
-4.34317159,2.42659865,0.39493277,1.92944576,0.06358342,0.36186523,0.10537960,0.01847907
-4.33716858,2.37328485,0.38401407,1.89671131,0.06022835,0.34761589,0.10192907,0.01793902
-4.33116558,2.31284723,0.37146519,1.85788461,0.05689124,0.33260435,0.09826911,0.01735694
-4.32516258,2.24608026,0.35749230,1.81349846,0.05359816,0.31701140,0.09443424,0.01673865
-4.31915958,2.17398172,0.34233148,1.76427268,0.05037490,0.30103173,0.09046478,0.01609145
-4.31315658,2.09772915,0.32624219,1.71109718,0.04724666,0.28486930,0.08640597,0.01542394
-4.30715358,2.01864945,0.30950010,1.65500884,0.04423769,0.26873218,0.08230696,0.01474581
