energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.67583792,1.47747302,0.00108119,1.07145033,0.01864995,0.07810630,1.33767272,0.99126765
-5.66983492,1.41795099,0.00095339,1.03740353,0.01645106,0.07088179,1.29342812,0.96166109
-5.66383192,1.35726596,0.00083605,1.00113071,0.01443993,0.06422810,1.24694431,0.92963439
-5.65782891,1.29571123,0.00072951,0.96283365,0.01262220,0.05816279,1.19850619,0.89535457
-5.65182591,1.23364250,0.00063393,0.92278101,0.01100034,0.05269741,1.14848451,0.85905384
-5.64582291,1.17148661,0.00054934,0.88131155,0.00957414,0.04783951,1.09734156,0.82103169
-5.63981991,1.10974629,0.00047564,0.83883393,0.00834130,0.04359447,1.04563272,0.78165388
-5.63381691,1.04900063,0.00041265,0.79582324,0.00729793,0.03996726,0.99400381,0.74134825
-5.62781391,0.98990134,0.00036016,0.75281444,0.00643906,0.03696397,0.94318433,0.70059779
-5.62181091,0.93316506,0.00031796,0.71039290,0.00575914,0.03459312,0.89397686,0.65993108
-5.61580790,0.87956199,0.00028583,0.66918256,0.00525242,0.03286657,0.84724322,0.61991084
-5.60980490,0.82990146,0.00026364,0.62983220,0.00491325,0.03180022,0.80388765,0.58112080
-5.60380190,0.78501501,0.00025131,0.59300041,0.00473636,0.03141425,0.76483787,0.54415175
-5.59779890,0.74573751,0.00024888,0.55933967,0.00471697,0.03173309,0.73102446,0.50958710
-5.59179590,0.71288711,0.00025649,0.52948023,0.00485083,0.03278500,0.70335919,0.47798861
-5.58579290,0.68724447,0.00027438,0.50401412,0.00513423,0.03460131,0.68271285,0.44988263
-5.57978989,0.66953185,0.00030293,0.48347984,0.00556379,0.03721542,0.66989300,0.42574731
-5.57378689,0.66039258,0.00034262,0.46834786,0.00613633,0.04066146,0.66562224,0.40600095
-5.56778389,0.66037142,0.00039402,0.45900750,0.00684860,0.04497279,0.67051716,0.39099186
-5.56178089,0.66989606,0.00045777,0.45575512,0.00769694,0.05018037,0.68506858,0.38098977
-5.55577789,0.68926042,0.00053458,0.45878404,0.00867696,0.05631098,0.70962332,0.37617889
-5.54977489,0.71860999,0.00062516,0.46817634,0.00978323,0.06338551,0.74436796,0.37665279
-5.54377189,0.75792969,0.00073018,0.48389662,0.01100894,0.07141733,0.78931504,0.38241097
-5.53776888,0.80703488,0.00085028,0.50578803,0.01234556,0.08041079,0.84429211,0.39335743
-5.53176588,0.86556573,0.00098594,0.53357076,0.01378269,0.09036003,0.90893427,0.40930101
-5.52576288,0.93298574,0.00113751,0.56684312,0.01530783,0.10124816,0.98268067,0.42995786
-5.51975988,1.00858463,0.00130511,0.60508552,0.01690630,0.11304681,1.06477552,0.45495587
-5.51375688,1.09148622,0.00148862,0.64766750,0.01856128,0.12571622,1.15427410,0.48384131
-5.50775388,1.18066135,0.00168759,0.69385785,0.02025393,0.13920583,1.25005419,0.51608760
-5.50175088,1.27494622,0.00190129,0.74283795,0.02196361,0.15345545,1.35083310,0.55110630
-5.49574787,1.37306584,0.00212859,0.79371821,0.02366820,0.16839693,1.45519041,0.58826014
-5.48974487,1.47366246,0.00236802,0.84555737,0.02534459,0.18395633,1.56159615,0.62687797
-5.48374187,1.57532820,0.00261775,0.89738435,0.02696912,0.20005651,1.66844392,0.66627140
-5.47773887,1.67664111,0.00287560,0.94822197,0.02851825,0.21661997,1.77408829,0.70575259
-5.47173587,1.77620349,0.00313910,0.99711203,0.02996911,0.23357192,1.87688520,0.74465280
-5.46573287,1.87268098,0.00340550,1.04314073,0.03130021,0.25084326,1.97523421,0.78234102
-5.45972986,1.96484099,0.00367187,1.08546362,0.03249202,0.26837341,2.06762099,0.81824195
-5.45372686,2.05158860,0.00393516,1.12332899,0.03352760,0.28611275,2.15265836,0.85185258
-5.44772386,2.13199838,0.00419230,1.15609870,0.03439314,0.30402450,2.22912409,0.88275665
-5.44172086,2.20534037,0.00444026,1.18326554,0.03507834,0.32208579,2.29599382,0.91063610
-5.43571786,2.27109881,0.00467620,1.20446617,0.03557677,0.34028799,2.35246760,0.93527900
-5.42971486,2.32898254,0.00489750,1.21948909,0.03588606,0.35863586,2.39798855,0.95658336
-5.42371186,2.37892607,0.00510190,1.22827702,0.03600792,0.37714580,2.43225286,0.97455641
-5.41770885,2.42108116,0.00528753,1.23092365,0.03594804,0.39584298,2.45521040,0.98930937
-5.41170585,2.45579895,0.00545298,1.22766475,0.03571587,0.41475746,2.46705597,1.00104757
-5.40570285,2.48360330,0.00559732,1.21886402,0.03532420,0.43391947,2.46821145,1.01005651
-5.39969985,2.50515643,0.00572015,1.20499432,0.03478867,0.45335399,2.45929962,1.01668414
-5.39369685,2.52121845,0.00582155,1.18661524,0.03412716,0.47307488,2.44111112,1.02132045
-5.38769385,2.53260279,0.00590205,1.16434796,0.03335914,0.49307883,2.41456598,1.02437514
-5.38169085,2.54012959,0.00596258,1.13884870,0.03250495,0.51333951,2.38067169,1.02625445
-5.37568784,2.54457956,0.00600440,1.11078208,0.03158508,0.53380223,2.34047989,1.02733848
-5.36968484,2.54665060,0.00602898,1.08079548,0.03061944,0.55437944,2.29504379,1.02796003
-5.36368184,2.54691953,0.00603796,1.04949585,0.02962678,0.57494743,2.24537835,1.02838616
-5.35767884,2.54581080,0.00603296,1.01742971,0.02862406,0.59534456,2.19242505,1.02880330
-5.35167584,2.54357399,0.00601557,0.98506743,0.02762601,0.61537111,2.13702284,1.02930693
-5.34567284,2.54027128,0.00598722,0.95279218,0.02664480,0.63479115,2.07988644,1.02989621
-5.33966983,2.53577538,0.00594908,0.92089397,0.02568980,0.65333629,2.02159266,1.03047390
-5.33366683,2.52977823,0.00590207,0.88956874,0.02476751,0.67071142,1.96257507,1.03085155
-5.32766383,2.52180985,0.00584677,0.85892220,0.02388162,0.68660223,1.90312685,1.03075973
-5.32166083,2.51126638,0.00578344,0.82897806,0.02303318,0.70068437,1.84341104,1.02986271
-5.31565783,2.49744569,0.00571205,0.79968977,0.02222086,0.71263386,1.78347729,1.02777675
-5.30965483,2.47958884,0.00563228,0.77095500,0.02144140,0.72213837,1.72328374,1.02409106
-5.30365183,2.45692497,0.00554362,0.74263185,0.02068995,0.72890890,1.66272244,1.01839037
-5.29764882,2.42871748,0.00544545,0.71455584,0.01996066,0.73269139,1.60164675,1.01027781
-5.29164582,2.39430901,0.00533709,0.68655659,0.01924713,0.73327764,1.53989892,0.99939705
-5.28564282,2.35316305,0.00521795,0.65847349,0.01854291,0.73051513,1.47733647,0.98545255
-5.27963982,2.30490011,0.00508758,0.63016939,0.01784199,0.72431523,1.41385575,0.96822697
-5.27363682,2.24932682,0.00494580,0.60154184,0.01713922,0.71465941,1.34941180,0.94759488
-5.26763382,2.18645671,0.00479274,0.57253144,0.01643064,0.70160315,1.28403351,0.92353238
-5.26163082,2.11652196,0.00462895,0.54312711,0.01571377,0.68527733,1.21783365,0.89612214
-5.25562781,2.03997568,0.00445542,0.51336818,0.01498782,0.66588707,1.15101363,0.86555387
-5.24962481,1.95748514,0.00427365,0.48334359,0.01425376,0.64370802,1.08386310,0.83212036
-5.24362181,1.86991650,0.00408560,0.45318838,0.01351434,0.61908027,1.01675487,0.79620952
-5.23761881,1.77831213,0.00389373,0.42307805,0.01277409,0.59240022,0.95013578,0.75829288
-5.23161581,1.68386180,0.00370099,0.39322110,0.01203910,0.56411061,0.88451437,0.71891135
-5.22561281,1.58786938,0.00351070,0.36385057,0.01131694,0.53468938,0.82044628,0.67865898
-5.21960980,1.49171657,0.00332659,0.33521480,0.01061635,0.50463749,0.75851819,0.63816548
-5.21360680,1.39682547,0.00315269,0.30756832,0.00994701,0.47446655,0.69933139,0.59807838
-5.20760380,1.30462124,0.00299325,0.28116292,0.00931929,0.44468640,0.64348556,0.55904552
-5.20160080,1.21649649,0.00285269,0.25623959,0.00874390,0.41579322,0.59156361,0.52169844
-5.19559780,1.13377829,0.00273552,0.23302147,0.00823168,0.38825855,0.54411791,0.48663731
-5.18959480,1.05769883,0.00264623,0.21170795,0.00779326,0.36251939,0.50165824,0.45441766
-5.18359180,0.98937006,0.00258927,0.19247008,0.00743882,0.33896971,0.46464174,0.42553924
-5.17758879,0.92976281,0.00256890,0.17544723,0.00717781,0.31795339,0.43346460,0.40043691
-5.17158579,0.87969026,0.00258918,0.16074492,0.00701876,0.29975872,0.40845562,0.37947387
-5.16558279,0.83979571,0.00265385,0.14843371,0.00696897,0.28461444,0.38987113,0.36293674
-5.15957979,0.81054422,0.00276626,0.13854885,0.00703438,0.27268715,0.37789125,0.35103258
-5.15357679,0.79221784,0.00292929,0.13109076,0.00721930,0.26408009,0.37261706,0.34388753
-5.14757379,0.78491394,0.00314530,0.12602587,0.00752625,0.25883313,0.37406849,0.34154681
-5.14157079,0.78854625,0.00341599,0.12328790,0.00795581,0.25692377,0.38218279,0.34397593
-5.13556778,0.80284835,0.00374240,0.12277933,0.00850641,0.25826913,0.39681344,0.35106285
-5.12956478,0.82737925,0.00412477,0.12437307,0.00917422,0.26272873,0.41772957,0.36262110
-5.12356178,0.86153114,0.00456250,0.12791425,0.00995309,0.27010802,0.44461603,0.37839360
-5.11755878,0.90453915,0.00505412,0.13322222,0.01083447,0.28016259,0.47707421,0.39805728
-5.11155578,0.95549324,0.00559718,0.14009268,0.01180739,0.29260308,0.51462404,0.42122848
-5.10555278,1.01335245,0.00618827,0.14830020,0.01285855,0.30710064,0.55670734,0.44746922
-5.09954977,1.07696147,0.00682301,0.15760105,0.01397249,0.32329314,0.60269296,0.47629425
-5.09354677,1.14506983,0.00749604,0.16773653,0.01513170,0.34079188,0.65188380,0.50717919
-5.08754377,1.21635362,0.00820107,0.17843676,0.01631704,0.35918900,0.70352612,0.53956946
-5.08154077,1.28943974,0.00893093,0.18942509,0.01750803,0.37806536,0.75682103,0.57289029
-5.07553777,1.36293237,0.00967771,0.20042300,0.01868334,0.39699895,0.81093821,0.60655750
-5.06953477,1.43544124,0.01043279,0.21115545,0.01982130,0.41557353,0.86503168,0.63998898
-5.06353177,1.50561123,0.01118707,0.22135670,0.02090051,0.43338755,0.91825722,0.67261663
-5.05752876,1.57215241,0.01193105,0.23077614,0.02190041,0.45006291,0.96979098,0.70389858
-5.05152576,1.63386974,0.01265507,0.23918435,0.02280192,0.46525357,1.01884871,0.73333110
-5.04552276,1.68969142,0.01334946,0.24637877,0.02358807,0.47865347,1.06470494,0.76046010
-5.03951976,1.73869486,0.01400472,0.25218894,0.02424454,0.49000378,1.10671128,0.78489165
-5.03351676,1.78012940,0.01461174,0.25648111,0.02476020,0.49909902,1.14431319,0.80630117
-5.02751376,1.81343469,0.01516199,0.25916182,0.02512751,0.50579192,1.17706458,0.82444095
-5.02151076,1.83825413,0.01564765,0.26018038,0.02534286,0.50999681,1.20463941,0.83914568
-5.01550775,1.85444271,0.01606181,0.25953013,0.02540670,0.51169138,1.22683999,0.85033573
-5.00950475,1.86206891,0.01639856,0.25724825,0.02532363,0.51091676,1.24360151,0.85801811
-5.00350175,1.86141051,0.01665318,0.25341427,0.02510230,0.50777593,1.25499269,0.86228490
-4.99749875,1.85294451,0.01682215,0.24814717,0.02475516,0.50243041,1.26121233,0.86330937
-4.99149575,1.83733152,0.01690324,0.24160131,0.02429812,0.49509553,1.26258219,0.86133980
-4.98549275,1.81539510,0.01689558,0.23396119,0.02375002,0.48603430,1.25953623,0.85669126
-4.97948974,1.78809703,0.01679961,0.22543547,0.02313212,0.47555010,1.25260672,0.84973562
-4.97348674,1.75650920,0.01661710,0.21625030,0.02246738,0.46397861,1.24240787,0.84089022
-4.96748374,1.72178317,0.01635107,0.20664236,0.02177983,0.45167902,1.22961734,0.83060548
-4.96148074,1.68511848,0.01600576,0.19685176,0.02109379,0.43902491,1.21495653,0.81935185
-4.95547774,1.64773056,0.01558652,0.18711527,0.02043319,0.42639506,1.19917013,0.80760665
-4.94947474,1.61081926,0.01509966,0.17765980,0.01982089,0.41416437,1.18300557,0.79584096
-4.94347174,1.57553876,0.01455238,0.16869673,0.01927805,0.40269511,1.16719311,0.78450709
-4.93746873,1.54296967,0.01395258,0.16041686,0.01882356,0.39232869,1.15242695,0.77402689
-4.93146573,1.51409378,0.01330870,0.15298643,0.01847358,0.38337811,1.13934785,0.76478113
-4.92546273,1.48977205,0.01262956,0.14654397,0.01824117,0.37612110,1.12852778,0.75710022
-4.91945973,1.47072611,0.01192418,0.14119830,0.01813599,0.37079421,1.12045678,0.75125645
-4.91345673,1.45752354,0.01120162,0.13702744,0.01816412,0.36758776,1.11553231,0.74745785
-4.90745373,1.45056713,0.01047077,0.13407844,0.01832800,0.36664179,1.11405138,0.74584378
-4.90145073,1.45008812,0.00974020,0.13236809,0.01862643,0.36804308,1.11620541,0.74648234
-4.89544772,1.45614357,0.00901801,0.13188436,0.01905466,0.37182325,1.12207810,0.74936957
-4.88944472,1.46861782,0.00831170,0.13258852,0.01960458,0.37795801,1.13164609,0.75443048
-4.88344172,1.48722794,0.00762801,0.13441770,0.02026496,0.38636762,1.14478263,0.76152187
-4.87743872,1.51153314,0.00697290,0.13728796,0.02102177,0.39691864,1.16126393,0.77043685
-4.87143572,1.54094801,0.00635138,0.14109762,0.02185854,0.40942694,1.18077822,0.78091099
-4.86543272,1.57475935,0.00576757,0.14573079,0.02275675,0.42366203,1.20293722,0.79263002
-4.85942971,1.61214628,0.00522461,0.15106110,0.02369635,0.43935265,1.22728970,0.80523880
-4.85342671,1.65220327,0.00472471,0.15695537,0.02465616,0.45619363,1.25333684,0.81835147
-4.84742371,1.69396554,0.00426917,0.16327728,0.02561442,0.47385376,1.28054886,0.83156248
-4.84142071,1.73643622,0.00385844,0.16989095,0.02654933,0.49198468,1.30838241,0.84445816
-4.83541771,1.77861445,0.00349221,0.17666429,0.02743953,0.51023034,1.33629820,0.85662860
-4.82941471,1.81952362,0.00316947,0.18347205,0.02826465,0.52823695,1.36377806,0.86767940
-4.82341171,1.85823868,0.00288865,0.19019855,0.02900580,0.54566289,1.39034089,0.87724286
-4.81740870,1.89391166,0.00264769,0.19673998,0.02964601,0.56218829,1.41555681,0.88498837
-4.81140570,1.92579423,0.00244416,0.20300619,0.03017069,0.57752394,1.43905874,0.89063140
-4.80540270,1.95325648,0.00227535,0.20892188,0.03056796,0.59141900,1.46055109,0.89394093
-4.79939970,1.97580106,0.00213838,0.21442725,0.03082890,0.60366728,1.47981488,0.89474482
-4.79339670,1.99307193,0.00203026,0.21947800,0.03094780,0.61411170,1.49670914,0.89293311
-4.78739370,2.00485752,0.00194798,0.22404464,0.03092222,0.62264683,1.51116851,0.88845891
-4.78139070,2.01108790,0.00188858,0.22811127,0.03075296,0.62921925,1.52319707,0.88133693
-4.77538769,2.01182635,0.00184914,0.23167378,0.03044400,0.63382575,1.53285875,0.87163974
-4.76938469,2.00725566,0.00182689,0.23473766,0.03000227,0.63650958,1.54026493,0.85949197
-4.76338169,1.99765999,0.00181916,0.23731540,0.02943732,0.63735484,1.54555981,0.84506268
-4.75737869,1.98340325,0.00182345,0.23942379,0.02876097,0.63647934,1.54890456,0.82855640
-4.75137569,1.96490530,0.00183741,0.24108112,0.02798685,0.63402640,1.55046115,0.81020330
-4.74537269,1.94261730,0.00185887,0.24230461,0.02712991,0.63015600,1.55037687,0.79024891
-4.73936968,1.91699749,0.00188580,0.24310808,0.02620588,0.62503580,1.54877054,0.76894420
-4.73336668,1.88848890,0.00191635,0.24350005,0.02523078,0.61883244,1.54572133,0.74653616
-4.72736368,1.85750012,0.00194888,0.24348247,0.02422039,0.61170371,1.54126086,0.72325977
-4.72136068,1.82439001,0.00198191,0.24305000,0.02318983,0.60379181,1.53536913,0.69933142
-4.71535768,1.78945729,0.00201423,0.24219004,0.02215310,0.59521820,1.52797468,0.67494427
-4.70935468,1.75293517,0.00204482,0.24088339,0.02112279,0.58608004,1.51895877,0.65026554
-4.70335168,1.71499118,0.00207299,0.23910554,0.02010981,0.57644849,1.50816352,0.62543598
-4.69734867,1.67573189,0.00209834,0.23682847,0.01912324,0.56636871,1.49540346,0.60057118
-4.69134567,1.63521193,0.00212083,0.23402292,0.01817022,0.55586154,1.48047968,0.57576459
-4.68534267,1.59344647,0.00214085,0.23066080,0.01725601,0.54492651,1.46319582,0.55109202
-4.67933967,1.55042608,0.00215919,0.22671775,0.01638399,0.53354606,1.44337487,0.52661702
-4.67333667,1.50613297,0.00217714,0.22217564,0.01555588,0.52169051,1.42087565,0.50239682
-4.66733367,1.46055724,0.00219648,0.21702470,0.01477188,0.50932338,1.39560818,0.47848836
-4.66133067,1.41371229,0.00221951,0.21126542,0.01403093,0.49640691,1.36754683,0.45495390
-4.65532766,1.36564816,0.00224905,0.20490979,0.01333096,0.48290721,1.33674065,0.43186584
-4.64932466,1.31646215,0.00228841,0.19798211,0.01266913,0.46879891,1.30332012,0.40931047
-4.64332166,1.26630614,0.00234140,0.19051908,0.01204212,0.45406909,1.26750019,0.38739027
-4.63731866,1.21539012,0.00241223,0.18256935,0.01144634,0.43872020,1.22957923,0.36622473
-4.63131566,1.16398197,0.00250546,0.17419249,0.01087819,0.42277201,1.18993409,0.34594963
-4.62531266,1.11240357,0.00262589,0.16545744,0.01033419,0.40626257,1.14901146,0.32671472
-4.61930965,1.06102352,0.00277846,0.15644060,0.00981117,0.38924807,1.10731603,0.30868008
-4.61330665,1.01024701,0.00296807,0.14722368,0.00930639,0.37180189,1.06539585,0.29201124
-4.60730365,0.96050339,0.00319949,0.13789133,0.00881756,0.35401277,1.02382572,0.27687333
-4.60130065,0.91223221,0.00347709,0.12852877,0.00834296,0.33598246,0.98318921,0.26342472
-4.59529765,0.86586828,0.00380475,0.11921959,0.00788139,0.31782276,0.94406003,0.25181019
-4.58929465,0.82182673,0.00418559,0.11004362,0.00743216,0.29965232,0.90698358,0.24215425
-4.58329165,0.78048840,0.00462181,0.10107518,0.00699507,0.28159335,0.87245925,0.23455464
-4.57728864,0.74218651,0.00511450,0.09238165,0.00657032,0.26376817,0.84092415,0.22907662
-4.57128564,0.70719492,0.00566347,0.08402239,0.00615844,0.24629610,0.81273902,0.22574798
-4.56528264,0.67571847,0.00626709,0.07604808,0.00576024,0.22929042,0.78817651,0.22455528
-4.55927964,0.64788590,0.00692218,0.06850053,0.00537669,0.21285577,0.76741265,0.22544136
-4.55327664,0.62374544,0.00762395,0.06141271,0.00500884,0.19708595,0.75052152,0.22830426
-4.54727364,0.60326327,0.00836593,0.05480931,0.00465777,0.18206221,0.73747375,0.23299777
-4.54127064,0.58632510,0.00914008,0.04870750,0.00432452,0.16785197,0.72813864,0.23933348
-4.53526763,0.57274060,0.00993679,0.04311800,0.00401002,0.15450820,0.72229031,0.24708449
-4.52926463,0.56225084,0.01074510,0.03804639,0.00371506,0.14206920,0.71961773,0.25599066
-4.52326163,0.55453831,0.01155287,0.03349457,0.00344028,0.13055901,0.71973834,0.26576520
-4.51725863,0.54923949,0.01234708,0.02946237,0.00318616,0.11998824,0.72221528,0.27610270
-4.51125563,0.54595949,0.01311415,0.02594933,0.00295302,0.11035543,0.72657753,0.28668804
-4.50525263,0.54428829,0.01384029,0.02295647,0.00274106,0.10164870,0.73234271,0.29720627
-4.49924962,0.54381824,0.01451192,0.02048817,0.00255039,0.09384784,0.73904162,0.30735292
-4.49324662,0.54416208,0.01511608,0.01855403,0.00238110,0.08692658,0.74624406,0.31684456
-4.48724362,0.54497107,0.01564082,0.01717074,0.00223327,0.08085505,0.75358476,0.32542907
-4.48124062,0.54595237,0.01607564,0.01636392,0.00210709,0.07560228,0.76078882,0.33289559
-4.47523762,0.54688529,0.01641181,0.01616978,0.00200290,0.07113866,0.76769545,0.33908334
-4.46923462,0.54763549,0.01664271,0.01663675,0.00192126,0.06743827,0.77427912,0.34388936
-4.46323162,0.54816679,0.01676407,0.01782681,0.00186299,0.06448095,0.78066719,0.34727463
-4.45722861,0.54854985,0.01677411,0.01981657,0.00182924,0.06225406,0.78715308,0.34926833
-4.45122561,0.54896745,0.01667370,0.02269799,0.00182154,0.06075377,0.79420413,0.34997004
-4.44522261,0.54971578,0.01646627,0.02657856,0.00184181,0.05998594,0.80246343,0.34954973
-4.43921961,0.55120166,0.01615779,0.03158099,0.00189237,0.05996644,0.81274509,0.34824541
-4.43321661,0.55393550,0.01575655,0.03784215,0.00197595,0.06072093,0.82602254,0.34635848
-4.42721361,0.55852000,0.01527292,0.04551123,0.00209566,0.06228406,0.84340957,0.34424678
-4.42121061,0.56563475,0.01471904,0.05474704,0.00225497,0.06469825,0.86613420,0.34231551
-4.41520760,0.57601697,0.01410842,0.06571436,0.00245764,0.06801187,0.89550562,0.34100624
-4.40920460,0.59043891,0.01345553,0.07857931,0.00270766,0.07227712,0.93287452,0.34078425
-4.40320160,0.60968238,0.01277542,0.09350374,0.00300919,0.07754759,0.97958781,0.34212455
-4.39719860,0.63451115,0.01208321,0.11063872,0.00336647,0.08387559,1.03693855,0.34549692
-4.39119560,0.66564202,0.01139373,0.13011722,0.00378372,0.09130951,1.10611246,0.35135046
-4.38519260,0.70371544,0.01072109,0.15204621,0.00426507,0.09989116,1.18813259,0.36009809
-4.37918959,0.74926676,0.01007835,0.17649837,0.00481450,0.10965338,1.28380389,0.37210138
-4.37318659,0.80269898,0.00947723,0.20350376,0.00543571,0.12061801,1.39365979,0.38765635
-4.36718359,0.86425832,0.00892785,0.23304182,0.00613211,0.13279423,1.51791289,0.40698068
-4.36118059,0.93401336,0.00843856,0.26503406,0.00690672,0.14617752,1.65641212,0.43020270
-4.35517759,1.01183908,0.00801585,0.29933799,0.00776218,0.16074922,1.80860852,0.45735284
-4.34917459,1.09740634,0.00766430,0.33574251,0.00870067,0.17647664,1.97353198,0.48835771
-4.34317159,1.19017782,0.00738659,0.37396548,0.00972395,0.19331388,2.14978066,0.52303733
-4.33716858,1.28941076,0.00718358,0.41365351,0.01083329,0.21120308,2.33552491,0.56110558
-4.33116558,1.39416686,0.00705445,0.45438447,0.01202950,0.23007625,2.52852665,0.60217429
-4.32516258,1.50332919,0.00699682,0.49567282,0.01331292,0.24985722,2.72617472,0.64576062
-4.31915958,1.61562605,0.00700700,0.53697779,0.01468339,0.27046389,2.92553616,0.69129803
-4.31315658,1.72966069,0.00708017,0.57771432,0.01614017,0.29181028,3.12342237,0.73815022
-4.30715358,1.84394642,0.00721059,0.61726654,0.01768195,0.31380834,3.31646853,0.78562794
