energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-6.00000000,1.38478818,0.28376274,0.00355050,0.71981980,0.00000000,0.65254944,0.30528437
-5.99399700,1.29220007,0.26523629,0.00321125,0.67159783,0.00000000,0.60643855,0.28555460
-5.98799400,1.20576041,0.24844300,0.00289137,0.62612905,0.00000000,0.56455970,0.26703875
-5.98199100,1.12586054,0.23340453,0.00259240,0.58366937,0.00000000,0.52697454,0.24982857
-5.97598799,1.05272091,0.22010156,0.00231542,0.54439099,0.00000000,0.49364312,0.23398228
-5.96998499,0.98639321,0.20847607,0.00206101,0.50838186,0.00000000,0.46443052,0.21952430
-5.96398199,0.92676845,0.19843489,0.00182936,0.47564807,0.00000000,0.43911651,0.20644621
-5.95797899,0.87359062,0.18985447,0.00162026,0.44611924,0.00000000,0.41740759,0.19470900
-5.95197599,0.82647521,0.18258657,0.00143318,0.41965638,0.00000000,0.39895102,0.18424651
-5.94597299,0.78493178,0.17646464,0.00126733,0.39606197,0.00000000,0.38335021,0.17496986
-5.93996998,0.74838950,0.17131081,0.00112170,0.37509180,0.00000000,0.37018089,0.16677261
-5.93396698,0.71622467,0.16694299,0.00099514,0.35646781,0.00000000,0.35900747,0.15953659
-5.92796398,0.68778891,0.16318198,0.00088645,0.33989159,0.00000000,0.34939897,0.15313792
-5.92196098,0.66243704,0.15985835,0.00079439,0.32505780,0.00000000,0.34094401,0.14745313
-5.91595798,0.63955341,0.15681877,0.00071776,0.31166704,0.00000000,0.33326444,0.14236512
-5.90995498,0.61857595,0.15393166,0.00065548,0.29943762,0.00000000,0.32602713,0.13776859
-5.90395198,0.59901683,0.15109195,0.00060658,0.28811583,0.00000000,0.31895360,0.13357491
-5.89794897,0.58047940,0.14822490,0.00057026,0.27748440,0.00000000,0.31182736,0.12971618
-5.89194597,0.56267068,0.14528880,0.00054592,0.26736882,0.00000000,0.30449876,0.12614838
-5.88594297,0.54540940,0.14227656,0.00053320,0.25764154,0.00000000,0.29688733,0.12285344
-5.87993997,0.52862935,0.13921618,0.00053193,0.24822389,0.00000000,0.28898167,0.11984040
