energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.81990995,0.59692910,-0.65076421,0.56171260,-0.72985685,0.15295190,-0.13216440,0.00010701,-0.00011804,0.00731048,-0.01092030,0.00704571,-0.00751252,0.37962130,-0.43383894
-5.81390695,0.57056581,-0.63047424,0.54526751,-0.69883102,0.14478366,-0.12664961,0.00009114,-0.00010880,0.00733131,-0.00971394,0.00663326,-0.00773222,0.36366162,-0.42247397
-5.80790395,0.54782490,-0.61624499,0.53375355,-0.67465398,0.13750774,-0.12252879,0.00007716,-0.00009969,0.00744642,-0.00869405,0.00621559,-0.00799900,0.35001352,-0.41495699
-5.80190095,0.52884597,-0.60759714,0.52701152,-0.65700368,0.13117387,-0.11967429,0.00006495,-0.00009081,0.00766761,-0.00785184,0.00579981,-0.00830489,0.33874461,-0.41098846
-5.79589795,0.51375801,-0.60399420,0.52484456,-0.64550185,0.12583343,-0.11794753,0.00005436,-0.00008221,0.00800813,-0.00717708,0.00539304,-0.00864083,0.32991131,-0.41023060
-5.78989495,0.50267254,-0.60485140,0.52701638,-0.63971667,0.12153749,-0.11720188,0.00004526,-0.00007397,0.00848255,-0.00665849,0.00500223,-0.00899686,0.32355486,-0.41231255
-5.78389195,0.49567754,-0.60954540,0.53325054,-0.63916595,0.11833484,-0.11728543,0.00003751,-0.00006614,0.00910650,-0.00628398,0.00463401,-0.00936235,0.31969785,-0.41683601
-5.77788894,0.49283209,-0.61742471,0.54323099,-0.64332092,0.11627020,-0.11804386,0.00003098,-0.00005876,0.00989640,-0.00604103,0.00429457,-0.00972633,0.31834136,-0.42338170
-5.77188594,0.49416227,-0.62782086,0.55660420,-0.65161094,0.11538253,-0.11932328,0.00002553,-0.00005187,0.01086916,-0.00591690,0.00398949,-0.01007776,0.31946304,-0.43151629
-5.76588294,0.49965818,-0.64006022,0.57298280,-0.66342924,0.11570359,-0.12097301,0.00002105,-0.00004550,0.01204179,-0.00589886,0.00372375,-0.01040587,0.32301590,-0.44080001
-5.75987994,0.50927208,-0.65347637,0.59195079,-0.67813982,0.11725667,-0.12284845,0.00001744,-0.00003964,0.01343104,-0.00597443,0.00350158,-0.01070047,0.32892811,-0.45079465
-5.75387694,0.52291768,-0.66742266,0.61307011,-0.69508560,0.12005552,-0.12481369,0.00001460,-0.00003432,0.01505294,-0.00613153,0.00332651,-0.01095227,0.33710338,-0.46107195
-5.74787394,0.54047015,-0.68128493,0.63588815,-0.71359762,0.12410351,-0.12674421,0.00001246,-0.00002951,0.01692233,-0.00635866,0.00320128,-0.01115321,0.34742205,-0.47122209
-5.74187094,0.56176698,-0.69449386,0.65994611,-0.73300543,0.12939291,-0.12852920,0.00001093,-0.00002521,0.01905238,-0.00664510,0.00312791,-0.01129667,0.35974265,-0.48086208
-5.73586793,0.58660918,-0.70653688,0.68478744,-0.75264825,0.13590432,-0.13007388,0.00000999,-0.00002139,0.02145411,-0.00698108,0.00310768,-0.01137775,0.37390367,-0.48964393
-5.72986493,0.61476285,-0.71696915,0.70996633,-0.77188686,0.14360624,-0.13130137,0.00000959,-0.00001803,0.02413589,-0.00735794,0.00314116,-0.01139342,0.38972556,-0.49726221
-5.72386193,0.64596097,-0.72542334,0.73505545,-0.79011588,0.15245480,-0.13215435,0.00000972,-0.00001509,0.02710305,-0.00776835,0.00322828,-0.01134265,0.40701267,-0.50346093
-5.71785893,0.67990527,-0.73161808,0.75965296,-0.80677604,0.16239367,-0.13259633,0.00001039,-0.00001255,0.03035753,-0.00820653,0.00336834,-0.01122651,0.42555521,-0.50803941
-5.71185593,0.71626838,-0.73536458,0.78338831,-0.82136623,0.17335414,-0.13261253,0.00001162,-0.00001037,0.03389764,-0.00866848,0.00356008,-0.01104810,0.44513104,-0.51085712
-5.70585293,0.75469624,-0.73657152,0.80592671,-0.83345480,0.18525554,-0.13221036,0.00001345,-0.00000852,0.03771799,-0.00915217,0.00380173,-0.01081260,0.46550749,-0.51183715
-5.69984992,0.79481103,-0.73524779,0.82697242,-0.84268985,0.19800593,-0.13141943,0.00001595,-0.00000696,0.04180954,-0.00965784,0.00409110,-0.01052707,0.48644314,-0.51096837
-5.69384692,0.83621485,-0.73150313,0.84627063,-0.84880798,0.21150329,-0.13029119,0.00001922,-0.00000565,0.04615990,-0.01018815,0.00442561,-0.01020033,0.50768985,-0.50830610
-5.68784392,0.87849436,-0.72554655,0.86360838,-0.85164124,0.22563707,-0.12889805,0.00002335,-0.00000458,0.05075383,-0.01074838,0.00480238,-0.00984280,0.52899494,-0.50397126
-5.68184092,0.92122660,-0.71768242,0.87881472,-0.85112178,0.24029036,-0.12733209,0.00002851,-0.00000370,0.05557394,-0.01134657,0.00521830,-0.00946618,0.55010400,-0.49814801
-5.67583792,0.96398630,-0.70830440,0.89176032,-0.84728406,0.25534254,-0.12570337,0.00003486,-0.00000300,0.06060161,-0.01199359,0.00567014,-0.00908326,0.57076416,-0.49107980
-5.66983492,1.00635453,-0.69788703,0.90235698,-0.84026425,0.27067247,-0.12413776,0.00004262,-0.00000245,0.06581816,-0.01270309,0.00615458,-0.00870761,0.59072813,-0.48306402
-5.66383192,1.04792895,-0.68697517,0.91055734,-0.83029668,0.28616211,-0.12277439,0.00005202,-0.00000203,0.07120608,-0.01349138,0.00666834,-0.00835332,0.60975898,-0.47444505
-5.65782891,1.08833527,-0.67617132,0.91635505,-0.81770721,0.30170061,-0.12176269,0.00006335,-0.00000173,0.07675050,-0.01437717,0.00720821,-0.00803466,0.62763562,-0.46560606
-5.65182591,1.12723980,-0.66612097,0.91978564,-0.80290374,0.31718850,-0.12125902,0.00007694,-0.00000155,0.08244066,-0.01538122,0.00777116,-0.00776583,0.64415895,-0.45695948
-5.64582291,1.16436257,-0.65749614,0.92092804,-0.78636369,0.33254209,-0.12142297,0.00009317,-0.00000146,0.08827135,-0.01652574,0.00835439,-0.00756065,0.65915849,-0.44893626
-5.63981991,1.19949059,-0.65097731,0.91990703,-0.76861901,0.34769768,-0.12241329,0.00011245,-0.00000147,0.09424433,-0.01783379,0.00895534,-0.00743230,0.67249919,-0.44197427
-5.63381691,1.23249054,-0.64723408,0.91689615,-0.75023901,0.36261547,-0.12438355,0.00013528,-0.00000159,0.10036958,-0.01932845,0.00957175,-0.00739303,0.68408821,-0.43650584
-5.62781391,1.26332031,-0.64690488,0.91212114,-0.73181137,0.37728293,-0.12747755,0.00016218,-0.00000182,0.10666630,-0.02103185,0.01020167,-0.00745389,0.69388132,-0.43294476
-5.62181091,1.29203865,-0.65057625,0.90586340,-0.71392222,0.39171745,-0.13182460,0.00019375,-0.00000218,0.11316368,-0.02296423,0.01084341,-0.00762450,0.70188847,-0.43167320
-5.61580790,1.31881245,-0.65876213,0.89846317,-0.69713576,0.40596809,-0.13753477,0.00023064,-0.00000270,0.11990128,-0.02514277,0.01149553,-0.00791277,0.70817831,-0.43302859
-5.60980490,1.34392095,-0.67188389,0.89032198,-0.68197429,0.42011634,-0.14469418,0.00027355,-0.00000340,0.12692903,-0.02758050,0.01215678,-0.00832466,0.71288130,-0.43729115
-5.60380190,1.36775663,-0.69025171,0.88190400,-0.66889941,0.43427573,-0.15336062,0.00032325,-0.00000434,0.13430685,-0.03028523,0.01282601,-0.00886396,0.71619111,-0.44467237
-5.59779890,1.39082243,-0.71404813,0.87373581,-0.65829517,0.44859031,-0.16355953,0.00038055,-0.00000556,0.14210385,-0.03325847,0.01350210,-0.00953211,0.71836420,-0.45530491
-5.59179590,1.41372525,-0.74331450,0.86640435,-0.65045391,0.46323204,-0.17528066,0.00044628,-0.00000715,0.15039712,-0.03649460,0.01418385,-0.01032794,0.71971740,-0.46923442
-5.58579290,1.43716581,-0.77794111,0.86055270,-0.64556554,0.47839710,-0.18847549,0.00052130,-0.00000919,0.15927020,-0.03998010,0.01486989,-0.01124760,0.72062354,-0.48641371
-5.57978989,1.46192506,-0.81766176,0.85687358,-0.64371066,0.49430129,-0.20305575,0.00060650,-0.00001180,0.16881116,-0.04369312,0.01555858,-0.01228437,0.72150517,-0.50669975
-5.57378689,1.48884767,-0.86205332,0.85610044,-0.64485816,0.51117465,-0.21889312,0.00070271,-0.00001511,0.17911051,-0.04760326,0.01624796,-0.01342870,0.72282648,-0.52985380
-5.56778389,1.51882283,-0.91054085,0.85899632,-0.64886726,0.52925549,-0.23582024,0.00081075,-0.00001931,0.19025884,-0.05167171,0.01693565,-0.01466812,0.72508374,-0.55554491
-5.56178089,1.55276316,-0.96240846,0.86634049,-0.65549434,0.54878395,-0.25363330,0.00093133,-0.00002459,0.20234443,-0.05585178,0.01761883,-0.01598741,0.72879433,-0.58335699
-5.55577789,1.59158219,-1.01681609,0.87891310,-0.66440414,0.56999538,-0.27209609,0.00106508,-0.00003118,0.21545073,-0.06008968,0.01829421,-0.01736875,0.73448490,-0.61279948
-5.54977489,1.63617107,-1.07282189,0.89747835,-0.67518523,0.59311370,-0.29094553,0.00121246,-0.00003937,0.22965400,-0.06432577,0.01895803,-0.01879197,0.74267871,-0.64332135
-5.54377189,1.68737506,-1.12940983,0.92276639,-0.68736889,0.61834471,-0.30989871,0.00137372,-0.00004949,0.24502091,-0.06849610,0.01960615,-0.02023497,0.75388265,-0.67432815
-5.53776888,1.74597038,-1.18552167,0.95545443,-0.70045100,0.64586987,-0.32866112,0.00154890,-0.00006190,0.26160645,-0.07253421,0.02023401,-0.02167409,0.76857407,-0.70520165
-5.53176588,1.81264184,-1.24009228,0.99614765,-0.71391576,0.67584022,-0.34693586,0.00173775,-0.00007702,0.27945197,-0.07637323,0.02083678,-0.02308473,0.78718784,-0.73532138
-5.52576288,1.88796178,-1.29208707,1.04536032,-0.72726041,0.70837092,-0.36443360,0.00193967,-0.00009530,0.29858355,-0.07994808,0.02140943,-0.02444194,0.81010376,-0.76408726
-5.51975988,1.97237069,-1.34053996,1.10349767,-0.74001981,0.74353627,-0.38088273,0.00215375,-0.00011725,0.31901063,-0.08319778,0.02194681,-0.02572103,0.83763465,-0.79094240
-5.51375688,2.06615970,-1.38459045,1.17083910,-0.75178983,0.78136535,-0.39603945,0.00237866,-0.00014342,0.34072498,-0.08606775,0.02244376,-0.02689835,0.87001534,-0.81539515
-5.50775388,2.16945558,-1.42351790,1.24752314,-0.76224836,0.82183837,-0.40969718,0.00261269,-0.00017437,0.36370008,-0.08851194,0.02289521,-0.02795191,0.90739268,-0.83703939
-5.50175088,2.28220830,-1.45677164,1.33353480,-0.77117321,0.86488384,-0.42169498,0.00285372,-0.00021068,0.38789073,-0.09049482,0.02329629,-0.02886208,0.94981697,-0.85557202
-5.49574787,2.40418150,-1.48399531,1.42869558,-0.77845571,0.91037650,-0.43192441,0.00309923,-0.00025295,0.41323318,-0.09199302,0.02364241,-0.02961222,0.99723486,-0.87080690
-5.48974487,2.53494644,-1.50504417,1.53265679,-0.78410963,0.95813632,-0.44033455,0.00334635,-0.00030174,0.43964548,-0.09299662,0.02392932,-0.03018915,1.04948410,-0.88268435
-5.48374187,2.67387937,-1.51999435,1.64489635,-0.78827487,1.00792848,-0.44693488,0.00359186,-0.00035760,0.46702829,-0.09351005,0.02415322,-0.03058363,1.10629033,-0.89127581
-5.47773887,2.82016297,-1.52914356,1.76471946,-0.79121556,1.05946457,-0.45179564,0.00383230,-0.00042099,0.49526597,-0.09355243,0.02431077,-0.03079063,1.16726609,-0.89678309
-5.47173587,2.97279201,-1.53300281,1.89126339,-0.79331284,1.11240497,-0.45504591,0.00406398,-0.00049230,0.52422807,-0.09315757,0.02439920,-0.03080944,1.23191238,-0.89953232
-5.46573287,3.13058344,-1.53227961,2.02350649,-0.79505241,1.16636270,-0.45686905,0.00428313,-0.00057181,0.55377103,-0.09237336,0.02441631,-0.03064368,1.29962294,-0.89996265
-5.45972986,3.29219116,-1.52785303,2.16028136,-0.79700750,1.22090851,-0.45749594,0.00448599,-0.00065965,0.58374030,-0.09126083,0.02436056,-0.03030114,1.36969131,-0.89861011
-5.45372686,3.45612558,-1.52074179,2.30029234,-0.79981789,1.27557751,-0.45719620,0.00466887,-0.00075575,0.61397268,-0.08989279,0.02423107,-0.02979344,1.44132082,-0.89608727
-5.44772386,3.62077774,-1.51206669,2.44213684,-0.80416602,1.32987718,-0.45626774,0.00482831,-0.00085990,0.64429890,-0.08835213,0.02402768,-0.02913559,1.51363751,-0.89305960
-5.44172086,3.78444793,-1.50300916,2.58433044,-0.81075119,1.38329661,-0.45502513,0.00496117,-0.00097162,0.67454653,-0.08672992,0.02375098,-0.02834543,1.58570580,-0.89021959
-5.43571786,3.94537847,-1.49476759,2.72533514,-0.82026299,1.43531706,-0.45378735,0.00506474,-0.00109023,0.70454300,-0.08512335,0.02340235,-0.02744297,1.65654672,-0.88825967
-5.42971486,4.10178986,-1.48851363,2.86359043,-0.83335515,1.48542339,-0.45286551,0.00513682,-0.00121478,0.73411887,-0.08363357,0.02298399,-0.02644969,1.72515836,-0.88784523
-5.42371186,4.25191995,-1.48535014,2.99754635,-0.85062098,1.53311632,-0.45255098,0.00517582,-0.00134410,0.76311127,-0.08236363,0.02249895,-0.02538783,1.79053812,-0.88958899
-5.41770885,4.39406482,-1.48627296,3.12569795,-0.87257141,1.57792505,-0.45310469,0.00518079,-0.00147676,0.79136742,-0.08141639,0.02195109,-0.02427966,1.85170611,-0.89402772
-5.41170585,4.52662074,-1.49213776,3.24662021,-0.89961658,1.61942005,-0.45474783,0.00515147,-0.00161113,0.81874830,-0.08089272,0.02134514,-0.02314680,1.90772914,-0.90160246
-5.40570285,4.64812578,-1.50363365,3.35900275,-0.93205170,1.65722546,-0.45765461,0.00508833,-0.00174538,0.84513225,-0.08088973,0.02068661,-0.02200964,1.95774457,-0.91264303
-5.39969985,4.75729994,-1.52126427,3.46168320,-0.97004771,1.69103087,-0.46194711,0.00499251,-0.00187753,0.87041859,-0.08149938,0.01998181,-0.02088677,2.00098319,-0.92735742
-5.39369685,4.85308256,-1.54533708,3.55367846,-1.01364698,1.72060198,-0.46769266,0.00486579,-0.00200547,0.89453114,-0.08280714,0.01923771,-0.01979465,2.03679054,-0.94582656
-5.38769385,4.93466564,-1.57596099,3.63421285,-1.06276412,1.74578969,-0.47490354,0.00471059,-0.00212706,0.91742139,-0.08489102,0.01846191,-0.01874724,2.06464571,-0.96800433
-5.38169085,5.00152185,-1.61305196,3.70274220,-1.11719165,1.76653732,-0.48353910,0.00452982,-0.00224016,0.93907144,-0.08782061,0.01766247,-0.01775587,2.08417709,-0.99372297
-5.37568784,5.05342615,-1.65634599,3.75897315,-1.17660995,1.78288560,-0.49351000,0.00432681,-0.00234270,0.95949634,-0.09165643,0.01684785,-0.01682919,2.09517436,-1.02270317
-5.36968484,5.09046979,-1.70541846,3.80287669,-1.24060106,1.79497500,-0.50468432,0.00410523,-0.00243274,0.97874585,-0.09644926,0.01602668,-0.01597318,2.09759628,-1.05456839
-5.36368184,5.11306612,-1.75970857,3.83469541,-1.30866516,1.80304538,-0.51689510,0.00386894,-0.00250854,0.99690536,-0.10223962,0.01520769,-0.01519132,2.09157389,-1.08886248
-5.35767884,5.12194723,-1.81854721,3.85494377,-1.38023914,1.80743250,-0.52994890,0.00362190,-0.00256859,1.01409583,-0.10905726,0.01439950,-0.01448482,2.07740878,-1.12506969
-5.35167584,5.11815136,-1.88118699,3.86440112,-1.45471587,1.80856161,-0.54363488,0.00336805,-0.00261173,1.03047265,-0.11692067,0.01361048,-0.01385288,2.05556659,-1.16263590
-5.34567284,5.10300071,-1.94683250,3.86409716,-1.53146347,1.80693789,-0.55773395,0.00311120,-0.00263710,1.04622316,-0.12583658,0.01284860,-0.01329301,2.02666564,-1.20099018
-5.33966983,5.07807004,-2.01466958,3.85528988,-1.60984346,1.80313392,-0.57202755,0.00285495,-0.00264423,1.06156291,-0.13579953,0.01212130,-0.01280139,1.99146106,-1.23956542
-5.33366683,5.04514653,-2.08389201,3.83943626,-1.68922697,1.79777447,-0.58630562,0.00260261,-0.00263304,1.07673044,-0.14679140,0.01143537,-0.01237316,1.95082482,-1.27781721
-5.32766383,5.00618173,-2.15372474,3.81815614,-1.76900840,1.79151884,-0.60037349,0.00235713,-0.00260385,1.09198072,-0.15878111,0.01079683,-0.01200280,1.90572230,-1.31524025
-5.32166083,4.96323689,-2.22344278,3.79319010,-1.84861607,1.78504122,-0.61405744,0.00212106,-0.00255733,1.10757721,-0.17172435,0.01021090,-0.01168436,1.85718603,-1.35138135
-5.31565783,4.91842307,-2.29238518,3.76635230,-1.92751950,1.77900964,-0.62720872,0.00189651,-0.00249453,1.12378271,-0.18556363,0.00968191,-0.01141178,1.80628754,-1.38584909
-5.30965483,4.87383796,-2.35996418,3.73947943,-2.00523350,1.77406408,-0.63970619,0.00168516,-0.00241680,1.14084932,-0.20022844,0.00921328,-0.01117909,1.75410815,-1.41831943
-5.30365183,4.83150114,-2.42566945,3.71437741,-2.08131915,1.77079451,-0.65145733,0.00148826,-0.00232575,1.15900762,-0.21563590,0.00880750,-0.01098056,1.70170962,-1.44853782
-5.29764882,4.79329030,-2.48906816,3.69276728,-2.15538217,1.76971954,-0.66239804,0.00130664,-0.00222323,1.17845562,-0.23169167,0.00846619,-0.01081091,1.65010576,-1.47631765
-5.29164582,4.76088024,-2.54980131,3.67623202,-2.22706914,1.77126666,-0.67249123,0.00114073,-0.00211122,1.19934779,-0.24829139,0.00819008,-0.01066531,1.60023578,-1.50153569
-5.28564282,4.73568728,-2.60757747,3.66616624,-2.29606252,1.77575454,-0.68172457,0.00099063,-0.00199178,1.22178461,-0.26532249,0.00797906,-0.01053954,1.55294041,-1.52412513
-5.27963982,4.71882086,-2.66216464,3.66373023,-2.36207488,1.78337850,-0.69010748,0.00085613,-0.00186702,1.24580328,-0.28266657,0.00783230,-0.01042996,1.50894134,-1.54406672
-5.27363682,4.71104449,-2.71338140,3.66981041,-2.42484341,1.79419961,-0.69766798,0.00073678,-0.00173900,1.27136990,-0.30020211,0.00774823,-0.01033357,1.46882496,-1.56137893
-5.26763382,4.71274759,-2.76108826,3.68498740,-2.48412522,1.80813800,-0.70444922,0.00063190,-0.00160970,1.29837370,-0.31780766,0.00772472,-0.01024797,1.43303054,-1.57610775
-5.26163082,4.72392961,-2.80517995,3.70951315,-2.53969400,1.82497101,-0.71050633,0.00054069,-0.00148097,1.32662369,-0.33536530,0.00775907,-0.01017138,1.40184340,-1.58831690
-5.25562781,4.74419706,-2.84557934,3.74329822,-2.59133860,1.84433614,-0.71590347,0.00046222,-0.00135447,1.35584798,-0.35276426,0.00784817,-0.01010258,1.37539313,-1.59807895
-5.24962481,4.77277399,-2.88223353,3.78590962,-2.63886365,1.86573918,-0.72071144,0.00039549,-0.00123167,1.38569622,-0.36990469,0.00798858,-0.01004092,1.35365676,-1.60546801
-5.24362181,4.80852571,-2.91511210,3.83657976,-2.68209224,1.88856717,-0.72500572,0.00033950,-0.00111383,1.41574495,-0.38670128,0.00817658,-0.00998626,1.33646668,-1.61055416
-5.23761881,4.84999484,-2.94420779,3.89422619,-2.72087068,1.91210593,-0.72886522,0.00029324,-0.00100195,1.44550610,-0.40308664,0.00840835,-0.00993894,1.32352286,-1.61339990
-5.23161581,4.89544873,-2.96953901,3.95748159,-2.75507468,1.93556160,-0.73237136,0.00025574,-0.00089684,1.47443828,-0.41901425,0.00867996,-0.00989974,1.31440880,-1.61405875
-5.22561281,4.94293630,-2.99115416,4.02473315,-2.78461677,1.95808540,-0.73560777,0.00022609,-0.00079904,1.50196071,-0.43446093,0.00898756,-0.00986981,1.30861053,-1.61257564
-5.21960980,4.99035231,-3.00913678,4.09416989,-2.80945409,1.97880083,-0.73866018,0.00020343,-0.00070892,1.52746914,-0.44942841,0.00932740,-0.00985065,1.30553784,-1.60898918
-5.21360680,5.03550668,-3.02361114,4.16383644,-2.82959598,1.99683213,-0.74161657,0.00018702,-0.00062663,1.55035337,-0.46394422,0.00969595,-0.00984401,1.30454692,-1.60333521
-5.20760380,5.07619614,-3.03474739,4.23169128,-2.84511059,2.01133298,-0.74456728,0.00017619,-0.00055217,1.57001562,-0.47806150,0.01008994,-0.00985184,1.30496357,-1.59565135
-5.20160080,5.11027564,-3.04276562,4.29566760,-2.85612982,2.02151441,-0.74760499,0.00017036,-0.00048539,1.58588916,-0.49185789,0.01050646,-0.00987619,1.30610613,-1.58598202
-5.19559780,5.13572679,-3.04793815,4.35373449,-2.86285212,2.02667068,-0.75082448,0.00016905,-0.00042602,1.59745623,-0.50543327,0.01094298,-0.00991913,1.30730738,-1.57438356
-5.18959480,5.15072107,-3.05058949,4.40395672,-2.86554249,2.02620224,-0.75432188,0.00017189,-0.00037371,1.60426488,-0.51890667,0.01139744,-0.00998265,1.30793472,-1.56092881
-5.18359180,5.15367541,-3.05109365,4.44455095,-2.86452951,2.01963494,-0.75819355,0.00017856,-0.00032801,1.60594372,-0.53241206,0.01186819,-0.01006855,1.30740817,-1.54571101
-5.17758879,5.14329861,-3.04986856,4.47393679,-2.86019931,2.00663471,-0.76253438,0.00018884,-0.00028847,1.60221430,-0.54609350,0.01235411,-0.01017833,1.30521554,-1.52884637
-5.17158579,5.11862709,-3.04736758,4.49078126,-2.85298648,1.98701736,-0.76743555,0.00020257,-0.00025457,1.59290043,-0.56009961,0.01285449,-0.01031313,1.30092483,-1.51047533
-5.16558279,5.07904934,-3.04406838,4.49403550,-2.84336239,1.96075316,-0.77298190,0.00021965,-0.00022582,1.57793433,-0.57457761,0.01336910,-0.01047358,1.29419334,-1.49076225
