energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.84992496,1.30881251,1.17943143,0.15695201,0.00095190,0.26416436,0.00353681,0.56375534
-5.84392196,1.33211996,1.22250869,0.16253483,0.00095325,0.28403556,0.00351471,0.55962244
-5.83791896,1.35664995,1.27023888,0.16930457,0.00094958,0.30740404,0.00348112,0.55270120
-5.83191596,1.38209304,1.32215445,0.17714065,0.00094115,0.33398902,0.00343612,0.54309086
-5.82591296,1.40824127,1.37780633,0.18593007,0.00092832,0.36348491,0.00338035,0.53097487
-5.81990995,1.43495968,1.43673537,0.19556309,0.00091153,0.39555248,0.00331499,0.51661168
-5.81390695,1.46215762,1.49844574,0.20592942,0.00089131,0.42981158,0.00324167,0.50032385
-5.80790395,1.48976175,1.56238220,0.21691507,0.00086821,0.46583623,0.00316239,0.48248598
-5.80190095,1.51769271,1.62791321,0.22840031,0.00084283,0.50315241,0.00307946,0.46351220
-5.79589795,1.54584692,1.69432118,0.24025873,0.00081577,0.54123908,0.00299541,0.44384374
-5.78989495,1.57408484,1.76080112,0.25235780,0.00078761,0.57953246,0.00291294,0.42393726
-5.78389195,1.60222648,1.82646797,0.26456072,0.00075892,0.61743385,0.00283486,0.40425439
-5.77788894,1.63005449,1.89037292,0.27672972,0.00073024,0.65432057,0.00276405,0.38525282
-5.77188594,1.65732455,1.95152780,0.28873064,0.00070206,0.68955975,0.00270341,0.36737921
-5.76588294,1.68378244,2.00893660,0.30043844,0.00067485,0.72252445,0.00265585,0.35106406
-5.75987994,1.70918648,2.06163229,0.31174354,0.00064903,0.75261133,0.00262431,0.33671845
-5.75387694,1.73333365,2.10871697,0.32255853,0.00062501,0.77925902,0.00261169,0.32473238
-5.74787394,1.75608768,2.14940281,0.33282481,0.00060321,0.80196630,0.00262091,0.31547463
-5.74187094,1.77740667,2.18305140,0.34251883,0.00058403,0.82030910,0.00265488,0.30929351
-5.73586793,1.79736834,2.20920883,0.35165745,0.00056794,0.83395547,0.00271653,0.30651821
-5.72986493,1.81619067,2.22763430,0.36030195,0.00055544,0.84267757,0.00280877,0.30746031
-5.72386193,1.83424621,2.23832012,0.36856060,0.00054713,0.84636007,0.00293450,0.31241483
-5.71785893,1.85206859,2.24150172,0.37658919,0.00054373,0.84500445,0.00309659,0.32166067
-5.71185593,1.87035025,2.23765658,0.38458961,0.00054607,0.83872882,0.00329785,0.33545994
-5.70585293,1.88993102,2.22749197,0.39280635,0.00055513,0.82776330,0.00354095,0.35405614
-5.69984992,1.91177774,2.21192170,0.40152088,0.00057208,0.81244112,0.00382843,0.37767102
-5.69384692,1.93695561,2.19203315,0.41104422,0.00059825,0.79318584,0.00416255,0.40650016
-5.68784392,1.96659261,2.16904607,0.42170782,0.00063513,0.77049533,0.00454532,0.44070765
-5.68184092,2.00183876,2.14426537,0.43385327,0.00068441,0.74492336,0.00497835,0.48041987
-5.67583792,2.04382221,2.11903039,0.44782108,0.00074792,0.71705962,0.00546284,0.52571903
-5.66983492,2.09360461,2.09466328,0.46393912,0.00082762,0.68750932,0.00599948,0.57663675
-5.66383192,2.15213788,2.07241928,0.48251124,0.00092557,0.65687312,0.00658846,0.63314823
-5.65782891,2.22022488,2.05344136,0.50380641,0.00104389,0.62572855,0.00722938,0.69516740
-5.65182591,2.29848577,2.03872142,0.52804895,0.00118467,0.59461362,0.00792131,0.76254357
-5.64582291,2.38733182,2.02906990,0.55541017,0.00134998,0.56401328,0.00866275,0.83505977
-5.63981991,2.48694791,2.02509505,0.58600180,0.00154172,0.53434926,0.00945170,0.91243310
-5.63381691,2.59728416,2.02719228,0.61987135,0.00176158,0.50597358,0.01028570,0.99431714
-5.62781391,2.71805700,2.03554380,0.65699962,0.00201096,0.47916561,0.01116190,1.08030631
-5.62181091,2.84875916,2.05012776,0.69730030,0.00229087,0.45413283,0.01207714,1.16994212
-5.61580790,2.98867754,2.07073576,0.74062160,0.00260189,0.43101461,0.01302803,1.26272085
-5.60980490,3.13691768,2.09699717,0.78674984,0.00294404,0.40988884,0.01401104,1.35810229
-5.60380190,3.29243304,2.12840820,0.83541464,0.00331675,0.39078045,0.01502259,1.45551907
-5.59779890,3.45405729,2.16436376,0.88629545,0.00371879,0.37367147,0.01605906,1.55438602
-5.59179590,3.62053747,2.20418986,0.93902915,0.00414825,0.35851164,0.01711687,1.65410903
-5.58579290,3.79056629,2.24717460,0.99321823,0.00460249,0.34522897,0.01819247,1.75409290
-5.57978989,3.96281175,2.29259593,1.04843929,0.00507819,0.33373966,0.01928233,1.85374784
-5.57378689,4.13594269,2.33974488,1.10425145,0.00557134,0.32395670,0.02038288,1.95249429
-5.56778389,4.30864923,2.38794312,1.16020435,0.00607729,0.31579679,0.02149045,2.04976592
-5.56178089,4.47965749,2.43655451,1.21584552,0.00659086,0.30918531,0.02260120,2.14501082
-5.55577789,4.64773848,2.48499055,1.27072680,0.00710639,0.30405906,0.02371096,2.23769107
-5.54977489,4.81171144,2.53271017,1.32440978,0.00761791,0.30036700,0.02481516,2.32728095
-5.54377189,4.97044239,2.57921476,1.37647011,0.00811922,0.29806884,0.02590872,2.41326428
-5.53776888,5.12283891,2.62403958,1.42650073,0.00860409,0.29713203,0.02698594,2.49513136
-5.53176588,5.26784268,2.66674287,1.47411407,0.00906634,0.29752734,0.02804044,2.57237621
-5.52576288,5.40442107,2.70689431,1.51894340,0.00950009,0.29922348,0.02906513,2.64449451
-5.51975988,5.53155960,2.74406421,1.56064351,0.00989983,0.30218135,0.03005224,2.71098315
-5.51375688,5.64825672,2.77781477,1.59889105,0.01026059,0.30634832,0.03099334,2.77134152
-5.50775388,5.75352233,2.80769471,1.63338477,0.01057809,0.31165302,0.03187952,2.82507526
-5.50175088,5.84638123,2.83323804,1.66384598,0.01084880,0.31800116,0.03270148,2.87170256
-5.49574787,5.92588223,2.85396761,1.69001949,0.01107008,0.32527259,0.03344983,2.91076313
-5.48974487,5.99111349,2.86940348,1.71167547,0.01124022,0.33332009,0.03411532,2.94182984
-5.48374187,6.04122392,2.87907612,1.72861212,0.01135848,0.34196979,0.03468913,2.96452254
-5.47773887,6.07545026,2.88254367,1.74065961,0.01142512,0.35102348,0.03516324,2.97852391
-5.47173587,6.09314884,2.87941255,1.74768505,0.01144141,0.36026268,0.03553074,2.98359636
-5.46573287,6.09383071,2.86936025,1.74959852,0.01140958,0.36945424,0.03578621,2.97959946
-5.45972986,6.07719829,2.85215895,1.74635998,0.01133277,0.37835730,0.03592598,2.96650689
-5.45372686,6.04318173,2.82769865,1.73798659,0.01121503,0.38673114,0.03594847,2.94442195
-5.44772386,5.99197249,2.79600822,1.72456015,0.01106119,0.39434363,0.03585440,2.91359071
-5.44172086,5.92405213,2.75727311,1.70623399,0.01087680,0.40097969,0.03564696,2.87441179
-5.43571786,5.84021387,2.71184840,1.68323887,0.01066804,0.40644947,0.03533188,2.82744188
-5.42971486,5.74157499,2.66026609,1.65588714,0.01044163,0.41059556,0.03491748,2.77339637
-5.42371186,5.62957834,2.60323586,1.62457473,0.01020469,0.41329908,0.03441450,2.71314438
-5.41770885,5.50598160,2.54163880,1.58978022,0.00996467,0.41448417,0.03383598,2.64769800
-5.41170585,5.37283365,2.47651384,1.55206090,0.00972918,0.41412061,0.03319693,2.57819550
-5.40570285,5.23243775,2.40903708,1.51204523,0.00950593,0.41222452,0.03251397,2.50587884
-5.39969985,5.08730229,2.34049448,1.47042184,0.00930254,0.40885702,0.03180487,2.43206591
-5.39369685,4.94008010,2.27224866,1.42792510,0.00912643,0.40412093,0.03108805,2.35811817
-5.38769385,4.79349830,2.20570094,1.38531761,0.00898467,0.39815575,0.03038200,2.28540484
-5.38169085,4.65028108,2.14224995,1.34337020,0.00888386,0.39113106,0.02970470,2.21526476
-5.37568784,4.51306845,2.08324822,1.30284001,0.00882996,0.38323881,0.02907301,2.14896741
-5.36968484,4.38433405,2.02995850,1.26444781,0.00882815,0.37468491,0.02850216,2.08767453
-5.36368184,4.26630576,1.98351143,1.22885527,0.00888271,0.36568041,0.02800517,2.03240399
-5.35767884,4.16089244,1.94486638,1.19664344,0.00899687,0.35643289,0.02759246,1.98399744
-5.35167584,4.06962036,1.91477688,1.16829348,0.00917273,0.34713840,0.02727147,1.94309311
-5.34567284,3.99358214,1.89376236,1.14417057,0.00941114,0.33797435,0.02704644,1.91010517
-5.33966983,3.93340107,1.88208724,1.12451193,0.00971163,0.32909366,0.02691827,1.88521052
-5.33366683,3.88921247,1.87974863,1.10941972,0.01007240,0.32062044,0.02688456,1.86834392
-5.32766383,3.86066349,1.88647310,1.09885929,0.01049024,0.31264732,0.02693978,1.85920169
-5.32166083,3.84693168,1.90172311,1.09266301,0.01096063,0.30523459,0.02707553,1.85725416
-5.31565783,3.84676184,1.92471291,1.09053965,0.01147770,0.29841090,0.02728096,1.86176648
-5.30965483,3.85851999,1.95443366,1.09208918,0.01203442,0.29217574,0.02754330,1.87182706
-5.30365183,3.88026227,1.98968694,1.09682216,0.01262260,0.28650309,0.02784842,1.88638268
-5.29764882,3.90981612,2.02912563,1.10418315,0.01323314,0.28134641,0.02818154,1.90427887
-5.29164582,3.94487036,2.07130055,1.11357700,0.01385615,0.27664435,0.02852786,1.92430404
-5.28564282,3.98307043,2.11471141,1.12439694,0.01448117,0.27232700,0.02887329,1.94523560
-5.27963982,4.02211484,2.15785997,1.13605309,0.01509738,0.26832231,0.02920505,1.96588617
-5.27363682,4.05984869,2.19930347,1.14800012,0.01569383,0.26456236,0.02951226,1.98514821
-5.26763382,4.09435044,2.23770612,1.15976289,0.01625969,0.26098923,0.02978641,2.00203508
-5.26163082,4.12400816,2.27188680,1.17095862,0.01678449,0.25756004,0.03002176,2.01571694
-5.25562781,4.14758210,2.30086081,1.18131473,0.01725837,0.25425112,0.03021548,2.02555022
-5.24962481,4.16425111,2.32387410,1.19068152,0.01767228,0.25106112,0.03036779,2.03109932
-5.24362181,4.17364088,2.34042855,1.19903888,0.01801822,0.24801276,0.03048183,2.03214978
-5.23761881,4.17583302,2.35029719,1.20649691,0.01828943,0.24515345,0.03056343,2.02871257
-5.23161581,4.17135485,2.35352883,1.21329028,0.01848056,0.24255452,0.03062072,2.02101928
-5.22561281,4.16115022,2.35044182,1.21976667,0.01858780,0.24030932,0.03066365,2.00950862
-5.21960980,4.14653322,2.34160739,1.22636976,0.01860899,0.23853014,0.03070336,1.99480488
-5.21360680,4.12912651,2.32782319,1.23361753,0.01854368,0.23734414,0.03075149,1.97768926
-5.20760380,4.11078737,2.31007832,1.24207701,0.01839316,0.23688846,0.03081955,1.95906555
-5.20160080,4.09352459,2.28951138,1.25233644,0.01816046,0.23730471,0.03091815,1.93992138
-5.19559780,4.07940983,2.26736327,1.26497631,0.01785027,0.23873307,0.03105639,1.92128701
-5.18959480,4.07048730,2.24492697,1.28054038,0.01746883,0.24130604,0.03124127,1.90419304
-5.18359180,4.06868536,2.22349621,1.29950814,0.01702382,0.24514240,0.03147723,1.88962907
-5.17758879,4.07573376,2.20431534,1.32226974,0.01652416,0.25034122,0.03176577,1.87850467
-5.17158579,4.09308979,2.18853215,1.34910462,0.01597980,0.25697642,0.03210536,1.87161443
-5.16558279,4.12187588,2.17715573,1.38016446,0.01540148,0.26509192,0.03249135,1.86960806
-5.15957979,4.16283114,2.17102058,1.41546140,0.01480048,0.27469755,0.03291615,1.87296678
-5.15357679,4.21627826,2.17075832,1.45486163,0.01418833,0.28576601,0.03336956,1.88198674
-5.14757379,4.28210660,2.17677778,1.49808467,0.01357655,0.29823083,0.03383921,1.89676967
-5.14157079,4.35977176,2.18925373,1.54470829,0.01297633,0.31198553,0.03431116,1.91722112
-5.13556778,4.44831110,2.20812448,1.59417853,0.01239833,0.32688407,0.03477055,1.94305592
-5.12956478,4.54637408,2.23309780,1.64582452,0.01185238,0.34274248,0.03520239,1.97381051
-5.12356178,4.65226591,2.26366462,1.69887733,0.01134729,0.35934184,0.03559224,2.00886123
-5.11755878,4.76400231,2.29911969,1.75249195,0.01089063,0.37643240,0.03592698,2.04744786
-5.11155578,4.87937306,2.33858783,1.80577162,0.01048864,0.39373884,0.03619550,2.08870108
-5.10555278,4.99601172,2.38105480,1.85779357,0.01014608,0.41096652,0.03638924,2.13167283
-5.09954977,5.11146880,2.42540131,1.90763508,0.00986615,0.42780850,0.03650266,2.17536821
-5.09354677,5.22328551,2.47043892,1.95439907,0.00965053,0.44395318,0.03653355,2.21877760
-5.08754377,5.32906563,2.51494648,1.99723845,0.00949931,0.45909233,0.03648319,2.26090793
-5.08154077,5.42654290,2.55770586,2.03537822,0.00941111,0.47292912,0.03635628,2.30081182
-5.07553777,5.51364175,2.59753598,2.06813493,0.00938317,0.48518605,0.03616076,2.33761357
-5.06953477,5.58852948,2.63332404,2.09493281,0.00941140,0.49561238,0.03590747,2.37053128
-5.06353177,5.64965849,2.66405315,2.11531630,0.00949059,0.50399083,0.03560962,2.39889431
-5.05752876,5.69579737,2.68882570,2.12895855,0.00961452,0.51014329,0.03528222,2.42215573
-5.05152576,5.72605028,2.70688209,2.13566604,0.00977616,0.51393533,0.03494131,2.43989950
-5.04552276,5.73986460,2.71761438,2.13537907,0.00996782,0.51527933,0.03460327,2.45184234
-5.03951976,5.73702704,2.72057482,2.12816851,0.01018135,0.51413613,0.03428402,2.45783077
-5.03351676,5.71764907,2.71547933,2.11422895,0.01040832,0.51051513,0.03399828,2.45783346
-5.02751376,5.68214297,2.70220616,2.09386877,0.01064019,0.50447288,0.03375889,2.45192987
-5.02151076,5.63118985,2.68079016,2.06749752,0.01086849,0.49611024,0.03357620,2.44029574
-5.01550775,5.56570170,2.65141312,2.03561132,0.01108499,0.48556819,0.03345762,2.42318655
-5.00950475,5.48677941,2.61439088,1.99877677,0.01128187,0.47302258,0.03340726,2.40091988
-5.00350175,5.39566884,2.57015799,1.95761417,0.01145184,0.45867805,0.03342576,2.37385768
-4.99749875,5.29371714,2.51925061,1.91278057,0.01158834,0.44276133,0.03351027,2.34238946
-4.99149575,5.18233118,2.46228848,1.86495338,0.01168560,0.42551431,0.03365464,2.30691721
-4.98549275,5.06293987,2.39995671,1.81481500,0.01173880,0.40718705,0.03384966,2.26784291
-4.97948974,4.93696170,2.33298805,1.76303892,0.01174418,0.38803119,0.03408357,2.22555903
-4.97348674,4.80577852,2.26214626,1.71027776,0.01169907,0.36829376,0.03434263,2.18044236
-4.96748374,4.67071607,2.18821092,1.65715325,0.01160200,0.34821185,0.03461175,2.13285134
-4.96148074,4.53303132,2.11196410,1.60424844,0.01145270,0.32800813,0.03487526,2.08312667
-4.95547774,4.39390622,2.03417895,1.55210196,0.01125213,0.30788733,0.03511769,2.03159476
-4.94947474,4.25444719,1.95561020,1.50120420,0.01100243,0.28803379,0.03532448,1.97857356
-4.94347174,4.11568906,1.87698647,1.45199521,0.01070693,0.26861004,0.03548277,1.92438004
-4.93746873,3.97860239,1.79900411,1.40486402,0.01036999,0.24975633,0.03558199,1.86933844
-4.93146573,3.84410258,1.72232235,1.36014888,0.00999697,0.23159100,0.03561446,1.81378846
-4.92546273,3.71305938,1.64755927,1.31813834,0.00959403,0.21421156,0.03557582,1.75809268
-4.91945973,3.58630555,1.57528848,1.27907263,0.00916803,0.19769647,0.03546531,1.70264231
-4.91345673,3.46464358,1.50603601,1.24314531,0.00872630,0.18210716,0.03528589,1.64786079
-4.90745373,3.34884958,1.44027738,1.21050480,0.00827650,0.16749046,0.03504424,1.59420474
-4.90145073,3.23967394,1.37843465,1.18125598,0.00782640,0.15388107,0.03475058,1.54216205
-4.89544772,3.13783872,1.32087347,1.15546165,0.00738367,0.14130407,0.03441833,1.49224708
-4.88944472,3.04403173,1.26790020,1.13314405,0.00695570,0.12977728,0.03406366,1.44499306
-4.88344172,2.95889809,1.21975934,1.11428663,0.00654943,0.11931336,0.03370494,1.40094215
-4.87743872,2.88302983,1.17663148,1.09883614,0.00617115,0.10992179,0.03336204,1.36063361
-4.87143572,2.81695444,1.13863199,1.08670536,0.00582639,0.10161033,0.03305565,1.32459056
-4.86543272,2.76112338,1.10581092,1.07777647,0.00551981,0.09438630,0.03280656,1.29330618
-4.85942971,2.71590137,1.07815416,1.07190533,0.00525508,0.08825737,0.03263487,1.26722997
-4.85342671,2.68155725,1.05558619,1.06892657,0.00503487,0.08323208,0.03255935,1.24675454
-4.84742371,2.65825711,1.03797448,1.06865949,0.00486080,0.07931995,0.03259673,1.23220382
-4.84142071,2.64606004,1.02513556,1.07091446,0.00473349,0.07653117,0.03276119,1.22382286
-4.83541771,2.64491649,1.01684261,1.07549983,0.00465258,0.07487610,0.03306383,1.22176982
-4.82941471,2.65466946,1.01283437,1.08222859,0.00461685,0.07436432,0.03351239,1.22611017
-4.82341171,2.67505782,1.01282498,1.09092485,0.00462428,0.07500339,0.03411092,1.23681335
-4.81740870,2.70572158,1.01651434,1.10142928,0.00467225,0.07679746,0.03485975,1.25375177
-4.81140570,2.74620833,1.02359847,1.11360340,0.00475764,0.07974553,0.03575541,1.27670206
-4.80540270,2.79598027,1.03377934,1.12733223,0.00487701,0.08383961,0.03679082,1.30534839
-4.79939970,2.85442128,1.04677367,1.14252501,0.00502679,0.08906281,0.03795541,1.33928749
-4.79339670,2.92084339,1.06232011,1.15911396,0.00520346,0.09538741,0.03923550,1.37803529
-4.78739370,2.99449251,1.08018450,1.17705085,0.00540368,0.10277299,0.04061464,1.42103472
-4.78139070,3.07455311,1.10016284,1.19630171,0.00562453,0.11116482,0.04207399,1.46766462
-4.77538769,3.16015199,1.12208181,1.21683978,0.00586358,0.12049259,0.04359283,1.51724937
-4.76938469,3.25036150,1.14579678,1.23863725,0.00611908,0.13066946,0.04514900,1.56906930
-4.76338169,3.34420257,1.17118754,1.26165619,0.00639006,0.14159186,0.04671942,1.62237162
-4.75737869,3.44064829,1.19815194,1.28583934,0.00667637,0.15313975,0.04828049,1.67638196
-4.75137569,3.53862878,1.22659797,1.31110137,0.00697881,0.16517772,0.04980863,1.73031639
-4.74537269,3.63703792,1.25643476,1.33732130,0.00729910,0.17755686,0.05128062,1.78339409
-4.73936968,3.73474293,1.28756322,1.36433662,0.00763990,0.19011732,0.05267409,1.83485042
-4.73336668,3.83059698,1.31986701,1.39193970,0.00800483,0.20269173,0.05396779,1.88395059
-4.72736368,3.92345549,1.35320454,1.41987686,0.00839838,0.21510921,0.05514199,1.93000360
-4.72136068,4.01219587,1.38740263,1.44785033,0.00882586,0.22719989,0.05617873,1.97237643
-4.71535768,4.09574079,1.42225248,1.47552325,0.00929331,0.23879991,0.05706212,2.01050815
-4.70935468,4.17308398,1.45750836,1.50252754,0.00980740,0.24975642,0.05777854,2.04392349
-4.70335168,4.24331809,1.49288925,1.52847440,0.01037533,0.25993264,0.05831690,2.07224559
-4.69734867,4.30566300,1.52808347,1.55296700,0.01100465,0.26921254,0.05866874,2.09520725
-4.69134567,4.35949349,1.56275635,1.57561474,0.01170311,0.27750489,0.05882846,2.11266010
-4.68534267,4.40436446,1.59656029,1.59604847,0.01247850,0.28474661,0.05879338,2.12458119
-4.67933967,4.44003219,1.62914687,1.61393573,0.01333842,0.29090499,0.05856388,2.13107633
-4.67333667,4.46647000,1.66018027,1.62899550,0.01429005,0.29597877,0.05814340,2.13237977
-4.66733367,4.48387699,1.68935106,1.64101136,0.01533990,0.29999791,0.05753846,2.12884967
-4.66133067,4.49267869,1.71638959,1.64984266,0.01649353,0.30302202,0.05675863,2.12095937
-4.65532766,4.49351898,1.74107808,1.65543288,0.01775521,0.30513742,0.05581643,2.10928417
-4.64932466,4.48724289,1.76326051,1.65781489,0.01912763,0.30645305,0.05472711,2.09448409
-4.64332166,4.47487075,1.78284964,1.65711272,0.02061153,0.30709528,0.05350851,2.07728281
-4.63731866,4.45756428,1.79983078,1.65353981,0.02220536,0.30720189,0.05218072,2.05844356
-4.63131566,4.43658602,1.81426181,1.64739377,0.02390497,0.30691552,0.05076575,2.03874292
-4.62531266,4.41325385,1.82626948,1.63904797,0.02570330,0.30637699,0.04928711,2.01894349
-4.61930965,4.38889266,1.83604227,1.62894029,0.02759013,0.30571861,0.04776941,1.99976667
-4.61330665,4.36478558,1.84382003,1.61755966,0.02955193,0.30505807,0.04623783,1.98186690
-4.60730365,4.34212710,1.84988122,1.60543096,0.03157179,0.30449309,0.04471763,1.96580851
-4.60130065,4.32198061,1.85452835,1.59309899,0.03362943,0.30409716,0.04323366,1.95204646
-4.59529765,4.30524242,1.85807259,1.58111211,0.03570140,0.30391653,0.04180985,1.94091193
-4.58929465,4.29261409,1.86081840,1.57000635,0.03776136,0.30396877,0.04046875,1.93260370
-4.58329165,4.28458445,1.86304898,1.56029041,0.03978057,0.30424271,0.03923107,1.92718558
-4.57728864,4.28142210,1.86501348,1.55243216,0.04172845,0.30470007,0.03811534,1.92459037
-4.57128564,4.28317859,1.86691638,1.54684694,0.04357330,0.30527837,0.03713761,1.92462998
-4.56528264,4.28970171,1.86890968,1.54388801,0.04528315,0.30589520,0.03631117,1.92701123
-4.55927964,4.30065815,1.87108804,1.54383920,0.04682668,0.30645345,0.03564645,1.93135669
-4.55327664,4.31556373,1.87348709,1.54690993,0.04817414,0.30684728,0.03515094,1.93722913
-4.54727364,4.33381952,1.87608466,1.55323247,0.04929833,0.30696849,0.03482919,1.94415857
-4.54127064,4.35475147,1.87880479,1.56286138,0.05017553,0.30671289,0.03468290,1.95167025
-4.53526763,4.37765148,1.88152409,1.57577496,0.05078635,0.30598641,0.03471112,1.95931216
-4.52926463,4.40181746,1.88408005,1.59187859,0.05111645,0.30471060,0.03491039,1.96668058
-4.52326163,4.42659037,1.88628070,1.61100965,0.05115708,0.30282722,0.03527511,1.97344230
-4.51725863,4.45138637,1.88791529,1.63294395,0.05090551,0.30030170,0.03579773,1.97935244
-4.51125563,4.47572272,1.88876540,1.65740342,0.05036515,0.29712536,0.03646919,1.98426690
-4.50525263,4.49923638,1.88861600,1.68406488,0.04954552,0.29331630,0.03727917,1.98814898
-4.49924962,4.52169488,1.88726639,1.71256965,0.04846199,0.28891890,0.03821648,1.99106991
-4.49324662,4.54299938,1.88454031,1.74253395,0.04713526,0.28400210,0.03926936,1.99320339
-4.48724362,4.56318033,1.88029537,1.77355972,0.04559072,0.27865653,0.04042580,1.99481469
-4.48124062,4.58238675,1.87443140,1.80524575,0.04385762,0.27299064,0.04167382,1.99624493
-4.47523762,4.60086998,1.86689764,1.83719880,0.04196809,0.26712619,0.04300170,1.99789168
-4.46923462,4.61896356,1.85769866,1.86904459,0.03995614,0.26119327,0.04439821,2.00018697
-4.46323162,4.63706061,1.84689893,1.90043816,0.03785661,0.25532508,0.04585276,2.00357407
-4.45722861,4.65559024,1.83462588,1.93107361,0.03570408,0.24965287,0.04735557,2.00848427
-4.45122561,4.67499455,1.82107143,1.96069261,0.03353193,0.24430120,0.04889771,2.01531507
-4.44522261,4.69570750,1.80649178,1.98909181,0.03137140,0.23938367,0.05047123,2.02441080
-4.43921961,4.71813667,1.79120549,2.01612844,0.02925087,0.23499946,0.05206917,2.03604677
-4.43321661,4.74264877,1.77558964,2.04172438,0.02719521,0.23123069,0.05368558,2.05041758
-4.42721361,4.76955937,1.76007401,2.06586808,0.02522534,0.22814063,0.05531550,2.06763006
-4.42121061,4.79912672,1.74513327,2.08861447,0.02335800,0.22577292,0.05695493,2.08770105
-4.41520760,4.83154968,1.73127711,2.11008259,0.02160559,0.22415161,0.05860079,2.11055968
-4.40920460,4.86696874,1.71903840,2.13045104,0.01997633,0.22328203,0.06025082,2.13605391
-4.40320160,4.90546947,1.70895938,2.14995095,0.01847437,0.22315231,0.06190349,2.16396030
-4.39719860,4.94708711,1.70157615,2.16885679,0.01710022,0.22373541,0.06355786,2.19399633
-4.39119560,4.99181095,1.69740163,2.18747486,0.01585119,0.22499147,0.06521336,2.22583399
-4.38519260,5.03958720,1.69690737,2.20612965,0.01472184,0.22687037,0.06686960,2.25911358
-4.37918959,5.09031923,1.70050462,2.22514835,0.01370460,0.22931412,0.06852610,2.29345646
-4.37318659,5.14386399,1.70852516,2.24484364,0.01279032,0.23225914,0.07018193,2.32847587
-4.36718359,5.20002415,1.72120251,2.26549533,0.01196883,0.23563819,0.07183536,2.36378493
-4.36118059,5.25853566,1.73865425,2.28733125,0.01122946,0.23938183,0.07348347,2.39900117
-4.35517759,5.31905108,1.76086613,2.31050808,0.01056151,0.24341936,0.07512171,2.43374747
-4.34917459,5.38111962,1.78767882,2.33509289,0.00995464,0.24767930,0.07674349,2.46764950
-4.34317159,5.44416516,1.81877810,2.36104632,0.00939920,0.25208941,0.07833976,2.50033001
-4.33716858,5.50746430,1.85368930,2.38820822,0.00888648,0.25657623,0.07989872,2.53140085
-4.33116558,5.57012651,1.89177660,2.41628688,0.00840885,0.26106443,0.08140549,2.56045381
-4.32516258,5.63107890,1.93224787,2.44485269,0.00795985,0.26547604,0.08284206,2.58705132
-4.31915958,5.68905802,1.97416541,2.47333716,0.00753421,0.26972968,0.08418725,2.61071857
-4.31315658,5.74261079,2.01646278,2.50103795,0.00712781,0.27373998,0.08541695,2.63093812
-4.30715358,5.79010654,2.05796754,2.52713031,0.00673756,0.27741744,0.08650444,2.64714831
