energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,V_p_up,V_d_up
-4.30115058,2.35612795,0.01124953,1.80614752,0.11077553,0.00021850,1.15002763,1.13173209
-4.29514757,2.35828729,0.01117895,1.80857281,0.10995850,0.00021230,1.16309234,1.13086194
-4.28914457,2.35902689,0.01108172,1.81024428,0.10893108,0.00020570,1.17608185,1.12985898
-4.28314157,2.35798961,0.01095673,1.81092054,0.10768528,0.00019877,1.18874469,1.12854481
-4.27713857,2.35478318,0.01080299,1.81032574,0.10621108,0.00019154,1.20079760,1.12672148
-4.27113557,2.34898525,0.01061971,1.80815134,0.10449739,0.00018410,1.21192718,1.12417325
-4.26513257,2.34015145,0.01040635,1.80406041,0.10253318,0.00017648,1.22179367,1.12066953
-4.25912956,2.32782620,0.01016267,1.79769447,0.10030869,0.00016874,1.23003686,1.11596892
-4.25312656,2.31155597,0.00988881,1.78868258,0.09781676,0.00016091,1.23628390,1.10982437
-4.24712356,2.29090427,0.00958537,1.77665247,0.09505396,0.00015305,1.24015885,1.10198945
-4.24112056,2.26546794,0.00925348,1.76124333,0.09202168,0.00014519,1.24129372,1.09222543
-4.23511756,2.23489383,0.00889477,1.74211955,0.08872692,0.00013736,1.23934042,1.08030915
-4.22911456,2.19889530,0.00851145,1.71898505,0.08518280,0.00012960,1.23398333,1.06604120
-4.22311156,2.15726761,0.00810629,1.69159749,0.08140881,0.00012193,1.22495189,1.04925420
-4.21710855,2.10990161,0.00768254,1.65978162,0.07743064,0.00011438,1.21203268,1.02982079
-4.21110555,2.05679510,0.00724393,1.62344129,0.07327979,0.00010699,1.19508048,1.00766097
-4.20510255,1.99806119,0.00679455,1.58256942,0.06899283,0.00009977,1.17402775,0.98274831
-4.19909955,1.93393335,0.00633876,1.53725549,0.06461047,0.00009277,1.14889208,0.95511490
-4.19309655,1.86476680,0.00588109,1.48769011,0.06017643,0.00008599,1.11978132,0.92485456
-4.18709355,1.79103624,0.00542614,1.43416639,0.05573624,0.00007948,1.08689589,0.89212420
-4.18109055,1.71332970,0.00497846,1.37707796,0.05133601,0.00007327,1.05052826,0.85714310
-4.17508754,1.63233905,0.00454241,1.31691369,0.04702123,0.00006737,1.01105949,0.82019017
-4.16908454,1.54884708,0.00412215,1.25424919,0.04283571,0.00006183,0.96895291,0.78159917
-4.16308154,1.46371202,0.00372151,1.18973538,0.03882062,0.00005667,0.92474500,0.74175200
-4.15707854,1.37784970,0.00334394,1.12408455,0.03501386,0.00005193,0.87903401,0.70107031
-4.15107554,1.29221419,0.00299251,1.05805447,0.03144951,0.00004765,0.83246646,0.66000582
-4.14507254,1.20777750,0.00266987,0.99243098,0.02815761,0.00004386,0.78572219,0.61902951
-4.13906953,1.12550901,0.00237829,0.92800984,0.02516415,0.00004060,0.73949837,0.57862024
-4.13306653,1.04635531,0.00211967,0.86557833,0.02249124,0.00003792,0.69449299,0.53925314
-4.12706353,0.97122109,0.00189561,0.80589738,0.02015750,0.00003587,0.65138856,0.50138822
-4.12106053,0.90095147,0.00170744,0.74968465,0.01817858,0.00003450,0.61083627,0.46545950
-4.11505753,0.83631646,0.00155632,0.69759913,0.01656772,0.00003388,0.57344133,0.43186517
-4.10905453,0.77799769,0.00144327,0.65022778,0.01533644,0.00003406,0.53974976,0.40095885
-4.10305153,0.72657770,0.00136925,0.60807437,0.01449513,0.00003512,0.51023704,0.37304249
-4.09704852,0.68253207,0.00133524,0.57155094,0.01405368,0.00003714,0.48529881,0.34836079
-4.09104552,0.64622426,0.00134222,0.54097183,0.01402192,0.00004018,0.46524393,0.32709744
-4.08504252,0.61790321,0.00139126,0.51655056,0.01441006,0.00004434,0.45028990,0.30937315
-4.07903952,0.59770358,0.00148350,0.49839928,0.01522885,0.00004970,0.44056066,0.29524552
-4.07303652,0.58564850,0.00162014,0.48653090,0.01648969,0.00005634,0.43608694,0.28471055
-4.06703352,0.58165457,0.00180239,0.48086350,0.01820454,0.00006434,0.43680878,0.27770590
-4.06103052,0.58553887,0.00203148,0.48122709,0.02038565,0.00007378,0.44258037,0.27411547
-4.05502751,0.59702786,0.00230851,0.48737214,0.02304523,0.00008472,0.45317684,0.27377547
-4.04902451,0.61576766,0.00263442,0.49897984,0.02619492,0.00009721,0.46830297,0.27648140
-4.04302151,0.64133570,0.00300988,0.51567365,0.02984528,0.00011129,0.48760340,0.28199609
-4.03701851,0.67325328,0.00343517,0.53703182,0.03400517,0.00012697,0.51067422,0.29005826
-4.03101551,0.71099881,0.00391010,0.56260052,0.03868114,0.00014423,0.53707548,0.30039159
-4.02501251,0.75402143,0.00443388,0.59190723,0.04387688,0.00016305,0.56634445,0.31271387
-4.01900950,0.80175459,0.00500505,0.62447401,0.04959270,0.00018334,0.59800914,0.32674609
-4.01300650,0.85362939,0.00562138,0.65983020,0.05582514,0.00020500,0.63160164,0.34222111
-4.00700350,0.90908722,0.00627983,0.69752421,0.06256664,0.00022790,0.66667102,0.35889164
-4.00100050,0.96759128,0.00697648,0.73713405,0.06980532,0.00025186,0.70279521,0.37653741
-3.99499750,1.02863671,0.00770656,0.77827615,0.07752496,0.00027668,0.73959147,0.39497101
-3.98899450,1.09175893,0.00846445,0.82061226,0.08570488,0.00030211,0.77672516,0.41404244
-3.98299150,1.15653972,0.00924372,0.86385408,0.09432013,0.00032790,0.81391622,0.43364196
-3.97698849,1.22261103,0.01003723,0.90776546,0.10334145,0.00035374,0.85094332,0.45370122
-3.97098549,1.28965600,0.01083723,0.95216208,0.11273547,0.00037933,0.88764530,0.47419245
-3.96498249,1.35740730,0.01163550,0.99690850,0.12246467,0.00040435,0.92391980,0.49512589
-3.95897949,1.42564270,0.01242348,1.04191288,0.13248741,0.00042847,0.95971922,0.51654515
-3.95297649,1.49417806,0.01319248,1.08711929,0.14275777,0.00045137,0.99504398,0.53852101
-3.94697349,1.56285786,0.01393384,1.13249825,0.15322537,0.00047275,1.02993346,0.56114356
-3.94097049,1.63154398,0.01463913,1.17803566,0.16383501,0.00049230,1.06445497,0.58451315
-3.93496748,1.70010302,0.01530030,1.22372082,0.17452637,0.00050978,1.09869133,0.60873042
-3.92896448,1.76839292,0.01590993,1.26953408,0.18523353,0.00052493,1.13272754,0.63388587
-3.92296148,1.83624972,0.01646135,1.31543473,0.19588468,0.00053759,1.16663739,0.66004938
-3.91695848,1.90347518,0.01694881,1.36134987,0.20640188,0.00054759,1.20047050,0.68726033
-3.91095548,1.96982613,0.01736759,1.40716482,0.21670106,0.00055485,1.23424076,0.71551858
-3.90495248,2.03500639,0.01771415,1.45271578,0.22669224,0.00055930,1.26791661,0.74477708
-3.89894947,2.09866180,0.01798622,1.49778511,0.23628025,0.00056097,1.30141386,0.77493635
-3.89294647,2.16037924,0.01818283,1.54209978,0.24536580,0.00055989,1.33459152,0.80584123
-3.88694347,2.21968967,0.01830436,1.58533312,0.25384704,0.00055618,1.36725091,0.83728030
-3.88094047,2.27607569,0.01835258,1.62711009,0.26162164,0.00054998,1.39913821,0.86898801
-3.87493747,2.32898333,0.01833059,1.66701581,0.26858931,0.00054148,1.42995051,0.90064967
-3.86893447,2.37783789,0.01824282,1.70460729,0.27465477,0.00053092,1.45934492,0.93190905
-3.86293147,2.42206323,0.01809494,1.73942779,0.27973097,0.00051855,1.48695066,0.96237859
-3.85692846,2.46110363,0.01789380,1.77102325,0.28374256,0.00050466,1.51238317,0.99165160
-3.85092546,2.49444740,0.01764727,1.79896007,0.28662928,0.00048956,1.53525991,1.01931622
-3.84492246,2.52165091,0.01736415,1.82284338,0.28834922,0.00047356,1.55521679,1.04497029
-3.83891946,2.54236186,0.01705398,1.84233498,0.28888181,0.00045700,1.57192449,1.06823668
-3.83291646,2.55634055,0.01672688,1.85716994,0.28823005,0.00044019,1.58510378,1.08877823
-3.82691346,2.56347791,0.01639335,1.86717106,0.28642227,0.00042347,1.59453901,1.10631164
-3.82091046,2.56380913,0.01606405,1.87226036,0.28351281,0.00040713,1.60008905,1.12061961
-3.81490745,2.55752198,0.01574960,1.87246691,0.27958189,0.00039149,1.60169503,1.13156058
-3.80890445,2.54495916,0.01546035,1.86793051,0.27473435,0.00037679,1.59938455,1.13907558
-3.80290145,2.52661422,0.01520612,1.85890090,0.26909742,0.00036330,1.59327190,1.14319171
-3.79689845,2.50312102,0.01499605,1.84573234,0.26281750,0.00035122,1.58355446,1.14402215
-3.79089545,2.47523682,0.01483833,1.82887371,0.25605603,0.00034074,1.57050527,1.14176244
-3.78489245,2.44381979,0.01474005,1.80885449,0.24898462,0.00033201,1.55446222,1.13668334
-3.77888944,2.40980147,0.01470702,1.78626709,0.24177970,0.00032512,1.53581433,1.12912035
-3.77288644,2.37415564,0.01474364,1.76174634,0.23461677,0.00032016,1.51498581,1.11946049
-3.76688344,2.33786462,0.01485282,1.73594695,0.22766463,0.00031713,1.49241870,1.10812690
-3.76088044,2.30188460,0.01503592,1.70952004,0.22107969,0.00031604,1.46855501,1.09556186
-3.75487744,2.26711149,0.01529270,1.68308963,0.21500073,0.00031682,1.44381901,1.08220916
-3.74887444,2.23434886,0.01562140,1.65723030,0.20954430,0.00031939,1.41860090,1.06849659
-3.74287144,2.20427924,0.01601879,1.63244688,0.20480085,0.00032360,1.39324224,1.05481923
-3.73686843,2.17744034,0.01648024,1.60915732,0.20083192,0.00032931,1.36802421,1.04152459
-3.73086543,2.15420691,0.01699993,1.58767919,0.19766834,0.00033633,1.34315887,1.02890004
-3.72486243,2.13477948,0.01757096,1.56822071,0.19530965,0.00034442,1.31878420,1.01716317
-3.71885943,2.11918008,0.01818559,1.55087657,0.19372464,0.00035338,1.29496271,1.00645562
-3.71285643,2.10725541,0.01883544,1.53562866,0.19285308,0.00036294,1.27168397,0.99684041
-3.70685343,2.09868722,0.01951169,1.52235177,0.19260844,0.00037286,1.24887076,0.98830303
-3.70085043,2.09300946,0.02020535,1.51082385,0.19288173,0.00038288,1.22638839,0.98075618
-3.69484742,2.08963135,0.02090744,1.50074039,0.19354592,0.00039276,1.20405693,0.97404764
-3.68884442,2.08786555,0.02160920,1.49173220,0.19446119,0.00040227,1.18166558,0.96797121
-3.68284142,2.08695993,0.02230228,1.48338576,0.19548052,0.00041120,1.15898845,0.96227981
-3.67683842,2.08613171,0.02297888,1.47526516,0.19645544,0.00041937,1.13580109,0.95670028
-3.67083542,2.08460252,0.02363190,1.46693457,0.19724186,0.00042660,1.11189696,0.95094902
-3.66483242,2.08163264,0.02425498,1.45798040,0.19770564,0.00043280,1.08710290,0.94474779
-3.65882941,2.07655322,0.02484259,1.44803181,0.19772773,0.00043786,1.06129317,0.93783887
-3.65282641,2.06879499,0.02539000,1.43677905,0.19720873,0.00044174,1.03440117,0.92999884
-3.64682341,2.05791234,0.02589330,1.42398852,0.19607261,0.00044445,1.00642840,0.92105048
-3.64082041,2.04360177,0.02634930,1.40951418,0.19426969,0.00044600,0.97745028,0.91087209
-3.63481741,2.02571411,0.02675547,1.39330465,0.19177848,0.00044647,0.94761857,0.89940402
-3.62881441,2.00426012,0.02710981,1.37540601,0.18860660,0.00044595,0.91716022,0.88665213
-3.62281141,1.97940930,0.02741078,1.35596004,0.18479060,0.00044459,0.88637275,0.87268800
-3.61680840,1.95148221,0.02765715,1.33519825,0.18039486,0.00044253,0.85561640,0.85764614
-3.61080540,1.92093672,0.02784788,1.31343200,0.17550937,0.00043995,0.82530323,0.84171826
-3.60480240,1.88834894,0.02798207,1.29103916,0.17024683,0.00043704,0.79588373,0.82514498
-3.59879940,1.85438965,0.02805885,1.26844813,0.16473884,0.00043399,0.76783146,0.80820552
-3.59279640,1.81979741,0.02807736,1.24611966,0.15913158,0.00043100,0.74162623,0.79120567
-3.58679340,1.78534931,0.02803672,1.22452762,0.15358100,0.00042827,0.71773652,0.77446481
-3.58079040,1.75183066,0.02793607,1.20413914,0.14824764,0.00042598,0.69660182,0.75830243
-3.57478739,1.72000463,0.02777465,1.18539512,0.14329140,0.00042430,0.67861548,0.74302474
-3.56878439,1.69058307,0.02755181,1.16869185,0.13886623,0.00042338,0.66410872,0.72891189
-3.56278139,1.66419927,0.02726719,1.15436418,0.13511504,0.00042336,0.65333642,0.71620638
-3.55677839,1.64138382,0.02692079,1.14267100,0.13216489,0.00042434,0.64646505,0.70510290
-3.55077539,1.62254395,0.02651310,1.13378340,0.13012261,0.00042639,0.64356342,0.69574010
-3.54477239,1.60794730,0.02604522,1.12777590,0.12907100,0.00042956,0.64459633,0.68819447
-3.53876938,1.59771016,0.02551892,1.12462096,0.12906567,0.00043386,0.64942164,0.68247653
-3.53276638,1.59179090,0.02493673,1.12418689,0.13013263,0.00043925,0.65779061,0.67852934
-3.52676338,1.58998840,0.02430196,1.12623940,0.13226676,0.00044569,0.66935190,0.67622953
-3.52076038,1.59194570,0.02361870,1.13044640,0.13543113,0.00045307,0.68365883,0.67539056
-3.51475738,1.59715879,0.02289175,1.13638632,0.13955726,0.00046125,0.70017996,0.67576825
-3.50875438,1.60499015,0.02212657,1.14355939,0.14454633,0.00047007,0.71831264,0.67706831
-3.50275138,1.61468695,0.02132913,1.15140177,0.15027137,0.00047933,0.73739906,0.67895565
-3.49674837,1.62540319,0.02050578,1.15930208,0.15658032,0.00048878,0.75674443,0.68106509
-3.49074537,1.63622537,0.01966311,1.16661984,0.16329997,0.00049819,0.77563667,0.68301331
-3.48474237,1.64620082,0.01880775,1.17270531,0.17024063,0.00050726,0.79336695,0.68441138
-3.47873937,1.65436800,0.01794626,1.17692011,0.17720145,0.00051570,0.80925038,0.68487771
-3.47273637,1.65978766,0.01708492,1.17865798,0.18397619,0.00052323,0.82264625,0.68405090
-3.46673337,1.66157395,0.01622968,1.17736486,0.19035930,0.00052954,0.83297691,0.68160190
-3.46073037,1.65892437,0.01538603,1.17255781,0.19615203,0.00053436,0.83974478,0.67724537
-3.45472736,1.65114744,0.01455896,1.16384181,0.20116846,0.00053743,0.84254672,0.67074953
-3.44872436,1.63768708,0.01375291,1.15092403,0.20524110,0.00053852,0.84108540,0.66194429
-3.44272136,1.61814273,0.01297184,1.13362481,0.20822596,0.00053745,0.83517707,0.65072738
-3.43671836,1.59228434,0.01221922,1.11188502,0.21000680,0.00053407,0.82475561,0.63706812
-3.43071536,1.56006162,0.01149813,1.08576939,0.21049841,0.00052830,0.80987260,0.62100883
-3.42471236,1.52160710,0.01081132,1.05546571,0.20964889,0.00052010,0.79069358,0.60266368
-3.41870935,1.47723288,0.01016133,1.02127977,0.20744060,0.00050952,0.76749061,0.58221520
-3.41270635,1.42742106,0.00955055,0.98362638,0.20389012,0.00049665,0.74063153,0.55990838
-3.40670335,1.37280827,0.00898129,0.94301663,0.19904679,0.00048163,0.71056636,0.53604278
-3.40070035,1.31416498,0.00845586,0.90004201,0.19299036,0.00046469,0.67781142,0.51096285
-3.39469735,1.25237023,0.00797657,0.85535591,0.18582752,0.00044606,0.64293193,0.48504688
-3.38869435,1.18838303,0.00754575,0.80965324,0.17768774,0.00042606,0.60652370,0.45869497
-3.38269135,1.12321136,0.00716569,0.76364899,0.16871839,0.00040501,0.56919459,0.43231650
-3.37668834,1.05788018,0.00683862,0.71805645,0.15907961,0.00038325,0.53154655,0.40631762
-3.37068534,0.99339950,0.00656657,0.67356594,0.14893898,0.00036115,0.49415880,0.38108900
-3.36468234,0.93073387,0.00635126,0.63082475,0.13846629,0.00033906,0.45757265,0.35699450
-3.35867934,0.87077419,0.00619400,0.59041901,0.12782860,0.00031731,0.42227851,0.33436093
-3.35267634,0.81431305,0.00609551,0.55285803,0.11718588,0.00029623,0.38870528,0.31346938
-3.34667334,0.76202404,0.00605579,0.51856150,0.10668718,0.00027611,0.35721245,0.29454814
-3.34067034,0.71444595,0.00607397,0.48785007,0.09646765,0.00025717,0.32808499,0.27776759
-3.33466733,0.67197197,0.00614824,0.46093923,0.08664629,0.00023962,0.30153085,0.26323705
-3.32866433,0.63484425,0.00627569,0.43793680,0.07732466,0.00022362,0.27768116,0.25100361
-3.32266133,0.60315354,0.00645233,0.41884389,0.06858626,0.00020925,0.25659279,0.24105293
-3.31665833,0.57684405,0.00667301,0.40355907,0.06049679,0.00019655,0.23825301,0.23331196
-3.31065533,0.55572272,0.00693149,0.39188567,0.05310501,0.00018553,0.22258598,0.22765324
-3.30465233,0.53947271,0.00722051,0.38354171,0.04644418,0.00017613,0.20946060,0.22390089
-3.29864932,0.52767026,0.00753189,0.37817209,0.04053388,0.00016826,0.19869952,0.22183773
-3.29264632,0.51980433,0.00785675,0.37536267,0.03538217,0.00016178,0.19008874,0.22121350
-3.28664332,0.51529808,0.00818564,0.37465551,0.03098781,0.00015654,0.18338759,0.22175378
-3.28064032,0.51353150,0.00850885,0.37556498,0.02734254,0.00015236,0.17833868,0.22316936
-3.27463732,0.51386432,0.00881663,0.37759400,0.02443326,0.00014904,0.17467748,0.22516568
-3.26863432,0.51565826,0.00909949,0.38024998,0.02224389,0.00014638,0.17214128,0.22745210
-3.26263132,0.51829811,0.00934843,0.38305996,0.02075705,0.00014418,0.17047731,0.22975068
-3.25662831,0.52121065,0.00955529,0.38558433,0.01995524,0.00014226,0.16944972,0.23180420
-3.25062531,0.52388100,0.00971290,0.38742886,0.01982171,0.00014042,0.16884538,0.23338307
-3.24462231,0.52586578,0.00981538,0.38825459,0.02034079,0.00013851,0.16847828,0.23429111
-3.23861931,0.52680277,0.00985823,0.38778535,0.02149789,0.00013639,0.16819253,0.23436984
-3.23261631,0.52641684,0.00983851,0.38581267,0.02327899,0.00013394,0.16786392,0.23350128
-3.22661331,0.52452201,0.00975490,0.38219801,0.02566982,0.00013109,0.16740007,0.23160916
-3.22061031,0.52101978,0.00960770,0.37687240,0.02865474,0.00012776,0.16673928,0.22865859
-3.21460730,0.51589401,0.00939875,0.36983354,0.03221534,0.00012394,0.16584818,0.22465418
-3.20860430,0.50920267,0.00913139,0.36114064,0.03632896,0.00011960,0.16471837,0.21963692
-3.20260130,0.50106697,0.00881028,0.35090723,0.04096713,0.00011478,0.16336230,0.21367976
-3.19659830,0.49165854,0.00844121,0.33929252,0.04609410,0.00010950,0.16180846,0.20688237
-3.19059530,0.48118540,0.00803087,0.32649155,0.05166550,0.00010382,0.16009644,0.19936518
-3.18459230,0.46987730,0.00758662,0.31272475,0.05762734,0.00009781,0.15827178,0.19126310
-3.17858929,0.45797134,0.00711624,0.29822732,0.06391528,0.00009154,0.15638106,0.18271911
-3.17258629,0.44569840,0.00662764,0.28323899,0.07045446,0.00008511,0.15446751,0.17387813
-3.16658329,0.43327115,0.00612867,0.26799445,0.07715971,0.00007860,0.15256714,0.16488129
-3.16058029,0.42087410,0.00562688,0.25271496,0.08393641,0.00007208,0.15070573,0.15586091
-3.15457729,0.40865598,0.00512929,0.23760134,0.09068178,0.00006565,0.14889675,0.14693640
-3.14857429,0.39672487,0.00464229,0.22282852,0.09728682,0.00005938,0.14714024,0.13821105
-3.14257129,0.38514602,0.00417149,0.20854191,0.10363867,0.00005332,0.14542267,0.12976993
-3.13656828,0.37394232,0.00372161,0.19485533,0.10962334,0.00004755,0.14371778,0.12167880
-3.13056528,0.36309731,0.00329648,0.18185074,0.11512877,0.00004211,0.14198825,0.11398405
-3.12456228,0.35256018,0.00289901,0.16957932,0.12004813,0.00003702,0.14018802,0.10671353
-3.11855928,0.34225254,0.00253122,0.15806391,0.12428300,0.00003232,0.13826526,0.09987816
-3.11255628,0.33207638,0.00219430,0.14730243,0.12774655,0.00002801,0.13616550,0.09347408
-3.10655328,0.32192261,0.00188864,0.13727203,0.13036642,0.00002411,0.13383507,0.08748536
-3.10055028,0.31167976,0.00161400,0.12793364,0.13208720,0.00002061,0.13122434,0.08188681
-3.09454727,0.30124231,0.00136953,0.11923673,0.13287233,0.00001749,0.12829074,0.07664699
-3.08854427,0.29051819,0.00115395,0.11112386,0.13270551,0.00001475,0.12500133,0.07173105
-3.08254127,0.27943506,0.00096560,0.10353503,0.13159125,0.00001235,0.12133490,0.06710342
-3.07653827,0.26794526,0.00080258,0.09641143,0.12955487,0.00001029,0.11728328,0.06273012
-3.07053527,0.25602908,0.00066283,0.08969858,0.12664170,0.00000853,0.11285214,0.05858074
-3.06453227,0.24369653,0.00054424,0.08334883,0.12291564,0.00000705,0.10806097,0.05462996
-3.05852926,0.23098751,0.00044470,0.07732310,0.11845716,0.00000582,0.10294247,0.05085865
-3.05252626,0.21797062,0.00036219,0.07159196,0.11336082,0.00000483,0.09754141,0.04725455
-3.04652326,0.20474081,0.00029482,0.06613611,0.10773246,0.00000405,0.09191295,0.04381265
-3.04052026,0.19141624,0.00024090,0.06094632,0.10168616,0.00000347,0.08612065,0.04053516
-3.03451726,0.17813448,0.00019893,0.05602296,0.09534123,0.00000308,0.08023434,0.03743140
-3.02851426,0.16504857,0.00016768,0.05137527,0.08881921,0.00000287,0.07432777,0.03451742
-3.02251126,0.15232311,0.00014619,0.04702043,0.08224113,0.00000285,0.06847651,0.03181566
-3.01650825,0.14013070,0.00013375,0.04298261,0.07572521,0.00000301,0.06275587,0.02935455
-3.01050525,0.12864890,0.00012996,0.03929201,0.06938480,0.00000337,0.05723915,0.02716816
-3.00450225,0.11805788,0.00013473,0.03598405,0.06332701,0.00000396,0.05199623,0.02529603
-2.99849925,0.10853888,0.00014826,0.03309867,0.05765167,0.00000481,0.04709255,0.02378301
-2.99249625,0.10027332,0.00017104,0.03067983,0.05245092,0.00000594,0.04258838,0.02267930
-2.98649325,0.09344267,0.00020387,0.02877516,0.04780919,0.00000740,0.03853860,0.02204047
-2.98049025,0.08822881,0.00024784,0.02743569,0.04380353,0.00000926,0.03499266,0.02192768
-2.97448724,0.08481467,0.00030433,0.02671571,0.04050433,0.00001157,0.03199492,0.02240769
-2.96848424,0.08338503,0.00037498,0.02667257,0.03797614,0.00001441,0.02958509,0.02355295
-2.96248124,0.08412703,0.00046165,0.02736642,0.03627854,0.00001785,0.02779884,0.02544141
-2.95647824,0.08723024,0.00056643,0.02885972,0.03546701,0.00002198,0.02666830,0.02815610
-2.95047524,0.09288596,0.00069154,0.03121651,0.03559356,0.00002690,0.02622263,0.03178434
-2.94447224,0.10128549,0.00083934,0.03450135,0.03670710,0.00003269,0.02648827,0.03641658
-2.93846923,0.11261724,0.00101220,0.03877783,0.03885339,0.00003945,0.02748906,0.04214466
-2.93246623,0.12706245,0.00121245,0.04410661,0.04207462,0.00004727,0.02924600,0.04905968
-2.92646323,0.14478962,0.00144226,0.05054307,0.04640844,0.00005625,0.03177678,0.05724921
-2.92046023,0.16594753,0.00170357,0.05813449,0.05188656,0.00006645,0.03509488,0.06679412
-2.91445723,0.19065710,0.00199797,0.06691688,0.05853287,0.00007794,0.03920845,0.07776482
-2.90845423,0.21900237,0.00232655,0.07691157,0.06636124,0.00009076,0.04411891,0.09021731
-2.90245123,0.25102086,0.00268980,0.08812163,0.07537299,0.00010493,0.04981936,0.10418892
-2.89644822,0.28669378,0.00308749,0.10052842,0.08555427,0.00012045,0.05629292,0.11969404
-2.89044522,0.32593674,0.00351860,0.11408825,0.09687341,0.00013727,0.06351100,0.13672003
-2.88444222,0.36859127,0.00398115,0.12872965,0.10927851,0.00015531,0.07143183,0.15522350
-2.87843922,0.41441803,0.00447222,0.14435114,0.12269536,0.00017447,0.07999915,0.17512721
-2.87243622,0.46309205,0.00498784,0.16082002,0.13702592,0.00019458,0.08914128,0.19631781
-2.86643322,0.51420068,0.00552305,0.17797215,0.15214757,0.00021546,0.09877078,0.21864466
-2.86043022,0.56724464,0.00607187,0.19561290,0.16791307,0.00023686,0.10878461,0.24191981
-2.85442721,0.62164249,0.00662744,0.21351958,0.18415167,0.00025852,0.11906498,0.26591945
-2.84842421,0.67673865,0.00718211,0.23144502,0.20067106,0.00028015,0.12948091,0.29038671
-2.84242121,0.73181510,0.00772758,0.24912268,0.21726045,0.00030141,0.13989056,0.31503594
-2.83641821,0.78610635,0.00825516,0.26627291,0.23369461,0.00032196,0.15014416,0.33955836
-2.83041521,0.83881747,0.00875596,0.28261026,0.24973875,0.00034147,0.16008761,0.36362894
-2.82441221,0.88914453,0.00922115,0.29785168,0.26515414,0.00035957,0.16956658,0.38691428
-2.81840920,0.93629664,0.00964226,0.31172522,0.27970427,0.00037593,0.17843098,0.40908124
-2.81240620,0.97951888,0.01001147,0.32397889,0.29316120,0.00039026,0.18653960,0.42980588
-2.80640320,1.01811500,0.01032184,0.33438939,0.30531204,0.00040226,0.19376482,0.44878255
-2.80040020,1.05146897,0.01056761,0.34277014,0.31596501,0.00041172,0.19999703,0.46573250
-2.79439720,1.07906453,0.01074441,0.34897846,0.32495506,0.00041845,0.20514882,0.48041178
-2.78839420,1.10050160,0.01084941,0.35292143,0.33214870,0.00042234,0.20915842,0.49261810
-2.78239120,1.11550910,0.01088154,0.35456009,0.33744778,0.00042333,0.21199258,0.50219623
-2.77638819,1.12395341,0.01084146,0.35391194,0.34079219,0.00042146,0.21364848,0.50904185
-2.77038519,1.12584218,0.01073165,0.35105144,0.34216123,0.00041680,0.21415473,0.51310363
-2.76438219,1.12132341,0.01055633,0.34610859,0.34157382,0.00040951,0.21357137,0.51438350
-2.75837919,1.11067985,0.01032137,0.33926555,0.33908738,0.00039982,0.21198888,0.51293518
-2.75237619,1.09431910,0.01003408,0.33075149,0.33479562,0.00038799,0.20952621,0.50886101
-2.74637319,1.07276000,0.00970305,0.32083590,0.32882538,0.00037438,0.20632791,0.50230749
-2.74037019,1.04661590,0.00933786,0.30982064,0.32133268,0.00035933,0.20256056,0.49345948
-2.73436718,1.01657577,0.00894879,0.29803098,0.31249828,0.00034327,0.19840853,0.48253374
-2.72836418,0.98338403,0.00854655,0.28580615,0.30252286,0.00032662,0.19406935,0.46977183
-2.72236118,0.94781985,0.00814192,0.27348969,0.29162236,0.00030982,0.18974872,0.45543293
-2.71635818,0.91067705,0.00774547,0.26141986,0.28002327,0.00029330,0.18565552,0.43978680
-2.71035518,0.87274511,0.00736728,0.24992068,0.26795854,0.00027750,0.18199684,0.42310716
-2.70435218,0.83479210,0.00701666,0.23929370,0.25566384,0.00026284,0.17897327,0.40566578
-2.69834917,0.79754992,0.00670191,0.22981084,0.24337451,0.00024969,0.17677459,0.38772738
-2.69234617,0.76170224,0.00643015,0.22170840,0.23132320,0.00023844,0.17557584,0.36954550
-2.68634317,0.72787520,0.00620716,0.21518252,0.21973798,0.00022940,0.17553407,0.35135929
-2.68034017,0.69663083,0.00603727,0.21038594,0.20884116,0.00022288,0.17678563,0.33339129
-2.67433717,0.66846307,0.00592335,0.20742629,0.19884835,0.00021912,0.17944411,0.31584597
-2.66833417,0.64379600,0.00586673,0.20636562,0.18996780,0.00021834,0.18359888,0.29890913
-2.66233117,0.62298387,0.00586729,0.20722131,0.18239981,0.00022073,0.18931424,0.28274764
-2.65632816,0.60631249,0.00592353,0.20996802,0.17633588,0.00022642,0.19662905,0.26750977
-2.65032516,0.59400148,0.00603265,0.21454068,0.17195756,0.00023552,0.20555685,0.25332552
-2.64432216,0.58620685,0.00619070,0.22083822,0.16943474,0.00024811,0.21608628,0.24030713
-2.63831916,0.58302352,0.00639275,0.22872789,0.16892330,0.00026421,0.22818178,0.22854939
-2.63231616,0.58448746,0.00663306,0.23805000,0.17056207,0.00028382,0.24178439,0.21812979
-2.62631316,0.59057703,0.00690523,0.24862281,0.17446896,0.00030691,0.25681271,0.20910839
-2.62031016,0.60121362,0.00720246,0.26024750,0.18073656,0.00033340,0.27316369,0.20152739
-2.61430715,0.61626127,0.00751764,0.27271292,0.18942711,0.00036317,0.29071353,0.19541040
-2.60830415,0.63552566,0.00784361,0.28580008,0.20056719,0.00039606,0.30931830,0.19076156
-2.60230115,0.65875245,0.00817327,0.29928628,0.21414237,0.00043185,0.32881460,0.18756454
