energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.81990995,2.25629735,0.92118479,0.80781682,0.00778489,0.01697099,0.00485023,1.59899641,0.38368413,0.11613457
-5.81390695,2.21395070,0.91765333,0.78177795,0.00798706,0.01604513,0.00485230,1.57455908,0.38348397,0.11271659
-5.80790395,2.17099188,0.91238973,0.75638980,0.00815478,0.01524191,0.00485822,1.54899455,0.38202704,0.10944080
-5.80190095,2.12717911,0.90526950,0.73157429,0.00828321,0.01455182,0.00486844,1.52214407,0.37927227,0.10630341
-5.79589795,2.08240532,0.89625009,0.70728123,0.00836871,0.01396568,0.00488400,1.49395249,0.37521671,0.10330563
-5.78989495,2.03671217,0.88537566,0.68349405,0.00840899,0.01347496,0.00490652,1.46447743,0.36989665,0.10045436
-5.78389195,1.99029703,0.87277867,0.66023326,0.00840314,0.01307207,0.00493816,1.43389330,0.36338727,0.09776268
-5.77788894,1.94351288,0.85867834,0.63755745,0.00835173,0.01275057,0.00498166,1.40249052,0.35580119,0.09524996
-5.77188594,1.89686140,0.84337607,0.61556211,0.00825674,0.01250528,0.00504023,1.37066978,0.34728566,0.09294176
-5.76588294,1.85097991,0.82724816,0.59437631,0.00812149,0.01233236,0.00511749,1.33893206,0.33801881,0.09086935
-5.75987994,1.80662289,0.81073597,0.57415767,0.00795053,0.01222933,0.00521741,1.30786476,0.32820477,0.08906917
-5.75387694,1.76463903,0.79433404,0.55508590,0.00774944,0.01219499,0.00534421,1.27812478,0.31806818,0.08758190
-5.74787394,1.72594495,0.77857669,0.53735527,0.00752466,0.01222936,0.00550222,1.25041913,0.30784804,0.08645154
-5.74187094,1.69149665,0.76402340,0.52116646,0.00728321,0.01233354,0.00569580,1.22548409,0.29779118,0.08572424
-5.73586793,1.66225979,0.75124365,0.50671820,0.00703245,0.01250957,0.00592916,1.20406343,0.28814561,0.08544712
-5.72986493,1.63917985,0.74080154,0.49419893,0.00677983,0.01276026,0.00620628,1.18688671,0.27915396,0.08566697
-5.72386193,1.62315306,0.73324066,0.48377895,0.00653261,0.01308898,0.00653071,1.17464800,0.27104710,0.08642903
-5.71785893,1.61499884,0.72906964,0.47560326,0.00629760,0.01349952,0.00690546,1.16798583,0.26403823,0.08777562
-5.71185593,1.61543436,0.72874852,0.46978530,0.00608098,0.01399583,0.00733282,1.16746457,0.25831754,0.08974484
-5.70585293,1.62505169,0.73267633,0.46640169,0.00588804,0.01458182,0.00781427,1.17355768,0.25404752,0.09236929
-5.69984992,1.64429768,0.74117986,0.46548820,0.00572307,0.01526117,0.00835028,1.18663297,0.25135909,0.09567479
-5.69384692,1.67345694,0.75450394,0.46703680,0.00558921,0.01603707,0.00894021,1.20693991,0.25034845,0.09967909
-5.68784392,1.71263780,0.77280302,0.47099394,0.00548839,0.01691198,0.00958224,1.23459913,0.25107481,0.10439067
-5.68184092,1.76176137,0.79613435,0.47725993,0.00542128,0.01788742,0.01027321,1.26959410,0.25355898,0.10980753
-5.67583792,1.82055367,0.82445265,0.48568940,0.00538734,0.01896363,0.01100861,1.31176486,0.25778268,0.11591606
-5.66983492,1.88854095,0.85760635,0.49609283,0.00538486,0.02013939,0.01178253,1.36080406,0.26368870,0.12269007
-5.66383192,1.96504812,0.89533550,0.50823888,0.00541103,0.02141172,0.01258769,1.41625515,0.27118176,0.13008981
-5.65782891,2.04920071,0.93727140,0.52185772,0.00546211,0.02277565,0.01341545,1.47751300,0.28013007,0.13806136
-5.65182591,2.13993029,0.98293822,0.53664510,0.00553357,0.02422397,0.01425592,1.54382710,0.29036762,0.14653612
-5.64582291,2.23598388,1.03175663,0.55226717,0.00562028,0.02574708,0.01509812,1.61430752,0.30169699,0.15543068
-5.63981991,2.33593749,1.08304970,0.56836600,0.00571668,0.02733284,0.01593012,1.68793393,0.31389284,0.16464700
-5.63381691,2.43821408,1.13605120,0.58456573,0.00581699,0.02896649,0.01673929,1.76356790,0.32670601,0.17407307
-5.62781391,2.54110620,1.18991651,0.60047930,0.00591541,0.03063069,0.01751257,1.83996870,0.33986803,0.18358404
-5.62181091,2.64280325,1.24373602,0.61571561,0.00600631,0.03230562,0.01823676,1.91581258,0.35309625,0.19304376
-5.61580790,2.74142343,1.29655123,0.62988719,0.00608440,0.03396919,0.01889886,1.98971569,0.36609938,0.20230698
-5.60980490,2.83504987,1.34737320,0.64261794,0.00614487,0.03559738,0.01948638,2.06026028,0.37858335,0.21122192
-5.60380190,2.92177042,1.39520314,0.65355113,0.00618355,0.03716463,0.01998769,2.12602382,0.39025749,0.21963342
-5.59779890,2.99972032,1.43905481,0.66235722,0.00619699,0.03864445,0.02039240,2.18561051,0.40084088,0.22738638
-5.59179590,3.06712649,1.47797797,0.66874138,0.00618255,0.04000996,0.02069158,2.23768434,0.41006865,0.23432957
-5.58579290,3.12235229,1.51108242,0.67245049,0.00613844,0.04123464,0.02087813,2.28100264,0.41769820,0.24031962
-5.57978989,3.16394105,1.53756161,0.67327938,0.00606369,0.04229307,0.02094694,2.31444920,0.42351500,0.24522500
-5.57378689,3.19065688,1.55671515,0.67107607,0.00595823,0.04316167,0.02089507,2.33706546,0.42733798,0.24892992
-5.56778389,3.20152104,1.56796922,0.66574574,0.00582275,0.04381947,0.02072187,2.34807878,0.42902410,0.25133795
-5.56178089,3.19584231,1.57089405,0.65725337,0.00565868,0.04424882,0.02042902,2.34692635,0.42847208,0.25237517
-5.55577789,3.17323993,1.56521762,0.64562477,0.00546811,0.04443601,0.02002046,2.33327375,0.42562506,0.25199277
-5.54977489,3.13365793,1.55083508,0.63094606,0.00525369,0.04437181,0.01950229,2.30702721,0.42047210,0.25016890
-5.54377189,3.07736998,1.52781314,0.61336141,0.00501848,0.04405184,0.01888261,2.26833882,0.41304834,0.24690969
-5.53776888,3.00497442,1.49638932,0.59306921,0.00476590,0.04347684,0.01817125,2.21760431,0.40343394,0.24224948
-5.53176588,2.91737934,1.45696600,0.57031676,0.00449956,0.04265270,0.01737950,2.15545345,0.39175162,0.23625004
-5.52576288,2.81577824,1.41009924,0.54539365,0.00422319,0.04159038,0.01651980,2.08273311,0.37816308,0.22899898
-5.51975988,2.70161710,1.35648299,0.51862395,0.00394050,0.04030568,0.01560536,2.00048378,0.36286420,0.22060732
-5.51375688,2.57655419,1.29692931,0.49035778,0.00365509,0.03881874,0.01464981,1.90991047,0.34607939,0.21120637
-5.50775388,2.44241420,1.23234514,0.46096223,0.00337038,0.03715355,0.01366685,1.81234898,0.32805519,0.20094398
-5.50175088,2.30113855,1.16370700,0.43081222,0.00308955,0.03533727,0.01266988,1.70922915,0.30905336,0.18998037
-5.49574787,2.15473385,1.09203426,0.40028154,0.00281544,0.03339943,0.01167175,1.60203646,0.28934383,0.17848380
-5.48974487,2.00522068,1.01836231,0.36973433,0.00255056,0.03137123,0.01068440,1.49227348,0.26919762,0.16662607
-5.48374187,1.85458448,0.94371660,0.33951746,0.00229701,0.02928466,0.00971872,1.38142285,0.24888015,0.15457818
-5.47773887,1.70473047,0.86908851,0.30995384,0.00205655,0.02717176,0.00878429,1.27091293,0.22864504,0.14250630
-5.47173587,1.55744405,0.79541386,0.28133698,0.00183050,0.02506387,0.00788932,1.16208753,0.20872871,0.13056815
-5.46573287,1.41435794,0.72355488,0.25392691,0.00161985,0.02299105,0.00704055,1.05618046,0.18934584,0.11890990
-5.45972986,1.27692686,0.65428592,0.22794752,0.00142521,0.02098144,0.00624321,0.95429574,0.17068589,0.10766374
-5.45372686,1.14641010,0.58828326,0.20358519,0.00124689,0.01906095,0.00550112,0.85739365,0.15291068,0.09694612
-5.44772386,1.02386204,0.52611914,0.18098882,0.00108491,0.01725285,0.00481666,0.76628279,0.13615307,0.08685670
-5.44172086,0.91013025,0.46825970,0.16027104,0.00093903,0.01557767,0.00419096,0.68161785,0.12051668,0.07747786
-5.43571786,0.80586039,0.41506661,0.14151040,0.00080883,0.01405305,0.00362398,0.60390255,0.10607656,0.06887499
-5.42971486,0.71150705,0.36680192,0.12475437,0.00069373,0.01269382,0.00311469,0.53349717,0.09288070,0.06109713
-5.42371186,0.62734917,0.32363538,0.11002293,0.00059303,0.01151207,0.00266120,0.47062957,0.08095223,0.05417815
-5.41770885,0.55350895,0.28565377,0.09731250,0.00050596,0.01051731,0.00226095,0.41540898,0.07029212,0.04813818
-5.41170585,0.48997267,0.25287143,0.08659995,0.00043171,0.00971666,0.00191084,0.36784134,0.06088227,0.04298526
-5.40570285,0.43661234,0.22524126,0.07784651,0.00036947,0.00911506,0.00160743,0.32784536,0.05268873,0.03871705
-5.39969985,0.39320678,0.20266565,0.07100141,0.00031847,0.00871540,0.00134703,0.29526826,0.04566498,0.03532246
-5.39369685,0.35946118,0.18500672,0.06600493,0.00027796,0.00851877,0.00112588,0.26990046,0.03975508,0.03278327
-5.38769385,0.33502433,0.17209547,0.06279108,0.00024728,0.00852446,0.00094019,0.25148856,0.03489654,0.03107541
-5.38169085,0.31950279,0.16373936,0.06128936,0.00022584,0.00873011,0.00078629,0.23974615,0.03102292,0.03017007
-5.37568784,0.31247175,0.15972832,0.06142610,0.00021316,0.00913166,0.00066066,0.23436208,0.02806596,0.03003449
-5.36968484,0.31348249,0.15983891,0.06312488,0.00020883,0.00972333,0.00056001,0.23500623,0.02595735,0.03063248
-5.36368184,0.32206641,0.16383682,0.06630652,0.00021253,0.01049752,0.00048128,0.24133277,0.02463002,0.03192465
-5.35767884,0.33773620,0.17147777,0.07088844,0.00022402,0.01144471,0.00042168,0.25298111,0.02401894,0.03386841
-5.35167584,0.35998452,0.18250707,0.07678364,0.00024315,0.01255333,0.00037871,0.26957508,0.02406161,0.03641780
-5.34567284,0.38828086,0.19665826,0.08389942,0.00026979,0.01380967,0.00035011,0.29072068,0.02469814,0.03952319
-5.33966983,0.42206740,0.21365107,0.09213598,0.00030384,0.01519783,0.00033389,0.31600297,0.02587104,0.04313098
-5.33366683,0.46075472,0.23318920,0.10138511,0.00034524,0.01669970,0.00032828,0.34498285,0.02752482,0.04718325
-5.32766383,0.50371792,0.25495829,0.11152908,0.00039387,0.01829504,0.00033173,0.37719412,0.02960540,0.05161768
-5.32166083,0.55029417,0.27862446,0.12243985,0.00044959,0.01996171,0.00034285,0.41214147,0.03205946,0.05636750
-5.31565783,0.59978219,0.30383379,0.13397888,0.00051218,0.02167592,0.00036042,0.44929997,0.03483379,0.06136177
-5.30965483,0.65144409,0.33021295,0.14599741,0.00058132,0.02341270,0.00038333,0.48811631,0.03787474,0.06652594
-5.30365183,0.70451015,0.35737123,0.15833742,0.00065658,0.02514636,0.00041056,0.52801208,0.04112768,0.07178268
-5.29764882,0.75818639,0.38490409,0.17083337,0.00073740,0.02685118,0.00044120,0.56838936,0.04453674,0.07705302
-5.29164582,0.81166516,0.41239812,0.18331442,0.00082306,0.02850212,0.00047436,0.60863844,0.04804469,0.08225781
-5.28564282,0.86413834,0.43943749,0.19560741,0.00091269,0.03007554,0.00050922,0.64814751,0.05159303,0.08731939
-5.27963982,0.91481273,0.46561149,0.20754024,0.00100526,0.03155006,0.00054497,0.68631425,0.05512236,0.09216339
-5.27363682,0.96292717,0.49052307,0.21894571,0.00109958,0.03290730,0.00058084,0.72255851,0.05857293,0.09672076
-5.26763382,1.00777049,0.51379796,0.22966552,0.00119434,0.03413258,0.00061610,0.75633591,0.06188541,0.10092963
-5.26163082,1.04869958,0.53509390,0.23955435,0.00128812,0.03521559,0.00065001,0.78715153,0.06500185,0.10473725
-5.25562781,1.08515664,0.55410969,0.24848377,0.00137940,0.03615085,0.00068190,0.81457311,0.06786671,0.10810162
-5.24962481,1.11668487,0.57059351,0.25634582,0.00146662,0.03693805,0.00071112,0.83824316,0.07042810,0.11099287
-5.24362181,1.14294155,0.58435006,0.26305610,0.00154822,0.03758212,0.00073706,0.85788924,0.07263897,0.11339431
-5.23761881,1.16370800,0.59524634,0.26855613,0.00162266,0.03809323,0.00075921,0.87333196,0.07445826,0.11530300
-5.23161581,1.17889572,0.60321545,0.27281500,0.00168849,0.03848642,0.00077708,0.88449018,0.07585206,0.11672981
-5.22561281,1.18854832,0.60825842,0.27583002,0.00174439,0.03878107,0.00079031,0.89138311,0.07679455,0.11769904
-5.21960980,1.19283905,0.61044384,0.27762651,0.00178921,0.03900025,0.00079858,0.89412907,0.07726881,0.11824748
-5.21360680,1.19206388,0.60990513,0.27825661,0.00182201,0.03916978,0.00080173,0.89294095,0.07726739,0.11842299
-5.20760380,1.18663038,0.60683582,0.27779720,0.00184209,0.03931721,0.00079964,0.88811847,0.07679262,0.11828264
-5.20160080,1.17704293,0.60148266,0.27634701,0.00184903,0.03947074,0.00079235,0.88003754,0.07585667,0.11789053
-5.19559780,1.16388466,0.59413711,0.27402306,0.00184267,0.03965805,0.00077996,0.86913708,0.07448130,0.11731530
-5.18959480,1.14779716,0.58512545,0.27095658,0.00182314,0.03990518,0.00076270,0.85590406,0.07269734,0.11662753
-5.18359180,1.12945865,0.57479799,0.26728865,0.00179087,0.04023545,0.00074090,0.84085716,0.07054396,0.11589704
-5.17758879,1.10956166,0.56351775,0.26316565,0.00174653,0.04066853,0.00071493,0.82452998,0.06806763,0.11519037
-5.17158579,1.08879125,0.55164927,0.25873487,0.00169106,0.04121964,0.00068528,0.80745438,0.06532102,0.11456836
-5.16558279,1.06780458,0.53954786,0.25414037,0.00162560,0.04189899,0.00065247,0.79014473,0.06236164,0.11408408
-5.15957979,1.04721279,0.52754988,0.24951931,0.00155145,0.04271138,0.00061707,0.77308377,0.05925047,0.11378118
-5.15357679,1.02756594,0.51596435,0.24499887,0.00147004,0.04365609,0.00057966,0.75671057,0.05605055,0.11369268
-5.14757379,1.00934136,0.50506619,0.24069392,0.00138291,0.04472701,0.00054085,0.74141103,0.05282558,0.11384023
-5.14157079,0.99293607,0.49509146,0.23670541,0.00129160,0.04591296,0.00050123,0.72751132,0.04963862,0.11423396
-5.13556778,0.97866309,0.48623447,0.23311959,0.00119765,0.04719823,0.00046136,0.71527433,0.04655082,0.11487285
-5.12956478,0.96675181,0.47864699,0.23000799,0.00110256,0.04856333,0.00042178,0.70489910,0.04362038,0.11574551
-5.12356178,0.95735193,0.47243931,0.22742805,0.00100773,0.04998583,0.00038298,0.69652304,0.04090164,0.11683147
-5.11755878,0.95054065,0.46768305,0.22542434,0.00091445,0.05144131,0.00034539,0.69022674,0.03844430,0.11810275
-5.11155578,0.94633234,0.46441527,0.22403027,0.00082384,0.05290434,0.00030936,0.68604071,0.03629289,0.11952572
-5.10555278,0.94469002,0.46264375,0.22326996,0.00073688,0.05434943,0.00027522,0.68395370,0.03448630,0.12106308
-5.09954977,0.94553784,0.46235286,0.22316033,0.00065436,0.05575199,0.00024320,0.68392190,0.03305757,0.12267584
-5.09354677,0.94877368,0.46350971,0.22371308,0.00057691,0.05708909,0.00021348,0.68587836,0.03203373,0.12432529
-5.08754377,0.95428110,0.46607008,0.22493645,0.00050498,0.05834016,0.00018616,0.68974215,0.03143574,0.12597473
-5.08154077,0.96194000,0.46998395,0.22683670,0.00043884,0.05948749,0.00016132,0.69542663,0.03127856,0.12759097
-5.07553777,0.97163530,0.47520002,0.22941913,0.00037863,0.06051661,0.00013896,0.70284632,0.03157118,0.12914552
-5.06953477,0.98326331,0.48166932,0.23268859,0.00032433,0.06141641,0.00011906,0.71192210,0.03231679,0.13061537
-5.06353177,0.99673553,0.48934743,0.23664955,0.00027582,0.06217916,0.00010155,0.72258449,0.03351285,0.13198343
-5.05752876,1.01197973,0.49819549,0.24130561,0.00023288,0.06280037,0.00008636,0.73477488,0.03515126,0.13323857
-5.05152576,1.02893854,0.50817985,0.24665859,0.00019522,0.06327852,0.00007339,0.74844479,0.03721842,0.13437529
-5.04552276,1.04756575,0.51927060,0.25270730,0.00016247,0.06361466,0.00006254,0.76355334,0.03969542,0.13539313
-5.03951976,1.06782074,0.53143899,0.25944599,0.00013424,0.06381204,0.00005370,0.78006315,0.04255811,0.13629580
-5.03351676,1.08966150,0.54465415,0.26686265,0.00011013,0.06387564,0.00004678,0.79793509,0.04577728,0.13709019
-5.02751376,1.11303689,0.55887920,0.27493737,0.00008969,0.06381179,0.00004172,0.81712227,0.04931881,0.13778522
-5.02151076,1.13787860,0.57406722,0.28364066,0.00007252,0.06362772,0.00003846,0.83756370,0.05314390,0.13839074
-5.01550775,1.16409343,0.59015711,0.29293210,0.00005822,0.06333132,0.00003698,0.85917806,0.05720940,0.13891649
-5.00950475,1.19155640,0.60706992,0.30275912,0.00004640,0.06293088,0.00003727,0.88185801,0.06146810,0.13937109
-5.00350175,1.22010507,0.62470554,0.31305626,0.00003672,0.06243492,0.00003938,0.90546541,0.06586926,0.13976132
-4.99749875,1.24953533,0.64294029,0.32374474,0.00002885,0.06185218,0.00004336,0.92982760,0.07035910,0.14009150
-4.99149575,1.27959910,0.66162520,0.33473246,0.00002250,0.06119156,0.00004933,0.95473521,0.07488149,0.14036312
-4.98549275,1.31000372,0.68058541,0.34591441,0.00001742,0.06046221,0.00005741,0.97994139,0.07937865,0.14057462
-4.97948974,1.34041332,0.69962046,0.35717354,0.00001340,0.05967358,0.00006775,1.00516262,0.08379197,0.14072148
-4.97348674,1.37045197,0.71850569,0.36838187,0.00001022,0.05883553,0.00008053,1.03008112,0.08806289,0.14079631
-4.96748374,1.39970841,0.73699453,0.37940210,0.00000775,0.05795833,0.00009594,1.05434871,0.09213385,0.14078922
-4.96148074,1.42774234,0.75482182,0.39008941,0.00000583,0.05705270,0.00011419,1.07759202,0.09594921,0.14068818
-4.95547774,1.45409187,0.77170788,0.40029353,0.00000435,0.05612971,0.00013545,1.09941895,0.09945624,0.14047949
-4.94947474,1.47828198,0.78736337,0.40986112,0.00000323,0.05520065,0.00015992,1.11942609,0.10260602,0.14014828
-4.94347174,1.49983382,0.80149476,0.41863824,0.00000238,0.05427679,0.00018774,1.13720693,0.10535437,0.13967895
-4.93746873,1.51827440,0.81381035,0.42647301,0.00000174,0.05336905,0.00021904,1.15236074,0.10766260,0.13905565
-4.93146573,1.53314677,0.82402654,0.43321838,0.00000126,0.05248768,0.00025388,1.16450174,0.10949830,0.13826268
-4.92546273,1.54402010,0.83187446,0.43873503,0.00000091,0.05164180,0.00029226,1.17326837,0.11083586,0.13728488
-4.91945973,1.55049974,0.83710655,0.44289417,0.00000065,0.05083897,0.00033410,1.17833254,0.11165696,0.13610797
-4.91345673,1.55223694,0.83950307,0.44558047,0.00000046,0.05008480,0.00037925,1.17940844,0.11195088,0.13471881
-4.90745373,1.54893788,0.83887829,0.44669478,0.00000033,0.04938254,0.00042745,1.17626073,0.11171462,0.13310573
-4.90145073,1.54037201,0.83508624,0.44615678,0.00000023,0.04873278,0.00047835,1.16871192,0.11095289,0.13125876
-4.89544772,1.52637929,0.82802568,0.44390733,0.00000016,0.04813326,0.00053148,1.15664855,0.10967793,0.12916987
-4.88944472,1.50687605,0.81764422,0.43991049,0.00000011,0.04757876,0.00058629,1.14002610,0.10790910,0.12683322
-4.88344172,1.48185950,0.80394143,0.43415520,0.00000007,0.04706119,0.00064212,1.11887227,0.10567242,0.12424541
-4.87743872,1.45141028,0.78697055,0.42665633,0.00000005,0.04656973,0.00069822,1.09328849,0.10299992,0.12140574
-4.87143572,1.41569324,0.76683898,0.41745527,0.00000003,0.04609122,0.00075378,1.06344957,0.09992882,0.11831635
-4.86543272,1.37495607,0.74370726,0.40661978,0.00000002,0.04561059,0.00080792,1.02960141,0.09650073,0.11498251
-4.85942971,1.32952582,0.71778646,0.39424324,0.00000002,0.04511142,0.00085975,0.99205666,0.09276067,0.11141271
-4.85342671,1.27980333,0.68933427,0.38044311,0.00000001,0.04457663,0.00090835,0.95118856,0.08875610,0.10761882
-4.84742371,1.22625558,0.65864954,0.36535882,0.00000001,0.04398916,0.00095282,0.90742295,0.08453596,0.10361605
-4.84142071,1.16940627,0.62606571,0.34914894,0.00000000,0.04333273,0.00099232,0.86122885,0.08014965,0.09942297
-4.83541771,1.10982476,0.59194313,0.33198781,0.00000000,0.04259255,0.00102608,0.81310774,0.07564615,0.09506137
-4.82941471,1.04811381,0.55666069,0.31406177,0.00000000,0.04175596,0.00105344,0.76358200,0.07107312,0.09055599
-4.82341171,0.98489650,0.52060693,0.29556499,0.00000000,0.04081310,0.00107384,0.71318290,0.06647615,0.08593425
-4.81740870,0.92080276,0.48417100,0.27669518,0.00000000,0.03975733,0.00108691,0.66243853,0.06189813,0.08122582
-4.81140570,0.85645603,0.44773392,0.25764927,0.00000000,0.03858564,0.00109241,0.61186213,0.05737866,0.07646215
-4.80540270,0.79246037,0.41166015,0.23861916,0.00000000,0.03729887,0.00109029,0.56194122,0.05295370,0.07167595
-4.79939970,0.72938872,0.37629012,0.21978779,0.00000000,0.03590184,0.00108071,0.51312783,0.04865527,0.06690060
-4.79339670,0.66777241,0.34193370,0.20132565,0.00000000,0.03440330,0.00106399,0.46583025,0.04451131,0.06216959
-4.78739370,0.60809243,0.30886491,0.18338773,0.00000000,0.03281575,0.00104064,0.42040640,0.04054569,0.05751595
-4.78139070,0.55077263,0.27731804,0.16611112,0.00000000,0.03115526,0.00101136,0.37715913,0.03677831,0.05297167
-4.77538769,0.49617503,0.24748512,0.14961326,0.00000000,0.02944106,0.00097701,0.33633335,0.03322530,0.04856732
-4.76938469,0.44459728,0.21951488,0.13399089,0.00000000,0.02769522,0.00093860,0.29811504,0.02989935,0.04433157
-4.76338169,0.39627220,0.19351301,0.11931965,0.00000000,0.02594220,0.00089729,0.26263208,0.02681011,0.04029092
-4.75737869,0.35136939,0.16954376,0.10565431,0.00000000,0.02420850,0.00085435,0.22995668,0.02396459,0.03646957
-4.75137569,0.30999859,0.14763251,0.09302969,0.00000000,0.02252227,0.00081114,0.20010919,0.02136773,0.03288928
-4.74537269,0.27221462,0.12776932,0.08146196,0.00000000,0.02091302,0.00076912,0.17306304,0.01902291,0.02956947
-4.73936968,0.23802359,0.10991312,0.07095044,0.00000000,0.01941139,0.00072981,0.14875053,0.01693247,0.02652739
-4.73336668,0.20739000,0.09399634,0.06147971,0.00000000,0.01804902,0.00069480,0.12706914,0.01509835,0.02377835
-4.72736368,0.18024448,0.07992982,0.05302188,0.00000000,0.01685849,0.00066571,0.10788817,0.01352255,0.02133615
-4.72136068,0.15649176,0.06760766,0.04553909,0.00000000,0.01587330,0.00064420,0.09105528,0.01220773,0.01921344
-4.71535768,0.13601857,0.05691206,0.03898585,0.00000000,0.01512802,0.00063197,0.07640290,0.01115763,0.01742221
-4.70935468,0.11870112,0.04771766,0.03331146,0.00000000,0.01465834,0.00063072,0.06375412,0.01037752,0.01597429
-4.70335168,0.10441201,0.03989563,0.02846218,0.00000000,0.01450120,0.00064218,0.05292807,0.00987453,0.01488174
-4.69734867,0.09302619,0.03331711,0.02438321,0.00000000,0.01469490,0.00066806,0.04374459,0.00965785,0.01415728
-4.69134567,0.08442586,0.02785617,0.02102045,0.00000001,0.01527901,0.00071007,0.03602814,0.00973893,0.01381454
-4.68534267,0.07850415,0.02339208,0.01832182,0.00000001,0.01629430,0.00076986,0.02961095,0.01013138,0.01386827
-4.67933967,0.07516749,0.01981106,0.01623844,0.00000001,0.01778241,0.00084905,0.02433540,0.01085086,0.01433427
-4.67333667,0.07433658,0.01700747,0.01472531,0.00000001,0.01978531,0.00094914,0.02005568,0.01191469,0.01522928
-4.66733367,0.07594595,0.01488442,0.01374176,0.00000001,0.02234458,0.00107151,0.01663879,0.01334137,0.01657051
-4.66133067,0.07994225,0.01335400,0.01325153,0.00000001,0.02550033,0.00121732,0.01396495,0.01514988,0.01837509
-4.65532766,0.08628118,0.01233712,0.01322262,0.00000002,0.02928996,0.00138755,0.01192749,0.01735876,0.02065921
-4.64932466,0.09492334,0.01176299,0.01362679,0.00000002,0.03374657,0.00158282,0.01043243,0.01998510,0.02343710
-4.64332166,0.10582918,0.01156849,0.01443891,0.00000003,0.03889722,0.00180343,0.00939761,0.02304332,0.02671982
