energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-6.00000000,3.08939040,-1.24691990,0.99018697,-0.28622275,0.99414199,-0.18013028,0.02080249,-0.01679661,0.76689339,-0.49536527,0.80883441,-0.24225522,0.00000000,-0.00000000
-5.99399700,3.04287513,-1.30014471,0.96459423,-0.30464844,0.98502258,-0.18980661,0.02027968,-0.01676725,0.75539164,-0.51550602,0.79701186,-0.25339421,0.00000000,-0.00000000
-5.98799400,2.99046375,-1.36254825,0.93700720,-0.32539484,0.97305170,-0.20075971,0.01980083,-0.01684751,0.74290374,-0.53936171,0.78319287,-0.26624809,0.00000000,-0.00000000
-5.98199100,2.93231908,-1.43364898,0.90771955,-0.34834550,0.95823992,-0.21290487,0.01936090,-0.01703650,0.72944749,-0.56674853,0.76744650,-0.28070815,0.00000000,-0.00000000
-5.97598799,2.86876216,-1.51270716,0.87705693,-0.37332819,0.94066812,-0.22612088,0.01895521,-0.01733019,0.71507620,-0.59737690,0.74988725,-0.29661799,0.00000000,-0.00000000
-5.96998499,2.80027494,-1.59874285,0.84537043,-0.40011763,0.92048904,-0.24025295,0.01857986,-0.01772170,0.69988030,-0.63085863,0.73067415,-0.31377718,0.00000000,-0.00000000
-5.96398199,2.72749722,-1.69056235,0.81302953,-0.42844019,0.89792642,-0.25511674,0.01823221,-0.01820169,0.68398772,-0.66671730,0.71000859,-0.33194665,0.00000000,-0.00000000
-5.95797899,2.65121792,-1.78679224,0.78041451,-0.45798040,0.87327149,-0.27050366,0.01791125,-0.01875893,0.66756262,-0.70440164,0.68813060,-0.35085561,0.00000000,-0.00000000
-5.95197599,2.57236054,-1.88591977,0.74790886,-0.48838908,0.84687714,-0.28618707,0.01761788,-0.01938073,0.65080282,-0.74330131,0.66531383,-0.37020985,0.00000000,-0.00000000
-5.94597299,2.49196314,-1.98633819,0.71589166,-0.51929280,0.81914963,-0.30192930,0.01735503,-0.02005362,0.63393562,-0.78276464,0.64185930,-0.38970096,0.00000000,-0.00000000
-5.93996998,2.41115345,-2.08639524,0.68473019,-0.55030438,0.79053819,-0.31748904,0.01712775,-0.02076388,0.61721237,-0.82211757,0.61808817,-0.40901635,0.00000000,-0.00000000
-5.93396698,2.33111967,-2.18444295,0.65477297,-0.58103394,0.76152295,-0.33262901,0.01694306,-0.02149807,0.60090172,-0.86068316,0.59433355,-0.42784939,0.00000000,-0.00000000
-5.92796398,2.25307789,-2.27888681,0.62634326,-0.61110018,0.73260130,-0.34712340,0.01680974,-0.02224357,0.58528189,-0.89780093,0.57093187,-0.44590951,0.00000000,-0.00000000
-5.92196098,2.17823717,-2.36823237,0.59973314,-0.64014141,0.70427342,-0.36076494,0.01673799,-0.02298897,0.57063217,-0.93284516,0.54821374,-0.46293158,0.00000000,-0.00000000
-5.91595798,2.10776338,-2.45112746,0.57519834,-0.66782582,0.67702734,-0.37337118,0.01673892,-0.02372442,0.55722389,-0.96524175,0.52649490,-0.47868449,0.00000000,-0.00000000
-5.90995498,2.04274307,-2.52639843,0.55295379,-0.69386083,0.65132401,-0.38478983,0.01682407,-0.02444179,0.54531127,-0.99448272,0.50606731,-0.49297821,0.00000000,-0.00000000
-5.90395198,1.98414867,-2.59307912,0.53316990,-0.71800088,0.62758306,-0.39490283,0.01700470,-0.02513481,0.53512241,-1.02013812,0.48719070,-0.50566941,0.00000000,-0.00000000
-5.89794897,1.93280622,-2.65043158,0.51596985,-0.74005363,0.60616965,-0.40362917,0.01729120,-0.02579902,0.52685086,-1.04186485,0.47008505,-0.51666515,0.00000000,-0.00000000
-5.89194597,1.88936699,-2.69795814,0.50142766,-0.75988430,0.58738289,-0.41092620,0.01769242,-0.02643159,0.52064806,-1.05941220,0.45492396,-0.52592463,0.00000000,-0.00000000
-5.88594297,1.85428408,-2.73540453,0.48956739,-0.77741800,0.57144635,-0.41678955,0.01821501,-0.02703115,0.51661711,-1.07262415,0.44182937,-0.53345902,0.00000000,-0.00000000
-5.87993997,1.82779515,-2.76275463,0.48036329,-0.79264009,0.55850101,-0.42125173,0.01886290,-0.02759738,0.51480797,-1.08143842,0.43086775,-0.53932938,0.00000000,-0.00000000
-5.87393697,1.80991199,-2.78021745,0.47374120,-0.80559472,0.54860084,-0.42437938,0.01963675,-0.02813072,0.51521470,-1.08588271,0.42204795,-0.54364283,0.00000000,-0.00000000
-5.86793397,1.80041784,-2.78820741,0.46958114,-0.81638150,0.54171138,-0.42626964,0.02053365,-0.02863186,0.51777461,-1.08606829,0.41532084,-0.54654722,0.00000000,-0.00000000
-5.86193097,1.79887262,-2.78731944,0.46772113,-0.82515071,0.53771130,-0.42704555,0.02154687,-0.02910143,0.52236968,-1.08218163,0.41058068,-0.54822469,0.00000000,-0.00000000
-5.85592796,1.80462637,-2.77830014,0.46796231,-0.83209720,0.53639698,-0.42685095,0.02266580,-0.02953961,0.52883031,-1.07447458,0.40766850,-0.54888428,0.00000000,-0.00000000
-5.84992496,1.81684057,-2.76201686,0.47007537,-0.83745329,0.53749000,-0.42584511,0.02387604,-0.02994582,0.53694115,-1.06325353,0.40637713,-0.54875406,0.00000000,-0.00000000
-5.84392196,1.83451687,-2.73942597,0.47380801,-0.84148095,0.54064721,-0.42419722,0.02515969,-0.03031853,0.54644914,-1.04886831,0.40645792,-0.54807323,0.00000000,-0.00000000
-5.83791896,1.85653227,-2.71154199,0.47889354,-0.84446349,0.54547319,-0.42208114,0.02649578,-0.03065517,0.55707324,-1.03170123,0.40762892,-0.54708420,0.00000000,-0.00000000
-5.83191596,1.88167956,-2.67940856,0.48506019,-0.84669716,0.55153451,-0.41967043,0.02786087,-0.03095212,0.56851572,-1.01215671,0.40958430,-0.54602532,0.00000000,-0.00000000
-5.82591296,1.90871147,-2.64407222,0.49204087,-0.84848268,0.55837533,-0.41713401,0.02922972,-0.03120491,0.58047425,-0.99065189,0.41200457,-0.54512417,0.00000000,-0.00000000
-5.81990995,1.93638677,-2.60655981,0.49958316,-0.85011714,0.56553371,-0.41463227,0.03057616,-0.03140840,0.59265463,-0.96760838,0.41456738,-0.54459179,0.00000000,-0.00000000
-5.81390695,1.96351626,-2.56785946,0.50745883,-0.85188614,0.57255795,-0.41231398,0.03187392,-0.03155718,0.60478312,-0.94344532,0.41695837,-0.54461778,0.00000000,-0.00000000
-5.80790395,1.98900683,-2.52890558,0.51547277,-0.85405662,0.57902241,-0.41031375,0.03309756,-0.03164594,0.61661812,-0.91857367,0.41888177,-0.54536643,0.00000000,-0.00000000
-5.80190095,2.01190127,-2.49056728,0.52347059,-0.85687020,0.58454198,-0.40875017,0.03422335,-0.03166998,0.62796037,-0.89339180,0.42007019,-0.54697382,0.00000000,-0.00000000
-5.79589795,2.03141220,-2.45364002,0.53134468,-0.86053738,0.58878476,-0.40772442,0.03523007,-0.03162564,0.63866106,-0.86828200,0.42029335,-0.54954586,0.00000000,-0.00000000
-5.78989495,2.04694824,-2.41883992,0.53903818,-0.86523244,0.59148231,-0.40731941,0.03609976,-0.03151074,0.64862756,-0.84360784,0.41936527,-0.55315707,0.00000000,-0.00000000
-5.78389195,2.05813133,-2.38679993,0.54654669,-0.87108935,0.59243715,-0.40759922,0.03681830,-0.03132498,0.65782616,-0.81971211,0.41714968,-0.55785023,0.00000000,-0.00000000
-5.77788894,2.06480414,-2.35806755,0.55391752,-0.87819863,0.59152713,-0.40860891,0.03737582,-0.03107019,0.66628174,-0.79691500,0.41356349,-0.56363653,0.00000000,-0.00000000
-5.77188594,2.06702725,-2.33310341,0.56124633,-0.88660536,0.58870658,-0.41037442,0.03776697,-0.03075057,0.67407428,-0.77551248,0.40857809,-0.57049643,0.00000000,-0.00000000
-5.76588294,2.06506650,-2.31228032,0.56867147,-0.89630830,0.58400434,-0.41290276,0.03799090,-0.03037267,0.68133228,-0.75577455,0.40221860,-0.57838086,0.00000000,-0.00000000
-5.75987994,2.05937089,-2.29588258,0.57636606,-0.90726033,0.57751874,-0.41618226,0.03805119,-0.02994531,0.68822357,-0.73794331,0.39456101,-0.58721295,0.00000000,-0.00000000
-5.75387694,2.05054268,-2.28410556,0.58452843,-0.91937024,0.56940993,-0.42018301,0.03795546,-0.02947937,0.69494377,-0.72223092,0.38572754,-0.59689016,0.00000000,-0.00000000
-5.74787394,2.03930127,-2.27705540,0.59337127,-0.93250582,0.55989009,-0.42485749,0.03771484,-0.02898742,0.70170333,-0.70881727,0.37588044,-0.60728679,0.00000000,-0.00000000
-5.74187094,2.02644291,-2.27474927,0.60311030,-0.94649832,0.54921202,-0.43014133,0.03734342,-0.02848327,0.70871369,-0.69784765,0.36521459,-0.61825694,0.00000000,-0.00000000
-5.73586793,2.01279883,-2.27711629,0.61395300,-0.96114818,0.53765684,-0.43595441,0.03685743,-0.02798139,0.71617355,-0.68943051,0.35394930,-0.62963778,0.00000000,-0.00000000
-5.72986493,1.99919401,-2.28399961,0.62608824,-0.97623180,0.52552143,-0.44220228,0.03627449,-0.02749637,0.72425607,-0.68363543,0.34231976,-0.64125330,0.00000000,-0.00000000
-5.72386193,1.98640918,-2.29515989,0.63967750,-0.99150938,0.51310633,-0.44877786,0.03561284,-0.02704232,0.73309781,-0.68049162,0.33056861,-0.65291840,0.00000000,-0.00000000
-5.71785893,1.97514808,-2.31028052,0.65484811,-1.00673323,0.50070477,-0.45556355,0.03489051,-0.02663229,0.74279017,-0.67998707,0.31893794,-0.66444322,0.00000000,-0.00000000
-5.71185593,1.96601191,-2.32897472,0.67168918,-1.02165644,0.48859322,-0.46243375,0.03412472,-0.02627777,0.75337392,-0.68206857,0.30766226,-0.67563776,0.00000000,-0.00000000
