energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.54977489,0.40560289,0.08798148,0.09741691,0.00216644,0.10922184,0.13426257,0.00002860
-5.54377189,0.37789543,0.08242247,0.08969152,0.00197975,0.09749439,0.13024856,0.00002541
-5.53776888,0.35057213,0.07690011,0.08221629,0.00180571,0.08651410,0.12561055,0.00002242
-5.53176588,0.32389581,0.07147247,0.07504901,0.00164612,0.07633932,0.12045215,0.00001964
-5.52576288,0.29810826,0.06619520,0.06823903,0.00150277,0.06700959,0.11488709,0.00001708
-5.51975988,0.27342911,0.06112109,0.06182744,0.00137745,0.05854716,0.10903661,0.00001474
-5.51375688,0.25005547,0.05629979,0.05584737,0.00127199,0.05095880,0.10302693,0.00001264
-5.50775388,0.22816220,0.05177769,0.05032464,0.00118829,0.04423808,0.09698668,0.00001076
-5.50175088,0.20790285,0.04759782,0.04527844,0.00112837,0.03836781,0.09104450,0.00000909
-5.49574787,0.18941082,0.04379989,0.04072219,0.00109439,0.03332246,0.08532674,0.00000763
-5.48974487,0.17280083,0.04042034,0.03666430,0.00108870,0.02907059,0.07995546,0.00000635
-5.48374187,0.15817033,0.03749240,0.03310904,0.00111382,0.02557705,0.07504654,0.00000525
-5.47773887,0.14560082,0.03504608,0.03005719,0.00117252,0.02280484,0.07070809,0.00000431
-5.47173587,0.13515889,0.03310813,0.02750672,0.00126774,0.02071676,0.06703897,0.00000352
-5.46573287,0.12689693,0.03170194,0.02545322,0.00140263,0.01927655,0.06412756,0.00000285
-5.45972986,0.12085328,0.03084728,0.02389024,0.00158043,0.01844969,0.06205063,0.00000229
-5.45372686,0.11705203,0.03055993,0.02280944,0.00180446,0.01820382,0.06087225,0.00000183
-5.44772386,0.11550210,0.03085125,0.02220062,0.00207796,0.01850872,0.06064287,0.00000145
-5.44172086,0.11619604,0.03172752,0.02205155,0.00240403,0.01933600,0.06139832,0.00000114
-5.43571786,0.11910820,0.03318934,0.02234774,0.00278541,0.02065855,0.06315897,0.00000089
-5.42971486,0.12419266,0.03523076,0.02307205,0.00322438,0.02244963,0.06592880,0.00000069
-5.42371186,0.13138099,0.03783859,0.02420432,0.00372254,0.02468200,0.06969463,0.00000054
-5.41770885,0.14057988,0.04099155,0.02572089,0.00428062,0.02732682,0.07442539,0.00000042
-5.41170585,0.15166904,0.04465961,0.02759419,0.00489831,0.03035267,0.08007165,0.00000032
-5.40570285,0.16449941,0.04880337,0.02979241,0.00557407,0.03372459,0.08656526,0.00000025
-5.39969985,0.17889204,0.05337374,0.03227925,0.00630496,0.03740333,0.09381946,0.00000020
-5.39369685,0.19463769,0.05831179,0.03501382,0.00708653,0.04134478,0.10172924,0.00000017
-5.38769385,0.21149749,0.06354890,0.03795076,0.00791274,0.04549978,0.11017230,0.00000014
-5.38169085,0.22920473,0.06900736,0.04104052,0.00877589,0.04981414,0.11901050,0.00000013
-5.37568784,0.24746787,0.07460123,0.04422993,0.00966666,0.05422910,0.12809182,0.00000013
-5.36968484,0.26597486,0.08023767,0.04746291,0.01057421,0.05868210,0.13725304,0.00000015
-5.36368184,0.28439867,0.08581862,0.05068153,0.01148632,0.06310794,0.14632281,0.00000017
-5.35767884,0.30240400,0.09124284,0.05382712,0.01238960,0.06744018,0.15512542,0.00000020
-5.35167584,0.31965492,0.09640821,0.05684167,0.01326982,0.07161288,0.16348478,0.00000024
-5.34567284,0.33582319,0.10121429,0.05966925,0.01411220,0.07556241,0.17122890,0.00000030
-5.33966983,0.35059699,0.10556500,0.06225754,0.01490185,0.07922948,0.17819430,0.00000036
-5.33366683,0.36368968,0.10937128,0.06455930,0.01562416,0.08256104,0.18423058,0.00000045
-5.32766383,0.37484813,0.11255372,0.06653378,0.01626526,0.08551212,0.18920465,0.00000055
-5.32166083,0.38386039,0.11504489,0.06814796,0.01681246,0.08804747,0.19300461,0.00000067
-5.31565783,0.39056208,0.11679148,0.06937753,0.01725462,0.09014280,0.19554302,0.00000081
-5.30965483,0.39484145,0.11775587,0.07020767,0.01758260,0.09178572,0.19675952,0.00000098
-5.30365183,0.39664264,0.11791735,0.07063343,0.01778952,0.09297616,0.19662250,0.00000117
-5.29764882,0.39596693,0.11727262,0.07065975,0.01787100,0.09372623,0.19512990,0.00000139
-5.29164582,0.39287214,0.11583586,0.07030118,0.01782537,0.09405966,0.19230899,0.00000164
-5.28564282,0.38746980,0.11363809,0.06958116,0.01765370,0.09401066,0.18821520,0.00000192
-5.27963982,0.37992060,0.11072603,0.06853101,0.01735974,0.09362229,0.18293004,0.00000223
-5.27363682,0.37042800,0.10716039,0.06718865,0.01694988,0.09294450,0.17655814,0.00000258
-5.26763382,0.35923049,0.10301378,0.06559702,0.01643287,0.09203184,0.16922362,0.00000295
-5.26163082,0.34659287,0.09836826,0.06380248,0.01581956,0.09094095,0.16106600,0.00000336
-5.25562781,0.33279677,0.09331267,0.06185296,0.01512256,0.08972802,0.15223566,0.00000380
-5.24962481,0.31813111,0.08793983,0.05979632,0.01435583,0.08844634,0.14288922,0.00000427
-5.24362181,0.30288277,0.08234382,0.05767863,0.01353429,0.08714395,0.13318497,0.00000475
-5.23761881,0.28732789,0.07661728,0.05554276,0.01267338,0.08586173,0.12327845,0.00000526
-5.23161581,0.27172423,0.07084908,0.05342711,0.01178868,0.08463182,0.11331856,0.00000578
-5.22561281,0.25630490,0.06512218,0.05136472,0.01089550,0.08347656,0.10344402,0.00000632
-5.21960980,0.24127352,0.05951195,0.04938262,0.01000857,0.08240794,0.09378063,0.00000685
-5.21360680,0.22680113,0.05408488,0.04750157,0.00914178,0.08142764,0.08443904,0.00000738
-5.20760380,0.21302476,0.04889770,0.04573617,0.00830792,0.08052764,0.07551338,0.00000790
-5.20160080,0.20004765,0.04399704,0.04409517,0.00751861,0.07969125,0.06708048,0.00000840
-5.19559780,0.18794091,0.03941936,0.04258223,0.00678414,0.07889467,0.05919982,0.00000888
-5.18959480,0.17674656,0.03519136,0.04119672,0.00611354,0.07810880,0.05191404,0.00000934
-5.18359180,0.16648148,0.03133064,0.03993485,0.00551454,0.07730136,0.04524996,0.00000976
-5.17758879,0.15714214,0.02784663,0.03879078,0.00499372,0.07643907,0.03922003,0.00001015
-5.17158579,0.14870967,0.02474174,0.03775781,0.00455657,0.07548984,0.03382400,0.00001050
-5.16558279,0.14115509,0.02201254,0.03682948,0.00420766,0.07442480,0.02905092,0.00001081
-5.15957979,0.13444423,0.01965100,0.03600062,0.00395075,0.07322013,0.02488107,0.00001109
-5.15357679,0.12854228,0.01764580,0.03526814,0.00378892,0.07185857,0.02128802,0.00001135
-5.14757379,0.12341754,0.01598348,0.03463174,0.00372470,0.07033045,0.01824052,0.00001157
-5.14157079,0.11904446,0.01464951,0.03409421,0.00376008,0.06863437,0.01570431,0.00001178
-5.13556778,0.11540566,0.01362924,0.03366165,0.00389665,0.06677738,0.01364370,0.00001199
-5.12956478,0.11249306,0.01290871,0.03334333,0.00413549,0.06477469,0.01202298,0.00001219
-5.12356178,0.11030804,0.01247530,0.03315134,0.00447721,0.06264901,0.01080754,0.00001241
-5.11755878,0.10886086,0.01231824,0.03310005,0.00492183,0.06042949,0.00996487,0.00001265
-5.11155578,0.10816933,0.01242900,0.03320543,0.00546868,0.05815034,0.00946520,0.00001293
-5.10555278,0.10825704,0.01280160,0.03348426,0.00611628,0.05584936,0.00928215,0.00001326
-5.09954977,0.10915124,0.01343283,0.03395326,0.00686218,0.05356621,0.00939303,0.00001365
-5.09354677,0.11088067,0.01432238,0.03462831,0.00770289,0.05134078,0.00977916,0.00001412
-5.08754377,0.11347353,0.01547305,0.03552372,0.00863370,0.04921159,0.01042599,0.00001466
-5.08154077,0.11695575,0.01689091,0.03665164,0.00964864,0.04721436,0.01132326,0.00001530
-5.07553777,0.12134979,0.01858540,0.03802164,0.01074052,0.04538077,0.01246503,0.00001603
-5.06953477,0.12667396,0.02056965,0.03964059,0.01190087,0.04373762,0.01384970,0.00001686
-5.06353177,0.13294254,0.02286058,0.04151268,0.01312019,0.04230615,0.01548007,0.00001780
-5.05752876,0.14016653,0.02547919,0.04363980,0.01438804,0.04110181,0.01736334,0.00001884
-5.05152576,0.14835506,0.02845075,0.04602207,0.01569342,0.04013434,0.01951102,0.00002000
-5.04552276,0.15751737,0.03180488,0.04865862,0.01702507,0.03940813,0.02193893,0.00002127
-5.03951976,0.16766516,0.03557562,0.05154854,0.01837190,0.03892287,0.02466698,0.00002266
-5.03351676,0.17881515,0.03980125,0.05469189,0.01972349,0.03867440,0.02771890,0.00002416
-5.02751376,0.19099153,0.04452388,0.05809073,0.02107055,0.03865572,0.03112183,0.00002578
-5.02151076,0.20422812,0.04978885,0.06175012,0.02240541,0.03885810,0.03490571,0.00002752
-5.01550775,0.21856992,0.05564369,0.06567892,0.02372250,0.03927212,0.03910245,0.00002939
-5.00950475,0.23407376,0.06213682,0.06989039,0.02501869,0.03988874,0.04374487,0.00003140
-5.00350175,0.25080795,0.06931574,0.07440244,0.02629366,0.04070013,0.04886538,0.00003356
-4.99749875,0.26885060,0.07722500,0.07923754,0.02755001,0.04170038,0.05449445,0.00003588
-4.99149575,0.28828664,0.08590369,0.08442215,0.02879333,0.04288594,0.06065884,0.00003837
-4.98549275,0.30920351,0.09538272,0.08998582,0.03003207,0.04425581,0.06737962,0.00004105
-4.97948974,0.33168549,0.10568187,0.09595977,0.03127722,0.04581138,0.07467018,0.00004394
-4.97348674,0.35580710,0.11680678,0.10237507,0.03254189,0.04755609,0.08253411,0.00004704
-4.96748374,0.38162555,0.12874599,0.10926066,0.03384067,0.04949476,0.09096320,0.00005038
-4.96148074,0.40917287,0.14146819,0.11664093,0.03518890,0.05163275,0.09993563,0.00005397
-4.95547774,0.43844795,0.15491994,0.12453342,0.03660182,0.05397495,0.10941445,0.00005781
-4.94947474,0.46940921,0.16902384,0.13294642,0.03809371,0.05652463,0.11934651,0.00006191
-4.94347174,0.50196811,0.18367754,0.14187683,0.03967692,0.05928239,0.12966185,0.00006627
-4.93746873,0.53598432,0.19875357,0.15130839,0.04136105,0.06224506,0.14027381,0.00007088
-4.93146573,0.57126269,0.21410017,0.16121033,0.04315217,0.06540476,0.15107979,0.00007572
-4.92546273,0.60755268,0.22954317,0.17153676,0.04505216,0.06874826,0.16196271,0.00008077
-4.91945973,0.64455031,0.24488895,0.18222662,0.04705827,0.07225649,0.17279327,0.00008600
-4.91345673,0.68190282,0.25992838,0.19320460,0.04916291,0.07590444,0.18343287,0.00009136
-4.90745373,0.71921612,0.27444181,0.20438266,0.05135362,0.07966144,0.19373715,0.00009682
-4.90145073,0.75606475,0.28820468,0.21566249,0.05361335,0.08349168,0.20356004,0.00010232
-4.89544772,0.79200399,0.30099386,0.22693858,0.05592097,0.08735519,0.21275817,0.00010780
-4.88944472,0.82658387,0.31259426,0.23810184,0.05825202,0.09120904,0.22119541,0.00011320
-4.88344172,0.85936409,0.32280545,0.24904369,0.06057963,0.09500883,0.22874739,0.00011845
-4.87743872,0.88992960,0.33144820,0.25966029,0.06287563,0.09871035,0.23530584,0.00012350
-4.87143572,0.91790567,0.33837029,0.26985679,0.06511173,0.10227126,0.24078235,0.00012827
-4.86543272,0.94297192,0.34345176,0.27955132,0.06726071,0.10565287,0.24511161,0.00013271
-4.85942971,0.96487455,0.34660894,0.28867840,0.06929766,0.10882165,0.24825378,0.00013677
-4.85342671,0.98343594,0.34779737,0.29719178,0.07120103,0.11175068,0.25019595,0.00014041
-4.84742371,0.99856127,0.34701331,0.30506628,0.07295356,0.11442072,0.25095257,0.00014359
-4.84142071,1.01024153,0.34429386,0.31229862,0.07454300,0.11682090,0.25056482,0.00014629
-4.83541771,1.01855301,0.33971558,0.31890718,0.07596257,0.11894903,0.24909898,0.00014849
-4.82941471,1.02365291,0.33339189,0.32493058,0.07721116,0.12081145,0.24664384,0.00015019
-4.82341171,1.02577151,0.32546907,0.33042519,0.07829322,0.12242245,0.24330721,0.00015140
-4.81740870,1.02520124,0.31612135,0.33546171,0.07921836,0.12380324,0.23921187,0.00015213
-4.81140570,1.02228310,0.30554519,0.34012095,0.08000080,0.12498058,0.23449101,0.00015243
-4.80540270,1.01739129,0.29395299,0.34448902,0.08065843,0.12598512,0.22928336,0.00015232
-4.79939970,1.01091687,0.28156656,0.34865238,0.08121188,0.12684955,0.22372842,0.00015185
-4.79339670,1.00325124,0.26861068,0.35269280,0.08168339,0.12760663,0.21796188,0.00015106
-4.78739370,0.99477043,0.25530693,0.35668273,0.08209566,0.12828731,0.21211145,0.00015001
-4.78139070,0.98582102,0.24186804,0.36068133,0.08247070,0.12891893,0.20629341,0.00014875
-4.77538769,0.97670847,0.22849315,0.36473135,0.08282884,0.12952368,0.20060988,0.00014733
-4.76938469,0.96768847,0.21536376,0.36885725,0.08318775,0.13011737,0.19514708,0.00014581
-4.76338169,0.95896172,0.20264092,0.37306445,0.08356176,0.13070864,0.18997453,0.00014424
-4.75737869,0.95067238,0.19046337,0.37734010,0.08396124,0.13129857,0.18514529,0.00014268
-4.75137569,0.94291031,0.17894672,0.38165506,0.08439233,0.13188076,0.18069706,0.00014117
-4.74537269,0.93571668,0.16818375,0.38596723,0.08485682,0.13244183,0.17665424,0.00013976
-4.73936968,0.92909275,0.15824551,0.39022592,0.08535218,0.13296239,0.17303064,0.00013852
-4.73336668,0.92301111,0.14918319,0.39437711,0.08587186,0.13341829,0.16983276,0.00013749
-4.72736368,0.91742866,0.14103061,0.39836924,0.08640572,0.13378217,0.16706339,0.00013674
-4.72136068,0.91230056,0.13380716,0.40215918,0.08694051,0.13402526,0.16472528,0.00013633
-4.71535768,0.90759416,0.12752083,0.40571813,0.08746053,0.13411912,0.16282473,0.00013634
-4.70935468,0.90330214,0.12217138,0.40903692,0.08794827,0.13403752,0.16137484,0.00013685
-4.70335168,0.89945396,0.11775334,0.41213056,0.08838506,0.13375811,0.16039808,0.00013795
-4.69734867,0.89612492,0.11425869,0.41504164,0.08875179,0.13326398,0.15992831,0.00013974
-4.69134567,0.89344233,0.11167913,0.41784233,0.08902953,0.13254490,0.16001176,0.00014232
-4.68534267,0.89158831,0.11000788,0.42063493,0.08920012,0.13159828,0.16070717,0.00014583
-4.67933967,0.89079900,0.10924082,0.42355081,0.08924674,0.13042982,0.16208490,0.00015036
-4.67333667,0.89136032,0.10937715,0.42674775,0.08915439,0.12905375,0.16422507,0.00015605
-4.66733367,0.89360034,0.11041941,0.43040588,0.08891037,0.12749274,0.16721485,0.00016302
-4.66133067,0.89787881,0.11237299,0.43472231,0.08850464,0.12577755,0.17114506,0.00017138
-4.65532766,0.90457429,0.11524523,0.43990473,0.08793017,0.12394623,0.17610607,0.00018124
-4.64932466,0.91406960,0.11904413,0.44616431,0.08718321,0.12204321,0.18218358,0.00019269
-4.64332166,0.92673652,0.12377688,0.45370830,0.08626350,0.12011808,0.18945412,0.00020580
-4.63731866,0.94292038,0.12944828,0.46273256,0.08517440,0.11822429,0.19798088,0.00022062
-4.63131566,0.96292546,0.13605919,0.47341462,0.08392296,0.11641767,0.20780989,0.00023717
-4.62531266,0.98700206,0.14360511,0.48590739,0.08251985,0.11475497,0.21896692,0.00025544
-4.61930965,1.01533580,0.15207507,0.50033402,0.08097926,0.11329234,0.23145516,0.00027539
-4.61330665,1.04803977,0.16145081,0.51678409,0.07931862,0.11208394,0.24525406,0.00029695
-4.60730365,1.08514998,0.17170640,0.53531125,0.07755824,0.11118056,0.26031913,0.00032003
-4.60130065,1.12662416,0.18280827,0.55593252,0.07572086,0.11062843,0.27658298,0.00034448
-4.59529765,1.17234415,0.19471563,0.57862919,0.07383109,0.11046822,0.29395734,0.00037015
-4.58929465,1.22212134,0.20738133,0.60334925,0.07191475,0.11073419,0.31233610,0.00039688
-4.58329165,1.27570513,0.22075293,0.63001104,0.06999822,0.11145357,0.33159904,0.00042446
-4.57728864,1.33279355,0.23477403,0.65850812,0.06810767,0.11264626,0.35161615,0.00045271
-4.57128564,1.39304544,0.24938565,0.68871473,0.06626839,0.11432469,0.37225208,0.00048141
-4.56528264,1.45609342,0.26452757,0.72049167,0.06450409,0.11649395,0.39337056,0.00051038
-4.55927964,1.52155672,0.28013945,0.75369209,0.06283632,0.11915217,0.41483846,0.00053943
-4.55327664,1.58905306,0.29616165,0.78816685,0.06128396,0.12229111,0.43652912,0.00056838
-4.54727364,1.65820880,0.31253567,0.82376899,0.05986283,0.12589687,0.45832485,0.00059709
-4.54127064,1.72866679,0.32920404,0.86035713,0.05858549,0.12995079,0.48011829,0.00062542
-4.53526763,1.80009121,0.34610979,0.89779744,0.05746107,0.13443034,0.50181272,0.00065326
-4.52926463,1.87216947,0.36319533,0.93596410,0.05649535,0.13931012,0.52332109,0.00068052
-4.52326163,1.94461074,0.38040098,0.97473819,0.05569089,0.14456264,0.54456412,0.00070714
-4.51725863,2.01714164,0.39766313,1.01400514,0.05504729,0.15015914,0.56546742,0.00073306
-4.51125563,2.08949921,0.41491224,1.05365085,0.05456150,0.15607013,0.58595802,0.00075825
-4.50525263,2.16142210,0.43207083,1.09355695,0.05422820,0.16226571,0.60596062,0.00078267
-4.49924962,2.23264039,0.44905168,1.13359530,0.05404017,0.16871570,0.62539379,0.00080628
-4.49324662,2.30286533,0.46575641,1.17362255,0.05398862,0.17538939,0.64416667,0.00082905
-4.48724362,2.37177959,0.48207461,1.21347485,0.05406353,0.18225517,0.66217629,0.00085093
-4.48124062,2.43902918,0.49788379,1.25296352,0.05425388,0.18927983,0.67930595,0.00087185
-4.47523762,2.50421785,0.51305007,1.29187188,0.05454781,0.19642773,0.69542485,0.00089174
-4.46923462,2.56690450,0.52742991,1.32995379,0.05493277,0.20365996,0.71038906,0.00091050
-4.46323162,2.62660436,0.54087271,1.36693409,0.05539548,0.21093331,0.72404386,0.00092802
-4.45722861,2.68279406,0.55322424,1.40251118,0.05592197,0.21819960,0.73622745,0.00094417
-4.45122561,2.73492066,0.56433096,1.43636178,0.05649752,0.22540494,0.74677584,0.00095880
-4.44522261,2.78241443,0.57404480,1.46814784,0.05710660,0.23248953,0.75552855,0.00097176
-4.43921961,2.82470495,0.58222844,1.49752532,0.05773283,0.23938767,0.76233507,0.00098290
-4.43321661,2.86123984,0.58876059,1.52415463,0.05835904,0.24602828,0.76706140,0.00099208
-4.42721361,2.89150525,0.59354128,1.54771229,0.05896733,0.25233591,0.76959653,0.00099915
-4.42121061,2.91504725,0.59649667,1.56790323,0.05953928,0.25823220,0.76985839,0.00100399
-4.41520760,2.93149294,0.59758323,1.58447329,0.06005617,0.26363784,0.76779895,0.00100652
-4.40920460,2.94057043,0.59679113,1.59722131,0.06049945,0.26847482,0.76340822,0.00100666
-4.40320160,2.94212649,0.59414650,1.60601022,0.06085109,0.27266911,0.75671681,0.00100438
-4.39719860,2.93614112,0.58971261,1.61077649,0.06109421,0.27615343,0.74779710,0.00099969
-4.39119560,2.92273812,0.58358980,1.61153768,0.06121359,0.27887003,0.73676289,0.00099265
-4.38519260,2.90219121,0.57591412,1.60839737,0.06119628,0.28077347,0.72376740,0.00098333
-4.37918959,2.87492508,0.56685485,1.60154737,0.06103219,0.28183298,0.70900006,0.00097186
-4.37318659,2.84151124,0.55661080,1.59126685,0.06071455,0.28203448,0.69268190,0.00095842
-4.36718359,2.80265871,0.54540567,1.57791838,0.06024036,0.28138205,0.67505999,0.00094321
-4.36118059,2.75919959,0.53348261,1.56194083,0.05961067,0.27989870,0.65640106,0.00092646
-4.35517759,2.71207006,0.52109807,1.54383937,0.05883075,0.27762641,0.63698458,0.00090843
-4.34917459,2.66228736,0.50851529,1.52417284,0.05791002,0.27462540,0.61709557,0.00088940
-4.34317159,2.61092342,0.49599754,1.50353884,0.05686188,0.27097271,0.59701744,0.00086966
-4.33716858,2.55907623,0.48380142,1.48255719,0.05570335,0.26675994,0.57702496,0.00084949
-4.33116558,2.50783983,0.47217029,1.46185224,0.05445453,0.26209043,0.55737776,0.00082920
-4.32516258,2.45827409,0.46132825,1.44203489,0.05313797,0.25707598,0.53831438,0.00080906
-4.31915958,2.41137552,0.45147459,1.42368483,0.05177787,0.25183315,0.52004718,0.00078934
-4.31315658,2.36805007,0.44277917,1.40733401,0.05039928,0.24647940,0.50275812,0.00077027
-4.30715358,2.32908920,0.43537861,1.39345171,0.04902722,0.24112926,0.48659552,0.00075207
