energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.57378689,2.64665818,0.00602813,0.25070027,1.43767294,1.33189817,0.02416404,0.91606756
-5.56778389,2.64720890,0.00626266,0.24903513,1.44840914,1.33053419,0.02483099,0.91780743
-5.56178089,2.64394658,0.00649444,0.24724256,1.45597950,1.32729031,0.02542607,0.91835594
-5.55577789,2.63679871,0.00672189,0.24531577,1.46016658,1.32216395,0.02593747,0.91768299
-5.54977489,2.62570808,0.00694339,0.24324671,1.46078770,1.31516091,0.02635466,0.91576207
-5.54377189,2.61064552,0.00715734,0.24102761,1.45770620,1.30630039,0.02666876,0.91257469
-5.53776888,2.59162255,0.00736220,0.23865240,1.45084165,1.29562003,0.02687289,0.90811501
-5.53176588,2.56870333,0.00755653,0.23611813,1.44017874,1.28318045,0.02696254,0.90239429
-5.52576288,2.54201503,0.00773910,0.23342603,1.42577410,1.26906916,0.02693572,0.89544484
-5.51975988,2.51175615,0.00790888,0.23058244,1.40776080,1.25340352,0.02679310,0.88732356
-5.51375688,2.47820227,0.00806513,0.22759937,1.38635029,1.23633265,0.02653808,0.87811449
-5.50775388,2.44170898,0.00820747,0.22449479,1.36183162,1.21803817,0.02617670,0.86793057
-5.50175088,2.40271185,0.00833589,0.22129255,1.33456795,1.19873379,0.02571746,0.85691438
-5.49574787,2.36172336,0.00845079,0.21802206,1.30499056,1.17866380,0.02517109,0.84523773
-5.48974487,2.31932717,0.00855303,0.21471774,1.27359060,1.15810050,0.02455017,0.83310035
-5.48374187,2.27616980,0.00864392,0.21141821,1.24090890,1.13734078,0.02386878,0.82072749
-5.47773887,2.23295016,0.00872520,0.20816532,1.20752431,1.11670200,0.02314202,0.80836656
-5.47173587,2.19040739,0.00879906,0.20500316,1.17404107,1.09651728,0.02238555,0.79628299
-5.46573287,2.14930736,0.00886806,0.20197694,1.14107560,1.07713036,0.02161512,0.78475531
-5.45972986,2.11042827,0.00893505,0.19913192,1.10924324,1.05889028,0.02084614,0.77406963
-5.45372686,2.07454583,0.00900314,0.19651236,1.07914536,1.04214583,0.02009327,0.76451364
-5.44772386,2.04241834,0.00907557,0.19416055,1.05135717,1.02723994,0.01937006,0.75637032
-5.44172086,2.01477201,0.00915559,0.19211591,1.02641654,1.01450416,0.01868868,0.74991142
-5.43571786,1.99228682,0.00924634,0.19041428,1.00481416,1.00425314,0.01805976,0.74539099
-5.42971486,1.97558325,0.00935074,0.18908723,0.98698503,0.99677929,0.01749224,0.74303900
-5.42371186,1.96521003,0.00947130,0.18816156,0.97330145,0.99234762,0.01699336,0.74305534
-5.41770885,1.96163315,0.00961007,0.18765888,0.96406759,0.99119082,0.01656874,0.74560436
-5.41170585,1.96522641,0.00976846,0.18759535,0.95951548,0.99350467,0.01622248,0.75080997
-5.40570285,1.97626347,0.00994715,0.18798148,0.95980239,0.99944385,0.01595736,0.75875170
-5.39969985,1.99491178,0.01014602,0.18882206,0.96500954,1.00911824,0.01577508,0.76946169
-5.39369685,2.02122834,0.01036410,0.19011619,0.97514194,1.02258981,0.01567650,0.78292282
-5.38769385,2.05515743,0.01059954,0.19185739,0.99012930,1.03987020,0.01566193,0.79906799
-5.38169085,2.09653038,0.01084961,0.19403380,1.00982783,1.06091909,0.01573136,0.81778068
-5.37568784,2.14506733,0.01111077,0.19662847,1.03402285,1.08564333,0.01588473,0.83889676
-5.36968484,2.20038090,0.01137870,0.19961974,1.06243213,1.11389707,0.01612210,0.86220750
-5.36368184,2.26198177,0.01164847,0.20298161,1.09470993,1.14548273,0.01644381,0.88746366
-5.35767884,2.32928596,0.01191462,0.20668428,1.13045163,1.18015288,0.01685055,0.91438062
-5.35167584,2.40162357,0.01217133,0.21069465,1.16919905,1.21761302,0.01734340,0.94264422
-5.34567284,2.47824887,0.01241261,0.21497689,1.21044639,1.25752519,0.01792372,0.97191733
-5.33966983,2.55835143,0.01263244,0.21949302,1.25364690,1.29951223,0.01859310,1.00184665
-5.33366683,2.64106813,0.01282499,0.22420347,1.29822024,1.34316283,0.01935311,1.03206982
-5.32766383,2.72549570,0.01298479,0.22906765,1.34356058,1.38803696,0.02020507,1.06222238
-5.32166083,2.81070371,0.01310687,0.23404444,1.38904550,1.43367193,0.02114977,1.09194450
-5.31565783,2.89574773,0.01318693,0.23909266,1.43404552,1.47958862,0.02218714,1.12088728
-5.30965483,2.97968254,0.01322146,0.24417145,1.47793434,1.52529817,0.02331587,1.14871854
-5.30365183,3.06157519,0.01320786,0.24924058,1.52009951,1.57030867,0.02453314,1.17512780
-5.29764882,3.14051787,0.01314448,0.25426063,1.55995349,1.61413213,0.02583422,1.19983074
-5.29164582,3.21564038,0.01303070,0.25919315,1.59694467,1.65629134,0.02721227,1.22257264
-5.28564282,3.28612209,0.01286692,0.26400068,1.63056822,1.69632678,0.02865808,1.24313127
-5.27963982,3.35120334,0.01265456,0.26864673,1.66037631,1.73380340,0.03015991,1.26131886
-5.27363682,3.41019598,0.01239604,0.27309567,1.68598741,1.76831716,0.03170349,1.27698345
-5.26763382,3.46249305,0.01209467,0.27731267,1.70709419,1.79950122,0.03327205,1.29000949
-5.26163082,3.50757724,0.01175462,0.28126352,1.72346981,1.82703179,0.03484646,1.30031787
-5.25562781,3.54502802,0.01138079,0.28491460,1.73497209,1.85063323,0.03640554,1.30786536
-5.24962481,3.57452716,0.01097868,0.28823280,1.74154553,1.87008260,0.03792646,1.31264344
-5.24362181,3.59586256,0.01055431,0.29118559,1.74322081,1.88521318,0.03938517,1.31467677
-5.23761881,3.60892994,0.01011405,0.29374115,1.74011184,1.89591705,0.04075703,1.31402105
-5.23161581,3.61373257,0.00966448,0.29586867,1.73241030,1.90214650,0.04201745,1.31076057
-5.22561281,3.61037861,0.00921229,0.29753871,1.72037799,1.90391415,0.04314257,1.30500534
-5.21960980,3.59907636,0.00876410,0.29872372,1.70433706,1.90129176,0.04410995,1.29688783
-5.21360680,3.58012723,0.00832636,0.29939870,1.68465874,1.89440769,0.04489932,1.28655951
-5.20760380,3.55391666,0.00790522,0.29954188,1.66175075,1.88344301,0.04549320,1.27418703
-5.20160080,3.52090322,0.00750642,0.29913554,1.63604419,1.86862629,0.04587751,1.25994839
-5.19559780,3.48160629,0.00713521,0.29816676,1.60798022,1.85022733,0.04604205,1.24402888
-5.18959480,3.43659243,0.00679622,0.29662822,1.57799722,1.82854988,0.04598087,1.22661712
-5.18359180,3.38646117,0.00649346,0.29451888,1.54651884,1.80392354,0.04569255,1.20790116
-5.17758879,3.33183046,0.00623021,0.29184458,1.51394342,1.77669531,0.04518021,1.18806481
-5.17158579,3.27332236,0.00600898,0.28861841,1.48063519,1.74722077,0.04445151,1.16728422
-5.16558279,3.21154935,0.00583154,0.28486096,1.44691730,1.71585544,0.04351843,1.14572488
-5.15957979,3.14710176,0.00569886,0.28060032,1.41306717,1.68294648,0.04239687,1.12353903
-5.15357679,3.08053660,0.00561113,0.27587175,1.37931373,1.64882501,0.04110621,1.10086364
-5.14757379,3.01236817,0.00556777,0.27071724,1.34583693,1.61379943,0.03966868,1.07781887
-5.14157079,2.94306066,0.00556745,0.26518471,1.31276892,1.57814980,0.03810875,1.05450719
-5.13556778,2.87302279,0.00560814,0.25932708,1.28019702,1.54212351,0.03645239,1.03101297
-5.12956478,2.80260470,0.00568713,0.25320105,1.24816776,1.50593244,0.03472631,1.00740272
-5.12356178,2.73209695,0.00580109,0.24686583,1.21669208,1.46975152,0.03295727,0.98372580
-5.11755878,2.66173160,0.00594608,0.24038170,1.18575096,1.43371882,0.03117138,0.96001561
-5.11155578,2.59168506,0.00611770,0.23380859,1.15530137,1.39793698,0.02939344,0.93629119
-5.10555278,2.52208273,0.00631105,0.22720460,1.12528217,1.36247593,0.02764646,0.91255916
-5.09954977,2.45300489,0.00652088,0.22062466,1.09561981,1.32737677,0.02595112,0.88881593
-5.09354677,2.38449373,0.00674159,0.21411924,1.06623347,1.29265642,0.02432547,0.86505011
-5.08754377,2.31656116,0.00696741,0.20773330,1.03703971,1.25831302,0.02278468,0.84124501
-5.08154077,2.24919707,0.00719241,0.20150544,1.00795657,1.22433160,0.02134090,0.81738126
-5.07553777,2.18237774,0.00741064,0.19546721,0.97890700,1.19068993,0.02000325,0.79343933
-5.06953477,2.11607415,0.00761621,0.18964284,0.94982184,1.15736415,0.01877786,0.76940205
-5.06353177,2.05025990,0.00780344,0.18404909,0.92064230,1.12433409,0.01766805,0.74525691
-5.05752876,1.98491852,0.00796696,0.17869550,0.89132217,1.09158788,0.01667453,0.72099830
-5.05152576,1.92005006,0.00810180,0.17358486,0.86182971,1.05912588,0.01579570,0.69662938
-5.04552276,1.85567660,0.00820354,0.16871398,0.83214942,1.02696374,0.01502800,0.67216378
-5.03951976,1.79184686,0.00826842,0.16407458,0.80228367,0.99513443,0.01436619,0.64762694
-5.03351676,1.72863959,0.00829339,0.15965456,0.77225423,0.96368938,0.01380379,0.62305711
-5.02751376,1.66616576,0.00827627,0.15543921,0.74210365,0.93269865,0.01333342,0.59850599
-5.02151076,1.60456962,0.00821574,0.15141269,0.71189650,0.90225025,0.01294715,0.57403895
-5.01550775,1.54402853,0.00811143,0.14755947,0.68172024,0.87244867,0.01263687,0.54973491
-5.00950475,1.48475164,0.00796390,0.14386576,0.65168583,0.84341279,0.01239457,0.52568571
-5.00350175,1.42697746,0.00777465,0.14032092,0.62192772,0.81527326,0.01221260,0.50199516
-4.99749875,1.37097046,0.00754610,0.13691866,0.59260327,0.78816951,0.01208396,0.47877767
-4.99149575,1.31701664,0.00728147,0.13365810,0.56389146,0.76224658,0.01200244,0.45615653
-4.98549275,1.26541833,0.00698471,0.13054464,0.53599082,0.73765172,0.01196276,0.43426185
-4.97948974,1.21648824,0.00666041,0.12759042,0.50911646,0.71453113,0.01196069,0.41322827
-4.97348674,1.17054295,0.00631364,0.12481457,0.48349637,0.69302664,0.01199301,0.39319236
-4.96748374,1.12789584,0.00594980,0.12224305,0.45936689,0.67327262,0.01205760,0.37428999
-4.96148074,1.08884989,0.00557448,0.11990820,0.43696753,0.65539304,0.01215326,0.35665348
-4.95547774,1.05369019,0.00519332,0.11784789,0.41653522,0.63949874,0.01227968,0.34040890
-4.94947474,1.02267663,0.00481184,0.11610435,0.39829823,0.62568504,0.01243727,0.32567325
-4.94347174,0.99603685,0.00443529,0.11472273,0.38246984,0.61402956,0.01262698,0.31255196
-4.93746873,0.97395960,0.00406859,0.11374941,0.36924215,0.60459036,0.01285008,0.30113647
-4.93146573,0.95658890,0.00371615,0.11323012,0.35878010,0.59740452,0.01310797,0.29150220
-4.92546273,0.94401912,0.00338184,0.11320797,0.35121603,0.59248705,0.01340193,0.28370681
-4.91945973,0.93629116,0.00306893,0.11372148,0.34664490,0.58983030,0.01373293,0.27778886
-4.91345673,0.93339005,0.00278001,0.11480268,0.34512044,0.58940390,0.01410140,0.27376699
-4.90745373,0.93524399,0.00251704,0.11647529,0.34665245,0.59115528,0.01450703,0.27163952
-4.90145073,0.94172508,0.00228133,0.11875331,0.35120519,0.59501080,0.01494868,0.27138458
-4.89544772,0.95265170,0.00207356,0.12163973,0.35869712,0.60087752,0.01542419,0.27296076
-4.88944472,0.96779250,0.00189385,0.12512578,0.36900198,0.60864564,0.01593034,0.27630821
-4.88344172,0.98687203,0.00174180,0.12919049,0.38195119,0.61819146,0.01646282,0.28135024
-4.87743872,1.00957770,0.00161656,0.13380076,0.39733743,0.62938094,0.01701620,0.28799524
-4.87143572,1.03556779,0.00151693,0.13891186,0.41491945,0.64207345,0.01758403,0.29613903
-4.86543272,1.06448028,0.00144138,0.14446830,0.43442776,0.65612591,0.01815891,0.30566727
-4.85942971,1.09594190,0.00138818,0.15040520,0.45557111,0.67139663,0.01873262,0.31645813
-4.85342671,1.12957707,0.00135543,0.15664981,0.47804337,0.68774904,0.01929630,0.32838479
-4.84742371,1.16501617,0.00134116,0.16312345,0.50153068,0.70505476,0.01984062,0.34131790
-4.84142071,1.20190264,0.00134336,0.16974343,0.52571840,0.72319580,0.02035600,0.35512766
-4.83541771,1.23989849,0.00136004,0.17642512,0.55029772,0.74206579,0.02083284,0.36968557
-4.82941471,1.27868787,0.00138928,0.18308389,0.57497142,0.76156990,0.02126173,0.38486557
-4.82341171,1.31797833,0.00142924,0.18963697,0.59945881,0.78162340,0.02163371,0.40054468
-4.81740870,1.35749977,0.00147819,0.19600499,0.62349934,0.80214888,0.02194044,0.41660295
-4.81140570,1.39700105,0.00153451,0.20211332,0.64685499,0.82307208,0.02217446,0.43292279
-4.80540270,1.43624437,0.00159671,0.20789293,0.66931124,0.84431665,0.02232934,0.44938773
-4.79939970,1.47499798,0.00166341,0.21328102,0.69067668,0.86579799,0.02239987,0.46588067
-4.79339670,1.51302752,0.00173333,0.21822122,0.71078140,0.88741669,0.02238215,0.48228181
-4.78739370,1.55008677,0.00180529,0.22266344,0.72947434,0.90905179,0.02227373,0.49846633
-4.78139070,1.58590857,0.00187816,0.22656355,0.74661987,0.93055469,0.02207365,0.51430224
-4.77538769,1.62019661,0.00195088,0.22988280,0.76209399,0.95174383,0.02178248,0.52964843
-4.76938469,1.65261898,0.00202240,0.23258712,0.77578048,0.97240108,0.02140228,0.54435316
-4.76338169,1.68280417,0.00209173,0.23464647,0.78756730,0.99226990,0.02093657,0.55825348
-4.75737869,1.71034019,0.00215786,0.23603426,0.79734387,1.01105587,0.02039023,0.57117534
-4.75137569,1.73477717,0.00221981,0.23672689,0.80499918,1.02842984,0.01976938,0.58293495
-4.74537269,1.75563387,0.00227660,0.23670361,0.81042133,1.04403365,0.01908120,0.59334121
-4.73936968,1.77240790,0.00232729,0.23594659,0.81349836,1.05748854,0.01833382,0.60219927
-4.73336668,1.78458957,0.00237098,0.23444130,0.81412064,1.06840588,0.01753604,0.60931531
-4.72736368,1.79167881,0.00240682,0.23217720,0.81218461,1.07639997,0.01669722,0.61450212
-4.72136068,1.79320443,0.00243408,0.22914863,0.80759770,1.08110227,0.01582699,0.61758551
-4.71535768,1.78874491,0.00245214,0.22535592,0.80028423,1.08217651,0.01493507,0.61841115
-4.70935468,1.77794951,0.00246055,0.22080656,0.79019181,1.07933390,0.01403113,0.61685152
-4.70335168,1.76055872,0.00245904,0.21551640,0.77729787,1.07234763,0.01312453,0.61281256
-4.69734867,1.73642287,0.00244757,0.20951069,0.76161588,1.06106610,0.01222422,0.60623983
-4.69134567,1.70551776,0.00242635,0.20282498,0.74320074,1.04542389,0.01133860,0.59712353
-4.68534267,1.66795657,0.00239586,0.19550564,0.72215306,1.02545015,0.01047540,0.58550245
-4.67933967,1.62399714,0.00235683,0.18761007,0.69862182,1.00127372,0.00964163,0.57146616
-4.67333667,1.57404412,0.00231030,0.17920646,0.67280535,0.97312487,0.00884350,0.55515570
-4.66733367,1.51864592,0.00225755,0.17037311,0.64495030,0.94133331,0.00808646,0.53676230
-4.66133067,1.45848631,0.00220013,0.16119733,0.61534875,0.90632272,0.00737510,0.51652441
-4.65532766,1.39437112,0.00213977,0.15177392,0.58433341,0.86860194,0.00671328,0.49472295
-4.64932466,1.32721047,0.00207841,0.14220335,0.55227120,0.82875317,0.00610410,0.47167505
-4.64332166,1.25799738,0.00201811,0.13258967,0.51955550,0.78741775,0.00554996,0.44772650
-4.63731866,1.18778362,0.00196098,0.12303825,0.48659728,0.74528012,0.00505260,0.42324322
-4.63131566,1.11765375,0.00190918,0.11365346,0.45381574,0.70305054,0.00461320,0.39860204
-4.62531266,1.04869846,0.00186478,0.10453644,0.42162862,0.66144738,0.00423234,0.37418120
-4.61930965,0.98198811,0.00182978,0.09578295,0.39044279,0.62117947,0.00391015,0.35035099
-4.61330665,0.91854740,0.00180597,0.08748146,0.36064527,0.58292921,0.00364626,0.32746462
-4.60730365,0.85933197,0.00179496,0.07971155,0.33259518,0.54733686,0.00343987,0.30584994
-4.60130065,0.80520755,0.00179804,0.07254255,0.30661663,0.51498652,0.00328977,0.28580198
-4.59529765,0.75693209,0.00181619,0.06603261,0.28299294,0.48639398,0.00319431,0.26757665
-4.58929465,0.71514126,0.00185005,0.06022804,0.26196200,0.46199669,0.00315144,0.25138568
-4.58329165,0.68033726,0.00189986,0.05516300,0.24371307,0.44214585,0.00315870,0.23739294
-4.57728864,0.65288111,0.00196549,0.05085948,0.22838472,0.42710075,0.00321320,0.22571200
-4.57128564,0.63298827,0.00204639,0.04732750,0.21606392,0.41702515,0.00331162,0.21640516
-4.56528264,0.62072726,0.00214162,0.04456556,0.20678621,0.41198557,0.00345020,0.20948358
-4.55927964,0.61602122,0.00224990,0.04256114,0.20053668,0.41195148,0.00362478,0.20490871
-4.55327664,0.61865192,0.00236957,0.04129143,0.19725183,0.41679703,0.00383074,0.20259474
-4.54727364,0.62826625,0.00249868,0.04072403,0.19682193,0.42630434,0.00406313,0.20241198
-4.54127064,0.64438464,0.00263504,0.04081774,0.19909407,0.44016815,0.00431661,0.20419104
-4.53526763,0.66641147,0.00277621,0.04152339,0.20387569,0.45800171,0.00458559,0.20772778
-4.52926463,0.69364712,0.00291962,0.04278467,0.21093856,0.47934390,0.00486424,0.21278873
-4.52326163,0.72530174,0.00306261,0.04453898,0.22002326,0.50366746,0.00514664,0.21911706
-4.51725863,0.76051038,0.00320247,0.04671840,0.23084416,0.53038843,0.00542682,0.22643880
-4.51125563,0.79834958,0.00333652,0.04925066,0.24309488,0.55887660,0.00569891,0.23446936
-4.50525263,0.83785518,0.00346218,0.05206019,0.25645429,0.58846700,0.00595726,0.24292013
-4.49924962,0.87804122,0.00357699,0.05506932,0.27059298,0.61847240,0.00619654,0.25150505
-4.49324662,0.91791969,0.00367869,0.05819953,0.28518015,0.64819661,0.00641191,0.25994710
-4.48724362,0.95652087,0.00376526,0.06137290,0.29989096,0.67694845,0.00659907,0.26798447
-4.48124062,0.99291380,0.00383496,0.06451349,0.31441394,0.70405613,0.00675440,0.27537642
-4.47523762,1.02622656,0.00388634,0.06754899,0.32845856,0.72888173,0.00687508,0.28190855
-4.46923462,1.05566573,0.00391829,0.07041229,0.34176257,0.75083546,0.00695910,0.28739741
-4.46323162,1.08053453,0.00393008,0.07304300,0.35409879,0.76938924,0.00700534,0.29169441
-4.45722861,1.10024901,0.00392129,0.07538904,0.36528129,0.78408920,0.00701358,0.29468872
-4.45122561,1.11435176,0.00389188,0.07740796,0.37517041,0.79456667,0.00698451,0.29630929
-4.44522261,1.12252254,0.00384217,0.07906818,0.38367649,0.80054722,0.00691968,0.29652566
-4.43921961,1.12458539,0.00377280,0.08034987,0.39076210,0.80185735,0.00682143,0.29534784
-4.43321661,1.12051178,0.00368473,0.08124559,0.39644236,0.79842857,0.00669285,0.29282490
-4.42721361,1.11041977,0.00357921,0.08176057,0.40078355,0.79029858,0.00653763,0.28904260
-4.42121061,1.09456879,0.00345775,0.08191259,0.40389972,0.77760952,0.00635994,0.28411997
-4.41520760,1.07335041,0.00332206,0.08173149,0.40594744,0.76060319,0.00616433,0.27820493
-4.40920460,1.04727530,0.00317404,0.08125822,0.40711891,0.73961346,0.00595557,0.27146924
-4.40320160,1.01695668,0.00301571,0.08054364,0.40763360,0.71505605,0.00573846,0.26410280
-4.39719860,0.98309106,0.00284919,0.07964687,0.40772883,0.68741609,0.00551777,0.25630759
-4.39119560,0.94643678,0.00267664,0.07863346,0.40764956,0.65723387,0.00529806,0.24829142
-4.38519260,0.90779137,0.00250019,0.07757331,0.40763808,0.62508933,0.00508354,0.24026178
-4.37918959,0.86796832,0.00232196,0.07653845,0.40792381,0.59158584,0.00487804,0.23241987
-4.37318659,0.82777432,0.00214394,0.07560080,0.40871389,0.55733390,0.00468485,0.22495518
-4.36718359,0.78798773,0.00196804,0.07482997,0.41018491,0.52293527,0.00450673,0.21804068
-4.36118059,0.74933894,0.00179597,0.07429110,0.41247611,0.48896811,0.00434587,0.21182878
-4.35517759,0.71249335,0.00162929,0.07404297,0.41568453,0.45597355,0.00420386,0.20644825
-4.34917459,0.67803739,0.00146936,0.07413628,0.41986212,0.42444416,0.00408175,0.20200209
-4.34317159,0.64646799,0.00131729,0.07461223,0.42501500,0.39481447,0.00398010,0.19856638
-4.33716858,0.61818556,0.00117402,0.07550145,0.43110489,0.36745388,0.00389906,0.19619018
-4.33116558,0.59349060,0.00104023,0.07682323,0.43805243,0.34266191,0.00383844,0.19489624
-4.32516258,0.57258371,0.00091641,0.07858510,0.44574235,0.32066583,0.00379786,0.19468267
-4.31915958,0.55556880,0.00080283,0.08078279,0.45402998,0.30162054,0.00377686,0.19552523
-4.31315658,0.54245901,0.00069957,0.08340048,0.46274883,0.28561057,0.00377501,0.19738021
-4.30715358,0.53318501,0.00060658,0.08641135,0.47171874,0.27265386,0.00379210,0.20018775
