energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.98649325,3.67601377,0.02100815,0.48784065,1.93902603,1.58964428,0.06080322,1.54347124,0.26034379,0.01918510
-2.98049025,3.84514268,0.02156657,0.50905825,1.98231829,1.68952208,0.06239469,1.61115652,0.25800681,0.02006614
-2.97448724,4.02197761,0.02232975,0.53106645,2.03168264,1.79209855,0.06407990,1.68045892,0.25744305,0.02094832
-2.96848424,4.20205886,0.02328536,0.55323379,2.08462510,1.89548360,0.06578183,1.74953231,0.25834824,0.02180905
-2.96248124,4.38080415,0.02441777,0.57491751,2.13861743,1.99771794,0.06742453,1.81650414,0.26039616,0.02262582
-2.95647824,4.55363044,0.02570827,0.59548130,2.19116946,2.09682046,0.06893523,1.87952903,0.26324938,0.02337693
-2.95047524,4.71607610,0.02713539,0.61431311,2.23989874,2.19083716,0.07024639,1.93684150,0.26656976,0.02404204
-2.94447224,4.86391941,0.02867513,0.63084228,2.28259547,2.27789026,0.07129757,1.98680630,0.27002841,0.02460277
-2.93846923,4.99328971,0.03030125,0.64455548,2.31728071,2.35622598,0.07203702,2.02796438,0.27331484,0.02504322
-2.93246623,5.10076784,0.03198565,0.65501094,2.34225617,2.42425930,0.07242299,2.05907307,0.27614519,0.02535041
-2.92646323,5.18347245,0.03369871,0.66185033,2.35614433,2.48061445,0.07242472,2.07913892,0.27826924,0.02551456
-2.92046023,5.23912979,0.03540973,0.66480805,2.35791766,2.52415962,0.07202303,2.08744239,0.27947609,0.02552936
-2.91445723,5.26612477,0.03708741,0.66371746,2.34691641,2.55403502,0.07121061,2.08355328,0.27959858,0.02539209
-2.90845423,5.26353220,0.03870046,0.65851395,2.32285486,2.56967333,0.06999187,2.06733689,0.27851610,0.02510354
-2.90245123,5.23112764,0.04021819,0.64923471,2.28581601,2.57081208,0.06838253,2.03895070,0.27615619,0.02466797
-2.89644822,5.16937833,0.04161122,0.63601533,2.23623568,2.55749788,0.06640881,1.99883206,0.27249459,0.02409280
-2.89044522,5.07941519,0.04285222,0.61908344,2.17487704,2.53008250,0.06410646,1.94767783,0.26755421,0.02338837
-2.88444222,4.96298800,0.04391668,0.59874961,2.10279681,2.48921144,0.06151945,1.88641677,0.26140287,0.02256751
-2.87843922,4.82240594,0.04478369,0.57539616,2.02130515,2.43580558,0.05869864,1.81617647,0.25415009,0.02164507
-2.87243622,4.66046658,0.04543667,0.54946419,1.93192079,2.37103694,0.05570024,1.73824594,0.24594317,0.02063746
-2.86643322,4.48037634,0.04586409,0.52143948,1.83632358,2.29629967,0.05258433,1.65403583,0.23696263,0.01956217
-2.86043022,4.28566569,0.04606002,0.49183794,1.73630620,2.21317727,0.04941333,1.56503770,0.22741727,0.01843720
-2.85442721,4.08010210,0.04602466,0.46119100,1.63372678,2.12340747,0.04625064,1.47278400,0.21753902,0.01728068
-2.84842421,3.86760374,0.04576461,0.43003162,1.53046412,2.02884559,0.04315927,1.37881007,0.20757770,0.01611035
-2.84242121,3.65215619,0.04529305,0.39888134,1.42837647,1.93142762,0.04020074,1.28461933,0.19779586,0.01494322
-2.83641821,3.43773410,0.04462964,0.36823872,1.32926500,1.83313367,0.03743400,1.19165254,0.18846374,0.01379525
-2.83041521,3.22822927,0.04380029,0.33856942,1.23484236,1.73595240,0.03491463,1.10126175,0.17985441,0.01268104
-2.82441221,3.02738574,0.04283664,0.31029820,1.14670643,1.64184703,0.03269412,1.01468913,0.17223907,0.01161369
-2.81840920,2.83874218,0.04177540,0.28380268,1.06631918,1.55272296,0.03081925,0.93305076,0.16588255,0.01060464
-2.81240620,2.66558140,0.04065745,0.25940904,0.99499014,1.47039718,0.02933165,0.85732512,0.16103893,0.00966357
-2.80640320,2.51088620,0.03952681,0.23738936,0.93386372,1.39656935,0.02826737,0.78834578,0.15794715,0.00879842
-2.80040020,2.37730083,0.03842940,0.21796041,0.88390969,1.33279447,0.02765652,0.72679776,0.15682664,0.00801540
-2.79439720,2.26709705,0.03741179,0.20128380,0.84591589,1.28045695,0.02752287,0.67321680,0.15787286,0.00731901
-2.78839420,2.18214387,0.03651977,0.18746698,0.82048235,1.24074602,0.02788354,0.62799088,0.16125270,0.00671216
-2.78239120,2.12388042,0.03579701,0.17656510,0.80801627,1.21463245,0.02874856,0.59136339,0.16709980,0.00619624
-2.77638819,2.09329135,0.03528362,0.16858325,0.80872729,1.20284673,0.03012049,0.56343723,0.17550977,0.00577121
-2.77038519,2.09088499,0.03501489,0.16347906,0.82262281,1.20585913,0.03199396,0.54417955,0.18653548,0.00543574
-2.76438219,2.11667456,0.03502000,0.16116542,0.84950358,1.22386205,0.03435529,0.53342675,0.20018244,0.00518728
-2.75837919,2.17016356,0.03532104,0.16151332,0.88895979,1.25675551,0.03718210,0.53088974,0.21640471,0.00502217
-2.75237619,2.25033645,0.03593204,0.16435466,0.94036828,1.30413663,0.04044299,0.53615937,0.23510129,0.00493574
-2.74637319,2.35565644,0.03685840,0.16948524,1.00289181,1.36529415,0.04409744,0.54871238,0.25611356,0.00492238
-2.74037019,2.48407213,0.03809638,0.17666781,1.07548128,1.43920909,0.04809580,0.56791808,0.27922382,0.00497563
-2.73436718,2.63303493,0.03963307,0.18563548,1.15688193,1.52456253,0.05237955,0.59304626,0.30415533,0.00508831
-2.72836418,2.79952906,0.04144649,0.19609541,1.24564464,1.61975159,0.05688186,0.62327668,0.33057417,0.00525256
-2.72236118,2.98011536,0.04350609,0.20773306,1.34014304,1.72291413,0.06152842,0.65771055,0.35809296,0.00545998
-2.71635818,3.17098995,0.04577356,0.22021707,1.43859720,1.83196278,0.06623860,0.69538436,0.38627664,0.00570172
-2.71035518,3.36805787,0.04820388,0.23320463,1.53910416,1.94462808,0.07092697,0.73528623,0.41465040,0.00596866
-2.70435218,3.56702117,0.05074672,0.24634767,1.63967512,2.05851047,0.07550510,0.77637488,0.44270954,0.00625151
-2.69834917,3.76347983,0.05334808,0.25929953,1.73827892,2.17114002,0.07988359,0.81760092,0.46993124,0.00654099
-2.69234617,3.95304342,0.05595215,0.27172212,1.83289075,2.28004249,0.08397438,0.85793029,0.49578768,0.00682801
-2.68634317,4.13145000,0.05850334,0.28329342,1.92154475,2.38280979,0.08769310,0.89636924,0.51976040,0.00710386
-2.68034017,4.29468857,0.06094839,0.29371498,2.00238861,2.47717248,0.09096155,0.93199003,0.54135505,0.00736039
-2.67433717,4.43912041,0.06323861,0.30271925,2.07373830,2.56107158,0.09371002,0.96395667,0.56011623,0.00759019
-2.66833417,4.56159460,0.06533196,0.31007640,2.13413046,2.63272696,0.09587950,0.99154946,0.57564156,0.00778679
-2.66233117,4.65955275,0.06719511,0.31560037,2.18237028,2.69069925,0.09742357,1.01418762,0.58759461,0.00794483
-2.65632816,4.73111813,0.06880529,0.31915375,2.21757262,2.73394263,0.09831003,1.03144864,0.59571581,0.00806015
-2.65032516,4.77516514,0.07015182,0.32065145,2.23919422,2.76184591,0.09852191,1.04308367,0.59983104,0.00812995
-2.64432216,4.79136532,0.07123737,0.32006274,2.24705540,2.77425977,0.09805819,1.04902804,0.59985736,0.00815286
-2.63831916,4.78020747,0.07207875,0.31741169,2.24135000,2.77150867,0.09693383,1.04940619,0.59580569,0.00812894
-2.63231616,4.74299036,0.07270725,0.31277582,2.22264275,2.75438652,0.09517933,1.04453072,0.58778010,0.00805968
-2.62631316,4.68178761,0.07316847,0.30628317,2.19185393,2.72413578,0.09283977,1.03489522,0.57597395,0.00794796
-2.62031016,4.59938575,0.07352166,0.29810768,2.15023185,2.68241074,0.08997334,1.02116116,0.56066287,0.00779796
-2.61430715,4.49919760,0.07383847,0.28846327,2.09931396,2.63122586,0.08664951,1.00413900,0.54219501,0.00761499
-2.60830415,4.38515411,0.07420119,0.27759670,2.04087828,2.57289145,0.08294682,0.98476417,0.52097890,0.00740534
-2.60230115,4.26157881,0.07470053,0.26577961,1.97688700,2.50993866,0.07895047,0.96406877,0.49746957,0.00717609
-2.59629815,4.13304959,0.07543289,0.25330007,1.90942447,2.44503706,0.07474977,0.94314989,0.47215348,0.00693485
-2.59029515,4.00425326,0.07649729,0.24045387,1.84063221,2.38090759,0.07043557,0.92313562,0.44553294,0.00668959
-2.58429215,3.87983816,0.07799202,0.22753610,1.77264327,2.32023443,0.06609780,0.90515006,0.41811062,0.00644836
-2.57828914,3.76427031,0.08001100,0.21483309,1.70751857,2.26557886,0.06182312,0.89027836,0.39037489,0.00621906
-2.57228614,3.66169825,0.08264013,0.20261516,1.64718753,2.21929846,0.05769286,0.87953315,0.36278642,0.00600924
-2.56628314,3.57583111,0.08595363,0.19113039,1.59339489,2.18347422,0.05378123,0.87382333,0.33576652,0.00582589
-2.56028014,3.50983390,0.09001056,0.18059944,1.54765559,2.15984822,0.05015392,0.87392633,0.30968767,0.00567528
-2.55427714,3.46624311,0.09485157,0.17121174,1.51121891,2.14977383,0.04686704,0.88046466,0.28486638,0.00556280
-2.54827414,3.44690494,0.10049612,0.16312287,1.48504266,2.15417976,0.04396637,0.89388756,0.26155849,0.00549286
-2.54227114,3.45293740,0.10694024,0.15645328,1.46977786,2.17354895,0.04148707,0.91445810,0.23995700,0.00546882
-2.53626813,3.48471681,0.11415494,0.15128815,1.46576388,2.20791253,0.03945364,0.94224634,0.22019226,0.00549295
-2.53026513,3.54188814,0.12208539,0.14767839,1.47303352,2.25685865,0.03788016,0.97712845,0.20233426,0.00556639
-2.52426213,3.62339799,0.13065091,0.14564246,1.49132728,2.31955536,0.03677080,1.01879188,0.18639684,0.00568926
-2.51825913,3.72754813,0.13974597,0.14516905,1.52011567,2.39478629,0.03612048,1.06674630,0.17234353,0.00586062
-2.51225613,3.85206709,0.14924196,0.14622015,1.55862828,2.48099750,0.03591572,1.12033986,0.16009446,0.00607861
-2.50625313,3.99419671,0.15899004,0.14873466,1.60588817,2.57635347,0.03613551,1.17878025,0.14953414,0.00634052
-2.50025013,4.15079005,0.16882466,0.15263196,1.66074987,2.67880011,0.03675226,1.24115961,0.14051977,0.00664291
-2.49424712,4.31841724,0.17856801,0.15781570,1.72193969,2.78613232,0.03773281,1.30648271,0.13288947,0.00698175
-2.48824412,4.49347526,0.18803503,0.16417723,1.78809654,2.89606376,0.03903931,1.37369705,0.12647048,0.00735250
-2.48224112,4.67229817,0.19703884,0.17159896,1.85781215,3.00629648,0.04063018,1.44172418,0.12108673,0.00775030
-2.47623812,4.85126402,0.20539654,0.17995726,1.92966923,3.11458802,0.04246095,1.50949086,0.11656572,0.00817003
-2.47023512,5.02689532,0.21293494,0.18912500,2.00227663,3.21881407,0.04448510,1.57595918,0.11274450,0.00860646
-2.46423212,5.19595018,0.21949619,0.19897376,2.07430066,3.31702494,0.04665477,1.64015453,0.10947463,0.00905434
-2.45822911,5.35550160,0.22494294,0.20937545,2.14449194,3.40749411,0.04892156,1.70119050,0.10662599,0.00950848
-2.45222611,5.50300318,0.22916284,0.22020376,2.21170745,3.48875813,0.05123715,1.75828993,0.10408948,0.00996388
-2.44622311,5.63633977,0.23207223,0.23133514,2.27492754,3.55964680,0.05355400,1.81080143,0.10177858,0.01041571
-2.44022011,5.75386252,0.23361881,0.24264957,2.33326797,3.61930347,0.05582600,1.85821110,0.09962986,0.01085942
-2.43421711,5.85440809,0.23378309,0.25403114,2.38598733,3.66719542,0.05800906,1.90014893,0.09760243,0.01129077
-2.42821411,5.93730246,0.23257882,0.26536846,2.43248986,3.70311459,0.06006183,1.93639022,0.09567662,0.01170585
-2.42221111,6.00235036,0.23005200,0.27655511,2.47232453,3.72716944,0.06194626,1.96685195,0.09385177,0.01210108
-2.41620810,6.04981155,0.22627883,0.28748996,2.50518057,3.73976863,0.06362826,1.99158470,0.09214354,0.01247328
-2.41020510,6.08036587,0.22136262,0.29807764,2.53088017,3.74159774,0.06507830,2.01076056,0.09058064,0.01281961
-2.40420210,6.09506882,0.21542966,0.30822905,2.54936898,3.73359021,0.06627199,2.02465793,0.08920137,0.01313764
-2.39819910,6.09530004,0.20862451,0.31786197,2.56070479,3.71689364,0.06719061,2.03364387,0.08804992,0.01342530
-2.39219610,6.08270683,0.20110470,0.32690173,2.56504513,3.69283301,0.06782158,2.03815495,0.08717271,0.01368094
-2.38619310,6.05914486,0.19303517,0.33528204,2.56263410,3.66287185,0.06815880,2.03867754,0.08661486,0.01390332
-2.38019010,6.02661834,0.18458275,0.34294576,2.55378901,3.62857275,0.06820294,2.03572833,0.08641689,0.01409160
-2.37418709,5.98722143,0.17591085,0.34984576,2.53888718,3.59155833,0.06796155,2.02983589,0.08661185,0.01424538
-2.36818409,5.94308279,0.16717457,0.35594573,2.51835318,3.55347367,0.06744903,2.02152394,0.08722283,0.01436469
-2.36218109,5.89631449,0.15851645,0.36122088,2.49264696,3.51595105,0.06668641,2.01129687,0.08826106,0.01444998
-2.35617809,5.84896665,0.15006306,0.36565856,2.46225292,3.48057784,0.06570098,1.99962787,0.08972457,0.01450218
-2.35017509,5.80298845,0.14192237,0.36925864,2.42767027,3.44886795,0.06452572,1.98694998,0.09159745,0.01452262
-2.34417209,5.76019602,0.13418210,0.37203376,2.38940483,3.42223732,0.06319856,1.97364992,0.09384973,0.01451306
-2.33816908,5.72224732,0.12690904,0.37400930,2.34796217,3.40198358,0.06176146,1.96006484,0.09643792,0.01447566
-2.33216608,5.69062385,0.12014920,0.37522303,2.30384239,3.38926989,0.06025935,1.94648163,0.09930600,0.01441294
-2.32616308,5.66661863,0.11392882,0.37572455,2.25753629,3.38511271,0.05873898,1.93313840,0.10238709,0.01432771
-2.32016008,5.65132980,0.10825606,0.37557440,2.20952293,3.39037328,0.05724763,1.92022787,0.10560539,0.01422305
-2.31415708,5.64565875,0.10312322,0.37484283,2.16026835,3.40575213,0.05583182,1.90790206,0.10887865,0.01410222
-2.30815408,5.65031190,0.09850948,0.37360837,2.11022526,3.43178613,0.05453600,1.89627781,0.11212077,0.01396858
-2.30215108,5.66580483,0.09438377,0.37195603,2.05983344,3.46884737,0.05340130,1.88544277,0.11524468,0.01382550
-2.29614807,5.69246775,0.09070778,0.36997530,2.00952040,3.51714313,0.05246436,1.87546116,0.11816514,0.01367630
-2.29014507,5.73045123,0.08743898,0.36775790,1.95970210,3.57671644,0.05175630,1.86637933,0.12080161,0.01352412
-2.28414207,5.77973147,0.08453336,0.36539538,1.91078342,3.64744645,0.05130187,1.85823036,0.12308088,0.01337186
-2.27813907,5.84011432,0.08194799,0.36297663,1.86315787,3.72904845,0.05111881,1.85103795,0.12493940,0.01322212
-2.27213607,5.91123792,0.07964317,0.36058525,1.81720661,3.82107319,0.05121746,1.84481914,0.12632535,0.01307709
-2.26613307,5.99257377,0.07758416,0.35829706,1.77329634,3.92290564,0.05160057,1.83958610,0.12720025,0.01293853
-2.26013007,6.08342670,0.07574243,0.35617769,1.73177619,4.03376333,0.05226345,1.83534685,0.12754000,0.01280771
-2.25412706,6.18293410,0.07409655,0.35428029,1.69297348,4.15269492,0.05319431,1.83210524,0.12733560,0.01268541
-2.24812406,6.29006538,0.07263251,0.35264374,1.65718859,4.27857964,0.05437484,1.82986014,0.12659314,0.01257191
-2.24212106,6.40362251,0.07134373,0.35129102,1.62468897,4.41012837,0.05578100,1.82860411,0.12533345,0.01246701
-2.23611806,6.52224270,0.07023054,0.35022829,1.59570281,4.54588750,0.05738400,1.82832178,0.12359119,0.01237008
-2.23011506,6.64440429,0.06929952,0.34944432,1.57041246,4.68424625,0.05915135,1.82898790,0.12141352,0.01228009
-2.22411206,6.76843657,0.06856239,0.34891068,1.54894806,4.82344861,0.06104802,1.83056542,0.11885845,0.01219566
-2.21810905,6.89253445,0.06803478,0.34858242,1.53138173,4.96161027,0.06303754,1.83300334,0.11599288,0.01211520
-2.21210605,7.01477823,0.06773479,0.34839951,1.51772264,5.09674124,0.06508316,1.83623473,0.11289047,0.01203691
-2.20610305,7.13315866,0.06768148,0.34828875,1.50791328,5.22677427,0.06714883,1.84017462,0.10962945,0.01195892
-2.20010005,7.24560714,0.06789325,0.34816634,1.50182714,5.34959870,0.06920008,1.84471794,0.10629034,0.01187931
-2.19409705,7.35003038,0.06838633,0.34794077,1.49926804,5.46309951,0.07120473,1.84973736,0.10295389,0.01179623
-2.18809405,7.44434888,0.06917317,0.34751620,1.49997121,5.56520040,0.07313338,1.85508125,0.09969913,0.01170793
-2.18209105,7.52653802,0.07026108,0.34679593,1.50360627,5.65390991,0.07495976,1.86057168,0.09660165,0.01161279
-2.17608804,7.59467073,0.07165094,0.34568606,1.50978199,5.72736905,0.07666083,1.86600256,0.09373227,0.01150937
-2.17008504,7.64696031,0.07333613,0.34409902,1.51805295,5.78389890,0.07821674,1.87113833,0.09115603,0.01139646
-2.16408204,7.68180215,0.07530172,0.34195695,1.52792795,5.82204643,0.07961061,1.87571318,0.08893154,0.01127299
-2.15807904,7.69781313,0.07752392,0.33919478,1.53888011,5.84062691,0.08082821,1.87943130,0.08711080,0.01113813
-2.15207604,7.69386768,0.07996987,0.33576283,1.55035848,5.83876124,0.08185764,1.88196837,0.08573930,0.01099120
-2.14607304,7.66912930,0.08259778,0.33162898,1.56180094,5.81590692,0.08268887,1.88297460,0.08485661,0.01083167
-2.14007004,7.62307699,0.08535745,0.32678022,1.57264831,5.77188130,0.08331342,1.88207963,0.08449711,0.01065917
-2.13406703,7.55552593,0.08819112,0.32122360,1.58235918,5.70687633,0.08372407,1.87889939,0.08469110,0.01047341
-2.12806403,7.46664181,0.09103472,0.31498657,1.59042525,5.62146416,0.08391460,1.87304509,0.08546598,0.01027421
-2.12206103,7.35694872,0.09381946,0.30811671,1.59638682,5.51659339,0.08387980,1.86413405,0.08684748,0.01006150
-2.11605803,7.22733023,0.09647373,0.30068082,1.59984775,5.39357603,0.08361545,1.85180240,0.08886083,0.00983527
-2.11005503,7.07902364,0.09892513,0.29276354,1.60048963,5.25406548,0.08311850,1.83571896,0.09153181,0.00959562
-2.10405203,6.91360735,0.10110279,0.28446542,1.59808448,5.10002636,0.08238742,1.81559997,0.09488745,0.00934277
-2.09804902,6.73298138,0.10293970,0.27590051,1.59250534,4.93369685,0.08142245,1.79122379,0.09895636,0.00907707
-2.09204602,6.53934122,0.10437495,0.26719370,1.58373441,4.75754493,0.08022611,1.76244495,0.10376862,0.00879905
-2.08604302,6.33514508,0.10535596,0.25847763,1.57186794,4.57421952,0.07880353,1.72920669,0.10935508,0.00850940
-2.08004002,6.12307509,0.10584036,0.24988949,1.55711774,4.38649803,0.07716285,1.69155107,0.11574607,0.00820907
-2.07403702,5.90599283,0.10579763,0.24156754,1.53980877,4.19723177,0.07531549,1.64962620,0.12296962,0.00789920
-2.06803402,5.68688985,0.10521032,0.23364765,1.52037282,4.00929052,0.07327634,1.60368977,0.13104901,0.00758122
-2.06203102,5.46883423,0.10407478,0.22625987,1.49933820,3.82550797,0.07106371,1.55410860,0.13999998,0.00725677
-2.05602801,5.25491419,0.10240147,0.21952499,1.47731574,3.64862912,0.06869927,1.50135398,0.14982752,0.00692773
-2.05002501,5.04818007,0.10021468,0.21355138,1.45498147,3.48126119,0.06620769,1.44599279,0.16052252,0.00659620
-2.04402201,4.85158632,0.09755181,0.20843207,1.43305663,3.32582902,0.06361616,1.38867487,0.17205849,0.00626444
-2.03801901,4.66793498,0.09446222,0.20424221,1.41228562,3.18453614,0.06095383,1.33011676,0.18438844,0.00593481
-2.03201601,4.49982229,0.09100558,0.20103698,1.39341302,3.05933214,0.05825103,1.27108294,0.19744238,0.00560976
-2.02601301,4.34959027,0.08725003,0.19885000,1.37716028,2.95188701,0.05553853,1.21236492,0.21112536,0.00529169
-2.02001001,4.21928449,0.08326998,0.19769244,1.36420336,2.86357279,0.05284666,1.15475948,0.22531665,0.00498298
-2.01400700,4.11061946,0.07914389,0.19755262,1.35515191,2.79545252,0.05020456,1.09904671,0.23986983,0.00468583
-2.00800400,4.02495247,0.07495189,0.19839648,1.35053104,2.74827637,0.04763937,1.04596890,0.25461423,0.00440226
-2.00200100,3.96326647,0.07077354,0.20016856,1.35076612,2.72248433,0.04517559,0.99621107,0.26935767,0.00413404
-1.99599800,3.92616219,0.06668570,0.20279373,1.35617123,2.71821493,0.04283454,0.95038379,0.28389041,0.00388263
-1.98999500,3.91385904,0.06276054,0.20617952,1.36694138,2.73531894,0.04063396,0.90900891,0.29799037,0.00364918
-1.98399200,3.92620430,0.05906390,0.21021891,1.38314865,2.77337710,0.03858776,0.87250848,0.31142936,0.00343447
-1.97798899,3.96268941,0.05565385,0.21479359,1.40474196,2.83172065,0.03670595,0.84119714,0.32398010,0.00323896
-1.97198599,4.02247219,0.05257960,0.21977748,1.43155033,2.90945368,0.03499471,0.81527785,0.33542368,0.00306275
-1.96598299,4.10440347,0.04988076,0.22504034,1.46328891,3.00547607,0.03345657,0.79484096,0.34555726,0.00290561
-1.95997999,4.20705676,0.04758676,0.23045149,1.49956744,3.11850624,0.03209073,0.77986621,0.35420142,0.00276702
-1.95397699,4.32875960,0.04571672,0.23588324,1.53990044,3.24710291,0.03089345,0.77022748,0.36120694,0.00264621
-1.94797399,4.46762531,0.04427947,0.24121413,1.58371859,3.38968557,0.02985851,0.76569963,0.36646057,0.00254215
-1.94197099,4.62158449,0.04327380,0.24633175,1.63038071,3.54455330,0.02897765,0.76596732,0.36988956,0.00245368
-1.93596798,4.78841557,0.04268888,0.25113503,1.67918616,3.70990229,0.02824107,0.77063505,0.37146452,0.00237947
-1.92996498,4.96577442,0.04250494,0.25553606,1.72938704,3.88384235,0.02763782,0.77923840,0.37120063,0.00231810
-1.92396198,5.15122310,0.04269395,0.25946126,1.78020033,4.06441309,0.02715624,0.79125588,0.36915709,0.00226809
-1.91795898,5.34225835,0.04322048,0.26285207,1.83081986,4.24960063,0.02678429,0.80612124,0.36543464,0.00222794
-1.91195598,5.53634060,0.04404267,0.26566505,1.88042809,4.43735564,0.02650986,0.82323613,0.36017162,0.00219616
-1.90595298,5.73092407,0.04511325,0.26787157,1.92820807,4.62561355,0.02632097,0.84198279,0.35353840,0.00217127
-1.89994997,5.92348912,0.04638065,0.26945712,1.97335554,4.81231781,0.02620599,0.86173678,0.34573085,0.00215188
-1.89394697,6.11157707,0.04779016,0.27042034,2.01509164,4.99544641,0.02615377,0.88187963,0.33696289,0.00213662
-1.88794397,6.29282814,0.04928520,0.27077192,2.05267605,5.17304208,0.02615379,0.90181131,0.32745869,0.00212424
-1.88194097,6.46502228,0.05080855,0.27053340,2.08542091,5.34324581,0.02619627,0.92096232,0.31744491,0.00211358
-1.87593797,6.62612240,0.05230367,0.26973605,2.11270515,5.50433311,0.02627229,0.93880544,0.30714330,0.00210358
-1.86993497,6.77431905,0.05371601,0.26841978,2.13398927,5.65475190,0.02637394,0.95486670,0.29676408,0.00209331
-1.86393197,6.90807511,0.05499427,0.26663226,2.14882995,5.79316073,0.02649445,0.96873558,0.28650036,0.00208198
-1.85792896,7.02616853,0.05609163,0.26442821,2.15689421,5.91846542,0.02662837,0.98007395,0.27652383,0.00206893
-1.85192596,7.12773101,0.05696688,0.26186887,2.15797231,6.02985226,0.02677178,0.98862360,0.26698186,0.00205365
-1.84592296,7.21228034,0.05758540,0.25902160,2.15198878,6.12681569,0.02692249,0.99421208,0.25799608,0.00203583
-1.83991996,7.27974392,0.05791997,0.25595961,2.13901090,6.20917832,0.02708023,0.99675637,0.24966231,0.00201531
-1.83391696,7.33047141,0.05795146,0.25276178,2.11925382,6.27710167,0.02724689,0.99626432,0.24205181,0.00199211
-1.82791396,7.36523442,0.05766911,0.24951233,2.09308177,6.33108581,0.02742668,0.99283368,0.23521358,0.00196646
-1.82191096,7.38521219,0.05707076,0.24630056,2.06100485,6.37195713,0.02762622,0.98664836,0.22917748,0.00193875
-1.81590795,7.39196212,0.05616269,0.24322021,2.02367104,6.40084345,0.02785468,0.97797215,0.22395790,0.00190956
-1.80990495,7.38737533,0.05495920,0.24036871,1.98185333,6.41913675,0.02812374,0.96713993,0.21955758,0.00187966
-1.80390195,7.37361788,0.05348204,0.23784598,1.93643203,6.42844423,0.02844751,0.95454642,0.21597141,0.00184995
-1.79789895,7.35305905,0.05175950,0.23575300,1.88837268,6.43052902,0.02884233,0.94063286,0.21318974,0.00182146
-1.79189595,7.32818902,0.04982537,0.23418983,1.83870002,6.42724276,0.02932646,0.92587212,0.21120126,0.00179533
-1.78589295,7.30152867,0.04771776,0.23325338,1.78846884,6.42045237,0.02991971,0.91075247,0.20999485,0.00177275
-1.77988994,7.27553493,0.04547777,0.23303476,1.73873273,6.41196419,0.03064290,0.89576073,0.20956070,0.00175494
-1.77388694,7.25250553,0.04314818,0.23361636,1.69051165,6.40344857,0.03151722,0.88136540,0.20989038,0.00174309
-1.76788394,7.23448689,0.04077210,0.23506872,1.64475976,6.39636831,0.03256359,0.86800023,0.21097599,0.00173833
-1.76188094,7.22318931,0.03839168,0.23744727,1.60233456,6.39191426,0.03380181,0.85604897,0.21280848,0.00174167
-1.75587794,7.21991311,0.03604694,0.24078919,1.56396861,6.39095108,0.03524979,0.84583175,0.21537527,0.00175393
-1.74987494,7.22548910,0.03377473,0.24511038,1.53024496,6.39397577,0.03692264,0.83759378,0.21865744,0.00177576
-1.74387194,7.24023628,0.03160789,0.25040278,1.50157742,6.40109119,0.03883189,0.83149652,0.22262666,0.00180754
-1.73786893,7.26393883,0.02957457,0.25663224,1.47819639,6.41199596,0.04098459,0.82761200,0.22724217,0.00184935
-1.73186593,7.29584374,0.02769777,0.26373701,1.46014094,6.42599133,0.04338264,0.82592017,0.23244809,0.00190101
-1.72586293,7.33467958,0.02599511,0.27162698,1.44725766,6.44200528,0.04602210,0.82630974,0.23817123,0.00196199
-1.71985993,7.37869591,0.02447874,0.28018396,1.43920621,6.45863257,0.04889266,0.82858219,0.24431976,0.00203143
-1.71385693,7.42572197,0.02315553,0.28926279,1.43547168,6.47418952,0.05197739,0.83245896,0.25078275,0.00210817
-1.70785393,7.47324246,0.02202733,0.29869362,1.43538320,6.48678093,0.05525247,0.83759164,0.25743084,0.00219076
-1.70185093,7.51848748,0.02109140,0.30828520,1.43813823,6.49437646,0.05868738,0.84357453,0.26411798,0.00227748
-1.69584792,7.55853296,0.02034094,0.31782910,1.44283158,6.49489317,0.06224511,0.84995940,0.27068436,0.00236639
-1.68984492,7.59040772,0.01976573,0.32710493,1.44848811,6.48628051,0.06588275,0.85627165,0.27696023,0.00245537
-1.68384192,7.61120268,0.01935272,0.33588625,1.45409792,6.46660428,0.06955227,0.86202739,0.28277069,0.00254223
-1.67783892,7.61817794,0.01908673,0.34394709,1.45865254,6.43412595,0.07320148,0.86675083,0.28794111,0.00262470
-1.67183592,7.60886346,0.01895105,0.35106876,1.46118089,6.38737397,0.07677527,0.86999117,0.29230296,0.00270057
-1.66583292,7.58114944,0.01892807,0.35704677,1.46078359,6.32520425,0.08021693,0.87133856,0.29569974,0.00276772
-1.65982991,7.53336299,0.01899981,0.36169758,1.45666424,6.24684751,0.08346967,0.87043839,0.29799279,0.00282418
-1.65382691,7.46432838,0.01914842,0.36486489,1.44815675,6.15194178,0.08647812,0.86700356,0.29906661,0.00286826
-1.64782391,7.37340884,0.01935658,0.36642514,1.43474748,6.04054919,0.08918993,0.86082419,0.29883353,0.00289851
-1.64182091,7.26052903,0.01960783,0.36629217,1.41609172,5.91315693,0.09155724,0.85177453,0.29723730,0.00291385
-1.63581791,7.12617775,0.01988686,0.36442062,1.39202399,5.77066280,0.09353814,0.83981704,0.29425573,0.00291356
-1.62981491,6.97139180,0.02017970,0.36080811,1.36256180,5.61434689,0.09509789,0.82500338,0.28990191,0.00289732
-1.62381191,6.79772241,0.02047387,0.35549597,1.32790332,5.44583102,0.09620995,0.80747255,0.28422428,0.00286521
