energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.13656828,3.42083015,0.71023008,1.72632224,0.00120931,0.02310383,0.21371563,1.35212069,0.00341423,0.07580292
-3.13056528,3.30197095,0.65452979,1.65845508,0.00112855,0.02217249,0.19525449,1.33120370,0.00324733,0.07387543
-3.12456228,3.18535248,0.60193541,1.59251805,0.00104992,0.02125574,0.17783958,1.30882934,0.00308987,0.07202697
-3.11855928,3.07212072,0.55272309,1.52909500,0.00097408,0.02035789,0.16158600,1.28543191,0.00294220,0.07026025
-3.11255628,2.96327713,0.50707553,1.46869323,0.00090166,0.01948234,0.14657849,1.26142811,0.00280453,0.06857268
-3.10655328,2.85967444,0.46508922,1.41174497,0.00083321,0.01863176,0.13287316,1.23720667,0.00267706,0.06695714
-3.10055028,2.76201680,0.42678358,1.35861078,0.00076923,0.01780838,0.12049978,1.21311947,0.00255991,0.06540298
-3.09454727,2.67086399,0.39211155,1.30958447,0.00071017,0.01701425,0.10946469,1.18947440,0.00245319,0.06389715
-3.08854427,2.58663884,0.36097090,1.26489914,0.00065641,0.01625148,0.09975397,1.16653016,0.00235700,0.06242527
-3.08254127,2.50963731,0.33321567,1.22473375,0.00060832,0.01552246,0.09133686,1.14449310,0.00227142,0.06097278
-3.07653827,2.44004061,0.30866746,1.18921987,0.00056621,0.01483005,0.08416912,1.12351627,0.00219657,0.05952595
-3.07053527,2.37792846,0.28712585,1.15844808,0.00053037,0.01417773,0.07819636,1.10370042,0.00213255,0.05807282
-3.06453227,2.32329315,0.26837787,1.13247388,0.00050107,0.01356968,0.07335704,1.08509711,0.00207950,0.05660398
-3.05852926,2.27605359,0.25220609,1.11132255,0.00047855,0.01301077,0.06958526,1.06771353,0.00203756,0.05511316
-3.05252626,2.23606895,0.23839533,1.09499304,0.00046308,0.01250658,0.06681310,1.05151901,0.00200687,0.05359766
-3.04652326,2.20315154,0.22673785,1.08346057,0.00045489,0.01206332,0.06497258,1.03645271,0.00198761,0.05205851
-3.04052026,2.17707836,0.21703711,1.07667800,0.00045422,0.01168766,0.06399720,1.02243230,0.00197990,0.05050045
-3.03451726,2.15760139,0.20911008,1.07457596,0.00046129,0.01138662,0.06382302,1.00936335,0.00198388,0.04893176
-3.02851426,2.14445609,0.20278835,1.07706185,0.00047633,0.01116738,0.06438937,0.99714877,0.00199966,0.04736383
-3.02251126,2.13736831,0.19791824,1.08401791,0.00049955,0.01103704,0.06563918,0.98569826,0.00202731,0.04581068
-3.01650825,2.13605943,0.19435996,1.09529855,0.00053111,0.01100243,0.06751902,0.97493707,0.00206687,0.04428826
-3.01050525,2.14024980,0.19198621,1.11072730,0.00057115,0.01106990,0.06997879,0.96481393,0.00211831,0.04281377
-3.00450225,2.14966058,0.19068030,1.13009355,0.00061974,0.01124512,0.07297132,0.95530765,0.00218154,0.04140484
-2.99849925,2.16401417,0.19033414,1.15314962,0.00067688,0.01153290,0.07645172,0.94643219,0.00225642,0.04007882
-2.99249625,2.18303344,0.19084610,1.17960829,0.00074248,0.01193701,0.08037664,0.93823985,0.00234273,0.03885202
-2.98649325,2.20643987,0.19211910,1.20914128,0.00081634,0.01246007,0.08470361,0.93082247,0.00244015,0.03773903
-2.98049025,2.23395107,0.19405881,1.24137887,0.00089814,0.01310341,0.08939024,0.92431053,0.00254831,0.03675220
-2.97448724,2.26527769,0.19657234,1.27591094,0.00098741,0.01386703,0.09439357,0.91887004,0.00266672,0.03590110
-2.96848424,2.30012022,0.19956730,1.31228959,0.00108352,0.01474952,0.09966954,0.91469733,0.00279483,0.03519228
-2.96248124,2.33816575,0.20295119,1.35003347,0.00118572,0.01574806,0.10517252,0.91201190,0.00293199,0.03462902
-2.95647824,2.37908492,0.20663139,1.38863368,0.00129305,0.01685837,0.11085506,0.91104747,0.00307746,0.03421132
-2.95047524,2.42252936,0.21051545,1.42756127,0.00140444,0.01807478,0.11666780,0.91204166,0.00323044,0.03393598
-2.94447224,2.46812960,0.21451177,1.46627611,0.00151863,0.01939024,0.12255950,0.91522451,0.00339002,0.03379680
-2.93846923,2.51549366,0.21853055,1.50423675,0.00163427,0.02079636,0.12847728,0.92080647,0.00355525,0.03378494
-2.93246623,2.56420634,0.22248501,1.54091097,0.00174988,0.02228351,0.13436702,0.92896615,0.00372509,0.03388929
-2.92646323,2.61382930,0.22629266,1.57578668,0.00186391,0.02384084,0.14017386,0.93983849,0.00389847,0.03409701
-2.92046023,2.66390196,0.22987669,1.60838261,0.00197477,0.02545643,0.14584283,0.95350384,0.00407427,0.03439407
-2.91445723,2.71394333,0.23316725,1.63825857,0.00208085,0.02711735,0.15131955,0.96997838,0.00425135,0.03476580
-2.90845423,2.76345490,0.23610277,1.66502471,0.00218057,0.02880982,0.15655104,0.98920656,0.00442854,0.03519752
-2.90245123,2.81192458,0.23863100,1.68834971,0.00227245,0.03051936,0.16148649,1.01105588,0.00460470,0.03567512
-2.89644822,2.85883211,0.24070995,1.70796758,0.00235509,0.03223093,0.16607810,1.03531446,0.00477874,0.03618563
-2.89044522,2.90365596,0.24230865,1.72368302,0.00242725,0.03392920,0.17028196,1.06169175,0.00494959,0.03671777
-2.88444222,2.94588199,0.24340773,1.73537538,0.00248789,0.03559878,0.17405883,1.08982254,0.00511632,0.03726242
-2.87843922,2.98501415,0.24399975,1.74300131,0.00253615,0.03722447,0.17737502,1.11927439,0.00527807,0.03781311
-2.87243622,3.02058724,0.24408951,1.74659629,0.00257144,0.03879164,0.18020318,1.14955846,0.00543419,0.03836638
-2.86643322,3.05218189,0.24369415,1.74627530,0.00259342,0.04028656,0.18252313,1.18014350,0.00558418,0.03892211
-2.86043022,3.07944151,0.24284322,1.74223278,0.00260200,0.04169676,0.18432265,1.21047267,0.00572780,0.03948377
-2.85442721,3.10209102,0.24157864,1.73474219,0.00259736,0.04301146,0.18559821,1.23998276,0.00586505,0.04005863
-2.84842421,3.11995677,0.23995461,1.72415518,0.00257998,0.04422190,0.18635576,1.26812494,0.00599622,0.04065780
-2.84242121,3.13298691,0.23803749,1.71090052,0.00255056,0.04532177,0.18661134,1.29438656,0.00612192,0.04129628
-2.83641821,3.14127121,0.23590553,1.69548254,0.00251007,0.04630747,0.18639163,1.31831277,0.00624309,0.04199286
-2.83041521,3.14505905,0.23364853,1.67847908,0.00245971,0.04717841,0.18573440,1.33952725,0.00636098,0.04276992
-2.82441221,3.14477441,0.23136721,1.66053838,0.00240088,0.04793711,0.18468871,1.35775089,0.00647717,0.04365309
-2.81840920,3.14102624,0.22917247,1.64237463,0.00233516,0.04858934,0.18331485,1.37281754,0.00659353,0.04467084
-2.81240620,3.13461295,0.22718416,1.62476169,0.00226430,0.04914398,0.18168402,1.38468580,0.00671215,0.04585391
-2.80640320,3.12651967,0.22552954,1.60852439,0.00219017,0.04961284,0.17987762,1.39344626,0.00683533,0.04723460
-2.80040020,3.11790728,0.22434125,1.59452709,0.00211475,0.05001034,0.17798614,1.39932342,0.00696545,0.04884596
-2.79439720,3.11009252,0.22375480,1.58365907,0.00204009,0.05035300,0.17610758,1.40267202,0.00710491,0.05072084
-2.78839420,3.10451883,0.22390554,1.57681667,0.00196830,0.05065885,0.17434553,1.40396762,0.00725599,0.05289082
-2.78239120,3.10271842,0.22492515,1.57488214,0.00190150,0.05094673,0.17280671,1.40379163,0.00742078,0.05538515
-2.77638819,3.10626598,0.22693771,1.57869959,0.00184178,0.05123552,0.17159821,1.40281120,0.00760101,0.05822953
-2.77038519,3.11672572,0.23005549,1.58904854,0.00179122,0.05154333,0.17082439,1.40175472,0.00779796,0.06144491
-2.76438219,3.13559342,0.23437450,1.60661587,0.00175178,0.05188665,0.17058359,1.40138386,0.00801237,0.06504640
-2.75837919,3.16423577,0.23997017,1.63196742,0.00172533,0.05227962,0.17096476,1.40246325,0.00824428,0.06904214
-2.75237619,3.20382974,0.24689312,1.66552020,0.00171361,0.05273332,0.17204414,1.40572920,0.00849301,0.07343236
-2.74637319,3.25530476,0.25516545,1.70751690,0.00171813,0.05325523,0.17388217,1.41185874,0.00875710,0.07820864
-2.74037019,3.31929063,0.26477763,1.75800399,0.00174021,0.05384875,0.17652080,1.42144035,0.00903428,0.08335332
-2.73436718,3.39607398,0.27568629,1.81681486,0.00178089,0.05451304,0.17998128,1.43494782,0.00932147,0.08883924
-2.72836418,3.48556585,0.28781307,1.88355939,0.00184091,0.05524294,0.18426267,1.45271817,0.00961487,0.09462970
-2.72236118,3.58728251,0.30104467,1.95762093,0.00192066,0.05602915,0.18934117,1.47493498,0.00990998,0.10067887
-2.71635818,3.70034108,0.31523425,2.03816160,0.00202017,0.05685859,0.19517025,1.50161757,0.01020177,0.10693236
-2.71035518,3.82347095,0.33020411,2.12413631,0.00213907,0.05771494,0.20168171,1.53261676,0.01048479,0.11332827
-2.70435218,3.95504123,0.34574983,2.21431556,0.00227656,0.05857934,0.20878777,1.56761733,0.01075333,0.11979847
-2.69834917,4.09310367,0.36164561,2.30731667,0.00243142,0.05943117,0.21638387,1.60614713,0.01100160,0.12627022
-2.69234617,4.23544979,0.37765069,2.40164257,0.00260199,0.06024902,0.22435234,1.64759251,0.01122392,0.13266796
-2.68634317,4.37968027,0.39351674,2.49572692,0.00278620,0.06101154,0.23256668,1.69121934,0.01141492,0.13891541
-2.68034017,4.52328394,0.40899583,2.58798400,0.00298159,0.06169841,0.24089632,1.73619888,0.01156970,0.14493771
-2.67433717,4.66372337,0.42384873,2.67686129,0.00318534,0.06229118,0.24921157,1.78163741,0.01168396,0.15066365
-2.66833417,4.79852342,0.43785319,2.76089287,0.00339434,0.06277403,0.25738866,1.82660835,0.01175421,0.15602788
-2.66233117,4.92535917,0.45081188,2.83875104,0.00360525,0.06313444,0.26531448,1.87018560,0.01177784,0.16097305
-2.65632816,5.04213949,0.46255951,2.90929420,0.00381459,0.06336360,0.27289094,1.91147682,0.01175317,0.16545173
-2.65032516,5.14708242,0.47296909,2.97160863,0.00401880,0.06345679,0.28003862,1.94965515,0.01167956,0.16942808
-2.64432216,5.23877938,0.48195665,3.02504220,0.00421438,0.06341341,0.28669952,1.98398826,0.01155740,0.17287925
-2.63831916,5.31624498,0.48948456,3.06922853,0.00439795,0.06323695,0.29283890,2.01386342,0.01138803,0.17579627
-2.63231616,5.37895048,0.49556308,3.10410025,0.00456635,0.06293473,0.29844594,2.03880776,0.01117379,0.17818464
-2.62631316,5.42683908,0.50025003,3.12989060,0.00471676,0.06251745,0.30353326,2.05850266,0.01091783,0.18006428
-2.62031016,5.46032252,0.50364869,3.14712324,0.00484676,0.06199868,0.30813534,2.07279205,0.01062410,0.18146915
-2.61430715,5.48025888,0.50590397,3.15659053,0.00495439,0.06139420,0.31230590,2.08168405,0.01029714,0.18244618
-2.60830415,5.48791263,0.50719686,3.15932112,0.00503822,0.06072124,0.31611436,2.08534606,0.00994203,0.18305388
-2.60230115,5.48489876,0.50773763,3.15653833,0.00509738,0.05999774,0.31964156,2.08409360,0.00956417,0.18336037
-2.59629815,5.47311321,0.50775785,3.14961103,0.00513155,0.05924158,0.32297503,2.07837335,0.00916919,0.18344109
-2.59029515,5.45465307,0.50750168,3.13999912,0.00514098,0.05846991,0.32620403,2.06874138,0.00876280,0.18337619
-2.58429215,5.43172983,0.50721675,3.12919623,0.00512643,0.05769840,0.32941455,2.05583736,0.00835062,0.18324767
-2.57828914,5.40657979,0.50714508,3.11867193,0.00508915,0.05694078,0.33268467,2.04035616,0.00793812,0.18313642
-2.57228614,5.38137544,0.50751432,3.10981600,0.00503077,0.05620838,0.33608049,2.02301805,0.00753047,0.18311927
-2.56628314,5.35814174,0.50852971,3.10388729,0.00495325,0.05550981,0.33965268,2.00453892,0.00713247,0.18326617
-2.56028014,5.33868097,0.51036713,3.10196898,0.00485881,0.05485087,0.34343411,1.98560182,0.00674847,0.18363757
-2.55427714,5.32450898,0.51316735,3.10493222,0.00474979,0.05423448,0.34743840,1.96683111,0.00638232,0.18428222
-2.54827414,5.31680562,0.51703179,3.11340928,0.00462858,0.05366090,0.35165958,1.94877040,0.00603730,0.18523534
-2.54227114,5.31638068,0.52201984,3.12777696,0.00449756,0.05312794,0.35607279,1.93186504,0.00571614,0.18651739
-2.53626813,5.32365651,0.52814773,3.14815060,0.00435897,0.05263138,0.36063601,1.91644992,0.00542099,0.18813332
-2.53026513,5.33866708,0.53538903,3.17438826,0.00421491,0.05216540,0.36529251,1.90274294,0.00515340,0.19007258
-2.52426213,5.36107284,0.54367647,3.20610433,0.00406722,0.05172313,0.36997411,1.89084412,0.00491437,0.19230955
-2.51825913,5.39018977,0.55290503,3.24269148,0.00391751,0.05129719,0.37460473,1.88074024,0.00470434,0.19480469
-2.51225613,5.42503046,0.56293604,3.28334923,0.00376714,0.05088021,0.37910422,1.87231449,0.00452327,0.19750611
-2.50625313,5.46435464,0.57360201,3.32711760,0.00361716,0.05046535,0.38339215,1.86536030,0.00437060,0.20035167
-2.50025013,5.50672627,0.58471199,3.37291397,0.00346840,0.05004672,0.38739127,1.85959859,0.00424537,0.20327127
-2.49424712,5.55057422,0.59605709,3.41957130,0.00332147,0.04961974,0.39103057,1.85469731,0.00414623,0.20618955
-2.48824412,5.59425364,0.60741603,3.46587619,0.00317677,0.04918139,0.39424768,1.85029227,0.00407149,0.20902850
-2.48224112,5.63610545,0.61856054,3.51060527,0.00303458,0.04873029,0.39699056,1.84600811,0.00401922,0.21171020
-2.47623812,5.67451172,0.62926033,3.55255874,0.00289505,0.04826676,0.39921842,1.84147842,0.00398723,0.21415937
-2.47023512,5.70794509,0.63928774,3.59059037,0.00275830,0.04779267,0.40090187,1.83636427,0.00397323,0.21630568
-2.46423212,5.73501123,0.64842179,3.62363341,0.00262442,0.04731123,0.40202231,1.83037017,0.00397482,0.21808581
-2.45822911,5.75448344,0.65645187,3.65072218,0.00249352,0.04682670,0.40257083,1.82325720,0.00398961,0.21944514
-2.45222611,5.76532937,0.66318093,3.67100964,0.00236574,0.04634397,0.40254653,1.81485274,0.00401525,0.22033897
-2.44622311,5.76673008,0.66842838,3.68378102,0.00224127,0.04586821,0.40195466,1.80505688,0.00404952,0.22073348
-2.44022011,5.75809203,0.67203263,3.68846415,0.00212040,0.04540438,0.40080462,1.79384538,0.00409040,0.22060617
-2.43421711,5.73905280,0.67385346,3.68463683,0.00200345,0.04495686,0.39910804,1.78126940,0.00413611,0.21994597
-2.42821411,5.70948151,0.67377427,3.67203182,0.00189083,0.04452907,0.39687706,1.76745238,0.00418518,0.21875305
-2.42221111,5.66947469,0.67170415,3.65053978,0.00178297,0.04412316,0.39412307,1.75258449,0.00423650,0.21703834
-2.41620810,5.61934863,0.66757987,3.62021038,0.00168036,0.04373984,0.39085584,1.73691486,0.00428936,0.21482280
-2.41020510,5.55962857,0.66136768,3.58125177,0.00158350,0.04337820,0.38708316,1.72074242,0.00434343,0.21213658
-2.40420210,5.49103538,0.65306486,3.53402817,0.00149289,0.04303579,0.38281106,1.70440542,0.00439882,0.20901796
-2.39819910,5.41446975,0.64270095,3.47905553,0.00140902,0.04270866,0.37804449,1.68827031,0.00445605,0.20551235
-2.39219610,5.33099399,0.63033848,3.41699481,0.00133236,0.04239162,0.37278831,1.67272008,0.00451601,0.20167111
-2.38619310,5.24181141,0.61607310,3.34864260,0.00126331,0.04207849,0.36704875,1.65814262,0.00457994,0.19755040
-2.38019010,5.14824282,0.60003292,3.27491868,0.00120227,0.04176252,0.36083483,1.64491905,0.00464936,0.19321009
-2.37418709,5.05170034,0.58237711,3.19685027,0.00114958,0.04143677,0.35415996,1.63341239,0.00472598,0.18871254
-2.36818409,4.95365813,0.56329353,3.11555283,0.00110552,0.04109454,0.34704329,1.62395663,0.00481166,0.18412146
-2.36218109,4.85562029,0.54299543,3.03220746,0.00107035,0.04072986,0.33951086,1.61684637,0.00490826,0.17950077
-2.35617809,4.75908626,0.52171728,2.94803531,0.00104429,0.04033780,0.33159638,1.61232706,0.00501759,0.17491346
-2.35017509,4.66551418,0.49970980,2.86426927,0.00102753,0.03991491,0.32334151,1.61058606,0.00514127,0.17042040
-2.34417209,4.57628314,0.47723435,2.78212400,0.00102023,0.03945938,0.31479570,1.61174467,0.00528069,0.16607922
-2.33816908,4.49265550,0.45455678,2.70276508,0.00102253,0.03897129,0.30601545,1.61585117,0.00543684,0.16194325
-2.33216608,4.41574032,0.43194113,2.62727843,0.00103454,0.03845261,0.29706320,1.62287533,0.00561032,0.15806037
-2.32616308,4.34645972,0.40964329,2.55664124,0.00105637,0.03790714,0.28800568,1.63270433,0.00580122,0.15447212
-2.32016008,4.28551935,0.38790495,2.49169569,0.00108807,0.03734039,0.27891199,1.64514057,0.00600912,0.15121271
-2.31415708,4.23338462,0.36694803,2.43312648,0.00112964,0.03675927,0.26985151,1.65990147,0.00623302,0.14830837
-2.30815408,4.19026393,0.34696993,2.38144338,0.00118106,0.03617172,0.26089159,1.67662162,0.00647139,0.14577671
-2.30215108,4.15610002,0.32813962,2.33696959,0.00124219,0.03558634,0.25209547,1.69485719,0.00672219,0.14362635
-2.29614807,4.13057017,0.31059485,2.29983632,0.00131284,0.03501187,0.24352013,1.71409309,0.00698288,0.14185678
-2.29014507,4.11309552,0.29444048,2.26998415,0.00139268,0.03445671,0.23521464,1.73375250,0.00725051,0.14045841
-2.28414207,4.10285959,0.27974793,2.24717079,0.00148128,0.03392847,0.22721874,1.75320894,0.00752178,0.13941294
-2.27813907,4.09883526,0.26655577,2.23098506,0.00157806,0.03343350,0.21956184,1.77180055,0.00779318,0.13869391
-2.27213607,4.09981933,0.25487133,2.22086628,0.00168231,0.03297654,0.21226262,1.78884629,0.00806103,0.13826751
-2.26613307,4.10447322,0.24467312,2.21612817,0.00179314,0.03256039,0.20532895,1.80366352,0.00832164,0.13809359
-2.26013007,4.11136805,0.23591391,2.21598594,0.00190954,0.03218576,0.19875839,1.81558651,0.00857139,0.13812685
-2.25412706,4.11903213,0.22852440,2.21958537,0.00203034,0.03185112,0.19253902,1.82398512,0.00880684,0.13831811
-2.24812406,4.12599881,0.22241700,2.22603242,0.00215426,0.03155275,0.18665068,1.82828304,0.00902480,0.13861570
-2.24212106,4.13085241,0.21748974,2.23442198,0.00227988,0.03128491,0.18106643,1.82797473,0.00922245,0.13896687
-2.23611806,4.13227039,0.21363009,2.24386451,0.00240575,0.03103999,0.17575416,1.82264053,0.00939739,0.13931912
-2.23011506,4.12905985,0.21071844,2.25350948,0.00253031,0.03080890,0.17067839,1.81195912,0.00954765,0.13962150
-2.22411206,4.12018693,0.20863119,2.26256463,0.00265204,0.03058144,0.16580186,1.79571691,0.00967176,0.13982576
-2.21810905,4.10479817,0.20724339,2.27031070,0.00276939,0.03034674,0.16108723,1.77381383,0.00976873,0.13988734
-2.21210605,4.08223306,0.20643089,2.27611104,0.00288088,0.03009372,0.15649841,1.74626541,0.00983803,0.13976619
-2.20610305,4.05202800,0.20607196,2.27941644,0.00298512,0.02981158,0.15200186,1.71320095,0.00987957,0.13942732
-2.20010005,4.01391186,0.20604851,2.27976535,0.00308083,0.02949020,0.14756743,1.67485797,0.00989365,0.13884128
-2.19409705,3.96779415,0.20624693,2.27678008,0.00316686,0.02912061,0.14316908,1.63157321,0.00988087,0.13798429
-2.18809405,3.91374705,0.20655862,2.27015998,0.00324222,0.02869528,0.13878527,1.58377069,0.00984211,0.13683828
-2.18209105,3.85198295,0.20688043,2.25967242,0.00330611,0.02820844,0.13439907,1.53194736,0.00977842,0.13539076
-2.17608804,3.78282915,0.20711497,2.24514262,0.00335787,0.02765623,0.12999810,1.47665713,0.00969096,0.13363458
-2.17008504,3.70670156,0.20717095,2.22644351,0.00339707,0.02703684,0.12557425,1.41849401,0.00958096,0.13156754
-2.16408204,3.62407932,0.20696367,2.20348645,0.00342344,0.02635053,0.12112331,1.35807519,0.00944962,0.12919203
-2.15807904,3.53548170,0.20641561,2.17621376,0.00343688,0.02559958,0.11664452,1.29602474,0.00929811,0.12651458
-2.15207604,3.44144879,0.20545718,2.14459354,0.00343747,0.02478816,0.11214003,1.23295873,0.00912756,0.12354548
-2.14607304,3.34252676,0.20402768,2.10861729,0.00342545,0.02392216,0.10761447,1.16947223,0.00893899,0.12029838
-2.14007004,3.23925848,0.20207634,2.06830041,0.00340118,0.02300898,0.10307452,1.10612877,0.00873338,0.11678993
-2.13406703,3.13217932,0.19956344,2.02368533,0.00336520,0.02205728,0.09852853,1.04345239,0.00851166,0.11303956
-2.12806403,3.02181810,0.19646140,1.97484706,0.00331814,0.02107670,0.09398628,0.98192249,0.00827478,0.10906918
-2.12206103,2.90870244,0.19275581,1.92190041,0.00326078,0.02007762,0.08945883,0.92197144,0.00802373,0.10490304
-2.11605803,2.79336743,0.18844621,1.86500815,0.00319400,0.01907088,0.08495837,0.86398473,0.00775961,0.10056756
-2.11005503,2.67636665,0.18354666,1.80438933,0.00311879,0.01806757,0.08049830,0.80830327,0.00748368,0.09609117
-2.10405203,2.55828393,0.17808587,1.74032681,0.00303624,0.01707881,0.07609317,0.75522756,0.00719743,0.09150419
-2.09804902,2.43974481,0.17210702,1.67317320,0.00294757,0.01611555,0.07175884,0.70502309,0.00690263,0.08683864
-2.09204602,2.32142616,0.16566706,1.60335442,0.00285407,0.01518842,0.06751247,0.65792658,0.00660136,0.08212802
-2.08604302,2.20406305,0.15883565,1.53137046,0.00275711,0.01430765,0.06337258,0.61415241,0.00629603,0.07740705
-2.08004002,2.08845189,0.15169353,1.45779274,0.00265816,0.01348290,0.05935910,0.57389885,0.00598942,0.07271135
-2.07403702,1.97544927,0.14433069,1.38325811,0.00255873,0.01272319,0.05549322,0.53735360,0.00568463,0.06807703
-2.06803402,1.86596635,0.13684402,1.30845948,0.00246037,0.01203689,0.05179731,0.50469832,0.00538511,0.06354026
-2.06203102,1.76095863,0.12933490,1.23413336,0.00236465,0.01143160,0.04829471,0.47611192,0.00509457,0.05913676
-2.05602801,1.66141170,0.12190651,1.16104480,0.00227312,0.01091412,0.04500939,0.45177235,0.00481696,0.05490127
-2.05002501,1.56832344,0.11466118,1.08997046,0.00218728,0.01049043,0.04196567,0.43185692,0.00455637,0.05086701
-2.04402201,1.48268359,0.10769774,1.02168044,0.00210854,0.01016562,0.03918775,0.41654125,0.00431698,0.04706517
-2.03801901,1.40545158,0.10110913,0.95691978,0.00203820,0.00994387,0.03669929,0.40599679,0.00410294,0.04352437
-2.03201601,1.33753378,0.09498014,0.89639042,0.00197741,0.00982841,0.03452295,0.40038724,0.00391829,0.04027028
-2.02601301,1.27976128,0.08938556,0.84073447,0.00192711,0.00982153,0.03267987,0.39986415,0.00376687,0.03732519
-2.02001001,1.23286912,0.08438872,0.79051942,0.00188805,0.00992450,0.03118928,0.40456182,0.00365222,0.03470778
-2.01400700,1.19747804,0.08004045,0.74622602,0.00186072,0.01013767,0.03006801,0.41459201,0.00357748,0.03243295
-2.00800400,1.17407953,0.07637850,0.70823912,0.00184537,0.01046040,0.02933017,0.43003863,0.00354535,0.03051174
-2.00200100,1.16302477,0.07342748,0.67684201,0.00184198,0.01089122,0.02898681,0.45095277,0.00355797,0.02895144
-1.99599800,1.16451798,0.07119918,0.65221421,0.00185029,0.01142783,0.02904571,0.47734838,0.00361694,0.02775569
-1.98999500,1.17861445,0.06969343,0.63443276,0.00186978,0.01206723,0.02951120,0.50919878,0.00372320,0.02692485
-1.98399200,1.20522321,0.06889928,0.62347697,0.00189972,0.01280589,0.03038412,0.54643433,0.00387711,0.02645629
-1.97798899,1.24411430,0.06879653,0.61923620,0.00193918,0.01363990,0.03166188,0.58894130,0.00407839,0.02634486
-1.97198599,1.29493036,0.06935761,0.62152040,0.00198709,0.01456517,0.03333856,0.63656209,0.00432615,0.02658340
-1.96598299,1.35720198,0.07054957,0.63007279,0.00204226,0.01557760,0.03540513,0.68909696,0.00461900,0.02716325
-1.95997999,1.43036630,0.07233624,0.64458432,0.00210347,0.01667330,0.03784980,0.74630701,0.00495504,0.02807479
-1.95397699,1.51378806,0.07468043,0.66470919,0.00216950,0.01784880,0.04065839,0.80791857,0.00533200,0.02930794
-1.94797399,1.60678231,0.07754604,0.69008078,0.00223917,0.01910120,0.04381477,0.87362871,0.00574732,0.03085267
-1.94197099,1.70863791,0.08090010,0.72032751,0.00231142,0.02042830,0.04730143,0.94311169,0.00619826,0.03269939
-1.93596798,1.81864078,0.08471446,0.75508784,0.00238538,0.02182870,0.05109997,1.01602601,0.00668201,0.03483926
-1.92996498,1.93609593,0.08896731,0.79402399,0.00246037,0.02330180,0.05519165,1.09202182,0.00719582,0.03726442
-1.92396198,2.06034735,0.09364417,0.83683372,0.00253594,0.02484777,0.05955797,1.17074826,0.00773710,0.03996813
-1.91795898,2.19079478,0.09873850,0.88325965,0.00261196,0.02646743,0.06418110,1.25186031,0.00830349,0.04294465
-1.91195598,2.32690650,0.10425183,0.93309598,0.00268857,0.02816204,0.06904433,1.33502478,0.00889293,0.04618914
-1.90595298,2.46822747,0.11019325,0.98619190,0.00276622,0.02993299,0.07413237,1.41992507,0.00950373,0.04969735
-1.89994997,2.61438221,0.11657848,1.04245194,0.00284565,0.03178151,0.07943153,1.50626434,0.01013452,0.05346514
-1.89394697,2.76507218,0.12342830,1.10183281,0.00292788,0.03370821,0.08492977,1.59376683,0.01078425,0.05748800
-1.88794397,2.92006747,0.13076660,1.16433702,0.00301416,0.03571268,0.09061657,1.68217714,0.01145210,0.06176037
-1.88194097,3.07919310,0.13861790,1.23000353,0.00310594,0.03779301,0.09648267,1.77125755,0.01213737,0.06627493
-1.87593797,3.24231033,0.14700460,1.29889550,0.00320481,0.03994532,0.10251960,1.86078319,0.01283935,0.07102192
-1.86993497,3.40929386,0.15594407,1.37108600,0.00331240,0.04216338,0.10871914,1.95053564,0.01355713,0.07598835
-1.86393197,3.58000583,0.16544557,1.44664195,0.00343034,0.04443824,0.11507260,2.04029492,0.01428942,0.08115735
-1.85792896,3.75426796,0.17550736,1.52560722,0.00356015,0.04675797,0.12157007,2.12983065,0.01503435,0.08650760
-1.85192596,3.93183339,0.18611393,1.60798559,0.00370314,0.04910750,0.12819962,2.21889279,0.01578931,0.09201282
-1.84592296,4.11235958,0.19723378,1.69372426,0.00386034,0.05146860,0.13494648,2.30720262,0.01655076,0.09764154
-1.83991996,4.29538398,0.20881760,1.78269897,0.00403242,0.05382003,0.14179235,2.39444469,0.01731413,0.10335694
-1.83391696,4.48030401,0.22079728,1.87470131,0.00421958,0.05613778,0.14871484,2.48026033,0.01807373,0.10911705
-1.82791396,4.66636267,0.23308556,1.96942893,0.00442150,0.05839556,0.15568699,2.56424338,0.01882273,0.11487504
-1.82191096,4.85264103,0.24557663,2.06647932,0.00463728,0.06056530,0.16267716,2.64593865,0.01955323,0.12057989
-1.81590795,5.03805827,0.25814761,2.16534759,0.00486542,0.06261791,0.16964904,2.72484347,0.02025636,0.12617716
-1.80990495,5.22137997,0.27066083,2.26542840,0.00510379,0.06452404,0.17656203,2.80041259,0.02092250,0.13161008
-1.80390195,5.40123464,0.28296702,2.36602230,0.00534966,0.06625496,0.18337189,2.87206637,0.02154150,0.13682073
-1.79789895,5.57613811,0.29490917,2.46634623,0.00559971,0.06778348,0.19003166,2.93920227,0.02210304,0.14175139
-1.79189595,5.74452522,0.30632692,2.56554810,0.00585015,0.06908480,0.19649282,3.00120910,0.02259700,0.14634601
-1.78589295,5.90478750,0.31706146,2.66272470,0.00609674,0.07013746,0.20270677,3.05748361,0.02301379,0.15055164
-1.77988994,6.05531571,0.32696055,2.75694262,0.00633496,0.07092404,0.20862635,3.10744875,0.02334483,0.15431991
-1.77388694,6.19454527,0.33588361,2.84726128,0.00656012,0.07143189,0.21420759,3.15057277,0.02358293,0.15760840
