energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.82591296,1.05368019,0.53415125,0.64979328,0.00275010,0.18446821,0.01587436,0.49026267
-5.81990995,1.03367036,0.52905024,0.63679468,0.00262992,0.17862962,0.01566225,0.48430792
-5.81390695,1.01733705,0.52593269,0.62595936,0.00254900,0.17315097,0.01549073,0.48037848
-5.80790395,1.00484773,0.52492117,0.61732719,0.00250870,0.16802718,0.01536922,0.47858831
-5.80190095,0.99638841,0.52615281,0.61094084,0.00251061,0.16326366,0.01530736,0.47905198
-5.79589795,0.99216353,0.52977655,0.60684928,0.00255656,0.15887648,0.01531466,0.48188465
-5.78989495,0.99239377,0.53594926,0.60511033,0.00264861,0.15489189,0.01540009,0.48720140
-5.78389195,0.99731183,0.54483084,0.60579198,0.00278896,0.15134511,0.01557159,0.49511595
-5.77788894,1.00715623,0.55657832,0.60897252,0.00297993,0.14827857,0.01583567,0.50573866
-5.77188594,1.02216317,0.57133938,0.61473917,0.00322382,0.14573971,0.01619699,0.51917366
-5.76588294,1.04255672,0.58924527,0.62318538,0.00352282,0.14377830,0.01665800,0.53551528
-5.75987994,1.06853752,0.61040342,0.63440663,0.00387891,0.14244363,0.01721861,0.55484372
-5.75387694,1.10027039,0.63489007,0.64849495,0.00429369,0.14178159,0.01787596,0.57721998
-5.74787394,1.13787133,0.66274305,0.66553224,0.00476826,0.14183171,0.01862431,0.60268033
-5.74187094,1.18139414,0.69395500,0.68558255,0.00530309,0.14262446,0.01945503,0.63123033
-5.73586793,1.23081745,0.72846726,0.70868378,0.00589792,0.14417873,0.02035666,0.66283872
-5.72986493,1.28603244,0.76616470,0.73483885,0.00655159,0.14649976,0.02131514,0.69743144
-5.72386193,1.34683203,0.80687160,0.76400700,0.00726200,0.14957742,0.02231415,0.73488601
-5.71785893,1.41290196,0.85034889,0.79609547,0.00802605,0.15338506,0.02333554,0.77502671
-5.71185593,1.48381436,0.89629289,0.83095217,0.00883955,0.15787882,0.02435985,0.81762075
-5.70585293,1.55902432,0.94433566,0.86835965,0.00969730,0.16299754,0.02536690,0.86237587
-5.69984992,1.63786993,0.99404715,0.90803089,0.01059302,0.16866320,0.02633646,0.90893963
-5.69384692,1.71957593,1.04493918,0.94960744,0.01151953,0.17478193,0.02724888,0.95690064
-5.68784392,1.80326157,1.09647130,0.99265994,0.01246874,0.18124550,0.02808579,1.00579181
-5.68184092,1.88795222,1.14805843,1.03669157,0.01343186,0.18793333,0.02883073,1.05509594
-5.67583792,1.97259512,1.19908037,1.08114436,0.01439950,0.19471493,0.02946967,1.10425335
-5.66983492,2.05607861,1.24889280,1.12540835,0.01536188,0.20145269,0.02999153,1.15267163
-5.66383192,2.13725453,1.29683969,1.16883345,0.01630902,0.20800509,0.03038853,1.19973719
-5.65782891,2.21496310,1.34226678,1.21074374,0.01723091,0.21422997,0.03065644,1.24482828
-5.65182591,2.28805951,1.38453577,1.25045359,0.01811771,0.21998812,0.03079465,1.28732903
-5.64582291,2.35544120,1.42303882,1.28728513,0.01895997,0.22514683,0.03080620,1.32664398
-5.63981991,2.41607495,1.45721296,1.32058642,0.01974878,0.22958337,0.03069750,1.36221262
-5.63381691,2.46902267,1.48655378,1.34974940,0.02047591,0.23318843,0.03047809,1.39352323
-5.62781391,2.51346487,1.51062820,1.37422711,0.02113396,0.23586912,0.03016018,1.42012556
-5.62181091,2.54872092,1.52908560,1.39354918,0.02171646,0.23755177,0.02975812,1.44164176
-5.61580790,2.57426535,1.54166710,1.40733514,0.02221792,0.23818412,0.02928780,1.45777519
-5.60980490,2.58973944,1.54821254,1.41530487,0.02263389,0.23773710,0.02876598,1.46831665
-5.60380190,2.59495784,1.54866493,1.41728573,0.02296099,0.23620580,0.02820966,1.47314804
-5.59779890,2.58990993,1.54307222,1.41321627,0.02319686,0.23360998,0.02763539,1.47224301
-5.59179590,2.57475612,1.53158624,1.40314619,0.02334015,0.22999371,0.02705869,1.46566514
-5.58579290,2.54981928,1.51445899,1.38723291,0.02339050,0.22542439,0.02649350,1.45356335
-5.57978989,2.51557195,1.49203624,1.36573477,0.02334846,0.21999111,0.02595174,1.43616527
-5.57378689,2.47261989,1.46474880,1.33900144,0.02321544,0.21380232,0.02544298,1.41376865
-5.56778389,2.42168300,1.43310174,1.30746204,0.02299363,0.20698304,0.02497421,1.38673153
-5.56178089,2.36357425,1.39766186,1.27161148,0.02268600,0.19967160,0.02454977,1.35546153
-5.55577789,2.29917788,1.35904398,1.23199584,0.02229617,0.19201596,0.02417137,1.32040476
-5.54977489,2.22942741,1.31789633,1.18919734,0.02182845,0.18416998,0.02383830,1.28203492
-5.54377189,2.15528460,1.27488563,1.14381961,0.02128771,0.17628949,0.02354762,1.24084292
-5.53776888,2.07771974,1.23068216,1.09647369,0.02067943,0.16852846,0.02329458,1.19732736
-5.53176588,1.99769404,1.18594540,1.04776543,0.02000959,0.16103535,0.02307300,1.15198614
-5.52576288,1.91614424,1.14131043,0.99828439,0.01928469,0.15394979,0.02287575,1.10530929
-5.51975988,1.83396983,1.09737555,0.94859461,0.01851167,0.14739959,0.02269520,1.05777306
-5.51375688,1.75202279,1.05469134,0.89922741,0.01769789,0.14149834,0.02252371,1.00983524
-5.50775388,1.67109961,1.01375136,0.85067590,0.01685106,0.13634343,0.02235402,0.96193156
-5.50175088,1.59193565,0.97498471,0.80339150,0.01597916,0.13201478,0.02217966,0.91447302
-5.49574787,1.51520129,0.93875054,0.75778188,0.01509037,0.12857410,0.02199519,0.86784383
-5.48974487,1.44149961,0.90533466,0.71421036,0.01419298,0.12606479,0.02179643,0.82240003
-5.48374187,1.37136530,0.87494807,0.67299631,0.01329528,0.12451238,0.02158057,0.77846820
-5.47773887,1.30526458,0.84772775,0.63441635,0.01240546,0.12392552,0.02134618,0.73634454
-5.47173587,1.24359567,0.82373927,0.59870612,0.01153146,0.12429740,0.02109312,0.69629391
-5.46573287,1.18668986,0.80298146,0.56606228,0.01068092,0.12560755,0.02082240,0.65854896
-5.45972986,1.13481305,0.78539270,0.53664469,0.00986101,0.12782393,0.02053598,0.62330924
-5.45372686,1.08816750,0.77085889,0.51057846,0.00907839,0.13090515,0.02023648,0.59074056
-5.44772386,1.04689418,0.75922260,0.48795600,0.00833908,0.13480276,0.01992691,0.56097443
-5.44172086,1.01107544,0.75029322,0.46883878,0.00764843,0.13946355,0.01961040,0.53410793
-5.43571786,0.98073819,0.74385781,0.45325903,0.00701107,0.14483156,0.01928995,0.51020401
-5.42971486,0.95585764,0.73969198,0.44122112,0.00643088,0.15084999,0.01896816,0.48929235
-5.42371186,0.93636159,0.73757070,0.43270298,0.00591100,0.15746268,0.01864711,0.47137082
-5.41770885,0.92213522,0.73727825,0.42765726,0.00545384,0.16461527,0.01832826,0.45640768
-5.41170585,0.91302627,0.73861717,0.42601255,0.00506111,0.17225587,0.01801236,0.44434428
-5.40570285,0.90885061,0.74141551,0.42767451,0.00473389,0.18033539,0.01769959,0.43509843
-5.39969985,0.90939783,0.74553229,0.43252708,0.00447265,0.18880744,0.01738956,0.42856803
-5.39369685,0.91443680,0.75086062,0.44043362,0.00427736,0.19762787,0.01708157,0.42463504
-5.38769385,0.92372092,0.75732862,0.45123823,0.00414750,0.20675404,0.01677473,0.42316942
-5.38169085,0.93699291,0.76489783,0.46476707,0.00408217,0.21614396,0.01646829,0.42403290
-5.37568784,0.95398885,0.77355934,0.48082977,0.00408010,0.22575530,0.01616181,0.42708234
-5.36968484,0.97444160,0.78332790,0.49922106,0.00413970,0.23554460,0.01585543,0.43217256
-5.36368184,0.99808332,0.79423427,0.51972243,0.00425910,0.24546651,0.01555008,0.43915849
-5.35767884,1.02464719,0.80631646,0.54210410,0.00443619,0.25547348,0.01524766,0.44789659
-5.35167584,1.05386854,0.81961030,0.56612715,0.00466858,0.26551577,0.01495112,0.45824540
-5.34567284,1.08548537,0.83414004,0.59154601,0.00495366,0.27554198,0.01466454,0.47006561
-5.33966983,1.11923863,0.84990973,0.61811121,0.00528857,0.28550003,0.01439310,0.48321933
-5.33366683,1.15487245,0.86689596,0.64557253,0.00567020,0.29533875,0.01414301,0.49756915
-5.32766383,1.19213451,0.88504253,0.67368241,0.00609521,0.30500980,0.01392131,0.51297692
-5.32166083,1.23077690,0.90425764,0.70219979,0.00656003,0.31447009,0.01373567,0.52930260
-5.31565783,1.27055759,0.92441394,0.73089415,0.00706086,0.32368440,0.01359413,0.54640340
-5.30965483,1.31124263,0.94535157,0.75954973,0.00759375,0.33262810,0.01350478,0.56413338
-5.30365183,1.35260921,0.96688427,0.78796981,0.00815456,0.34128985,0.01347542,0.58234376
-5.29764882,1.39444946,0.98880843,0.81598094,0.00873912,0.34967405,0.01351323,0.60088399
-5.29164582,1.43657493,1.01091452,0.84343680,0.00934318,0.35780287,0.01362445,0.61960366
-5.28564282,1.47882161,1.03300069,0.87022173,0.00996258,0.36571766,0.01381404,0.63835527
-5.27963982,1.52105507,1.05488755,0.89625358,0.01059326,0.37347965,0.01408545,0.65699779
-5.27363682,1.56317570,1.07643360,0.92148569,0.01123141,0.38116982,0.01444038,0.67540089
-5.26763382,1.60512338,1.09755024,0.94590808,0.01187350,0.38888781,0.01487863,0.69344956
-5.26163082,1.64688164,1.11821577,0.96954743,0.01251636,0.39674992,0.01539804,0.71104905
-5.25562781,1.68848067,1.13848726,0.99246609,0.01315730,0.40488615,0.01599447,0.72812983
-5.24962481,1.72999921,1.15850969,1.01475987,0.01379412,0.41343641,0.01666189,0.74465217
-5.24362181,1.77156488,1.17852174,1.03655482,0.01442516,0.42254606,0.01739250,0.76061035
-5.23761881,1.81335298,1.19885756,1.05800300,0.01504933,0.43236077,0.01817701,0.77603600
-5.23161581,1.85558363,1.21994428,1.07927739,0.01566614,0.44302113,0.01900487,0.79100045
-5.22561281,1.89851714,1.24229518,1.10056620,0.01627563,0.45465704,0.01986465,0.80561591
-5.21960980,1.94244788,1.26649830,1.12206660,0.01687841,0.46738219,0.02074442,0.82003530
-5.21360680,1.98769645,1.29320106,1.14397827,0.01747555,0.48128888,0.02163211,0.83445059
-5.20760380,2.03460056,1.32309089,1.16649681,0.01806853,0.49644333,0.02251598,0.84908954
-5.20160080,2.08350456,1.35687282,1.18980730,0.01865920,0.51288178,0.02338495,0.86421090
-5.19559780,2.13474792,1.39524437,1.21407813,0.01924960,0.53060748,0.02422898,0.88009799
-5.18959480,2.18865281,1.43886882,1.23945518,0.01984192,0.54958870,0.02503939,0.89705073
-5.18359180,2.24551101,1.48834757,1.26605661,0.02043835,0.56975788,0.02580906,0.91537622
-5.17758879,2.30557044,1.54419261,1.29396808,0.02104096,0.59101201,0.02653263,0.93537818
-5.17158579,2.36902137,1.60679999,1.32323869,0.02165155,0.61321413,0.02720655,0.95734514
-5.16558279,2.43598298,1.67642540,1.35387745,0.02227152,0.63619594,0.02782905,0.98153812
-5.15957979,2.50649017,1.75316257,1.38585044,0.02290173,0.65976142,0.02840004,1.00817771
-5.15357679,2.58048140,1.83692552,1.41907853,0.02354236,0.68369137,0.02892090,1.03743130
-5.14757379,2.65778774,1.92743533,1.45343578,0.02419277,0.70774856,0.02939424,1.06940073
-5.14157079,2.73812365,2.02421215,1.48874848,0.02485138,0.73168339,0.02982351,1.10411092
-5.13556778,2.82108005,2.12657287,1.52479485,0.02551559,0.75523983,0.03021265,1.14150010
-5.12956478,2.90612011,2.23363484,1.56130554,0.02618169,0.77816130,0.03056573,1.18141196
-5.12356178,2.99257822,2.34432585,1.59796495,0.02684479,0.80019647,0.03088648,1.22359043
-5.11755878,3.07966263,2.45740021,1.63441342,0.02749885,0.82110450,0.03117801,1.26767750
-5.11155578,3.16646201,2.57146073,1.67025054,0.02813667,0.84065982,0.03144244,1.31321431
-5.10555278,3.25195625,2.68498618,1.70503945,0.02874998,0.85865604,0.03168066,1.35964598
-5.09954977,3.33503152,2.79636349,1.73831243,0.02932958,0.87490905,0.03189218,1.40633009
-5.09354677,3.41449947,2.90392384,1.76957763,0.02986550,0.88925920,0.03207502,1.45254896
-5.08754377,3.48912044,3.00598168,1.79832704,0.03034718,0.90157253,0.03222577,1.49752536
-5.08154077,3.55763004,3.10087544,1.82404566,0.03076382,0.91174109,0.03233967,1.54044137
-5.07553777,3.61876865,3.18700868,1.84622164,0.03110456,0.91968247,0.03241085,1.58045986
-5.06953477,3.67131277,3.26289050,1.86435735,0.03135890,0.92533861,0.03243260,1.61674779
-5.06353177,3.71410764,3.32717372,1.87798102,0.03151699,0.92867411,0.03239772,1.64850066
-5.05752876,3.74609963,3.37868980,1.88665877,0.03156996,0.92967418,0.03229889,1.67496710
-5.05152576,3.76636774,3.41647923,1.89000654,0.03151026,0.92834245,0.03212911,1.69547275
-5.04552276,3.77415264,3.43981646,1.88770166,0.03133197,0.92469873,0.03188210,1.70944240
-5.03951976,3.76888253,3.44822858,1.87949365,0.03103102,0.91877709,0.03155268,1.71641961
-5.03351676,3.75019461,3.44150717,1.86521368,0.03060543,0.91062415,0.03113708,1.71608290
-5.02751376,3.71795135,3.41971307,1.84478264,0.03005544,0.90029787,0.03063327,1.70825794
-5.02151076,3.67225089,3.38317376,1.81821714,0.02938362,0.88786685,0.03004115,1.69292509
-5.01550775,3.61343111,3.33247386,1.78563335,0.02859482,0.87341001,0.02936262,1.67022221
-5.00950475,3.54206707,3.26843879,1.74724848,0.02769617,0.85701690,0.02860166,1.64044233
-5.00350175,3.45896195,3.19211243,1.70337965,0.02669689,0.83878821,0.02776425,1.60402652
-4.99749875,3.36513159,3.10472950,1.65444024,0.02560815,0.81883657,0.02685823,1.56155213
-4.99149575,3.26178325,3.00768356,1.60093377,0.02444279,0.79728752,0.02589307,1.51371692
-4.98549275,3.15028920,2.90249174,1.54344540,0.02321505,0.77428025,0.02487959,1.46131970
-4.97948974,3.03215614,2.79075724,1.48263139,0.02194023,0.74996820,0.02382964,1.40523820
-4.97348674,2.90899137,2.67413089,1.41920680,0.02063440,0.72451923,0.02275572,1.34640520
-4.96748374,2.78246686,2.55427277,1.35393185,0.01931407,0.69811524,0.02167064,1.28578358
-4.96148074,2.65428254,2.43281516,1.28759730,0.01799583,0.67095120,0.02058710,1.22434144
-4.95547774,2.52612983,2.31132774,1.22100943,0.01669611,0.64323352,0.01951739,1.16302793
-4.94947474,2.39965661,2.19128603,1.15497491,0.01543092,0.61517777,0.01847303,1.10275092
-4.94347174,2.27643482,2.07404401,1.09028622,0.01421563,0.58700580,0.01746452,1.04435685
-4.93746873,2.15793137,1.96081133,1.02770770,0.01306482,0.55894238,0.01650114,0.98861366
-4.93146573,2.04548328,1.85263587,0.96796294,0.01199214,0.53121148,0.01559074,0.93619707
-4.92546273,1.94027757,1.75039181,0.91172342,0.01101030,0.50403240,0.01473971,0.88768051
-4.91945973,1.84333620,1.65477346,0.85959892,0.01013098,0.47761587,0.01395292,0.84352885
-4.91345673,1.75550615,1.56629456,0.81212950,0.00936490,0.45216033,0.01323373,0.80409584
-4.90745373,1.67745460,1.48529310,0.76977937,0.00872184,0.42784856,0.01258412,0.76962505
-4.90145073,1.60966890,1.41194093,0.73293244,0.00821066,0.40484486,0.01200479,0.74025408
-4.89544772,1.55246076,1.34625769,0.70188942,0.00783944,0.38329274,0.01149534,0.71602139
-4.88944472,1.50597410,1.28812829,0.67686652,0.00761544,0.36331333,0.01105443,0.69687549
-4.88344172,1.47019585,1.23732302,0.65799535,0.00754520,0.34500453,0.01068003,0.68268562
-4.87743872,1.44496891,1.19351945,0.64532401,0.00763453,0.32844081,0.01036959,0.67325358
-4.87143572,1.43000641,1.15632507,0.63881900,0.00788845,0.31367359,0.01012027,0.66832593
-4.86543272,1.42490667,1.12529974,0.63836802,0.00831114,0.30073231,0.00992908,0.66760608
-4.85942971,1.42916817,1.09997711,0.64378333,0.00890579,0.28962580,0.00979308,0.67076575
-4.85342671,1.44220387,1.07988418,0.65480565,0.00967444,0.28034410,0.00970946,0.67745547
-4.84742371,1.46335474,1.06455836,0.67110863,0.01061776,0.27286044,0.00967567,0.68731367
-4.84142071,1.49190210,1.05356153,0.69230381,0.01173477,0.26713339,0.00968944,0.69997435
-4.83541771,1.52707877,1.04649084,0.71794609,0.01302259,0.26310897,0.00974880,0.71507307
-4.82941471,1.56807912,1.04298609,0.74753997,0.01447613,0.26072277,0.00985208,0.73225145
-4.82341171,1.61406832,1.04273375,0.78054632,0.01608781,0.25990199,0.00999787,0.75116020
-4.81740870,1.66419088,1.04546795,0.81639013,0.01784728,0.26056732,0.01018493,0.77146101
-4.81140570,1.71757913,1.05096862,0.85446898,0.01974123,0.26263475,0.01041215,0.79282738
-4.80540270,1.77336170,1.05905753,0.89416246,0.02175323,0.26601719,0.01067845,0.81494495
-4.79939970,1.83067251,1.06959245,0.93484230,0.02386370,0.27062607,0.01098273,0.83751142
-4.79339670,1.88866041,1.08246027,0.97588329,0.02604992,0.27637276,0.01132378,0.86023653
-4.78739370,1.94649955,1.09756942,1.01667462,0.02828625,0.28316990,0.01170025,0.88284219
-4.78139070,2.00340046,1.11484224,1.05663151,0.03054436,0.29093266,0.01211063,0.90506310
-4.77538769,2.05862167,1.13420750,1.09520662,0.03279375,0.29957978,0.01255321,0.92664787
-4.76938469,2.11148137,1.15559355,1.13190099,0.03500223,0.30903447,0.01302618,0.94736078
-4.76338169,2.16136879,1.17892218,1.16627402,0.03713663,0.31922507,0.01352756,0.96698392
-4.75737869,2.20775467,1.20410328,1.19795204,0.03916357,0.33008533,0.01405534,0.98531980
-4.75137569,2.25020002,1.23103025,1.22663497,0.04105027,0.34155441,0.01460751,1.00219410
-4.74537269,2.28836280,1.25957616,1.25210089,0.04276548,0.35357639,0.01518208,1.01745833
-4.73936968,2.32200166,1.28959044,1.27420791,0.04428031,0.36609931,0.01577723,1.03099208
-4.73336668,2.35097648,1.32089591,1.29289349,0.04556911,0.37907375,0.01639124,1.04270472
-4.72736368,2.37524520,1.35328620,1.30817084,0.04661024,0.39245091,0.01702260,1.05253613
-4.72136068,2.39485700,1.38652329,1.32012261,0.04738674,0.40618032,0.01766993,1.06045643
-4.71535768,2.40994172,1.42033537,1.32889209,0.04788683,0.42020720,0.01833199,1.06646446
-4.70935468,2.42069613,1.45441489,1.33467218,0.04810433,0.43446961,0.01900760,1.07058509
-4.70335168,2.42736729,1.48841717,1.33769266,0.04803874,0.44889565,0.01969552,1.07286534
-4.69734867,2.43023407,1.52195969,1.33820635,0.04769528,0.46340072,0.02039434,1.07336951
-4.69134567,2.42958755,1.55462245,1.33647474,0.04708467,0.47788523,0.02110234,1.07217359
-4.68534267,2.42571141,1.58594966,1.33275387,0.04622264,0.49223281,0.02181733,1.06935921
-4.67933967,2.41886334,1.61545307,1.32728109,0.04512944,0.50630927,0.02253650,1.06500753
-4.67333667,2.40925860,1.64261732,1.32026337,0.04382907,0.51996247,0.02325626,1.05919345
-4.66733367,2.39705654,1.66690731,1.31186771,0.04234846,0.53302319,0.02397218,1.05198051
-4.66133067,2.38235097,1.68777784,1.30221412,0.04071656,0.54530707,0.02467882,1.04341685
-4.65532766,2.36516490,1.70468524,1.29137152,0.03896344,0.55661764,0.02536979,1.03353251
-4.64932466,2.34545001,1.71710092,1.27935671,0.03711938,0.56675032,0.02603767,1.02233818
-4.64332166,2.32309085,1.72452631,1.26613638,0.03521398,0.57549742,0.02667415,1.00982572
-4.63731866,2.29791361,1.72650873,1.25163201,0.03327541,0.58265373,0.02727012,0.99597017
-4.63131566,2.26969889,1.72265747,1.23572739,0.03132974,0.58802273,0.02781588,0.98073343
-4.62531266,2.23819788,1.71265937,1.21827833,0.02940042,0.59142292,0.02830137,0.96406913
-4.61930965,2.20315095,1.69629311,1.19912383,0.02750790,0.59269421,0.02871645,0.94592865
-4.61330665,2.16430766,1.67344143,1.17809843,0.02566937,0.59170386,0.02905125,0.92626780
-4.60730365,2.12144715,1.64410065,1.15504470,0.02389873,0.58835192,0.02929649,0.90505376
-4.60130065,2.07439773,1.60838680,1.12982555,0.02220661,0.58257566,0.02944384,0.88227196
-4.59529765,2.02305481,1.56653797,1.10233554,0.02060056,0.57435304,0.02948626,0.85793248
-4.58929465,1.96739605,1.51891273,1.07251071,0.01908530,0.56370480,0.02941836,0.83207550
-4.58329165,1.90749317,1.46598432,1.04033653,0.01766309,0.55069529,0.02923662,0.80477568
-4.57728864,1.84351980,1.40833107,1.00585351,0.01633415,0.53543179,0.02893967,0.77614508
-4.57128564,1.77575497,1.34662307,0.96916042,0.01509705,0.51806256,0.02852842,0.74633452
-4.56528264,1.70458225,1.28160590,0.93041485,0.01394916,0.49877348,0.02800618,0.71553326
-4.55927964,1.63048452,1.21408184,0.88983132,0.01288707,0.47778354,0.02737866,0.68396711
-4.55327664,1.55403475,1.14488938,0.84767701,0.01190695,0.45533947,0.02665387,0.65189484
-4.54727364,1.47588318,1.07488194,0.80426540,0.01100489,0.43170945,0.02584198,0.61960331
-4.54127064,1.39674152,1.00490641,0.75994811,0.01017718,0.40717639,0.02495507,0.58740127
-4.53526763,1.31736492,0.93578247,0.71510544,0.00942050,0.38203103,0.02400686,0.55561222
-4.52926463,1.23853237,0.86828335,0.67013600,0.00873207,0.35656489,0.02301226,0.52456658
-4.52326163,1.16102633,0.80311858,0.62544581,0.00810971,0.33106363,0.02198706,0.49459341
-4.51725863,1.08561244,0.74091934,0.58143747,0.00755190,0.30580079,0.02094739,0.46601197
-4.51125563,1.01301991,0.68222669,0.53849968,0.00705768,0.28103221,0.01990932,0.43912354
-4.50525263,0.94392327,0.62748295,0.49699753,0.00662663,0.25699128,0.01888840,0.41420351
-4.49924962,0.87892615,0.57702629,0.45726393,0.00625870,0.23388509,0.01789922,0.39149424
-4.49324662,0.81854738,0.53108857,0.41959230,0.00595410,0.21189157,0.01695501,0.37119874
-4.48724362,0.76320995,0.48979618,0.38423087,0.00571312,0.19115761,0.01606736,0.35347544
-4.48124062,0.71323289,0.45317376,0.35137857,0.00553594,0.17179823,0.01524587,0.33843415
-4.47523762,0.66882645,0.42115041,0.32118254,0.00542251,0.15389659,0.01449802,0.32613331
-4.46923462,0.63009032,0.39356814,0.29373740,0.00537235,0.13750493,0.01382903,0.31657876
-4.46323162,0.59701514,0.37019199,0.26908600,0.00538442,0.12264622,0.01324185,0.30972379
-4.45722861,0.56948688,0.35072168,0.24722164,0.00545699,0.10931643,0.01273717,0.30547079
-4.45122561,0.54729401,0.33480408,0.22809158,0.00558759,0.09748731,0.01231360,0.30367422
-4.44522261,0.53013717,0.32204634,0.21160155,0.00577292,0.08710947,0.01196784,0.30414491
-4.43921961,0.51764087,0.31202910,0.19762126,0.00600885,0.07811580,0.01169497,0.30665566
-4.43321661,0.50936687,0.30431959,0.18599034,0.00629042,0.07042488,0.01148869,0.31094775
-4.42721361,0.50482880,0.29848409,0.17652488,0.00661193,0.06394442,0.01134175,0.31673847
-4.42121061,0.50350756,0.29409962,0.16902393,0.00696701,0.05857463,0.01124622,0.32372913
-4.41520760,0.50486688,0.29076440,0.16327613,0.00734876,0.05421131,0.01119388,0.33161353
-4.40920460,0.50836874,0.28810706,0.15906600,0.00774987,0.05074878,0.01117654,0.34008648
-4.40320160,0.51348806,0.28579428,0.15617978,0.00816285,0.04808240,0.01118637,0.34885210
-4.39719860,0.51972615,0.28353675,0.15441079,0.00858018,0.04611083,0.01121614,0.35763171
-4.39119560,0.52662274,0.28109343,0.15356399,0.00899448,0.04473785,0.01125944,0.36617086
-4.38519260,0.53376606,0.27827401,0.15345984,0.00939876,0.04387384,0.01131085,0.37424537
-4.37918959,0.54080076,0.27493974,0.15393727,0.00978653,0.04343692,0.01136599,0.38166625
-4.37318659,0.54743361,0.27100255,0.15485580,0.01015201,0.04335365,0.01142161,0.38828311
-4.36718359,0.55343681,0.26642278,0.15609687,0.01049021,0.04355952,0.01147551,0.39398622
-4.36118059,0.55864893,0.26120564,0.15756425,0.01079706,0.04399906,0.01152647,0.39870711
-4.35517759,0.56297377,0.25539656,0.15918391,0.01106945,0.04462575,0.01157414,0.40241763
-4.34917459,0.56637717,0.24907588,0.16090306,0.01130523,0.04540170,0.01161888,0.40512787
-4.34317159,0.56888226,0.24235297,0.16268885,0.01150324,0.04629721,0.01166154,0.40688281
-4.33716858,0.57056338,0.23536018,0.16452666,0.01166323,0.04729019,0.01170331,0.40775825
-4.33116558,0.57153918,0.22824677,0.16641804,0.01178575,0.04836554,0.01174552,0.40785595
-4.32516258,0.57196530,0.22117324,0.16837874,0.01187209,0.04951453,0.01178946,0.40729858
-4.31915958,0.57202687,0.21430601,0.17043653,0.01192416,0.05073414,0.01183624,0.40622454
-4.31315658,0.57193151,0.20781283,0.17262931,0.01194431,0.05202651,0.01188672,0.40478302
-4.30715358,0.57190271,0.20185889,0.17500323,0.01193526,0.05339843,0.01194137,0.40312946
