energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.89794897,3.00191081,0.15004176,0.39312205,0.01947543,0.01860888,0.12659716,1.83617806,0.89933154,0.68167678
-5.89194597,3.01934153,0.14671263,0.38506625,0.01874033,0.01824473,0.12560875,1.85425019,0.88505661,0.70769345
-5.88594297,3.02864468,0.14334976,0.37624555,0.01802954,0.01786330,0.12410886,1.86723485,0.87025910,0.73106697
-5.87993997,3.02865741,0.13993876,0.36661757,0.01733790,0.01746199,0.12208045,1.87432686,0.85476209,0.75128313
-5.87393697,3.01847467,0.13647642,0.35617018,0.01666101,0.01704009,0.11951868,1.87487523,0.83843018,0.76789277
-5.86793397,2.99748728,0.13297169,0.34492278,0.01599544,0.01659886,0.11643119,1.86840993,0.82118206,0.78052736
-5.86193097,2.96541098,0.12944642,0.33292658,0.01533885,0.01614163,0.11283797,1.85466326,0.80300115,0.78891241
-5.85592796,2.92230488,0.12593559,0.32026373,0.01469004,0.01567370,0.10877081,1.83358470,0.78394364,0.79287802
-5.84992496,2.86857829,0.12248713,0.30704549,0.01404909,0.01520237,0.10427234,1.80534825,0.76414350,0.79236611
-5.84392196,2.80498530,0.11916121,0.29340927,0.01341732,0.01473669,0.09939464,1.77035195,0.74381412,0.78743388
-5.83791896,2.73260718,0.11602907,0.27951483,0.01279728,0.01428737,0.09419764,1.72920937,0.72324630,0.77825334
-5.83191596,2.65282314,0.11317130,0.26553967,0.01219269,0.01386647,0.08874723,1.68273333,0.70280271,0.76510680
-5.82591296,2.56727038,0.11067572,0.25167385,0.01160832,0.01348714,0.08311317,1.63191242,0.68290887,0.74837854
-5.81990995,2.47779522,0.10863488,0.23811442,0.01104981,0.01316326,0.07736705,1.57788121,0.66404104,0.72854296
-5.81390695,2.38639686,0.10714321,0.22505967,0.01052354,0.01290913,0.07158020,1.52188532,0.64671147,0.70614959
-5.80790395,2.29516623,0.10629397,0.21270338,0.01003633,0.01273905,0.06582174,1.46524272,0.63145151,0.68180572
-5.80190095,2.20622207,0.10617614,0.20122936,0.00959528,0.01266697,0.06015683,1.40930282,0.61879336,0.65615726
-5.79589795,2.12164660,0.10687122,0.19080637,0.00920747,0.01270609,0.05464513,1.35540475,0.60925097,0.62986862
-5.78989495,2.04342318,0.10845015,0.18158353,0.00887974,0.01286847,0.04933960,1.30483652,0.60330107,0.60360243
-5.78389195,1.97337804,0.11097050,0.17368651,0.00861841,0.01316470,0.04428559,1.25879648,0.60136472,0.57799983
-5.77788894,1.91312787,0.11447384,0.16721441,0.00842908,0.01360353,0.03952025,1.21835832,0.60379027,0.55366212
-5.77188594,1.86403512,0.11898360,0.16223740,0.00831639,0.01419159,0.03507233,1.18444089,0.61083831,0.53113440
-5.76588294,1.82717203,0.12450330,0.15879528,0.00828383,0.01493307,0.03096215,1.15778355,0.62266907,0.51089171
-5.75987994,1.80329436,0.13101532,0.15689680,0.00833356,0.01582954,0.02720198,1.13892796,0.63933266,0.49332811
-5.75387694,1.79282538,0.13848028,0.15651970,0.00846631,0.01687972,0.02379655,1.12820644,0.66076269,0.47874902
-5.74787394,1.79585026,0.14683691,0.15761164,0.00868124,0.01807936,0.02074379,1.12573732,0.68677331,0.46736686
-5.74187094,1.81212054,0.15600258,0.16009163,0.00897587,0.01942113,0.01803565,1.13142704,0.71705983,0.45930006
-5.73586793,1.84106843,0.16587445,0.16385218,0.00934609,0.02089466,0.01565906,1.14497868,0.75120302,0.45457529
-5.72986493,1.88182991,0.17633114,0.16876196,0.00978614,0.02248652,0.01359688,1.16590656,0.78867696,0.45313264
-5.72386193,1.93327584,0.18723506,0.17466892,0.01028868,0.02418041,0.01182890,1.19355604,0.82886021,0.45483337
-5.71785893,1.99404978,0.19843511,0.18140373,0.01084485,0.02595731,0.01033274,1.22712787,0.87105005,0.45946988
-5.71185593,2.06261120,0.20976999,0.18878369,0.01144445,0.02779580,0.00908476,1.26570602,0.91447950,0.46677729
-5.70585293,2.13728276,0.22107178,0.19661672,0.01207608,0.02967241,0.00806083,1.30828814,0.95833649,0.47644612
-5.69984992,2.21629998,0.23216994,0.20470561,0.01272737,0.03156205,0.00723706,1.35381746,1.00178487,0.48813560
-5.69384692,2.29786206,0.24289540,0.21285232,0.01338524,0.03343859,0.00659043,1.40121524,1.04398647,0.50148699
-5.68784392,2.38018207,0.25308487,0.22086234,0.01403616,0.03527538,0.00609930,1.44941257,1.08412377,0.51613644
-5.68184092,2.46153541,0.26258510,0.22854893,0.01466647,0.03704594,0.00574385,1.49738074,1.12142231,0.53172685
-5.67583792,2.54030490,0.27125698,0.23573722,0.01526273,0.03872461,0.00550643,1.54415921,1.15517233,0.54791853
-5.66983492,2.61502158,0.27897951,0.24226808,0.01581205,0.04028728,0.00537186,1.58888036,1.18474890,0.56439817
-5.66383192,2.68439993,0.28565325,0.24800162,0.01630244,0.04171209,0.00532764,1.63079050,1.20962981,0.58088597
-5.65782891,2.74736684,0.29120335,0.25282032,0.01672313,0.04298006,0.00536406,1.66926654,1.22941077,0.59714086
-5.65182591,2.80308361,0.29558198,0.25663161,0.01706489,0.04407571,0.00547434,1.70382807,1.24381719,0.61296374
-5.64582291,2.85096045,0.29876993,0.25936984,0.01732032,0.04498762,0.00565466,1.73414456,1.25271230,0.62819876
-5.63981991,2.89066347,0.30077755,0.26099763,0.01748408,0.04570877,0.00590410,1.76003783,1.25610112,0.64273290
-5.63381691,2.92211395,0.30164465,0.26150650,0.01755305,0.04623691,0.00622464,1.78147973,1.25413019,0.65649398
-5.62781391,2.94548033,0.30143960,0.26091672,0.01752645,0.04657458,0.00662096,1.79858545,1.24708286,0.66944731
-5.62181091,2.96116316,0.30025747,0.25927646,0.01740587,0.04672919,0.00710029,1.81160284,1.23537047,0.68159143
-5.61580790,2.96977387,0.29821727,0.25666010,0.01719524,0.04671271,0.00767212,1.82089808,1.21951938,0.69295302
-5.60980490,2.97210785,0.29545840,0.25316591,0.01690072,0.04654138,0.00834789,1.82693849,1.20015450,0.70358148
-5.60380190,2.96911303,0.29213634,0.24891303,0.01653047,0.04623514,0.00914056,1.83027288,1.17797962,0.71354324
-5.59779890,2.96185476,0.28841787,0.24403787,0.01609446,0.04581700,0.01006411,1.83151017,1.15375539,0.72291615
-5.59179590,2.95147816,0.28447576,0.23869005,0.01560409,0.04531223,0.01113302,1.83129692,1.12827552,0.73178410
-5.58579290,2.93916898,0.28048333,0.23302803,0.01507185,0.04474753,0.01236158,1.83029440,1.10234213,0.74023192
-5.57978989,2.92611418,0.27660903,0.22721446,0.01451095,0.04415013,0.01376325,1.82915573,1.07674098,0.74834082
-5.57378689,2.91346320,0.27301118,0.22141153,0.01393488,0.04354688,0.01534992,1.82850381,1.05221757,0.75618413
-5.56778389,2.90229113,0.26983314,0.21577634,0.01335701,0.04296341,0.01713113,1.82891043,1.02945478,0.76382370
-5.56178089,2.89356466,0.26719913,0.21045656,0.01279024,0.04242326,0.01911337,1.83087727,1.00905290,0.77130661
-5.55577789,2.88811190,0.26521081,0.20558643,0.01224656,0.04194727,0.02129933,1.83481903,0.99151275,0.77866252
-5.54977489,2.88659680,0.26394475,0.20128324,0.01173684,0.04155298,0.02368724,1.84104938,0.97722235,0.78590135
-5.54377189,2.88949899,0.26345091,0.19764442,0.01127051,0.04125423,0.02627038,1.84976996,0.96644762,0.79301157
-5.53776888,2.89709968,0.26375217,0.19474533,0.01085540,0.04106092,0.02903659,1.86106287,0.95932743,0.79995896
-5.53176588,2.90947404,0.26484485,0.19263780,0.01049763,0.04097897,0.03196802,1.87488686,0.95587297,0.80668602
-5.52576288,2.92649040,0.26670025,0.19134944,0.01020155,0.04101045,0.03504111,1.89107758,0.95597163,0.81311202
-5.51975988,2.94781639,0.26926702,0.19088379,0.00996980,0.04115378,0.03822664,1.90935176,0.95939484,0.81913381
-5.51375688,2.97293181,0.27247424,0.19122117,0.00980338,0.04140420,0.04149017,1.92931553,0.96580984,0.82462747
-5.50775388,3.00114799,0.27623510,0.19232035,0.00970179,0.04175429,0.04479256,1.95047662,0.97479463,0.82945084
-5.50175088,3.03163285,0.28045092,0.19412082,0.00966325,0.04219448,0.04809081,1.97226012,0.98585562,0.83344691
-5.49574787,3.06344100,0.28501530,0.19654560,0.00968490,0.04271378,0.05133900,1.99402736,0.99844713,0.83644814
-5.48974487,3.09554763,0.28981825,0.19950453,0.00976305,0.04330036,0.05448955,2.01509734,1.01199206,0.83828153
-5.48374187,3.12688492,0.29475010,0.20289780,0.00989346,0.04394215,0.05749439,2.03476983,1.02590290,0.83877430
-5.47773887,3.15637960,0.29970496,0.20661964,0.01007153,0.04462741,0.06030646,2.05234932,1.03960212,0.83776008
-5.47173587,3.18298996,0.30458366,0.21056203,0.01029254,0.04534518,0.06288101,2.06716887,1.05254132,0.83508519
-5.46573287,3.20574092,0.30929607,0.21461819,0.01055183,0.04608559,0.06517701,2.07861279,1.06421831,0.83061494
-5.45972986,3.22375554,0.31376265,0.21868583,0.01084496,0.04684008,0.06715841,2.08613722,1.07419155,0.82423939
-5.45372686,3.23628162,0.31791539,0.22266990,0.01116779,0.04760148,0.06879525,2.08928768,1.08209135,0.81587848
-5.44772386,3.24271238,0.32169791,0.22648486,0.01151651,0.04836397,0.07006456,2.08771277,1.08762771,0.80548618
-5.44172086,3.24260025,0.32506507,0.23005630,0.01188768,0.04912287,0.07095105,2.08117354,1.09059430,0.79305336
-5.43571786,3.23566348,0.32798194,0.23332194,0.01227816,0.04987441,0.07144748,2.06954804,1.09086891,0.77860933
-5.42971486,3.22178532,0.33042238,0.23623198,0.01268503,0.05061532,0.07155475,2.05283098,1.08841033,0.76222187
-5.42371186,3.20100630,0.33236737,0.23874878,0.01310546,0.05134249,0.07128171,2.03112872,1.08325203,0.74399577
-5.41770885,3.17351024,0.33380320,0.24084599,0.01353660,0.05205250,0.07064467,2.00464994,1.07549327,0.72407005
-5.41170585,3.13960501,0.33471964,0.24250730,0.01397542,0.05274124,0.06966666,1.97369262,1.06528807,0.70261382
-5.40570285,3.09969967,0.33510835,0.24372467,0.01441861,0.05340357,0.06837651,1.93862829,1.05283287,0.67982129
-5.39969985,3.05427916,0.33496148,0.24449659,0.01486240,0.05403306,0.06680770,1.89988444,1.03835356,0.65590597
-5.39369685,3.00387856,0.33427073,0.24482604,0.01530255,0.05462178,0.06499719,1.85792628,1.02209273,0.63109458
-5.38769385,2.94905840,0.33302681,0.24471876,0.01573426,0.05516035,0.06298413,1.81323883,1.00429772,0.60562086
-5.38169085,2.89038251,0.33121945,0.24418160,0.01615219,0.05563796,0.06080868,1.76631049,0.98521026,0.57971971
-5.37568784,2.82839992,0.32883784,0.24322129,0.01655051,0.05604267,0.05851081,1.71761890,0.96505819,0.55362193
-5.36968484,2.76363157,0.32587163,0.24184364,0.01692304,0.05636177,0.05612931,1.66761992,0.94404959,0.52754978
-5.36368184,2.69656279,0.32231224,0.24005328,0.01726337,0.05658227,0.05370094,1.61674015,0.92236967,0.50171354
-5.35767884,2.62764152,0.31815464,0.23785381,0.01756514,0.05669151,0.05125979,1.56537330,0.90018035,0.47630922
-5.35167584,2.55728234,0.31339925,0.23524858,0.01782222,0.05667782,0.04883681,1.51388043,0.87762261,0.45151742
-5.34567284,2.48587565,0.30805399,0.23224186,0.01802903,0.05653123,0.04645966,1.46259366,0.85482100,0.42750332
-5.33966983,2.41380108,0.30213634,0.22884038,0.01818086,0.05624416,0.04415266,1.41182304,0.83189032,0.40441763
-5.33366683,2.34144402,0.29567520,0.22505509,0.01827408,0.05581206,0.04193698,1.36186575,0.80894348,0.38239843
-5.32766383,2.26921385,0.28871249,0.22090306,0.01830649,0.05523402,0.03983098,1.31301679,0.78610030,0.36157359
-5.32166083,2.19756219,0.28130438,0.21640931,0.01827751,0.05451319,0.03785063,1.26558039,0.76349627,0.34206361
-5.31565783,2.12699994,0.27352199,0.21160845,0.01818837,0.05365712,0.03601007,1.21988091,0.74129080,0.32398460
-5.30965483,2.05811132,0.26545153,0.20654597,0.01804225,0.05267786,0.03432208,1.17627261,0.71967424,0.30745108
-5.30365183,1.99156392,0.25719381,0.20127913,0.01784431,0.05159197,0.03279865,1.13514718,0.69887312,0.29257851
-5.29764882,1.92811354,0.24886314,0.19587715,0.01760166,0.05042023,0.03145138,1.09693862,0.67915313,0.27948527
-5.29164582,1.86860320,0.24058554,0.19042095,0.01732324,0.04918726,0.03029187,1.06212469,0.66081961,0.26829393
-5.28564282,1.81395603,0.23249640,0.18500208,0.01701964,0.04792087,0.02933197,1.03122493,0.64421525,0.25913172
-5.27963982,1.76516195,0.22473758,0.17972114,0.01670277,0.04665137,0.02858384,1.00479489,0.62971515,0.25213020
-5.27363682,1.72325870,0.21745408,0.17468550,0.01638559,0.04541062,0.02805995,0.98341704,0.61771923,0.24742403
-5.26763382,1.68930783,0.21079046,0.17000657,0.01608162,0.04423112,0.02777292,0.96768855,0.60864245,0.24514901
-5.26163082,1.66436695,0.20488699,0.16579672,0.01580458,0.04314498,0.02773521,0.95820651,0.60290320,0.24543934
-5.25562781,1.64945935,0.19987588,0.16216584,0.01556786,0.04218291,0.02795877,0.95555151,0.60091036,0.24842447
-5.24962481,1.64554256,0.19587756,0.15921795,0.01538409,0.04137325,0.02845454,0.96027014,0.60304979,0.25422546
-5.24362181,1.65347748,0.19299735,0.15704781,0.01526470,0.04074113,0.02923202,0.97285757,0.60967075,0.26295116
-5.23761881,1.67399949,0.19132249,0.15573782,0.01521947,0.04030767,0.03029873,0.99374093,0.62107305,0.27469444
-5.23161581,1.70769306,0.19091978,0.15535528,0.01525622,0.04008943,0.03165979,1.02326433,0.63749544,0.28952855
-5.22561281,1.75497110,0.19183391,0.15595022,0.01538053,0.04009798,0.03331747,1.06167634,0.65910590,0.30750386
-5.21960980,1.81606001,0.19408650,0.15755390,0.01559553,0.04033973,0.03527091,1.10912044,0.68599422,0.32864507
-5.21360680,1.89099100,0.19767603,0.16017794,0.01590180,0.04081595,0.03751592,1.16562884,0.71816720,0.35294897
-5.20760380,1.97959812,0.20257842,0.16381428,0.01629741,0.04152296,0.04004482,1.23111977,0.75554673,0.38038293
-5.20160080,2.08152269,0.20874857,0.16843584,0.01677800,0.04245260,0.04284655,1.30539841,0.79797061,0.41088390
-5.19559780,2.19622384,0.21612238,0.17399789,0.01733700,0.04359278,0.04590673,1.38816091,0.84519624,0.44435819
-5.18959480,2.32299421,0.22461955,0.18044007,0.01796593,0.04492827,0.04920794,1.47900131,0.89690665,0.48068164
-5.18359180,2.46097976,0.23414669,0.18768885,0.01865477,0.04644150,0.05272998,1.57742056,0.95271867,0.51970033
-5.17758879,2.60920245,0.24460080,0.19566041,0.01939241,0.04811349,0.05645030,1.68283709,1.01219270,0.56123154
-5.17158579,2.76658427,0.25587282,0.20426374,0.02016710,0.04992477,0.06034430,1.79459806,1.07484343,0.60506494
-5.16558279,2.93197130,0.26785117,0.21340373,0.02096698,0.05185625,0.06438577,1.91199053,1.14015113,0.65096379
-5.15957979,3.10415648,0.28042502,0.22298426,0.02178055,0.05389012,0.06854720,2.03425199,1.20757284,0.69866617
-5.15357679,3.28189991,0.29348724,0.23291093,0.02259720,0.05601045,0.07280005,2.16057963,1.27655288,0.74788602
-5.14757379,3.46394590,0.30693683,0.24309352,0.02340756,0.05820388,0.07711500,2.29013789,1.34653251,0.79831413
-5.14157079,3.64903632,0.32068075,0.25344789,0.02420394,0.06045994,0.08146208,2.42206442,1.41695821,0.84961909
-5.13556778,3.83592000,0.33463516,0.26389740,0.02498058,0.06277130,0.08581072,2.55547423,1.48728857,0.90144815
-5.12956478,4.02335859,0.34872601,0.27437376,0.02573388,0.06513384,0.09012980,2.68946252,1.55699969,0.95342832
-5.12356178,4.21012940,0.36288892,0.28481730,0.02646245,0.06754643,0.09438759,2.82310670,1.62558936,1.00516786
-5.11755878,4.39502615,0.37706868,0.29517676,0.02716717,0.07001069,0.09855176,2.95546819,1.69258007,1.05625819
-5.11155578,4.57685881,0.39121810,0.30540861,0.02785106,0.07253047,0.10258939,3.08559478,1.75752139,1.10627672
-5.10555278,4.75445364,0.40529662,0.31547605,0.02851906,0.07511130,0.10646706,3.21252438,1.81999194,1.15479053
-5.09954977,4.92665475,0.41926873,0.32534778,0.02917780,0.07775967,0.11015104,3.33529084,1.87960155,1.20136120
-5.09354677,5.09232811,0.43310218,0.33499655,0.02983523,0.08048236,0.11360764,3.45293240,1.93599377,1.24555083
-5.08754377,5.25036899,0.44676638,0.34439786,0.03050018,0.08328564,0.11680372,3.56450318,1.98884927,1.28692928
-5.08154077,5.39971314,0.46023083,0.35352864,0.03118198,0.08617458,0.11970737,3.66908777,2.03789011,1.32508244
-5.07553777,5.53935203,0.47346389,0.36236611,0.03188997,0.08915237,0.12228874,3.76581881,2.08288504,1.35962146
-5.06953477,5.66835162,0.48643183,0.37088693,0.03263304,0.09221973,0.12452106,3.85389692,2.12365577,1.39019260
-5.06353177,5.78587402,0.49909821,0.37906664,0.03341919,0.09537442,0.12638176,3.93261235,2.16008376,1.41648730
-5.05752876,5.89120099,0.51142372,0.38687930,0.03425518,0.09861089,0.12785359,4.00136723,2.19211735,1.43825196
-5.05152576,5.98375781,0.52336627,0.39429755,0.03514614,0.10192007,0.12892588,4.05969718,2.21977855,1.45529713
-5.04552276,6.06313597,0.53488152,0.40129283,0.03609531,0.10528931,0.12959559,4.10729101,2.24316894,1.46750538
-5.03951976,6.12911312,0.54592356,0.40783588,0.03710386,0.10870244,0.12986828,4.14400726,2.26247401,1.47483757
-5.03351676,6.18166867,0.55644593,0.41389736,0.03817075,0.11214002,0.12975893,4.16988619,2.27796536,1.47733693
-5.02751376,6.22099364,0.56640267,0.41944861,0.03929273,0.11557970,0.12929234,4.18515636,2.29000017,1.47513071
-5.02151076,6.24749373,0.57574953,0.42446241,0.04046437,0.11899671,0.12850330,4.19023498,2.29901752,1.46842927
-5.01550775,6.26178497,0.58444516,0.42891385,0.04167825,0.12236443,0.12743638,4.18572153,2.30553132,1.45752225
-5.00950475,6.26468152,0.59245218,0.43278096,0.04292511,0.12565509,0.12614526,4.17238472,2.31011963,1.44277218
-5.00350175,6.25717604,0.59973828,0.43604549,0.04419423,0.12884047,0.12469167,4.15114298,2.31341079,1.42460554
-4.99749875,6.24041312,0.60627705,0.43869338,0.04547369,0.13189269,0.12314402,4.12303927,2.31606629,1.40350164
-4.99149575,6.21565680,0.61204872,0.44071528,0.04675081,0.13478496,0.12157560,4.08921107,2.31876131,1.37997969
-4.98549275,6.18425372,0.61704073,0.44210679,0.04801250,0.13749231,0.12006249,4.05085690,2.32216336,1.35458477
-4.97948974,6.14759322,0.62124803,0.44286876,0.04924575,0.13999230,0.11868136,4.00920083,2.32691002,1.32787295
-4.97348674,6.10706634,0.62467330,0.44300730,0.05043794,0.14226562,0.11750696,3.96545629,2.33358661,1.30039647
-4.96748374,6.06402531,0.62732689,0.44253385,0.05157729,0.14429663,0.11660981,3.92079096,2.34270488,1.27268929
-4.96148074,6.01974531,0.62922675,0.44146499,0.05265315,0.14607376,0.11605369,3.87629398,2.35468352,1.24525372
-4.95547774,5.97538985,0.63039803,0.43982232,0.05365628,0.14758985,0.11589356,3.83294671,2.36983151,1.21854847
-4.94947474,5.93198104,0.63087277,0.43763212,0.05457902,0.14884227,0.11617346,3.79159826,2.38833497,1.19297850
-4.94347174,5.89037576,0.63068930,0.43492501,0.05541546,0.14983299,0.11692497,3.75294632,2.41024820,1.16888705
-4.93746873,5.85124821,0.62989172,0.43173547,0.05616144,0.15056850,0.11816588,3.71752390,2.43548916,1.14654980
-4.93146573,5.81507921,0.62852924,0.42810133,0.05681454,0.15105966,0.11989945,3.68569209,2.46383981,1.12617139
-4.92546273,5.78215214,0.62665542,0.42406306,0.05737392,0.15132137,0.12211399,3.65763875,2.49495109,1.10788415
-4.91945973,5.75255521,0.62432749,0.41966312,0.05784013,0.15137219,0.12478305,3.63338273,2.52835242,1.09174894
-4.91345673,5.72618955,0.62160552,0.41494512,0.05821489,0.15123394,0.12786599,3.61278312,2.56346529,1.07775793
-4.90745373,5.70278230,0.61855157,0.40995295,0.05850076,0.15093117,0.13130908,3.59555278,2.59962028,1.06583907
-4.90145073,5.68190396,0.61522878,0.40472985,0.05870081,0.15049061,0.13504689,3.58127535,2.63607699,1.05586184
-4.89544772,5.66298899,0.61170041,0.39931746,0.05881833,0.14994060,0.13900414,3.56942491,2.67204590,1.04764434
-4.88944472,5.64535890,0.60802875,0.39375489,0.05885641,0.14931046,0.14309777,3.55938744,2.70671145,1.04096103
-4.88344172,5.62824693,0.60427404,0.38807778,0.05881773,0.14862993,0.14723921,3.55048339,2.73925562,1.03555120
-4.87743872,5.61082359,0.60049321,0.38231749,0.05870426,0.14792846,0.15133679,3.54199059,2.76888106,1.03112776
-4.87143572,5.59222249,0.59673862,0.37650035,0.05851704,0.14723464,0.15529814,3.53316697,2.79483332,1.02738627
-4.86543272,5.57156591,0.59305672,0.37064714,0.05825610,0.14657553,0.15903265,3.52327265,2.81642153,1.02401391
-4.85942971,5.54798980,0.58948675,0.36477269,0.05792040,0.14597601,0.16245371,3.51159111,2.83303702,1.02069838
-4.85342671,5.52066789,0.58605946,0.35888579,0.05750782,0.14545823,0.16548081,3.49744910,2.84416975,1.01713651
-4.84742371,5.48883475,0.58279588,0.35298923,0.05701536,0.14504096,0.16804142,3.48023524,2.84942222,1.01304259
-4.84142071,5.45180767,0.57970643,0.34708026,0.05643924,0.14473909,0.17007253,3.45941710,2.84852077,1.00815615
-4.83541771,5.40900713,0.57679010,0.34115118,0.05577526,0.14456317,0.17152197,3.43455675,2.84132432,1.00224927
-4.82941471,5.35997588,0.57403412,0.33519029,0.05501906,0.14451901,0.17234928,3.40532463,2.82783040,0.99513310
-4.82341171,5.30439612,0.57141401,0.32918297,0.05416650,0.14460744,0.17252632,3.37151152,2.80817870,0.98666371
-4.81740870,5.24210479,0.56889400,0.32311308,0.05321405,0.14482419,0.17203754,3.33303861,2.78265201,0.97674690
-4.81140570,5.17310634,0.56642813,0.31696439,0.05215918,0.14515992,0.17087987,3.28996513,2.75167454,0.96534193
-4.80540270,5.09758271,0.56396172,0.31072218,0.05100074,0.14560044,0.16906240,3.24249353,2.71580771,0.95246411
-4.79939970,5.01589980,0.56143346,0.30437478,0.04973927,0.14612714,0.16660575,3.19097160,2.67574317,0.93818588
-4.79339670,4.92861009,0.55877787,0.29791513,0.04837732,0.14671753,0.16354121,3.13589139,2.63229306,0.92263650
-4.78739370,4.83645076,0.55592818,0.29134215,0.04691964,0.14734602,0.15990969,3.07788445,2.58637743,0.90600008
-4.78139070,4.74033690,0.55281949,0.28466191,0.04537334,0.14798480,0.15576057,3.01771319,2.53900867,0.88851199
-4.77538769,4.64134939,0.54939203,0.27788861,0.04374790,0.14860490,0.15115040,2.95625823,2.49127302,0.87045365
-4.76938469,4.54071745,0.54559437,0.27104511,0.04205518,0.14917723,0.14614153,2.89450162,2.44430924,0.85214564
-4.76338169,4.43979574,0.54138656,0.26416320,0.04030927,0.14967374,0.14080071,2.83350616,2.39928472,0.83393943
-4.75737869,4.34003636,0.53674281,0.25728346,0.03852627,0.15006849,0.13519771,2.77439110,2.35736919,0.81620782
-4.75137569,4.24295631,0.53165375,0.25045476,0.03672401,0.15033872,0.12940392,2.71830474,2.31970686,0.79933426
-4.74537269,4.15010117,0.52612808,0.24373328,0.03492169,0.15046568,0.12349106,2.66639471,2.28738736,0.78370161
-4.73936968,4.06300611,0.52019350,0.23718136,0.03313951,0.15043547,0.11752985,2.61977666,2.26141649,0.76968041
-4.73336668,3.98315534,0.51389689,0.23086591,0.03139821,0.15023951,0.11158890,2.57950247,2.24268759,0.75761725
-4.72736368,3.91194143,0.50730371,0.22485665,0.02971860,0.14987496,0.10573359,2.54652908,2.23195454,0.74782358
-4.72136068,3.85062596,0.50049660,0.21922420,0.02812115,0.14934482,0.10002512,2.52168892,2.22980738,0.74056530
-4.71535768,3.80030289,0.49357336,0.21403805,0.02662554,0.14865786,0.09451967,2.50566310,2.23665155,0.73605363
-4.70935468,3.76186596,0.48664419,0.20936453,0.02525020,0.14782837,0.08926773,2.49895847,2.25269152,0.73443747
-4.70335168,3.73598142,0.47982852,0.20526485,0.02401198,0.14687572,0.08431348,2.50188910,2.27791962,0.73579760
-4.69734867,3.72306696,0.47325143,0.20179327,0.02292575,0.14582381,0.07969445,2.51456319,2.31211057,0.74014296
-4.69134567,3.72327753,0.46703984,0.19899547,0.02200417,0.14470039,0.07544125,2.53687561,2.35482193,0.74740899
-4.68534267,3.73649858,0.46131856,0.19690714,0.02125738,0.14353632,0.07157751,2.56850646,2.40540074,0.75745828
-4.67933967,3.76234664,0.45620650,0.19555282,0.02069285,0.14236484,0.06811990,2.60892545,2.46299589,0.77008335
-4.67333667,3.80017713,0.45181289,0.19494507,0.02031521,0.14122074,0.06507845,2.65740201,2.52657599,0.78501143
-4.66733367,3.84909882,0.44823387,0.19508391,0.02012616,0.14013959,0.06245685,2.71302058,2.59495211,0.80191119
-4.66133067,3.90799427,0.44554936,0.19595653,0.02012443,0.13915699,0.06025299,2.77470043,2.66680445,0.82040098
-4.65532766,3.97554519,0.44382042,0.19753729,0.02030575,0.13830779,0.05845959,2.84121929,2.74071215,0.84005843
-4.64932466,4.05026194,0.44308700,0.19978799,0.02066291,0.13762534,0.05706488,2.91123996,2.81518516,0.86043099
-4.64332166,4.13051574,0.44336622,0.20265834,0.02118584,0.13714076,0.05605334,2.98333892,2.88869724,0.88104708
