energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.40070035,5.32546501,0.01892079,0.82030954,0.46022906,0.53585115,2.76561350,1.60117344,0.02668329,2.02879476
-3.39469735,5.58998229,0.02052186,0.85989251,0.48288686,0.56258220,2.91534431,1.68406229,0.02751225,2.12433199
-3.38869435,5.83770933,0.02212119,0.89652083,0.50354010,0.58760467,3.05744352,1.76356580,0.02820587,2.21226443
-3.38269135,6.06575862,0.02370048,0.92969746,0.52184752,0.61065513,3.19004850,1.83903621,0.02875842,2.29139287
-3.37668834,6.27170335,0.02524129,0.95900384,0.53750883,0.63151571,3.31153356,1.90993967,0.02916822,2.36071527
-3.37068534,6.45363137,0.02672550,0.98411050,0.55027383,0.65001952,3.42054951,1.97586068,0.02943768,2.41945209
-3.36468234,6.61018368,0.02813589,1.00478523,0.55995030,0.66605428,3.51605621,2.03650245,0.02957331,2.46706547
-3.35867934,6.74057532,0.02945661,1.02089811,0.56641025,0.67956408,3.59734610,2.09168303,0.02958545,2.50327083
-3.35267634,6.84459738,0.03067365,1.03242334,0.56959422,0.69054907,3.66405731,2.14132762,0.02948790,2.52804036
-3.34667334,6.92259983,0.03177521,1.03943744,0.56951352,0.69906316,3.71617507,2.18545753,0.02929744,2.54159809
-3.34067034,6.97545597,0.03275205,1.04211402,0.56625004,0.70520970,3.75402111,2.22417651,0.02903318,2.54440633
-3.33466733,7.00450987,0.03359770,1.04071515,0.55995391,0.70913541,3.77823093,2.25765536,0.02871583,2.53714426
-3.32866433,7.01150957,0.03430858,1.03557975,0.55083872,0.71102290,3.78971994,2.28611580,0.02836691,2.52067938
-3.32266133,6.99852910,0.03488400,1.02710948,0.53917485,0.71108197,3.78963959,2.30981461,0.02800794,2.49603307
-3.31665833,6.96788306,0.03532612,1.01575270,0.52528087,0.70954030,3.77932547,2.32902899,0.02765959,2.46434184
-3.31065533,6.92203794,0.03563973,1.00198731,0.50951357,0.70663393,3.76023971,2.34404413,0.02734096,2.42681585
-3.30465233,6.86352419,0.03583204,0.98630307,0.49225698,0.70259803,3.73391024,2.35514346,0.02706884,2.38469674
-3.29864932,6.79485328,0.03591237,0.96918441,0.47391079,0.69765832,3.70186971,2.36260246,0.02685715,2.33921640
-3.29264632,6.71844314,0.03589177,0.95109422,0.45487873,0.69202373,3.66559696,2.36668590,0.02671649,2.29155865
-3.28664332,6.63655529,0.03578271,0.93245948,0.43555734,0.68588055,3.62646345,2.36764888,0.02665383,2.24282513
-3.28064032,6.55124587,0.03559871,0.91365922,0.41632551,0.67938830,3.58568720,2.36574113,0.02667240,2.19400704
-3.27463732,6.46433205,0.03535400,0.89501522,0.39753525,0.67267757,3.54429598,2.36121447,0.02677175,2.14596335
-3.26863432,6.37737449,0.03506325,0.87678578,0.37950400,0.66584988,3.50310114,2.35433236,0.02694794,2.09940643
-3.26263132,6.29167533,0.03474133,0.85916259,0.36250860,0.65897936,3.46268282,2.34538108,0.02719389,2.05489494
-3.25662831,6.20829061,0.03440311,0.84227072,0.34678112,0.65211622,3.42338667,2.33468132,0.02749993,2.01283414
-3.25062531,6.12805486,0.03406335,0.82617145,0.33250657,0.64529171,3.38533160,2.32259934,0.02785438,1.97348275
-3.24462231,6.05161533,0.03373661,0.81086765,0.31982235,0.63852405,3.34842747,2.30955663,0.02824419,1.93696572
-3.23861931,5.97947251,0.03343721,0.79631115,0.30881944,0.63182513,3.31240125,2.29603708,0.02865574,1.90329155
-3.23261631,5.91202347,0.03317922,0.78241172,0.29954487,0.62520733,3.27682961,2.28259078,0.02907547,1.87237293
-3.22661331,5.84960460,0.03297643,0.76904690,0.29200540,0.61869000,3.24117610,2.26983375,0.02949062,1.84404934
-3.22061031,5.79253014,0.03284236,0.75607226,0.28617199,0.61230530,3.20483033,2.25844303,0.02988983,1.81810993
-3.21460730,5.74112359,0.03279013,0.74333146,0.28198474,0.60610267,3.16714739,2.24914678,0.03026362,1.79431556
-3.20860430,5.69573958,0.03283247,0.73066559,0.27935800,0.60015195,3.12748508,2.24270931,0.03060480,1.77241867
-3.20260130,5.65677426,0.03298145,0.71792148,0.27818534,0.59454455,3.08523762,2.23991127,0.03090869,1.75217991
-3.19659830,5.62466336,0.03324832,0.70495861,0.27834416,0.58939278,3.03986422,2.24152528,0.03117322,1.73338098
-3.19059530,5.59986787,0.03364317,0.69165446,0.27969976,0.58482716,2.99091167,2.24828798,0.03139885,1.71583304
-3.18459230,5.58284806,0.03417460,0.67790816,0.28210871,0.58099189,2.93803047,2.26086919,0.03158838,1.69938078
-3.17858929,5.57402751,0.03484930,0.66364266,0.28542149,0.57803864,2.88098432,2.27983962,0.03174658,1.68390211
-3.17258629,5.57374966,0.03567158,0.64880526,0.28948447,0.57611896,2.81965343,2.30563836,0.03187974,1.66930414
-3.16658329,5.58222973,0.03664290,0.63336696,0.29414127,0.57537587,2.75403211,2.33854177,0.03199520,1.65551595
-3.16058029,5.59950547,0.03776146,0.61732073,0.29923361,0.57593484,2.68422169,2.37863532,0.03210072,1.64247912
-3.15457729,5.62539040,0.03902177,0.60067907,0.30460191,0.57789498,2.61041974,2.42578996,0.03220391,1.63013696
-3.14857429,5.65943312,0.04041429,0.58347111,0.31008569,0.58132070,2.53290674,2.47964461,0.03231171,1.61842342
-3.14257129,5.70088595,0.04192525,0.56573950,0.31552413,0.58623457,2.45203126,2.53959601,0.03242984,1.60725268
-3.13656828,5.74868585,0.04353653,0.54753742,0.32075680,0.59261162,2.36819485,2.60479692,0.03256241,1.59651034
-3.13056528,5.80144978,0.04522573,0.52892580,0.32562476,0.60037569,2.28183728,2.67416369,0.03271158,1.58604689
-3.12456228,5.85748597,0.04696639,0.50997101,0.32997221,0.60939788,2.19342313,2.74639319,0.03287738,1.57567404
-3.11855928,5.91482141,0.04872837,0.49074297,0.33364856,0.61949747,2.10342990,2.81998921,0.03305763,1.56516422
-3.11255628,5.97124536,0.05047851,0.47131383,0.33651100,0.63044519,2.01233828,2.89329775,0.03324797,1.55425346
-3.10655328,6.02436721,0.05218125,0.45175715,0.33842749,0.64196883,1.92062430,2.96455008,0.03344207,1.54264733
-3.10055028,6.07168656,0.05379964,0.43214743,0.33928002,0.65376101,1.82875363,3.03191220,0.03363191,1.53002980
-3.09454727,6.11067253,0.05529623,0.41256000,0.33896795,0.66548865,1.73717749,3.09353883,0.03380810,1.51607434
-3.08854427,6.13884852,0.05663419,0.39307118,0.33741131,0.67680383,1.64633006,3.14762992,0.03396040,1.50045673
-3.08254127,6.15387865,0.05777844,0.37375836,0.33455371,0.68735555,1.55662688,3.19248728,0.03407813,1.48286872
-3.07653827,6.15365168,0.05869669,0.35470020,0.33036480,0.69680174,1.46846390,3.22656900,0.03415068,1.46303177
-3.07053527,6.13635836,0.05936049,0.33597652,0.32484198,0.70482107,1.38221681,3.24853940,0.03416800,1.44071010
-3.06453227,6.10055854,0.05974619,0.31766804,0.31801131,0.71112397,1.29824029,3.25731242,0.03412105,1.41572226
-3.05852926,6.04523492,0.05983569,0.29985580,0.30992739,0.71546237,1.21686691,3.25208640,0.03400217,1.38795064
-3.05252626,5.96983073,0.05961707,0.28262021,0.30067228,0.71763771,1.13840558,3.23236910,0.03380540,1.35734824
-3.04652326,5.87426992,0.05908499,0.26603985,0.29035337,0.71750686,1.06313946,3.19799171,0.03352674,1.32394263
-3.04052026,5.75895887,0.05824084,0.25018989,0.27910037,0.71498583,0.99132325,3.14911153,0.03316424,1.28783656
-3.03451726,5.62476982,0.05709274,0.23514035,0.26706140,0.71005097,0.92318004,3.08620324,0.03271810,1.24920556
-3.02851426,5.47300716,0.05565521,0.22095419,0.25439850,0.70273781,0.85889791,3.01003949,0.03219057,1.20829237
-3.02251126,5.30535823,0.05394873,0.20768535,0.24128262,0.69313760,0.79862639,2.92166164,0.03158587,1.16539880
-3.01650825,5.12383140,0.05199904,0.19537687,0.22788848,0.68139180,0.74247306,2.82234240,0.03090997,1.12087524
-3.01050525,4.93068442,0.04983634,0.18405910,0.21438927,0.66768488,0.69050063,2.71354188,0.03017031,1.07510853
-3.00450225,4.72834660,0.04749433,0.17374833,0.20095177,0.65223574,0.64272460,2.59685933,0.02937554,1.02850875
-2.99849925,4.51933841,0.04500920,0.16444562,0.18773179,0.63528835,0.59911194,2.47398253,0.02853516,0.98149557
-2.99249625,4.30619218,0.04241863,0.15613622,0.17487023,0.61710198,0.55958072,2.34663713,0.02765922,0.93448487
-2.98649325,4.09137741,0.03976070,0.14878943,0.16248998,0.59794162,0.52400113,2.21653794,0.02675796,0.88787619
-2.98049025,3.87723353,0.03707298,0.14235899,0.15069361,0.57806887,0.49219778,2.08534398,0.02584153,0.84204160
-2.97448724,3.66591287,0.03439160,0.13678410,0.13956199,0.55773394,0.46395338,1.95461898,0.02491977,0.79731644
-2.96848424,3.45933560,0.03175052,0.13199089,0.12915383,0.53716891,0.43901378,1.82579839,0.02400193,0.75399219
-2.96248124,3.25915778,0.02918088,0.12789446,0.11950609,0.51658256,0.41709415,1.70016392,0.02309656,0.71231180
-2.95647824,3.06675313,0.02671056,0.12440132,0.11063514,0.49615693,0.39788631,1.57882586,0.02221142,0.67246747
-2.95047524,2.88320802,0.02436378,0.12141215,0.10253870,0.47604565,0.38106679,1.46271332,0.02135343,0.63460074
-2.94447224,2.70932896,0.02216103,0.11882484,0.09519821,0.45637389,0.36630546,1.35257199,0.02052864,0.59880493
-2.93846923,2.54566089,0.02011893,0.11653755,0.08858164,0.43723993,0.35327432,1.24896875,0.01974237,0.56512931
-2.93246623,2.39251435,0.01825041,0.11445184,0.08264650,0.41871793,0.34165620,1.15230213,0.01899923,0.53358491
-2.92646323,2.24999921,0.01656482,0.11247560,0.07734299,0.40086170,0.33115300,1.06281760,0.01830324,0.50415130
-2.92046023,2.11806250,0.01506825,0.11052567,0.07261696,0.38370914,0.32149311,0.98062626,0.01765799,0.47678402
-2.91445723,1.99652780,0.01376381,0.10853016,0.06841275,0.36728689,0.31243774,0.90572577,0.01706670,0.45142200
-2.90845423,1.88513380,0.01265195,0.10643017,0.06467570,0.35161492,0.30378599,0.83802216,0.01653230,0.42799475
-2.90245123,1.78357007,0.01173087,0.10418111,0.06135423,0.33671075,0.29537841,0.77735146,0.01605754,0.40642864
-2.89644822,1.69150812,0.01099674,0.10175323,0.05840149,0.32259287,0.28709894,0.72350010,0.01564495,0.38665221
-2.89044522,1.60862675,0.01044409,0.09913179,0.05577653,0.30928344,0.27887529,0.67622325,0.01529684,0.36860012
-2.88444222,1.53463066,0.01006598,0.09631641,0.05344501,0.29680983,0.27067780,0.63526072,0.01501522,0.35221568
-2.87843922,1.46926235,0.00985424,0.09332007,0.05137948,0.28520518,0.26251682,0.60034994,0.01480166,0.33745192
-2.87243622,1.41230746,0.00979962,0.09016757,0.04955918,0.27450797,0.25443902,0.57123599,0.01465714,0.32427136
-2.86643322,1.36359434,0.00989190,0.08689363,0.04796960,0.26476065,0.24652268,0.54767894,0.01458190,0.31264455
-2.86043022,1.32298883,0.01011995,0.08354075,0.04660177,0.25600761,0.23887241,0.52945864,0.01457518,0.30254775
-2.85442721,1.29038580,0.01047180,0.08015698,0.04545134,0.24829258,0.23161357,0.51637752,0.01463511,0.29396006
-2.84842421,1.26569874,0.01093474,0.07679359,0.04451759,0.24165593,0.22488677,0.50826189,0.01475846,0.28686022
-2.84242121,1.24884904,0.01149528,0.07350296,0.04380244,0.23613191,0.21884258,0.50496237,0.01494057,0.28122361
-2.83641821,1.23975637,0.01213933,0.07033661,0.04330955,0.23174619,0.21363701,0.50635383,0.01517526,0.27701963
-2.83041521,1.23833125,0.01285225,0.06734355,0.04304345,0.22851395,0.20942761,0.51233548,0.01545477,0.27420983
-2.82441221,1.24447094,0.01361903,0.06456899,0.04300892,0.22643856,0.20637068,0.52283131,0.01576989,0.27274692
-2.81840920,1.25805896,0.01442447,0.06205353,0.04321052,0.22551113,0.20461941,0.53779122,0.01611006,0.27257485
-2.81240620,1.27896862,0.01525345,0.05983261,0.04365231,0.22571080,0.20432301,0.55719281,0.01646360,0.27363001
-2.80640320,1.30707023,0.01609118,0.05793656,0.04433776,0.22700586,0.20562682,0.58104377,0.01681800,0.27584339
-2.80040020,1.34224143,0.01692355,0.05639092,0.04526983,0.22935560,0.20867319,0.60938470,0.01716029,0.27914369
-2.79439720,1.38437971,0.01773742,0.05521708,0.04645115,0.23271265,0.21360293,0.64229188,0.01747742,0.28346109
-2.78839420,1.43341607,0.01852101,0.05443327,0.04788434,0.23702582,0.22055711,0.67987973,0.01775674,0.28873143
-2.78239120,1.48932846,0.01926417,0.05405561,0.04957234,0.24224293,0.22967899,0.72230230,0.01798638,0.29490050
-2.77638819,1.55215367,0.01995868,0.05409935,0.05151872,0.24831373,0.24111579,0.76975357,0.01815576,0.30192804
-2.77038519,1.62199658,0.02059849,0.05458006,0.05372800,0.25519243,0.25502002,0.82246580,0.01825593,0.30979126
-2.76438219,1.69903545,0.02117989,0.05551475,0.05620583,0.26283976,0.27155030,0.88070597,0.01827994,0.31848749
-2.75837919,1.78352259,0.02170156,0.05692290,0.05895910,0.27122445,0.29087130,0.94476974,0.01822312,0.32803576
-2.75237619,1.87577973,0.02216459,0.05882719,0.06199594,0.28032384,0.31315290,1.01497313,0.01808325,0.33847712
-2.74637319,1.97618800,0.02257238,0.06125401,0.06532556,0.29012374,0.33856828,1.09164179,0.01786066,0.34987368
-2.74037019,2.08517252,0.02293042,0.06423370,0.06895803,0.30061742,0.36729114,1.17509822,0.01755824,0.36230624
-2.73436718,2.20318211,0.02324601,0.06780041,0.07290390,0.31180390,0.39949196,1.26564716,0.01718130,0.37587068
-2.72836418,2.33066495,0.02352792,0.07199163,0.07717378,0.32368543,0.43533332,1.36355973,0.01673738,0.39067322
-2.72236118,2.46804096,0.02378596,0.07684746,0.08177787,0.33626459,0.47496459,1.46905683,0.01623599,0.40682475
-2.71635818,2.61567225,0.02403052,0.08240948,0.08672545,0.34954092,0.51851590,1.58229227,0.01568823,0.42443442
-2.71035518,2.77383260,0.02427208,0.08871934,0.09202435,0.36350748,0.56609166,1.70333635,0.01510639,0.44360294
-2.70435218,2.94267727,0.02452075,0.09581712,0.09768050,0.37814734,0.61776374,1.83216030,0.01450352,0.46441566
-2.69834917,3.12221424,0.02478581,0.10373939,0.10369741,0.39343037,0.67356434,1.96862213,0.01389296,0.48693589
-2.69234617,3.31227775,0.02507530,0.11251712,0.11007571,0.40931035,0.73347893,2.11245420,0.01328790,0.51119859
-2.68634317,3.51250500,0.02539565,0.12217340,0.11681274,0.42572270,0.79743907,2.26325279,0.01270097,0.53720479
-2.68034017,3.72231660,0.02575140,0.13272115,0.12390204,0.44258273,0.86531552,2.42046991,0.01214381,0.56491675
-2.67433717,3.94090119,0.02614500,0.14416065,0.13133288,0.45978467,0.93691162,2.58340736,0.01162673,0.59425416
-2.66833417,4.16720461,0.02657670,0.15647728,0.13908975,0.47720147,1.01195716,2.75121327,0.01115850,0.62509145
-2.66233117,4.39992368,0.02704446,0.16963921,0.14715175,0.49468525,1.09010296,2.92288087,0.01074602,0.65725609
-2.65632816,4.63750497,0.02754407,0.18359545,0.15549188,0.51206864,1.17091641,3.09724993,0.01039426,0.69052824
-2.65032516,4.87814846,0.02806921,0.19827412,0.16407640,0.52916667,1.25387815,3.27301059,0.01010617,0.72464138
-2.64432216,5.11981653,0.02861165,0.21358113,0.17286398,0.54577940,1.33838037,3.44871007,0.00988263,0.75928427
-2.63831916,5.36024839,0.02916151,0.22939946,0.18180497,0.56169503,1.42372705,3.62276228,0.00972255,0.79410390
-2.63231616,5.59698033,0.02970751,0.24558897,0.19084070,0.57669358,1.50913636,3.79346073,0.00962295,0.82870968
-2.62631316,5.82737221,0.03023731,0.26198704,0.19990288,0.59055094,1.59374588,3.95899523,0.00957914,0.86267868
-2.62031016,6.04864038,0.03073783,0.27840992,0.20891325,0.60304331,1.67662069,4.11747242,0.00958492,0.89556198
-2.61430715,6.25789761,0.03119563,0.29465500,0.21778353,0.61395182,1.75676468,4.26694083,0.00963284,0.92689206
-2.60830415,6.45219978,0.03159726,0.31050396,0.22641576,0.62306743,1.83313535,4.40542040,0.00971441,0.95619120
-2.60230115,6.62859947,0.03192958,0.32572682,0.23470316,0.63019590,1.90466181,4.53093658,0.00982045,0.98298081
-2.59629815,6.78420591,0.03218012,0.34008671,0.24253142,0.63516269,1.97026604,4.64155875,0.00994135,1.00679155
-2.59029515,6.91625028,0.03233743,0.35334548,0.24978072,0.63781791,2.02888690,4.73544253,0.01006737,1.02717408
-2.58429215,7.02215515,0.03239131,0.36526980,0.25632813,0.63804096,2.07950638,4.81087502,0.01018894,1.04371026
-2.57828914,7.09960629,0.03233316,0.37563768,0.26205069,0.63574488,2.12117712,4.86632184,0.01029691,1.05602443
-2.57228614,7.14662443,0.03215616,0.38424504,0.26682888,0.63088026,2.15305060,4.90047451,0.01038286,1.06379450
-2.56628314,7.16163464,0.03185546,0.39091233,0.27055041,0.62343856,2.17440445,4.91229645,0.01043927,1.06676245
-2.56028014,7.14353036,0.03142838,0.39549058,0.27311420,0.61345474,2.18466814,4.90106559,0.01045978,1.06474390
-2.55427714,7.09172924,0.03087446,0.39786699,0.27443438,0.60100904,2.18344560,4.86641171,0.01043931,1.05763619
-2.54827414,7.00621801,0.03019555,0.39796948,0.27444414,0.58622781,2.17053369,4.80834657,0.01037423,1.04542476
-2.54227114,6.88758384,0.02939577,0.39577015,0.27309909,0.56928341,2.14593559,4.72728503,0.01026242,1.02818731
-2.53626813,6.73703007,0.02848145,0.39128748,0.27038017,0.55039296,2.10986822,4.62405577,0.01010331,1.00609560
-2.53026513,6.55637497,0.02746101,0.38458705,0.26629578,0.52981608,2.06276320,4.49990064,0.00989790,0.97941460
-2.52426213,6.34803267,0.02634480,0.37578076,0.26088300,0.50785156,2.00526096,4.35646195,0.00964871,0.94849891
-2.51825913,6.11497633,0.02514481,0.36502464,0.25420792,0.48483302,1.93819821,4.19575791,0.00935967,0.91378652
-2.51225613,5.86068458,0.02387444,0.35251518,0.24636491,0.46112370,1.86258906,4.02014682,0.00903606,0.87579004
-2.50625313,5.58907266,0.02254817,0.33848439,0.23747492,0.43711046,1.77960050,3.83228100,0.00868431,0.83508569
-2.50025013,5.30441094,0.02118120,0.32319391,0.22768282,0.41319715,1.69052310,3.63505230,0.00831183,0.79230030
-2.49424712,5.01123347,0.01978908,0.30692814,0.21715392,0.38979751,1.59673831,3.43153118,0.00792684,0.74809699
-2.48824412,4.71424008,0.01838739,0.28998688,0.20606975,0.36732772,1.49968346,3.22490151,0.00753814,0.70315982
-2.48224112,4.41819545,0.01699132,0.27267774,0.19462338,0.34619883,1.40081596,3.01839382,0.00715487,0.65817805
-2.47623812,4.12782870,0.01561538,0.25530851,0.18301433,0.32680916,1.30157804,2.81521915,0.00678634,0.61383065
-2.47023512,3.84773675,0.01427308,0.23817980,0.17144340,0.30953678,1.20336332,2.61850595,0.00644173,0.57077131
-2.46423212,3.58229451,0.01297666,0.22157824,0.16010750,0.29473232,1.10748644,2.43124192,0.00612996,0.52961465
-2.45822911,3.33557414,0.01173689,0.20577036,0.14919481,0.28271198,1.01515646,2.25622257,0.00585943,0.49092396
-2.45222611,3.11127546,0.01056289,0.19099737,0.13888020,0.27375111,0.92745508,2.09600756,0.00563784,0.45520067
-2.44622311,2.91266851,0.00946205,0.17747091,0.12932127,0.26807811,0.84531972,1.95288566,0.00547199,0.42287585
-2.44022011,2.74254910,0.00843996,0.16536978,0.12065498,0.26586908,0.76953195,1.82884855,0.00536766,0.39430382
-2.43421711,2.60320712,0.00750045,0.15483779,0.11299494,0.26724299,0.70071106,1.72557337,0.00532944,0.36975792
-2.42821411,2.49640745,0.00664559,0.14598256,0.10642942,0.27225768,0.63931249,1.64441349,0.00536059,0.34942834
-2.42221111,2.42338247,0.00587584,0.13887525,0.10102007,0.28090666,0.58563064,1.58639667,0.00546294,0.33342190
-2.41620810,2.38483506,0.00519015,0.13355123,0.09680139,0.29311691,0.53980553,1.55222962,0.00563683,0.32176370
-2.41020510,2.38095112,0.00458616,0.13001138,0.09378078,0.30874779,0.50183259,1.54230799,0.00588104,0.31440027
-2.40420210,2.41141996,0.00406034,0.12822414,0.09193932,0.32759120,0.47157491,1.55673044,0.00619273,0.31120422
-2.39819910,2.47546176,0.00360819,0.12812806,0.09123297,0.34937309,0.44877716,1.59531594,0.00656749,0.31197999
-2.39219610,2.57186066,0.00322448,0.12963470,0.09159445,0.37375659,0.43308068,1.65762327,0.00699936,0.31647069
-2.38619310,2.69900263,0.00290340,0.13263199,0.09293542,0.40034657,0.42403912,1.74297194,0.00748087,0.32436556
-2.38019010,2.85491730,0.00263877,0.13698766,0.09514917,0.42869601,0.42113405,1.85046380,0.00800321,0.33530817
-2.37418709,3.03732285,0.00242421,0.14255300,0.09811353,0.45831394,0.42379031,1.97900506,0.00855634,0.34890500
-2.36818409,3.24367349,0.00225332,0.14916651,0.10169413,0.48867493,0.43139071,2.12732817,0.00912923,0.36473427
-2.36218109,3.47120862,0.00211983,0.15665773,0.10574785,0.51923001,0.44328997,2.29401353,0.00971004,0.38235494
-2.35617809,3.71700322,0.00201771,0.16485086,0.11012639,0.54941871,0.45882761,2.47751063,0.01028642,0.40131566
-2.35017509,3.97801852,0.00194128,0.17356842,0.11467988,0.57868202,0.47733999,2.67615880,0.01084584,0.42116353
-2.34417209,4.25115225,0.00188537,0.18263460,0.11926052,0.60647566,0.49817113,2.88820720,0.01137585,0.44145261
-2.33816908,4.53328750,0.00184533,0.19187844,0.12372606,0.63228354,0.52068259,3.11183404,0.01186443,0.46175189
-2.33216608,4.82133911,0.00181713,0.20113675,0.12794315,0.65563061,0.54426225,3.34516484,0.01230035,0.48165270
-2.32616308,5.11229675,0.00179743,0.21025662,0.13179027,0.67609487,0.56833204,3.58628959,0.01267343,0.50077535
-2.32016008,5.40326342,0.00178361,0.21909757,0.13516045,0.69331794,0.59235464,3.83327849,0.01297487,0.51877487
-2.31415708,5.69148867,0.00177380,0.22753330,0.13796336,0.70701381,0.61583903,4.08419622,0.01319750,0.53534581
-2.30815408,5.97439579,0.00176691,0.23545295,0.14012703,0.71697548,0.63834506,4.33711452,0.01333593,0.55022595
-2.30215108,6.24960237,0.00176267,0.24276195,0.14159887,0.72307914,0.65948689,4.59012303,0.01338679,0.56319890
-2.29614807,6.51493412,0.00176162,0.24938233,0.14234614,0.72528587,0.67893532,4.84133849,0.01334870,0.57409557
-2.29014507,6.76843223,0.00176512,0.25525275,0.14235584,0.72364070,0.69641917,5.08891239,0.01322237,0.58279458
-2.28414207,7.00835468,0.00177537,0.26032798,0.14163399,0.71826932,0.71172549,5.33103758,0.01301051,0.58922159
-2.27813907,7.23317250,0.00179536,0.26457824,0.14020434,0.70937244,0.72469899,5.56595413,0.01271772,0.59334778
-2.27213607,7.44156229,0.00182894,0.26798817,0.13810674,0.69721825,0.73524051,5.79195527,0.01235031,0.59518746
-2.26613307,7.63239632,0.00188070,0.27055572,0.13539503,0.68213347,0.74330483,6.00739405,0.01191611,0.59479509
-2.26013007,7.80473202,0.00195603,0.27229101,0.13213478,0.66449314,0.74889788,6.21069145,0.01142417,0.59226186
-2.25412706,7.95780247,0.00206103,0.27321516,0.12840078,0.64471005,0.75207361,6.40034680,0.01088451,0.58771192
-2.24812406,8.09100937,0.00220248,0.27335930,0.12427464,0.62322390,0.75293054,6.57495109,0.01030782,0.58129851
-2.24212106,8.20392004,0.00238775,0.27276376,0.11984242,0.60049098,0.75160827,6.73320372,0.00970521,0.57320007
-2.23611806,8.29626919,0.00262475,0.27147753,0.11519242,0.57697457,0.74828408,6.87393285,0.00908787,0.56361654
-2.23011506,8.36796614,0.00292178,0.26955798,0.11041334,0.55313642,0.74316964,6.99611938,0.00846691,0.55276576
-2.22411206,8.41910757,0.00328747,0.26707090,0.10559272,0.52942969,0.73650800,7.09892408,0.00785310,0.54088029
-2.21810905,8.44999498,0.00373054,0.26409076,0.10081575,0.50629325,0.72857088,7.18171712,0.00725674,0.52820437
-2.21210605,8.46115613,0.00425972,0.26070127,0.09616449,0.48414761,0.71965613,7.24410880,0.00668753,0.51499124
-2.20610305,8.45336847,0.00488347,0.25699597,0.09171740,0.46339223,0.71008548,7.28598011,0.00615449,0.50150063
-2.20010005,8.42768287,0.00560985,0.25307896,0.08754928,0.44440419,0.70020228,7.30751128,0.00566597,0.48799648
-2.19409705,8.38544503,0.00644620,0.24906554,0.08373135,0.42753782,0.69036917,7.30920649,0.00522964,0.47474461
-2.18809405,8.32831235,0.00739899,0.24508259,0.08033164,0.41312524,0.68096552,7.29191276,0.00485251,0.46201051
-2.18209105,8.25826358,0.00847350,0.24126873,0.07741532,0.40147723,0.67238437,7.25683119,0.00454106,0.45005695
-2.17608804,8.17759913,0.00967362,0.23777393,0.07504519,0.39288428,0.66502884,7.20551883,0.00430125,0.43914144
-2.17008504,8.08893010,0.01100162,0.23475866,0.07328195,0.38761742,0.65930759,7.13987981,0.00413865,0.42951350
-2.16408204,7.99515461,0.01245795,0.23239229,0.07218435,0.38592853,0.65562947,7.06214493,0.00405853,0.42141159
-2.15807904,7.89942056,0.01404107,0.23085085,0.07180910,0.38804996,0.65439705,6.97483915,0.00406585,0.41505988
-2.15207604,7.80507497,0.01574733,0.23031406,0.07221048,0.39419319,0.65599917,6.88073736,0.00416540,0.41066464
-2.14607304,7.71560025,0.01757087,0.23096153,0.07343953,0.40454646,0.66080237,6.78280898,0.00436174,0.40841058
-2.14007004,7.63453908,0.01950364,0.23296839,0.07554306,0.41927144,0.66914158,6.68415297,0.00465919,0.40845694
-2.13406703,7.56540976,0.02153542,0.23650029,0.07856214,0.43849884,0.68130991,6.58792499,0.00506182,0.41093359
-2.12806403,7.51161485,0.02365391,0.24170794,0.08253044,0.46232323,0.69754815,6.49725902,0.00557331,0.41593728
-2.12206103,7.47634613,0.02584494,0.24872137,0.08747230,0.49079726,0.71803411,6.41518621,0.00619687,0.42352796
-2.11605803,7.46248938,0.02809261,0.25764419,0.09340058,0.52392551,0.74287225,6.34455369,0.00693509,0.43372558
-2.11005503,7.47253268,0.03037963,0.26854796,0.10031462,0.56165834,0.77208404,6.28794624,0.00778978,0.44650730
-2.10405203,7.50848157,0.03268754,0.28146701,0.10819812,0.60388610,0.80559955,6.24761378,0.00876182,0.46180531
-2.09804902,7.57178478,0.03499713,0.29639390,0.11701738,0.65043402,0.84325068,6.22540710,0.00985100,0.47950545
-2.09204602,7.66327337,0.03728868,0.31327591,0.12671971,0.70105826,0.88476651,6.22272424,0.01105586,0.49944666
-2.08604302,7.78311594,0.03954238,0.33201256,0.13723247,0.75544336,0.92977123,6.24046938,0.01237358,0.52142133
-2.08004002,7.93079197,0.04173865,0.35245458,0.14846255,0.81320140,0.97778490,6.27902556,0.01379991,0.54517680
-2.07403702,8.10508452,0.04385840,0.37440432,0.16029657,0.87387319,1.02822740,6.33824208,0.01532908,0.57041788
-2.06803402,8.30409305,0.04588342,0.39761780,0.17260181,0.93693157,1.08042564,6.41743703,0.01695382,0.59681048
-2.06203102,8.52526615,0.04779653,0.42180833,0.18522785,1.00178699,1.13362416,6.51541455,0.01866541,0.62398642
-2.05602801,8.76545353,0.04958188,0.44665173,0.19800905,1.06779522,1.18699888,6.63049631,0.02045379,0.65154929
-2.05002501,9.02097573,0.05122509,0.47179304,0.21076765,1.13426719,1.23967386,6.76056607,0.02230769,0.67908131
-2.04402201,9.28770962,0.05271342,0.49685442,0.22331758,1.20048071,1.29074068,6.90312576,0.02421484,0.70615109
-2.03801901,9.56118703,0.05403586,0.52144418,0.23546872,1.26569366,1.33927980,7.05536153,0.02616219,0.73232216
