energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-5.49574787,4.08812581,0.66705365,3.67688285,0.00508243,0.03814696,0.03270185,0.20781758
-5.48974487,4.28835045,0.70009860,3.85748437,0.00560998,0.03747947,0.03375501,0.21845590
-5.48374187,4.49247723,0.73431298,4.04178795,0.00620385,0.03682899,0.03480964,0.22902024
-5.47773887,4.69777891,0.76922763,4.22736489,0.00686447,0.03618784,0.03584153,0.23935244
-5.47173587,4.90148665,0.80435175,4.41174333,0.00759157,0.03554807,0.03682713,0.24930058
-5.46573287,5.10084273,0.83918380,4.59245403,0.00838405,0.03490189,0.03774422,0.25872264
-5.45972986,5.29315369,0.87322313,4.76707652,0.00924003,0.03424212,0.03857252,0.26748984
-5.45372686,5.47584237,0.90598210,4.93328459,0.01015680,0.03356259,0.03929427,0.27548970
-5.44772386,5.64649776,0.93699835,5.08889000,0.01113088,0.03285840,0.03989470,0.28262874
-5.44172086,5.80292128,0.96584680,5.23188328,0.01215806,0.03212617,0.04036243,0.28883460
-5.43571786,5.94316857,0.99215103,5.36047101,0.01323347,0.03136422,0.04068973,0.29405770
-5.42971486,6.06558571,1.01559361,5.47310844,0.01435168,0.03057264,0.04087266,0.29827223
-5.42371186,6.16883932,1.03592517,5.56852705,0.01550688,0.02975333,0.04091119,0.30147652
-5.41770885,6.25193975,1.05297171,5.64575649,0.01669295,0.02890995,0.04080907,0.30369277
-5.41170585,6.31425707,1.06663997,5.70414036,0.01790370,0.02804782,0.04057375,0.30496625
-5.40570285,6.35552960,1.07692067,5.74334585,0.01913300,0.02717380,0.04021606,0.30536374
-5.39969985,6.37586480,1.08388941,5.76336679,0.02037497,0.02629614,0.03974994,0.30497164
-5.39369685,6.37573272,1.08770516,5.76452033,0.02162413,0.02542424,0.03919201,0.30389347
-5.38769385,6.35595191,1.08860635,5.74743717,0.02287553,0.02456847,0.03856117,0.30224705
-5.38169085,6.31766845,1.08690469,5.71304557,0.02412491,0.02373995,0.03787807,0.30016131
-5.37568784,6.26232814,1.08297679,5.66254936,0.02536869,0.02295027,0.03716466,0.29777294
-5.36968484,6.19164268,1.07725380,5.59740048,0.02660410,0.02221130,0.03644365,0.29522280
-5.36368184,6.10755036,1.07020951,5.51926630,0.02782913,0.02153491,0.03573804,0.29265238
-5.35767884,6.01217214,1.06234713,5.42999264,0.02904249,0.02093272,0.03507064,0.29020022
-5.35167584,5.90776404,1.05418523,5.33156307,0.03024353,0.02041585,0.03446362,0.28799842
-5.34567284,5.79666694,1.04624331,5.22605548,0.03143213,0.01999468,0.03393813,0.28616942
-5.33966983,5.68125506,1.03902738,5.11559691,0.03260861,0.01967855,0.03351389,0.28482301
-5.33366683,5.56388427,1.03301624,5.00231781,0.03377354,0.01947555,0.03320890,0.28405367
-5.32766383,5.44684189,1.02864865,4.88830701,0.03492761,0.01939228,0.03303922,0.28393836
-5.32166083,5.33229900,1.02631205,4.77556850,0.03607156,0.01943361,0.03301868,0.28453474
-5.31565783,5.22226704,1.02633316,4.66598134,0.03720606,0.01960250,0.03315879,0.28587998
-5.30965483,5.11855949,1.02897064,4.56126392,0.03833166,0.01989981,0.03346859,0.28799009
-5.30365183,5.02276015,1.03441025,4.46294341,0.03944878,0.02032423,0.03395462,0.29085983
-5.29764882,4.93619850,1.04276249,4.37233137,0.04055778,0.02087217,0.03462085,0.29446325
-5.29164582,4.85993290,1.05406276,4.29050598,0.04165899,0.02153776,0.03546874,0.29875477
-5.28564282,4.79474178,1.06827397,4.21830123,0.04275288,0.02231295,0.03649727,0.30367087
-5.27963982,4.74112270,1.08529137,4.15630303,0.04384017,0.02318756,0.03770297,0.30913222
-5.27363682,4.69929887,1.10494933,4.10485193,0.04492198,0.02414955,0.03908007,0.31504622
-5.26763382,4.66923229,1.12702958,4.06405180,0.04600002,0.02518526,0.04062055,0.32130992
-5.26163082,4.65064244,1.15127057,4.03378370,0.04707663,0.02627970,0.04231425,0.32781307
-5.25562781,4.64302941,1.17737729,4.01372383,0.04815491,0.02741698,0.04414898,0.33444137
-5.24962481,4.64569988,1.20503116,4.00336452,0.04923869,0.02858068,0.04611066,0.34107956
-5.24362181,4.65779476,1.23389941,4.00203697,0.05033243,0.02975429,0.04818337,0.34761442
-5.23761881,4.67831701,1.26364344,4.00893463,0.05144110,0.03092163,0.05034945,0.35393748
-5.23161581,4.70615847,1.29392587,4.02313636,0.05256984,0.03206727,0.05258965,0.35994734
-5.22561281,4.74012477,1.32441594,4.04362827,0.05372365,0.03317689,0.05488320,0.36555154
-5.21960980,4.77895758,1.35479311,4.06932382,0.05490693,0.03423762,0.05720790,0.37066782
-5.21360680,4.82135383,1.38474875,4.09908182,0.05612300,0.03523825,0.05954025,0.37522498
-5.20760380,4.86598187,1.41398618,4.13172209,0.05737351,0.03616942,0.06185562,0.37916302
-5.20160080,4.91149478,1.44221916,4.16603916,0.05865795,0.03702368,0.06412838,0.38243293
-5.19559780,4.95654131,1.46916924,4.20081411,0.05997312,0.03779548,0.06633214,0.38499588
-5.18959480,4.99977527,1.49456243,4.23482534,0.06131267,0.03848109,0.06843994,0.38682217
-5.18359180,5.03986413,1.51812567,4.26685875,0.06266678,0.03907837,0.07042461,0.38788987
-5.17758879,5.07549781,1.53958368,4.29571798,0.06402194,0.03958661,0.07225907,0.38818337
-5.17158579,5.10539835,1.55865661,4.32023544,0.06536094,0.04000617,0.07391672,0.38769190
-5.16558279,5.12833147,1.57505916,4.33928459,0.06666296,0.04033819,0.07537192,0.38640821
-5.15957979,5.14312035,1.58850136,4.35179380,0.06790397,0.04058431,0.07660039,0.38432748
-5.15357679,5.14866192,1.59869133,4.35676207,0.06905722,0.04074631,0.07757980,0.38144653
-5.14757379,5.14394586,1.60534022,4.35327640,0.07009398,0.04082591,0.07829019,0.37776348
-5.14157079,5.12807576,1.60816915,4.34053064,0.07098440,0.04082451,0.07871459,0.37327776
-5.13556778,5.10029204,1.60691802,4.31784521,0.07169856,0.04074306,0.07883940,0.36799063
-5.12956478,5.05999564,1.60135581,4.28468704,0.07220749,0.04058202,0.07865494,0.36190602
-5.12356178,5.00677147,1.59129189,4.24068878,0.07248437,0.04034133,0.07815575,0.35503171
-5.11755878,4.94041036,1.57658766,4.18566638,0.07250560,0.04002049,0.07734095,0.34738077
-5.11155578,4.86092820,1.55716787,4.11963390,0.07225184,0.03961876,0.07621442,0.33897313
-5.10555278,4.76858103,1.53303103,4.04281469,0.07170897,0.03913530,0.07478488,0.32983709
-5.09954977,4.66387480,1.50425800,3.95564794,0.07086881,0.03856945,0.07306589,0.32001078
-5.09354677,4.54756885,1.47101829,3.85878987,0.06972968,0.03792102,0.07107566,0.30954332
-5.08754377,4.42067230,1.43357363,3.75310889,0.06829670,0.03719050,0.06883678,0.29849568
-5.08154077,4.28443286,1.39227813,3.63967467,0.06658187,0.03637944,0.06637583,0.28694104
-5.07553777,4.14031794,1.34757521,3.51974071,0.06460382,0.03549057,0.06372284,0.27496474
-5.06953477,3.98998833,1.29999092,3.39472092,0.06238741,0.03452809,0.06091070,0.26266358
-5.06353177,3.83526488,1.25012401,3.26616061,0.05996299,0.03349780,0.05797449,0.25014474
-5.05752876,3.67808927,1.19863302,3.13570264,0.05736552,0.03240716,0.05495076,0.23752410
-5.05152576,3.52048001,1.14622088,3.00504977,0.05463353,0.03126536,0.05187682,0.22492417
-5.04552276,3.36448510,1.09361756,2.87592447,0.05180789,0.03008328,0.04878993,0.21247169
-5.03951976,3.21213314,1.04156165,2.75002750,0.04893064,0.02887338,0.04572666,0.20029497
-5.03351676,3.06538449,0.99078148,2.62899666,0.04604367,0.02764955,0.04272222,0.18852113
-5.02751376,2.92608438,0.94197660,2.51436732,0.04318751,0.02642697,0.03980983,0.17727330
-5.02151076,2.79591965,0.89580048,2.40753599,0.04040023,0.02522183,0.03702029,0.16666802
-5.01550775,2.67638077,0.85284502,2.30972846,0.03771635,0.02405108,0.03438149,0.15681273
-5.00950475,2.56873048,0.81362745,2.22197346,0.03516603,0.02293221,0.03191814,0.14780372
-5.00350175,2.47398009,0.77858026,2.14508294,0.03277441,0.02188295,0.02965158,0.13972437
-4.99749875,2.39287440,0.74804424,2.07963959,0.03056110,0.02092101,0.02759962,0.13264388
-4.99149575,2.32588544,0.72226502,2.02599187,0.02853996,0.02006382,0.02577650,0.12661647
-4.98549275,2.27321516,0.70139304,1.98425683,0.02671903,0.01932837,0.02419298,0.12168099
-4.97948974,2.23480667,0.68548671,1.95433006,0.02510069,0.01873093,0.02285640,0.11786109
-4.97348674,2.21036319,0.67451864,1.93590256,0.02368198,0.01828695,0.02177083,0.11516571
-4.96748374,2.19937378,0.66838441,1.92848319,0.02245514,0.01801088,0.02093723,0.11358995
-4.96148074,2.20114424,0.66691338,1.93142593,0.02140815,0.01791612,0.02035367,0.11311629
-4.95547774,2.21483179,0.66988096,1.94396023,0.02052554,0.01801493,0.02001547,0.11371591
-4.94947474,2.23948170,0.67702171,1.96522316,0.01978913,0.01831838,0.01991538,0.11535029
-4.94347174,2.27406402,0.68804266,1.99429177,0.01917887,0.01883636,0.02004374,0.11797276
-4.93746873,2.31750891,0.70263613,2.03021415,0.01867363,0.01957759,0.02038863,0.12153011
-4.93146573,2.36873883,0.72049159,2.07203773,0.01825206,0.02054965,0.02093596,0.12596410
-4.92546273,2.42669630,0.74130600,2.11883378,0.01789325,0.02175897,0.02166958,0.13121289
-4.91945973,2.49036622,0.76479224,2.16971712,0.01757741,0.02321090,0.02257138,0.13721226
-4.91345673,2.55879217,0.79068533,2.22386038,0.01728645,0.02490972,0.02362137,0.14389670
-4.90745373,2.63108625,0.81874633,2.28050267,0.01700434,0.02685863,0.02479781,0.15120023
-4.90145073,2.70643270,0.84876374,2.33895268,0.01671753,0.02905970,0.02607735,0.15905709
-4.89544772,2.78408579,0.88055256,2.39858674,0.01641506,0.03151380,0.02743521,0.16740214
-4.88944472,2.86336275,0.91395127,2.45884245,0.01608867,0.03422049,0.02884540,0.17617109
-4.88344172,2.94363287,0.94881673,2.51920901,0.01573277,0.03717779,0.03028103,0.18530052
-4.87743872,3.02430411,0.98501769,2.57921531,0.01534430,0.04038196,0.03171469,0.19472781
-4.87143572,3.10480848,1.02242707,2.63841717,0.01492251,0.04382716,0.03311882,0.20439077
-4.86543272,3.18458767,1.06091362,2.69638474,0.01446865,0.04750507,0.03446622,0.21422726
-4.85942971,3.26308026,1.10033333,2.75269155,0.01398571,0.05140444,0.03573058,0.22417466
-4.85342671,3.33971148,1.14052124,2.80690590,0.01347798,0.05551065,0.03688701,0.23416933
-4.84742371,3.41388667,1.18128392,2.85858560,0.01295074,0.05980513,0.03791266,0.24414594
-4.84142071,3.48498880,1.22239328,2.90727647,0.01240989,0.06426497,0.03878724,0.25403695
-4.83541771,3.55238055,1.26358198,2.95251480,0.01186160,0.06886241,0.03949362,0.26377203
-4.82941471,3.61541090,1.30454080,2.99383375,0.01131203,0.07356448,0.04001824,0.27327772
-4.82341171,3.67342589,1.34491842,3.03077321,0.01076709,0.07833282,0.04035161,0.28247721
-4.81740870,3.72578303,1.38432355,3.06289269,0.01023222,0.08312354,0.04048857,0.29129041
-4.81140570,3.77186865,1.42232982,3.08978621,0.00971227,0.08788741,0.04042854,0.29963431
-4.80540270,3.81111715,1.45848318,3.11109835,0.00921139,0.09257024,0.04017564,0.30742369
-4.79939970,3.84303118,1.49231200,3.12654058,0.00873300,0.09711347,0.03973866,0.31457231
-4.79339670,3.86720180,1.52333941,3.13590650,0.00827981,0.10145518,0.03913094,0.32099449
-4.78739370,3.88332733,1.55109774,3.13908550,0.00785386,0.10553120,0.03837016,0.32660710
-4.78139070,3.89123023,1.57514454,3.13607353,0.00745660,0.10927659,0.03747798,0.33133198
-4.77538769,3.89087091,1.59507967,3.12698075,0.00708900,0.11262735,0.03647969,0.33509876
-4.76938469,3.88235794,1.61056269,3.11203515,0.00675167,0.11552216,0.03540370,0.33784787
-4.76338169,3.86595401,1.62133005,3.09158227,0.00644499,0.11790438,0.03428106,0.33953373
-4.75737869,3.84207732,1.62721098,3.06608052,0.00616925,0.11972394,0.03314495,0.34012791
-4.75137569,3.81129829,1.62814154,3.03609265,0.00592475,0.12093922,0.03203013,0.33962213
-4.74537269,3.77433137,1.62417582,3.00227339,0.00571193,0.12151869,0.03097238,0.33803089
-4.73936968,3.73202235,1.61549372,2.96535375,0.00553145,0.12144243,0.03000806,0.33539358
-4.73336668,3.68533126,1.60240450,2.92612278,0.00538428,0.12070312,0.02917350,0.33177582
-4.72736368,3.63531150,1.58534569,2.88540719,0.00527173,0.11930679,0.02850458,0.32726999
-4.72136068,3.58308550,1.56487707,2.84404975,0.00519546,0.11727304,0.02803619,0.32199472
-4.71535768,3.52981782,1.54166953,2.80288707,0.00515750,0.11463478,0.02780172,0.31609331
-4.70935468,3.47668621,1.51648891,2.76272765,0.00516019,0.11143748,0.02783254,0.30973107
-4.70335168,3.42485161,1.49017539,2.72433071,0.00520613,0.10773804,0.02815744,0.30309160
-4.69734867,3.37542776,1.46361872,2.68838650,0.00529810,0.10360312,0.02880202,0.29637204
-4.69134567,3.32945142,1.43773041,2.65549872,0.00543890,0.09910725,0.02978807,0.28977753
-4.68534267,3.28785398,1.41341377,2.62616935,0.00563127,0.09433061,0.03113289,0.28351497
-4.67933967,3.25143548,1.39153300,2.60078641,0.00587772,0.08935666,0.03284857,0.27778649
-4.67333667,3.22084164,1.37288269,2.57961478,0.00618036,0.08426975,0.03494129,0.27278264
-4.66733367,3.19654491,1.35815897,2.56279045,0.00654074,0.07915277,0.03741061,0.26867591
-4.66133067,3.17883004,1.34793380,2.55031815,0.00695970,0.07408492,0.04024886,0.26561461
-4.65532766,3.16778493,1.34263352,2.54207238,0.00743723,0.06913978,0.04344058,0.26371762
-4.64932466,3.16329708,1.34252282,2.53780195,0.00797231,0.06438366,0.04696210,0.26307007
-4.64332166,3.16505599,1.34769507,2.53713763,0.00856285,0.05987431,0.05078131,0.26372037
-4.63731866,3.17256158,1.35806960,2.53960295,0.00920559,0.05566013,0.05485771,0.26567864
-4.63131566,3.18513870,1.37339632,2.54462762,0.00989611,0.05177965,0.05914261,0.26891671
-4.62531266,3.20195710,1.39326767,2.55156351,0.01062880,0.04826160,0.06357970,0.27336965
-4.61930965,3.22205677,1.41713753,2.55970242,0.01139701,0.04512521,0.06810591,0.27893890
-4.61330665,3.24437746,1.44434646,2.56829546,0.01219311,0.04238097,0.07265256,0.28549683
-4.60730365,3.26779177,1.47415218,2.57657328,0.01300869,0.04003157,0.07714675,0.29289244
-4.60130065,3.29114045,1.50576392,2.58376674,0.01383476,0.03807315,0.08151306,0.30095815
-4.59529765,3.31326882,1.53837918,2.58912717,0.01466205,0.03649659,0.08567542,0.30951714
-4.58929465,3.33306273,1.57122105,2.59194585,0.01548122,0.03528893,0.08955907,0.31839104
-4.58329165,3.34948282,1.60357415,2.59157191,0.01628326,0.03443469,0.09309262,0.32740750
-4.57728864,3.36159563,1.63481755,2.58742807,0.01705970,0.03391715,0.09621006,0.33640731
-4.57128564,3.36860027,1.66445268,2.57902387,0.01780297,0.03371946,0.09885263,0.34525065
-4.56528264,3.36984960,1.69212474,2.56596578,0.01850666,0.03382549,0.10097052,0.35382211
-4.55927964,3.36486497,1.71763635,2.54796397,0.01916574,0.03422045,0.10252428,0.36203437
-4.55327664,3.35334398,1.74095244,2.52483561,0.01977676,0.03489126,0.10348587,0.36983006
-4.54727364,3.33516099,1.76219602,2.49650462,0.02033798,0.03582658,0.10383934,0.37718197
-4.54127064,3.31036044,1.78163465,2.46299798,0.02084936,0.03701656,0.10358112,0.38409135
-4.53526763,3.27914344,1.79965833,2.42443904,0.02131263,0.03845237,0.10271986,0.39058459
-4.52926463,3.24184840,1.81674964,2.38103795,0.02173109,0.04012549,0.10127586,0.39670830
-4.52326163,3.19892674,1.83344771,2.33308006,0.02210947,0.04202681,0.09928015,0.40252312
-4.51725863,3.15091497,1.85030778,2.28091261,0.02245366,0.04414562,0.09677325,0.40809664
-4.51125563,3.09840464,1.86785857,2.22493053,0.02277040,0.04646863,0.09380367,0.41349583
-4.50525263,3.04201165,1.88655977,2.16556188,0.02306688,0.04897894,0.09042623,0.41877935
-4.49924962,2.98234650,1.90676204,2.10325365,0.02335037,0.05165516,0.08670028,0.42399031
-4.49324662,2.91998693,1.92867187,2.03845845,0.02362775,0.05447070,0.08268788,0.42914989
-4.48724362,2.85545426,1.95232334,1.97162251,0.02390513,0.05739333,0.07845206,0.43425210
-4.48124062,2.78919444,1.97755865,1.90317547,0.02418740,0.06038496,0.07405520,0.43926026
-4.47523762,2.72156463,2.00401864,1.83352218,0.02447795,0.06340188,0.06955752,0.44410520
-4.46923462,2.65282576,2.03114408,1.76303659,0.02477830,0.06639516,0.06501584,0.44868548
-4.46323162,2.58314121,2.05818803,1.69205782,0.02508793,0.06931157,0.06048259,0.45286961
-4.45722861,2.51258135,2.08423872,1.62088836,0.02540415,0.07209473,0.05600499,0.45650016
-4.45122561,2.44113346,2.10825199,1.54979411,0.02572210,0.07468653,0.05162459,0.45939970
-4.44522261,2.36871630,2.12909181,1.47900608,0.02603480,0.07702884,0.04737696,0.46137805
-4.43921961,2.29519814,2.14557674,1.40872340,0.02633341,0.07906530,0.04329161,0.46224064
-4.43321661,2.22041739,2.15653013,1.33911744,0.02660746,0.08074320,0.03939218,0.46179753
-4.42721361,2.14420434,2.16083141,1.27033647,0.02684530,0.08201534,0.03569666,0.45987246
-4.42121061,2.06640280,2.15746595,1.20251069,0.02703455,0.08284174,0.03221783,0.45631165
-4.41520760,1.98689066,2.14557095,1.13575730,0.02716260,0.08319116,0.02896376,0.45099177
-4.40920460,1.90559795,2.12447507,1.07018517,0.02721720,0.08304234,0.02593836,0.44382661
-4.40320160,1.82252183,2.09372997,1.00589915,0.02718700,0.08238485,0.02314195,0.43477234
-4.39719860,1.73773757,2.05313232,0.94300354,0.02706211,0.08121958,0.02057188,0.42383081
-4.39119560,1.65140531,2.00273525,0.88160480,0.02683458,0.07955880,0.01822308,0.41105094
-4.38519260,1.56377211,1.94284918,0.82181335,0.02649886,0.07742577,0.01608860,0.39652820
-4.37918959,1.47516978,1.87403207,0.76374443,0.02605215,0.07485400,0.01416015,0.38040204
-4.37318659,1.38600829,1.79706994,0.70751809,0.02549463,0.07188607,0.01242854,0.36285164
-4.36718359,1.29676579,1.71294904,0.65325836,0.02482961,0.06857223,0.01088412,0.34409016
-4.36118059,1.20797543,1.62282114,0.60109170,0.02406356,0.06496869,0.00951713,0.32435781
-4.35517759,1.12021016,1.52796406,0.55114495,0.02320603,0.06113581,0.00831803,0.30391417
-4.34917459,1.03406613,1.42973922,0.50354286,0.02226944,0.05713620,0.00727776,0.28303003
-4.34317159,0.95014565,1.32954852,0.45840536,0.02126879,0.05303284,0.00638799,0.26197928
-4.33716858,0.86904047,1.22879236,0.41584485,0.02022131,0.04888730,0.00564132,0.24103111
-4.33116558,0.79131625,1.12883057,0.37596352,0.01914601,0.04475813,0.00503137,0.22044291
-4.32516258,0.71749859,1.03094763,0.33885090,0.01806320,0.04069945,0.00455291,0.20045407
-4.31915958,0.64806134,0.93632346,0.30458177,0.01699402,0.03675984,0.00420195,0.18128084
-4.31315658,0.58341733,0.84601015,0.27321442,0.01595989,0.03298148,0.00397567,0.16311252
-4.30715358,0.52391157,0.76091534,0.24478939,0.01498201,0.02939962,0.00387244,0.14610879
