energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.84842421,2.96498806,0.38478924,2.69004478,0.00091991,0.00338569,0.00119598,0.08234263,0.11967912,0.14693218
-2.84242121,2.99800518,0.37495845,2.73395383,0.00092030,0.00347221,0.00120121,0.08180791,0.11894693,0.14526933
-2.83641821,3.02140866,0.36455440,2.76920620,0.00091631,0.00357626,0.00121057,0.08104400,0.11781830,0.14285987
-2.83041521,3.03515239,0.35370656,2.79560176,0.00090822,0.00369700,0.00122404,0.08007255,0.11632030,0.13974339
-2.82441221,3.03933661,0.34255392,2.81306763,0.00089640,0.00383337,0.00124158,0.07891804,0.11448781,0.13597294
-2.81840920,3.03418902,0.33123775,2.82164563,0.00088126,0.00398405,0.00126311,0.07760660,0.11236159,0.13161329
-2.81240620,3.02004370,0.31989501,2.82147766,0.00086328,0.00414744,0.00128847,0.07616483,0.10998639,0.12673885
-2.80640320,2.99731914,0.30865252,2.81278980,0.00084296,0.00432160,0.00131740,0.07461873,0.10740894,0.12143151
-2.80040020,2.96649646,0.29762220,2.79587624,0.00082078,0.00450430,0.00134952,0.07299269,0.10467612,0.11577826
-2.79439720,2.92809891,0.28689749,2.77108380,0.00079723,0.00469296,0.00138430,0.07130867,0.10183327,0.10986896
-2.78839420,2.88267384,0.27655103,2.73879804,0.00077276,0.00488477,0.00142109,0.06958563,0.09892277,0.10379413
-2.78239120,2.83077790,0.26663368,2.69943159,0.00074777,0.00507666,0.00145912,0.06783909,0.09598293,0.09764300
-2.77638819,2.77296613,0.25717486,2.65341533,0.00072259,0.00526546,0.00149750,0.06608098,0.09304730,0.09150182
-2.77038519,2.70978550,0.24818406,2.60119291,0.00069750,0.00544795,0.00153525,0.06431977,0.09014432,0.08545250
-2.76438219,2.64177284,0.23965352,2.54321852,0.00067272,0.00562102,0.00157135,0.06256070,0.08729739,0.07957171
-2.75837919,2.56945722,0.23156182,2.47995815,0.00064838,0.00578174,0.00160474,0.06080636,0.08452537,0.07393024
-2.75237619,2.49336628,0.22387810,2.41189383,0.00062456,0.00592757,0.00163440,0.05905733,0.08184332,0.06859293
-2.74637319,2.41403586,0.21656693,2.33953046,0.00060130,0.00605646,0.00165939,0.05731300,0.07926364,0.06361882
-2.74037019,2.33202208,0.20959324,2.26340458,0.00057857,0.00616701,0.00167887,0.05557249,0.07679729,0.05906173
-2.73436718,2.24791494,0.20292739,2.18409410,0.00055633,0.00625864,0.00169214,0.05383551,0.07445521,0.05497104
-2.72836418,2.16235227,0.19654987,2.10222845,0.00053452,0.00633166,0.00169872,0.05210336,0.07224976,0.05139276
-2.72236118,2.07603285,0.19045563,2.01849783,0.00051306,0.00638742,0.00169834,0.05037970,0.07019604,0.04837057
-2.71635818,1.98972778,0.18465766,1.93366098,0.00049190,0.00642839,0.00169096,0.04867135,0.06831312,0.04594703
-2.71035518,1.90428902,0.17918981,1.84855057,0.00047097,0.00645820,0.00167682,0.04698885,0.06662500,0.04416465
-2.70435218,1.82065412,0.17410867,1.76407550,0.00045027,0.00648169,0.00165640,0.04534692,0.06516127,0.04306684
-2.69834917,1.73984677,0.16949436,1.68121956,0.00042979,0.00650488,0.00163045,0.04376466,0.06395745,0.04269861
-2.69234617,1.66297247,0.16545036,1.60103621,0.00040958,0.00653491,0.00159995,0.04226561,0.06305495,0.04310702
-2.68634317,1.59120914,0.16210219,1.52463924,0.00038972,0.00657998,0.00156608,0.04087752,0.06250056,0.04434125
-2.68034017,1.52579278,0.15959512,1.45318931,0.00037032,0.00664923,0.00153021,0.03963198,0.06234567,0.04645227
-2.67433717,1.46799829,0.15809092,1.38787667,0.00035151,0.00675253,0.00149385,0.03856386,0.06264504,0.04949215
-2.66833417,1.41911579,0.15776371,1.32990036,0.00033346,0.00690035,0.00145859,0.03771046,0.06345523,0.05351280
-2.66233117,1.38042320,0.15879507,1.28044439,0.00031635,0.00710348,0.00142605,0.03711065,0.06483286,0.05856447
-2.65632816,1.35315559,0.16136856,1.24065156,0.00030037,0.00737283,0.00139788,0.03680375,0.06683248,0.06469372
-2.65032516,1.33847223,0.16566374,1.21159550,0.00028570,0.00771909,0.00137565,0.03682840,0.06950447,0.07194110
-2.64432216,1.33742221,0.17184979,1.19425190,0.00027252,0.00815249,0.00136082,0.03722129,0.07289276,0.08033854
-2.63831916,1.35090964,0.18007910,1.18946938,0.00026099,0.00868247,0.00135473,0.03801587,0.07703261,0.08990654
-2.63231616,1.37965937,0.19048075,1.19794116,0.00025125,0.00931740,0.00135853,0.03924106,0.08194847,0.10065131
-2.62631316,1.42418440,0.20315426,1.22017817,0.00024340,0.01006421,0.00137315,0.04092000,0.08765204,0.11256189
-2.62031016,1.48475590,0.21816357,1.25648442,0.00023752,0.01092816,0.00139929,0.04306881,0.09414054,0.12560750
-2.61430715,1.56137712,0.23553176,1.30693553,0.00023362,0.01191250,0.00143740,0.04569550,0.10139537,0.13973512
-2.60830415,1.65376198,0.25523637,1.37136131,0.00023171,0.01301825,0.00148767,0.04879905,0.10938110,0.15486759
-2.60230115,1.76131969,0.27720571,1.44933294,0.00023173,0.01424399,0.00155002,0.05236857,0.11804491,0.17090228
-2.59629815,1.88314611,0.30131634,1.54015581,0.00023359,0.01558564,0.00162412,0.05638282,0.12731658,0.18771048
-2.59029515,2.01802279,0.32739184,1.64286840,0.00023717,0.01703637,0.00170938,0.06080985,0.13710893,0.20513763
-2.58429215,2.16442452,0.35520303,1.75624806,0.00024232,0.01858656,0.00180499,0.06560701,0.14731880,0.22300450
-2.57828914,2.32053570,0.38446982,1.87882387,0.00024885,0.02022375,0.00190994,0.07072131,0.15782862,0.24110933
-2.57228614,2.48427603,0.41486473,2.00889702,0.00025656,0.02193282,0.00202303,0.07608998,0.16850844,0.25923098
-2.56628314,2.65333527,0.44601815,2.14456857,0.00026524,0.02369608,0.00214293,0.08164153,0.17921846,0.27713311
-2.56028014,2.82521688,0.47752520,2.28377444,0.00027467,0.02549357,0.00226819,0.08729706,0.18981194,0.29456919
-2.55427714,2.99728966,0.50895432,2.42432714,0.00028463,0.02730340,0.00239730,0.09297192,0.20013857,0.31128835
-2.54827414,3.16684631,0.53985706,2.56396315,0.00029490,0.02910214,0.00252871,0.09857760,0.21004791,0.32704183
-2.54227114,3.33116740,0.56977921,2.70039501,0.00030528,0.03086531,0.00266088,0.10402400,0.21939319,0.34158988
-2.53626813,3.48758880,0.59827257,2.83136659,0.00031561,0.03256794,0.00279231,0.10922168,0.22803493,0.35470874
-2.53026513,3.63357043,0.62490732,2.95470969,0.00032573,0.03418515,0.00292160,0.11408436,0.23584468,0.36619761
-2.52426213,3.76676400,0.64928418,3.06840026,0.00033551,0.03569273,0.00304743,0.11853136,0.24270835,0.37588518
-2.51825913,3.88507714,0.67104630,3.17061202,0.00034487,0.03706780,0.00316866,0.12248996,0.24852933,0.38363552
-2.51225613,3.98673150,0.68989006,3.25976560,0.00035376,0.03828937,0.00328429,0.12589758,0.25323114,0.38935296
-2.50625313,4.07031244,0.70557447,3.33457115,0.00036215,0.03933892,0.00339351,0.12870370,0.25675944,0.39298596
-2.50025013,4.13480814,0.71792882,3.39406265,0.00037006,0.04020093,0.00349572,0.13087140,0.25908356,0.39452940
-2.49424712,4.17963660,0.72685811,3.43762248,0.00037754,0.04086325,0.00359049,0.13237847,0.26019723,0.39402559
-2.48824412,4.20465900,0.73234598,3.46499523,0.00038466,0.04131748,0.00367761,0.13321810,0.26011863,0.39156351
-2.48224112,4.21017906,0.73445513,3.47628990,0.00039153,0.04155919,0.00375704,0.13339897,0.25888977,0.38727661
-2.47623812,4.19692815,0.73332504,3.47197059,0.00039825,0.04158800,0.00382890,0.13294490,0.25657512,0.38133898
-2.47023512,4.16603669,0.72916711,3.45283592,0.00040496,0.04140759,0.00389345,0.13189394,0.25325967,0.37396021
-2.46423212,4.11899324,0.72225744,3.41998802,0.00041179,0.04102558,0.00395107,0.13029708,0.24904640,0.36537903
-2.45822911,4.05759273,0.71292748,3.37479258,0.00041887,0.04045324,0.00400220,0.12821647,0.24405329,0.35585595
-2.45222611,3.98387626,0.70155306,3.31883153,0.00042633,0.03970518,0.00404735,0.12572339,0.23841005,0.34566532
-2.44622311,3.90006487,0.68854217,3.25385048,0.00043428,0.03879888,0.00408700,0.12289603,0.23225455,0.33508698
-2.44022011,3.80849011,0.67432205,3.18170317,0.00044279,0.03775417,0.00412164,0.11981706,0.22572920,0.32439788
-2.43421711,3.71152425,0.65932619,3.10429521,0.00045194,0.03659266,0.00415168,0.11657124,0.21897743,0.31386402
-2.42821411,3.61151282,0.64398166,3.02352928,0.00046176,0.03533713,0.00417745,0.11324317,0.21214020,0.30373290
-2.42221111,3.51071214,0.62869744,2.94125417,0.00047225,0.03401093,0.00419921,0.10991511,0.20535285,0.29422688
-2.41620810,3.41123396,0.61385399,2.85921910,0.00048337,0.03263735,0.00421706,0.10666514,0.19874228,0.28553761
-2.41020510,3.31499891,0.59979463,2.77903519,0.00049508,0.03123906,0.00423103,0.10356556,0.19242455,0.27782154
-2.40420210,3.22370021,0.58681880,2.70214477,0.00050726,0.02983760,0.00424103,0.10068168,0.18650291,0.27119698
-2.39819910,3.13877800,0.57517748,2.62979937,0.00051982,0.02845290,0.00424686,0.09807098,0.18106634,0.26574234
-2.39219610,3.06140464,0.56507069,2.56304632,0.00053260,0.02710295,0.00424826,0.09578252,0.17618856,0.26149586
-2.38619310,2.99248042,0.55664709,2.50272370,0.00054543,0.02580343,0.00424492,0.09385677,0.17192754,0.25845659
-2.38019010,2.93263864,0.55000537,2.44946278,0.00055815,0.02456759,0.00423650,0.09232566,0.16832537,0.25658659
-2.37418709,2.88225888,0.54519723,2.40369686,0.00057057,0.02340608,0.00422267,0.09121285,0.16540862,0.25581412
-2.36818409,2.84148660,0.54223157,2.36567523,0.00058249,0.02232694,0.00420316,0.09053414,0.16318894,0.25603780
-2.36218109,2.81025737,0.54107947,2.33548050,0.00059372,0.02133567,0.00417773,0.09029794,0.16166401,0.25713129
-2.35617809,2.78832376,0.54167965,2.31304794,0.00060409,0.02043530,0.00414628,0.09050586,0.16081858,0.25894856
-2.35017509,2.77528296,0.54394391,2.29818529,0.00061340,0.01962660,0.00410880,0.09115312,0.16062578,0.26132936
-2.34417209,2.77060377,0.54776223,2.29059161,0.00062149,0.01890828,0.00406541,0.09222898,0.16104842,0.26410469
-2.33816908,2.77365125,0.55300735,2.28987419,0.00062822,0.01827726,0.00401637,0.09371706,0.16204042,0.26710228
-2.33216608,2.78370843,0.55953842,2.29556283,0.00063345,0.01772892,0.00396207,0.09559552,0.16354812,0.27015170
-2.32616308,2.79999422,0.56720389,2.30712097,0.00063706,0.01725736,0.00390305,0.09783719,0.16551170,0.27308909
-2.32016008,2.82167758,0.57584335,2.32395375,0.00063896,0.01685573,0.00383994,0.10040965,0.16786643,0.27576141
-2.31415708,2.84788820,0.58528863,2.34541349,0.00063907,0.01651644,0.00377349,0.10327521,0.17054404,0.27803015
-2.30815408,2.87772430,0.59536425,2.37080295,0.00063735,0.01623144,0.00370450,0.10639100,0.17347386,0.27977437
-2.30215108,2.91025857,0.60588741,2.39937765,0.00063377,0.01599247,0.00363385,0.10970918,0.17658408,0.28089322
-2.29614807,2.94454330,0.61666796,2.43034805,0.00062832,0.01579125,0.00356245,0.11317721,0.17980291,0.28130775
-2.29014507,2.97961599,0.62750851,2.46288289,0.00062103,0.01561971,0.00349120,0.11673842,0.18305977,0.28096226
-2.28414207,3.01450644,0.63820499,2.49611456,0.00061196,0.01547018,0.00342103,0.12033278,0.18628646,0.27982497
-2.27813907,3.04824647,0.64854805,2.52914762,0.00060117,0.01533553,0.00335281,0.12389796,0.18941834,0.27788831
-2.27213607,3.07988283,0.65832526,2.56107086,0.00058878,0.01520939,0.00328743,0.12737067,0.19239549,0.27516872
-2.26613307,3.10849372,0.66732444,2.59097342,0.00057493,0.01508627,0.00322572,0.13068829,0.19516393,0.27170600
-2.26013007,3.13320898,0.67533797,2.61796469,0.00055977,0.01496174,0.00316847,0.13379062,0.19767670,0.26756237
-2.25412706,3.15323322,0.68216802,2.64119768,0.00054352,0.01483252,0.00311648,0.13662197,0.19989493,0.26282120
-2.24812406,3.16787134,0.68763248,2.65989495,0.00052639,0.01469667,0.00307051,0.13913311,0.20178880,0.25758541
-2.24212106,3.17655502,0.69157144,2.67337585,0.00050863,0.01455365,0.00303131,0.14128338,0.20333833,0.25197563
-2.23611806,3.17886873,0.69385358,2.68108380,0.00049051,0.01440446,0.00299963,0.14304258,0.20453394,0.24612814
-2.23011506,3.17457361,0.69438238,2.68261181,0.00047232,0.01425169,0.00297624,0.14439262,0.20537681,0.24019258
-2.22411206,3.16362762,0.69310154,2.67772483,0.00045436,0.01409957,0.00296191,0.14532890,0.20587889,0.23432936
-2.21810905,3.14620008,0.68999923,2.66637709,0.00043693,0.01395397,0.00295740,0.14586116,0.20606261,0.22870702
-2.21210605,3.12267942,0.68511092,2.64872331,0.00042033,0.01382238,0.00296352,0.14601392,0.20596022,0.22349927
-2.20610305,3.09367292,0.67852044,2.62512247,0.00040486,0.01371383,0.00298102,0.14582628,0.20561280,0.21888194
-2.20010005,3.05999766,0.67035908,2.59613349,0.00039081,0.01363876,0.00301066,0.14535116,0.20506889,0.21502979
-2.19409705,3.02266256,0.66080269,2.56250254,0.00037841,0.01360884,0.00305314,0.14465401,0.20438283,0.21211320
-2.18809405,2.98284164,0.65006683,2.52514211,0.00036789,0.01363676,0.00310909,0.14381085,0.20361280,0.21029480
-2.18209105,2.94183930,0.63840014,2.48510237,0.00035943,0.01373596,0.00317904,0.14290597,0.20281874,0.20972612
-2.17608804,2.90104874,0.62607611,2.44353603,0.00035317,0.01392032,0.00326338,0.14202913,0.20206001,0.21054426
-2.17008504,2.86190517,0.61338374,2.40165790,0.00034919,0.01420381,0.00336237,0.14127248,0.20139317,0.21286870
-2.16408204,2.82583559,0.60061740,2.36070101,0.00034753,0.01460012,0.00347606,0.14072734,0.20086974,0.21679826
-2.15807904,2.79420730,0.58806644,2.32187108,0.00034814,0.01512225,0.00360432,0.14048090,0.20053410,0.22240830
-2.15207604,2.76827718,0.57600489,2.28630127,0.00035097,0.01578210,0.00374680,0.14061304,0.20042170,0.22974828
-2.14607304,2.74914397,0.56468185,2.25500924,0.00035586,0.01659007,0.00390294,0.14119333,0.20055759,0.23883960
-2.14007004,2.73770542,0.55431289,2.22885827,0.00036264,0.01755467,0.00407197,0.14227838,0.20095528,0.24967399
-2.13406703,2.73462203,0.54507291,2.20852406,0.00037108,0.01868207,0.00425290,0.14390959,0.20161613,0.26221222
-2.12806403,2.74028888,0.53709050,2.19446853,0.00038090,0.01997580,0.00444457,0.14611141,0.20252911,0.27638346
-2.12206103,2.75481649,0.53044433,2.18692161,0.00039179,0.02143641,0.00464567,0.14889015,0.20367112,0.29208512
-2.11605803,2.77802139,0.52516139,2.18587158,0.00040345,0.02306115,0.00485474,0.15223342,0.20500764,0.30918330
-2.11005503,2.80942662,0.52121709,2.19106429,0.00041553,0.02484383,0.00507023,0.15611007,0.20649392,0.32751375
-2.10405203,2.84827196,0.51853735,2.20201100,0.00042768,0.02677458,0.00529053,0.16047084,0.20807636,0.34688357
-2.09804902,2.89353346,0.51700223,2.21800448,0.00043959,0.02883985,0.00551398,0.16524944,0.20969433,0.36707332
-2.09204602,2.94395127,0.51645110,2.23814246,0.00045093,0.03102236,0.00573895,0.17036425,0.21128203,0.38783985
-2.08604302,2.99806484,0.51668898,2.26135753,0.00046140,0.03330123,0.00596376,0.17572033,0.21277059,0.40891967
-2.08004002,3.05425407,0.51749370,2.28645219,0.00047074,0.03565216,0.00618680,0.18121196,0.21409014,0.43003280
-2.07403702,3.11078496,0.51862380,2.31213761,0.00047873,0.03804773,0.00640649,0.18672530,0.21517185,0.45088721
-2.06803402,3.16585842,0.51982656,2.33707494,0.00048518,0.04045781,0.00662125,0.19214139,0.21594984,0.47118363
-2.06203102,3.21766046,0.52084617,2.35991738,0.00048994,0.04285004,0.00682958,0.19733921,0.21636304,0.49062085
-2.05602801,3.26441239,0.52143157,2.37935181,0.00049292,0.04519043,0.00702998,0.20219881,0.21635667,0.50890128
-2.05002501,3.30441964,0.52134384,2.39413866,0.00049404,0.04744405,0.00722098,0.20660435,0.21588369,0.52573677
-2.04402201,3.33611765,0.52036290,2.40314861,0.00049328,0.04957575,0.00740113,0.21044707,0.21490583,0.54085453
-2.03801901,3.35811380,0.51829347,2.40539526,0.00049068,0.05155100,0.00756900,0.21362808,0.21339450,0.55400306
-2.03201601,3.36922412,0.51496997,2.40006276,0.00048626,0.05333670,0.00772319,0.21606080,0.21133138,0.56495797
-2.02601301,3.36850400,0.51026051,2.38652766,0.00048011,0.05490204,0.00786235,0.21767320,0.20870882,0.57352736
-2.02001001,3.35527205,0.50406974,2.36437457,0.00047233,0.05621930,0.00798520,0.21840954,0.20552996,0.57955689
-2.01400700,3.32912654,0.49634064,2.33340522,0.00046303,0.05726468,0.00809059,0.21823180,0.20180868,0.58293403
-2.00800400,3.28995407,0.48705523,2.29364088,0.00045234,0.05801893,0.00817750,0.21712054,0.19756932,0.58359159
-2.00200100,3.23793033,0.47623421,2.24531827,0.00044040,0.05846798,0.00824511,0.21507535,0.19284617,0.58151017
-1.99599800,3.17351296,0.46393556,2.18887917,0.00042736,0.05860342,0.00829287,0.21211473,0.18768287,0.57671955
-1.98999500,3.09742666,0.45025223,2.12495431,0.00041336,0.05842273,0.00832051,0.20827551,0.18213147,0.56929877
-1.98399200,3.01064131,0.43530896,2.05434219,0.00039856,0.05792952,0.00832811,0.20361179,0.17625144,0.55937491
-1.97798899,2.91434347,0.41925835,1.97798348,0.00038310,0.05713339,0.00831611,0.19819327,0.17010844,0.54712055
-1.97198599,2.80990229,0.40227624,1.89693215,0.00036712,0.05604975,0.00828534,0.19210338,0.16377294,0.53274986
-1.96598299,2.69883098,0.38455666,1.81232410,0.00035078,0.05469941,0.00823701,0.18543683,0.15731868,0.51651351
-1.95997999,2.58274480,0.36630636,1.72534443,0.00033422,0.05310799,0.00817268,0.17829699,0.15082103,0.49869240
-1.95397699,2.46331718,0.34773919,1.63719449,0.00031755,0.05130523,0.00809423,0.17079302,0.14435525,0.47959053
-1.94797399,2.34223505,0.32907038,1.54905956,0.00030092,0.04932411,0.00800379,0.16303687,0.13799471,0.45952716
-1.94197099,2.22115511,0.31051100,1.46207836,0.00028444,0.04719994,0.00790365,0.15514030,0.13180908,0.43882854
-1.93596798,2.10166215,0.29226272,1.37731516,0.00026823,0.04496939,0.00779618,0.14721195,0.12586267,0.41781950
-1.92996498,1.98523089,0.27451294,1.29573530,0.00025239,0.04266944,0.00768374,0.13935457,0.12021274,0.39681521
-1.92396198,1.87319236,0.25743062,1.21818484,0.00023701,0.04033646,0.00756851,0.13166260,0.11490815,0.37611338
-1.91795898,1.76670598,0.24116269,1.14537475,0.00022219,0.03800525,0.00745249,0.12422008,0.10998812,0.35598721
-1.91195598,1.66673794,0.22583141,1.07786996,0.00020798,0.03570818,0.00733731,0.11709889,0.10548135,0.33667926
-1.90595298,1.57404650,0.21153242,1.01608348,0.00019444,0.03347453,0.00722422,0.11035765,0.10140542,0.31839656
-1.89994997,1.48917445,0.19833387,0.96027546,0.00018162,0.03132983,0.00711402,0.10404092,0.09776662,0.30130698
-1.89394697,1.41244869,0.18627630,0.91055709,0.00016954,0.02929550,0.00700701,0.09817908,0.09456004,0.28553705
-1.88794397,1.34398677,0.17537348,0.86689883,0.00015821,0.02738852,0.00690305,0.09278859,0.09177016,0.27117121
-1.88194097,1.28370973,0.16561400,0.82914269,0.00014763,0.02562138,0.00680151,0.08787276,0.08937169,0.25825246
-1.87593797,1.23136066,0.15696364,0.79701773,0.00013778,0.02400206,0.00670141,0.08342298,0.08733077,0.24678439
-1.86993497,1.18652801,0.14936823,0.77015835,0.00012864,0.02253429,0.00660141,0.07942017,0.08560648,0.23673437
-1.86393197,1.14867268,0.14275704,0.74812432,0.00012016,0.02121785,0.00650000,0.07583663,0.08415249,0.22803780
-1.85792896,1.11715769,0.13704651,0.73042216,0.00011230,0.02004900,0.00639555,0.07263800,0.08291890,0.22060318
-1.85192596,1.09127937,0.13214412,0.71652682,0.00010501,0.01902101,0.00628645,0.06978532,0.08185419,0.21431784
-1.84592296,1.07029890,0.12795223,0.70590302,0.00009823,0.01812472,0.00617125,0.06723715,0.08090709,0.20905394
-1.83991996,1.05347306,0.12437192,0.69802562,0.00009192,0.01734922,0.00604874,0.06495151,0.08002847,0.20467477
-1.83391696,1.04008321,0.12130648,0.69239830,0.00008602,0.01668241,0.00591805,0.06288778,0.07917302,0.20104088
-1.82791396,1.02946157,0.11866463,0.68857011,0.00008049,0.01611167,0.00577879,0.06100835,0.07830083,0.19801594
-1.82191096,1.02101400,0.11636319,0.68614929,0.00007529,0.01562446,0.00563102,0.05927999,0.07737864,0.19547223
-1.81590795,1.01423881,0.11432936,0.68481417,0.00007037,0.01520885,0.00547536,0.05767494,0.07638089,0.19329544
-1.80990495,1.00874083,0.11250229,0.68432080,0.00006573,0.01485403,0.00531295,0.05617173,0.07529046,0.19138876
-1.80390195,1.00424087,0.11083418,0.68450714,0.00006135,0.01455073,0.00514545,0.05475561,0.07409910,0.18967616
-1.79789895,1.00058004,0.10929073,0.68529393,0.00005721,0.01429157,0.00497500,0.05341873,0.07280758,0.18810481
-1.79189595,0.99771926,0.10785096,0.68668211,0.00005334,0.01407129,0.00480412,0.05216001,0.07142555,0.18664648
-1.78589295,0.99573409,0.10650659,0.68874716,0.00004975,0.01388698,0.00463565,0.05098475,0.06997111,0.18529813
-1.77988994,0.99480520,0.10526088,0.69163063,0.00004645,0.01373813,0.00447264,0.04990401,0.06847019,0.18408150
-1.77388694,0.99520505,0.10412699,0.69552913,0.00004349,0.01362664,0.00431825,0.04893385,0.06695570,0.18304192
-1.76788394,0.99728148,0.10312612,0.70068149,0.00004092,0.01355677,0.00417561,0.04809439,0.06546651,0.18224627
-1.76188094,1.00143876,0.10228532,0.70735448,0.00003878,0.01353494,0.00404772,0.04740886,0.06404638,0.18178026
-1.75587794,1.00811718,0.10163514,0.71582791,0.00003713,0.01356955,0.00393734,0.04690254,0.06274265,0.18174509
-1.74987494,1.01777193,0.10120733,0.72637965,0.00003604,0.01367068,0.00384691,0.04660177,0.06160510,0.18225369
-1.74387194,1.03085218,0.10103244,0.73927132,0.00003560,0.01384971,0.00377843,0.04653299,0.06068461,0.18342648
-1.73786893,1.04778131,0.10113774,0.75473540,0.00003587,0.01411899,0.00373342,0.04672191,0.06003194,0.18538702
-1.73186593,1.06893917,0.10154525,0.77296431,0.00003697,0.01449134,0.00371290,0.04719274,0.05969658,0.18825751
-1.72586293,1.09464693,0.10227019,0.79410204,0.00003899,0.01497961,0.00371730,0.04796761,0.05972561,0.19215432
-1.71985993,1.12515542,0.10331971,0.81823878,0.00004204,0.01559617,0.00374651,0.04906613,0.06016271,0.19718371
-1.71385693,1.16063703,0.10469219,0.84540868,0.00004626,0.01635244,0.00379988,0.05050511,0.06104728,0.20343782
-1.70785393,1.20118178,0.10637690,0.87559107,0.00005177,0.01725836,0.00387625,0.05229840,0.06241364,0.21099107
-1.70185093,1.24679723,0.10835415,0.90871474,0.00005874,0.01832190,0.00397402,0.05445692,0.06429038,0.21989702
-1.69584792,1.29741216,0.11059593,0.94466519,0.00006732,0.01954860,0.00409121,0.05698873,0.06669983,0.23018582
-1.68984492,1.35288364,0.11306691,0.98329417,0.00007770,0.02094113,0.00422552,0.05989921,0.06965766,0.24186225
-1.68384192,1.41300658,0.11572581,1.02443090,0.00009007,0.02249894,0.00437447,0.06319127,0.07317251,0.25490446
-1.67783892,1.47752525,0.11852705,1.06789419,0.00010465,0.02421793,0.00453544,0.06686559,0.07724582,0.26926340
-1.67183592,1.54614558,0.12142253,1.11350435,0.00012167,0.02609025,0.00470576,0.07092072,0.08187167,0.28486286
-1.66583292,1.61854740,0.12436359,1.16109419,0.00014139,0.02810412,0.00488284,0.07535323,0.08703673,0.30160032
-1.65982991,1.69439566,0.12730281,1.21051795,0.00016408,0.03024387,0.00506420,0.08015762,0.09272019,0.31934834
-1.65382691,1.77334956,0.13019582,1.26165756,0.00019003,0.03248999,0.00524758,0.08532620,0.09889389,0.33795662
-1.64782391,1.85506912,0.13300282,1.31442537,0.00021957,0.03481937,0.00543095,0.09084877,0.10552236,0.35725460
-1.64182091,1.93921852,0.13568983,1.36876314,0.00025305,0.03720561,0.00561254,0.09671214,0.11256298,0.37705456
-1.63581791,2.02546589,0.13822963,1.42463688,0.00029083,0.03961949,0.00579090,0.10289955,0.11996619,0.39715513
-1.62981491,2.11347975,0.14060231,1.48202796,0.00033334,0.04202955,0.00596487,0.10939001,0.12767576,0.41734514
-1.62381191,2.20292237,0.14279539,1.54092062,0.00038100,0.04440276,0.00613356,0.11615755,0.13562914,0.43740770
-1.61780890,2.29344052,0.14480369,1.60128692,0.00043431,0.04670530,0.00629634,0.12317047,0.14375792,0.45712447
-1.61180590,2.38465477,0.14662872,1.66306984,0.00049380,0.04890333,0.00645274,0.13039073,0.15198841,0.47627997
-1.60580290,2.47614812,0.14827793,1.72616595,0.00056004,0.05096390,0.00660246,0.13777341,0.16024236,0.49466582
-1.59979990,2.56745543,0.14976363,1.79040878,0.00063366,0.05285580,0.00674527,0.14526644,0.16843784,0.51208492
-1.59379690,2.65805471,0.15110191,1.85555445,0.00071534,0.05455038,0.00688096,0.15281058,0.17649028,0.52835531
-1.58779390,2.74736155,0.15231139,1.92127066,0.00080582,0.05602239,0.00700928,0.16033980,0.18431373,0.54331382
-1.58179090,2.83472785,0.15341215,1.98713043,0.00090592,0.05725063,0.00712989,0.16778200,0.19182222,0.55681924
-1.57578789,2.91944557,0.15442465,2.05261139,0.00101647,0.05821858,0.00724231,0.17506016,0.19893139,0.56875512
-1.56978489,3.00075615,0.15536893,2.11710132,0.00113838,0.05891485,0.00734593,0.18209392,0.20556019,0.57903202
-1.56378189,3.07786576,0.15626402,2.17991019,0.00127262,0.05933352,0.00743996,0.18880153,0.21163269,0.58758925
-1.55777889,3.14996618,0.15712760,2.24028867,0.00142016,0.05947426,0.00752347,0.19510213,0.21708000,0.59439607
-1.55177589,3.21626086,0.15797597,2.29745231,0.00158200,0.05934236,0.00759541,0.20091832,0.22184214,0.59945227
-1.54577289,3.27599491,0.15882425,2.35061086,0.00175912,0.05894855,0.00765464,0.20617886,0.22586989,0.60278827
-1.53976988,3.32848797,0.15968683,2.39900095,0.00195248,0.05830869,0.00770003,0.21082137,0.22912648,0.60446464
-1.53376688,3.37316822,0.16057805,2.44192098,0.00216297,0.05744331,0.00773048,0.21479501,0.23158905,0.60457112
-1.52776388,3.40960566,0.16151291,2.47876608,0.00239138,0.05637706,0.00774502,0.21806284,0.23324986,0.60322518
-1.52176088,3.43754293,0.16250788,2.50906152,0.00263835,0.05513801,0.00774291,0.22060386,0.23411712,0.60057011
-1.51575788,3.45692167,0.16358170,2.53249244,0.00290435,0.05375695,0.00772366,0.22241452,0.23421539,0.59677270
-1.50975488,3.46790269,0.16475599,2.54892836,0.00318963,0.05226661,0.00768713,0.22350960,0.23358550,0.59202057
-1.50375188,3.47087835,0.16605574,2.55844071,0.00349416,0.05070081,0.00763357,0.22392246,0.23228398,0.58651904
-1.49774887,3.46647618,0.16750943,2.56131241,0.00381761,0.04909368,0.00756366,0.22370444,0.23038191,0.58048776
-1.49174587,3.45555263,0.16914899,2.55803847,0.00415929,0.04747891,0.00747849,0.22292360,0.22796334,0.57415688
-1.48574287,3.43917699,0.17100923,2.54931732,0.00451814,0.04588891,0.00737956,0.22166263,0.22512311,0.56776297
